,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5
302,M,False,47836000000000.0,47351000000000.0,46178000000000.0,45854000000000.0,45888000000000.0
303,M,True,79395000000000.0,77784000000000.0,78286000000000.0,76978000000000.0,77000000000000.0
304,M,True,88088000000000.0,88303000000000.0,86992000000000.0,88274000000000.0,88754000000000.0
305,M,True,90438000000000.0,89507000000000.0,88906000000000.0,91232000000000.0,91254000000000.0
306,M,True,92759000000000.0,92203000000000.0,91679000000000.0,91391000000000.0,91605000000000.0
307,M,True,89425000000000.0,89966000000000.0,90229000000000.0,91577000000000.0,92263000000000.0
308,M,False,13930000000000.0,13820000000000.0,13973000000000.0,13699000000000.0,13829000000000.0
309,M,False,9618200000000.0,9490300000000.0,10379000000000.0,10530000000000.0,10425000000000.0
310,M,False,77247000000000.0,79330000000000.0,83084000000000.0,83178000000000.0,83316000000000.0
311,M,False,46125000000000.0,46681000000000.0,46467000000000.0,45790000000000.0,46248000000000.0
312,M,True,42079000000000.0,41581000000000.0,40655000000000.0,41297000000000.0,41180000000000.0
313,M,True,39970000000000.0,40181000000000.0,39707000000000.0,39746000000000.0,39297000000000.0
314,M,False,50644000000000.0,50537000000000.0,50222000000000.0,50690000000000.0,49847000000000.0
315,M,False,15354000000000.0,15150000000000.0,13566000000000.0,13990000000000.0,12535000000000.0
316,M,True,54798000000000.0,54667000000000.0,55445000000000.0,55631000000000.0,55976000000000.0
317,M,False,61223000000000.0,60697000000000.0,60851000000000.0,61265000000000.0,60483000000000.0
318,M,False,19747000000000.0,19753000000000.0,19423000000000.0,19342000000000.0,19171000000000.0
319,M,True,7564500000000.0,7628000000000.0,7915500000000.0,7875500000000.0,8171600000000.0
320,M,False,8345000000000.0,8416900000000.0,8329500000000.0,8567000000000.0,8528000000000.0
321,M,True,58101000000000.0,58320000000000.0,56724000000000.0,57091000000000.0,56944000000000.0
322,M,False,57091000000000.0,56944000000000.0,56365000000000.0,56103000000000.0,56038000000000.0
323,M,False,48791000000000.0,50139000000000.0,51100000000000.0,51353000000000.0,52234000000000.0
324,M,True,56786000000000.0,56903000000000.0,56458000000000.0,56845000000000.0,57338000000000.0
325,M,False,57496000000000.0,57120000000000.0,57894000000000.0,57094000000000.0,57605000000000.0
326,M,False,59063000000000.0,59720000000000.0,59112000000000.0,59549000000000.0,60089000000000.0
327,M,False,58247000000000.0,57078000000000.0,57041000000000.0,57812000000000.0,56805000000000.0
328,M,False,28783000000000.0,28787000000000.0,28681000000000.0,28592000000000.0,29282000000000.0
329,M,True,50892000000000.0,50279000000000.0,50154000000000.0,50997000000000.0,51260000000000.0
330,M,False,59208000000000.0,59549000000000.0,60253000000000.0,60093000000000.0,60588000000000.0
331,M,True,10413000000000.0,10487000000000.0,10005000000000.0,9723200000000.0,9821900000000.0
332,M,True,58812000000000.0,59306000000000.0,58752000000000.0,60814000000000.0,62524000000000.0
333,M,True,96181000000000.0,97727000000000.0,96032000000000.0,98264000000000.0,98214000000000.0
334,M,False,109980000000000.0,111570000000000.0,110280000000000.0,111640000000000.0,112960000000000.0
335,M,False,141240000000000.0,142380000000000.0,142250000000000.0,140670000000000.0,137930000000000.0
336,M,False,36993000000000.0,37831000000000.0,37683000000000.0,37036000000000.0,37380000000000.0
337,M,False,16755000000000.0,16835000000000.0,16983000000000.0,16708000000000.0,16912000000000.0
338,M,True,151320000000000.0,152180000000000.0,153930000000000.0,153490000000000.0,153920000000000.0
339,M,False,3734000000000.0,3704600000000.0,3737700000000.0,3863100000000.0,3952600000000.0
340,M,False,83403000000000.0,83922000000000.0,84090000000000.0,84371000000000.0,84298000000000.0
341,M,False,597700000000.0,756250000000.0,814720000000.0,713510000000.0,943830000000.0
342,M,False,5295900000000.0,4857300000000.0,5002800000000.0,5183400000000.0,5263300000000.0
343,M,False,7912200000000.0,8013400000000.0,7935600000000.0,7671800000000.0,8069400000000.0
344,M,False,8149500000000.0,8989400000000.0,8679500000000.0,8623800000000.0,8707200000000.0
345,M,False,20048000000000.0,20161000000000.0,20105000000000.0,20347000000000.0,19522000000000.0
346,M,False,25266000000000.0,25671000000000.0,26984000000000.0,27154000000000.0,28357000000000.0
347,M,True,105010000000000.0,105990000000000.0,104480000000000.0,105940000000000.0,106120000000000.0
348,M,False,108530000000000.0,109310000000000.0,110900000000000.0,111910000000000.0,114380000000000.0
349,M,False,112190000000000.0,110940000000000.0,111810000000000.0,114010000000000.0,117800000000000.0
350,M,True,120990000000000.0,121530000000000.0,120390000000000.0,121660000000000.0,122500000000000.0
351,M,False,124690000000000.0,125880000000000.0,126350000000000.0,127990000000000.0,127270000000000.0
352,M,True,49215000000000.0,47662000000000.0,46538000000000.0,45470000000000.0,44538000000000.0
353,M,True,141320000000000.0,140580000000000.0,141550000000000.0,140280000000000.0,139870000000000.0
354,M,False,143760000000000.0,145340000000000.0,146540000000000.0,147320000000000.0,147560000000000.0
355,M,False,146900000000000.0,145560000000000.0,147280000000000.0,144640000000000.0,144500000000000.0
356,M,False,51001000000000.0,50341000000000.0,49239000000000.0,48498000000000.0,46763000000000.0
357,M,False,146720000000000.0,146700000000000.0,147620000000000.0,146960000000000.0,146650000000000.0
358,M,False,146850000000000.0,146220000000000.0,146640000000000.0,144190000000000.0,144420000000000.0
359,M,False,50124000000000.0,49956000000000.0,49848000000000.0,49443000000000.0,48817000000000.0
360,M,True,143750000000000.0,143730000000000.0,142100000000000.0,141920000000000.0,142920000000000.0
361,M,False,140600000000000.0,138850000000000.0,138630000000000.0,140380000000000.0,137520000000000.0
362,M,False,138000000000000.0,136150000000000.0,135720000000000.0,135990000000000.0,134930000000000.0
363,M,False,136550000000000.0,133590000000000.0,134700000000000.0,134950000000000.0,133750000000000.0
364,M,True,123100000000000.0,123220000000000.0,122720000000000.0,122020000000000.0,121410000000000.0
365,M,False,123830000000000.0,123140000000000.0,122050000000000.0,122120000000000.0,122670000000000.0
366,M,False,85075000000000.0,85155000000000.0,85078000000000.0,84959000000000.0,85279000000000.0
367,M,True,34868000000000.0,35150000000000.0,34891000000000.0,35766000000000.0,36077000000000.0
368,M,True,38268000000000.0,37931000000000.0,37860000000000.0,37732000000000.0,36819000000000.0
369,M,True,47359000000000.0,47803000000000.0,48354000000000.0,47243000000000.0,47659000000000.0
370,M,True,52012000000000.0,53265000000000.0,52432000000000.0,51258000000000.0,51062000000000.0
371,M,True,59060000000000.0,58399000000000.0,58792000000000.0,58168000000000.0,57937000000000.0
372,M,True,71829000000000.0,72475000000000.0,72451000000000.0,71435000000000.0,71924000000000.0
373,M,True,72814000000000.0,71502000000000.0,71249000000000.0,70566000000000.0,70089000000000.0
374,M,False,65997000000000.0,66011000000000.0,66480000000000.0,67323000000000.0,66991000000000.0
375,M,False,73878000000000.0,72947000000000.0,72659000000000.0,71301000000000.0,71868000000000.0
376,M,True,89800000000000.0,90361000000000.0,90553000000000.0,89526000000000.0,90247000000000.0
377,M,False,81567000000000.0,81602000000000.0,81503000000000.0,81784000000000.0,81822000000000.0
378,M,False,82264000000000.0,82924000000000.0,82974000000000.0,83661000000000.0,83552000000000.0
379,M,False,87149000000000.0,88315000000000.0,88600000000000.0,89676000000000.0,89763000000000.0
380,M,False,38933000000000.0,39682000000000.0,39965000000000.0,41061000000000.0,41413000000000.0
381,M,False,25980000000000.0,26195000000000.0,26490000000000.0,26611000000000.0,27081000000000.0
382,M,False,94563000000000.0,95559000000000.0,96138000000000.0,94872000000000.0,95041000000000.0
383,M,False,18423000000000.0,18607000000000.0,18751000000000.0,18921000000000.0,19033000000000.0
384,M,False,41354000000000.0,41247000000000.0,40945000000000.0,41353000000000.0,40332000000000.0
385,M,False,12044000000000.0,12112000000000.0,11958000000000.0,11946000000000.0,11596000000000.0
386,M,False,58460000000000.0,57711000000000.0,57434000000000.0,58619000000000.0,58745000000000.0
387,M,False,36624000000000.0,36476000000000.0,35915000000000.0,35561000000000.0,35313000000000.0
388,M,True,6532900000000.0,6562000000000.0,6561100000000.0,6839600000000.0,6100800000000.0
389,M,True,8132600000000.0,8057400000000.0,7455500000000.0,8514700000000.0,8488800000000.0
390,M,True,9249200000000.0,9255900000000.0,10080000000000.0,10146000000000.0,9994800000000.0
391,M,False,10393000000000.0,10183000000000.0,10269000000000.0,10251000000000.0,10025000000000.0
392,M,False,13712000000000.0,13876000000000.0,14088000000000.0,14003000000000.0,14358000000000.0
393,M,False,19501000000000.0,20269000000000.0,20594000000000.0,21581000000000.0,22326000000000.0
394,M,True,30301000000000.0,29756000000000.0,30498000000000.0,30145000000000.0,30481000000000.0
395,M,False,36198000000000.0,36243000000000.0,36105000000000.0,36021000000000.0,36437000000000.0
396,M,False,5037600000000.0,4975300000000.0,5429200000000.0,5403300000000.0,4984800000000.0
397,M,True,38940000000000.0,39372000000000.0,38819000000000.0,39120000000000.0,38405000000000.0
398,M,True,37114000000000.0,36873000000000.0,37262000000000.0,37478000000000.0,38299000000000.0
399,M,False,28682000000000.0,28536000000000.0,28099000000000.0,28406000000000.0,30301000000000.0
400,M,False,37966000000000.0,38311000000000.0,38666000000000.0,38193000000000.0,38182000000000.0
401,M,False,18948000000000.0,20140000000000.0,20556000000000.0,20171000000000.0,20638000000000.0
402,M,True,19692000000000.0,19190000000000.0,18675000000000.0,19020000000000.0,18932000000000.0
403,M,False,20949000000000.0,20810000000000.0,20744000000000.0,20873000000000.0,21012000000000.0
404,M,False,24296000000000.0,24262000000000.0,24115000000000.0,24390000000000.0,23827000000000.0
405,M,False,27323000000000.0,27913000000000.0,27648000000000.0,28110000000000.0,27877000000000.0
406,M,False,16397000000000.0,16739000000000.0,16793000000000.0,17141000000000.0,17346000000000.0
407,M,False,68451000000000.0,67812000000000.0,67895000000000.0,67248000000000.0,66411000000000.0
408,M,False,52506000000000.0,53122000000000.0,52801000000000.0,52496000000000.0,52884000000000.0
409,M,True,46294000000000.0,45838000000000.0,45457000000000.0,44949000000000.0,43661000000000.0
410,M,False,39018000000000.0,38879000000000.0,38702000000000.0,38078000000000.0,37940000000000.0
411,M,False,71788000000000.0,70829000000000.0,70685000000000.0,71796000000000.0,71469000000000.0
412,M,False,86221000000000.0,85260000000000.0,82336000000000.0,81161000000000.0,79713000000000.0
413,M,False,30618000000000.0,30188000000000.0,30057000000000.0,30201000000000.0,30732000000000.0
414,M,False,102030000000000.0,103170000000000.0,103020000000000.0,102910000000000.0,105390000000000.0
415,M,True,14670000000000.0,14336000000000.0,14401000000000.0,14994000000000.0,15362000000000.0
416,M,True,20849000000000.0,20037000000000.0,21083000000000.0,20737000000000.0,21606000000000.0
417,M,True,29174000000000.0,29757000000000.0,29400000000000.0,28755000000000.0,28771000000000.0
418,M,True,95958000000000.0,96131000000000.0,94504000000000.0,94642000000000.0,93747000000000.0
419,M,True,40269000000000.0,40349000000000.0,41316000000000.0,41351000000000.0,40129000000000.0
420,M,False,48845000000000.0,49451000000000.0,48504000000000.0,47768000000000.0,47150000000000.0
421,M,False,9624900000000.0,9506600000000.0,9482800000000.0,9725800000000.0,9544500000000.0
422,M,False,49098000000000.0,49672000000000.0,50773000000000.0,51054000000000.0,51534000000000.0
423,M,False,103360000000000.0,104260000000000.0,104580000000000.0,105270000000000.0,104300000000000.0
424,M,False,52639000000000.0,55005000000000.0,53899000000000.0,54354000000000.0,54447000000000.0
425,M,False,47839000000000.0,48555000000000.0,46560000000000.0,45047000000000.0,45046000000000.0
426,M,False,33686000000000.0,32958000000000.0,33144000000000.0,33255000000000.0,32784000000000.0
427,M,False,33068000000000.0,32861000000000.0,32869000000000.0,32097000000000.0,31780000000000.0
428,M,True,6440400000000.0,6792700000000.0,7086200000000.0,7439300000000.0,7527200000000.0
429,M,False,12213000000000.0,12409000000000.0,12596000000000.0,12730000000000.0,12731000000000.0
430,M,False,31485000000000.0,32424000000000.0,31987000000000.0,32304000000000.0,32315000000000.0
431,M,False,60867000000000.0,60764000000000.0,60437000000000.0,58795000000000.0,58883000000000.0
432,M,False,95897000000000.0,93414000000000.0,92983000000000.0,92617000000000.0,91787000000000.0
433,M,True,32745000000000.0,32721000000000.0,32064000000000.0,31928000000000.0,32077000000000.0
434,M,False,32064000000000.0,31928000000000.0,32077000000000.0,31946000000000.0,31721000000000.0
435,M,False,31838000000000.0,31740000000000.0,31029000000000.0,31653000000000.0,31885000000000.0
436,M,True,34997000000000.0,33630000000000.0,35589000000000.0,34705000000000.0,34067000000000.0
437,M,True,141140000000000.0,140510000000000.0,140340000000000.0,141080000000000.0,140780000000000.0
438,M,False,164560000000000.0,165510000000000.0,168970000000000.0,170040000000000.0,170830000000000.0
439,M,False,163380000000000.0,163150000000000.0,163480000000000.0,164850000000000.0,165070000000000.0
440,M,False,165070000000000.0,166350000000000.0,167530000000000.0,169320000000000.0,170760000000000.0
441,M,False,178390000000000.0,178700000000000.0,178150000000000.0,179980000000000.0,180900000000000.0
442,M,True,206460000000000.0,208140000000000.0,207000000000000.0,209790000000000.0,210650000000000.0
443,M,False,204230000000000.0,204650000000000.0,204100000000000.0,203950000000000.0,205000000000000.0
444,M,True,216350000000000.0,214330000000000.0,213310000000000.0,212280000000000.0,213300000000000.0
445,M,True,212660000000000.0,213700000000000.0,214360000000000.0,215710000000000.0,216940000000000.0
446,M,True,240950000000000.0,241930000000000.0,240310000000000.0,241240000000000.0,239890000000000.0
447,M,False,240310000000000.0,241240000000000.0,239890000000000.0,239990000000000.0,238700000000000.0
448,M,False,237820000000000.0,236190000000000.0,236780000000000.0,236360000000000.0,235450000000000.0
449,M,False,237140000000000.0,237120000000000.0,236660000000000.0,236820000000000.0,237070000000000.0
450,M,False,236110000000000.0,235300000000000.0,234260000000000.0,234950000000000.0,234050000000000.0
451,M,True,236510000000000.0,235870000000000.0,235680000000000.0,237160000000000.0,236880000000000.0
452,M,False,231980000000000.0,232910000000000.0,232890000000000.0,231600000000000.0,231230000000000.0
453,M,False,232000000000000.0,233970000000000.0,234180000000000.0,235210000000000.0,234620000000000.0
454,M,False,235890000000000.0,234180000000000.0,232900000000000.0,232790000000000.0,231340000000000.0
455,M,False,228870000000000.0,227640000000000.0,227490000000000.0,224740000000000.0,224710000000000.0
456,M,True,211650000000000.0,211500000000000.0,208460000000000.0,209560000000000.0,209420000000000.0
457,M,True,193830000000000.0,193220000000000.0,193130000000000.0,194590000000000.0,193910000000000.0
458,M,False,181180000000000.0,179180000000000.0,180670000000000.0,181670000000000.0,179880000000000.0
459,M,False,174340000000000.0,176530000000000.0,176390000000000.0,176800000000000.0,175410000000000.0
460,M,False,178030000000000.0,179960000000000.0,176650000000000.0,177100000000000.0,178450000000000.0
461,M,False,175870000000000.0,172730000000000.0,174100000000000.0,172370000000000.0,168540000000000.0
462,M,False,182280000000000.0,176520000000000.0,178610000000000.0,180420000000000.0,178970000000000.0
463,M,False,168310000000000.0,172490000000000.0,170070000000000.0,171570000000000.0,168550000000000.0
464,M,False,168550000000000.0,172160000000000.0,167270000000000.0,169100000000000.0,167530000000000.0
465,M,False,151520000000000.0,154620000000000.0,150320000000000.0,148930000000000.0,146660000000000.0
