,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5
1644,B,False,-0.19797,-0.28452,-0.28032,-0.26557,-0.29792
1645,B,False,0.012058,-0.025511,-0.034514,-0.082742,-0.11586
1646,B,False,-0.097785,-0.087751,-0.15319,-0.091596,-0.029563
1647,B,False,-0.13296,-0.17387,-0.24073,-0.18674,-0.11662
1648,B,False,0.27336,0.26394,0.14138,0.13729,0.18347
1649,B,False,-0.20841,-0.20451,-0.10506,-0.20683,-0.1688
1650,B,False,-0.11868,-0.01035,-0.69614,-0.027936,0.29474
1651,B,True,-0.25461,-0.14409,-0.10509,-0.077476,-0.2169
1652,B,False,-0.098759,-0.091815,0.032565,-0.25859,-0.23195
1653,B,False,-0.089916,-0.12084,-0.093363,-0.060366,-0.081943
1654,B,False,0.17256,0.16287,0.20351,0.19895,0.2026
1655,B,False,0.0018111,0.017755,-0.041993,-0.031029,-0.10147
1656,B,False,-0.048881,-0.15892,-0.15273,-0.14863,-0.12747
1657,B,False,-0.061795,0.14167,-0.1395,-0.52738,-0.095158
1658,B,False,-0.95903,-0.70731,-0.69873,-0.31374,-0.5175
1659,B,False,-0.092012,0.050358,-0.40298,-0.14804,-0.12727
1660,B,False,-0.70451,-0.51271,-0.60921,-0.68956,-0.66371
1661,B,False,-0.1053,0.044606,-0.037976,-0.10118,0.11937
1662,B,False,-0.46092,-0.23661,-0.4322,-0.16601,-0.35613
1663,B,False,-0.19419,-0.18513,-0.13003,-0.19797,-0.25702
1664,B,False,0.064458,-0.11854,0.227,0.0020991,-0.13053
1665,B,False,0.026326,-0.038266,-0.024352,-0.10073,-0.13062
1666,B,False,0.55595,0.57819,0.5486,0.95991,0.55851
1667,B,False,0.13313,0.17914,0.058698,0.11873,0.15846
1668,B,True,-0.022956,-0.099899,-0.084389,-0.13309,-0.11708
1669,B,True,0.27819,0.30164,0.24318,0.3472,0.22625
1670,B,False,-0.077027,-0.089437,-0.071598,-0.062709,-0.059933
1671,B,False,0.032241,0.073244,0.30958,0.28715,0.22641
1672,B,False,-0.118,-0.073528,-0.11146,0.028344,-0.044703
1673,B,False,0.56675,0.28688,0.024065,0.080257,0.020478
1674,B,False,-0.27823,-0.28557,-0.2589,-0.19712,-0.23411
1675,B,False,0.35921,0.36202,0.40631,0.30026,0.21405
1676,B,False,0.46001,0.50131,0.45657,0.050886,0.38761
1677,B,False,-0.063293,-0.056798,-0.023233,-0.12744,-0.091015
1678,B,True,-0.38353,-0.52144,-0.41717,-0.38618,-0.50655
1679,B,False,-0.0029998,0.088458,0.16145,0.069094,0.0017239
1680,B,False,0.19024,0.14294,0.18858,0.17165,0.15045
1681,B,False,-0.026914,-0.13779,-0.17248,-0.010098,0.87166
1682,B,False,-0.013281,0.011651,-0.065509,-0.081894,0.062443
1683,B,False,-0.21741,-0.32675,-0.33366,-0.28059,-0.29028
1684,B,False,0.14882,0.26993,0.077571,0.20766,0.23135
1685,B,False,-0.098728,0.0039441,0.025815,0.085333,-0.0043738
1686,B,False,-0.076262,-0.024268,-0.088229,-0.026949,-0.1579
1687,B,False,-0.36267,-0.23156,-0.19489,-0.21025,-0.21805
1688,B,False,-0.30231,-0.27132,-0.22594,-0.15263,-0.1713
1689,B,False,0.27001,0.30775,0.18726,0.31969,0.12735
1690,B,False,-1.0096,-0.56544,-0.76253,-0.71528,-0.46382
1691,B,False,-0.13547,-0.094846,-0.12429,-0.11067,-0.049645
1692,B,False,0.16286,0.17482,0.33771,0.25038,0.14541
1693,B,False,-0.2763,-0.21981,-0.29512,-0.13903,-0.21447
1694,B,False,-0.42242,-0.21017,-0.41215,-0.34012,-0.19028
1695,B,False,0.11668,0.020565,0.038414,-0.042523,0.039835
1696,B,False,0.16006,0.12801,0.074946,0.13575,0.13066
1697,B,True,-0.29602,-0.37025,-0.34403,-0.37128,-0.32267
1698,B,False,-0.16743,-0.18473,-0.15573,-0.16057,-0.1814
1699,B,False,-0.096172,-0.087679,-0.091911,-0.12257,-0.11471
1700,B,False,0.46363,0.58385,0.23434,0.3338,0.4748
1701,B,False,0.18464,0.19865,0.28316,0.2474,0.20705
1702,B,False,0.023652,0.064745,0.030741,-0.084559,0.081864
1703,B,False,0.010659,0.084575,0.11715,0.059269,0.17131
1704,B,False,-0.25467,-0.30672,-0.36863,-0.3537,-0.27653
1705,B,True,0.57922,0.44434,0.17028,0.50193,0.39523
1706,B,False,0.15203,0.1406,0.16607,0.3996,0.058903
1707,B,False,-0.63084,-0.3557,-0.77465,-0.33057,-1.24
1708,B,False,-0.15859,-0.21594,-0.31789,-0.057399,-0.11443
1709,B,False,0.12814,0.16432,0.13296,0.061249,0.10092
1710,B,False,0.045102,-0.064968,-0.088713,-0.15963,-0.23409
1711,B,False,-0.19141,-0.24975,-0.16625,-0.21761,-0.22565
1712,B,False,0.45378,-0.042498,0.028736,0.05663,-0.08299
1713,B,False,-0.15488,-0.15699,-0.018232,-0.052925,0.0019625
1714,B,False,-0.086982,0.38221,-0.22469,-0.072122,0.10074
1715,B,False,0.1753,0.29556,0.1073,0.22828,0.043725
1716,B,False,0.0015407,-0.2975,-0.30724,0.045148,-0.11139
1717,B,False,-0.018714,-0.40006,-0.46274,0.017765,0.10831
1718,B,False,-0.18973,-0.27947,-0.30147,-0.17209,-0.15371
1719,B,False,-0.27812,-0.31013,-0.32035,-0.3099,-0.25406
1720,B,False,0.083443,0.064431,0.084614,0.041932,-0.13362
1721,B,False,0.019527,0.042527,0.12837,0.11858,0.047279
1722,B,False,0.32486,0.34671,0.43426,0.60904,0.55859
1723,B,False,0.75276,0.75777,1.0388,0.77912,0.73599
1724,B,False,0.10266,0.038325,0.028802,0.07733,-0.0087888
1725,B,False,-0.34425,-0.48237,-0.4728,-0.35577,-0.36689
1726,B,False,-0.079406,0.10577,0.5659,0.79093,0.46511
1727,B,False,0.37684,0.31102,0.28361,0.2699,0.20742
1728,B,False,0.052973,0.070863,0.13848,-0.049951,-0.07291
1729,B,False,0.49703,0.51727,0.51404,0.54501,0.67405
1730,B,False,-0.088893,-0.25012,0.082368,0.031105,0.2035
1731,B,False,-0.42861,-0.050095,-0.16426,0.22416,0.38694
1732,B,False,-0.21004,-0.22811,-0.21661,-0.24196,-0.02706
1733,B,False,0.6622,0.67436,0.49784,0.64406,0.34813
1734,B,False,0.13736,0.22424,0.10456,0.24246,0.2024
1735,B,False,0.25059,-0.34172,-0.52203,-0.6449,-0.30523
1736,B,False,-0.24015,-0.15101,-0.25862,0.25599,-0.14266
1737,B,False,0.25416,0.33616,0.1767,0.26892,0.24026
1738,B,False,-0.03497,-0.023745,-0.024157,-0.10916,-0.11105
1739,B,False,-0.13026,-0.16196,-0.14516,-0.16174,-0.17538
1740,B,False,0.16972,0.31354,0.33057,0.16979,0.21758
1741,B,False,-0.21189,-0.22229,-0.12867,-0.18548,-0.21572
1742,B,False,0.052411,0.077186,-0.014704,0.035014,0.1391
1743,B,False,0.037267,0.070985,0.13195,0.04425,0.19528
1744,B,False,0.068097,0.051089,0.13437,0.15945,0.14337
1745,B,False,0.41171,0.39047,0.38733,0.44092,0.39166
1746,B,False,0.45782,0.45116,0.51153,0.45396,0.16389
1747,B,False,-0.18451,0.0099458,-0.032595,0.060939,-0.023055
1748,B,True,0.29925,0.30293,0.24587,0.28896,0.24559
1749,B,False,0.27785,0.26871,0.2143,0.24413,0.20859
1750,B,False,-0.12319,-0.19347,-0.13002,-0.12514,-0.074414
1751,B,False,-0.057845,-0.018212,-0.12474,0.0016028,0.015745
1752,B,False,-0.10241,0.74673,0.53673,0.12398,0.53622
1753,B,False,0.72962,1.0472,0.83592,0.7901,0.90803
1754,B,False,-0.30436,-0.29543,-0.04708,-0.096654,-0.08745
1755,B,False,0.11138,0.15526,0.11154,0.20751,-0.023385
1756,B,False,0.16188,0.11041,0.16306,0.18291,0.046346
1757,B,False,-0.30482,-0.33592,-0.35578,-0.24677,-0.2717
1758,B,False,0.073799,0.25774,0.083545,0.63284,0.47297
1759,B,False,0.50395,0.67474,0.53199,0.65879,0.41036
1760,B,False,0.16886,0.084901,0.22918,0.095608,0.10273
1761,B,False,-0.25416,-0.26969,-0.26685,-0.21921,-0.17676
1762,B,False,0.53336,0.68093,0.63741,0.7109,0.60683
1763,B,False,-0.0031396,0.0048903,-0.043272,0.097288,0.033093
1764,B,False,-0.28001,-0.21165,-0.19225,-0.2023,-0.30096
1765,B,False,-0.30092,-0.21337,-0.26209,-0.274,-0.28388
1766,B,False,0.73704,0.73281,0.78905,0.62556,0.90352
1767,B,False,-0.51938,-0.51208,-0.59781,-0.511,-0.4248
1768,B,False,-0.38263,-0.058232,0.66929,0.84587,0.90746
1769,B,False,0.57821,1.0632,0.27419,0.92023,0.5339
1770,B,False,-0.48592,-0.41084,-0.50027,-0.50395,-0.39608
1771,B,False,-0.26873,-0.42085,-0.40585,-0.34511,-0.44614
1772,B,False,0.36002,0.3137,0.43462,0.36558,0.39187
1773,B,False,0.31894,0.13539,0.40962,0.31924,0.35184
1774,B,False,-0.075593,-0.034341,-0.039959,-0.036085,-0.0108
1775,B,False,-0.12848,-0.16411,-0.090399,-0.063813,-0.082564
1776,B,False,1.178,0.69115,0.99498,1.269,1.0715
1777,B,False,-0.21911,-0.24541,-0.22533,-0.1772,-0.056692
1778,B,False,0.25739,0.34341,0.27139,0.26981,0.16549
1779,B,False,0.07517,0.026486,-0.21909,0.2038,0.02013
1780,B,False,-0.072371,-0.10816,-0.069846,0.043744,-0.0072605
1781,B,False,-0.012208,-0.067146,-0.10534,-0.0071724,-0.086508
1782,B,False,0.59373,0.49649,0.51464,0.43003,0.38846
1783,B,False,0.28516,0.27915,0.19658,0.10333,0.28015
1784,B,False,1.2854,1.2406,1.1488,1.0218,1.2469
1785,B,False,-0.16673,-0.10688,-0.08711,-0.071092,-0.11571
1786,B,False,0.75737,0.45989,0.15574,0.61803,0.3645
1787,B,False,-0.14483,-0.055827,-0.094203,-0.10255,-0.08662
1788,B,False,0.0,0.0,0.4418,-1.3646,1.8995
1789,B,False,0.28632,0.14767,0.099289,0.073656,0.1037
1790,B,False,-0.41717,-0.38618,-0.50655,-0.61806,-0.74344
1791,B,False,-0.014585,0.078364,0.056748,0.092663,0.20448
1792,B,False,1.1235,1.5362,1.126,0.2104,1.6596
1793,B,False,0.29752,0.25067,0.35827,0.16806,0.46119
1794,B,False,0.63242,0.61137,0.36702,0.45321,0.31825
1795,B,False,-0.12601,0.082295,-0.24926,-0.11842,-0.16129
1796,B,False,0.16513,0.22632,0.22595,0.17122,0.20529
1797,B,False,-0.047263,-0.21649,-0.48112,-0.38882,-0.39776
1798,B,True,0.20697,-0.038895,-0.055074,-0.12939,0.028807
1799,B,False,0.35483,0.32594,0.2882,0.25478,0.31341
1800,B,False,0.003524,-0.033088,0.12357,0.061381,0.36547
1801,B,False,-0.34512,-0.31144,-0.28008,-0.26825,-0.19598
1802,B,False,0.041722,-0.084399,-0.063366,-0.12073,-0.029852
1803,B,False,-0.073999,0.052412,-0.086982,0.38221,-0.22469
1804,B,False,0.37996,0.43683,0.39192,0.44465,0.44431
1805,B,False,-0.029841,0.011155,0.019268,0.06089,-0.036664
1806,B,False,-0.088064,-0.062055,-0.12888,-0.17606,-0.21842
1807,B,False,-0.11682,-0.21003,-0.099221,-0.12282,-0.093447
1808,B,False,-0.1575,-0.16077,-0.069857,-0.023687,-0.17574
1809,B,False,0.15777,0.19261,0.27897,0.20902,0.12764
1810,B,False,-0.13678,-0.16647,-0.21374,-0.24872,-0.14397
1811,B,False,-0.16064,-0.15451,-0.19035,-0.16855,-0.072874
1812,B,False,-0.074903,0.046935,-0.094423,0.37953,0.064949
1813,B,False,0.96589,0.60202,0.58869,0.54828,0.44577
1814,B,False,0.18254,0.34975,0.12888,0.39436,0.38421
1815,B,False,0.15899,0.2415,0.21102,0.27018,0.21898
1816,B,False,0.055057,0.00017849,0.030127,0.027778,0.013006
1817,B,False,0.0021194,0.098265,0.104,0.15653,0.11493
1818,B,False,-0.15135,-0.13854,-0.22831,-0.44844,-0.22813
1819,B,False,-0.11279,-0.12732,-0.118,-0.073528,-0.11146
1820,B,True,-0.16583,-0.19244,-0.26441,-0.11884,-0.21088
1821,B,False,0.0012593,-0.0099696,-0.028692,-0.034376,0.0040944
1822,B,False,-0.21049,-0.14215,-0.18594,-0.15448,-0.25921
1823,B,False,0.081586,0.06093,-0.060976,-0.055097,-0.013528
1824,B,False,0.15522,0.14949,0.33609,0.13491,0.083061
1825,B,False,-0.33875,-0.30344,-0.41441,-0.34335,-0.32961
1826,B,False,-0.096223,-0.22521,-0.14002,-0.29405,-0.20047
1827,B,False,0.05696,0.20928,0.071622,0.013406,0.24417
1828,B,False,-0.055393,-0.073631,-0.061345,-0.052702,-0.11562
1829,B,False,0.86071,0.66592,0.7008,0.77649,0.81887
1830,B,False,0.050891,-0.10964,-0.11804,-0.14042,0.017702
1831,B,False,-0.04374,0.059486,0.10619,0.25068,0.28891
1832,B,False,-0.27438,-0.29811,-0.413,-0.22471,-0.18919
1833,B,False,0.057352,0.1234,0.076805,0.12863,0.12013
1834,B,False,-0.04196,0.031541,0.032276,-0.12829,-0.075356
1835,B,False,-0.18226,-0.14632,-0.24024,-0.089355,0.080492
1836,B,False,-0.3175,-0.33277,-0.42389,-0.24159,-0.18973
1837,B,False,-0.17613,-0.14964,-0.16968,-0.18289,-0.20011
1838,B,False,0.066102,0.14895,0.12497,0.24755,0.068735
1839,B,False,0.36537,0.31917,0.47684,0.44778,0.36508
1840,B,False,0.28579,0.2191,0.337,0.30806,0.29178
1841,B,False,0.010663,0.012465,-0.017814,-0.029724,-0.023428
1842,B,False,-0.41215,-0.34012,-0.19028,-0.51055,-0.34671
1843,B,False,0.27908,0.28139,0.30242,0.55497,0.28202
1844,B,False,0.75688,0.10273,0.7209,0.44437,0.81085
1845,B,False,0.14077,0.2539,0.065053,0.090854,0.25761
1846,B,False,-0.13271,-0.1221,-0.12875,-0.12692,-0.13109
1847,B,False,0.22562,0.26667,0.26652,0.25647,0.33401
1848,B,False,-0.00066027,-0.029892,-0.08542,0.027058,-0.048871
1849,B,False,0.1965,0.2292,0.34858,0.2428,0.064782
1850,B,False,-0.26129,-0.37956,-0.22624,-0.21822,-0.28876
1851,B,False,0.35718,0.34344,0.23723,0.27365,0.32147
1852,B,False,-0.14413,-0.11129,-0.12599,-0.31616,-0.047263
1853,B,False,-0.10076,-0.072183,0.015961,0.065749,-0.056473
1854,B,False,0.16889,0.13162,0.23051,0.20769,0.16702
1855,B,False,-0.037293,-0.025248,-0.14113,-0.022352,-0.11278
1856,B,False,-0.61389,-0.53981,-0.62843,-0.59819,-0.54361
1857,B,False,0.19451,0.35026,0.30251,0.29647,0.35302
1858,B,False,1.1606,0.94755,0.84786,0.7412,0.29275
1859,B,False,0.058698,0.11873,0.15846,0.15692,0.010913
1860,B,False,-0.17125,-0.27469,-0.31903,-0.25095,-0.2494
1861,B,False,0.051395,-0.015315,0.030313,-0.002041,0.028733
1862,B,False,0.64034,0.40188,0.52246,0.20318,0.46147
1863,B,False,-0.18675,-0.30542,-0.24221,-0.098119,-0.2247
1864,B,False,0.014242,-0.077452,-0.027448,-0.1305,0.056396
1865,B,False,0.024101,-0.030863,-0.067677,0.00051899,-0.017094
1866,B,False,-0.18238,-0.096551,-0.098252,-0.061871,-0.15629
1867,B,False,-0.9003,2.1647,-1.3893,0.0,0.71369
1868,B,False,0.36314,0.35611,0.35044,0.40146,0.39616
1869,B,False,0.4423,0.38284,0.35154,0.33566,0.46688
1870,B,False,-0.13457,-0.26773,-0.24487,-0.25733,-0.35511
1871,B,False,-0.20454,-0.092005,-0.17803,-0.26707,-0.19507
1872,B,False,-0.023543,-0.082416,-0.015207,-0.023648,-0.058173
1873,B,False,0.24976,0.082225,0.17403,0.063415,0.1193
1874,B,False,-0.14969,-0.24424,0.044428,0.0034268,0.13816
1875,B,False,0.44088,0.43939,0.63879,0.66715,0.58353
1876,B,False,-0.23162,-0.10715,-0.036194,-0.15534,-0.043381
1877,B,False,0.15669,0.13855,0.074369,0.1322,0.10603
1878,B,False,-0.22638,-0.12349,-0.17236,-0.24608,-0.18632
1879,B,False,0.19933,0.27392,0.28945,0.21903,0.20033
1880,B,False,-0.064968,-0.088713,-0.15963,-0.23409,-0.1464
1881,B,False,-0.29196,-0.37194,-0.47195,-0.54073,-0.43426
1882,B,False,0.50383,0.49007,0.16162,0.26068,0.20497
1883,B,False,-0.16224,-0.15315,-0.038437,-0.065344,0.01754
1884,B,False,-0.71035,-0.31219,-0.19835,-0.50658,-0.35634
1885,B,False,0.056136,-0.1445,-0.097307,-0.2721,-0.015051
1886,B,False,-0.07401,-0.01053,-0.036553,-0.055643,0.48062
1887,B,False,1.0819,1.1691,1.1646,1.2253,1.3907
1888,B,False,-0.036884,0.033909,0.17539,-0.043842,-0.083123
1889,B,False,0.014113,-0.025694,0.11723,0.47224,0.18409
1890,B,False,-0.31368,-0.25004,-0.34811,-0.29199,-0.3046
1891,B,False,-0.092371,-0.064985,-0.14021,-0.14131,-0.18238
1892,N,False,0.33189,0.35093,0.37187,0.49877,0.2993
1893,N,False,0.87261,0.2929,0.98186,0.95939,1.517
1894,N,False,-0.039782,-0.13263,0.4721,0.066053,-0.18942
1895,N,False,-0.32852,-0.4606,-0.21453,-0.57394,-0.47553
1896,N,False,1.1224,0.60682,0.97341,2.1875,1.9207
1897,N,False,0.99207,0.90866,0.9037,0.49782,1.0939
1898,N,False,0.35625,0.0074228,0.28254,0.22193,0.50518
1899,N,False,0.44499,0.42294,0.40487,0.34429,0.16417
1900,N,False,0.88864,0.99628,0.42782,0.96723,0.59133
1901,N,False,-0.62647,-0.62296,-0.52374,-0.61369,-0.83312
1902,N,False,1.0936,0.87351,1.1342,1.4443,0.54772
1903,N,False,0.22398,0.2498,0.38139,0.40092,0.59222
1904,N,False,0.77461,0.73907,0.54919,0.61648,0.8966
1905,N,False,-0.23872,-0.39841,-0.34785,-0.37313,-0.24269
1906,N,False,0.85163,1.4308,1.3629,0.81877,0.94818
1907,N,False,0.34486,1.1723,0.98263,0.91055,1.3749
1908,N,False,-0.73661,-0.27932,-0.64879,-0.41234,-0.74483
1909,N,False,0.11614,0.12458,0.11536,0.12024,0.30521
1910,N,False,-0.011486,-0.19634,-0.093559,0.20002,-0.047764
1911,N,False,-0.11677,1.5248,2.0357,1.235,1.4339
1912,N,False,0.84395,0.79862,0.42651,0.94255,0.81693
1913,N,False,0.14712,0.14929,0.269,0.20725,0.24821
1914,N,False,-0.93112,-1.4907,-0.0027548,-1.0245,-1.5352
1915,N,False,0.25453,0.43865,0.27974,0.18838,0.42163
1916,N,False,1.5071,1.8813,0.46457,0.39551,0.59008
1917,N,False,0.38767,0.44496,0.48969,0.39679,0.37423
1918,N,False,0.1086,0.091365,0.13113,0.11729,0.1648
1919,N,False,-0.087307,0.18465,-0.029194,-0.28241,-0.092953
1920,N,False,0.43386,0.42512,0.40801,0.44909,0.35523
1921,N,False,-0.42384,-0.29698,-0.34885,-0.63738,-0.27081
1922,N,False,0.17355,0.22557,0.31072,0.20137,0.22764
1923,N,False,0.70161,0.91423,0.89938,0.77281,0.81582
1924,N,False,-0.26378,-0.58228,-0.61406,-0.53062,-0.49305
1925,N,False,0.079395,-0.027515,0.50235,0.15376,0.35324
1926,N,False,-0.20352,-0.094325,-0.026525,0.28322,-0.17828
1927,N,False,0.15497,0.27145,0.13736,-0.026837,0.40529
1928,N,False,-3.2241,-2.7452,-2.2979,-1.7629,-1.2698
1929,N,False,-0.13096,-0.073036,0.023189,-0.0097866,-0.23087
1930,N,False,0.31607,0.36487,0.36615,0.42468,0.43559
1931,N,False,0.010007,-0.4847,-0.11261,-0.073821,0.42927
1932,N,False,-0.048075,-0.081534,-0.018148,0.0090001,0.13642
1933,N,False,1.2933,1.4895,1.7797,1.8389,1.9988
1934,N,False,1.1095,0.51018,-0.37636,0.95885,0.52775
1935,N,False,0.18407,0.6899,0.35845,0.66491,0.48221
1936,N,False,0.1577,0.21257,0.27756,0.21991,0.19857
1937,N,False,0.20327,0.12712,0.15244,0.2009,0.16988
1938,N,False,0.20327,0.12712,0.15244,0.2009,0.16988
1939,N,False,1.2806,0.9428,0.94498,0.78447,0.3583
1940,N,False,0.7395,0.58536,0.69154,0.65816,0.68203
1941,N,False,-0.21084,0.13644,0.25674,0.26893,0.32178
1942,N,False,-0.16894,-0.14964,-0.090336,-0.27577,0.017917
1943,N,False,0.67546,0.72036,0.85464,0.72101,0.64973
1944,N,False,-0.13361,-0.12404,-0.035082,-0.01863,-0.05825
1945,N,False,0.23302,0.29578,0.35317,-0.030037,0.15562
1946,N,False,0.4699,0.56612,0.4754,0.43215,0.55636
1947,N,False,0.15266,-0.06329,0.60498,1.3066,0.33587
1948,N,False,2.1603,2.0653,1.4616,2.1495,2.5234
1949,N,False,0.046098,0.11625,0.062004,0.079049,0.11266
1950,N,False,-0.23022,-0.12427,-0.15841,-0.11488,-0.02076
1951,N,False,0.47407,0.50892,0.26775,0.59838,0.55027
1952,N,False,-0.049921,-0.041877,0.092428,0.061935,0.0076215
1953,N,False,-0.3843,-0.21524,-0.31692,-0.34979,-0.36873
1954,N,False,0.18177,0.078984,0.41035,0.2362,0.29227
1955,N,False,0.66189,0.65866,0.89839,0.69678,0.64054
1956,N,False,0.22994,0.26243,0.1877,0.18331,0.21569
1957,N,False,0.20068,0.28837,0.22425,0.29255,0.19693
1958,N,False,0.23559,0.27376,0.37204,0.11051,0.19103
1959,N,False,-0.092928,-0.08635,-0.026115,-0.091961,-0.051276
1960,N,False,-0.31391,-0.40619,-0.3591,-0.43452,-0.44545
1961,N,False,0.78741,0.91631,0.79176,0.87651,0.83833
1962,N,False,0.40122,0.21612,0.10006,0.069003,0.35003
1963,N,False,0.12255,0.088921,0.10852,0.19965,0.17879
1964,N,False,0.91475,1.2243,1.0886,1.0416,1.1375
1965,N,False,-0.14888,-0.19798,-0.15144,-0.14028,-0.074876
1966,N,False,-0.12693,-0.062817,0.017401,0.01612,-0.057433
1967,N,False,0.059207,-0.0080154,-0.048307,0.048506,0.07916
1968,N,False,0.82965,0.79689,0.9381,0.98097,0.78451
1969,N,False,0.82965,0.79689,0.9381,0.98097,0.78451
1970,N,False,0.48014,0.35845,0.48685,0.53319,0.44215
1971,N,False,0.97463,0.88281,0.88094,0.98215,0.98357
1972,N,False,0.010218,0.0095848,0.0029137,-0.029737,-0.041639
1973,N,False,0.40531,0.33582,0.19454,0.1121,0.040054
1974,N,False,0.32105,0.38631,0.34299,0.25547,0.34365
1975,N,False,0.36066,0.41877,0.48909,0.39238,0.50635
1976,N,False,0.32446,0.34553,0.33374,0.30883,0.32912
1977,N,False,0.27113,0.31888,0.25283,0.30974,0.32707
1978,N,False,0.61622,0.97207,0.7158,0.85106,0.89157
1979,N,False,0.29753,0.31687,0.30293,0.32611,0.30842
1980,N,False,0.29753,0.31687,0.30293,0.32611,0.30842
1981,N,False,1.3321,0.84598,0.89662,0.69369,0.79632
1982,N,False,1.3321,0.84598,0.89662,0.69369,0.79632
1983,N,False,0.22358,0.35498,0.33629,0.238,0.34724
1984,N,False,0.043771,0.050789,0.059662,0.054765,0.040069
1985,N,False,-0.033579,-0.0083286,-0.26204,-0.18939,-0.050643
1986,N,False,0.28089,0.26309,0.30161,0.29389,0.28564
1987,N,False,0.37386,0.35335,0.26179,0.33752,0.37993
1988,N,False,0.47839,0.94226,0.82623,1.0607,0.96218
1989,N,False,-0.31715,0.56515,-0.23292,0.097872,0.95904
1990,N,False,1.7131,1.1224,1.7572,1.1321,1.3913
1991,N,False,0.17145,0.41891,0.35278,0.25843,0.039991
1992,N,False,0.31381,0.31073,0.33541,0.33783,0.34055
1993,N,False,0.026492,-0.086326,-0.0011355,-0.19879,-0.058803
1994,N,False,-0.0042829,0.012175,0.073594,0.026988,0.053508
1995,N,False,-0.051989,0.039442,-0.05229,0.1471,0.21501
1996,N,False,0.039717,0.059522,0.034321,0.15201,0.075958
1997,N,False,-1.8284,-0.17799,-0.39186,0.65142,0.27323
1998,N,False,0.043841,0.057033,-0.054761,-0.12308,-0.065823
1999,N,False,0.24844,0.14713,0.15179,0.21465,0.36997
2000,N,False,0.028767,-0.11752,0.23311,-0.046126,-0.030379
2001,N,False,1.0345,1.0514,1.555,1.1865,0.64369
2002,N,False,0.013252,-0.098794,-0.025497,0.18909,-0.13298
2003,N,False,-0.093836,-0.10319,-0.046888,0.05933,-0.0087716
2004,N,False,0.38489,0.45091,0.47256,0.36537,0.19979
2005,N,False,0.42949,0.70766,0.59787,0.62081,0.5178
2006,N,False,-0.11227,0.039246,0.073237,0.31276,0.41954
2007,N,False,0.67231,0.62266,0.43167,0.64748,0.72017
2008,N,False,0.32365,0.39402,0.48506,0.28726,0.051652
2009,N,False,-0.15166,0.43347,0.43154,-0.32725,0.27379
2010,N,False,0.5258,0.18756,0.35958,0.41729,0.093055
2011,N,False,-0.90267,-0.87097,-0.80404,-0.60502,-0.65946
2012,N,False,0.73975,0.84823,0.8238,0.87729,0.90772
2013,N,False,-0.020048,0.022707,0.0081489,0.0042402,0.0086115
2014,N,False,-0.020048,0.022707,0.0081489,0.0042402,0.0086115
2015,N,False,1.187,0.95291,1.3251,1.6781,0.73984
2016,N,False,0.201,0.11542,-0.0040167,0.042883,0.27325
2017,N,False,0.38026,0.22861,0.27394,0.15872,0.15789
2018,N,False,0.19141,0.011514,0.13906,0.27203,-0.034153
2019,N,False,-0.094911,-0.036786,0.0092325,0.038535,0.027859
2020,N,False,0.45387,0.62948,0.35965,0.31185,0.23906
2021,N,False,0.55298,0.59913,0.63764,0.63501,0.62668
2022,N,False,0.45387,0.62948,0.35965,0.31185,0.23906
2023,N,False,-0.10781,-0.036908,-0.065888,-0.043136,-0.11163
2024,N,False,1.3939,0.97961,1.4727,1.2023,1.355
2025,N,False,0.54693,0.40352,-0.020485,-0.063905,0.25319
2026,N,False,0.12308,0.15772,0.13106,0.052746,0.10909
2027,N,False,0.49176,0.34907,0.25817,0.36954,0.21905
2028,N,False,0.25923,0.33827,0.35035,0.42219,0.45593
2029,N,False,0.064883,0.0048793,0.068599,0.070699,0.066282
2030,N,False,0.84972,0.90743,0.72366,0.66972,0.72919
2031,N,False,-0.14422,-0.049633,-0.16491,-0.24739,-0.31068
2032,N,False,0.23114,0.26181,0.26245,0.27808,0.2586
2033,N,False,-0.1555,-0.21268,-0.22477,-0.31442,-0.23027
2034,N,False,-0.37195,-0.071536,-0.13572,-0.24819,-0.21547
2035,N,False,0.29514,0.59876,0.6809,0.60497,0.43555
2036,N,False,-0.63483,-0.49034,-0.54524,-0.37973,-0.19922
2037,N,False,0.63946,0.66297,0.52551,0.52561,0.29499
2038,N,False,0.87047,1.1278,0.76639,1.1733,1.1275
2039,N,False,0.085637,0.25778,0.15729,0.29114,0.29253
2040,N,False,1.1908,1.2077,1.1253,1.1808,1.0879
2041,N,False,-0.25149,0.064458,0.30739,0.17623,0.1121
2042,N,False,-0.090594,-0.062854,-0.081514,-0.043566,-0.12408
2043,N,False,-0.16905,-0.34764,-0.43037,-0.2627,-0.22908
2044,N,False,1.0414,1.3065,0.96048,0.81291,1.2778
2045,N,False,-0.26165,-0.25649,-0.0094758,-0.048975,-0.078368
2046,N,False,1.5267,0.76545,0.65869,0.13463,-0.45362
2047,N,False,-0.1421,-0.46953,-0.39586,-0.20053,-0.643
2048,N,False,-0.57882,-0.80925,-1.0007,-0.98227,-1.0477
2049,N,False,0.41965,0.55164,0.68294,0.5325,0.6792
2050,N,False,0.47028,0.56009,0.99635,0.72284,0.97675
2051,N,False,0.20496,0.1951,0.19553,0.2173,0.1035
