,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5
0,X,False,7.0148e+23,7.0773e+23,7.1436e+23,7.1369e+23,7.1821e+23
1,X,False,9.6413e+23,9.6309e+23,9.5874e+23,9.5569e+23,9.5794e+23
2,X,False,7.2083e+23,7.2274e+23,7.2759e+23,7.2767e+23,7.2356e+23
3,X,False,3.5987e+23,3.595e+23,3.6178e+23,3.6103e+23,3.6058e+23
4,X,True,3.3849e+23,3.3675e+23,3.3549e+23,3.3389e+23,3.3429e+23
5,X,True,1.5478e+24,1.526e+24,1.5562e+24,1.5409e+24,1.4808e+24
6,X,False,1.9313e+24,1.9233e+24,1.9763e+24,1.9338e+24,1.991e+24
7,X,False,3.8239e+23,3.793e+23,3.8346e+23,3.8326e+23,3.7628e+23
8,X,True,9.1636e+23,9.2421e+23,9.3543e+23,9.1867e+23,9.2129e+23
9,X,False,1.5854e+24,1.5896e+24,1.6047e+24,1.611e+24,1.6061e+24
10,X,False,1.6094e+24,1.6094e+24,1.5924e+24,1.6102e+24,1.601e+24
11,X,False,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24
12,X,False,2.2752e+24,2.2737e+24,2.2776e+24,2.2806e+24,2.2771e+24
13,X,False,4.735e+23,4.6397e+23,4.8446e+23,4.6443e+23,4.8654e+23
14,X,True,5.6494e+22,5.5318e+22,6.0913e+22,6.3692e+22,6.5919e+22
15,X,True,1.0194e+24,1.0184e+24,1.035e+24,1.0384e+24,1.0426e+24
16,X,False,1.6288e+24,1.6376e+24,1.6233e+24,1.6365e+24,1.6215e+24
17,X,False,1.4556e+24,1.4684e+24,1.4646e+24,1.4728e+24,1.4514e+24
18,X,False,1.2009e+24,1.2019e+24,1.1992e+24,1.1993e+24,1.1989e+24
19,X,False,8.465e+23,8.4498e+23,8.4313e+23,8.4568e+23,8.46e+23
20,X,False,7.1314e+23,7.0766e+23,7.0262e+23,7.2453e+23,7.1888e+23
21,X,False,2.9396e+24,2.949e+24,2.9556e+24,2.9583e+24,2.9745e+24
22,X,False,4.8227e+21,4.9845e+21,4.9578e+21,5.3309e+21,6.0864e+21
23,X,False,2.9392e+23,2.9229e+23,2.8638e+23,2.8466e+23,2.6829e+23
24,X,False,3.0255e+23,2.9729e+23,2.9565e+23,3.0571e+23,3.0866e+23
25,X,False,2.8858e+24,3.0006e+24,2.8833e+24,3.0383e+24,2.8811e+24
26,X,True,4.3574e+24,4.3655e+24,4.3833e+24,4.3833e+24,4.4025e+24
27,X,True,5.2649e+24,5.2707e+24,5.2764e+24,5.2689e+24,5.2771e+24
28,X,True,5.1631e+24,5.1514e+24,5.1568e+24,5.1693e+24,5.183e+24
29,X,True,5.1828e+24,5.1762e+24,5.1619e+24,5.1594e+24,5.1495e+24
30,X,True,4.9624e+24,4.9571e+24,4.9609e+24,4.954e+24,4.9541e+24
31,X,False,6.3181e+23,6.2278e+23,6.2518e+23,6.2533e+23,6.2294e+23
32,X,False,1.7783e+24,1.7677e+24,1.7592e+24,1.7542e+24,1.7502e+24
33,X,True,5.7363e+23,5.7392e+23,5.7439e+23,5.7546e+23,5.7895e+23
34,X,False,2.9759e+22,2.4281e+22,2.8313e+22,3.2876e+22,5.0683e+22
35,X,True,1.3522e+24,1.3529e+24,1.3423e+24,1.3472e+24,1.3548e+24
36,X,True,1.3794e+24,1.3884e+24,1.3836e+24,1.3917e+24,1.3994e+24
37,X,False,1.6709e+24,1.6989e+24,1.7218e+24,1.6865e+24,1.7345e+24
38,X,False,7.8931e+23,7.7233e+23,7.6788e+23,6.897e+23,6.7648e+23
39,M,False,6.7848e+22,7.2655e+22,7.1673e+22,7.23e+22,7.2042e+22
40,M,False,1.5104e+22,1.4806e+22,1.4551e+22,2.1014e+22,1.5354e+22
41,M,False,2.2594e+23,2.2472e+23,2.2452e+23,2.2371e+23,2.2154e+23
42,M,False,7.3953e+22,7.5097e+22,7.6545e+22,7.7258e+22,7.9172e+22
43,M,True,3.5705e+22,2.3926e+22,3.28e+22,2.3689e+22,2.3765e+22
44,M,False,1.9069e+22,1.9054e+22,1.9737e+22,1.9524e+22,1.911e+22
45,M,False,1.1185e+23,1.1311e+23,1.1631e+23,1.1432e+23,1.19e+23
46,M,False,2.6799e+23,2.6089e+23,2.6109e+23,2.625e+23,2.6198e+23
47,M,False,7.3411e+22,6.688e+22,7.4072e+22,7.5948e+22,7.9455e+22
48,M,True,6.5669e+22,6.7625e+22,7.0547e+22,7.182e+22,7.3999e+22
49,M,True,5.7933e+23,5.8498e+23,5.9083e+23,5.9686e+23,5.9855e+23
50,M,False,8.4854e+22,8.4031e+22,8.4298e+22,8.7733e+22,8.8711e+22
51,M,False,8.2927e+23,8.3214e+23,8.3164e+23,8.2763e+23,8.2678e+23
52,M,True,6.4287e+23,6.4317e+23,6.4713e+23,6.4264e+23,6.4787e+23
53,M,True,2.851e+23,2.859e+23,2.8711e+23,2.8385e+23,2.8425e+23
54,M,False,6.6325e+23,6.6023e+23,6.6639e+23,6.7002e+23,6.7299e+23
55,M,False,2.8184e+23,2.8037e+23,2.8169e+23,2.8345e+23,2.8352e+23
56,M,False,2.7891e+23,2.7992e+23,2.8117e+23,2.8052e+23,2.7963e+23
57,M,False,2.2654e+23,2.491e+23,2.2548e+23,2.2372e+23,2.2311e+23
58,M,True,1.1827e+24,1.176e+24,1.1817e+24,1.1853e+24,1.1855e+24
59,M,True,2.8764e+23,2.9557e+23,3.0143e+23,2.9753e+23,3.0342e+23
60,M,False,1.1845e+24,1.1889e+24,1.198e+24,1.2043e+24,1.1952e+24
61,M,False,1.1851e+24,1.1663e+24,1.1692e+24,1.1738e+24,1.1523e+24
62,M,False,4.7042e+23,4.7587e+23,4.763e+23,4.7452e+23,4.7337e+23
63,M,False,1.0915e+24,1.0943e+24,1.0744e+24,1.0726e+24,1.057e+24
64,M,True,5.2801e+23,5.2965e+23,5.3261e+23,5.3337e+23,5.3718e+23
65,M,False,6.1515e+23,6.1513e+23,6.2538e+23,6.4162e+23,6.2337e+23
66,M,False,6.9865e+23,7.0958e+23,7.1314e+23,7.1498e+23,7.2134e+23
67,M,False,8.1336e+23,8.1378e+23,8.1067e+23,8.0809e+23,7.799e+23
68,M,False,7.9035e+23,7.9476e+23,7.9019e+23,7.9024e+23,8.0968e+23
69,M,True,8.6329e+23,8.6409e+23,8.7307e+23,8.7702e+23,8.8292e+23
70,M,False,8.9911e+23,8.9605e+23,8.9677e+23,8.953e+23,9.0027e+23
71,M,False,1.0835e+24,1.0801e+24,1.0754e+24,1.0769e+24,1.0789e+24
72,M,True,3.8458e+23,3.8588e+23,3.8891e+23,3.8195e+23,3.8501e+23
73,M,False,3.4942e+23,3.9862e+23,4.0513e+23,4.0138e+23,3.8371e+23
74,M,False,4.7353e+23,4.9189e+23,5.0196e+23,5.0553e+23,5.2001e+23
75,M,False,5.4105e+23,5.3944e+23,5.3536e+23,5.4179e+23,5.3848e+23
76,M,False,6.9416e+23,6.9416e+23,6.9547e+23,6.9969e+23,7.0706e+23
77,M,False,4.0457e+23,4.0965e+23,4.0917e+23,4.1535e+23,4.2114e+23
78,M,True,3.5714e+23,3.4822e+23,3.5163e+23,3.4159e+23,3.4137e+23
79,M,False,3.6157e+23,3.6048e+23,3.5815e+23,3.5996e+23,3.5526e+23
80,M,True,3.019e+23,2.9148e+23,3.152e+23,3.3421e+23,3.3034e+23
81,M,False,4.7557e+23,4.6925e+23,4.8384e+23,4.6282e+23,4.9258e+23
82,M,False,1.8719e+23,1.8878e+23,1.8793e+23,1.9073e+23,1.9011e+23
83,M,False,2.0986e+23,2.1581e+23,2.2509e+23,2.3896e+23,2.3642e+23
84,M,False,1.4664e+23,1.4975e+23,1.5474e+23,1.572e+23,1.6068e+23
85,M,False,3.769e+23,3.7454e+23,3.7467e+23,3.7618e+23,3.7469e+23
86,M,True,6.1012e+23,6.1461e+23,6.1845e+23,6.258e+23,6.3135e+23
87,M,True,5.9281e+23,5.8956e+23,5.8721e+23,5.8333e+23,5.8264e+23
88,M,False,1.173e+24,1.1763e+24,1.1777e+24,1.176e+24,1.1755e+24
89,M,True,5.2697e+23,5.2457e+23,5.3046e+23,5.2695e+23,5.2307e+23
90,M,False,5.5763e+23,5.5985e+23,5.6113e+23,5.6098e+23,5.6075e+23
91,M,True,8.4654e+23,8.4883e+23,8.496e+23,8.4421e+23,8.4981e+23
92,M,False,7.6641e+23,7.613e+23,7.5771e+23,7.5671e+23,7.5317e+23
93,M,True,1.7281e+23,1.7234e+23,1.7327e+23,1.7414e+23,1.7428e+23
94,M,False,1.6673e+23,1.6452e+23,1.6345e+23,1.6282e+23,1.6224e+23
95,M,False,1.6654e+23,1.6668e+23,1.6548e+23,1.6373e+23,1.6397e+23
96,M,True,3.7076e+23,3.7043e+23,3.6979e+23,3.6681e+23,3.6594e+23
97,M,True,3.1414e+23,3.1205e+23,3.1078e+23,3.1228e+23,3.1168e+23
98,M,False,3.2677e+23,3.2974e+23,3.3173e+23,3.2978e+23,3.3171e+23
99,M,True,3.1476e+23,3.1253e+23,3.1187e+23,3.1597e+23,3.146e+23
100,M,False,3.6888e+23,3.6755e+23,3.6487e+23,3.588e+23,3.623e+23
101,M,False,2.6533e+23,2.6556e+23,2.6441e+23,2.6565e+23,2.6448e+23
102,M,True,6.0104e+23,6.1391e+23,6.171e+23,6.2398e+23,6.0688e+23
103,M,True,6.4916e+23,6.4363e+23,6.4807e+23,6.3888e+23,6.4024e+23
104,M,True,1.6632e+24,1.6489e+24,1.639e+24,1.6696e+24,1.6627e+24
105,M,False,1.5308e+24,1.5282e+24,1.5105e+24,1.5101e+24,1.5279e+24
106,M,False,8.3696e+23,8.4856e+23,8.5945e+23,8.8431e+23,8.649e+23
107,M,True,1.604e+24,1.6072e+24,1.5977e+24,1.616e+24,1.6202e+24
108,M,False,1.616e+24,1.6202e+24,1.6152e+24,1.6924e+24,1.747e+24
109,M,False,1.7482e+24,1.7346e+24,1.7418e+24,1.6433e+24,1.7524e+24
110,M,False,1.6613e+24,1.6593e+24,1.7761e+24,1.7873e+24,1.7158e+24
111,M,False,1.8915e+24,1.8829e+24,1.9073e+24,1.8965e+24,1.8946e+24
112,M,False,1.8614e+24,1.8758e+24,1.8767e+24,1.8453e+24,1.8416e+24
113,M,True,1.8136e+24,1.8456e+24,1.8066e+24,1.8203e+24,1.8556e+24
114,M,False,2.2041e+22,2.4326e+22,2.1014e+22,2.2063e+22,2.7062e+22
115,M,True,1.872e+24,1.8799e+24,1.9173e+24,1.7655e+24,1.775e+24
116,M,False,8.318e+22,7.7035e+22,7.9336e+22,9.4708e+22,9.398e+22
117,M,False,1.7523e+24,1.7415e+24,1.7487e+24,1.7549e+24,1.7491e+24
118,M,False,1.553e+24,1.5512e+24,1.5532e+24,1.5511e+24,1.5558e+24
119,M,True,2.7479e+23,2.7858e+23,2.821e+23,2.8306e+23,2.8423e+23
120,M,True,3.0766e+23,2.9045e+23,2.927e+23,3.1357e+23,2.9852e+23
121,M,False,3.6396e+23,3.6326e+23,3.6222e+23,3.606e+23,3.5852e+23
122,M,False,8.8725e+23,8.9029e+23,9.009e+23,9.0177e+23,9.0557e+23
123,M,False,8.4413e+23,8.4267e+23,8.3908e+23,8.3682e+23,8.3904e+23
124,M,False,8.2301e+23,8.2104e+23,8.2163e+23,8.1969e+23,8.1661e+23
125,M,True,8.1175e+23,8.2577e+23,8.5375e+23,8.7546e+23,8.873e+23
126,M,True,1.6155e+24,1.5693e+24,1.6346e+24,1.6325e+24,1.5865e+24
127,M,True,2.0093e+24,2.0239e+24,2.0252e+24,2.0115e+24,2.0108e+24
128,M,True,1.9012e+24,1.8732e+24,1.9108e+24,1.8823e+24,1.8888e+24
129,M,True,1.8466e+24,1.8355e+24,1.834e+24,1.8266e+24,1.8256e+24
130,M,True,1.7263e+24,1.7254e+24,1.735e+24,1.7341e+24,1.7261e+24
131,M,False,1.8236e+24,1.8337e+24,1.8411e+24,1.8541e+24,1.854e+24
132,M,False,1.8506e+24,1.861e+24,1.8636e+24,1.8679e+24,1.8687e+24
133,M,False,1.7819e+24,1.7819e+24,1.7878e+24,1.7839e+24,1.7824e+24
134,M,False,4.6441e+23,4.6215e+23,4.5946e+23,4.5845e+23,4.5972e+23
135,M,True,5.2041e+23,5.1399e+23,5.0029e+23,4.8843e+23,4.8751e+23
136,M,False,1.8038e+23,1.7929e+23,1.8174e+23,1.8263e+23,1.8305e+23
137,M,False,2.464e+23,2.6713e+23,2.4727e+23,2.4677e+23,2.8185e+23
138,M,True,2.7363e+22,2.7045e+22,2.6521e+22,2.7324e+22,2.7672e+22
139,M,False,1.8386e+23,1.8463e+23,1.8366e+23,1.8485e+23,1.8401e+23
140,M,True,5.3402e+23,5.5119e+23,5.4292e+23,5.5522e+23,5.6236e+23
141,M,False,6.5118e+23,6.5083e+23,6.657e+23,6.6047e+23,6.7889e+23
142,M,False,7.2156e+23,7.399e+23,7.2638e+23,7.0513e+23,7.0424e+23
143,M,True,7.3828e+23,7.383e+23,7.4575e+23,7.4285e+23,7.4297e+23
144,M,False,7.6018e+23,7.5849e+23,7.5013e+23,7.5861e+23,7.4717e+23
145,M,False,1.3077e+24,1.3024e+24,1.3046e+24,1.3008e+24,1.2933e+24
146,M,False,1.3875e+24,1.436e+24,1.4394e+24,1.3863e+24,1.3829e+24
147,M,False,9.797e+23,9.7596e+23,9.7406e+23,9.749e+23,9.7606e+23
148,M,False,2.8186e+23,2.8434e+23,2.8742e+23,2.8813e+23,2.9208e+23
149,M,True,8.7451e+23,9.2476e+23,8.7309e+23,8.9608e+23,9.0316e+23
150,M,True,9.2489e+23,9.3113e+23,9.2534e+23,9.3014e+23,9.3335e+23
151,M,False,9.3113e+23,9.2534e+23,9.3014e+23,9.3335e+23,9.3758e+23
152,M,False,1.0819e+24,1.0732e+24,1.0652e+24,1.0932e+24,1.089e+24
153,M,True,1.1099e+24,1.1063e+24,1.1087e+24,1.1042e+24,1.1118e+24
154,M,False,1.1395e+24,1.1466e+24,1.1553e+24,1.1665e+24,1.1732e+24
155,M,False,1.1964e+24,1.2137e+24,1.2371e+24,1.2218e+24,1.2248e+24
156,M,False,1.2204e+24,1.2348e+24,1.2259e+24,1.2456e+24,1.2396e+24
157,M,False,1.2325e+24,1.242e+24,1.2406e+24,1.2434e+24,1.2351e+24
158,M,False,1.5488e+24,1.5544e+24,1.5573e+24,1.5789e+24,1.5884e+24
159,M,False,1.6879e+24,1.691e+24,1.6871e+24,1.6887e+24,1.6819e+24
160,M,False,1.2467e+24,1.2385e+24,1.2398e+24,1.2368e+24,1.231e+24
161,M,False,9.2412e+23,9.2035e+23,9.1712e+23,9.121e+23,9.0985e+23
162,M,True,8.0677e+22,8.2387e+22,8.3109e+22,8.3288e+22,8.402e+22
163,M,False,2.6378e+22,2.6716e+22,2.6869e+22,2.763e+22,2.7872e+22
164,M,False,1.7648e+23,1.7724e+23,1.7919e+23,1.7768e+23,1.7756e+23
165,M,True,0.0,0.0,0.0,0.0,0.0
166,M,False,3.2435e+23,3.2103e+23,3.2325e+23,3.2187e+23,3.2135e+23
167,M,True,1.204e+24,1.2064e+24,1.2127e+24,1.2145e+24,1.204e+24
168,M,True,1.339e+24,1.3429e+24,1.3478e+24,1.3463e+24,1.3492e+24
169,M,False,1.3671e+24,1.3797e+24,1.3691e+24,1.3849e+24,1.3878e+24
170,M,True,1.5378e+24,1.5367e+24,1.5476e+24,1.5453e+24,1.5308e+24
171,M,False,1.6422e+24,1.6351e+24,1.6303e+24,1.631e+24,1.6315e+24
172,M,False,1.7184e+24,1.7195e+24,1.7196e+24,1.7147e+24,1.7183e+24
173,M,False,5.9469e+23,6.0432e+23,6.0064e+23,5.961e+23,5.966e+23
174,M,False,4.4316e+23,4.4007e+23,4.3914e+23,4.3493e+23,4.3178e+23
175,M,False,2.9731e+23,2.9883e+23,2.9882e+23,2.9893e+23,2.9945e+23
176,M,True,0.0,0.0,0.0,0.0,0.0
177,M,False,2.9357e+22,3.2221e+22,3.2565e+22,3.4164e+22,3.4913e+22
178,M,False,1.1167e+23,1.0747e+23,1.0603e+23,1.1555e+23,1.0813e+23
179,M,False,6.5639e+23,6.5885e+23,6.6473e+23,6.6582e+23,6.7462e+23
180,M,True,1.7568e+23,1.7825e+23,1.8074e+23,1.7873e+23,1.7687e+23
181,M,False,2.1162e+23,2.1246e+23,2.1227e+23,2.1306e+23,2.1392e+23
182,M,True,2.5974e+23,2.5988e+23,2.6019e+23,2.6269e+23,2.6196e+23
183,M,False,2.8428e+23,2.8368e+23,2.855e+23,2.8332e+23,2.8519e+23
184,M,True,2.704e+23,2.7055e+23,2.6989e+23,2.6912e+23,2.6892e+23
185,M,False,3.1148e+23,3.1385e+23,3.1548e+23,3.198e+23,3.2219e+23
186,M,True,7.4661e+23,7.462e+23,7.4657e+23,7.471e+23,7.5368e+23
187,M,False,8.323e+23,8.3212e+23,8.3786e+23,8.3919e+23,8.4116e+23
188,M,False,8.5217e+23,8.516e+23,8.5244e+23,8.5428e+23,8.5588e+23
189,M,True,9.2877e+23,9.3178e+23,9.3375e+23,9.3321e+23,9.3757e+23
190,M,True,9.8385e+23,9.9057e+23,9.9145e+23,9.9336e+23,9.9479e+23
191,M,True,1.0273e+24,1.0307e+24,1.0377e+24,1.0463e+24,1.0472e+24
192,M,True,1.074e+24,1.0797e+24,1.0827e+24,1.0861e+24,1.0861e+24
193,M,False,4.6893e+23,4.7153e+23,4.7205e+23,4.7253e+23,4.7329e+23
194,M,True,1.107e+24,1.1038e+24,1.106e+24,1.1019e+24,1.1024e+24
195,M,False,1.0986e+24,1.0899e+24,1.0877e+24,1.0868e+24,1.0839e+24
196,M,False,1.091e+24,1.089e+24,1.0909e+24,1.0915e+24,1.0878e+24
197,M,True,1.1064e+24,1.105e+24,1.1064e+24,1.1115e+24,1.1022e+24
198,M,True,1.1022e+24,1.1074e+24,1.1054e+24,1.1055e+24,1.1007e+24
199,M,False,1.1362e+24,1.1352e+24,1.1307e+24,1.1267e+24,1.1244e+24
200,M,False,1.3417e+22,1.551e+22,2.0921e+22,2.7264e+22,3.2032e+22
201,M,True,1.1382e+24,1.1382e+24,1.1461e+24,1.1503e+24,1.1589e+24
202,M,False,1.1589e+24,1.166e+24,1.1599e+24,1.1553e+24,1.1578e+24
203,M,False,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24
204,M,True,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24
205,M,False,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24
206,M,True,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24
207,M,False,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24
208,M,True,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24
209,M,False,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24
210,M,True,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24
211,M,False,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24
212,M,False,1.5149e+24,1.5365e+24,1.5364e+24,1.5279e+24,1.5339e+24
213,M,False,8.3021e+23,8.237e+23,8.7425e+23,8.9136e+23,8.8869e+23
214,M,True,1.5511e+24,1.5553e+24,1.5523e+24,1.5543e+24,1.5586e+24
215,M,True,1.6242e+24,1.612e+24,1.6191e+24,1.6228e+24,1.6233e+24
216,M,False,1.588e+24,1.5726e+24,1.5636e+24,1.5629e+24,1.5602e+24
217,M,False,1.5317e+24,1.5242e+24,1.5138e+24,1.5368e+24,1.5244e+24
218,M,False,1.5216e+24,1.5155e+24,1.5316e+24,1.5342e+24,1.531e+24
219,M,True,2.414e+24,2.4207e+24,2.4487e+24,2.441e+24,2.4581e+24
220,M,False,2.5182e+24,2.5093e+24,2.5082e+24,2.498e+24,2.4827e+24
221,M,False,2.4701e+24,2.4662e+24,2.4668e+24,2.4646e+24,2.472e+24
222,M,False,2.3104e+24,2.3057e+24,2.3071e+24,2.3023e+24,2.2982e+24
223,M,False,1.794e+24,1.7956e+24,1.7871e+24,1.7827e+24,1.7771e+24
224,M,False,1.0415e+24,1.0195e+24,1.018e+24,9.9535e+23,9.8758e+23
225,M,True,9.5433e+23,9.5246e+23,9.5999e+23,9.6866e+23,9.7645e+23
226,M,False,9.5916e+23,9.5611e+23,9.6304e+23,9.5362e+23,9.5304e+23
227,M,False,1.0444e+24,1.0482e+24,1.0536e+24,1.0645e+24,1.0679e+24
228,M,False,3.3261e+23,3.3456e+23,3.3385e+23,3.3306e+23,3.3251e+23
229,M,False,1.0696e+21,1.757e+21,2.9498e+21,4.4055e+21,3.1352e+21
230,M,False,2.9498e+21,4.4055e+21,3.1352e+21,6.9072e+21,1.0723e+22
231,M,False,2.0542e+23,2.0372e+23,2.0122e+23,2.011e+23,2.0201e+23
232,M,False,2.6342e+23,2.6087e+23,3.2337e+23,2.5841e+23,2.5736e+23
233,M,False,3.7711e+23,3.7388e+23,3.7632e+23,3.7318e+23,3.7441e+23
234,M,False,3.2486e+23,3.2553e+23,3.2337e+23,3.1973e+23,3.2139e+23
235,M,True,1.2607e+22,2.1913e+22,3.3354e+22,4.7298e+22,7.2495e+22
236,M,True,6.6741e+23,6.6838e+23,6.427e+23,6.4756e+23,6.3406e+23
237,M,True,1.7305e+23,1.7316e+23,1.7896e+23,1.7885e+23,1.7603e+23
238,M,False,1.8112e+23,1.796e+23,1.8406e+23,1.838e+23,1.786e+23
239,M,True,1.8877e+23,1.9439e+23,1.9081e+23,1.9162e+23,1.9245e+23
240,M,False,2.5741e+23,2.619e+23,2.6283e+23,2.6365e+23,2.691e+23
241,M,False,2.5691e+23,2.5874e+23,2.5764e+23,2.5046e+23,2.5116e+23
242,M,True,1.6306e+23,1.6217e+23,1.6429e+23,1.6612e+23,1.707e+23
243,M,False,2.543e+23,2.5831e+23,2.607e+23,2.597e+23,2.6057e+23
244,M,False,2.8551e+23,2.8613e+23,2.8696e+23,2.8681e+23,2.864e+23
245,M,False,1.885e+23,1.8822e+23,1.8674e+23,1.8738e+23,1.8718e+23
246,M,False,4.6253e+23,4.6966e+23,4.6333e+23,4.6376e+23,4.6934e+23
247,M,False,5.1545e+23,5.1405e+23,5.1241e+23,5.1556e+23,5.127e+23
248,M,True,1.2614e+24,1.2644e+24,1.2682e+24,1.2681e+24,1.2711e+24
249,M,False,1.2421e+24,1.2446e+24,1.2389e+24,1.2434e+24,1.249e+24
250,M,True,2.8877e+23,2.8692e+23,2.8446e+23,2.8457e+23,2.864e+23
251,M,False,2.3845e+23,2.3761e+23,2.3579e+23,2.3595e+23,2.3576e+23
252,M,False,6.8207e+21,7.5154e+21,9.4429e+21,1.0591e+22,1.0535e+22
253,M,False,5.3645e+23,5.2589e+23,5.174e+23,5.2298e+23,5.1767e+23
254,M,False,2.7279e+23,2.7228e+23,2.7437e+23,2.7537e+23,2.7401e+23
255,M,False,4.6559e+23,4.654e+23,4.6464e+23,4.631e+23,4.655e+23
256,M,False,6.6354e+23,6.6656e+23,6.7055e+23,6.6994e+23,6.772e+23
257,M,False,4.6969e+23,4.6955e+23,4.6892e+23,4.6632e+23,4.6782e+23
258,M,False,2.6786e+23,2.6888e+23,2.7006e+23,2.7141e+23,2.7079e+23
259,M,False,2.439e+23,2.3854e+23,2.4181e+23,2.4048e+23,2.3969e+23
260,M,True,3.232e+23,3.2458e+23,3.2236e+23,3.2917e+23,3.2797e+23
261,M,False,3.0509e+23,3.0642e+23,3.071e+23,3.0888e+23,3.0967e+23
262,M,False,1.6337e+23,1.617e+23,1.6229e+23,1.6324e+23,1.6236e+23
263,M,False,2.7857e+22,2.888e+22,2.9121e+22,2.9615e+22,3.0444e+22
264,M,False,5.1398e+23,5.1467e+23,5.0935e+23,5.0681e+23,5.0452e+23
265,M,False,3e+23,3.0593e+23,3.0648e+23,3.0148e+23,3.0196e+23
266,M,False,1.9714e+23,1.9659e+23,2.0127e+23,2.0753e+23,2.1093e+23
267,M,False,7.4571e+22,7.3853e+22,7.327e+22,7.4652e+22,7.5646e+22
268,M,False,5.6308e+23,5.7502e+23,5.7524e+23,5.724e+23,6.0325e+23
269,M,False,1.5555e+23,1.5567e+23,1.5403e+23,1.545e+23,1.5312e+23
270,M,True,4.4939e+23,4.4904e+23,4.4861e+23,4.4628e+23,4.4558e+23
271,M,False,4.4628e+23,4.4558e+23,4.4614e+23,4.4648e+23,4.4871e+23
272,M,False,6.637e+22,6.5476e+22,6.6018e+22,6.5181e+22,6.8792e+22
273,M,False,3.168e+23,3.1851e+23,3.1688e+23,3.1798e+23,3.1834e+23
274,M,True,2.1642e+23,2.1607e+23,2.1698e+23,2.1577e+23,2.1329e+23
275,M,False,2.2677e+23,2.2496e+23,2.2556e+23,2.2666e+23,2.2398e+23
276,M,True,2.3846e+23,2.4078e+23,2.4626e+23,2.468e+23,2.4877e+23
277,M,False,4.0685e+23,4.1354e+23,4.1624e+23,4.2229e+23,4.2284e+23
278,M,True,4.8224e+23,4.804e+23,4.8239e+23,4.8122e+23,4.8046e+23
279,M,True,7.6583e+23,7.7373e+23,7.8149e+23,7.8529e+23,7.9479e+23
280,M,False,8.9018e+23,8.9927e+23,9.1067e+23,9.1723e+23,9.2546e+23
281,M,False,9.1067e+23,9.1723e+23,9.2546e+23,9.4402e+23,9.5425e+23
282,M,False,8.3352e+23,8.3266e+23,8.336e+23,8.3171e+23,8.33e+23
283,M,False,1.1004e+24,1.1026e+24,1.1032e+24,1.1069e+24,1.1124e+24
284,M,False,1.1069e+24,1.1124e+24,1.1107e+24,1.1145e+24,1.1191e+24
285,M,True,0.0,0.0,0.0,0.0,0.0
286,M,True,7.337e+22,7.227e+22,7.3726e+22,7.391e+22,7.4304e+22
287,M,True,4.3231e+23,4.2103e+23,4.2341e+23,4.2809e+23,4.3082e+23
288,M,False,4.6068e+23,4.818e+23,4.6636e+23,4.6037e+23,4.709e+23
289,M,False,4.4779e+23,4.3489e+23,4.5662e+23,4.4805e+23,4.4128e+23
290,M,False,4.5088e+23,4.4467e+23,4.4219e+23,4.6148e+23,4.5179e+23
291,M,False,4.991e+23,4.9917e+23,5.1653e+23,5.1293e+23,5.0126e+23
292,M,True,9.6977e+23,9.5888e+23,9.6353e+23,9.6525e+23,9.6675e+23
293,M,False,1.0453e+24,1.0439e+24,1.0604e+24,1.0511e+24,1.0568e+24
294,M,False,6.5888e+23,6.5585e+23,6.5726e+23,6.5366e+23,6.5153e+23
295,M,False,1.1212e+24,1.1407e+24,1.1482e+24,1.1472e+24,1.1365e+24
296,M,True,5.5718e+23,5.5601e+23,5.6118e+23,5.667e+23,5.7118e+23
297,M,False,5.6118e+23,5.667e+23,5.7118e+23,5.6993e+23,5.7422e+23
298,M,False,1.2198e+24,1.2292e+24,1.2353e+24,1.2341e+24,1.2405e+24
299,M,False,3.3114e+23,3.2916e+23,3.3008e+23,3.3066e+23,3.2491e+23
300,M,False,7.5356e+23,7.5216e+23,7.5565e+23,7.5685e+23,7.5849e+23
301,M,True,6.3967e+23,6.3748e+23,6.353e+23,6.3404e+23,6.3368e+23
302,M,False,5.7825e+23,5.7682e+23,5.7498e+23,5.7135e+23,5.6874e+23
303,M,True,1.2483e+24,1.2391e+24,1.2366e+24,1.2207e+24,1.2313e+24
304,M,True,1.3473e+24,1.3415e+24,1.3519e+24,1.3603e+24,1.362e+24
305,M,True,1.3514e+24,1.3471e+24,1.3487e+24,1.3422e+24,1.3566e+24
306,M,True,1.3369e+24,1.3347e+24,1.324e+24,1.3189e+24,1.3127e+24
