,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5
2087,N,False,0.0,0.0,0.0,0.0,0.0
2088,N,False,0.0,0.0,0.0,0.0,0.0
2089,N,False,5652.8,2725.2,6387.3,6327.6,3612.2
2090,N,False,0.0,0.0,0.0,0.0,0.0
2091,N,False,0.0,0.0,0.0,0.0,0.0
2092,N,False,0.0,0.0,0.0,0.0,0.0
2093,N,False,17866.0,22956.0,21571.0,18258.0,18982.0
2094,N,False,1002.7,983.72,1012.9,974.96,1015.8
2095,N,False,0.0,0.0,0.0,0.0,0.0
2096,N,False,0.0,0.0,0.0,0.0,0.0
2097,N,False,31550.0,27109.0,34609.0,33152.0,31591.0
2098,N,False,0.0,0.0,0.0,0.0,0.0
2099,N,False,0.0,0.0,0.0,0.0,0.0
2100,N,False,0.0,0.0,0.0,0.0,0.0
2101,N,False,0.0,0.0,0.0,0.0,0.0
2102,N,False,0.0,0.0,0.0,0.0,0.0
2103,N,False,22.297,31.986,23.322,20.992,25.905
2104,N,False,0.0,0.0,0.0,0.0,0.0
2105,N,False,0.0,0.0,0.0,0.0,0.0
2106,N,False,0.0,0.0,0.0,0.0,0.0
2107,N,False,14677.0,14387.0,15909.0,11129.0,13416.0
2108,N,False,0.0,0.0,0.0,0.0,0.0
2109,N,False,9187.1,8819.0,10161.0,10823.0,10640.0
2110,N,False,32.831,22.36,22.319,18.79,17.284
2111,N,False,88.657,80.587,24.974,24.28,24.104
2112,N,False,593.16,558.15,539.5,524.65,501.62
2113,N,False,1023.5,978.8,937.53,919.51,937.94
2114,N,False,0.0,0.0,0.0,0.0,0.0
2115,N,False,0.0,0.0,0.0,0.0,0.0
2116,N,False,3909.9,3035.2,3832.9,3840.7,3089.6
2117,N,False,0.0,0.0,0.0,0.0,0.0
2118,N,False,109.12,93.416,81.796,71.161,74.571
2119,N,False,2166.5,2129.4,1747.9,2054.5,1703.0
2120,N,False,0.0,0.0,0.0,0.0,0.0
2121,N,False,161.9,186.78,178.13,182.63,186.92
2122,N,False,0.0,0.0,0.0,0.0,0.0
2123,N,False,0.0,0.0,0.0,0.0,0.0
2124,N,False,0.0,0.0,0.0,0.0,0.0
2125,N,False,0.0,0.0,0.0,0.0,0.0
2126,N,False,0.0,0.0,0.0,0.0,0.0
2127,N,False,0.0,0.0,0.0,0.0,0.0
2128,N,False,0.0,0.0,0.0,0.0,0.0
2129,N,False,165.07,169.46,164.37,173.16,170.16
2130,N,False,29206.0,29563.0,29896.0,27790.0,29920.0
2131,N,False,172.85,177.36,165.69,39.16,40.778
2132,N,False,0.0,0.0,0.0,0.0,0.0
2133,N,False,272.32,256.4,257.8,235.65,223.09
2134,N,False,174.27,169.2,168.35,173.52,169.06
2135,N,False,35842.0,34552.0,26583.0,27425.0,23782.0
2136,N,False,11.392,10.194,9.6302,10.186,10.37
2137,N,False,0.0,0.0,0.0,0.0,0.0
2138,N,False,0.0,0.0,0.0,0.0,0.0
2139,N,False,882.42,911.46,725.53,1050.0,872.94
2140,N,False,176.85,171.15,160.69,168.16,164.19
2141,N,False,0.0,0.0,0.0,0.0,0.0
2142,N,False,1220.7,1252.6,1247.5,1258.7,1224.1
2143,N,False,110.31,130.44,115.09,118.46,110.23
2144,N,False,0.0,0.0,0.0,0.0,0.0
2145,N,False,42.891,0.0,0.0,0.0,0.0
2146,N,False,4893.9,4180.8,5239.1,5586.5,6227.7
2147,N,False,0.0,0.0,0.0,0.0,0.0
2148,N,False,277.49,253.16,135.2,132.34,121.44
2149,N,False,104.76,95.042,101.06,95.789,82.561
2150,N,False,0.0,0.0,0.0,0.0,0.0
2151,N,False,3440.9,3484.2,5566.3,3468.3,3313.7
2152,N,False,157.8,151.04,135.86,132.75,124.36
2153,N,False,2383.6,2651.5,2139.0,2396.6,2540.5
2154,N,False,1383.4,1640.9,1822.1,1593.1,1375.4
2155,N,False,381.92,382.06,383.62,398.21,419.27
2156,N,False,0.0,0.0,0.0,0.0,0.0
2157,N,False,0.0,0.0,0.0,0.0,0.0
2158,N,False,0.0,0.0,0.0,0.0,0.0
2159,N,False,32371.0,30731.0,29660.0,30281.0,34952.0
2160,N,False,2359.8,2392.3,2386.7,2347.3,2320.6
2161,N,False,11909.0,11903.0,12912.0,12489.0,11825.0
2162,N,False,0.0,0.0,0.0,0.0,0.0
2163,N,False,189500.0,194060.0,166990.0,177110.0,159870.0
2164,N,False,0.0,0.0,0.0,0.0,0.0
2165,N,False,0.0,0.0,0.0,0.0,0.0
2166,N,False,0.0,0.0,0.0,0.0,0.0
2167,N,False,0.0,0.0,0.0,0.0,0.0
2168,N,False,0.0,0.0,0.0,0.0,0.0
2169,N,False,0.0,0.0,0.0,0.0,0.0
2170,N,False,14121.0,14279.0,12315.0,12877.0,10731.0
2171,N,False,0.0,0.0,0.0,0.0,0.0
2172,N,False,2160.1,2175.1,2158.3,2199.3,2194.9
2173,N,False,0.0,0.0,0.0,0.0,0.0
2174,N,False,0.0,0.0,0.0,0.0,125.71
2175,N,False,0.0,0.0,0.0,0.0,0.0
2176,N,False,76.807,69.656,59.481,65.947,80.507
2177,N,False,935.19,644.88,481.29,506.58,670.55
2178,N,False,54551.0,56762.0,49602.0,51552.0,56887.0
2179,N,False,55258.0,51466.0,53218.0,54551.0,56762.0
2180,N,False,0.0,0.0,0.0,19.304,19.588
2181,N,False,393.75,384.17,381.97,384.34,376.82
2182,N,False,60.36,36.117,14.81,0.0,0.0
2183,N,False,0.0,0.0,0.0,0.0,0.0
2184,N,False,97946.0,36851.0,34494.0,35035.0,20658.0
2185,N,False,0.0,0.0,0.0,0.0,0.0
2186,N,False,3263.3,3281.5,3296.7,3239.9,3186.7
2187,N,False,0.0,0.0,0.0,0.0,0.0
2188,N,False,20783.0,17272.0,16152.0,20615.0,24003.0
2189,N,False,25410.0,20231.0,17554.0,22149.0,21337.0
2190,N,False,0.0,0.0,0.0,0.0,0.0
2191,N,False,245.68,253.83,245.17,112.98,115.36
2192,N,False,0.0,0.0,0.0,0.0,0.0
2193,N,False,0.0,0.0,0.0,0.0,0.0
2194,N,False,8345.3,8458.6,8702.4,7952.3,8200.9
2195,N,False,30915.0,27608.0,27341.0,21213.0,24498.0
2196,N,False,1754.4,1733.9,1747.5,1719.2,1749.1
2197,N,False,0.0,0.0,0.0,0.0,0.0
2198,N,False,0.0,0.0,0.0,0.0,0.0
2199,N,False,26.616,19.596,17.904,16.332,17.127
2200,N,False,806.98,946.56,900.83,1098.0,1083.3
2201,N,False,0.0,0.0,0.0,0.0,0.0
2202,N,False,0.0,0.0,0.0,0.0,0.0
2203,N,False,0.0,0.0,0.0,0.0,0.0
2204,N,False,339.18,313.0,139.88,145.31,132.61
2205,N,False,51756.0,51603.0,52410.0,53103.0,49190.0
2206,N,False,379.97,379.56,363.82,358.47,0.0
2207,N,False,1445.8,1270.6,1463.1,1500.7,1299.6
2208,N,False,781.73,756.79,0.0,0.0,0.0
2209,N,False,138.5,132.42,142.76,141.82,292.27
2210,N,False,0.0,0.0,0.0,0.0,0.0
2211,N,False,132.42,142.76,141.82,292.27,291.48
2212,N,False,0.0,0.0,0.0,0.0,0.0
2213,N,False,0.0,0.0,0.0,0.0,0.0
2214,N,False,47242.0,51105.0,53220.0,55851.0,60134.0
2215,N,False,0.0,0.0,0.0,0.0,0.0
2216,N,False,0.0,0.0,0.0,0.0,0.0
2217,N,False,349.85,249.96,258.53,243.19,220.7
2218,N,False,0.0,359.81,378.43,342.17,318.75
2219,N,False,152.13,142.93,163.78,153.47,148.04
2220,N,False,3479.4,3461.9,3490.7,3220.4,3006.7
2221,N,False,1050.1,1604.1,1328.5,1385.7,1763.9
2222,N,False,0.0,0.0,0.0,0.0,0.0
2223,N,False,0.0,0.0,0.0,0.0,0.0
2224,N,False,0.0,0.0,0.0,0.0,0.0
2225,N,False,0.0,0.0,0.0,0.0,0.0
2226,N,False,0.0,0.0,0.0,0.0,0.0
2227,N,False,0.0,0.0,0.0,0.0,0.0
2228,N,False,257.74,255.79,249.38,242.66,242.68
2229,N,False,0.0,0.0,0.0,0.0,0.0
2230,N,False,0.0,0.0,0.0,0.0,0.0
2231,N,False,0.0,0.0,0.0,0.0,0.0
2232,N,False,0.0,0.0,0.0,0.0,0.0
2233,N,False,0.0,0.0,0.0,0.0,0.0
2234,N,False,1576.9,1928.8,960.72,964.83,889.76
2235,N,False,0.0,0.0,0.0,0.0,0.0
2236,N,False,0.0,0.0,0.0,0.0,0.0
2237,N,False,1802.3,1765.3,1826.4,1527.8,2779.9
2238,N,False,241.3,395.91,387.92,401.37,370.98
2239,N,False,0.0,0.0,0.0,0.0,0.0
2240,N,False,58638.0,70643.0,56632.0,64144.0,54020.0
2241,N,False,0.0,0.0,0.0,0.0,0.0
2242,N,False,0.0,0.0,0.0,0.0,0.0
2243,N,False,53.561,47.99,45.102,27.683,46.11
2244,N,False,0.0,0.0,0.0,0.0,0.0
2245,N,False,0.0,0.0,0.0,0.0,0.0
2246,N,False,66976.0,55043.0,54026.0,61986.0,61960.0
2247,N,False,0.0,0.0,0.0,0.0,0.0
2248,N,False,0.0,0.0,0.0,0.0,0.0
2249,N,False,2615.5,1165.8,2334.7,2621.2,3738.4
2250,N,False,0.0,0.0,0.0,0.0,0.0
2251,N,False,0.0,0.0,0.0,0.0,0.0
2252,N,False,0.0,0.0,0.0,0.0,0.0
2253,N,False,0.0,0.0,0.0,0.0,0.0
2254,N,False,58.297,52.959,49.842,61.302,43.896
2255,N,False,0.0,0.0,0.0,0.0,24.631
2256,N,False,0.0,0.0,0.0,0.0,0.0
2257,N,False,0.0,0.0,0.0,0.0,0.0
2258,N,False,0.0,0.0,0.0,0.0,0.0
2259,N,False,2859.9,2806.8,2892.6,2824.0,2827.4
2260,N,False,0.0,0.0,0.0,0.0,0.0
2261,N,False,0.0,0.0,0.0,0.0,0.0
2262,N,False,0.0,0.0,0.0,0.0,0.0
2263,N,False,75.484,81.329,88.556,0.0,89.172
2264,N,False,0.0,104.08,113.97,115.8,95.116
2265,N,False,0.0,0.0,0.0,0.0,0.0
2266,N,False,0.0,0.0,0.0,0.0,0.0
2267,N,False,0.0,0.0,0.0,0.0,0.0
2268,N,False,0.0,0.0,0.0,0.0,0.0
2269,N,False,0.0,0.0,0.0,0.0,0.0
2270,N,False,0.0,0.0,0.0,36.242,34.631
2271,N,False,1893.4,1508.8,1516.6,841.94,804.97
2272,N,False,0.0,0.0,0.0,0.0,0.0
2273,N,False,0.0,0.0,0.0,0.0,18.531
2274,N,False,171.64,318.03,391.2,317.14,320.21
2275,N,False,0.0,0.0,0.0,0.0,0.0
2276,N,False,0.0,0.0,0.0,0.0,0.0
2277,N,False,641.17,635.85,579.7,608.39,626.23
2278,N,False,0.0,0.0,0.0,0.0,0.0
2279,N,False,0.0,0.0,0.0,0.0,0.0
2280,N,False,0.0,0.0,0.0,0.0,0.0
2281,N,False,0.0,0.0,0.0,0.0,0.0
2282,N,False,0.0,0.0,0.0,0.0,0.0
2283,N,False,0.0,0.0,0.0,0.0,0.0
2284,N,False,0.0,0.0,0.0,0.0,0.0
2285,N,False,0.0,0.0,0.0,0.0,0.0
2286,N,False,269.45,265.66,260.77,251.12,236.55
2287,N,False,0.0,0.0,0.0,0.0,0.0
2288,N,False,281.29,289.56,284.45,269.57,269.45
2289,N,False,0.0,0.0,0.0,0.0,0.0
2290,N,False,0.0,0.0,0.0,0.0,0.0
2291,N,False,2957.7,3095.2,3107.8,2965.3,3029.8
2292,N,False,0.0,0.0,0.0,0.0,0.0
2293,N,False,0.0,0.0,0.0,0.0,0.0
2294,N,False,0.0,0.0,0.0,0.0,0.0
2295,N,False,648.93,1278.2,1259.4,1419.7,1762.7
2296,N,False,2559.3,2262.5,2662.4,2656.4,2982.0
2297,N,False,147.11,158.01,167.17,162.71,156.44
2298,N,False,0.0,0.0,0.0,0.0,0.0
2299,N,False,0.0,0.0,0.0,0.0,0.0
2300,N,False,0.0,0.0,0.0,0.0,0.0
2301,N,False,101.4,114.67,111.84,117.69,114.67
2302,N,False,0.0,0.0,0.0,0.0,0.0
2303,N,False,0.0,10.769,14.556,11.951,7.5253
2304,N,False,0.0,0.0,0.0,0.0,0.0
2305,N,False,0.0,0.0,0.0,0.0,0.0
2306,N,False,717.74,843.29,542.4,841.36,732.32
2307,N,False,902.89,921.97,889.89,0.0,0.0
2308,N,False,0.0,0.0,0.0,0.0,0.0
2309,N,False,5940.4,4652.4,4180.8,4176.8,4319.4
2310,N,False,0.0,0.0,0.0,0.0,0.0
2311,N,False,1116.8,1117.0,1179.3,1065.6,1017.9
2312,N,False,0.0,0.0,0.0,0.0,0.0
2313,N,False,0.0,0.0,0.0,0.0,0.0
2314,N,False,0.0,0.0,0.0,0.0,0.0
2315,N,False,62.92,61.407,62.077,64.859,86.432
2316,N,False,378.68,153.84,381.29,360.37,363.65
2317,N,False,41.474,70.817,29.738,24.858,0.0
2318,N,False,0.0,0.0,0.0,0.0,0.0
2319,N,False,0.0,0.0,0.0,0.0,0.0
2320,N,False,0.0,0.0,0.0,0.0,0.0
2321,N,False,0.0,0.0,0.0,0.0,0.0
2322,N,False,0.0,0.0,0.0,0.0,0.0
2323,N,False,0.0,0.0,0.0,0.0,0.0
2324,N,False,0.0,0.0,0.0,0.0,0.0
2325,N,False,0.0,0.0,0.0,0.0,0.0
2326,N,False,0.0,0.0,0.0,0.0,0.0
2327,N,False,0.0,0.0,0.0,0.0,25.439
2328,N,False,0.0,0.0,0.0,0.0,0.0
2329,N,False,0.0,0.0,0.0,0.0,0.0
2330,N,False,0.0,0.0,0.0,0.0,0.0
2331,N,False,5870.9,5298.8,5268.8,4508.8,4573.2
2332,N,False,5870.9,5298.8,5268.8,4508.8,4573.2
2333,N,False,5870.9,5298.8,5268.8,4508.8,4573.2
2334,N,False,339.87,0.0,348.24,363.29,367.04
2335,N,False,0.0,0.0,0.0,0.0,0.0
2336,N,False,6389.3,6972.0,8447.3,8395.3,8401.4
2337,N,False,846.73,1106.8,1162.5,1101.4,1758.6
2338,N,False,329.45,0.0,0.0,0.0,0.0
2339,N,False,0.0,0.0,0.0,0.0,0.0
2340,N,False,0.0,0.0,0.0,0.0,0.0
2341,N,False,0.0,0.0,0.0,0.0,0.0
2342,N,False,508.41,510.61,500.24,526.85,496.68
2343,N,False,0.0,0.0,0.0,0.0,0.0
2344,N,False,0.0,0.0,0.0,0.0,0.0
2345,N,False,0.0,0.0,0.0,0.0,0.0
2346,N,False,0.0,0.0,0.0,0.0,0.0
2347,N,False,0.0,0.0,0.0,0.0,0.0
2348,N,False,290.52,328.88,308.9,256.55,246.86
2349,N,False,0.0,0.0,0.0,0.0,0.0
2350,N,False,0.0,0.0,0.0,0.0,0.0
2351,N,False,459.18,405.11,307.18,292.18,297.63
2352,N,False,0.0,0.0,0.0,0.0,0.0
2353,N,False,0.0,0.0,0.0,0.0,0.0
2354,N,False,922.69,823.54,851.54,819.84,843.58
2355,N,False,29487.0,34598.0,29766.0,37673.0,32451.0
2356,N,False,0.0,0.0,0.0,0.0,0.0
2357,N,False,74.717,69.815,74.011,74.151,68.683
2358,N,False,0.0,0.0,0.0,0.0,0.0
2359,N,False,11.332,11.332,18.881,16.454,17.685
2360,N,False,0.0,0.0,0.0,0.0,0.0
2361,N,False,0.0,0.0,0.0,0.0,0.0
2362,N,False,0.0,0.0,0.0,0.0,0.0
2363,N,False,22.854,17.727,15.011,0.0,24.338
2364,N,False,0.0,0.0,0.0,0.0,0.0
2365,N,False,0.0,0.0,0.0,0.0,0.0
2366,N,False,0.0,0.0,0.0,0.0,0.0
2367,N,False,1195.0,1191.5,3010.8,3140.3,2658.7
2368,N,False,0.0,0.0,0.0,0.0,0.0
2369,N,False,0.0,0.0,0.0,0.0,0.0
2370,N,False,0.0,0.0,0.0,0.0,0.0
2371,N,False,0.0,0.0,0.0,0.0,0.0
2372,N,False,655.62,545.95,556.62,381.88,365.28
2373,N,False,0.0,0.0,0.0,0.0,0.0
2374,N,False,0.0,0.0,0.0,0.0,0.0
2375,N,False,0.0,0.0,0.0,0.0,0.0
2376,N,False,0.0,0.0,0.0,0.0,0.0
2377,N,False,0.0,0.0,0.0,0.0,0.0
2378,N,False,656.2,666.26,679.79,655.81,656.78
2379,N,False,0.0,0.0,0.0,0.0,0.0
2380,N,False,0.0,0.0,0.0,0.0,0.0
2381,N,False,141.09,153.21,143.46,138.25,141.73
2382,N,False,0.0,0.0,0.0,0.0,0.0
2383,N,False,0.0,0.0,0.0,0.0,0.0
2384,N,False,118.1,122.54,117.19,127.87,127.36
2385,N,False,0.0,0.0,0.0,0.0,0.0
2386,N,False,0.0,0.0,0.0,0.0,0.0
2387,N,False,0.0,0.0,0.0,0.0,0.0
2388,N,False,173.71,163.82,153.83,149.71,157.52
2389,N,False,0.0,0.0,0.0,0.0,0.0
2390,N,False,0.0,0.0,0.0,0.0,0.0
2391,N,False,0.0,0.0,0.0,0.0,0.0
2392,N,False,0.0,0.0,0.0,0.0,0.0
2393,N,False,0.0,0.0,0.0,0.0,0.0
2394,N,False,0.0,0.0,0.0,0.0,0.0
2395,N,False,0.0,0.0,0.0,0.0,0.0
2396,N,False,88.99,52.134,63.749,68.102,52.669
2397,N,False,2241.0,2361.1,2223.5,2341.9,2232.9
2398,N,False,0.0,0.0,0.0,0.0,0.0
2399,N,False,0.0,0.0,0.0,0.0,0.0
2400,N,False,294.95,268.75,0.0,0.0,0.0
2401,N,False,156.33,162.76,168.07,162.05,147.25
2402,N,False,7423.1,7634.2,9667.5,10214.0,8097.9
2403,N,False,0.0,0.0,0.0,0.0,0.0
2404,N,False,0.0,0.0,0.0,0.0,0.0
2405,N,False,70.395,66.657,68.1,205.28,136.18
2406,N,False,0.0,0.0,0.0,0.0,0.0
2407,N,False,0.0,0.0,0.0,0.0,0.0
2408,N,False,0.0,0.0,0.0,0.0,0.0
2409,N,False,0.0,0.0,0.0,0.0,0.0
2410,N,False,0.0,0.0,0.0,0.0,0.0
2411,N,False,19517.0,18915.0,22263.0,21046.0,20786.0
2412,N,False,0.0,0.0,1389.2,0.0,0.0
2413,N,False,0.0,0.0,0.0,0.0,0.0
2414,N,False,0.0,0.0,0.0,0.0,0.0
2415,N,False,19135.0,23162.0,21434.0,19974.0,20438.0
2416,N,False,93.163,132.05,84.84,152.39,167.06
2417,N,False,0.0,0.0,0.0,0.0,0.0
2418,N,False,0.0,0.0,0.0,0.0,0.0
2419,N,False,466.73,376.43,361.56,261.78,352.71
2420,N,False,0.0,0.0,0.0,0.0,0.0
2421,N,False,391.69,405.06,494.81,547.95,399.71
2422,N,False,0.0,0.0,0.0,0.0,0.0
2423,N,False,2884.5,3705.8,2722.7,2622.1,2672.2
2424,N,False,0.0,0.0,0.0,0.0,0.0
2425,N,False,0.0,0.0,0.0,0.0,0.0
