,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5
1652,B,False,4903.1,4814.0,4806.0,4770.3,4921.1
1653,B,False,12527.0,12667.0,12774.0,12742.0,12853.0
1654,B,False,5583.6,5538.7,5508.7,5464.9,5366.9
1655,B,False,2816.4,2867.8,2888.1,2876.8,2958.2
1656,B,False,4810.0,4913.4,4859.0,4814.4,4797.8
1657,B,False,1822.0,1782.9,1785.5,1842.5,1820.9
1658,B,False,2212.1,2219.3,2276.0,2307.3,2311.2
1659,B,False,4219.6,4411.4,4505.5,4934.6,4895.1
1660,B,False,3531.9,3511.0,3346.6,3262.6,3505.0
1661,B,False,6168.8,6173.3,6129.2,6085.2,6011.9
1662,B,False,3162.9,3155.1,3170.9,3197.4,3068.1
1663,B,False,21084.0,21391.0,21269.0,21509.0,21568.0
1664,B,False,1346.7,1337.2,1375.6,1340.6,1348.4
1665,B,False,3646.0,3687.3,3783.9,3832.7,3985.2
1666,B,False,1510.3,1500.0,1402.1,1393.4,1470.4
1667,B,False,10209.0,10080.0,9999.9,10103.0,9991.3
1668,B,True,2709.3,2817.3,2824.3,2903.9,2968.5
1669,B,True,4399.3,4241.0,4268.9,4281.0,4351.9
1670,B,False,9655.9,9688.5,9783.1,9984.5,10093.0
1671,B,False,8441.1,8460.9,8457.8,8478.9,8666.4
1672,B,False,4184.3,4277.4,4324.6,4383.5,4576.4
1673,B,False,6113.6,5990.2,5932.8,5906.1,5883.3
1674,B,False,4056.8,4019.7,4040.2,4074.1,4022.4
1675,B,False,7043.0,7086.1,7212.1,7134.5,7407.7
1676,B,False,4545.6,4427.3,4747.9,4907.7,4250.5
1677,B,False,7486.0,7512.2,7543.1,7607.3,7715.5
1678,B,True,1854.6,1912.6,1904.1,1953.0,1989.9
1679,B,False,7673.1,7758.6,7606.1,7544.4,7426.9
1680,B,False,3023.9,2984.9,2970.7,2954.3,2952.1
1681,B,False,5401.9,5223.4,5176.9,5277.9,5636.0
1682,B,False,1930.1,1927.2,1901.5,1850.8,1872.7
1683,B,False,2596.7,2617.7,2644.6,2668.4,2683.3
1684,B,False,7288.9,7263.9,7200.9,7196.6,7126.9
1685,B,False,4498.6,3996.3,4081.8,3907.0,3885.0
1686,B,False,3460.9,3436.7,3508.6,3507.4,3529.0
1687,B,False,1718.6,1705.9,1792.3,1772.8,1814.0
1688,B,False,3734.9,2845.9,2912.9,2917.4,2843.8
1689,B,False,10341.0,10646.0,10553.0,10835.0,10955.0
1690,B,False,2284.3,2353.0,2265.3,2291.7,2290.8
1691,B,False,1922.6,1889.5,1919.3,1956.4,1934.1
1692,B,False,6863.8,6847.1,6763.2,6763.2,6752.7
1693,B,False,2689.7,2721.6,2678.9,2632.7,2658.3
1694,B,False,8785.2,8659.6,8812.2,8881.4,8845.3
1695,B,False,10001.0,10164.0,9847.4,10063.0,9300.7
1696,B,False,6470.0,6543.2,6602.2,6766.5,6951.8
1697,B,True,3028.7,2953.4,3024.3,3022.3,2941.8
1698,B,False,1679.7,1670.6,1746.2,1773.5,1780.6
1699,B,False,4730.1,4723.4,4815.4,4872.5,4885.5
1700,B,False,5033.3,4854.4,4689.6,4599.8,4274.2
1701,B,False,3150.4,3289.9,3411.0,3436.7,3491.1
1702,B,False,5111.1,5216.4,5255.1,5253.3,5421.0
1703,B,False,10577.0,10643.0,10230.0,10615.0,10887.0
1704,B,False,2213.0,2215.0,2187.8,2114.9,2064.8
1705,B,True,2920.9,2847.9,2775.6,2739.4,2737.1
1706,B,False,4145.0,3869.5,3896.4,4264.0,4040.5
1707,B,False,2660.5,2443.2,2702.4,2587.4,2560.3
1708,B,False,4209.4,4042.0,3992.9,4174.3,4057.4
1709,B,False,18631.0,18833.0,19068.0,19331.0,19308.0
1710,B,False,2628.2,2643.4,2643.8,2635.2,2616.4
1711,B,False,9226.8,9290.8,9306.7,9420.1,9396.6
1712,B,False,1628.3,1609.0,1700.2,1697.9,1694.2
1713,B,False,1809.3,1712.1,1687.4,1627.9,1641.5
1714,B,False,9038.7,8967.3,8613.8,8128.1,7998.7
1715,B,False,1744.6,1720.2,1763.5,1776.8,1756.3
1716,B,False,3828.0,3494.3,2376.2,3316.6,2503.9
1717,B,False,2777.8,2880.2,3016.6,3109.8,3301.5
1718,B,False,3223.1,3080.2,3073.4,3076.4,3014.5
1719,B,False,3305.6,3331.5,3342.6,3324.8,3314.6
1720,B,False,5383.2,5361.1,5427.1,5534.4,5484.4
1721,B,False,1585.9,1618.9,1671.7,1731.3,1823.3
1722,B,False,2427.3,2366.1,2366.2,2384.9,2514.6
1723,B,False,2044.8,2103.6,2154.7,2170.4,2180.2
1724,B,False,2432.1,2479.2,2502.6,2476.2,2497.4
1725,B,False,3243.3,3210.0,3184.2,3188.5,3197.6
1726,B,False,2684.2,2663.5,2576.8,2863.1,2584.7
1727,B,False,5018.6,5064.4,5137.1,5206.5,5193.4
1728,B,False,2822.5,2944.3,2945.4,3020.5,3099.8
1729,B,False,14081.0,13912.0,13675.0,13609.0,13517.0
1730,B,False,2383.3,2499.4,2518.9,2534.3,2591.3
1731,B,False,1833.1,1894.9,1917.8,1939.6,1931.4
1732,B,False,2085.8,2632.9,2434.6,2339.1,2415.1
1733,B,False,2653.5,2563.3,2489.7,2497.2,2517.9
1734,B,False,3484.4,3542.4,3482.1,3423.4,3409.4
1735,B,False,1853.1,1890.4,1876.5,1857.7,1919.4
1736,B,False,3413.9,3351.6,3407.2,3808.1,4017.6
1737,B,False,2547.6,2618.7,2586.7,2586.4,2622.5
1738,B,False,3269.0,3203.7,3219.2,3142.8,3126.3
1739,B,False,1952.1,1952.4,1944.6,2057.8,1991.8
1740,B,False,4186.9,4043.7,4141.7,4202.7,4106.4
1741,B,False,2456.7,2457.9,2397.6,2375.3,2899.8
1742,B,False,5364.5,5412.2,5366.2,5472.6,5516.2
1743,B,False,6198.4,6179.2,6212.2,6171.9,6265.8
1744,B,False,8124.7,8126.8,8124.6,8088.0,8115.0
1745,B,False,8485.7,8485.4,8480.9,8494.6,8512.5
1746,B,False,5101.2,5079.8,5045.4,5177.7,5149.1
1747,B,False,4427.5,4369.8,4379.4,4507.9,4545.9
1748,B,True,3590.8,3591.2,3604.1,3689.7,3718.3
1749,B,False,3422.5,3423.0,3468.1,3503.5,3568.6
1750,B,False,2483.8,2494.4,2484.5,2393.5,2437.4
1751,B,False,3890.1,3912.5,3901.6,3931.7,3892.7
1752,B,False,3435.5,3417.1,3566.3,3616.7,4021.0
1753,B,False,4387.7,4284.1,4405.1,4541.3,4494.6
1754,B,False,8022.1,7963.2,7844.1,7853.4,7500.9
1755,B,False,6151.8,6055.0,6083.3,6139.9,6165.1
1756,B,False,7832.5,7863.7,7962.1,7772.0,8033.1
1757,B,False,3004.3,3018.0,3053.1,3026.6,3075.5
1758,B,False,4938.8,5249.0,5045.6,5441.0,5154.1
1759,B,False,2426.5,2507.3,2437.3,2401.1,2443.3
1760,B,False,1720.4,1702.3,1669.8,1677.3,1645.3
1761,B,False,3644.3,3667.5,3743.0,3780.1,3817.6
1762,B,False,7027.0,7198.8,7358.8,7601.2,7580.4
1763,B,False,8195.1,8218.5,8028.3,8276.2,8332.4
1764,B,False,2390.7,2432.7,2430.9,2398.8,2421.9
1765,B,False,4159.7,4072.3,4113.5,4136.3,4113.8
1766,B,False,2816.4,2749.2,2663.8,2679.5,2709.0
1767,B,False,2205.9,2296.5,2329.6,2378.5,2332.1
1768,B,False,4248.6,4741.2,4871.2,6801.5,7539.6
1769,B,False,2947.4,2862.6,2829.3,2858.6,2975.8
1770,B,False,9639.3,9480.5,9386.3,9464.1,9557.6
1771,B,False,2301.2,2314.6,2344.9,2342.3,2365.2
1772,B,False,3612.6,3658.9,3758.6,3831.7,3856.3
1773,B,False,6017.0,5954.1,6016.4,6107.2,6163.5
1774,B,False,6755.2,6756.6,6539.8,6692.0,6824.2
1775,B,False,3178.8,3185.8,3162.3,3212.8,3206.7
1776,B,False,2393.6,2160.8,2136.5,2135.1,1943.6
1777,B,False,2044.7,2296.5,1874.9,1935.0,1867.5
1778,B,False,5430.1,5111.8,4994.5,4875.8,4797.1
1779,B,False,1704.4,1759.8,1792.3,1904.5,1903.2
1780,B,False,8462.4,8294.5,8117.2,8072.5,8021.9
1781,B,False,4634.7,4713.9,4776.8,4865.8,4952.6
1782,B,False,2246.0,2194.7,2147.2,2104.0,2160.2
1783,B,False,6628.6,6533.5,6699.4,6801.4,6925.7
1784,B,False,1489.8,1608.5,1654.1,1712.5,1815.7
1785,B,False,11787.0,11763.0,11716.0,11588.0,11910.0
1786,B,False,5079.6,4824.9,5304.1,5611.9,5757.0
1787,B,False,5433.1,5630.7,5694.1,5725.9,5838.3
1788,B,False,0.0,0.0,456.61,846.68,1036.5
1789,B,False,3371.5,3386.0,3395.2,3344.0,3453.1
1790,B,False,1904.1,1953.0,1989.9,2000.3,2009.5
1791,B,False,6596.6,6488.1,6555.7,6655.7,6552.6
1792,B,False,1390.8,1255.5,1337.2,1443.6,1376.3
1793,B,False,1551.6,1533.8,1541.1,1707.7,1614.1
1794,B,False,2206.3,2181.7,2173.3,2135.6,2146.5
1795,B,False,3007.6,2941.3,2841.4,2938.6,2852.0
1796,B,False,1809.9,1830.6,1848.2,1882.7,1931.2
1797,B,False,6498.6,6710.8,6810.2,6964.6,7007.4
1798,B,True,3227.3,2959.8,2886.5,2728.3,2698.2
1799,B,False,7281.7,7173.0,7069.0,6889.8,6801.8
1800,B,False,1801.3,1799.7,1745.8,1759.4,1668.5
1801,B,False,3578.1,3574.1,3555.1,3524.4,3512.4
1802,B,False,1792.2,1756.7,1811.9,1767.2,1743.8
1803,B,False,9910.6,9728.6,9038.7,8967.3,8613.8
1804,B,False,8755.7,8795.6,8864.1,8783.2,9045.3
1805,B,False,8241.1,8225.0,8068.8,8203.3,8201.5
1806,B,False,2024.5,1954.8,2003.3,2040.9,2136.4
1807,B,False,1773.3,1714.4,1677.1,1922.0,1434.7
1808,B,False,1830.1,1815.9,1824.3,1836.5,1831.9
1809,B,False,1830.6,1917.8,1960.0,2036.8,2108.2
1810,B,False,1836.6,1795.3,1792.0,1696.1,1684.9
1811,B,False,11832.0,11615.0,11437.0,11639.0,11563.0
1812,B,False,4269.9,4428.0,4291.4,4351.3,4564.5
1813,B,False,9314.7,10305.0,9943.2,10694.0,11118.0
1814,B,False,2159.8,2028.8,1805.2,1924.6,1695.8
1815,B,False,1522.5,1472.6,1414.4,1379.2,1387.4
1816,B,False,3523.7,3538.0,3465.7,3469.9,3538.5
1817,B,False,2258.0,2267.3,2381.2,2294.1,2283.3
1818,B,False,2893.0,2826.9,2774.7,2710.5,2816.3
1819,B,False,4240.8,4296.4,4184.3,4277.4,4324.6
1820,B,True,11598.0,11614.0,11504.0,11931.0,11785.0
1821,B,False,3881.5,3784.2,3708.3,3668.0,3712.0
1822,B,False,7598.9,7368.6,7784.7,8100.9,7317.4
1823,B,False,3788.5,3807.3,3828.9,3836.0,3889.6
1824,B,False,9081.3,9297.6,9495.5,9816.6,9944.8
1825,B,False,4174.9,4198.2,4184.7,4397.3,4430.0
1826,B,False,6203.0,6168.8,6293.9,6249.5,6207.7
1827,B,False,3119.9,3146.7,3067.3,3051.8,2979.4
1828,B,False,12038.0,12017.0,12041.0,12090.0,12035.0
1829,B,False,2119.3,2045.4,2033.9,1997.7,2026.6
1830,B,False,8703.4,8668.9,8176.3,8338.2,8347.6
1831,B,False,2077.1,1988.2,1928.7,1853.5,1806.7
1832,B,False,3488.5,3543.8,3628.8,3675.7,3590.5
1833,B,False,7351.4,7408.5,7464.2,7559.2,7596.6
1834,B,False,5154.4,5120.4,5089.7,5099.7,5048.8
1835,B,False,5077.0,5220.3,5137.4,5338.7,5292.6
1836,B,False,3201.6,3239.2,3256.9,3290.7,3223.1
1837,B,False,3625.5,3619.2,3683.3,3710.7,3804.8
1838,B,False,5544.4,5457.0,5618.9,5767.7,5736.7
1839,B,False,5106.3,5198.1,5417.7,5495.8,5535.3
1840,B,False,9559.0,9364.9,9331.0,9392.1,9388.6
1841,B,False,15393.0,15127.0,15017.0,14915.0,14750.0
1842,B,False,8812.2,8881.4,8845.3,9043.1,9350.9
1843,B,False,8862.5,8763.8,8651.7,8683.8,8705.4
1844,B,False,1638.4,1596.4,1610.1,1601.7,1606.4
1845,B,False,4639.1,4487.1,4409.8,4317.6,4193.6
1846,B,False,2913.5,2892.4,2871.3,2864.9,2971.6
1847,B,False,10017.0,10073.0,10237.0,10549.0,10817.0
1848,B,False,9299.9,9139.3,8840.4,8794.1,9519.0
1849,B,False,4423.2,4716.8,4996.7,5166.9,5452.5
1850,B,False,1968.6,1875.1,1874.0,2012.6,2052.8
1851,B,False,2095.6,2120.8,2087.0,2064.6,2057.0
1852,B,False,6309.3,6417.8,6371.4,6583.1,6498.6
1853,B,False,5456.6,5464.4,5557.9,5638.1,5671.1
1854,B,False,12627.0,12586.0,12746.0,12497.0,12350.0
1855,B,False,5852.0,5877.2,5919.5,5848.8,5783.7
1856,B,False,22720.0,22188.0,22101.0,22122.0,22393.0
1857,B,False,6598.5,6605.5,6627.3,6882.7,6989.7
1858,B,False,1961.3,2105.4,2029.8,2172.4,2052.6
1859,B,False,9999.9,10103.0,9991.3,9985.0,9764.7
1860,B,False,3317.7,3290.9,3217.1,3233.8,3196.6
1861,B,False,1510.1,1542.4,1583.6,1574.6,1562.5
1862,B,False,5538.3,5267.1,5351.2,5245.9,5200.9
1863,B,False,5362.1,5353.9,5326.0,5391.7,5378.1
1864,B,False,2276.5,2271.6,2299.1,2328.7,2325.1
1865,B,False,2307.7,2308.0,2294.8,2279.2,2314.8
1866,B,False,2409.0,2413.7,2459.4,2482.6,2449.1
1867,B,False,50.501,314.23,219.06,0.0,1495.7
1868,B,False,3304.9,3376.8,3412.4,3446.0,3343.1
1869,B,False,4490.6,4329.0,4345.0,4232.6,4167.4
1870,B,False,6853.9,6999.9,7104.4,7170.8,7233.2
1871,B,False,4904.6,4914.3,4926.4,4996.8,5081.8
1872,B,False,2747.2,2712.4,2717.6,2816.5,2811.4
1873,B,False,6086.7,6077.0,5974.4,5899.8,5849.2
1874,B,False,4491.8,4429.3,4265.3,4208.0,4226.6
1875,B,False,2715.6,2680.0,2685.5,2700.8,2694.6
1876,B,False,4939.1,4855.3,4991.6,4994.7,4988.7
1877,B,False,6944.9,6995.3,7137.3,7149.5,7201.5
1878,B,False,2113.2,2410.6,2630.4,2272.0,2219.6
1879,B,False,4294.7,4192.0,4178.5,4175.8,4157.9
1880,B,False,2643.4,2643.8,2635.2,2616.4,2570.4
1881,B,False,3934.7,2488.5,2600.0,2662.8,2642.6
1882,B,False,2210.0,2254.9,2271.3,2245.6,2336.0
1883,B,False,2050.8,2056.1,2093.0,2047.4,1992.2
1884,B,False,14556.0,14443.0,16158.0,17837.0,19143.0
1885,B,False,2809.8,2693.3,2606.5,2669.2,2647.8
1886,B,False,2806.2,2696.4,2751.1,2635.6,2603.9
1887,B,False,4170.3,4217.0,3983.5,3901.5,3774.2
1888,B,False,1771.9,1759.4,1689.1,1633.9,1622.6
1889,B,False,9269.8,7633.1,9624.6,8543.0,8974.6
1890,B,False,9084.0,9157.1,9172.1,9230.6,9385.2
1891,B,False,2298.8,2256.3,2301.2,2337.2,2409.0
1892,N,False,1870.9,1901.4,1822.6,1871.6,1771.9
1893,N,False,4192.7,4069.5,3917.9,3938.4,3667.6
1894,N,False,3509.4,3364.6,3232.2,3134.7,3335.0
1895,N,False,2289.1,2365.8,2410.4,2458.9,2532.6
1896,N,False,1508.1,1505.6,1462.8,1511.4,1490.5
1897,N,False,1857.9,1729.2,1737.3,1739.4,1622.9
1898,N,False,2525.6,2422.0,2540.1,2486.7,2389.8
1899,N,False,1644.6,1644.8,1588.4,1519.1,1492.0
1900,N,False,1803.5,1824.9,1871.2,1875.6,1897.1
1901,N,False,2678.5,2780.7,2705.4,2677.6,2647.0
1902,N,False,4309.8,4586.7,4650.8,5014.9,4728.1
1903,N,False,1757.5,1679.7,1668.5,1593.1,1593.3
1904,N,False,7208.0,7102.4,7204.0,7592.8,8150.4
1905,N,False,2198.3,2169.3,2088.8,2162.3,2232.9
1906,N,False,2183.7,2167.7,2114.0,2195.8,2113.2
1907,N,False,1976.7,1948.2,1968.4,1937.0,1978.3
1908,N,False,2983.5,3313.8,3151.0,3184.7,3075.7
1909,N,False,5396.3,5306.3,5140.3,5079.3,5096.7
1910,N,False,4874.0,4679.0,4406.3,4587.3,4658.1
1911,N,False,2356.8,2479.5,2564.1,2591.5,2733.6
1912,N,False,2802.1,2815.2,2861.2,2935.7,2976.4
1913,N,False,2812.5,2872.9,2871.6,2826.5,2851.4
1914,N,False,1984.2,2225.8,1957.6,1856.1,1753.0
1915,N,False,2613.9,2591.6,2594.2,2670.0,2684.9
1916,N,False,2424.4,2566.0,2537.8,2451.0,2250.2
1917,N,False,3520.7,3532.8,3544.8,3557.7,3256.4
1918,N,False,8370.1,8292.6,8175.2,8047.5,7934.5
1919,N,False,2871.3,2915.9,2974.9,3028.9,2873.1
1920,N,False,6481.9,6456.6,6469.3,6518.8,6549.7
1921,N,False,2401.2,2462.8,2447.6,2477.1,2391.4
1922,N,False,6733.9,6697.6,6747.5,6689.9,6773.2
1923,N,False,1842.0,1839.0,1857.1,1859.7,1868.1
1924,N,False,2736.9,2694.1,2707.9,2801.2,2742.5
1925,N,False,2034.4,1985.4,2040.0,1923.8,2075.2
1926,N,False,1900.0,1933.9,1936.6,1968.5,1911.2
1927,N,False,1715.6,1782.1,1720.3,1681.5,1702.1
1928,N,False,3335.8,3343.0,3261.9,3118.8,2847.6
1929,N,False,8393.4,8402.8,8485.9,8181.3,8423.3
1930,N,False,5810.0,5838.5,5936.5,5890.8,5858.5
1931,N,False,2556.0,2531.7,2402.1,2489.4,2476.9
1932,N,False,5116.4,5078.4,5037.4,4945.1,4886.0
1933,N,False,2325.0,2336.2,2364.4,2338.9,2418.2
1934,N,False,2544.4,2440.7,2588.0,2509.3,2410.5
1935,N,False,1892.3,1829.2,1831.5,1789.9,1785.2
1936,N,False,8960.8,9119.1,9138.1,9315.9,9346.7
1937,N,False,4266.7,4314.1,4372.6,4399.5,4402.5
1938,N,False,4266.7,4314.1,4372.6,4399.5,4402.5
1939,N,False,1821.7,1791.0,1674.3,1701.6,1662.5
1940,N,False,2373.6,2339.8,2294.9,2263.2,2262.5
1941,N,False,1722.1,1768.6,1755.9,1746.1,1647.3
1942,N,False,3253.7,3187.0,3152.9,3177.1,3030.6
1943,N,False,1747.0,1715.7,1711.0,1703.8,1670.6
1944,N,False,7488.5,7388.1,7336.6,7183.4,7104.4
1945,N,False,1647.4,1724.1,1654.3,1585.2,1671.3
1946,N,False,9788.3,10042.0,10247.0,10435.0,10494.0
1947,N,False,1976.5,2024.8,2307.4,2079.8,2112.3
1948,N,False,1569.0,1693.4,1901.3,1941.3,1834.8
1949,N,False,17807.0,17683.0,17586.0,17531.0,17121.0
1950,N,False,4125.5,4008.4,3927.3,3947.6,3975.2
1951,N,False,6873.0,6767.9,3956.0,6680.5,6753.2
1952,N,False,4129.4,4120.8,4039.2,4023.9,3939.0
1953,N,False,7489.8,7547.8,7668.3,7172.9,7413.7
1954,N,False,3728.8,5472.1,5446.8,3870.1,5615.7
1955,N,False,7042.9,7082.3,7048.0,7184.0,7686.8
1956,N,False,1456.9,1483.3,1518.1,1593.2,1643.7
1957,N,False,3186.1,3117.2,3007.6,2920.4,2973.2
1958,N,False,7996.6,8227.9,8179.9,8175.7,8021.8
1959,N,False,4034.2,4055.9,4052.5,3992.6,4021.4
1960,N,False,4218.1,4143.2,4097.2,4231.1,4277.4
1961,N,False,1771.7,1761.9,1751.8,1715.7,1715.7
1962,N,False,3088.2,3229.6,3117.9,3071.6,3085.4
1963,N,False,8768.3,8856.3,8887.9,8941.3,8784.3
1964,N,False,1975.2,1979.5,1990.8,1977.6,1937.2
1965,N,False,5344.9,5258.4,5327.8,5372.5,5338.5
1966,N,False,4577.6,4738.6,4606.2,4624.9,4890.6
1967,N,False,7438.4,7323.3,6945.0,6727.5,6585.1
1968,N,False,2716.2,2693.1,2694.9,2696.4,2720.8
1969,N,False,2716.2,2693.1,2694.9,2696.4,2720.8
1970,N,False,13621.0,13258.0,13256.0,13299.0,13174.0
1971,N,False,8437.4,8873.3,9144.3,9362.9,9428.3
1972,N,False,4255.4,4249.0,4265.2,4289.8,4333.3
1973,N,False,4023.8,4000.6,4018.3,3910.1,4071.2
1974,N,False,3030.6,3080.2,2995.9,2953.8,2951.9
1975,N,False,3763.1,3769.3,3909.4,3939.3,3922.6
1976,N,False,6694.1,6719.9,6759.9,6810.4,6815.2
1977,N,False,3311.6,3337.1,3289.2,3349.3,3373.0
1978,N,False,2366.1,2450.3,2457.5,2473.6,2565.0
1979,N,False,3563.4,3532.0,3520.1,3530.3,3524.3
1980,N,False,3563.4,3532.0,3520.1,3530.3,3524.3
1981,N,False,1607.2,1552.4,1554.3,1582.6,1562.0
1982,N,False,1607.2,1552.4,1554.3,1582.6,1562.0
1983,N,False,1517.0,1498.3,1491.7,1490.5,1495.3
1984,N,False,12184.0,12035.0,12018.0,12137.0,12158.0
1985,N,False,2936.7,2955.3,3123.2,3128.4,3073.0
1986,N,False,7542.9,7596.6,7607.0,7743.6,7778.2
1987,N,False,8729.9,8689.5,8705.5,8768.4,8880.2
1988,N,False,2270.5,2253.7,2282.0,2275.3,2274.6
1989,N,False,1518.0,1579.4,1530.2,1481.3,1428.1
1990,N,False,2494.0,2610.5,2712.8,2856.8,2822.4
1991,N,False,3712.8,3411.7,3266.4,3424.6,3258.3
1992,N,False,10578.0,10801.0,10896.0,11037.0,11127.0
1993,N,False,4161.0,4114.9,4107.3,4024.9,3861.0
1994,N,False,6650.7,6659.7,6527.6,6554.3,6453.9
1995,N,False,3699.7,3712.8,3814.5,3815.8,3915.2
1996,N,False,1329.1,1388.7,1406.3,1414.6,1424.9
1997,N,False,4557.1,4539.1,4341.6,4038.7,4398.2
1998,N,False,2938.2,2784.1,2808.7,2703.1,2700.5
1999,N,False,3550.2,3599.6,3562.9,3577.4,3684.3
2000,N,False,2010.9,2097.1,2033.9,1989.7,1967.9
2001,N,False,1320.9,1315.4,1257.3,1354.7,1338.4
2002,N,False,4917.9,5338.8,4997.6,5441.5,5270.4
2003,N,False,1527.3,1529.8,1640.6,1615.7,1661.1
2004,N,False,2923.3,3072.1,3119.0,3214.7,3314.8
2005,N,False,1852.8,1842.8,1831.7,1844.2,1849.0
2006,N,False,3657.0,3731.9,3666.4,3575.2,3713.0
2007,N,False,1658.3,1682.9,1579.6,1544.0,1545.9
2008,N,False,2050.1,2056.4,2033.3,2033.0,2021.7
2009,N,False,2793.6,2744.0,2678.2,2591.9,2803.8
2010,N,False,2107.9,1979.5,1905.4,1817.3,1785.9
2011,N,False,2069.5,2020.9,2017.9,1976.1,1994.5
2012,N,False,5013.6,4987.0,4944.5,4827.6,4874.3
2013,N,False,7739.0,7638.3,7587.8,7451.8,7460.5
2014,N,False,7739.0,7638.3,7587.8,7451.8,7460.5
2015,N,False,2789.8,2721.6,2679.4,2912.4,2805.6
2016,N,False,3557.3,3565.4,3441.3,3423.8,3557.4
2017,N,False,14016.0,13959.0,14023.0,13959.0,13728.0
2018,N,False,4308.5,4205.7,4139.0,3896.7,3843.3
2019,N,False,8110.4,8236.5,8200.0,8269.1,8347.2
2020,N,False,4459.8,4346.8,4321.4,4471.5,4683.2
2021,N,False,4833.0,4854.5,4908.1,4971.4,4978.4
2022,N,False,4459.8,4346.8,4321.4,4471.5,4683.2
2023,N,False,4631.4,4677.3,4657.9,4641.4,4689.3
2024,N,False,2067.0,2016.2,1954.7,1972.8,1956.5
2025,N,False,5967.0,5387.3,5002.6,4908.4,4835.5
2026,N,False,9013.5,8732.3,8638.1,8534.6,8340.9
2027,N,False,2975.8,2984.5,2957.0,2862.5,2743.1
2028,N,False,6900.1,6834.8,6660.6,6531.4,6333.4
2029,N,False,7448.7,7363.9,7286.0,7186.1,7116.6
2030,N,False,1543.1,1548.6,1562.6,1621.9,1669.6
2031,N,False,13580.0,13844.0,13530.0,13711.0,13802.0
2032,N,False,4360.3,4328.6,4343.2,4379.0,4328.3
2033,N,False,9222.8,9181.8,9075.0,8769.6,8757.3
2034,N,False,2043.7,2124.2,2133.3,2209.4,2258.8
2035,N,False,3007.2,2962.0,2981.4,2907.3,2896.3
2036,N,False,4018.5,4051.3,3929.5,3932.6,3925.4
2037,N,False,5692.5,5694.0,5660.5,5742.3,5593.8
2038,N,False,4725.1,4643.1,4949.4,5503.8,5418.3
2039,N,False,1970.3,1896.8,1876.0,1831.3,1791.1
2040,N,False,4650.9,4737.1,4919.1,5063.2,5298.7
2041,N,False,3226.1,3306.7,3013.2,2941.4,3026.7
2042,N,False,6733.7,6732.2,6761.0,6644.8,6661.2
2043,N,False,2538.0,2542.0,2451.3,2372.8,2384.6
2044,N,False,2304.0,2470.2,2689.8,2889.4,2887.4
2045,N,False,12482.0,12151.0,12273.0,12049.0,12307.0
2046,N,False,2782.6,2630.4,2519.5,2363.9,1955.1
2047,N,False,1923.4,2079.9,2122.4,2077.4,2134.7
2048,N,False,2232.0,2340.0,2371.1,2331.1,2502.7
2049,N,False,3634.3,3560.8,3539.0,3578.7,3735.0
2050,N,False,2407.9,2382.8,2163.0,2157.1,2008.4
2051,N,False,3553.7,3587.1,3701.7,3750.3,3915.0
2052,N,False,1821.6,1796.8,1834.6,1897.0,1970.0
2053,N,False,6335.5,6572.8,6775.0,6937.5,7058.5
2054,N,False,12462.0,12455.0,12640.0,12827.0,12809.0
2055,N,False,7767.1,7962.2,8163.2,8347.8,8534.6
2056,N,False,2140.8,2133.7,2203.1,2202.3,2175.3
2057,N,False,3930.1,4085.8,3962.5,3876.1,3873.4
2058,N,False,2375.5,2337.1,2399.0,2442.5,2364.8
2059,N,False,3830.9,3758.5,3811.2,3901.4,4374.7
2060,N,False,9757.5,9722.6,9660.7,9568.9,9519.5
2061,N,False,4299.0,4334.3,4359.4,4478.3,4478.0
2062,N,False,1712.9,1719.8,1760.4,1760.8,1681.6
2063,N,False,10784.0,10600.0,10223.0,10060.0,10227.0
2064,N,False,1790.2,1738.9,1740.5,1642.1,1662.0
2065,N,False,2690.8,2672.9,2707.6,2732.4,2775.6
2066,N,False,7383.8,7463.0,7454.6,7712.4,7750.9
2067,N,False,2731.3,2645.3,2612.1,2580.4,2547.4
2068,N,False,5595.1,5632.3,5711.8,5920.9,6104.8
2069,N,False,10452.0,10546.0,10429.0,10141.0,9992.3
2070,N,False,2198.6,2140.9,2137.9,2047.7,2069.5
2071,N,False,1549.3,1531.6,1535.2,1582.2,1631.2
2072,N,False,3625.1,3650.5,3678.4,3695.4,3759.2
2073,N,False,1336.6,1435.3,1318.4,1376.1,1323.6
2074,N,False,4404.8,4591.2,4717.4,4715.2,4577.9
2075,N,False,7988.1,7937.7,8170.5,8166.1,8228.9
2076,N,False,5082.1,4927.4,4796.6,4742.0,4662.3
2077,N,False,2110.3,2122.0,2075.8,2085.7,2063.1
2078,N,False,2555.6,2801.2,2867.7,2850.4,2940.8
2079,N,False,6505.7,6680.9,6813.5,6651.2,6560.4
2080,N,False,1368.1,1392.3,1518.7,0.0,0.0
2081,N,False,2509.7,2440.6,2458.6,2324.6,2239.5
2082,N,False,1570.0,1565.3,1578.4,1648.6,1653.1
2083,N,False,8733.8,8642.6,8688.5,8581.5,8458.1
2084,N,False,9123.5,9071.1,9105.5,8928.8,8979.9
2085,N,False,2480.1,2454.3,2412.5,2315.8,2280.5
2086,N,False,2246.0,2341.6,2360.2,2394.4,2426.1
