,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5
1121,B,False,0.0028922,0.0028333,0.0031331,0.002823,0.0030816
1122,B,False,0.01876,0.019626,0.016765,0.015189,0.013475
1123,B,True,0.0078437,0.0079801,0.0077678,0.0075791,0.0076755
1124,B,True,-0.0005304,-0.0010078,-0.00031645,-0.00011158,-0.00057127
1125,B,False,-0.0033199,-0.0039402,-0.0034144,-0.00461,-0.0046775
1126,B,True,0.0062416,0.0069356,0.0088705,0.0089137,0.0076617
1127,B,True,0.00065655,0.0016115,0.0014728,0.0010544,0.0013101
1128,B,False,-0.0024689,-0.0017911,-0.0022992,-0.0023382,-0.0013672
1129,B,True,0.0066699,0.0038077,0.0059726,0.0046466,0.0019497
1130,B,False,0.0015114,0.0018476,0.0016165,0.0018388,0.0019264
1131,B,False,-0.0071124,-0.0061214,-0.0070795,-0.0065789,-0.0066011
1132,B,False,0.0039935,0.0023475,0.0034106,0.0025633,0.0028079
1133,B,True,0.0022254,0.0035708,0.0030846,0.0021851,0.0042581
1134,B,False,-0.0020211,-0.0023762,-0.0025506,-0.0033554,-0.0031849
1135,B,False,-0.0049076,-0.0051836,-0.0051322,-0.0051305,-0.0052874
1136,B,False,-0.0013899,-0.00076312,-0.00066797,-0.0028006,-0.0013475
1137,B,False,0.0027738,0.0025414,0.0024435,0.0027431,0.0025935
1138,B,False,-0.014462,-0.01285,-0.012326,-0.029449,-0.021712
1139,B,False,0.0069799,0.0074041,0.0075459,0.0075544,0.0075399
1140,B,True,0.0052756,0.0057597,0.0056279,0.0060603,0.0064563
1141,B,False,-0.0010737,-0.0012158,-0.0019208,-0.00049454,-0.00034471
1142,B,False,0.0017189,0.0013147,0.0015999,0.0015232,0.0019056
1143,B,False,0.0034858,0.0039041,0.0032815,0.0032934,0.0020505
1144,B,False,0.0060764,0.0064075,0.0065838,0.0027906,0.0064768
1145,B,True,-0.014732,-0.01554,-0.015584,-0.014944,-0.015717
1146,B,True,-0.00078862,-0.004556,-0.004781,-0.0044955,-0.0042427
1147,B,False,0.00086101,0.0014084,0.00081097,0.0008924,0.0019455
1148,B,False,-0.00060481,-0.00094857,-0.00045476,-0.0017306,-0.0012098
1149,B,False,0.0013101,0.00099688,0.0012804,0.001099,0.001899
1150,B,False,0.005043,0.0044296,0.0043532,0.0039528,0.0039317
1151,B,False,0.02439,0.030688,0.031377,0.03143,0.030369
1152,B,True,-0.012614,-0.013444,-0.012202,-0.012472,-0.012204
1153,B,True,-0.0018316,-0.0013239,-0.0028062,-0.0030641,-0.0038008
1154,B,True,-0.0061949,-0.0055067,0.0065367,0.0031571,0.00031163
1155,B,True,0.0020718,0.0020622,0.0017874,0.0021292,0.0019508
1156,B,True,-0.01842,-0.031431,-0.030771,-0.021276,-0.034444
1157,B,False,-0.013084,-0.013266,-0.013552,-0.013243,-0.013246
1158,B,False,0.0086324,0.0071173,0.0063782,0.0074445,0.0070657
1159,B,False,-0.0057587,-0.0066433,-0.0070939,-0.0078151,-0.0084737
1160,B,False,0.001745,0.0025197,0.0041755,0.0042889,0.0035982
1161,B,False,0.010546,0.010835,0.011413,0.010955,0.0060141
1162,B,True,-0.0017089,-0.0020234,-0.0019741,-0.0022223,-0.0016921
1163,B,False,-0.0028598,-0.0037374,-0.0038728,-0.0027305,-0.0033187
1164,B,True,-0.010856,-0.011919,-0.0023491,-0.0038001,-0.0073976
1165,B,False,-0.002772,-0.0030149,-0.0028735,-0.0026938,-0.0023636
1166,B,False,-0.012919,-0.012861,-0.012001,-0.012543,-0.011968
1167,B,False,-0.0033944,-0.0031922,-0.0030757,-0.0030939,-0.003275
1168,B,False,-0.0014715,0.00034816,0.00055451,0.00018934,-0.0011493
1169,B,True,0.0046337,0.004736,0.0045991,0.0046539,0.0047016
1170,B,False,0.0052239,0.005081,0.005,0.0045875,0.0049436
1171,B,False,0.0015839,0.0019083,0.0014341,0.00113,0.0009111
1172,B,False,0.0,0.0,0.0,0.0,0.0
1173,B,False,-0.0054342,-0.0058589,-0.0069577,-0.0046963,-0.0068166
1174,B,False,0.0047307,0.0043065,0.0048768,0.0090973,0.0057557
1175,B,True,0.0019759,0.0016147,0.00087571,0.0016363,0.0027777
1176,B,False,0.0012531,3.818e-05,0.00075082,9.8365e-05,0.00068909
1177,B,False,0.003713,0.0033236,0.0037683,0.0030812,0.0033871
1178,B,False,-0.0029959,-0.0025925,-0.0020129,-0.0011337,-0.0022335
1179,B,False,-0.011553,-0.011556,-0.0089942,-0.011693,-0.014623
1180,B,False,-0.0053651,-0.0046087,-0.0050924,-0.0046846,-0.0042286
1181,B,False,-0.0027785,-0.0023705,-0.0016132,-0.0024096,-0.003073
1182,B,False,-0.0021978,-0.0012353,-0.0013724,-0.0020588,-0.0013004
1183,B,True,-0.0087143,-0.01585,-0.015221,-0.014949,-0.015244
1184,B,False,-0.0033999,-0.004017,-0.0034635,-0.0035902,-0.0046268
1185,B,False,-0.00057744,-0.0001626,-0.00018998,-0.0010188,-0.00059504
1186,B,False,-0.00052882,0.0013857,-0.0028545,-0.00076611,-0.00059278
1187,B,False,0.00060605,0.00059611,0.00052672,5.6728e-05,0.00016253
1188,B,False,-0.0080859,-0.0070459,-0.0061478,-0.0038104,-0.0052692
1189,B,True,-0.0057794,-0.0054735,-0.0054114,-0.0053249,-0.0048439
1190,B,False,0.0016243,0.0017376,0.0016521,0.002558,0.002361
1191,B,False,0.0019441,0.0016049,0.0019706,0.00168,0.001962
1192,B,False,-0.00097809,-0.0014456,-0.0014184,-0.0021419,-0.0025832
1193,B,False,0.012285,0.011336,0.011767,0.012666,0.012791
1194,B,False,-0.0020441,-0.0022342,-0.0022747,-0.0027144,-0.0023607
1195,B,False,-0.0010501,-0.0013365,-0.00083396,-0.00084759,-0.0010829
1196,B,False,-0.006892,-0.0070658,-0.0069598,-0.0070385,-0.0066068
1197,B,True,-0.011483,-0.01175,-0.011285,-0.010882,-0.011228
1198,B,False,0.0097374,0.010269,0.0095328,0.0092362,0.008912
1199,B,False,0.0067324,0.0071364,0.0079825,0.0059917,0.0060076
1200,B,False,0.0038548,0.003594,0.0034924,0.0031928,0.0034756
1201,B,True,0.007487,0.0067736,0.0075197,0.0084232,0.0079351
1202,B,False,0.001796,0.0012467,0.0014423,0.0022947,0.0011844
1203,B,False,0.021442,0.021745,0.021128,0.021033,0.021823
1204,B,True,0.00075543,0.00049332,0.00078417,0.00081092,0.00099935
1205,B,False,-0.0017774,-0.0015898,-0.0014119,-0.0015204,-0.00080494
1206,B,False,-0.0025121,-0.0021859,-0.0023998,-0.0024561,-0.0030517
1207,B,False,0.0038856,0.0049925,0.0048207,0.0048413,0.0052315
1208,B,False,-0.012793,-0.011991,-0.012409,-0.01039,-0.011205
1209,B,False,-0.00092115,-0.0011358,-0.0012028,-0.00047078,-0.00044185
1210,B,False,-0.011711,-0.012107,-0.011865,-0.01188,-0.010011
1211,B,True,-0.0023851,-0.0016607,-0.0026231,-0.002267,-0.0029025
1212,B,True,0.0045057,0.0031321,0.004224,0.0040064,0.0048692
1213,B,True,0.0033687,0.0042874,0.004485,0.005533,0.0054293
1214,B,False,-0.0073962,-0.0074146,-0.0071273,-0.0077722,-0.008182
1215,B,False,-0.0029261,-0.0030132,-0.0029988,-0.0028279,-0.003025
1216,B,False,-0.00078791,-0.00034304,-0.00016136,0.00049348,0.00082114
1217,B,False,0.00058394,0.00064239,-0.00010902,0.00044526,0.00032381
1218,B,False,0.0079827,0.0082328,0.0084368,0.0088398,0.0080161
1219,B,False,0.0041595,0.0016582,0.002561,0.0033789,0.00017435
1220,B,False,-0.0037501,-0.0026583,-0.0044072,-0.0027225,-0.0027512
1221,B,False,-0.00063133,-0.0010063,-0.00045415,-0.00075885,-0.0010032
1222,B,False,0.0055636,0.0049906,0.004915,0.0046999,0.0028691
1223,B,True,0.0041925,0.0031978,0.0034787,0.0036703,0.0034904
1224,B,True,-0.014884,-0.014801,-0.015864,-0.015748,-0.014092
1225,B,True,0.0043159,0.004933,0.0068529,0.0057598,0.0040117
1226,B,False,0.0025967,0.00082009,0.0043518,0.0043418,0.0029445
1227,B,False,0.0035138,0.0038949,0.0034932,0.0027634,0.003008
1228,B,False,0.0073125,0.0069268,0.0071578,0.007436,0.0070053
1229,B,False,-0.0024984,-0.0042646,-0.0066665,-0.0057746,-0.0059
1230,B,False,0.0027684,0.0026927,0.0031122,0.0032213,0.0032444
1231,B,False,-0.0010524,-0.00098116,-0.00083139,-0.00064205,-0.00047184
1232,B,False,0.00092644,0.00073326,0.00079286,0.00086441,0.00065372
1233,B,False,0.0033868,0.0028493,0.0019611,0.0011736,0.001712
1234,B,False,0.0001103,0.00063249,0.00018925,0.00021177,0.00082996
1235,B,False,0.0020154,0.0034728,0.003169,0.003826,0.0028522
1236,B,True,-0.0019239,-0.0017352,-0.0020268,-0.0018123,-0.0018013
1237,B,False,0.010017,0.0088997,0.0059813,0.00397,0.0046614
1238,B,True,0.0024758,0.0019009,0.0013199,0.0030399,0.0014149
1239,B,True,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863
1240,B,False,-0.012149,-0.013076,-0.014713,-0.017835,-0.0087143
1241,B,False,-2.3841e-05,-0.0011613,0.002279,-0.00040773,-0.0028101
1242,B,True,-0.00017041,0.00022591,-0.0002809,0.0005327,7.4045e-05
1243,B,False,0.0049818,0.0056219,0.0053661,0.005146,0.0054075
1244,B,False,0.0017523,0.001912,0.0017993,0.0014481,0.0011018
1245,B,False,0.0051995,0.0053322,0.0053509,0.0050865,0.0046674
1246,B,False,-0.0017086,-0.0012507,-0.0012111,-0.00088161,-0.00048068
1247,B,False,0.002196,0.002395,0.00248,0.0022848,0.0023106
1248,B,False,0.0090973,0.0057557,0.0045681,0.0060562,0.006999
1249,B,False,-0.002356,-0.0022763,-0.0025685,-0.0021932,-0.0028172
1250,B,True,-0.0030296,-0.0031628,-0.0030348,-0.0035466,-0.0035093
1251,B,False,0.0048487,0.0038853,0.0042621,0.0039652,0.0042692
1252,B,True,0.004078,0.0024293,0.0040498,0.0036062,0.0032338
1253,B,False,-0.0065639,-0.0063547,-0.0056746,-0.0077086,-0.0063585
1254,B,True,0.001137,0.0011695,0.0010547,0.0011201,0.00065831
1255,B,False,0.012616,0.011566,0.011705,0.010668,0.010734
1256,B,False,-0.0052025,-0.0056298,-0.0054132,-0.0042719,-0.0044956
1257,B,False,-0.0012866,-0.0014593,-0.00042957,-0.0010806,-6.1233e-05
1258,B,False,0.00011253,-0.00090265,-0.00056098,-0.00010046,-0.00037796
1259,B,True,0.0047088,0.0052029,0.0055765,0.0055486,0.0045258
1260,B,False,-0.010206,-0.0089114,-0.0094508,-0.0096147,-0.0088996
1261,B,False,-0.0077383,-0.00785,-0.0082714,-0.0084636,-0.0089531
1262,B,False,0.0037261,0.0037228,0.0024906,0.001942,0.0026079
1263,B,False,-0.0014535,-0.0017919,-0.0021281,-0.0015606,-0.0020294
1264,B,False,0.00020817,4.3676e-05,0.0015578,0.00029005,4.8874e-05
1265,B,False,-0.0024611,-0.0013481,0.0012391,-0.0039079,-0.0042785
1266,B,True,0.00085803,9.675e-05,-0.00029407,0.0002672,0.00043919
1267,B,False,-0.013881,-0.013914,-0.013641,-0.010967,-0.012555
1268,B,False,-0.015939,-0.016867,-0.01847,-0.019602,-0.022766
1269,B,False,0.0034948,0.003363,0.0033096,0.00252,0.0029558
1270,B,False,-0.0090228,-0.010389,-0.011813,-0.010693,-0.011283
1271,B,False,0.0019456,0.0022035,0.0026688,0.0020099,0.0023846
1272,B,False,0.0046261,0.00098993,0.0009911,0.001389,0.0018662
1273,B,False,0.0030112,0.0029844,0.0028595,0.0028591,0.0028953
1274,B,False,-0.0017315,-0.0016431,-0.001986,-0.0021527,-0.0022041
1275,B,False,-0.00023097,-0.0011044,-0.00046351,0.00015353,0.0011632
1276,B,False,-0.020745,-0.021536,-0.021576,-0.013818,-0.013295
1277,B,True,-0.0073329,-0.0068539,-0.0069429,-0.0068778,-0.0070764
1278,B,True,-0.004284,-0.0038326,-0.0040525,-0.0034383,-0.0038692
1279,B,False,-0.0014412,-0.0016129,-0.0015222,-0.0018168,-0.0019509
1280,B,False,-0.0033512,-0.0034574,-0.003545,-0.0030191,-0.0031428
1281,B,False,0.0026588,0.00043425,0.0011358,0.00058981,-0.00035986
1282,B,False,-0.00069888,-0.0010191,-0.00086522,-0.0011043,-0.00070331
1283,B,False,-0.010733,-0.0098507,-0.01188,-0.012577,-0.012197
1284,B,False,-0.0069487,-0.012266,-0.012014,-0.0089317,-0.0080048
1285,B,False,-0.0049155,-0.0016177,0.0068879,0.0042591,0.0037414
1286,B,False,0.0036416,0.0032957,0.0043284,0.0038776,0.0032955
1287,B,True,-0.0011515,-0.0017359,-0.0013659,-0.0016233,-0.0016295
1288,B,False,0.002528,0.0021271,0.0026519,0.0026741,0.0029198
1289,B,False,-0.00072786,-0.00114,-0.00076003,-0.00069416,-0.00084299
1290,B,False,-0.0043278,-0.0054632,-0.0033149,-0.00094518,-0.00076825
1291,B,True,0.0036767,0.0046561,0.0042033,0.004667,0.0038875
1292,B,False,0.0061396,0.0058775,0.0056613,0.0060224,0.0058215
1293,B,False,-0.0052456,-0.0054625,-0.0047738,-0.0045921,-0.0042919
1294,B,False,-0.0056744,-0.0080867,-0.0085255,-0.0032843,-0.0068616
1295,B,False,0.0036892,0.0030622,0.0028762,0.0023584,0.0019153
1296,B,False,-0.00087856,-0.0010359,-0.0016457,-0.00072081,-0.00091709
1297,B,True,-0.00078469,-0.00077841,-0.00071159,-0.00087978,-0.00086183
1298,B,False,-0.0023614,-0.0014188,7.1732e-05,-0.0037026,-0.0015107
1299,B,False,-0.0072703,-0.007131,-0.0073823,-0.0075432,-0.0062994
1300,B,False,0.0045794,0.0046437,0.0041799,0.0035996,0.0035564
1301,B,False,-0.00071356,-0.0012144,-0.0012511,-0.00079728,-0.00072995
1302,B,False,0.0095172,0.0074329,0.0096201,0.0088677,0.0093298
1303,B,True,0.0095599,0.010083,0.0095143,0.0098537,0.010817
1304,B,False,-0.0072639,-0.0071279,-0.0065437,-0.006679,-0.0068103
1305,B,False,-0.0048635,-0.0058652,-0.0031335,-0.0031919,-0.0030233
1306,B,False,0.0066337,0.0064886,0.0063195,0.0068302,0.0058219
1307,B,False,0.0069356,0.0088705,0.0089137,0.0076617,0.0065053
1308,B,False,-0.00083794,-0.00077909,-0.001103,-0.0011437,-0.00058789
1309,B,True,-0.0070353,-0.0073843,-0.0073737,-0.0034251,-0.0054168
1310,B,False,-0.0025131,-0.0045652,-0.0044646,-0.0043604,-0.0049696
1311,B,False,-0.022763,-0.02057,-0.020244,-0.018154,-0.018012
1312,B,False,-0.00032725,-7.5444e-05,5.2628e-05,0.00036989,0.00030145
1313,B,False,-0.0075677,-0.0068561,-0.0081438,-0.0078598,-0.00879
1314,B,False,-0.010579,-0.012558,-0.01252,-0.012148,-0.011819
1315,B,False,0.0059647,0.0062054,0.0062136,0.0058206,0.0059026
1316,B,True,-0.011281,-0.011615,-0.011339,-0.012633,-0.01287
1317,B,False,0.0029773,0.0032515,0.0026307,0.0039299,0.0055054
1318,B,False,-0.011561,-0.01191,-0.01381,-0.015048,-0.0144
1319,B,False,0.0011946,0.001428,0.00088591,0.00059502,0.0010428
1320,B,False,0.013141,0.0089978,0.0068899,0.00585,0.0051578
1321,B,False,-0.0025228,-0.0028371,-0.0031341,-0.0028783,-0.0024845
1322,B,False,-0.0093453,-0.010415,-0.009423,-0.0097906,-0.0095893
1323,B,False,-0.0016295,-0.0018323,-0.0015995,-0.001745,-0.0017712
1324,B,False,-0.0035475,-0.0033793,-0.0033164,-0.0025106,-0.0033838
1325,B,False,-0.00098177,-0.00091969,-0.0012206,-0.0014911,-0.0010982
1326,B,False,0.010254,0.012148,0.010143,-0.0015165,0.0031081
1327,B,False,-0.0073159,-0.0070447,-0.0068978,-0.0090381,-0.0092661
1328,B,False,0.01009,0.0099528,0.0099632,0.010207,0.0089144
1329,B,False,-0.00099238,-0.0014588,-0.0010195,-0.0011488,-0.00095965
1330,B,False,-0.0092227,-0.0061861,-0.0075678,-0.0030699,3.5828e-05
1331,B,False,-0.0094557,-0.0093972,-0.0098649,-0.010063,-0.009059
1332,B,False,0.0043458,0.0043427,0.0049975,0.0031576,0.0044344
1333,B,False,-0.008168,-0.0090888,-0.010007,-0.0091308,-0.0083125
1334,B,False,0.017577,0.016504,0.015237,0.016849,0.016592
1335,B,False,-0.0073971,-0.0079851,-0.0069235,-0.0064426,-0.0091717
1336,B,True,-0.00016326,-0.00030074,-0.00050119,-0.00047576,-0.00021495
1337,B,True,0.0039096,0.0027,0.002302,0.0045487,0.0028158
1338,B,True,-0.035759,-0.0056945,0.020801,0.011311,0.033181
1339,B,False,0.003953,0.0039725,0.0051155,0.0046591,0.0053912
1340,B,False,0.0025023,0.0021808,0.0026962,0.0026424,0.0027663
1341,B,False,0.016326,0.016508,0.016628,0.015902,0.018129
1342,B,False,-0.011526,-0.011281,-0.011615,-0.011339,-0.012633
1343,B,False,0.0047025,0.0059639,0.0054183,0.0068998,0.0063349
1344,B,True,0.0013878,0.0014296,0.0011787,0.0013322,0.0013654
1345,B,False,-0.0019449,-0.0024996,-0.0024008,-0.0030776,0.0037829
1346,B,False,-0.0089304,-0.0089528,-0.0091427,-0.0087854,-0.0087736
1347,B,False,-0.014791,-0.015349,-0.015277,-0.015003,-0.015374
1348,B,False,0.0010058,0.001066,0.0011387,0.0017179,0.0015316
1349,B,False,0.0073101,0.0066883,0.0089774,0.0064403,0.0064713
1350,B,False,-0.0077129,-0.0087581,-0.009272,-0.0083638,-0.0090228
1351,B,False,0.0011361,0.00058947,0.0011206,0.0010711,0.001211
1352,B,False,-0.0037132,-4.0935e-06,-0.0021761,-0.0019491,-0.0011379
1353,B,False,0.0034461,0.0037478,0.0044113,0.0049418,0.004875
1354,B,False,-0.007786,-0.0077625,-0.0075867,-0.0071073,-0.0069316
1355,B,False,0.0066427,0.0056638,0.0047256,0.0053974,0.0049736
1356,B,False,-0.0049313,-0.0044982,-0.0037569,-0.0037862,-0.0042661
1357,B,False,0.011331,0.012034,0.01091,0.01686,0.019243
1358,B,False,0.0046581,0.0042294,0.0042576,0.002552,0.0019693
1359,B,False,0.0061078,0.0070116,0.006357,0.0067475,0.0062869
1360,B,False,-0.0021845,-0.0017981,-0.0017012,-0.0021042,-0.0016945
1361,B,False,0.003186,0.0040001,0.0041953,0.0039304,0.0043152
1362,B,False,-5.5363e-05,0.00089328,0.0026978,-0.00069819,0.0019557
1363,B,False,0.0011008,0.0018195,0.0017226,0.0017129,0.0014885
1364,B,False,0.00053469,0.0020465,0.00062506,0.00082423,0.00053324
1365,B,True,0.0095168,0.0098464,0.0092662,0.0092907,0.0096953
1366,B,False,0.0079465,0.0070632,0.0064836,0.0059786,0.0057448
1367,B,False,0.0022286,0.0005911,0.00074919,0.0012725,1.3701e-05
1368,B,True,-0.0038628,-0.0042176,-0.0025017,-0.0023788,-0.00092637
1369,B,False,0.0028178,0.0032863,0.0032474,0.0028852,0.0031505
1370,B,False,0.0021501,0.0026533,0.0019251,0.001042,0.0013046
1371,B,False,0.0031227,0.0021798,0.0018923,0.0017073,0.0035331
1372,B,False,-0.00081519,-0.00017172,-0.00045758,-0.00066464,-0.00031252
1373,B,False,0.0,0.0,0.0,0.0,0.0
1374,B,True,0.0025389,0.0026677,0.0029627,0.0027677,0.0027585
1375,B,False,-0.00505,-0.005362,-0.0051648,-0.004832,-0.0042382
1376,B,False,0.0017164,0.0019252,0.0017324,0.00194,0.0020525
1377,B,False,-0.0037243,-0.0044071,-0.0042874,-0.0041564,-0.0042664
1378,B,True,0.001461,0.0016253,0.0021787,-0.0034666,-0.0003449
1379,B,True,0.0018513,0.00028982,0.0037231,0.0061885,0.0049864
1380,B,False,0.0057073,0.0087254,0.0078287,0.0099311,0.0082005
1381,B,False,-0.00041537,-0.00034028,0.00034977,0.00037476,-6.584e-05
1382,B,False,-0.00094404,-0.0013008,-0.0016355,-0.0012181,-0.0011801
1383,B,True,0.007005,0.0083639,0.0070747,0.0066233,0.011151
1384,B,False,-0.0051708,-0.0058589,-0.0057957,-0.005348,-0.0050711
1385,B,False,0.003063,0.0030484,0.0020641,0.003578,0.0039137
1386,B,False,0.0060534,0.0071073,0.0069219,0.0081328,0.0090798
1387,B,False,-0.0047684,-0.00029215,-0.0026963,-0.004678,-0.0038224
1388,B,True,0.010362,0.010138,0.0096582,0.01016,0.011674
1389,B,True,0.0026693,0.00024438,0.00083395,-0.0025605,0.00033103
1390,B,True,-0.00053614,-0.00044835,-0.00047533,-0.00075446,-0.0011562
1391,B,True,0.0012077,0.00066326,0.00088716,0.001328,0.0010631
1392,B,False,0.0012003,-4.8332e-05,0.0002077,0.00029927,-0.00026442
1393,B,False,-0.0021058,-0.0031863,-0.0018242,-0.002961,-0.0035317
1394,B,False,0.0042308,0.0034662,0.0050872,0.0024478,0.0043967
1395,B,False,-0.017532,-0.017894,-0.014962,-0.013358,-0.013558
1396,B,True,0.0034255,0.0032369,0.0029203,0.002101,0.0033522
1397,B,False,-0.0023604,-0.0043529,-0.0043742,-0.004454,-0.0055837
1398,B,False,0.00047051,0.00062726,0.00052043,0.0023717,0.00059164
1399,B,False,-0.0063578,-0.0063237,-0.010325,-0.011475,-0.014097
1400,B,False,0.00085945,0.0011364,0.00061081,0.00055896,0.0011489
1401,B,True,-0.004283,-0.0056014,-0.0067043,-0.0069864,-0.007186
1402,B,False,0.0057865,0.0058057,0.0056391,0.0056309,0.0057036
1403,B,False,0.0019115,-0.015735,-0.01714,-0.014799,-0.013873
1404,B,False,-0.010169,-0.0086013,-0.0088563,-0.0094969,-0.0091876
1405,B,False,0.0060331,0.0054851,0.0054308,0.005811,0.0056389
1406,B,False,0.0066087,0.007101,0.0069499,0.0068873,0.0063536
1407,B,False,-0.0036025,-0.0036589,-0.0039648,-0.0041278,-0.0037741
1408,B,True,0.0023361,0.0019589,0.0036284,0.003844,0.0045322
1409,B,False,-0.00091254,-0.0007327,0.0059249,0.00066826,-0.00039042
1410,B,True,-0.0027854,-0.0030032,-0.0030796,-0.002828,-0.0030839
1411,B,False,0.0033631,0.002532,0.0030037,0.0027148,0.0030163
1412,B,False,-0.0034295,-0.0037251,-0.0028756,-0.0035974,-0.0024186
1413,B,False,-0.0081797,-0.0074962,-0.0071376,-0.0071298,-0.0079581
1414,B,False,0.0021066,0.0014825,0.0014241,0.0027205,0.0018095
1415,B,False,0.001889,0.0024154,0.0016218,0.002781,0.0021856
1416,B,False,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863
1417,B,False,0.0070016,0.0070582,0.0057405,0.0060268,0.0079204
1418,B,False,-0.00090972,-0.0013175,-0.0013907,0.00030642,0.0018692
1419,B,False,-0.012091,-0.01253,-0.012853,-0.013045,-0.013362
1420,B,False,0.0053682,0.0051909,0.005427,0.0054521,0.0058948
1421,B,False,-0.0070437,-0.0071875,-0.0074107,-0.0067978,-0.0072166
1422,B,False,-0.0031522,-0.0037756,-0.0030823,-0.0035663,-0.0035148
1423,B,False,-0.0022395,-0.002199,-0.0025895,-0.0023304,-0.0018505
1424,B,False,-0.0089297,-0.010663,-0.0082066,-0.010144,-0.0088819
1425,B,False,0.0073998,0.0075732,0.0079664,0.0093453,0.0085721
1426,B,False,-0.0030678,-0.0033502,-0.0027879,-0.0027859,-0.0022173
1427,B,False,0.0016315,0.0011318,0.0010796,0.001297,0.0013084
1428,B,True,-0.013498,-0.012182,-0.012076,-0.012485,-0.01203
1429,B,False,0.0017099,0.001569,0.001785,0.001729,0.0021392
1430,B,True,0.018031,0.019274,0.020033,0.019538,0.016446
1431,B,True,0.0060429,0.0057918,0.0062518,0.0037842,0.0046564
1432,B,True,0.001784,0.0015742,0.0027635,-0.00071921,0.001107
1433,B,False,0.004575,0.0031241,0.0032142,0.0062104,0.0077978
1434,B,False,0.00094932,0.00072868,0.00011253,-0.00090265,-0.00056098
1435,B,False,0.0008667,0.0010256,0.001781,0.002149,0.00076819
1436,B,False,5.7123e-06,2.0243e-06,-0.00026223,-0.00049747,-6.8369e-05
1437,B,False,-0.0012751,-0.0017673,-0.0019816,-0.0016713,-0.0036276
1438,B,False,0.00080519,0.00079723,0.00101,0.00090114,0.0011752
1439,B,False,-0.0051288,-0.0054881,-0.0062807,-0.0062279,-0.0060026
1440,B,False,-0.00014628,0.00010427,6.0072e-05,5.5343e-05,1.2539e-05
1441,B,False,0.002187,-0.0030185,-0.0017139,-0.00095819,-0.0024302
1442,B,False,-0.006439,-0.0072873,-0.0072052,-0.00697,-0.0067294
1443,B,False,0.00078417,0.00081092,0.00099935,0.00099736,0.00093256
1444,B,False,0.0064974,0.0062434,0.006327,0.0068866,0.0068304
1445,B,False,0.00063193,0.00045194,-0.010002,0.015216,0.001706
1446,B,False,-0.0079117,-0.0077066,-0.0072598,-0.0074187,-0.0092793
1447,B,False,0.00072514,0.00076878,0.00074733,0.00078414,0.00066055
1448,B,False,0.0012051,0.0014927,0.0021302,0.0025766,0.0025909
1449,B,False,-0.0094495,-0.0083691,-0.0079686,-0.0080192,-0.0068261
1450,B,False,0.0073437,0.0071183,0.0065691,0.0062323,0.0058673
1451,B,False,0.0054957,0.0054789,0.0052963,0.0052993,0.0053464
1452,B,False,0.0028685,0.0026805,0.0022571,0.0028931,0.0022411
1453,B,False,0.0,0.0,0.0,0.0,0.0
1454,B,False,0.0034367,0.00381,0.0038268,0.0046844,0.0036557
1455,B,False,-0.00048754,-0.00013785,0.00017209,6.0385e-05,0.00035682
1456,B,False,-0.00108,-0.00046417,-0.00021654,-0.00032301,-0.00089762
1457,B,False,-0.010663,-0.011426,-0.011141,-0.011186,-0.011064
1458,B,False,0.0044816,0.0038317,0.0036956,0.0036559,0.0029218
1459,B,False,0.00087229,-0.00054607,-0.0010795,0.00019262,0.00036171
1460,B,False,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423
1461,B,False,0.013505,0.013461,0.014194,0.013943,0.013901
1462,B,False,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354
1463,B,False,-0.0053441,-0.0057149,-0.0054793,-0.0050426,-0.0040553
1464,B,False,0.0047999,0.0050038,0.0049717,0.005207,0.005177
1465,B,False,0.0028933,0.0031351,0.0023194,0.0015258,0.0015544
1466,B,False,-0.00035912,0.0012549,0.00029574,0.00086297,0.0019305
1467,B,False,0.027411,0.026996,0.02978,0.029615,0.029709
1468,B,False,0.00017642,0.0003959,0.00016949,-0.00010298,-0.00013364
1469,B,False,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077
1470,B,False,0.009721,0.0078898,0.0061516,0.0056878,0.00752
1471,B,False,0.00084099,0.00010912,0.002114,0.0024624,-0.00092075
1472,B,False,-0.018132,-0.017356,-0.017738,-0.016841,-0.018232
1473,B,False,0.0034843,0.0031951,0.0029778,0.0030141,0.0025577
1474,B,False,-0.0030569,-0.0032085,-0.0032532,-0.0034947,-0.0034837
1475,B,False,0.00032912,0.00025602,-4.7837e-07,0.0001523,-4.6262e-05
1476,B,False,0.0048999,0.0042691,0.0040459,0.0033775,0.0030228
1477,B,True,0.013367,0.014549,0.013486,0.014229,0.01319
1478,B,False,0.0088832,0.0087389,0.0078436,0.0085262,0.0070304
1479,B,False,0.0013649,0.0095744,0.00064456,-0.0013861,-0.0021611
1480,B,True,0.0069903,0.0071116,0.0078855,0.0085974,0.0077777
1481,B,False,0.0052878,0.0057305,0.0065281,0.0062833,0.0057387
1482,B,False,0.0013199,0.0030399,0.0014149,0.00089972,0.0010521
1483,B,False,0.0044918,0.0037919,0.0047928,0.0061293,0.0063941
