,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2
2614,N,False,28.8496,154.68800000000002,32.9456,53.998599999999996,125.758,126.782,0.14919739999999998,0.00926426,1798.9600000000003,26.004,0.0,2028240000000.0,7.89376,7.44542e+21,143.918,3569880000000.0,1.6822e+21,0.0,0.0,0.0,25.3904,150.892,32.025800000000004,56.06999999999999,129.48999999999998,128.404,0.5226660000000001,0.00801496,1768.6600000000003,25.103,0.0,2303500000000.0,6.25712,7.431880000000001e+21,139.032,3445400000000.0,1.7031799999999999e+21,0.0,0.0,0.0
2615,N,False,55.3432,194.11600000000004,49.269400000000005,89.2212,135.37199999999999,132.452,0.002309259999999998,-0.011262959999999999,5561.32,35.8706,3.34114,2307380000000.0,26.0202,3.6284e+22,306.942,6030820000000.0,3.1270400000000005e+21,152.33,888.47,24.3556,62.89020000000001,189.3,48.668600000000005,87.394,136.15200000000002,133.44,0.1563012,-0.012640000000000002,5523.56,35.6592,3.1474800000000003,2621880000000.0,25.7378,3.65056e+22,318.338,6180360000000.0,3.1813200000000003e+21,149.954,1044.768,23.4512
2616,N,False,4.17718,142.994,41.028,72.36460000000001,136.702,136.89000000000001,0.1604104,-0.001111258,3450.8200000000006,30.665000000000003,2.7894999999999994,366362400000.0,17.967999999999996,1.7228600000000001e+22,185.842,3925660000000.0,2.37934e+21,103.58,168.208,24.2244,10.34442,149.44199999999998,41.896,67.5624,129.308,128.892,0.39690000000000003,-0.0024582,3106.16,31.6966,2.83964,1011632000000.0,19.588199999999997,1.7374e+22,191.256,4262860000000.0,2.50518e+21,107.94800000000001,150.756,25.907400000000003
2617,N,False,1.215494,42.4344,29.355200000000004,49.6366,122.998,123.852,-0.0999206,9.10854e-05,2457.4,23.561200000000003,2.09624,416242000000.0,3.7808800000000007,5.78968e+21,71.63640000000001,1541980000000.0,1.20024e+21,0.0,0.0,0.0,1.6347960000000001,44.268800000000006,31.006,48.522999999999996,119.628,120.43000000000002,-0.003036599999999998,-9.700000000000004e-05,2331.7400000000002,26.112599999999997,2.49264,566900000000.0,6.93782,6.900639999999999e+21,83.833,1999700000000.0,1.3708599999999999e+21,0.0,0.0,0.0
2618,N,False,49.46939999999999,524.17,52.5154,55.7546,94.45259999999999,94.217,0.269832,-0.00375506,11811.0,43.4288,2.34072,2021540000000.0,43.536,2.06874e+23,497.21399999999994,11861600000000.0,7.920559999999998e+21,69.6304,1240.72,6.4443600000000005,35.9604,517.994,53.61559999999999,55.160000000000004,92.316,91.60919999999999,0.25869200000000003,-0.0027291,11578.6,44.1614,2.0384,2248940000000.0,45.334999999999994,2.03096e+23,468.85600000000005,11228400000000.0,7.7798e+21,64.3034,725.14,5.98634
2619,N,False,17.954,112.175,40.464999999999996,80.98775,155.98250000000002,151.845,0.4427575,-0.00565945,3663.75,29.457,2.6288,1404625000000.0,13.1805,1.545525e+22,198.24,3819175000000.0,2.109625e+21,107.27250000000001,118.555,36.2385,15.5632,116.03799999999998,39.9514,82.29759999999999,160.47,157.032,0.395412,-0.00487526,3508.9199999999996,28.909,0.50768,990854000000.0,13.140600000000001,1.48632e+22,213.856,3971200000000.0,2.1587e+21,108.162,91.3622,39.5346
2620,N,False,14.2494,80.86240000000001,32.191599999999994,64.98440000000001,156.988,155.74,-0.18224799999999997,-0.00617866,2476.0600000000004,24.6356,1.50988,415446000000.0,8.03586,7.588560000000001e+21,120.232,2369240000000.0,1.61632e+21,0.0,0.0,0.0,18.637800000000006,82.6238,35.0538,63.321000000000005,148.616,148.344,-0.46015200000000006,-0.007593959999999999,2550.18,26.949599999999997,0.46563999999999994,840636000000.0,11.52846,8.319779999999999e+21,121.21,2545920000000.0,1.64422e+21,0.0,0.0,0.0
2621,N,False,25.2744,86.94539999999999,51.2658,88.9274,140.726,141.426,0.1243898,-0.0139336,3492.84,34.994600000000005,2.93562,1271752000000.0,23.442,8.444779999999999e+21,116.774,2373940000000.0,1.00464e+21,17.441399999999998,8.578199999999999,7.9686,18.378,86.27080000000001,52.278200000000005,86.2778,139.85399999999998,143.848,0.195932,-0.00972606,3545.7400000000002,36.6428,2.61098,639864000000.0,27.185000000000002,8.940399999999999e+21,135.87599999999998,2821880000000.0,1.0272480000000001e+21,3.8832,0.0,1.46578
2623,N,False,4.12658,58.4182,38.0452,87.2534,157.50799999999998,153.12199999999999,0.66939,0.004020459999999999,3337.96,25.252000000000002,0.31786,356454200000.0,4.22398,4.5394399999999995e+21,54.24739999999999,1083180000000.0,6.858180000000001e+20,0.0,0.0,0.0,5.2944,58.877199999999995,38.4544,88.3454,159.16199999999998,153.75,0.44584799999999997,0.00497916,3345.5,25.387800000000002,0.6610400000000001,242308000000.0,3.7892199999999994,4.72652e+21,54.49399999999999,1114440000000.0,7.07872e+20,0.0,0.0,0.0
2624,N,False,5.5004599999999995,141.5,50.242,81.9648,128.226,127.25399999999999,0.3055424,0.0017925460000000001,5595.06,35.435199999999995,2.2221400000000004,519242000000.0,27.2798,2.27812e+22,156.184,3244600000000.0,1.87066e+21,165.108,183.926,34.9008,8.27538,140.384,48.7752,83.51939999999999,131.304,128.984,0.1318978,0.0028278399999999994,5599.960000000001,34.082800000000006,2.9713399999999996,566260000000.0,24.8562,2.16846e+22,151.126,3140120000000.0,1.8526600000000001e+21,164.152,269.65,34.1554
2625,N,False,3.1607714000000002,101.714,45.2044,82.48339999999999,143.498,141.414,0.391228,-0.0014692936,3387.0199999999995,31.375400000000003,1.94558,429288000000.0,16.657400000000003,9.64632e+21,118.64200000000001,2412760000000.0,1.3320200000000001e+21,104.2,95.8424,39.001,1.057344,101.23060000000001,43.0692,84.4622,150.98999999999998,148.754,0.44862799999999997,0.00039234999999999997,3213.12,28.698400000000003,2.18192,479276000000.0,12.286579999999999,8.76598e+21,117.78600000000002,2317400000000.0,1.30754e+21,106.91399999999999,89.7268,39.3544
2626,N,False,24.4216,170.76799999999997,41.256400000000006,60.147800000000004,126.73800000000001,127.71799999999999,0.1556932,0.00387518,3664.3,32.2866,2.9479999999999995,614828000000.0,21.716200000000004,3.0656600000000004e+22,282.198,6102140000000.0,3.8833e+21,12.681999999999999,0.0,3.2916200000000004,11.61704,174.79800000000003,40.81,59.97580000000001,127.444,128.852,0.16714639999999997,0.0017800219999999998,3580.46,31.8294,3.27256,569608000000.0,20.5286,3.1011800000000004e+22,289.54,6384520000000.0,4.01872e+21,13.8844,0.0,3.40732
2628,N,False,10.49212,119.04,39.2178,74.108,137.244,135.51399999999998,-0.017773999999999995,0.00356106,4611.3,29.183600000000002,1.9891599999999996,309302000000.0,14.464000000000002,1.8053200000000004e+22,157.08999999999997,3154120000000.0,2.06726e+21,150.0,140.36200000000002,32.7154,10.029819999999999,117.252,39.3818,71.9044,135.67199999999997,133.92600000000002,0.071904,0.0033175,4360.139999999999,29.0666,2.32592,198234600000.0,13.517199999999999,1.7582e+22,153.378,3131340000000.0,2.0964399999999997e+21,91.404,65.69800000000001,22.1044
2629,N,False,18.81334,336.386,51.36120000000001,68.8044,112.00399999999999,115.05400000000002,-0.25937200000000005,-0.001483222,8615.08,40.867799999999995,3.56038,1748660000000.0,40.0506,1.3683400000000002e+23,641.7379999999999,13185800000000.0,8.07586e+21,200.33,2422.2400000000002,20.581,8.613356,340.06399999999996,50.5852,68.5892,111.976,115.35999999999999,-0.19636079999999997,-0.0005855848,8343.0,40.4522,3.6930400000000008,2001020000000.0,39.376,1.3500400000000002e+23,667.7040000000001,13570800000000.0,8.2339e+21,198.48999999999998,2466.26,21.2732
2630,N,False,7.4315,572.676,45.10119999999999,76.8686,136.41000000000003,135.222,0.441286,-0.000491194,4126.04,33.001400000000004,3.2746000000000004,2325920000000.0,22.270599999999998,5.670740000000001e+22,638.5880000000001,12505400000000.0,6.48932e+21,107.646,1562.98,16.5822,5.086733333333334,567.1866666666666,43.72366666666667,76.50766666666667,138.6,139.23333333333335,0.6046966666666667,-0.00037695666666666666,4160.166666666667,31.968,3.0856666666666666,3044400000000.0,20.756333333333334,5.4639666666666665e+22,655.8966666666666,12358333333333.334,6.472133333333334e+21,104.86000000000001,1428.7333333333333,16.234333333333336
2631,N,False,10.122800000000002,64.7728,31.843,59.0278,128.97600000000003,128.942,0.044623600000000006,-0.00297834,3437.5,24.441399999999998,0.0,183646800000.0,4.29218,1.54846e+22,158.28400000000002,2703240000000.0,2.6575800000000007e+21,84.29,393.01599999999996,19.012999999999998,11.652999999999999,63.623599999999996,30.9788,58.14880000000001,128.926,128.78400000000002,-0.033438600000000006,-0.00343374,3267.96,23.880000000000003,0.0,197263000000.0,3.9089,1.4713799999999999e+22,148.712,2575340000000.0,2.6372e+21,81.9304,386.048,19.169
2633,N,False,5.8164,312.85800000000006,33.004200000000004,62.138200000000005,133.672,134.24200000000002,0.016352819999999997,-0.00028236399999999995,2312.6800000000003,25.5796,3.02086,496118000000.0,6.81746,2.13336e+22,373.398,7694880000000.0,4.44712e+21,0.0,0.0,0.0,2.580918,312.736,32.3618,62.4972,136.774,139.17800000000003,0.528184,0.000246928,2307.2599999999998,24.688399999999998,3.2079,1656240000000.0,6.026260000000001,1.9162e+22,367.074,7420320000000.0,4.1483799999999996e+21,0.0,0.0,0.0
2634,N,False,9.1561,23.2574,43.312200000000004,115.09199999999998,175.348,170.704,-0.22843400000000003,0.016641799999999998,5057.66,25.5054,0.0,317256000000.0,4.756659999999999,3.71264e+21,37.2408,644772000000.0,4.21956e+20,0.0,0.0,0.0,13.090666666666666,21.308333333333334,43.416,117.66000000000001,181.38333333333333,175.29666666666665,-0.09954366666666666,0.02553633333333333,5082.5,25.48,0.0,444040000000.0,6.603033333333333,3.4517999999999997e+21,36.647666666666666,581433333333.3334,4.085666666666667e+20,100.82000000000001,67.10700000000001,35.848000000000006
2639,N,False,42.975,267.976,40.5762,57.2278,118.824,119.196,1.0653519999999999,-0.006077900000000001,4203.18,31.780199999999997,2.7849999999999997,3847540000000.0,20.652,3.95492e+22,342.986,7827980000000.0,4.1353399999999996e+21,5.2262,0.0,1.13144,52.030333333333324,263.68,41.45099999999999,59.15633333333333,121.11,122.25666666666666,1.0325366666666669,-0.008664566666666667,4759.0,32.675333333333334,2.870033333333333,3175600000000.0,22.67866666666667,3.8127666666666665e+22,339.52,7356533333333.333,3.7285333333333335e+21,12.945333333333332,0.0,2.816133333333333
2641,N,False,3.600746,107.546,35.8982,87.4324,168.43,168.33599999999998,0.571332,-0.00282159,2326.76,20.807799999999997,1.0906,373424000000.0,3.18004,3.9380200000000004e+21,80.65079999999999,1545680000000.0,8.7667e+20,19.8542,0.0,13.204400000000001,5.733759999999999,105.33800000000001,36.2374,86.81499999999998,164.618,164.432,0.5764666,-0.004220516,2305.46,21.4738,0.0,452556000000.0,3.70296,3.74778e+21,73.9958,1415180000000.0,8.416580000000001e+20,3.8832,0.0,2.9086
2642,N,False,82.53659999999999,391.724,51.6052,53.012,93.7826,92.30519999999999,0.508006,-0.007779619999999999,11625.8,42.681799999999996,1.97336,2784620000000.0,44.154399999999995,1.63772e+23,413.34799999999996,9385440000000.0,6.4779e+21,0.0,0.0,0.0,78.57419999999999,398.33599999999996,51.7658,53.01559999999999,93.611,91.9402,0.511378,-0.0072922,11537.6,42.915600000000005,2.06818,2805580000000.0,43.7218,1.65116e+23,418.16400000000004,9748920000000.0,6.447299999999999e+21,3.4,0.0,0.3638
2643,N,False,191.30599999999998,547.85,39.535399999999996,38.839999999999996,85.08619999999999,86.6586,-0.0835398,0.0062083600000000004,7119.460000000001,33.63539999999999,3.7388000000000003,3053940000000.0,26.0788,2.91492e+23,996.392,21721800000000.0,1.90464e+22,30.164599999999997,0.0,2.4895799999999997,207.68800000000002,542.136,40.1006,40.3694,85.5666,87.3846,-0.14823,0.0071752,7639.4800000000005,34.4994,3.77464,3513940000000.0,27.3134,2.93778e+23,1008.86,21808000000000.0,1.8339199999999998e+22,22.713,0.0,1.8915
2644,N,False,55.8558,102.22800000000001,52.200599999999994,82.4184,127.86800000000001,129.3,-0.374362,0.021429399999999998,6790.360000000001,37.790200000000006,3.1693000000000002,2784360000000.0,32.9276,2.3519400000000004e+22,174.75,3545860000000.0,1.62276e+21,11.917000000000002,0.0,2.73726,50.1002,101.69,51.552600000000005,78.8808,126.46799999999999,127.018,-0.49999400000000005,0.0196634,6263.839999999999,36.630399999999995,2.92374,2426340000000.0,30.8716,2.1185400000000003e+22,160.52999999999997,3271380000000.0,1.5921800000000001e+21,11.2244,0.0,2.98474
2645,N,False,7.995312,402.55999999999995,39.923199999999994,53.96579999999999,116.572,114.974,0.1245752,-0.0006504435999999999,6126.780000000001,32.1438,2.55394,817176000000.0,23.124399999999998,9.646279999999999e+22,468.82199999999995,10397400000000.0,7.57532e+21,0.0,0.0,0.0,4.40094,401.494,40.6124,55.2462,117.056,115.06200000000001,0.011839399999999996,-0.00019106399999999999,6274.64,32.696200000000005,2.4250200000000004,449496000000.0,24.042199999999998,9.76818e+22,470.424,10559400000000.0,7.498739999999999e+21,0.0,0.0,0.0
2646,N,False,15.2664,128.634,42.02160000000001,76.1434,147.504,147.266,0.9821920000000001,-0.008630780000000001,2012.3400000000001,26.261200000000002,2.3966800000000004,881758000000.0,13.719400000000002,4.7144400000000003e+21,106.58599999999998,2273520000000.0,9.87018e+20,0.0,0.0,0.0,11.67948,130.034,41.91799999999999,78.6008,152.54399999999998,152.606,0.93222,-0.00689352,2043.2,25.4172,0.90862,803934000000.0,12.853640000000002,4.6072e+21,106.92199999999998,2182940000000.0,9.716859999999999e+20,0.0,0.0,0.0
2648,N,False,10.20012,90.6874,32.116,67.59240000000001,155.246,153.424,0.1021382,0.0046029800000000004,2381.56,24.089599999999997,0.0,599792000000.0,5.36778,6.990040000000001e+21,122.68400000000001,2421960000000.0,1.50136e+21,0.0,0.0,0.0,11.370000000000001,90.2842,32.1644,63.63719999999999,148.252,146.048,0.1082756,0.00481334,2202.62,24.475199999999997,0.0,687806000000.0,6.50626,6.924099999999999e+21,116.68199999999999,2404240000000.0,1.52898e+21,0.0,0.0,0.0
2652,N,False,3.84966,45.2184,32.2966,64.22620000000002,149.82199999999997,145.936,0.6034860000000001,-0.0029759,1970.5600000000002,24.8934,0.0,386204000000.0,6.61286,3.02576e+21,58.864599999999996,1272960000000.0,6.8995e+20,0.0,0.0,0.0,5.64386,44.791,33.8798,61.534000000000006,144.292,140.12,0.23321920000000004,-0.0048197199999999996,2114.28,25.6486,0.0,322148000000.0,7.5241,3.28212e+21,57.1742,1269700000000.0,6.872059999999999e+20,0.0,0.0,0.0
2654,N,False,8.00934,210.52999999999997,41.9342,65.3158,123.97199999999998,126.36599999999999,0.0106182,0.001128764,5287.780000000001,32.9254,3.03414,255822000000.0,21.783799999999996,4.9705e+22,362.038,7309240000000.0,5.104800000000001e+21,156.858,647.698,25.1946,4.21284,204.60399999999998,41.62779999999999,62.1386,120.09400000000001,122.718,-0.08002012,0.000573888,4769.18,32.873000000000005,2.31612,503674000000.0,21.6384,4.64024e+22,350.01800000000003,7346820000000.0,5.116800000000001e+21,159.084,495.158,27.3114
2657,N,False,4.78674,96.958,35.312200000000004,58.188199999999995,131.756,131.314,-0.019748957999999994,-0.001380564,2674.4399999999996,28.432000000000006,0.0,378387000000.0,13.925999999999998,1.2332e+22,164.87800000000001,3704380000000.0,2.14056e+21,43.892,7.7783999999999995,25.0796,3.3966680000000005,105.852,35.331,63.2746,139.348,139.92,-0.006684799999999996,0.00077812,3030.12,27.179600000000004,0.0,335172000000.0,12.061399999999999,1.37242e+22,181.8,3843560000000.0,2.23658e+21,113.454,41.2054,50.971
2658,N,False,6.11516,120.33,50.461,82.73800000000001,134.57,131.636,0.2390874,0.00211326,8268.220000000001,36.431400000000004,1.0690000000000002,419830000000.0,30.695,3.16816e+22,183.16600000000003,3485540000000.0,2.0961000000000001e+21,136.1,384.21,26.309000000000005,4.47386,122.61600000000001,49.7454,81.9632,134.224,131.244,0.1507432,0.001554146,7923.039999999999,35.6288,0.6277200000000001,339848000000.0,29.27,3.0199999999999998e+22,177.4,3517140000000.0,2.0548799999999997e+21,133.776,339.03999999999996,26.169
2660,N,False,6.192025,229.21249999999998,30.407999999999998,50.3505,124.325,122.82249999999999,0.1392315,0.0010992024999999998,1698.425,24.158,0.0,422877500000.0,5.03385,1.263025e+22,209.60999999999999,4979750000000.0,3.204475e+21,0.0,0.0,0.0,2.078798,227.096,30.2132,51.5052,125.81599999999999,123.66400000000002,0.1706934,0.00028422,1753.52,23.697799999999997,0.0,472090000000.0,4.340339999999999,1.2307e+22,199.964,4643940000000.0,3.1169000000000004e+21,0.0,0.0,0.0
2663,N,False,24.0554,909.21,34.2334,61.65840000000001,131.918,132.542,0.52272,0.0034873799999999996,1722.14,22.8798,2.3343999999999996,2010960000000.0,5.92242,1.57844e+22,321.21799999999996,7261320000000.0,3.97846e+21,0.0,0.0,0.0,32.82866666666666,906.6166666666667,33.897333333333336,62.11366666666667,134.1833333333333,136.7433333333333,0.5012366666666667,0.0050749333333333325,1766.2,22.784666666666663,2.2792666666666666,1999766666666.6667,6.062666666666666,1.524933333333333e+22,332.42333333333335,7389033333333.333,3.8566e+21,0.0,0.0,0.0
2665,N,False,20.1338,89.631,32.6302,61.899,141.39600000000002,139.858,0.43140799999999996,-0.0103491,2065.1,23.3698,1.64178,745310000000.0,5.397220000000001,5.3482e+21,95.6016,2008460000000.0,1.21424e+21,0.0,0.0,0.0,26.103199999999998,90.4702,31.889200000000006,63.68900000000001,144.018,142.92199999999997,0.615266,-0.013984199999999999,2146.4800000000005,22.9818,1.60226,1031018000000.0,3.9045,5.32912e+21,98.73639999999999,2000300000000.0,1.21006e+21,0.0,0.0,0.0
2669,N,False,2.3509056,83.61500000000001,44.5532,80.27439999999999,134.552,131.71800000000002,0.0053362000000000045,-0.0010557869999999999,4117.02,31.446199999999997,0.0,196723400000.0,16.5326,1.2096400000000002e+22,114.002,2293380000000.0,1.46718e+21,88.94800000000001,194.60399999999998,25.149000000000004,4.787654000000001,82.791,43.148399999999995,78.434,134.56400000000002,131.37400000000002,0.17824979999999999,-0.002093666,4005.94,31.176,0.0,316864000000.0,14.7854,1.2362400000000001e+22,120.56999999999998,2365740000000.0,1.52562e+21,93.3634,110.7666,30.2192
2670,N,False,18.0774,246.552,34.220800000000004,68.7966,143.152,140.73200000000003,0.9255660000000001,-0.0044985,2411.02,25.043,0.0,1973320000000.0,6.42144,1.2887e+22,212.55,4451860000000.0,2.59794e+21,0.0,0.0,0.0,17.311199999999996,254.844,33.4664,66.61980000000001,140.828,137.85399999999998,0.9214500000000001,-0.00427788,2164.46,24.102600000000002,0.0,1980720000000.0,4.9675199999999995,1.1649400000000001e+22,208.32,4358360000000.0,2.57512e+21,0.0,0.0,0.0
2671,N,False,11.352366666666667,76.50233333333334,41.70766666666666,78.76933333333334,146.5666666666667,145.51333333333332,0.59615,0.0046727,3537.4,31.718999999999998,0.0,783323333333.3334,18.400333333333332,1.14e+22,147.32666666666668,2798633333333.3335,1.6033333333333335e+21,0.0,0.0,0.0,10.3242,71.61233333333332,39.68933333333333,83.42166666666667,156.36,154.78333333333333,0.6703,0.005018566666666667,3672.366666666667,29.409666666666666,0.0,769766666666.6666,14.090000000000002,1.0072166666666666e+22,137.38333333333333,2457233333333.3335,1.4606e+21,0.0,0.0,0.0
2674,N,False,24.637400000000003,213.92600000000002,34.47,71.3428,149.80599999999998,154.01,1.5215999999999998,0.012232999999999999,1899.0399999999997,21.574599999999997,0.0,1643600000000.0,3.6122199999999998,5.08556e+21,117.97,2333120000000.0,1.28948e+21,0.0,0.0,0.0,25.308,207.77399999999997,34.1028,71.7952,148.97,153.60399999999998,1.3402399999999999,0.012951,1883.5,21.256400000000003,0.0,1521940000000.0,3.5323,4.88932e+21,115.71199999999999,2259800000000.0,1.25684e+21,0.0,0.0,0.0
2677,N,False,11.726140000000001,156.56,41.5256,82.9168,150.76999999999998,149.522,0.536384,0.00556926,2420.0,26.4416,2.04814,755166000000.0,11.68066,6.82508e+21,118.77799999999999,2402180000000.0,1.28644e+21,0.0,0.0,0.0,7.07276,158.756,40.105199999999996,78.26820000000001,146.56199999999998,145.89000000000001,0.480914,0.0032078000000000002,2154.26,26.006399999999996,1.85718,573080000000.0,9.36628,6.3445e+21,119.676,2519360000000.0,1.3059600000000003e+21,0.0,0.0,0.0
