,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40
58,M,True,0.048934,-0.023026,-0.041376,-0.10559,-0.10785,-0.068507,0.0034089,-0.024145,0.018484,-0.004857,0.017828,0.04259,0.079124,0.061943,0.18303,0.08132,0.085908,0.12328,0.14846,0.16165,0.081533,0.087175,0.034393,0.14792,0.053005,0.11685,0.064456,0.10468,0.060521,0.058403,0.053727,0.1291,0.12138,0.059747,0.082234,0.14411,0.15622,0.14673,0.16911,0.15109
59,M,False,0.048067,0.10848,0.023652,0.076708,0.10513,0.1141,0.10373,0.076491,0.032288,0.066696,0.081802,0.088758,0.060609,0.057211,0.037912,-0.039686,-0.0025273,0.020148,0.026603,0.06102,0.073563,0.043725,0.051809,0.098932,0.14275,0.13764,0.12912,0.092126,0.10069,0.098656,0.1072,0.12674,0.055002,0.11185,0.18055,0.1306,0.13085,0.093849,0.036338,0.10607
60,M,False,0.065555,0.085077,0.12617,0.14803,0.20394,0.18619,0.25923,0.27938,0.24814,0.2016,0.16295,0.15615,0.16556,0.18999,0.12203,0.11211,0.12354,0.11577,0.060698,0.078785,0.11865,0.21934,0.25615,0.25542,0.2435,0.27515,0.30686,0.33179,0.21887,0.28507,0.32857,0.24347,0.26334,0.29086,0.24392,0.29139,0.22153,0.23864,0.2805,0.27279
61,M,True,0.23047,0.22161,0.2029,0.19029,0.090267,0.13835,0.14237,0.21969,0.15645,0.18028,0.19293,0.19763,0.21225,0.1668,0.14961,0.22815,0.18708,0.19758,0.22288,0.22268,0.1942,0.1937,0.1835,0.18081,0.15216,0.098773,0.11794,0.15846,0.15641,0.14577,0.1173,0.10663,0.082393,0.037027,0.078041,0.11988,0.13245,0.12405,0.080879,0.061239
62,M,False,0.055825,0.059411,0.10158,0.034802,0.079039,0.072331,0.047119,0.079861,0.084863,0.073121,0.04349,0.022598,0.067075,0.051277,0.035541,0.036849,0.060627,0.054786,0.065789,0.077328,0.073533,0.092612,0.087352,0.084149,0.074098,0.06868,0.10698,0.056564,0.096498,0.060344,0.0447,0.058109,0.071347,0.060544,0.052266,0.040213,0.028804,0.063558,0.061662,0.067357
63,M,True,0.39521,0.17219,0.13281,0.20204,0.063568,0.07152,0.012276,0.0032464,0.054322,0.11247,0.23488,-0.037882,0.042889,-0.16144,-0.012791,0.022316,-0.010512,-0.038519,-0.2142,-0.07146,-0.11272,0.03601,0.041714,0.0049563,0.026671,-0.026437,0.010888,0.029383,0.00053843,0.017723,0.025535,-0.0075096,-0.0085503,-0.037061,-0.033302,-0.021417,-0.15331,0.0052836,-0.070403,-0.016424
64,M,False,-0.068505,-0.074103,-0.19397,-0.058568,-0.10878,-0.088077,-0.086523,0.012321,-0.11457,-0.054692,-0.0063426,-0.0456,-0.020745,-0.10006,-0.06695,-0.13232,-0.1527,-0.12018,-0.14871,-0.07947,-0.10343,-0.050724,-0.09051,-0.12128,-0.16149,-0.051634,-0.03772,-0.10446,-0.093364,-0.072023,-0.066666,-0.076811,-0.036015,-0.027186,-0.083397,-0.15275,-0.099416,-0.10881,-0.1041,-0.10491
65,M,False,-0.0060028,0.082128,0.0045813,0.075405,0.029869,-0.01089,0.0085974,-0.014663,-0.094745,-0.090334,-0.11675,-0.17346,-0.16064,-0.19782,-0.24728,-0.26785,-0.20304,-0.27657,-0.30397,-0.28378,-0.28953,-0.28293,-0.25094,-0.2895,-0.28147,-0.27109,-0.30069,-0.34469,-0.30281,-0.28673,-0.23311,-0.28557,-0.27497,-0.35054,-0.34134,-0.32266,-0.33013,-0.30625,-0.35299,-0.35692
66,M,False,0.24743,0.20129,0.19144,0.18317,0.20623,0.0035802,-0.11417,0.01282,0.12936,0.19376,0.058409,-0.065633,-0.089819,0.072494,-0.26934,0.006533,0.12852,0.064628,-0.37249,0.15906,-0.22465,-0.30807,-0.27925,-0.43822,0.00092893,-0.2603,-0.31871,-0.056263,-0.42329,-0.42561,-0.3508,-0.43122,-0.34649,-0.3536,-0.22591,-0.32386,-0.37431,-0.10854,-0.33055,-0.28136
67,M,False,-0.17612,-0.31167,-0.19444,-0.10508,-0.16778,-0.28438,-0.11656,-0.060942,-0.08518,-0.12358,-0.095477,-0.016589,-0.0018189,0.025121,0.03569,-0.03257,-0.010991,-0.052451,-0.016454,0.0027189,0.021247,-0.0045989,-0.027785,-0.080603,-0.13455,-0.041457,-0.11942,-0.17949,-0.29427,-0.23094,-0.1643,-0.16699,-0.16231,-0.2386,-0.22737,-0.21095,-0.18465,-0.14114,-0.19519,-0.19219
68,M,False,0.15591,0.089705,0.17538,0.070312,0.072725,0.080637,0.072438,0.047648,0.097495,0.095989,0.091119,0.047349,0.10957,0.12064,0.078931,0.11885,0.13789,0.094483,0.22747,0.091407,0.14558,0.028974,0.12575,0.11497,0.042198,0.022969,0.080832,0.068196,0.13597,0.19032,0.19267,0.14427,0.12454,0.15793,0.18817,0.19141,0.17035,0.16854,0.22889,0.1861
69,M,True,0.25207,0.30202,0.25511,0.29882,0.15864,0.29208,0.33364,0.40092,0.32004,0.31402,0.35834,0.35029,0.20872,0.181,0.23242,0.22616,0.11291,0.12067,0.11554,0.10248,0.1803,0.23965,0.23662,0.1496,0.14979,0.23394,0.22395,0.2184,0.29076,0.24016,0.20029,0.24856,0.30228,0.26344,0.30324,0.26321,0.31778,0.37343,0.34284,0.30008
70,M,True,0.10859,0.026411,0.057117,0.10063,0.087448,0.15007,0.097522,0.25756,0.12341,0.15872,0.18215,0.21235,0.27371,0.28799,0.2658,0.41844,0.38478,0.29541,0.39428,0.32189,0.33948,0.30495,0.21525,0.40434,0.19701,0.28422,0.26679,0.21543,0.26831,0.32602,0.33787,0.24873,0.26915,0.21156,0.20778,0.2063,0.25814,0.21599,0.27876,0.26859
71,M,False,0.08608,0.030355,0.086279,0.061377,0.078544,0.051933,0.073692,0.06525,0.091907,0.11621,0.10044,0.044489,0.015285,0.046211,-0.022884,0.026184,-0.026973,-0.063285,-0.025719,-0.040836,-0.0062882,0.047412,0.074399,0.078377,0.074397,0.082431,0.090575,0.10371,0.020451,0.067413,0.046868,0.092173,0.034239,0.074436,0.10927,0.045933,0.030319,0.024604,0.014177,0.028544
72,M,True,0.32462,0.28651,0.32386,0.32201,0.32616,0.39069,0.38143,0.29346,0.22374,0.25619,0.23559,0.17484,0.21189,0.21686,0.26985,0.18537,0.28859,0.24347,0.17871,0.23477,0.28636,0.26642,0.28559,0.17484,0.24013,0.24573,0.21069,0.23433,0.27295,0.25181,0.223,0.25735,0.30351,0.29006,0.26141,0.27646,0.28571,0.25148,0.31103,0.12585
73,M,False,-0.01983,-0.036189,-0.034617,-0.091343,0.11539,0.086778,0.17425,0.10807,0.11096,0.10518,0.12217,0.16379,0.10018,0.14594,0.15388,0.12369,0.1963,0.089124,0.1053,0.019142,0.1208,0.019374,0.1723,0.077979,0.049968,0.027052,0.038104,0.048495,-0.084857,-0.011245,-0.0040397,0.016699,0.017139,0.14117,0.11447,0.10909,0.076676,0.088581,0.060732,0.084999
74,M,True,-0.008391,-0.027435,0.0023131,0.034166,-0.038812,-0.028242,-0.017396,-0.02393,0.0097796,-0.015433,0.03879,-0.026612,0.016743,0.0089027,0.023499,-0.014442,-0.016534,-0.071931,-0.076415,-0.101,-0.084611,-0.055803,-0.078827,0.024546,0.014727,-0.016113,-0.06107,0.012205,0.00015906,0.023666,0.033789,0.0036308,0.024483,0.032496,0.011323,-0.030644,0.051816,0.050727,0.004076,0.024459
75,M,False,0.024017,-0.031645,0.036318,0.012385,0.013001,0.031913,0.082988,0.078473,-0.0024513,0.0421,0.02274,0.01311,0.03218,0.027077,0.017653,0.070464,0.12357,0.071628,0.087665,0.083462,0.047652,0.048465,0.066541,0.064499,0.027927,0.045047,0.046233,0.02813,-0.013745,0.0088658,0.051629,0.039532,0.040438,0.026534,0.052211,0.050822,0.02838,0.10456,0.053616,0.097838
76,M,True,0.13234,0.082422,0.081139,0.074056,0.10358,0.09219,0.090493,0.026164,0.12725,0.025316,0.060098,0.1287,0.04477,0.079517,0.084139,0.088628,0.038239,0.12507,0.029864,0.014148,0.0050884,-0.015216,0.067879,0.084303,-0.031737,-0.088364,-0.029947,-0.066103,-0.16159,-0.1031,-0.19661,-0.1784,-0.11389,-0.13957,-0.11824,-0.10854,-0.018053,-0.077599,-0.028575,-0.068678
77,M,False,0.017623,-0.080147,-0.08978,-0.14962,-0.087714,-0.12412,-0.11996,-0.069101,-0.051018,-0.01263,-0.026186,-0.033474,-0.044957,-0.012797,-0.055248,-0.07193,-0.059472,-0.046463,-0.068652,-0.091329,-0.12899,-0.10704,-0.20133,-0.21126,-0.29456,-0.17626,-0.1603,-0.15718,-0.13261,-0.13128,-0.13642,-0.12189,-0.072546,-0.087691,-0.086177,-0.094878,-0.1233,-0.11797,-0.068132,-0.094491
78,M,False,-0.059472,-0.046463,-0.068652,-0.091329,-0.12899,-0.10704,-0.20133,-0.21126,-0.29456,-0.17626,-0.1603,-0.15718,-0.13261,-0.13128,-0.13642,-0.12189,-0.072546,-0.087691,-0.086177,-0.094878,-0.1233,-0.11797,-0.068132,-0.094491,-0.10835,-0.075429,-0.070158,-0.087687,-0.054366,-0.086988,-0.024906,-0.074221,-0.073894,-0.053359,-0.050511,-0.10223,-0.048135,-0.094584,-0.095604,-0.065042
79,M,True,0.43971,0.44681,0.43351,0.38353,0.38872,0.42161,0.40076,0.41063,0.39666,0.42486,0.43954,0.4422,0.43964,0.41376,0.35447,0.44399,0.46596,0.48106,0.4945,0.48049,0.41419,0.47511,0.58022,0.50006,0.46871,0.37917,0.44337,0.50987,0.47557,0.40067,0.40664,0.47689,0.44004,0.3862,0.46719,0.40426,0.39025,0.43789,0.42346,0.52547
80,M,True,0.34769,0.2678,0.29985,0.25552,0.21272,0.24441,0.33794,0.26121,0.22669,0.18744,0.14538,0.083103,0.08156,0.1016,0.16687,0.18959,0.27243,0.19374,0.31637,0.22832,0.37818,0.3386,0.4522,0.34201,0.35101,0.36996,0.4001,0.29079,0.27144,0.24634,0.23199,0.2247,0.21611,0.22006,0.16549,0.080131,0.069038,0.18105,0.18097,0.14263
81,M,False,0.15422,0.13929,0.10734,0.11538,0.11797,0.11299,0.14789,0.06345,-0.0034123,-0.090348,-0.10142,-0.02768,-0.064534,-0.011291,0.038591,0.024346,0.024429,0.11948,0.090977,0.1668,0.17107,0.094323,0.1099,0.13254,0.13521,0.14664,0.15217,0.11063,0.19441,0.13489,0.18423,0.17309,0.18977,0.17242,0.10083,0.11303,0.095924,0.17757,0.14603,0.16139
82,M,False,0.058485,0.031838,0.089737,-0.0026742,0.032784,-0.072698,-0.029903,-0.012301,0.025274,0.024555,-0.0056299,0.03064,0.13466,-0.0072427,0.0057664,0.040887,-0.011256,0.0021222,0.06338,0.051649,0.013761,0.060908,0.024779,0.0021293,0.028751,0.017249,-0.020828,-0.036679,0.084128,0.057201,-0.017614,0.0056413,0.016116,0.044149,0.028124,0.011818,0.056805,-0.040378,0.0042865,0.043241
83,M,False,-0.1157,-0.072263,-0.097051,-0.089025,-0.052747,-0.062491,-0.075347,-0.11751,-0.068283,-0.083429,-0.09325,-0.081826,-0.098432,-0.080872,-0.095037,-0.091361,-0.077584,-0.13637,-0.095749,-0.1534,-0.19232,-0.22082,-0.19319,-0.15753,-0.18308,-0.20747,-0.17037,-0.093679,-0.063216,-0.02994,-0.046277,-0.021869,-0.032072,-0.083767,-0.062907,-0.0406,-0.063421,-0.074005,-0.094946,-0.11056
84,M,True,-0.060785,-0.042074,-0.031506,-0.018268,0.00013594,0.02457,-0.018972,-0.014634,0.010316,0.02702,0.053369,0.026238,0.054765,0.046942,0.012198,0.0035768,-0.01654,0.032072,0.0072885,0.00032401,-0.0067848,-0.022845,-0.0032212,-0.02575,-0.031318,-0.063074,-0.032559,-0.062897,-0.096486,-0.047436,-0.070903,-0.097131,-0.079808,-0.10108,-0.041959,-0.061812,-0.05003,-0.044539,-0.061185,-0.03424
85,M,False,0.11477,0.065849,0.10301,0.073708,0.0049924,0.043792,0.06521,0.06313,0.057151,0.033262,0.018674,0.038885,0.036192,0.029854,0.0075769,0.043943,0.039357,0.041899,0.039436,0.11554,0.024147,0.005296,0.05431,0.054026,0.052352,0.044499,0.020446,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885
86,M,False,-0.046097,-0.077584,-0.061557,-0.06648,-0.071198,-0.050703,-0.050105,-0.014472,0.0091972,-0.015462,0.0088689,-0.0018541,-0.0036799,0.0069481,0.0053241,0.0066331,0.0065265,-0.0049864,-0.039917,-0.04034,-0.051308,-0.033934,-0.0065571,-0.031392,-0.023137,0.0069745,-0.0060612,-0.0030127,0.014101,0.011792,-0.017253,-0.015815,-0.010047,-0.062788,-0.034033,-0.023859,-0.016315,0.010927,-0.0022092,0.030711
87,M,True,0.052352,0.044499,0.020446,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138
88,M,False,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618
89,M,False,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618,0.11889,0.10247,0.089106,0.1193,0.16907,0.17863
90,M,False,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618,0.11889,0.10247,0.089106,0.1193,0.16907,0.17863,0.15221,0.13654,0.11538,0.1175,0.1001,0.085115
91,M,True,0.070217,0.066713,0.026618,0.042908,0.073535,0.037426,0.029864,0.071473,0.018672,0.12767,0.14971,0.08676,0.10645,0.11886,0.12198,0.086144,0.098262,0.080312,0.095509,0.12793,0.12804,0.1291,0.15251,0.13569,0.14052,0.055914,0.11996,0.092791,0.10955,0.11165,0.13514,0.1248,0.12945,0.12852,0.14403,0.14341,0.1403,0.16631,0.14029,0.11917
92,M,False,-0.11405,-0.24353,-0.33173,-0.37406,-0.39538,-0.28273,-0.37507,-0.34693,-0.31161,-0.33316,-0.42382,-0.26214,-0.40847,-0.36513,-0.34018,-0.30654,-0.35848,-0.29513,-0.30626,-0.26559,-0.26286,-0.22886,-0.23342,-0.1886,-0.22246,-0.22116,-0.20939,-0.18283,-0.30348,-0.22979,-0.17894,-0.1418,-0.19676,-0.17755,-0.12623,-0.058453,-0.22663,-0.18695,-0.19494,-0.28739
93,M,False,0.15741,0.16548,0.1884,0.21554,0.22246,0.16287,0.21161,0.21209,0.19555,0.16368,0.18291,0.17127,0.20695,0.20539,0.20753,0.22733,0.20077,0.15802,0.19128,0.1876,0.13923,0.15029,0.19134,0.14139,0.19267,0.14386,0.15361,0.14386,0.21416,0.14232,0.17356,0.19197,0.14751,0.17163,0.14992,0.17641,0.19567,0.20672,0.17528,0.22356
94,M,False,0.29095,0.29971,0.29416,0.32688,0.29678,0.34774,0.33903,0.35642,0.32316,0.39612,0.35287,0.3219,0.29596,0.36058,0.36992,0.31152,0.31223,0.28339,0.26752,0.25273,0.26685,0.29632,0.23356,0.27002,0.23356,0.23601,0.22629,0.23076,0.18129,0.2034,0.1707,0.22753,0.25237,0.29956,0.30614,0.29548,0.26766,0.29276,0.24821,0.22965
95,M,True,0.49386,0.41033,0.41342,0.5326,0.56259,0.53184,0.46228,0.4788,0.47029,0.35723,0.36838,0.36784,0.31722,0.36006,0.3107,0.43786,0.36506,0.46326,0.45678,0.44522,0.49629,0.38325,0.4958,0.39582,0.42087,0.50394,0.54856,0.41757,0.38706,0.34383,0.32327,0.52818,0.42824,0.44782,0.30943,0.41118,0.28634,0.44492,0.34201,0.34593
96,M,True,0.13311,0.58325,0.62319,0.2865,0.70996,0.70445,0.37275,0.60677,0.69801,0.56412,0.64257,0.55303,0.56791,0.39864,0.49625,0.46483,0.52181,0.47883,0.49363,0.48959,0.57324,0.37681,0.33975,0.30333,0.39122,0.75507,0.63333,0.42125,0.57252,0.46371,0.55703,0.56381,0.4374,0.44146,0.39634,0.43013,0.34624,0.41064,0.3932,0.40404
97,M,False,0.14081,0.11314,0.10967,0.10004,0.060391,0.08167,0.12052,0.072272,0.078098,0.16222,0.094109,0.097839,0.12222,0.11606,0.14225,0.16,0.13849,0.14085,0.1587,0.14203,0.091867,0.15673,0.15425,0.12361,0.13196,0.2019,0.18645,0.19624,0.1873,0.16279,0.17637,0.18,0.19953,0.22316,0.19027,0.23282,0.2136,0.20753,0.21485,0.24493
98,M,False,0.053725,0.046754,0.045663,0.068319,0.098785,0.050524,0.049577,0.028196,0.025361,0.04185,0.046422,0.030644,0.028714,-0.02129,-0.034221,-0.03289,-0.036337,-0.055905,-0.012132,-0.02886,-0.050843,-0.045151,-0.017703,-0.012536,0.0015651,0.049276,0.017288,0.018152,0.015773,0.003287,-0.0017173,0.024091,0.015031,-0.0046411,0.011373,0.0037115,-0.030803,-0.027548,-0.014953,-0.030435
99,M,False,0.017462,0.055853,0.015935,0.035427,0.053832,0.068628,0.055281,0.058214,0.074783,0.043068,0.048373,0.050577,0.04965,0.040166,0.0011007,0.031384,0.040829,0.027537,0.017239,0.005835,0.010318,0.036809,0.031823,0.025635,0.018143,0.040782,0.055865,0.011529,0.01169,-0.049622,-0.051338,0.016345,0.0015766,0.0020223,-0.015813,0.026836,0.050363,0.024127,0.0061396,0.060164
100,M,True,-0.013125,-0.057591,0.070977,0.068762,0.070406,-0.044518,0.094428,-0.042107,0.081974,0.059149,0.061999,-0.093978,0.035998,0.031332,0.049346,-0.011497,-0.031563,-0.10068,-0.030888,-0.030213,-0.097456,0.069187,0.00019697,0.025894,-0.15471,0.078944,0.075867,0.14624,0.14604,0.1577,-0.010302,0.096343,0.14989,-0.073903,0.25026,0.18789,0.24693,0.25061,0.22683,0.29326
101,M,True,0.15691,0.078579,0.18602,0.17489,0.0011169,-0.0042089,0.036868,0.06468,0.072621,0.031735,0.0033163,0.012096,0.00050619,0.039304,0.021396,0.031196,0.091135,-0.019254,-0.0068095,-0.012,-0.028285,-0.038446,-0.046932,-0.014523,-0.0080207,0.0067989,-0.047664,-0.0453,-0.018645,-0.0379,-0.039069,-0.021283,0.0054068,-0.021641,-0.021873,0.0059432,0.029413,0.021033,-0.024506,-0.031548
102,M,True,0.021931,0.041026,0.040051,-0.0071426,0.017641,-0.017557,-0.011438,-0.032872,-0.053903,-0.037704,-0.036935,-0.025974,-0.023035,-0.0029742,-0.024126,0.019773,-0.027831,-0.011487,-0.041282,0.0016855,-0.040131,-0.0072684,-0.00082794,-0.01984,-0.031311,-0.017961,-0.021848,-0.0040933,-0.014513,0.013618,-0.00025285,-0.0064823,0.042994,0.0023747,0.0098198,-0.006275,0.012905,0.014642,-0.00064236,-0.0035652
103,M,True,-0.04627,-0.023186,-0.023378,0.018224,0.0047408,0.0097007,-0.010219,-0.00098773,-0.012241,-0.015137,0.014868,-0.0049947,-0.012202,-0.013062,0.033649,0.015301,0.019093,-0.010641,0.0093824,-0.029266,0.014241,0.020008,0.022259,0.025028,0.022462,0.0059163,-0.0021778,0.0018864,-0.00033798,-0.012907,-0.012689,-0.0061211,-0.022988,-0.024442,0.0026484,-2.4001e-05,-0.033003,-0.007434,0.012994,0.011733
104,M,True,-0.024442,0.0026484,-2.4001e-05,-0.033003,-0.007434,0.012994,0.011733,0.0017257,0.022682,0.012782,-0.0067993,-0.011767,-0.02029,0.010553,-0.010742,-0.0067455,0.024829,0.034758,0.0083499,0.0053715,-0.008681,0.032126,-0.0035277,-0.067498,-0.02443,-0.056041,-0.037609,-0.048729,-0.04182,-0.047425,-0.043567,-0.028524,-0.020473,-0.038887,-0.023141,-0.042772,-0.0096275,-0.040611,-0.025576,-0.024267
105,M,True,-0.018249,-0.021362,-0.023083,-0.004175,-0.0090557,-0.025711,-0.027304,-0.041785,-0.06701,-0.056375,-0.044294,-0.036564,-0.081192,-0.072313,-0.062267,-0.049637,-0.039919,-0.022433,-0.036681,-0.048882,-0.020596,-0.0052362,-0.028393,-0.036224,-0.010069,-0.01342,0.03008,0.028215,0.03609,0.017456,0.021762,0.01536,0.045827,0.0078072,0.021989,0.034165,0.020304,-0.01974,-0.0021691,-0.0046152
106,M,False,0.01887,0.030216,0.026823,0.035092,0.012252,0.043661,0.033917,0.0057391,0.041465,0.02866,0.013704,0.044897,0.024668,0.0080387,0.02133,0.010882,0.019692,0.008759,0.03341,0.015702,0.021171,0.030099,0.032436,0.0006779,0.026663,0.028038,0.014556,0.022863,0.038949,0.014452,0.015099,0.012698,0.052169,0.04699,0.019664,0.017431,0.0021007,0.0058606,0.039184,0.0048989
107,M,False,0.030099,0.032436,0.0006779,0.026663,0.028038,0.014556,0.022863,0.038949,0.014452,0.015099,0.012698,0.052169,0.04699,0.019664,0.017431,0.0021007,0.0058606,0.039184,0.0048989,0.0090096,0.031394,0.016013,0.037688,0.022657,0.031045,0.063456,0.073881,0.074719,0.038137,0.064324,0.046511,0.053151,0.047982,0.049849,0.049892,0.08027,0.07769,0.037322,0.035068,0.03011
108,M,False,0.074719,0.038137,0.064324,0.046511,0.053151,0.047982,0.049849,0.049892,0.08027,0.07769,0.037322,0.035068,0.03011,0.064384,0.041331,0.02937,0.0067148,-0.009872,0.010311,0.020628,0.026691,0.035763,0.013091,-0.010598,0.045111,0.018942,0.013894,-0.023554,-0.047844,0.020799,0.044989,-0.031372,-0.017127,-0.013855,0.02241,0.019497,0.010075,0.049338,0.055338,0.028107
109,M,False,0.052024,-0.024998,0.021586,0.071167,0.058029,-0.039384,0.020816,0.085888,0.0559,0.054887,-0.0036148,0.075905,0.11276,0.12565,0.10454,0.14501,0.14737,0.15754,0.18568,0.16006,0.19217,0.1086,0.17594,0.19625,0.19497,0.18182,0.2254,0.18594,0.14135,0.14261,0.094701,0.1187,0.070943,0.12184,0.14937,0.055506,0.091475,0.12962,0.19856,0.18609
110,M,True,-0.038767,-0.095671,-0.022764,-0.031728,-0.017819,0.12888,0.0080331,-0.060466,-0.054083,-0.05203,-0.32632,-0.0075208,-0.061684,-0.061903,-0.064231,-0.28347,-0.08436,-0.051664,-0.054868,-0.037632,0.12205,-0.052019,-0.055554,0.003138,-0.041381,-0.095353,-0.09829,-0.12064,-0.14826,-0.087374,-0.091073,-0.10616,-0.13748,-0.11283,-0.10102,0.02645,-0.054884,-0.09361,-0.03086,-0.04511
111,M,False,0.085319,0.092495,0.087087,0.074997,0.11433,0.10881,0.090061,0.12283,0.086844,0.10089,0.1323,0.1229,0.18607,0.18145,0.12389,0.10398,0.13029,0.15811,0.20295,0.1753,0.18074,0.18981,0.19203,0.17239,0.16935,0.1912,0.15773,0.14085,0.13304,0.1542,0.13324,0.091566,0.023093,0.04186,0.045087,0.084105,0.088938,0.09659,0.041229,0.011315
112,M,False,0.054792,0.042062,-0.037803,0.08121,-0.12974,0.013813,-0.011715,-0.074624,0.11725,0.08569,-0.045403,-0.068422,0.0052228,-0.11647,-0.0030632,-0.084986,-0.10718,-0.040322,-0.065788,0.0013311,-0.040227,-0.084317,-0.083369,-0.073946,0.045884,0.039001,-0.011062,0.15142,0.086377,0.10239,0.094762,0.1059,0.16866,0.16527,0.21258,0.076736,0.15593,0.17348,0.098921,0.081136
113,M,True,0.5394,0.31506,0.59105,0.58144,0.66433,0.56315,0.52328,0.63167,0.72471,0.59681,0.5853,0.45678,0.54807,0.36414,0.3784,0.27475,0.26173,0.48437,0.39813,0.48931,0.45414,0.39709,0.55727,0.29613,0.41392,0.63012,0.5033,0.56452,0.59641,0.6837,0.69801,0.61856,0.41559,0.35378,0.27667,0.22846,0.21811,0.23622,0.18863,0.19852
114,M,False,0.034114,0.14021,0.089709,0.020504,0.0076721,-0.0037461,-0.05957,0.037628,-0.055586,0.050128,-0.01489,0.051977,0.015204,-0.11331,-0.11322,-0.0686,-0.039281,-0.11873,-0.21855,-0.064727,-0.1449,-0.0014917,-0.071353,0.061348,-0.067081,0.0059432,-0.15379,-0.049956,-0.19821,-0.031969,-0.046645,0.019128,-0.0073953,-0.22382,-0.22775,-0.070552,0.083081,0.081216,-0.031228,-0.036567
115,M,True,-0.12237,-0.1016,-0.15613,-0.16354,-0.24734,-0.12749,-0.18188,-0.1453,-0.10317,-0.11406,-0.16391,-0.1542,-0.13064,-0.14522,-0.12982,-0.08811,-0.085457,-0.10022,-0.091909,-0.1189,-0.060869,-0.10393,-0.11602,-0.067468,-0.10401,-0.033179,-0.087997,-0.13088,-0.13625,-0.13177,-0.11112,-0.12588,-0.098266,-0.11446,-0.21058,-0.11699,-0.16117,-0.13736,-0.18066,-0.15782
116,M,False,-0.17131,-0.14848,-0.15089,-0.13417,-0.16506,-0.14457,-0.13513,-0.078587,-0.10885,-0.06458,-0.11682,-0.14053,-0.098523,-0.095849,-0.12404,-0.10691,-0.10072,-0.11007,-0.059315,-0.12084,-0.11975,-0.10937,-0.11998,-0.13016,-0.13809,-0.13472,-0.092545,-0.084178,-0.09075,-0.080306,-0.13066,-0.12129,-0.11903,-0.11347,-0.10559,-0.1721,-0.1983,-0.12579,-0.095687,-0.16202
117,M,False,-0.092545,-0.084178,-0.09075,-0.080306,-0.13066,-0.12129,-0.11903,-0.11347,-0.10559,-0.1721,-0.1983,-0.12579,-0.095687,-0.16202,-0.073194,-0.074391,-0.10519,-0.068221,-0.083004,-0.077499,-0.056764,-0.068307,-0.097385,-0.069382,-0.078792,-0.050195,-0.061868,-0.037235,-0.051093,-0.055973,-0.083507,-0.050737,-0.071332,-0.058875,-0.059472,-0.057628,-0.054113,-0.056844,-0.12324,-0.10066
118,M,True,-0.10618,-0.069728,-0.053264,-0.006528,-0.088635,-0.075226,-0.12294,-0.069817,-0.093443,-0.075531,-0.067756,-0.060201,-0.039512,-0.024405,-0.014536,-0.056602,-0.060061,-0.0069313,-0.019754,-0.0030709,0.0090199,-0.013517,-0.020397,-0.0041519,-0.023163,-0.014574,-0.0029679,-0.027243,-0.038643,-0.029068,-0.0064577,-0.01631,-0.070553,-0.088012,-0.080852,-0.104,-0.080592,-0.062245,-0.0795,-0.074003
