,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15,SAVNCPP_16,SAVNCPP_17,SAVNCPP_18,SAVNCPP_19,SAVNCPP_20,SAVNCPP_21,SAVNCPP_22,SAVNCPP_23,SAVNCPP_24,SAVNCPP_25,SAVNCPP_26,SAVNCPP_27,SAVNCPP_28,SAVNCPP_29,SAVNCPP_30,SAVNCPP_31,SAVNCPP_32,SAVNCPP_33,SAVNCPP_34,SAVNCPP_35,SAVNCPP_36,SAVNCPP_37,SAVNCPP_38,SAVNCPP_39,SAVNCPP_40
1033,B,True,1970000000000.0,2096700000000.0,2281100000000.0,2550400000000.0,2610400000000.0,1975100000000.0,2295500000000.0,2133600000000.0,2032700000000.0,2312000000000.0,1864800000000.0,2443600000000.0,2540400000000.0,2171500000000.0,1710900000000.0,1975600000000.0,2506100000000.0,1764000000000.0,2487700000000.0,2548600000000.0,2538200000000.0,2049200000000.0,2379300000000.0,2082400000000.0,2146000000000.0,2065100000000.0,1803400000000.0,2125900000000.0,2954300000000.0,1973600000000.0,1698200000000.0,1524400000000.0,2126500000000.0,2124600000000.0,2221900000000.0,1944200000000.0,2208200000000.0,2475900000000.0,1499700000000.0,1750800000000.0
1034,B,False,9250200000000.0,9688500000000.0,9577500000000.0,9878400000000.0,10275000000000.0,9863800000000.0,9745600000000.0,10339000000000.0,11996000000000.0,11364000000000.0,10332000000000.0,9265300000000.0,10070000000000.0,10066000000000.0,10616000000000.0,9850600000000.0,10355000000000.0,9419800000000.0,9451300000000.0,10361000000000.0,8401000000000.0,9289900000000.0,8590800000000.0,8535000000000.0,7801600000000.0,8078600000000.0,7210200000000.0,8510600000000.0,8332800000000.0,8620700000000.0,9579800000000.0,7640300000000.0,8696800000000.0,7914300000000.0,7293200000000.0,6155800000000.0,6677500000000.0,6850400000000.0,6290600000000.0,6116900000000.0
1035,B,True,1700800000000.0,2210600000000.0,3453000000000.0,3334200000000.0,3821000000000.0,3223400000000.0,2772600000000.0,2575500000000.0,2966400000000.0,3895900000000.0,4203000000000.0,3268600000000.0,3438600000000.0,4403200000000.0,4055600000000.0,4188400000000.0,4462700000000.0,4740800000000.0,3731200000000.0,3254600000000.0,3909900000000.0,4201200000000.0,4041700000000.0,4240200000000.0,3710400000000.0,4118700000000.0,4629400000000.0,4797600000000.0,4101800000000.0,4137700000000.0,4985600000000.0,5020600000000.0,6096600000000.0,5466800000000.0,6129400000000.0,6621000000000.0,5461900000000.0,5407100000000.0,6284000000000.0,6092300000000.0
1036,B,False,1770100000000.0,1702500000000.0,1012200000000.0,833680000000.0,969220000000.0,503050000000.0,207080000000.0,209140000000.0,461280000000.0,227630000000.0,209590000000.0,748730000000.0,766360000000.0,474680000000.0,778790000000.0,678930000000.0,1028300000000.0,1471500000000.0,1231900000000.0,1695200000000.0,2160800000000.0,2048500000000.0,1628500000000.0,1334400000000.0,1651700000000.0,1056800000000.0,1018500000000.0,1239500000000.0,1198600000000.0,1385900000000.0,838350000000.0,780430000000.0,413590000000.0,521850000000.0,652790000000.0,323300000000.0,547320000000.0,250250000000.0,937150000000.0,565770000000.0
1037,B,False,741510000000.0,1008400000000.0,1009000000000.0,969260000000.0,997170000000.0,1070500000000.0,1187900000000.0,1111500000000.0,1598700000000.0,1329000000000.0,1484000000000.0,1847600000000.0,1289000000000.0,1482400000000.0,1693500000000.0,1688100000000.0,1838900000000.0,1759000000000.0,1283000000000.0,1298600000000.0,1150000000000.0,1061200000000.0,1351100000000.0,993680000000.0,1226000000000.0,1504400000000.0,1272800000000.0,498720000000.0,1429400000000.0,1586400000000.0,904430000000.0,1254700000000.0,716010000000.0,1170800000000.0,946970000000.0,1035200000000.0,468310000000.0,553390000000.0,872190000000.0,1157300000000.0
1038,B,False,3052300000000.0,2358500000000.0,2643700000000.0,3057300000000.0,2440600000000.0,2635200000000.0,3190800000000.0,2956500000000.0,3017200000000.0,2837000000000.0,2875500000000.0,2837500000000.0,3216100000000.0,3499200000000.0,3431000000000.0,2143700000000.0,1380200000000.0,2453000000000.0,2081800000000.0,2725800000000.0,2137000000000.0,2519100000000.0,2768700000000.0,2510600000000.0,2780000000000.0,2934900000000.0,1540600000000.0,1937500000000.0,2490300000000.0,1721400000000.0,1975700000000.0,2364700000000.0,2300100000000.0,3094100000000.0,2945600000000.0,2458100000000.0,2940900000000.0,2510700000000.0,2770100000000.0,2054400000000.0
1039,B,False,397910000000.0,484850000000.0,565470000000.0,545320000000.0,688560000000.0,872680000000.0,378530000000.0,542430000000.0,683540000000.0,321860000000.0,804300000000.0,495720000000.0,319970000000.0,236500000000.0,377260000000.0,1021900000000.0,830720000000.0,586190000000.0,1017400000000.0,614930000000.0,545080000000.0,264010000000.0,249530000000.0,104480000000.0,543670000000.0,189640000000.0,911190000000.0,292250000000.0,433300000000.0,314640000000.0,311560000000.0,546130000000.0,150240000000.0,114460000000.0,74496000000.0,258310000000.0,184870000000.0,104840000000.0,234360000000.0,354720000000.0
1040,B,False,2571700000000.0,2314200000000.0,2308600000000.0,2357500000000.0,3030600000000.0,1839700000000.0,2526200000000.0,2162800000000.0,2717000000000.0,2065500000000.0,2038300000000.0,2809900000000.0,2888200000000.0,2839500000000.0,2521500000000.0,2378900000000.0,3200100000000.0,2802600000000.0,3337600000000.0,3782500000000.0,4400400000000.0,3502800000000.0,3708500000000.0,3611600000000.0,3977100000000.0,3922500000000.0,2578900000000.0,4130200000000.0,3848500000000.0,4519100000000.0,3886900000000.0,4523100000000.0,4321500000000.0,4081200000000.0,4022300000000.0,4148300000000.0,3194700000000.0,3084800000000.0,3443400000000.0,3241900000000.0
1041,B,True,2670700000000.0,2048900000000.0,2413500000000.0,2585500000000.0,2813000000000.0,3761000000000.0,3307000000000.0,2899600000000.0,4784800000000.0,4545400000000.0,4248600000000.0,2843000000000.0,2781600000000.0,3413800000000.0,1426300000000.0,2787300000000.0,3007900000000.0,1997600000000.0,6941400000000.0,3970600000000.0,3895200000000.0,4605800000000.0,3738600000000.0,4180000000000.0,1768400000000.0,3363100000000.0,3780800000000.0,4694100000000.0,5584500000000.0,5011000000000.0,4773900000000.0,3055200000000.0,3556300000000.0,3664700000000.0,3739700000000.0,6677700000000.0,5210100000000.0,4250900000000.0,5981600000000.0,2385500000000.0
1042,B,True,1614100000000.0,2320200000000.0,2688500000000.0,3638500000000.0,2971500000000.0,2829600000000.0,3011000000000.0,3613800000000.0,3707300000000.0,2450000000000.0,2980000000000.0,3296600000000.0,3315700000000.0,3476800000000.0,2650400000000.0,3464300000000.0,3550100000000.0,3483600000000.0,2491000000000.0,3116600000000.0,4017900000000.0,4047700000000.0,4083800000000.0,3385200000000.0,3935000000000.0,3781700000000.0,3633000000000.0,2719800000000.0,2926800000000.0,2493100000000.0,2652800000000.0,3256100000000.0,2545900000000.0,2127100000000.0,2282700000000.0,2132800000000.0,1944700000000.0,2127900000000.0,2012300000000.0,2049400000000.0
1043,B,False,4248200000000.0,4672700000000.0,3788300000000.0,4713100000000.0,6086700000000.0,5156100000000.0,5605200000000.0,5945600000000.0,6158700000000.0,5638200000000.0,6660500000000.0,6894500000000.0,6545400000000.0,6423800000000.0,6586400000000.0,6247200000000.0,6629200000000.0,7160600000000.0,6366700000000.0,6075800000000.0,6510000000000.0,5428700000000.0,6013800000000.0,6339800000000.0,5827500000000.0,5934600000000.0,7310300000000.0,6904800000000.0,7453200000000.0,6906800000000.0,6037800000000.0,6597300000000.0,7163800000000.0,6463500000000.0,5670000000000.0,6669300000000.0,6425700000000.0,5877900000000.0,6834800000000.0,6192200000000.0
1044,B,False,1391300000000.0,1598200000000.0,1311000000000.0,1275500000000.0,1266700000000.0,897980000000.0,1744400000000.0,1969100000000.0,1716700000000.0,2202900000000.0,1753000000000.0,2391300000000.0,1798400000000.0,1126600000000.0,858740000000.0,1574700000000.0,1440900000000.0,930900000000.0,1068100000000.0,1284300000000.0,1618400000000.0,564920000000.0,1631900000000.0,1871500000000.0,1654500000000.0,2243300000000.0,2333100000000.0,1679700000000.0,1286600000000.0,1865000000000.0,1676600000000.0,1617300000000.0,1490800000000.0,2244500000000.0,1759500000000.0,1239200000000.0,1349000000000.0,1899000000000.0,2326100000000.0,1606400000000.0
1045,B,False,1451300000000.0,839250000000.0,1211900000000.0,652260000000.0,517310000000.0,970310000000.0,925970000000.0,663670000000.0,793060000000.0,1476900000000.0,1600100000000.0,1912500000000.0,2092000000000.0,2674400000000.0,2777700000000.0,2333900000000.0,1470200000000.0,2008100000000.0,2227000000000.0,2483400000000.0,2152900000000.0,2385900000000.0,2156900000000.0,2238600000000.0,1789700000000.0,2444300000000.0,2231600000000.0,1251600000000.0,1386400000000.0,1370900000000.0,1908000000000.0,2054200000000.0,2182200000000.0,2042200000000.0,1646100000000.0,1616100000000.0,1973300000000.0,1367400000000.0,1461900000000.0,2031900000000.0
1046,B,False,1411600000000.0,1886600000000.0,1372500000000.0,1456600000000.0,1230600000000.0,1551200000000.0,663040000000.0,1644900000000.0,1151900000000.0,86474000000.0,1009400000000.0,334800000000.0,472500000000.0,368010000000.0,956080000000.0,1405600000000.0,1327800000000.0,1451200000000.0,912160000000.0,1484100000000.0,1363800000000.0,1274400000000.0,1573000000000.0,1612200000000.0,1200500000000.0,667810000000.0,1619700000000.0,1594200000000.0,1285200000000.0,1537400000000.0,1250300000000.0,1715500000000.0,1305800000000.0,2164900000000.0,2063800000000.0,2432800000000.0,1742900000000.0,2044500000000.0,1997200000000.0,1525400000000.0
1047,B,False,4030200000000.0,3845300000000.0,3798000000000.0,4259000000000.0,3903000000000.0,3875400000000.0,3801600000000.0,4291600000000.0,4579200000000.0,4622600000000.0,4879700000000.0,4564600000000.0,4575900000000.0,4844800000000.0,4705400000000.0,4895000000000.0,5032000000000.0,5097500000000.0,4851500000000.0,4690500000000.0,4691600000000.0,4882000000000.0,4841200000000.0,4906700000000.0,4111900000000.0,4320500000000.0,1618800000000.0,1476200000000.0,1776300000000.0,1540500000000.0,1551600000000.0,1750300000000.0,3172600000000.0,1896600000000.0,4056100000000.0,4013300000000.0,3733600000000.0,3137200000000.0,2584700000000.0,2011300000000.0
1048,B,False,3112900000000.0,2225600000000.0,3125400000000.0,2078500000000.0,3000000000000.0,2481800000000.0,1385400000000.0,3706500000000.0,3225100000000.0,1992200000000.0,3302500000000.0,3449600000000.0,3413800000000.0,2886700000000.0,3493500000000.0,3505100000000.0,2770400000000.0,2767900000000.0,3831600000000.0,3811700000000.0,2564600000000.0,3017900000000.0,2922200000000.0,2339600000000.0,2885700000000.0,2505400000000.0,2550800000000.0,2435100000000.0,3526800000000.0,3299800000000.0,3179200000000.0,4217100000000.0,3793100000000.0,2958300000000.0,3813300000000.0,3689100000000.0,3752400000000.0,4136000000000.0,3385400000000.0,2921600000000.0
1049,B,False,533700000000.0,644430000000.0,479600000000.0,296990000000.0,295830000000.0,282930000000.0,619070000000.0,587890000000.0,196740000000.0,220590000000.0,651880000000.0,441120000000.0,561260000000.0,580420000000.0,734580000000.0,634770000000.0,728690000000.0,372960000000.0,125100000000.0,83395000000.0,723140000000.0,482010000000.0,657230000000.0,111180000000.0,417160000000.0,568580000000.0,421000000000.0,1025400000000.0,636630000000.0,1029400000000.0,1266000000000.0,696820000000.0,1475100000000.0,1118300000000.0,1399600000000.0,555310000000.0,545260000000.0,510650000000.0,605750000000.0,585620000000.0
1050,B,False,420940000000.0,788210000000.0,481080000000.0,580320000000.0,681090000000.0,690630000000.0,575390000000.0,564250000000.0,534570000000.0,486630000000.0,743180000000.0,739330000000.0,485390000000.0,558210000000.0,660630000000.0,941160000000.0,926860000000.0,994520000000.0,819390000000.0,766600000000.0,904320000000.0,933470000000.0,985420000000.0,434510000000.0,924480000000.0,1351200000000.0,868160000000.0,1015000000000.0,1424200000000.0,1065400000000.0,1033300000000.0,1521600000000.0,1572900000000.0,1527300000000.0,1173800000000.0,1821200000000.0,1003200000000.0,1792600000000.0,1628200000000.0,1816000000000.0
1051,B,True,6171300000000.0,4322300000000.0,5774300000000.0,6391600000000.0,6055500000000.0,6273900000000.0,5258800000000.0,5996700000000.0,6476400000000.0,6507700000000.0,6096900000000.0,6266600000000.0,5244300000000.0,5091800000000.0,5052500000000.0,6850100000000.0,6456700000000.0,6514900000000.0,6282200000000.0,6531600000000.0,6711000000000.0,6321700000000.0,5301500000000.0,6052800000000.0,6297800000000.0,6509800000000.0,5706200000000.0,6082100000000.0,6477200000000.0,6533100000000.0,5799500000000.0,6829000000000.0,6586700000000.0,6750800000000.0,6265800000000.0,6287500000000.0,7113400000000.0,7404800000000.0,7125000000000.0,7128900000000.0
1052,B,True,6931900000000.0,6206500000000.0,6766800000000.0,6761200000000.0,6024100000000.0,7382200000000.0,8683700000000.0,7941100000000.0,8696400000000.0,8097900000000.0,8350300000000.0,8241700000000.0,7898300000000.0,8722000000000.0,8256500000000.0,8013500000000.0,8129100000000.0,8393800000000.0,7987200000000.0,7766000000000.0,8059600000000.0,8289600000000.0,9306200000000.0,9004400000000.0,9663500000000.0,10772000000000.0,11415000000000.0,10202000000000.0,9843800000000.0,10280000000000.0,10598000000000.0,10434000000000.0,10509000000000.0,11910000000000.0,11347000000000.0,10124000000000.0,11095000000000.0,10648000000000.0,9964100000000.0,9749700000000.0
1053,B,False,1801200000000.0,1881500000000.0,2135800000000.0,1607100000000.0,1415500000000.0,1668300000000.0,1506900000000.0,974230000000.0,1151200000000.0,1101500000000.0,1400800000000.0,1310800000000.0,1872000000000.0,659310000000.0,1339400000000.0,666280000000.0,447290000000.0,712250000000.0,1207100000000.0,375450000000.0,353160000000.0,425150000000.0,853260000000.0,398020000000.0,867750000000.0,647640000000.0,433350000000.0,342300000000.0,1759600000000.0,634590000000.0,486020000000.0,836950000000.0,563890000000.0,21337000000.0,659230000000.0,1678500000000.0,729230000000.0,2017200000000.0,909430000000.0,1629400000000.0
1054,B,False,4261500000000.0,3945800000000.0,4254400000000.0,4264700000000.0,4298600000000.0,4162800000000.0,4530300000000.0,3666300000000.0,3656100000000.0,3380500000000.0,3853200000000.0,3579200000000.0,3730000000000.0,4453300000000.0,4543400000000.0,3645600000000.0,4352300000000.0,4515300000000.0,4555400000000.0,4853100000000.0,4199300000000.0,4040000000000.0,4210600000000.0,4612400000000.0,4063200000000.0,4288900000000.0,4540900000000.0,3618400000000.0,3667700000000.0,4027000000000.0,3707200000000.0,4003100000000.0,3957400000000.0,4322500000000.0,3602500000000.0,3818100000000.0,4410100000000.0,3741100000000.0,4068600000000.0,5190000000000.0
1055,B,False,380670000000.0,391660000000.0,504260000000.0,776680000000.0,1051300000000.0,981640000000.0,988600000000.0,1337500000000.0,939080000000.0,1150300000000.0,975730000000.0,1015900000000.0,1508200000000.0,1670900000000.0,1059300000000.0,1359500000000.0,2410000000000.0,3053900000000.0,2052600000000.0,1502500000000.0,1688300000000.0,1301600000000.0,1504800000000.0,1433300000000.0,1402200000000.0,1825200000000.0,1491300000000.0,1611900000000.0,1537000000000.0,2212000000000.0,1789900000000.0,2647000000000.0,2201600000000.0,2531800000000.0,2803200000000.0,2129900000000.0,2831800000000.0,2375000000000.0,1501900000000.0,2650600000000.0
1056,B,False,3308300000000.0,2929200000000.0,3521600000000.0,3109500000000.0,3473400000000.0,3439400000000.0,3193700000000.0,3556800000000.0,3947000000000.0,3787900000000.0,4264900000000.0,3966100000000.0,4294500000000.0,4517100000000.0,3969800000000.0,4429800000000.0,4418100000000.0,4128400000000.0,4145000000000.0,4010600000000.0,3414200000000.0,4034700000000.0,3863600000000.0,3278000000000.0,2752400000000.0,4040900000000.0,4594000000000.0,2705100000000.0,2726500000000.0,2793200000000.0,2476400000000.0,2408400000000.0,1915400000000.0,2522900000000.0,2357900000000.0,1545500000000.0,1895500000000.0,2225700000000.0,2871400000000.0,2523000000000.0
1057,B,False,2218300000000.0,894480000000.0,1076200000000.0,1442000000000.0,1415800000000.0,953220000000.0,386890000000.0,1524200000000.0,397890000000.0,1440100000000.0,1920200000000.0,1985300000000.0,2051500000000.0,1973300000000.0,1473800000000.0,2825300000000.0,2927600000000.0,1068400000000.0,1823700000000.0,2060200000000.0,1339300000000.0,834380000000.0,2025200000000.0,268320000000.0,892650000000.0,1022300000000.0,722220000000.0,572020000000.0,1680100000000.0,784440000000.0,1782500000000.0,965090000000.0,241910000000.0,1576400000000.0,1040100000000.0,631590000000.0,470970000000.0,706320000000.0,726800000000.0,218240000000.0
1058,B,False,4158000000000.0,4655400000000.0,4833500000000.0,6548400000000.0,6860500000000.0,5102900000000.0,5033700000000.0,3297500000000.0,4581700000000.0,5650000000000.0,6254900000000.0,3562000000000.0,4714100000000.0,5059900000000.0,4733800000000.0,7552800000000.0,8254600000000.0,5266500000000.0,5977800000000.0,6151400000000.0,6317900000000.0,6358200000000.0,6512400000000.0,7034800000000.0,5043300000000.0,4568800000000.0,6813600000000.0,4005500000000.0,4319500000000.0,6843700000000.0,6215200000000.0,4305700000000.0,3908000000000.0,4115300000000.0,4579400000000.0,5487500000000.0,4775300000000.0,6170600000000.0,5308000000000.0,4803800000000.0
1059,B,False,1995300000000.0,1560600000000.0,1603700000000.0,1171700000000.0,1207800000000.0,1217000000000.0,1576300000000.0,1187200000000.0,1330900000000.0,1139500000000.0,1239300000000.0,1720200000000.0,1303600000000.0,1383600000000.0,889380000000.0,1395300000000.0,1377800000000.0,1925800000000.0,2241900000000.0,1950800000000.0,2062300000000.0,2148100000000.0,2148600000000.0,1874600000000.0,1579500000000.0,1946600000000.0,1901000000000.0,2307100000000.0,1817300000000.0,2087400000000.0,1674600000000.0,1594100000000.0,1200000000000.0,1670700000000.0,1348500000000.0,1400000000000.0,901270000000.0,1770000000000.0,1505100000000.0,1405200000000.0
1060,B,False,1651700000000.0,2716500000000.0,1994900000000.0,1405000000000.0,1987100000000.0,745210000000.0,2191900000000.0,2153700000000.0,1457700000000.0,964990000000.0,1981700000000.0,1771900000000.0,871530000000.0,363860000000.0,873370000000.0,2070000000000.0,1365100000000.0,1003600000000.0,2060800000000.0,832560000000.0,511390000000.0,1069400000000.0,1072300000000.0,612100000000.0,853450000000.0,938370000000.0,971040000000.0,769090000000.0,771510000000.0,652480000000.0,1003500000000.0,450610000000.0,490550000000.0,627600000000.0,1498100000000.0,560990000000.0,490870000000.0,580730000000.0,608230000000.0,1414000000000.0
