,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40
67,M,False,4439.1,6833.3,4685.5,4181.3,5539.7,6360.7,6220.4,7878.0,6116.7,6097.6,6023.9,9011.1,6442.8,7202.1,7613.7,6855.3,6948.2,6493.6,9045.0,7898.7,8637.7,8050.7,8217.0,7254.3,7185.1,5775.0,5273.7,6882.3,7243.2,6251.0,7049.5,7410.7,7336.9,5808.5,6125.1,5819.3,4292.0,4281.1,5941.4,6167.8
68,M,False,5700.3,6608.5,5702.6,7419.7,9284.4,8044.7,7114.3,7103.6,7907.0,7737.6,7312.3,7952.3,8405.0,6829.7,4984.1,7698.0,7642.6,6907.9,6742.7,5944.7,6284.2,6217.9,6335.4,6222.8,6553.3,6755.3,6344.5,7202.7,6103.9,7131.4,8090.7,8060.7,7178.7,7272.2,6637.6,5338.3,5401.5,6502.4,7418.1,7363.0
69,M,True,73153.0,68450.0,80849.0,68603.0,73978.0,70719.0,69705.0,73207.0,74377.0,73562.0,76821.0,81757.0,87206.0,80011.0,76257.0,79892.0,77552.0,80322.0,87213.0,79706.0,88694.0,81634.0,89553.0,82456.0,69175.0,75566.0,74004.0,83677.0,80031.0,76575.0,82509.0,81334.0,80514.0,78025.0,82203.0,73955.0,76969.0,80088.0,72243.0,86473.0
70,M,True,46068.0,50432.0,44045.0,46474.0,44187.0,46896.0,49456.0,48922.0,47084.0,44483.0,46615.0,49056.0,47712.0,50082.0,40375.0,48747.0,41920.0,46628.0,49127.0,58458.0,57714.0,53186.0,49037.0,44937.0,50662.0,49285.0,44279.0,42488.0,40414.0,32682.0,39447.0,37201.0,38577.0,33757.0,33179.0,34821.0,39740.0,49182.0,59146.0,58741.0
71,M,False,65865.0,56327.0,71422.0,67485.0,68264.0,70831.0,66542.0,76559.0,77322.0,65598.0,60631.0,67289.0,67314.0,63871.0,61148.0,57162.0,55758.0,51455.0,56026.0,56168.0,50826.0,46227.0,49137.0,49259.0,50843.0,46967.0,43068.0,48630.0,47088.0,47644.0,49578.0,59628.0,51766.0,46684.0,48256.0,55158.0,50564.0,47624.0,50662.0,55018.0
72,M,True,52128.0,45208.0,40686.0,36543.0,36897.0,46902.0,50869.0,48441.0,51208.0,47437.0,49624.0,45271.0,47889.0,40201.0,41708.0,45353.0,46213.0,49389.0,38206.0,38352.0,41560.0,37633.0,36927.0,38615.0,43728.0,40996.0,33778.0,38575.0,36562.0,41307.0,37750.0,41486.0,43436.0,30154.0,34186.0,34292.0,39284.0,40732.0,34818.0,35045.0
73,M,False,37345.0,42263.0,38222.0,35388.0,33964.0,38678.0,39717.0,45229.0,37751.0,37120.0,42442.0,45104.0,54516.0,43961.0,38840.0,46236.0,52348.0,48619.0,43613.0,50134.0,43384.0,39690.0,44227.0,33287.0,34008.0,40766.0,39506.0,44467.0,43673.0,43326.0,42171.0,42330.0,35755.0,36354.0,41628.0,39046.0,35320.0,30547.0,33021.0,40492.0
74,M,True,32469.0,28969.0,34909.0,36551.0,33155.0,32927.0,28369.0,30508.0,27359.0,22207.0,31031.0,25901.0,29251.0,25489.0,34019.0,28810.0,22506.0,27418.0,27676.0,34836.0,28622.0,30778.0,20117.0,19717.0,26731.0,28749.0,26591.0,24481.0,28121.0,28127.0,22851.0,23086.0,22533.0,28871.0,22029.0,22338.0,21791.0,24064.0,23763.0,25221.0
75,M,False,19782.0,19976.0,25713.0,23884.0,24908.0,24528.0,25029.0,26191.0,25030.0,25804.0,26090.0,24785.0,24391.0,22573.0,20742.0,24090.0,24481.0,24628.0,23846.0,22839.0,27050.0,26875.0,22712.0,23823.0,23979.0,26990.0,21875.0,23738.0,23418.0,23965.0,23624.0,26158.0,23084.0,27902.0,28855.0,20865.0,24441.0,28140.0,27204.0,22872.0
76,M,True,641.07,634.89,616.14,884.69,882.8,1146.5,1133.9,587.33,602.27,863.6,841.64,1052.5,1043.8,834.5,800.33,806.3,804.83,790.41,823.97,826.22,826.48,790.47,794.45,778.06,833.18,825.57,813.21,820.18,801.81,823.66,805.8,782.56,787.05,767.11,801.66,782.26,781.6,791.61,537.75,521.38
77,M,False,212.66,213.62,211.3,210.52,216.62,217.3,213.45,209.33,213.46,206.71,208.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,M,True,16284.0,16576.0,17966.0,17984.0,16666.0,16219.0,16548.0,18069.0,16586.0,17116.0,17854.0,18537.0,16066.0,16739.0,14706.0,15887.0,17639.0,18440.0,17902.0,16527.0,16227.0,16639.0,17030.0,18131.0,17891.0,12764.0,14886.0,13815.0,13287.0,12252.0,10617.0,12495.0,11801.0,12731.0,12685.0,10894.0,12096.0,11545.0,11326.0,11057.0
80,M,True,9260.8,10245.0,8454.0,8130.4,8517.2,10079.0,10642.0,10121.0,9938.1,9464.7,9453.7,9323.3,9936.0,7983.0,9781.3,10373.0,9780.9,9761.0,9376.8,9135.1,9723.0,8927.2,7051.7,7721.1,9238.1,7479.5,7853.0,7679.2,7778.5,7158.4,8281.1,7524.4,7767.4,7239.0,7181.1,6739.2,7307.8,7454.2,5091.6,4725.8
81,M,False,9980.8,11521.0,9393.5,8744.3,9817.8,9803.9,9559.8,11359.0,7617.2,7310.6,8866.6,8334.3,8429.4,8072.1,7225.7,7393.9,8131.8,8122.0,8177.3,9211.3,7127.3,7040.5,6754.5,6680.9,6641.8,6658.9,6564.9,6650.1,6674.9,6519.1,6492.7,8830.7,8876.6,9399.3,9436.6,9365.6,7490.4,9617.3,9440.8,8853.5
82,M,False,6558.2,7013.3,7020.4,5454.1,5340.9,4438.7,4714.7,5610.7,4948.7,5029.9,5087.5,5114.6,4657.9,4684.4,4793.3,4687.7,4602.8,4615.4,4658.2,3183.8,3221.4,3197.3,3240.2,3291.9,3226.9,3225.4,3201.1,3298.6,3342.5,3403.7,3446.0,3825.0,3911.7,3946.9,3497.6,3961.8,3408.3,3377.3,3325.1,3340.5
83,M,False,1202.2,1394.1,1457.1,1297.2,1542.6,1621.3,1513.3,1555.3,1340.9,1285.7,1016.2,1522.9,1057.0,1225.5,1288.1,1221.0,1335.5,1112.7,1195.1,1106.6,1412.1,1454.4,1141.2,1484.9,1196.5,1292.1,1647.9,1633.5,1819.3,2059.5,1755.2,2063.9,1636.7,1912.0,1717.3,2253.7,1838.4,2019.6,1939.5,1957.3
84,M,True,7895.5,11201.0,11148.0,8476.4,8482.2,8275.3,7245.9,7136.9,7000.8,7738.1,8218.5,6899.9,7242.1,5594.7,5732.0,5960.1,5813.2,8658.7,6872.5,4755.3,5907.2,6196.4,5944.9,7143.5,7221.3,8088.2,8903.0,7172.1,7081.6,5175.5,5253.3,6313.5,8047.6,8384.2,8305.1,8529.9,8368.8,9327.7,10005.0,9753.6
85,M,False,27387.0,23906.0,24135.0,23818.0,21474.0,21780.0,19943.0,22861.0,29072.0,29746.0,33737.0,30419.0,30759.0,42114.0,44645.0,42001.0,45604.0,49791.0,44572.0,51954.0,49522.0,50104.0,46348.0,52589.0,52670.0,49580.0,36229.0,38968.0,52574.0,67179.0,63881.0,70989.0,70038.0,65396.0,95930.0,77535.0,76577.0,79552.0,96826.0,96753.0
86,M,False,9698.3,9663.8,10168.0,9203.6,10491.0,10081.0,7898.6,10161.0,8778.6,7781.7,8059.5,7357.2,7909.0,6613.0,7099.4,6465.9,6085.7,6094.0,6359.4,6458.3,5398.9,5940.3,5710.0,7079.3,8067.4,6621.0,6616.6,5444.1,5084.1,8090.4,8183.6,7611.2,7219.2,7412.8,7727.5,7056.8,7632.4,7296.9,5771.7,6970.7
87,M,True,52670.0,49580.0,36229.0,38968.0,52574.0,67179.0,63881.0,70989.0,70038.0,65396.0,95930.0,77535.0,76577.0,79552.0,96826.0,96753.0,82997.0,81788.0,79969.0,82708.0,83652.0,82144.0,92316.0,85119.0,83060.0,82182.0,99700.0,86361.0,98621.0,85673.0,65788.0,88415.0,91400.0,96631.0,94194.0,87293.0,79150.0,77659.0,80157.0,86426.0
88,M,False,38968.0,52574.0,67179.0,63881.0,70989.0,70038.0,65396.0,95930.0,77535.0,76577.0,79552.0,96826.0,96753.0,82997.0,81788.0,79969.0,82708.0,83652.0,82144.0,92316.0,85119.0,83060.0,82182.0,99700.0,86361.0,98621.0,85673.0,65788.0,88415.0,91400.0,96631.0,94194.0,87293.0,79150.0,77659.0,80157.0,86426.0,73471.0,73402.0,76091.0
89,M,False,65396.0,95930.0,77535.0,76577.0,79552.0,96826.0,96753.0,82997.0,81788.0,79969.0,82708.0,83652.0,82144.0,92316.0,85119.0,83060.0,82182.0,99700.0,86361.0,98621.0,85673.0,65788.0,88415.0,91400.0,96631.0,94194.0,87293.0,79150.0,77659.0,80157.0,86426.0,73471.0,73402.0,76091.0,82759.0,71333.0,78539.0,79174.0,96725.0,107220.0
90,M,False,96753.0,82997.0,81788.0,79969.0,82708.0,83652.0,82144.0,92316.0,85119.0,83060.0,82182.0,99700.0,86361.0,98621.0,85673.0,65788.0,88415.0,91400.0,96631.0,94194.0,87293.0,79150.0,77659.0,80157.0,86426.0,73471.0,73402.0,76091.0,82759.0,71333.0,78539.0,79174.0,96725.0,107220.0,82218.0,70993.0,79013.0,84422.0,87081.0,77881.0
91,M,True,77764.0,83121.0,83894.0,87379.0,102720.0,105550.0,91495.0,92876.0,82534.0,97536.0,115040.0,118780.0,123110.0,115270.0,122680.0,113750.0,121130.0,142490.0,154820.0,164860.0,135230.0,166790.0,125240.0,123460.0,134160.0,126160.0,121090.0,138910.0,132970.0,126820.0,128340.0,129360.0,129380.0,124290.0,131050.0,125770.0,131370.0,126660.0,126320.0,124760.0
92,M,False,0.0,0.0,0.0,0.0,18.308,0.0,0.0,0.0,0.0,0.0,0.0,119.06,128.11,305.04,355.09,527.27,697.52,691.35,585.89,545.63,565.84,635.93,571.72,391.79,430.31,454.85,480.36,532.79,497.14,481.29,519.24,429.5,437.36,459.5,447.42,386.14,335.63,385.48,342.19,335.81
93,M,False,148930.0,127760.0,134720.0,129890.0,140230.0,173990.0,170460.0,178630.0,181070.0,185860.0,175170.0,155010.0,179700.0,147740.0,150750.0,129870.0,136330.0,140030.0,184370.0,183380.0,189950.0,165380.0,178220.0,177440.0,165830.0,160750.0,174680.0,137160.0,128220.0,117980.0,116080.0,104910.0,117370.0,99269.0,140940.0,142370.0,141760.0,103270.0,116440.0,117430.0
94,M,False,80399.0,83565.0,78358.0,79240.0,83335.0,83132.0,73267.0,72917.0,81711.0,94414.0,84189.0,98237.0,68921.0,86282.0,86891.0,64171.0,65482.0,69620.0,58751.0,65802.0,69183.0,68335.0,69486.0,92886.0,73730.0,67903.0,66042.0,71502.0,70658.0,75603.0,79887.0,78344.0,87527.0,91694.0,88872.0,86004.0,81422.0,79171.0,101440.0,102730.0
95,M,True,4297.0,5431.6,5397.0,5454.3,5460.3,5415.0,5288.9,5169.8,5096.9,5040.7,5284.5,5385.6,5283.1,5268.6,5264.6,3979.4,6474.4,5111.8,6511.1,9433.9,9308.8,9295.4,9115.0,6271.1,7935.0,8249.7,8154.7,5264.9,5345.7,5464.1,8568.2,8732.6,11492.0,11316.0,11276.0,12619.0,12478.0,12856.0,12719.0,12752.0
96,M,True,13511.0,13565.0,7256.8,9763.3,10971.0,10847.0,7416.6,7654.2,2682.8,8859.6,6264.5,6269.8,6208.6,6225.6,6112.0,6127.2,6179.3,6056.6,5906.3,8832.4,12358.0,12465.0,12481.0,12555.0,12419.0,12478.0,12645.0,12841.0,12681.0,12629.0,12528.0,9200.7,6179.7,9546.2,9377.3,11566.0,6923.8,12708.0,10213.0,8993.1
97,M,False,24522.0,25280.0,26041.0,23018.0,19155.0,22304.0,24162.0,24611.0,22764.0,24163.0,23014.0,25002.0,20349.0,23347.0,21491.0,21218.0,20576.0,20935.0,20434.0,17193.0,16624.0,17641.0,17397.0,15300.0,16420.0,16075.0,14767.0,14714.0,17176.0,16415.0,15517.0,14600.0,12822.0,12703.0,13886.0,13982.0,13811.0,14980.0,15101.0,15034.0
98,M,False,12402.0,10974.0,15438.0,10927.0,19563.0,18445.0,19155.0,10240.0,9998.5,10272.0,14120.0,16015.0,10884.0,14798.0,11720.0,11612.0,11370.0,12059.0,11881.0,12823.0,12049.0,11252.0,11881.0,11994.0,11743.0,12039.0,12888.0,12542.0,11784.0,11714.0,10487.0,11192.0,10643.0,10411.0,10251.0,13256.0,13012.0,12675.0,12536.0,12536.0
99,M,False,16261.0,16387.0,13505.0,13613.0,13376.0,12848.0,12718.0,15513.0,15181.0,14673.0,15276.0,15361.0,15133.0,14933.0,14681.0,14859.0,14448.0,11997.0,12386.0,12502.0,11972.0,11814.0,11608.0,11756.0,11778.0,11714.0,11935.0,12282.0,12334.0,12343.0,12231.0,11751.0,12015.0,11967.0,11932.0,11535.0,11283.0,10434.0,10611.0,11119.0
100,M,True,96110.0,49385.0,171180.0,202730.0,150870.0,116780.0,237930.0,148390.0,148690.0,219010.0,236930.0,211130.0,251740.0,142380.0,128110.0,208400.0,95126.0,107810.0,116470.0,96407.0,80125.0,71758.0,76634.0,53808.0,52985.0,34882.0,44872.0,96801.0,62978.0,52539.0,87060.0,77166.0,89903.0,87340.0,80101.0,98737.0,77468.0,54549.0,60955.0,94724.0
101,M,True,9495.7,10538.0,14639.0,17463.0,10785.0,10745.0,15409.0,14849.0,13936.0,17720.0,16931.0,17963.0,16360.0,15835.0,20065.0,23737.0,20971.0,26837.0,25421.0,21239.0,28136.0,25964.0,37137.0,37721.0,30003.0,28360.0,27779.0,30072.0,26455.0,30830.0,26841.0,29117.0,24465.0,28170.0,33501.0,48985.0,38928.0,37041.0,47523.0,40667.0
102,M,True,46708.0,54418.0,44993.0,45214.0,55501.0,49932.0,45950.0,45453.0,53671.0,56497.0,45242.0,53251.0,52229.0,54033.0,45278.0,55628.0,52580.0,63341.0,51693.0,63737.0,63159.0,65221.0,58360.0,49637.0,62622.0,64655.0,58103.0,48914.0,58528.0,56078.0,64756.0,65358.0,77401.0,71405.0,63265.0,69354.0,66979.0,61391.0,72646.0,75568.0
103,M,True,94201.0,89146.0,97941.0,92220.0,89597.0,100590.0,106410.0,109400.0,108490.0,107050.0,106400.0,122040.0,101990.0,108960.0,121750.0,126570.0,111710.0,114010.0,112660.0,109830.0,115610.0,118030.0,118400.0,115660.0,138570.0,141240.0,148610.0,159320.0,145000.0,122620.0,117030.0,119370.0,121200.0,122450.0,119990.0,136360.0,152950.0,146240.0,136920.0,135910.0
104,M,True,122450.0,119990.0,136360.0,152950.0,146240.0,136920.0,135910.0,156460.0,141070.0,143530.0,123860.0,119950.0,125720.0,108300.0,111110.0,111870.0,112470.0,128970.0,120770.0,127210.0,128770.0,115630.0,111170.0,134330.0,100580.0,92524.0,87580.0,113920.0,111980.0,93953.0,108220.0,110920.0,101560.0,101830.0,98795.0,120450.0,98425.0,88671.0,95057.0,112280.0
105,M,True,116610.0,124830.0,109700.0,129830.0,97092.0,96719.0,108900.0,108050.0,112140.0,116650.0,136100.0,145250.0,115830.0,126470.0,108810.0,119390.0,120390.0,141060.0,139270.0,113780.0,123110.0,143080.0,174940.0,172820.0,177880.0,164240.0,142260.0,149650.0,161080.0,159590.0,144300.0,185200.0,163550.0,192780.0,152670.0,190380.0,178140.0,207790.0,192770.0,175170.0
106,M,False,189300.0,181240.0,188520.0,173450.0,187270.0,194380.0,222800.0,179280.0,214410.0,192710.0,187850.0,165270.0,203170.0,204490.0,189130.0,180650.0,199540.0,164570.0,198330.0,182970.0,182280.0,204360.0,219050.0,212660.0,225360.0,231440.0,208820.0,202740.0,173580.0,203610.0,219020.0,186280.0,172560.0,194550.0,201420.0,192410.0,229290.0,228400.0,222380.0,220630.0
107,M,False,204360.0,219050.0,212660.0,225360.0,231440.0,208820.0,202740.0,173580.0,203610.0,219020.0,186280.0,172560.0,194550.0,201420.0,192410.0,229290.0,228400.0,222380.0,220630.0,197220.0,225780.0,207210.0,266710.0,260140.0,250030.0,225090.0,238680.0,189170.0,186360.0,193510.0,178210.0,180140.0,184370.0,181140.0,178760.0,189190.0,169740.0,195070.0,179250.0,158670.0
108,M,False,189170.0,186360.0,193510.0,178210.0,180140.0,184370.0,181140.0,178760.0,189190.0,169740.0,195070.0,179250.0,158670.0,179560.0,144920.0,144060.0,143440.0,160010.0,163010.0,171710.0,153660.0,152760.0,114470.0,148430.0,158860.0,160520.0,145580.0,177340.0,155440.0,143300.0,151500.0,163360.0,168670.0,166730.0,178230.0,186270.0,159070.0,172390.0,137580.0,190810.0
109,M,False,5013.7,5083.6,4986.1,5135.5,5135.7,5114.2,5051.9,5038.7,4940.5,4938.5,5060.0,5079.7,4963.7,4970.3,4965.5,4918.9,4945.3,3780.6,5027.0,5091.3,5072.2,5187.6,5334.4,5203.1,5189.7,4939.0,5010.8,4967.2,5001.8,4850.2,4876.6,4774.2,4802.9,4836.4,4810.3,4729.1,4682.0,4606.6,3642.2,4458.9
110,M,True,3842.0,4386.9,3446.3,1264.6,3042.0,2027.0,3822.4,3096.7,2645.5,1937.0,2377.4,3241.8,6237.0,5575.5,1758.6,1797.8,925.84,1004.8,4056.0,3173.2,3819.2,8178.1,5824.9,4479.3,4311.3,7887.1,2331.9,2521.1,2616.9,3153.9,3265.8,9639.3,3849.3,5099.0,3992.4,4313.9,7044.2,6851.9,7067.0,20590.0
111,M,False,2813.7,2863.3,1674.4,2886.9,1717.6,1715.8,1699.9,2982.3,1797.7,1850.2,1891.6,2049.6,2745.8,2819.5,2817.1,2141.3,2058.7,2714.5,2614.7,2615.2,2731.5,2786.4,5016.7,3296.7,3288.0,3410.9,4925.7,6626.8,3570.8,3737.2,5884.3,5677.1,4131.4,6600.0,5715.7,4063.7,5627.8,4518.9,4596.1,4720.1
112,M,False,86523.0,68850.0,48756.0,31616.0,8760.7,10875.0,37639.0,33580.0,11930.0,36807.0,47600.0,93780.0,96210.0,136100.0,141130.0,127130.0,189490.0,164440.0,237990.0,185350.0,139520.0,253060.0,219880.0,174820.0,207120.0,136460.0,92323.0,55555.0,35682.0,35240.0,36382.0,17851.0,19492.0,57051.0,64623.0,81174.0,197620.0,162530.0,270240.0,260550.0
113,M,True,431.49,442.33,429.54,425.6,471.9,445.61,438.65,433.15,437.61,438.25,501.08,429.85,399.44,413.02,451.54,464.1,457.31,454.58,458.93,468.09,482.67,648.09,897.71,908.13,871.27,744.17,702.43,731.15,714.4,789.13,772.96,1434.0,580.39,577.59,1043.0,1644.7,1857.6,2002.5,2122.1,3009.4
114,M,False,13003.0,13328.0,17093.0,14403.0,13546.0,14531.0,15249.0,16463.0,13336.0,12523.0,15994.0,10741.0,13608.0,16454.0,13715.0,14204.0,12473.0,11377.0,11875.0,13693.0,10848.0,10235.0,11408.0,11905.0,11169.0,8893.2,10634.0,10857.0,11193.0,9558.3,10136.0,10797.0,9937.9,9739.1,9561.8,9109.0,10669.0,9718.4,10956.0,10674.0
115,M,True,9345.5,10495.0,8252.8,11744.0,16701.0,16685.0,11636.0,6292.7,13962.0,12288.0,21818.0,27351.0,17865.0,20430.0,22214.0,33369.0,35104.0,26794.0,34002.0,41171.0,27448.0,45012.0,37454.0,24858.0,49887.0,23097.0,30038.0,18007.0,17573.0,25963.0,19783.0,31337.0,29157.0,37232.0,24423.0,35050.0,26791.0,32736.0,26152.0,35598.0
116,M,False,43800.0,37001.0,28850.0,17550.0,25079.0,36277.0,21195.0,22720.0,28758.0,13872.0,27068.0,26960.0,16673.0,16602.0,21422.0,21801.0,25748.0,22299.0,23478.0,16582.0,18512.0,14308.0,20209.0,21996.0,35657.0,22379.0,19681.0,27595.0,19699.0,16007.0,12981.0,14950.0,15759.0,12317.0,10568.0,4018.0,8445.2,1848.0,4720.7,6756.2
117,M,False,19681.0,27595.0,19699.0,16007.0,12981.0,14950.0,15759.0,12317.0,10568.0,4018.0,8445.2,1848.0,4720.7,6756.2,3574.9,10523.0,2295.8,6210.9,643.88,1646.9,8721.0,2867.0,1679.2,817.07,0.0,1238.6,226.59,1426.0,514.53,511.92,0.0,1657.3,4438.9,4525.4,4526.4,4550.5,4490.0,3785.4,3757.0,3122.9
118,M,True,11501.0,13595.0,13357.0,12766.0,17275.0,15303.0,14396.0,9969.5,13497.0,16142.0,11724.0,11597.0,9113.4,12982.0,13418.0,16490.0,12315.0,12275.0,15412.0,12524.0,15062.0,14687.0,15964.0,14313.0,12168.0,14095.0,15739.0,14414.0,11494.0,11992.0,13061.0,14518.0,14764.0,12090.0,8198.4,13239.0,13124.0,10540.0,11422.0,14212.0
119,M,False,16490.0,12315.0,12275.0,15412.0,12524.0,15062.0,14687.0,15964.0,14313.0,12168.0,14095.0,15739.0,14414.0,11494.0,11992.0,13061.0,14518.0,14764.0,12090.0,8198.4,13239.0,13124.0,10540.0,11422.0,14212.0,14044.0,15201.0,16357.0,14675.0,13854.0,14465.0,14867.0,14115.0,15932.0,15336.0,14029.0,15861.0,16974.0,16548.0,13746.0
120,M,False,17775.0,17021.0,12654.0,11389.0,11505.0,12718.0,18686.0,18628.0,18816.0,18422.0,18902.0,19525.0,17886.0,18655.0,17770.0,17388.0,22008.0,24564.0,27483.0,27757.0,27297.0,23213.0,38386.0,28604.0,18599.0,18734.0,24208.0,19283.0,19506.0,28799.0,30586.0,22906.0,21436.0,23227.0,23344.0,16868.0,11211.0,29075.0,25539.0,24542.0
121,M,False,32193.0,32911.0,26960.0,29315.0,37264.0,43309.0,35053.0,38057.0,30740.0,27748.0,27830.0,30649.0,31530.0,33316.0,30676.0,30884.0,33354.0,32691.0,32410.0,32282.0,29033.0,28546.0,30084.0,28496.0,28525.0,31738.0,30820.0,27921.0,31831.0,32487.0,31459.0,30745.0,28619.0,33799.0,27191.0,32471.0,30247.0,29909.0,27837.0,26816.0
122,M,False,450.77,457.25,446.08,447.16,440.86,439.48,433.36,431.18,429.83,440.52,428.31,435.41,430.32,422.42,427.58,433.45,428.69,421.71,497.31,494.34,512.62,516.28,944.94,964.66,974.56,997.06,987.59,962.32,943.19,917.96,1333.8,955.42,974.86,1453.3,1454.8,1370.0,1689.2,1624.5,1825.9,1562.6
123,M,True,13571.0,11498.0,11707.0,10282.0,10326.0,6908.5,9384.6,8660.4,8171.9,9545.9,8644.4,8860.4,8558.1,8614.8,8645.9,8192.4,9245.1,8930.1,8821.7,10354.0,8734.3,8710.5,9976.7,11449.0,12631.0,15464.0,15103.0,15761.0,14091.0,17467.0,17296.0,21151.0,23995.0,26717.0,23453.0,25300.0,25000.0,23700.0,20540.0,25078.0
124,M,True,74832.0,77763.0,88644.0,88221.0,83551.0,94604.0,82742.0,83164.0,84503.0,83050.0,82226.0,85990.0,84450.0,83075.0,92390.0,110700.0,98843.0,100980.0,106440.0,97585.0,86862.0,108630.0,83516.0,101130.0,91380.0,96525.0,94316.0,97917.0,89452.0,101460.0,90625.0,105340.0,112090.0,95687.0,125160.0,110020.0,119890.0,99162.0,114620.0,129180.0
125,M,False,77763.0,88644.0,88221.0,83551.0,94604.0,82742.0,83164.0,84503.0,83050.0,82226.0,85990.0,84450.0,83075.0,92390.0,110700.0,98843.0,100980.0,106440.0,97585.0,86862.0,108630.0,83516.0,101130.0,91380.0,96525.0,94316.0,97917.0,89452.0,101460.0,90625.0,105340.0,112090.0,95687.0,125160.0,110020.0,119890.0,99162.0,114620.0,129180.0,133740.0
126,M,False,98843.0,100980.0,106440.0,97585.0,86862.0,108630.0,83516.0,101130.0,91380.0,96525.0,94316.0,97917.0,89452.0,101460.0,90625.0,105340.0,112090.0,95687.0,125160.0,110020.0,119890.0,99162.0,114620.0,129180.0,133740.0,102000.0,114200.0,125170.0,133640.0,128690.0,114480.0,112640.0,139980.0,170520.0,168530.0,176300.0,153270.0,185650.0,153740.0,160440.0
127,M,True,94316.0,97917.0,89452.0,101460.0,90625.0,105340.0,112090.0,95687.0,125160.0,110020.0,119890.0,99162.0,114620.0,129180.0,133740.0,102000.0,114200.0,125170.0,133640.0,128690.0,114480.0,112640.0,139980.0,170520.0,168530.0,176300.0,153270.0,185650.0,153740.0,160440.0,167870.0,156350.0,144010.0,179670.0,158590.0,156430.0,166630.0,149920.0,161900.0,164630.0
128,M,False,112090.0,95687.0,125160.0,110020.0,119890.0,99162.0,114620.0,129180.0,133740.0,102000.0,114200.0,125170.0,133640.0,128690.0,114480.0,112640.0,139980.0,170520.0,168530.0,176300.0,153270.0,185650.0,153740.0,160440.0,167870.0,156350.0,144010.0,179670.0,158590.0,156430.0,166630.0,149920.0,161900.0,164630.0,191580.0,187120.0,173630.0,160590.0,146950.0,147970.0
129,M,False,133640.0,128690.0,114480.0,112640.0,139980.0,170520.0,168530.0,176300.0,153270.0,185650.0,153740.0,160440.0,167870.0,156350.0,144010.0,179670.0,158590.0,156430.0,166630.0,149920.0,161900.0,164630.0,191580.0,187120.0,173630.0,160590.0,146950.0,147970.0,125250.0,145210.0,176280.0,167300.0,184860.0,161850.0,153750.0,159970.0,175470.0,162450.0,163400.0,174380.0
130,M,False,149920.0,161900.0,164630.0,191580.0,187120.0,173630.0,160590.0,146950.0,147970.0,125250.0,145210.0,176280.0,167300.0,184860.0,161850.0,153750.0,159970.0,175470.0,162450.0,163400.0,174380.0,158900.0,153430.0,161610.0,153500.0,133400.0,133050.0,135890.0,131780.0,140030.0,173870.0,182240.0,175280.0,148010.0,177850.0,194860.0,152210.0,183740.0,169310.0,193060.0
131,M,False,161610.0,153500.0,133400.0,133050.0,135890.0,131780.0,140030.0,173870.0,182240.0,175280.0,148010.0,177850.0,194860.0,152210.0,183740.0,169310.0,193060.0,148790.0,165390.0,173350.0,196420.0,176580.0,149230.0,209190.0,175060.0,201820.0,174070.0,191550.0,200930.0,166750.0,204730.0,196690.0,164830.0,175630.0,176410.0,164120.0,205350.0,183690.0,244540.0,212420.0
132,M,False,198210.0,190730.0,217190.0,246090.0,231030.0,242790.0,221090.0,236750.0,226620.0,189810.0,196940.0,214480.0,257940.0,215360.0,233140.0,231980.0,246280.0,219720.0,233750.0,216070.0,207880.0,218700.0,224730.0,203010.0,200950.0,179470.0,194440.0,178870.0,186500.0,198940.0,188450.0,194680.0,179740.0,177620.0,173310.0,183670.0,192770.0,165070.0,151690.0,153920.0
133,M,False,121830.0,123640.0,134220.0,106660.0,113330.0,111140.0,119200.0,130040.0,120740.0,119100.0,102560.0,106810.0,116170.0,118980.0,115680.0,103690.0,109090.0,98428.0,100140.0,88600.0,90312.0,96820.0,90486.0,87503.0,86944.0,76703.0,73380.0,84237.0,73740.0,85434.0,89811.0,82273.0,84130.0,81066.0,84673.0,76733.0,83889.0,73018.0,81989.0,77849.0
