name,tss,parameter,coincidence,label
LR,0.10910778985507245,ABSNJZH_TOTUSJZ,all,6h-18h Time-series
LR,0.11585144927536234,ABSNJZH_TOTUSJZ,all,13-24h Time-series
RFC,0.7791032608695653,ABSNJZH_TOTUSJZ,all,24h Time-series
RFC,0.7481249999999999,ABSNJZH_TOTUSJZ,all,0-12h Time-series
RFC,0.7651675724637681,ABSNJZH_TOTUSJZ,all,6h-18h Time-series
RFC,0.7533876811594203,ABSNJZH_TOTUSJZ,all,13-24h Time-series
SVM,0.6763405797101448,ABSNJZH_TOTUSJZ,all,24h Time-series
SVM,0.6839538043478259,ABSNJZH_TOTUSJZ,all,0-12h Time-series
SVM,0.6685688405797101,ABSNJZH_TOTUSJZ,all,6h-18h Time-series
SVM,0.66911231884058,ABSNJZH_TOTUSJZ,all,13-24h Time-series
KNN,0.6341304347826088,ABSNJZH_USFLUX,all,24h Time-series
KNN,0.6097599637681159,ABSNJZH_USFLUX,all,0-12h Time-series
KNN,0.6254438405797101,ABSNJZH_USFLUX,all,6h-18h Time-series
KNN,0.6123414855072463,ABSNJZH_USFLUX,all,13-24h Time-series
LR,0.0,ABSNJZH_USFLUX,all,24h Time-series
LR,0.0,ABSNJZH_USFLUX,all,0-12h Time-series
LR,0.0,ABSNJZH_USFLUX,all,6h-18h Time-series
LR,0.0,ABSNJZH_USFLUX,all,13-24h Time-series
RFC,0.7583333333333333,ABSNJZH_USFLUX,all,24h Time-series
RFC,0.7412952898550725,ABSNJZH_USFLUX,all,0-12h Time-series
RFC,0.7532246376811593,ABSNJZH_USFLUX,all,6h-18h Time-series
RFC,0.7579755434782609,ABSNJZH_USFLUX,all,13-24h Time-series
SVM,0.6417119565217391,ABSNJZH_USFLUX,all,24h Time-series
SVM,0.6201358695652173,ABSNJZH_USFLUX,all,0-12h Time-series
SVM,0.6331114130434782,ABSNJZH_USFLUX,all,6h-18h Time-series
SVM,0.6163632246376812,ABSNJZH_USFLUX,all,13-24h Time-series
KNN,0.5761684782608696,ABSNJZH_d_l_f,all,24h Time-series
KNN,0.5576902173913043,ABSNJZH_d_l_f,all,0-12h Time-series
KNN,0.5818206521739131,ABSNJZH_d_l_f,all,6h-18h Time-series
KNN,0.5980797101449277,ABSNJZH_d_l_f,all,13-24h Time-series
LR,0.18624547101449276,ABSNJZH_d_l_f,all,24h Time-series
LR,0.20362318840579713,ABSNJZH_d_l_f,all,0-12h Time-series
LR,0.22388586956521742,ABSNJZH_d_l_f,all,6h-18h Time-series
LR,0.18355978260869563,ABSNJZH_d_l_f,all,13-24h Time-series
RFC,0.7561684782608695,ABSNJZH_d_l_f,all,24h Time-series
RFC,0.7041983695652175,ABSNJZH_d_l_f,all,0-12h Time-series
RFC,0.7378442028985506,ABSNJZH_d_l_f,all,6h-18h Time-series
RFC,0.7438451086956521,ABSNJZH_d_l_f,all,13-24h Time-series
