name,tss,parameter,coincidence,label
KNN,0.6252128623188404,"('MEANGAM', 'ABSNJZH')",all,0-12h Time-series
KNN,0.6280298913043477,"('MEANGAM', 'ABSNJZH')",all,6h-18h Time-series
KNN,0.642481884057971,"('MEANGAM', 'ABSNJZH')",all,13-24h Time-series
LR,0.07499094202898554,"('MEANGAM', 'ABSNJZH')",all,24h Time-series
LR,0.0,"('MEANGAM', 'ABSNJZH')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'ABSNJZH')",all,6h-18h Time-series
LR,0.0,"('MEANGAM', 'ABSNJZH')",all,13-24h Time-series
RFC,0.8075181159420289,"('MEANGAM', 'ABSNJZH')",all,24h Time-series
RFC,0.8039583333333333,"('MEANGAM', 'ABSNJZH')",all,0-12h Time-series
RFC,0.8090081521739129,"('MEANGAM', 'ABSNJZH')",all,6h-18h Time-series
RFC,0.8198233695652174,"('MEANGAM', 'ABSNJZH')",all,13-24h Time-series
SVM,0.7603623188405797,"('MEANGAM', 'ABSNJZH')",all,24h Time-series
SVM,0.6186548913043477,"('MEANGAM', 'ABSNJZH')",all,0-12h Time-series
SVM,0.6295969202898551,"('MEANGAM', 'ABSNJZH')",all,6h-18h Time-series
SVM,0.640221920289855,"('MEANGAM', 'ABSNJZH')",all,13-24h Time-series
KNN,0.6855480072463768,"('MEANGAM', 'MEANSHR')",all,24h Time-series
KNN,0.6431204710144928,"('MEANGAM', 'MEANSHR')",all,0-12h Time-series
KNN,0.6323596014492753,"('MEANGAM', 'MEANSHR')",all,6h-18h Time-series
KNN,0.6486096014492755,"('MEANGAM', 'MEANSHR')",all,13-24h Time-series
LR,0.09565670289855076,"('MEANGAM', 'MEANSHR')",all,24h Time-series
LR,0.0,"('MEANGAM', 'MEANSHR')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'MEANSHR')",all,6h-18h Time-series
LR,0.0,"('MEANGAM', 'MEANSHR')",all,13-24h Time-series
RFC,0.8084601449275363,"('MEANGAM', 'MEANSHR')",all,24h Time-series
RFC,0.8091213768115942,"('MEANGAM', 'MEANSHR')",all,0-12h Time-series
RFC,0.8098913043478262,"('MEANGAM', 'MEANSHR')",all,6h-18h Time-series
RFC,0.8248097826086958,"('MEANGAM', 'MEANSHR')",all,13-24h Time-series
SVM,0.7443251811594203,"('MEANGAM', 'MEANSHR')",all,24h Time-series
SVM,0.6453849637681159,"('MEANGAM', 'MEANSHR')",all,0-12h Time-series
SVM,0.6295923913043477,"('MEANGAM', 'MEANSHR')",all,6h-18h Time-series
SVM,0.6406431159420289,"('MEANGAM', 'MEANSHR')",all,13-24h Time-series
KNN,0.7081431159420292,"('MEANGAM', 'MEANGBH')",all,24h Time-series
KNN,0.6361730072463768,"('MEANGAM', 'MEANGBH')",all,0-12h Time-series
KNN,0.6397192028985508,"('MEANGAM', 'MEANGBH')",all,6h-18h Time-series
KNN,0.631064311594203,"('MEANGAM', 'MEANGBH')",all,13-24h Time-series
LR,0.07136775362318841,"('MEANGAM', 'MEANGBH')",all,24h Time-series
LR,0.0,"('MEANGAM', 'MEANGBH')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'MEANGBH')",all,6h-18h Time-series
LR,0.0,"('MEANGAM', 'MEANGBH')",all,13-24h Time-series
RFC,0.8089266304347826,"('MEANGAM', 'MEANGBH')",all,24h Time-series
RFC,0.8071648550724639,"('MEANGAM', 'MEANGBH')",all,0-12h Time-series
RFC,0.814207427536232,"('MEANGAM', 'MEANGBH')",all,6h-18h Time-series
RFC,0.8165987318840581,"('MEANGAM', 'MEANGBH')",all,13-24h Time-series
SVM,0.7532427536231885,"('MEANGAM', 'MEANGBH')",all,24h Time-series
SVM,0.6511367753623188,"('MEANGAM', 'MEANGBH')",all,0-12h Time-series
SVM,0.6275679347826087,"('MEANGAM', 'MEANGBH')",all,6h-18h Time-series
SVM,0.6416893115942028,"('MEANGAM', 'MEANGBH')",all,13-24h Time-series
KNN,0.6287771739130434,"('MEANGAM', 'USFLUX')",all,24h Time-series
KNN,0.6309329710144927,"('MEANGAM', 'USFLUX')",all,0-12h Time-series
KNN,0.6335733695652174,"('MEANGAM', 'USFLUX')",all,6h-18h Time-series
KNN,0.626616847826087,"('MEANGAM', 'USFLUX')",all,13-24h Time-series
LR,0.0,"('MEANGAM', 'USFLUX')",all,24h Time-series
LR,0.0,"('MEANGAM', 'USFLUX')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'USFLUX')",all,6h-18h Time-series
LR,0.0,"('MEANGAM', 'USFLUX')",all,13-24h Time-series
RFC,0.8132246376811595,"('MEANGAM', 'USFLUX')",all,24h Time-series
RFC,0.8079166666666667,"('MEANGAM', 'USFLUX')",all,0-12h Time-series
RFC,0.8083922101449275,"('MEANGAM', 'USFLUX')",all,6h-18h Time-series
RFC,0.8060869565217392,"('MEANGAM', 'USFLUX')",all,13-24h Time-series
SVM,0.6476947463768117,"('MEANGAM', 'USFLUX')",all,24h Time-series
SVM,0.6250498188405798,"('MEANGAM', 'USFLUX')",all,0-12h Time-series
SVM,0.642925724637681,"('MEANGAM', 'USFLUX')",all,6h-18h Time-series
SVM,0.6420199275362318,"('MEANGAM', 'USFLUX')",all,13-24h Time-series
KNN,0.6997871376811595,"('MEANGAM', 'MEANJZD')",all,24h Time-series
KNN,0.64018115942029,"('MEANGAM', 'MEANJZD')",all,0-12h Time-series
KNN,0.6387454710144929,"('MEANGAM', 'MEANJZD')",all,6h-18h Time-series
KNN,0.6443931159420289,"('MEANGAM', 'MEANJZD')",all,13-24h Time-series
LR,0.07593297101449276,"('MEANGAM', 'MEANJZD')",all,24h Time-series
LR,0.0,"('MEANGAM', 'MEANJZD')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'MEANJZD')",all,6h-18h Time-series
