,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25
1719,B,False,0.0027003,0.0085301,-0.0057071,0.0,0.0022527,0.0043153,0.0025038,0.0052204,0.00028477,0.00058626,-0.0040926,-0.0082799,-0.011158,-0.010817,-0.041743,-0.0062,-0.0086405,-0.0091993,-0.0052535,-0.0047329,-0.0064352,-0.0062772,-0.0053471,-0.005287,-0.0047407
1720,B,False,0.00086801,0.0012286,0.0016103,0.0017228,-0.00055142,3.5414e-05,-0.00058732,0.00048714,0.00015587,0.00014991,-0.00039193,0.0007501,0.00073779,-0.0014575,-0.0018917,-0.000343,-0.0006278,-0.00069719,-0.0033432,-0.0046768,-0.0053489,-0.00027723,-0.0012381,-0.0020438,0.00075747
1721,B,False,0.0033504,0.0022063,0.0036596,0.0018634,-0.00040059,0.0019091,0.0024124,0.0015531,0.0015667,0.0018043,0.0022399,0.0017812,0.0019337,0.0019128,0.00072484,0.0012547,0.0020441,0.001913,0.0008597,0.0016856,0.0010712,0.0023011,0.0011652,0.00042607,0.00025782
1722,B,False,0.00075405,0.00067859,0.0015695,0.0016627,0.0014861,0.0010043,0.0010456,0.0014498,0.0012299,0.0010695,0.0012441,0.0013128,0.0014491,0.0011954,0.00139,0.0014995,0.0014756,0.0012658,0.0011511,0.001037,0.00091421,0.0010242,0.0011107,0.00089553,0.0011162
1723,B,False,0.00811,0.0085458,0.0083493,0.0091412,0.010169,0.0099158,0.008923,0.009357,0.010202,0.0096742,0.009935,0.0097706,0.0093961,0.0091339,0.0099466,0.0096114,0.0093595,0.0096077,0.0092152,0.0095844,0.010128,0.0087999,0.0081792,0.0076862,0.0084742
1724,B,False,0.0035844,0.003575,0.0038758,0.0039791,0.0039855,0.004114,0.0046727,0.0042782,0.0052534,0.0046388,0.0056466,0.0055647,0.0050072,0.0047617,0.0045025,0.0041709,0.0044682,0.0044951,0.004347,0.0042223,0.0039714,0.0040948,0.0037525,0.0036899,0.0039814
1725,B,False,0.0066784,0.0052248,0.0055132,0.005213,0.005371,0.0049581,0.00547,0.0054052,0.0056129,0.005338,0.0057429,0.0055858,0.0050072,0.005384,0.0043692,0.0044733,0.0041542,0.0040822,0.0037357,0.0042267,0.0049314,0.0046765,0.0046055,0.0046231,0.0042255
1726,B,False,0.00049259,-0.00014321,0.0014624,0.0012208,0.0012965,0.000593,0.00085233,0.00029341,0.00013321,0.0010949,-0.00043828,-0.0012587,0.0011858,0.001633,0.00011763,0.00058106,-0.00038747,-0.00037674,4.5888e-05,-0.0007916,-0.001564,-0.0017361,-0.00051702,-0.00019868,0.00090701
1727,B,False,0.0055925,0.0069141,0.0060163,0.0063073,0.0069497,0.006233,0.0058737,0.0050269,0.0054133,0.0056361,0.0048092,0.0046011,0.0038388,0.0042788,0.0047911,0.0043011,0.0044305,0.0038992,0.0047801,0.0050847,0.0043493,0.0045794,0.0046437,0.0041799,0.0035996
1728,B,False,0.0091365,0.0088659,0.009556,0.0090967,0.0089859,0.0095688,0.0098138,0.010211,0.010589,0.010446,0.010454,0.010448,0.010107,0.010145,0.01019,0.010011,0.0099701,0.0098201,0.009493,0.0093669,0.0091292,0.0092203,0.0089786,0.0088915,0.009087
1729,B,False,-0.00015873,-0.0024737,-0.0024181,-0.00053181,-0.00018497,-8.9385e-05,-0.0004379,-0.0032407,-0.0028499,-0.0030766,-0.00044926,-0.00079181,-0.00053734,-0.00020195,-0.00032278,-0.0024446,-0.0035743,-0.0026444,-0.0020583,-0.003246,-0.0039717,-0.0038841,-0.0014526,-0.0022854,-0.0026728
1730,B,False,0.00021798,8.9827e-05,0.00095966,0.0006754,0.0010036,0.00067718,0.0012072,0.001016,0.00098909,0.001501,0.0016386,0.0018222,0.001521,0.0017813,0.00094462,0.0011585,0.00075011,0.00080854,0.00055855,0.00047118,0.0001131,3.8427e-05,0.00059877,0.00065536,0.00041616
1731,B,False,0.0010079,0.00086794,0.00065655,0.0016115,0.0014728,0.0010544,0.0013101,0.00099688,0.0012804,0.001099,0.001899,0.0016304,0.0016146,0.0012037,0.0022463,0.002727,0.0028293,0.0030146,0.0033575,0.004272,0.0039256,0.0041589,0.0040907,0.003939,0.0037179
1732,B,False,0.0036944,0.0055098,0.004829,0.0055703,0.0047354,0.0052413,0.005725,0.0052487,0.0049257,0.0042477,0.0046012,0.0037761,0.0040698,0.0040213,0.0039847,0.0032583,0.0031373,0.0023582,0.0027257,0.0029956,0.0032489,0.0035564,0.0035288,0.0035135,0.0039794
1733,B,False,0.011362,0.012573,0.010785,0.011445,0.010207,0.008485,0.0084827,0.011095,0.0075658,0.0093597,0.0099783,0.010914,0.0090072,0.010934,0.009279,0.010708,0.008421,0.0091952,0.0078724,0.0092276,0.0089434,0.011624,0.011765,0.013159,0.011208
1734,B,False,-0.0026017,-0.0037108,-0.0040094,-0.0030499,-0.0020443,-0.002768,-0.0033046,-0.003003,-0.0030989,-0.0019883,-0.0015355,-0.0014738,-0.0020087,-0.0015674,-0.0008875,-0.00073253,-0.00022812,-0.0010495,-0.0014302,-0.00059753,-0.0013409,-0.0019179,-0.0013834,-0.0015276,-0.0015732
1735,B,False,0.02241,0.00086704,0.015135,0.02963,0.027229,0.020527,0.0088071,0.0098961,0.010306,0.0050844,0.0071274,0.002647,0.00088309,0.0034478,-0.001276,-0.0026748,-0.0040741,-0.0051796,-0.0045023,-0.0036703,-0.0038131,-0.0042318,-0.0049941,-0.0018441,-0.0026864
1736,B,False,0.0049482,0.0051395,0.0029865,0.0035509,0.0015234,0.0021147,-0.00095138,0.0025211,0.0022765,0.00093725,-0.0028884,-0.0026178,-0.0013189,-0.0052813,-0.0052372,-0.0075557,-0.0062793,-0.0068125,-0.00816,-0.0071919,-0.0052387,-0.0064913,-0.0058185,-0.0040877,-0.0037498
1737,B,False,0.012548,0.010667,0.013319,0.010755,0.0098054,0.0090471,0.008605,0.010794,0.010592,0.0087953,0.0082131,0.0062289,0.005206,0.0049718,0.0066361,0.0063241,0.0035047,0.004184,0.0045915,0.0046932,0.0038565,0.00603,0.0054401,0.0051706,0.0062157
1738,B,False,0.014032,0.014615,0.013543,0.011043,0.014688,0.013046,0.011149,0.0082981,0.011724,0.013423,0.01175,0.012807,0.015098,0.0162,0.018957,0.018376,0.017554,0.018037,0.013761,0.014773,0.015301,0.01521,0.015373,0.016686,0.015332
1739,B,False,-0.0036276,-0.0033123,-0.0034991,-0.0017897,-0.0018328,-0.0017127,-0.0014013,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502,-0.0014087,-0.0022858,-0.0014609,-0.0014209,-0.001514,-0.0015842,-0.0023408,-0.002412,-0.0015747,-0.0015717
1740,B,False,0.0041187,-0.0058504,-0.0018915,-0.0088288,-0.0092899,-0.0092394,-0.0084121,-0.0091873,-0.0083252,-0.0063612,-0.0092245,-0.0072598,-0.0067801,-0.0083381,-0.0081116,-0.0091214,-0.0093271,-0.0095037,-0.0093332,-0.0086235,-0.008263,-0.0079067,-0.0074716,-0.0072127,-0.0068519
1741,B,False,0.0011086,0.00063464,0.00081325,0.00039565,0.0011504,0.00089854,0.0010151,0.0014278,0.001937,0.0013971,0.0018955,0.001936,0.0033043,0.0027578,0.0032907,0.0022683,0.0023889,0.0035712,0.0034469,0.0032224,0.0031389,0.0029064,0.0032876,0.0035369,0.0045326
1742,B,False,0.0073375,0.0072164,0.0072137,0.0078895,0.0080221,0.0081573,0.0078091,0.0080955,0.0075297,0.0074065,0.0066999,0.0062031,0.0062592,0.0055823,0.0055119,0.0053665,0.0054091,0.0055529,0.0050036,0.005755,0.0059229,0.0064742,0.0077218,0.007938,0.0076017
1743,N,False,-0.0037651,-0.004309,-0.0028963,-0.0038984,-0.0031694,-0.0012319,-0.0014843,-0.001402,-0.0014623,-0.0024364,-0.0041343,-0.0032628,-0.0025904,-0.0023486,-0.0021311,-0.0012764,-0.0027979,-0.0045926,-0.0049285,-0.0038394,-0.0029727,-0.00219,-0.0031194,-0.0042361,-0.0034693
1744,N,False,-0.017219,-0.023599,-0.023892,-0.022645,-0.021688,-0.019193,-0.025646,-0.01753,-0.01788,-0.015784,-0.01513,-0.010977,-0.010687,-0.013741,-0.011953,-0.010206,-0.011085,-0.0090273,-0.011674,-0.013495,-0.012697,-0.013849,-0.013496,-0.015028,-0.01584
1745,N,False,-0.0019117,0.00049291,0.0035646,0.0021975,-0.00034168,-0.0010708,0.0005715,-0.0002179,0.0015763,-0.00012245,-0.002036,-0.00098549,-0.00035351,0.0017621,0.00097326,0.00075764,-4.8124e-05,-0.0023912,0.0014932,0.0026004,0.0020632,0.0011591,0.0035253,0.0040539,0.0036893
1746,N,False,-0.0013551,-0.0013269,-0.0027925,-0.0011132,-0.00098834,-0.0030227,-0.0020811,-0.0026783,-0.002363,-0.001957,-0.0016043,-0.0027328,-0.004229,-0.0034045,-0.0020928,-0.0036014,-0.0014471,-0.0035368,-0.0038356,-0.0030553,-0.0024973,-0.0015786,-0.0014518,-0.0025318,-0.0028263
1747,N,False,-0.010991,-0.0066762,-0.012463,-0.014131,-0.014296,-0.010142,-0.012399,-0.010402,-0.010699,-0.010968,-0.010361,-0.011365,-0.010631,-0.011187,-0.014004,-0.0099492,-0.014861,-0.015743,-0.018722,-0.016734,-0.011479,-0.014669,-0.016345,-0.015538,-0.018095
1748,N,False,0.010464,0.0085147,0.0028546,0.0070525,0.0015644,0.0092346,0.009327,0.004522,0.006684,0.0027059,0.0044208,0.0018624,0.0060066,0.0030701,0.004238,0.0034548,0.0044685,0.0023073,0.0025992,0.00098435,0.0013244,0.0014824,0.0016846,0.0021447,0.0024373
1749,N,False,0.0074834,0.0072707,0.0089179,0.0083926,0.0073854,0.0067281,0.0072806,0.0064968,0.0051711,0.007677,0.0065683,0.0087852,0.0065223,0.0079548,0.0092763,0.0097126,0.013055,0.01129,0.0066638,0.0067347,0.0081199,0.0069004,0.0088295,0.011765,0.0097364
1750,N,False,-0.00137,0.00080512,-0.00068816,-0.00131,-0.0011138,-0.00016398,0.00040436,0.00040166,0.00053788,0.00088979,0.00053132,0.0011869,-7.394e-05,-0.00074375,-8.6304e-06,0.00013727,-5.763e-05,0.0010148,-0.0011312,-0.00032839,-9.0971e-05,-0.00096068,-0.0010923,-0.00020973,0.0011947
1751,N,False,0.0059965,0.0059486,0.0033539,0.0061076,0.004124,0.0055341,0.0043317,0.0014207,0.0028523,0.0026336,0.0029902,0.0032415,0.0026527,0.0032572,0.0027035,0.0041996,0.0038968,0.0042223,0.0050364,0.0054432,0.0066983,0.00462,0.004564,0.005593,0.0076985
1752,N,False,0.0021524,0.0028213,0.0017748,-0.00060057,0.002442,-5.3189e-05,0.0024275,-0.00012656,-0.0029457,-0.0021201,-0.00024667,-0.0009545,-0.00046105,0.0014178,0.0035783,0.0045568,0.002842,0.0014343,0.0018003,0.0029261,0.0020934,0.0020799,0.00093772,0.0023501,0.0014676
1753,N,False,-0.026597,-0.031823,-0.031395,-0.032475,-0.033622,-0.033246,-0.027533,-0.024914,-0.026001,-0.02682,-0.028793,-0.02963,-0.022497,-0.024727,-0.023958,-0.026221,-0.031793,-0.029541,-0.024482,-0.028027,-0.029517,-0.027372,-0.02603,-0.030363,-0.027736
1754,N,False,0.0042291,0.0033602,0.0040634,0.0046182,0.0028539,0.0031341,0.0028401,0.0032201,0.003897,0.0032356,0.0028951,0.0051364,0.0067865,0.005608,0.0036873,0.0045459,0.0060873,0.0051757,0.0050936,0.003925,0.0024791,0.0048915,0.0046516,0.0048385,0.0016229
1755,N,False,-0.0093163,-0.0085886,-0.0054784,-0.0040377,-0.0046289,-0.0069705,-0.0052039,-0.0055443,-0.0056006,-0.0068085,-0.003408,-0.004861,-0.0056324,-0.0081746,-0.0069649,-0.0039025,-0.0030046,-0.0027489,-0.0041986,-0.0059847,-0.0027303,-0.0019962,-0.0032231,-0.0010247,-5.3772e-05
1756,N,False,0.00093169,0.0014197,0.0024437,0.0024583,0.0028382,0.0023517,0.0017208,0.0024935,0.0016532,0.0011849,0.0050029,0.0038849,0.0038884,0.0060125,0.0054764,0.0051559,0.0054803,0.0061332,0.0062882,0.0068204,0.0058065,0.0065267,0.0057852,0.0054303,0.0050427
1757,N,False,-0.0021572,0.0012227,-0.0010712,-0.0018986,-0.0017518,-0.00030814,-0.00055514,-0.0015503,-0.0072738,-0.0059954,-0.0043692,-0.0014564,-0.0029028,-0.0046823,-0.0071731,-0.0066512,-0.0073453,-0.0040265,-0.0036553,-0.0020132,-0.0041072,-0.00027032,-0.00099404,-0.0012403,-0.0007362
1758,N,False,-0.00055899,-0.0029085,-0.0028447,-0.0018015,-0.003145,-0.0031337,-0.0017939,-0.0043509,-0.0044396,-0.0036579,-0.0023384,-0.0019404,-0.0040956,-0.0031181,-0.0026114,-0.002778,-0.0021885,-0.001813,-0.00064586,-0.0012877,-0.0017167,-0.00013931,0.00056738,-0.0024521,-0.002717
1759,N,False,0.00041692,-0.0031264,-0.0053983,-0.0019597,-0.0026673,-0.0035209,-0.0027768,-0.00085116,-0.00099782,0.00063551,0.0023679,-0.00059664,-0.0029349,-0.0011325,-0.001856,0.0025309,-0.00065002,-0.0016654,-0.0027714,-0.0030684,0.0032844,-0.0031612,-0.0045384,-0.0018369,7.7918e-05
1760,N,False,-0.0011607,-0.0015576,-0.0021826,-0.0024306,-0.0020002,-0.0027837,-0.0039942,-0.0031313,-0.0039093,-0.0039255,-0.0023526,-0.0027148,-0.0043806,-0.0018005,-0.00089713,-0.00080922,0.001472,-0.00082818,-0.00041572,0.0014051,-0.0016854,-0.0015568,-0.002779,-0.0021848,-0.0031054
1761,N,False,0.0015309,0.0008254,0.00075054,-0.0024726,-0.0039176,-0.0021587,-0.0054043,-0.0048528,-0.00081371,-0.0010644,-0.0017744,-0.0011324,-0.0012668,1.8857e-05,0.0013976,-0.0016906,-0.0019467,-0.00074908,-0.00069541,-0.0032431,-0.002133,-0.0012582,-0.003156,-0.00051475,-0.0042545
1762,N,False,-0.009759,-0.003156,-0.0092792,-0.0069324,-0.007667,-0.00067676,-0.0086648,-0.017343,-0.0076492,-0.0039561,-0.0010958,-0.012213,-0.011699,-0.0053762,-0.0088407,-0.0047913,0.00324,0.00031131,0.00032922,-0.0085642,-0.010611,0.0031118,-0.0054774,-0.0057852,0.0047235
1763,N,False,-0.0038275,-0.0041477,-0.0028342,-0.0054228,0.00044788,-0.0018802,-0.0033104,-0.0027247,-0.0022635,-0.00013448,-0.00076334,0.00039958,0.00065087,0.0010755,-0.00062455,0.00058707,0.0015831,0.0010396,-0.0032082,-0.00032909,-0.0026975,-0.0025567,0.00051928,0.00047834,-0.0037676
1764,N,False,-0.0046313,-0.0035722,-0.0028195,-0.0041186,-0.0039718,-0.0041247,-0.003579,-0.0041267,-0.0047257,-0.0033264,-0.0051058,-0.0037337,-0.0036881,-0.0045858,-0.005511,-0.0045863,-0.0055317,-0.0053584,-0.0056012,-0.0043393,-0.0046338,-0.0047438,-0.0051809,-0.0042463,-0.0051757
1765,N,False,0.0076876,0.0085649,0.0080934,0.011089,0.010912,0.0091614,0.011115,0.011364,0.011308,0.011461,0.011205,0.011038,0.013809,0.013708,0.011105,0.013393,0.009442,0.011986,0.013195,0.014195,0.012734,0.012356,0.011615,0.010535,0.01061
1766,N,False,0.010088,0.013641,0.0067561,0.0064003,0.0067493,0.010207,0.0075175,0.0049536,0.0072382,0.0052781,0.004047,0.0045188,0.0038883,0.0026496,0.0023946,0.0016728,0.004633,0.0056208,0.0045628,0.0020288,0.0073149,0.0050453,0.0043187,0.0038863,0.003718
1767,N,False,0.0020555,0.0017467,0.002127,0.0025222,0.0024262,0.0018719,0.0019231,0.0023001,0.0033047,0.0028783,0.002628,0.0024369,0.0023249,0.0014482,0.00082673,0.0015437,0.0010707,0.00060049,0.0011166,0.0011183,0.0010871,0.00087879,0.00083789,0.00096706,0.0009081
1768,N,False,-0.0095023,-0.0089059,-0.0086041,-0.0076984,-0.0072543,-0.0069436,-0.0070241,-0.0070692,-0.0071858,-0.0071201,-0.0062089,-0.0069612,-0.0081333,-0.0089708,-0.0083857,-0.0084509,-0.0089807,-0.0090895,-0.0090853,-0.0080918,-0.0081597,-0.0088932,-0.008862,-0.0094381,-0.009515
1769,N,False,-0.00034196,-0.0011095,-0.0012035,-0.00058712,0.0017551,-0.0006059,-0.00082341,0.00036843,0.0013174,0.0013166,-0.00019758,-0.00052157,-0.00087684,0.0016832,0.001541,0.0016853,0.0017165,0.0027378,0.0023094,0.0034808,0.0033554,0.0044516,0.0058177,0.0065359,0.0074959
1770,N,False,0.0059639,0.0059122,0.0058013,0.0058987,0.0058714,0.006046,0.005758,0.0058233,0.006281,0.0060238,0.0062879,0.0067048,0.0068793,0.0071395,0.0072708,0.0072825,0.0075752,0.0075244,0.0073258,0.0073295,0.0073041,0.0071751,0.0069289,0.0069195,0.0064737
1771,N,False,0.0038901,0.0042705,0.0043633,0.0040352,0.0044785,0.0035076,0.0048604,0.0052112,0.0039356,0.0031967,0.0031265,0.003622,0.0021212,0.0018781,0.0027032,0.0020522,0.0012856,0.0013141,0.00058206,0.00044469,0.0008442,0.0012991,0.0021478,0.0029006,0.0016215
1772,N,False,-0.0059251,-0.0058508,-0.0057571,-0.0058127,-0.0060327,-0.0060042,-0.0059887,-0.0058887,-0.0050862,-0.0056828,-0.0058099,-0.0055213,-0.0057772,-0.0058169,-0.0056563,-0.0052681,-0.0053169,-0.0052967,-0.0055171,-0.0053653,-0.0053022,-0.0053328,-0.0053152,-0.0053148,-0.0053996
1773,N,False,0.00023134,-0.0011935,-0.00050917,0.00035953,4.162e-05,-0.00015609,-0.00013222,-0.0011946,-3.2714e-05,-0.0016946,-0.001228,-0.0013499,-4.5307e-05,-0.0019535,-0.0020336,-0.0024265,-0.0022362,-0.0032433,-0.0017234,-0.003549,-0.0011706,-0.0019372,-0.0034271,-0.0022721,-0.002511
1774,N,False,-0.0041373,-0.0059432,-0.0050697,-0.0050795,-0.0051629,-0.0062446,-0.004986,-0.0066951,-0.0077527,-0.0073334,-0.0083012,-0.0080259,-0.0059062,-0.0066916,-0.0039561,-0.0030888,-0.0040574,-0.0064202,-0.0069424,-0.0069091,-0.0067637,-0.0037016,-0.0046688,-0.0049317,-0.0071008
1775,N,False,-7.4435e-05,0.0016312,0.0021513,0.0018061,0.00047476,0.0012277,-0.00083528,0.00082835,-0.00066231,0.00050015,-0.00056509,0.00046156,-0.00093959,-0.0019602,-0.00038687,-0.0024506,-0.00052829,-0.0051727,-0.0033459,0.00071092,-0.0017902,-0.004665,-0.0028445,-0.0012116,0.0018074
1776,N,False,0.0029588,0.0017769,0.00028536,0.0021016,1.3455e-05,0.0030334,0.0035942,0.0011657,-0.0012186,-0.0026621,-0.0048123,-0.0025943,-0.003708,-0.00053634,-0.0047645,-0.0045785,-0.0016956,-0.0032743,-0.0032243,-0.0030782,-0.0011635,-0.0029785,-0.0041579,-0.0011924,-0.0016448
1777,N,False,-0.0029672,-0.0052382,-0.0035219,-0.0005116,-0.0022531,-0.0017873,-0.0068716,-0.00495,-0.0056402,-0.006777,-0.0071893,-0.0057602,-0.0071188,-0.0049364,-0.0063068,-0.0076393,-0.0057615,-0.0060626,-0.0072373,-0.0047158,-0.0030858,-0.0042615,-0.0058135,-0.0036959,-0.0042587
1778,N,False,-0.023037,-0.015901,-0.012673,-0.011666,-0.0082573,-0.0049743,-0.0042447,-0.0051561,-0.0071443,-0.0089297,-0.0076873,-0.0032291,-0.0039762,-0.00075318,-0.0024841,-0.0010428,-0.0027674,-0.0036728,-0.0066356,-0.0064331,-0.0077453,-0.0059687,-0.0070247,-0.0055347,-0.0076957
1779,N,False,-0.0061776,-0.0064363,-0.0066152,-0.0068322,-0.0067203,-0.0067799,-0.0071481,-0.0069048,-0.0065342,-0.0070268,-0.0074729,-0.0070909,-0.0070942,-0.0088414,-0.0083761,-0.0074813,-0.0087294,-0.008732,-0.0096677,-0.0092267,-0.0095014,-0.0092723,-0.0096672,-0.0096141,-0.0092899
1780,N,False,-0.0010489,-0.00046383,-0.00084659,-0.00084296,-0.0004191,-9.4414e-05,-0.0003904,-0.00029613,-0.00042335,-0.00024437,-0.00030819,-0.00051179,0.00018332,0.0003391,-0.00027335,-0.00028098,-2.8614e-06,4.1125e-05,0.00010727,0.00012441,0.0003945,6.3219e-05,0.00011978,-0.00016384,-0.00018691
1781,N,False,-0.011302,-0.012718,-0.0097714,-0.01092,-0.011275,-0.012339,-0.0092542,-0.0085542,-0.0081512,-0.007885,-0.0075873,-0.007303,-0.0075626,-0.0083566,-0.0061262,-0.0061314,-0.0032401,-0.0036642,-0.0030613,-0.0059894,-0.0057638,-0.0044909,-0.0044553,-0.0037836,-0.003546
1782,N,False,0.010127,0.0099243,0.010085,0.0098545,0.0091444,0.0098627,0.0094294,0.0090549,0.0087666,0.0090701,0.0092637,0.0091404,0.0089292,0.008869,0.0093312,0.009232,0.00959,0.0098493,0.0091904,0.0093039,0.0094635,0.0094773,0.010298,0.010564,0.0098015
1783,N,False,-0.010828,-0.014176,-0.014461,-0.013989,-0.012785,-0.012724,-0.012454,-0.019659,-0.014744,-0.014996,-0.011447,-0.016636,-0.010408,-0.0082265,-0.010767,-0.01087,-0.010362,-0.0094713,-0.01066,-0.010924,-0.0078845,-0.0075024,-0.006082,-0.011968,-0.0097422
1784,N,False,-0.0019596,-0.0030481,-0.0096426,-0.0010285,-0.0054363,-0.0025549,-0.006495,-0.0083573,-0.0044942,-0.0012867,-0.0039745,-0.003223,0.0053402,0.0068753,0.0020061,0.0053268,0.0016205,0.0013703,0.0022242,0.0018395,0.0058466,0.0002549,0.0012798,7.1398e-05,-0.0069446
1785,N,False,0.0020438,0.0041254,0.0031721,0.0042275,0.0041776,0.002343,-0.0020431,0.0020688,0.0018954,0.0022913,0.00050178,0.00010912,-0.0011931,0.00087205,-0.00042212,0.000462,0.0037728,0.0024726,0.0024109,0.00091907,0.0014857,0.00070107,0.00097545,0.00065548,-0.00027152
1786,N,False,0.0064766,0.0067242,0.0072965,0.006985,0.00722,0.0078441,0.0079143,0.0079051,0.0080178,0.0078453,0.008155,0.0079227,0.0083751,0.0093415,0.0093406,0.0086506,0.0088294,0.010079,0.0097504,0.0087003,0.0077732,0.0081908,0.0079948,0.0069272,0.0070845
1787,N,False,-0.00048098,-0.00074404,-0.00045228,-0.00023884,-0.00056833,-0.00077027,-0.00086158,-0.00047011,-0.00054527,-0.00039618,-0.00019618,-0.00058451,-0.00050119,-0.00040681,-0.00053756,-0.00025504,-0.00020495,-0.00033285,-0.00038114,-0.00035421,-0.00057159,-0.00057635,-0.00067672,-0.00095709,-0.0011881
1788,N,False,-0.00048098,-0.00074404,-0.00045228,-0.00023884,-0.00056833,-0.00077027,-0.00086158,-0.00047011,-0.00054527,-0.00039618,-0.00019618,-0.00058451,-0.00050119,-0.00040681,-0.00053756,-0.00025504,-0.00020495,-0.00033285,-0.00038114,-0.00035421,-0.00057159,-0.00057635,-0.00067672,-0.00095709,-0.0011881
1789,N,False,-0.012328,-0.0066454,-0.0092363,-0.0074594,-0.0052232,-0.0081022,-0.0077681,-0.0069895,-0.0046802,-0.0071381,-0.0078827,-0.0077828,-0.011469,-0.009007,-0.0090093,-0.0073783,-0.0068356,-0.0088687,-0.0071961,-0.0091596,-0.0079734,-0.0092687,-0.010368,-0.0083504,-0.0079561
1790,N,False,-0.0055079,-0.0045913,-0.0041886,-0.0048323,-0.0038306,-0.0033887,-0.003675,-0.0039193,-0.0034739,-0.0049938,-0.0036599,-0.0042294,-0.0049602,-0.0060645,-0.0049134,-0.00344,-0.0063534,-0.0061062,-0.0070236,-0.0068182,-0.0061921,-0.0060944,-0.0052387,-0.0052078,-0.0060985
1791,N,False,-0.0013485,-0.00091468,-0.0017489,-0.0027868,-0.002926,0.0013568,0.0022585,0.0023741,0.0035551,0.003491,-0.0010737,0.00013995,0.0015475,0.0042805,0.0013788,0.0034094,0.0008694,0.001397,0.0018102,0.00094296,0.0041711,0.00083925,0.0018363,0.0025226,0.0022635
1792,N,False,-0.0018298,-2.3099e-05,-0.002751,-0.0045798,-0.0064122,-0.0064325,-0.0066755,-0.0068865,-0.0073857,-0.0067259,-0.0079371,-0.006467,-0.005025,-0.0045856,-0.0047845,-0.0048577,-0.0043307,-0.0041033,-0.0057285,-0.0049675,-0.0061492,-0.0044995,-0.0081823,-0.0062022,-0.008093
1793,N,False,-0.00035712,-0.00026138,-0.0010973,-0.00071205,0.00028455,0.00011974,0.00029775,0.00068913,0.00040192,0.00037438,0.0009107,0.00041177,0.00082395,0.0026424,0.0012257,0.0015594,0.0019078,0.0023046,0.0024454,0.0019037,0.0021669,0.0014969,0.0038214,0.0024669,0.00097652
1794,N,False,-0.0093393,-0.0094867,-0.0093098,-0.0092838,-0.0095321,-0.0099656,-0.010158,-0.010397,-0.0099797,-0.010319,-0.010262,-0.010338,-0.010364,-0.010633,-0.011051,-0.010894,-0.010946,-0.011002,-0.010996,-0.011539,-0.011897,-0.01172,-0.011997,-0.011654,-0.011975
1795,N,False,-0.0030786,-0.0053719,-0.0066525,-0.0074542,-0.0045409,-0.0043109,-0.0072802,-0.0099757,-0.0084072,-0.0067925,-0.0071561,-0.0062204,-0.0084905,-0.0074363,-0.0067479,-0.0072068,-0.0072693,-0.0062506,-0.0059939,-0.0060037,-0.0062878,-0.0061355,-0.0064365,-0.0048698,-0.0051216
1796,N,False,0.0021522,0.001938,0.0019909,0.0011825,0.0011749,0.0016187,0.0013444,0.00010855,7.1849e-05,0.00014601,0.00078267,0.00044695,0.00052185,0.00048072,-9.0118e-05,-0.00014522,0.00019911,0.00039304,0.00052553,0.00034757,0.00079747,0.00058021,0.00080204,0.00086206,0.00027959
1797,N,False,-0.0072997,-0.0084547,-0.0018696,0.0011564,-0.0039159,-0.004503,-0.0056621,-0.010191,-0.013411,-0.0093113,-0.0085758,-0.0055646,-0.0028285,-0.0039293,-0.0053314,-0.0019977,-0.0026018,-0.00039813,0.001672,-0.001915,-0.0018782,-0.0025341,-0.0014402,-0.0027868,-0.0051608
1798,N,False,-0.018701,-0.015492,-0.01388,-0.019484,-0.022106,-0.021107,-0.012917,-0.012945,-0.022845,-0.020467,-0.01981,-0.015737,-0.016325,-0.015987,-0.015328,-0.011513,-0.011439,-0.013255,-0.012557,-0.011818,-0.021107,-0.017118,-0.014157,-0.020856,-0.023199
1799,N,False,0.00083547,0.0025422,0.0027412,0.0004833,0.0012766,0.0019546,0.001245,0.0014425,0.0015007,1.2563e-05,0.00042372,0.0012327,0.0017125,-5.5923e-05,0.0003663,0.0010064,0.0010261,0.00051821,0.0013567,0.0009814,0.0012464,0.00042501,1.9233e-05,0.00096875,-0.0011262
1800,N,False,0.014553,0.013716,0.013697,0.01439,0.012476,0.013249,0.013426,0.011695,0.012894,0.01218,0.013489,0.013093,0.013385,0.012248,0.01192,0.012141,0.010661,0.011382,0.011548,0.011216,0.010475,0.010278,0.0097677,0.0090571,0.01033
