,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15
602,M,True,4.723,4.6992,4.7115,4.7274,4.725,4.8117,4.8085,4.8192,4.8818,4.8365,4.8948,4.8761,4.9341,4.8787,4.9425
603,M,True,5.7377,5.723,5.8736,5.9329,5.8666,5.8773,5.789,5.7936,5.8331,5.9315,5.9023,5.7064,5.8703,5.9029,5.9552
604,M,False,6.3749,6.3219,6.4192,6.2995,6.4211,6.3665,6.4979,6.614,6.6522,6.7411,6.838,6.8907,6.8365,6.8432,6.9039
605,M,True,8.9549,9.0096,9.1497,9.1609,9.2604,9.3502,9.576,9.7567,9.9507,9.9502,9.9106,9.7133,9.8935,9.9735,10.147
606,M,False,20.401,20.635,20.74,20.928,20.256,20.923,20.848,21.177,21.244,21.39,21.144,20.897,20.614,20.796,20.743
607,M,True,0.0,0.0,0.0,0.0,3.1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0722
608,M,False,1.8509,1.8,1.8421,1.838,1.6235,1.5849,0.0,0.0,2.0437,2.0118,2.0397,1.9949,2.0063,0.0,0.0
609,M,False,6.5769,6.6457,6.7393,6.6956,6.7205,6.7847,6.5889,1.2673,6.7088,6.4662,6.536,6.5508,6.5078,6.631,6.6041
610,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,M,False,16.017,16.257,16.279,16.22,16.038,15.91,16.321,16.11,16.372,16.473,16.28,16.616,16.395,16.291,16.074
613,M,False,2.8155,2.7543,2.8783,2.9285,8.0832,7.804,7.7381,7.5942,7.6819,8.1084,7.7732,9.4095,9.3468,9.2442,9.3362
614,M,False,6.1248,5.7796,5.4373,5.7013,5.7507,5.7727,5.5168,5.6473,5.6569,5.7465,5.9149,5.66,5.8482,5.9373,5.9938
615,M,False,8.5716,8.0036,8.3722,8.5117,9.1028,9.038,9.7447,9.7954,9.9091,9.0454,9.1151,9.7943,8.9615,8.3684,8.4865
616,C,True,3.1186,3.3999,3.192,3.1424,3.3648,3.4655,3.3166,2.5305,3.2558,3.1562,3.2088,3.0506,3.183,3.3261,3.1202
617,C,True,9.5063,9.7306,9.5939,9.5657,9.7041,9.6251,4.2158,4.533,6.5864,6.6392,6.3192,55.321,55.644,29.263,4.8275
618,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.85,183.33,184.94,160.64,164.3
619,C,False,59.341,51.899,52.51,57.546,54.389,49.624,47.72,49.508,64.697,50.61,50.991,69.868,56.921,57.821,62.767
620,C,False,34.44,35.012,35.239,34.862,35.617,35.366,35.515,35.318,35.469,35.866,36.402,36.321,35.86,36.777,36.137
621,C,False,1.0835,1.2294,1.1378,1.299,1.2039,3.5768,3.7084,3.4567,2.4969,3.2606,2.4733,1.6965,2.2037,2.1336,2.8744
622,C,False,73.863,63.837,75.23,43.92,42.32,80.893,77.585,81.186,80.12,83.197,79.617,84.931,76.958,70.281,65.495
623,C,False,66.671,51.797,0.0,0.0,43.071,34.294,25.862,20.722,19.613,18.38,19.118,20.323,19.465,19.531,19.683
624,C,False,12.065,11.998,12.17,11.82,11.717,11.611,11.757,11.695,11.767,11.951,11.94,11.921,12.0,12.016,12.017
625,C,True,27.827,28.183,27.816,28.04,27.798,27.921,27.805,28.19,28.309,28.263,28.429,28.84,28.868,29.111,28.919
626,C,False,129.92,130.77,131.99,131.18,131.1,131.13,134.85,135.86,133.6,134.0,133.53,132.03,132.3,134.3,136.39
627,C,False,28.328,28.398,28.283,28.434,28.396,28.302,27.934,28.227,28.19,28.607,28.744,28.626,28.644,28.862,28.782
628,C,False,0.0,0.0,0.0,3.1895,0.0,9.3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,C,False,36.795,36.32,39.208,39.212,36.258,36.168,36.399,38.456,36.214,38.805,39.165,39.197,39.02,38.185,38.227
630,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,C,True,15.392,15.519,15.421,15.351,15.112,15.481,15.134,14.951,14.673,14.726,14.917,14.567,14.773,14.61,14.656
632,C,False,75.555,75.414,75.589,73.991,75.363,75.429,75.582,74.502,73.74,73.818,73.886,72.895,73.08,74.255,73.505
633,C,False,29.075,29.632,30.032,31.089,30.739,31.884,31.262,31.788,33.655,31.348,32.394,32.214,32.252,33.215,32.831
634,C,False,52.799,53.969,52.835,52.117,51.861,52.322,52.515,51.664,52.252,52.131,51.817,54.057,53.551,54.104,54.293
635,C,True,34.136,33.632,34.233,33.781,34.489,33.917,33.647,33.687,32.788,32.914,33.075,32.296,32.088,32.501,32.031
636,C,False,28.164,27.949,28.034,28.006,28.655,29.602,29.379,29.072,29.785,29.363,29.213,29.695,29.756,29.932,29.368
637,C,False,30.252,30.251,29.926,30.414,30.408,30.708,30.821,31.299,31.211,31.058,31.145,31.189,31.483,31.8,31.84
638,C,False,30.636,26.765,32.062,0.0,20.098,20.098,24.298,21.299,22.745,22.77,22.246,23.044,23.332,13.987,12.914
639,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,C,False,38.145,39.994,41.627,38.926,39.938,40.602,36.109,35.0,35.172,37.713,30.773,29.705,29.441,30.779,28.616
641,C,False,56.585,57.105,57.596,57.261,58.424,58.23,58.405,59.129,58.409,59.079,58.923,60.65,60.463,60.862,60.584
642,C,True,4.3832,3.9809,4.1499,3.9886,3.8623,3.8936,4.0057,3.8504,4.0504,4.05,3.874,3.9432,3.938,3.8248,3.7669
643,C,False,78.665,74.236,77.781,78.109,78.411,80.102,60.935,61.073,51.862,51.897,55.62,54.621,49.175,45.911,50.003
644,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,C,False,91.133,88.856,88.473,88.103,88.399,88.175,89.365,88.958,89.912,88.393,89.595,88.101,89.377,88.142,91.287
646,C,False,2.0632,2.8611,2.4326,2.4434,2.4862,1.7312,1.9236,1.8297,2.8296,3.0568,3.0091,2.987,3.0428,2.9795,0.74317
647,C,True,0.0,8.3083,8.3685,8.3622,8.4013,8.4076,6.3485,8.3749,0.0,0.0,5.4988,8.523,8.5107,8.4717,8.4935
648,C,False,3.7376,3.8839,4.0113,3.8052,3.7376,3.7245,3.8476,3.7914,3.8052,3.7508,3.7914,3.5809,3.8572,3.5733,3.7161
649,C,False,9.2697,9.3583,9.3852,9.4685,9.3744,9.3472,9.2888,9.1466,9.206,9.0836,9.1455,9.153,9.1818,8.999,9.0592
650,C,False,34.136,33.632,34.233,33.781,34.489,33.917,33.647,33.687,32.788,32.914,33.075,32.296,32.088,32.501,32.031
651,C,False,3.3033,4.0405,3.9426,6.2752,12.412,4.7261,4.9139,2.2291,3.8431,3.0198,3.015,2.2756,2.1736,1.5787,1.1691
652,C,True,27.178,27.274,27.392,27.433,27.31,27.089,26.879,26.955,27.303,27.314,27.26,27.461,27.432,27.059,27.328
653,C,False,21.922,19.949,20.648,20.406,19.099,18.318,19.551,18.478,18.411,17.969,17.575,17.512,18.322,19.086,17.825
654,C,False,16.653,55.395,39.459,4.2481,12.413,21.6,20.252,19.516,11.331,13.129,7.2433,7.4471,13.353,5.3013,4.0288
655,C,False,14.748,14.22,10.073,13.631,12.721,9.3413,10.953,9.8546,9.1049,8.797,9.3524,10.457,9.092,9.9286,9.2861
656,C,False,85.784,67.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,C,True,14.033,11.953,14.463,3.4234,27.116,5.3574,10.122,10.953,4.8191,10.536,4.2375,8.1178,7.9018,14.075,12.579
658,C,False,16.167,4.5741,13.275,11.993,18.12,15.3,4.6508,12.286,12.039,11.417,12.157,14.51,4.4127,4.2792,14.893
659,C,False,62.949,61.793,62.311,62.063,61.891,62.304,62.446,62.768,62.554,61.893,62.438,62.719,62.104,63.332,62.735
660,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,C,False,26.679,26.594,26.499,26.45,26.517,26.405,26.167,26.272,25.978,26.412,26.216,26.007,26.21,25.904,26.162
662,C,False,2.2978,2.2877,2.9956,2.3238,2.3276,3.2175,3.287,3.039,3.1649,3.0306,2.4033,2.3606,2.3238,2.1974,2.307
663,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,C,False,68.826,67.217,66.41,67.764,67.688,67.141,64.658,67.146,66.283,66.967,64.534,64.161,61.411,61.798,63.242
666,C,True,35.544,12.839,5.3707,19.779,3.2101,3.9671,4.176,6.0237,25.034,70.683,18.186,6.9843,4.745,9.8252,11.341
667,C,False,19.189,19.124,19.201,19.059,19.073,18.931,18.996,19.0,18.854,18.911,19.298,19.148,19.263,19.258,19.242
668,C,False,95.807,93.826,0.0,0.0,0.0,0.0,0.0,99.652,88.96,78.095,82.267,74.815,81.858,77.742,74.413
669,C,False,17.361,17.253,17.377,17.308,17.691,17.707,17.731,17.505,17.495,17.674,17.734,17.619,17.854,17.469,17.776
670,C,False,21.435,19.414,19.205,19.371,24.198,22.571,20.177,19.321,21.775,20.266,20.014,19.662,19.236,23.848,19.055
671,C,False,30.606,30.607,31.434,30.136,29.578,30.041,29.524,29.74,29.602,29.323,29.563,29.645,29.729,30.014,30.396
672,C,False,36.624,37.198,39.173,38.434,37.833,37.242,37.019,37.166,38.989,39.201,39.442,38.615,37.157,35.136,37.143
673,C,False,5.9318,6.2459,7.0678,10.277,9.7849,0.0,0.0,0.0,0.0,0.0,12.456,10.692,0.0,7.9073,7.8401
674,C,True,33.588,33.542,33.371,33.474,33.532,34.032,33.485,33.69,33.801,33.525,32.845,32.924,32.635,32.89,32.921
675,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.826,0.0,0.0,0.0,0.0,18.094,0.0
676,C,False,34.224,34.495,34.365,34.957,34.435,34.697,34.974,35.023,34.982,35.485,35.829,35.405,35.343,35.218,35.845
677,C,False,10.256,10.085,10.126,10.099,10.116,10.079,10.08,10.072,10.114,10.083,9.9834,10.035,10.109,10.047,10.06
678,C,False,49.058,50.423,50.827,51.329,51.495,51.342,51.442,40.6,41.01,39.242,38.82,38.588,37.704,38.302,38.616
679,C,False,15.357,15.715,15.901,15.972,16.193,16.564,16.782,16.665,16.519,16.167,16.466,16.062,16.43,16.33,16.329
680,C,False,16.352,16.355,16.217,16.502,16.528,16.539,16.643,16.976,16.942,16.716,17.117,17.363,17.404,17.551,17.144
681,C,False,14.567,14.434,14.746,14.503,15.165,15.343,15.63,15.92,15.542,15.689,15.891,15.635,15.972,16.787,17.33
682,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,C,False,40.352,41.746,41.524,3.3167,3.5369,3.6845,3.4793,3.5883,3.6649,3.6023,3.8405,3.7321,3.7507,3.9243,3.9726
684,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,C,False,7.9212,14.507,9.8229,7.5876,9.1935,11.037,8.2001,9.0897,13.285,20.362,16.951,7.3541,11.407,18.118,13.763
687,C,False,35.639,37.683,40.787,38.814,40.316,40.081,40.782,39.549,39.676,39.65,39.902,41.214,41.125,40.856,38.835
688,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,C,True,3.2301,8.4229,9.8273,12.566,18.513,5.3174,4.5611,4.979,7.3984,3.2891,3.6088,3.6326,7.5251,4.8006,2.1887
690,C,False,23.517,22.941,22.452,22.522,22.551,22.741,22.466,22.457,22.306,21.7,21.886,22.091,22.298,22.406,22.09
691,C,False,23.133,22.98,22.857,22.959,23.263,22.848,23.041,23.126,22.7,23.007,22.907,24.853,24.753,24.882,26.178
692,C,False,6.0623,6.2893,6.37,6.5272,6.4786,6.3748,6.4893,6.5954,6.6506,6.857,6.7144,6.9666,7.1398,7.199,7.1569
693,C,False,27.714,21.92,20.15,18.384,16.159,15.928,16.086,15.93,15.897,16.829,17.419,17.549,16.645,16.225,15.231
694,C,False,34.176,34.193,33.445,0.0,33.537,0.0,33.577,0.0,33.991,33.914,3.2882,33.826,33.614,0.0,33.545
695,C,False,90.674,90.009,90.225,90.929,91.221,91.36,92.983,93.311,92.973,92.628,92.57,91.726,93.252,94.627,93.448
696,C,False,19.623,41.771,13.797,14.829,12.847,14.622,14.123,14.482,42.369,42.528,42.661,42.816,43.107,42.944,43.149
697,C,False,16.356,16.258,16.207,16.139,16.169,16.28,16.302,16.419,16.653,16.672,16.449,16.307,16.307,16.188,16.192
698,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,C,False,3.1186,3.3999,3.192,3.1424,3.3648,3.4655,3.3166,2.5305,3.2558,3.1562,3.2088,3.0506,3.183,3.3261,3.1202
700,C,False,15.134,14.951,14.673,14.726,14.917,14.567,14.773,14.61,14.656,14.639,14.571,14.276,14.568,14.297,14.631
701,C,False,33.236,33.305,33.786,34.877,35.392,36.76,38.874,38.655,39.367,39.591,39.649,34.99,39.594,40.385,40.969
702,C,False,22.534,23.396,24.033,24.4,23.492,23.563,23.835,24.064,23.855,23.401,23.046,22.287,21.62,21.564,21.935
703,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,C,False,17.549,17.554,17.427,17.18,16.77,17.136,16.825,17.332,17.116,16.976,17.746,17.999,17.744,17.795,17.005
705,C,False,13.001,12.826,12.743,12.88,13.109,12.944,12.668,12.882,12.913,13.034,13.031,13.103,12.98,12.945,13.072
706,C,False,12.392,12.245,12.337,12.452,12.431,12.398,12.461,12.382,12.702,12.719,12.379,12.102,12.311,12.266,12.171
707,C,False,27.733,27.826,27.704,27.77,27.452,27.839,27.607,27.896,27.745,28.222,27.923,27.529,27.827,28.183,27.816
708,C,False,4.2672,4.2295,4.175,4.2599,4.2273,4.0985,4.0672,4.0951,4.0923,4.175,4.3413,4.2765,4.1816,4.4246,4.4575
709,C,False,18.795,18.265,17.851,18.091,18.021,17.128,18.792,19.903,20.445,38.889,41.124,42.549,35.203,43.849,40.235
710,C,False,27.827,28.183,27.816,28.04,27.798,27.921,27.805,28.19,28.309,28.263,28.429,28.84,28.868,29.111,28.919
711,C,False,17.163,17.012,17.02,16.814,17.09,16.938,16.758,16.965,17.486,17.586,18.094,18.064,17.804,18.462,18.516
712,C,False,87.344,88.08,88.499,88.607,88.285,88.433,87.835,88.591,89.144,90.957,89.938,90.557,90.509,92.424,93.19
713,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,C,False,20.185,20.008,20.311,20.489,20.767,20.792,20.34,20.635,20.888,21.02,20.551,21.028,21.463,21.737,22.181
715,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,C,False,42.283,42.473,38.676,40.275,42.808,39.389,43.144,40.377,40.873,38.311,40.032,37.684,36.631,37.288,36.886
717,C,False,6.2435,6.1411,6.7377,6.7323,7.6838,5.4922,6.7833,7.6857,8.0162,5.1018,8.559,5.3053,4.8642,7.3647,6.0723
718,C,False,10.075,10.291,10.573,10.179,9.8993,10.546,11.154,11.648,10.187,9.5162,9.8847,9.2957,9.8463,9.2331,8.8437
719,C,False,14.994,14.972,14.963,15.144,15.147,15.28,15.351,15.289,15.348,15.542,15.421,15.638,15.586,15.456,15.706
720,C,False,71.596,70.876,71.396,69.889,69.955,68.904,69.301,68.655,69.179,68.82,69.755,69.678,69.513,68.309,68.831
721,C,False,93.08,110.77,113.07,89.726,113.92,82.413,83.711,74.883,76.048,78.114,96.726,76.95,103.31,69.79,67.501
722,C,False,2.7742,2.0865,2.417,3.4948,2.8901,3.1209,4.2284,3.3292,2.904,5.0154,4.0126,5.8341,3.9395,3.3891,1.893
723,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,C,False,18.082,18.297,18.21,18.117,17.993,17.908,18.087,17.975,18.054,18.211,18.137,18.42,18.231,18.172,18.075
725,C,False,4.0658,2.957,2.8776,1.9664,3.0248,3.2298,3.5806,2.5367,2.9258,3.6006,2.7302,2.7513,2.8073,3.4093,4.7173
726,C,False,48.415,48.676,48.553,49.033,50.213,48.863,48.536,48.342,48.093,48.014,48.314,47.96,47.694,48.328,47.491
727,C,False,0.0,0.0,0.0,0.0,0.0,66.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,C,False,18.261,17.879,18.04,17.908,17.866,17.937,17.852,17.808,17.434,17.299,17.449,17.38,17.835,18.249,18.212
729,C,False,0.0,8.3083,8.3685,8.3622,8.4013,8.4076,6.3485,8.3749,0.0,0.0,5.4988,8.523,8.5107,8.4717,8.4935
730,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,C,False,13.38,12.963,13.087,13.109,13.329,13.078,12.529,12.175,12.089,12.709,12.182,12.455,12.404,12.593,11.723
732,C,False,14.215,14.205,14.173,14.11,14.051,14.272,14.358,14.079,14.219,14.017,14.118,14.125,14.285,14.121,14.13
733,C,False,3.2301,8.4229,9.8273,12.566,18.513,5.3174,4.5611,4.979,7.3984,3.2891,3.6088,3.6326,7.5251,4.8006,2.1887
734,C,False,25.474,25.4,25.452,25.206,25.399,25.559,25.466,25.535,25.643,25.792,25.801,25.783,25.719,25.939,25.912
735,C,False,12.914,13.015,13.162,13.099,13.332,13.284,13.174,13.049,12.969,12.704,12.774,12.806,12.671,12.783,12.737
736,C,False,5.2376,0.0,7.0943,15.071,0.0,12.072,9.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,C,False,25.054,24.944,24.567,24.488,24.793,24.914,24.597,24.583,25.068,25.242,25.273,25.093,25.411,25.013,25.217
738,C,False,28.531,26.399,22.227,20.157,19.096,17.28,16.466,14.891,13.867,14.091,14.269,13.847,14.113,13.974,13.965
739,C,False,8.1178,7.9018,14.075,12.579,14.411,3.8424,7.1025,8.9617,8.7498,0.0,0.0,11.277,0.0,4.2294,7.9737
740,C,False,8.1792,12.327,17.77,13.115,11.495,10.873,18.027,18.113,18.026,18.224,18.15,18.04,17.735,17.735,17.77
741,C,False,14.053,14.366,14.433,14.285,14.367,14.585,14.62,14.469,14.763,14.722,14.652,14.583,14.71,14.698,14.554
742,C,False,8.151,8.7503,8.7351,8.7113,8.5559,8.6,9.2168,8.3098,8.4027,8.7257,8.3843,8.0943,7.9704,7.6305,7.9567
743,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,C,False,80.075,77.508,76.362,78.063,79.268,75.92,77.248,75.196,75.205,77.933,75.395,72.658,71.842,74.446,73.185
745,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,C,False,1.8079,3.7871,3.4422,0.0,36.708,0.0,0.0,42.399,0.0,0.0,21.212,0.0,21.281,0.0,0.0
747,C,False,15.283,15.348,15.451,15.569,15.54,15.495,15.507,15.464,15.673,15.733,15.894,15.89,16.026,15.957,16.011
748,C,False,95.71,51.416,94.18,50.952,52.557,52.368,50.523,50.33,49.782,51.562,50.934,49.064,34.565,34.453,35.49
749,C,True,45.878,46.802,46.879,47.626,48.315,48.701,49.222,48.778,48.782,49.207,49.692,50.402,49.71,49.495,51.465
750,C,False,33.331,32.969,37.016,31.167,34.188,34.592,33.419,36.078,38.671,38.392,29.978,30.51,49.341,48.564,49.073
751,C,False,23.431,23.037,22.926,23.478,23.322,23.336,23.627,23.423,24.014,23.858,23.502,23.616,23.982,23.769,24.108
752,C,False,48.015,47.803,46.51,49.167,50.195,50.89,49.771,49.535,49.874,51.274,51.002,50.279,50.793,51.203,51.848
753,C,False,48.626,48.355,48.814,49.138,48.358,48.816,48.605,48.241,49.545,48.968,49.275,49.536,49.352,49.043,48.981
754,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,C,False,54.278,81.54,52.697,64.379,32.728,48.12,60.609,33.934,46.887,53.125,37.739,0.0,156.6,128.67,145.38
756,C,False,23.536,24.249,23.142,22.806,22.738,22.973,22.72,23.194,23.335,22.917,23.425,23.834,24.031,23.759,23.962
757,C,False,4.5406,4.5933,4.6949,4.6905,4.7428,4.7085,4.7526,4.5038,4.6217,4.7769,4.5035,4.3981,4.6505,4.6284,4.6168
758,C,False,2.6047,2.9233,2.9595,4.2613,4.2418,4.2293,4.296,4.2471,4.2732,4.3043,4.2091,4.2018,4.1836,4.2524,4.1288
759,C,False,12.39,9.3032,1.9611,8.3677,1.7982,1.9567,1.7377,1.7843,2.6999,0.82533,6.4286,0.0,5.2608,0.0,6.0698
760,C,False,25.526,25.634,25.593,25.777,25.591,25.345,25.762,25.46,26.052,25.862,25.68,25.584,25.359,25.805,25.406
761,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,C,False,20.4,19.926,20.12,19.686,19.774,19.665,19.248,19.47,19.619,19.01,18.979,18.238,17.915,17.671,17.847
763,C,False,22.734,22.47,22.723,22.915,23.18,22.985,22.506,22.481,22.523,22.467,22.611,22.675,22.934,22.733,22.928
764,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,C,False,5.3707,19.779,3.2101,3.9671,4.176,6.0237,25.034,70.683,18.186,6.9843,4.745,9.8252,11.341,15.038,3.6577
766,C,True,21.794,22.032,22.045,19.342,20.257,20.171,21.646,20.052,20.907,20.936,20.681,20.952,20.959,20.402,20.391
767,C,False,16.413,16.618,16.445,16.646,16.864,17.296,17.09,17.098,17.116,16.938,17.379,17.358,17.287,16.511,16.951
768,C,True,17.476,17.457,17.243,17.549,17.376,17.27,17.478,16.645,16.446,16.291,16.049,15.641,15.651,15.522,15.091
769,C,False,114.73,115.46,125.57,132.8,123.56,127.32,108.37,108.77,109.44,126.02,102.57,114.22,111.68,119.7,124.85
770,C,False,3.8638,2.881,1.1794,1.2279,1.7868,2.3648,1.4061,1.4977,1.5974,2.1871,2.032,1.87,2.4562,3.2098,2.1835
771,C,False,9.5063,9.7306,9.5939,9.5657,9.7041,9.6251,4.2158,4.533,6.5864,6.6392,6.3192,55.321,55.644,29.263,4.8275
772,C,False,13.654,13.644,13.491,13.191,13.426,13.379,13.42,13.215,13.387,13.025,13.193,13.261,13.454,13.358,13.5
773,C,False,71.674,74.19,74.9,80.189,89.154,87.636,88.087,105.65,125.65,0.0,0.0,0.0,0.0,0.0,0.0
774,C,False,14.432,14.998,14.535,14.047,13.471,13.616,13.63,13.523,13.547,13.578,14.073,13.813,13.24,13.464,13.315
775,C,False,21.794,22.032,22.045,19.342,20.257,20.171,21.646,20.052,20.907,20.936,20.681,20.952,20.959,20.402,20.391
776,C,False,40.616,40.452,40.602,41.035,41.145,40.905,41.038,40.949,40.767,40.749,41.54,41.291,41.464,41.525,41.838
777,C,False,7.2111,7.3295,7.3201,7.2665,7.1512,7.1612,7.2126,7.3642,7.3171,7.4689,7.4861,7.6551,7.7448,7.7768,7.643
778,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,C,False,13.387,13.154,13.051,13.635,14.107,13.87,13.88,13.827,13.727,13.887,13.931,14.28,14.228,14.332,14.587
780,C,False,33.523,33.189,33.42,33.465,33.43,33.205,33.204,33.334,33.643,33.271,33.132,33.041,33.475,32.997,33.323
781,C,False,18.327,18.034,19.179,19.188,19.319,18.219,19.656,19.038,19.156,20.6,18.332,18.955,19.21,19.821,20.144
782,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,C,False,4.3209,4.2783,4.2621,4.7852,4.1798,3.508,3.2552,3.0138,2.9279,3.4819,2.9116,0.0,0.0,0.0,0.0
784,C,False,11.096,10.874,11.085,11.441,11.318,11.478,11.203,11.524,11.662,11.475,10.674,10.572,10.827,10.854,11.32
785,C,False,25.016,26.389,26.001,25.971,27.224,26.203,25.82,26.377,25.989,26.64,25.64,26.539,26.294,27.012,25.924
786,C,False,20.041,20.214,20.679,19.7,20.254,20.797,20.358,20.81,21.72,22.197,23.231,24.404,26.006,25.064,26.525
787,C,False,56.599,57.984,58.278,57.379,58.409,57.638,57.27,57.183,57.525,57.462,58.401,58.235,58.485,57.821,58.152
788,C,False,5.7265,6.6145,5.5493,8.6431,5.3415,6.8579,9.9652,10.667,10.625,11.844,10.131,10.077,9.508,9.0438,9.2285
789,C,False,6.3192,55.321,55.644,29.263,4.8275,4.4229,4.3938,4.3721,3.8513,4.0684,3.0997,3.3226,4.6144,5.8974,6.1436
790,C,False,10.998,11.171,11.031,11.121,10.995,11.007,11.196,10.854,10.973,11.008,11.009,11.151,11.159,11.174,11.258
791,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,C,False,13.595,12.591,12.304,13.161,12.906,12.613,13.099,13.185,13.195,12.818,12.959,13.189,13.926,13.272,13.447
793,C,False,17.476,17.457,17.243,17.549,17.376,17.27,17.478,16.645,16.446,16.291,16.049,15.641,15.651,15.522,15.091
794,C,False,59.779,59.311,58.881,59.166,59.334,58.59,58.599,58.401,58.598,57.216,57.359,57.045,57.163,57.092,58.015
795,C,False,27.797,27.722,27.376,27.254,27.335,27.702,26.708,26.919,27.103,27.469,26.871,26.825,26.794,27.085,27.614
796,C,False,4.3832,3.9809,4.1499,3.9886,3.8623,3.8936,4.0057,3.8504,4.0504,4.05,3.874,3.9432,3.938,3.8248,3.7669
797,C,False,66.382,66.049,66.226,66.433,67.2,67.36,68.418,69.442,68.705,69.172,69.906,69.756,69.557,69.247,68.677
798,C,False,18.908,19.04,19.348,19.133,19.406,20.022,19.526,19.267,19.095,19.056,19.039,18.044,17.849,17.487,17.65
799,C,False,33.588,33.542,33.371,33.474,33.532,34.032,33.485,33.69,33.801,33.525,32.845,32.924,32.635,32.89,32.921
800,B,True,19.242,21.603,22.353,21.634,23.027,23.118,23.515,24.16,23.714,22.664,22.576,22.197,21.963,22.005,22.211
801,B,False,24.3,25.469,25.057,24.286,23.556,23.578,24.052,23.902,24.475,23.775,22.691,23.556,22.753,23.074,23.31
802,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
