,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15
2039,N,False,44.777,45.029,45.186,45.129,45.359,45.179,45.062,44.941,44.895,44.675,44.48,44.429,44.522,44.65,44.333
2040,N,False,36.968,36.823,37.179,37.619,37.264,37.327,37.543,37.315,37.818,37.515,38.141,37.974,37.694,37.831,37.603
2041,N,False,58.998,58.563,58.638,58.347,58.296,58.749,58.456,59.162,59.291,58.826,59.03,59.425,59.41,59.232,59.022
2042,N,False,50.344,48.932,49.5,49.336,49.529,49.915,49.84,50.123,50.332,49.494,50.23,50.353,49.937,51.026,51.698
2043,N,False,35.295,35.718,36.164,35.611,35.445,35.003,34.439,35.94,35.329,34.488,33.831,34.884,34.237,34.183,34.3
2044,N,False,37.773,38.133,37.37,38.088,37.768,37.651,37.497,37.244,36.864,37.823,37.924,38.471,38.002,37.869,38.059
2045,N,False,34.81,36.06,36.202,36.351,35.803,34.433,34.67,35.221,36.327,37.199,34.512,36.111,34.786,34.783,35.249
2046,N,False,49.081,49.278,49.21,49.53,49.248,49.164,49.214,48.434,48.444,48.087,48.299,48.578,48.838,48.447,48.683
2047,N,False,41.456,40.946,41.417,40.622,40.699,41.056,43.072,41.293,41.436,42.623,42.609,42.188,41.874,42.083,40.133
2048,N,False,28.3,28.581,28.76,30.091,31.044,31.12,30.584,30.589,31.618,31.119,29.994,29.924,30.368,29.587,29.923
2049,N,False,52.277,52.147,52.435,52.763,52.955,53.376,53.477,53.72,53.977,53.528,53.522,53.549,53.348,53.589,53.694
2050,N,False,40.892,40.317,39.968,40.957,40.618,39.995,40.871,39.957,39.213,39.721,39.125,39.177,38.125,37.44,36.979
2051,N,False,31.78,31.211,31.917,33.196,32.854,32.964,34.555,36.741,35.569,35.44,36.488,35.486,35.056,38.686,35.847
2052,N,False,51.06,51.378,49.767,51.929,52.195,53.231,53.496,51.41,51.523,51.731,53.474,50.843,50.082,53.426,51.673
2053,N,False,50.045,49.954,50.168,49.874,49.95,49.758,49.716,49.505,49.083,49.19,48.945,48.818,48.537,48.628,48.763
2054,N,False,37.247,37.708,37.877,38.876,38.518,38.357,39.378,38.012,38.609,37.916,36.666,36.517,37.134,36.487,36.053
2055,N,False,45.893,45.567,44.576,45.617,44.369,45.499,43.689,43.051,42.026,41.081,41.036,40.86,41.134,40.262,39.94
2056,N,False,41.834,41.585,40.943,41.089,40.831,40.76,41.27,41.304,40.8,39.916,40.034,41.596,42.425,41.215,41.751
2057,N,False,46.033,46.045,46.009,46.124,46.159,46.367,46.428,46.275,46.412,46.603,46.474,46.402,46.438,46.366,46.56
2058,N,False,39.627,39.953,39.176,39.14,38.193,37.966,39.103,40.079,39.568,40.193,39.592,39.153,39.149,39.255,39.671
2059,N,False,51.314,50.794,51.448,51.84,51.41,50.521,50.516,50.624,50.692,50.573,50.463,50.22,50.103,50.162,49.342
2060,N,False,45.584,45.535,44.81,44.961,44.616,44.035,43.592,43.217,43.872,43.544,42.441,42.631,42.831,42.33,43.221
2061,N,False,31.851,32.088,31.699,31.767,31.81,31.613,31.635,30.761,30.448,30.437,30.765,30.573,30.985,30.442,30.928
2062,N,False,35.697,33.924,35.41,36.638,37.029,36.826,39.428,41.291,40.955,42.284,43.935,44.825,45.275,43.898,43.525
2063,N,False,33.228,33.209,32.779,33.087,32.718,32.738,32.219,32.495,32.107,32.25,32.219,31.759,31.724,32.028,32.332
2064,N,False,43.749,43.231,43.231,42.613,43.737,41.492,40.577,42.265,44.657,43.326,46.205,44.907,42.523,42.495,45.244
2065,N,False,44.805,44.75,44.625,44.63,44.575,44.552,44.731,44.7,44.848,44.563,44.193,44.537,44.557,44.373,44.349
2066,N,False,47.796,47.687,47.812,47.6,47.43,47.081,46.988,46.862,46.867,46.78,46.421,46.623,46.624,46.594,46.676
2067,N,False,50.065,49.809,49.982,50.149,50.088,49.955,49.96,49.91,49.833,49.664,49.688,50.055,49.519,49.682,49.327
2068,N,False,40.023,40.493,40.571,41.105,40.689,41.086,41.231,41.023,41.495,41.772,41.619,41.385,41.202,41.226,41.161
2069,N,False,55.075,55.199,55.194,55.13,55.226,55.198,55.159,55.197,55.187,55.09,55.206,55.077,55.165,55.109,55.101
2070,N,False,35.578,35.45,36.678,35.709,36.076,36.045,35.584,36.965,36.471,36.122,36.14,37.003,36.084,36.385,38.553
2071,N,False,51.558,51.11,51.716,51.576,52.066,51.964,51.764,51.72,51.957,51.424,51.376,51.602,51.258,51.596,52.137
2072,N,False,39.204,39.394,39.479,39.73,39.87,39.82,40.014,40.056,40.207,40.406,40.47,40.439,40.504,40.52,40.429
2073,N,False,53.722,52.412,51.905,51.258,51.706,51.863,51.889,50.99,51.171,51.85,51.568,51.576,51.777,51.762,52.146
2074,N,False,39.741,39.535,39.853,40.036,40.451,40.374,40.539,40.607,40.809,40.733,40.424,40.854,41.069,41.233,40.486
2075,N,False,40.536,42.889,41.317,42.134,43.232,44.194,41.163,40.183,41.766,42.284,38.877,41.576,43.411,42.107,42.158
2076,N,False,38.92,38.929,38.987,39.119,39.097,39.036,39.035,39.15,39.17,39.505,39.384,39.336,39.11,39.148,38.874
2077,N,False,31.912,32.566,31.913,31.776,32.413,32.216,32.216,31.962,32.16,32.268,31.877,32.113,31.569,32.123,31.86
2078,N,False,45.025,44.978,44.905,44.84,44.764,44.9,45.028,45.026,45.002,44.841,44.929,44.948,44.959,44.963,45.039
2079,N,False,32.088,32.622,31.589,31.402,32.287,31.243,31.28,31.37,31.404,31.224,30.54,29.985,30.653,30.4,30.354
2080,N,False,40.811,40.513,39.721,40.645,40.419,40.841,40.628,40.062,38.943,39.407,38.717,39.103,39.344,39.213,39.317
2081,N,False,32.04,33.71,31.959,31.982,31.792,32.379,34.431,34.927,33.428,34.234,35.447,32.46,31.967,32.139,32.41
2082,N,False,36.949,38.605,38.788,38.255,37.357,38.252,38.535,37.722,38.056,38.035,39.169,39.597,39.811,40.513,38.645
2083,N,False,42.44,41.969,41.357,41.814,42.091,41.763,41.498,41.296,41.61,41.972,41.334,41.059,40.247,40.782,41.097
2084,N,False,57.219,57.216,57.113,57.18,57.067,56.904,56.767,56.649,56.503,56.23,56.15,55.903,55.889,55.679,55.536
2085,N,False,57.001,57.06,57.118,57.219,57.216,57.113,57.18,57.067,56.904,56.767,56.649,56.503,56.23,56.15,55.903
2086,N,False,35.003,34.278,35.662,35.717,35.901,35.866,35.883,34.884,34.804,35.218,34.728,34.775,34.458,33.403,34.096
2087,N,False,50.296,50.413,50.51,50.181,50.905,49.584,49.71,49.413,49.962,50.058,49.705,49.451,50.238,49.894,49.639
2088,N,False,32.968,32.622,33.279,32.765,32.366,31.594,32.266,31.858,31.258,31.79,32.072,31.057,33.419,31.921,32.141
2089,N,False,30.324,30.91,30.214,30.338,30.17,29.994,30.114,30.32,29.906,30.732,30.779,30.344,30.866,31.172,31.651
2090,N,False,33.83,34.177,33.991,34.715,34.454,34.217,34.09,34.097,33.386,33.385,33.465,33.733,33.295,33.135,33.543
2091,N,False,44.558,44.609,44.653,45.057,44.838,44.992,45.252,45.33,45.088,45.086,45.145,45.166,44.932,45.141,45.127
2092,N,False,33.451,31.77,32.591,32.983,32.356,32.302,32.063,31.859,31.618,31.604,30.713,31.908,31.978,30.402,31.347
2093,N,False,46.425,46.54,46.35,45.899,45.752,45.491,45.415,45.13,44.961,44.605,44.487,43.98,43.857,43.935,44.246
2094,N,False,41.705,41.695,41.769,41.549,40.988,40.527,40.542,40.417,40.58,40.628,40.986,41.349,41.718,41.784,41.913
2095,N,False,44.471,43.974,43.844,44.869,45.608,45.854,44.077,42.765,42.038,41.008,41.022,41.346,41.75,40.522,39.71
2096,N,False,34.343,33.817,34.324,34.321,34.299,33.78,33.283,33.804,33.141,33.324,33.013,33.55,33.122,33.077,32.716
2097,N,False,42.263,42.661,42.45,42.679,42.831,42.317,42.573,42.473,42.394,42.282,42.043,42.037,41.855,42.068,41.83
2098,N,False,51.91,51.776,51.904,51.752,51.813,51.827,51.799,51.682,51.735,51.514,51.643,51.72,51.729,51.818,51.856
2099,N,False,52.372,52.308,51.809,53.212,53.197,53.179,52.699,52.965,52.006,52.28,53.206,52.982,54.024,54.433,54.396
2100,N,False,40.255,41.065,41.917,41.648,42.743,42.134,40.175,40.474,39.709,38.034,37.266,37.064,38.009,37.855,37.274
2101,N,False,38.163,38.201,37.849,37.926,37.897,37.94,37.548,37.814,37.677,37.408,37.891,37.613,37.649,37.467,37.487
2102,N,False,30.711,30.795,30.414,30.777,30.842,31.009,31.365,31.177,31.233,31.392,31.472,31.019,30.878,31.155,31.314
2103,N,False,32.989,33.02,33.175,33.017,32.874,32.752,32.453,32.933,32.982,33.481,33.544,33.793,34.12,33.883,33.618
2104,N,False,50.395,50.425,50.865,51.058,51.447,51.723,51.616,51.947,51.772,52.341,51.877,52.116,51.804,52.493,52.549
2105,N,False,40.354,40.273,40.262,41.235,39.608,40.798,40.365,41.229,40.425,40.452,41.125,41.628,41.722,40.483,41.051
2106,N,False,45.547,45.456,45.52,45.651,46.059,45.729,45.812,46.079,46.299,46.001,45.753,45.707,46.236,45.768,46.282
2107,N,False,30.545,30.309,30.182,30.193,29.946,30.222,30.019,29.855,29.636,29.478,29.692,29.666,29.783,30.097,29.53
2108,N,False,48.12,47.822,47.843,47.932,47.638,47.452,47.609,47.398,47.466,47.557,47.523,47.472,47.498,47.45,47.258
2109,N,False,48.51,48.781,48.967,48.928,48.766,48.746,48.957,48.743,48.647,48.887,48.542,48.535,48.405,48.767,48.641
2110,N,False,56.199,56.216,55.435,55.531,55.899,55.756,55.749,55.057,56.201,56.296,56.147,55.707,55.32,55.388,56.26
2111,N,False,46.164,45.919,45.937,46.184,45.973,46.294,46.1,45.668,46.074,46.166,45.721,46.361,45.884,46.056,46.125
2112,N,False,50.684,50.941,50.811,50.012,50.025,50.809,50.432,49.573,50.061,50.27,50.787,50.97,50.933,51.239,49.461
2113,N,False,43.08,40.032,44.483,41.632,45.789,37.503,45.113,43.549,42.952,38.481,40.407,41.176,39.61,38.949,37.95
2114,N,False,50.941,50.811,50.012,50.025,50.809,50.432,49.573,50.061,50.27,50.787,50.97,50.933,51.239,49.461,49.181
2115,N,False,27.345,28.163,27.869,28.762,28.192,27.504,27.787,28.342,28.021,28.357,28.055,27.315,27.392,27.578,26.355
2116,N,False,37.356,38.053,38.008,37.589,37.19,37.306,37.022,38.463,37.867,38.323,38.819,39.123,39.045,38.961,37.411
2117,N,False,55.845,55.876,55.83,55.826,55.752,55.95,55.913,55.91,55.884,55.86,56.095,55.85,55.95,56.008,56.137
2118,N,False,42.06,42.2,42.948,42.759,42.563,42.51,43.007,42.982,43.218,43.014,43.13,43.275,43.816,43.388,43.519
2119,N,False,29.224,30.031,28.806,29.611,29.379,29.133,29.791,29.126,29.175,28.701,27.84,28.478,28.796,28.823,29.047
2120,N,False,35.652,35.708,36.014,36.056,36.163,36.066,36.309,36.187,36.35,36.386,36.392,36.282,36.175,36.271,36.136
2121,N,False,45.837,45.681,45.628,45.812,43.711,45.606,45.934,45.097,44.316,43.525,43.681,43.405,42.812,41.42,40.844
2122,N,False,30.72,31.004,31.402,31.661,31.525,31.583,31.258,31.325,31.239,31.126,31.099,31.346,31.021,30.873,30.888
2123,N,False,47.268,47.161,47.001,47.323,47.17,47.051,46.769,46.877,46.479,46.627,47.06,47.319,47.461,47.253,47.256
2124,N,False,43.399,43.556,43.289,44.033,44.301,44.069,44.195,44.255,43.505,43.527,43.531,43.682,43.659,43.207,43.08
2125,N,False,34.151,33.887,33.811,33.738,32.511,32.805,33.721,33.009,32.417,32.34,33.09,32.898,32.351,33.374,33.746
2126,N,False,41.373,41.672,40.807,40.106,39.758,39.6,39.24,40.606,40.259,40.882,40.066,39.961,40.186,40.338,39.699
2127,N,False,30.544,30.757,30.846,30.929,30.991,30.979,31.209,31.049,31.653,31.684,32.045,32.494,32.773,33.274,32.505
2128,N,False,47.046,47.228,47.079,47.252,47.306,47.171,47.111,47.294,47.378,47.399,47.37,47.469,47.666,47.474,47.498
2129,N,False,41.309,40.825,40.967,41.17,40.971,40.958,41.657,41.674,41.317,41.485,41.345,41.571,41.457,41.098,41.072
2130,N,False,43.747,42.765,43.871,44.4,44.392,43.553,43.027,42.69,44.544,44.081,42.974,43.001,44.483,45.017,45.127
2131,N,False,33.501,33.409,33.195,32.923,32.913,33.036,33.021,33.063,32.96,32.786,32.733,32.717,32.709,32.559,32.099
2132,N,False,26.47,26.971,26.463,26.744,27.156,27.774,26.584,26.274,26.919,26.52,26.695,26.691,27.45,26.808,26.409
2133,N,False,30.512,29.877,30.114,30.165,30.108,30.373,30.7,29.934,30.34,30.281,30.516,31.047,30.221,30.188,29.421
2134,N,False,31.062,31.006,30.684,30.899,30.655,30.778,30.829,30.628,30.67,30.816,30.45,30.593,30.689,30.297,30.422
2135,N,False,56.704,56.503,56.302,56.346,56.126,55.883,55.688,55.707,55.054,55.36,55.358,55.088,55.478,54.843,55.097
2136,N,False,39.992,38.835,38.192,37.448,37.738,38.521,37.6,37.246,36.435,37.3,37.422,37.015,38.43,37.77,38.79
2137,N,False,31.194,32.057,30.491,29.876,29.288,33.203,32.825,29.494,31.315,32.023,32.138,33.729,33.891,31.515,30.784
2138,N,False,39.359,39.07,39.047,39.083,39.084,39.528,39.375,39.532,39.95,40.241,40.402,40.582,40.456,40.662,40.64
2139,N,False,46.596,45.801,46.598,48.471,48.606,48.547,46.112,47.294,46.729,45.17,47.275,45.845,46.271,44.857,46.662
2140,N,False,37.037,36.971,37.332,36.911,36.726,37.658,37.976,38.016,37.94,37.35,36.749,37.646,38.086,38.844,38.522
2141,N,False,56.757,56.574,56.487,56.14,56.184,56.551,56.667,56.735,56.814,56.644,56.752,57.072,57.168,57.316,56.908
2142,N,False,39.278,39.075,39.717,39.062,39.251,39.708,38.079,38.087,37.257,37.318,37.407,37.236,37.388,38.929,37.73
2143,N,False,28.453,27.75,28.06,28.206,27.887,28.452,28.534,27.269,27.857,29.022,29.549,28.417,28.394,28.474,29.222
2144,N,False,38.512,38.415,38.492,38.441,38.465,38.604,38.78,38.838,38.922,38.96,38.644,38.792,38.796,38.632,38.511
2145,N,False,29.901,29.338,29.512,29.53,29.941,29.86,29.642,29.765,29.848,29.714,29.811,30.226,29.895,30.058,30.218
2146,N,False,66.616,66.3,66.379,66.42,66.625,66.622,66.642,65.976,66.032,66.239,66.501,66.144,65.891,66.375,66.518
2147,N,False,42.068,42.422,42.401,42.234,42.177,42.089,41.776,41.766,42.09,41.881,41.697,41.71,42.059,41.943,42.063
2148,N,False,47.654,48.12,48.029,48.058,48.906,48.387,48.083,47.652,47.659,47.717,47.816,47.573,48.218,48.538,48.016
2149,N,False,40.717,40.339,40.206,39.779,39.717,39.695,37.775,39.811,41.02,40.603,39.392,38.227,37.497,37.472,38.838
2150,N,False,45.738,45.23,45.256,45.499,45.212,44.158,44.167,44.616,44.719,44.872,45.28,45.511,45.28,44.992,45.276
2151,N,False,53.758,54.37,53.75,53.93,54.005,53.812,53.966,53.989,54.205,53.81,52.973,52.9,52.617,52.24,52.632
2152,N,False,34.887,34.401,33.82,34.111,34.355,34.761,34.726,35.455,35.213,35.006,34.53,34.341,34.475,34.949,34.991
2153,N,False,36.806,36.7,36.736,36.671,36.713,36.235,35.948,36.154,36.264,36.496,36.023,36.244,36.537,36.916,36.488
2154,N,False,42.212,42.815,42.89,42.743,41.602,41.962,42.347,42.978,43.452,42.451,42.21,42.252,42.226,43.163,44.023
2155,N,False,37.301,33.418,33.381,34.27,36.003,36.853,34.674,32.421,33.499,31.986,33.413,34.008,32.509,35.083,34.028
2156,N,False,33.418,33.567,33.267,33.836,33.811,34.122,34.45,34.665,35.005,33.948,34.174,34.01,34.703,34.306,33.776
2157,N,False,43.931,43.9,43.714,43.839,43.985,43.933,43.814,43.862,43.886,43.486,44.03,44.16,43.964,44.02,44.173
2158,N,False,39.878,38.31,38.52,37.925,36.671,37.504,39.443,38.746,38.509,39.503,38.735,39.622,39.849,39.278,38.913
2159,N,False,33.738,33.721,33.979,33.678,33.189,32.322,32.737,32.173,32.314,32.746,32.818,32.413,32.599,32.223,31.831
2160,N,False,34.12,34.331,32.861,33.707,33.618,33.8,31.599,32.915,33.158,33.222,32.938,35.681,44.798,46.435,41.15
2161,N,False,53.434,53.168,53.294,52.85,51.43,52.26,51.171,50.444,49.94,50.946,50.168,48.399,49.081,49.024,49.8
2162,N,False,38.633,38.738,38.738,39.161,37.903,37.772,37.938,37.01,36.439,36.556,37.523,36.84,36.859,35.784,35.018
2163,N,False,28.504,28.381,28.28,27.4,27.454,27.371,27.147,27.475,26.985,27.066,26.897,27.035,26.881,26.697,27.478
2164,N,False,36.676,36.173,36.897,36.472,35.983,36.059,36.344,36.023,36.079,36.105,36.412,35.803,35.957,36.491,36.508
2165,N,False,32.801,32.717,32.675,32.71,32.545,32.105,32.199,32.157,32.377,32.458,32.157,32.197,32.467,32.478,32.4
2166,N,False,30.177,30.22,30.361,29.97,30.592,30.438,30.072,30.102,29.829,29.879,29.835,30.195,30.296,30.0,30.032
2167,N,False,30.177,30.22,30.361,29.97,30.592,30.438,30.072,30.102,29.829,29.879,29.835,30.195,30.296,30.0,30.032
2168,N,False,30.596,30.906,31.972,31.224,31.667,31.531,32.066,31.319,32.128,30.708,30.291,30.834,30.521,31.216,31.25
2169,N,False,40.569,41.07,40.184,39.752,40.149,40.403,39.838,38.898,39.53,39.298,39.128,38.464,38.234,38.21,37.591
2170,N,False,29.688,29.723,29.791,30.479,29.754,30.529,29.959,29.885,29.345,29.035,29.186,29.614,29.18,29.084,29.421
2171,N,False,41.337,42.015,41.627,40.827,41.182,41.608,41.603,40.954,41.516,42.521,43.351,43.609,42.204,42.193,41.866
2172,N,False,45.561,45.285,46.211,45.436,45.254,45.379,45.609,45.636,45.903,46.134,46.219,46.312,46.717,46.682,47.196
2173,N,False,34.208,34.177,33.866,34.008,34.075,34.302,34.095,34.297,34.287,34.204,33.923,33.945,33.987,34.309,34.542
2174,N,False,63.43,63.22,63.308,63.607,63.928,63.442,63.865,63.997,64.523,63.725,63.825,63.581,63.751,63.605,63.866
2175,N,False,59.905,59.611,59.467,59.8,59.623,59.393,59.225,59.164,59.658,59.529,59.241,59.836,59.82,59.817,59.566
2176,N,False,33.523,33.733,33.268,33.95,33.289,34.616,33.982,34.554,34.107,33.827,33.509,33.642,33.34,32.824,32.586
2177,N,False,29.452,29.827,29.669,29.606,29.781,29.046,29.008,29.472,29.201,30.054,30.549,30.038,30.096,30.165,30.457
2178,N,False,43.993,45.483,45.857,43.286,42.86,43.2,41.919,40.652,41.565,41.34,42.607,41.837,41.086,40.033,40.537
2179,N,False,36.892,36.546,38.046,36.41,35.678,36.346,37.178,37.223,36.601,38.035,36.845,37.229,38.027,39.927,39.813
2180,N,False,29.723,29.27,29.265,29.021,29.351,29.007,28.852,28.878,28.268,28.164,28.11,27.748,28.448,28.79,28.963
2181,N,False,29.262,29.333,29.464,28.848,29.285,28.806,28.52,28.997,28.341,28.204,28.374,28.535,28.808,28.933,28.914
2182,N,False,30.468,30.246,30.069,29.945,29.763,29.921,29.463,29.254,29.578,30.331,30.27,29.872,30.856,30.73,30.739
2183,N,False,50.376,49.839,49.458,49.03,49.483,48.253,48.592,48.777,47.348,47.121,47.845,47.672,47.97,48.203,47.897
2184,N,False,41.284,41.769,42.897,43.902,43.552,44.579,43.764,43.467,42.065,43.771,43.557,41.959,43.99,43.004,41.781
2185,N,False,48.888,49.973,50.248,49.482,50.376,49.839,49.458,49.03,49.483,48.253,48.592,48.777,47.348,47.121,47.845
2186,N,False,31.051,31.139,31.147,31.059,31.693,31.195,30.537,30.865,31.059,31.137,31.26,31.23,31.138,30.901,30.933
2187,N,False,35.895,36.785,36.738,36.378,35.905,36.271,36.326,36.831,36.222,35.854,36.266,36.406,36.492,36.616,36.798
2188,N,False,38.522,38.613,38.318,38.258,37.86,37.703,37.627,37.478,37.791,37.813,37.692,37.902,38.342,38.397,38.287
2189,N,False,31.961,32.501,31.404,31.56,31.541,31.598,31.804,32.233,31.67,31.086,31.573,32.064,31.398,31.874,31.763
2190,N,False,55.316,55.135,54.823,55.168,55.282,54.748,55.199,55.744,55.572,55.475,55.808,56.143,55.904,56.027,56.094
2191,N,False,55.602,55.268,54.863,55.639,57.655,56.976,58.561,58.351,59.993,59.905,60.371,59.837,60.502,60.006,59.804
2192,N,False,48.367,48.82,49.058,49.427,49.641,49.806,50.082,49.801,50.039,49.449,49.776,50.087,50.269,50.838,50.586
2193,N,False,31.285,31.209,31.387,31.396,31.211,31.073,31.067,30.958,30.588,30.406,30.163,30.264,30.21,30.177,29.882
2194,N,False,46.906,46.491,46.589,46.82,46.801,46.586,46.318,46.846,46.465,46.559,46.655,46.567,46.606,46.452,46.765
2195,N,False,33.929,34.639,33.841,34.566,34.659,34.192,36.255,33.941,35.01,36.121,35.511,35.347,35.462,36.051,35.503
2196,N,False,32.307,33.868,33.607,34.92,34.349,33.652,32.943,33.085,33.472,33.095,32.679,31.555,32.202,32.749,31.614
2197,N,False,38.224,35.045,34.571,35.332,37.522,36.202,34.507,33.658,34.62,34.073,33.633,33.699,33.889,35.416,35.188
2198,N,False,47.274,47.23,47.325,47.15,47.336,47.5,47.683,47.429,47.437,47.336,47.305,47.152,46.871,46.802,46.956
2199,N,False,33.317,33.269,32.158,32.117,33.117,33.085,32.354,32.186,32.111,32.102,32.695,32.36,32.158,31.831,31.469
2200,N,False,47.604,48.464,49.122,48.487,47.861,47.765,48.51,47.883,47.793,47.442,48.181,48.087,47.36,47.269,47.002
2201,N,False,39.089,41.022,41.53,42.794,41.13,38.121,39.961,40.254,39.113,35.974,39.255,36.651,37.107,36.135,36.0
2202,N,False,38.58,39.153,39.019,38.99,38.908,38.945,38.748,38.964,38.667,38.373,38.593,38.152,38.244,37.87,37.958
2203,N,False,46.397,46.184,46.088,46.22,46.151,45.79,45.856,45.558,46.353,46.36,46.337,45.823,45.355,45.707,46.112
2204,N,False,29.556,30.075,29.226,29.817,29.76,29.903,29.647,29.758,29.974,30.247,29.897,29.704,29.501,30.415,29.557
2205,N,False,54.302,54.353,54.602,54.432,54.423,54.449,54.27,54.184,54.253,54.173,53.987,53.621,53.583,53.293,53.209
2206,N,False,28.816,29.049,29.079,29.401,29.492,29.541,30.639,30.835,30.699,28.893,29.839,29.536,29.466,28.839,28.751
2207,N,False,39.894,39.761,39.375,39.173,39.226,39.074,38.894,39.279,39.595,39.5,39.347,39.011,39.058,38.917,38.152
2208,N,False,37.706,38.095,37.268,37.269,37.316,39.156,38.129,38.441,37.23,36.379,35.771,35.681,37.205,34.776,34.237
2209,N,False,29.206,27.268,27.367,27.47,27.629,27.757,27.575,27.191,26.868,27.112,26.723,26.655,26.989,26.818,26.481
2210,N,False,27.656,27.719,27.877,28.008,27.282,27.533,27.709,27.357,27.632,28.513,28.153,27.841,28.314,28.291,27.637
2211,N,False,30.017,30.239,29.752,29.858,28.981,28.775,28.6,28.025,28.529,28.598,28.45,27.682,27.951,27.406,27.729
2212,N,False,33.142,32.476,32.409,33.793,34.518,33.65,33.066,33.049,33.741,31.318,32.402,32.737,32.619,31.731,32.384
2213,N,False,33.897,32.5,32.859,32.216,31.746,31.865,31.802,32.27,30.894,31.58,31.755,31.32,32.038,31.649,31.423
2214,N,False,29.846,31.09,30.903,30.3,31.867,31.627,30.005,31.597,30.324,29.651,28.758,28.959,29.032,29.493,30.298
2215,N,False,48.318,48.069,47.364,47.446,47.493,48.217,46.456,47.085,47.587,46.889,46.562,48.315,48.853,48.178,49.131
2216,N,False,66.852,66.906,66.965,66.601,66.31,66.08,66.302,65.831,66.323,66.658,66.538,66.842,66.888,66.982,66.933
2217,N,False,32.008,32.737,32.653,32.836,33.217,35.05,34.115,36.303,33.625,33.88,32.243,33.392,32.315,32.292,31.993
2218,N,False,28.701,26.506,26.061,27.59,28.377,26.667,25.986,24.824,27.82,29.048,41.447,36.351,33.35,32.513,31.434
2219,N,False,37.205,37.936,37.664,34.649,38.373,39.211,39.266,38.467,39.575,41.591,38.478,36.247,35.321,34.532,35.726
2220,N,False,29.781,29.833,30.29,29.944,29.944,29.949,29.78,29.532,29.536,29.721,29.391,29.371,29.079,29.045,29.186
