,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15
1244,B,False,684.17,692.15,679.57,502.89,933.49,916.9,959.19,951.49,952.12,919.2,1097.9,1413.7,504.57,921.23,922.41
1245,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,B,True,2259.4,2326.3,2537.1,2632.2,2280.4,2682.3,3269.3,2733.0,2745.5,3117.8,2263.3,2281.4,2643.7,2622.5,2524.6
1250,B,False,164.45,172.36,162.74,160.29,164.13,167.94,161.09,158.39,158.28,156.32,165.3,156.4,153.51,141.15,156.2
1251,B,False,6606.2,6666.5,6591.0,6678.6,5411.7,5713.3,4846.0,5062.9,4854.9,5041.2,4427.8,4248.6,4206.5,4155.7,3995.8
1252,B,False,213.67,246.78,158.19,189.29,192.77,152.19,195.34,126.56,101.73,0.0,0.0,0.0,160.72,199.83,360.68
1253,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,B,False,523.73,260.82,253.91,274.05,290.66,306.76,360.9,662.14,714.59,842.07,931.24,1024.6,1452.5,1187.3,1250.6
1255,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,B,True,8183.0,8142.3,7908.0,8702.8,7859.1,8564.7,9029.7,7968.5,9536.5,8079.1,8235.5,8258.2,8734.9,8039.4,8701.2
1257,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,B,False,145.0,169.59,166.61,172.12,157.81,171.63,171.44,171.38,165.93,157.06,161.69,145.48,160.58,161.5,158.27
1259,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,B,False,138.72,138.09,49.757,114.84,53.386,76.418,45.473,36.607,78.33,69.716,75.943,67.751,60.995,69.773,68.919
1261,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,B,False,4919.5,4864.7,5211.6,5303.4,5045.0,5332.1,5741.6,5424.5,5381.5,5116.3,5064.4,4607.5,4635.2,4050.0,4837.3
1263,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,B,False,1127.5,1133.2,1050.1,858.31,1019.4,898.77,968.83,978.24,864.48,718.76,778.59,791.09,644.49,680.67,536.0
1265,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,B,False,216.13,191.62,202.55,214.42,198.71,177.7,161.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,B,False,345.89,335.19,669.05,680.5,704.03,646.36,671.14,662.92,768.53,691.29,764.83,760.01,721.14,731.4,712.39
1268,B,False,3747.1,4251.0,4234.4,3512.6,3422.3,3082.5,3461.5,3582.7,3510.8,2448.6,3402.7,2973.4,3331.6,3252.8,2851.4
1269,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.39,122.89,144.41,153.38,166.3,174.6
1271,B,False,1732.6,1731.9,2141.3,2130.4,2134.9,1672.4,1625.1,2496.2,2221.3,1928.0,1683.3,1650.9,1676.3,2036.0,1987.6
1272,B,False,1485.3,1114.3,1287.9,1346.7,903.09,1156.4,1038.2,1304.5,1402.3,1119.7,1378.7,2178.6,1933.8,1327.1,1922.7
1273,B,False,78.279,70.424,78.51,93.682,73.99,74.119,72.75,0.0,0.0,84.115,89.956,0.0,0.0,0.0,0.0
1274,B,False,3392.9,3051.1,3046.8,2922.0,2944.9,2502.6,3471.1,3490.1,2966.0,2125.5,2969.5,2314.6,2700.2,3293.0,2996.7
1275,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,B,True,881.91,1040.1,1048.2,1060.6,1267.4,1231.6,1166.3,934.44,937.85,759.99,694.71,869.66,900.9,711.56,897.03
1277,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,B,False,2909.5,2516.3,2521.8,3032.1,3456.3,4629.2,4946.6,4223.1,4844.6,4786.4,4760.5,3701.6,4454.9,4116.6,4939.6
1280,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,B,False,1660.0,1720.6,2259.7,2254.2,1162.4,1628.4,1168.3,1152.7,1593.7,1157.0,1166.0,1184.5,1195.5,1208.3,1205.0
1282,B,False,8971.6,8183.0,8142.3,7908.0,8702.8,7859.1,8564.7,9029.7,7968.5,9536.5,8079.1,8235.5,8258.2,8734.9,8039.4
1283,B,False,1051.3,1445.0,1442.5,1205.1,1184.2,1401.3,1099.3,1092.8,1108.7,1231.2,1210.7,1211.3,1186.5,1183.9,1151.2
1284,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,B,False,1159.5,1048.7,1283.5,1162.6,1244.7,1115.0,1084.2,1072.5,1111.6,1164.9,1300.3,1271.5,1079.5,1109.7,1227.7
1288,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,B,False,980.94,992.63,899.42,833.0,781.64,790.23,781.24,783.89,617.55,1712.1,794.47,584.98,559.92,543.05,560.53
1290,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.154,0.0,0.0,0.0
1292,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,B,False,1029.0,996.95,1063.2,1725.9,1105.1,1057.5,972.63,953.63,963.36,1002.4,939.27,958.19,994.43,991.89,953.14
1294,B,False,1877.9,1676.8,1646.3,1606.2,1792.4,2055.2,2115.3,2581.2,2202.1,2182.3,2101.1,1888.7,1961.0,1847.9,1942.5
1295,B,False,43.186,45.083,39.649,32.833,41.027,38.201,38.049,41.872,38.918,39.584,37.076,30.005,28.709,35.174,34.359
1296,B,False,191.82,94.078,90.743,0.0,0.0,0.0,103.95,107.0,120.29,114.53,115.74,125.55,125.23,120.87,124.64
1297,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,B,False,611.88,609.13,511.48,508.17,626.99,471.44,506.63,505.32,582.83,595.55,563.78,567.23,413.72,395.23,306.76
1299,B,False,17587.0,7613.5,10916.0,9400.6,5696.3,6241.1,11752.0,5202.0,5052.8,3801.5,4285.5,3995.0,4134.2,4022.0,3987.0
1300,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,B,False,0.0,2.3854,0.0,3.0734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3532,0.0
1302,B,False,1236.5,1251.1,1238.6,1235.2,1236.2,1257.9,1642.8,1622.7,1270.6,1682.3,2083.7,2055.8,2091.3,1676.8,1447.3
1303,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.08,203.55,208.86,192.48,190.21
1305,B,False,6790.4,10358.0,13021.0,2090.3,9184.9,0.0,3040.9,9436.6,674.65,9754.5,859.59,16704.0,3521.3,5588.7,13966.0
1306,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,B,False,974.09,335.81,340.5,995.51,1360.1,1021.1,5346.2,5468.1,5483.1,5998.2,1594.2,1623.0,1953.6,1934.3,1230.0
1310,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,B,False,0.0,0.0,3091.6,0.0,0.0,0.0,0.0,2724.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,B,True,236.49,430.01,476.91,481.14,502.2,427.61,289.24,188.44,310.33,360.49,336.84,383.67,292.11,659.35,589.87
1313,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,B,False,34.855,40.765,38.47,32.152,34.026,20.777,29.478,20.816,22.797,32.343,37.024,36.873,76.418,67.906,63.003
1315,B,False,142.88,134.05,80.514,77.639,63.792,62.108,55.514,84.836,105.77,103.14,40.248,32.604,84.753,36.314,30.571
1316,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.482,25.135,62.078,36.604,65.518,67.09,65.499
1318,B,False,0.0,0.0,0.0,0.0,0.0,191.82,94.078,90.743,0.0,0.0,0.0,103.95,107.0,120.29,114.53
1319,B,False,290.32,288.31,299.88,507.09,261.83,330.61,418.47,363.66,339.62,219.52,607.11,656.26,637.06,613.57,747.96
1320,B,False,1932.6,1703.3,1761.8,1779.6,2031.9,2407.4,2612.0,2336.2,2289.1,2769.0,3258.2,3364.7,3391.6,3635.4,3565.8
1321,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,B,False,1157.2,1196.8,1200.4,959.22,1062.3,910.51,829.68,783.72,752.92,819.3,823.81,917.9,947.99,836.71,791.15
1323,B,False,2143.9,1462.6,1198.3,2195.7,2191.0,2308.9,2218.2,2200.7,2188.3,2199.9,2391.6,2001.0,1982.6,1980.1,2092.4
1324,B,False,1740.0,2225.8,1802.7,2364.7,2365.7,2132.0,2285.1,2548.1,1881.4,1630.8,1653.2,2130.1,1864.6,1859.7,1639.4
1325,B,False,0.0,0.0,0.0,0.0,0.0,12.759,31.987,30.755,33.836,33.122,31.578,38.397,40.023,47.297,43.885
1326,B,True,1096.8,974.66,767.16,707.21,922.01,1172.3,1237.7,1191.9,1285.1,1432.9,1603.9,1374.6,1794.4,1629.3,1663.0
1327,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,B,True,318.1,315.2,318.04,323.51,335.93,322.56,310.47,298.11,308.96,317.27,317.42,318.82,303.34,328.73,313.19
1330,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,B,False,0.0,0.0,0.0,0.0,224.78,0.0,228.18,0.0,486.74,517.78,1109.7,573.47,647.63,934.65,685.48
1333,B,False,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0,5247.2,5311.4,5211.3,5361.1,4841.9,5340.3,4860.6,4879.5
1334,B,True,513.45,218.01,298.55,206.19,125.75,135.07,0.0,0.0,0.0,0.0,0.0,66.358,0.0,0.0,0.0
1335,B,False,150.65,157.91,157.07,436.21,150.21,153.1,158.2,165.88,157.43,159.0,159.27,699.9,418.08,417.56,409.77
1336,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,B,False,175.83,176.92,92.029,108.79,108.68,97.884,91.947,91.098,101.86,99.84,93.728,100.88,98.024,119.66,115.88
1338,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.522,23.653,0.0,0.0,110.53,139.2,139.89,146.87
1340,B,False,3083.8,2867.2,3069.5,2871.7,2210.8,2933.5,2908.0,2286.3,2360.7,2338.3,2586.6,2577.7,2543.6,2514.2,1704.3
1341,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,B,False,3933.5,3451.9,3774.1,3057.4,4666.7,4555.1,5019.4,4859.0,5501.2,5852.7,5242.6,6188.6,5340.0,5385.0,5199.1
1343,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,B,True,272.83,267.38,280.38,279.76,334.96,307.32,304.05,259.47,226.06,275.96,275.43,259.47,243.0,257.17,249.03
1346,B,False,5790.6,7552.6,868.42,2272.1,5091.8,2188.4,5187.3,3143.7,2458.2,3426.1,3146.8,6361.4,9832.4,12581.0,7510.2
1347,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,B,False,72.156,65.858,74.433,81.526,77.707,65.307,62.275,67.29,65.345,58.327,71.148,128.46,144.07,155.24,138.14
1349,B,False,88.219,77.301,76.847,59.542,45.737,56.39,68.128,94.093,91.985,94.277,91.531,89.805,95.167,100.92,99.401
1350,B,False,593.82,589.24,566.68,577.64,540.49,538.27,570.54,587.2,590.51,565.02,564.23,537.61,607.74,659.71,632.32
1351,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,B,False,537.51,546.02,569.99,562.3,553.58,549.95,573.92,564.23,816.68,970.76,979.89,999.5,989.56,959.95,1411.5
1355,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,B,False,0.0,257.86,262.04,283.2,273.09,283.54,278.31,280.43,0.0,0.0,266.64,0.0,0.0,0.0,0.0
1362,B,False,26.855,26.98,25.955,25.01,24.424,22.977,23.804,25.067,22.089,35.434,35.071,14.902,14.163,10.507,10.065
1363,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,B,True,144.16,161.53,159.82,0.0,134.31,237.43,215.39,132.08,75.223,73.68,71.879,226.16,236.17,237.8,231.81
1365,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.1,212.19,0.0,0.0,0.0
1366,B,True,113.98,111.81,136.36,143.41,151.29,140.03,145.77,144.54,147.38,493.63,503.92,465.55,473.48,479.83,616.54
1367,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,B,False,931.1,901.14,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21,981.82,654.46,690.74,1097.7,268.84
1371,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,B,False,1025.7,775.43,749.56,766.37,780.88,720.68,840.23,761.23,809.27,843.84,533.04,521.04,507.07,711.73,708.25
1373,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,B,False,352.7,334.55,321.57,625.03,783.91,460.97,462.43,573.69,705.5,417.06,539.42,664.66,526.77,405.29,282.67
1375,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,B,False,13088.0,13487.0,13237.0,16499.0,15945.0,15831.0,15639.0,16032.0,15506.0,15802.0,15500.0,11894.0,11531.0,12058.0,11550.0
1377,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,B,False,4641.0,5117.7,4586.9,6755.9,6118.8,7630.2,6559.7,7249.5,7697.1,5726.7,7194.3,7429.3,7366.4,6000.0,7303.6
1379,B,False,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5,4427.5,4447.4,4365.9,4435.7,4428.6,4628.5,4628.7
1380,B,False,2142.1,1279.9,1091.4,1125.1,898.29,677.97,1322.2,777.58,566.03,1018.9,1352.3,1347.1,1179.5,1350.7,1469.2
1381,B,False,0.0,0.0,63.154,0.0,0.0,0.0,0.0,0.0,11.478,0.0,0.0,0.0,0.0,0.0,0.0
1382,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,B,False,6572.3,6514.9,6505.9,6465.8,6498.4,6618.1,6420.9,7078.1,6425.2,6478.4,6481.7,6451.8,6320.6,6205.6,6445.1
1384,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,B,False,495.65,569.58,483.66,567.37,482.44,601.39,612.57,569.19,551.97,986.66,989.56,453.03,463.96,449.88,433.72
1391,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,B,False,17173.0,22345.0,20195.0,22078.0,13277.0,17700.0,18829.0,19623.0,26398.0,25961.0,23394.0,26155.0,24451.0,23723.0,21539.0
1393,B,False,482.94,495.04,475.09,471.13,466.94,440.52,444.26,671.39,465.14,440.44,459.26,478.56,479.76,453.6,433.51
1394,B,False,122.77,126.24,239.85,261.48,399.48,438.38,465.43,466.49,551.8,467.52,546.84,514.57,566.4,784.47,931.66
1395,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,B,False,1324.5,1321.0,1892.3,1611.9,1617.5,1457.3,1594.4,1420.2,1430.3,1488.5,1488.7,1516.4,1394.1,1434.4,1389.2
1408,B,False,806.36,709.72,702.78,733.97,798.13,717.2,666.26,785.84,758.7,743.9,661.17,806.01,674.23,766.57,795.95
1409,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,B,False,88.328,78.886,79.497,80.224,79.645,82.551,74.049,74.966,75.88,79.136,76.228,81.173,78.947,75.616,90.838
1411,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,B,True,1436.6,1373.5,1291.1,1273.9,1311.7,1375.6,1349.1,1331.0,1308.4,1326.7,1299.3,1310.9,1298.7,1356.6,1306.5
1413,B,False,3130.6,3074.1,3065.5,2704.3,2411.4,3001.6,2011.9,2608.5,2755.6,3274.8,2372.6,2753.6,2558.0,1868.6,1262.3
1414,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,B,False,1213.7,1228.8,1266.9,985.49,1207.8,1172.5,982.95,1234.8,1005.9,1215.8,1444.4,1021.8,1043.8,1547.6,1302.6
1417,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,B,False,2891.4,564.15,2947.0,1442.4,3244.9,2098.9,6411.7,7480.2,7496.9,8379.1,1563.5,5790.8,0.0,3317.2,2538.6
1419,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,B,False,7843.5,6731.5,5421.5,5416.6,6638.9,8129.7,8170.0,8003.9,7457.2,7092.2,7060.9,7383.8,8051.0,7370.0,7029.3
1422,B,False,1836.9,1819.6,1829.3,1899.7,1937.8,1988.4,2008.9,1968.9,2049.6,2006.6,2986.6,2456.9,2433.4,2314.7,2863.4
1423,B,False,310.53,314.23,0.0,293.9,603.66,603.86,329.07,311.89,312.78,318.0,329.05,319.75,320.03,312.57,312.9
1424,B,False,1307.9,1320.1,662.53,659.79,1948.7,655.98,0.0,647.79,0.0,655.79,1302.2,1349.8,659.01,1284.0,1285.3
1425,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,B,True,73.357,0.0,0.0,73.678,72.182,0.0,147.71,75.127,0.0,0.0,0.0,0.0,0.0,65.51,69.655
1427,B,False,560.01,270.52,253.71,226.94,232.05,238.93,577.6,584.64,223.71,513.06,475.45,497.93,479.56,500.15,525.28
1428,B,False,4939.6,4124.9,6336.5,6258.9,6765.2,6669.1,9095.2,7866.9,9416.0,9844.0,9095.2,9894.8,10017.0,10085.0,9246.4
1429,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,B,False,0.0,0.0,0.0,0.0,0.0,3510.6,3433.5,0.0,0.0,3372.9,0.0,3326.0,0.0,0.0,0.0
1431,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,B,True,103.06,98.22,102.94,106.01,101.33,98.426,93.768,82.574,86.309,84.411,85.411,82.429,62.503,64.447,62.641
1434,B,False,3728.0,3739.3,3595.5,3546.7,3545.0,3514.9,3515.4,3587.8,3684.5,3565.5,3434.9,3422.8,3447.5,3191.0,3362.1
1435,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,B,False,3195.4,3255.5,3419.9,3682.7,3651.2,3730.2,3166.5,3671.0,3557.2,4112.4,4457.9,4615.5,5127.7,4178.4,4472.3
1437,B,False,407.72,432.27,432.08,429.36,400.38,222.84,270.57,267.8,261.57,276.0,264.08,232.89,227.97,228.77,225.98
1438,B,False,0.0,0.0,0.0,0.0,0.0,0.0,6.2582,22.722,21.577,19.936,0.0,8.9133,21.185,0.0,0.0
1439,B,False,650.54,871.39,480.26,678.83,467.84,535.43,560.12,259.06,0.0,0.0,223.0,236.23,245.47,237.08,0.0
1440,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
