,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15
1455,B,False,56.535,57.026,56.478,54.586,55.901,54.679,54.763,56.211,56.09,57.218,57.226,61.201,62.442,62.583,64.406
1456,B,False,60.215,59.33,59.286,58.762,57.916,56.736,56.742,55.697,54.886,54.286,53.494,54.18,53.982,54.464,55.268
1457,B,False,51.962,51.641,52.356,52.939,52.163,49.867,51.146,51.196,48.928,51.474,51.892,51.42,51.218,51.575,51.473
1458,B,False,30.805,31.113,30.853,30.736,30.998,31.876,31.894,32.013,32.117,32.348,32.16,32.06,32.027,32.142,31.556
1459,B,False,43.783,43.884,44.296,44.522,44.538,44.7,44.83,44.915,45.371,45.376,45.511,45.787,45.846,45.699,45.669
1460,B,False,40.777,41.633,41.065,41.785,42.812,42.516,41.552,41.81,41.506,41.727,40.858,40.322,40.84,41.301,41.357
1461,B,False,47.112,47.158,46.658,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663,46.394,46.65,47.131,47.451
1462,B,False,65.081,65.773,63.725,67.189,68.074,64.402,66.243,65.802,69.322,66.536,66.175,67.223,67.06,65.835,65.091
1463,B,False,64.9,64.249,64.486,66.312,64.785,64.813,65.764,66.021,66.715,67.659,66.909,67.802,68.891,68.444,68.966
1464,B,False,42.226,42.339,41.413,41.016,40.565,40.128,40.797,40.912,40.518,40.869,40.427,40.566,40.098,40.295,39.958
1465,B,False,43.62,43.619,43.802,44.149,44.811,45.178,46.352,46.289,47.23,47.484,47.595,47.23,47.049,47.426,46.438
1466,B,True,28.646,29.667,29.033,29.174,29.516,28.476,28.466,28.318,29.554,28.579,28.792,29.219,28.948,28.828,32.076
1467,B,False,41.463,41.403,41.459,41.12,41.03,41.295,41.202,42.083,42.788,44.035,44.591,45.013,45.545,45.83,45.117
1468,B,False,58.818,59.348,59.358,57.209,60.117,68.03,68.064,71.318,70.067,69.463,70.238,69.913,66.789,62.077,59.287
1469,B,False,95.222,95.92,98.068,96.643,97.468,97.363,97.73,98.055,100.57,96.646,96.485,95.665,93.48,92.65,93.291
1470,B,False,33.918,33.84,33.671,33.847,33.428,33.201,33.515,33.142,32.993,32.979,32.743,32.531,32.78,32.202,32.209
1471,B,False,86.857,88.233,87.023,85.233,85.711,84.618,84.042,83.155,82.082,80.947,80.456,79.855,78.708,79.26,78.126
1472,B,False,54.325,54.729,55.211,54.823,55.203,54.663,55.343,54.653,54.604,55.173,54.848,55.191,54.728,54.075,53.993
1473,B,False,50.683,50.439,50.176,49.964,49.104,48.719,48.123,47.587,46.816,47.026,47.161,46.902,46.504,46.294,46.579
1474,B,False,68.492,67.534,66.085,66.587,64.917,66.031,65.011,66.158,64.475,63.051,62.477,58.922,59.602,59.034,57.612
1475,B,False,69.064,67.993,68.586,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771,70.731,71.862
1476,B,False,71.591,73.335,72.83,75.15,75.069,76.334,77.274,78.459,78.435,79.649,80.128,79.772,79.499,80.459,81.009
1477,B,False,79.989,79.881,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191,74.669,74.683,75.76
1478,B,False,31.8,32.248,31.552,30.106,30.293,30.067,30.159,30.196,31.829,30.801,30.916,30.47,31.026,31.076,31.063
1479,B,False,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352,60.738,60.039,62.333,63.052,62.38,63.604
1480,B,False,60.277,60.806,67.065,63.377,65.558,61.15,61.515,61.11,64.389,64.722,66.456,69.23,68.652,66.729,71.268
1481,B,False,28.235,28.444,28.39,28.469,28.521,29.359,29.134,28.623,29.602,29.778,29.075,29.115,28.727,28.622,28.981
1482,B,False,32.373,31.826,31.734,31.35,31.496,30.985,31.146,31.169,30.988,30.738,30.971,30.789,31.012,31.099,31.258
1483,B,False,43.517,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973,47.943,48.269,47.056,47.672
1484,B,False,46.837,46.501,46.376,45.442,46.342,46.073,46.861,45.933,44.882,44.053,43.817,42.67,42.709,41.239,42.29
1485,B,False,63.237,63.968,63.43,62.041,61.881,61.369,60.125,58.623,58.385,58.123,57.198,56.36,55.461,54.531,53.592
1486,B,False,61.918,62.39,62.601,63.378,63.545,64.047,64.429,64.618,65.097,64.308,64.507,63.863,63.113,62.687,60.881
1487,B,False,58.491,62.994,57.456,60.004,61.953,61.767,64.038,64.827,68.218,69.102,73.808,74.453,75.287,70.154,69.727
1488,B,False,59.923,61.541,61.866,61.104,63.534,64.896,64.662,66.309,69.017,67.168,69.128,68.93,72.306,74.753,76.232
1489,B,False,43.128,42.288,42.47,41.617,41.388,41.348,41.309,41.29,40.967,40.632,40.466,40.149,40.09,39.976,39.343
1490,B,False,55.426,55.153,54.869,54.727,56.293,55.662,56.01,55.4,55.316,56.522,56.209,56.029,56.495,57.214,58.436
1491,B,False,44.273,44.524,45.247,45.878,46.149,46.509,46.706,47.421,47.403,48.06,48.399,48.811,47.992,48.079,46.957
1492,B,False,66.129,65.602,64.982,65.257,66.484,66.598,67.257,68.161,67.404,66.791,65.809,65.158,64.918,65.742,63.588
1493,B,False,34.884,35.361,35.981,36.179,36.339,35.471,35.88,36.103,36.178,36.746,36.638,35.999,36.396,36.082,36.461
1494,B,False,41.449,43.037,43.387,44.09,42.97,43.585,44.67,44.226,44.544,45.223,44.588,44.827,44.727,44.901,45.028
1495,B,False,68.078,68.181,65.996,63.178,63.976,62.758,63.018,63.3,63.177,64.714,66.202,65.748,67.108,68.782,68.318
1496,B,False,53.274,53.347,52.767,53.619,53.449,53.957,54.287,54.489,53.285,54.816,54.544,54.357,54.982,55.586,56.464
1497,B,False,35.738,36.413,35.677,35.784,37.013,36.669,37.02,37.143,36.306,36.497,35.296,35.274,35.069,35.074,35.817
1498,B,False,53.022,53.559,54.474,55.542,55.833,57.856,57.896,57.855,58.39,58.712,57.824,57.314,58.705,56.852,57.79
1499,B,False,37.615,36.95,36.37,36.427,35.861,35.547,35.662,35.89,37.235,37.463,37.565,37.877,39.522,40.463,40.621
1500,B,False,57.182,56.49,56.109,54.716,54.129,54.196,53.657,53.612,52.971,53.247,51.906,52.271,52.358,53.567,53.994
1501,B,False,98.119,100.92,100.38,95.187,95.839,99.205,101.67,101.17,99.394,96.167,100.41,95.132,92.76,94.43,91.418
1502,B,False,38.325,38.05,37.293,37.152,37.163,36.67,36.38,36.391,36.072,35.785,35.582,35.32,35.784,35.917,36.139
1503,B,False,28.318,28.462,27.619,27.64,27.958,27.854,27.639,27.274,27.543,27.884,27.939,27.618,27.939,27.505,28.123
1504,B,False,31.529,32.402,32.84,30.834,29.827,31.302,30.739,31.951,31.658,33.096,31.014,32.815,31.058,31.65,32.861
1505,B,False,91.856,92.685,92.086,96.058,99.336,101.89,100.21,104.32,99.659,106.78,107.78,106.07,102.23,97.516,98.618
1506,B,False,65.021,64.82,65.13,65.74,66.23,66.252,66.386,66.208,66.85,68.04,68.354,68.339,69.207,69.268,69.243
1507,B,False,30.382,30.357,31.33,30.992,31.073,30.442,30.597,31.268,30.538,30.797,31.07,30.89,30.958,30.591,31.605
1508,B,False,84.129,82.497,82.233,82.176,83.765,83.75,84.965,83.844,83.879,84.482,85.429,83.039,82.879,82.139,83.078
1509,B,False,31.767,30.841,30.016,29.918,30.179,29.467,30.021,29.909,30.737,32.439,32.023,32.94,33.422,33.163,33.001
1510,B,False,60.939,61.655,61.905,61.768,62.466,62.658,62.643,62.171,63.163,62.389,64.821,65.688,65.458,66.921,67.002
1511,B,False,73.152,74.864,75.589,75.975,78.451,80.327,82.567,81.586,80.059,84.333,86.507,83.71,81.631,78.675,79.087
1512,B,True,45.396,45.419,45.286,45.1,45.956,45.32,45.425,45.273,45.172,45.26,45.89,46.041,46.075,45.822,45.731
1513,B,False,62.385,63.567,63.318,63.92,64.259,64.803,64.04,63.429,63.48,62.679,61.47,61.107,60.572,59.906,59.834
1514,B,False,52.836,53.488,53.438,53.914,54.584,53.909,54.286,54.551,53.889,53.73,53.192,53.626,53.479,53.564,53.74
1515,B,False,68.122,67.778,68.045,68.76,69.908,69.553,70.176,71.228,71.225,70.679,70.077,71.037,70.459,71.155,71.204
1516,B,False,64.581,65.443,65.929,66.91,67.254,67.978,68.324,68.959,69.56,70.546,71.332,71.824,71.932,72.339,72.698
1517,B,False,60.028,61.593,59.442,59.948,60.368,60.379,59.85,58.894,59.432,60.006,59.923,61.541,61.866,61.104,63.534
1518,B,False,30.007,30.799,30.928,31.557,31.643,31.298,32.053,32.088,31.873,32.346,31.836,31.536,31.892,31.51,31.745
1519,B,False,48.07,48.649,47.544,48.499,48.286,48.573,48.176,48.588,48.436,49.532,48.648,48.761,48.514,48.666,48.362
1520,B,False,55.424,55.719,56.214,56.792,57.036,57.112,56.703,56.205,55.459,55.086,54.327,53.121,52.874,52.121,51.43
1521,B,False,33.375,33.383,33.999,34.164,34.606,34.763,33.561,33.922,33.555,33.453,33.066,34.256,34.504,33.379,33.814
1522,B,True,60.983,59.471,59.751,59.247,59.729,59.467,59.463,60.034,61.505,61.358,61.405,62.971,64.811,65.346,66.615
1523,B,False,51.263,51.295,50.479,50.037,49.168,48.58,47.775,47.678,47.395,47.018,47.655,47.533,47.494,48.134,48.803
1524,B,False,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663,46.394,46.65,47.131,47.451,46.307,46.366,45.924
1525,B,False,44.944,44.944,44.588,43.767,43.527,43.571,44.777,44.755,43.282,43.303,43.761,43.836,43.412,43.33,42.766
1526,B,False,46.138,45.392,46.256,46.821,47.739,48.627,49.672,51.168,51.605,52.768,53.009,53.104,52.396,50.44,50.409
1527,B,False,41.181,44.127,44.72,45.56,45.25,42.542,44.417,44.866,43.35,43.177,43.512,43.011,42.586,42.09,40.521
1528,B,False,43.199,42.994,43.549,43.219,43.152,42.862,42.77,42.929,43.399,43.351,43.377,43.281,43.763,43.62,44.343
1529,B,False,39.657,39.438,39.145,38.64,38.732,38.352,39.092,39.267,38.589,38.705,38.181,38.26,38.193,38.743,39.266
1530,B,True,53.746,52.438,51.457,51.559,51.136,50.424,51.475,51.965,50.902,51.493,52.498,54.799,54.115,55.556,56.398
1531,B,False,80.161,79.747,77.581,74.933,71.923,70.631,70.105,69.95,69.576,68.021,69.257,69.048,70.068,70.488,70.696
1532,B,False,51.03,51.743,52.363,52.473,52.36,52.578,52.762,52.765,53.146,53.16,53.082,52.571,52.138,51.878,51.383
1533,B,False,52.112,51.371,51.638,51.78,52.372,54.212,54.142,55.292,57.3,57.755,58.688,60.622,61.274,61.21,61.374
1534,B,False,29.41,29.001,28.756,28.65,28.278,27.783,27.775,27.29,27.27,27.009,27.077,27.031,26.55,26.817,27.347
1535,B,False,42.929,42.388,42.21,41.62,41.456,40.858,41.057,40.24,39.658,40.31,39.637,39.875,39.813,40.747,40.592
1536,B,False,52.871,53.916,53.98,53.132,53.867,52.509,52.925,52.25,52.23,52.023,51.921,52.28,51.599,51.215,51.882
1537,B,False,61.207,60.628,59.876,57.276,57.396,56.746,56.756,56.701,57.121,56.663,58.611,60.88,63.571,66.107,67.587
1538,B,False,78.531,79.098,78.515,78.546,78.991,80.659,82.074,81.951,81.564,80.829,80.527,79.756,78.781,77.645,79.768
1539,B,True,44.797,43.99,43.745,44.197,43.691,43.191,42.857,44.06,44.135,44.823,44.249,44.971,46.148,46.77,48.182
1540,B,True,49.53,47.875,49.747,51.271,49.113,50.108,51.616,51.503,53.99,54.427,55.063,54.178,54.698,55.88,55.856
1541,B,False,43.105,42.956,42.442,42.679,42.679,42.296,42.309,42.683,43.092,43.096,43.374,42.874,43.484,44.087,43.827
1542,B,False,59.436,65.409,62.709,61.828,62.442,64.466,65.197,63.909,62.062,63.611,60.989,61.256,63.089,62.107,60.886
1543,B,False,81.515,83.813,73.386,77.081,73.976,76.956,79.153,82.03,78.179,77.549,78.556,80.218,79.91,88.064,93.401
1544,B,False,43.315,43.085,43.184,43.708,43.912,43.729,43.916,44.684,45.639,45.657,46.366,46.313,46.304,46.568,46.582
1545,B,False,40.817,40.294,40.665,41.881,41.212,41.265,40.674,40.464,40.603,41.651,41.063,42.048,41.941,41.973,41.091
1546,B,False,48.423,48.622,48.759,48.517,48.259,48.676,48.245,48.466,47.724,47.57,48.082,48.413,48.676,48.681,49.094
1547,B,False,68.932,68.17,68.319,69.208,68.563,68.838,67.503,66.494,66.125,65.364,66.033,65.701,65.14,63.97,64.138
1548,B,False,61.274,61.234,59.966,59.944,59.621,60.643,60.616,60.964,60.901,62.194,62.617,64.233,66.48,67.262,66.735
1549,B,False,59.518,58.548,60.75,60.883,62.216,61.758,60.963,61.264,63.059,62.298,61.711,61.542,63.299,63.176,62.964
1550,B,False,55.413,55.204,55.141,55.074,55.268,55.599,56.964,57.698,58.54,60.676,61.097,64.796,65.539,65.723,68.105
1551,B,False,54.991,54.4,55.213,54.99,53.907,54.612,54.303,55.1,55.384,56.286,56.439,57.892,59.675,59.859,60.724
1552,B,False,70.231,71.164,72.287,75.138,75.485,76.614,76.571,77.057,79.693,80.197,80.566,79.272,79.732,77.58,78.324
1553,B,True,36.976,36.718,36.954,35.814,35.621,35.649,35.517,34.378,35.484,34.825,35.288,34.672,35.136,35.114,35.287
1554,B,False,70.417,71.246,70.405,71.398,70.466,69.701,70.596,71.548,71.213,71.367,70.998,69.719,68.94,69.497,69.086
1555,B,False,83.964,83.2,83.364,83.731,80.247,79.761,82.34,79.95,78.865,77.756,76.604,75.5,76.654,75.599,73.999
1556,B,False,46.128,46.612,47.176,47.544,47.4,48.592,50.042,49.978,49.04,49.932,49.973,48.953,49.257,48.703,49.172
1557,B,False,80.873,80.996,79.906,80.561,79.863,81.324,81.484,80.664,81.311,81.3,81.227,81.452,79.989,79.881,79.377
1558,B,True,49.986,49.37,50.028,51.582,50.761,50.389,51.493,51.972,51.03,51.913,51.563,50.703,50.605,49.353,48.323
1559,B,False,58.67,59.521,58.419,57.987,58.902,59.128,59.851,59.898,60.165,60.423,60.667,61.315,62.39,64.303,63.08
1560,B,False,37.389,37.684,37.072,38.385,39.376,39.331,37.619,40.465,40.963,41.166,42.577,41.888,41.914,41.153,40.152
1561,B,False,28.462,27.619,27.64,27.958,27.854,27.639,27.274,27.543,27.884,27.939,27.618,27.939,27.505,28.123,28.055
1562,B,False,45.097,45.472,45.774,46.439,46.239,46.629,48.022,48.989,49.986,49.37,50.028,51.582,50.761,50.389,51.493
1563,B,False,34.38,34.038,34.468,34.814,35.329,35.46,35.075,35.85,35.609,36.247,35.907,36.301,36.366,36.395,36.257
1564,B,False,49.192,49.861,49.522,49.499,48.861,48.647,47.626,46.679,44.936,43.789,43.402,41.629,40.392,40.046,39.51
1565,B,False,41.56,41.772,42.405,42.603,42.726,42.564,42.556,42.717,42.859,42.583,42.496,42.059,41.878,41.874,42.115
1566,B,False,31.522,31.72,30.949,30.938,31.21,31.29,31.42,31.068,30.624,29.811,29.596,29.423,30.02,30.29,30.143
1567,B,False,30.98,32.315,31.555,31.193,31.823,31.856,32.155,32.007,30.731,31.03,31.418,32.104,32.977,33.308,33.028
1568,B,False,52.715,52.489,52.477,52.799,52.642,51.961,51.61,50.55,50.524,49.721,49.646,49.806,49.497,49.158,49.454
1569,B,False,66.034,60.499,58.058,64.896,61.603,61.215,58.484,55.206,55.918,54.875,61.641,59.164,59.48,52.262,52.379
1570,B,False,43.389,43.487,43.312,43.39,43.453,43.188,43.303,43.133,42.946,43.066,42.923,43.496,44.403,45.311,46.34
1571,B,False,36.408,36.452,36.749,37.153,36.651,36.868,36.861,36.057,36.442,35.98,35.978,35.407,34.629,34.032,33.564
1572,B,False,31.341,32.628,32.468,32.086,34.339,35.097,35.023,35.365,35.649,34.339,35.01,31.342,32.441,34.358,32.281
1573,B,False,36.084,36.475,36.966,36.943,36.958,36.55,36.143,37.025,37.074,36.796,35.422,35.53,35.524,35.778,35.824
1574,B,False,52.644,53.443,53.17,52.773,52.984,52.587,52.435,53.076,53.823,54.137,54.832,55.41,55.634,56.176,56.588
1575,B,False,46.411,45.891,46.29,46.603,46.094,46.12,45.995,46.315,46.411,46.682,47.202,47.073,46.185,46.347,46.037
1576,B,False,46.583,44.746,43.548,44.014,44.665,43.626,44.745,46.101,47.924,46.323,48.582,46.168,49.028,49.847,49.033
1577,B,True,34.619,33.618,34.224,35.258,32.89,34.341,31.066,34.22,31.978,30.701,30.719,32.496,32.637,32.51,33.384
1578,B,False,64.346,63.595,61.898,62.588,62.489,63.176,63.455,64.114,62.986,63.12,62.17,60.907,60.986,61.572,61.103
1579,B,False,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43,40.185,39.785,39.921,40.001,39.822
1580,B,False,51.298,50.633,50.569,50.116,49.337,48.549,48.357,47.673,47.657,46.893,46.982,47.288,47.221,46.965,47.434
1581,B,False,31.162,31.194,31.342,31.639,31.687,32.376,32.463,31.887,31.931,31.808,32.349,31.895,32.166,32.391,32.106
1582,B,False,43.795,44.348,43.799,43.442,43.75,42.959,43.156,43.21,42.644,42.137,42.31,41.914,41.784,41.441,41.346
1583,B,False,43.814,43.628,44.14,43.569,41.421,41.851,42.12,44.259,45.56,48.252,49.166,48.583,51.366,53.957,54.748
1584,B,False,68.218,69.564,70.032,74.112,75.145,72.624,73.814,72.72,73.537,71.319,72.571,74.64,78.184,79.729,89.037
1585,B,False,43.977,42.467,41.599,41.855,43.868,43.636,44.771,43.403,44.413,44.806,45.544,46.556,45.557,45.081,44.44
1586,B,False,41.488,41.334,40.892,40.684,41.335,40.227,40.486,39.893,39.233,39.485,39.642,39.118,39.684,39.86,38.882
1587,B,False,61.528,61.759,61.127,61.284,59.756,59.132,61.091,60.946,59.721,58.684,59.707,60.459,59.55,58.3,59.393
1588,B,False,52.363,52.473,52.36,52.578,52.762,52.765,53.146,53.16,53.082,52.571,52.138,51.878,51.383,50.303,50.237
1589,B,False,33.299,32.556,33.348,33.131,32.292,31.737,31.729,31.413,31.804,31.654,31.735,30.861,30.697,30.225,31.026
1590,B,False,39.252,39.446,40.149,40.366,41.182,41.618,41.839,42.267,43.005,42.619,43.129,43.084,42.487,42.462,42.298
1591,B,False,65.261,64.766,62.808,60.897,62.569,61.446,62.316,61.816,61.574,60.921,61.6,60.98,60.028,61.593,59.442
1592,B,False,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191,74.669,74.683,75.76,78.075,78.743
1593,B,True,38.674,40.01,40.025,40.556,41.094,40.372,40.178,39.448,39.08,38.773,38.227,37.543,36.79,36.331,35.512
1594,B,True,46.013,45.785,45.695,45.448,45.256,45.42,45.672,45.585,46.037,46.973,46.919,47.776,49.255,49.725,49.183
1595,B,False,32.239,32.362,32.273,32.416,32.601,32.987,33.152,33.533,33.641,33.823,33.965,33.73,33.89,34.092,34.482
1596,B,False,51.245,51.748,52.108,51.193,52.298,51.921,53.022,53.559,54.474,55.542,55.833,57.856,57.896,57.855,58.39
1597,B,False,77.079,75.866,73.73,73.079,71.292,73.056,74.297,72.512,72.591,73.163,73.753,76.83,80.008,80.042,79.518
1598,B,False,39.363,39.083,39.332,39.527,39.511,39.718,39.43,39.389,38.896,38.806,38.63,38.227,37.883,37.347,37.153
1599,B,False,59.758,60.279,60.601,60.535,61.289,62.761,62.9,62.384,62.415,63.034,62.953,62.887,63.932,62.706,62.568
1600,B,False,78.506,77.174,79.944,83.268,75.191,87.209,88.15,88.753,75.757,88.719,88.301,87.304,73.159,85.92,85.477
1601,B,True,37.34,37.551,37.29,38.496,38.543,37.717,37.623,38.541,39.135,38.341,37.664,38.128,37.936,37.564,37.415
1602,B,False,62.29,62.987,62.839,62.541,62.103,60.77,60.607,60.457,60.233,59.271,59.089,59.233,58.425,58.322,57.036
1603,B,False,44.212,44.305,43.783,43.884,44.296,44.522,44.538,44.7,44.83,44.915,45.371,45.376,45.511,45.787,45.846
1604,B,False,26.801,25.068,24.89,26.156,40.87,37.107,46.927,26.073,26.809,29.008,33.035,27.133,43.863,29.483,28.933
1605,B,False,47.315,47.353,47.3,46.281,45.754,46.082,46.131,46.891,47.254,48.263,48.514,48.091,48.307,47.332,46.971
1606,B,False,35.546,35.665,35.682,35.763,35.399,35.141,35.192,35.318,35.392,35.654,35.347,35.457,35.51,35.456,35.747
1607,B,False,64.776,64.405,63.547,64.191,63.578,64.212,63.894,63.846,63.977,64.305,64.241,64.586,65.03,63.923,63.996
1608,B,False,27.646,27.512,27.944,27.754,27.746,27.682,27.91,27.009,27.617,27.575,27.721,27.592,27.652,27.293,27.716
1609,B,False,42.452,42.507,43.901,43.932,44.659,45.655,46.453,45.86,45.719,44.554,45.365,44.02,43.724,43.086,43.724
1610,B,False,34.484,32.939,33.686,34.151,32.571,33.634,34.432,34.953,35.947,36.076,37.142,35.612,33.518,34.771,36.951
1611,B,False,81.731,83.452,83.526,83.792,84.347,84.569,82.744,80.161,79.747,77.581,74.933,71.923,70.631,70.105,69.95
1612,B,False,40.968,45.395,45.473,42.175,40.851,41.663,41.094,42.464,44.88,45.453,48.129,48.181,47.609,45.894,43.717
1613,B,False,32.825,32.871,32.804,33.032,33.153,33.396,33.876,33.465,33.586,33.847,34.095,34.247,34.01,33.506,32.795
1614,B,False,49.721,49.646,49.806,49.497,49.158,49.454,49.492,49.352,49.58,49.373,49.325,49.635,50.061,50.333,49.599
1615,B,False,41.605,42.185,41.692,41.591,41.019,41.255,41.108,41.437,41.899,42.618,42.906,43.246,43.409,44.047,43.801
1616,B,False,55.645,57.346,56.603,56.763,56.764,57.061,56.787,57.486,57.624,56.949,57.981,57.862,57.949,59.036,58.345
1617,B,False,32.021,32.165,31.249,31.639,31.1,32.369,31.943,31.871,32.95,32.518,32.652,31.938,32.144,29.509,33.085
1618,B,False,40.968,41.23,41.376,41.052,41.234,41.553,41.722,42.354,42.487,42.772,43.049,43.379,43.176,43.228,43.048
1619,B,True,43.752,43.224,43.391,43.378,41.825,41.487,41.222,40.913,40.903,40.629,40.441,40.68,40.599,40.501,40.972
1620,B,False,35.069,35.439,35.686,35.982,35.836,35.445,35.666,36.495,36.633,36.926,36.98,37.345,36.995,36.953,37.454
1621,B,False,33.506,33.346,33.839,34.296,34.483,34.56,34.613,34.987,35.124,35.497,35.33,35.588,35.848,35.947,35.823
1622,B,False,65.168,68.596,68.691,70.5,71.015,68.904,67.956,70.938,70.313,68.608,69.378,67.9,65.849,66.506,65.04
1623,B,False,49.183,49.45,49.903,50.458,50.334,50.296,49.361,49.433,49.761,49.205,49.161,48.899,48.561,48.356,47.558
1624,B,False,26.662,25.97,25.464,26.87,26.096,25.505,25.418,25.867,25.602,26.276,26.769,25.973,26.638,26.125,26.037
1625,B,False,34.247,34.01,33.506,32.795,32.092,32.274,31.914,31.189,30.992,30.995,31.549,31.39,31.585,31.537,31.173
1626,B,True,64.898,63.197,62.73,62.791,63.339,62.507,61.985,61.412,58.631,62.347,61.12,60.928,59.79,59.47,57.771
1627,B,False,36.388,34.773,35.155,35.895,35.817,36.798,38.864,39.349,39.471,37.268,38.524,38.023,37.093,38.899,39.328
1628,B,False,52.254,53.442,54.002,52.73,55.427,54.723,55.155,56.512,60.474,58.828,60.89,63.674,64.947,67.493,65.972
1629,B,False,60.321,58.856,57.632,59.005,58.621,59.279,58.71,59.345,59.919,59.049,58.885,59.603,59.709,60.853,60.247
1630,B,False,47.364,47.452,47.533,48.145,48.151,47.972,48.468,48.535,48.739,48.899,49.231,48.957,48.411,48.662,48.392
1631,B,False,42.633,42.14,41.765,41.531,41.153,40.74,41.17,40.916,40.994,40.743,40.546,40.685,40.995,40.998,41.473
1632,B,False,55.64,55.541,55.304,55.616,54.752,54.776,54.556,53.684,53.153,52.689,52.564,52.383,52.0,51.38,50.486
1633,B,False,45.157,45.073,47.894,47.714,47.061,45.454,46.119,46.339,45.293,44.455,44.084,44.821,43.963,44.55,44.823
1634,B,False,42.394,41.142,40.281,39.895,39.943,39.223,39.914,38.941,38.915,39.83,41.402,42.098,42.986,43.388,44.527
1635,B,False,57.824,57.314,58.705,56.852,57.79,58.925,59.21,58.779,56.947,58.732,59.362,59.118,59.144,59.933,60.042
1636,B,False,54.844,55.448,55.44,56.523,57.092,57.784,57.694,56.541,56.88,57.524,56.898,58.262,59.168,58.861,58.866
