,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15
1393,B,False,0.00094521,-0.065519,-0.012444,0.039168,-0.068307,0.066857,-0.014424,-0.034302,0.056214,0.019509,0.090519,0.0037047,-0.0003885,-0.12642,-0.075198
1394,B,False,0.80958,0.96081,0.86963,0.71429,0.85289,0.80213,0.79583,0.80619,0.91903,0.45014,0.57332,0.42884,0.33367,0.51006,0.43027
1395,B,False,-0.044354,-0.070788,0.10426,-0.0021635,-0.057845,-0.018212,-0.12474,0.0016028,0.015745,-0.060519,-0.063149,-0.056484,-0.17601,0.0057726,0.0018974
1396,B,False,0.46912,0.45964,0.49098,0.49368,0.47362,0.53589,0.55735,0.57219,0.52231,0.56274,0.48728,0.4194,0.44383,0.34795,0.45524
1397,B,False,-0.0021635,-0.057845,-0.018212,-0.12474,0.0016028,0.015745,-0.060519,-0.063149,-0.056484,-0.17601,0.0057726,0.0018974,-0.14595,-0.21504,-0.025407
1398,B,False,0.18855,0.39809,0.23881,0.38292,0.42804,0.10829,0.1702,0.1436,0.15686,0.24079,0.18101,0.55084,0.27703,-0.082908,0.20252
1399,B,False,-0.21777,-0.18792,-0.11343,-0.13341,-0.21233,-0.14498,-0.18646,-0.17453,-0.0874,-0.067774,-0.12845,-0.12488,-0.11835,-0.12668,-0.11546
1400,B,False,-0.23361,-0.1661,-0.25007,-0.26957,-0.029028,-0.13394,-0.3054,-0.057783,-0.124,-0.16421,-0.065419,-0.28638,-0.1083,-0.12192,-0.1821
1401,B,False,-0.1272,-0.24418,-0.045722,-0.221,-0.06494,0.10385,0.014248,-0.20125,-0.099697,-0.39602,-0.18,-0.29111,0.15389,-0.15135,-0.13854
1402,B,False,-0.60826,-0.19553,-0.39415,-0.91527,-1.0281,-0.60327,-0.41196,-0.71668,-0.99081,-0.65268,-0.66845,-0.82625,-0.83266,-0.84383,-0.76256
1403,B,False,-0.01215,-0.081882,-0.12408,-0.07514,-0.036307,-0.067687,-0.094064,-0.062668,-0.12884,-0.13693,-0.071295,-0.167,-0.21205,-0.17715,-0.15864
1404,B,False,0.06177,0.1487,0.041722,-0.084399,-0.063366,-0.12073,-0.029852,-0.0033473,0.02858,-0.014324,0.011236,-0.11112,-0.083527,-0.072704,-0.12758
1405,B,False,-0.016956,-0.1552,-0.049288,-0.035558,-0.1268,-0.0077869,-0.14713,-0.2943,-0.31588,-0.030465,-0.28096,-0.30801,-0.25088,-0.3595,-0.19225
1406,B,False,1.21,2.1593,1.6079,0.95671,0.76616,1.0967,0.56501,0.64812,0.59997,0.60203,0.1792,0.16197,0.23265,0.22558,0.095929
1407,B,False,0.036417,0.0030171,0.11954,-0.1277,-0.14066,-0.019249,-0.025774,-0.059817,-0.14163,-0.14361,0.081837,0.0025081,-0.11077,-0.089315,-0.077789
1408,B,False,0.27326,0.23265,0.19313,0.22127,0.2568,0.30048,0.33121,0.23272,0.17592,0.26763,0.26807,0.235,0.26206,0.36627,0.26989
1409,B,False,-0.091266,-0.067998,-0.093217,-0.067344,-0.096239,-0.026026,-0.039358,-0.018568,0.0012619,-0.070384,-0.035426,-0.13315,-0.082133,-0.057371,0.0045536
1410,B,False,-0.19238,-0.27612,-0.18711,-0.15242,-0.17741,-0.12954,-0.17351,-0.2199,-0.20015,-0.16433,-0.2313,-0.18802,-0.21607,-0.2603,-0.18587
1411,B,False,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164,-0.24845,-0.2504,-0.25786,-0.17098,-0.20711,-0.23125,-0.21573,-0.23994,-0.25387,-0.25745
1412,B,True,0.41793,0.25061,0.35503,0.32174,0.2331,0.33677,0.35923,0.37366,0.5542,0.34114,0.66363,0.50088,0.28039,0.38715,0.23791
1413,B,False,0.28567,0.22414,0.35532,0.32175,0.25344,0.29697,0.26165,0.51715,0.21021,0.31365,0.23728,0.27107,0.2833,0.10981,0.20174
1414,B,False,-0.069511,0.46256,-0.054196,-0.094178,-0.14874,-0.1353,-0.26971,-0.088828,-0.14871,-0.15048,-0.10174,-0.11092,-0.21849,-0.036884,0.033909
1415,B,True,-0.33057,-0.11084,-0.076633,0.037373,0.012323,-0.22612,-0.21562,-0.1332,-0.22691,-0.15656,-0.18414,-0.41007,-0.36262,-0.36267,-0.23156
1416,B,False,0.23404,0.11077,0.0016065,-0.04222,0.036019,-0.23162,-0.10715,-0.036194,-0.15534,-0.043381,0.063594,-0.025467,-0.020358,-0.048878,0.069566
1417,B,False,-0.18467,-0.04374,0.059486,0.10619,0.25068,0.28891,0.33364,0.21159,0.20388,0.28992,0.25037,0.060614,0.034931,0.048874,-0.23865
1418,B,False,0.19199,-0.062292,-0.010706,0.11862,0.3037,0.15293,0.084972,0.23155,0.14164,-0.044773,-0.0026245,0.16647,-0.15797,0.0065518,-0.038459
1419,B,True,0.13119,0.22641,0.37961,0.25183,0.37142,0.34538,0.16681,0.041455,0.059423,-0.074814,-0.069559,-0.16171,-0.2845,-0.26873,-0.42085
1420,B,False,-0.72793,-0.63478,-0.71422,-0.80184,-0.38992,0.057478,0.33655,0.28768,0.31579,0.8807,1.085,0.93099,1.1086,0.83172,1.3986
1421,B,False,0.13395,0.035793,0.13264,0.18285,0.19927,0.264,0.22947,0.25659,0.28812,0.20398,0.26971,0.22209,0.27737,0.1759,0.21129
1422,B,False,0.053374,0.1241,-0.12617,-0.057838,-0.15027,0.0090298,-0.039488,-0.15642,-0.26377,-0.096327,-0.10015,-0.059495,-0.15296,-0.44991,-0.057635
1423,B,False,0.25853,0.17612,0.048986,-0.085338,0.10551,0.020654,0.07752,0.16556,0.25483,0.26925,0.39389,0.39519,0.38102,0.45283,0.55704
1424,B,False,0.31149,0.27467,0.30944,0.40113,0.21821,0.32624,0.30431,0.3053,0.33697,0.2471,0.26501,0.22142,0.31471,0.32363,0.28987
1425,B,False,0.18559,0.27732,0.22413,0.15844,0.15829,0.15558,0.24947,0.20842,0.22158,0.25181,0.27452,0.29232,0.24917,0.22835,0.18273
1426,B,True,1.463,1.2116,1.2146,1.3932,1.0792,1.0235,1.2929,1.016,1.0803,0.75275,0.60122,0.55541,0.92767,0.87888,0.61828
1427,B,False,0.26724,0.51114,0.32577,0.46269,0.15739,0.25265,0.18767,0.22505,0.36851,0.16981,0.32675,0.36592,0.34018,0.17133,0.24159
1428,B,False,0.058025,0.042061,0.047263,0.027863,0.016444,-0.029253,0.049115,0.074989,0.073967,0.11494,0.029197,0.083831,0.045392,0.090937,0.086048
1429,B,False,0.41473,0.35423,0.35614,0.33237,0.32321,-0.080723,0.4679,-0.043296,0.14309,-0.0066598,0.072757,0.0083288,-0.20749,-0.074816,-0.49869
1430,B,False,0.0034824,0.041972,0.0074215,0.060343,0.048719,0.053912,0.063626,0.01983,0.056168,0.082137,0.09205,0.10821,0.14395,0.18957,0.13595
1431,B,False,0.20494,0.12628,0.18044,0.1726,0.45112,1.0678,1.2356,0.98922,1.4772,1.3484,1.9827,1.5908,1.7867,2.0755,1.9545
1432,B,False,-0.26067,-0.70596,-0.64053,-1.2801,-0.98878,-1.3774,-1.3639,-1.3024,-1.6197,-1.3806,-1.4057,-1.6198,-1.6564,-1.3121,-1.3392
1433,B,True,-0.1019,-0.054761,0.0068102,-0.082214,-0.13594,-0.11136,-0.13638,-0.15393,-0.13002,-0.31416,-0.2957,-0.33564,-0.26279,-0.22272,-0.23751
1434,B,False,-0.25005,-0.25601,-0.24153,-0.29358,-0.33059,-0.34422,-0.42892,-0.45086,-0.51479,-0.46972,-0.50538,-0.3518,-0.4182,-0.46692,-0.53076
1435,B,False,-0.069388,-0.24704,-0.21488,-0.15142,-0.28785,-0.26549,-0.21612,-0.19811,-0.3036,-0.32195,-0.41445,-0.42378,-0.38323,-0.33917,-0.33283
1436,B,False,0.34195,0.22811,0.45119,0.36536,0.2492,0.20637,0.28343,0.28913,0.19547,0.17405,0.21174,0.14456,0.22066,0.20534,0.18197
1437,B,False,0.25371,0.17683,0.20581,0.071535,0.096668,-0.025097,-0.23151,-0.35084,-0.19861,-0.44213,0.014787,-0.21965,-0.017234,0.19987,0.26582
1438,B,False,0.071622,0.013406,0.24417,0.038031,0.016157,0.12388,-0.020698,0.073273,0.075344,0.1703,0.20673,0.061499,0.091796,0.068968,0.024743
1439,B,False,0.50078,0.23191,0.38753,0.30044,0.37827,0.41909,0.69458,0.54353,0.31233,0.22507,0.2843,0.36747,0.41641,0.6581,0.62368
1440,B,False,-0.064857,-0.060124,-0.074012,-0.11118,-0.077278,-0.039972,-0.12445,-0.051483,-0.0035055,-0.013271,-0.038068,-0.047046,-0.058515,-0.11432,-0.055377
1441,B,False,0.58982,0.56535,0.49039,0.45048,0.35032,0.25805,0.33864,0.27219,0.30386,0.4847,0.47526,0.43019,0.50082,0.56011,0.75635
1442,B,True,-0.1425,-0.1088,-0.21168,-0.098089,-0.18162,-0.098522,-0.046352,-0.2023,-0.040572,-0.18192,-0.23633,-0.24062,-0.24019,-0.1923,-0.27542
1443,B,False,-0.21152,-0.21146,-0.078773,-0.01523,0.049991,0.024228,0.042902,-0.0023189,0.096556,0.030672,0.10268,0.086619,0.1208,0.14542,0.13776
1444,B,False,-0.14178,-0.14386,-0.12475,-0.16315,-0.17233,-0.20607,-0.18732,-0.24851,-0.19479,-0.27332,-0.3292,-0.36268,-0.35424,-0.31658,-0.31633
1445,B,False,0.44377,0.43485,0.51687,0.48794,0.44356,0.44413,0.45873,0.42002,0.48696,0.447,0.41403,0.4262,0.45112,0.44153,0.44058
1446,B,False,-0.032967,-0.012906,0.00091828,-0.0033346,0.0019077,-0.0060471,-0.0099563,-0.071836,0.00069246,-0.10012,-0.089916,-0.12084,-0.093363,-0.060366,-0.081943
1447,B,False,0.63015,0.6644,0.82085,0.61234,0.80956,0.67034,0.92143,0.59029,0.80707,0.68645,0.73747,0.62936,0.65347,0.70601,0.53044
1448,B,True,0.13521,-0.076772,-0.10589,-0.18249,-0.36299,-0.15221,-0.26796,-0.17111,-0.1455,-0.16117,-0.14572,-0.13349,-0.099356,-0.13761,-0.11067
1449,B,False,0.41907,0.33742,0.45515,0.41272,0.5116,0.483,0.39646,0.37306,0.45047,0.51366,0.3388,0.11009,0.11855,0.3033,0.14084
1450,B,False,-0.17414,-0.23278,-0.235,-0.2569,-0.27343,-0.26563,-0.23935,-0.25943,-0.21795,-0.24691,-0.21315,-0.17956,-0.18916,-0.18356,-0.23398
1451,B,False,-0.40321,-0.48635,-0.36063,-0.2754,-0.49995,0.046418,-0.6016,-0.094525,-0.14503,-0.41618,-0.14159,-0.13415,-0.15975,-0.046675,-0.63774
1452,B,False,0.21613,0.21233,0.13138,0.20348,-0.00085924,0.097647,-0.05959,0.0060949,0.23605,0.18085,-0.03152,0.058449,0.1159,0.095406,0.052471
1453,B,False,-0.22026,-0.19298,-0.15159,-0.065937,-0.051842,-0.16203,-0.063621,-0.13264,0.059521,-0.086339,-0.20006,-0.076679,-0.23905,-0.32258,-0.16549
1454,B,False,0.0,2.5551,2.3351,-1.0336,0.47709,0.22832,-0.15546,-0.2204,1.9899,0.48318,-0.7719,-0.59604,-0.0094232,0.96056,-1.6202
1455,B,False,0.23848,0.7015,0.2564,0.68748,0.30046,0.73197,0.49912,0.36778,0.47917,0.33657,0.5513,0.30385,0.1066,0.18733,0.027478
1456,B,False,0.10144,0.13906,0.10513,0.10864,0.06489,0.054593,0.21107,0.18936,0.17412,0.18342,0.097436,0.098691,0.079602,-0.018316,0.075901
1457,B,False,-0.010842,0.49324,-0.0238,0.50295,0.26783,0.46583,0.079073,0.38686,0.15425,0.25226,0.34271,0.19892,0.23553,0.29489,0.38472
1458,B,False,-0.077661,0.027237,-0.0044189,-0.029717,0.03938,0.019431,0.028475,-0.0083477,0.01993,0.077805,-0.012479,-0.033454,-0.0051922,-0.00030052,0.026031
1459,B,False,0.18858,0.17165,0.15045,0.17595,0.21279,0.19937,0.22344,0.19637,0.16812,0.18603,0.22071,0.21768,0.21657,0.20422,0.16292
1460,B,False,-0.11892,-0.15467,-0.027783,-0.20573,-0.17695,-0.015803,-0.078126,-0.019026,-0.0029659,0.069873,0.047976,0.18284,0.13997,0.042675,0.031358
1461,B,False,-0.12049,0.029292,0.022851,-0.14669,-0.078259,-0.082425,-0.040869,-0.078091,-0.074808,-0.10888,0.04031,-0.077342,-0.042044,-0.11984,-0.052657
1462,B,False,-0.12238,-0.13297,-0.16819,-0.051938,-0.026787,-0.14537,-0.5412,-0.5973,-0.49129,-0.99355,-1.0233,-0.66598,-0.68022,-0.30985,-0.51403
1463,B,False,0.39988,0.537,0.45095,0.49784,0.51524,0.40389,0.29208,0.31828,0.43171,0.39252,0.37395,0.37863,0.20825,0.30253,0.26895
1464,B,False,-0.31165,-0.29888,-0.3096,-0.34009,-0.26756,-0.30264,-0.29113,-0.29392,-0.29485,-0.23487,-0.24148,-0.24811,-0.29822,-0.29986,-0.25461
1465,B,False,-0.31405,-0.27832,-0.22122,-0.30835,-0.33871,-0.29051,-0.33221,-0.32094,-0.40958,-0.43372,-0.29297,-0.41144,-0.27949,-0.24796,-0.41369
1466,B,True,-0.15577,-0.16949,-0.15621,-0.16126,-0.16684,-0.13441,-0.1444,-0.13896,-0.13941,-0.090061,-0.045725,-0.038323,0.018279,-0.11349,-0.21261
1467,B,False,-0.051921,-0.032382,0.0015681,0.10493,0.091121,0.038761,0.084243,0.07499,0.14018,0.0049586,-0.0039024,-0.0779,-0.12897,-0.10418,-0.067482
1468,B,False,0.88223,0.83206,1.0763,1.1138,0.63333,0.58713,0.32653,0.88251,0.5804,1.187,1.0454,1.0826,0.84371,1.6527,1.0668
1469,B,False,-0.13223,0.040556,0.13911,-0.12852,0.17156,0.40065,0.15806,0.017636,0.014223,0.14764,0.21599,0.14331,0.13821,0.39294,0.50671
1470,B,False,0.052372,0.021287,0.026579,0.062068,0.024613,0.027975,0.062032,0.017308,0.04382,0.086922,0.049718,0.045249,0.058281,0.021901,0.030208
1471,B,False,0.034685,0.17411,0.10609,0.11721,0.048931,0.12085,0.3623,0.24469,0.20388,0.26218,0.38246,0.34052,0.4761,0.4196,0.29562
1472,B,False,0.15811,0.13806,0.32871,0.17785,0.15962,0.19879,0.27326,0.23265,0.19313,0.22127,0.2568,0.30048,0.33121,0.23272,0.17592
1473,B,False,-0.20385,-0.38063,-0.28657,-0.3032,-0.22129,-0.2036,-0.36242,-0.25619,-0.33067,-0.28593,-0.1752,-0.22777,-0.17483,-0.12855,-0.10377
1474,B,False,1.0135,1.0543,1.1587,1.2559,0.32436,0.65589,1.2498,0.45021,1.2705,1.0377,1.2201,0.80812,1.3182,1.0667,0.89497
1475,B,False,0.57713,0.43502,0.26842,0.37176,0.30663,0.31356,0.50386,0.52639,0.29148,0.34898,0.46247,0.42872,0.61437,0.45316,0.55037
1476,B,False,0.29377,0.32568,0.21574,0.32088,0.28641,0.16981,0.20772,0.22964,0.17973,0.16514,0.24046,0.2485,0.045023,0.27041,0.22959
1477,B,False,0.067041,0.052956,0.13313,0.17914,0.058698,0.11873,0.15846,0.15692,0.010913,0.015098,0.10241,0.16129,0.082191,0.080268,0.14917
1478,B,False,-0.14542,-0.017932,-0.12732,-0.067985,-0.10731,-0.1048,-0.12488,-0.075586,0.046633,-0.029455,-0.040156,-0.035115,-0.068282,-0.10599,-0.13085
1479,B,False,0.67474,0.53199,0.65879,0.41036,0.31025,0.38119,0.52994,0.13064,0.075167,0.34991,0.0435,0.077854,0.40576,0.27174,0.23325
1480,B,False,-0.18124,-0.064907,-0.19399,-0.50473,-0.72907,-0.15404,-0.12163,-0.057968,-0.0035651,-0.032595,0.046045,-0.17457,-0.54855,-0.28933,-0.44403
1481,B,False,-0.15185,-0.15306,-0.1875,-0.21956,-0.16594,-0.15345,-0.17523,-0.20558,-0.18276,-0.18995,-0.19447,-0.23759,-0.16972,-0.13968,-0.10961
1482,B,False,-0.18617,-0.27234,-0.24372,-0.15313,-0.13197,-0.15311,-0.14315,-0.16861,-0.15285,-0.17156,-0.14548,-0.17047,-0.18216,-0.18805,-0.20928
1483,B,False,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645,-0.29541,-0.32503,-0.28124,-0.20898
1484,B,False,-0.20707,-0.16684,-0.090222,-0.11234,-0.17828,-0.29935,-0.2631,-0.27448,-0.48644,-0.29201,-0.44974,-0.39111,-0.4768,-0.33209,-0.25986
1485,B,False,-0.091481,-0.080853,-0.033407,0.017785,-0.013231,-0.013909,-0.054447,-0.018978,0.10858,-0.0086182,0.0071658,0.060984,0.060328,0.12815,0.19458
1486,B,False,-0.024164,-0.080559,-0.048834,-0.068227,-0.071474,-0.058675,-0.14567,-0.22135,-0.18065,-0.20937,-0.2147,-0.19491,-0.06684,-0.086114,-0.11567
1487,B,False,0.27858,0.44386,0.19208,0.22415,0.44517,0.56134,-0.074587,0.22299,0.47077,-0.045638,0.16037,-0.37252,-0.022236,0.047748,0.6118
1488,B,False,0.68105,0.46746,0.41403,0.60597,0.74767,0.73828,0.56987,0.95878,0.84572,1.2192,0.75596,0.38987,0.45189,-0.11606,0.21534
1489,B,False,-0.16335,-0.12371,-0.16533,-0.17562,-0.11134,-0.1634,-0.096017,-0.018413,-0.089214,-0.060148,-0.065764,-0.058026,-0.10561,-0.028699,-0.071214
1490,B,False,0.61066,0.39526,0.4024,0.54447,0.45805,0.52414,0.59663,0.6203,0.60592,0.56834,0.53437,0.54611,0.67087,0.5854,0.50346
1491,B,False,-0.11388,0.0009326,-0.11031,-0.02405,-0.012402,-0.20154,-0.078288,-0.083978,-0.11365,-0.11811,-0.060283,-0.059978,-0.098379,-0.046534,0.058452
1492,B,False,0.33435,0.25116,0.38694,0.12331,0.22803,0.24242,0.27652,0.16497,0.29929,0.2049,0.29679,0.32442,0.23851,0.16217,0.22643
1493,B,False,0.26193,0.14466,0.17207,0.14233,0.057446,0.18036,0.21379,0.22868,0.22867,0.22731,0.20378,0.30017,0.21949,0.25899,0.22316
1494,B,False,0.11128,0.059806,0.032204,0.070042,0.051355,0.086659,-0.06107,-0.22376,-0.096288,-0.21628,-0.071978,-0.20892,-0.031426,-0.058966,-0.19963
1495,B,False,0.65806,0.69111,0.71395,0.77371,0.78765,0.74608,0.8893,0.83127,0.71734,0.91634,0.71815,0.68642,0.86977,0.50664,0.40819
1496,B,False,0.063504,0.12444,0.10901,0.14656,0.0091497,-0.0034151,0.055057,0.00017849,0.030127,0.027778,0.013006,-0.043346,0.010427,-0.0024248,0.047549
1497,B,False,-0.15641,-0.40593,-0.28725,-0.07408,-0.19949,-0.07797,-0.20727,-0.19771,-0.16529,0.0071748,-0.13483,-0.024796,0.12433,-0.040597,0.031136
1498,B,False,0.14036,0.23206,0.15522,0.14949,0.33609,0.13491,0.083061,0.023757,-0.073999,0.052412,-0.086982,0.38221,-0.22469,-0.072122,0.10074
1499,B,False,-0.035615,0.11303,0.10443,0.088793,0.10556,0.1509,0.093843,0.058499,0.18673,0.098927,0.071929,0.15033,-0.025117,-0.054622,0.013534
1500,B,False,0.081356,-0.0086061,0.21175,0.21979,0.26846,0.20578,0.40257,0.28412,0.2507,0.22725,0.17554,0.1532,0.25077,0.18184,0.19443
1501,B,False,0.16144,0.40672,0.028922,0.60512,0.90416,0.085913,0.98949,0.61293,0.63747,0.58706,1.3008,1.2427,1.3081,0.58101,0.60446
1502,B,False,-0.17614,-0.13169,-0.19098,-0.13958,-0.13086,-0.11951,-0.091125,-0.13171,-0.079912,-0.073166,-0.060221,-0.037095,0.00033187,-0.036059,-0.013264
1503,B,False,0.16209,0.16348,0.095865,0.2235,0.13048,0.1777,0.10124,0.15185,0.11209,0.11029,0.16144,0.15097,0.11509,0.050351,0.14922
1504,B,False,0.16367,-0.34751,0.010005,-0.36731,-0.096503,-0.28613,-0.12219,0.19064,-0.24857,-0.11474,-0.32867,0.04716,0.2671,-0.27645,-0.3791
1505,B,False,0.89356,0.61131,0.99477,0.76143,0.86606,1.1028,0.61189,0.18697,0.37559,0.68307,0.28411,0.34676,0.38311,0.42686,0.18362
1506,B,False,0.19351,0.25985,0.22538,0.17526,0.05259,0.15745,0.16475,0.10539,0.19618,0.098798,0.042545,-0.0076215,-0.0052039,0.081205,-0.11348
1507,B,False,0.12725,0.020332,0.094534,0.1249,0.008083,0.029875,0.079148,0.056783,-0.066956,0.1062,0.17545,0.13577,0.071583,0.12371,0.10856
1508,B,False,0.38557,0.36124,0.3665,0.27148,0.43819,0.2566,0.11723,0.25217,0.34195,0.22811,0.45119,0.36536,0.2492,0.20637,0.28343
1509,B,False,-0.60043,-0.57015,-0.54716,-0.59543,-0.65006,-0.58048,-0.52626,-0.61218,-0.54512,-0.64635,-0.6856,-0.56999,-0.55372,-0.65594,-0.50339
1510,B,False,0.46468,0.27452,0.3126,0.54354,0.44316,0.63137,0.72809,0.30603,0.10668,0.33128,0.29791,0.15271,0.18858,0.46318,0.50989
1511,B,False,0.38663,0.31385,-0.17502,0.18368,0.14917,0.14317,0.096618,0.052546,-0.033345,0.11868,0.39139,0.34061,0.10219,-0.064123,-0.041758
1512,B,True,0.47914,0.45048,0.44924,0.47807,0.45957,0.48472,0.49192,0.37996,0.43683,0.39192,0.44465,0.44431,0.47689,0.53384,0.46721
1513,B,False,0.1911,0.032712,-0.022293,-0.049848,0.028297,0.049189,-0.05655,0.025365,0.1847,0.026483,0.19496,0.34786,0.35724,0.40441,0.32994
1514,B,False,0.060685,-0.054773,-0.13334,-0.052118,0.08355,-0.010812,-0.041631,0.0027249,0.074447,0.16521,0.16286,0.16972,0.31354,0.33057,0.16979
1515,B,False,0.12105,0.25765,0.21205,0.18035,0.10184,0.30815,0.23733,0.32157,0.3662,0.29168,0.17222,0.14833,0.23058,0.26025,0.25808
1516,B,False,0.49794,0.47406,0.45542,0.45557,0.49207,0.39059,0.25429,0.30928,0.28259,0.34088,0.30019,0.26966,0.21268,0.19253,0.22013
1517,B,False,0.91537,0.68143,0.6485,1.0933,0.94939,0.7141,1.0211,1.0038,1.2903,1.1764,0.68105,0.46746,0.41403,0.60597,0.74767
1518,B,False,-0.26299,-0.27221,-0.22868,-0.22835,-0.24624,-0.20258,-0.19599,-0.23479,-0.32352,-0.19308,-0.23328,-0.20421,-0.14326,-0.13233,-0.10301
1519,B,False,-0.046352,-0.2023,-0.040572,-0.18192,-0.23633,-0.24062,-0.24019,-0.1923,-0.27542,-0.23443,-0.20239,-0.24152,-0.31736,-0.19253,-0.16551
1520,B,False,0.26218,0.10179,0.034702,0.18752,0.14593,0.092915,0.17844,0.14328,0.13251,0.16893,0.26996,0.31288,0.2807,0.22795,0.24246
1521,B,False,-0.15268,-0.14248,-0.13511,-0.17553,-0.19604,-0.16263,-0.17714,-0.15803,-0.24082,-0.29562,-0.24087,-0.17126,-0.15686,-0.19177,-0.21202
1522,B,True,-0.0098356,-0.025006,-0.0014026,0.0067287,-0.029905,-0.016995,-0.08454,-0.25573,-0.26363,-0.25396,-0.39544,-0.10134,-0.25149,-0.21048,-0.29291
1523,B,False,-0.31174,-0.026935,-0.18101,-0.20053,-0.16372,-0.17718,-0.13752,-0.098018,-0.074853,-0.0067833,0.021739,0.01676,0.049203,-0.099708,-0.12832
1524,B,False,-0.14669,-0.078259,-0.082425,-0.040869,-0.078091,-0.074808,-0.10888,0.04031,-0.077342,-0.042044,-0.11984,-0.052657,-0.045232,0.014454,-0.11355
1525,B,False,0.062989,0.12725,0.059088,0.0026225,0.018945,0.083458,-0.065271,-0.063061,0.028445,0.17384,0.066144,-0.08254,-0.22351,-0.12451,-0.022562
1526,B,False,0.11609,0.30979,0.24495,0.22317,0.18181,0.18968,0.12701,0.13034,0.0066769,-0.10273,-0.10601,-0.070756,-0.20283,-0.077486,-0.039584
1527,B,False,-0.42942,-0.1428,-0.24477,-0.26687,-0.33859,-0.2718,-0.63538,0.25906,0.069409,0.063153,0.2991,0.095011,0.029683,-0.10653,0.072961
1528,B,False,0.11351,0.099812,0.063545,0.10322,0.13744,0.10631,0.1414,0.16926,0.12121,0.069183,0.093743,0.079461,0.076812,0.1485,0.24648
1529,B,False,-0.12398,-0.037805,-0.15841,-0.10367,-0.060555,-0.22656,-0.11656,-0.091702,-0.14874,-0.12544,-0.14544,-0.17759,-0.24974,-0.17546,-0.2261
1530,B,True,0.52777,0.54924,0.60201,0.69844,0.75124,0.8769,0.94468,0.87348,0.60123,0.5256,0.55162,0.75046,0.71695,0.40601,0.48126
1531,B,False,0.18172,0.26514,0.28069,0.35356,0.26924,0.33614,0.39945,0.36891,0.30077,0.34305,0.31185,0.28116,0.39042,0.36837,0.18949
1532,B,False,-0.12351,-0.11034,-0.19419,-0.18513,-0.13003,-0.19797,-0.25702,-0.26336,-0.23738,-0.21996,-0.2136,-0.2035,-0.18357,-0.11667,-0.10146
1533,B,False,-0.142,-0.24835,-0.27414,-0.37025,-0.33993,-0.24876,-0.32506,-0.39497,-0.5257,-0.62553,-0.56426,-0.51017,-0.50371,-0.39249,-0.46635
1534,B,False,-0.016859,-0.011184,0.0070881,0.016759,0.010741,0.079095,-0.0081113,0.032459,0.053402,0.11854,0.0084493,0.086936,0.032292,0.051425,0.046704
1535,B,False,-0.14727,-0.076031,-0.071308,-0.021565,-0.013513,-0.057168,-0.037925,-0.086545,-0.057958,-0.13844,-0.094289,-0.11442,-0.11996,-0.13523,-0.23543
1536,B,False,-0.090863,-0.2023,-0.2231,-0.028848,-0.2004,0.066465,-0.17295,0.051519,0.37411,0.094027,0.0056271,0.15167,-0.0075975,0.18633,0.21747
1537,B,False,1.2438,1.3641,1.1094,1.1892,1.2219,1.1244,1.5161,1.2232,1.3056,1.1382,0.98937,0.75145,0.53563,0.31798,0.17826
1538,B,False,0.31176,0.45106,0.45289,0.35273,0.52685,0.55388,0.51291,0.49099,0.4207,0.38792,0.40971,0.39422,0.29568,0.54427,0.49784
1539,B,True,0.2796,0.2913,0.36643,0.33708,0.35583,0.40957,0.3658,0.45264,0.28569,0.13974,0.31887,0.071603,0.10165,0.24418,0.12656
1540,B,True,0.28938,1.1104,1.0258,0.59644,0.8326,0.42067,0.29765,0.52961,0.69136,0.50957,0.32761,0.37473,0.4149,1.0953,0.68227
1541,B,False,0.042964,0.12638,0.17857,0.040615,0.013537,0.12974,0.12017,0.17346,0.17233,0.20727,0.086448,0.19365,-0.0046267,0.099511,0.088498
1542,B,False,-0.82656,-1.1029,-1.0342,-1.0192,-1.3372,-1.0316,-1.2051,-1.0862,-0.62057,-0.42059,-0.62454,-0.86071,-0.55849,-0.58362,-0.7287
1543,B,False,0.1072,0.54014,0.34788,0.25965,0.14002,0.17999,0.12038,0.16073,-0.09426,0.57023,0.74597,0.11182,0.88128,0.82921,0.73802
1544,B,False,-0.047108,0.00066633,0.012583,-0.004406,0.00085152,-0.045613,0.0070399,0.053562,-0.033648,-0.046551,-0.1044,-0.068647,-0.02262,-0.062833,-0.047984
1545,B,False,-0.36398,-0.35086,-0.32841,-0.29361,-0.5691,-0.53643,-0.59361,-0.4876,-0.53407,-0.48602,-0.45546,-0.49442,-0.3799,-0.42881,-0.35816
1546,B,False,-0.0717,-0.12706,-0.090795,-0.13809,-0.1396,-0.20247,-0.15715,-0.23991,-0.17588,-0.27762,-0.09823,-0.30429,-0.1539,-0.17714,-0.14167
1547,B,False,-0.0041108,-0.042477,-0.12751,-0.12233,-0.13831,-0.18829,-0.15781,-0.15701,-0.18037,-0.21425,-0.18247,-0.073364,-0.18181,-0.064491,0.088397
