,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15
180,M,True,1883.0,1879.8,1871.1,1872.0,1872.8,1872.3,1871.6,1875.4,1877.0,1871.0,1873.2,1876.7,1881.6,1873.6,1884.0
181,M,False,1871.0,1873.2,1876.7,1881.6,1873.6,1884.0,1879.7,1877.6,1871.8,1871.8,1869.7,1877.4,1882.5,1879.7,1879.3
182,M,False,1879.7,1877.6,1871.8,1871.8,1869.7,1877.4,1882.5,1879.7,1879.3,1882.1,1887.0,1886.9,1893.3,1896.2,1894.3
183,M,True,1879.3,1882.1,1887.0,1886.9,1893.3,1896.2,1894.3,1896.1,1890.3,1895.2,1903.7,1892.6,1896.4,1894.6,1897.8
184,M,True,1893.3,1896.2,1894.3,1896.1,1890.3,1895.2,1903.7,1892.6,1896.4,1894.6,1897.8,1903.4,1910.2,1909.0,1915.1
185,M,False,1917.3,1916.8,1922.3,1916.7,1919.5,1910.5,1916.2,1920.8,1911.1,1919.6,1921.9,1920.0,1932.4,1927.7,1935.5
186,M,False,222.08,209.18,228.97,226.14,224.64,214.38,216.86,217.21,196.35,203.48,188.05,188.88,181.75,187.41,185.13
187,M,True,1964.5,1955.1,1952.3,1965.3,1959.0,1967.1,1971.3,1975.0,1987.2,1995.7,2001.5,2001.2,2009.3,2018.4,2022.7
188,M,False,1959.0,1967.1,1971.3,1975.0,1987.2,1995.7,2001.5,2001.2,2009.3,2018.4,2022.7,2026.9,2027.1,2021.2,2023.6
189,M,False,2001.2,2009.3,2018.4,2022.7,2026.9,2027.1,2021.2,2023.6,2041.2,2048.7,2044.4,2054.6,2059.6,2057.7,2061.4
190,M,True,2083.5,2084.7,2100.1,2094.2,2089.9,2094.7,2099.9,2091.1,2088.7,2078.7,2067.5,2073.8,2068.9,2072.1,2070.6
191,M,False,2091.1,2088.7,2078.7,2067.5,2073.8,2068.9,2072.1,2070.6,2063.7,2065.2,2060.8,2065.0,2064.0,2051.6,2051.1
192,M,True,2062.8,2066.6,2071.3,2079.9,2068.4,2087.8,2088.6,2075.8,2085.6,2081.9,2075.8,2081.6,2080.8,2085.8,2088.0
193,M,False,2088.6,2075.8,2085.6,2081.9,2075.8,2081.6,2080.8,2085.8,2088.0,2095.4,2106.8,2114.2,2111.6,2110.7,2114.1
194,M,True,2159.4,2157.7,2161.4,2165.2,2151.7,2156.9,2155.9,2157.4,2155.6,2155.2,2155.3,2160.4,2158.2,2159.1,2163.6
195,M,False,2160.4,2158.2,2159.1,2163.6,2173.0,2171.8,2180.3,2178.6,2187.5,2191.3,2193.6,2196.9,2187.2,2191.3,2205.9
196,M,True,2208.2,2223.5,2219.9,2225.8,2224.4,2235.0,2236.5,2232.0,2225.7,2221.0,2224.6,2213.7,2221.2,2221.6,2213.3
197,M,False,2242.9,2249.9,2244.8,2247.7,2243.5,2241.4,2235.8,2227.6,2215.7,2213.8,2224.8,2238.3,2228.3,2224.6,2220.6
198,M,False,2264.9,2259.6,2275.7,2277.2,2280.1,2292.5,2296.4,2306.3,2317.2,2318.1,2340.0,2330.0,2332.7,2319.6,2337.6
199,M,False,2356.3,2362.1,2381.9,2409.3,2445.2,2459.6,2478.8,2511.0,2512.7,2529.5,2541.9,2568.0,2607.2,2638.9,2651.0
200,M,True,2434.9,2449.0,2451.0,2453.1,2463.6,2471.5,2483.4,2493.3,2504.5,2501.9,2499.2,2495.4,2495.2,2489.4,2504.0
201,M,True,2558.3,2555.5,2573.8,2578.9,2593.1,2586.7,2616.8,2620.2,2605.4,2605.8,2615.5,2624.4,2649.9,2652.8,2635.0
202,M,False,2639.2,2643.5,2633.6,2633.3,2630.1,2637.4,2636.5,2643.2,2641.7,2635.3,2636.4,2619.9,2612.7,2611.0,2605.4
203,M,False,2612.7,2611.0,2605.4,2621.1,2618.0,2616.8,2620.4,2612.2,2602.2,2599.1,2591.8,2596.1,2596.2,2598.7,2592.6
204,M,True,4253.9,4251.1,4247.0,4249.8,4261.9,4269.9,4285.5,4283.7,4297.7,4317.5,4333.2,4316.0,4299.4,4319.6,4337.6
205,M,False,4461.3,4476.9,4498.6,4494.3,4487.6,4480.8,4482.5,4507.8,4491.2,4494.0,4506.9,4512.5,4517.0,4530.7,4533.0
206,M,False,4480.8,4482.5,4507.8,4491.2,4494.0,4506.9,4512.5,4517.0,4530.7,4533.0,4537.4,4541.8,4526.4,4543.8,4544.8
207,M,False,4301.8,4308.3,4285.3,4286.6,4278.9,4286.1,4282.4,4293.2,4303.0,4317.1,4317.5,4314.3,4321.3,4325.9,4314.0
208,M,False,3394.7,3390.9,3390.4,3364.9,3377.9,3387.3,3397.0,3388.3,3377.4,3358.3,3357.1,3361.4,3362.2,3353.7,3365.2
209,M,False,1621.9,1626.8,1603.8,1621.1,1647.0,1622.9,1614.7,1604.1,1608.1,1596.0,1582.3,1577.5,1575.3,1578.6,1580.5
210,M,True,2722.9,2705.2,2708.5,2707.7,2695.0,2704.3,2715.4,2715.5,2727.0,2744.6,2738.7,2773.3,2764.3,2763.1,2753.3
211,M,False,2875.7,2878.0,2874.2,2875.9,2887.1,2891.6,2889.6,2883.4,2893.6,2908.1,2910.6,2922.4,2909.4,2919.5,2936.3
212,M,False,3298.9,3290.3,3286.8,3290.7,3298.2,3300.3,3299.1,3306.4,3332.1,3320.0,3324.0,3319.0,3325.9,3330.0,3339.1
213,M,False,1785.0,1786.5,1791.4,1783.9,1779.9,1777.7,1775.1,1763.5,1760.4,1756.1,1740.3,1735.8,1718.2,1722.0,1722.9
214,M,False,88.117,108.41,115.37,134.05,146.92,151.59,167.16,178.76,191.75,213.09,224.74,222.66,212.64,214.3,229.03
215,M,False,115.37,134.05,146.92,151.59,167.16,178.76,191.75,213.09,224.74,222.66,212.64,214.3,229.03,241.64,252.53
216,M,False,622.34,625.64,618.31,608.07,611.1,608.17,612.79,618.29,613.87,622.44,623.22,627.87,624.84,625.78,625.3
217,M,False,2106.4,2108.4,2109.8,2107.9,2112.2,2119.8,2120.1,2120.6,2119.2,2112.5,2116.7,2115.1,2108.1,2108.3,2102.6
218,M,False,1918.7,1906.4,1906.0,1917.3,1923.1,1911.5,1908.8,1896.8,1880.5,1883.0,1879.3,1883.3,1884.3,1885.4,1885.4
219,M,True,559.23,589.04,611.82,632.61,658.68,685.18,707.48,732.89,758.92,787.02,812.43,844.23,857.64,877.66,912.25
220,M,True,1210.3,1200.4,1214.8,1206.7,1208.4,1204.1,1210.2,1207.2,1207.8,1216.2,1223.5,1214.4,1208.6,1206.7,1200.4
221,M,True,275.25,276.57,274.47,272.65,281.0,275.88,276.55,281.35,287.85,294.52,292.03,300.75,297.82,314.97,296.14
222,M,False,296.14,299.18,300.15,296.77,298.85,295.32,299.6,315.98,307.07,311.53,313.94,323.53,324.51,316.39,311.34
223,M,True,326.91,316.67,321.34,330.28,335.06,341.81,347.35,347.71,348.69,344.17,348.73,347.62,357.13,359.39,363.03
224,M,False,474.45,471.61,468.35,480.83,495.59,496.12,501.65,498.81,499.88,504.99,504.09,501.29,502.58,500.56,501.58
225,M,False,535.37,547.9,542.4,539.3,538.11,543.97,543.77,539.86,538.04,539.22,542.2,539.33,550.88,550.58,552.74
226,M,True,719.39,724.97,731.68,733.51,740.81,739.06,755.82,766.07,771.27,774.02,776.6,783.96,784.02,784.61,793.42
227,M,False,892.4,888.0,886.63,891.66,895.04,897.93,897.5,898.0,900.18,897.19,900.37,902.75,901.09,909.16,910.2
228,M,False,915.87,914.51,919.81,921.32,921.35,919.38,917.49,922.69,925.38,930.21,938.49,945.49,945.93,945.38,945.46
229,M,False,593.9,587.66,576.99,578.96,571.14,570.11,567.82,557.92,562.12,544.93,551.48,542.77,546.24,533.05,526.51
230,M,False,882.92,894.76,898.64,898.86,901.09,904.9,906.76,920.26,922.45,928.76,932.63,937.51,936.79,940.76,940.33
231,M,False,1082.0,1083.8,1079.7,1079.8,1081.6,1089.6,1087.8,1087.8,1084.1,1081.2,1079.8,1079.3,1079.2,1069.2,1072.7
232,M,True,1737.0,1734.5,1737.7,1732.4,1738.9,1739.5,1744.6,1745.6,1749.5,1743.9,1743.7,1753.6,1767.1,1768.1,1761.3
233,M,False,1846.1,1847.2,1848.3,1847.5,1863.8,1865.3,1873.9,1868.0,1879.5,1870.0,1864.4,1879.2,1894.3,1906.7,1912.1
234,M,True,1575.4,1575.8,1573.1,1574.1,1565.8,1560.6,1561.2,1566.5,1559.2,1551.1,1547.8,1557.1,1565.8,1564.9,1560.6
235,M,False,1569.9,1570.2,1574.6,1567.7,1568.5,1558.4,1555.8,1557.8,1557.6,1555.0,1549.2,1548.6,1544.8,1537.8,1543.4
236,M,False,33.392,38.352,36.879,43.096,45.369,53.014,57.671,60.065,66.572,70.291,72.601,79.798,83.983,86.491,88.668
237,M,False,1122.7,1129.6,1130.4,1139.7,1136.9,1134.9,1134.4,1128.8,1132.1,1131.9,1133.4,1128.7,1130.1,1129.4,1132.8
238,M,False,953.82,952.06,951.99,953.28,944.35,939.95,945.41,942.36,943.63,938.15,933.08,931.0,931.48,929.42,931.8
239,M,False,1029.2,1035.4,1035.8,1037.1,1037.9,1040.1,1035.8,1037.9,1033.8,1038.7,1044.0,1042.2,1042.1,1043.3,1049.0
240,M,False,1853.7,1848.7,1851.1,1859.4,1862.5,1864.6,1875.4,1871.6,1878.6,1877.0,1876.1,1878.2,1883.6,1884.5,1882.5
241,M,False,1678.5,1685.6,1686.6,1688.3,1684.6,1673.1,1680.8,1675.3,1666.2,1661.6,1656.5,1653.1,1658.5,1662.8,1656.2
242,M,False,677.14,667.36,670.44,673.68,684.76,665.41,664.35,662.04,660.17,661.79,660.66,662.78,657.6,660.92,665.33
243,M,True,807.83,817.57,812.93,815.17,816.88,820.66,814.73,820.63,827.04,825.93,817.87,821.82,820.78,818.99,809.57
244,M,False,789.49,795.95,805.15,808.23,809.78,808.95,807.56,805.77,809.22,810.66,817.91,816.4,815.62,813.82,814.56
245,M,False,682.95,672.46,672.54,671.47,663.21,659.95,667.34,658.85,651.36,650.53,653.43,654.11,649.93,640.84,640.03
246,M,False,169.83,170.2,170.11,172.17,178.41,179.57,182.66,181.12,182.06,180.86,180.5,179.96,187.44,186.5,187.7
247,M,False,1098.5,1108.2,1093.3,1096.7,1099.8,1092.2,1090.0,1102.2,1096.7,1090.7,1087.6,1088.2,1092.8,1093.6,1097.4
248,M,False,639.8,645.21,638.6,639.58,637.26,640.36,629.82,618.89,609.23,605.19,594.47,584.52,585.1,591.09,585.84
249,M,False,388.78,395.05,393.08,398.22,399.58,395.35,375.26,387.35,383.83,385.39,381.58,379.39,376.16,368.82,369.27
250,M,False,214.16,199.7,199.47,199.82,188.85,190.68,202.28,200.33,187.07,189.36,193.2,186.45,179.47,175.6,178.38
251,M,False,1322.0,1332.1,1336.1,1344.9,1353.0,1337.7,1338.6,1337.7,1357.1,1334.5,1356.6,1350.6,1348.3,1356.2,1362.1
252,M,False,548.54,552.72,554.83,560.25,561.56,567.02,569.49,564.95,578.65,586.04,592.16,593.13,591.51,593.37,597.82
253,M,True,805.02,801.63,804.74,810.96,808.23,806.89,801.67,799.59,798.65,792.73,795.41,792.27,790.13,788.97,790.57
254,M,False,810.96,808.23,806.89,801.67,799.59,798.65,792.73,795.41,792.27,790.13,788.97,790.57,791.25,790.64,788.42
255,M,False,429.54,433.73,450.67,429.77,440.65,444.21,446.92,452.12,461.89,456.31,457.46,467.84,465.84,467.7,458.82
256,M,False,880.58,880.58,879.2,880.18,889.73,891.02,892.85,888.92,880.28,882.9,881.6,884.83,883.2,886.11,881.4
257,M,True,893.03,891.9,886.38,891.37,889.56,885.53,887.84,885.49,890.01,893.49,887.1,891.59,892.63,901.63,900.18
258,M,False,903.44,908.2,905.85,911.0,907.49,904.67,905.87,900.91,899.45,899.32,899.74,900.08,903.4,904.14,903.08
259,M,True,1149.1,1149.5,1145.1,1147.9,1153.0,1158.7,1170.2,1175.5,1183.7,1185.8,1184.8,1182.8,1193.7,1203.9,1214.2
260,M,False,1454.1,1453.8,1452.4,1458.7,1464.1,1469.4,1475.5,1482.0,1488.7,1492.0,1497.3,1492.3,1494.2,1492.3,1500.9
261,M,True,1549.9,1548.6,1545.2,1543.2,1542.5,1548.8,1538.7,1543.5,1548.4,1547.3,1547.9,1545.6,1544.5,1541.5,1551.1
262,M,True,1804.9,1799.0,1812.4,1807.5,1800.3,1797.0,1796.5,1797.0,1799.1,1798.1,1803.4,1810.3,1812.2,1815.9,1822.8
263,M,False,1823.5,1824.1,1831.0,1837.4,1835.7,1835.0,1838.2,1841.2,1838.8,1834.3,1838.0,1839.5,1837.7,1842.1,1845.3
264,M,False,1831.0,1837.4,1835.7,1835.0,1838.2,1841.2,1838.8,1834.3,1838.0,1839.5,1837.7,1842.1,1845.3,1847.5,1843.4
265,M,False,1518.7,1520.8,1524.8,1530.1,1532.9,1532.4,1525.1,1524.0,1516.2,1531.7,1531.9,1538.1,1540.3,1550.6,1546.4
266,M,False,2020.0,2019.1,2021.6,2013.4,2023.0,2023.9,2026.5,2038.3,2041.3,2054.7,2054.1,2049.4,2048.7,2049.8,2045.8
267,M,False,2013.4,2023.0,2023.9,2026.5,2038.3,2041.3,2054.7,2054.1,2049.4,2048.7,2049.8,2045.8,2041.2,2043.2,2052.0
268,M,True,146.86,171.04,189.38,204.16,215.69,231.07,246.74,265.49,278.93,290.57,294.72,308.64,320.78,326.39,348.55
269,M,True,542.84,535.65,543.37,545.45,559.03,564.6,572.65,574.7,577.64,583.31,583.42,587.75,582.23,582.21,583.05
270,M,True,570.35,572.51,573.75,573.48,569.53,574.34,568.53,565.17,560.28,563.06,558.65,556.31,553.4,559.94,553.43
271,M,False,543.88,545.99,549.32,547.97,546.84,553.78,553.72,554.84,556.26,559.05,558.76,556.91,559.92,559.36,563.82
272,M,False,571.68,571.24,570.41,580.08,586.06,582.21,580.41,581.95,578.82,581.3,583.62,577.38,580.22,584.72,582.31
273,M,False,578.82,581.3,583.62,577.38,580.22,584.72,582.31,580.92,595.67,595.86,596.0,596.63,601.42,600.46,600.15
274,M,False,533.49,534.54,539.25,533.35,527.56,536.86,536.13,525.91,518.42,528.94,536.26,535.01,536.1,530.54,535.18
275,M,True,1858.5,1838.8,1842.9,1839.2,1847.7,1852.8,1863.2,1863.1,1872.0,1880.0,1883.2,1885.6,1874.1,1869.6,1874.2
276,M,False,1926.7,1923.5,1925.1,1929.9,1924.9,1920.9,1921.7,1921.2,1917.5,1931.1,1918.2,1931.4,1926.7,1916.0,1913.4
277,M,False,1721.5,1717.2,1717.1,1701.0,1709.7,1714.6,1723.3,1717.3,1712.2,1705.2,1705.5,1704.8,1697.5,1689.2,1686.0
278,M,False,1898.3,1900.1,1916.3,1920.1,1910.3,1913.5,1922.0,1921.1,1908.7,1907.4,1928.7,1926.4,1921.2,1907.4,1894.0
279,M,True,780.1,778.5,782.2,781.27,780.39,782.79,779.7,777.14,779.16,783.84,785.21,788.89,794.67,792.1,788.67
280,M,False,782.2,781.27,780.39,782.79,779.7,777.14,779.16,783.84,785.21,788.89,794.67,792.1,788.67,784.85,788.52
281,M,False,1964.3,1955.9,1953.9,1953.6,1956.4,1956.3,1961.9,1966.2,1958.3,1969.3,1966.1,1965.9,1968.9,1974.6,1986.1
282,M,False,772.48,769.28,763.07,765.65,752.21,743.17,744.8,742.52,751.5,758.98,735.19,733.39,725.69,730.04,720.39
283,M,False,1744.9,1742.7,1751.1,1750.9,1747.4,1756.3,1754.3,1750.2,1751.1,1750.6,1753.3,1760.2,1757.4,1758.6,1752.9
284,M,True,1695.5,1685.8,1682.9,1685.4,1679.8,1671.8,1667.4,1665.7,1668.2,1671.3,1661.4,1653.1,1654.6,1652.4,1647.5
285,M,False,1605.5,1607.0,1606.7,1610.9,1619.2,1613.9,1611.8,1608.9,1619.3,1613.0,1609.8,1611.7,1613.3,1617.6,1614.3
286,M,True,2177.2,2183.9,2184.4,2181.1,2192.3,2188.5,2174.6,2162.6,2171.4,2175.6,2188.8,2205.5,2204.6,2214.3,2216.3
287,M,True,2283.6,2278.0,2277.2,2288.9,2286.5,2279.6,2284.3,2290.1,2298.0,2296.6,2299.7,2310.5,2301.7,2311.5,2316.1
288,M,True,2487.5,2489.1,2483.8,2480.4,2470.0,2485.2,2479.8,2486.5,2486.1,2478.5,2471.9,2460.7,2474.3,2457.8,2446.3
289,M,True,2477.7,2476.4,2470.2,2468.3,2474.6,2469.4,2469.3,2461.9,2464.0,2457.4,2470.0,2467.5,2466.3,2465.3,2457.3
290,M,True,2421.2,2422.1,2422.8,2422.7,2422.8,2415.6,2413.4,2411.2,2411.6,2407.9,2404.7,2401.7,2404.0,2414.4,2416.3
291,M,False,305.43,305.76,305.07,306.1,307.79,311.51,315.2,314.65,315.9,316.76,315.27,316.76,312.74,315.5,313.1
292,M,False,552.12,573.06,572.43,607.8,606.97,610.0,635.59,639.49,667.36,687.3,718.76,735.87,752.77,765.93,797.44
293,M,False,2170.3,2174.1,2186.2,2195.8,2206.5,2214.4,2194.8,2182.3,2171.5,2183.8,2185.2,2181.7,2186.9,2191.5,2197.7
294,M,False,1209.3,1218.3,1203.1,1210.0,1210.9,1208.0,1210.5,1213.5,1221.3,1224.3,1235.1,1227.5,1226.7,1219.3,1223.2
295,M,True,1012.2,1019.6,1022.4,1026.4,1032.4,1033.7,1032.9,1032.1,1034.5,1032.9,1031.1,1030.5,1035.7,1043.3,1045.7
296,M,True,1045.9,1042.5,1049.4,1045.7,1049.4,1049.3,1051.6,1056.1,1056.3,1054.9,1062.9,1065.6,1064.1,1068.8,1069.2
297,M,False,1198.2,1208.6,1205.0,1221.1,1220.8,1223.0,1229.9,1231.4,1244.8,1245.8,1246.9,1255.3,1262.3,1271.6,1269.8
298,M,False,935.3,912.67,895.61,886.89,875.82,878.62,851.48,829.65,823.84,807.96,786.17,770.06,753.82,729.43,713.25
299,M,True,1878.1,1874.7,1883.4,1885.0,1888.3,1896.9,1904.8,1903.0,1903.1,1903.3,1897.3,1905.0,1911.4,1916.7,1912.6
300,M,False,1964.7,1970.0,1969.7,1968.6,1977.5,1984.9,1993.9,1994.9,1994.2,1996.9,1999.0,1990.3,1997.4,1997.6,2004.6
301,M,False,678.43,675.29,676.73,676.65,679.21,678.8,680.24,676.0,674.77,673.54,674.36,680.59,676.42,667.52,668.98
302,M,True,312.55,313.11,318.67,318.88,322.05,321.76,324.65,321.63,317.19,321.54,318.16,318.26,317.11,309.72,310.79
303,M,False,284.35,284.4,273.88,301.86,297.13,303.83,310.59,316.32,330.67,335.67,344.18,346.53,351.51,368.02,383.15
304,M,True,1475.1,1477.6,1482.7,1487.4,1492.7,1483.7,1491.0,1496.2,1492.2,1491.0,1495.8,1488.6,1490.3,1489.2,1495.5
305,M,False,1487.4,1492.7,1483.7,1491.0,1496.2,1492.2,1491.0,1495.8,1488.6,1490.3,1489.2,1495.5,1506.7,1499.7,1503.6
306,M,False,1238.5,1245.9,1254.1,1266.7,1272.5,1290.3,1282.6,1287.3,1293.3,1291.0,1306.9,1310.7,1304.1,1304.7,1316.7
307,M,True,1499.8,1501.2,1506.8,1503.8,1509.7,1507.0,1505.9,1500.2,1502.3,1499.1,1510.0,1496.2,1514.4,1507.5,1503.6
308,M,False,1476.7,1468.9,1460.9,1459.6,1449.3,1440.7,1436.9,1447.1,1443.4,1443.4,1438.7,1445.9,1445.9,1435.0,1433.5
309,M,False,1445.9,1435.0,1433.5,1443.8,1443.1,1439.2,1438.1,1434.6,1436.4,1445.2,1431.0,1447.8,1441.9,1429.5,1427.7
310,M,False,1429.9,1430.4,1426.5,1436.9,1426.4,1422.7,1418.6,1429.5,1429.8,1424.1,1428.8,1431.1,1432.2,1429.0,1428.5
311,M,False,979.73,981.34,985.96,987.29,991.57,996.57,998.4,1000.5,1004.8,993.94,993.72,995.85,991.5,990.21,988.14
312,M,True,1490.1,1490.7,1486.7,1487.6,1486.2,1495.1,1496.5,1497.0,1495.3,1499.0,1501.7,1498.2,1500.9,1511.8,1521.9
313,M,False,1686.8,1689.7,1687.0,1682.6,1676.8,1674.3,1678.7,1677.3,1677.2,1674.2,1664.5,1662.2,1663.0,1662.5,1666.4
314,M,True,629.31,643.04,660.4,672.13,679.39,679.8,700.34,713.82,738.51,737.52,768.87,771.89,803.53,825.8,842.05
315,M,True,3251.0,3235.0,3239.0,3243.4,3244.5,3216.4,3204.8,3203.2,3206.1,3225.4,3272.4,3240.7,3228.4,3243.3,3240.4
316,M,True,3343.8,3336.3,3353.5,3364.1,3376.1,3375.2,3363.9,3374.9,3369.9,3369.7,3365.4,3355.6,3367.0,3365.9,3370.9
317,M,False,3372.8,3380.6,3391.1,3392.0,3401.0,3415.5,3431.0,3421.8,3407.7,3425.9,3447.0,3463.7,3464.5,3470.6,3473.5
318,M,False,3604.1,3627.5,3617.4,3616.4,3626.1,3623.4,3627.1,3630.9,3611.3,3613.9,3637.7,3614.8,3623.6,3638.4,3626.4
319,M,False,1549.4,1530.0,1544.7,1522.3,1499.5,1503.3,1471.9,1454.9,1451.2,1427.0,1436.3,1402.9,1395.5,1376.9,1353.4
320,M,False,361.58,357.53,356.73,358.9,358.69,363.76,367.81,374.07,373.85,378.24,380.7,382.39,386.21,391.91,397.07
321,M,True,4496.8,4491.2,4492.3,4511.0,4514.3,4518.7,4529.7,4532.1,4524.1,4522.6,4511.4,4507.0,4507.9,4516.3,4518.8
322,M,False,89.663,90.81,91.481,88.203,89.371,85.827,85.148,83.248,81.501,78.882,80.923,83.822,83.91,80.659,74.62
323,M,False,2715.3,2722.0,2706.2,2715.3,2699.9,2682.4,2694.2,2684.3,2683.4,2670.5,2669.8,2667.9,2654.9,2634.3,2627.8
324,M,False,257.95,281.1,293.13,308.59,316.15,339.85,345.77,347.36,360.91,371.97,373.58,371.04,377.23,375.33,382.28
325,M,False,412.94,403.76,390.68,386.11,386.73,389.41,380.36,385.4,369.79,361.73,369.01,365.07,365.31,361.1,373.92
326,M,False,413.5,391.52,404.07,387.11,395.0,405.08,421.08,431.81,456.81,461.79,487.19,517.36,535.03,554.52,576.61
327,M,False,405.08,421.08,431.81,456.81,461.79,487.19,517.36,535.03,554.52,576.61,609.76,628.52,654.31,677.68,694.31
328,M,False,1015.6,1025.3,1036.6,1061.1,1072.2,1109.9,1141.2,1170.9,1188.2,1228.1,1267.6,1280.2,1328.9,1334.5,1383.7
329,M,False,1432.3,1443.8,1442.0,1481.9,1500.0,1517.8,1538.1,1557.8,1585.1,1621.2,1635.8,1642.1,1668.9,1693.4,1718.2
330,M,True,2374.0,2367.8,2373.9,2386.1,2396.3,2398.9,2406.2,2400.3,2403.7,2394.0,2387.6,2408.7,2414.4,2413.4,2406.8
331,M,False,2400.3,2403.7,2394.0,2387.6,2408.7,2414.4,2413.4,2406.8,2420.0,2422.8,2406.9,2397.7,2397.2,2395.6,2388.1
332,M,False,2394.8,2387.9,2382.8,2400.9,2410.9,2416.0,2413.0,2425.9,2436.8,2442.0,2457.9,2446.1,2434.8,2433.7,2443.5
333,M,True,2696.8,2708.5,2703.9,2703.6,2714.9,2716.6,2720.6,2726.0,2746.6,2753.0,2755.9,2772.5,2776.0,2790.7,2798.7
334,M,False,2878.0,2886.0,2895.8,2899.7,2895.2,2890.7,2896.1,2911.2,2918.6,2936.9,2949.1,2947.7,2943.7,2946.7,2962.8
335,M,True,1411.0,1410.9,1416.7,1425.7,1421.6,1417.4,1412.9,1411.8,1412.6,1408.0,1410.3,1420.1,1425.4,1426.0,1426.2
336,M,True,3378.1,3374.2,3380.3,3392.3,3384.0,3401.6,3399.2,3412.0,3416.9,3417.5,3430.7,3450.7,3445.6,3451.3,3453.8
337,M,False,3450.7,3445.6,3451.3,3453.8,3456.7,3455.0,3454.9,3468.1,3466.4,3462.4,3466.9,3473.8,3460.8,3473.5,3469.8
338,M,False,3543.6,3545.1,3553.2,3564.6,3573.0,3587.6,3596.7,3592.4,3598.6,3595.3,3601.2,3592.7,3595.4,3601.3,3593.1
339,M,False,1495.0,1504.1,1502.6,1512.5,1507.6,1506.4,1502.3,1501.6,1510.4,1517.6,1506.9,1506.9,1511.3,1510.8,1513.4
340,M,False,3605.4,3601.6,3597.5,3598.3,3598.0,3604.2,3615.1,3621.4,3617.2,3602.6,3602.8,3600.5,3595.4,3598.3,3594.9
341,M,False,3602.1,3601.2,3603.8,3603.7,3607.2,3615.8,3596.9,3597.3,3593.3,3581.3,3589.4,3590.8,3589.6,3579.7,3592.2
342,M,False,1622.2,1621.7,1614.2,1611.2,1622.9,1615.2,1618.1,1616.3,1615.7,1620.0,1626.1,1625.3,1628.7,1633.0,1633.0
343,M,True,3883.0,3888.5,3893.9,3894.4,3907.7,3909.3,3920.9,3935.1,3947.3,3949.5,3961.4,3967.1,3968.1,3963.6,3967.8
344,M,False,3990.4,3984.0,3980.2,3972.6,3963.7,3970.1,3973.8,3972.5,3981.7,3980.0,3986.2,3980.3,3982.1,3985.6,3982.5
345,M,False,4015.6,4020.7,4021.9,4015.6,4025.2,4034.9,4030.1,4030.6,4019.9,4029.6,4038.5,4042.4,4038.7,4042.9,4035.7
346,M,False,3930.7,3937.0,3941.4,3941.3,3951.1,3935.2,3936.3,3927.8,3941.1,3933.1,3942.3,3944.4,3949.2,3940.2,3937.4
347,M,True,3365.6,3370.8,3363.8,3356.6,3347.3,3340.3,3329.4,3313.2,3302.0,3289.1,3299.9,3287.7,3279.1,3273.9,3282.6
348,M,False,3271.9,3278.2,3287.2,3280.3,3273.6,3273.5,3276.1,3284.4,3293.9,3294.8,3276.8,3280.3,3289.4,3278.6,3279.2
349,M,False,2240.6,2241.0,2234.0,2241.8,2235.6,2237.5,2230.5,2230.0,2222.2,2233.4,2226.3,2233.1,2226.7,2211.6,2216.3
350,M,True,1080.7,1084.9,1084.8,1082.2,1091.9,1088.6,1109.1,1108.5,1107.9,1113.2,1120.0,1130.2,1134.1,1139.4,1138.3
351,M,True,1183.5,1185.2,1197.4,1196.4,1203.2,1206.9,1212.9,1217.4,1222.1,1234.3,1230.8,1244.8,1250.8,1257.8,1260.1
352,M,True,1356.5,1364.6,1365.9,1368.0,1378.3,1389.7,1391.8,1395.6,1402.4,1400.4,1408.4,1410.0,1412.3,1413.5,1419.5
353,M,True,1432.4,1436.4,1450.8,1454.4,1453.0,1449.3,1444.2,1439.7,1445.6,1440.9,1448.2,1460.2,1468.9,1468.2,1469.4
354,M,True,1582.1,1589.1,1590.6,1588.7,1588.0,1593.7,1594.6,1601.7,1612.5,1617.8,1626.0,1626.7,1634.4,1636.3,1639.0
355,M,True,1620.8,1620.4,1617.8,1608.9,1601.8,1595.8,1599.2,1598.2,1595.7,1595.7,1588.4,1591.7,1589.8,1579.1,1574.4
356,M,True,1595.8,1599.2,1598.2,1595.7,1595.7,1588.4,1591.7,1589.8,1579.1,1574.4,1571.2,1570.4,1575.7,1586.3,1589.0
357,M,False,1599.2,1604.6,1603.5,1602.9,1603.6,1606.4,1609.6,1614.3,1626.6,1619.1,1621.3,1613.4,1617.1,1612.4,1610.8
358,M,False,1613.4,1617.1,1612.4,1610.8,1608.1,1617.2,1615.7,1619.1,1619.7,1624.0,1624.7,1636.6,1641.4,1641.2,1646.0
359,M,True,1774.2,1777.1,1784.2,1775.2,1777.6,1783.1,1785.0,1789.4,1788.8,1796.1,1802.2,1800.6,1808.9,1807.9,1808.4
360,M,False,1837.7,1836.0,1836.4,1840.6,1841.1,1840.3,1835.4,1835.1,1842.4,1849.8,1857.3,1866.7,1873.1,1879.1,1872.1
