,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15
1294,B,False,0.0066427,0.0056638,0.0047256,0.0053974,0.0049736,0.0049732,0.0049052,0.004925,0.0058186,0.0048765,0.0043972,0.0029298,0.0032775,0.0036581,0.0029457
1295,B,False,-0.0049313,-0.0044982,-0.0037569,-0.0037862,-0.0042661,-0.004376,-0.0046361,-0.0045799,-0.0046662,-0.0042501,-0.0045368,-0.0050498,-0.0038143,-0.0038362,-0.0033742
1296,B,False,0.011331,0.012034,0.01091,0.01686,0.019243,0.018195,0.019497,0.015755,0.014062,0.013926,0.012747,0.012015,0.0098576,0.0089467,0.0084388
1297,B,False,0.0046581,0.0042294,0.0042576,0.002552,0.0019693,0.0021229,0.0013432,0.0017472,0.0025026,0.0022871,0.0023513,0.0027094,0.0036176,0.0042473,0.0041482
1298,B,False,0.0061078,0.0070116,0.006357,0.0067475,0.0062869,0.0065564,0.0071498,0.0069836,0.0059954,0.0061454,0.0055084,0.0056852,0.0060291,0.0059631,0.0058875
1299,B,False,-0.0021845,-0.0017981,-0.0017012,-0.0021042,-0.0016945,-0.0020161,-0.00226,-0.001912,-0.00074732,-0.0014805,-0.0024185,-0.00080294,-0.0013867,-0.0027207,-0.0026808
1300,B,False,0.003186,0.0040001,0.0041953,0.0039304,0.0043152,0.0040951,0.0040627,0.0039356,0.0037156,0.0037373,0.003565,0.0037789,0.0038518,0.0037353,0.0037701
1301,B,False,-5.5363e-05,0.00089328,0.0026978,-0.00069819,0.0019557,-0.00045337,-0.0010832,-0.001137,0.00014145,0.00078998,0.00012432,-0.00055476,-0.0061768,-0.0029632,-0.0035684
1302,B,False,0.0011008,0.0018195,0.0017226,0.0017129,0.0014885,0.0018778,0.0021498,0.0018956,0.0029127,0.0025558,0.0025579,0.002435,0.0016416,0.0013232,0.0011249
1303,B,False,0.00053469,0.0020465,0.00062506,0.00082423,0.00053324,0.0001826,0.00063497,0.0011417,0.0014565,0.001218,0.0010595,0.0015773,0.0016752,-0.00018479,0.00086733
1304,B,True,0.0095168,0.0098464,0.0092662,0.0092907,0.0096953,0.0089029,0.0088321,0.0088979,0.0090701,0.008709,0.0087083,0.0090849,0.0087518,0.0093068,0.0098725
1305,B,False,0.0079465,0.0070632,0.0064836,0.0059786,0.0057448,0.006452,0.0062949,0.0066172,0.0064042,0.0063731,0.0054572,0.0052036,0.0056585,0.0057807,0.0052813
1306,B,False,0.0022286,0.0005911,0.00074919,0.0012725,1.3701e-05,0.00045572,-0.00054436,-0.0010251,-0.00025044,0.00052938,-0.0043769,0.0014528,-0.0012491,0.0012502,0.00045189
1307,B,False,0.0028178,0.0032863,0.0032474,0.0028852,0.0031505,0.0031756,0.0025626,0.00276,0.0028792,0.0036911,0.0036658,0.0029309,0.0038044,0.0037612,0.0037747
1308,B,False,0.0021501,0.0026533,0.0019251,0.001042,0.0013046,0.0013184,0.0007773,0.00051656,0.0009074,0.00090288,0.0017941,0.0018491,0.00098262,0.0008221,0.0010705
1309,B,False,0.0031227,0.0021798,0.0018923,0.0017073,0.0035331,0.0028561,0.0043787,0.0066699,0.0038077,0.0059726,0.0046466,0.0019497,-0.00061587,-0.0012587,-0.0019077
1310,B,False,-0.00081519,-0.00017172,-0.00045758,-0.00066464,-0.00031252,-2.9782e-05,0.0004917,0.00012846,0.0003772,0.00051568,0.00068879,0.00053993,0.0011956,0.0014484,0.0011172
1311,B,False,0.0,0.0,0.0,0.0,0.0,-0.00094571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,B,True,0.0025389,0.0026677,0.0029627,0.0027677,0.0027585,0.0037657,0.0025498,0.0011383,0.0026687,0.0030667,0.0029206,0.0015974,0.001904,0.0015995,0.0016582
1313,B,False,-0.00505,-0.005362,-0.0051648,-0.004832,-0.0042382,-0.0043197,-0.0041229,-0.0037588,-0.0038798,-0.0042662,-0.0044466,-0.0040217,-0.0049885,-0.0048347,-0.0049414
1314,B,False,0.0017164,0.0019252,0.0017324,0.00194,0.0020525,0.0020483,0.0017965,0.0019025,0.0020163,0.0017343,0.0021761,0.0026088,0.0026011,0.0021891,0.0029303
1315,B,False,-0.0037243,-0.0044071,-0.0042874,-0.0041564,-0.0042664,-0.0044939,-0.0035078,-0.0042892,-0.0045679,-0.0046117,-0.0042316,-0.0042684,-0.0047061,-0.0050193,-0.0049957
1316,B,True,0.001461,0.0016253,0.0021787,-0.0034666,-0.0003449,0.0040613,0.0054204,0.012397,0.0065071,-0.0012945,-0.0037821,0.00064482,0.00032831,0.003172,0.00052407
1317,B,True,0.0018513,0.00028982,0.0037231,0.0061885,0.0049864,0.0067086,0.0083735,0.010699,0.012201,0.013513,0.01726,0.015856,0.014079,0.013211,0.018623
1318,B,False,0.0057073,0.0087254,0.0078287,0.0099311,0.0082005,0.011331,0.012034,0.01091,0.01686,0.019243,0.018195,0.019497,0.015755,0.014062,0.013926
1319,B,False,-0.00041537,-0.00034028,0.00034977,0.00037476,-6.584e-05,5.5442e-05,0.00016828,0.0001103,0.00063249,0.00018925,0.00021177,0.00082996,0.00016862,0.00054568,0.00027506
1320,B,False,-0.00094404,-0.0013008,-0.0016355,-0.0012181,-0.0011801,-0.0017442,-0.0017789,-0.0014127,-0.00066025,-0.00071664,-0.00084635,-0.002444,-0.0012219,-0.0028067,-0.0021894
1321,B,True,0.007005,0.0083639,0.0070747,0.0066233,0.011151,0.0069166,0.010538,0.009903,0.006262,0.0067398,0.0065964,0.0061385,0.0095964,0.006351,0.0062956
1322,B,False,-0.0051708,-0.0058589,-0.0057957,-0.005348,-0.0050711,-0.0049829,-0.0052443,-0.0046054,-0.0042045,-0.0041669,-0.0036129,-0.0038557,-0.0032433,-0.0037464,-0.0036132
1323,B,False,0.003063,0.0030484,0.0020641,0.003578,0.0039137,0.0038408,0.0047073,0.0051995,0.0063573,0.0071355,0.0056777,0.0053575,0.0052613,0.0042868,0.0056333
1324,B,False,0.0060534,0.0071073,0.0069219,0.0081328,0.0090798,0.0095475,0.0090568,0.0088168,0.0099555,0.0090927,0.0093575,0.009014,0.0086526,0.0079086,0.0087876
1325,B,False,-0.0047684,-0.00029215,-0.0026963,-0.004678,-0.0038224,-0.0047586,-0.006583,-0.0073416,-0.0041646,-0.0073451,-0.0053774,-0.0059281,-0.002407,-0.0031548,-0.0034725
1326,B,True,0.010362,0.010138,0.0096582,0.01016,0.011674,0.0097343,0.011422,0.010542,0.01065,0.01134,0.012128,0.012654,0.013321,0.012944,0.012934
1327,B,True,0.0026693,0.00024438,0.00083395,-0.0025605,0.00033103,0.00068123,-0.00011485,-0.00063253,0.0024146,-0.0024246,-0.00089794,0.0028442,-0.00081285,-0.0024693,0.0051347
1328,B,True,-0.00053614,-0.00044835,-0.00047533,-0.00075446,-0.0011562,-0.0011192,-0.0014365,-0.00058144,-0.00033408,-0.00013867,7.3913e-05,-0.00050826,0.00016801,0.00033249,0.00030595
1329,B,True,0.0012077,0.00066326,0.00088716,0.001328,0.0010631,0.0023565,0.0021631,0.0025576,0.0029342,0.0025932,0.0035963,0.0026874,0.0027334,0.0031228,0.00233
1330,B,False,0.0012003,-4.8332e-05,0.0002077,0.00029927,-0.00026442,0.00090026,0.001338,-2.2475e-05,-0.0023201,-0.00041596,-0.0015519,-0.00046543,-0.0019863,-0.0033641,-0.0010442
1331,B,False,-0.0021058,-0.0031863,-0.0018242,-0.002961,-0.0035317,-0.0016488,0.0011024,-0.0023571,-0.0027778,-0.0015328,-0.0034897,-0.0019238,-0.00092115,-0.0011358,-0.0012028
1332,B,False,0.0042308,0.0034662,0.0050872,0.0024478,0.0043967,0.0047908,0.0049782,0.0031883,0.0047034,0.0044213,0.0046647,0.005411,0.0015048,0.0036028,0.0025751
1333,B,False,-0.017532,-0.017894,-0.014962,-0.013358,-0.013558,-0.013645,-0.013189,-0.01353,-0.014448,-0.013433,-0.012232,-0.012924,-0.012648,-0.012203,-0.013823
1334,B,True,0.0034255,0.0032369,0.0029203,0.002101,0.0033522,0.0022818,0.0034028,0.0032231,0.0030616,0.0024891,0.0029195,0.0029474,0.0034128,0.0033083,0.0035231
1335,B,False,-0.0023604,-0.0043529,-0.0043742,-0.004454,-0.0055837,-0.0061842,-0.006837,-0.0059683,-0.0053816,-0.0056488,-0.0044995,-0.0040958,-0.0048629,-0.0039667,-0.0046625
1336,B,False,0.00047051,0.00062726,0.00052043,0.0023717,0.00059164,0.0008457,-0.0016938,-0.00046937,-0.00021328,-0.0008705,-0.00052408,0.0009605,-0.00046247,0.00067747,0.00010335
1337,B,False,-0.0063578,-0.0063237,-0.010325,-0.011475,-0.014097,-0.0080304,-0.0087521,-0.0094177,-0.010607,-0.009291,-0.0090356,-0.010954,-0.010347,-0.011988,-0.011151
1338,B,False,0.00085945,0.0011364,0.00061081,0.00055896,0.0011489,0.00040168,0.00076846,0.0011676,0.00070495,0.0009053,0.00031348,-0.00052113,0.00098636,0.00072107,0.0015431
1339,B,True,-0.004283,-0.0056014,-0.0067043,-0.0069864,-0.007186,-0.0080429,-0.0091547,-0.008438,-0.0088451,-0.0084832,-0.0093108,-0.010286,-0.010426,-0.0095645,-0.010036
1340,B,False,0.0057865,0.0058057,0.0056391,0.0056309,0.0057036,0.0055494,0.0057152,0.0053914,0.0057091,0.005876,0.0063386,0.0064328,0.006774,0.0071038,0.0075062
1341,B,False,0.0019115,-0.015735,-0.01714,-0.014799,-0.013873,-0.01521,-0.015939,-0.016867,-0.01847,-0.019602,-0.022766,-0.024637,-0.025079,-0.026776,-0.025233
1342,B,False,-0.010169,-0.0086013,-0.0088563,-0.0094969,-0.0091876,-0.0099611,-0.010532,-0.010721,-0.01112,-0.010929,-0.010184,-0.0090085,-0.0088816,-0.009956,-0.010577
1343,B,False,0.0060331,0.0054851,0.0054308,0.005811,0.0056389,0.0052905,0.0049451,0.0049327,0.0044762,0.0047786,0.0046811,0.0047261,0.0046711,0.0047007,0.0040177
1344,B,False,0.0066087,0.007101,0.0069499,0.0068873,0.0063536,0.0059264,0.0059316,0.0059173,0.0053167,0.0056026,0.0057685,0.0060885,0.0061778,0.006205,0.0058618
1345,B,True,0.0023361,0.0019589,0.0036284,0.003844,0.0045322,0.0037574,0.001911,0.0028215,0.003033,0.0025369,0.0023058,0.0011819,0.0018951,0.0022214,0.0021577
1346,B,False,-0.00091254,-0.0007327,0.0059249,0.00066826,-0.00039042,0.00018444,-0.00023931,-0.00030266,0.0017361,0.00063727,0.00091582,0.00039144,0.00036761,0.00019439,0.00012598
1347,B,True,-0.0027854,-0.0030032,-0.0030796,-0.002828,-0.0030839,-0.0028659,-0.0026407,-0.0028024,-0.002393,-0.002387,-0.0027998,-0.0028641,-0.0023937,-0.002845,-0.0023397
1348,B,False,0.0033631,0.002532,0.0030037,0.0027148,0.0030163,0.0023286,0.002876,0.002499,0.0021372,0.0025639,0.0029077,0.003334,0.0040181,0.0033291,0.0032729
1349,B,False,-0.0034295,-0.0037251,-0.0028756,-0.0035974,-0.0024186,-0.0048586,-0.0020329,-0.00059125,-0.0013582,-0.0023942,-0.00045706,0.0013885,0.0026387,0.0015046,0.0039557
1350,B,False,-0.0081797,-0.0074962,-0.0071376,-0.0071298,-0.0079581,-0.0071664,-0.0081615,-0.008097,-0.0067423,-0.0092812,-0.0092422,-0.009316,-0.0095451,-0.0089715,-0.0082709
1351,B,False,0.0021066,0.0014825,0.0014241,0.0027205,0.0018095,0.0017471,0.00088905,0.0043159,0.004933,0.0068529,0.0057598,0.0040117,0.0042736,0.0045057,0.0031321
1352,B,False,0.001889,0.0024154,0.0016218,0.002781,0.0021856,0.00084825,-0.00015418,0.00097359,-0.00063228,-0.00028987,0.00080607,0.00093745,0.00081091,0.0011514,0.00035044
1353,B,False,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863,0.0034601,0.0039049,0.0038147,0.006003,0.0040571,0.006882,0.0042681,0.0032146,0.0041165,0.0050828
1354,B,False,0.0070016,0.0070582,0.0057405,0.0060268,0.0079204,0.0081924,0.006878,0.006991,0.0070883,0.0076909,0.007732,0.0083178,0.0091428,0.0083129,0.0071845
1355,B,False,-0.00090972,-0.0013175,-0.0013907,0.00030642,0.0018692,0.0023805,0.0029007,0.0010756,0.0024616,0.001052,0.00015649,-0.0010868,-0.00044955,-0.00070422,-0.0018062
1356,B,False,-0.012091,-0.01253,-0.012853,-0.013045,-0.013362,-0.012598,-0.013149,-0.012626,-0.012122,-0.011758,-0.010571,-0.010643,-0.011344,-0.010456,-0.010326
1357,B,False,-0.0070437,-0.0071875,-0.0074107,-0.0067978,-0.0072166,-0.0075952,-0.0071182,-0.0071612,-0.0074711,-0.006984,-0.0070505,-0.0067414,-0.007375,-0.0070454,-0.006724
1358,B,False,-0.0031522,-0.0037756,-0.0030823,-0.0035663,-0.0035148,-0.0036752,-0.0039494,-0.0031785,-0.0031577,-0.0034347,-0.0034548,-0.0032902,-0.0036754,-0.0038305,-0.0038499
1359,B,False,-0.0022395,-0.002199,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762
1360,B,False,-0.0089297,-0.010663,-0.0082066,-0.010144,-0.0088819,-0.0079083,-0.0057277,-0.0059674,-0.0038853,-0.005673,-0.0077431,-0.0045576,-0.0053897,-0.0054643,-0.0054336
1361,B,False,0.0073998,0.0075732,0.0079664,0.0093453,0.0085721,0.0089434,0.0099971,0.011892,0.010975,0.010999,0.01101,0.010111,0.0082055,0.007792,0.0064342
1362,B,False,-0.0030678,-0.0033502,-0.0027879,-0.0027859,-0.0022173,-0.0024501,-0.0020219,-0.0027101,-0.0027007,-0.0031872,-0.0025362,-0.0024524,-0.0019536,-0.0020171,-0.0017638
1363,B,False,0.0016315,0.0011318,0.0010796,0.001297,0.0013084,0.001167,0.0015723,0.001468,0.0014135,0.0018715,0.0016236,0.0023511,0.0019924,0.001751,0.001832
1364,B,True,-0.013498,-0.012182,-0.012076,-0.012485,-0.01203,-0.013307,-0.015073,-0.0161,-0.015208,-0.014749,-0.014429,-0.015438,-0.016274,-0.016241,-0.016496
1365,B,False,0.0017099,0.001569,0.001785,0.001729,0.0021392,0.0021504,0.0026783,0.0024857,0.0022288,0.0026309,0.002682,0.0027237,0.0023419,0.0022293,0.0023854
1366,B,True,0.018031,0.019274,0.020033,0.019538,0.016446,0.015048,0.01389,0.014068,0.018022,0.016148,0.015331,0.01499,0.01605,0.017732,0.017793
1367,B,True,0.0060429,0.0057918,0.0062518,0.0037842,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863,0.0034601,0.0039049,0.0038147,0.006003,0.0040571,0.006882
1368,B,True,0.001784,0.0015742,0.0027635,-0.00071921,0.001107,0.0012678,0.0014354,0.0030161,0.00076442,0.0026093,0.0019824,0.00081265,-0.0002843,0.00026814,-0.00018538
1369,B,False,0.004575,0.0031241,0.0032142,0.0062104,0.0077978,0.0074767,0.0064274,0.007723,0.0051929,0.0051412,0.0022888,0.0067002,0.0060482,0.0059097,0.0077948
1370,B,False,0.00094932,0.00072868,0.00011253,-0.00090265,-0.00056098,-0.00010046,-0.00037796,-0.00028654,-0.0021964,-0.001883,-0.0021747,-0.0021204,-0.001192,-0.002221,-0.00076326
1371,B,False,0.0008667,0.0010256,0.001781,0.002149,0.00076819,0.0012277,0.0015666,0.0017976,0.0015934,0.0015608,0.00070432,0.00093708,0.0011006,0.00091243,0.00029409
1372,B,False,5.7123e-06,2.0243e-06,-0.00026223,-0.00049747,-6.8369e-05,0.00024478,0.0003733,0.00017411,-0.00022,0.00027354,0.00066364,0.00046809,0.00058317,0.00035488,0.00038212
1373,B,False,-0.0012751,-0.0017673,-0.0019816,-0.0016713,-0.0036276,-0.0033123,-0.0034991,-0.0017897,-0.0018328,-0.0017127,-0.0014013,-0.001746,-0.0022585,-0.0022688,-0.0014023
1374,B,False,0.00080519,0.00079723,0.00101,0.00090114,0.0011752,0.00097687,0.0009221,0.00080298,0.00083804,0.00092537,0.00095457,0.0010235,0.00097977,0.00085141,0.00071562
1375,B,False,-0.0051288,-0.0054881,-0.0062807,-0.0062279,-0.0060026,-0.0061174,-0.0060225,-0.0059329,-0.006191,-0.0057108,-0.005935,-0.0060075,-0.0060432,-0.0061832,-0.0061441
1376,B,False,-0.00014628,0.00010427,6.0072e-05,5.5343e-05,1.2539e-05,-0.00012336,0.00010011,-4.488e-05,-0.00028073,-0.00016461,-0.00032777,-0.00054162,-0.00076815,-0.00073376,-0.00036587
1377,B,False,0.002187,-0.0030185,-0.0017139,-0.00095819,-0.0024302,0.0010099,-0.0022246,-0.0025288,-0.00028151,-0.0018274,-0.0009383,-0.0030543,-0.002279,-0.0045427,-0.0026763
1378,B,False,-0.006439,-0.0072873,-0.0072052,-0.00697,-0.0067294,-0.0072254,-0.0076298,-0.0076062,-0.0083295,-0.0080514,-0.0081331,-0.0085599,-0.0084149,-0.0090734,-0.0088583
1379,B,False,0.00078417,0.00081092,0.00099935,0.00099736,0.00093256,0.00069335,0.00074183,0.00089209,0.00091901,0.00067608,0.0008221,0.0010022,0.00095343,0.0010859,0.0012008
1380,B,False,0.0064974,0.0062434,0.006327,0.0068866,0.0068304,0.0074425,0.0064883,0.0070907,0.0067844,0.0064874,0.0066048,0.0075794,0.007789,0.006813,0.0070369
1381,B,False,0.00063193,0.00045194,-0.010002,0.015216,0.001706,-0.0018872,0.0031451,-9.6228e-05,0.00051953,0.00091087,0.00067885,0.0016347,-0.0045616,0.0020937,-0.0048792
1382,B,False,-0.0079117,-0.0077066,-0.0072598,-0.0074187,-0.0092793,-0.0080356,-0.0072547,-0.0075189,-0.0060657,-0.0060472,-0.0046817,-0.0056117,-0.0044692,-0.0050013,-0.0062141
1383,B,False,0.00072514,0.00076878,0.00074733,0.00078414,0.00066055,0.00059558,0.00068811,0.0007313,0.00095733,0.00087566,0.000653,0.00045366,0.00057466,0.00048828,0.00081556
1384,B,False,0.0012051,0.0014927,0.0021302,0.0025766,0.0025909,0.0025031,0.0030268,0.0026275,0.0027682,0.0024686,0.002422,0.0023274,0.001629,0.0020439,0.0016957
1385,B,False,-0.0094495,-0.0083691,-0.0079686,-0.0080192,-0.0068261,-0.0096677,-0.003343,-0.010229,-0.0086496,-0.0031474,-0.011194,-0.011037,-0.0091661,-0.012178,-0.010015
1386,B,False,0.0073437,0.0071183,0.0065691,0.0062323,0.0058673,0.0070463,0.0063997,0.0048843,0.0059437,0.0056472,0.0048512,0.0052448,0.0050807,0.0057379,0.0054755
1387,B,False,0.0054957,0.0054789,0.0052963,0.0052993,0.0053464,0.0058165,0.0060355,0.0060156,0.0069518,0.0059316,0.0056639,0.0054953,0.0057539,0.0060682,0.0066574
1388,B,False,0.0028685,0.0026805,0.0022571,0.0028931,0.0022411,0.002364,0.0025138,0.0018921,0.0020532,0.0019827,0.0018439,0.0021925,0.0022047,0.0021362,0.0020571
1389,B,False,0.0034367,0.00381,0.0038268,0.0046844,0.0036557,0.0047773,0.0043331,0.0044156,0.0043054,0.0044536,0.0030697,0.0023877,0.0021568,0.001321,0.00034213
1390,B,False,-0.00048754,-0.00013785,0.00017209,6.0385e-05,0.00035682,0.00094188,0.00059733,0.0008745,0.00077153,0.0013006,0.0015419,0.0010035,0.0014636,0.0014189,0.001489
1391,B,False,-0.00108,-0.00046417,-0.00021654,-0.00032301,-0.00089762,0.00087886,-0.0013337,-0.00031266,-0.0016497,-0.00060743,-0.0002797,-0.00045892,-0.00097631,-0.0016323,-0.001684
1392,B,False,-0.010663,-0.011426,-0.011141,-0.011186,-0.011064,-0.011395,-0.011151,-0.012011,-0.012078,-0.012268,-0.012548,-0.012156,-0.012364,-0.011868,-0.012013
1393,B,False,0.0044816,0.0038317,0.0036956,0.0036559,0.0029218,0.002708,0.0031736,0.004548,0.0050967,0.0048491,0.0039577,0.003947,0.0044688,0.0035377,0.0042486
1394,B,False,0.00087229,-0.00054607,-0.0010795,0.00019262,0.00036171,0.00031136,-0.0013181,-0.00018213,0.00040014,-5.3256e-05,5.6914e-05,0.00031618,0.000652,0.0034506,0.0025366
1395,B,False,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762,-0.0025506,-0.0033554
1396,B,False,0.013505,0.013461,0.014194,0.013943,0.013901,0.013589,0.013485,0.013717,0.014154,0.01408,0.013358,0.012838,0.013316,0.013016,0.012591
1397,B,False,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762,-0.0025506,-0.0033554,-0.0031849,-0.0029638,-0.0026333
1398,B,False,-0.0053441,-0.0057149,-0.0054793,-0.0050426,-0.0040553,-0.0034727,-0.0043842,-0.0054891,-0.0035004,-0.0045902,-0.004285,-0.0038195,-0.0036008,-0.0036309,-0.0052424
1399,B,False,0.0047999,0.0050038,0.0049717,0.005207,0.005177,0.0050185,0.0051599,0.004951,0.0045752,0.0046548,0.0046909,0.0048568,0.0049161,0.0050506,0.0052081
1400,B,False,0.0028933,0.0031351,0.0023194,0.0015258,0.0015544,0.00035335,0.0020412,0.00021359,0.00083112,0.0013572,0.0013748,0.00029993,0.0011163,0.00059803,6.7105e-05
1401,B,False,-0.00035912,0.0012549,0.00029574,0.00086297,0.0019305,0.0032119,0.0017806,0.0035562,0.0032496,0.0044015,0.0014991,0.00084539,-0.00048552,0.00037947,0.00041754
1402,B,False,0.027411,0.026996,0.02978,0.029615,0.029709,0.027389,0.028922,0.027176,0.027843,0.0295,0.031447,0.031525,0.03296,0.030948,0.028378
1403,B,False,0.00017642,0.0003959,0.00016949,-0.00010298,-0.00013364,3.9486e-05,0.00060727,0.00082182,0.00050779,0.00053652,0.0011528,0.001343,0.0019372,0.0019271,0.00188
1404,B,False,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502,-0.0014087,-0.0022858,-0.0014609,-0.0014209,-0.001514,-0.0015842,-0.0023408
1405,B,False,0.009721,0.0078898,0.0061516,0.0056878,0.00752,0.0063563,0.0076232,0.0075629,0.0078566,0.0065887,0.0074288,0.0073398,0.0069514,0.0073773,0.0075142
1406,B,False,0.00084099,0.00010912,0.002114,0.0024624,-0.00092075,-0.0023682,-0.002138,-0.0028487,-0.00056131,-0.0011006,-0.001873,-0.0032348,-0.003274,-0.0067477,-0.0082815
1407,B,False,-0.018132,-0.017356,-0.017738,-0.016841,-0.018232,-0.020135,-0.021111,-0.021433,-0.021339,-0.021922,-0.024106,-0.022024,-0.020553,-0.018818,-0.01878
1408,B,False,0.0034843,0.0031951,0.0029778,0.0030141,0.0025577,0.0030097,0.0025196,0.0021522,0.0018077,0.0020708,0.0020791,0.001792,0.0022052,0.0019742,0.0016063
1409,B,False,-0.0030569,-0.0032085,-0.0032532,-0.0034947,-0.0034837,-0.0033524,-0.0035024,-0.0032208,-0.0032635,-0.0034047,-0.003399,-0.0032576,-0.0031737,-0.0032121,-0.0030659
1410,B,False,0.00032912,0.00025602,-4.7837e-07,0.0001523,-4.6262e-05,-1.2197e-05,0.00011837,-0.00015846,-9.1022e-05,8.583e-05,0.00013858,0.00035134,0.00013473,0.00012279,0.00010791
1411,B,False,0.0048999,0.0042691,0.0040459,0.0033775,0.0030228,0.0026963,0.0024734,0.0026332,0.0025667,0.0027017,0.0023438,0.0028323,0.0030956,0.0029282,0.0029661
1412,B,True,0.013367,0.014549,0.013486,0.014229,0.01319,0.013959,0.012395,0.011238,0.010602,0.011127,0.011169,0.010851,0.010428,0.010837,0.011491
1413,B,False,0.0088832,0.0087389,0.0078436,0.0085262,0.0070304,0.0071897,0.0072125,0.0072999,0.0057811,0.0068509,0.006236,0.0058099,0.0048952,0.0046979,0.0049283
1414,B,False,0.0013649,0.0095744,0.00064456,-0.0013861,-0.0021611,-0.0028349,-0.0019924,-0.0025979,-0.000796,-0.0012751,-0.0017673,-0.0019816,-0.0016713,-0.0036276,-0.0033123
1415,B,True,0.0069903,0.0071116,0.0078855,0.0085974,0.0077777,0.0060009,0.0073491,0.00628,0.0055319,0.0052088,0.0055079,0.004653,0.0051572,0.0039895,0.003888
1416,B,False,0.0052878,0.0057305,0.0065281,0.0062833,0.0057387,0.0055925,0.0069141,0.0060163,0.0063073,0.0069497,0.006233,0.0058737,0.0050269,0.0054133,0.0056361
1417,B,False,0.0013199,0.0030399,0.0014149,0.00089972,0.0010521,0.001272,0.0013577,0.0014184,0.0014974,0.0014257,0.0032937,0.0037273,0.0027648,0.0028525,0.0025584
1418,B,False,0.0044918,0.0037919,0.0047928,0.0061293,0.0063941,0.0060924,0.0026711,0.0063448,0.0054407,0.0045529,0.0047982,0.0052467,0.0046041,0.0056243,0.0049059
1419,B,True,0.0048413,0.0037118,0.0029503,0.0015659,0.0010644,0.0010316,0.00022892,0.00093608,0.0012691,0.0010941,0.0017627,-4.3887e-05,0.0013467,0.0022702,0.0023076
1420,B,False,-0.0034264,-0.0038902,-0.0030282,-0.0041607,-0.0040438,-0.0080574,-0.0067173,-0.0069236,-0.0082687,-0.0049592,-0.0046489,-0.0041145,-0.0059533,-0.0035374,-0.0036949
1421,B,False,-0.0043059,-0.0040769,-0.004164,-0.0037913,-0.004082,-0.0038267,-0.0044462,-0.0054697,-0.0054112,-0.0064685,-0.006748,-0.0069841,-0.007408,-0.00739,-0.0075247
1422,B,False,0.0054217,0.0066129,0.0071032,0.0072507,0.0093884,0.011113,0.0099116,0.0099121,0.01023,0.010956,0.012029,0.011483,0.010203,0.010134,0.011378
1423,B,False,0.0022611,0.0027573,0.0025216,0.0027585,0.002405,0.0022865,0.0022923,0.0018368,0.0016697,0.0020254,0.002415,0.0026561,0.003629,0.0035259,0.0030108
1424,B,False,-0.011372,-0.010898,-0.01094,-0.010738,-0.0105,-0.010623,-0.010401,-0.010923,-0.010693,-0.010472,-0.010321,-0.010398,-0.010189,-0.010181,-0.010169
1425,B,False,-0.0017897,-0.002436,-0.0019657,-0.0016755,-0.0014469,-0.0017672,-0.0019909,-0.0013681,-0.002161,-0.0014202,-0.00097619,-0.00042385,-0.00091811,-0.0013212,-0.0014683
1426,B,True,-0.0016639,-0.0010445,-0.0025495,-0.00079026,-0.001086,-0.0019645,-0.00069945,-0.0033847,-0.0013445,-0.0022976,-0.00054733,-0.0020186,-0.0023452,-0.00069907,-0.00411
1427,B,False,0.003887,0.0060395,0.0047111,0.0042105,0.0022088,0.0040478,0.0030794,0.0044927,0.0037038,0.0046845,0.0041456,0.0043736,0.0029512,0.0032463,0.0027885
