,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15
108,M,True,8344400000000.0,8608600000000.0,7457700000000.0,9598200000000.0,8780300000000.0,11226000000000.0,11265000000000.0,11112000000000.0,11508000000000.0,10937000000000.0,11480000000000.0,12005000000000.0,11802000000000.0,11268000000000.0,12181000000000.0
109,M,True,9076700000000.0,9222800000000.0,9245500000000.0,10086000000000.0,9053800000000.0,9951600000000.0,9939500000000.0,8852200000000.0,10757000000000.0,9566300000000.0,11028000000000.0,11118000000000.0,10524000000000.0,10843000000000.0,10874000000000.0
110,M,False,18091000000000.0,20580000000000.0,19558000000000.0,19481000000000.0,19457000000000.0,18330000000000.0,18955000000000.0,20116000000000.0,18024000000000.0,19598000000000.0,20089000000000.0,19821000000000.0,19527000000000.0,19663000000000.0,20352000000000.0
111,M,False,33374000000000.0,32084000000000.0,35599000000000.0,33669000000000.0,33756000000000.0,32554000000000.0,33947000000000.0,33287000000000.0,32751000000000.0,31202000000000.0,32720000000000.0,34623000000000.0,32176000000000.0,35544000000000.0,32906000000000.0
112,M,False,3052500000000.0,6358700000000.0,6184400000000.0,6307400000000.0,6530700000000.0,5414800000000.0,4365700000000.0,4980100000000.0,3617200000000.0,6989200000000.0,7941300000000.0,6182800000000.0,7750800000000.0,8288700000000.0,10464000000000.0
113,M,False,9076800000000.0,8515200000000.0,7540700000000.0,7812600000000.0,7352400000000.0,6454300000000.0,5291800000000.0,4997900000000.0,6015700000000.0,3763300000000.0,3476500000000.0,2469200000000.0,5553900000000.0,7773700000000.0,5106700000000.0
114,M,True,3487900000000.0,4714500000000.0,2123800000000.0,1480100000000.0,3412900000000.0,6963900000000.0,2156500000000.0,10706000000000.0,1924800000000.0,2944300000000.0,8192100000000.0,8268000000000.0,10588000000000.0,6715300000000.0,10454000000000.0
115,M,True,8067100000000.0,3367000000000.0,10305000000000.0,12178000000000.0,12458000000000.0,188180000000.0,1680700000000.0,2965900000000.0,3392300000000.0,10148000000000.0,12315000000000.0,1813700000000.0,7931900000000.0,1911700000000.0,1541400000000.0
116,M,True,10984000000000.0,8660600000000.0,13420000000000.0,8649400000000.0,11002000000000.0,6486400000000.0,14459000000000.0,8110700000000.0,11584000000000.0,12224000000000.0,10485000000000.0,8653600000000.0,3821600000000.0,11533000000000.0,6827300000000.0
117,M,True,2576200000000.0,8028500000000.0,1316900000000.0,10333000000000.0,8086900000000.0,7245800000000.0,4770000000000.0,2957000000000.0,9717000000000.0,5749200000000.0,4524100000000.0,693490000000.0,4527700000000.0,7357700000000.0,4798000000000.0
118,M,True,2279300000000.0,1245300000000.0,2193600000000.0,1803100000000.0,1166900000000.0,952330000000.0,1010400000000.0,1097600000000.0,2402200000000.0,1686700000000.0,389900000000.0,1500200000000.0,1179500000000.0,3870500000000.0,1606700000000.0
119,M,True,7018300000000.0,7609700000000.0,7044900000000.0,7968200000000.0,9142500000000.0,6522200000000.0,7420700000000.0,6392100000000.0,4389900000000.0,7363900000000.0,6215500000000.0,4616100000000.0,6371800000000.0,7271600000000.0,9818300000000.0
120,M,False,2709400000000.0,2968700000000.0,2757800000000.0,2364200000000.0,3504600000000.0,3757000000000.0,3319800000000.0,343170000000.0,2500000000000.0,1720000000000.0,1855000000000.0,2697500000000.0,1521600000000.0,1603000000000.0,2027700000000.0
121,M,False,5398300000000.0,5477800000000.0,2803700000000.0,5885000000000.0,4830600000000.0,3911500000000.0,6301900000000.0,4358200000000.0,3411700000000.0,2987200000000.0,3481600000000.0,2928000000000.0,2545700000000.0,2929700000000.0,4601100000000.0
122,M,False,6464200000000.0,8365200000000.0,6740000000000.0,8400800000000.0,8095000000000.0,7522500000000.0,8655900000000.0,9710900000000.0,9363400000000.0,8959000000000.0,8829300000000.0,12919000000000.0,12890000000000.0,14348000000000.0,16071000000000.0
123,M,False,4518000000000.0,5827700000000.0,5006900000000.0,5625300000000.0,3491100000000.0,3779600000000.0,3975300000000.0,3353000000000.0,3281500000000.0,3574800000000.0,3516500000000.0,5196200000000.0,3424300000000.0,3906400000000.0,7148000000000.0
124,M,True,15751000000000.0,16444000000000.0,13132000000000.0,17193000000000.0,15390000000000.0,14993000000000.0,16614000000000.0,13059000000000.0,17807000000000.0,15069000000000.0,15897000000000.0,14648000000000.0,16072000000000.0,16952000000000.0,13542000000000.0
125,M,False,6049200000000.0,6269200000000.0,5231400000000.0,6353100000000.0,6755500000000.0,6542100000000.0,8206200000000.0,6240100000000.0,5785000000000.0,5790400000000.0,5702800000000.0,5795000000000.0,3750300000000.0,5034800000000.0,3071600000000.0
126,M,False,16591000000000.0,7591900000000.0,17935000000000.0,17758000000000.0,13031000000000.0,15422000000000.0,13104000000000.0,13237000000000.0,13966000000000.0,14498000000000.0,15495000000000.0,16124000000000.0,13629000000000.0,13432000000000.0,12795000000000.0
127,M,True,2139600000000.0,1916200000000.0,2309800000000.0,2626800000000.0,3118300000000.0,3574400000000.0,3708000000000.0,3152800000000.0,3663200000000.0,4443800000000.0,4361000000000.0,4411700000000.0,4614400000000.0,4070400000000.0,5354100000000.0
128,M,False,17388000000000.0,17660000000000.0,18854000000000.0,19765000000000.0,18101000000000.0,18695000000000.0,19064000000000.0,18552000000000.0,16957000000000.0,18385000000000.0,18614000000000.0,18189000000000.0,19331000000000.0,18037000000000.0,19550000000000.0
129,M,True,9403100000000.0,14149000000000.0,12761000000000.0,5557700000000.0,8514300000000.0,6216600000000.0,6614500000000.0,7198600000000.0,4630700000000.0,4354400000000.0,6413100000000.0,6887300000000.0,6372100000000.0,6031000000000.0,5551400000000.0
130,M,False,7300000000000.0,6479500000000.0,7563700000000.0,9918800000000.0,9503500000000.0,9235200000000.0,9852000000000.0,10893000000000.0,10682000000000.0,8173400000000.0,8232900000000.0,9713800000000.0,10520000000000.0,10258000000000.0,9601200000000.0
131,M,False,6336200000000.0,10590000000000.0,13312000000000.0,8121500000000.0,9230000000000.0,11543000000000.0,11958000000000.0,10433000000000.0,6362000000000.0,8276800000000.0,11002000000000.0,9510600000000.0,6794000000000.0,9327000000000.0,10820000000000.0
132,M,True,13789000000000.0,14293000000000.0,15877000000000.0,13458000000000.0,13848000000000.0,10385000000000.0,13363000000000.0,12726000000000.0,13614000000000.0,10529000000000.0,11745000000000.0,11456000000000.0,10115000000000.0,9369300000000.0,14547000000000.0
133,M,False,11305000000000.0,10530000000000.0,13097000000000.0,10286000000000.0,11219000000000.0,12412000000000.0,9032000000000.0,11964000000000.0,13593000000000.0,12421000000000.0,13932000000000.0,16970000000000.0,13352000000000.0,15520000000000.0,16135000000000.0
134,M,False,28262000000000.0,28481000000000.0,28338000000000.0,29715000000000.0,26951000000000.0,29613000000000.0,26218000000000.0,29192000000000.0,24226000000000.0,27307000000000.0,26646000000000.0,28448000000000.0,26948000000000.0,24012000000000.0,24435000000000.0
135,M,False,20991000000000.0,25921000000000.0,26991000000000.0,18608000000000.0,18043000000000.0,20972000000000.0,21208000000000.0,21372000000000.0,20928000000000.0,20278000000000.0,18815000000000.0,21702000000000.0,17653000000000.0,18685000000000.0,17642000000000.0
136,M,False,21532000000000.0,25345000000000.0,23433000000000.0,20855000000000.0,20442000000000.0,24648000000000.0,23866000000000.0,23244000000000.0,21904000000000.0,20151000000000.0,20876000000000.0,17119000000000.0,19403000000000.0,19182000000000.0,17137000000000.0
137,M,False,2170000000000.0,4098100000000.0,4792300000000.0,3201700000000.0,3991000000000.0,4084000000000.0,4164300000000.0,3997900000000.0,3405800000000.0,3479800000000.0,4149600000000.0,3899200000000.0,4105100000000.0,4291100000000.0,4449000000000.0
138,M,True,15695000000000.0,11020000000000.0,18039000000000.0,10887000000000.0,13632000000000.0,13417000000000.0,12690000000000.0,13998000000000.0,13344000000000.0,11799000000000.0,16979000000000.0,14300000000000.0,21577000000000.0,15781000000000.0,14497000000000.0
139,M,True,40839000000000.0,43171000000000.0,39518000000000.0,41958000000000.0,39581000000000.0,40325000000000.0,41865000000000.0,42516000000000.0,42735000000000.0,45470000000000.0,44913000000000.0,46376000000000.0,44430000000000.0,47345000000000.0,45630000000000.0
140,M,False,43171000000000.0,39518000000000.0,41958000000000.0,39581000000000.0,40325000000000.0,41865000000000.0,42516000000000.0,42735000000000.0,45470000000000.0,44913000000000.0,46376000000000.0,44430000000000.0,47345000000000.0,45630000000000.0,45829000000000.0
141,M,False,45431000000000.0,47453000000000.0,47476000000000.0,46522000000000.0,46036000000000.0,46014000000000.0,45916000000000.0,46802000000000.0,45006000000000.0,44430000000000.0,50757000000000.0,49191000000000.0,49910000000000.0,50318000000000.0,50161000000000.0
142,M,True,50757000000000.0,49191000000000.0,49910000000000.0,50318000000000.0,50161000000000.0,52843000000000.0,55140000000000.0,54772000000000.0,52601000000000.0,53525000000000.0,51972000000000.0,52128000000000.0,52664000000000.0,52823000000000.0,55982000000000.0
143,M,False,55140000000000.0,54772000000000.0,52601000000000.0,53525000000000.0,51972000000000.0,52128000000000.0,52664000000000.0,52823000000000.0,55982000000000.0,53275000000000.0,49284000000000.0,53179000000000.0,56011000000000.0,55164000000000.0,57297000000000.0
144,M,False,56011000000000.0,55164000000000.0,57297000000000.0,53323000000000.0,49730000000000.0,50180000000000.0,54788000000000.0,50616000000000.0,53183000000000.0,51871000000000.0,55508000000000.0,50689000000000.0,54441000000000.0,54443000000000.0,54722000000000.0
145,M,False,56517000000000.0,56214000000000.0,56739000000000.0,57441000000000.0,56693000000000.0,57848000000000.0,56014000000000.0,59303000000000.0,56918000000000.0,56040000000000.0,55915000000000.0,57055000000000.0,58683000000000.0,54399000000000.0,54605000000000.0
146,M,False,52828000000000.0,55584000000000.0,52053000000000.0,50604000000000.0,55843000000000.0,55275000000000.0,54323000000000.0,54370000000000.0,54030000000000.0,56655000000000.0,57769000000000.0,58169000000000.0,54981000000000.0,56943000000000.0,59425000000000.0
147,M,False,78388000000000.0,79602000000000.0,76490000000000.0,78557000000000.0,78859000000000.0,77481000000000.0,79137000000000.0,78937000000000.0,76721000000000.0,79367000000000.0,77971000000000.0,75839000000000.0,80033000000000.0,77458000000000.0,77889000000000.0
148,M,False,90712000000000.0,89821000000000.0,91722000000000.0,90614000000000.0,89508000000000.0,92987000000000.0,89392000000000.0,88711000000000.0,86368000000000.0,87734000000000.0,88302000000000.0,87227000000000.0,88800000000000.0,87791000000000.0,88474000000000.0
149,M,False,82421000000000.0,83479000000000.0,85428000000000.0,83912000000000.0,79786000000000.0,82339000000000.0,83542000000000.0,85413000000000.0,86221000000000.0,85457000000000.0,83937000000000.0,84092000000000.0,81063000000000.0,79065000000000.0,80098000000000.0
150,M,False,54392000000000.0,51409000000000.0,53600000000000.0,53900000000000.0,55232000000000.0,54748000000000.0,53963000000000.0,55335000000000.0,55037000000000.0,53852000000000.0,53629000000000.0,56174000000000.0,53706000000000.0,52226000000000.0,52754000000000.0
151,M,True,2742400000000.0,2445700000000.0,2451700000000.0,1849000000000.0,2009800000000.0,2970600000000.0,2957500000000.0,3562500000000.0,2119500000000.0,3465000000000.0,3053200000000.0,3828200000000.0,3400700000000.0,3219800000000.0,2578800000000.0
152,M,False,1115100000000.0,1301300000000.0,1130000000000.0,327000000000.0,1123000000000.0,948700000000.0,1383500000000.0,1165800000000.0,1832400000000.0,2258100000000.0,2240600000000.0,2057100000000.0,2105500000000.0,2304400000000.0,2035500000000.0
153,M,False,2628300000000.0,1729200000000.0,2093200000000.0,2650700000000.0,1504600000000.0,2158100000000.0,2018200000000.0,963160000000.0,2270500000000.0,1030600000000.0,1861400000000.0,1822500000000.0,2127600000000.0,2640400000000.0,1627800000000.0
154,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,M,False,5163500000000.0,4817900000000.0,4133000000000.0,4524200000000.0,5477000000000.0,6837700000000.0,5430400000000.0,5556400000000.0,5790900000000.0,5012800000000.0,5080400000000.0,6413900000000.0,4534100000000.0,5110900000000.0,4681400000000.0
156,M,True,28083000000000.0,33275000000000.0,30414000000000.0,30139000000000.0,26352000000000.0,21736000000000.0,27103000000000.0,27124000000000.0,26605000000000.0,28926000000000.0,27459000000000.0,28195000000000.0,25014000000000.0,31584000000000.0,34278000000000.0
157,M,True,35439000000000.0,36235000000000.0,36966000000000.0,36107000000000.0,37797000000000.0,34798000000000.0,34565000000000.0,32875000000000.0,35247000000000.0,31788000000000.0,34769000000000.0,30167000000000.0,37359000000000.0,36871000000000.0,35122000000000.0
158,M,False,35247000000000.0,31788000000000.0,34769000000000.0,30167000000000.0,37359000000000.0,36871000000000.0,35122000000000.0,33771000000000.0,38589000000000.0,38820000000000.0,40071000000000.0,39323000000000.0,43112000000000.0,46830000000000.0,40896000000000.0
159,M,False,60657000000000.0,57906000000000.0,58041000000000.0,57603000000000.0,55893000000000.0,55016000000000.0,57310000000000.0,58269000000000.0,59133000000000.0,58897000000000.0,58547000000000.0,56549000000000.0,58746000000000.0,57451000000000.0,57426000000000.0
160,M,False,62710000000000.0,64847000000000.0,63921000000000.0,64181000000000.0,64636000000000.0,64132000000000.0,67429000000000.0,67638000000000.0,66352000000000.0,65633000000000.0,65996000000000.0,65356000000000.0,64611000000000.0,66527000000000.0,65382000000000.0
161,M,False,12736000000000.0,20042000000000.0,11522000000000.0,10506000000000.0,10174000000000.0,8892500000000.0,13215000000000.0,20332000000000.0,19852000000000.0,17731000000000.0,12907000000000.0,13376000000000.0,7711500000000.0,16712000000000.0,9452100000000.0
162,M,False,5463300000000.0,6066600000000.0,4833900000000.0,4622000000000.0,3457300000000.0,5561300000000.0,9549000000000.0,7659200000000.0,7924700000000.0,10642000000000.0,6049100000000.0,9288900000000.0,8436000000000.0,7455800000000.0,7564400000000.0
163,M,True,0.0,0.0,0.0,0.0,0.0,230780000.0,15291000000.0,55251000000.0,55311000000.0,8836600000.0,48515000000.0,58143000000.0,181940000000.0,127890000000.0,193050000000.0
164,M,False,1852700000000.0,479210000000.0,2665800000000.0,3028800000000.0,2203000000000.0,1892000000000.0,1075100000000.0,1625800000000.0,1706400000000.0,900150000000.0,2025400000000.0,961420000000.0,875050000000.0,1734200000000.0,1159600000000.0
165,M,False,3937800000000.0,1604700000000.0,1105100000000.0,5647600000000.0,632620000000.0,243530000000.0,422290000000.0,593420000000.0,7481100000000.0,759790000000.0,3962200000000.0,497810000000.0,7238200000000.0,6752600000000.0,6506600000000.0
166,M,False,13154000000000.0,15186000000000.0,15922000000000.0,17631000000000.0,14611000000000.0,18839000000000.0,16764000000000.0,17580000000000.0,19485000000000.0,19986000000000.0,20095000000000.0,22170000000000.0,18354000000000.0,19097000000000.0,20271000000000.0
167,M,True,9416400000000.0,9106100000000.0,8024700000000.0,8801000000000.0,6894500000000.0,7606000000000.0,4268100000000.0,5640500000000.0,6195100000000.0,7954600000000.0,8994900000000.0,7899100000000.0,7251100000000.0,5960100000000.0,6656000000000.0
168,M,False,13156000000000.0,14835000000000.0,15187000000000.0,15141000000000.0,15204000000000.0,15399000000000.0,13011000000000.0,14640000000000.0,13473000000000.0,18333000000000.0,14381000000000.0,15236000000000.0,17685000000000.0,18006000000000.0,17611000000000.0
169,M,True,10462000000000.0,12036000000000.0,11325000000000.0,11715000000000.0,12804000000000.0,12043000000000.0,11508000000000.0,12395000000000.0,11398000000000.0,13140000000000.0,13991000000000.0,14953000000000.0,13755000000000.0,12911000000000.0,13870000000000.0
170,M,False,13333000000000.0,14125000000000.0,15602000000000.0,15522000000000.0,15272000000000.0,15454000000000.0,14763000000000.0,13109000000000.0,14207000000000.0,12776000000000.0,14201000000000.0,12051000000000.0,13290000000000.0,12911000000000.0,12873000000000.0
171,M,True,13717000000000.0,14077000000000.0,14419000000000.0,13209000000000.0,15011000000000.0,13624000000000.0,13531000000000.0,13696000000000.0,11812000000000.0,12442000000000.0,11364000000000.0,9603300000000.0,11860000000000.0,12302000000000.0,15310000000000.0
172,M,False,15471000000000.0,13154000000000.0,12747000000000.0,14210000000000.0,13496000000000.0,15089000000000.0,12570000000000.0,14808000000000.0,12737000000000.0,14112000000000.0,15247000000000.0,12262000000000.0,13538000000000.0,12447000000000.0,14396000000000.0
173,M,True,12081000000000.0,13512000000000.0,10468000000000.0,11519000000000.0,13574000000000.0,14991000000000.0,12015000000000.0,13231000000000.0,13686000000000.0,12442000000000.0,12903000000000.0,12299000000000.0,14953000000000.0,17650000000000.0,17563000000000.0
