,FLARE_TYPE,COINCIDENCE,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55,TOTUSJZ_56,TOTUSJZ_57,TOTUSJZ_58,TOTUSJZ_59,TOTUSJZ_60,TOTUSJZ_61,TOTUSJZ_62,TOTUSJZ_63,TOTUSJZ_64,TOTUSJZ_65,TOTUSJZ_66,TOTUSJZ_67,TOTUSJZ_68,TOTUSJZ_69,TOTUSJZ_70,TOTUSJZ_71,TOTUSJZ_72,TOTUSJZ_73,TOTUSJZ_74,TOTUSJZ_75,TOTUSJZ_76,TOTUSJZ_77,TOTUSJZ_78,TOTUSJZ_79,TOTUSJZ_80,TOTUSJZ_81,TOTUSJZ_82,TOTUSJZ_83,TOTUSJZ_84,TOTUSJZ_85,TOTUSJZ_86,TOTUSJZ_87,TOTUSJZ_88,TOTUSJZ_89,TOTUSJZ_90,TOTUSJZ_91,TOTUSJZ_92,TOTUSJZ_93,TOTUSJZ_94,TOTUSJZ_95,TOTUSJZ_96,TOTUSJZ_97,TOTUSJZ_98,TOTUSJZ_99,TOTUSJZ_100
10,X,False,135230000000000.0,137770000000000.0,139250000000000.0,140580000000000.0,211280000000000.0,146670000000000.0,147240000000000.0,147410000000000.0,147250000000000.0,148100000000000.0,146090000000000.0,145030000000000.0,144740000000000.0,142350000000000.0,140830000000000.0,140550000000000.0,140430000000000.0,139010000000000.0,139590000000000.0,139890000000000.0,140850000000000.0,140760000000000.0,140310000000000.0,140840000000000.0,140140000000000.0,140310000000000.0,138840000000000.0,139820000000000.0,139750000000000.0,140240000000000.0,138840000000000.0,138620000000000.0,138050000000000.0,139160000000000.0,139630000000000.0,137970000000000.0,137850000000000.0,139030000000000.0,139770000000000.0,138130000000000.0,138160000000000.0,140320000000000.0,139220000000000.0,138370000000000.0,139500000000000.0,139040000000000.0,139610000000000.0,140460000000000.0,141250000000000.0,142450000000000.0,143730000000000.0,145850000000000.0,146780000000000.0,146880000000000.0,146140000000000.0,145630000000000.0,142490000000000.0,139730000000000.0,138510000000000.0,136360000000000.0,135320000000000.0,134250000000000.0,132280000000000.0,131090000000000.0,131660000000000.0,131290000000000.0,131000000000000.0,131570000000000.0,130060000000000.0,130680000000000.0,129880000000000.0,129930000000000.0,130480000000000.0,131230000000000.0,132660000000000.0,133030000000000.0,132160000000000.0,131960000000000.0,133280000000000.0,135570000000000.0
11,X,False,24699000000000.0,25006000000000.0,24917000000000.0,24816000000000.0,25060000000000.0,25069000000000.0,25700000000000.0,26601000000000.0,26748000000000.0,26912000000000.0,26310000000000.0,27245000000000.0,27042000000000.0,27795000000000.0,27879000000000.0,26962000000000.0,27185000000000.0,28338000000000.0,28082000000000.0,27149000000000.0,27078000000000.0,27035000000000.0,27147000000000.0,27543000000000.0,27466000000000.0,27481000000000.0,27091000000000.0,26754000000000.0,27031000000000.0,27154000000000.0,27517000000000.0,27663000000000.0,27635000000000.0,27353000000000.0,26656000000000.0,26878000000000.0,27446000000000.0,27306000000000.0,27190000000000.0,28324000000000.0,28384000000000.0,28213000000000.0,27099000000000.0,26687000000000.0,29660000000000.0,29553000000000.0,30765000000000.0,30389000000000.0,29665000000000.0,31451000000000.0,31335000000000.0,30190000000000.0,30992000000000.0,30532000000000.0,32318000000000.0,31121000000000.0,31276000000000.0,28082000000000.0,30008000000000.0,30467000000000.0,29089000000000.0,29266000000000.0,29195000000000.0,28308000000000.0,29092000000000.0,28329000000000.0,27922000000000.0,28354000000000.0,27602000000000.0,27717000000000.0,27096000000000.0,25235000000000.0,27039000000000.0,27301000000000.0,27498000000000.0,27415000000000.0,27772000000000.0,25920000000000.0,28351000000000.0,28754000000000.0
12,X,True,69382000000000.0,70494000000000.0,69705000000000.0,70116000000000.0,71512000000000.0,71517000000000.0,71649000000000.0,71110000000000.0,70026000000000.0,68910000000000.0,69067000000000.0,68445000000000.0,67463000000000.0,68014000000000.0,66561000000000.0,66956000000000.0,66686000000000.0,66542000000000.0,66232000000000.0,65888000000000.0,66019000000000.0,67228000000000.0,67021000000000.0,68086000000000.0,65728000000000.0,65676000000000.0,65893000000000.0,67478000000000.0,65617000000000.0,66314000000000.0,66771000000000.0,66049000000000.0,67285000000000.0,68312000000000.0,68238000000000.0,67946000000000.0,67202000000000.0,67984000000000.0,67835000000000.0,68216000000000.0,68403000000000.0,68309000000000.0,67098000000000.0,69064000000000.0,67578000000000.0,67702000000000.0,66943000000000.0,68403000000000.0,67284000000000.0,67644000000000.0,66648000000000.0,67317000000000.0,68008000000000.0,67498000000000.0,69703000000000.0,70416000000000.0,70353000000000.0,72523000000000.0,71838000000000.0,71251000000000.0,70861000000000.0,69976000000000.0,69274000000000.0,68335000000000.0,68549000000000.0,68145000000000.0,67178000000000.0,68523000000000.0,68970000000000.0,67809000000000.0,67398000000000.0,69382000000000.0,68230000000000.0,68074000000000.0,69738000000000.0,68687000000000.0,70220000000000.0,69916000000000.0,70236000000000.0,71521000000000.0
13,X,False,53238000000000.0,52917000000000.0,51816000000000.0,50158000000000.0,51356000000000.0,49183000000000.0,50503000000000.0,48709000000000.0,47758000000000.0,45884000000000.0,44032000000000.0,43034000000000.0,40943000000000.0,38261000000000.0,39080000000000.0,38872000000000.0,37164000000000.0,37907000000000.0,35278000000000.0,37686000000000.0,35029000000000.0,34151000000000.0,34360000000000.0,34749000000000.0,33394000000000.0,32380000000000.0,31259000000000.0,30241000000000.0,31315000000000.0,28914000000000.0,27849000000000.0,27181000000000.0,26028000000000.0,26109000000000.0,25530000000000.0,24066000000000.0,23708000000000.0,23235000000000.0,21980000000000.0,22406000000000.0,21938000000000.0,20785000000000.0,21593000000000.0,20337000000000.0,19626000000000.0,21306000000000.0,19061000000000.0,18864000000000.0,17412000000000.0,16529000000000.0,18461000000000.0,16183000000000.0,15508000000000.0,15295000000000.0,14405000000000.0,13877000000000.0,12971000000000.0,12313000000000.0,13345000000000.0,12710000000000.0,11707000000000.0,11350000000000.0,12101000000000.0,10610000000000.0,11815000000000.0,11237000000000.0,11929000000000.0,10712000000000.0,10022000000000.0,9730400000000.0,11593000000000.0,9186900000000.0,8736500000000.0,8567200000000.0,9535500000000.0,8433800000000.0,7972500000000.0,7787700000000.0,7251600000000.0,6997800000000.0
14,X,False,97602000000000.0,95890000000000.0,95653000000000.0,95764000000000.0,95159000000000.0,95665000000000.0,94059000000000.0,94859000000000.0,93991000000000.0,94151000000000.0,93201000000000.0,94862000000000.0,95220000000000.0,95028000000000.0,95530000000000.0,95194000000000.0,95887000000000.0,96069000000000.0,95527000000000.0,97549000000000.0,98088000000000.0,98324000000000.0,97669000000000.0,99549000000000.0,98910000000000.0,101410000000000.0,101230000000000.0,102200000000000.0,102080000000000.0,100200000000000.0,98987000000000.0,98218000000000.0,96720000000000.0,94820000000000.0,94945000000000.0,92658000000000.0,92497000000000.0,92637000000000.0,92629000000000.0,93552000000000.0,92522000000000.0,91948000000000.0,91023000000000.0,89699000000000.0,90112000000000.0,91198000000000.0,89928000000000.0,91018000000000.0,89904000000000.0,90355000000000.0,90074000000000.0,89660000000000.0,89846000000000.0,90762000000000.0,90000000000000.0,90149000000000.0,90571000000000.0,90438000000000.0,89507000000000.0,88906000000000.0,91232000000000.0,91254000000000.0,92003000000000.0,91758000000000.0,93146000000000.0,94914000000000.0,94916000000000.0,97689000000000.0,97498000000000.0,97844000000000.0,99985000000000.0,99655000000000.0,98876000000000.0,97839000000000.0,97649000000000.0,96773000000000.0,95918000000000.0,94552000000000.0,93096000000000.0,92843000000000.0
15,X,False,61858000000000.0,62914000000000.0,62165000000000.0,62956000000000.0,64330000000000.0,63605000000000.0,64177000000000.0,64427000000000.0,64769000000000.0,65036000000000.0,65452000000000.0,65436000000000.0,65371000000000.0,65355000000000.0,65250000000000.0,64941000000000.0,65287000000000.0,64037000000000.0,64916000000000.0,65185000000000.0,64303000000000.0,63635000000000.0,63619000000000.0,63334000000000.0,62932000000000.0,62343000000000.0,62010000000000.0,61523000000000.0,61507000000000.0,61201000000000.0,61534000000000.0,61463000000000.0,62211000000000.0,62661000000000.0,62089000000000.0,61857000000000.0,62685000000000.0,61946000000000.0,62182000000000.0,62468000000000.0,62452000000000.0,62935000000000.0,62604000000000.0,63052000000000.0,63359000000000.0,64628000000000.0,65105000000000.0,65565000000000.0,65931000000000.0,65918000000000.0,66963000000000.0,66183000000000.0,66300000000000.0,66146000000000.0,65232000000000.0,65087000000000.0,65670000000000.0,65838000000000.0,65768000000000.0,65150000000000.0,65025000000000.0,65151000000000.0,64315000000000.0,64523000000000.0,63397000000000.0,63347000000000.0,64081000000000.0,63363000000000.0,63241000000000.0,63480000000000.0,64027000000000.0,63563000000000.0,64226000000000.0,64702000000000.0,64453000000000.0,65030000000000.0,65737000000000.0,64833000000000.0,65619000000000.0,64552000000000.0
16,X,False,56970000000000.0,57419000000000.0,57407000000000.0,57000000000000.0,56912000000000.0,57863000000000.0,57242000000000.0,58073000000000.0,57649000000000.0,58298000000000.0,59478000000000.0,58873000000000.0,59159000000000.0,59674000000000.0,59240000000000.0,59637000000000.0,59528000000000.0,59132000000000.0,59210000000000.0,68133000000000.0,58446000000000.0,58600000000000.0,56192000000000.0,56698000000000.0,56897000000000.0,56589000000000.0,56641000000000.0,56627000000000.0,56158000000000.0,55905000000000.0,55190000000000.0,55291000000000.0,54243000000000.0,54894000000000.0,55561000000000.0,55657000000000.0,55933000000000.0,63915000000000.0,56575000000000.0,56845000000000.0,57374000000000.0,56378000000000.0,57451000000000.0,57869000000000.0,58020000000000.0,57330000000000.0,57302000000000.0,59215000000000.0,58306000000000.0,58313000000000.0,57332000000000.0,58049000000000.0,57370000000000.0,57818000000000.0,57819000000000.0,56627000000000.0,55911000000000.0,55627000000000.0,55216000000000.0,54851000000000.0,57190000000000.0,54136000000000.0,54243000000000.0,53451000000000.0,52865000000000.0,53108000000000.0,51445000000000.0,52456000000000.0,50794000000000.0,50727000000000.0,51271000000000.0,50588000000000.0,51346000000000.0,51364000000000.0,51507000000000.0,50730000000000.0,52908000000000.0,53072000000000.0,53528000000000.0,53371000000000.0
17,X,False,145660000000000.0,143550000000000.0,143380000000000.0,142050000000000.0,141580000000000.0,141280000000000.0,140090000000000.0,140990000000000.0,141350000000000.0,139900000000000.0,141520000000000.0,141580000000000.0,141050000000000.0,141350000000000.0,140910000000000.0,140030000000000.0,138960000000000.0,138630000000000.0,139150000000000.0,139220000000000.0,139250000000000.0,139580000000000.0,138130000000000.0,138960000000000.0,138810000000000.0,138770000000000.0,138410000000000.0,137670000000000.0,136680000000000.0,137380000000000.0,136020000000000.0,136830000000000.0,137190000000000.0,136190000000000.0,136680000000000.0,137870000000000.0,137860000000000.0,138430000000000.0,139890000000000.0,140730000000000.0,140610000000000.0,142480000000000.0,142470000000000.0,144290000000000.0,144670000000000.0,143300000000000.0,144930000000000.0,142450000000000.0,142870000000000.0,141370000000000.0,141670000000000.0,141260000000000.0,140500000000000.0,139830000000000.0,140460000000000.0,139540000000000.0,137270000000000.0,136760000000000.0,135790000000000.0,135960000000000.0,134510000000000.0,134500000000000.0,134190000000000.0,134280000000000.0,133190000000000.0,133200000000000.0,132550000000000.0,133270000000000.0,134350000000000.0,134110000000000.0,134110000000000.0,133930000000000.0,134640000000000.0,135420000000000.0,135570000000000.0,135890000000000.0,135520000000000.0,134200000000000.0,135710000000000.0,135190000000000.0
18,X,False,6770000000000.0,7112700000000.0,6600900000000.0,6915400000000.0,7176200000000.0,7470100000000.0,7146100000000.0,7182800000000.0,6908700000000.0,6922200000000.0,7383300000000.0,6684700000000.0,6946800000000.0,7099900000000.0,7589100000000.0,7938900000000.0,8119700000000.0,8341000000000.0,8680700000000.0,8980500000000.0,9189800000000.0,9589400000000.0,10160000000000.0,11014000000000.0,10489000000000.0,11047000000000.0,11320000000000.0,10732000000000.0,10703000000000.0,11290000000000.0,11722000000000.0,11016000000000.0,11058000000000.0,11564000000000.0,11916000000000.0,12947000000000.0,14008000000000.0,14523000000000.0,15353000000000.0,15948000000000.0,17031000000000.0,17426000000000.0,17560000000000.0,18898000000000.0,19038000000000.0,20339000000000.0,20580000000000.0,21523000000000.0,21884000000000.0,21713000000000.0,21870000000000.0,22650000000000.0,24141000000000.0,23684000000000.0,24779000000000.0,25086000000000.0,25633000000000.0,26896000000000.0,27934000000000.0,27730000000000.0,29636000000000.0,29459000000000.0,31268000000000.0,32813000000000.0,32262000000000.0,31406000000000.0,31652000000000.0,30622000000000.0,31651000000000.0,30041000000000.0,30428000000000.0,29492000000000.0,28932000000000.0,28857000000000.0,30655000000000.0,30843000000000.0,29277000000000.0,30848000000000.0,31916000000000.0,31301000000000.0
19,X,True,22681000000000.0,22407000000000.0,23129000000000.0,23081000000000.0,22750000000000.0,22621000000000.0,22599000000000.0,22738000000000.0,22597000000000.0,22587000000000.0,22105000000000.0,21995000000000.0,22060000000000.0,21651000000000.0,21771000000000.0,21726000000000.0,21925000000000.0,22170000000000.0,22058000000000.0,21704000000000.0,22190000000000.0,22198000000000.0,22870000000000.0,22923000000000.0,22842000000000.0,23125000000000.0,23063000000000.0,23174000000000.0,23406000000000.0,23046000000000.0,23679000000000.0,22950000000000.0,23120000000000.0,22230000000000.0,22208000000000.0,22659000000000.0,22378000000000.0,22419000000000.0,22343000000000.0,22717000000000.0,22718000000000.0,22176000000000.0,22560000000000.0,22315000000000.0,22932000000000.0,22945000000000.0,23622000000000.0,24307000000000.0,24652000000000.0,24751000000000.0,24514000000000.0,23934000000000.0,23780000000000.0,23449000000000.0,22799000000000.0,22559000000000.0,22451000000000.0,23410000000000.0,23270000000000.0,23112000000000.0,23110000000000.0,23447000000000.0,23480000000000.0,23321000000000.0,23558000000000.0,23635000000000.0,23616000000000.0,23787000000000.0,23681000000000.0,23736000000000.0,23927000000000.0,24296000000000.0,24262000000000.0,24115000000000.0,24390000000000.0,23827000000000.0,24412000000000.0,24179000000000.0,24052000000000.0,24152000000000.0
20,X,False,32962000000000.0,30318000000000.0,29953000000000.0,30279000000000.0,27435000000000.0,27459000000000.0,26078000000000.0,24889000000000.0,24868000000000.0,23940000000000.0,24101000000000.0,24055000000000.0,23784000000000.0,24456000000000.0,24630000000000.0,24603000000000.0,24636000000000.0,25536000000000.0,25265000000000.0,24925000000000.0,24905000000000.0,24610000000000.0,24447000000000.0,23606000000000.0,23860000000000.0,23700000000000.0,23668000000000.0,23488000000000.0,22791000000000.0,22190000000000.0,22518000000000.0,22067000000000.0,21511000000000.0,21222000000000.0,21262000000000.0,21320000000000.0,21672000000000.0,22001000000000.0,21637000000000.0,21642000000000.0,21199000000000.0,21621000000000.0,21749000000000.0,22124000000000.0,21963000000000.0,22234000000000.0,22284000000000.0,22193000000000.0,22726000000000.0,22883000000000.0,23330000000000.0,23642000000000.0,23893000000000.0,23351000000000.0,23248000000000.0,23096000000000.0,23584000000000.0,23525000000000.0,23956000000000.0,24087000000000.0,23582000000000.0,23565000000000.0,23601000000000.0,23440000000000.0,23158000000000.0,22705000000000.0,22121000000000.0,21624000000000.0,21568000000000.0,21099000000000.0,20782000000000.0,20461000000000.0,20584000000000.0,20283000000000.0,20459000000000.0,20448000000000.0,21110000000000.0,21163000000000.0,21603000000000.0,21969000000000.0
21,X,True,0.0,0.0,0.0,0.0,8589300000.0,4190300000.0,3543900000.0,26631000000.0,11444000000.0,17619000000.0,43387000000.0,23703000000.0,31808000000.0,60192000000.0,31050000000.0,95285000000.0,39624000000.0,63530000000.0,142380000000.0,109650000000.0,150640000000.0,395130000000.0,597710000000.0,777460000000.0,1040900000000.0,1406100000000.0,1555500000000.0,1814100000000.0,2178700000000.0,2080300000000.0,2377200000000.0,2468000000000.0,2858200000000.0,2910800000000.0,3247900000000.0,3704600000000.0,3705300000000.0,4195500000000.0,4704800000000.0,4954100000000.0,5060100000000.0,5550200000000.0,5499000000000.0,5842300000000.0,6125500000000.0,6447400000000.0,6392500000000.0,6845500000000.0,6800300000000.0,7312400000000.0,7423000000000.0,7772800000000.0,7857000000000.0,7906300000000.0,7683800000000.0,8681600000000.0,8679200000000.0,8501800000000.0,8864100000000.0,9317800000000.0,9171100000000.0,9385900000000.0,9900200000000.0,10036000000000.0,9800700000000.0,10041000000000.0,10280000000000.0,10952000000000.0,10275000000000.0,10638000000000.0,11076000000000.0,11809000000000.0,11632000000000.0,12063000000000.0,12175000000000.0,12283000000000.0,12824000000000.0,12344000000000.0,13374000000000.0,13256000000000.0
22,X,False,4190300000.0,3543900000.0,26631000000.0,11444000000.0,17619000000.0,43387000000.0,23703000000.0,31808000000.0,60192000000.0,31050000000.0,95285000000.0,39624000000.0,63530000000.0,142380000000.0,109650000000.0,150640000000.0,395130000000.0,597710000000.0,777460000000.0,1040900000000.0,1406100000000.0,1555500000000.0,1814100000000.0,2178700000000.0,2080300000000.0,2377200000000.0,2468000000000.0,2858200000000.0,2910800000000.0,3247900000000.0,3704600000000.0,3705300000000.0,4195500000000.0,4704800000000.0,4954100000000.0,5060100000000.0,5550200000000.0,5499000000000.0,5842300000000.0,6125500000000.0,6447400000000.0,6392500000000.0,6845500000000.0,6800300000000.0,7312400000000.0,7423000000000.0,7772800000000.0,7857000000000.0,7906300000000.0,7683800000000.0,8681600000000.0,8679200000000.0,8501800000000.0,8864100000000.0,9317800000000.0,9171100000000.0,9385900000000.0,9900200000000.0,10036000000000.0,9800700000000.0,10041000000000.0,10280000000000.0,10952000000000.0,10275000000000.0,10638000000000.0,11076000000000.0,11809000000000.0,11632000000000.0,12063000000000.0,12175000000000.0,12283000000000.0,12824000000000.0,12344000000000.0,13374000000000.0,13256000000000.0,13418000000000.0,13949000000000.0,14670000000000.0,14336000000000.0,14401000000000.0
23,X,False,19233000000000.0,19201000000000.0,19656000000000.0,19077000000000.0,19903000000000.0,20076000000000.0,19352000000000.0,19552000000000.0,20467000000000.0,19849000000000.0,21849000000000.0,20321000000000.0,20164000000000.0,20653000000000.0,20118000000000.0,20205000000000.0,20636000000000.0,20531000000000.0,20878000000000.0,20841000000000.0,21028000000000.0,21294000000000.0,20643000000000.0,20494000000000.0,19939000000000.0,19620000000000.0,19915000000000.0,19800000000000.0,20072000000000.0,20437000000000.0,19789000000000.0,21153000000000.0,19710000000000.0,19951000000000.0,19500000000000.0,20041000000000.0,19806000000000.0,20179000000000.0,19918000000000.0,20849000000000.0,20037000000000.0,21083000000000.0,20737000000000.0,21606000000000.0,21601000000000.0,21452000000000.0,22450000000000.0,23022000000000.0,23799000000000.0,22892000000000.0,23374000000000.0,23334000000000.0,24006000000000.0,24726000000000.0,23995000000000.0,24286000000000.0,24097000000000.0,24997000000000.0,26191000000000.0,25566000000000.0,26809000000000.0,26450000000000.0,26861000000000.0,24851000000000.0,25226000000000.0,25891000000000.0,25825000000000.0,27849000000000.0,28030000000000.0,27924000000000.0,27318000000000.0,28188000000000.0,27631000000000.0,27970000000000.0,28245000000000.0,28371000000000.0,29174000000000.0,29757000000000.0,29400000000000.0,28755000000000.0
24,X,False,106260000000000.0,111140000000000.0,106310000000000.0,105280000000000.0,106880000000000.0,104510000000000.0,105530000000000.0,105820000000000.0,105570000000000.0,106820000000000.0,108160000000000.0,109150000000000.0,107840000000000.0,107710000000000.0,109780000000000.0,112440000000000.0,111770000000000.0,111400000000000.0,111810000000000.0,111470000000000.0,111520000000000.0,110270000000000.0,110540000000000.0,110310000000000.0,111850000000000.0,112930000000000.0,113900000000000.0,113260000000000.0,114490000000000.0,113200000000000.0,113020000000000.0,113770000000000.0,114450000000000.0,111610000000000.0,114860000000000.0,115610000000000.0,117140000000000.0,118500000000000.0,120230000000000.0,121260000000000.0,123690000000000.0,125890000000000.0,129060000000000.0,132130000000000.0,133770000000000.0,133200000000000.0,135380000000000.0,133530000000000.0,131680000000000.0,129400000000000.0,128960000000000.0,128480000000000.0,127240000000000.0,126540000000000.0,125250000000000.0,126050000000000.0,125290000000000.0,125700000000000.0,123840000000000.0,124270000000000.0,124380000000000.0,124970000000000.0,126900000000000.0,127870000000000.0,127880000000000.0,130510000000000.0,132340000000000.0,132990000000000.0,134340000000000.0,134880000000000.0,136170000000000.0,136590000000000.0,137260000000000.0,137240000000000.0,137400000000000.0,137660000000000.0,138360000000000.0,139000000000000.0,138350000000000.0,139110000000000.0
25,X,True,235210000000000.0,234620000000000.0,234890000000000.0,235010000000000.0,235460000000000.0,234930000000000.0,233900000000000.0,233670000000000.0,235170000000000.0,235530000000000.0,236290000000000.0,235260000000000.0,236460000000000.0,235560000000000.0,239430000000000.0,236890000000000.0,238880000000000.0,237440000000000.0,239820000000000.0,239750000000000.0,240770000000000.0,241030000000000.0,240750000000000.0,239350000000000.0,239550000000000.0,240730000000000.0,240660000000000.0,241070000000000.0,241470000000000.0,239660000000000.0,239870000000000.0,240940000000000.0,240770000000000.0,239290000000000.0,239880000000000.0,238280000000000.0,239020000000000.0,239120000000000.0,238410000000000.0,238280000000000.0,235890000000000.0,234180000000000.0,232900000000000.0,232790000000000.0,231340000000000.0,230930000000000.0,228870000000000.0,227640000000000.0,227490000000000.0,224740000000000.0,224710000000000.0,227150000000000.0,226570000000000.0,227180000000000.0,229000000000000.0,228910000000000.0,229070000000000.0,229150000000000.0,229660000000000.0,228320000000000.0,230510000000000.0,229730000000000.0,228790000000000.0,228680000000000.0,226960000000000.0,225140000000000.0,223280000000000.0,221700000000000.0,220440000000000.0,219590000000000.0,218200000000000.0,217890000000000.0,218510000000000.0,218790000000000.0,216910000000000.0,216270000000000.0,214850000000000.0,214230000000000.0,215370000000000.0,213930000000000.0
26,X,False,68564000000000.0,68083000000000.0,68297000000000.0,69476000000000.0,69703000000000.0,69140000000000.0,69865000000000.0,70805000000000.0,70087000000000.0,70725000000000.0,70386000000000.0,70583000000000.0,69542000000000.0,70083000000000.0,70689000000000.0,70837000000000.0,71226000000000.0,70799000000000.0,71335000000000.0,71459000000000.0,71089000000000.0,70607000000000.0,70319000000000.0,70245000000000.0,70587000000000.0,70638000000000.0,70644000000000.0,70443000000000.0,69447000000000.0,70232000000000.0,69417000000000.0,69959000000000.0,69468000000000.0,69058000000000.0,68065000000000.0,67932000000000.0,67495000000000.0,66983000000000.0,66974000000000.0,66794000000000.0,66791000000000.0,67044000000000.0,67232000000000.0,66980000000000.0,67577000000000.0,68048000000000.0,68325000000000.0,69660000000000.0,70195000000000.0,71049000000000.0,71328000000000.0,72969000000000.0,72683000000000.0,73155000000000.0,74430000000000.0,74004000000000.0,73765000000000.0,72242000000000.0,70918000000000.0,70149000000000.0,67884000000000.0,66155000000000.0,64881000000000.0,64269000000000.0,62474000000000.0,61997000000000.0,62311000000000.0,62082000000000.0,61838000000000.0,61461000000000.0,61048000000000.0,61565000000000.0,61248000000000.0,61495000000000.0,61004000000000.0,60895000000000.0,61038000000000.0,61155000000000.0,60779000000000.0,60592000000000.0
27,X,True,83316000000000.0,83058000000000.0,83771000000000.0,83938000000000.0,83665000000000.0,83718000000000.0,83671000000000.0,83877000000000.0,83575000000000.0,83195000000000.0,83671000000000.0,84411000000000.0,83379000000000.0,82980000000000.0,81646000000000.0,83104000000000.0,82735000000000.0,82587000000000.0,82639000000000.0,82993000000000.0,81600000000000.0,81504000000000.0,81388000000000.0,80913000000000.0,81503000000000.0,81687000000000.0,83056000000000.0,82228000000000.0,81975000000000.0,82256000000000.0,82718000000000.0,83050000000000.0,83785000000000.0,82937000000000.0,83247000000000.0,83615000000000.0,81931000000000.0,82538000000000.0,82466000000000.0,82681000000000.0,82127000000000.0,83059000000000.0,83567000000000.0,84346000000000.0,84166000000000.0,83482000000000.0,83320000000000.0,83898000000000.0,83793000000000.0,83149000000000.0,83015000000000.0,83134000000000.0,81705000000000.0,82169000000000.0,82085000000000.0,82408000000000.0,82760000000000.0,82643000000000.0,83228000000000.0,82697000000000.0,82159000000000.0,81671000000000.0,81620000000000.0,82101000000000.0,81537000000000.0,81445000000000.0,81998000000000.0,80512000000000.0,81715000000000.0,82970000000000.0,82634000000000.0,82390000000000.0,82657000000000.0,83264000000000.0,83883000000000.0,83838000000000.0,82930000000000.0,83388000000000.0,83784000000000.0,85263000000000.0
28,X,False,3584300000000.0,3949400000000.0,4657100000000.0,4386900000000.0,4767900000000.0,4716900000000.0,4923100000000.0,5975600000000.0,5820700000000.0,5342700000000.0,5915900000000.0,6407300000000.0,6249600000000.0,6375200000000.0,6361600000000.0,7322300000000.0,7571300000000.0,7229600000000.0,7681100000000.0,8015900000000.0,7858200000000.0,7933400000000.0,8230000000000.0,8012000000000.0,8402700000000.0,8205400000000.0,8267100000000.0,8707400000000.0,8754700000000.0,8740300000000.0,9471300000000.0,9707200000000.0,9762100000000.0,8846100000000.0,8911700000000.0,9242200000000.0,7960200000000.0,9146300000000.0,9406000000000.0,9009500000000.0,10584000000000.0,10408000000000.0,10186000000000.0,9988200000000.0,10345000000000.0,8924900000000.0,9764600000000.0,10623000000000.0,9023500000000.0,8628100000000.0,9408900000000.0,9061700000000.0,9848900000000.0,9062700000000.0,10161000000000.0,9660800000000.0,9293600000000.0,9174100000000.0,9225800000000.0,9219200000000.0,9372600000000.0,8823300000000.0,9182200000000.0,9043900000000.0,8920700000000.0,9431500000000.0,9737800000000.0,9245700000000.0,9376500000000.0,10612000000000.0,10627000000000.0,9972100000000.0,10030000000000.0,9957700000000.0,9696500000000.0,9740400000000.0,10113000000000.0,9775900000000.0,9807500000000.0,9906700000000.0
29,X,False,44679000000000.0,45832000000000.0,46520000000000.0,46299000000000.0,46375000000000.0,46195000000000.0,46098000000000.0,45655000000000.0,45345000000000.0,45572000000000.0,45341000000000.0,44409000000000.0,44688000000000.0,44173000000000.0,44640000000000.0,44155000000000.0,44191000000000.0,43788000000000.0,44073000000000.0,43946000000000.0,44313000000000.0,43953000000000.0,44389000000000.0,44662000000000.0,44215000000000.0,44550000000000.0,44176000000000.0,44502000000000.0,44359000000000.0,44033000000000.0,44540000000000.0,44439000000000.0,44577000000000.0,44778000000000.0,44523000000000.0,43980000000000.0,43425000000000.0,43498000000000.0,44016000000000.0,43812000000000.0,43735000000000.0,44842000000000.0,44590000000000.0,44912000000000.0,45512000000000.0,46205000000000.0,46381000000000.0,46590000000000.0,46682000000000.0,46587000000000.0,46630000000000.0,45956000000000.0,46165000000000.0,45823000000000.0,44459000000000.0,43652000000000.0,42648000000000.0,42263000000000.0,41964000000000.0,42206000000000.0,41936000000000.0,42627000000000.0,42799000000000.0,42635000000000.0,42884000000000.0,42796000000000.0,42718000000000.0,42699000000000.0,43114000000000.0,43102000000000.0,42936000000000.0,42986000000000.0,42859000000000.0,42966000000000.0,42825000000000.0,43066000000000.0,43008000000000.0,43210000000000.0,43834000000000.0,43384000000000.0
