,FLARE_TYPE,COINCIDENCE,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100
35,M,True,99.058,104.27,107.38,117.93,122.39,126.92,136.2,153.9,160.61,171.49,193.51,211.73,241.45,269.4,288.97,302.72,315.39,318.43,351.43,468.13,494.08,528.3,594.28,543.16,594.53,625.0,659.43,649.93,641.57,615.88,629.7,625.04,639.07,659.74,687.6,678.23,659.11,617.51,601.4,619.83,613.3,589.5,611.72,652.18,656.88,665.6,684.17,695.05,664.7,622.0,607.75,626.16,621.86,669.98,634.08,675.37,683.65,683.12,678.41,680.25,657.61,659.9,661.38,656.83,653.11,654.65,706.63,751.39,765.83,777.2,775.5,767.59,799.43,815.91,782.06,802.03,807.44,763.22,802.68,786.6
36,M,True,794.61,782.05,783.25,802.12,772.09,770.64,788.96,787.59,768.9,754.65,766.6,779.55,772.11,760.73,761.94,750.67,738.78,737.49,735.39,732.06,751.45,764.51,764.14,745.29,769.27,796.42,833.26,807.49,823.0,838.58,848.0,829.88,866.7,872.58,860.06,867.4,848.23,841.44,848.64,828.53,818.45,828.21,812.3,808.52,809.8,819.73,799.24,793.95,812.98,789.51,797.36,795.91,780.3,761.33,733.78,736.71,745.64,745.17,750.03,730.12,741.92,708.42,693.79,734.77,730.57,755.25,663.98,651.0,689.87,647.52,654.27,648.22,664.06,679.84,661.02,651.29,646.09,643.17,622.68,583.28
37,M,False,222.7,209.9,210.71,201.27,191.69,193.39,183.72,189.76,186.23,198.51,185.89,203.85,196.1,183.81,188.97,192.11,176.86,197.08,201.25,195.56,204.42,220.21,240.12,245.87,251.22,256.33,266.76,244.06,243.14,264.17,271.7,273.65,281.72,274.73,287.83,293.2,281.95,289.18,300.1,302.13,303.1,299.39,298.8,291.74,307.42,305.16,305.59,306.48,310.67,314.18,319.3,306.36,290.76,303.87,307.56,310.12,303.1,302.97,298.35,286.4,300.31,301.04,303.82,307.15,313.66,313.61,311.7,300.51,321.87,301.47,317.77,311.61,317.81,298.41,312.79,321.35,341.86,317.04,335.72,334.45
38,M,False,1025.6,1047.4,1037.4,1029.7,1026.9,1043.1,1050.7,1035.8,1021.8,1051.8,1058.7,1010.7,1008.4,984.94,988.28,1002.2,997.11,981.43,992.05,1023.2,953.2,1010.3,1022.4,1053.9,1027.8,1037.4,1020.7,1025.6,1018.6,1046.6,1005.9,994.27,985.78,990.95,1007.9,997.41,998.52,1021.5,1040.8,1083.1,1092.5,1075.5,1100.1,1077.2,1062.2,1050.0,1033.4,1010.8,971.7,994.38,1006.7,1011.7,1033.2,1031.3,1026.6,1027.4,1007.1,995.43,996.69,961.74,966.74,972.87,964.2,971.14,972.88,954.22,925.61,937.02,939.0,921.63,948.09,922.66,891.41,868.01,867.17,889.13,891.26,848.71,844.76,854.99
39,M,True,733.16,719.99,728.45,737.0,747.58,790.01,797.31,773.99,785.31,774.09,830.56,814.5,769.08,777.17,762.6,749.66,748.42,746.74,765.55,786.58,779.45,783.55,799.06,800.65,792.08,793.67,790.34,791.36,755.64,744.29,749.21,767.34,770.02,772.26,775.26,766.93,755.23,765.76,792.46,779.37,798.38,780.42,765.77,745.59,784.38,772.07,780.42,773.97,718.52,688.95,689.75,693.02,708.56,724.35,701.47,691.36,671.92,682.3,644.13,658.07,640.59,655.07,692.95,673.36,696.74,694.14,670.04,675.04,668.01,688.83,694.1,705.97,686.19,659.03,676.47,561.82,523.7,539.54,516.45,516.33
40,M,True,191.13,195.92,188.95,182.36,175.51,201.25,181.03,170.81,182.64,162.08,163.91,168.24,166.01,169.65,170.08,167.16,149.42,160.71,177.16,166.8,170.79,158.57,170.09,173.41,168.35,168.77,187.19,163.29,160.29,129.76,138.89,136.53,136.67,129.91,153.23,158.6,147.12,131.18,104.2,124.19,111.57,121.75,115.28,103.45,105.62,93.58,111.1,140.28,129.44,122.05,143.42,117.85,110.59,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83
41,M,False,749.66,748.42,746.74,765.55,786.58,779.45,783.55,799.06,800.65,792.08,793.67,790.34,791.36,755.64,744.29,749.21,767.34,770.02,772.26,775.26,766.93,755.23,765.76,792.46,779.37,798.38,780.42,765.77,745.59,784.38,772.07,780.42,773.97,718.52,688.95,689.75,693.02,708.56,724.35,701.47,691.36,671.92,682.3,644.13,658.07,640.59,655.07,692.95,673.36,696.74,694.14,670.04,675.04,668.01,688.83,694.1,705.97,686.19,659.03,676.47,561.82,523.7,539.54,516.45,516.33,509.08,710.71,510.43,688.44,515.44,587.53,497.28,632.14,556.11,472.41,469.19,471.89,491.12,624.32,611.14
42,M,False,177.16,166.8,170.79,158.57,170.09,173.41,168.35,168.77,187.19,163.29,160.29,129.76,138.89,136.53,136.67,129.91,153.23,158.6,147.12,131.18,104.2,124.19,111.57,121.75,115.28,103.45,105.62,93.58,111.1,140.28,129.44,122.05,143.42,117.85,110.59,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83,108.69,102.64,104.87,110.92,109.39,125.76,126.87,148.71,163.86,197.11,197.48,192.74,173.72,125.85,114.56,102.97,135.39,134.2
43,M,False,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83,108.69,102.64,104.87,110.92,109.39,125.76,126.87,148.71,163.86,197.11,197.48,192.74,173.72,125.85,114.56,102.97,135.39,134.2,120.4,85.343,102.14,148.29,191.3,210.22,198.02,219.5,186.21,215.7,216.69,239.26,230.35,261.78,265.31,294.9,280.28,274.88,289.99,321.32,320.87,371.97,447.97,485.58,506.18,507.76,533.86,525.61,574.46,588.68,603.42,628.0,629.61,609.71,639.46
44,M,False,507.01,491.68,488.42,400.07,405.62,367.34,378.19,451.37,446.0,386.05,472.23,470.92,485.75,502.53,492.28,492.52,512.03,523.05,512.7,418.05,474.3,416.16,418.76,505.89,452.09,494.55,475.03,477.85,478.2,479.16,463.34,457.58,474.86,462.36,469.88,475.21,454.11,466.22,478.2,496.72,496.54,503.59,507.45,502.78,507.67,503.75,510.09,519.28,500.31,507.43,503.16,494.77,494.34,492.43,481.13,492.1,487.7,473.48,469.77,492.07,472.59,501.77,513.58,513.22,516.78,539.19,580.52,519.56,523.23,506.16,547.85,569.49,573.78,574.26,552.84,561.77,513.62,531.58,560.56,508.95
45,M,True,613.07,602.93,588.2,572.89,565.05,572.63,537.88,552.86,574.05,580.12,596.67,579.67,607.52,588.6,591.51,616.65,633.77,571.44,559.98,543.1,578.22,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32
46,M,True,260.68,253.98,194.43,269.14,263.41,221.58,226.8,170.18,172.95,207.62,251.93,237.75,190.87,185.75,205.16,198.59,232.34,220.54,203.87,185.3,173.19,201.49,217.37,110.12,75.022,149.92,84.756,80.39,53.627,56.425,40.528,64.145,102.85,43.003,96.097,3.5746,67.356,60.502,18.755,26.244,42.994,69.594,70.45,102.26,131.09,57.62,67.93,79.995,97.961,204.52,77.451,34.183,41.161,2.6772,5.9336,235.81,28.036,66.779,63.853,237.92,260.07,262.87,108.29,115.17,171.7,172.25,189.08,110.31,263.72,234.73,328.49,332.25,461.89,519.12,536.96,435.94,565.51,603.09,607.25,560.45
47,M,False,616.65,633.77,571.44,559.98,543.1,578.22,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16
48,M,False,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16,317.62,257.84,299.29,302.23,342.87,275.87
49,M,False,111.11,112.72,106.21,97.013,104.13,124.91,124.53,113.29,123.19,110.77,114.8,106.2,122.8,146.57,123.67,135.9,145.31,144.88,129.51,140.05,137.68,142.55,139.4,150.3,156.54,163.12,157.96,150.68,158.04,169.77,156.19,153.73,170.25,151.35,164.56,179.59,178.97,195.08,194.88,187.26,172.07,163.74,169.56,189.32,186.15,177.31,199.84,212.11,186.31,181.58,174.3,180.64,193.04,199.17,193.91,174.29,176.54,182.93,185.82,172.06,153.81,143.21,104.7,118.27,129.81,86.051,104.31,118.6,136.86,109.16,106.03,120.34,150.67,142.54,149.92,162.33,127.2,125.28,138.97,141.08
50,M,False,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16,317.62,257.84,299.29,302.23,342.87,275.87,291.13,255.05,255.98,244.6,195.21,231.09,241.91,217.84,240.24,213.62,248.45,256.34,320.85,325.66,240.89,255.08,288.07,250.19,251.67,239.87,228.21,229.53,227.25,208.13,215.95,216.99,219.86,251.26,219.96,246.52,277.87,287.46,300.46,299.99,304.02,306.52,328.71,301.23,324.62,318.09,309.15,312.91,288.0,328.63,304.03,300.17,302.14,317.67,300.51,335.23,373.07,351.21,328.68
51,M,True,328.49,332.25,461.89,519.12,536.96,435.94,565.51,603.09,607.25,560.45,483.45,637.26,573.01,631.41,600.12,620.12,617.93,626.46,571.94,716.59,606.15,551.42,592.37,522.24,551.09,512.86,463.41,480.04,498.34,408.65,347.45,384.74,516.05,449.46,495.63,409.18,459.18,454.12,450.4,453.63,423.88,365.87,362.66,435.47,376.46,377.57,470.59,485.8,483.43,500.52,473.83,419.01,436.86,491.03,521.25,502.7,500.3,563.3,611.0,544.43,551.83,575.37,573.95,611.57,626.52,633.95,640.95,684.69,714.92,686.5,692.11,752.26,780.5,744.38,755.8,738.73,751.52,836.31,747.84,779.26
52,M,False,522.24,551.09,512.86,463.41,480.04,498.34,408.65,347.45,384.74,516.05,449.46,495.63,409.18,459.18,454.12,450.4,453.63,423.88,365.87,362.66,435.47,376.46,377.57,470.59,485.8,483.43,500.52,473.83,419.01,436.86,491.03,521.25,502.7,500.3,563.3,611.0,544.43,551.83,575.37,573.95,611.57,626.52,633.95,640.95,684.69,714.92,686.5,692.11,752.26,780.5,744.38,755.8,738.73,751.52,836.31,747.84,779.26,749.68,730.67,682.81,661.66,760.8,845.54,844.33,846.62,836.3,902.47,910.91,986.1,946.26,963.36,1065.4,964.45,915.66,934.37,899.24,1034.9,1043.7,1008.5,1030.0
53,M,False,626.52,633.95,640.95,684.69,714.92,686.5,692.11,752.26,780.5,744.38,755.8,738.73,751.52,836.31,747.84,779.26,749.68,730.67,682.81,661.66,760.8,845.54,844.33,846.62,836.3,902.47,910.91,986.1,946.26,963.36,1065.4,964.45,915.66,934.37,899.24,1034.9,1043.7,1008.5,1030.0,867.86,946.18,879.99,835.45,831.05,908.45,785.83,619.22,615.51,696.59,592.39,791.33,947.12,954.46,923.44,687.56,771.33,740.39,746.97,809.4,634.99,827.01,593.5,781.94,871.33,647.26,831.79,783.38,612.48,658.19,599.18,622.72,580.6,587.22,573.13,592.82,551.39,523.4,538.45,487.97,420.1
54,M,False,1030.0,867.86,946.18,879.99,835.45,831.05,908.45,785.83,619.22,615.51,696.59,592.39,791.33,947.12,954.46,923.44,687.56,771.33,740.39,746.97,809.4,634.99,827.01,593.5,781.94,871.33,647.26,831.79,783.38,612.48,658.19,599.18,622.72,580.6,587.22,573.13,592.82,551.39,523.4,538.45,487.97,420.1,476.04,436.67,548.27,437.04,435.5,711.45,418.52,466.57,405.76,483.86,632.06,540.52,618.11,567.12,636.24,517.02,531.6,557.63,554.58,539.47,543.68,489.93,477.52,524.14,499.48,476.76,428.78,438.25,402.6,415.84,373.38,350.95,323.55,319.88,293.17,306.09,240.92,253.39
55,M,False,619.22,615.51,696.59,592.39,791.33,947.12,954.46,923.44,687.56,771.33,740.39,746.97,809.4,634.99,827.01,593.5,781.94,871.33,647.26,831.79,783.38,612.48,658.19,599.18,622.72,580.6,587.22,573.13,592.82,551.39,523.4,538.45,487.97,420.1,476.04,436.67,548.27,437.04,435.5,711.45,418.52,466.57,405.76,483.86,632.06,540.52,618.11,567.12,636.24,517.02,531.6,557.63,554.58,539.47,543.68,489.93,477.52,524.14,499.48,476.76,428.78,438.25,402.6,415.84,373.38,350.95,323.55,319.88,293.17,306.09,240.92,253.39,200.71,180.65,206.37,144.49,118.84,107.21,154.08,93.742
56,M,True,62.726,84.94,108.58,96.275,107.88,121.04,96.495,86.772,98.686,86.132,95.381,83.572,78.365,115.78,100.93,52.431,71.257,80.433,38.68,14.867,14.124,30.929,30.565,7.0296,14.373,13.826,12.219,40.999,33.591,68.197,74.198,63.822,64.663,64.36,112.16,108.91,110.69,117.49,132.88,137.0,142.0,125.53,147.04,170.57,177.31,175.42,145.16,127.4,150.63,165.21,161.44,156.94,172.37,170.26,186.81,181.56,174.99,204.02,259.95,238.31,227.57,257.53,246.01,254.9,217.6,200.82,210.44,184.94,212.22,223.93,186.39,177.13,166.06,177.84,182.17,140.17,152.45,129.66,90.933,90.055
57,M,False,115.78,100.93,52.431,71.257,80.433,38.68,14.867,14.124,30.929,30.565,7.0296,14.373,13.826,12.219,40.999,33.591,68.197,74.198,63.822,64.663,64.36,112.16,108.91,110.69,117.49,132.88,137.0,142.0,125.53,147.04,170.57,177.31,175.42,145.16,127.4,150.63,165.21,161.44,156.94,172.37,170.26,186.81,181.56,174.99,204.02,259.95,238.31,227.57,257.53,246.01,254.9,217.6,200.82,210.44,184.94,212.22,223.93,186.39,177.13,166.06,177.84,182.17,140.17,152.45,129.66,90.933,90.055,90.383,122.35,143.44,150.27,156.47,149.4,171.1,195.44,189.66,210.63,196.01,223.53,190.97
58,M,False,83.228,56.085,33.019,11.065,39.188,35.216,40.527,50.024,45.302,11.672,5.2011,9.8958,0.34108,17.142,10.553,13.748,56.572,61.605,34.448,55.975,67.4,80.501,74.37,77.511,110.93,100.87,108.27,114.09,97.952,83.735,70.105,99.958,106.66,108.41,111.95,104.4,84.441,139.74,166.63,133.19,187.56,189.55,199.68,187.41,200.79,196.72,187.71,181.88,175.06,180.53,160.58,167.31,189.85,197.94,254.8,240.48,273.28,270.3,277.31,273.38,319.64,303.07,247.89,253.2,243.36,252.69,253.98,236.1,223.17,233.86,223.43,236.85,225.91,220.07,249.92,247.63,253.38,278.69,271.42,282.87
59,M,False,464.18,505.91,530.34,556.72,568.81,564.95,541.92,561.68,540.7,517.48,497.86,501.12,500.48,461.09,460.83,473.54,428.31,425.56,449.61,448.61,450.42,433.86,447.05,431.27,429.25,423.43,418.1,428.24,397.22,437.83,480.34,475.13,502.85,518.56,495.41,478.92,459.33,441.28,440.51,417.09,395.62,389.13,352.74,337.91,327.64,333.9,339.09,346.84,349.41,303.73,337.8,388.22,413.94,372.52,364.48,379.51,381.41,379.68,333.78,337.12,367.94,369.06,394.89,401.47,392.45,389.1,398.02,402.23,412.71,437.14,423.04,428.48,460.88,440.25,449.9,448.52,401.58,401.18,398.58,372.58
60,M,True,371.4,393.78,387.31,422.91,414.51,380.09,427.26,474.53,454.85,496.9,466.26,481.78,474.02,480.45,491.52,492.09,488.89,448.71,475.26,484.6,485.59,474.11,473.68,482.26,459.1,491.08,454.57,433.83,442.92,404.02,435.52,455.69,429.0,406.68,433.33,402.55,397.52,405.33,431.67,443.85,417.66,444.49,428.21,425.04,422.62,453.67,445.04,430.82,484.89,501.7,528.6,553.87,535.37,537.52,545.79,514.92,503.35,484.48,493.77,460.99,531.45,488.76,503.26,495.21,466.98,489.52,480.46,470.69,491.09,506.97,518.2,516.18,563.67,566.85,579.57,590.36,598.48,619.29,615.22,645.04
61,M,False,503.35,484.48,493.77,460.99,531.45,488.76,503.26,495.21,466.98,489.52,480.46,470.69,491.09,506.97,518.2,516.18,563.67,566.85,579.57,590.36,598.48,619.29,615.22,645.04,642.5,612.05,626.88,657.14,622.82,589.98,625.93,651.91,656.39,691.31,708.78,714.26,729.46,713.6,695.06,686.16,686.26,688.73,695.73,664.69,709.69,735.33,768.86,749.02,810.8,820.78,810.25,798.04,787.07,788.05,816.34,816.78,767.53,718.14,739.52,739.27,731.12,738.04,767.09,742.11,700.57,737.66,678.29,720.76,723.78,744.01,769.92,751.71,775.1,752.52,729.01,771.13,769.21,796.58,787.41,804.28
62,M,True,386.53,426.24,410.41,339.8,407.73,452.42,409.65,437.78,531.21,497.22,486.59,472.13,571.71,487.52,552.22,534.45,456.28,523.97,523.42,533.96,535.51,567.17,526.26,553.6,532.56,434.69,466.12,512.68,522.38,493.93,554.96,539.07,610.95,584.83,603.59,783.99,608.9,594.87,577.25,556.7,633.56,620.24,596.83,644.21,589.75,637.65,590.43,578.53,610.72,626.09,577.24,622.54,546.33,604.16,593.2,608.78,577.44,643.28,641.93,667.24,681.01,629.99,612.77,554.27,602.94,526.45,565.73,511.22,511.1,551.49,651.07,524.79,465.71,378.84,390.93,546.3,587.15,551.89,448.09,580.68
63,M,False,526.45,565.73,511.22,511.1,551.49,651.07,524.79,465.71,378.84,390.93,546.3,587.15,551.89,448.09,580.68,623.39,624.87,634.36,594.04,564.9,642.24,663.16,669.09,612.74,643.36,659.52,522.65,717.86,453.97,667.78,689.37,343.81,532.66,541.12,601.22,479.14,807.79,543.79,574.75,533.3,561.55,556.07,499.34,755.02,618.05,776.01,851.41,728.2,908.73,769.37,736.04,752.28,812.51,859.13,730.46,875.48,936.38,908.78,878.33,840.0,795.91,679.6,872.45,955.53,678.38,755.95,754.58,770.79,756.17,949.46,735.09,852.57,928.58,770.98,712.42,730.12,753.71,766.38,726.45,721.03
64,M,False,388.11,385.3,379.03,355.01,376.0,364.75,356.28,369.12,363.63,354.48,359.45,365.31,365.48,364.19,378.19,358.42,377.42,382.3,376.13,366.54,374.89,373.15,391.12,396.45,400.61,413.22,411.6,410.36,395.17,410.6,406.28,389.78,392.56,373.74,371.34,376.82,354.97,380.83,360.68,364.95,363.34,344.36,342.72,342.87,355.0,345.67,344.35,342.19,370.99,376.33,354.81,374.51,373.19,379.87,371.58,373.36,367.15,368.5,352.66,371.85,366.49,370.75,367.27,380.56,369.59,361.36,373.8,372.9,359.79,362.04,356.96,362.79,354.66,356.08,371.15,370.24,362.75,347.97,337.79,350.97
65,M,False,46.342,67.053,75.598,95.229,37.73,77.177,57.576,29.44,65.031,82.527,48.022,85.201,65.818,68.644,23.019,67.831,87.548,7.2985,94.759,69.965,98.447,78.372,66.093,73.941,71.512,117.5,129.73,100.65,138.3,139.96,83.561,172.95,165.18,180.51,179.97,196.55,203.01,201.73,212.84,251.68,237.76,37.494,141.88,283.49,190.21,233.19,186.82,203.59,334.71,226.77,227.1,247.12,286.84,282.91,190.18,210.96,308.95,392.53,282.67,12.367,308.66,499.94,208.03,490.63,321.03,423.88,482.05,462.8,436.85,472.62,433.24,458.35,347.75,465.72,417.29,437.47,414.83,421.37,418.47,450.38
66,M,False,389.87,378.86,397.02,410.14,395.01,424.42,437.39,461.19,465.32,450.38,470.86,478.14,374.12,364.72,360.09,357.9,368.96,363.53,342.56,325.54,303.46,310.2,264.54,204.12,191.93,217.7,191.77,203.25,178.35,182.18,163.68,159.49,134.41,138.96,151.58,151.18,146.84,173.54,139.99,131.72,129.44,128.25,67.541,85.602,47.9,62.884,66.404,55.761,57.116,58.062,44.006,30.341,25.751,24.675,1.0491,17.064,0.48956,13.566,26.465,25.332,9.5304,19.718,9.6839,7.4657,0.69129,3.4956,3.7244,2.1258,24.766,13.161,20.846,36.659,26.212,28.294,30.579,33.153,42.304,35.792,31.103,56.836
67,M,False,88.005,78.074,61.6,46.511,35.634,46.906,43.393,24.905,41.688,13.254,3.1314,3.5683,6.758,8.3578,0.19518,28.29,8.0287,22.787,33.204,22.546,32.442,31.174,2.7834,16.925,7.938,9.6951,32.359,12.022,24.024,32.149,29.122,11.084,15.944,17.064,28.65,33.481,40.743,36.244,18.485,29.973,15.722,15.109,17.84,16.109,28.957,34.371,45.658,38.646,23.876,55.274,58.291,67.78,50.114,23.059,19.804,26.54,6.9632,40.778,32.634,33.722,55.189,74.823,69.392,86.031,62.151,120.86,113.61,116.43,137.85,128.37,149.38,178.8,179.55,180.55,197.52,215.85,203.35,167.28,170.43,190.56
68,M,True,224.16,232.3,256.46,272.38,289.04,317.65,355.8,396.19,413.77,436.77,468.93,478.64,474.45,463.45,479.15,473.69,495.38,508.17,556.1,578.75,574.2,601.88,613.25,616.78,613.95,594.38,588.05,589.28,617.73,634.58,648.55,674.49,689.49,726.32,756.0,768.5,762.85,775.19,774.18,713.06,784.64,803.31,785.25,803.06,832.31,834.86,842.61,844.67,871.94,847.91,850.14,883.99,888.39,914.52,918.72,916.99,901.87,898.43,894.04,904.85,930.7,948.75,924.14,931.62,954.98,962.08,938.46,926.2,935.18,922.59,943.92,924.17,963.3,951.75,971.46,959.45,987.73,1005.0,1003.6,1028.4
69,M,True,1122.6,1129.4,1114.7,1135.5,1118.2,1113.1,1072.0,1077.0,1079.7,1091.6,1087.2,1079.6,1086.1,1084.5,1078.6,1100.6,1096.9,1132.9,1107.7,1112.4,1076.6,1126.7,1095.6,1081.9,1062.3,1056.7,1074.2,1033.6,1065.5,1076.1,1056.0,1085.8,1084.1,1080.5,1057.0,1061.4,1040.0,1037.5,1056.9,1036.6,1029.0,1031.6,1048.7,1068.3,1044.1,1070.0,1051.5,1044.1,1056.8,1073.8,1051.1,1072.2,1038.0,1102.9,1047.6,1068.4,1105.0,1130.5,1117.7,1131.0,1136.9,1146.7,1177.8,1186.9,1201.7,1202.9,1204.7,1224.3,1168.2,1242.7,1248.1,1269.5,1300.3,1289.0,1278.1,1292.2,1307.7,1296.4,1274.6,1247.6
70,M,False,880.57,881.27,899.1,900.86,892.28,888.15,878.59,898.29,911.26,915.5,927.93,933.3,925.32,927.45,944.18,951.43,943.55,953.13,964.6,979.08,975.41,976.74,964.81,950.41,965.69,997.68,1003.7,989.41,971.66,974.01,966.31,972.02,995.5,1014.5,975.7,974.47,966.66,958.53,957.63,956.04,951.73,958.74,945.69,931.13,947.4,935.02,888.18,892.91,920.23,918.58,928.68,928.02,952.75,940.48,939.52,927.78,935.98,920.62,956.85,983.58,997.26,1031.3,1033.1,1052.9,1050.9,1049.5,1055.5,1052.6,1037.6,1068.7,1081.0,1092.9,1093.9,1106.6,1089.1,1105.6,1099.7,1102.6,1100.2,1107.9
71,M,True,1051.1,1072.2,1038.0,1102.9,1047.6,1068.4,1105.0,1130.5,1117.7,1131.0,1136.9,1146.7,1177.8,1186.9,1201.7,1202.9,1204.7,1224.3,1168.2,1242.7,1248.1,1269.5,1300.3,1289.0,1278.1,1292.2,1307.7,1296.4,1274.6,1247.6,1271.5,1261.2,1208.3,1243.9,1228.5,1233.6,1141.8,1127.9,1169.9,1090.6,1084.4,1117.6,1086.2,1053.4,1051.6,1065.5,1089.2,1097.2,1122.9,1138.6,1150.4,1166.8,1101.4,1172.8,1205.0,1203.4,1226.9,1237.5,1228.6,1250.1,1182.4,1216.8,1207.6,1211.9,1197.0,1174.0,1190.7,1202.8,1167.0,1187.5,1180.3,1165.8,1200.1,1169.5,1161.1,1135.7,1187.3,1218.6,1210.5,1245.7
72,M,True,941.53,949.79,937.35,944.92,952.91,946.2,943.51,961.57,930.23,930.01,946.64,940.69,943.52,948.12,947.33,950.76,948.41,945.3,925.79,917.64,932.4,934.22,938.69,916.88,931.45,931.8,922.04,932.89,924.1,902.23,889.61,869.88,878.03,884.28,857.91,860.24,863.3,852.18,839.15,842.8,835.99,831.76,822.03,846.0,822.61,812.95,809.61,817.46,815.2,817.87,813.65,792.8,796.06,799.03,802.45,795.17,802.91,789.0,783.48,781.65,788.88,774.86,768.46,780.87,775.61,776.4,791.26,801.02,802.05,794.55,791.72,786.67,773.87,789.89,776.95,808.42,799.13,807.34,819.84,796.92
73,M,False,817.46,815.2,817.87,813.65,792.8,796.06,799.03,802.45,795.17,802.91,789.0,783.48,781.65,788.88,774.86,768.46,780.87,775.61,776.4,791.26,801.02,802.05,794.55,791.72,786.67,773.87,789.89,776.95,808.42,799.13,807.34,819.84,796.92,777.95,799.16,815.54,816.77,823.27,810.28,828.31,846.81,843.17,836.86,849.8,861.54,847.62,868.05,880.77,896.14,906.37,920.01,927.67,941.42,948.37,978.15,1017.8,1025.2,1046.6,1055.3,1041.0,1072.3,1049.8,1061.4,1038.6,1041.9,1042.1,1029.8,1053.5,1042.7,1054.8,1057.9,1052.7,1057.9,1062.7,1092.9,1111.1,1098.5,1067.6,1093.0,1075.0
