,FLARE_TYPE,COINCIDENCE,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100
343,M,False,6462.6,6449.2,6450.9,6426.8,6416.1,6405.6,6418.4,6418.5,6407.7,6412.3,6402.8,6390.3,6384.3,6398.6,6346.8,6330.6,6344.3,6347.7,6350.5,6345.8,6329.3,6309.4,6298.3,6305.6,6303.3,6300.7,6286.3,6266.8,6247.1,6243.1,6221.5,6221.0,6199.8,6174.4,6161.0,6173.9,6150.5,6141.2,6143.3,6129.3,6125.5,6128.8,6137.6,6146.8,6161.1,6140.5,6153.3,6126.7,6114.4,6102.0,6096.3,6098.7,6110.6,6095.0,6091.6,6083.1,6062.7,6049.5,6051.8,6057.8,6046.1,6016.1,6013.9,5999.9,5994.4,5997.8,6003.7,5992.3,5988.4,6017.0,5978.9,5975.1,5952.1,5943.6,5929.7,5932.2,5941.4,5970.4,5925.5,5927.8
344,M,False,6418.4,6418.5,6407.7,6412.3,6402.8,6390.3,6384.3,6398.6,6346.8,6330.6,6344.3,6347.7,6350.5,6345.8,6329.3,6309.4,6298.3,6305.6,6303.3,6300.7,6286.3,6266.8,6247.1,6243.1,6221.5,6221.0,6199.8,6174.4,6161.0,6173.9,6150.5,6141.2,6143.3,6129.3,6125.5,6128.8,6137.6,6146.8,6161.1,6140.5,6153.3,6126.7,6114.4,6102.0,6096.3,6098.7,6110.6,6095.0,6091.6,6083.1,6062.7,6049.5,6051.8,6057.8,6046.1,6016.1,6013.9,5999.9,5994.4,5997.8,6003.7,5992.3,5988.4,6017.0,5978.9,5975.1,5952.1,5943.6,5929.7,5932.2,5941.4,5970.4,5925.5,5927.8,5900.9,5913.6,5913.0,5914.1,5891.5,5885.5
345,M,True,6057.8,6046.1,6016.1,6013.9,5999.9,5994.4,5997.8,6003.7,5992.3,5988.4,6017.0,5978.9,5975.1,5952.1,5943.6,5929.7,5932.2,5941.4,5970.4,5925.5,5927.8,5900.9,5913.6,5913.0,5914.1,5891.5,5885.5,5881.6,5860.9,5843.6,5842.2,5834.9,5850.6,5863.0,5851.8,5867.7,5849.5,5850.6,5826.7,5811.3,5820.9,5815.4,5848.0,5819.2,5837.0,5840.1,5846.7,5800.2,5801.1,5782.8,5771.3,5767.6,5760.0,5757.0,5739.8,5720.1,5732.0,5714.2,5682.6,5666.9,5668.0,5661.9,5639.1,5627.8,5626.9,5618.8,5602.1,5612.8,5595.6,5594.5,5590.0,5593.8,5580.4,5581.5,5593.9,5588.2,5577.5,5574.1,5582.2,5555.1
346,M,True,5562.8,5552.2,5550.9,5539.3,5556.1,5542.0,5547.5,5539.8,5510.0,5491.2,5497.7,5497.8,5479.8,5487.6,5489.2,5470.4,5458.9,5465.7,5450.1,5484.1,5466.3,5456.7,5466.1,5460.0,5468.0,5447.5,5451.5,5447.1,5455.7,5416.2,5401.6,5396.3,5388.2,5371.9,5363.4,5362.2,5350.8,5344.9,5374.4,5377.4,5384.0,5391.7,5399.8,5391.6,5414.9,5407.1,5393.0,5390.2,5390.5,5389.5,5361.1,5340.6,5378.8,5356.0,5358.0,5357.7,5345.9,5331.2,5330.9,5325.4,5321.7,5290.7,5315.8,5304.0,5292.1,5289.9,5295.8,5278.4,5281.7,5260.9,5279.7,5285.7,5270.8,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9
347,M,False,5466.3,5456.7,5466.1,5460.0,5468.0,5447.5,5451.5,5447.1,5455.7,5416.2,5401.6,5396.3,5388.2,5371.9,5363.4,5362.2,5350.8,5344.9,5374.4,5377.4,5384.0,5391.7,5399.8,5391.6,5414.9,5407.1,5393.0,5390.2,5390.5,5389.5,5361.1,5340.6,5378.8,5356.0,5358.0,5357.7,5345.9,5331.2,5330.9,5325.4,5321.7,5290.7,5315.8,5304.0,5292.1,5289.9,5295.8,5278.4,5281.7,5260.9,5279.7,5285.7,5270.8,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7,5288.0,5291.4,5273.4,5305.0,5279.0,5285.5,5227.5,5240.5,5286.7,5285.7,5305.4,5286.0,5272.6,5273.0,5250.6,5249.6,5258.6
348,M,False,5399.8,5391.6,5414.9,5407.1,5393.0,5390.2,5390.5,5389.5,5361.1,5340.6,5378.8,5356.0,5358.0,5357.7,5345.9,5331.2,5330.9,5325.4,5321.7,5290.7,5315.8,5304.0,5292.1,5289.9,5295.8,5278.4,5281.7,5260.9,5279.7,5285.7,5270.8,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7,5288.0,5291.4,5273.4,5305.0,5279.0,5285.5,5227.5,5240.5,5286.7,5285.7,5305.4,5286.0,5272.6,5273.0,5250.6,5249.6,5258.6,5236.6,5229.3,5237.7,5261.1,5274.4,5256.8,5255.6,5236.7,5233.5,5234.4,5214.7,5214.2,5223.1,5200.2,5197.7,5170.6,5214.1,5197.2,5183.6,5157.1,5133.5,5150.1
349,M,False,5340.6,5378.8,5356.0,5358.0,5357.7,5345.9,5331.2,5330.9,5325.4,5321.7,5290.7,5315.8,5304.0,5292.1,5289.9,5295.8,5278.4,5281.7,5260.9,5279.7,5285.7,5270.8,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7,5288.0,5291.4,5273.4,5305.0,5279.0,5285.5,5227.5,5240.5,5286.7,5285.7,5305.4,5286.0,5272.6,5273.0,5250.6,5249.6,5258.6,5236.6,5229.3,5237.7,5261.1,5274.4,5256.8,5255.6,5236.7,5233.5,5234.4,5214.7,5214.2,5223.1,5200.2,5197.7,5170.6,5214.1,5197.2,5183.6,5157.1,5133.5,5150.1,5143.8,5166.3,5175.3,5145.2,5154.1,5148.0,5113.2,5123.4,5101.8
350,M,False,5292.1,5289.9,5295.8,5278.4,5281.7,5260.9,5279.7,5285.7,5270.8,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7,5288.0,5291.4,5273.4,5305.0,5279.0,5285.5,5227.5,5240.5,5286.7,5285.7,5305.4,5286.0,5272.6,5273.0,5250.6,5249.6,5258.6,5236.6,5229.3,5237.7,5261.1,5274.4,5256.8,5255.6,5236.7,5233.5,5234.4,5214.7,5214.2,5223.1,5200.2,5197.7,5170.6,5214.1,5197.2,5183.6,5157.1,5133.5,5150.1,5143.8,5166.3,5175.3,5145.2,5154.1,5148.0,5113.2,5123.4,5101.8,5093.3,5072.4,5083.4,5071.9,5029.6,4998.0,5005.1,4967.9,4962.7,4942.1,4901.6,4896.1,4878.9
351,M,False,24.191,28.22,32.955,36.308,44.273,49.878,52.475,68.847,81.215,87.176,108.0,114.81,131.54,136.27,147.05,161.97,187.47,194.95,204.37,218.48,227.74,236.88,251.02,263.31,274.52,288.15,303.53,314.14,322.42,325.76,349.18,359.03,400.15,418.99,445.84,470.18,482.44,501.33,513.61,536.2,546.38,567.17,590.63,597.95,591.16,595.2,635.01,656.63,655.25,665.71,689.22,692.52,712.1,726.36,734.66,739.48,741.16,760.06,767.63,772.41,782.43,790.38,800.72,815.7,840.88,852.83,855.35,843.82,864.9,858.99,854.45,862.01,865.05,873.17,915.63,906.69,917.49,949.0,982.5,994.13
352,M,False,1074.4,1066.0,1070.6,1073.1,1085.2,1084.4,1070.6,1083.4,1089.8,1090.2,1085.4,1075.3,1090.8,1100.0,1103.0,1094.5,1092.0,1098.0,1098.0,1099.9,1103.3,1104.6,1096.8,1107.5,1116.1,1134.6,1123.7,1125.6,1120.9,1127.3,1137.0,1141.7,1118.5,1128.8,1136.5,1154.0,1151.3,1152.2,1161.4,1163.3,1184.6,1181.0,1193.9,1202.5,1202.0,1193.7,1200.7,1222.0,1218.1,1225.3,1220.4,1237.9,1236.4,1240.5,1232.6,1229.1,1240.7,1238.4,1238.3,1248.2,1228.6,1224.6,1237.7,1231.9,1233.3,1233.4,1247.2,1249.3,1249.4,1233.5,1228.7,1226.6,1242.2,1250.2,1250.3,1252.9,1248.1,1242.2,1238.1,1238.5
353,M,True,1128.8,1136.5,1154.0,1151.3,1152.2,1161.4,1163.3,1184.6,1181.0,1193.9,1202.5,1202.0,1193.7,1200.7,1222.0,1218.1,1225.3,1220.4,1237.9,1236.4,1240.5,1232.6,1229.1,1240.7,1238.4,1238.3,1248.2,1228.6,1224.6,1237.7,1231.9,1233.3,1233.4,1247.2,1249.3,1249.4,1233.5,1228.7,1226.6,1242.2,1250.2,1250.3,1252.9,1248.1,1242.2,1238.1,1238.5,1251.0,1237.8,1238.9,1238.5,1244.3,1251.6,1255.9,1258.0,1272.0,1281.2,1281.5,1288.9,1274.4,1290.8,1293.3,1304.9,1308.5,1312.4,1314.2,1306.2,1315.4,1316.7,1319.3,1323.4,1324.1,1315.9,1306.0,1303.9,1297.8,1299.4,1293.3,1308.2,1306.3
354,M,True,1202.0,1193.7,1200.7,1222.0,1218.1,1225.3,1220.4,1237.9,1236.4,1240.5,1232.6,1229.1,1240.7,1238.4,1238.3,1248.2,1228.6,1224.6,1237.7,1231.9,1233.3,1233.4,1247.2,1249.3,1249.4,1233.5,1228.7,1226.6,1242.2,1250.2,1250.3,1252.9,1248.1,1242.2,1238.1,1238.5,1251.0,1237.8,1238.9,1238.5,1244.3,1251.6,1255.9,1258.0,1272.0,1281.2,1281.5,1288.9,1274.4,1290.8,1293.3,1304.9,1308.5,1312.4,1314.2,1306.2,1315.4,1316.7,1319.3,1323.4,1324.1,1315.9,1306.0,1303.9,1297.8,1299.4,1293.3,1308.2,1306.3,1308.2,1306.8,1307.7,1299.5,1308.4,1309.8,1319.0,1329.3,1330.2,1344.5,1337.1
355,M,True,1345.8,1356.2,1354.8,1362.0,1355.5,1359.0,1358.9,1366.1,1376.2,1371.9,1363.6,1346.4,1351.7,1334.6,1332.0,1332.8,1336.7,1337.1,1329.4,1327.1,1334.0,1318.5,1314.0,1321.8,1326.0,1320.6,1316.8,1324.8,1333.3,1337.7,1331.7,1327.7,1329.9,1322.4,1326.8,1327.2,1326.8,1325.9,1325.2,1338.7,1330.3,1340.4,1322.8,1332.5,1337.8,1342.8,1338.4,1336.7,1335.7,1329.2,1341.0,1341.2,1360.3,1363.3,1374.0,1380.6,1384.5,1400.3,1400.3,1404.2,1396.4,1398.1,1400.6,1412.2,1415.9,1409.9,1406.8,1410.1,1399.8,1397.0,1397.8,1392.1,1389.0,1398.2,1402.3,1408.9,1417.1,1412.1,1404.9,1410.3
356,M,False,1318.5,1314.0,1321.8,1326.0,1320.6,1316.8,1324.8,1333.3,1337.7,1331.7,1327.7,1329.9,1322.4,1326.8,1327.2,1326.8,1325.9,1325.2,1338.7,1330.3,1340.4,1322.8,1332.5,1337.8,1342.8,1338.4,1336.7,1335.7,1329.2,1341.0,1341.2,1360.3,1363.3,1374.0,1380.6,1384.5,1400.3,1400.3,1404.2,1396.4,1398.1,1400.6,1412.2,1415.9,1409.9,1406.8,1410.1,1399.8,1397.0,1397.8,1392.1,1389.0,1398.2,1402.3,1408.9,1417.1,1412.1,1404.9,1410.3,1421.9,1411.1,1405.2,1414.8,1415.7,1421.1,1424.3,1429.1,1420.3,1424.1,1416.4,1413.3,1422.8,1423.1,1410.7,1406.2,1408.0,1408.7,1410.7,1415.0,1421.4
357,M,False,1329.9,1322.4,1326.8,1327.2,1326.8,1325.9,1325.2,1338.7,1330.3,1340.4,1322.8,1332.5,1337.8,1342.8,1338.4,1336.7,1335.7,1329.2,1341.0,1341.2,1360.3,1363.3,1374.0,1380.6,1384.5,1400.3,1400.3,1404.2,1396.4,1398.1,1400.6,1412.2,1415.9,1409.9,1406.8,1410.1,1399.8,1397.0,1397.8,1392.1,1389.0,1398.2,1402.3,1408.9,1417.1,1412.1,1404.9,1410.3,1421.9,1411.1,1405.2,1414.8,1415.7,1421.1,1424.3,1429.1,1420.3,1424.1,1416.4,1413.3,1422.8,1423.1,1410.7,1406.2,1408.0,1408.7,1410.7,1415.0,1421.4,1417.3,1426.7,1423.4,1427.1,1435.7,1427.5,1428.7,1428.2,1419.9,1418.4,1427.8
358,M,False,1400.6,1412.2,1415.9,1409.9,1406.8,1410.1,1399.8,1397.0,1397.8,1392.1,1389.0,1398.2,1402.3,1408.9,1417.1,1412.1,1404.9,1410.3,1421.9,1411.1,1405.2,1414.8,1415.7,1421.1,1424.3,1429.1,1420.3,1424.1,1416.4,1413.3,1422.8,1423.1,1410.7,1406.2,1408.0,1408.7,1410.7,1415.0,1421.4,1417.3,1426.7,1423.4,1427.1,1435.7,1427.5,1428.7,1428.2,1419.9,1418.4,1427.8,1425.9,1436.9,1448.1,1443.8,1444.4,1458.8,1456.2,1455.4,1456.7,1462.6,1458.9,1449.6,1451.3,1455.8,1454.1,1464.8,1454.5,1443.4,1452.2,1456.3,1442.5,1440.7,1445.6,1448.2,1446.5,1459.7,1459.8,1457.9,1456.7,1457.3
359,M,False,1607.3,1600.2,1599.0,1597.9,1597.7,1591.8,1590.9,1604.1,1598.4,1593.8,1597.6,1592.3,1594.1,1592.1,1586.5,1583.7,1590.8,1588.3,1601.4,1594.0,1593.9,1601.3,1601.7,1599.0,1599.5,1588.2,1591.9,1590.5,1583.0,1579.4,1586.1,1588.3,1580.6,1584.4,1580.3,1577.0,1579.6,1583.7,1575.7,1572.0,1568.7,1567.4,1566.9,1567.4,1570.9,1574.0,1566.0,1572.6,1570.0,1558.3,1549.8,1548.4,1545.6,1546.6,1536.4,1531.9,1527.5,1528.3,1528.6,1523.1,1523.5,1527.1,1525.3,1527.2,1527.9,1533.8,1536.0,1530.3,1533.6,1536.8,1538.6,1540.7,1537.4,1538.1,1537.6,1532.8,1527.9,1517.6,1513.0,1520.4
360,M,True,3247.4,3262.5,3245.5,3248.2,3246.1,3250.9,3251.2,3247.4,3255.9,3271.6,3277.9,3273.2,3274.1,3297.7,3308.8,3318.0,3300.0,3303.8,3318.0,3330.1,3332.3,3351.9,3365.0,3384.6,3391.5,3425.0,3399.7,3396.0,3422.6,3412.7,3408.4,3426.1,3409.1,3412.3,3431.2,3438.0,3435.9,3429.1,3435.2,3450.8,3464.5,3481.1,3476.9,3493.8,3514.6,3546.9,3542.5,3550.3,3547.4,3584.6,3591.1,3592.1,3614.2,3620.8,3638.7,3661.6,3674.3,3671.5,3685.3,3715.1,3704.8,3744.7,3760.0,3765.4,3777.5,3801.7,3814.4,3825.9,3802.8,3838.5,3852.4,3859.2,3880.4,3924.9,3956.3,3972.4,3987.0,3999.3,4016.4,4030.8
361,M,True,3546.9,3542.5,3550.3,3547.4,3584.6,3591.1,3592.1,3614.2,3620.8,3638.7,3661.6,3674.3,3671.5,3685.3,3715.1,3704.8,3744.7,3760.0,3765.4,3777.5,3801.7,3814.4,3825.9,3802.8,3838.5,3852.4,3859.2,3880.4,3924.9,3956.3,3972.4,3987.0,3999.3,4016.4,4030.8,4055.0,4065.0,4061.0,4073.8,4111.2,4123.7,4141.7,4131.6,4128.4,4135.7,4171.5,4161.9,4173.4,4185.7,4195.3,4196.4,4193.4,4186.5,4204.8,4213.5,4231.6,4248.6,4252.1,4243.0,4262.1,4265.8,4270.5,4268.4,4276.8,4289.3,4275.4,4281.2,4313.9,4320.6,4317.5,4322.8,4332.6,4323.3,4361.3,4361.7,4358.7,4376.2,4386.4,4398.2,4413.1
362,M,False,4573.1,4580.0,4574.4,4584.2,4589.0,4586.8,4592.1,4594.3,4590.9,4593.5,4608.8,4614.3,4635.3,4624.4,4639.8,4669.5,4673.7,4693.6,4698.2,4700.7,4713.9,4707.3,4713.9,4733.0,4707.1,4700.3,4696.8,4717.2,4727.8,4744.6,4753.0,4744.7,4740.1,4730.9,4750.1,4739.1,4753.4,4763.9,4770.5,4776.3,4789.2,4783.6,4783.1,4794.1,4784.6,4792.8,4815.7,4824.2,4820.8,4849.8,4837.4,4822.9,4840.0,4835.7,4850.2,4852.0,4854.0,4869.8,4866.2,4866.0,4886.9,4900.5,4907.2,4908.1,4928.8,4929.4,4940.0,4956.6,4939.9,4937.5,4958.9,4963.2,4979.3,4998.9,4976.8,4972.8,4966.9,4973.5,4965.1,4970.6
363,M,False,1417.0,1408.6,1395.2,1393.9,1392.7,1390.6,1390.0,1387.6,1370.8,1372.8,1384.8,1374.9,1372.5,1370.5,1371.1,1373.2,1374.3,1383.7,1388.8,1386.5,1391.5,1396.7,1395.2,1397.6,1398.3,1390.3,1390.5,1390.1,1399.1,1401.4,1400.7,1401.0,1395.7,1394.0,1390.1,1390.8,1399.1,1390.1,1387.4,1384.2,1372.5,1372.5,1368.6,1368.0,1370.3,1374.3,1367.9,1367.2,1368.6,1371.5,1370.6,1375.3,1376.8,1381.3,1374.9,1377.7,1378.3,1371.5,1369.8,1373.6,1371.0,1372.1,1374.8,1375.3,1369.9,1373.3,1373.1,1377.0,1381.2,1384.3,1385.4,1381.0,1378.4,1378.8,1370.8,1368.9,1366.0,1370.4,1371.1,1377.0
364,M,True,1506.8,1510.2,1507.6,1504.8,1511.2,1503.5,1505.5,1505.5,1506.2,1506.1,1499.9,1511.1,1510.3,1508.3,1501.9,1496.4,1492.4,1493.5,1495.2,1488.8,1490.4,1493.0,1496.4,1502.5,1506.3,1510.1,1506.0,1497.9,1511.4,1505.9,1512.4,1518.2,1516.3,1518.0,1518.9,1517.1,1511.7,1518.3,1508.9,1516.0,1522.2,1522.6,1516.2,1508.4,1503.6,1496.4,1505.6,1509.1,1509.7,1506.3,1507.1,1509.7,1511.9,1509.3,1504.1,1503.2,1489.5,1487.2,1483.6,1483.1,1481.6,1483.0,1489.1,1487.6,1480.6,1483.3,1482.5,1473.8,1471.2,1475.9,1471.7,1466.8,1456.4,1458.7,1454.0,1456.9,1460.1,1455.1,1451.1,1452.7
365,M,False,1506.2,1506.1,1499.9,1511.1,1510.3,1508.3,1501.9,1496.4,1492.4,1493.5,1495.2,1488.8,1490.4,1493.0,1496.4,1502.5,1506.3,1510.1,1506.0,1497.9,1511.4,1505.9,1512.4,1518.2,1516.3,1518.0,1518.9,1517.1,1511.7,1518.3,1508.9,1516.0,1522.2,1522.6,1516.2,1508.4,1503.6,1496.4,1505.6,1509.1,1509.7,1506.3,1507.1,1509.7,1511.9,1509.3,1504.1,1503.2,1489.5,1487.2,1483.6,1483.1,1481.6,1483.0,1489.1,1487.6,1480.6,1483.3,1482.5,1473.8,1471.2,1475.9,1471.7,1466.8,1456.4,1458.7,1454.0,1456.9,1460.1,1455.1,1451.1,1452.7,1448.9,1454.2,1448.7,1453.2,1458.6,1460.2,1453.9,1458.5
366,M,False,1462.8,1458.8,1458.5,1449.8,1455.4,1448.0,1449.1,1456.5,1446.4,1444.5,1446.1,1443.9,1440.1,1432.1,1424.3,1431.4,1430.5,1431.3,1428.0,1430.5,1429.9,1431.2,1427.2,1430.0,1431.2,1428.9,1432.7,1433.1,1436.9,1440.4,1437.7,1444.8,1458.4,1460.7,1454.4,1456.6,1458.5,1458.3,1460.1,1454.0,1449.2,1453.9,1440.9,1441.5,1447.2,1445.4,1443.6,1443.3,1437.7,1435.8,1435.8,1431.4,1433.8,1427.5,1426.1,1420.1,1423.3,1419.1,1410.0,1417.0,1406.8,1411.6,1407.7,1410.3,1407.4,1408.7,1412.2,1404.8,1405.8,1404.1,1400.3,1405.7,1390.7,1387.1,1384.0,1385.4,1384.9,1375.1,1371.3,1358.4
367,M,False,3236.9,3241.6,3237.0,3228.5,3228.6,3221.7,3214.5,3207.0,3215.6,3230.7,3232.6,3251.1,3263.7,3268.3,3259.0,3252.9,3260.1,3265.5,3292.7,3300.8,3292.6,3291.5,3307.0,3322.0,3340.7,3348.6,3358.6,3370.7,3383.0,3394.3,3398.1,3413.6,3399.3,3426.1,3427.8,3420.7,3425.2,3434.7,3447.1,3444.6,3462.0,3470.8,3496.5,3505.1,3515.6,3522.3,3529.6,3520.7,3524.7,3539.7,3547.0,3557.7,3555.3,3569.2,3570.8,3572.3,3582.9,3580.2,3585.3,3589.8,3585.3,3605.9,3624.4,3626.7,3615.8,3613.5,3616.8,3630.3,3627.3,3642.1,3656.3,3654.8,3658.9,3680.5,3685.9,3666.4,3676.1,3692.5,3719.0,3705.3
368,M,True,4566.7,4579.0,4583.0,4576.1,4576.4,4575.2,4569.0,4572.3,4576.7,4585.4,4612.2,4621.1,4622.5,4636.1,4630.7,4617.7,4616.9,4622.6,4630.6,4652.4,4653.3,4645.8,4662.7,4674.5,4692.4,4682.5,4690.7,4697.3,4709.3,4701.9,4699.7,4695.9,4690.0,4679.8,4693.5,4685.3,4695.3,4700.9,4711.7,4714.0,4713.4,4704.7,4706.1,4701.0,4716.4,4728.8,4728.2,4732.5,4736.5,4753.5,4752.9,4740.3,4739.9,4743.9,4745.4,4763.1,4755.9,4766.0,4770.0,4765.8,4768.9,4766.8,4755.9,4763.1,4782.3,4786.6,4778.3,4762.4,4771.1,4785.1,4788.2,4791.8,4786.8,4772.3,4769.6,4758.0,4767.3,4758.6,4753.6,4779.8
369,M,True,788.95,791.07,797.32,796.05,798.0,804.62,807.37,818.33,821.1,831.15,839.31,845.95,841.95,845.9,846.01,855.14,856.55,864.44,866.86,873.88,876.31,888.31,893.23,899.34,899.97,899.3,905.01,912.51,924.75,929.01,942.35,953.66,957.68,974.66,969.99,976.09,979.73,986.48,989.18,991.75,993.64,995.79,1010.1,1015.3,1020.1,1021.4,1026.9,1025.1,1028.1,1035.6,1025.8,1023.5,1030.1,1023.7,1031.9,1029.9,1034.2,1052.5,1056.1,1049.7,1057.5,1070.1,1071.2,1071.1,1077.4,1084.0,1085.5,1090.0,1090.5,1098.2,1097.9,1096.6,1094.4,1100.3,1098.4,1102.5,1106.5,1108.1,1115.7,1128.4
370,M,False,4622.6,4630.6,4652.4,4653.3,4645.8,4662.7,4674.5,4692.4,4682.5,4690.7,4697.3,4709.3,4701.9,4699.7,4695.9,4690.0,4679.8,4693.5,4685.3,4695.3,4700.9,4711.7,4714.0,4713.4,4704.7,4706.1,4701.0,4716.4,4728.8,4728.2,4732.5,4736.5,4753.5,4752.9,4740.3,4739.9,4743.9,4745.4,4763.1,4755.9,4766.0,4770.0,4765.8,4768.9,4766.8,4755.9,4763.1,4782.3,4786.6,4778.3,4762.4,4771.1,4785.1,4788.2,4791.8,4786.8,4772.3,4769.6,4758.0,4767.3,4758.6,4753.6,4779.8,4761.5,4769.1,4763.0,4766.8,4775.5,4781.5,4777.5,4772.1,4775.7,4790.4,4791.3,4788.6,4781.2,4772.6,4767.1,4774.7,4773.1
371,M,False,1157.6,1166.2,1174.4,1168.0,1171.3,1175.8,1179.7,1195.7,1197.9,1208.6,1220.8,1228.7,1242.3,1245.5,1238.4,1244.9,1254.1,1261.1,1264.4,1260.5,1256.2,1263.1,1266.2,1267.5,1269.8,1263.5,1265.6,1272.8,1275.6,1274.2,1282.8,1279.8,1288.7,1301.4,1297.0,1307.9,1309.1,1305.5,1314.3,1317.7,1328.5,1329.3,1334.1,1339.1,1341.7,1341.8,1341.0,1344.3,1337.8,1339.2,1347.8,1349.8,1351.5,1350.9,1355.4,1365.3,1359.5,1360.3,1362.9,1367.1,1369.2,1367.2,1368.5,1371.7,1369.0,1366.7,1371.3,1371.3,1359.7,1364.1,1370.4,1365.4,1363.6,1361.2,1362.0,1369.6,1368.0,1369.5,1369.8,1371.3
372,M,True,4747.7,4758.4,4746.9,4760.2,4746.4,4751.2,4742.7,4738.0,4739.0,4737.9,4737.8,4737.1,4735.8,4730.5,4739.6,4747.5,4735.5,4730.2,4729.8,4729.6,4727.9,4732.1,4726.0,4731.8,4739.8,4722.6,4727.7,4703.6,4690.1,4695.3,4692.2,4690.1,4699.1,4687.0,4681.7,4679.3,4676.5,4680.9,4671.4,4674.3,4666.4,4656.6,4659.8,4647.7,4637.6,4637.8,4635.0,4621.9,4601.1,4597.0,4598.8,4609.2,4602.1,4611.6,4591.7,4591.9,4591.2,4591.1,4591.1,4580.7,4575.2,4551.7,4530.2,4531.2,4528.6,4531.4,4518.8,4514.1,4503.5,4505.0,4503.1,4495.5,4487.7,4494.1,4483.0,4474.7,4480.0,4494.4,4488.8,4503.7
373,M,True,3602.8,3608.0,3593.6,3581.6,3571.4,3564.0,3556.9,3549.5,3530.9,3526.4,3551.2,3544.3,3531.0,3540.6,3543.6,3532.4,3518.0,3497.6,3513.3,3497.1,3484.2,3494.4,3473.1,3453.7,3453.0,3454.5,3461.2,3441.4,3426.0,3417.4,3402.2,3378.8,3370.9,3362.1,3343.0,3321.5,3339.8,3334.3,3323.0,3329.7,3309.3,3297.2,3279.5,3278.3,3257.3,3260.9,3254.5,3249.1,3233.6,3226.1,3205.3,3190.6,3165.6,3161.3,3155.9,3142.8,3118.7,3114.5,3089.2,3085.0,3081.6,3074.6,3073.5,3062.9,3050.8,3039.8,3040.1,3030.2,3025.9,3023.3,3012.3,3021.2,2994.4,2978.3,2965.9,2975.7,2978.8,2972.6,2971.0,2960.2
374,M,False,1310.2,1308.6,1309.8,1309.9,1304.4,1303.6,1296.5,1302.2,1299.3,1291.6,1293.7,1292.9,1292.5,1290.1,1290.2,1286.5,1286.7,1283.9,1276.7,1274.2,1277.2,1278.1,1278.1,1280.7,1276.2,1269.9,1264.8,1264.5,1266.9,1274.4,1269.7,1268.2,1271.6,1271.2,1269.3,1265.9,1261.7,1266.9,1266.9,1268.9,1266.8,1265.1,1263.0,1260.3,1258.3,1256.0,1254.3,1251.9,1258.8,1255.8,1257.2,1256.7,1253.9,1263.3,1268.5,1274.0,1271.6,1269.9,1271.5,1272.2,1279.9,1280.9,1278.3,1276.6,1284.7,1278.6,1276.3,1285.4,1295.8,1293.1,1292.7,1288.4,1273.8,1275.5,1272.1,1268.0,1268.2,1266.1,1263.7,1261.2
