,FLARE_TYPE,COINCIDENCE,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100
1244,B,False,26.804,25.778,27.326,29.503,28.715,29.955,31.071,26.754,27.882,27.362,25.588,28.998,29.209,29.737,29.872,33.324,33.309,34.466,38.248,37.76,34.58,34.415,37.312,37.407,37.209,37.625,37.017,38.29,37.265,36.414,38.112,38.122,38.842,40.032,38.415,37.08,91.522,116.73,128.81,136.31,133.51,133.77,136.65,138.26,139.3,148.23,150.15,148.56,144.03,156.94,168.5,181.86,191.02,201.34,208.24,216.39,233.97,240.76,255.24,246.04,250.8,244.27,263.32,263.74,279.83,274.72,275.26,277.9,275.62,280.57,281.74,276.02,267.57,280.0,287.9,282.43,284.3,281.08,278.88,284.2
1245,B,False,259.92,266.63,265.55,262.94,263.29,262.46,258.85,256.92,273.92,278.36,285.49,281.03,290.68,282.94,283.47,283.54,292.15,281.23,277.66,282.84,289.44,298.34,294.61,296.58,305.28,307.21,316.52,321.37,331.13,325.92,323.65,323.63,332.15,329.95,324.61,318.86,320.85,330.13,324.14,322.19,321.94,314.25,306.7,311.64,308.18,305.43,308.78,310.88,310.08,312.18,323.94,337.11,340.36,355.59,362.82,360.44,362.19,360.77,372.96,370.55,385.42,385.77,382.04,385.8,382.23,371.71,378.92,377.38,377.38,383.07,402.07,407.05,413.3,405.0,404.34,405.35,407.71,409.4,405.42,408.9
1246,B,False,576.24,576.27,576.64,597.67,613.44,603.35,598.05,623.17,626.02,621.47,622.11,627.19,623.97,643.45,634.95,633.65,627.03,613.53,610.36,626.83,623.77,629.7,637.76,652.2,650.25,660.59,658.15,673.28,687.89,682.82,682.54,685.1,686.73,675.25,681.54,665.51,670.26,668.12,660.47,661.01,660.74,660.52,661.85,666.97,671.81,674.51,675.36,675.41,671.67,681.43,690.3,690.37,680.56,680.92,681.23,677.7,687.13,693.85,701.9,698.92,703.68,704.78,712.86,719.64,721.52,747.86,746.99,758.63,759.24,751.35,763.36,756.76,754.21,750.58,751.44,735.66,728.68,728.27,701.07,702.38
1247,B,False,514.71,532.21,524.93,535.36,532.21,535.72,538.53,542.23,538.16,548.58,550.59,554.74,540.77,553.69,538.22,545.02,526.89,534.49,545.38,526.33,519.79,535.83,537.52,530.74,528.64,536.57,526.0,534.84,530.72,528.85,535.68,533.22,551.63,555.5,550.69,547.12,541.38,555.01,553.32,541.46,539.45,534.55,528.61,524.69,516.55,525.86,531.61,529.28,522.54,519.41,539.59,548.87,554.32,549.8,561.88,563.15,565.73,562.72,573.58,566.45,553.66,555.17,569.88,570.09,571.59,570.59,572.33,577.25,568.47,578.66,578.9,572.3,563.86,564.62,565.57,562.72,560.37,567.33,563.12,554.94
1248,B,False,214.6,217.5,221.15,213.2,207.25,207.83,211.35,205.59,199.43,206.79,211.61,211.41,211.07,211.02,198.51,200.7,197.15,196.23,193.81,182.94,183.4,179.7,175.91,170.74,173.55,174.42,178.91,174.1,176.81,179.46,175.6,182.47,183.93,180.34,183.46,180.37,179.4,176.18,173.85,168.25,167.51,161.79,154.02,159.9,154.9,155.75,149.17,154.16,151.16,145.36,143.29,146.58,151.5,142.46,147.1,142.82,146.55,146.65,150.09,146.61,146.63,143.56,141.18,147.86,146.85,149.06,150.29,144.64,148.67,140.82,138.94,135.76,141.46,145.4,145.24,144.6,139.85,136.4,133.72,138.76
1249,B,False,449.51,461.28,454.43,447.9,451.01,454.51,456.36,450.54,453.97,461.01,452.2,451.08,449.57,437.13,435.34,429.12,430.72,442.66,437.28,415.3,423.96,420.65,421.81,418.6,412.74,420.52,414.52,417.09,413.67,404.42,401.56,404.61,391.47,402.13,396.69,406.2,407.08,397.88,401.13,405.01,398.33,402.29,400.51,401.03,393.76,393.71,399.99,396.66,399.81,389.87,406.28,408.23,395.02,391.03,396.69,400.0,396.93,387.75,380.51,371.74,382.47,376.89,379.5,380.27,378.88,379.91,364.9,361.8,355.22,357.73,358.72,354.74,337.29,352.6,346.4,342.96,333.88,335.85,332.62,338.7
1250,B,False,1126.5,1112.5,1106.7,1110.9,1108.1,1158.1,1166.7,1172.3,1165.0,1169.2,1157.8,1153.2,1148.8,1149.4,1131.2,1116.9,1133.4,1141.2,1151.0,1129.1,1130.0,1134.8,1122.2,1108.5,1116.3,1120.4,1117.8,1107.2,1108.8,1111.4,1111.7,1112.7,1131.4,1115.7,1108.4,1124.6,1123.5,1140.5,1143.3,1135.8,1128.0,1141.9,1153.5,1139.9,1130.7,1137.6,1149.2,1144.5,1144.9,1163.3,1179.7,1180.0,1194.2,1198.1,1203.7,1224.1,1230.0,1223.9,1231.1,1228.1,1238.2,1239.0,1224.7,1239.6,1229.8,1235.9,1223.7,1217.7,1207.2,1199.9,1197.0,1205.0,1206.0,1212.8,1204.2,1201.7,1208.4,1221.9,1226.2,1201.3
1251,B,False,45.663,44.6,45.003,45.136,44.897,46.898,47.831,48.326,53.962,51.763,51.677,56.706,58.101,56.674,56.237,58.018,61.508,54.886,58.992,61.275,58.983,61.088,69.763,66.211,68.254,72.111,74.609,83.22,75.42,78.041,86.074,76.859,78.523,79.675,79.129,82.776,85.022,87.516,88.501,101.63,98.793,103.02,106.12,114.25,119.52,124.28,118.41,123.83,122.22,122.48,128.27,127.39,135.76,126.42,119.32,131.65,133.65,133.41,127.85,123.63,122.66,130.11,133.32,136.39,144.61,155.01,150.26,151.94,151.22,153.96,164.0,165.8,180.82,187.47,189.57,201.12,210.75,211.55,206.38,212.16
1252,B,False,939.91,923.21,924.48,901.81,909.01,901.43,883.35,878.26,869.38,887.69,879.37,872.7,883.97,884.09,891.9,889.94,895.7,899.52,903.61,894.84,900.26,902.27,908.92,886.59,882.92,858.84,867.03,879.32,883.63,888.75,870.03,865.47,866.16,882.84,860.22,881.12,884.35,885.46,868.12,861.72,869.47,861.96,840.13,832.26,840.88,829.67,820.27,819.25,828.94,815.35,822.63,830.25,828.26,821.16,846.83,845.13,833.15,815.06,819.43,815.11,802.14,821.15,841.71,859.16,853.89,853.93,868.41,887.2,914.55,885.3,908.36,881.5,891.21,895.09,897.64,905.17,894.97,924.0,874.83,877.52
1253,B,False,560.18,561.55,572.84,563.71,577.3,577.81,592.8,596.0,588.71,573.48,570.21,564.55,552.86,553.69,565.54,570.36,551.35,547.37,557.63,561.79,559.66,566.76,568.27,568.23,577.59,575.74,575.57,575.19,572.33,571.53,565.76,565.21,566.91,562.89,560.94,549.97,550.96,569.04,549.84,556.96,560.28,567.04,573.03,568.48,574.45,568.44,557.32,565.78,580.61,575.68,585.46,576.95,588.97,600.45,599.77,602.8,599.16,616.94,609.93,604.86,593.48,594.08,604.32,605.87,608.71,609.28,619.85,621.51,627.95,639.28,659.82,661.23,665.56,658.25,662.83,674.93,685.39,693.92,682.5,667.85
1254,B,False,425.26,423.22,416.38,426.44,419.96,435.29,430.41,430.93,432.86,432.81,446.55,432.49,450.75,453.24,464.01,468.91,478.33,473.26,469.08,465.85,460.94,458.54,461.41,475.48,484.23,470.53,458.11,465.57,436.73,437.29,449.96,449.22,449.88,451.58,449.96,450.55,460.14,461.23,469.04,475.74,466.9,463.11,468.44,470.35,483.44,474.12,474.5,476.54,465.17,462.14,456.36,450.58,452.65,450.11,453.46,451.68,470.42,473.19,478.16,475.95,486.24,503.28,502.02,488.3,495.67,495.81,486.28,492.77,490.64,482.47,491.38,481.15,478.32,481.96,466.01,459.69,455.09,447.92,452.05,448.66
1255,B,False,724.89,737.42,752.96,770.07,759.25,767.05,786.76,794.54,796.64,819.91,801.75,824.28,813.59,849.42,866.33,851.8,841.67,866.93,903.47,905.36,893.55,899.46,903.59,931.89,933.68,949.19,925.02,943.2,934.24,931.74,930.61,904.14,890.99,896.85,916.87,878.0,870.71,849.15,855.88,842.74,879.72,896.27,867.12,863.57,876.94,887.77,899.06,883.15,893.47,888.9,873.08,868.32,865.17,877.27,854.51,876.98,879.37,897.58,893.33,867.6,859.23,854.58,869.32,865.8,848.62,876.14,887.14,891.79,897.82,901.28,895.64,905.32,901.64,881.29,881.16,866.97,866.47,856.71,844.8,849.48
1256,B,False,667.86,676.91,633.34,632.43,638.43,635.43,634.23,653.12,628.74,640.29,631.55,644.78,626.16,631.12,642.39,631.33,644.3,628.57,615.8,631.37,670.33,661.03,672.16,685.22,682.12,685.84,664.85,666.36,644.01,669.18,637.09,641.0,652.06,654.25,643.91,637.48,641.26,682.28,680.98,684.92,689.36,680.24,692.52,690.57,710.22,714.98,711.99,702.04,710.89,721.65,726.22,735.88,738.27,735.45,727.37,727.94,754.58,774.61,773.44,789.48,810.09,811.05,792.34,800.94,787.87,800.72,804.55,806.52,801.98,807.03,812.58,814.48,813.54,834.4,835.95,840.87,843.41,840.32,828.17,850.64
1257,B,False,149.3,154.82,146.29,149.18,148.83,142.34,142.09,139.54,140.25,139.68,150.2,153.07,161.28,170.01,162.97,169.79,174.34,172.3,166.31,176.48,169.35,175.63,165.19,170.08,171.71,179.65,184.71,177.06,175.4,172.8,173.78,181.34,188.77,184.95,179.4,182.49,183.88,188.92,192.27,183.9,182.88,186.97,181.77,187.87,187.56,194.31,192.23,190.47,195.5,196.57,202.46,198.54,200.58,201.77,206.43,207.74,201.41,203.28,204.34,204.29,201.22,189.83,190.46,194.02,200.55,195.77,204.43,198.28,208.69,246.56,210.47,215.61,207.08,208.41,206.69,207.03,207.92,210.81,218.41,229.11
1258,B,False,229.42,230.18,235.32,241.75,243.87,246.81,249.05,250.25,268.25,265.08,272.71,265.91,283.67,308.47,295.34,286.75,282.95,279.99,291.4,294.47,276.5,263.45,259.87,257.42,274.57,255.35,245.29,237.8,237.45,230.29,227.9,224.04,217.01,205.27,212.01,209.05,206.17,196.49,205.53,200.41,185.19,184.17,194.15,194.9,202.69,213.38,224.4,222.54,237.1,253.84,258.95,260.77,251.78,247.93,244.88,241.93,231.15,228.76,213.69,205.21,203.79,192.33,185.89,185.76,179.06,179.68,175.87,178.24,175.66,171.44,183.05,178.51,186.0,186.35,189.1,189.84,188.3,187.38,199.65,199.81
1259,B,False,734.08,755.42,759.93,760.63,749.69,767.01,748.05,736.21,734.7,747.02,733.74,719.65,724.43,738.65,730.85,727.84,723.32,730.99,730.81,742.33,757.54,765.38,767.05,778.0,795.04,807.11,812.54,821.33,835.0,828.23,827.14,848.0,851.76,833.05,830.25,838.05,844.99,841.65,839.37,820.71,832.92,832.02,842.69,846.17,860.5,853.54,879.56,876.81,852.99,851.52,845.88,849.45,846.13,840.98,848.12,860.27,844.63,837.99,832.02,835.35,843.32,838.96,840.16,840.33,834.66,854.25,829.7,858.43,866.83,846.5,863.93,880.4,902.06,908.07,912.7,924.81,918.3,925.99,938.07,944.22
1260,B,False,110.77,109.51,110.98,112.06,105.45,106.78,106.08,110.48,112.0,118.1,121.67,122.1,126.54,122.97,128.64,134.59,137.54,151.32,156.42,160.12,176.6,174.6,177.48,172.17,166.5,177.07,185.48,190.63,187.67,182.47,184.48,177.15,175.89,176.74,183.98,178.11,165.43,171.57,170.55,176.55,173.82,173.06,186.83,184.22,187.88,190.49,189.34,189.39,191.5,195.9,197.63,202.6,205.09,206.48,206.51,203.28,209.42,207.64,221.11,218.67,230.36,241.3,252.93,260.98,255.62,257.47,248.34,260.5,260.78,255.79,262.32,257.86,259.72,274.96,274.35,284.97,288.42,302.24,311.76,309.27
1261,B,False,424.53,431.42,423.34,444.8,472.37,473.26,467.73,491.12,506.87,533.5,523.52,529.6,530.68,538.35,563.0,593.96,568.14,574.36,569.14,550.9,560.16,545.56,545.79,522.38,534.82,517.13,528.14,521.44,516.68,517.31,519.93,510.63,504.59,518.7,518.89,522.81,534.72,540.66,549.8,559.5,581.71,585.61,592.04,602.11,630.98,654.98,678.02,709.94,728.41,745.65,770.64,787.42,783.49,784.52,777.19,773.28,769.94,793.96,815.22,827.63,824.71,802.3,798.49,792.13,790.08,812.85,812.47,815.35,820.86,834.52,839.31,834.11,823.99,829.37,840.83,849.48,836.86,828.39,816.27,814.54
1262,B,False,483.7,492.01,485.36,494.09,515.8,510.28,504.45,512.91,517.17,504.79,513.3,501.05,496.0,493.24,506.52,498.03,508.39,519.28,544.76,553.2,561.75,584.51,613.79,636.23,657.54,653.92,662.14,663.52,653.69,647.97,661.88,670.07,675.4,693.92,685.28,697.05,712.16,722.65,710.63,713.82,712.12,722.65,697.3,729.66,735.89,730.31,720.42,748.28,746.39,734.09,729.1,723.46,704.89,731.17,730.18,724.3,716.14,706.55,709.72,681.79,673.42,656.08,665.13,653.17,652.85,647.87,649.72,644.87,649.5,643.78,653.88,630.35,623.7,619.64,615.81,617.33,617.01,618.55,596.26,605.56
1263,B,False,433.12,427.49,414.27,427.82,416.74,403.37,413.58,417.91,410.23,415.14,425.12,425.57,429.72,420.57,416.97,416.82,416.49,419.85,425.26,422.31,419.92,411.43,397.97,398.28,389.55,393.91,396.29,390.13,413.18,402.22,408.63,404.98,414.64,400.93,401.13,403.09,406.53,392.95,398.18,399.74,395.9,400.7,417.02,410.52,413.38,413.12,414.94,420.77,429.17,426.99,431.38,415.49,422.56,420.98,429.73,438.32,428.32,427.1,422.63,426.73,431.86,420.16,421.02,422.69,434.35,417.74,429.91,421.05,421.02,415.72,410.13,405.37,403.7,394.52,399.06,400.08,407.26,408.98,409.2,404.66
1264,B,False,77.836,68.747,73.092,67.775,74.889,72.949,75.611,73.554,70.275,73.84,68.738,73.231,71.696,69.792,71.233,71.294,67.283,73.19,66.834,71.442,70.971,79.93,77.305,84.322,84.607,83.304,82.549,97.096,110.01,109.66,115.73,113.8,117.34,124.26,130.55,133.08,138.35,149.32,164.76,174.14,184.14,181.61,183.98,196.31,192.42,209.86,225.91,222.26,239.25,250.45,260.99,273.36,270.93,282.92,290.0,304.56,305.5,317.76,339.31,330.81,345.58,355.2,365.29,361.2,387.17,359.52,365.84,374.53,379.86,391.32,387.46,394.39,379.82,394.86,399.84,389.78,400.61,418.19,442.6,454.73
1265,B,False,692.19,691.96,681.42,683.5,677.66,673.08,668.87,671.36,653.64,651.68,642.67,636.18,634.24,641.81,653.81,656.56,650.12,650.3,655.58,658.45,660.18,669.58,671.19,674.62,680.6,684.07,686.24,701.91,694.27,701.27,704.37,679.94,675.84,661.26,658.15,667.92,675.88,664.14,638.51,638.04,640.82,627.48,638.63,643.04,638.54,649.7,628.44,631.45,631.5,645.34,636.03,642.88,658.09,648.59,655.74,651.65,655.46,641.51,651.82,655.29,664.1,659.6,654.75,645.64,630.84,636.41,625.59,627.7,620.31,614.81,613.99,616.42,614.39,615.85,612.85,613.02,619.31,614.62,627.98,625.27
1266,B,False,777.13,783.37,789.55,800.29,797.85,806.52,800.67,786.05,802.05,784.07,789.23,773.45,773.25,783.32,782.26,779.51,797.96,780.35,792.31,795.94,778.64,809.52,808.9,801.57,783.91,788.52,805.78,806.5,804.32,800.94,817.23,829.35,823.73,822.19,800.64,810.61,792.83,791.8,798.39,791.44,792.6,794.71,791.39,795.13,812.3,817.44,836.55,852.04,857.57,859.55,866.82,862.33,877.78,863.76,878.5,876.94,876.83,885.14,875.72,868.71,871.85,874.26,874.33,878.08,874.75,881.69,875.56,860.99,858.11,857.53,854.9,853.51,859.16,878.4,864.93,881.23,870.21,885.44,866.21,867.4
1267,B,False,842.06,853.37,866.85,883.72,889.26,901.32,897.08,913.27,969.72,913.33,902.75,918.3,929.2,891.98,901.0,865.98,869.53,868.91,890.78,918.2,894.94,912.09,909.13,916.57,918.47,916.16,900.35,881.68,882.73,870.17,883.08,881.66,881.06,889.37,914.18,864.4,878.28,890.67,902.26,893.0,891.46,896.64,884.29,884.51,868.79,864.67,844.03,827.84,848.36,838.56,856.65,875.13,857.88,882.15,896.55,889.59,890.86,882.12,892.3,871.04,885.92,905.6,890.29,905.06,875.48,863.17,863.65,868.4,889.48,873.43,857.27,845.83,847.32,856.76,867.95,861.32,870.69,874.24,860.23,878.21
1268,B,False,164.88,187.11,183.45,161.88,186.37,169.19,184.56,172.76,190.4,182.15,183.03,192.89,206.14,192.46,217.47,215.11,207.94,216.27,218.12,226.12,223.42,237.88,248.42,238.8,243.27,235.21,239.12,235.42,257.9,258.95,258.31,253.96,254.48,269.11,261.53,308.12,303.39,298.09,281.36,279.91,294.37,293.52,300.53,293.99,296.61,303.25,298.97,295.08,308.59,326.92,315.78,316.32,311.09,306.96,315.53,303.13,300.26,293.34,291.09,290.64,287.62,281.41,276.77,280.92,282.36,270.49,275.33,271.28,286.67,263.23,261.93,261.42,273.48,280.19,301.91,276.47,293.87,293.41,299.32,298.94
1269,B,False,558.95,567.77,566.88,556.31,571.42,570.21,566.73,590.11,592.99,580.57,579.52,579.08,581.44,581.38,572.46,590.08,576.88,587.38,582.61,575.67,558.45,554.71,551.48,536.84,520.68,526.62,531.02,508.78,516.0,514.39,526.55,522.36,534.03,540.32,545.86,558.71,553.25,573.48,567.14,569.9,569.23,577.97,562.87,551.57,566.21,558.76,586.73,583.61,568.74,559.89,558.52,546.86,535.95,530.07,525.2,530.21,541.77,538.62,530.59,516.37,526.84,538.89,523.01,531.63,538.74,538.28,536.43,541.36,539.83,532.68,528.2,541.65,531.87,530.96,530.71,521.93,528.44,541.44,536.56,544.3
1270,B,False,182.49,189.04,187.02,173.3,160.28,151.78,159.41,164.72,165.77,171.42,158.44,160.02,167.64,165.3,171.34,166.12,163.84,168.16,154.66,156.47,152.27,152.31,146.69,145.66,142.24,135.16,136.96,134.35,132.39,141.56,145.26,143.59,144.44,141.48,136.9,139.85,141.5,150.38,155.62,158.4,151.5,151.19,151.57,155.64,147.3,146.38,150.77,159.21,158.44,148.52,141.91,141.71,142.2,142.54,143.15,141.79,138.42,133.63,138.24,144.24,143.04,142.83,155.84,148.31,151.08,152.33,146.7,143.32,139.0,137.48,133.92,135.97,137.59,141.1,138.82,139.54,137.24,147.13,144.92,148.37
1271,B,False,693.86,702.14,690.5,700.59,691.89,682.53,686.03,682.91,686.82,700.64,684.44,704.63,732.58,738.58,737.65,752.33,760.75,744.55,746.14,746.56,731.07,726.96,728.29,714.91,701.91,706.26,678.9,653.36,652.57,647.05,639.99,640.87,611.17,609.33,609.93,611.05,600.73,601.66,594.22,606.9,624.27,618.79,622.91,617.43,624.37,629.5,624.77,619.27,631.32,631.4,638.66,636.02,628.66,625.0,640.43,645.4,645.52,648.13,657.04,672.55,666.78,669.6,649.09,673.26,671.47,684.81,683.64,684.03,695.22,673.51,679.56,685.17,705.93,684.25,705.97,705.72,704.65,702.97,705.5,689.63
1272,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014662,0.91903,0.086609,0.35907,0.6425,0.83581,1.366,2.7698,3.7793,6.8356,10.731,14.328,29.304,53.726,79.587,116.17,167.46,215.33,228.9,253.43,301.53,279.39,353.33,342.79,344.67,353.31,366.6,364.26,398.25,412.1,386.22,410.32,380.05,415.93,412.68,413.88,412.23,447.42,442.04,429.7,418.71,435.36,417.16,436.22,439.61,415.13,413.41,421.75,392.51,422.6,420.54,437.21,439.48,438.66,441.58,443.89,441.09,443.67,467.46,463.15,468.45,472.62,495.9,504.93,500.6,508.63,501.97,516.05
1273,B,False,174.78,165.58,165.93,166.14,158.57,155.43,157.64,168.12,161.48,165.57,162.47,155.33,156.86,156.54,145.7,145.82,145.71,151.83,150.5,142.94,142.03,138.53,141.7,138.16,134.43,135.54,140.85,139.73,139.51,135.71,138.83,135.32,133.62,141.14,144.96,146.37,140.67,137.5,134.42,138.96,138.51,133.84,131.33,130.69,134.64,131.14,137.31,141.34,136.24,134.83,135.82,136.08,133.62,132.84,128.75,128.58,128.25,129.27,129.1,123.13,121.02,116.63,114.73,116.58,114.67,115.4,116.21,120.5,118.93,122.36,128.92,123.18,131.76,129.2,139.26,134.16,137.54,173.61,154.17,157.59
1274,B,False,389.0,378.32,392.21,372.78,378.75,390.8,390.17,383.08,383.99,378.58,387.43,389.69,390.26,386.72,394.65,399.45,397.93,399.48,387.53,403.67,403.75,411.2,404.28,393.96,401.66,401.68,404.7,402.7,393.73,393.53,403.1,409.57,418.26,407.66,415.73,425.73,423.14,426.12,430.62,428.07,421.1,420.4,424.91,439.27,448.18,442.94,443.4,444.39,452.29,454.28,460.75,449.18,442.81,437.29,440.09,442.68,436.74,418.02,422.02,416.29,401.4,408.9,413.98,425.95,414.3,404.44,414.62,421.63,425.57,430.41,420.4,422.81,412.13,407.36,408.46,399.91,402.67,391.27,394.46,397.49
1275,B,False,148.5,146.88,152.61,164.6,159.56,162.96,159.95,171.46,167.09,176.04,175.96,178.41,168.48,171.76,168.47,168.02,167.77,176.57,177.31,180.95,179.22,180.58,187.98,188.73,184.77,188.06,191.33,190.69,180.29,186.65,192.18,198.49,208.93,203.33,214.73,218.99,221.22,218.54,223.62,225.75,229.03,233.92,234.12,227.19,231.19,239.75,239.59,240.92,251.48,261.64,262.57,259.9,269.07,275.98,280.7,284.62,276.73,292.07,296.93,311.69,310.36,309.2,316.8,320.69,328.29,336.07,338.1,335.23,335.19,330.55,352.58,351.27,356.45,351.67,357.64,384.51,358.19,362.34,355.24,372.56
1276,B,True,512.88,516.48,485.92,479.95,480.83,466.31,455.75,447.1,457.22,455.07,441.65,443.8,436.69,454.48,443.68,453.37,457.17,457.93,464.45,460.84,458.69,450.51,446.92,431.75,421.71,416.51,424.92,429.05,420.39,427.53,423.58,411.05,413.5,419.71,422.85,422.44,427.24,451.57,432.48,429.47,443.71,445.04,448.44,460.35,451.62,442.79,441.93,442.65,431.88,436.91,425.19,411.08,420.35,408.83,402.22,397.24,394.32,397.82,394.96,399.06,395.93,396.98,395.52,395.82,391.41,393.8,403.28,395.44,400.24,383.47,368.29,370.85,348.73,346.3,354.92,348.44,348.87,341.45,346.85,347.52
1277,B,False,518.98,520.83,527.1,524.53,524.77,524.26,515.09,519.78,519.4,533.71,530.74,535.66,531.79,532.02,538.03,534.88,540.77,540.25,528.82,527.1,544.03,533.5,523.9,524.66,515.77,521.66,513.56,508.39,523.68,528.51,532.63,517.44,511.43,523.71,528.76,543.57,560.53,574.21,588.82,591.76,581.68,585.97,600.32,593.07,598.68,600.53,599.17,604.96,597.84,569.42,552.03,560.8,553.77,560.53,551.14,561.3,556.51,559.63,551.19,552.21,554.61,547.49,544.67,540.34,552.67,556.99,541.45,543.97,548.84,542.07,544.15,537.12,543.16,541.0,549.47,557.73,558.25,550.65,546.9,547.35
1278,B,False,543.25,544.94,540.26,540.98,548.92,542.35,541.65,523.74,528.59,515.0,516.43,522.49,526.06,550.1,539.91,557.3,551.07,538.92,543.5,561.1,552.66,547.89,551.82,544.6,550.36,592.63,592.95,603.9,616.56,621.06,624.66,600.88,612.91,618.78,629.29,643.22,629.05,637.77,650.57,660.83,662.53,669.49,652.46,668.41,693.77,651.22,642.09,637.98,633.79,629.25,628.39,640.43,625.19,639.39,636.74,658.12,653.13,623.95,627.62,633.56,634.68,652.92,669.23,678.95,683.38,685.57,691.87,678.1,689.6,662.72,643.63,636.26,634.89,634.13,648.12,655.91,654.29,652.59,662.73,660.46
1279,B,False,613.1,594.82,580.59,593.01,588.3,581.2,591.08,590.36,583.94,579.99,575.37,598.3,608.26,610.5,631.08,632.07,627.48,631.04,619.79,619.55,626.11,628.07,615.22,615.44,587.18,579.87,582.48,578.82,559.18,554.33,545.43,550.76,549.56,538.83,530.27,537.68,537.68,553.41,558.66,551.24,572.31,560.29,574.98,578.89,576.6,573.91,581.9,585.19,576.08,587.45,594.06,577.86,573.79,581.54,579.6,562.88,558.89,572.66,581.52,565.07,585.44,584.06,570.98,559.7,556.35,552.98,545.41,549.12,527.96,518.32,524.38,522.66,510.72,504.33,497.66,522.72,522.94,520.02,537.78,550.89
1280,B,False,576.67,569.97,578.0,577.34,579.31,575.06,596.44,593.54,588.69,583.9,581.37,588.28,592.38,611.97,616.36,611.15,606.95,620.65,620.82,603.96,619.18,632.09,622.69,622.8,616.11,620.99,619.86,607.23,597.85,602.39,609.89,605.0,597.87,603.78,620.52,612.32,606.94,620.53,628.27,624.49,629.28,635.34,655.02,649.27,646.5,643.96,636.89,646.07,653.94,647.32,648.9,632.71,623.92,623.85,627.78,622.51,624.21,628.57,627.81,633.05,636.6,645.83,661.33,644.41,632.51,647.15,642.89,647.07,644.85,632.23,623.6,618.34,628.17,634.44,637.44,629.25,630.07,632.8,634.6,615.66
1281,B,False,287.98,284.87,277.26,281.19,290.58,289.84,297.16,304.77,305.79,301.52,290.48,284.97,287.38,291.16,279.9,281.43,275.55,267.65,273.0,265.43,280.46,271.0,271.69,276.68,281.63,274.46,270.8,273.16,278.44,281.13,282.81,277.18,271.63,277.45,279.8,270.57,274.81,267.2,268.03,260.49,255.95,255.11,255.72,256.86,263.18,260.03,264.22,252.1,252.97,254.59,252.4,261.35,252.06,249.55,252.26,256.41,256.08,244.76,249.55,253.34,258.13,265.9,264.89,258.45,261.87,247.62,249.19,254.27,255.19,257.35,254.54,253.43,248.68,259.49,263.42,263.31,272.91,276.4,265.36,264.97
1282,B,False,752.11,761.95,761.51,749.7,731.21,708.31,708.07,690.51,689.95,669.8,679.81,707.47,691.02,668.41,670.19,682.1,682.34,667.33,681.91,690.95,699.35,679.46,692.96,685.86,687.45,691.69,708.27,699.96,695.73,693.7,695.89,694.29,703.3,701.21,703.25,709.18,704.63,701.46,687.72,697.11,698.93,700.72,708.38,723.94,706.13,706.58,705.2,699.35,712.08,707.9,720.71,736.25,751.11,764.64,770.48,773.86,789.79,796.42,783.97,774.81,777.75,765.28,763.18,739.8,731.45,729.49,732.54,728.69,724.78,728.55,719.87,713.81,725.5,719.41,728.48,740.42,743.2,736.12,740.02,742.76
1283,B,True,368.9,373.63,365.71,370.07,384.53,369.95,372.26,374.74,382.86,380.45,371.89,371.28,373.75,371.53,375.68,382.04,373.18,372.33,371.59,363.5,365.81,376.86,368.28,370.79,369.6,382.24,369.8,380.33,382.86,385.08,387.37,384.69,386.53,392.84,394.08,387.27,383.45,379.65,367.13,370.86,368.09,376.22,368.45,367.33,367.19,372.47,375.56,376.64,383.16,378.32,373.21,386.95,392.83,391.85,400.56,401.73,400.28,393.95,396.72,386.74,381.56,381.55,384.39,377.8,361.49,357.36,363.29,361.92,358.72,355.23,362.04,368.0,356.89,355.53,358.15,360.16,367.46,367.02,363.65,367.85
