,FLARE_TYPE,COINCIDENCE,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100
766,B,False,77.747,78.05,79.483,80.145,80.39,80.753,81.156,81.712,82.626,82.476,82.1,83.199,82.924,83.021,83.508,84.256,83.555,83.645,83.54,83.796,84.004,84.16,83.686,83.578,82.766,83.162,83.475,82.893,82.663,82.508,82.867,83.835,83.341,83.993,82.922,82.483,83.372,83.408,84.26,84.124,83.934,83.609,82.596,82.863,81.991,82.321,82.622,82.229,83.054,83.365,83.06,83.641,83.8,84.775,84.236,84.901,85.243,85.907,86.257,87.057,86.487,88.054,88.054,88.618,89.045,89.324,90.416,90.165,89.906,89.758,88.841,88.604,88.34,87.182,88.725,89.127,88.84,88.553,88.451,87.903
767,B,True,128.93,127.63,128.95,127.03,125.45,121.88,120.69,123.27,122.88,125.4,128.35,130.27,126.1,130.03,133.45,135.83,136.68,135.38,135.7,136.91,134.35,132.82,133.25,139.71,134.12,128.47,132.75,128.35,127.19,126.31,127.06,127.24,126.06,123.42,122.63,123.23,122.57,124.14,126.67,130.28,135.15,136.09,137.37,139.47,145.7,138.94,134.78,135.31,133.05,132.38,136.28,133.75,138.05,136.25,136.57,133.62,130.04,131.61,127.3,130.67,131.2,130.43,132.75,134.39,134.32,132.8,129.41,129.35,132.28,127.36,131.71,130.37,126.19,126.77,126.04,124.69,124.11,125.05,125.49,121.89
768,B,True,133.84,128.63,125.36,123.23,121.01,121.69,122.83,124.48,124.26,122.07,121.66,121.56,122.52,122.65,123.32,123.21,126.46,129.78,136.11,140.09,142.97,149.7,152.34,150.02,152.41,152.57,150.53,152.27,146.65,148.8,146.93,142.3,138.13,136.6,133.53,132.24,131.02,130.16,126.76,122.24,121.35,122.32,124.88,126.32,124.5,127.78,128.12,128.85,128.46,128.05,128.4,130.54,127.74,128.26,128.65,129.7,128.46,125.45,124.69,124.02,125.57,125.39,124.56,123.67,123.5,123.36,121.62,121.85,126.17,129.55,135.35,139.08,143.5,146.76,149.3,149.77,148.37,147.79,143.61,139.24
769,B,False,146.32,141.46,142.38,140.36,139.71,136.48,136.01,143.26,144.4,147.46,154.17,155.1,156.26,159.08,154.25,153.13,153.04,155.01,148.54,144.44,145.04,145.01,139.97,137.9,138.89,138.3,137.76,136.81,140.5,138.96,139.73,141.13,142.15,140.39,144.37,140.76,139.69,140.16,141.07,139.72,137.52,140.08,140.96,143.32,142.31,139.92,139.37,140.67,140.82,135.43,137.97,137.1,130.92,125.3,124.83,126.49,127.18,130.09,131.1,135.0,136.84,136.37,139.32,140.36,144.23,145.09,147.04,153.09,150.63,150.32,145.77,143.96,141.74,135.96,133.98,131.29,132.21,131.97,130.32,130.48
770,B,False,118.63,117.12,116.99,119.74,120.55,122.82,122.5,122.21,125.61,126.45,130.7,137.1,137.63,142.04,141.55,140.61,142.37,142.06,140.29,137.77,133.5,130.52,127.47,125.02,124.93,123.47,124.58,124.91,123.67,127.2,127.24,126.71,129.2,130.94,133.33,134.74,138.17,140.98,144.99,145.68,144.36,148.21,147.76,148.89,150.84,149.84,149.5,149.15,150.41,151.04,147.95,143.85,140.42,139.69,137.48,134.63,131.45,131.81,131.26,132.61,130.62,130.83,131.11,129.91,131.31,135.52,137.61,139.49,144.63,148.23,150.44,150.89,148.28,145.31,143.62,142.82,140.35,137.12,133.95,134.53
771,B,False,91.774,93.376,94.541,94.911,93.526,96.021,99.423,102.11,104.18,102.75,101.72,102.62,104.21,105.62,101.95,101.04,102.2,102.19,101.11,100.83,101.81,100.79,101.92,103.13,102.06,97.992,98.498,97.623,96.289,95.431,94.696,95.44,95.258,95.959,95.289,97.156,96.882,96.075,94.689,95.077,95.343,95.746,95.204,95.141,94.522,94.018,94.743,94.57,95.581,96.087,98.9,97.51,99.141,100.98,100.66,99.422,100.38,100.44,100.58,100.46,103.08,102.8,102.25,101.47,100.78,100.94,102.82,103.15,103.71,100.75,102.03,98.476,94.515,95.709,95.575,93.668,95.528,96.547,96.504,96.084
772,B,False,77.115,76.184,73.014,73.522,72.478,72.76,75.301,73.194,78.979,78.115,75.564,75.076,79.785,80.896,75.921,77.371,75.25,74.015,70.661,72.426,71.486,69.472,69.706,74.384,74.344,69.903,74.88,72.852,75.402,74.731,74.238,72.693,73.873,83.132,78.956,72.7,74.199,77.43,76.505,75.37,71.662,69.719,64.348,72.4,67.177,72.626,71.988,76.177,74.682,71.612,68.19,65.793,63.505,65.167,62.761,63.019,63.217,67.493,68.411,66.452,65.441,62.769,74.952,73.277,93.581,61.147,67.588,66.621,74.127,63.469,59.158,60.779,57.858,58.802,77.029,64.86,54.611,56.189,60.24,92.274
773,B,True,99.362,96.188,100.88,95.907,99.967,94.141,94.211,92.472,90.423,91.262,91.584,89.731,88.939,88.715,87.591,86.987,85.459,86.201,85.005,84.176,86.393,86.465,87.063,87.11,87.433,88.46,86.529,87.055,86.577,86.88,86.559,88.838,88.899,91.169,93.003,92.043,96.471,95.476,95.861,95.774,96.031,95.232,92.449,90.773,91.405,107.98,89.857,103.43,88.904,89.939,100.12,102.52,111.14,105.56,104.35,110.65,93.637,93.763,102.36,103.16,105.8,107.08,103.56,99.052,98.307,97.607,101.77,96.294,95.656,94.853,94.519,97.338,96.722,83.677,85.473,93.315,85.972,82.668,84.942,83.398
774,B,False,125.34,123.59,124.26,128.16,128.52,127.57,128.34,128.1,130.54,126.99,127.89,127.68,129.35,128.67,128.77,129.5,132.27,132.21,126.91,127.32,129.01,129.28,134.38,135.34,134.87,133.2,137.12,135.34,139.09,140.68,137.31,140.08,144.18,142.19,143.21,141.37,137.88,136.16,135.45,131.09,130.18,126.09,125.66,125.41,125.13,121.38,122.16,124.3,125.72,126.06,125.94,126.86,126.04,128.49,127.5,127.1,121.68,121.14,119.96,116.95,113.67,116.38,114.74,112.98,113.42,109.75,109.69,109.22,109.94,110.7,109.54,109.38,108.35,110.61,110.05,110.82,110.87,108.82,107.96,107.99
775,B,False,88.849,88.827,89.355,89.819,89.699,88.786,88.836,88.902,89.971,90.46,90.072,89.945,90.398,91.0,91.028,91.331,91.83,92.645,92.681,93.32,92.576,92.377,93.054,92.306,92.409,92.455,92.989,93.668,92.522,92.305,91.917,92.588,92.938,93.638,94.271,94.678,94.544,93.792,92.894,92.468,93.097,92.452,92.518,92.158,91.335,91.413,90.75,89.439,89.416,88.708,88.818,90.396,90.771,91.808,92.791,93.571,94.509,96.129,96.713,96.374,96.113,96.678,94.842,94.635,93.847,93.058,92.612,91.079,90.382,90.483,91.215,90.434,90.305,90.124,90.419,90.346,89.798,89.515,90.148,90.711
776,B,True,119.4,118.88,119.23,120.25,119.58,117.12,115.76,112.7,110.71,110.17,107.88,106.23,105.67,105.16,106.54,105.76,107.92,107.96,108.25,111.3,112.37,111.0,111.79,110.32,112.42,112.13,113.0,111.34,111.39,113.46,114.36,113.27,114.4,113.13,110.96,111.0,110.22,110.64,109.42,108.7,110.05,109.73,110.69,109.99,110.93,111.38,113.47,114.97,117.74,119.88,121.47,123.28,125.27,127.26,126.53,125.31,125.43,120.87,119.0,117.69,115.09,113.06,113.82,114.96,114.07,113.95,114.48,116.49,116.15,117.74,118.3,118.75,122.51,122.4,124.86,124.61,125.13,124.56,126.51,125.03
777,B,False,112.02,111.24,112.1,110.95,111.27,109.07,109.43,110.5,112.52,110.56,112.86,113.08,112.68,112.89,111.69,111.82,112.83,115.44,117.16,116.13,116.82,115.34,114.51,114.02,112.11,112.71,112.41,112.2,112.63,111.94,111.53,111.56,109.9,109.02,107.26,106.51,107.58,105.65,106.02,104.75,103.59,105.49,104.43,104.36,104.49,107.15,108.47,107.75,107.57,107.33,108.37,109.15,109.63,110.8,111.16,109.64,111.05,111.42,111.69,110.77,110.06,108.73,108.72,107.22,107.35,108.01,107.97,107.67,107.71,106.38,106.08,104.62,104.14,105.73,104.71,105.5,101.72,101.26,101.33,101.02
778,B,True,102.63,103.83,104.24,104.73,104.88,104.88,105.25,104.91,105.56,105.21,104.22,103.79,103.63,103.42,103.61,103.28,102.75,102.09,102.75,102.97,103.48,103.14,104.38,104.17,104.44,104.62,104.45,105.98,106.62,106.08,106.82,107.01,107.21,107.55,108.37,108.99,108.88,108.81,109.01,107.68,106.02,105.74,104.13,104.2,103.83,103.57,103.45,104.03,105.06,106.7,107.53,109.19,110.72,112.38,112.9,113.57,112.65,113.05,113.11,112.36,111.5,110.66,110.48,109.63,108.72,107.85,106.87,107.71,107.25,107.01,107.73,108.27,108.82,109.11,109.29,110.1,109.82,110.27,110.45,110.64
779,B,True,97.69,96.85,95.606,94.397,94.429,93.459,94.65,95.926,96.422,96.385,96.726,97.33,97.546,97.793,99.116,97.988,98.146,97.4,97.236,96.092,96.852,96.653,96.717,95.996,96.699,96.008,96.682,95.336,94.457,94.853,95.053,94.144,94.915,95.279,96.847,97.108,96.676,98.307,98.531,98.09,97.824,98.375,98.803,99.726,100.64,99.745,100.16,99.395,99.779,98.62,98.797,97.269,97.266,97.466,96.054,96.341,95.488,95.885,96.652,96.975,98.219,98.959,101.2,100.51,101.94,101.95,102.16,101.15,101.44,102.32,98.974,98.737,98.061,97.368,97.635,96.922,97.18,95.505,95.081,95.542
780,B,False,153.56,147.51,146.03,152.07,153.02,152.0,151.88,149.94,151.54,155.2,152.98,153.17,156.2,155.54,155.57,155.93,153.15,151.24,149.77,147.01,149.2,147.89,143.8,139.74,135.5,140.15,142.11,141.55,138.93,140.76,140.93,141.4,142.96,142.79,147.48,146.98,149.62,153.16,155.36,160.08,158.12,161.24,165.2,162.96,162.97,161.68,161.18,157.69,157.33,152.43,148.47,147.63,145.03,145.88,144.31,141.95,140.87,140.85,140.1,139.33,135.81,142.08,142.96,144.5,144.2,136.36,142.5,144.25,145.43,144.15,142.71,144.45,143.91,146.61,144.08,145.99,146.26,141.95,143.61,145.67
781,B,False,109.39,113.07,114.44,111.55,105.8,103.07,102.95,105.21,98.128,97.884,95.142,92.316,90.049,93.472,95.809,98.653,99.215,103.24,101.53,102.05,105.0,108.15,108.74,107.71,111.54,107.81,112.38,116.71,117.56,118.16,117.91,117.82,120.63,120.59,120.2,120.81,119.48,118.07,116.45,114.36,111.95,110.86,112.85,115.1,116.19,121.18,121.66,123.06,123.56,124.42,126.16,126.93,127.9,124.53,121.22,117.75,114.54,114.24,113.39,113.16,112.59,114.63,113.63,113.74,113.55,113.76,112.58,115.01,115.45,116.58,116.65,116.89,115.94,114.6,115.85,114.04,114.53,114.36,115.38,115.72
782,B,True,67.871,66.658,70.388,73.994,74.305,74.636,76.45,74.738,77.069,76.315,79.235,79.208,77.534,78.026,76.496,74.222,75.294,73.645,77.764,75.827,75.893,76.532,75.976,80.222,75.478,76.999,77.988,77.266,77.339,76.983,79.211,75.666,78.074,77.221,75.376,75.33,78.488,78.062,76.691,79.421,76.07,74.612,74.724,79.252,82.224,73.996,75.502,78.329,74.505,78.918,78.294,74.657,75.932,75.447,74.084,73.276,77.282,73.948,74.873,75.642,76.616,79.354,81.537,76.875,79.125,77.825,78.505,78.281,78.188,79.248,78.693,77.47,79.979,77.56,77.206,79.125,83.999,84.014,82.7,84.631
783,B,True,109.86,111.54,111.2,107.11,106.66,110.64,111.7,112.71,111.66,112.21,112.61,112.48,111.76,112.05,113.2,113.65,112.56,115.33,114.45,115.36,115.79,114.23,112.66,114.64,114.14,115.42,113.83,112.6,113.26,112.74,114.44,113.97,112.47,113.59,114.76,117.42,116.45,116.45,114.7,116.62,118.84,122.15,119.74,119.75,118.26,118.32,122.68,121.4,121.99,122.26,122.04,120.07,118.18,116.31,116.03,112.01,113.05,113.23,113.36,113.9,111.26,114.63,114.98,115.66,116.19,113.59,112.42,115.24,115.47,115.92,118.79,118.45,118.02,120.45,120.45,120.31,119.86,118.41,117.08,116.41
784,B,False,150.17,143.24,147.6,147.18,155.53,153.37,144.7,145.6,139.89,147.07,143.08,144.68,140.82,137.04,135.94,133.59,137.26,137.42,136.85,137.68,138.91,138.29,138.47,138.19,133.36,135.97,137.02,135.77,138.29,137.4,134.56,136.56,137.61,135.66,137.12,139.43,139.64,140.92,139.94,141.85,143.8,139.61,135.0,135.62,140.18,145.16,142.05,144.6,147.58,150.28,152.79,148.14,148.39,154.71,150.19,147.54,149.08,155.0,156.36,155.39,157.79,156.73,159.6,164.01,165.59,156.32,156.24,159.42,160.01,151.77,153.73,150.72,154.07,148.09,148.01,154.04,155.07,156.32,160.94,153.98
785,B,True,109.69,111.78,113.99,114.45,112.39,113.74,113.03,112.15,112.77,110.81,109.93,109.26,109.02,108.41,107.56,107.94,108.61,109.37,111.12,113.99,115.03,117.51,120.31,120.79,123.36,126.36,126.97,125.29,127.21,125.14,122.71,121.23,118.33,114.73,112.45,111.9,111.89,114.13,114.55,111.35,114.8,115.69,115.11,116.19,117.77,117.29,117.95,119.32,119.27,121.3,122.08,121.97,121.45,118.21,122.24,119.89,117.29,115.34,111.56,109.74,107.88,107.06,106.36,105.35,104.93,103.81,103.94,104.66,107.82,108.99,112.76,115.31,119.05,123.41,122.38,121.7,124.59,123.57,126.62,128.14
786,B,False,141.32,140.31,140.47,141.34,139.04,139.02,139.1,138.9,141.42,142.12,141.8,140.52,137.67,134.18,133.57,132.73,132.7,132.01,132.3,132.28,126.95,125.06,126.61,124.86,123.95,122.29,125.68,124.3,127.42,125.76,127.06,127.83,127.7,127.37,127.08,128.66,127.88,129.02,128.33,128.25,128.12,128.58,128.39,128.67,128.59,130.75,128.72,129.57,129.89,130.82,129.17,128.48,128.0,128.65,131.75,133.15,134.46,133.92,135.89,137.87,136.89,134.69,137.24,137.72,93.614,135.43,133.25,132.5,132.47,130.32,130.33,129.01,126.7,126.72,126.36,125.38,124.85,126.63,125.08,126.93
787,B,True,116.29,114.65,114.49,114.29,113.85,114.82,116.43,117.43,116.15,116.44,118.61,120.27,117.56,118.66,119.93,119.07,120.63,121.97,123.36,124.97,123.48,123.46,122.9,121.65,122.54,121.41,119.35,117.88,120.39,99.383,117.33,117.6,117.37,117.16,117.41,117.1,116.22,115.07,116.36,116.45,119.76,119.42,120.59,119.98,119.45,120.33,121.59,120.0,120.91,118.81,119.2,120.81,119.13,118.97,120.93,120.55,118.73,120.99,123.07,121.17,122.94,119.38,119.63,119.06,118.06,116.81,116.98,116.15,117.46,119.28,118.99,116.93,115.73,116.79,115.67,116.22,115.25,117.65,116.12,117.97
788,B,False,74.486,75.735,76.204,76.117,76.598,77.352,78.296,79.744,78.838,78.991,78.711,78.568,78.557,78.705,78.149,77.891,77.803,77.272,77.768,78.22,78.265,77.704,77.906,77.29,75.735,77.359,77.219,77.481,76.854,77.18,78.19,78.3,77.887,77.9,78.676,79.154,77.164,77.594,77.614,78.021,78.545,77.686,78.4,77.341,77.02,77.44,78.295,77.731,78.923,78.105,78.323,78.908,78.46,78.438,78.995,78.606,79.231,79.888,80.074,80.366,80.776,80.8,80.432,81.41,81.533,81.506,80.269,80.172,80.049,79.874,79.071,77.709,76.881,77.16,76.885,76.694,75.992,76.432,76.39,76.18
789,B,False,99.011,98.959,100.1,100.52,100.14,100.48,101.12,101.76,101.68,100.65,101.2,100.67,99.685,100.32,100.74,100.36,99.507,98.886,99.33,101.7,102.84,100.7,101.18,101.59,101.67,102.0,101.63,102.26,102.23,102.48,104.91,103.51,105.95,106.2,104.66,102.26,102.25,102.2,102.33,100.48,100.75,101.62,99.861,99.881,99.618,99.812,99.398,98.333,97.398,97.782,97.532,97.031,98.277,96.699,97.791,96.771,97.394,97.527,98.009,97.935,97.442,97.433,98.346,98.012,98.337,97.853,98.039,97.946,98.476,98.377,99.254,98.284,95.573,95.983,97.128,94.534,93.911,94.677,94.863,95.159
790,B,False,106.99,107.36,106.2,108.07,108.97,105.83,106.65,104.46,108.08,106.99,103.16,105.81,107.07,104.63,105.89,102.9,100.23,100.68,98.907,99.606,100.41,109.52,94.423,105.6,92.147,91.904,90.856,102.99,95.607,96.106,94.5,99.1,107.94,109.41,107.61,107.8,98.108,95.487,97.741,97.084,106.26,94.427,92.561,94.582,88.349,83.106,85.751,84.092,84.088,83.986,87.407,89.917,86.88,86.332,83.844,84.358,83.533,82.841,81.381,81.428,80.539,79.974,91.284,82.481,82.69,80.136,83.258,84.186,83.225,82.819,83.954,83.968,83.331,86.554,82.418,84.342,84.554,81.116,82.45,79.801
791,B,True,108.6,108.91,107.78,108.26,107.32,107.45,106.39,107.2,108.05,108.78,110.22,110.16,110.56,112.11,112.34,112.44,113.75,114.09,115.83,116.67,117.25,117.12,118.54,119.36,119.86,121.28,122.98,123.61,122.94,121.0,119.86,119.48,117.29,116.1,114.75,115.42,114.22,113.84,114.87,115.92,115.83,116.18,116.42,117.05,119.07,120.23,120.62,119.04,117.16,116.79,115.69,114.2,112.96,112.07,111.67,110.55,109.11,108.16,109.86,108.56,106.69,105.17,105.04,105.57,104.8,105.18,105.28,106.13,106.55,105.77,106.67,106.34,106.31,106.53,105.07,104.19,103.73,105.37,105.16,105.24
792,B,True,134.35,135.07,130.89,126.02,124.67,123.39,121.38,120.43,119.65,118.7,117.63,117.19,114.83,114.44,113.47,114.91,116.67,114.16,113.43,110.93,113.7,113.35,113.24,113.23,113.94,113.25,110.47,108.56,110.29,109.86,111.81,111.15,107.11,108.5,105.84,106.58,105.57,106.9,107.51,103.66,103.82,103.5,103.97,103.38,102.25,102.35,99.64,103.26,104.3,103.3,102.27,101.54,102.55,101.98,101.26,99.423,101.4,101.51,104.22,102.68,103.65,101.06,102.81,103.72,103.65,103.38,102.2,103.2,102.57,102.47,99.732,99.809,96.857,96.76,95.939,96.713,96.455,94.456,93.512,93.072
793,B,False,149.24,148.66,151.33,154.77,153.28,153.46,154.14,151.12,147.27,145.88,144.75,145.46,144.22,142.42,140.45,139.14,136.82,134.72,135.55,135.53,134.03,134.23,134.2,135.31,129.65,131.42,130.92,131.02,132.93,130.7,127.03,129.35,126.28,127.32,123.7,120.4,121.94,125.38,120.79,120.94,122.46,122.4,122.07,123.06,125.18,129.31,131.29,131.24,134.39,133.74,132.56,128.48,133.41,130.12,127.26,124.17,126.94,124.98,122.67,121.28,115.07,113.9,114.43,113.92,113.45,113.92,112.94,112.02,116.13,117.43,118.39,120.52,118.43,119.77,120.56,118.91,117.73,119.16,117.15,116.73
794,B,False,92.896,92.254,94.261,94.593,95.497,95.561,95.797,94.718,96.707,96.029,96.55,96.867,95.422,96.143,95.694,97.481,97.374,97.082,98.987,99.501,98.34,95.343,95.242,95.464,96.826,95.623,95.377,96.891,95.918,95.513,96.361,96.268,97.135,97.157,95.331,95.515,95.587,95.201,96.296,98.116,96.551,98.709,96.855,97.974,97.848,98.029,98.768,97.268,97.125,96.982,95.006,94.559,95.543,94.923,93.636,93.888,92.315,92.809,93.041,93.951,92.044,92.815,93.244,92.023,93.097,93.934,93.746,93.719,95.719,97.594,96.595,98.051,98.134,97.869,99.527,99.566,99.703,99.435,99.305,100.29
795,B,True,91.921,89.641,89.52,88.458,86.256,85.296,85.088,86.267,85.41,84.121,83.392,82.757,82.878,85.564,83.866,86.496,85.726,87.834,87.844,91.54,90.971,93.112,90.278,91.206,92.612,89.775,89.988,90.355,89.508,86.517,84.312,85.401,85.772,83.886,84.989,84.396,87.573,81.158,83.529,81.835,82.45,83.846,83.739,84.796,87.17,87.027,86.369,86.323,85.631,86.066,86.045,86.28,85.377,84.223,81.47,81.916,82.086,84.745,83.786,83.534,84.788,84.886,84.331,87.964,87.345,88.551,87.416,86.6,85.521,87.001,92.855,85.953,85.435,86.309,83.101,84.644,82.294,83.307,85.427,84.918
796,B,True,58.729,59.96,59.799,60.144,60.203,60.233,60.871,60.756,60.634,62.438,62.886,63.419,62.643,62.858,62.137,63.956,63.062,62.824,63.343,64.423,65.094,63.08,64.493,65.106,66.058,65.98,67.224,66.081,66.534,66.054,66.063,65.879,65.692,66.752,67.077,67.145,65.989,65.945,65.587,66.453,66.32,67.169,67.499,67.794,68.315,67.006,67.064,66.899,66.823,67.352,68.163,66.547,67.811,68.142,67.339,68.877,68.188,65.759,66.304,66.25,65.727,64.698,64.171,64.034,64.085,63.579,63.25,63.201,63.118,63.889,63.271,62.819,62.282,61.434,61.424,61.427,61.15,61.12,61.793,62.227
797,B,True,125.33,124.79,126.16,126.51,129.74,129.54,129.12,128.42,127.96,125.48,124.9,124.21,125.0,122.26,121.91,117.71,118.22,117.18,117.83,116.98,117.41,118.43,120.81,119.71,119.43,119.4,119.72,118.6,119.25,120.44,121.16,122.2,121.68,122.76,123.25,124.87,124.08,124.12,123.97,124.04,123.48,123.29,123.23,121.41,120.21,121.45,119.52,119.9,120.42,120.93,122.23,120.59,121.04,123.0,124.82,126.0,127.49,127.12,127.82,127.13,127.96,130.06,133.95,130.88,130.16,129.38,129.43,128.78,126.1,125.48,124.68,123.59,123.81,123.05,123.76,124.31,125.66,124.29,124.41,126.27
798,B,False,83.969,83.584,83.872,85.068,86.162,86.503,87.16,87.281,85.591,86.858,86.689,84.161,81.766,82.866,83.087,82.108,81.081,79.735,75.957,73.747,76.017,77.533,78.273,78.139,74.481,77.201,76.089,77.655,73.209,72.622,73.066,73.298,74.392,75.302,75.409,74.878,76.698,78.388,77.683,76.834,77.98,77.781,76.175,77.621,77.854,78.402,77.0,78.676,77.786,82.96,83.528,83.659,87.216,86.957,86.241,86.322,86.618,84.396,84.268,84.184,83.416,85.885,83.704,84.629,83.614,82.679,82.754,83.262,80.716,80.948,81.879,81.917,83.07,81.173,80.229,82.001,80.693,81.113,78.6,79.888
799,B,False,122.65,123.32,123.21,126.46,129.78,136.11,140.09,142.97,149.7,152.34,150.02,152.41,152.57,150.53,152.27,146.65,148.8,146.93,142.3,138.13,136.6,133.53,132.24,131.02,130.16,126.76,122.24,121.35,122.32,124.88,126.32,124.5,127.78,128.12,128.85,128.46,128.05,128.4,130.54,127.74,128.26,128.65,129.7,128.46,125.45,124.69,124.02,125.57,125.39,124.56,123.67,123.5,123.36,121.62,121.85,126.17,129.55,135.35,139.08,143.5,146.76,149.3,149.77,148.37,147.79,143.61,139.24,137.73,132.8,130.46,125.8,125.92,122.96,124.17,122.88,122.62,125.34,126.75,129.78,133.21
800,B,True,80.237,80.422,82.036,81.202,80.361,81.18,80.341,79.145,78.196,79.794,77.603,78.48,78.122,77.384,78.378,78.251,76.105,77.012,75.841,73.529,75.677,74.16,76.491,76.864,75.277,76.453,77.553,81.774,77.701,75.755,75.389,76.276,75.702,75.755,76.315,79.071,79.514,79.032,79.737,79.215,79.109,79.266,78.187,77.833,77.41,76.489,74.195,74.152,77.042,73.0,72.12,77.956,77.663,76.451,75.278,74.66,73.633,73.42,74.71,74.315,77.82,75.588,75.577,75.588,76.637,67.423,68.571,67.769,70.447,66.774,74.495,74.36,81.981,77.216,84.488,84.133,75.959,76.658,75.925,68.745
801,B,False,124.67,123.39,121.38,120.43,119.65,118.7,117.63,117.19,114.83,114.44,113.47,114.91,116.67,114.16,113.43,110.93,113.7,113.35,113.24,113.23,113.94,113.25,110.47,108.56,110.29,109.86,111.81,111.15,107.11,108.5,105.84,106.58,105.57,106.9,107.51,103.66,103.82,103.5,103.97,103.38,102.25,102.35,99.64,103.26,104.3,103.3,102.27,101.54,102.55,101.98,101.26,99.423,101.4,101.51,104.22,102.68,103.65,101.06,102.81,103.72,103.65,103.38,102.2,103.2,102.57,102.47,99.732,99.809,96.857,96.76,95.939,96.713,96.455,94.456,93.512,93.072,92.342,93.876,93.041,94.014
802,B,False,103.12,104.86,105.65,105.39,108.22,107.44,109.11,111.62,111.65,110.83,111.39,112.32,113.41,113.42,113.21,113.9,115.71,117.03,116.25,114.75,114.36,114.78,113.99,112.29,112.15,111.01,110.6,108.17,109.09,108.65,108.09,108.14,110.24,109.54,111.69,113.37,111.82,112.13,115.09,115.99,116.36,115.25,115.08,117.19,113.49,111.12,113.08,113.25,110.91,109.82,112.04,113.05,114.87,117.74,117.68,117.74,118.33,117.19,118.25,118.12,120.07,120.91,120.78,121.34,123.36,126.0,123.93,125.14,126.43,126.04,123.59,123.86,124.03,126.32,127.7,127.02,125.01,122.64,122.67,121.57
803,B,False,117.3,118.72,120.07,120.56,119.59,122.79,121.77,122.03,121.84,122.71,124.3,123.31,122.33,123.72,123.42,125.86,127.7,127.32,125.92,127.94,128.53,128.47,124.99,122.71,126.67,125.91,125.79,123.55,123.77,123.93,124.95,123.97,126.7,129.12,128.04,127.07,127.77,127.1,127.79,126.27,128.68,127.21,127.91,127.58,128.55,130.7,129.43,128.94,129.69,130.62,129.33,132.72,131.48,131.86,134.33,132.38,130.06,127.41,126.95,128.71,131.91,130.95,130.75,131.91,131.73,133.33,131.72,133.69,130.77,128.95,128.21,128.03,125.64,126.86,126.52,125.15,125.72,124.86,124.98,124.7
804,B,False,77.595,79.207,87.898,107.96,102.16,113.52,99.357,93.776,119.3,87.587,91.084,92.193,97.425,93.671,87.52,78.322,82.647,79.041,86.343,69.799,88.687,78.299,82.647,79.748,73.086,80.637,70.668,77.438,75.782,82.628,85.412,95.352,84.427,83.415,85.15,84.036,82.989,75.534,78.378,76.37,73.745,79.9,66.734,71.928,65.141,63.487,64.922,68.929,63.772,61.873,83.28,68.845,63.098,68.328,69.715,69.686,63.669,65.037,65.856,64.487,64.764,65.219,66.844,81.732,71.784,68.248,64.542,64.644,65.787,64.294,71.007,68.87,65.257,64.112,65.708,68.857,66.856,68.754,64.306,64.78
805,B,True,117.41,118.24,119.71,120.68,121.46,121.92,123.84,124.06,127.13,129.57,132.27,136.68,137.87,139.69,139.14,139.55,140.0,139.55,139.98,139.68,138.65,134.82,134.57,132.31,130.54,127.81,127.45,127.22,123.92,123.78,124.89,124.91,126.69,123.5,124.03,125.99,128.49,127.41,126.61,128.41,128.73,129.25,128.2,130.13,129.48,129.03,130.93,131.38,131.27,129.71,128.69,128.56,128.76,126.57,126.34,126.6,126.8,127.36,128.21,128.57,129.16,131.88,132.17,135.9,136.81,140.09,142.57,143.49,146.94,146.92,147.37,148.1,144.83,144.48,141.43,138.12,133.19,132.25,130.74,130.64
