,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55
29,M,False,20182000000000.0,19911000000000.0,19542000000000.0,19321000000000.0,18939000000000.0,18982000000000.0,18793000000000.0,18387000000000.0,18213000000000.0,18370000000000.0,18026000000000.0,17622000000000.0,17516000000000.0,17516000000000.0,17344000000000.0,17647000000000.0,17641000000000.0,17566000000000.0,18006000000000.0,18250000000000.0,18631000000000.0,18807000000000.0,19087000000000.0,18751000000000.0,18962000000000.0,19122000000000.0,19650000000000.0,19432000000000.0,19775000000000.0,19292000000000.0,19292000000000.0,18915000000000.0,18471000000000.0,18681000000000.0,18676000000000.0,18696000000000.0,18236000000000.0,18315000000000.0,18535000000000.0,18260000000000.0,18201000000000.0,18257000000000.0,18346000000000.0,18530000000000.0,18500000000000.0,18502000000000.0,18582000000000.0,18838000000000.0,18832000000000.0,18780000000000.0,18839000000000.0,18529000000000.0,18596000000000.0,18772000000000.0,18512000000000.0
30,M,True,1852200000000.0,1187700000000.0,2064500000000.0,1280000000000.0,1221300000000.0,1158700000000.0,1200600000000.0,1245200000000.0,1224100000000.0,1931700000000.0,1237600000000.0,1202900000000.0,1282700000000.0,1333500000000.0,1352900000000.0,1234800000000.0,1362400000000.0,1279800000000.0,1322900000000.0,1236700000000.0,1366700000000.0,1264700000000.0,1345400000000.0,1330500000000.0,1391300000000.0,1409200000000.0,1381900000000.0,1361100000000.0,1420100000000.0,1470400000000.0,1486500000000.0,1575600000000.0,2398000000000.0,1626200000000.0,1470800000000.0,1536500000000.0,1597800000000.0,1504300000000.0,1462600000000.0,1526100000000.0,1359800000000.0,1535300000000.0,1602200000000.0,1261500000000.0,1310100000000.0,1256900000000.0,1311200000000.0,1325800000000.0,1285500000000.0,1240000000000.0,1324600000000.0,1301600000000.0,1332900000000.0,1267100000000.0,1272600000000.0
31,M,False,20272000000000.0,20246000000000.0,20418000000000.0,20799000000000.0,21334000000000.0,22735000000000.0,21714000000000.0,21335000000000.0,22036000000000.0,21834000000000.0,22130000000000.0,22051000000000.0,21744000000000.0,21219000000000.0,20799000000000.0,20927000000000.0,21433000000000.0,21729000000000.0,22040000000000.0,21723000000000.0,21451000000000.0,22141000000000.0,22433000000000.0,22066000000000.0,22968000000000.0,22574000000000.0,23572000000000.0,23244000000000.0,23774000000000.0,24495000000000.0,24507000000000.0,24971000000000.0,24793000000000.0,24479000000000.0,25100000000000.0,25185000000000.0,25230000000000.0,24973000000000.0,25342000000000.0,25222000000000.0,25748000000000.0,26116000000000.0,25881000000000.0,25623000000000.0,26242000000000.0,26570000000000.0,25996000000000.0,26793000000000.0,26301000000000.0,27165000000000.0,28039000000000.0,27203000000000.0,27551000000000.0,27422000000000.0,27475000000000.0
32,M,False,14874000000000.0,14402000000000.0,13859000000000.0,13648000000000.0,13366000000000.0,13259000000000.0,13376000000000.0,12990000000000.0,13252000000000.0,13105000000000.0,13019000000000.0,13161000000000.0,13125000000000.0,13013000000000.0,13305000000000.0,14237000000000.0,12540000000000.0,12209000000000.0,12627000000000.0,12863000000000.0,13017000000000.0,13119000000000.0,13166000000000.0,14771000000000.0,13387000000000.0,13160000000000.0,12747000000000.0,12732000000000.0,12181000000000.0,12209000000000.0,11718000000000.0,12697000000000.0,11269000000000.0,11129000000000.0,11194000000000.0,11100000000000.0,11011000000000.0,11156000000000.0,11919000000000.0,11090000000000.0,11090000000000.0,11462000000000.0,11393000000000.0,11098000000000.0,11175000000000.0,10973000000000.0,10991000000000.0,11048000000000.0,11058000000000.0,10990000000000.0,10625000000000.0,10413000000000.0,10356000000000.0,10097000000000.0,9899500000000.0
33,M,False,10419000000000.0,10166000000000.0,10618000000000.0,11173000000000.0,11409000000000.0,10534000000000.0,11162000000000.0,11053000000000.0,11111000000000.0,11591000000000.0,11618000000000.0,11784000000000.0,12038000000000.0,12275000000000.0,12620000000000.0,12679000000000.0,12545000000000.0,13533000000000.0,13233000000000.0,14158000000000.0,14360000000000.0,14450000000000.0,14906000000000.0,14547000000000.0,14255000000000.0,14253000000000.0,14186000000000.0,14568000000000.0,14592000000000.0,14436000000000.0,14177000000000.0,15606000000000.0,13960000000000.0,15062000000000.0,15956000000000.0,15937000000000.0,16513000000000.0,15837000000000.0,15016000000000.0,14817000000000.0,17403000000000.0,15595000000000.0,15921000000000.0,15219000000000.0,14938000000000.0,15005000000000.0,14639000000000.0,14563000000000.0,14591000000000.0,14973000000000.0,14632000000000.0,14628000000000.0,14942000000000.0,15443000000000.0,15877000000000.0
34,M,True,10972000000000.0,11105000000000.0,11257000000000.0,11503000000000.0,11928000000000.0,12378000000000.0,12554000000000.0,13458000000000.0,14027000000000.0,14180000000000.0,13986000000000.0,14478000000000.0,15333000000000.0,15645000000000.0,16397000000000.0,16772000000000.0,16914000000000.0,17050000000000.0,17226000000000.0,17394000000000.0,17581000000000.0,17834000000000.0,17852000000000.0,17549000000000.0,17606000000000.0,17787000000000.0,18318000000000.0,18752000000000.0,18971000000000.0,19682000000000.0,19848000000000.0,20190000000000.0,20841000000000.0,22056000000000.0,22010000000000.0,23079000000000.0,23306000000000.0,24108000000000.0,24927000000000.0,27079000000000.0,28142000000000.0,28436000000000.0,29734000000000.0,29817000000000.0,30158000000000.0,30696000000000.0,30701000000000.0,30559000000000.0,31685000000000.0,31838000000000.0,32180000000000.0,33309000000000.0,33574000000000.0,33701000000000.0,34562000000000.0
35,M,True,45529000000000.0,46110000000000.0,46762000000000.0,46767000000000.0,46812000000000.0,46783000000000.0,47303000000000.0,47846000000000.0,48099000000000.0,47524000000000.0,48168000000000.0,47928000000000.0,48664000000000.0,48218000000000.0,48045000000000.0,47392000000000.0,47953000000000.0,47334000000000.0,46673000000000.0,46440000000000.0,46331000000000.0,46198000000000.0,46657000000000.0,46652000000000.0,47236000000000.0,47250000000000.0,47150000000000.0,47666000000000.0,48521000000000.0,48347000000000.0,47665000000000.0,48457000000000.0,48247000000000.0,48735000000000.0,48964000000000.0,49041000000000.0,49155000000000.0,49322000000000.0,49503000000000.0,49099000000000.0,48684000000000.0,48961000000000.0,49798000000000.0,50329000000000.0,50637000000000.0,49921000000000.0,50534000000000.0,50522000000000.0,50492000000000.0,49582000000000.0,49678000000000.0,49648000000000.0,50103000000000.0,49338000000000.0,49572000000000.0
36,M,False,16550000000000.0,16512000000000.0,16523000000000.0,16911000000000.0,17080000000000.0,17492000000000.0,18186000000000.0,19097000000000.0,19842000000000.0,20333000000000.0,20471000000000.0,20851000000000.0,21408000000000.0,21707000000000.0,22623000000000.0,22435000000000.0,22363000000000.0,22186000000000.0,21703000000000.0,21281000000000.0,22145000000000.0,21727000000000.0,21877000000000.0,21999000000000.0,21246000000000.0,21139000000000.0,20916000000000.0,21408000000000.0,21435000000000.0,21733000000000.0,20861000000000.0,21234000000000.0,21608000000000.0,21796000000000.0,22215000000000.0,21918000000000.0,22189000000000.0,22294000000000.0,22416000000000.0,22777000000000.0,22838000000000.0,23254000000000.0,23287000000000.0,24246000000000.0,24360000000000.0,25129000000000.0,26070000000000.0,25809000000000.0,26351000000000.0,25877000000000.0,25945000000000.0,25245000000000.0,25017000000000.0,24620000000000.0,25167000000000.0
37,M,False,52287000000000.0,52627000000000.0,52573000000000.0,53283000000000.0,53552000000000.0,52458000000000.0,52527000000000.0,53231000000000.0,53593000000000.0,53380000000000.0,53562000000000.0,53651000000000.0,53823000000000.0,53487000000000.0,53208000000000.0,53647000000000.0,53618000000000.0,54017000000000.0,54219000000000.0,54442000000000.0,54523000000000.0,54647000000000.0,55170000000000.0,54697000000000.0,55289000000000.0,54724000000000.0,54782000000000.0,54941000000000.0,55459000000000.0,55548000000000.0,55591000000000.0,56008000000000.0,56422000000000.0,56140000000000.0,56493000000000.0,56910000000000.0,56270000000000.0,56229000000000.0,56262000000000.0,56921000000000.0,57649000000000.0,57005000000000.0,56979000000000.0,55831000000000.0,56068000000000.0,56167000000000.0,56741000000000.0,56301000000000.0,55741000000000.0,56029000000000.0,56385000000000.0,56116000000000.0,56190000000000.0,55804000000000.0,55144000000000.0
38,M,True,52740000000000.0,52986000000000.0,52431000000000.0,52779000000000.0,53718000000000.0,53873000000000.0,53193000000000.0,53478000000000.0,53553000000000.0,53533000000000.0,53340000000000.0,53243000000000.0,53396000000000.0,53583000000000.0,53824000000000.0,53410000000000.0,52912000000000.0,52828000000000.0,52999000000000.0,53251000000000.0,53236000000000.0,53320000000000.0,54079000000000.0,53939000000000.0,53547000000000.0,54157000000000.0,53564000000000.0,53758000000000.0,53850000000000.0,53393000000000.0,53227000000000.0,53490000000000.0,53711000000000.0,53292000000000.0,53850000000000.0,53672000000000.0,54037000000000.0,54946000000000.0,54597000000000.0,52908000000000.0,54355000000000.0,54033000000000.0,54111000000000.0,54253000000000.0,53774000000000.0,54739000000000.0,54596000000000.0,53932000000000.0,53227000000000.0,53276000000000.0,53622000000000.0,53119000000000.0,52617000000000.0,52855000000000.0,52954000000000.0
39,M,True,25572000000000.0,25485000000000.0,26309000000000.0,25965000000000.0,26829000000000.0,26199000000000.0,26551000000000.0,26598000000000.0,26222000000000.0,26258000000000.0,26320000000000.0,25500000000000.0,25963000000000.0,25705000000000.0,25911000000000.0,25710000000000.0,25491000000000.0,25628000000000.0,25696000000000.0,24988000000000.0,25218000000000.0,25361000000000.0,25683000000000.0,25824000000000.0,25637000000000.0,25428000000000.0,25084000000000.0,25034000000000.0,24610000000000.0,24626000000000.0,24192000000000.0,23895000000000.0,23510000000000.0,23234000000000.0,23259000000000.0,22971000000000.0,23058000000000.0,22434000000000.0,22317000000000.0,22177000000000.0,21840000000000.0,21397000000000.0,21256000000000.0,21380000000000.0,21317000000000.0,21563000000000.0,22214000000000.0,23421000000000.0,26332000000000.0,26157000000000.0,27272000000000.0,27661000000000.0,27216000000000.0,26975000000000.0,27252000000000.0
40,M,False,53410000000000.0,52912000000000.0,52828000000000.0,52999000000000.0,53251000000000.0,53236000000000.0,53320000000000.0,54079000000000.0,53939000000000.0,53547000000000.0,54157000000000.0,53564000000000.0,53758000000000.0,53850000000000.0,53393000000000.0,53227000000000.0,53490000000000.0,53711000000000.0,53292000000000.0,53850000000000.0,53672000000000.0,54037000000000.0,54946000000000.0,54597000000000.0,52908000000000.0,54355000000000.0,54033000000000.0,54111000000000.0,54253000000000.0,53774000000000.0,54739000000000.0,54596000000000.0,53932000000000.0,53227000000000.0,53276000000000.0,53622000000000.0,53119000000000.0,52617000000000.0,52855000000000.0,52954000000000.0,52615000000000.0,52952000000000.0,52946000000000.0,53801000000000.0,53845000000000.0,54964000000000.0,54518000000000.0,54628000000000.0,54519000000000.0,54195000000000.0,54540000000000.0,54855000000000.0,54330000000000.0,54127000000000.0,53576000000000.0
41,M,False,25696000000000.0,24988000000000.0,25218000000000.0,25361000000000.0,25683000000000.0,25824000000000.0,25637000000000.0,25428000000000.0,25084000000000.0,25034000000000.0,24610000000000.0,24626000000000.0,24192000000000.0,23895000000000.0,23510000000000.0,23234000000000.0,23259000000000.0,22971000000000.0,23058000000000.0,22434000000000.0,22317000000000.0,22177000000000.0,21840000000000.0,21397000000000.0,21256000000000.0,21380000000000.0,21317000000000.0,21563000000000.0,22214000000000.0,23421000000000.0,26332000000000.0,26157000000000.0,27272000000000.0,27661000000000.0,27216000000000.0,26975000000000.0,27252000000000.0,27772000000000.0,27503000000000.0,27398000000000.0,27146000000000.0,27753000000000.0,28280000000000.0,28653000000000.0,28920000000000.0,28966000000000.0,29290000000000.0,29592000000000.0,29897000000000.0,29883000000000.0,30141000000000.0,30944000000000.0,30282000000000.0,30525000000000.0,31033000000000.0
42,M,False,26975000000000.0,27252000000000.0,27772000000000.0,27503000000000.0,27398000000000.0,27146000000000.0,27753000000000.0,28280000000000.0,28653000000000.0,28920000000000.0,28966000000000.0,29290000000000.0,29592000000000.0,29897000000000.0,29883000000000.0,30141000000000.0,30944000000000.0,30282000000000.0,30525000000000.0,31033000000000.0,31511000000000.0,32360000000000.0,32168000000000.0,32799000000000.0,33822000000000.0,33279000000000.0,33247000000000.0,33764000000000.0,33535000000000.0,35206000000000.0,35037000000000.0,34365000000000.0,34441000000000.0,34775000000000.0,35027000000000.0,35261000000000.0,34934000000000.0,35117000000000.0,35269000000000.0,35385000000000.0,36610000000000.0,36931000000000.0,37000000000000.0,38008000000000.0,38056000000000.0,37845000000000.0,38544000000000.0,39705000000000.0,40220000000000.0,40873000000000.0,40823000000000.0,41551000000000.0,41702000000000.0,40276000000000.0,39388000000000.0
43,M,False,28260000000000.0,28500000000000.0,27762000000000.0,27543000000000.0,27255000000000.0,27569000000000.0,27575000000000.0,27836000000000.0,27563000000000.0,27485000000000.0,27578000000000.0,27473000000000.0,27848000000000.0,28487000000000.0,28406000000000.0,28403000000000.0,28803000000000.0,28843000000000.0,29028000000000.0,28903000000000.0,29633000000000.0,29234000000000.0,29755000000000.0,29242000000000.0,29030000000000.0,28286000000000.0,28322000000000.0,27690000000000.0,27809000000000.0,27647000000000.0,27340000000000.0,27271000000000.0,27701000000000.0,27276000000000.0,28060000000000.0,27764000000000.0,28229000000000.0,28907000000000.0,29554000000000.0,30049000000000.0,29993000000000.0,30485000000000.0,30647000000000.0,30701000000000.0,30208000000000.0,30284000000000.0,29859000000000.0,29167000000000.0,28927000000000.0,29005000000000.0,29248000000000.0,29091000000000.0,28658000000000.0,28433000000000.0,28845000000000.0
44,M,True,83914000000000.0,83478000000000.0,82040000000000.0,81623000000000.0,80613000000000.0,79183000000000.0,80073000000000.0,79789000000000.0,78904000000000.0,79832000000000.0,80225000000000.0,80297000000000.0,80237000000000.0,81342000000000.0,81988000000000.0,82055000000000.0,82943000000000.0,83035000000000.0,81572000000000.0,80844000000000.0,80136000000000.0,79376000000000.0,78223000000000.0,77596000000000.0,77178000000000.0,77004000000000.0,76652000000000.0,76501000000000.0,77227000000000.0,76356000000000.0,76792000000000.0,76761000000000.0,77000000000000.0,76839000000000.0,76942000000000.0,76400000000000.0,76986000000000.0,77169000000000.0,77295000000000.0,76334000000000.0,77119000000000.0,76200000000000.0,76998000000000.0,76979000000000.0,77018000000000.0,77563000000000.0,76617000000000.0,76082000000000.0,75510000000000.0,76691000000000.0,76575000000000.0,76885000000000.0,75841000000000.0,76251000000000.0,76197000000000.0
45,M,True,38076000000000.0,39062000000000.0,38640000000000.0,38903000000000.0,38950000000000.0,38669000000000.0,38258000000000.0,37975000000000.0,37678000000000.0,37738000000000.0,37274000000000.0,36856000000000.0,37374000000000.0,37546000000000.0,36999000000000.0,37322000000000.0,36851000000000.0,36887000000000.0,37331000000000.0,37656000000000.0,37534000000000.0,37831000000000.0,38487000000000.0,39114000000000.0,39169000000000.0,38842000000000.0,38643000000000.0,38722000000000.0,40079000000000.0,39229000000000.0,38843000000000.0,39007000000000.0,39714000000000.0,39069000000000.0,40455000000000.0,39350000000000.0,39177000000000.0,40168000000000.0,41082000000000.0,39836000000000.0,40660000000000.0,41701000000000.0,41540000000000.0,43094000000000.0,43953000000000.0,43163000000000.0,45068000000000.0,45082000000000.0,44162000000000.0,45634000000000.0,44604000000000.0,45027000000000.0,46559000000000.0,46014000000000.0,46584000000000.0
46,M,False,82055000000000.0,82943000000000.0,83035000000000.0,81572000000000.0,80844000000000.0,80136000000000.0,79376000000000.0,78223000000000.0,77596000000000.0,77178000000000.0,77004000000000.0,76652000000000.0,76501000000000.0,77227000000000.0,76356000000000.0,76792000000000.0,76761000000000.0,77000000000000.0,76839000000000.0,76942000000000.0,76400000000000.0,76986000000000.0,77169000000000.0,77295000000000.0,76334000000000.0,77119000000000.0,76200000000000.0,76998000000000.0,76979000000000.0,77018000000000.0,77563000000000.0,76617000000000.0,76082000000000.0,75510000000000.0,76691000000000.0,76575000000000.0,76885000000000.0,75841000000000.0,76251000000000.0,76197000000000.0,76784000000000.0,76942000000000.0,76491000000000.0,76536000000000.0,76921000000000.0,77755000000000.0,78163000000000.0,78428000000000.0,79316000000000.0,79700000000000.0,80277000000000.0,79475000000000.0,78067000000000.0,76748000000000.0,76463000000000.0
