,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35
1611,B,False,93.652,93.855,93.475,89.78,90.219,87.384,89.527,86.108,88.547,86.804,89.048,89.692,89.867,90.965,92.487,93.283,94.669,95.422,96.743,95.95,97.263,98.819,99.124,99.727,99.385,99.448,102.07,103.02,100.87,106.36,108.44,108.91,110.6,107.71,111.38
1612,B,False,478.78,480.25,490.01,486.7,493.8,495.14,496.14,489.77,495.82,498.29,493.55,496.86,487.6,491.19,486.07,485.49,483.82,485.56,486.11,487.02,484.23,481.81,485.04,485.28,480.27,482.41,481.7,480.63,479.7,487.09,490.79,492.24,497.96,496.95,496.96
1613,B,False,108.03,108.48,110.92,108.25,110.83,109.86,105.52,114.32,118.92,113.13,103.31,98.216,110.76,107.98,103.85,111.73,109.34,105.09,109.8,101.12,100.2,105.27,104.37,110.28,114.16,122.88,113.71,115.44,108.55,118.64,117.79,117.3,114.79,100.72,92.72
1614,B,False,192.46,188.88,184.43,184.58,183.32,182.43,184.18,184.64,182.79,185.54,183.08,182.79,184.73,187.19,186.25,186.3,186.16,185.14,186.38,187.99,186.73,187.11,189.69,189.15,190.7,190.82,190.89,190.85,189.46,187.34,185.54,188.18,184.5,182.92,183.58
1615,B,False,83.538,88.107,88.974,88.847,88.146,89.43,90.996,90.494,93.207,95.952,99.725,101.27,103.64,105.29,107.87,107.84,112.28,112.98,117.82,119.97,120.72,122.46,123.58,124.48,126.94,126.3,126.88,132.24,133.73,137.39,139.23,138.65,139.55,146.0,148.63
1616,B,False,107.12,105.5,105.81,110.63,106.76,109.69,109.81,108.38,109.67,108.28,108.89,112.5,116.22,113.1,114.75,115.0,117.79,119.74,121.57,121.69,123.42,118.91,120.13,123.54,120.09,121.24,124.38,117.74,122.13,124.49,122.61,121.29,121.69,125.86,119.84
1617,B,False,306.96,307.15,316.46,313.43,314.6,314.15,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49,322.78,319.72,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48,317.77,318.44,320.92,320.02,323.92
1618,B,False,157.09,160.36,162.09,161.89,159.68,158.65,158.84,162.38,160.47,162.85,160.65,160.12,159.5,159.61,160.65,161.07,155.09,153.46,155.26,154.88,154.52,157.03,159.22,157.63,155.29,155.46,158.58,154.56,157.07,155.47,156.9,155.88,155.26,151.76,154.08
1619,B,False,172.72,174.3,178.25,180.17,182.49,185.94,191.15,194.65,196.98,201.04,202.41,199.91,201.65,200.23,201.2,202.86,203.67,206.38,210.3,211.75,214.96,214.56,214.16,212.58,211.07,213.45,210.64,211.01,209.72,210.94,213.34,216.84,219.34,218.17,220.42
1620,B,True,504.99,503.99,501.82,509.19,515.04,509.68,512.34,515.9,514.41,517.18,520.42,517.03,522.31,522.53,520.43,519.4,522.21,520.91,518.81,521.43,530.79,529.4,527.0,531.6,533.45,530.46,529.95,533.1,530.7,522.17,524.72,525.62,522.17,522.75,532.46
1621,B,False,588.25,578.28,568.4,553.69,553.47,552.11,557.23,565.17,556.98,550.8,550.92,549.35,542.58,542.49,542.94,541.6,534.67,516.26,518.44,519.49,530.72,518.33,510.11,500.81,495.25,492.37,489.0,481.01,481.33,477.21,482.22,486.85,481.04,466.58,467.18
1622,B,False,450.65,455.28,455.8,450.38,448.8,444.29,455.38,456.47,454.24,451.56,440.42,443.81,443.59,442.42,449.56,445.36,443.48,446.94,445.64,448.31,443.43,443.17,437.05,441.57,437.63,437.16,432.78,436.54,436.67,437.61,437.24,441.81,445.37,443.72,448.62
1623,B,False,538.67,538.14,545.44,539.96,546.99,551.92,556.87,556.88,551.87,554.27,556.69,552.94,547.13,553.93,550.08,550.99,550.7,548.43,544.33,549.67,545.68,542.78,541.26,546.59,538.12,542.13,542.08,551.63,546.9,543.3,540.89,537.17,543.7,546.46,548.01
1624,B,False,151.34,152.83,153.96,154.55,154.36,155.4,156.31,161.36,163.9,165.56,174.14,182.95,186.32,191.92,194.48,199.33,202.84,206.32,205.77,211.3,212.71,219.39,227.84,228.69,234.79,233.15,234.23,236.71,238.69,236.94,235.6,232.85,236.65,244.32,243.26
1625,B,False,105.49,107.93,106.46,105.56,108.53,108.6,112.14,108.9,109.72,109.14,109.57,107.72,101.04,101.37,100.5,99.519,94.6,94.548,95.627,94.68,92.163,94.082,95.604,92.407,91.485,95.15,91.454,89.766,90.697,88.1,87.268,86.91,90.537,87.051,82.585
1626,B,False,313.66,313.3,311.33,311.66,309.34,307.73,304.43,305.12,305.06,305.37,309.77,308.08,304.63,304.08,302.78,300.77,304.88,305.17,299.34,299.72,295.68,293.92,296.8,293.64,291.64,293.38,287.85,283.83,284.58,286.06,284.41,283.4,281.67,279.89,279.47
1627,B,False,166.38,166.24,170.8,165.71,169.66,169.59,173.25,174.27,174.81,165.69,163.52,169.3,180.19,182.33,187.39,181.68,181.27,182.26,180.34,177.63,171.19,173.23,170.66,168.31,166.93,168.31,169.77,165.5,163.98,161.51,161.08,157.15,159.26,157.11,156.12
1628,B,False,545.85,553.46,558.6,559.53,561.08,561.87,565.32,568.61,572.58,568.65,568.37,564.73,559.64,558.39,557.81,553.03,552.18,551.4,549.69,548.02,541.18,543.37,548.49,537.37,541.68,542.72,536.88,547.6,545.53,545.28,545.05,549.66,550.99,548.5,549.18
1629,B,False,211.44,210.95,209.04,209.42,211.82,211.56,209.6,213.56,212.09,213.65,213.31,212.2,213.32,211.29,213.11,213.13,214.58,214.71,215.84,218.73,217.61,217.5,218.37,217.58,220.95,218.47,220.02,220.65,221.54,218.98,220.15,220.29,218.16,221.54,221.16
1630,B,False,198.91,200.32,199.85,203.71,208.6,209.59,207.98,209.85,210.66,212.2,217.27,219.19,221.26,224.27,229.68,231.11,233.41,235.8,238.43,240.59,242.15,244.11,245.7,246.92,249.03,249.78,248.81,254.31,253.53,255.57,258.66,262.76,267.81,262.43,264.72
1631,B,False,461.79,466.63,465.7,466.73,468.62,470.04,474.13,472.57,469.45,471.78,470.1,470.77,473.98,475.4,472.02,474.71,473.2,471.61,473.7,474.64,476.4,478.1,474.63,470.29,471.83,475.12,473.12,466.48,466.92,466.18,467.47,469.12,467.72,468.06,472.45
1632,B,False,394.81,394.1,389.7,394.87,390.44,386.61,384.73,380.74,375.35,374.12,374.31,368.11,365.95,366.53,371.69,371.52,372.56,369.51,369.2,373.78,371.69,369.92,372.78,366.28,368.76,370.43,375.28,377.36,378.54,373.15,371.89,372.53,367.12,369.55,368.54
1633,B,False,335.12,333.1,333.4,334.26,339.42,339.1,338.9,342.15,337.44,344.21,348.59,349.47,345.51,338.9,341.13,342.29,345.88,341.24,339.54,342.04,342.75,338.16,340.01,341.72,343.95,344.0,339.22,336.92,336.39,337.57,339.25,337.09,337.86,341.11,343.5
1634,B,False,241.0,243.26,241.97,242.72,242.3,244.62,247.74,247.12,247.85,247.72,250.2,245.45,247.5,252.07,250.18,250.84,250.08,249.68,247.46,249.49,254.38,255.96,255.12,253.93,250.56,251.91,258.03,252.53,244.21,246.83,247.06,248.32,252.59,253.39,250.9
1635,B,False,321.14,319.51,318.43,316.56,315.96,316.22,318.96,321.02,320.32,321.68,321.99,319.86,322.02,320.48,323.85,324.85,321.66,319.82,326.18,320.72,324.42,324.35,326.02,326.41,324.6,322.75,325.33,326.53,328.89,330.28,327.58,325.6,328.54,329.92,336.95
1636,B,False,137.4,136.7,134.94,138.0,135.98,134.77,135.09,135.52,133.16,133.62,136.18,135.2,132.8,132.96,134.67,134.9,129.55,131.58,131.25,132.97,136.28,135.54,139.6,140.25,141.25,141.42,141.6,143.65,139.87,138.65,138.94,139.02,138.31,138.58,136.53
1637,B,False,509.74,507.15,503.81,522.89,506.0,502.73,503.08,494.44,501.52,505.82,512.55,515.92,513.71,502.83,515.42,508.71,513.98,505.79,520.95,528.41,519.29,529.09,534.51,539.3,525.59,525.64,530.95,541.11,544.11,551.99,537.4,536.66,553.58,552.44,542.7
1638,B,False,157.15,157.05,157.07,156.85,155.77,157.03,155.94,152.28,155.34,155.64,156.25,153.51,153.57,150.73,149.65,150.38,149.0,149.91,151.14,152.29,155.02,155.78,156.84,155.94,157.26,156.83,156.93,155.28,154.32,154.24,153.32,155.5,157.01,159.86,158.21
1639,B,False,335.53,340.41,339.81,344.03,342.99,342.27,343.49,346.65,346.42,345.9,346.46,344.98,348.5,353.13,353.47,353.16,357.95,358.24,359.52,359.04,358.29,358.44,362.63,362.52,362.83,359.89,360.78,360.43,361.47,358.57,357.22,362.39,361.97,364.96,363.49
1640,B,False,653.12,654.69,654.97,658.19,655.78,660.89,664.36,665.91,671.79,673.11,680.7,684.12,688.11,689.91,691.13,696.27,697.95,699.06,698.99,702.65,703.03,708.9,714.41,721.85,724.13,727.39,730.25,727.9,730.6,733.91,732.69,737.0,738.53,736.33,747.11
1641,B,False,754.45,754.84,756.29,757.77,770.89,787.96,771.13,770.36,769.89,777.8,776.47,777.82,783.46,783.99,781.04,784.64,783.3,792.4,795.36,788.59,790.32,796.06,797.85,789.55,784.67,785.94,793.21,786.96,788.81,795.89,792.83,792.45,792.23,794.64,797.83
1642,B,False,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76,323.55,318.65,318.67,322.31,322.43,321.02,321.0,321.11,321.42,318.91,323.4,322.33,320.72,319.39,323.76,315.51,323.61,320.23,318.49,315.11,317.87,321.04,316.82,311.49,312.48,312.51,311.07
1643,B,False,331.37,327.44,327.44,329.39,330.29,326.12,321.94,325.76,323.23,327.14,324.35,324.64,327.69,324.79,327.58,326.17,328.3,329.29,327.96,324.33,325.72,325.78,325.22,322.36,319.22,318.12,314.44,311.74,310.62,310.37,310.5,307.03,309.75,310.42,312.68
1644,B,False,162.89,162.59,161.88,159.65,162.82,166.08,165.87,168.04,165.07,164.4,164.99,164.49,163.41,162.16,160.33,159.38,159.45,156.34,156.54,155.81,155.64,155.68,154.85,158.73,159.59,157.1,155.01,157.66,161.39,159.03,159.82,159.59,158.85,159.88,157.24
1645,B,False,269.36,268.07,272.38,272.5,278.39,279.31,278.25,281.74,281.24,283.03,285.05,285.14,287.3,291.08,292.39,295.82,297.11,296.56,298.08,298.47,297.0,299.77,299.63,301.51,305.95,305.47,307.98,307.67,304.54,306.43,308.52,312.08,312.72,317.35,318.21
1646,B,False,159.11,160.42,157.84,159.02,153.83,161.48,159.69,160.84,160.22,162.69,163.92,167.23,166.78,171.2,169.62,166.01,168.05,163.84,159.21,165.05,163.47,167.35,167.78,166.12,166.81,163.84,167.49,175.05,172.38,172.77,172.14,176.87,176.85,177.53,179.68
1647,B,False,499.69,499.18,500.24,497.19,501.75,500.6,501.04,505.03,508.08,507.35,508.64,505.52,501.08,506.61,504.11,500.24,499.9,499.11,500.07,504.33,509.59,507.44,503.96,502.11,500.3,500.03,501.02,496.05,497.56,500.92,502.04,504.67,502.36,501.49,503.32
1648,B,False,152.76,151.14,168.24,180.83,190.16,205.49,207.62,212.63,205.49,210.51,209.37,218.37,214.67,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88
1649,B,False,81.76,82.641,80.802,82.226,89.089,88.86,96.251,102.1,96.202,98.349,98.781,96.716,97.213,96.515,94.143,93.691,90.087,88.853,87.133,88.089,86.383,86.724,86.289,88.723,92.549,92.214,93.353,94.881,94.122,98.689,102.76,100.26,99.051,93.932,94.14
1650,B,False,211.95,212.64,212.74,216.38,213.43,213.36,214.5,215.47,217.83,220.89,218.11,217.79,217.78,219.74,218.68,221.98,221.46,218.65,216.05,219.08,216.0,213.29,212.24,214.57,213.7,214.67,216.89,219.4,216.88,217.18,218.8,219.41,220.04,221.18,221.97
1651,B,False,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32,301.63,292.61,293.36,309.62,314.99,311.05,314.67
1652,B,False,207.62,212.63,205.49,210.51,209.37,218.37,214.67,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32
1653,B,False,295.79,294.72,290.28,287.35,288.51,288.3,290.07,293.43,295.36,292.67,292.72,294.63,294.6,294.96,295.76,296.34,297.57,297.58,300.94,299.77,296.04,294.88,293.62,288.93,288.43,289.63,288.9,288.54,288.26,284.69,285.27,284.53,285.16,282.92,280.41
1654,B,False,404.85,402.74,398.52,398.21,398.31,399.04,402.43,403.44,403.8,404.14,400.65,398.96,402.98,404.21,407.76,407.33,407.17,406.41,406.97,402.96,403.25,404.18,398.8,396.05,402.22,403.84,405.69,404.01,405.17,407.47,404.76,405.44,408.31,410.15,407.19
1655,B,False,128.61,128.01,127.98,128.67,129.9,129.7,128.2,128.59,128.92,127.29,127.31,126.65,126.88,127.48,126.34,126.36,126.7,125.74,123.89,124.84,124.41,125.28,122.5,124.97,124.41,127.3,125.66,125.43,125.72,127.7,126.67,128.83,127.3,128.17,128.53
1656,B,False,212.09,218.18,218.92,227.6,234.03,235.4,243.06,250.06,255.51,260.22,268.44,272.49,276.16,270.38,275.42,280.05,288.27,294.1,297.69,300.31,309.34,308.37,313.99,319.09,319.45,324.8,330.8,333.06,334.59,343.36,343.6,334.5,335.16,338.41,341.21
1657,B,False,96.24,95.074,94.054,94.377,92.269,89.149,87.38,89.185,92.15,92.046,93.655,93.955,93.829,94.328,95.482,95.957,96.482,96.33,94.3,97.714,98.215,99.856,97.14,97.93,97.484,98.086,100.19,99.738,99.118,100.43,101.06,102.2,101.79,99.477,99.544
1658,B,False,423.63,426.14,425.48,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91,459.6,457.9,459.88,463.09,463.4,463.93,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07
1659,B,False,327.65,343.55,338.22,346.03,354.19,355.3,368.34,369.13,362.22,373.19,371.23,368.06,363.94,366.3,370.24,368.73,369.04,371.23,374.81,387.12,379.62,381.41,387.56,387.14,384.04,393.82,388.45,394.9,394.71,398.51,399.79,400.14,402.89,409.96,418.11
1660,B,False,162.86,163.46,161.49,164.58,164.92,162.44,161.97,157.37,155.66,156.56,157.98,157.69,159.65,157.5,157.64,158.66,155.69,154.19,153.08,152.51,151.9,154.81,152.18,149.53,147.89,148.5,149.17,151.92,147.75,149.8,152.19,150.72,148.98,147.97,146.52
1661,B,False,143.69,141.43,138.75,138.77,138.42,135.85,137.94,137.84,135.98,137.42,135.73,135.18,133.25,136.79,136.08,137.26,136.75,135.94,135.19,133.92,133.02,133.57,132.13,132.11,131.81,131.51,130.13,129.81,128.24,129.4,128.48,128.55,128.54,126.31,125.25
1662,B,False,690.59,685.13,688.2,691.44,689.27,689.97,684.43,688.8,680.2,675.96,675.57,673.01,679.5,679.83,675.8,674.13,669.17,673.65,670.85,667.6,667.81,667.07,667.2,662.27,666.63,660.08,656.5,656.4,652.02,650.3,645.87,645.1,642.74,640.47,637.62
1663,B,False,213.37,213.56,212.37,213.26,217.19,219.15,214.02,214.33,213.67,220.24,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07,218.7,221.49,225.4,220.81,222.91,222.59,224.75,224.8,228.08,230.65,229.37,229.57,235.6,234.25,230.99
1664,B,False,207.96,209.47,209.61,213.6,213.7,219.0,224.51,224.49,221.72,222.02,218.18,226.53,228.52,230.08,231.02,227.82,225.77,227.87,228.91,227.07,227.36,228.14,229.35,230.17,231.1,235.88,238.87,242.27,248.35,246.81,248.08,251.1,255.96,256.34,254.39
1665,B,False,95.437,103.93,108.71,107.68,112.12,110.19,108.81,105.96,107.34,106.32,101.57,103.75,106.53,110.03,109.51,107.82,108.25,107.12,105.5,105.81,110.63,106.76,109.69,109.81,108.38,109.67,108.28,108.89,112.5,116.22,113.1,114.75,115.0,117.79,119.74
1666,B,False,235.24,235.03,237.89,238.42,238.37,242.43,244.51,246.57,247.95,249.1,249.21,247.52,247.7,247.04,246.32,248.37,251.71,257.23,257.25,258.13,258.73,259.84,260.15,262.7,260.81,258.43,260.58,257.91,258.36,258.31,256.74,255.72,257.91,257.7,259.0
1667,B,False,168.23,168.5,170.12,170.61,173.96,173.95,172.47,173.26,170.87,169.92,170.49,170.75,167.45,166.31,165.04,163.99,162.53,159.38,157.62,157.41,159.25,157.16,156.36,154.37,154.65,156.53,156.31,158.62,155.21,155.62,157.02,157.3,156.49,154.14,152.51
1668,B,False,490.47,493.38,487.51,488.35,491.32,486.42,486.49,487.04,495.45,491.4,490.5,487.34,486.41,489.48,487.6,489.3,489.76,482.4,487.26,489.68,489.02,492.06,493.18,491.68,491.21,487.29,486.58,490.14,494.39,490.92,486.99,489.93,487.45,490.6,488.02
1669,B,False,187.73,184.74,184.01,184.16,185.12,180.77,182.27,180.75,177.05,177.57,174.9,171.15,171.05,170.0,174.19,168.8,167.89,168.54,168.24,166.47,167.92,169.75,170.53,166.18,167.1,171.27,167.75,170.45,167.0,168.0,166.74,169.15,173.72,178.01,174.25
1670,B,False,231.62,223.95,233.68,231.99,229.91,232.52,238.2,228.0,235.05,245.54,249.94,244.08,234.58,233.9,233.49,235.65,237.02,238.13,241.27,238.36,232.69,232.75,236.59,234.4,228.19,219.46,231.22,225.07,220.12,216.08,222.97,222.79,216.41,210.58,215.1
1671,B,False,429.08,431.28,425.62,424.06,427.35,428.08,423.9,423.21,422.51,422.99,423.34,424.35,422.36,418.94,423.14,425.16,423.64,421.75,422.2,424.36,424.45,424.27,431.35,430.78,432.3,433.99,444.1,445.28,442.42,443.09,441.83,442.05,442.53,442.75,441.2
1672,B,False,355.57,352.74,353.24,359.06,360.86,358.11,355.03,350.27,355.83,351.73,355.15,356.65,360.11,357.34,358.73,358.96,355.87,359.52,354.3,353.3,354.06,355.35,357.98,362.98,360.8,362.65,359.76,359.22,359.53,355.56,355.49,352.25,349.99,350.55,348.08
1673,B,False,385.38,388.08,387.87,388.28,383.52,378.69,380.0,380.73,381.49,379.49,376.07,375.74,377.74,376.58,379.1,383.73,384.3,385.58,383.17,377.2,373.53,376.64,376.04,373.94,376.17,379.44,380.1,381.32,383.4,381.17,387.21,389.19,390.52,390.79,391.42
1674,B,False,1090.4,1097.8,1105.2,1095.2,1107.2,1103.9,1103.6,1117.1,1128.8,1140.4,1134.4,1140.2,1141.7,1140.6,1150.3,1147.2,1150.6,1150.1,1145.3,1143.0,1144.1,1135.3,1140.3,1136.1,1143.7,1139.4,1150.7,1148.2,1139.8,1143.5,1144.9,1134.5,1137.5,1131.3,1130.6
1675,B,False,163.91,170.5,167.83,174.57,167.81,159.08,157.24,158.44,152.47,149.88,154.61,153.52,149.44,146.09,149.07,149.82,138.33,138.56,140.16,143.95,148.96,132.47,129.89,124.23,132.75,136.01,144.69,137.22,136.67,134.4,132.54,129.66,130.83,133.71,131.55
1676,B,False,962.59,959.58,959.25,952.76,954.89,958.6,960.4,965.51,962.64,968.04,967.66,960.35,956.81,957.26,954.45,950.08,951.72,943.71,948.48,940.81,943.91,942.27,938.9,941.31,939.65,937.72,935.55,936.27,934.4,930.7,928.79,931.68,936.93,937.03,930.06
1677,B,False,203.45,202.66,203.57,201.81,201.86,198.49,204.23,205.47,206.55,208.15,207.8,209.78,214.35,216.45,219.17,215.18,223.44,225.34,221.95,228.68,231.45,231.36,232.99,227.51,232.38,231.76,233.42,235.54,232.89,234.49,235.16,235.01,239.81,237.05,237.91
1678,B,False,177.2,185.13,182.7,218.57,206.36,218.05,220.79,226.97,232.55,246.23,240.21,228.23,230.4,219.76,217.38,215.93,208.17,201.23,217.61,214.3,220.08,206.79,212.11,206.95,221.03,223.7,223.01,209.95,208.23,216.72,219.0,210.97,214.94,204.95,206.32
1679,B,False,129.05,127.19,128.8,127.11,124.34,126.93,125.31,126.88,128.02,125.33,124.33,127.73,128.09,128.28,126.36,127.81,129.0,128.95,133.04,132.95,132.27,132.63,131.49,132.22,129.09,131.06,130.46,132.76,128.47,132.28,132.23,129.05,127.17,126.65,123.02
1680,B,False,129.99,128.92,127.0,130.35,130.5,133.83,132.42,136.06,134.54,134.23,133.06,133.68,136.96,134.13,132.16,131.28,129.5,130.29,131.07,130.72,133.02,132.58,135.36,136.7,134.16,136.97,134.31,135.91,138.02,133.97,133.36,129.85,127.74,126.08,125.57
1681,B,False,595.24,603.93,612.68,628.57,643.75,649.86,660.89,683.13,697.2,706.03,697.47,721.52,743.57,736.62,758.95,768.27,788.96,795.56,809.8,821.3,826.25,824.0,838.11,827.14,836.31,848.67,855.78,854.82,861.82,871.83,861.23,860.79,855.92,832.3,820.46
1682,B,False,165.35,165.7,167.12,167.21,166.47,166.69,168.89,166.39,168.18,170.85,175.5,175.49,176.84,175.0,173.99,174.63,172.19,171.62,175.42,178.07,181.61,181.98,182.34,182.41,184.44,181.85,183.58,185.64,186.37,187.08,184.74,184.63,182.27,180.09,177.12
1683,B,False,74.598,72.535,72.967,72.196,72.733,71.961,73.651,71.884,71.009,69.356,68.474,68.958,68.716,67.32,67.331,66.763,67.619,66.953,67.775,67.935,68.011,67.765,68.653,67.9,68.443,66.975,67.717,65.535,63.423,63.328,64.862,64.972,64.767,66.33,66.834
1684,B,False,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663,55.031,54.072,56.251,57.678
1685,B,False,315.83,317.24,323.29,319.32,318.93,321.19,317.67,320.84,316.86,311.82,317.64,316.54,316.27,320.48,322.01,315.96,321.23,318.9,323.6,312.08,314.72,314.36,310.64,304.88,301.58,298.79,307.75,303.44,301.13,307.12,297.24,298.54,288.16,290.46,291.79
1686,B,False,280.18,279.86,277.33,275.52,273.88,276.05,278.6,276.64,275.74,278.01,276.18,280.51,277.09,281.89,280.2,277.34,275.55,274.75,271.34,270.17,271.15,273.74,273.09,271.04,271.01,270.82,269.97,271.92,272.95,271.64,272.86,271.64,266.46,264.65,263.97
1687,B,False,212.32,206.99,210.46,210.38,207.96,209.47,209.61,213.6,213.7,219.0,224.51,224.49,221.72,222.02,218.18,226.53,228.52,230.08,231.02,227.82,225.77,227.87,228.91,227.07,227.36,228.14,229.35,230.17,231.1,235.88,238.87,242.27,248.35,246.81,248.08
1688,N,False,66.244,64.657,64.166,62.974,61.896,62.555,61.575,60.653,59.53,61.681,61.766,61.258,61.394,61.071,63.39,62.236,62.17,62.106,61.139,59.885,61.567,59.901,60.314,59.215,58.512,59.717,59.871,58.522,58.082,59.242,58.405,57.902,56.176,54.597,54.953
1689,N,False,35.994,36.051,36.255,35.872,35.136,35.934,35.548,34.912,35.067,34.437,35.233,36.569,36.334,36.347,35.57,35.28,35.141,35.546,36.197,37.059,36.972,36.829,39.414,39.127,38.198,38.166,38.08,37.399,37.516,36.832,36.301,36.763,36.924,35.647,36.353
1690,N,False,38.171,38.208,39.313,39.512,39.45,37.991,39.167,37.594,38.443,38.272,37.442,36.296,35.79,36.428,34.244,35.035,34.541,33.7,33.371,32.691,32.779,34.144,32.689,32.172,32.757,33.245,32.226,31.382,31.65,31.018,33.004,30.543,29.475,30.578,29.047
1691,N,False,44.821,43.759,41.165,43.542,44.777,45.567,48.276,47.458,47.717,47.503,46.511,47.731,44.194,46.581,45.591,45.857,45.428,45.332,46.718,45.426,46.091,45.972,47.016,45.789,47.074,48.156,51.905,56.504,50.639,50.006,53.447,55.27,55.575,56.292,56.954
1692,N,False,44.801,44.497,43.495,44.668,44.108,43.306,42.556,42.19,41.593,42.328,44.194,44.822,44.308,44.337,43.728,43.683,43.467,41.98,45.286,44.87,46.27,46.237,48.185,47.375,47.695,47.087,45.91,47.021,46.305,47.243,46.284,47.351,48.121,51.517,52.627
1693,N,False,78.26,78.008,79.822,79.24,77.081,75.868,79.335,80.135,77.51,79.166,83.423,83.93,83.571,83.119,83.474,84.517,85.033,85.684,84.711,83.672,83.939,84.272,83.043,86.747,86.52,87.207,87.18,85.093,84.831,87.417,87.132,90.468,89.737,88.849,86.902
1694,N,False,33.737,33.347,32.877,32.962,33.15,34.464,33.073,32.277,31.543,32.671,32.632,33.968,34.576,33.479,32.264,33.611,33.538,34.16,34.166,35.164,34.139,35.216,34.848,35.189,34.862,34.02,33.704,31.993,32.804,31.717,31.572,31.441,31.597,30.756,30.897
1695,N,False,60.222,60.133,58.096,58.817,58.772,57.119,58.72,61.237,61.941,59.712,59.168,56.858,59.236,57.531,56.644,60.164,59.731,64.34,65.725,65.045,64.979,65.551,65.777,68.549,68.922,69.65,67.322,70.629,68.121,71.76,69.678,74.415,72.108,72.004,72.12
