,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20
584,M,False,80.734,81.185,81.204,81.675,82.316,82.559,82.214,81.917,82.076,81.971,82.268,82.853,81.836,82.196,82.15,81.822,81.708,81.242,80.766,80.594
585,M,False,82.15,81.822,81.708,81.242,80.766,80.594,80.645,80.662,80.089,79.559,79.068,79.173,79.517,78.914,77.849,77.304,76.418,76.114,76.036,75.623
586,M,True,73.349,74.898,75.039,74.878,74.263,74.07,73.613,73.117,72.358,71.503,71.347,71.219,70.726,71.266,71.904,72.898,73.458,73.375,73.561,73.865
587,M,True,74.583,75.337,74.965,75.406,75.695,76.698,76.768,76.925,76.575,77.059,77.714,77.174,77.635,76.808,75.971,75.725,75.315,74.518,74.414,74.141
588,M,False,74.414,74.141,74.554,75.386,74.233,75.212,75.116,75.224,75.908,76.531,76.834,76.844,76.379,75.953,75.517,75.566,74.856,74.139,74.032,74.405
589,M,True,72.91,72.485,72.178,72.081,71.706,71.571,71.411,71.558,70.954,71.896,71.552,76.954,77.529,76.865,76.363,78.438,75.572,76.116,75.333,74.751
590,M,False,72.178,72.081,71.706,71.571,71.411,71.558,70.954,71.896,71.552,76.954,77.529,76.865,76.363,78.438,75.572,76.116,75.333,74.751,74.479,74.907
591,M,True,66.133,65.531,65.905,65.338,64.491,65.138,64.543,64.088,64.016,64.558,64.171,63.644,63.184,63.221,64.228,64.232,63.947,63.75,64.388,63.218
592,M,False,63.221,64.228,64.232,63.947,63.75,64.388,63.218,63.756,64.089,63.555,63.676,63.56,63.158,63.264,62.447,62.707,61.938,61.935,60.365,60.801
593,M,True,56.509,57.132,56.897,57.352,57.443,57.674,57.707,57.931,58.04,57.591,57.135,57.696,56.704,56.149,55.692,55.431,55.147,55.132,55.388,55.047
594,M,True,53.332,52.93,52.916,52.852,52.832,52.631,52.443,52.414,51.756,52.037,52.412,52.828,52.689,52.723,53.01,53.28,53.601,53.202,53.774,53.588
595,M,False,50.309,50.062,49.753,49.628,49.811,49.486,49.277,49.452,49.37,49.191,49.054,49.034,48.414,48.506,48.231,48.933,49.645,48.353,47.904,47.986
596,M,True,44.017,43.535,43.196,43.314,43.381,42.898,42.789,42.626,43.654,42.183,41.706,41.957,42.331,41.21,41.251,41.639,41.277,41.437,40.756,41.154
597,M,False,57.675,58.005,57.688,58.682,58.151,57.971,58.039,58.207,58.31,59.281,58.892,59.607,58.996,57.997,57.589,56.654,57.459,57.555,57.691,57.292
598,M,True,38.648,38.869,39.048,39.427,40.34,41.246,42.291,43.442,44.051,44.57,45.027,45.225,45.483,44.813,44.197,43.688,42.865,42.767,42.131,41.765
599,M,False,40.38,40.142,40.669,40.705,40.681,40.562,40.665,41.264,41.474,41.741,41.777,41.963,42.961,43.293,43.43,43.471,43.687,44.316,44.047,43.947
600,M,False,44.546,45.116,45.491,45.184,45.69,45.678,45.689,46.208,46.86,46.986,47.611,48.111,47.726,47.885,47.6,47.884,48.01,48.426,47.877,48.353
601,M,False,39.774,39.344,41.239,41.07,41.104,40.399,40.998,40.467,40.999,42.39,41.135,42.856,44.077,44.656,48.029,46.192,45.782,47.185,49.084,48.828
602,M,False,47.261,48.972,47.228,46.873,46.196,45.862,47.138,47.01,45.534,46.561,44.951,47.51,47.239,47.135,45.384,44.183,45.474,44.066,41.005,42.428
603,M,False,62.746,64.36,65.964,66.845,68.095,68.258,68.199,67.988,66.768,65.483,64.402,63.164,62.338,62.017,61.236,61.438,60.846,61.451,61.92,63.442
604,M,False,46.37,47.489,47.459,47.237,47.807,47.84,47.44,46.933,45.395,45.077,44.279,43.586,43.854,43.124,43.322,43.367,43.51,44.097,43.905,45.244
605,M,False,55.278,54.309,53.47,53.341,52.831,51.744,51.586,51.646,50.904,50.845,51.511,51.949,52.715,52.754,53.187,54.317,55.48,56.653,57.409,57.329
606,M,False,42.851,43.205,43.445,43.149,43.432,43.347,43.13,43.01,43.065,43.025,42.668,43.178,43.483,43.699,43.135,43.128,44.268,44.193,44.58,44.193
607,C,True,31.845,32.292,32.342,32.382,32.629,33.428,33.548,33.483,33.397,33.743,33.45,33.48,33.534,33.292,32.575,33.188,32.326,32.503,32.834,32.655
608,C,True,57.706,58.327,60.324,60.732,59.373,56.722,57.29,57.199,56.814,56.451,55.608,54.85,56.357,57.163,55.163,55.832,57.275,58.065,58.682,59.172
609,C,False,41.484,41.019,40.872,40.44,40.276,40.267,40.168,40.47,40.12,39.484,39.47,39.582,39.4,39.437,39.124,38.928,38.416,38.004,37.979,37.855
610,C,False,37.194,37.363,37.851,38.331,38.022,37.182,37.67,36.197,36.587,37.579,35.776,36.654,36.199,35.496,35.475,35.386,35.605,35.147,35.476,35.797
611,C,False,35.412,35.307,35.743,35.61,35.474,35.62,35.96,36.377,35.962,36.381,36.001,35.885,35.572,35.402,35.095,34.843,34.564,35.048,34.44,34.413
612,C,False,19.86,20.769,19.74,20.553,21.306,19.902,20.649,19.293,20.936,23.65,23.248,22.592,22.913,24.432,25.08,27.026,29.409,27.396,28.473,28.828
613,C,False,35.397,36.458,35.019,33.011,32.625,32.889,34.035,34.107,33.709,34.381,34.135,35.812,34.339,34.976,35.489,34.858,35.281,35.412,35.223,34.385
614,C,False,55.685,54.694,57.012,57.176,57.776,57.067,60.093,60.297,60.411,61.248,60.389,61.792,61.619,60.318,61.082,60.44,61.944,61.737,62.904,63.747
615,C,False,58.635,57.63,57.436,57.115,56.776,55.626,55.834,56.164,56.718,56.256,56.01,56.44,56.062,56.067,56.265,56.826,56.021,55.803,55.842,55.267
616,C,True,65.42,65.408,65.462,65.771,65.606,65.784,65.678,65.33,65.046,64.811,64.882,64.329,64.505,64.43,64.011,64.548,64.765,65.052,65.198,65.3
617,C,False,62.313,62.631,63.063,63.386,63.796,63.612,63.443,63.618,63.757,64.145,63.811,63.886,63.919,63.067,62.987,62.403,62.541,61.933,61.87,61.603
618,C,False,64.026,63.895,63.923,63.535,63.063,62.933,61.83,61.888,60.916,60.834,60.656,61.815,60.852,61.011,61.537,60.555,60.684,60.755,60.072,59.848
619,C,False,33.295,33.16,33.095,31.633,30.767,30.388,32.727,29.287,30.215,30.014,31.797,30.121,31.381,31.256,29.991,29.989,32.535,31.002,30.929,30.423
620,C,False,47.799,47.841,48.452,48.403,48.376,48.435,48.505,48.27,48.279,47.968,47.728,47.825,47.257,47.001,46.888,46.567,46.496,46.54,46.343,46.142
621,C,True,50.145,51.905,52.091,52.396,51.95,55.051,53.707,51.976,54.448,52.519,53.655,51.882,50.971,51.31,50.688,51.182,52.086,50.668,50.761,51.671
622,C,True,41.796,42.094,42.066,42.154,41.87,41.675,42.051,42.19,42.663,42.713,42.416,42.685,41.901,42.356,41.712,41.906,42.176,42.727,42.799,42.647
623,C,False,51.557,52.031,51.615,51.625,50.972,50.926,51.224,51.515,50.716,51.02,50.959,50.606,50.319,48.937,50.717,50.581,49.527,49.858,51.02,51.435
624,C,False,62.092,62.446,63.481,63.871,64.743,66.442,67.221,67.721,69.451,70.648,70.195,70.899,71.513,71.957,72.153,72.168,71.954,71.914,72.667,72.406
625,C,False,41.204,41.345,42.026,41.823,42.207,42.422,42.868,43.671,43.816,44.241,43.934,44.507,43.78,43.704,43.236,42.721,41.962,41.503,40.56,40.061
626,C,True,39.408,38.962,39.303,38.811,37.965,38.718,38.831,39.633,39.311,39.845,39.861,39.623,39.714,40.367,40.801,40.754,40.172,41.272,41.748,41.415
627,C,False,67.209,67.409,67.771,67.576,67.682,68.079,68.422,68.462,68.99,68.594,67.741,68.529,68.623,68.547,68.799,67.138,67.804,67.494,67.537,66.313
628,C,False,58.779,58.796,58.677,58.922,59.267,59.558,60.507,61.429,62.29,62.397,63.507,64.07,63.349,63.014,62.068,61.168,60.357,59.526,59.081,58.596
629,C,False,52.667,52.914,52.114,51.16,51.859,50.759,50.265,48.81,48.298,47.971,48.032,47.659,47.557,46.871,47.403,48.173,48.529,47.806,47.736,48.627
630,C,False,66.175,67.053,67.602,67.632,67.491,67.14,66.067,65.236,65.262,64.04,64.085,64.986,62.452,61.62,62.501,63.379,63.586,62.708,61.556,62.457
631,C,False,62.929,62.863,61.766,61.051,60.795,60.065,59.587,58.655,59.003,58.767,58.914,58.708,58.855,59.643,59.892,59.831,60.283,60.316,60.382,60.867
632,C,False,41.645,41.273,41.139,40.857,40.746,40.719,40.315,39.974,39.762,39.775,39.607,39.336,39.2,39.071,38.825,39.003,39.474,39.18,39.369,39.538
633,C,True,61.55,60.511,59.714,58.905,58.92,58.693,58.267,56.661,55.718,55.587,56.555,57.57,58.444,59.607,60.881,61.759,62.047,63.214,63.093,63.106
634,C,False,35.307,35.179,35.516,35.628,35.775,36.169,36.003,36.045,36.725,36.96,37.297,36.299,36.393,36.763,36.432,36.333,36.309,35.968,36.135,35.418
635,C,False,65.473,65.521,66.314,65.382,62.822,63.976,65.519,64.473,64.735,64.307,65.481,65.818,67.355,68.933,70.337,68.516,67.221,65.286,66.261,66.193
636,C,False,32.407,32.245,33.213,34.014,33.515,34.314,34.866,34.902,34.992,35.432,35.776,35.7,35.211,36.386,34.802,35.694,36.075,36.643,38.45,37.185
637,C,False,35.369,35.23,35.361,35.066,35.211,35.415,35.481,35.389,35.538,35.479,35.231,35.421,35.145,35.099,35.238,35.272,36.114,36.482,36.856,37.495
638,C,True,58.732,58.305,58.512,59.024,58.444,58.983,59.011,58.615,58.246,57.914,57.573,58.364,57.564,57.862,57.66,57.309,56.852,56.499,56.13,55.876
639,C,False,65.126,65.887,66.803,67.722,69.015,66.884,64.895,64.947,64.998,64.524,63.295,63.277,63.205,63.024,63.305,62.286,61.148,61.726,62.553,63.948
640,C,False,59.112,59.138,59.799,59.902,60.16,60.459,60.678,60.649,60.399,60.47,59.573,58.709,58.141,57.834,57.475,57.419,57.136,57.669,57.452,58.035
641,C,False,39.408,38.962,39.303,38.811,37.965,38.718,38.831,39.633,39.311,39.845,39.861,39.623,39.714,40.367,40.801,40.754,40.172,41.272,41.748,41.415
642,C,False,0.0,24.792,39.908,12.176,25.295,24.733,15.134,20.129,17.377,13.383,17.677,18.364,15.899,24.083,20.605,20.956,26.655,29.417,34.099,37.578
643,C,True,63.062,63.276,63.723,63.972,64.034,64.143,64.401,64.593,64.813,64.52,64.286,63.847,64.279,64.429,64.388,64.588,64.244,63.955,63.812,63.515
644,C,False,73.426,73.518,74.065,76.374,80.259,81.408,83.033,84.902,86.439,84.006,83.585,84.483,87.415,88.773,87.057,86.367,83.764,86.957,85.996,86.686
645,C,False,34.227,37.556,38.727,38.362,37.022,37.518,36.196,41.26,36.567,38.833,37.616,37.386,39.441,38.821,38.831,36.963,36.169,36.812,36.759,37.16
646,C,False,60.256,60.122,60.108,61.262,62.331,63.481,62.447,63.783,64.57,65.559,63.928,61.434,60.355,60.287,63.016,59.972,58.897,58.761,61.123,59.346
647,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.336,30.64,45.671,26.689,23.716,29.668,32.763,56.189,46.123,58.323
648,C,False,60.775,61.747,60.87,61.166,62.112,62.389,62.832,63.505,63.473,64.363,65.234,65.397,66.139,66.609,66.88,66.682,67.201,66.561,67.597,67.197
649,C,False,65.746,65.814,66.524,66.392,66.658,66.466,67.409,68.146,68.721,68.888,69.175,69.709,69.546,68.986,68.462,68.063,67.276,66.047,65.343,64.833
650,C,False,26.483,26.693,26.745,27.404,27.859,29.08,28.785,30.077,29.676,29.515,28.979,29.385,28.547,28.134,28.115,27.494,26.877,26.422,26.478,25.859
651,C,False,59.098,59.08,59.404,59.109,59.092,58.913,59.257,59.606,60.393,60.794,61.817,62.353,63.52,63.793,63.857,63.964,64.403,63.739,63.191,62.31
652,C,False,55.369,54.533,55.135,55.412,55.237,55.112,54.4,54.412,54.309,54.166,53.862,53.876,53.067,52.868,52.719,52.183,52.729,52.47,51.804,51.71
653,C,False,30.521,29.927,29.949,29.989,29.96,29.889,29.712,30.173,29.995,30.622,30.573,30.717,31.254,30.95,30.61,29.527,30.122,30.683,30.269,29.767
654,C,False,52.433,53.828,54.771,53.936,54.516,55.64,56.369,57.546,58.655,58.784,58.536,58.861,58.702,59.429,59.758,59.996,58.836,59.271,57.392,56.665
655,C,False,32.268,32.784,33.436,33.596,33.408,33.326,32.308,31.816,31.492,30.894,30.462,29.857,29.382,29.3,28.864,29.143,28.577,28.478,28.334,28.463
656,C,True,44.788,44.81,42.482,42.663,43.023,45.514,44.902,48.3,49.146,44.062,40.28,40.758,45.537,42.706,44.372,48.386,49.32,48.112,46.641,47.298
657,C,False,49.442,49.17,49.294,49.452,49.273,49.16,49.196,48.993,49.229,49.401,49.287,49.457,49.43,49.245,49.416,49.492,49.215,48.89,48.517,48.303
658,C,False,42.304,41.581,40.793,41.927,39.819,41.838,39.867,40.38,40.057,41.356,40.761,41.831,40.185,40.581,43.808,42.266,43.26,43.312,43.708,44.649
659,C,False,56.49,56.129,56.24,55.976,55.646,55.068,54.907,54.049,53.35,52.606,52.337,52.137,52.049,52.082,52.144,52.368,52.401,52.762,52.78,53.18
660,C,False,42.699,42.578,40.048,41.988,42.26,41.807,41.622,41.329,41.171,41.183,40.958,40.809,40.663,40.712,40.487,40.812,41.246,41.268,41.371,41.888
661,C,False,60.702,60.875,59.412,60.461,60.871,62.326,61.757,60.294,60.867,60.249,61.812,60.843,60.037,61.579,61.732,61.057,62.128,62.623,62.78,61.832
662,C,False,50.842,50.227,49.954,49.394,48.839,49.068,49.612,49.609,50.134,51.288,51.909,52.99,53.375,53.814,54.582,55.006,54.535,54.304,53.728,53.403
663,C,False,33.093,33.201,33.86,33.905,33.868,33.833,33.889,33.911,34.307,34.2,34.414,33.939,34.253,33.942,33.771,32.377,32.595,32.136,32.085,32.042
664,C,True,40.155,39.787,39.829,38.797,38.217,37.794,37.177,37.244,37.22,36.582,36.253,36.153,36.12,36.159,36.498,36.509,36.896,37.342,37.807,38.341
665,C,False,28.669,28.059,28.018,29.348,29.005,28.379,28.954,29.569,29.565,29.694,28.919,29.299,29.332,29.742,30.231,30.011,30.665,30.673,31.352,30.471
666,C,False,65.945,66.639,66.652,67.381,67.492,67.378,67.786,67.605,67.369,67.255,67.503,67.305,67.8,67.396,67.838,67.474,67.472,67.342,67.199,67.299
667,C,False,69.126,68.592,68.551,68.345,67.845,67.295,67.682,67.471,67.671,67.489,67.745,67.139,66.59,66.532,65.602,66.04,65.986,65.691,65.143,65.366
668,C,False,49.852,49.606,49.698,49.675,50.029,50.242,50.024,50.184,50.572,50.935,50.835,51.143,51.22,51.283,51.806,51.582,51.515,51.609,51.355,51.899
669,C,False,67.931,69.151,69.561,69.727,70.197,70.688,71.67,72.065,71.913,71.956,72.227,71.178,71.266,71.537,71.789,71.425,71.255,72.184,71.156,70.903
670,C,False,53.811,53.884,53.832,54.018,54.048,54.07,53.244,52.873,52.507,52.016,51.393,49.933,49.132,48.096,47.733,47.547,47.179,46.832,46.539,46.713
671,C,False,34.747,34.724,34.44,34.54,34.258,34.177,34.936,35.569,36.035,36.38,36.807,37.088,37.115,37.079,36.651,35.924,35.673,35.255,34.657,34.072
672,C,True,38.172,38.624,37.411,37.504,36.82,36.801,36.739,36.885,36.829,37.978,37.659,37.85,37.384,37.783,37.901,37.927,38.441,39.372,39.205,39.108
673,C,False,39.75,41.087,41.586,41.007,40.938,40.489,40.706,40.767,39.615,42.001,40.597,40.319,40.518,39.985,40.04,39.819,40.579,39.253,40.653,40.76
674,C,False,58.145,58.981,56.044,54.997,54.198,53.52,52.253,50.444,49.109,49.222,47.952,49.419,50.948,47.279,50.473,51.711,51.159,55.905,50.725,51.537
675,C,False,57.171,58.701,59.221,59.091,59.881,59.231,59.078,58.197,58.653,58.161,56.549,56.231,55.642,56.534,55.118,55.25,55.796,55.497,55.115,55.049
676,C,False,30.988,30.888,31.988,32.087,32.411,33.348,34.913,35.549,36.631,37.677,38.303,37.691,37.578,37.354,37.738,37.188,36.655,36.221,35.799,36.084
677,C,False,45.92,45.722,45.942,44.951,45.408,45.237,44.823,44.966,45.088,44.967,46.076,45.623,45.601,44.905,44.446,44.965,45.545,45.418,44.959,44.715
678,C,False,42.187,41.922,42.804,41.955,41.548,41.832,40.358,41.835,41.184,41.944,41.422,42.37,44.022,43.101,42.211,43.968,43.671,43.099,44.609,44.1
679,C,True,43.583,42.86,41.834,41.644,44.003,42.959,42.655,40.957,43.006,41.19,42.572,40.766,41.96,40.776,40.037,38.871,40.132,42.395,44.594,43.467
680,C,False,39.493,39.348,39.543,39.7,39.536,39.591,39.938,40.582,41.147,41.429,41.593,41.753,41.97,42.202,42.56,42.562,42.652,42.894,42.883,42.883
681,C,False,42.18,42.376,42.08,41.842,42.07,42.088,41.925,42.109,42.307,42.276,42.21,41.846,42.109,42.162,42.518,42.479,42.448,42.748,42.909,43.17
682,C,False,57.679,57.145,56.714,56.365,55.793,55.232,54.778,53.957,54.856,54.028,53.114,52.466,52.116,51.758,52.419,52.588,53.328,53.296,54.235,54.287
683,C,False,67.825,67.916,67.401,68.499,67.98,67.872,68.128,67.474,66.916,66.171,65.037,64.851,64.6,64.109,63.429,63.032,62.661,61.756,60.782,59.866
684,C,False,38.052,38.176,37.532,37.751,37.608,37.862,37.343,37.127,37.695,37.623,38.653,38.82,39.47,39.304,38.997,39.097,39.571,40.416,40.53,40.386
685,C,False,63.663,63.953,64.547,64.504,64.252,64.323,64.952,64.484,65.274,64.95,64.31,64.711,64.992,65.49,66.054,65.822,65.821,65.738,65.39,65.091
686,C,False,34.027,33.835,33.491,33.203,33.115,33.079,32.742,32.868,32.542,32.75,32.645,32.417,32.371,32.585,32.361,32.196,32.475,32.473,32.779,32.655
687,C,False,60.743,60.996,61.424,61.386,60.915,60.269,59.794,59.317,58.705,58.299,57.265,57.291,57.291,56.847,56.745,56.842,56.347,56.594,56.367,56.486
688,C,False,33.41,33.154,32.762,31.492,31.528,31.101,31.0,31.193,31.437,31.228,31.643,32.701,32.732,33.017,33.55,33.452,33.501,34.105,34.217,33.647
689,C,False,31.845,32.292,32.342,32.382,32.629,33.428,33.548,33.483,33.397,33.743,33.45,33.48,33.534,33.292,32.575,33.188,32.326,32.503,32.834,32.655
690,C,False,42.051,42.19,42.663,42.713,42.416,42.685,41.901,42.356,41.712,41.906,42.176,42.727,42.799,42.647,42.417,42.868,42.299,42.931,42.854,43.327
691,C,False,47.797,48.922,47.474,47.602,47.528,47.578,46.51,45.416,46.631,46.342,45.748,45.883,46.548,46.062,46.407,47.051,45.461,45.942,45.579,45.661
692,C,False,58.723,58.073,57.859,57.949,56.813,56.563,55.632,55.052,54.847,54.637,53.797,53.455,52.709,52.738,52.015,52.286,52.199,52.008,51.84,51.247
693,C,False,46.721,46.166,46.088,45.505,45.192,44.872,45.024,45.206,45.747,46.103,46.605,47.021,48.051,49.111,49.413,49.931,50.228,50.578,51.097,50.878
694,C,False,64.65,63.46,63.385,62.921,61.334,60.51,60.297,60.208,58.858,60.005,59.48,57.732,56.845,57.044,57.464,57.12,57.044,57.207,58.851,57.155
695,C,False,51.798,51.866,51.822,51.771,51.904,52.04,51.994,52.057,52.025,51.993,52.027,52.074,52.116,51.83,51.756,51.491,51.366,51.441,51.489,51.281
696,C,False,68.319,68.455,67.745,67.79,66.798,66.884,65.744,67.144,66.034,66.723,66.592,65.687,65.712,65.074,64.041,64.043,64.283,64.995,65.517,66.223
697,C,False,63.727,63.534,63.665,54.453,64.127,64.232,64.556,64.72,64.731,64.89,65.138,65.246,65.42,65.408,65.462,65.771,65.606,65.784,65.678,65.33
698,C,False,32.017,31.9,31.943,31.706,31.638,31.378,31.385,31.927,31.564,31.164,31.497,31.692,31.346,32.261,32.328,31.442,31.687,31.843,32.109,32.269
699,C,False,62.659,63.427,63.288,63.856,64.21,64.943,65.649,64.774,64.752,65.273,65.305,64.547,64.094,64.296,64.185,63.994,63.384,63.592,63.436,63.413
700,C,False,65.42,65.408,65.462,65.771,65.606,65.784,65.678,65.33,65.046,64.811,64.882,64.329,64.505,64.43,64.011,64.548,64.765,65.052,65.198,65.3
701,C,False,47.473,47.696,48.222,48.641,48.946,49.102,49.497,49.378,49.439,49.541,49.435,49.563,49.609,49.56,49.587,49.393,49.673,49.713,49.365,49.237
702,C,False,59.69,59.967,59.705,59.673,59.564,59.182,58.081,57.628,56.759,56.089,55.262,54.959,54.289,54.133,53.748,53.217,52.913,52.529,52.174,52.081
703,C,False,38.4,37.97,39.084,39.042,39.731,40.196,40.647,40.618,40.17,40.407,39.797,39.764,39.594,38.169,38.275,38.004,37.991,37.648,37.502,37.179
704,C,False,47.599,46.732,46.9,47.052,47.915,47.419,46.862,47.003,47.164,47.07,47.373,47.237,46.836,46.726,46.51,45.977,46.661,46.185,46.065,46.208
705,C,False,51.216,51.375,50.927,51.865,52.053,52.74,52.873,53.302,53.585,54.643,55.388,55.73,56.282,57.53,57.42,57.405,57.946,57.719,58.482,57.718
706,C,False,38.078,37.961,38.746,38.153,37.955,37.832,39.334,37.963,37.816,38.544,38.145,39.136,39.303,40.282,40.213,39.766,39.574,40.3,39.893,39.888
707,C,False,24.655,25.312,31.517,35.311,31.891,33.308,33.469,34.062,35.567,35.84,35.721,34.622,35.454,33.132,32.266,33.516,34.123,33.047,33.081,33.037
708,C,False,62.164,61.892,62.214,62.529,62.428,63.151,64.946,63.783,64.336,65.483,66.49,66.932,67.846,68.092,68.149,69.578,69.834,69.214,68.929,68.131
709,C,False,61.627,62.219,61.931,62.36,63.055,62.638,63.61,63.134,63.981,63.755,63.852,64.812,65.469,65.293,65.243,65.655,65.235,65.281,65.414,65.51
710,C,False,42.427,42.563,42.814,43.183,43.689,44.007,44.345,45.461,45.935,46.045,46.732,47.307,47.304,47.325,47.692,47.821,47.985,47.585,47.469,47.762
711,C,False,38.559,38.348,37.472,37.469,37.177,37.105,36.221,35.948,36.17,36.646,36.372,36.272,35.989,36.066,36.215,36.156,36.222,36.284,37.048,37.705
712,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.925,27.338,27.88,26.609,26.304,25.065,28.291,27.365,25.498,26.309,23.46,24.149,22.924
713,C,False,50.145,51.905,52.091,52.396,51.95,55.051,53.707,51.976,54.448,52.519,53.655,51.882,50.971,51.31,50.688,51.182,52.086,50.668,50.761,51.671
714,C,False,36.204,36.274,36.411,35.943,35.418,36.549,35.366,34.718,34.256,33.787,33.106,32.928,32.622,32.581,33.161,34.205,33.972,32.9,32.173,33.28
715,C,False,46.733,47.032,46.907,47.556,46.705,47.307,47.511,47.536,47.923,48.302,48.328,48.227,47.803,47.699,47.717,47.854,47.63,47.334,47.221,46.927
716,C,False,34.169,34.433,36.146,33.154,33.43,34.0,33.793,34.251,35.887,38.401,34.759,35.516,35.39,35.612,37.829,34.778,35.039,35.245,36.047,36.307
717,C,False,73.209,74.214,74.221,74.122,73.911,73.241,72.274,72.224,71.017,71.072,71.204,69.05,69.79,69.593,68.206,67.132,67.551,67.308,66.964,66.839
718,C,False,58.732,58.305,58.512,59.024,58.444,58.983,59.011,58.615,58.246,57.914,57.573,58.364,57.564,57.862,57.66,57.309,56.852,56.499,56.13,55.876
719,C,False,50.573,50.11,49.702,49.224,48.593,48.719,48.726,47.239,47.324,47.647,46.904,47.036,46.697,46.446,46.709,46.451,47.277,47.456,47.593,47.723
720,C,False,65.693,66.978,66.196,69.428,68.262,68.983,70.793,68.894,68.267,69.059,69.475,69.726,70.451,69.759,71.22,71.731,72.248,71.81,71.242,71.747
721,C,False,63.161,63.04,62.522,61.672,61.15,60.249,59.515,59.017,58.464,58.088,58.068,58.23,58.323,58.526,58.633,58.744,59.304,59.677,59.841,59.847
722,C,False,43.583,42.86,41.834,41.644,44.003,42.959,42.655,40.957,43.006,41.19,42.572,40.766,41.96,40.776,40.037,38.871,40.132,42.395,44.594,43.467
723,C,False,60.321,60.31,60.616,60.985,60.997,60.846,60.517,60.095,60.231,59.89,59.903,59.861,59.873,59.824,59.532,59.642,59.9,59.796,59.763,59.924
724,C,False,62.373,61.872,61.141,60.977,60.729,60.301,60.037,60.2,59.889,59.407,59.443,59.351,59.623,58.847,59.006,59.021,59.123,59.209,59.223,58.981
725,C,False,34.047,32.546,33.071,32.527,32.276,32.991,33.552,33.549,33.835,35.653,36.789,36.566,38.072,37.181,38.139,37.822,36.44,40.217,41.877,38.596
