,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20
1282,B,False,0.0,0.0,0.0,0.0,0.0,593.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,B,True,4149.9,4141.7,4258.6,4292.6,4244.4,4290.0,4212.3,4047.2,4085.0,4159.0,4135.2,4041.0,4001.9,3874.2,3832.1,3715.8,3823.6,3924.6,3903.3,3955.3
1284,B,False,8325.8,8297.5,8460.3,8497.9,8570.5,8713.1,8643.1,8730.0,8708.8,8817.9,8813.3,8729.6,8882.9,8975.2,9037.3,8781.0,8875.8,8707.1,8698.9,8764.7
1285,B,False,3295.1,3332.0,3394.8,3360.5,3377.9,3399.7,3482.3,3505.2,3584.5,3629.4,3622.5,3574.3,3621.3,3537.3,3576.8,3481.3,3402.0,3339.0,3334.7,3222.7
1286,B,False,4392.6,4387.1,4418.7,4469.3,4446.1,4449.3,4486.6,4532.4,4595.4,4631.8,4558.7,4832.6,4828.5,4815.4,4789.0,4818.1,4852.6,4704.0,4493.2,4466.5
1287,B,True,1920.7,1917.1,2157.9,2282.2,2115.1,2118.9,1878.7,2154.5,2087.9,2106.4,2225.3,1989.0,2017.7,2008.8,2076.0,2039.9,1962.3,2073.9,2233.7,1974.1
1288,B,True,2592.7,2777.8,2880.2,3016.6,3109.8,3301.5,3517.6,3693.3,3948.4,4188.1,4127.2,3984.3,4218.0,4281.5,4558.9,4602.6,4976.5,4939.3,5420.7,4909.9
1289,B,False,5025.0,5132.4,5197.3,5496.2,5031.9,5277.8,5344.5,5283.2,5347.5,5317.9,5460.6,5392.5,5518.1,5588.6,5553.9,5260.8,5000.1,5033.3,4854.4,4689.6
1290,B,False,3313.1,3319.4,3314.9,3388.2,3342.4,3362.1,3360.8,3441.6,3495.1,3528.0,3568.0,3523.7,3538.0,3465.7,3469.9,3538.5,3596.8,3556.7,3550.8,3641.0
1291,B,False,4493.5,4545.2,4407.3,4450.2,4375.4,4322.8,4388.4,4453.3,4623.3,4584.5,4585.4,4562.1,4556.3,4560.8,4669.3,4616.9,4787.9,4766.6,4865.4,4800.5
1292,B,True,4118.0,4139.2,3935.4,3940.8,3873.2,3819.9,3777.2,3769.0,3774.8,3400.0,3493.5,3557.0,3499.4,3658.2,3728.6,3614.7,3567.1,3583.2,3491.2,3599.7
1293,B,False,5749.0,5647.6,5570.3,5536.0,5565.5,5516.7,5379.5,5360.1,5312.4,5286.6,5209.2,5181.0,5122.4,5096.5,4936.9,4975.9,5015.9,4906.3,4966.2,5025.9
1294,B,False,5591.6,5518.5,5483.3,5565.2,5490.4,5382.3,5368.6,5414.2,5486.1,5545.1,5437.2,5403.1,5332.1,5287.0,5306.3,5282.7,5420.6,5293.7,5239.3,5149.5
1295,B,False,5558.3,5648.9,5710.0,5854.7,5938.6,5945.4,5920.5,5921.8,5813.7,5758.4,5775.7,5861.3,5889.5,5807.2,5802.0,5857.2,5774.2,5905.9,6087.7,6146.1
1296,B,False,2939.1,2837.3,3007.5,3421.2,3330.2,3433.6,3297.4,3262.8,3201.2,3229.3,3301.1,3214.6,3189.3,3305.5,3430.5,3434.1,3418.1,3508.2,3476.9,3553.9
1297,B,True,4262.6,4382.7,4399.5,4314.4,4414.9,4433.7,4670.0,4782.0,4887.9,4913.0,5047.4,5066.1,5131.8,5260.9,5072.2,5089.6,5155.9,5294.8,5611.4,5376.1
1298,B,True,1963.6,1569.6,1479.7,1829.3,1838.7,1683.0,1430.9,1599.3,1994.4,1400.9,1210.1,2046.1,1428.2,1436.9,2204.5,2089.0,1605.2,2284.4,2110.6,2120.0
1299,B,True,1516.0,1532.3,1403.0,1421.1,1490.4,1558.8,1588.1,1515.9,1530.7,1570.9,1511.9,1575.6,1570.3,1554.0,1611.1,1598.4,1597.7,1616.5,1686.3,1660.7
1300,B,True,5745.6,5658.7,5695.7,5750.1,5738.8,5735.9,5777.8,5824.9,5932.6,5905.4,5944.1,5967.0,6051.7,6083.7,6044.6,6026.6,5987.6,5902.7,5862.2,5833.7
1301,B,False,1324.6,1352.9,1370.1,1404.2,1409.2,1441.6,1450.5,1446.8,1515.0,1578.8,1624.5,1570.7,1626.8,1663.5,1603.5,1659.7,1691.5,1624.5,1607.2,1589.4
1302,B,False,3980.3,3464.5,4415.4,4363.5,4580.0,4297.7,4958.4,3888.1,4765.7,3913.8,4880.1,3947.2,3975.4,4036.0,3926.2,3960.9,3915.2,3805.1,3737.8,3894.8
1303,B,False,5074.6,5025.9,5312.9,5235.6,5394.2,5485.3,5532.7,5452.7,5406.0,5283.2,5025.6,5256.0,5382.8,5374.3,5504.2,5462.8,5630.4,5427.7,5396.8,5379.4
1304,B,False,9985.0,9764.7,9572.4,9338.1,9200.0,9141.0,8944.6,9236.6,9357.0,9528.0,9791.9,10234.0,10639.0,10678.0,10820.0,10781.0,10748.0,10809.0,10634.0,10330.0
1305,B,True,3535.3,3428.4,3686.6,3540.5,3429.3,3452.7,3353.9,3348.9,3277.4,3307.7,3281.8,3222.3,3179.1,3149.9,3172.9,3124.2,3080.1,3050.3,3034.1,3112.5
1306,B,False,5805.2,5814.0,5768.1,5628.9,5638.5,5706.5,5734.6,5607.8,5598.2,5468.3,5401.7,5381.6,5223.5,5164.7,5154.8,5046.2,5060.6,5078.1,4966.4,4917.9
1307,B,False,1952.7,2028.3,2075.5,2068.9,2137.5,2136.9,2186.4,2155.7,2118.6,2181.9,2144.0,2101.4,2126.1,2086.3,2076.7,2004.1,1945.3,1942.2,1961.1,1906.6
1308,B,False,3864.6,3850.6,4039.7,4165.9,4268.4,3964.5,3914.7,3957.4,3977.7,3892.4,3933.3,3796.7,3838.3,3865.2,3814.6,3892.1,3951.1,3851.4,3845.5,3885.8
1309,B,False,930.25,891.39,858.78,811.43,785.03,765.05,806.4,794.66,729.19,709.43,763.22,730.65,761.75,716.73,717.71,746.58,760.51,767.41,923.89,941.38
1310,B,True,2342.5,2380.9,2259.2,2309.8,2367.9,2440.2,2449.4,2522.9,2529.0,2629.5,2703.7,2757.1,2774.3,2852.3,2890.4,3004.0,3012.5,3035.0,3128.0,3206.1
1311,B,False,4459.8,4430.2,4437.8,4465.9,4441.5,4429.0,4448.8,4498.8,4561.2,4647.1,4647.7,4736.9,4764.1,4878.7,4981.8,5046.3,5243.7,5350.2,5584.0,5580.0
1312,B,False,3894.8,4022.9,3567.3,3736.0,4540.8,4614.3,4284.3,4079.0,4026.0,3925.5,4124.1,4454.0,4329.9,4707.9,4576.1,4858.7,4827.8,4882.3,5429.0,5234.8
1313,B,False,8013.4,7988.2,8137.9,8138.6,8158.1,8104.8,8137.0,8189.5,8215.9,8311.8,8311.2,8249.2,8173.7,8268.0,8256.2,8393.5,8554.1,8650.6,8637.3,8557.4
1314,B,False,5818.7,5726.1,5804.3,5813.9,5778.6,5795.3,5792.4,5654.0,5453.0,5515.4,5526.0,5483.0,5426.7,5460.8,5307.3,5322.1,5235.5,5315.7,5245.3,5377.6
1315,B,False,4232.7,4146.6,4212.5,4308.6,4166.2,4195.5,4180.0,4108.0,4045.0,3940.8,3912.1,3977.1,4062.1,3972.8,3950.7,3884.4,3875.5,3947.8,3876.9,3884.5
1316,B,True,5349.7,5276.4,5494.0,5562.7,5366.2,5152.5,5081.8,5006.4,4817.6,4729.3,4512.1,4564.0,4414.7,4431.7,4446.2,4412.5,4497.2,4580.2,4555.9,4700.9
1317,B,False,4507.8,4509.3,5103.4,4461.6,4416.6,4471.6,4528.3,4682.0,4696.9,4458.7,4524.9,4564.0,4625.4,4475.1,4072.2,3980.8,4316.7,3594.9,3711.4,3483.1
1318,B,True,4183.4,4147.4,4270.4,4256.5,4320.6,4327.2,4284.3,4179.0,4160.1,4286.5,4367.3,4427.4,4434.1,4422.1,4337.1,4328.2,4319.7,4441.4,4442.6,4372.4
1319,B,False,2845.2,2792.6,2827.1,2778.1,2768.9,2707.9,2692.5,2680.3,2735.0,2750.3,2694.9,2631.8,2626.7,2641.5,2636.7,2600.3,2630.2,2673.4,2626.6,2674.6
1320,B,False,3639.8,3803.9,3804.8,3537.7,3729.0,3625.4,3494.8,3431.1,3300.7,3466.2,3322.6,3397.3,3244.3,3175.1,3152.6,3252.1,3371.8,3435.0,3763.7,3825.3
1321,B,False,3704.4,3651.6,3576.6,3583.3,3569.4,3554.8,3547.4,3630.8,3621.9,3741.5,3823.3,3893.0,3979.2,4124.4,4145.7,4302.1,4328.2,4336.5,4355.8,4285.3
1322,B,False,3240.1,3175.4,3089.8,2951.8,2917.3,3042.0,2884.0,3041.1,3007.6,2941.3,2841.4,2938.6,2852.0,2894.9,2887.3,2906.1,2851.3,2781.2,2873.8,2706.9
1323,B,False,9700.5,9644.7,9861.6,9371.9,9165.2,9302.9,9292.5,8835.7,8567.2,8850.9,8797.9,8553.2,8319.9,8169.9,8137.5,7936.6,7816.5,7431.5,7379.4,7596.0
1324,B,False,1402.1,1393.4,1470.4,1407.6,1380.8,1417.0,1409.6,1435.2,1468.2,1422.2,1394.7,1435.6,1392.4,1403.4,1412.5,1420.5,1394.0,1360.9,1397.6,1436.8
1325,B,False,4932.0,5144.0,5415.7,5547.4,5672.3,5718.2,5742.3,5996.4,6169.6,5934.8,6179.1,6201.8,6151.7,6227.2,6114.6,6043.5,5987.3,6047.2,6045.6,6165.7
1326,B,False,1887.4,2009.5,2052.9,2105.3,2167.8,2283.9,2277.4,2287.4,2270.2,2138.9,2105.0,2132.0,2195.7,2151.3,2237.4,2291.3,2170.6,2243.9,2304.1,2305.9
1327,B,False,7674.1,7727.0,7715.0,7561.2,7556.9,7542.4,7475.3,7251.3,7328.7,7129.5,6812.3,6609.0,6624.5,6512.5,6501.7,6394.4,6192.7,6179.3,6074.1,6076.6
1328,B,False,11578.0,11478.0,11607.0,11519.0,11582.0,11655.0,11551.0,11614.0,11614.0,11563.0,11545.0,11718.0,11574.0,11705.0,11688.0,11531.0,11603.0,11631.0,11637.0,11609.0
1329,B,False,1031.2,1023.4,1033.1,1010.1,1037.6,1042.2,1053.6,1059.7,1073.1,1076.3,1079.4,1077.7,1091.6,1133.0,1146.3,1105.5,1123.3,1078.2,1069.5,1040.8
1330,B,False,3876.6,3973.8,3967.8,3867.0,3986.3,3769.1,3890.1,3912.5,3901.6,3931.7,3892.7,3886.1,3949.8,4201.6,4102.8,4179.9,4275.9,4323.7,4362.3,4247.2
1331,B,False,1735.7,1793.1,1848.7,1775.1,1738.3,1716.4,1736.3,1703.0,1664.4,1595.3,1579.7,1496.8,1535.0,1512.2,1471.8,1521.5,1512.1,1459.9,1447.0,1534.6
1332,B,False,4163.6,4275.4,4357.9,4312.7,4468.2,4549.2,4612.9,4733.2,4699.7,4696.2,4592.1,4537.9,4345.7,4246.9,4141.5,4060.4,4128.7,4039.4,3905.1,3848.3
1333,B,False,2393.3,2392.7,2374.9,2399.5,2382.3,2396.2,2453.9,2457.8,2410.8,2374.5,2402.1,2362.6,2303.1,2296.6,2321.0,2267.6,2295.0,2250.5,2297.1,2306.6
1334,B,False,2269.8,2323.0,2339.1,2407.9,2379.8,2375.9,2322.7,2279.1,2238.3,2166.6,2088.4,2041.7,1945.4,1919.8,1869.1,1852.3,1848.7,1815.2,1800.6,1796.6
1335,B,True,3153.4,3246.3,3364.8,3618.5,3701.6,3719.3,3627.5,3655.2,3713.9,3735.1,3573.9,3590.6,3693.0,3687.0,3491.1,3721.1,3723.7,3586.7,3669.3,3600.7
1336,B,False,2747.6,2833.7,2866.2,2910.3,2937.6,2932.9,2966.7,2899.4,2915.6,2957.7,2945.9,2922.7,2908.3,2921.5,2931.5,2927.7,2912.6,2896.3,2886.3,2850.1
1337,B,True,5414.5,5537.2,5176.1,5183.9,4952.5,4940.8,4836.1,4886.9,4898.5,5101.4,5003.7,5068.3,5069.3,5179.5,5413.6,5136.4,5170.5,5289.2,5237.9,5494.3
1338,B,True,1540.8,1530.7,1510.3,1500.0,1402.1,1393.4,1470.4,1407.6,1380.8,1417.0,1409.6,1435.2,1468.2,1422.2,1394.7,1435.6,1392.4,1403.4,1412.5,1420.5
1339,B,True,1827.2,1801.2,1781.5,1814.8,1793.3,1867.1,1842.3,1844.6,1883.4,1881.1,1897.2,1945.1,1936.3,2025.6,1965.8,2009.0,2031.1,2043.0,2098.5,2039.6
1340,B,False,5734.9,5538.4,5623.8,5623.8,5816.4,6030.7,5884.2,6005.9,6094.7,5843.4,6213.6,5827.4,5995.5,6034.9,5824.3,5474.9,5843.4,5278.3,4831.4,4972.0
1341,B,False,3556.7,3550.8,3641.0,3704.8,3782.5,3932.0,3976.6,4070.9,4068.6,3993.0,4132.8,4062.6,4167.4,3967.8,4136.3,4085.6,4092.2,3889.9,3811.1,3906.7
1342,B,False,1349.6,1343.0,1346.2,1344.9,1352.9,1315.9,1364.7,1382.7,1387.0,1393.4,1413.1,1437.6,1487.6,1455.9,1473.4,1533.1,1536.1,1554.8,1568.0,1535.9
1343,B,False,3200.8,3186.1,3158.5,3178.8,3185.8,3162.3,3212.8,3206.7,3173.1,3202.0,3204.1,3154.0,3190.6,3200.5,3251.0,3303.5,3225.8,3228.2,3273.0,3249.2
1344,B,False,1504.1,1534.8,1634.1,1603.0,1771.9,1759.4,1689.1,1633.9,1622.6,1610.2,1659.1,1693.1,1733.4,1792.2,1756.7,1811.9,1767.2,1743.8,1747.6,1740.4
1345,B,False,3895.1,3886.0,3921.0,3879.4,3911.3,3854.0,3838.1,3866.6,3784.3,3769.6,3751.0,3742.4,3685.2,3710.8,3694.0,3695.0,3613.8,3548.9,3644.9,3567.6
1346,B,False,14154.0,14171.0,14291.0,14249.0,14270.0,14240.0,14283.0,14265.0,14542.0,14540.0,14649.0,14434.0,14572.0,14632.0,14413.0,14773.0,14895.0,15077.0,15244.0,15688.0
1347,B,False,8329.8,8354.7,8213.4,8250.2,8231.0,8330.4,8274.3,8313.7,8341.4,8396.9,8419.2,8483.0,8493.4,8472.9,8598.0,8523.3,8652.8,8663.8,8714.3,8673.5
1348,B,False,2200.3,2407.4,2413.8,2479.0,2755.4,2954.8,3093.0,2957.6,2874.1,2563.7,3007.3,3003.0,2905.3,2952.6,3130.4,3024.3,3130.4,3213.2,3316.5,3319.7
1349,B,False,9138.7,9073.3,9134.5,9282.6,9216.3,9134.9,9399.9,9555.5,9336.0,9317.9,9380.7,9498.7,9149.9,9262.2,9135.9,9129.3,9109.1,9027.7,9217.1,8918.1
1350,B,False,14419.0,14693.0,14604.0,14618.0,14707.0,14478.0,14355.0,14531.0,14869.0,14810.0,14898.0,14761.0,14836.0,14941.0,14999.0,15192.0,15149.0,15312.0,15660.0,15773.0
1351,B,False,8000.3,8053.5,7949.2,7921.2,7987.9,8055.6,8081.2,7863.4,8008.3,8119.9,7940.6,8074.7,8017.7,8029.2,7998.1,7982.5,7951.5,7901.0,7844.7,7840.4
1352,B,False,8924.3,8415.6,9803.1,9329.9,6474.0,6975.2,6093.6,5354.1,2851.5,2867.0,1868.4,1649.5,1587.8,1167.7,1899.7,723.57,1180.6,1147.1,1034.4,1387.0
1353,B,False,5282.4,5176.3,5235.7,5258.1,5250.6,5381.8,5329.9,5205.2,5325.9,5254.1,5239.3,5147.7,5233.6,5123.9,5045.8,5081.9,5015.5,4875.5,4966.1,4989.1
1354,B,False,13677.0,13562.0,13671.0,13638.0,13571.0,13670.0,13775.0,13874.0,13975.0,14100.0,14050.0,14139.0,14153.0,14296.0,14414.0,14663.0,14783.0,14703.0,14636.0,14586.0
1355,B,False,10416.0,10419.0,10556.0,10717.0,10844.0,10979.0,11003.0,10938.0,10864.0,10840.0,11127.0,11110.0,11040.0,11011.0,10926.0,10837.0,11002.0,10981.0,11082.0,11071.0
1356,B,False,2418.1,2368.9,2335.5,2196.5,2239.5,2326.0,2204.4,2045.3,2039.6,2109.2,2089.1,1986.8,1816.8,1912.2,2050.2,1909.3,1878.6,1854.5,1812.5,1810.0
1357,B,False,2145.1,2160.7,2117.2,2154.8,2181.0,2143.7,2178.6,2156.6,2151.1,2112.4,2089.0,2062.8,2107.0,2118.0,2112.0,2110.5,2119.2,2057.6,2030.1,2054.8
1358,B,False,2212.9,2199.2,2217.4,2196.2,2161.7,2118.6,2188.6,2244.7,2377.2,2256.7,2254.9,2241.5,2269.7,2293.9,2175.9,2217.8,2243.4,2161.7,2088.5,2100.8
1359,B,False,1480.4,1428.4,1415.8,1391.8,1386.8,1340.0,1317.4,1314.9,1330.9,1305.1,1290.5,1288.4,1310.3,1290.0,1276.0,1270.3,1294.3,1291.6,1272.9,1296.8
1360,B,False,1829.4,1846.8,1831.3,1872.8,1887.8,1821.0,1879.6,1883.0,1887.8,1855.5,1834.3,1838.3,1860.9,1787.9,1684.5,1697.5,1641.0,1626.1,1595.2,1606.2
1361,B,False,4328.0,4330.0,4374.9,4398.2,4409.4,4402.7,4399.2,4441.6,4375.8,4383.7,4306.1,4213.1,4185.7,4101.4,4059.4,4028.5,4019.2,3967.0,3935.0,3948.6
1362,B,False,2038.1,2092.1,2104.9,2133.4,2118.2,2093.2,2097.9,2077.0,2007.7,1963.1,1899.1,1836.1,1824.8,1786.1,1754.7,1786.6,1739.1,1741.0,1736.3,1780.5
1363,B,False,3583.9,3537.3,3487.8,3461.6,3523.8,3450.3,3426.8,3479.7,3457.9,3464.8,3546.5,3656.8,3737.3,3793.9,3917.4,3874.5,3942.0,4022.7,4022.7,3977.5
1364,B,False,4126.9,4108.4,4235.6,4505.4,4742.9,5093.3,5043.8,5377.3,5242.2,5408.0,5515.5,5509.3,5923.8,6039.0,6103.7,6194.3,5993.5,5991.0,6059.2,6385.8
1365,B,False,3967.8,3867.0,3986.3,3769.1,3890.1,3912.5,3901.6,3931.7,3892.7,3886.1,3949.8,4201.6,4102.8,4179.9,4275.9,4323.7,4362.3,4247.2,4569.2,4575.7
1366,B,False,19346.0,19404.0,19455.0,19577.0,19505.0,19248.0,19342.0,19344.0,19249.0,19090.0,19077.0,18908.0,18865.0,18880.0,18753.0,18558.0,17905.0,18004.0,18156.0,17862.0
1367,B,False,3769.1,3890.1,3912.5,3901.6,3931.7,3892.7,3886.1,3949.8,4201.6,4102.8,4179.9,4275.9,4323.7,4362.3,4247.2,4569.2,4575.7,4796.4,4911.1,4962.8
1368,B,False,1981.1,1977.3,1954.3,1951.1,1929.1,1945.2,2009.6,1974.0,1950.8,1931.8,1956.4,1981.6,1941.4,1902.7,1988.3,2019.3,2079.1,2103.1,2055.5,2129.7
1369,B,False,3358.6,3376.4,3391.1,3455.8,3365.8,3411.3,3458.3,3398.7,3364.7,3360.9,3405.2,3402.6,3436.9,3469.1,3477.2,3502.2,3595.0,3548.9,3564.0,3601.2
1370,B,False,10616.0,10920.0,10956.0,10685.0,10136.0,9999.0,10007.0,9753.1,9329.6,9473.3,9529.2,9444.9,9458.7,9570.6,9830.2,9606.0,9351.7,9667.8,9486.1,9467.9
1371,B,False,2959.7,2925.6,2963.1,3086.0,2995.7,3095.5,3112.0,3014.0,3046.4,3075.7,3066.7,2941.2,2882.0,2893.0,2826.9,2774.7,2710.5,2816.3,2912.6,3036.7
1372,B,False,5303.2,5098.7,5325.1,5144.0,4988.0,4825.9,5104.1,5006.0,4783.9,4768.2,4804.4,4838.7,4928.3,4846.9,4389.5,4562.8,4228.4,4659.7,4710.5,4523.2
1373,B,False,12319.0,11949.0,11774.0,11740.0,11587.0,11582.0,11718.0,11877.0,12182.0,12488.0,12967.0,13094.0,13137.0,13343.0,13628.0,13781.0,13778.0,13846.0,13862.0,13903.0
1374,B,False,1693.1,1733.4,1792.2,1756.7,1811.9,1767.2,1743.8,1747.6,1740.4,1782.7,1731.2,1698.8,1694.6,1729.6,1747.0,1727.2,1630.3,1624.5,1611.8,1562.9
1375,B,False,2001.5,2018.2,1983.2,2079.9,2014.2,2031.8,2038.5,2077.0,2109.7,2110.7,2116.8,2084.8,2140.9,2143.1,2155.9,2177.0,2121.6,2081.0,2108.0,2036.6
1376,B,False,2410.0,2651.9,2945.8,3064.2,3171.1,3090.7,3085.1,3150.3,3223.4,3309.5,3216.0,3296.5,3347.5,3466.4,3571.0,3623.9,3787.5,3953.0,4047.4,4033.5
1377,B,False,6983.6,6883.0,7053.4,7123.9,6903.8,6763.4,6742.7,6800.6,6915.7,6739.0,6762.8,6565.0,6610.3,6529.4,6409.8,6266.1,6058.3,6122.1,6009.9,5973.0
1378,B,False,3216.0,3194.6,3190.5,3198.7,3198.0,3196.6,3235.3,3141.4,3065.8,3024.7,3051.9,3026.7,2995.1,2965.5,2921.2,2823.4,2806.3,2812.1,2784.0,2786.9
1379,B,False,9204.1,9083.9,9170.8,9155.2,9052.9,9074.8,9075.0,9032.3,8956.6,9060.7,9019.1,9087.5,8976.8,9003.9,9011.3,9122.1,9190.0,9151.4,9126.4,9116.2
1380,B,False,2728.4,2741.3,2683.3,2609.0,2672.9,2622.9,2588.3,2585.6,2518.0,2491.5,2508.8,2471.6,2399.5,2423.7,2406.5,2430.1,2471.3,2453.1,2505.5,2543.1
1381,B,False,3183.8,3064.8,3113.8,3053.8,3000.9,2892.1,2883.1,2948.9,2902.6,2826.2,2840.9,2903.8,2936.0,2991.3,3063.6,2992.7,2987.2,3002.1,3017.7,3052.6
1382,B,True,10924.0,10979.0,10838.0,10922.0,10872.0,10619.0,10461.0,9937.0,9997.3,10088.0,10065.0,10084.0,10186.0,10498.0,10550.0,10453.0,10701.0,10630.0,10807.0,10713.0
1383,B,False,9611.4,9730.1,9900.0,9696.4,9521.0,9488.0,9357.4,8957.1,8917.6,8730.2,8385.0,8526.5,8602.1,8343.6,8356.8,8219.7,8345.0,8321.9,8409.5,8212.8
1384,B,False,2422.9,2128.7,2267.2,1588.4,1450.1,1547.5,1524.1,1609.2,1506.3,1504.1,1534.8,1634.1,1603.0,1771.9,1759.4,1689.1,1633.9,1622.6,1610.2,1659.1
1385,B,True,1760.8,1753.3,1723.5,1689.1,1664.5,1605.6,1702.2,1583.9,1658.9,1704.3,1771.6,1716.4,1723.8,1718.6,1705.9,1792.3,1772.8,1814.0,1855.4,1885.2
1386,B,False,4335.0,4515.6,4655.3,4702.4,4975.1,4939.1,4855.3,4991.6,4994.7,4988.7,4907.2,4875.1,4923.4,4748.4,4705.0,4716.2,4573.0,4509.2,4502.1,4438.7
1387,B,False,2118.5,2077.1,1988.2,1928.7,1853.5,1806.7,1799.9,1800.7,1809.9,1797.3,1825.4,1858.4,1899.9,1955.2,2017.0,2111.6,2094.8,2116.2,2145.8,2128.9
1388,B,False,5222.7,5453.8,5395.0,5380.0,5427.2,4949.3,7466.6,5137.6,4876.9,4682.5,4670.4,4613.7,4390.4,4599.4,4420.5,4486.1,4603.1,6600.0,4739.7,4503.7
1389,B,True,2071.1,2010.5,1987.9,1974.7,2003.2,1992.9,1990.3,1981.1,2095.7,2095.5,2129.7,2213.3,2236.9,2301.2,2314.6,2344.9,2342.3,2365.2,2363.4,2304.3
1390,B,False,1863.9,1937.1,1814.7,1706.8,1730.0,1665.7,1620.4,1633.2,1663.1,1586.6,1616.1,1572.7,1580.8,1630.3,1690.7,1715.0,1708.2,1762.1,1853.6,1898.7
1391,B,False,9083.6,8882.6,8847.6,8919.7,9028.5,9155.1,9781.1,10144.0,10472.0,10553.0,10677.0,10628.0,10580.0,10433.0,10381.0,10261.0,10160.0,9994.4,9858.8,9828.1
1392,B,False,6569.3,6582.2,6409.9,6389.7,6390.0,6585.7,6553.0,6654.2,6729.7,6942.4,7099.4,7236.1,7460.7,7258.1,7807.4,7855.9,7876.7,7936.1,8152.5,8261.5
1393,B,False,6026.6,5987.6,5902.7,5862.2,5833.7,5814.3,5738.2,5745.3,5702.4,5636.7,5585.4,5552.7,5414.4,5338.8,5321.8,5346.3,5305.7,5327.7,5429.0,5433.3
1394,B,False,17221.0,16979.0,16897.0,16708.0,16337.0,16439.0,16085.0,16057.0,15874.0,15751.0,15716.0,15544.0,15603.0,15592.0,15668.0,15914.0,15585.0,15708.0,15588.0,15704.0
1395,B,False,1581.1,1599.4,1577.9,1623.1,1612.5,1607.1,1598.4,1609.4,1625.6,1636.2,1637.7,1643.3,1663.2,1654.7,1725.0,1761.6,1781.9,1815.0,1849.4,1853.0
1396,B,True,2531.5,2526.9,2511.9,2474.5,2426.3,2373.9,2451.0,2459.8,2512.1,2597.7,2608.5,2611.9,2732.7,2771.2,2711.0,2774.2,2834.7,2763.0,2709.6,2597.7
1397,B,False,7570.6,7667.6,7593.9,7464.1,7360.4,7260.0,7352.1,7106.6,6936.6,6892.8,6732.2,6821.9,6754.3,6576.3,6523.3,6907.3,6662.5,6590.3,6569.5,7005.9
1398,B,False,6748.2,6902.5,6981.6,7120.9,7137.2,7161.9,7260.1,7468.6,7453.5,7478.5,7601.6,7707.9,7922.3,8033.4,8076.3,8239.5,8561.9,8817.7,8859.6,9025.0
1399,B,False,1665.9,1772.3,1716.6,1806.5,1857.9,1920.7,2038.2,2132.8,2055.1,2097.7,2150.5,2224.2,2349.5,2309.0,2300.2,2318.0,2234.1,2324.6,2266.2,2320.4
1400,B,False,15381.0,15027.0,14970.0,14815.0,14775.0,14739.0,14741.0,14706.0,14709.0,14708.0,14895.0,15007.0,15167.0,15270.0,15481.0,15588.0,15816.0,15854.0,15970.0,16507.0
1401,B,False,2009.0,2031.1,2043.0,2098.5,2039.6,2105.1,2051.5,2080.4,1960.6,1892.1,1831.9,1757.6,1654.0,1644.0,1632.3,1599.0,1553.5,1547.9,1530.6,1481.3
1402,B,False,4742.8,4503.1,4659.9,3532.7,3735.1,3550.4,3560.8,3711.6,3813.0,3454.6,3673.2,3677.2,3906.1,3971.1,4123.1,4260.7,4169.0,4074.1,3976.2,3967.7
1403,B,True,2151.5,2202.6,2240.1,2239.0,2287.6,2362.3,2371.7,2494.6,2467.3,2571.0,2545.4,2603.9,2675.8,2734.3,2740.7,2673.1,2698.8,2525.7,2471.9,2489.1
1404,B,False,15134.0,15075.0,15130.0,15199.0,15120.0,15580.0,15643.0,15757.0,15995.0,16288.0,15900.0,16153.0,16336.0,15852.0,15898.0,15710.0,15549.0,15575.0,14944.0,15020.0
1405,B,False,1886.7,1897.3,1969.8,1956.6,1986.3,2069.6,2058.3,2061.9,2080.1,2018.7,2028.5,2039.5,2046.4,2077.5,2078.3,2101.8,2065.9,2110.3,2142.3,2152.8
1406,B,False,5777.1,5856.1,5890.0,5723.4,5836.9,5860.3,5988.0,6047.8,6111.7,6039.7,6178.8,6381.3,6320.4,6398.4,6312.5,6375.7,6428.5,6380.1,6355.4,6315.9
1407,B,False,5519.3,5888.7,6043.8,5839.4,5588.8,5147.6,5379.3,5234.5,5053.9,4952.7,5235.6,5039.1,5218.5,5337.4,3107.7,2796.7,4790.0,4767.5,4696.0,4696.3
1408,B,False,3067.3,3051.8,2979.4,2927.6,3005.9,2871.2,2805.9,2767.2,2770.6,2804.7,2812.8,2765.3,2753.9,2776.2,2760.4,2824.8,2880.3,2916.2,2930.0,2928.1
1409,B,False,4657.9,4496.0,4480.3,4371.6,4310.8,4321.8,4351.7,4381.2,4366.1,4370.3,4341.0,4305.8,4307.3,4338.9,4332.8,4199.1,4178.4,4115.7,4071.2,4049.7
1410,B,False,3148.4,3200.4,3306.6,3402.3,3545.1,3621.8,3649.7,3636.4,3696.5,3672.1,3646.5,3496.9,3401.3,3291.6,3145.6,3150.0,3100.4,3063.1,3009.2,3016.1
