,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20
1615,B,False,846820000000.0,878680000000.0,932540000000.0,914140000000.0,954990000000.0,1062000000000.0,1172300000000.0,1195000000000.0,1415000000000.0,1385800000000.0,1522400000000.0,1813000000000.0,2102100000000.0,2422700000000.0,2636200000000.0,2734300000000.0,2502700000000.0,2739300000000.0,2438200000000.0,2612500000000.0
1616,B,False,13598000000000.0,13384000000000.0,13268000000000.0,12808000000000.0,12908000000000.0,12830000000000.0,12838000000000.0,12318000000000.0,12167000000000.0,11792000000000.0,11683000000000.0,11751000000000.0,11972000000000.0,11469000000000.0,11355000000000.0,11296000000000.0,11610000000000.0,11521000000000.0,11705000000000.0,11495000000000.0
1617,B,False,6549400000000.0,6400100000000.0,6230100000000.0,5980300000000.0,5910800000000.0,5846000000000.0,6180900000000.0,6230200000000.0,6094800000000.0,6025100000000.0,6148400000000.0,6332300000000.0,6208000000000.0,6177900000000.0,6514100000000.0,6436300000000.0,6653700000000.0,6704200000000.0,6842100000000.0,7000300000000.0
1618,B,False,7338700000000.0,7541300000000.0,7646100000000.0,7843500000000.0,8079300000000.0,8037900000000.0,7903500000000.0,8304800000000.0,8409700000000.0,8839100000000.0,8948600000000.0,8911800000000.0,8985200000000.0,8929600000000.0,8947400000000.0,8851400000000.0,8593400000000.0,8261100000000.0,7824500000000.0,7826200000000.0
1619,B,False,6513500000000.0,6632100000000.0,6502600000000.0,6999500000000.0,6921600000000.0,7181900000000.0,7164700000000.0,7341300000000.0,7521700000000.0,7751900000000.0,7729200000000.0,7703900000000.0,7613700000000.0,7895700000000.0,7589400000000.0,7341800000000.0,7418900000000.0,7225000000000.0,6836500000000.0,6814400000000.0
1620,B,False,1839800000000.0,1824200000000.0,1856900000000.0,1811800000000.0,1902200000000.0,1859300000000.0,1753700000000.0,1828800000000.0,1870500000000.0,1900400000000.0,1808600000000.0,1815900000000.0,1869900000000.0,1775100000000.0,1694100000000.0,1661600000000.0,1637900000000.0,1672700000000.0,1622100000000.0,1612800000000.0
1621,B,False,4939200000000.0,5917000000000.0,5981700000000.0,5428300000000.0,5852600000000.0,6951500000000.0,6604000000000.0,6775700000000.0,6728200000000.0,7242900000000.0,7730700000000.0,7739100000000.0,7807600000000.0,7132600000000.0,7672900000000.0,7381700000000.0,7201400000000.0,7277100000000.0,7106200000000.0,7010700000000.0
1622,B,False,6953800000000.0,7150900000000.0,7242400000000.0,6944000000000.0,6615900000000.0,6540300000000.0,6761400000000.0,6671200000000.0,6083500000000.0,6248900000000.0,6277500000000.0,6155500000000.0,6025500000000.0,6021800000000.0,5903700000000.0,6107800000000.0,6047400000000.0,6109500000000.0,5873700000000.0,5353200000000.0
1623,B,False,2445900000000.0,2261200000000.0,2161300000000.0,2180500000000.0,2226400000000.0,2166200000000.0,2346200000000.0,2319200000000.0,2265500000000.0,2222000000000.0,2349900000000.0,2429900000000.0,2357300000000.0,2400900000000.0,2332400000000.0,2327500000000.0,2410500000000.0,2378200000000.0,2388800000000.0,2395300000000.0
1624,B,False,5419200000000.0,6067200000000.0,5707900000000.0,6055900000000.0,6157100000000.0,6783700000000.0,7330800000000.0,7391700000000.0,7425500000000.0,8068200000000.0,8230400000000.0,8653100000000.0,9158400000000.0,9364000000000.0,9748200000000.0,9864100000000.0,9866000000000.0,10038000000000.0,10096000000000.0,10251000000000.0
1625,B,False,12048000000000.0,11926000000000.0,12032000000000.0,12484000000000.0,12393000000000.0,12382000000000.0,12705000000000.0,12212000000000.0,12293000000000.0,12272000000000.0,12293000000000.0,12115000000000.0,12076000000000.0,12244000000000.0,12192000000000.0,12121000000000.0,11860000000000.0,11704000000000.0,11801000000000.0,11662000000000.0
1626,B,False,10021000000000.0,9477600000000.0,9088100000000.0,9012100000000.0,8767100000000.0,9122500000000.0,8483800000000.0,8321900000000.0,8417600000000.0,8506300000000.0,8439900000000.0,8077800000000.0,8259000000000.0,8441200000000.0,8367200000000.0,8074500000000.0,7938500000000.0,7743700000000.0,8036700000000.0,8335100000000.0
1627,B,False,6374300000000.0,6251900000000.0,6379700000000.0,6684900000000.0,6816900000000.0,6809100000000.0,6497200000000.0,6517500000000.0,6625600000000.0,7225700000000.0,6546900000000.0,6588100000000.0,6693400000000.0,6757200000000.0,6699600000000.0,6709900000000.0,6841900000000.0,6583200000000.0,6966900000000.0,6783800000000.0
1628,B,False,8709600000000.0,8755000000000.0,9353400000000.0,9544100000000.0,9538200000000.0,9332500000000.0,9405600000000.0,10113000000000.0,10090000000000.0,9785700000000.0,9807300000000.0,9699600000000.0,9782600000000.0,9977700000000.0,9661300000000.0,9470600000000.0,9204700000000.0,9328700000000.0,9271800000000.0,8845200000000.0
1629,B,False,5527700000000.0,5608400000000.0,5894700000000.0,5568500000000.0,6091900000000.0,6067800000000.0,6218700000000.0,6108400000000.0,6516000000000.0,6439800000000.0,6199700000000.0,5987200000000.0,6170200000000.0,5641000000000.0,5934800000000.0,6283200000000.0,5483600000000.0,5958600000000.0,5847200000000.0,5831000000000.0
1630,B,False,13356000000000.0,13091000000000.0,13193000000000.0,13123000000000.0,13240000000000.0,13299000000000.0,13289000000000.0,13352000000000.0,13376000000000.0,13318000000000.0,12950000000000.0,13160000000000.0,12876000000000.0,12772000000000.0,12656000000000.0,12603000000000.0,12658000000000.0,12513000000000.0,12686000000000.0,12884000000000.0
1631,B,False,14908000000000.0,15104000000000.0,15242000000000.0,15241000000000.0,15302000000000.0,15439000000000.0,15374000000000.0,15583000000000.0,15176000000000.0,15362000000000.0,15317000000000.0,14853000000000.0,14532000000000.0,14601000000000.0,15060000000000.0,14413000000000.0,14761000000000.0,14589000000000.0,14532000000000.0,15081000000000.0
1632,B,False,15158000000000.0,15016000000000.0,14982000000000.0,14813000000000.0,14376000000000.0,14283000000000.0,14128000000000.0,14320000000000.0,14055000000000.0,14328000000000.0,14360000000000.0,14606000000000.0,14317000000000.0,14021000000000.0,14045000000000.0,14031000000000.0,13909000000000.0,13897000000000.0,14203000000000.0,14656000000000.0
1633,B,False,41727000000000.0,42466000000000.0,42880000000000.0,42453000000000.0,42325000000000.0,42300000000000.0,42337000000000.0,41625000000000.0,42255000000000.0,42419000000000.0,42252000000000.0,42457000000000.0,42545000000000.0,42191000000000.0,42473000000000.0,42931000000000.0,42708000000000.0,41693000000000.0,42218000000000.0,42225000000000.0
1634,B,False,7334100000000.0,7177800000000.0,7107500000000.0,6966600000000.0,7044500000000.0,7156200000000.0,6775700000000.0,6496600000000.0,6813000000000.0,6751500000000.0,6614100000000.0,6400100000000.0,6314500000000.0,6249800000000.0,6013800000000.0,5887200000000.0,5798600000000.0,5980900000000.0,5750300000000.0,5813500000000.0
1635,B,False,3458800000000.0,3426400000000.0,3379300000000.0,3439000000000.0,3388100000000.0,3321400000000.0,3496100000000.0,3281600000000.0,3260100000000.0,3308700000000.0,3451900000000.0,3584400000000.0,3423000000000.0,3662600000000.0,3531000000000.0,3550100000000.0,3526600000000.0,3432500000000.0,3386200000000.0,3237800000000.0
1636,B,False,10720000000000.0,10583000000000.0,11001000000000.0,10703000000000.0,10650000000000.0,10925000000000.0,10200000000000.0,10317000000000.0,10513000000000.0,10266000000000.0,10093000000000.0,9985100000000.0,9980600000000.0,9912200000000.0,9698800000000.0,9760900000000.0,9760600000000.0,9752900000000.0,9609800000000.0,9649400000000.0
1637,B,False,2361600000000.0,2303200000000.0,2271700000000.0,2264400000000.0,2187100000000.0,2104800000000.0,2193700000000.0,2228100000000.0,2188600000000.0,2114100000000.0,2077700000000.0,2013200000000.0,2156900000000.0,1947100000000.0,1869600000000.0,1905000000000.0,1807200000000.0,1716500000000.0,1561700000000.0,1509200000000.0
1638,B,False,1735500000000.0,1823800000000.0,1748300000000.0,1992600000000.0,1841100000000.0,1592000000000.0,1655400000000.0,1685300000000.0,1997300000000.0,1954400000000.0,1921700000000.0,1995400000000.0,2009800000000.0,2003100000000.0,2132700000000.0,2365100000000.0,2356300000000.0,2360400000000.0,2396300000000.0,2261400000000.0
1639,B,False,2269700000000.0,2184600000000.0,2112700000000.0,2117400000000.0,2072600000000.0,2185100000000.0,2064200000000.0,2018900000000.0,1864400000000.0,1857700000000.0,1856400000000.0,1844300000000.0,1778100000000.0,1804400000000.0,1738300000000.0,1808400000000.0,1830000000000.0,1742500000000.0,1803000000000.0,1804800000000.0
1640,B,False,3707300000000.0,3683500000000.0,3559700000000.0,3484100000000.0,3460300000000.0,3596700000000.0,3589600000000.0,3691300000000.0,3637600000000.0,3576800000000.0,3812300000000.0,3503200000000.0,3597500000000.0,3688400000000.0,3732000000000.0,3878600000000.0,3869500000000.0,3931200000000.0,3858800000000.0,4040200000000.0
1641,B,False,16501000000000.0,16629000000000.0,15983000000000.0,15906000000000.0,15967000000000.0,15831000000000.0,15844000000000.0,15771000000000.0,16118000000000.0,16040000000000.0,15673000000000.0,15866000000000.0,15586000000000.0,15567000000000.0,15629000000000.0,15439000000000.0,15471000000000.0,15458000000000.0,15519000000000.0,15773000000000.0
1642,B,False,11361000000000.0,10793000000000.0,10375000000000.0,10418000000000.0,9833800000000.0,9785800000000.0,9502400000000.0,9504700000000.0,9255800000000.0,9338000000000.0,9267800000000.0,9225200000000.0,9290000000000.0,9168600000000.0,9219300000000.0,9686000000000.0,9653000000000.0,9827400000000.0,9817800000000.0,9895600000000.0
1643,B,False,10280000000000.0,10478000000000.0,10706000000000.0,10584000000000.0,10510000000000.0,10420000000000.0,10441000000000.0,9946200000000.0,10298000000000.0,10270000000000.0,10456000000000.0,10677000000000.0,10232000000000.0,10297000000000.0,10880000000000.0,10665000000000.0,10854000000000.0,10883000000000.0,10895000000000.0,11227000000000.0
1644,B,False,1541800000000.0,1470000000000.0,1358000000000.0,1291900000000.0,1258500000000.0,1207700000000.0,1269100000000.0,1289900000000.0,1259800000000.0,1060800000000.0,1200100000000.0,1167000000000.0,1197100000000.0,1251900000000.0,1176600000000.0,1111000000000.0,1071500000000.0,1195200000000.0,1103400000000.0,1205500000000.0
1645,B,False,4525800000000.0,4373700000000.0,4363400000000.0,4475500000000.0,4570700000000.0,4552400000000.0,4631400000000.0,4508200000000.0,4502600000000.0,4289300000000.0,4433100000000.0,4562200000000.0,4389000000000.0,4597300000000.0,4533100000000.0,4494900000000.0,4424800000000.0,4353100000000.0,4438500000000.0,4403300000000.0
1646,B,False,6802800000000.0,6874000000000.0,6679200000000.0,6641900000000.0,6575100000000.0,6700500000000.0,6594000000000.0,6558300000000.0,6564700000000.0,6700200000000.0,6639300000000.0,6526600000000.0,6610500000000.0,6606900000000.0,6490000000000.0,6469900000000.0,6335800000000.0,6459200000000.0,6636700000000.0,6362600000000.0
1647,B,False,12013000000000.0,12143000000000.0,12059000000000.0,12101000000000.0,12008000000000.0,12495000000000.0,12482000000000.0,12356000000000.0,12274000000000.0,12375000000000.0,12680000000000.0,12325000000000.0,12312000000000.0,12363000000000.0,12472000000000.0,12493000000000.0,12769000000000.0,12253000000000.0,12368000000000.0,12229000000000.0
1648,B,False,1767400000000.0,1756100000000.0,1633200000000.0,1670800000000.0,1638900000000.0,1799300000000.0,1636600000000.0,1571800000000.0,1564000000000.0,1614900000000.0,1525900000000.0,1512200000000.0,1519500000000.0,1482500000000.0,1559000000000.0,1492100000000.0,1590200000000.0,1587200000000.0,1692400000000.0,1632700000000.0
1649,B,False,6083900000000.0,5961800000000.0,5932900000000.0,6020000000000.0,5610600000000.0,5473300000000.0,5694000000000.0,5652800000000.0,5452500000000.0,5371100000000.0,5499600000000.0,5145100000000.0,5039500000000.0,4873300000000.0,5459800000000.0,4756700000000.0,5067400000000.0,5167300000000.0,5090100000000.0,5108800000000.0
1650,B,False,9795500000000.0,9864100000000.0,9864500000000.0,9884700000000.0,9784200000000.0,9651200000000.0,9907700000000.0,9677400000000.0,9743700000000.0,9369600000000.0,9468400000000.0,9436600000000.0,9535200000000.0,9526800000000.0,9511600000000.0,9711800000000.0,9426300000000.0,9777700000000.0,9620300000000.0,9781000000000.0
1651,B,False,18137000000000.0,18376000000000.0,18243000000000.0,18626000000000.0,18755000000000.0,18582000000000.0,18639000000000.0,18681000000000.0,18900000000000.0,19057000000000.0,19139000000000.0,19246000000000.0,18853000000000.0,19041000000000.0,19157000000000.0,18716000000000.0,19328000000000.0,18930000000000.0,18871000000000.0,19356000000000.0
1652,B,False,7171500000000.0,6807300000000.0,6963000000000.0,6906800000000.0,6928100000000.0,6391400000000.0,6423700000000.0,6741100000000.0,6905600000000.0,6454500000000.0,6583800000000.0,6480600000000.0,6409500000000.0,6514200000000.0,6627200000000.0,6797300000000.0,7165400000000.0,6614200000000.0,6966400000000.0,6843600000000.0
1653,B,False,3775900000000.0,3656100000000.0,3438400000000.0,3521800000000.0,3569100000000.0,3479800000000.0,3461500000000.0,3494500000000.0,3494800000000.0,3535800000000.0,3668900000000.0,3697300000000.0,3640700000000.0,3472300000000.0,3351200000000.0,3269400000000.0,3252900000000.0,3148500000000.0,3197100000000.0,3067100000000.0
1654,B,False,285750000000.0,253810000000.0,257890000000.0,476600000000.0,755020000000.0,898320000000.0,1255800000000.0,1476800000000.0,1753000000000.0,1881600000000.0,2278300000000.0,2496700000000.0,2556700000000.0,2794900000000.0,3031300000000.0,3747400000000.0,3136200000000.0,3470400000000.0,3275100000000.0,3627400000000.0
1655,B,False,2890100000000.0,3064200000000.0,2892300000000.0,2894100000000.0,3297500000000.0,3349500000000.0,3438800000000.0,3182300000000.0,3077100000000.0,3043300000000.0,3122900000000.0,3012300000000.0,2586700000000.0,2601600000000.0,2605500000000.0,2620700000000.0,2746500000000.0,2688300000000.0,2598300000000.0,2846000000000.0
1656,B,False,14152000000000.0,14218000000000.0,14189000000000.0,14504000000000.0,14220000000000.0,13932000000000.0,13951000000000.0,13395000000000.0,13830000000000.0,14105000000000.0,13823000000000.0,13956000000000.0,14134000000000.0,14279000000000.0,14269000000000.0,14233000000000.0,14228000000000.0,13770000000000.0,13828000000000.0,13576000000000.0
1657,B,False,8369500000000.0,8097200000000.0,8332300000000.0,8603100000000.0,8500200000000.0,8888000000000.0,9230200000000.0,9092700000000.0,9427700000000.0,9661900000000.0,9353100000000.0,9549700000000.0,9584800000000.0,9490500000000.0,9464500000000.0,10073000000000.0,9723100000000.0,9549000000000.0,9670500000000.0,9804500000000.0
1658,B,False,29535000000000.0,29453000000000.0,29403000000000.0,28880000000000.0,28788000000000.0,28669000000000.0,28615000000000.0,28487000000000.0,28319000000000.0,28681000000000.0,29114000000000.0,30187000000000.0,30333000000000.0,30902000000000.0,31259000000000.0,31242000000000.0,31148000000000.0,31076000000000.0,30936000000000.0,30755000000000.0
1659,B,False,9586100000000.0,9894600000000.0,9888600000000.0,10056000000000.0,9786200000000.0,9657900000000.0,9690100000000.0,9802800000000.0,9785900000000.0,9606100000000.0,9729600000000.0,10077000000000.0,10096000000000.0,10710000000000.0,10752000000000.0,10892000000000.0,11157000000000.0,10908000000000.0,10422000000000.0,10501000000000.0
1660,B,False,15053000000000.0,15093000000000.0,15038000000000.0,15100000000000.0,14999000000000.0,14845000000000.0,14981000000000.0,15226000000000.0,15076000000000.0,15269000000000.0,15593000000000.0,16143000000000.0,15852000000000.0,16026000000000.0,16069000000000.0,15703000000000.0,15820000000000.0,16368000000000.0,16814000000000.0,17289000000000.0
1661,B,False,17938000000000.0,17994000000000.0,18184000000000.0,17923000000000.0,17882000000000.0,17748000000000.0,17716000000000.0,17794000000000.0,17888000000000.0,17597000000000.0,17469000000000.0,17657000000000.0,17237000000000.0,17445000000000.0,17408000000000.0,17372000000000.0,17475000000000.0,17512000000000.0,17395000000000.0,17361000000000.0
1662,B,False,2667900000000.0,3105800000000.0,3149400000000.0,3542200000000.0,3439800000000.0,3190500000000.0,2990800000000.0,2531200000000.0,2448500000000.0,2573300000000.0,2495600000000.0,2535700000000.0,2457900000000.0,2224600000000.0,2273000000000.0,2392900000000.0,2308400000000.0,2133300000000.0,2212700000000.0,2078000000000.0
1663,B,False,6360900000000.0,6707600000000.0,6159400000000.0,6362500000000.0,6304600000000.0,6069000000000.0,5746100000000.0,5726600000000.0,6450900000000.0,6353800000000.0,6064100000000.0,5981100000000.0,5992600000000.0,6153100000000.0,6236800000000.0,6260100000000.0,6687000000000.0,7251500000000.0,6949500000000.0,6975100000000.0
1664,B,False,9171700000000.0,9495100000000.0,9542900000000.0,9722100000000.0,10207000000000.0,9776400000000.0,9398200000000.0,9492000000000.0,8951900000000.0,8867500000000.0,9016100000000.0,8972800000000.0,9380100000000.0,9264500000000.0,8853600000000.0,8699100000000.0,8935400000000.0,8895300000000.0,9048800000000.0,9035000000000.0
1665,B,False,2163900000000.0,2124000000000.0,2090700000000.0,2237900000000.0,2206100000000.0,2077600000000.0,2049200000000.0,2020800000000.0,1932500000000.0,2052200000000.0,1940000000000.0,1971900000000.0,1868700000000.0,1951200000000.0,1964000000000.0,1960000000000.0,1868400000000.0,1820400000000.0,1742000000000.0,1831100000000.0
1666,B,False,15340000000000.0,15062000000000.0,15433000000000.0,15173000000000.0,15154000000000.0,15195000000000.0,14919000000000.0,14817000000000.0,14814000000000.0,14729000000000.0,14794000000000.0,15083000000000.0,14962000000000.0,14907000000000.0,14634000000000.0,14390000000000.0,14129000000000.0,14525000000000.0,14744000000000.0,14355000000000.0
1667,B,False,14613000000000.0,14581000000000.0,14395000000000.0,13946000000000.0,13828000000000.0,14041000000000.0,13929000000000.0,13905000000000.0,14182000000000.0,14206000000000.0,14376000000000.0,15168000000000.0,15390000000000.0,15264000000000.0,15097000000000.0,15170000000000.0,14552000000000.0,14600000000000.0,14139000000000.0,13963000000000.0
1668,B,False,5341200000000.0,5422000000000.0,5344200000000.0,5391800000000.0,5198200000000.0,5368200000000.0,5299300000000.0,5362800000000.0,5395700000000.0,5349000000000.0,5180000000000.0,5236700000000.0,5126000000000.0,5026200000000.0,4896200000000.0,4798900000000.0,4872200000000.0,4858800000000.0,4902300000000.0,5021700000000.0
1669,B,False,11388000000000.0,11753000000000.0,11288000000000.0,11217000000000.0,10899000000000.0,10926000000000.0,10558000000000.0,10814000000000.0,10563000000000.0,10413000000000.0,10707000000000.0,10464000000000.0,10779000000000.0,10667000000000.0,10753000000000.0,10224000000000.0,10690000000000.0,10889000000000.0,10904000000000.0,11180000000000.0
1670,B,False,1934400000000.0,1803800000000.0,1868400000000.0,1854100000000.0,1661200000000.0,1654500000000.0,1531700000000.0,1449500000000.0,1392000000000.0,1529300000000.0,1456900000000.0,1455700000000.0,1418700000000.0,1460300000000.0,1348400000000.0,1351600000000.0,1430900000000.0,1455400000000.0,1352200000000.0,1270100000000.0
1671,B,False,13603000000000.0,13801000000000.0,13976000000000.0,14126000000000.0,13852000000000.0,14501000000000.0,14398000000000.0,14237000000000.0,13614000000000.0,13859000000000.0,13866000000000.0,13696000000000.0,13511000000000.0,13732000000000.0,13527000000000.0,13418000000000.0,13175000000000.0,13090000000000.0,12975000000000.0,13276000000000.0
1672,B,False,3674400000000.0,3739400000000.0,3695200000000.0,3644600000000.0,3515100000000.0,3333000000000.0,3267600000000.0,3345600000000.0,3142600000000.0,3175600000000.0,3249100000000.0,3182400000000.0,2886100000000.0,3114700000000.0,3024100000000.0,3021000000000.0,3000300000000.0,3157600000000.0,3011700000000.0,2911500000000.0
1673,B,False,8850800000000.0,8730000000000.0,8576300000000.0,8396500000000.0,8529700000000.0,8226100000000.0,8170100000000.0,8408400000000.0,8270600000000.0,8485700000000.0,8188800000000.0,8259100000000.0,8144400000000.0,8360300000000.0,8589300000000.0,8548600000000.0,8616900000000.0,9325400000000.0,8801500000000.0,8718800000000.0
1674,B,False,0.0,0.0,14459000000.0,32093000000.0,21383000000.0,93552000000.0,68338000000.0,214850000000.0,135900000000.0,181960000000.0,652460000000.0,843300000000.0,1672600000000.0,656550000000.0,1363400000000.0,1837900000000.0,1958300000000.0,940950000000.0,2301500000000.0,994990000000.0
