,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20
1169,B,True,5.2677e+22,5.1878e+22,5.0408e+22,4.9599e+22,5.0452e+22,4.9944e+22,4.9573e+22,4.9906e+22,4.9521e+22,4.8834e+22,4.9197e+22,4.852e+22,4.8936e+22,5.0001e+22,5.0884e+22,5.0831e+22,4.9827e+22,5.0413e+22,5.1901e+22,6.337e+22
1170,B,False,1.2731e+23,1.2582e+23,1.276e+23,1.2777e+23,1.2749e+23,1.2876e+23,1.3229e+23,1.3105e+23,1.3095e+23,1.3023e+23,1.3068e+23,1.3096e+23,1.2985e+23,1.2787e+23,1.2792e+23,1.2757e+23,1.276e+23,1.2775e+23,1.2756e+23,1.2975e+23
1171,B,False,2.4991e+23,2.517e+23,2.5102e+23,2.5351e+23,2.5453e+23,2.5612e+23,2.5551e+23,2.5351e+23,2.5472e+23,2.5436e+23,2.5386e+23,2.5422e+23,2.5516e+23,2.5645e+23,2.5519e+23,2.5304e+23,2.5291e+23,2.5193e+23,2.5125e+23,2.5083e+23
1172,B,False,4.1279e+22,4.1218e+22,4.2385e+22,4.3054e+22,4.228e+22,4.1712e+22,4.2366e+22,4.1101e+22,4.1933e+22,4.3239e+22,4.2156e+22,4.2087e+22,4.1289e+22,4.1615e+22,4.1584e+22,4.2548e+22,4.3582e+22,4.4468e+22,4.55e+22,4.4587e+22
1173,B,False,6.7372e+22,6.8306e+22,6.9051e+22,7.0583e+22,7.0053e+22,7.0926e+22,7.0157e+22,7.0268e+22,7.1198e+22,6.8979e+22,7.1251e+22,6.7712e+22,7.0593e+22,7.1512e+22,7.2406e+22,7.0098e+22,7.1446e+22,7.2159e+22,7.4154e+22,7.317e+22
1174,B,True,1.0249e+23,1.0249e+23,1.0299e+23,1.0333e+23,1.0349e+23,1.0466e+23,1.0531e+23,1.0585e+23,1.0484e+23,1.0438e+23,1.0552e+23,1.0619e+23,1.0764e+23,1.0671e+23,1.064e+23,1.0451e+23,1.062e+23,1.06e+23,1.07e+23,1.0699e+23
1175,B,False,6.4537e+21,6.5797e+21,6.4049e+21,6.5773e+21,6.4191e+21,6.6141e+21,7.1342e+21,7.8132e+21,8.1956e+21,8.7706e+21,9.3701e+21,9.2352e+21,9.263e+21,9.9534e+21,9.8408e+21,1.0446e+22,9.5532e+21,9.6928e+21,1.0657e+22,1.0901e+22
1176,B,False,2.4373e+23,2.4202e+23,2.399e+23,2.3889e+23,2.3825e+23,2.3931e+23,2.4106e+23,2.408e+23,2.4324e+23,2.4488e+23,2.4405e+23,2.4437e+23,2.4493e+23,2.4442e+23,2.4308e+23,2.4652e+23,2.4524e+23,2.4264e+23,2.4224e+23,2.4233e+23
1177,B,False,3.7235e+22,3.6684e+22,3.6771e+22,3.6008e+22,3.6769e+22,3.6836e+22,3.7828e+22,3.6563e+22,3.5624e+22,3.5909e+22,3.6723e+22,3.6763e+22,3.6986e+22,3.628e+22,3.6299e+22,3.652e+22,3.7111e+22,3.6666e+22,3.6895e+22,3.7724e+22
1178,B,False,1.9068e+23,1.9303e+23,1.9258e+23,1.9431e+23,1.9458e+23,1.9395e+23,1.9478e+23,1.9658e+23,1.9489e+23,1.9485e+23,1.9703e+23,1.955e+23,1.954e+23,1.9538e+23,1.9561e+23,1.9602e+23,1.9992e+23,2.0134e+23,2.0301e+23,2.0504e+23
1179,B,False,2.0919e+21,2.112e+21,2.1395e+21,2.0582e+21,1.9894e+21,1.8786e+21,1.7938e+21,1.8898e+21,1.7738e+21,1.8153e+21,1.6489e+21,1.5788e+21,1.6885e+21,1.714e+21,1.7515e+21,1.5981e+21,1.6277e+21,1.5555e+21,1.6214e+21,1.6693e+21
1180,B,False,1.1414e+22,1.1544e+22,1.1713e+22,1.2976e+22,1.3059e+22,1.2442e+22,1.1829e+22,1.1562e+22,1.149e+22,1.1921e+22,1.2333e+22,1.2318e+22,1.2611e+22,1.2485e+22,1.2336e+22,1.2102e+22,1.1269e+22,1.1052e+22,1.072e+22,1.1288e+22
1181,B,True,2.8815e+22,2.9427e+22,2.8723e+22,2.927e+22,2.9571e+22,2.9812e+22,3.0252e+22,3.0278e+22,3.0479e+22,2.9961e+22,3.1023e+22,3.2205e+22,3.3193e+22,3.5625e+22,3.5679e+22,3.5057e+22,3.5551e+22,3.5654e+22,3.661e+22,3.6967e+22
1182,B,False,1.4434e+22,1.4574e+22,1.4042e+22,1.4211e+22,1.4332e+22,1.3753e+22,1.405e+22,1.4448e+22,1.446e+22,1.4847e+22,1.4911e+22,1.456e+22,1.455e+22,1.5334e+22,1.5057e+22,1.4651e+22,1.4272e+22,1.4214e+22,1.4367e+22,1.5123e+22
1183,B,False,9.62e+22,9.6187e+22,9.6656e+22,9.5892e+22,9.519e+22,9.4651e+22,9.468e+22,9.4708e+22,9.5072e+22,9.6704e+22,9.4231e+22,9.4852e+22,9.5249e+22,9.4966e+22,9.4315e+22,9.3113e+22,9.2155e+22,9.2921e+22,9.358e+22,9.3543e+22
1184,B,False,3.5945e+22,3.6909e+22,3.7808e+22,3.7796e+22,3.9884e+22,4.0435e+22,3.8929e+22,4.0933e+22,4.2817e+22,4.3558e+22,4.3443e+22,4.4665e+22,4.8036e+22,4.912e+22,4.818e+22,4.9094e+22,5.0016e+22,5.0302e+22,5.341e+22,5.5142e+22
1185,B,False,2.2368e+22,2.2371e+22,2.2127e+22,2.2533e+22,2.291e+22,2.3118e+22,2.39e+22,2.4061e+22,2.4363e+22,2.4454e+22,2.4802e+22,2.463e+22,2.465e+22,2.4736e+22,2.4068e+22,2.3335e+22,2.2743e+22,2.2632e+22,2.2185e+22,2.1565e+22
1186,B,False,6.4774e+22,6.115e+22,6.1964e+22,6.1256e+22,6.1342e+22,6.2363e+22,6.596e+22,6.0148e+22,6.2958e+22,6.3396e+22,6.1337e+22,5.1866e+22,4.7927e+22,4.3915e+22,4.0851e+22,3.569e+22,3.9484e+22,3.5457e+22,3.2478e+22,2.437e+22
1187,B,False,4.7122e+22,4.7646e+22,4.79e+22,4.741e+22,4.6841e+22,4.6535e+22,4.6273e+22,4.547e+22,4.4752e+22,4.5544e+22,4.4925e+22,4.4616e+22,4.5052e+22,4.5511e+22,4.5148e+22,4.5796e+22,4.6004e+22,4.6602e+22,4.7603e+22,4.7347e+22
1188,B,False,3.0399e+22,3.0967e+22,3.1402e+22,3.0115e+22,3.1091e+22,3.046e+22,2.9932e+22,3.0844e+22,3.1287e+22,3.1374e+22,3.1022e+22,3.1323e+22,3.2318e+22,3.275e+22,3.1966e+22,3.2138e+22,3.2668e+22,3.2742e+22,3.504e+22,3.5244e+22
1189,B,False,4.9193e+21,4.8146e+21,5.0224e+21,5.0517e+21,5.0353e+21,5.3042e+21,5.2583e+21,5.3731e+21,5.43e+21,5.4144e+21,5.3821e+21,5.2958e+21,5.4527e+21,5.5133e+21,5.3144e+21,5.2231e+21,5.1413e+21,5.0567e+21,5.0551e+21,4.9644e+21
1190,B,False,6.3619e+22,6.3553e+22,6.3685e+22,6.6833e+22,6.7637e+22,6.5685e+22,6.8595e+22,7.011e+22,7.06e+22,7.1728e+22,7.1736e+22,7.0848e+22,6.9678e+22,6.7805e+22,7.0624e+22,7.1005e+22,6.9382e+22,6.8856e+22,7.0009e+22,7.0732e+22
1191,B,True,5.6834e+22,5.5896e+22,5.5571e+22,5.5606e+22,5.5374e+22,5.4101e+22,5.358e+22,5.3268e+22,5.3857e+22,5.4038e+22,5.4471e+22,5.3799e+22,5.4668e+22,5.4772e+22,5.4928e+22,5.3856e+22,5.2996e+22,5.2802e+22,5.2177e+22,5.2795e+22
1192,B,True,2.2994e+23,2.3157e+23,2.327e+23,2.306e+23,2.3251e+23,2.3345e+23,2.343e+23,2.3198e+23,2.3266e+23,2.3275e+23,2.3216e+23,2.3004e+23,2.3061e+23,2.31e+23,2.2947e+23,2.2788e+23,2.2698e+23,2.2532e+23,2.2398e+23,2.2531e+23
1193,B,False,7.4333e+21,7.6148e+21,7.5753e+21,7.702e+21,7.9151e+21,8.1148e+21,7.8054e+21,7.8955e+21,7.7828e+21,7.7327e+21,7.7087e+21,7.3447e+21,6.7393e+21,6.4914e+21,6.4128e+21,6.1238e+21,5.7042e+21,5.5479e+21,5.4653e+21,5.3516e+21
1194,B,False,6.6622e+23,6.6823e+23,6.675e+23,6.6804e+23,6.6601e+23,6.672e+23,6.6871e+23,6.6994e+23,6.6947e+23,6.7221e+23,6.7173e+23,6.7092e+23,6.7293e+23,6.7076e+23,6.6928e+23,6.7094e+23,6.741e+23,6.7768e+23,6.7992e+23,6.7976e+23
1195,B,False,3.3788e+21,3.3224e+21,3.5054e+21,3.4197e+21,3.1274e+21,3.4377e+21,3.3304e+21,3.238e+21,3.4536e+21,3.5676e+21,3.6358e+21,3.7183e+21,3.841e+21,3.9567e+21,4.1524e+21,4.0096e+21,4.028e+21,4.0085e+21,4.0034e+21,3.892e+21
1196,B,False,3.0575e+22,3.0991e+22,3.1099e+22,2.9698e+22,3.0396e+22,2.9688e+22,3.1135e+22,3.0685e+22,3.0541e+22,3.1445e+22,3.2011e+22,3.1802e+22,3.153e+22,3.1035e+22,3.1509e+22,3.1462e+22,3.1278e+22,3.15e+22,3.1032e+22,3.0612e+22
1197,B,False,2.6976e+23,2.6933e+23,2.6869e+23,2.6961e+23,2.7143e+23,2.7095e+23,2.6846e+23,2.685e+23,2.6758e+23,2.6679e+23,2.6784e+23,2.6745e+23,2.6703e+23,2.6838e+23,2.6951e+23,2.6888e+23,2.7002e+23,2.6876e+23,2.6904e+23,2.721e+23
1198,B,False,1.8684e+22,1.9161e+22,1.9506e+22,1.776e+22,1.8032e+22,1.7594e+22,1.7244e+22,1.6757e+22,1.6081e+22,1.5909e+22,1.551e+22,1.5152e+22,1.5217e+22,1.4934e+22,1.4344e+22,1.5197e+22,1.4634e+22,1.5391e+22,1.5009e+22,1.5898e+22
1199,B,False,1.6383e+22,1.8524e+22,1.9891e+22,1.9711e+22,1.9929e+22,2.0854e+22,2.1034e+22,2.193e+22,2.2111e+22,2.1405e+22,2.1204e+22,2.2713e+22,2.2545e+22,2.2004e+22,2.2408e+22,2.2586e+22,2.2987e+22,2.417e+22,2.6597e+22,2.7078e+22
1200,B,False,1.9707e+22,1.9883e+22,1.9269e+22,1.892e+22,1.9348e+22,1.9615e+22,1.8739e+22,1.9038e+22,1.9355e+22,1.8818e+22,1.8619e+22,1.827e+22,1.7852e+22,1.8423e+22,1.7718e+22,1.7532e+22,1.7054e+22,1.6836e+22,1.6571e+22,1.6754e+22
1201,B,True,2.0697e+22,2.0793e+22,2.0777e+22,2.0548e+22,2.0558e+22,2.028e+22,2.0249e+22,2.0384e+22,2.0418e+22,2.0273e+22,2.0356e+22,2.0182e+22,2.0281e+22,2.0319e+22,2.0618e+22,2.0345e+22,2.0429e+22,2.0902e+22,2.1766e+22,2.2278e+22
1202,B,False,1.7582e+23,1.7753e+23,1.7629e+23,1.7764e+23,1.746e+23,1.7496e+23,1.7555e+23,1.7591e+23,1.7717e+23,1.7626e+23,1.7673e+23,1.772e+23,1.7735e+23,1.7745e+23,1.7708e+23,1.7842e+23,1.7924e+23,1.7837e+23,1.7958e+23,1.8133e+23
1203,B,False,5.4502e+23,5.4968e+23,5.428e+23,5.4574e+23,5.4163e+23,5.4083e+23,5.4166e+23,5.4151e+23,5.4866e+23,5.5275e+23,5.5242e+23,5.5338e+23,5.5514e+23,5.5655e+23,5.5621e+23,5.5404e+23,5.5585e+23,5.5526e+23,5.5554e+23,5.477e+23
1204,B,False,2.9251e+22,2.8635e+22,2.8921e+22,2.9325e+22,2.9186e+22,2.8423e+22,2.7577e+22,2.7288e+22,2.7718e+22,2.783e+22,2.761e+22,2.7749e+22,2.7009e+22,2.7034e+22,2.638e+22,2.6064e+22,2.498e+22,2.5169e+22,2.4216e+22,2.3818e+22
1205,B,True,5.119e+22,5.1612e+22,5.0495e+22,4.9887e+22,5.0528e+22,5.3088e+22,4.9559e+22,4.8457e+22,4.7315e+22,4.6188e+22,4.564e+22,4.5329e+22,4.4305e+22,4.4998e+22,4.5046e+22,4.604e+22,4.4967e+22,4.4056e+22,4.3575e+22,4.4354e+22
1206,B,False,1.06e+23,1.07e+23,1.0699e+23,1.0675e+23,1.0773e+23,1.0632e+23,1.0655e+23,1.0553e+23,1.0522e+23,1.0486e+23,1.0476e+23,1.0562e+23,1.0402e+23,1.0281e+23,1.0364e+23,1.0103e+23,1.0141e+23,1.0135e+23,1.0055e+23,1.001e+23
1207,B,False,1.5428e+23,1.5255e+23,1.5221e+23,1.5145e+23,1.5149e+23,1.517e+23,1.5042e+23,1.4827e+23,1.4768e+23,1.482e+23,1.486e+23,1.4868e+23,1.482e+23,1.4707e+23,1.456e+23,1.4579e+23,1.4596e+23,1.4515e+23,1.4381e+23,1.4324e+23
1208,B,False,1.0302e+21,1.0109e+21,9.3818e+20,1.0314e+21,9.2286e+20,1.1182e+21,1.1289e+21,1.0633e+21,9.2528e+20,1.0855e+21,1.0958e+21,9.3331e+20,9.6895e+20,1.0654e+21,1.1099e+21,1.0872e+21,1.0477e+21,1.0423e+21,1.0448e+21,1.0301e+21
1209,B,False,2.7903e+22,2.7517e+22,2.763e+22,2.815e+22,2.8736e+22,2.9017e+22,2.8816e+22,2.8473e+22,2.8248e+22,2.9017e+22,2.88e+22,2.9132e+22,2.8439e+22,2.8696e+22,2.8844e+22,2.8909e+22,2.9205e+22,2.9037e+22,2.8499e+22,2.8692e+22
1210,B,False,1.5023e+22,1.4649e+22,1.4731e+22,1.5009e+22,1.5083e+22,1.4769e+22,1.4427e+22,1.4335e+22,1.3583e+22,1.3552e+22,1.3168e+22,1.3424e+22,1.3242e+22,1.4006e+22,1.3884e+22,1.3679e+22,1.3492e+22,1.4219e+22,1.4274e+22,1.4273e+22
1211,B,True,2.9904e+23,2.9953e+23,2.9913e+23,2.9935e+23,2.973e+23,2.9761e+23,2.985e+23,2.9867e+23,2.9822e+23,2.9791e+23,2.9727e+23,2.9637e+23,2.9633e+23,2.9717e+23,2.9592e+23,2.9511e+23,2.9436e+23,2.9423e+23,2.9438e+23,2.958e+23
1212,B,False,1.2848e+22,1.417e+22,1.3356e+22,1.4293e+22,1.5718e+22,1.7181e+22,1.7013e+22,1.8239e+22,1.8151e+22,1.8782e+22,1.6383e+22,1.8524e+22,1.9891e+22,1.9711e+22,1.9929e+22,2.0854e+22,2.1034e+22,2.193e+22,2.2111e+22,2.1405e+22
1213,B,False,1.7591e+23,1.8287e+23,1.7815e+23,1.7317e+23,1.7336e+23,1.7794e+23,1.7583e+23,1.7378e+23,1.7374e+23,1.7514e+23,1.7577e+23,1.8023e+23,1.7955e+23,1.7711e+23,1.8222e+23,1.7744e+23,1.8026e+23,1.7964e+23,1.7681e+23,1.7404e+23
1214,B,False,8.0317e+22,8.0216e+22,7.8951e+22,7.8363e+22,8.0439e+22,8.0243e+22,8.0711e+22,8.1362e+22,8.0758e+22,8.1605e+22,8.3772e+22,8.4422e+22,8.3409e+22,8.272e+22,8.2604e+22,8.4721e+22,8.5965e+22,8.5755e+22,8.5434e+22,8.4731e+22
1215,B,False,1.5293e+23,1.4968e+23,1.5139e+23,1.5152e+23,1.5029e+23,1.4849e+23,1.4712e+23,1.4619e+23,1.4606e+23,1.4598e+23,1.486e+23,1.4994e+23,1.4898e+23,1.4781e+23,1.465e+23,1.431e+23,1.4024e+23,1.3731e+23,1.3596e+23,1.3476e+23
1216,B,False,1.1435e+22,1.1056e+22,1.1326e+22,1.1271e+22,1.1428e+22,1.1217e+22,1.1257e+22,1.1221e+22,1.1033e+22,1.1039e+22,1.0812e+22,1.0566e+22,1.0571e+22,1.0601e+22,1.1019e+22,1.1181e+22,1.079e+22,1.0922e+22,1.1132e+22,1.1205e+22
1217,B,True,2.4044e+22,2.4721e+22,2.5199e+22,2.5151e+22,2.6483e+22,2.4602e+22,2.5772e+22,2.592e+22,2.5857e+22,2.5411e+22,2.6039e+22,2.5413e+22,2.4521e+22,2.5209e+22,2.4684e+22,2.5201e+22,2.3827e+22,2.3413e+22,2.3343e+22,2.5312e+22
1218,B,False,7.7883e+22,7.6961e+22,7.6118e+22,7.5541e+22,7.4826e+22,7.4847e+22,7.4242e+22,7.449e+22,7.4917e+22,7.4941e+22,7.5444e+22,7.5106e+22,7.4023e+22,7.5479e+22,7.5342e+22,7.5252e+22,7.3328e+22,7.4508e+22,7.3389e+22,7.1185e+22
1219,B,False,2.4106e+22,2.56e+22,2.4893e+22,2.5305e+22,2.3908e+22,2.4423e+22,2.3699e+22,2.4432e+22,2.5921e+22,2.5504e+22,2.5043e+22,2.4843e+22,2.5528e+22,2.5306e+22,2.5149e+22,2.6089e+22,2.8102e+22,2.8024e+22,2.7349e+22,2.6653e+22
1220,B,False,2.7475e+22,2.7023e+22,2.6693e+22,2.6789e+22,2.6157e+22,2.6427e+22,2.6157e+22,2.5787e+22,2.5406e+22,2.5684e+22,2.5723e+22,2.5859e+22,2.5377e+22,2.4796e+22,2.5922e+22,2.5462e+22,2.5604e+22,2.5574e+22,2.5189e+22,2.5631e+22
1221,B,False,7.7138e+21,7.3262e+21,7.4138e+21,7.1222e+21,7.4312e+21,7.1694e+21,7.4924e+21,7.6984e+21,7.6438e+21,7.1672e+21,7.3548e+21,7.4381e+21,7.4641e+21,7.237e+21,6.9431e+21,7.2158e+21,6.5804e+21,6.9111e+21,6.8553e+21,6.3147e+21
1222,B,False,7.0173e+22,6.9424e+22,6.9508e+22,7.0463e+22,6.936e+22,6.8897e+22,6.8709e+22,6.7942e+22,6.7268e+22,6.75e+22,6.7038e+22,6.7852e+22,6.8807e+22,6.7364e+22,6.8129e+22,6.7887e+22,6.7823e+22,6.9491e+22,6.9614e+22,6.8822e+22
1223,B,True,4.3388e+22,4.3568e+22,4.3558e+22,4.6857e+22,4.7016e+22,4.8343e+22,4.9449e+22,4.8686e+22,4.9469e+22,4.8917e+22,4.9229e+22,5.1944e+22,5.3211e+22,5.3132e+22,5.5317e+22,5.646e+22,5.6613e+22,5.7362e+22,5.642e+22,5.7308e+22
1224,B,False,4.1035e+22,4.1332e+22,4.1755e+22,4.0456e+22,3.9905e+22,4.1402e+22,4.0313e+22,4.0446e+22,4.1316e+22,4.1305e+22,4.116e+22,4.1189e+22,4.2068e+22,4.2244e+22,4.2051e+22,4.2265e+22,4.3245e+22,4.2996e+22,4.2204e+22,4.2836e+22
1225,B,False,1.7834e+23,1.7645e+23,1.7704e+23,1.7695e+23,1.7586e+23,1.7453e+23,1.7553e+23,1.7772e+23,1.7935e+23,1.7619e+23,1.7474e+23,1.7427e+23,1.7105e+23,1.6938e+23,1.6825e+23,1.6617e+23,1.6626e+23,1.6724e+23,1.6573e+23,1.663e+23
1226,B,False,1.9862e+23,1.9271e+23,1.9629e+23,1.9716e+23,1.9858e+23,1.9945e+23,2.0026e+23,2.0151e+23,2.0074e+23,2.0675e+23,2.0707e+23,2.1506e+23,2.171e+23,2.1586e+23,2.1855e+23,2.219e+23,2.2448e+23,2.243e+23,2.2641e+23,2.2654e+23
1227,B,False,1.1512e+22,1.1767e+22,1.2361e+22,1.2029e+22,1.2274e+22,1.1934e+22,1.2179e+22,1.2767e+22,1.2659e+22,1.2922e+22,1.3197e+22,1.4155e+22,1.4612e+22,1.491e+22,1.5125e+22,1.5324e+22,1.5853e+22,1.6363e+22,1.7206e+22,1.6332e+22
1228,B,False,7.9305e+22,7.9302e+22,8.042e+22,8.1622e+22,8.4781e+22,8.6754e+22,8.8353e+22,8.9601e+22,9.3288e+22,9.495e+22,9.6922e+22,9.6379e+22,1.023e+23,1.0261e+23,1.0085e+23,1.0227e+23,1.0454e+23,1.0499e+23,1.1086e+23,1.1117e+23
1229,B,False,3.8883e+23,3.8795e+23,3.8645e+23,3.8577e+23,3.8507e+23,3.8386e+23,3.8478e+23,3.836e+23,3.8172e+23,3.8326e+23,3.8425e+23,3.8609e+23,3.8246e+23,3.8078e+23,3.8075e+23,3.8016e+23,3.7969e+23,3.7846e+23,3.8023e+23,3.831e+23
1230,B,True,2.4487e+23,2.4505e+23,2.4397e+23,2.4718e+23,2.4628e+23,2.4324e+23,2.4305e+23,2.4441e+23,2.4193e+23,2.3822e+23,2.3852e+23,2.3766e+23,2.3651e+23,2.3413e+23,2.3267e+23,2.3061e+23,2.2909e+23,2.3178e+23,2.3415e+23,2.3189e+23
1231,B,False,5.9077e+21,5.968e+21,6.053e+21,5.975e+21,6.1374e+21,6.0945e+21,6.1003e+21,5.8904e+21,5.6656e+21,5.6367e+21,5.5332e+21,5.4583e+21,5.4828e+21,5.5453e+21,5.7614e+21,5.6942e+21,5.6628e+21,5.4571e+21,5.5351e+21,5.3164e+21
1232,B,False,2.1786e+22,2.1151e+22,1.9967e+22,2.0967e+22,2.1334e+22,2.1463e+22,2.1468e+22,2.1051e+22,1.9739e+22,1.9254e+22,1.8794e+22,1.8861e+22,1.937e+22,1.8777e+22,1.8514e+22,1.8451e+22,1.8538e+22,1.8906e+22,1.8943e+22,1.8285e+22
1233,B,False,5.5641e+21,5.4726e+21,5.3426e+21,5.0775e+21,4.9449e+21,4.9244e+21,4.7846e+21,4.6802e+21,4.498e+21,4.4762e+21,4.4763e+21,4.5224e+21,4.602e+21,4.66e+21,5.0441e+21,5.1433e+21,5.4103e+21,5.488e+21,5.4917e+21,5.3853e+21
1234,B,False,9.9733e+21,1.0828e+22,1.1836e+22,1.1842e+22,1.1782e+22,1.3113e+22,1.293e+22,1.2833e+22,1.3418e+22,1.3395e+22,1.3437e+22,1.3984e+22,1.3693e+22,1.3401e+22,1.4492e+22,1.4883e+22,1.6291e+22,1.6787e+22,1.8033e+22,1.7448e+22
1235,B,False,1.6785e+23,1.6578e+23,1.6643e+23,1.678e+23,1.6546e+23,1.6483e+23,1.6632e+23,1.6737e+23,1.6874e+23,1.694e+23,1.7279e+23,1.7324e+23,1.7364e+23,1.7509e+23,1.7771e+23,1.783e+23,1.7948e+23,1.7834e+23,1.7832e+23,1.7945e+23
1236,B,False,2.0558e+22,2.028e+22,2.0249e+22,2.0384e+22,2.0418e+22,2.0273e+22,2.0356e+22,2.0182e+22,2.0281e+22,2.0319e+22,2.0618e+22,2.0345e+22,2.0429e+22,2.0902e+22,2.1766e+22,2.2278e+22,2.2339e+22,2.2925e+22,2.2919e+22,2.3009e+22
1237,B,False,1.5868e+23,1.596e+23,1.5884e+23,1.5872e+23,1.5928e+23,1.6106e+23,1.5993e+23,1.6077e+23,1.5908e+23,1.5883e+23,1.5711e+23,1.5636e+23,1.5609e+23,1.5516e+23,1.5329e+23,1.5647e+23,1.5609e+23,1.5424e+23,1.5534e+23,1.5051e+23
1238,B,False,1.1743e+22,1.173e+22,1.187e+22,1.1935e+22,1.2156e+22,1.1876e+22,1.2023e+22,1.1828e+22,1.1927e+22,1.2023e+22,1.2067e+22,1.2075e+22,1.2021e+22,1.2311e+22,1.2376e+22,1.2182e+22,1.2356e+22,1.2572e+22,1.2438e+22,1.2179e+22
1239,B,False,2.7003e+22,2.7761e+22,2.7864e+22,2.9052e+22,3.0185e+22,2.9483e+22,2.8928e+22,3.0205e+22,3.044e+22,3.0533e+22,3.16e+22,3.2118e+22,3.2889e+22,3.2587e+22,3.0566e+22,3.003e+22,3.0013e+22,2.9982e+22,3.0369e+22,2.9797e+22
1240,B,False,1.2613e+23,1.2477e+23,1.2658e+23,1.2759e+23,1.2658e+23,1.2618e+23,1.2829e+23,1.2797e+23,1.2641e+23,1.2734e+23,1.2577e+23,1.2562e+23,1.2802e+23,1.2793e+23,1.2915e+23,1.2809e+23,1.2979e+23,1.32e+23,1.3301e+23,1.3465e+23
1241,B,False,8.6122e+22,8.627e+22,8.6839e+22,8.665e+22,8.5748e+22,8.5446e+22,8.6564e+22,8.6187e+22,8.6053e+22,8.5454e+22,8.4729e+22,8.508e+22,8.5972e+22,8.5586e+22,8.6887e+22,8.6052e+22,8.5939e+22,8.5194e+22,8.4132e+22,8.384e+22
1242,B,False,9.9547e+21,9.6083e+21,1.0473e+22,1.1687e+22,1.3293e+22,1.3694e+22,1.3647e+22,1.424e+22,1.3786e+22,1.3565e+22,1.4219e+22,1.5102e+22,1.4648e+22,1.5268e+22,1.7069e+22,1.8142e+22,1.7771e+22,1.8528e+22,1.8012e+22,1.707e+22
1243,B,False,1.1894e+23,1.2127e+23,1.228e+23,1.2376e+23,1.225e+23,1.2297e+23,1.2684e+23,1.29e+23,1.293e+23,1.2725e+23,1.2787e+23,1.3118e+23,1.3172e+23,1.3305e+23,1.3237e+23,1.3345e+23,1.3861e+23,1.3721e+23,1.3774e+23,1.3623e+23
1244,B,False,7.4862e+22,7.3084e+22,7.4877e+22,7.5625e+22,7.5598e+22,7.654e+22,7.751e+22,7.9011e+22,8.0334e+22,7.9083e+22,7.9106e+22,7.938e+22,8.0646e+22,8.2934e+22,8.5051e+22,8.5495e+22,8.5171e+22,8.6173e+22,8.6362e+22,8.7824e+22
1245,B,False,2.6247e+22,2.5553e+22,2.566e+22,2.6778e+22,2.6936e+22,2.6885e+22,2.6703e+22,2.6245e+22,2.6624e+22,2.6595e+22,2.6053e+22,2.6227e+22,2.6663e+22,2.6657e+22,2.7095e+22,2.7117e+22,2.6889e+22,2.674e+22,2.7547e+22,2.7478e+22
1246,B,False,9.7009e+22,9.6134e+22,9.88e+22,9.9342e+22,9.9925e+22,1.0064e+23,1.0154e+23,9.8113e+22,9.6899e+22,9.8086e+22,9.836e+22,1.0058e+23,9.8468e+22,9.8266e+22,9.8353e+22,9.8904e+22,9.8895e+22,9.9028e+22,9.9425e+22,9.9478e+22
1247,B,False,3.2606e+21,3.1012e+21,3.2386e+21,3.45e+21,3.432e+21,3.5279e+21,3.4718e+21,3.5379e+21,3.8075e+21,3.5533e+21,3.5005e+21,3.4508e+21,3.5689e+21,3.395e+21,3.7506e+21,3.6871e+21,4.1279e+21,3.6388e+21,3.5603e+21,3.4383e+21
1248,B,True,1.8063e+23,1.7906e+23,1.7531e+23,1.7342e+23,1.7619e+23,1.7629e+23,1.7422e+23,1.7605e+23,1.767e+23,1.7598e+23,1.7651e+23,1.7618e+23,1.7592e+23,1.7731e+23,1.777e+23,1.7938e+23,1.7929e+23,1.8201e+23,1.8135e+23,1.7905e+23
1249,B,True,5.8849e+21,5.4748e+21,5.2694e+21,5.0698e+21,4.966e+21,4.663e+21,4.7482e+21,4.7767e+21,4.7554e+21,4.379e+21,4.2393e+21,4.5188e+21,4.7872e+21,4.6727e+21,4.6562e+21,4.4689e+21,4.6486e+21,4.7591e+21,4.8549e+21,4.9461e+21
1250,B,True,1.3e+21,5.6156e+20,6.9322e+20,1.8368e+21,1.2599e+21,1.5971e+21,2.447e+21,3.8312e+21,3.8195e+21,4.3362e+21,4.9154e+21,4.14e+21,7.6348e+21,7.5126e+21,1.4299e+22,9.9802e+21,1.4568e+22,9.88e+21,1.5536e+22,1.6058e+22
1251,B,False,1.0619e+23,1.0837e+23,1.1129e+23,1.1355e+23,1.1652e+23,1.2024e+23,1.227e+23,1.2768e+23,1.322e+23,1.3122e+23,1.355e+23,1.4034e+23,1.4338e+23,1.4537e+23,1.4796e+23,1.5206e+23,1.5594e+23,1.6162e+23,1.6257e+23,1.6445e+23
