,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20
2037,N,False,126.93,125.02,120.66,119.63,121.18,118.52,118.4,117.76,115.75,112.98,113.3,116.24,115.66,111.73,110.67,108.94,109.99,112.14,107.41,110.04
2038,N,False,2659.3,2671.5,2618.1,2592.8,2533.4,2501.4,2464.9,2453.1,2453.7,2434.6,2435.1,2432.5,2413.0,2429.7,2438.0,2408.3,2421.1,2388.3,2410.3,2417.2
2039,N,False,92.86,95.971,97.587,101.5,98.182,96.999,94.518,97.79,95.419,100.62,90.547,98.081,97.871,102.67,99.351,103.2,98.123,100.74,101.19,104.51
2040,N,False,233.19,233.97,241.9,249.78,263.4,269.76,280.7,266.7,262.24,261.83,269.62,267.49,265.31,281.57,273.43,277.58,285.51,285.99,284.31,284.61
2041,N,False,58.67,60.593,57.825,57.794,59.441,59.541,54.266,54.467,57.923,59.674,59.476,58.001,62.677,55.381,60.68,61.469,59.422,65.295,64.143,65.253
2042,N,False,197.56,195.6,187.91,177.0,180.88,183.94,183.16,185.38,186.99,190.29,186.96,181.39,184.4,172.3,170.12,174.44,177.8,172.88,172.21,163.93
2043,N,False,368.89,370.44,359.88,356.63,354.35,361.28,354.72,341.31,350.4,342.38,343.31,343.24,338.67,339.01,341.07,333.28,341.15,337.41,333.82,340.68
2044,N,False,3706.6,3688.2,3687.0,3700.3,3712.1,3709.4,3760.8,3830.0,3857.9,3857.6,3918.8,3960.6,3973.4,4007.4,3997.2,4030.2,4053.0,4058.7,4084.2,4056.5
2045,N,False,3754.4,3726.7,3728.4,3706.6,3688.2,3687.0,3700.3,3712.1,3709.4,3760.8,3830.0,3857.9,3857.6,3918.8,3960.6,3973.4,4007.4,3997.2,4030.2,4053.0
2046,N,False,157.09,163.68,161.99,165.95,175.68,180.17,182.07,177.48,182.05,187.23,181.71,179.27,184.17,191.54,181.5,182.58,180.55,183.05,179.01,173.71
2047,N,False,178.44,189.27,184.99,186.2,176.93,175.08,179.92,176.03,177.28,178.69,172.46,173.84,172.54,175.12,173.76,165.39,163.42,166.83,166.45,160.3
2048,N,False,370.22,368.94,384.05,381.95,414.54,418.74,448.83,426.69,417.34,446.57,436.7,409.97,420.82,403.2,389.41,384.3,380.99,392.49,412.3,421.16
2049,N,False,216.45,211.41,214.39,205.92,206.72,204.49,197.43,197.19,199.95,200.76,196.62,195.95,197.97,195.37,197.38,201.85,209.13,207.42,218.59,209.42
2050,N,False,315.08,322.51,320.19,327.73,320.58,325.76,328.53,333.9,351.22,342.98,350.21,359.44,385.14,410.7,403.58,387.46,349.65,329.23,309.8,309.62
2051,N,False,1360.4,1335.6,1313.7,1323.8,1300.8,1296.9,1270.7,1288.2,1299.9,1297.4,1297.1,1300.8,1291.9,1271.8,1284.1,1288.0,1281.1,1279.5,1282.4,1289.7
2052,N,False,88.75,100.06,95.956,93.329,99.913,96.186,95.166,96.9,100.1,105.33,103.52,103.8,103.73,100.66,102.21,100.95,98.878,100.94,100.72,96.315
2053,N,False,2493.0,2458.2,2446.4,2470.6,2473.4,2515.2,2531.0,2569.6,2650.4,2675.8,2678.1,2731.2,2733.9,2767.8,2735.7,2757.1,2765.7,2743.6,2703.6,2683.7
2054,N,False,2665.0,2679.9,2721.0,2734.7,2725.9,2734.8,2721.9,2732.0,2734.9,2703.2,2656.1,2644.4,2614.2,2583.3,2564.7,2542.2,2502.4,2551.5,2529.7,2503.5
2055,N,False,113.55,110.04,112.09,114.82,119.51,124.99,121.77,120.53,115.25,120.31,119.5,119.99,119.59,121.18,118.22,121.91,116.63,112.51,114.52,106.77
2056,N,False,209.07,214.51,213.0,210.43,215.74,211.04,205.83,207.41,211.93,205.39,210.95,207.82,213.88,213.79,227.64,231.69,243.4,243.67,231.98,220.47
2057,N,False,3084.2,3083.4,3098.6,3105.9,3138.3,3152.2,3134.6,3101.8,3133.4,3144.5,3144.4,3151.9,3174.9,3162.1,3142.2,3154.9,3112.1,3119.5,3142.3,3120.5
2058,N,False,4145.1,4138.7,4114.7,4093.3,4068.7,4068.0,4056.5,4066.7,4052.5,4041.2,3994.7,3962.3,3997.1,4024.3,4018.7,4070.9,4069.0,4095.1,4100.0,4085.8
2059,N,False,401.48,385.54,375.79,380.85,371.21,386.12,384.9,370.44,379.73,376.76,374.39,371.54,367.84,363.95,369.35,368.08,370.04,370.94,370.06,361.88
2060,N,False,118.84,120.29,118.18,115.95,120.63,116.03,124.04,115.72,127.79,114.8,121.34,117.86,124.17,129.13,134.1,126.15,119.59,111.69,114.11,114.32
2061,N,False,1713.4,1697.2,1716.3,1697.8,1702.4,1701.2,1718.1,1701.9,1703.4,1712.0,1707.3,1728.5,1745.7,1748.3,1749.6,1799.9,1825.2,1804.2,1824.0,1818.7
2062,N,False,866.78,934.49,857.18,842.59,843.96,839.38,827.77,812.4,820.83,787.16,783.88,777.56,765.19,767.17,791.64,781.8,763.29,768.47,756.95,759.67
2063,N,False,1376.3,1408.7,1428.0,1433.6,1446.6,1462.7,1464.8,1473.9,1476.5,1492.4,1483.1,1508.3,1518.9,1504.8,1493.1,1477.8,1476.6,1476.3,1476.4,1478.8
2064,N,False,591.91,585.86,586.81,569.47,568.62,551.3,558.33,546.74,539.65,532.28,520.39,535.38,541.99,519.3,519.47,504.84,505.92,491.54,499.28,505.82
2065,N,False,108.65,110.56,111.17,104.78,106.31,106.45,105.78,99.398,110.08,99.441,104.19,103.45,100.41,99.702,106.55,103.74,98.426,99.925,101.06,101.27
2066,N,False,647.11,637.89,644.79,637.64,631.13,626.06,633.83,640.25,641.68,640.92,646.69,652.36,655.34,656.37,676.22,682.54,684.83,712.11,726.89,711.2
2067,N,False,345.77,342.22,340.46,339.12,336.26,333.53,332.28,330.4,320.58,328.31,318.03,317.53,319.84,316.23,318.94,315.97,321.43,323.02,320.51,329.76
2068,N,False,4682.4,4703.4,4748.8,4726.2,4799.6,4783.8,4764.7,4811.0,4786.5,4757.1,4729.4,4736.3,4755.9,4763.1,4729.0,4742.9,4761.0,4718.0,4717.9,4627.2
2069,N,False,468.87,472.08,468.84,461.44,452.04,459.9,459.8,453.17,458.78,452.47,452.72,458.75,447.67,448.92,463.07,456.87,462.87,457.93,451.53,461.18
2070,N,False,286.02,268.68,257.34,254.01,254.4,263.84,258.7,256.43,254.46,266.24,274.01,270.99,270.73,278.03,278.65,294.67,290.72,296.18,295.21,293.03
2071,N,False,808.21,813.86,811.92,817.43,809.7,809.25,817.06,810.46,809.57,822.36,804.38,816.48,825.83,816.34,802.68,792.53,793.7,774.07,784.29,772.8
2072,N,False,228.13,215.64,227.27,221.57,229.26,238.24,224.6,222.07,214.14,216.32,211.9,212.32,215.67,219.84,214.89,206.73,212.95,210.3,217.63,215.0
2073,N,False,46.298,42.607,44.244,48.639,51.413,49.097,49.021,50.45,49.783,50.389,47.052,44.007,44.669,44.066,43.623,44.849,43.062,42.805,40.317,44.875
2074,N,False,215.64,227.27,221.57,229.26,238.24,224.6,222.07,214.14,216.32,211.9,212.32,215.67,219.84,214.89,206.73,212.95,210.3,217.63,215.0,209.62
2075,N,False,35.457,35.228,35.51,28.618,27.783,28.245,28.784,25.654,24.906,26.271,20.96,22.595,25.636,22.703,21.674,22.476,23.034,25.764,25.357,26.456
2076,N,False,101.22,101.51,102.8,104.36,97.505,102.0,89.009,89.398,88.656,89.531,82.665,83.287,85.248,82.4,85.427,82.026,88.007,90.49,90.547,85.873
2077,N,False,2605.1,2662.9,2665.1,2683.1,2680.2,2687.2,2721.7,2737.4,2718.1,2727.2,2716.1,2772.8,2789.9,2793.8,2811.4,2813.4,2771.8,2793.0,2792.2,2824.1
2078,N,False,291.81,289.88,286.93,291.93,284.29,286.23,280.74,281.49,280.64,283.32,277.09,279.8,285.36,281.96,280.98,281.17,289.7,288.39,291.75,278.84
2079,N,False,35.707,38.127,42.542,41.929,41.813,36.401,38.005,34.879,33.922,32.272,33.93,31.958,31.681,31.256,28.642,28.633,26.37,28.437,27.905,26.921
2080,N,False,1348.9,1340.7,1328.3,1326.3,1297.5,1280.6,1272.0,1244.1,1232.3,1223.5,1214.1,1197.3,1206.1,1207.7,1203.1,1204.9,1203.3,1225.4,1227.6,1219.9
2081,N,False,152.04,148.99,141.14,146.03,142.24,143.77,152.35,156.58,157.64,156.14,159.73,158.17,156.41,157.1,161.88,161.11,155.71,151.18,148.98,143.86
2082,N,False,1012.7,994.9,984.46,969.97,965.44,981.93,981.54,971.76,978.55,968.78,972.78,981.23,992.25,1007.0,1028.5,1000.4,1037.3,1040.9,1050.4,1080.0
2083,N,False,1128.4,1111.2,1101.4,1092.5,1079.9,1071.9,1078.0,1070.5,1062.3,1077.6,1093.7,1110.2,1134.1,1140.9,1126.4,1155.6,1149.1,1155.6,1177.4,1190.5
2084,N,False,679.39,684.36,694.86,696.49,706.18,706.77,684.3,684.42,701.45,705.18,705.22,713.08,716.74,716.39,720.22,705.52,707.46,718.8,726.73,721.55
2085,N,False,177.79,180.59,177.28,182.88,190.9,194.25,196.69,193.69,193.18,166.72,177.72,174.01,168.35,167.76,151.72,162.16,163.04,157.83,143.54,154.3
2086,N,False,201.52,206.96,206.63,205.54,207.29,204.27,200.17,193.56,197.07,198.01,197.1,191.49,190.9,186.63,187.59,184.13,184.12,187.73,185.15,178.43
2087,N,False,179.02,175.77,179.98,167.28,175.35,177.07,179.95,176.04,170.83,168.12,175.72,172.58,179.97,184.78,187.92,178.26,183.89,184.18,175.56,170.19
2088,N,False,914.3,888.52,898.77,893.13,877.62,894.53,897.06,903.11,898.5,900.45,915.79,919.56,932.52,932.69,918.9,925.03,945.06,945.02,944.83,947.47
2089,N,False,735.89,726.98,738.9,744.49,766.49,786.03,793.01,795.47,778.1,783.44,750.73,742.64,733.77,700.99,705.25,689.66,676.88,686.79,695.01,696.01
2090,N,False,116.31,115.05,115.26,110.53,110.74,105.73,107.43,108.49,105.65,103.45,103.52,107.53,105.8,111.33,116.36,113.46,113.25,118.97,111.37,116.23
2091,N,False,532.43,546.6,540.22,548.41,536.07,543.57,546.84,537.66,534.54,547.37,522.09,522.78,528.22,519.09,507.48,511.86,505.72,500.48,512.65,503.97
2092,N,False,58.061,59.654,54.432,57.238,57.862,59.217,59.891,59.277,60.471,59.93,61.672,59.251,61.157,58.53,60.377,55.708,58.243,59.093,56.44,54.036
2093,N,False,48.311,44.606,41.197,40.16,41.659,35.555,37.046,36.525,39.748,37.171,34.664,35.141,32.014,31.62,34.411,32.602,34.028,36.392,36.878,38.728
2094,N,False,422.9,416.37,406.46,403.73,395.85,377.76,384.44,375.23,380.87,388.63,392.31,388.86,387.96,392.65,392.71,394.5,401.51,405.79,420.98,408.48
2095,N,False,396.08,401.03,398.32,409.37,405.32,421.2,441.92,436.72,440.28,444.76,438.22,438.95,440.78,446.79,454.61,451.39,451.41,470.46,459.44,459.55
2096,N,False,132.28,135.37,136.31,133.74,139.0,134.23,138.68,123.73,124.23,121.99,120.51,121.4,116.4,120.83,124.59,122.55,118.48,110.03,107.67,114.06
2097,N,False,59.216,65.579,65.273,60.248,58.729,58.037,59.572,55.8,60.698,62.726,61.84,58.934,64.055,57.51,57.809,53.68,58.917,54.481,49.549,51.964
2098,N,False,2049.9,2072.5,2081.0,2055.3,2043.5,2071.8,2036.5,2073.8,2022.7,1981.2,1987.6,1942.1,1918.6,1883.7,1875.9,1863.9,1870.8,1884.8,1900.2,1906.5
2099,N,False,216.92,208.41,206.69,210.25,215.78,224.29,223.57,225.09,228.71,235.95,231.58,214.52,226.4,243.33,222.46,234.95,222.96,235.24,246.6,241.56
2100,N,False,103.0,102.09,94.806,91.616,92.881,86.372,84.781,78.931,80.611,78.505,72.348,76.408,73.9,81.12,79.537,80.145,82.472,82.483,80.092,88.697
2101,N,False,470.13,467.91,470.64,471.0,476.97,470.34,473.18,464.25,471.4,474.56,470.98,475.92,467.7,472.63,469.55,469.8,466.6,467.27,462.05,468.28
2102,N,False,62.798,66.099,64.043,63.753,62.038,58.638,57.216,58.667,57.891,61.831,57.119,55.555,54.917,55.385,54.991,51.086,53.17,49.937,54.528,49.203
2103,N,False,42.204,42.874,43.447,41.854,40.762,42.313,42.024,43.546,44.206,43.465,48.288,47.099,44.311,40.221,39.64,41.408,42.747,37.904,38.508,41.412
2104,N,False,5345.1,5289.8,5252.8,5185.3,5153.6,5158.0,5124.4,5084.1,5070.1,5030.0,5006.1,4944.8,4956.4,4960.9,4942.7,4913.2,4906.9,4903.4,4877.2,4840.0
2105,N,False,145.1,143.2,143.35,142.18,144.72,147.43,148.55,143.69,146.07,150.8,152.01,153.51,153.89,156.3,157.82,157.01,160.79,162.61,165.56,174.56
2106,N,False,173.78,176.81,173.17,175.89,172.06,169.32,170.27,173.15,174.62,172.19,175.43,172.86,173.65,169.54,177.77,177.84,172.65,173.41,175.15,173.82
2107,N,False,943.33,932.16,929.38,934.14,956.53,943.02,951.55,964.31,954.59,948.78,962.23,957.04,947.25,954.2,944.82,946.04,938.28,938.73,940.98,936.43
2108,N,False,449.55,447.42,445.63,448.51,449.5,453.18,457.0,458.32,458.84,461.24,446.56,443.63,454.72,449.3,443.85,455.45,455.19,465.81,467.69,471.05
2109,N,False,108.89,110.83,99.932,103.16,104.4,103.27,95.168,102.77,100.64,98.183,96.394,98.519,91.037,92.306,83.799,88.041,86.697,88.145,90.336,85.184
2110,N,False,590.58,590.05,597.98,607.24,616.15,620.64,602.29,612.42,581.02,582.22,562.32,555.14,556.51,554.85,562.94,565.11,561.99,557.12,552.58,560.33
2111,N,False,416.27,414.61,403.61,404.81,421.2,406.98,412.67,421.02,429.66,437.38,437.88,442.22,451.06,439.36,454.29,466.22,479.64,476.89,490.05,487.91
2112,N,False,361.84,366.85,361.33,360.56,366.05,352.52,364.91,363.04,377.22,368.69,384.65,390.92,403.26,390.33,392.68,385.52,409.98,428.13,420.7,428.6
2113,N,False,523.3,511.3,519.89,516.52,510.62,521.97,528.45,507.08,524.64,512.02,537.57,516.35,531.38,549.04,554.89,549.87,527.4,529.9,525.55,525.01
2114,N,False,185.98,182.29,176.45,181.25,181.49,179.51,170.57,172.75,176.09,168.2,163.1,160.05,165.26,166.97,171.31,169.46,169.97,162.29,177.97,171.63
2115,N,False,11.743,11.811,13.591,11.008,14.551,14.41,15.174,14.853,14.0,10.588,10.857,11.043,11.857,9.1533,9.2737,11.967,9.5329,7.0058,7.401,5.6796
2116,N,False,358.17,347.04,352.15,368.37,356.3,346.93,343.17,345.73,342.0,353.2,340.92,341.97,333.25,331.6,339.68,335.46,344.97,361.54,376.32,402.44
2117,N,False,2040.9,2044.2,2019.0,2004.5,1997.3,2013.1,1974.6,1979.4,1961.4,1948.9,1934.6,1924.0,1942.7,1922.0,1938.6,1946.4,1923.7,1930.6,1917.7,1923.6
2118,N,False,63.204,64.391,60.353,66.74,61.527,59.542,64.647,62.774,58.139,54.678,59.525,54.107,57.362,55.028,51.896,60.331,55.487,58.345,61.754,63.952
2119,N,False,206.54,204.31,200.87,193.54,190.08,187.44,182.36,181.09,181.29,181.86,177.56,165.37,175.39,175.54,190.74,180.97,168.12,176.05,159.83,167.17
2120,N,False,44.981,47.926,49.762,50.909,48.875,47.532,42.706,42.373,41.316,39.724,38.83,38.428,39.133,42.111,43.952,47.471,49.217,53.262,55.269,60.961
2121,N,False,202.18,211.35,204.72,200.54,207.68,211.6,205.27,220.25,211.88,217.03,214.31,209.89,210.7,203.91,213.14,217.72,211.89,209.07,188.08,187.41
2122,N,False,169.28,170.59,174.78,171.17,169.83,166.1,165.09,163.11,163.13,158.81,162.58,160.94,156.82,156.19,160.08,159.1,162.67,166.94,166.49,164.14
2123,N,False,220.44,216.64,217.61,224.57,221.97,220.73,219.76,225.76,219.36,226.97,222.08,222.68,214.49,206.06,209.32,204.75,205.93,206.88,207.96,211.87
2124,N,False,356.23,350.42,355.94,346.73,339.98,342.64,347.22,349.25,356.54,359.41,353.66,365.9,370.76,361.17,358.87,359.09,360.27,358.51,351.33,343.91
2125,N,False,670.73,674.05,686.24,679.71,701.24,707.67,723.86,726.38,724.97,719.88,705.84,702.34,709.69,716.35,707.51,693.77,686.4,683.2,669.77,659.78
2126,N,False,337.16,337.52,343.17,337.63,342.87,332.77,346.57,333.76,332.18,333.79,344.29,331.11,322.0,313.91,308.69,304.74,306.46,304.89,302.89,305.27
2127,N,False,337.16,337.52,343.17,337.63,342.87,332.77,346.57,333.76,332.18,333.79,344.29,331.11,322.0,313.91,308.69,304.74,306.46,304.89,302.89,305.27
2128,N,False,262.1,260.8,264.75,263.32,273.68,270.22,262.91,262.28,270.57,292.11,283.77,276.29,282.56,293.47,296.12,299.67,298.41,301.81,307.93,299.55
2129,N,False,317.9,317.11,315.24,312.33,300.62,306.14,301.67,303.23,302.71,298.39,287.78,293.79,285.28,291.66,297.5,294.55,288.76,291.77,285.5,289.71
2130,N,False,73.522,76.147,76.131,77.039,74.823,74.476,70.686,72.249,74.097,67.17,66.817,68.083,66.385,69.535,64.8,65.914,64.535,66.304,71.307,68.064
2131,N,False,170.32,173.14,162.13,159.61,157.85,158.66,159.21,165.59,159.06,157.29,158.45,162.8,170.61,171.16,163.51,171.36,163.79,167.86,174.35,169.85
2132,N,False,256.83,252.42,248.78,250.16,257.92,251.49,250.32,249.25,257.31,250.67,253.56,247.97,253.05,251.62,260.51,278.49,264.54,277.67,276.57,278.74
2133,N,False,199.62,194.8,196.64,192.3,194.02,188.9,189.09,184.53,187.23,185.52,184.03,187.76,179.79,179.61,181.24,173.3,174.51,175.56,162.02,170.26
2134,N,False,168.55,171.29,173.66,172.9,175.44,174.62,175.16,176.07,173.55,169.43,167.73,163.34,161.92,167.97,166.39,163.4,163.72,165.97,160.9,163.36
2135,N,False,211.94,212.6,210.69,205.38,210.94,208.59,214.24,202.02,211.26,219.2,212.59,210.68,215.26,216.66,223.47,222.06,216.0,219.63,216.27,225.47
2136,N,False,66.294,59.737,61.488,63.43,61.904,61.837,68.289,64.25,63.797,62.312,64.336,63.851,62.845,60.246,61.015,64.99,66.695,69.586,66.377,56.579
2137,N,False,124.84,129.82,133.58,130.18,136.85,138.88,133.39,130.38,131.73,136.12,125.68,124.91,118.38,121.13,117.84,119.56,120.38,117.2,113.3,113.24
2138,N,False,128.15,132.3,128.21,122.08,113.53,112.89,109.04,106.83,105.86,113.85,107.89,110.1,110.72,107.57,112.66,113.21,113.49,109.55,112.58,113.66
2139,N,False,60.426,55.211,54.619,55.121,58.333,58.869,59.463,51.637,53.324,61.076,62.725,61.012,57.475,60.538,57.195,54.801,58.207,55.185,59.439,57.507
2140,N,False,97.025,100.04,101.46,105.68,109.19,107.79,110.8,112.68,104.97,99.71,97.149,93.319,99.052,91.554,94.235,93.815,94.368,88.903,88.908,85.051
2141,N,False,138.79,136.42,138.66,132.79,134.58,128.88,128.23,124.19,116.63,117.66,122.17,124.84,116.46,120.04,113.79,116.31,123.54,113.95,123.56,124.06
2142,N,False,477.43,473.5,466.68,454.52,451.14,451.69,446.83,433.83,438.37,428.35,426.57,420.15,419.84,409.51,408.2,413.36,419.47,427.05,408.26,400.23
2143,N,False,242.73,243.72,231.59,238.57,232.21,232.89,239.54,244.64,231.03,223.61,230.53,231.91,227.63,220.54,218.33,226.83,218.17,222.29,222.98,211.72
2144,N,False,200.69,172.31,171.63,161.43,157.66,146.18,146.76,140.45,135.65,143.86,138.15,134.23,127.0,129.3,122.26,117.95,111.85,116.19,116.66,108.83
2145,N,False,264.55,250.52,250.48,252.88,242.73,243.72,231.59,238.57,232.21,232.89,239.54,244.64,231.03,223.61,230.53,231.91,227.63,220.54,218.33,226.83
2146,N,False,163.29,155.8,146.95,145.39,142.44,148.45,145.14,145.17,141.43,139.96,139.58,132.91,132.18,136.77,133.96,130.57,129.46,134.8,134.32,132.97
2147,N,False,741.49,715.46,730.41,723.97,736.29,750.1,741.22,731.82,735.11,732.89,739.02,739.64,758.23,763.47,768.05,759.51,774.67,774.06,780.73,794.69
2148,N,False,772.59,746.94,747.19,759.8,759.99,745.99,760.54,764.55,756.16,749.91,752.5,746.3,743.25,744.87,729.41,732.83,707.74,698.42,694.73,704.89
2149,N,False,78.761,78.805,79.306,77.735,77.33,74.786,78.77,72.707,71.949,70.186,78.417,76.579,75.019,74.181,75.989,67.448,69.993,70.391,64.432,66.145
2150,N,False,409.91,420.61,400.68,390.96,388.74,394.07,392.56,399.09,387.6,391.81,392.08,387.12,386.41,386.21,395.32,399.12,398.17,394.35,485.91,494.23
2151,N,False,62.719,70.171,78.112,80.229,94.332,104.26,116.91,131.94,138.6,155.18,179.39,197.22,213.92,235.88,262.49,277.02,291.34,292.48,304.8,304.73
2152,N,False,906.36,881.97,868.75,860.88,856.51,857.73,833.56,831.62,815.78,828.56,831.29,844.39,863.71,861.72,882.32,890.81,897.97,907.14,915.3,937.22
2153,N,False,669.0,680.63,682.24,681.4,677.62,665.91,661.56,672.13,674.39,684.75,702.4,703.92,722.05,720.87,713.82,704.67,708.43,726.21,717.32,708.16
2154,N,False,493.52,501.21,493.22,498.7,510.24,500.87,501.0,480.97,486.94,475.72,479.62,486.21,472.03,477.0,465.97,454.4,467.01,467.31,464.44,465.09
2155,N,False,77.368,76.061,72.086,69.108,68.203,63.872,59.487,69.905,62.197,68.717,65.528,67.779,73.096,65.023,64.564,66.818,69.248,64.418,71.41,69.757
2156,N,False,30.148,27.49,28.453,26.938,24.932,27.251,31.63,32.795,30.353,35.995,34.494,35.936,33.592,34.726,32.828,31.813,30.241,34.319,29.769,31.046
2157,N,False,79.047,70.416,72.997,69.559,68.231,68.496,67.6,70.651,67.945,69.189,64.549,65.51,64.581,65.501,62.895,63.903,62.379,63.178,63.944,63.207
2158,N,False,1150.8,1158.9,1133.2,1160.5,1165.7,1156.1,1148.9,1147.0,1160.5,1151.4,1123.8,1122.8,1118.9,1118.9,1105.2,1114.2,1104.0,1094.4,1083.9,1092.6
2159,N,False,64.082,61.128,62.048,60.615,60.492,58.322,53.791,59.89,65.57,62.687,64.292,64.548,58.817,61.192,60.461,60.175,60.844,59.506,61.255,58.468
2160,N,False,408.37,402.19,385.1,383.22,386.76,385.29,385.01,373.22,388.21,398.03,384.62,382.81,393.92,400.31,402.29,412.13,407.57,390.58,407.67,423.63
2161,N,False,65.709,67.235,66.991,67.821,69.072,70.137,69.622,70.47,75.244,74.136,70.594,73.237,71.361,74.729,74.54,76.626,73.574,79.97,79.685,82.782
2162,N,False,799.93,785.03,770.5,770.19,761.15,764.62,763.76,775.58,795.61,793.28,812.28,808.2,816.44,783.66,782.38,823.73,826.8,846.77,856.07,865.38
2163,N,False,600.0,597.79,597.21,597.16,585.11,598.35,589.35,606.06,583.99,587.68,590.62,603.33,605.84,598.91,605.06,595.98,584.62,578.34,583.94,596.45
2164,N,False,74.087,75.317,76.122,78.166,77.773,73.306,71.676,78.548,77.59,73.302,79.716,82.336,83.302,85.533,77.499,76.73,75.755,79.292,72.456,74.871
2165,N,False,1770.7,1753.7,1738.7,1759.4,1729.2,1725.9,1738.3,1726.7,1708.4,1716.9,1708.8,1711.6,1716.5,1722.8,1727.1,1717.1,1743.8,1765.4,1809.4,1812.7
2166,N,False,60.759,54.178,56.32,53.397,55.108,53.975,58.514,60.337,55.899,54.931,55.452,51.441,43.806,45.965,43.569,41.799,43.671,40.361,44.014,42.569
2167,N,False,874.1,853.34,818.28,787.48,795.69,775.4,767.24,745.9,742.18,744.62,766.31,778.12,776.32,768.48,772.86,792.29,801.41,812.59,800.43,807.5
2168,N,False,174.36,164.79,155.26,152.82,143.89,145.21,142.32,143.16,135.99,134.56,129.09,144.56,142.0,137.15,137.84,144.32,138.45,136.36,142.23,145.9
2169,N,False,45.339,45.811,43.864,43.49,46.337,44.43,44.987,46.306,46.569,48.491,45.091,46.216,46.577,45.136,39.823,41.593,39.44,42.36,41.827,37.219
2170,N,False,215.4,220.65,216.37,207.32,207.27,208.35,208.28,202.76,198.11,201.5,217.44,218.37,217.75,215.65,216.44,218.54,218.32,224.77,225.1,221.1
2171,N,False,126.23,125.63,127.09,127.3,124.71,124.63,123.41,116.52,113.13,118.36,115.18,116.82,119.86,116.31,118.78,123.56,124.68,124.74,129.42,132.33
2172,N,False,41.845,43.793,43.804,48.046,44.101,46.731,46.602,41.495,44.334,42.447,39.616,37.505,41.878,40.856,39.523,42.38,40.89,41.025,39.96,43.044
2173,N,False,45.736,43.733,48.462,46.702,46.003,51.663,46.12,50.591,47.016,48.212,45.591,52.999,49.561,48.533,49.311,44.234,43.155,44.166,42.287,48.429
2174,N,False,12.593,11.057,13.681,12.527,10.481,12.85,13.456,13.7,13.561,12.117,12.435,11.624,9.9533,11.462,11.476,11.178,11.703,11.089,9.9702,9.2778
2175,N,False,127.16,124.61,120.09,114.62,123.74,120.84,122.98,122.88,116.88,121.16,122.41,123.2,122.94,123.27,124.0,119.27,125.34,128.42,124.83,126.55
2176,N,False,218.28,220.61,219.03,222.02,222.22,225.6,221.43,226.68,222.96,223.57,217.26,218.54,212.31,214.0,213.36,214.44,210.14,210.14,207.13,204.89
2177,N,False,45.05,47.886,41.062,42.174,42.783,42.322,42.746,39.141,38.948,39.48,41.37,35.381,37.205,39.367,35.788,37.743,39.372,40.709,37.785,37.02
2178,N,False,1.7318,1.5434,2.8098,1.7867,2.1207,4.3091,5.4459,5.4759,5.0369,6.2645,9.6406,9.3517,8.8053,7.4113,9.1917,11.404,13.604,9.8113,9.6066,7.445
2179,N,False,47.294,48.245,47.951,45.944,42.648,41.927,39.458,42.733,40.094,41.128,34.02,40.286,36.049,39.159,34.715,41.182,35.257,32.394,30.07,32.956
2180,N,False,93.827,93.608,91.286,90.191,92.8,93.164,99.548,101.26,99.849,104.55,108.79,109.67,115.48,122.14,110.06,117.08,107.93,105.96,105.79,104.56
2181,N,False,298.27,290.88,300.48,298.29,316.34,309.12,319.92,320.1,321.38,317.83,305.73,292.51,284.94,286.36,285.13,271.73,264.63,260.63,255.26,248.86
