,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20
1843,N,False,158.97,167.17,196.77,154.56,160.68,185.63,178.3,191.42,204.68,190.71,210.01,190.72,219.33,226.16,244.06,210.17,213.12,209.66,222.54,224.07
1844,N,False,7.2154,6.7645,4.1724,3.6224,8.2649,8.3508,9.0089,6.2853,7.0837,8.9705,9.1629,8.8132,14.011,8.4011,8.2553,9.4963,3.2793,7.9505,3.9478,3.9123
1845,N,False,14.387,25.279,25.204,27.558,35.662,32.696,50.998,38.119,47.294,56.464,55.076,57.838,53.948,47.309,44.999,42.645,34.204,47.841,39.653,42.555
1846,N,False,14.387,25.279,25.204,27.558,35.662,32.696,50.998,38.119,47.294,56.464,55.076,57.838,53.948,47.309,44.999,42.645,34.204,47.841,39.653,42.555
1847,N,False,72.706,71.371,65.269,63.158,68.932,60.048,61.768,58.807,62.399,57.604,59.405,64.618,63.029,63.243,64.052,64.957,63.551,67.296,64.282,67.974
1848,N,False,87.426,101.33,102.07,105.28,101.97,111.61,116.71,104.58,106.05,94.323,101.78,96.081,91.235,90.523,85.386,81.672,86.73,83.005,79.445,82.303
1849,N,False,6.931,9.5112,18.517,3.1442,6.7297,9.5997,15.252,13.601,6.4538,18.954,26.683,22.127,44.153,69.317,78.071,81.4,65.598,89.148,88.385,92.103
1850,N,False,17.628,15.071,10.883,17.751,6.5603,6.639,10.106,6.1669,5.2922,1.2296,4.5089,11.842,12.26,6.7448,8.2597,6.4591,9.5366,10.803,9.4307,12.723
1851,N,False,8.8455,0.36254,3.3692,4.3144,5.3608,2.4422,3.2766,5.194,4.5596,5.3117,4.889,0.29352,2.6643,0.46323,1.6667,6.6005,3.3271,6.0492,8.6156,8.4243
1852,N,False,17.796,9.9306,12.847,4.4674,1.6599,7.841,9.1134,6.6942,0.70447,9.2294,5.3736,8.1458,6.6821,11.48,20.167,19.14,11.087,3.3069,17.244,27.859
1853,N,False,380.11,371.85,364.15,366.81,350.91,370.54,374.11,355.04,363.87,346.7,370.85,369.91,373.78,350.39,354.28,361.5,365.2,356.51,347.3,372.21
1854,N,False,166.79,170.19,155.95,131.07,102.81,120.75,97.958,79.996,76.064,84.092,75.83,77.083,62.223,64.341,75.339,49.16,60.516,48.442,65.869,65.61
1855,N,False,17.536,16.663,4.6965,10.486,9.9506,10.409,9.1309,5.5618,4.9259,4.4862,1.7776,3.3791,1.613,3.225,0.51017,1.4207,0.99593,0.55174,5.7887,7.3401
1856,N,False,91.836,117.31,106.12,131.71,125.1,129.4,112.8,129.24,133.61,128.53,117.04,115.49,115.0,106.06,118.07,120.35,134.76,117.28,103.07,103.96
1857,N,False,91.836,117.31,106.12,131.71,125.1,129.4,112.8,129.24,133.61,128.53,117.04,115.49,115.0,106.06,118.07,120.35,134.76,117.28,103.07,103.96
1858,N,False,8.1105,8.4758,0.085275,4.1068,3.3153,6.2327,1.6189,3.9973,4.0048,1.4467,3.7247,5.83,5.4241,6.6946,7.1245,2.6381,0.96289,3.0177,6.861,16.936
1859,N,False,83.812,77.755,77.818,82.366,88.618,69.418,79.584,91.531,95.591,94.353,86.579,89.927,78.537,75.24,74.923,68.786,63.361,79.626,69.34,63.271
1860,N,False,10.622,9.9974,12.203,17.06,16.125,21.662,21.712,25.519,30.491,23.791,34.27,32.716,37.368,33.259,27.343,31.255,34.485,32.037,37.859,46.321
1861,N,False,215.34,224.22,253.42,243.64,211.41,252.68,268.58,247.75,253.3,242.94,237.62,240.06,244.2,218.19,245.13,248.47,252.96,262.08,226.09,249.3
1862,N,False,187.82,213.87,210.86,202.06,191.41,181.49,175.69,185.59,189.75,170.31,166.88,165.63,178.78,157.23,162.24,145.71,147.26,142.8,138.76,134.74
1863,N,False,22.089,19.704,17.042,25.046,27.079,26.986,27.12,27.11,24.2,18.149,21.457,15.674,22.469,11.647,12.365,11.28,5.2625,1.3024,7.1635,5.9517
1864,N,False,0.48038,0.22512,0.012196,0.46001,0.63785,0.19596,0.1562,0.56346,0.10402,0.056938,0.37941,0.18545,1.6394,0.30971,0.59452,1.1983,0.91836,1.5606,0.4706,0.097992
1865,N,False,7.7139,9.7358,7.3014,10.137,9.7325,9.468,7.2574,6.7617,6.0256,3.5651,4.0896,5.0119,4.0446,2.5189,4.122,3.6375,1.966,4.6959,2.7598,2.8426
1866,N,False,5.7135,2.9834,4.4909,0.56505,2.7222,1.782,2.9038,2.2843,8.0791,15.255,6.227,5.6909,5.7972,6.2149,2.5083,2.6296,5.1311,6.2089,4.3523,4.2382
1867,N,False,865.24,845.08,868.07,896.43,934.64,922.42,916.86,961.57,939.91,926.67,926.13,911.7,894.22,862.32,856.89,889.48,894.6,858.64,851.76,868.11
1868,N,False,20.606,16.48,7.853,3.8052,5.719,2.4124,2.1887,4.2177,0.0693,2.779,2.487,1.2933,0.21494,4.779,8.9567,5.5602,0.81782,3.8064,4.2482,3.1219
1869,N,False,1259.8,1283.7,1259.7,1255.8,1216.5,1198.0,1188.1,1184.3,1175.7,1213.3,1167.9,1160.5,1146.5,1164.4,1162.5,1164.9,1131.7,1150.4,1160.3,1166.3
1870,N,False,125.37,130.27,132.76,127.28,113.73,130.89,125.77,121.32,116.84,122.13,123.68,118.62,128.36,112.97,117.18,119.26,113.68,114.03,120.76,102.43
1871,N,False,1.1922,2.4632,3.4047,6.2018,6.3447,1.7951,4.8299,0.31237,3.6863,1.7853,6.7143,1.8164,0.82101,0.23547,2.4713,5.9277,4.9583,8.6821,7.3574,7.1727
1872,N,False,0.056158,2.2131,1.2013,6.082,2.4027,3.1284,3.3261,1.4705,4.186,4.7219,13.202,15.282,13.594,18.644,18.038,21.907,21.107,20.509,14.859,18.017
1873,N,False,6.1672,4.1879,2.184,0.10575,4.8332,2.7752,0.46037,0.67924,4.2138,3.5542,0.45073,1.4941,0.52343,2.2715,0.73003,1.0678,4.0633,3.6012,3.2495,0.010019
1874,N,False,19.752,15.001,11.902,11.948,8.1034,6.7893,14.706,5.1519,11.516,10.938,8.3482,2.2616,13.349,17.469,9.8829,17.841,12.302,8.2477,9.5016,14.307
1875,N,False,29.356,27.835,29.57,28.567,20.541,22.758,28.413,26.061,26.545,22.491,23.016,23.608,22.704,24.778,17.657,17.904,18.556,14.63,16.838,22.464
1876,N,False,3.0281,2.4552,2.5076,1.581,2.0896,1.6944,3.3059,4.797,4.7342,4.5703,3.2532,3.2559,3.3234,4.3411,3.6356,2.7155,2.6661,2.5887,2.7171,3.7025
1877,N,False,30.163,33.32,23.851,37.944,36.05,40.904,28.853,31.228,29.761,27.37,17.964,25.377,33.097,29.931,37.203,11.647,38.575,13.136,6.5834,19.1
1878,N,False,5.0111,8.7045,5.2744,1.7648,4.3206,6.0811,5.2968,4.4455,4.6712,6.6741,0.26357,0.25966,1.0555,2.5737,1.8398,3.6766,1.3611,6.6235,7.3495,5.8947
1879,N,False,169.33,177.59,188.16,190.18,190.96,183.42,188.99,201.19,206.39,206.33,209.06,215.42,196.95,215.52,213.35,209.95,202.93,198.32,195.5,222.1
1880,N,False,34.389,31.818,29.356,22.415,23.506,24.841,30.041,32.863,27.06,27.527,22.264,28.908,24.459,24.826,28.718,27.654,31.977,25.486,27.724,22.953
1881,N,False,2.9776,1.3372,2.4674,9.8393,13.807,0.28028,3.2073,6.6334,0.28066,1.2981,2.3843,0.071888,0.49963,5.558,3.3476,5.8144,7.8608,5.9557,9.5122,12.966
1882,N,False,1.9826,5.4215,5.4393,6.91,5.8969,7.0528,10.758,8.3576,2.2682,8.5336,13.08,16.333,6.464,0.89238,5.4258,0.58235,7.9976,0.053099,2.9198,6.3571
1883,N,False,34.062,32.23,31.24,26.588,24.347,23.762,23.011,28.259,23.797,26.568,22.316,25.289,19.431,16.473,11.629,15.956,13.699,8.3021,14.289,14.864
1884,N,False,4.2518,4.408,2.0039,3.7953,0.94129,2.8732,4.2862,0.5154,0.16596,0.70801,1.4114,3.4594,0.76444,0.99007,0.90926,1.6842,1.3866,0.44941,0.83895,2.9791
1885,N,False,7.6842,4.6356,3.9503,6.5529,3.8671,4.8578,0.26984,4.192,5.6375,3.1672,7.1627,6.916,6.9225,2.3003,4.1026,5.411,3.9422,8.3735,7.5956,2.8253
1886,N,False,5.5456,2.6782,6.417,4.3158,4.8095,1.4456,1.5531,0.30491,1.8775,5.8512,6.0893,7.9896,6.4132,3.8669,5.6595,3.7421,1.7721,2.7645,0.5116,1.4305
1887,N,False,1.683,2.5727,0.59875,3.5542,4.1323,4.4342,0.29919,2.2385,3.88,0.818,6.0689,6.299,3.8798,5.3543,3.1699,1.6131,4.2977,3.6547,4.0279,7.5003
1888,N,False,97.592,93.498,96.154,84.162,86.169,91.017,94.004,94.444,88.556,81.952,82.345,74.19,80.11,80.999,77.293,81.493,76.294,79.056,81.554,81.768
1889,N,False,97.592,93.498,96.154,84.162,86.169,91.017,94.004,94.444,88.556,81.952,82.345,74.19,80.11,80.999,77.293,81.493,76.294,79.056,81.554,81.768
1890,N,False,10.591,3.1389,6.0838,5.1434,1.2589,3.9334,2.8422,4.0876,0.91656,5.0856,2.5577,4.5791,3.2058,0.20587,2.9576,1.2471,3.053,1.8192,6.3317,4.8416
1891,N,False,0.33438,2.4747,0.17502,0.020245,5.7163,3.8006,4.9579,6.6462,4.8181,7.6151,7.2522,6.7236,8.0573,11.31,11.242,7.1594,9.396,14.506,11.606,12.4
1892,N,False,48.912,52.667,42.887,46.683,50.724,40.318,48.925,42.623,54.847,47.215,50.466,50.235,48.861,43.626,46.411,45.847,40.571,49.56,53.821,53.4
1893,N,False,16.607,12.245,18.145,30.939,38.571,34.362,41.976,48.237,47.752,53.861,55.086,59.9,70.474,59.513,59.072,73.363,68.691,67.569,65.175,63.917
1894,N,False,4.1745,3.9962,8.931,13.255,14.15,8.6614,11.102,3.7436,10.837,0.9337,15.055,9.1973,8.2652,12.436,28.44,49.139,40.15,39.044,29.972,33.402
1895,N,False,44.181,40.86,47.811,48.281,49.17,47.291,52.277,49.301,48.684,46.648,45.644,44.239,47.285,56.171,53.887,44.405,39.664,38.282,40.012,40.467
1896,N,False,303.71,321.18,326.22,321.96,305.25,325.85,312.92,333.94,333.12,328.76,333.38,355.13,381.24,338.49,336.19,361.06,386.65,380.97,411.05,370.84
1897,N,False,44.181,40.86,47.811,48.281,49.17,47.291,52.277,49.301,48.684,46.648,45.644,44.239,47.285,56.171,53.887,44.405,39.664,38.282,40.012,40.467
1898,N,False,347.98,358.93,366.53,334.4,355.25,353.76,374.52,366.62,377.23,391.77,427.05,424.57,426.04,419.62,425.3,413.13,381.81,396.35,402.96,435.85
1899,N,False,4.5416,3.2782,3.2138,2.2009,4.3829,2.8957,4.2886,1.6117,4.2962,6.4626,2.4619,6.2288,4.8472,2.2349,6.2863,6.5494,5.992,3.1361,6.68,7.912
1900,N,False,32.509,27.696,25.059,31.779,29.047,20.615,19.414,23.364,21.998,30.254,27.032,25.328,20.263,21.339,19.288,25.137,25.172,23.871,26.219,22.166
1901,N,False,256.04,226.83,209.13,196.59,233.68,211.15,234.23,207.33,227.92,238.16,268.75,264.94,240.54,261.84,242.25,248.06,286.87,293.16,305.83,324.13
1902,N,False,18.804,12.039,7.5349,14.39,9.7403,5.7137,5.8769,7.5553,12.358,13.659,8.3629,18.327,15.394,13.792,8.3602,11.384,10.467,10.931,4.4984,4.4284
1903,N,False,9.6558,5.5243,2.566,14.327,15.831,8.4555,4.9671,2.3939,8.4055,4.6083,3.5589,12.116,18.186,24.131,19.793,17.425,23.431,21.753,16.109,10.328
1904,N,False,51.777,54.192,19.519,7.7131,12.55,16.883,5.1264,21.18,12.704,3.7635,21.087,31.996,30.928,42.053,49.839,68.04,79.964,72.282,107.66,108.24
1905,N,False,39.471,38.447,39.458,34.003,34.149,31.881,29.882,25.43,23.592,26.547,24.444,24.839,22.052,22.825,24.617,28.098,24.72,37.932,36.598,41.705
1906,N,False,15.574,15.377,15.262,16.214,16.461,17.417,18.243,16.49,18.381,16.595,18.059,17.931,16.518,19.284,15.894,16.457,15.127,16.421,16.759,15.902
1907,N,False,153.59,131.96,150.63,166.79,163.22,150.99,174.94,192.19,179.69,194.61,196.61,204.99,227.72,250.23,259.84,254.22,248.51,253.52,227.93,252.94
1908,N,False,58.284,55.551,58.441,59.107,59.041,55.059,53.82,53.857,51.207,51.26,56.881,57.67,52.569,52.277,53.138,48.108,47.36,47.695,48.277,47.738
1909,N,False,7.4908,3.491,2.135,6.3964,7.0433,7.6552,11.042,12.697,8.8138,18.765,17.351,16.069,19.079,22.154,20.98,19.737,20.188,22.097,21.948,21.743
1910,N,False,4.7164,6.3623,5.4871,2.2568,0.88631,0.63347,3.9616,2.9428,1.3096,1.8759,4.4988,0.41,3.6193,2.2344,1.2258,3.5523,1.4289,0.77867,1.1958,0.32847
1911,N,False,38.493,39.87,43.456,40.915,39.57,41.375,44.459,39.418,40.302,36.516,38.1,41.911,34.566,40.988,39.601,33.95,35.684,34.964,35.212,34.665
1912,N,False,15.981,11.831,17.076,13.648,17.022,9.6919,10.865,11.505,18.568,19.303,12.566,8.6557,13.06,14.855,11.991,14.05,11.602,10.739,9.4514,11.458
1913,N,False,0.23961,0.68231,1.0378,2.8373,2.3652,2.4432,3.4999,4.7558,3.0302,5.0711,2.486,3.0393,1.7019,0.87089,3.7135,1.3197,0.23973,0.5639,1.6609,0.02904
1914,N,False,8.1536,10.604,6.6989,13.209,11.416,9.2317,13.698,17.564,19.034,22.271,17.487,32.399,27.463,31.913,35.913,27.696,31.424,31.552,29.302,21.774
1915,N,False,7.025,12.86,8.6975,9.0,8.4773,7.1971,7.6617,9.1614,12.519,14.964,21.292,14.664,6.9304,6.2427,4.2989,6.4502,9.8437,9.954,9.8154,10.49
1916,N,False,2.5647,1.6006,2.5359,3.8012,1.6476,0.0090848,0.31982,2.6804,3.1554,7.2723,5.2585,5.3114,5.5159,5.61,0.62284,2.3207,5.6449,6.8055,6.9245,9.9405
1917,N,False,104.55,110.06,109.31,105.76,110.54,103.73,107.29,103.74,96.217,110.3,114.62,109.45,116.53,106.86,119.96,122.08,132.41,134.18,135.94,146.24
1918,N,False,34.471,37.211,36.429,34.475,32.053,34.857,34.948,34.002,30.537,29.805,31.307,32.885,30.751,29.743,29.037,27.83,24.382,24.645,23.355,26.396
1919,N,False,16.902,20.52,24.135,18.887,22.7,24.345,29.065,29.8,28.643,31.329,32.245,33.351,28.559,31.045,27.948,25.3,26.786,21.465,25.569,22.524
1920,N,False,0.75175,1.6066,0.30496,1.3996,1.7067,0.95655,0.062552,0.10291,1.9417,0.0019073,0.63791,2.1187,1.0747,1.5109,0.81591,3.6505,1.3575,1.453,5.8387,3.8482
1921,N,False,8.3194,9.5015,4.503,5.2365,9.9887,7.7474,10.261,8.7791,7.5907,9.5677,11.335,10.088,9.852,6.5233,10.929,6.4128,7.9341,7.7328,7.6467,5.8922
1922,N,False,24.749,26.255,25.182,30.606,27.052,25.263,26.517,27.657,18.108,19.371,22.746,24.213,22.477,21.889,23.147,23.052,21.734,19.765,19.811,16.817
1923,N,False,30.52,22.441,28.575,25.083,22.146,24.057,27.216,28.259,23.999,28.776,30.325,25.39,24.284,34.638,37.742,29.854,30.559,28.845,26.992,26.581
1924,N,False,21.983,20.473,14.505,19.515,20.407,16.551,15.237,16.695,18.24,14.938,15.475,17.708,14.209,10.995,11.776,16.188,11.726,13.907,10.622,13.735
1925,N,False,7.1433,12.463,19.646,13.978,31.552,34.125,24.898,23.818,35.591,37.532,22.686,33.416,34.433,45.245,35.091,43.24,45.068,46.772,37.661,38.666
1926,N,False,4.4464,4.7941,3.9272,3.2276,3.8786,2.8254,2.0439,2.3106,3.0033,1.4431,0.15235,2.9672,3.8809,2.7744,3.2101,0.73063,3.1673,3.8372,1.5115,2.1247
1927,N,False,421.1,409.14,439.9,443.91,446.86,468.26,480.32,480.12,503.22,501.72,504.6,512.88,509.31,562.64,543.87,520.83,579.69,539.06,567.35,551.5
1928,N,False,41.453,31.917,24.832,14.604,9.7828,10.546,20.534,8.9936,3.1491,2.9368,3.9916,5.3682,3.3356,11.014,6.2746,3.1385,0.60622,7.5001,2.1509,2.6566
1929,N,False,101.59,107.94,97.185,82.274,69.593,70.077,81.064,71.975,79.273,76.161,82.67,86.78,113.77,99.157,101.15,124.26,118.15,135.34,138.46,140.06
1930,N,False,12.351,13.278,8.2066,14.508,8.231,7.1915,9.778,5.5013,5.244,3.1953,5.4117,3.3787,10.551,12.721,12.031,8.2643,15.209,17.332,12.352,14.186
1931,N,False,14.741,14.548,8.7368,11.57,10.364,13.199,9.4133,13.028,13.134,11.893,11.846,11.765,8.8349,3.7019,7.9974,5.9759,10.712,6.1007,7.8634,6.9036
1932,N,False,5.5239,4.159,5.2068,6.6293,5.9387,5.8895,2.2982,2.8438,0.53871,0.26216,3.0172,2.0849,0.83355,1.2559,2.8456,2.2789,6.4548,4.0573,2.3348,1.5516
1933,N,False,4.4129,2.4032,3.8953,7.352,4.3362,1.7747,4.9584,2.16,1.4769,0.10626,0.13113,0.1305,2.9236,3.0129,1.5331,0.6511,1.0101,0.037068,0.78722,0.75257
1934,N,False,44.634,42.798,39.607,44.814,47.544,46.865,49.0,45.378,43.637,39.274,40.961,41.734,36.072,38.584,33.723,31.069,28.472,23.874,29.629,33.526
1935,N,False,2.2975,2.2225,11.399,9.4623,8.1025,11.631,15.284,15.351,12.472,8.492,5.648,3.6246,8.9977,1.8525,8.8614,1.5689,11.426,9.3453,13.443,12.256
1936,N,False,17.357,22.741,17.567,17.974,21.661,10.531,15.481,9.0092,2.2287,6.7823,2.3141,6.3607,14.872,6.1619,3.9143,5.6913,4.7904,3.7187,5.0359,1.5073
1937,N,False,32.849,30.18,31.388,40.83,38.026,41.21,36.543,36.577,38.968,29.691,35.623,37.495,38.155,40.57,45.985,38.799,45.654,42.749,47.544,45.767
1938,N,False,1.2902,1.8208,3.588,1.56,1.5243,5.3385,4.3576,1.7129,1.6836,5.4856,7.0437,0.92274,6.3955,2.1145,2.6757,0.16579,3.3629,0.22657,1.0679,4.3875
1939,N,False,23.0,21.582,21.733,20.547,22.748,23.467,26.642,26.308,21.981,27.959,26.033,26.545,30.177,27.087,29.083,25.45,23.237,25.37,29.721,30.767
1940,N,False,50.791,51.444,48.483,47.216,49.011,46.832,51.218,47.425,42.508,50.044,46.237,44.166,39.917,37.743,40.18,50.42,54.247,46.933,44.078,40.178
1941,N,False,34.829,30.653,29.176,30.02,28.739,25.336,26.169,29.73,28.47,20.444,21.641,19.638,17.702,18.731,22.009,23.423,25.193,32.233,28.17,28.32
1942,N,False,62.302,65.822,74.865,77.953,81.297,73.951,62.728,73.799,78.754,82.114,88.992,77.398,99.617,85.254,90.636,89.537,87.074,82.897,77.731,82.397
1943,N,False,37.965,44.366,43.263,37.869,51.138,43.929,47.874,51.519,51.69,52.365,50.426,52.098,54.961,51.968,47.745,56.454,53.985,51.53,50.918,45.094
1944,N,False,6.9052,8.9381,9.653,13.856,11.603,1.6457,2.7172,6.3297,6.1273,6.1235,2.8859,0.63987,1.6679,2.2818,2.7388,1.5099,2.1365,3.4215,0.82469,3.8471
1945,N,False,8.5464,5.3049,4.3968,4.6647,2.1016,2.1086,2.7206,5.1805,2.935,4.8323,4.4732,3.6482,4.8787,5.6485,5.8456,7.6254,4.8539,7.0007,9.193,11.276
1946,N,False,65.995,72.872,81.127,94.934,92.617,92.273,103.29,107.57,111.18,113.37,119.11,128.82,136.78,128.63,136.69,155.12,162.97,155.23,138.98,146.33
1947,N,False,0.59758,0.72183,0.3543,1.4886,0.61338,1.2908,0.72643,0.73905,1.1683,0.057789,2.71,3.6511,0.89756,0.61521,0.31011,2.1004,1.4727,2.0561,0.69465,1.4451
1948,N,False,50.596,47.836,51.323,52.045,51.747,42.041,45.403,45.598,47.71,43.344,47.993,38.911,38.648,40.659,41.226,33.149,29.001,30.755,25.111,31.089
1949,N,False,63.991,63.48,60.87,63.123,71.237,75.656,82.107,85.486,82.383,78.014,77.615,73.342,74.878,80.352,80.234,78.692,74.423,74.874,75.081,80.422
1950,N,False,19.44,17.436,23.419,18.939,17.805,16.733,19.171,20.292,23.14,15.856,22.468,20.864,30.458,31.919,30.986,21.346,20.477,20.983,16.2,23.342
1951,N,False,1.5897,6.4487,1.9232,2.8097,6.5103,10.958,3.4987,5.8038,7.7722,9.4189,6.7518,5.7285,7.5885,4.2876,5.1254,11.505,10.911,2.8068,11.428,10.221
1952,N,False,1.4507,0.7724,1.4047,4.0201,4.8728,2.842,1.6225,6.5788,4.734,5.5467,5.6623,4.0178,6.7563,8.376,8.2262,4.0311,1.4382,1.842,4.0923,3.181
1953,N,False,67.565,64.089,74.931,75.528,70.387,72.161,67.158,73.434,74.203,76.341,81.871,87.922,77.925,71.445,81.916,72.017,69.533,66.658,73.96,79.175
1954,N,False,1.8003,0.87943,0.060616,0.0,0.0,0.0,0.0,0.0,0.0,0.24904,0.59789,1.0335,0.15068,0.22081,0.16983,0.0,0.1455,0.54939,0.0,0.0
1955,N,False,1.1179,0.50995,1.9948,1.9827,0.16712,0.75201,2.2385,3.1937,1.6149,1.4753,0.31311,2.7375,1.673,1.5591,3.096,3.1306,1.4896,3.4529,4.6743,3.1155
1956,N,False,5.1445,5.8649,2.8124,8.7403,7.8405,7.2583,7.3596,3.2491,2.5163,4.9361,1.9601,3.7468,1.3211,0.41691,14.642,8.0468,17.266,8.4535,6.8261,12.303
1957,N,False,89.626,90.552,92.856,92.956,98.831,96.964,101.1,101.69,101.82,108.1,101.42,98.738,101.23,108.73,112.12,105.09,107.36,104.02,99.708,94.63
1958,N,False,54.735,58.334,48.304,48.945,64.405,68.201,48.507,48.178,55.985,45.601,55.46,53.478,49.79,55.695,60.391,61.931,68.05,58.701,60.981,63.98
1959,N,False,7.2108,8.6612,12.178,11.593,8.0269,8.6761,11.579,11.492,10.663,9.3542,12.628,14.154,14.888,13.594,13.654,15.429,9.3206,9.8445,11.038,16.214
1960,N,False,21.788,15.567,11.518,22.04,19.41,25.121,23.555,23.406,13.647,10.618,13.034,13.491,12.525,16.412,12.878,13.529,13.367,16.549,24.496,15.204
1961,N,False,24.412,22.404,21.381,21.962,27.121,27.61,26.547,24.503,29.472,25.836,20.323,22.622,27.35,20.964,21.799,19.883,19.22,21.652,24.129,25.899
1962,N,False,203.24,213.59,208.13,219.04,226.73,199.95,194.27,196.07,208.91,195.11,192.17,186.92,200.9,191.56,199.96,206.48,218.72,223.58,236.36,232.38
1963,N,False,44.702,32.746,35.505,41.131,31.38,24.496,35.624,24.02,11.639,18.63,30.666,16.339,11.388,2.689,2.4757,1.2913,12.421,3.8631,6.1291,7.4278
1964,N,False,44.702,32.746,35.505,41.131,31.38,24.496,35.624,24.02,11.639,18.63,30.666,16.339,11.388,2.689,2.4757,1.2913,12.421,3.8631,6.1291,7.4278
1965,N,False,198.3,223.15,219.14,182.88,197.23,179.78,183.79,205.67,194.33,206.72,199.93,215.57,219.34,222.53,213.54,210.67,208.65,206.13,205.62,208.76
1966,N,False,61.091,52.052,54.034,67.387,63.449,58.475,56.484,68.632,50.853,52.322,61.472,64.193,48.498,64.074,51.017,54.293,47.291,46.643,39.7,48.402
1967,N,False,10.96,11.896,10.718,7.0052,9.4487,13.411,13.75,12.932,14.654,14.16,13.416,10.307,15.53,12.052,9.5143,8.7502,9.6658,10.704,10.28,9.7793
1968,N,False,307.94,298.78,291.44,296.77,281.69,275.94,289.79,286.87,282.9,280.05,298.44,285.08,267.69,275.63,288.85,317.41,325.73,341.26,302.65,297.14
1969,N,False,7.3739,5.8139,8.0002,5.1873,1.6081,1.0633,0.9265,0.26928,2.1539,2.3336,0.10122,1.0081,1.0645,0.45067,2.5252,2.5721,3.4579,2.0709,3.0989,0.96121
1970,N,False,19.519,16.166,13.83,13.011,12.961,16.511,14.587,14.315,11.733,12.945,11.958,10.622,12.018,15.692,12.988,13.381,14.605,14.39,14.111,12.657
1971,N,False,6.5053,5.427,5.4853,4.4234,2.7449,1.3009,4.2697,1.3439,2.2804,1.0688,0.16561,2.1088,4.6168,1.9451,5.8127,5.4895,8.1427,7.1205,4.5921,3.8047
1972,N,False,0.63401,2.7572,0.71848,1.9748,1.5488,4.2886,6.2324,6.2727,6.6583,7.7125,5.5221,5.094,2.9365,4.3119,4.3016,2.7478,5.0632,4.4259,1.7592,2.6979
1973,N,False,4.0487,6.4572,1.6932,8.5557,1.0732,1.8059,1.1483,5.3528,4.5827,2.2839,6.6813,9.4049,6.9134,1.6222,1.6951,5.0513,1.5646,2.0939,1.2219,1.7377
1974,N,False,9.5204,16.276,11.271,13.89,14.635,14.626,12.61,13.179,14.777,11.573,12.651,11.143,8.1542,7.3272,8.0302,9.1962,5.7249,6.0125,7.7524,5.3274
1975,N,False,4.1019,8.4181,2.2573,2.6064,0.16529,3.1566,1.7542,10.499,2.5628,2.2927,2.9098,0.14734,2.3766,1.1066,4.0614,7.8277,0.73851,7.1931,0.45407,5.4928
1976,N,False,21.128,6.2405,7.8648,5.9806,10.553,1.3179,6.3953,3.3733,1.8869,3.7754,2.517,6.3999,17.04,16.2,5.7363,16.471,12.968,3.9712,2.6711,4.1224
1977,N,False,15.02,7.1717,7.8068,8.4535,5.4345,5.5758,5.5053,10.168,2.1047,6.6901,5.0715,4.7466,5.9155,8.4602,6.6572,9.3762,10.86,6.0396,7.0616,3.5016
1978,N,False,433.01,430.46,429.18,435.81,435.83,444.08,431.73,438.63,443.91,447.72,479.11,480.57,496.51,498.11,473.78,487.48,508.43,497.12,501.2,502.23
1979,N,False,0.065862,2.1772,0.11309,1.3235,0.78428,0.45349,3.2791,2.9082,3.1875,0.39283,1.1087,2.5493,2.6132,2.0487,4.2669,4.4823,4.4587,6.3999,2.7651,2.7432
1980,N,False,1.0945,2.6363,20.444,10.659,3.0137,5.3058,13.693,5.221e-05,6.5558,1.8844,6.6894,6.1586,9.4203,2.0542,7.8563,4.4311,3.7672,19.925,43.469,36.56
1981,N,False,2.731,0.26135,3.7323,1.5579,2.6239,2.042,3.6112,2.4434,0.47575,3.7151,0.53902,4.1421,2.1585,1.875,4.0585,2.0048,3.3021,2.3092,5.4368,3.0994
1982,N,False,56.571,60.602,52.568,63.419,57.337,43.014,71.954,60.756,73.442,66.754,58.833,73.433,64.732,72.912,77.69,72.104,67.465,78.848,86.214,73.854
1983,N,False,89.283,73.3,73.318,74.234,66.98,68.969,77.183,70.562,79.922,83.681,95.456,96.343,100.99,89.957,101.6,104.91,98.004,88.424,102.34,109.2
1984,N,False,138.1,130.49,137.13,136.41,135.41,130.97,129.75,121.32,123.68,123.98,125.07,124.81,131.75,123.19,130.46,128.81,126.58,127.26,123.33,119.33
1985,N,False,57.12,58.456,16.48,58.323,57.118,58.136,55.598,50.211,48.454,48.897,44.922,40.299,40.056,43.599,36.706,37.242,37.715,40.363,39.31,48.072
1986,N,False,14.225,11.753,13.031,12.946,10.766,12.685,13.379,11.97,13.195,12.701,10.785,11.229,10.013,9.8393,9.3296,11.594,10.386,6.2421,11.498,10.662
1987,N,False,8.9564,2.2771,18.478,18.041,29.638,31.497,28.391,44.35,32.418,32.643,30.944,25.515,24.521,20.891,18.605,19.395,15.637,18.363,6.4114,2.7452
1988,N,False,25.031,25.467,28.866,26.722,21.021,23.703,21.91,21.186,19.348,24.206,27.704,27.334,26.213,26.764,24.529,28.306,26.069,25.143,30.074,23.653
