,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30
699,C,False,25.165,25.328,24.876,24.954,25.067,24.599,25.091,25.264,25.225,25.227,25.286,25.423,26.072,25.916,26.256,26.398,26.5,26.42,26.61,26.801,26.833,26.555,26.399,26.29,26.506,26.417,26.537,26.51,26.463,26.485
700,C,False,44.602,33.947,40.691,28.924,26.765,29.741,40.987,32.554,37.703,35.591,34.634,33.83,35.112,34.817,36.071,37.407,36.49,36.086,37.123,37.0,36.868,37.647,35.93,36.629,36.414,36.487,35.789,41.395,36.611,36.585
701,C,False,44.216,44.422,44.351,44.559,44.291,44.09,44.074,43.699,43.721,43.611,43.851,43.942,43.865,44.089,44.197,44.242,44.153,43.817,43.666,44.039,43.568,43.484,43.614,43.351,43.679,43.504,43.52,43.587,43.446,43.626
702,C,False,29.873,29.439,29.305,29.409,29.117,29.32,28.837,29.048,28.854,28.843,28.638,28.368,28.422,28.308,28.324,28.228,28.386,28.188,28.507,28.585,28.787,28.92,28.894,29.012,28.754,29.015,28.954,29.056,28.949,29.105
703,C,False,25.147,23.097,24.388,23.557,23.79,24.165,24.835,24.952,24.452,24.16,25.867,24.201,26.079,24.461,25.862,24.541,25.055,24.97,24.278,26.657,27.818,26.603,28.499,28.818,28.224,26.394,26.778,30.498,31.957,30.396
704,C,False,24.04,24.18,23.864,24.415,24.579,24.501,23.876,23.545,23.852,23.723,23.983,24.012,23.708,23.656,23.166,23.0,22.783,22.832,23.042,22.549,22.412,22.763,22.51,22.582,22.978,22.908,22.594,22.942,23.156,23.217
705,C,False,0.0,0.0,48.679,26.508,9.3247,12.491,18.307,29.452,13.026,16.861,14.55,21.938,33.482,40.636,39.794,50.427,49.301,51.734,50.865,50.536,44.963,48.783,49.009,46.391,44.445,45.546,46.304,45.821,49.206,48.9
706,C,False,38.565,38.377,37.933,38.068,37.874,37.964,38.25,38.191,38.123,38.207,38.282,38.487,38.126,38.324,38.27,38.652,38.531,38.669,38.504,38.433,38.267,38.3,38.247,38.133,37.979,37.757,37.436,37.188,37.62,37.538
707,C,False,30.292,30.227,30.487,30.501,30.5,30.888,30.618,30.55,30.295,30.479,30.042,30.471,29.626,29.438,29.369,29.131,28.903,28.51,28.311,28.534,28.098,28.243,28.36,28.381,28.304,28.568,28.301,28.709,28.682,29.236
708,C,True,29.403,29.29,29.945,29.972,29.775,30.074,29.876,30.441,30.657,30.74,30.751,30.595,30.751,31.261,31.294,31.08,30.935,30.931,30.828,30.676,30.718,31.102,31.308,30.992,31.176,31.075,0.0,31.976,31.671,31.88
709,C,False,32.074,32.095,32.202,32.163,32.142,32.355,32.511,32.482,32.255,32.114,32.25,32.194,32.233,31.949,32.606,32.265,32.234,31.998,31.93,31.709,31.64,31.416,31.253,31.217,31.363,31.459,31.121,30.861,31.042,30.914
710,C,False,37.475,36.975,36.721,36.201,36.812,36.66,36.031,36.874,37.019,36.683,36.896,36.285,36.491,36.683,36.276,36.518,36.273,36.392,35.698,35.755,35.882,35.889,36.249,36.086,35.698,36.17,36.147,36.268,36.15,36.905
711,C,False,30.02,30.106,30.261,30.362,30.171,30.451,30.421,30.562,30.69,30.669,30.617,30.68,30.701,30.479,30.741,30.61,30.692,30.75,30.635,30.907,31.021,30.932,30.937,30.831,31.0,31.192,31.133,31.359,31.38,31.313
712,C,False,33.954,33.932,33.961,34.086,33.919,33.703,33.797,34.017,33.868,33.76,34.024,34.066,34.132,34.261,34.517,34.303,34.476,34.631,34.671,34.726,34.747,34.751,34.827,34.959,34.784,34.808,35.016,34.991,35.01,34.981
713,C,False,20.097,20.471,20.59,20.572,19.858,20.16,19.792,20.493,20.563,21.045,20.903,21.566,21.289,20.696,21.091,21.635,21.51,22.022,21.673,21.279,21.632,22.148,21.846,21.797,21.771,21.888,21.199,21.177,21.413,20.81
714,C,False,47.354,45.191,45.281,45.169,44.034,44.937,44.618,45.84,44.699,45.806,44.89,44.428,46.813,43.866,43.473,42.989,42.424,42.166,42.519,41.874,41.323,42.205,41.028,42.128,41.119,39.46,39.505,40.318,39.18,37.543
715,C,False,34.132,34.185,34.038,34.15,33.916,33.881,34.085,34.169,34.121,33.572,33.807,33.593,33.385,33.389,33.651,33.902,33.833,34.033,33.754,34.009,33.881,33.97,34.13,34.521,34.342,34.586,34.822,34.787,34.646,34.577
716,C,False,49.454,49.247,49.151,48.999,49.215,49.259,49.123,48.964,48.929,48.877,48.843,48.7,48.814,48.951,48.939,48.83,48.686,48.653,48.584,48.558,48.599,48.395,48.299,48.226,48.226,48.232,48.015,47.978,47.87,47.855
717,C,False,38.111,38.105,37.922,38.348,38.677,37.913,37.939,37.93,37.89,37.044,38.06,38.1,37.812,37.29,37.189,37.273,37.769,37.754,37.658,37.443,37.262,37.679,38.309,38.713,38.547,38.501,38.407,38.326,38.276,38.105
718,C,False,32.741,30.594,32.933,33.94,32.492,30.153,29.969,29.248,29.2,29.52,29.849,27.962,32.125,29.573,30.724,27.536,27.976,27.254,28.575,27.297,26.538,27.743,26.05,26.911,24.965,25.178,26.957,25.67,23.589,25.961
719,C,False,31.289,31.653,31.718,31.359,31.672,31.594,31.704,31.636,31.61,31.38,32.102,31.908,31.63,32.186,32.197,32.132,32.373,32.168,32.378,32.561,32.306,32.642,32.503,32.789,32.897,32.897,33.209,33.012,33.003,33.144
720,C,False,17.779,17.507,18.92,18.211,19.291,19.376,19.208,19.084,18.269,17.922,18.999,18.841,17.623,17.461,17.812,16.842,17.709,16.779,17.095,17.091,17.121,17.903,19.635,19.688,18.086,18.858,20.106,18.4,18.27,18.541
721,C,False,47.713,47.431,47.647,47.38,47.737,48.04,48.528,48.092,48.054,48.31,48.536,48.949,48.989,48.922,48.723,48.944,49.078,49.168,48.987,49.161,48.71,48.838,49.078,48.796,49.24,48.949,49.287,49.369,49.484,49.449
722,C,False,40.693,40.346,40.722,40.654,40.431,40.55,40.37,40.531,40.576,39.934,40.613,40.403,41.018,40.706,40.668,40.548,40.226,40.486,40.325,40.343,40.594,40.507,40.609,40.971,40.88,40.894,41.328,41.352,41.342,41.608
723,C,False,19.698,19.47,19.386,19.127,18.877,18.691,18.331,18.416,18.405,18.466,18.396,18.025,18.103,17.953,18.248,18.013,17.911,18.15,18.094,17.822,17.839,17.593,17.835,17.623,17.578,17.559,17.822,17.968,17.802,17.767
724,C,False,34.368,30.639,29.564,33.836,30.363,29.206,28.62,28.626,28.681,28.404,27.816,27.664,28.472,27.691,26.198,29.239,27.576,27.485,28.698,27.316,26.975,26.96,28.314,28.453,29.792,29.969,30.221,31.649,30.221,29.839
725,C,True,35.709,35.529,0.0,35.93,35.646,35.655,35.723,35.198,35.142,37.071,36.651,36.753,36.507,36.19,36.087,36.173,35.924,35.895,35.787,35.292,35.377,35.174,35.111,35.571,35.438,35.214,35.567,35.873,35.632,35.247
726,C,False,39.518,39.548,39.704,39.713,39.836,39.196,39.408,39.748,39.34,39.508,39.176,39.192,38.986,39.415,38.512,38.525,38.07,37.894,37.821,38.328,38.278,37.949,37.905,38.431,38.195,38.405,38.465,38.02,38.375,38.929
727,C,True,31.638,31.843,31.623,31.101,31.014,31.243,30.949,30.916,30.652,30.39,31.25,31.148,30.676,29.992,29.716,29.56,29.482,30.269,29.247,29.684,29.593,29.756,29.37,29.693,29.844,29.718,29.231,29.706,29.024,29.029
728,C,False,28.836,28.795,28.737,29.533,28.115,29.347,29.125,28.499,29.221,28.501,28.064,28.921,28.579,28.471,28.907,28.048,28.069,28.094,0.0,27.803,0.0,27.943,28.51,27.739,27.514,27.374,27.878,27.847,27.536,27.64
729,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.294,0.0,0.0,0.0,37.457,37.599,55.489,43.501,31.563,45.066,33.138,31.96,31.134,31.603,33.936,42.844,40.354,40.112
730,C,False,35.583,36.777,35.174,34.173,34.859,35.052,34.928,34.541,34.674,35.376,35.536,36.702,35.72,35.215,36.072,36.453,36.81,36.561,36.588,36.286,36.371,37.57,38.668,38.906,39.054,38.166,37.714,39.04,38.824,39.068
731,C,False,51.117,51.647,52.006,52.148,52.391,52.328,51.859,51.943,51.773,51.759,51.904,51.073,50.481,50.136,50.626,50.052,49.966,49.993,50.104,49.427,49.761,49.866,49.786,49.973,50.407,50.394,50.237,50.313,49.981,50.112
732,C,False,27.688,28.199,28.443,28.896,27.428,29.342,27.945,27.761,25.728,28.426,27.555,27.621,26.261,26.956,27.335,26.666,27.163,27.371,29.206,27.689,27.185,26.122,28.531,26.554,27.864,29.666,26.519,30.715,29.993,29.491
733,C,False,35.027,34.976,34.549,35.238,34.178,34.255,34.645,34.585,34.051,34.008,34.707,34.296,34.424,34.339,34.314,34.363,34.628,34.563,34.687,34.743,35.286,35.1,35.506,36.012,36.297,36.347,36.396,36.35,36.444,36.291
734,C,False,35.709,35.529,0.0,35.93,35.646,35.655,35.723,35.198,35.142,37.071,36.651,36.753,36.507,36.19,36.087,36.173,35.924,35.895,35.787,35.292,35.377,35.174,35.111,35.571,35.438,35.214,35.567,35.873,35.632,35.247
735,C,False,35.366,35.108,35.728,35.736,34.99,34.96,35.318,35.189,35.184,35.689,35.744,36.138,36.147,36.531,36.896,37.144,37.054,36.747,37.039,37.785,37.932,38.235,38.298,38.755,38.267,38.928,38.163,38.845,39.595,39.912
736,C,False,50.665,50.658,50.649,50.703,50.548,50.739,50.647,50.559,50.594,51.033,51.246,51.218,51.118,51.373,51.314,51.15,51.181,51.447,51.389,51.571,51.479,51.822,51.91,51.863,51.808,51.863,51.571,51.405,51.285,51.158
737,C,False,23.601,23.017,23.424,23.571,24.023,23.724,23.547,23.654,24.17,24.351,24.509,24.893,24.575,23.795,24.778,25.817,24.953,24.505,24.615,24.245,24.079,23.946,24.235,24.9,24.243,25.138,24.687,24.726,24.958,24.782
738,C,False,42.012,42.312,42.106,41.71,41.862,41.758,41.406,41.306,40.781,40.985,41.128,41.117,40.956,40.89,40.833,40.852,41.147,41.35,41.353,41.42,41.529,41.248,41.083,40.921,41.123,41.102,41.075,41.119,41.07,40.76
739,C,False,37.424,37.191,37.636,37.468,37.54,37.53,37.524,37.215,37.633,37.443,37.435,37.546,37.88,38.04,37.825,37.332,37.521,37.677,38.217,38.121,38.347,38.512,38.362,38.571,38.57,38.678,38.257,38.367,38.233,38.442
740,C,False,45.763,44.972,46.548,45.67,45.159,45.881,46.73,45.534,48.208,45.311,45.148,44.992,45.302,45.482,46.208,44.17,45.328,43.619,45.611,45.623,43.622,43.512,42.867,43.331,43.404,42.637,42.287,42.649,42.61,42.262
741,C,False,25.376,24.592,24.576,25.347,24.534,23.945,24.117,23.947,24.332,25.079,24.935,24.44,25.299,25.424,25.704,25.21,24.394,25.628,24.822,24.735,24.16,24.385,23.793,24.082,23.547,23.267,23.328,22.85,23.408,23.055
742,C,False,24.151,24.924,23.527,23.943,23.378,22.779,22.82,22.508,23.774,23.448,23.674,23.3,23.707,23.936,23.725,23.554,22.359,23.409,22.982,23.02,22.973,23.643,23.095,22.756,23.752,22.556,22.426,22.469,21.569,21.593
743,C,False,39.573,39.481,39.613,39.563,39.582,39.703,39.485,39.464,39.476,39.462,39.53,39.762,39.645,39.777,39.681,39.604,39.756,39.695,39.911,39.854,39.955,39.758,39.521,39.883,39.868,40.188,40.353,40.308,40.184,40.248
744,C,False,22.606,22.278,22.42,22.336,22.407,22.358,22.477,22.521,22.457,22.8,22.746,22.394,22.543,22.831,22.606,22.798,22.94,22.968,23.447,23.208,23.422,23.516,23.236,22.937,22.812,22.926,22.866,22.903,22.85,22.868
745,C,False,0.0,31.59,31.934,31.785,32.004,32.043,32.087,31.957,31.86,31.645,31.78,31.678,30.823,31.191,31.127,30.727,30.709,30.54,30.543,30.908,31.255,30.68,30.715,30.516,30.617,30.441,30.27,30.406,30.69,30.501
746,C,False,28.721,28.814,28.356,28.462,28.163,27.917,28.745,28.385,28.387,28.317,28.029,28.459,28.103,28.278,28.225,28.196,28.139,28.137,28.212,28.128,28.042,27.911,27.621,27.707,27.695,27.536,27.72,27.753,27.765,27.556
747,C,False,30.176,30.44,30.108,30.136,30.237,30.002,30.221,30.027,30.253,30.393,30.704,31.032,30.856,30.583,31.242,31.514,31.636,31.894,31.587,31.852,31.839,31.587,31.105,31.17,30.52,30.58,31.09,30.607,30.433,30.216
748,C,False,35.536,36.702,35.72,35.215,36.072,36.453,36.81,36.561,36.588,36.286,36.371,37.57,38.668,38.906,39.054,38.166,37.714,39.04,38.824,39.068,38.873,40.66,42.375,42.628,45.527,45.462,46.843,46.145,46.352,46.543
749,C,False,41.249,41.37,41.3,41.433,41.363,41.491,41.564,41.45,41.519,41.295,41.321,41.891,41.784,41.693,41.827,41.973,41.896,41.85,41.947,41.935,41.88,41.956,41.808,42.085,42.014,42.091,42.019,41.954,41.732,41.85
750,C,False,26.4,26.516,26.346,26.214,26.321,26.158,26.815,26.927,26.882,27.235,26.716,26.44,26.428,26.18,26.885,26.665,27.05,26.821,26.845,26.814,26.92,26.948,26.527,26.881,27.19,26.5,26.748,26.517,26.844,26.022
751,C,False,47.801,47.791,47.47,47.488,46.943,47.207,46.411,45.845,44.767,44.669,45.706,45.183,44.857,44.978,45.332,46.476,45.684,45.589,45.885,45.238,46.321,46.02,45.776,45.034,44.383,46.39,46.456,45.911,44.957,45.007
752,C,False,31.638,31.843,31.623,31.101,31.014,31.243,30.949,30.916,30.652,30.39,31.25,31.148,30.676,29.992,29.716,29.56,29.482,30.269,29.247,29.684,29.593,29.756,29.37,29.693,29.844,29.718,29.231,29.706,29.024,29.029
753,C,False,27.806,27.462,27.438,27.784,27.712,27.698,27.27,27.225,27.176,27.324,27.775,27.46,27.524,27.359,27.341,27.764,27.925,27.812,27.581,27.457,27.588,27.602,27.476,27.559,27.623,27.387,27.385,27.611,27.416,0.0
754,C,False,35.255,34.922,34.747,34.735,34.754,34.84,34.897,35.247,34.993,34.963,34.756,34.605,34.817,34.584,34.166,33.86,33.563,33.401,33.076,32.909,32.714,32.464,32.999,32.889,33.117,33.043,33.723,33.771,33.952,34.264
755,C,False,44.805,45.348,45.221,44.959,44.749,45.247,44.772,44.965,45.069,45.336,45.052,44.742,44.097,43.398,42.903,42.64,43.19,43.588,43.389,43.403,43.872,44.322,44.453,44.559,44.728,44.51,44.503,44.242,44.889,44.134
756,C,False,34.386,34.788,35.204,35.206,34.825,34.824,34.7,34.483,34.94,34.551,34.474,33.854,33.968,34.596,34.082,33.288,33.532,33.053,33.653,33.692,33.666,34.048,34.051,34.074,33.744,33.562,33.657,33.208,33.648,33.778
757,C,False,29.377,29.576,29.379,29.409,29.482,29.99,30.087,30.089,30.18,30.211,30.318,30.052,30.341,30.378,30.567,30.166,30.38,30.548,30.584,30.467,30.394,30.434,30.462,30.617,30.673,30.784,30.924,31.154,31.163,31.296
758,C,False,25.172,25.087,25.142,24.923,24.993,24.862,24.846,24.547,24.546,24.77,24.737,24.51,24.403,24.121,24.205,24.227,24.167,24.217,24.168,24.187,23.874,24.029,23.969,24.117,24.013,0.0,24.334,24.198,24.426,24.655
759,B,True,39.693,39.695,40.151,40.181,39.509,39.753,37.938,38.46,38.273,37.999,38.208,37.468,38.499,39.381,38.741,36.622,35.531,35.387,37.034,36.932,37.166,37.363,36.461,37.731,39.298,38.779,40.361,38.916,37.877,36.495
760,B,False,37.658,38.188,38.4,38.676,38.258,38.146,38.203,38.58,38.778,38.672,39.141,39.481,39.233,39.963,39.922,39.546,39.696,38.804,39.554,40.092,40.118,39.913,39.941,40.08,40.173,40.394,40.566,40.684,40.963,41.086
761,B,False,23.628,23.502,23.738,24.024,23.777,23.06,23.433,24.415,25.083,25.682,24.55,24.38,24.939,24.948,24.89,23.941,23.439,23.482,23.135,23.149,22.952,23.363,23.163,23.893,22.799,22.412,22.315,22.95,23.191,23.112
762,B,False,17.997,18.305,18.49,18.492,18.913,18.681,18.933,19.252,19.276,19.26,19.238,19.398,19.49,19.033,19.237,19.488,19.361,19.434,19.176,19.102,19.286,19.514,19.225,19.451,19.298,19.885,19.399,19.556,19.745,19.885
763,B,True,0.0,0.0,0.0,0.0,0.0,8.6388,0.0,24.084,28.073,35.432,28.569,32.688,26.049,25.116,32.927,29.176,39.735,30.245,23.413,33.921,34.62,34.924,36.477,33.465,35.696,32.84,36.148,34.383,34.178,36.346
764,B,True,38.212,37.768,37.459,37.687,37.759,37.29,37.213,37.744,38.127,37.924,38.911,38.303,37.894,38.831,39.734,40.03,40.078,40.527,40.512,39.781,40.606,39.978,39.657,39.835,40.27,40.949,40.763,40.386,40.651,40.385
765,B,False,38.165,38.181,37.261,36.964,36.81,37.297,37.5,37.068,37.22,37.912,38.254,38.975,38.752,39.36,39.557,39.67,40.03,40.004,40.207,40.519,40.412,40.341,40.036,40.3,40.101,40.754,40.311,40.529,40.562,40.68
766,B,False,37.897,37.339,37.03,36.966,37.331,37.528,37.435,37.125,37.414,37.207,38.311,37.286,37.692,37.948,37.599,38.298,38.444,38.599,38.264,38.624,38.687,38.562,38.836,38.925,39.798,39.246,39.012,38.99,38.765,39.198
767,B,False,33.381,33.647,33.539,28.322,29.476,29.088,27.385,25.817,26.62,31.562,28.287,30.549,29.168,28.267,28.245,29.355,31.26,28.901,29.864,30.618,30.815,27.35,26.849,27.493,28.738,26.652,27.232,26.237,25.741,25.585
768,B,False,23.866,23.768,24.108,24.437,24.41,24.408,24.739,25.083,24.613,24.597,24.726,24.763,24.808,24.626,24.588,24.516,24.82,24.304,24.438,24.544,24.246,24.258,24.469,24.312,24.256,24.259,24.14,23.743,23.708,23.6
769,B,True,42.653,42.885,41.108,42.032,41.113,40.139,40.023,40.686,40.104,39.653,40.129,39.91,40.921,39.827,38.873,39.033,38.776,39.587,38.964,38.505,38.29,38.133,38.88,38.728,38.411,38.461,38.072,38.357,38.051,38.419
770,B,False,54.536,54.13,54.126,54.069,54.263,54.182,54.153,54.35,54.251,54.252,54.387,54.046,54.834,55.129,54.702,55.003,55.603,55.482,55.245,54.83,54.58,54.308,54.548,54.306,54.394,54.542,54.41,54.492,54.54,54.664
771,B,False,25.972,26.468,26.278,25.809,24.932,25.489,26.034,25.849,25.333,24.928,24.868,24.964,25.124,25.211,24.765,24.798,24.903,25.137,24.522,25.085,24.95,24.847,24.869,24.422,25.349,25.156,25.553,25.666,25.218,26.302
772,B,False,27.945,28.265,27.102,27.397,27.472,36.948,40.625,27.138,27.287,27.813,27.884,27.901,28.712,28.498,27.842,28.053,27.738,27.344,27.67,27.533,27.482,27.406,27.229,27.093,27.021,27.464,27.099,27.333,27.594,27.381
773,B,True,24.735,24.327,24.481,24.716,24.811,24.1,24.094,23.727,24.197,23.648,23.628,23.39,23.624,23.933,23.417,23.444,24.206,24.143,24.656,23.791,23.822,23.538,23.705,23.525,23.414,23.644,23.44,23.583,23.297,23.565
774,B,True,36.147,36.359,36.743,36.424,36.407,36.517,36.856,36.824,36.978,36.684,36.625,36.555,36.584,36.396,36.998,36.624,37.171,37.004,36.414,37.368,37.291,37.859,37.884,37.196,37.405,37.607,37.974,38.3,38.358,38.191
775,B,True,40.412,34.111,34.172,34.996,43.623,34.391,34.273,34.152,42.327,34.195,35.069,35.304,36.027,34.818,35.312,36.818,33.971,33.306,32.533,36.303,34.848,33.671,33.516,34.507,32.15,32.858,31.771,32.308,31.736,31.41
776,B,True,23.812,23.668,23.449,23.359,23.623,23.191,23.576,23.245,23.632,23.854,23.618,23.619,23.651,23.141,23.569,23.621,23.742,23.664,23.446,23.337,23.245,23.544,23.398,23.476,23.392,23.167,22.855,22.872,22.834,22.325
777,B,False,23.608,23.83,23.87,24.216,24.414,24.14,24.433,24.344,24.161,24.395,24.252,24.327,24.327,24.26,24.569,24.317,24.321,24.356,24.492,24.47,24.309,24.347,24.347,24.185,24.193,24.24,24.172,23.949,24.042,24.121
778,B,False,25.473,25.279,24.432,24.961,24.815,25.189,26.777,26.872,27.124,26.257,26.343,26.522,26.471,27.118,27.597,27.611,27.616,28.599,28.133,28.157,27.795,27.104,28.254,27.209,27.347,27.749,27.119,27.742,27.668,27.843
779,B,True,22.191,22.41,22.393,22.418,22.534,22.415,22.791,22.679,22.297,22.596,22.772,0.0,23.035,23.018,23.039,23.065,23.043,23.381,23.336,23.324,22.82,22.838,22.833,22.725,22.663,22.864,23.085,23.002,22.946,22.932
780,B,True,30.367,29.539,30.077,29.051,28.897,28.451,28.707,28.41,28.706,28.326,28.696,28.278,28.124,28.48,29.018,29.238,29.582,29.017,28.837,28.934,28.549,28.739,28.732,28.247,28.108,28.404,28.265,28.516,27.861,27.463
781,B,False,34.981,35.543,35.997,36.325,35.86,35.737,36.183,35.579,34.545,35.51,35.135,34.835,35.835,35.889,35.663,35.622,36.024,36.015,36.392,35.587,35.358,34.969,34.328,34.532,34.695,34.658,34.109,34.523,34.573,33.886
782,B,True,33.381,32.811,32.431,31.919,31.981,32.477,32.796,33.412,32.479,32.011,32.155,32.313,31.957,31.93,32.584,32.875,32.233,32.876,33.055,32.799,33.172,32.035,32.468,32.009,31.727,31.022,31.422,30.572,30.654,29.742
783,B,True,32.656,32.526,32.666,32.023,31.901,32.151,32.382,32.042,32.329,32.301,32.34,31.867,32.072,31.75,31.852,31.764,31.69,32.179,32.573,32.501,32.857,32.702,32.271,32.694,32.785,32.138,32.388,33.007,32.111,32.143
784,B,True,25.456,25.394,25.308,24.962,25.533,25.295,25.183,25.941,25.421,25.51,25.449,25.629,25.658,25.604,25.494,25.34,24.745,25.243,25.136,24.847,24.397,24.6,24.344,24.614,24.988,24.827,24.633,24.393,24.352,23.919
785,B,True,23.797,24.043,23.702,23.614,23.724,23.639,23.575,23.443,23.493,23.349,22.943,22.982,22.865,22.564,22.938,22.598,22.746,22.809,22.79,22.746,22.607,22.444,22.266,22.406,22.045,21.772,21.22,21.569,21.417,21.206
786,B,True,36.705,36.614,36.285,36.608,37.16,36.921,37.147,36.975,36.979,36.759,36.159,36.607,37.114,37.135,36.54,36.587,36.324,36.613,36.378,36.861,37.14,37.555,37.136,36.707,36.97,37.28,37.135,37.794,38.073,38.234
787,B,True,38.907,38.962,40.173,38.891,38.731,37.99,38.111,38.391,37.488,38.186,38.156,38.112,38.31,38.468,38.54,37.834,37.721,38.427,38.225,38.26,38.084,37.005,37.124,37.409,37.84,37.741,38.398,37.611,38.091,37.75
788,B,True,50.73,50.566,50.558,50.24,50.357,50.441,50.089,49.672,49.787,50.187,49.397,49.535,49.241,49.691,49.164,49.666,48.869,48.283,48.25,48.589,47.018,47.546,46.861,47.938,47.267,46.494,44.673,44.787,45.744,45.491
789,B,True,42.59,41.063,40.497,40.4,40.48,41.203,39.034,35.437,36.584,37.492,36.814,34.973,35.747,34.586,32.862,33.872,33.504,31.889,33.236,33.166,31.307,31.211,31.34,32.613,34.172,32.144,31.653,32.859,32.363,31.616
790,B,False,41.993,41.898,42.288,42.058,41.949,41.905,41.778,42.159,42.199,42.495,42.053,41.947,41.977,42.02,42.572,42.479,41.822,41.698,41.549,41.416,40.86,40.19,39.492,39.434,39.538,39.572,40.033,40.041,40.545,40.898
791,B,False,40.609,40.285,40.895,41.15,41.687,41.028,41.636,41.252,41.111,40.518,40.496,40.087,40.288,40.515,39.925,40.137,39.368,39.575,39.361,39.538,38.877,39.546,38.166,38.704,39.395,39.069,39.155,38.804,37.84,38.915
792,B,True,22.788,22.805,22.982,22.718,22.845,22.888,22.507,22.516,22.672,21.955,22.227,22.45,22.128,22.082,22.005,22.057,21.875,21.934,21.984,21.949,21.906,22.041,21.905,21.748,21.825,21.599,21.67,21.966,22.312,22.2
793,B,False,23.789,23.886,23.738,23.619,23.577,23.913,23.934,23.748,23.622,23.629,23.901,23.643,23.635,23.753,23.697,23.708,23.872,23.841,23.711,23.64,23.57,23.508,23.514,23.652,23.617,23.8,23.594,23.837,23.861,23.625
794,B,False,32.191,31.826,31.66,34.06,33.749,33.585,31.812,32.829,30.984,31.788,32.335,31.53,32.615,31.875,31.485,30.988,32.27,33.638,32.646,33.361,33.312,32.247,32.894,34.064,33.731,33.833,32.961,32.534,31.806,32.284
795,B,True,28.197,28.313,28.504,27.779,27.894,27.728,27.626,28.299,28.112,28.482,0.0,29.241,28.582,28.499,29.059,28.404,28.887,29.393,29.364,30.139,30.985,30.011,29.381,29.354,29.484,30.123,30.392,30.3,30.772,30.679
796,B,True,31.844,32.353,32.834,32.423,31.914,30.766,32.029,31.73,31.725,33.136,32.015,32.157,30.675,32.138,32.197,32.273,32.637,32.121,31.788,33.184,33.178,33.256,32.818,33.227,32.201,33.747,33.958,33.752,33.315,33.32
797,B,False,20.844,21.027,20.975,21.43,21.433,21.588,23.616,21.141,21.68,21.69,21.259,20.269,20.569,19.425,19.499,18.637,19.139,20.065,20.217,20.803,20.786,20.139,20.63,19.55,20.015,19.583,20.264,20.457,21.003,21.246
