,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30
54,M,False,54288000000000.0,53846000000000.0,53721000000000.0,54599000000000.0,54052000000000.0,54381000000000.0,54157000000000.0,54517000000000.0,55496000000000.0,55763000000000.0,55673000000000.0,55846000000000.0,56752000000000.0,57412000000000.0,57234000000000.0,57127000000000.0,58848000000000.0,57228000000000.0,54793000000000.0,55098000000000.0,54176000000000.0,52030000000000.0,51977000000000.0,52306000000000.0,54355000000000.0,53411000000000.0,53416000000000.0,52754000000000.0,53670000000000.0,55404000000000.0
55,M,False,50426000000000.0,50081000000000.0,51694000000000.0,49693000000000.0,49282000000000.0,49432000000000.0,48574000000000.0,48639000000000.0,48595000000000.0,47775000000000.0,47652000000000.0,46545000000000.0,47476000000000.0,47999000000000.0,47559000000000.0,46797000000000.0,47218000000000.0,47071000000000.0,47380000000000.0,46404000000000.0,47508000000000.0,47749000000000.0,46663000000000.0,47811000000000.0,48137000000000.0,47666000000000.0,47722000000000.0,47739000000000.0,48026000000000.0,47229000000000.0
56,M,False,48371000000000.0,48553000000000.0,47627000000000.0,48086000000000.0,46531000000000.0,46560000000000.0,46159000000000.0,44758000000000.0,47289000000000.0,47365000000000.0,48554000000000.0,48874000000000.0,51369000000000.0,51077000000000.0,49580000000000.0,50288000000000.0,48907000000000.0,50578000000000.0,50237000000000.0,51579000000000.0,47078000000000.0,57362000000000.0,46652000000000.0,46315000000000.0,44477000000000.0,44211000000000.0,43322000000000.0,44775000000000.0,42747000000000.0,42722000000000.0
57,M,False,47289000000000.0,47365000000000.0,48554000000000.0,48874000000000.0,51369000000000.0,51077000000000.0,49580000000000.0,50288000000000.0,48907000000000.0,50578000000000.0,50237000000000.0,51579000000000.0,47078000000000.0,57362000000000.0,46652000000000.0,46315000000000.0,44477000000000.0,44211000000000.0,43322000000000.0,44775000000000.0,42747000000000.0,42722000000000.0,41310000000000.0,42511000000000.0,40749000000000.0,39476000000000.0,38349000000000.0,38199000000000.0,37483000000000.0,38136000000000.0
58,M,True,58500000000000.0,58436000000000.0,59169000000000.0,59542000000000.0,60561000000000.0,60828000000000.0,60215000000000.0,60200000000000.0,60540000000000.0,61328000000000.0,60940000000000.0,61450000000000.0,61851000000000.0,61840000000000.0,61988000000000.0,61801000000000.0,61915000000000.0,62319000000000.0,62065000000000.0,61769000000000.0,61894000000000.0,62349000000000.0,62231000000000.0,61808000000000.0,61344000000000.0,60755000000000.0,60768000000000.0,60574000000000.0,60475000000000.0,60199000000000.0
59,M,False,61840000000000.0,61988000000000.0,61801000000000.0,61915000000000.0,62319000000000.0,62065000000000.0,61769000000000.0,61894000000000.0,62349000000000.0,62231000000000.0,61808000000000.0,61344000000000.0,60755000000000.0,60768000000000.0,60574000000000.0,60475000000000.0,60199000000000.0,59182000000000.0,59693000000000.0,60243000000000.0,59772000000000.0,59664000000000.0,59520000000000.0,60142000000000.0,60459000000000.0,60759000000000.0,60172000000000.0,60010000000000.0,60966000000000.0,61442000000000.0
60,M,True,33688000000000.0,33884000000000.0,34092000000000.0,34092000000000.0,34139000000000.0,34276000000000.0,34930000000000.0,35332000000000.0,35657000000000.0,36037000000000.0,35732000000000.0,35584000000000.0,35676000000000.0,35678000000000.0,34916000000000.0,34003000000000.0,33840000000000.0,33181000000000.0,33342000000000.0,33407000000000.0,33404000000000.0,34295000000000.0,35085000000000.0,33218000000000.0,33791000000000.0,33135000000000.0,33270000000000.0,33485000000000.0,33332000000000.0,33495000000000.0
61,M,False,33791000000000.0,33135000000000.0,33270000000000.0,33485000000000.0,33332000000000.0,33495000000000.0,33721000000000.0,34422000000000.0,34091000000000.0,34361000000000.0,34862000000000.0,34635000000000.0,34805000000000.0,34671000000000.0,35301000000000.0,35346000000000.0,35508000000000.0,35482000000000.0,35727000000000.0,36141000000000.0,35745000000000.0,36418000000000.0,36777000000000.0,36754000000000.0,37003000000000.0,36262000000000.0,36119000000000.0,35838000000000.0,35633000000000.0,35164000000000.0
62,M,False,35066000000000.0,35216000000000.0,35249000000000.0,35168000000000.0,35295000000000.0,35434000000000.0,35790000000000.0,36004000000000.0,36124000000000.0,36340000000000.0,36313000000000.0,36938000000000.0,36638000000000.0,36831000000000.0,36987000000000.0,37403000000000.0,37411000000000.0,38519000000000.0,39039000000000.0,40279000000000.0,40938000000000.0,41846000000000.0,42736000000000.0,42250000000000.0,42742000000000.0,43117000000000.0,42538000000000.0,41615000000000.0,41322000000000.0,40941000000000.0
63,M,False,66865000000000.0,67021000000000.0,67166000000000.0,67082000000000.0,68902000000000.0,69588000000000.0,69533000000000.0,69866000000000.0,70231000000000.0,70163000000000.0,70148000000000.0,71521000000000.0,71060000000000.0,69985000000000.0,70408000000000.0,69676000000000.0,70637000000000.0,70746000000000.0,69965000000000.0,69473000000000.0,69704000000000.0,70559000000000.0,70904000000000.0,71773000000000.0,71686000000000.0,72886000000000.0,73313000000000.0,72855000000000.0,74301000000000.0,74715000000000.0
64,M,False,50550000000000.0,51893000000000.0,51905000000000.0,53328000000000.0,53665000000000.0,55128000000000.0,55488000000000.0,54251000000000.0,53100000000000.0,52333000000000.0,52897000000000.0,52692000000000.0,51677000000000.0,51616000000000.0,53082000000000.0,52390000000000.0,53290000000000.0,53489000000000.0,53860000000000.0,54185000000000.0,55355000000000.0,54993000000000.0,55889000000000.0,56062000000000.0,56508000000000.0,56003000000000.0,55928000000000.0,55426000000000.0,55852000000000.0,55954000000000.0
65,M,True,51169000000000.0,51955000000000.0,51219000000000.0,50838000000000.0,50424000000000.0,50781000000000.0,50957000000000.0,49858000000000.0,50978000000000.0,50950000000000.0,51537000000000.0,51146000000000.0,52325000000000.0,53209000000000.0,54488000000000.0,54901000000000.0,55686000000000.0,56280000000000.0,56975000000000.0,57957000000000.0,57896000000000.0,57689000000000.0,57856000000000.0,57816000000000.0,56506000000000.0,56957000000000.0,55644000000000.0,55471000000000.0,55898000000000.0,56299000000000.0
66,M,False,61495000000000.0,62203000000000.0,61377000000000.0,61508000000000.0,60602000000000.0,60664000000000.0,59535000000000.0,58805000000000.0,58926000000000.0,59973000000000.0,59651000000000.0,59444000000000.0,61013000000000.0,60256000000000.0,59756000000000.0,60318000000000.0,60958000000000.0,61804000000000.0,63544000000000.0,64224000000000.0,65397000000000.0,65647000000000.0,66560000000000.0,66029000000000.0,66232000000000.0,65482000000000.0,65343000000000.0,66047000000000.0,65374000000000.0,65455000000000.0
67,M,True,12223000000000.0,13406000000000.0,13382000000000.0,14735000000000.0,14501000000000.0,15205000000000.0,15047000000000.0,14938000000000.0,15591000000000.0,16128000000000.0,15984000000000.0,16430000000000.0,16546000000000.0,17518000000000.0,17306000000000.0,17744000000000.0,18035000000000.0,18635000000000.0,19676000000000.0,19491000000000.0,19992000000000.0,20142000000000.0,20663000000000.0,21925000000000.0,21636000000000.0,22815000000000.0,21588000000000.0,21882000000000.0,22623000000000.0,22635000000000.0
68,M,False,26597000000000.0,26036000000000.0,26313000000000.0,25857000000000.0,28169000000000.0,26588000000000.0,26806000000000.0,28064000000000.0,27035000000000.0,27114000000000.0,27395000000000.0,26448000000000.0,26604000000000.0,26303000000000.0,26475000000000.0,27736000000000.0,28718000000000.0,27510000000000.0,27517000000000.0,29001000000000.0,29078000000000.0,29479000000000.0,29645000000000.0,30912000000000.0,32009000000000.0,30432000000000.0,30826000000000.0,31704000000000.0,32630000000000.0,32869000000000.0
69,M,False,31524000000000.0,31885000000000.0,31363000000000.0,31729000000000.0,31854000000000.0,32076000000000.0,32076000000000.0,32794000000000.0,32543000000000.0,32379000000000.0,31650000000000.0,31598000000000.0,31134000000000.0,30501000000000.0,30370000000000.0,30417000000000.0,30184000000000.0,29681000000000.0,29667000000000.0,29578000000000.0,29551000000000.0,29579000000000.0,29952000000000.0,29290000000000.0,29584000000000.0,29395000000000.0,28809000000000.0,29313000000000.0,29343000000000.0,29131000000000.0
70,M,False,7260200000000.0,7699400000000.0,7761800000000.0,8364400000000.0,8075500000000.0,9103600000000.0,9301000000000.0,9341800000000.0,10013000000000.0,10344000000000.0,10704000000000.0,10488000000000.0,10657000000000.0,11306000000000.0,10838000000000.0,10887000000000.0,10820000000000.0,10941000000000.0,11171000000000.0,11831000000000.0,11770000000000.0,11868000000000.0,12084000000000.0,12470000000000.0,12407000000000.0,12797000000000.0,12374000000000.0,12900000000000.0,12420000000000.0,11650000000000.0
71,M,False,22845000000000.0,23517000000000.0,23544000000000.0,23761000000000.0,24076000000000.0,24967000000000.0,25194000000000.0,25862000000000.0,25859000000000.0,25870000000000.0,25766000000000.0,25400000000000.0,25594000000000.0,25821000000000.0,25532000000000.0,25347000000000.0,24948000000000.0,24580000000000.0,24509000000000.0,25167000000000.0,24745000000000.0,24452000000000.0,24238000000000.0,24641000000000.0,24448000000000.0,24213000000000.0,23858000000000.0,24327000000000.0,24167000000000.0,25104000000000.0
72,M,False,34940000000000.0,34899000000000.0,35640000000000.0,35230000000000.0,35169000000000.0,35908000000000.0,35869000000000.0,35410000000000.0,35496000000000.0,35495000000000.0,35604000000000.0,35617000000000.0,35710000000000.0,35437000000000.0,34920000000000.0,34770000000000.0,34220000000000.0,34030000000000.0,33840000000000.0,33801000000000.0,33787000000000.0,33737000000000.0,33832000000000.0,33975000000000.0,35331000000000.0,35573000000000.0,36493000000000.0,36363000000000.0,36924000000000.0,37624000000000.0
73,M,True,55152000000000.0,56320000000000.0,56830000000000.0,57555000000000.0,58612000000000.0,57551000000000.0,55952000000000.0,54527000000000.0,53047000000000.0,52322000000000.0,52119000000000.0,51678000000000.0,51209000000000.0,51594000000000.0,52080000000000.0,51651000000000.0,51341000000000.0,51024000000000.0,50189000000000.0,50180000000000.0,49857000000000.0,49940000000000.0,49946000000000.0,50156000000000.0,50419000000000.0,51644000000000.0,51100000000000.0,51050000000000.0,50634000000000.0,52287000000000.0
74,M,True,46089000000000.0,45484000000000.0,45262000000000.0,45330000000000.0,45000000000000.0,45103000000000.0,45397000000000.0,45011000000000.0,44959000000000.0,45012000000000.0,45078000000000.0,45521000000000.0,46473000000000.0,47113000000000.0,47208000000000.0,47972000000000.0,48829000000000.0,49553000000000.0,50168000000000.0,49660000000000.0,48708000000000.0,47164000000000.0,46126000000000.0,44437000000000.0,43976000000000.0,43930000000000.0,43725000000000.0,43478000000000.0,42559000000000.0,42468000000000.0
75,M,False,47273000000000.0,47371000000000.0,48263000000000.0,48161000000000.0,48256000000000.0,48280000000000.0,48942000000000.0,48220000000000.0,48993000000000.0,47978000000000.0,47298000000000.0,47185000000000.0,47187000000000.0,46946000000000.0,47285000000000.0,46947000000000.0,46839000000000.0,46215000000000.0,46548000000000.0,46412000000000.0,46647000000000.0,47232000000000.0,47472000000000.0,47644000000000.0,47263000000000.0,47159000000000.0,46807000000000.0,46591000000000.0,46656000000000.0,47473000000000.0
76,M,True,42564000000000.0,43195000000000.0,43270000000000.0,43012000000000.0,42178000000000.0,42053000000000.0,42670000000000.0,42632000000000.0,42359000000000.0,42165000000000.0,42674000000000.0,42392000000000.0,43244000000000.0,41554000000000.0,41614000000000.0,41551000000000.0,40980000000000.0,40742000000000.0,41463000000000.0,41168000000000.0,41432000000000.0,41712000000000.0,41305000000000.0,42169000000000.0,42616000000000.0,42893000000000.0,42761000000000.0,42827000000000.0,43547000000000.0,43616000000000.0
77,M,False,46421000000000.0,46221000000000.0,46755000000000.0,46416000000000.0,46082000000000.0,46686000000000.0,46030000000000.0,46206000000000.0,45776000000000.0,45672000000000.0,45594000000000.0,46641000000000.0,46360000000000.0,47579000000000.0,47611000000000.0,49238000000000.0,50048000000000.0,50547000000000.0,51228000000000.0,52067000000000.0,51222000000000.0,50837000000000.0,48740000000000.0,47691000000000.0,46796000000000.0,47310000000000.0,46177000000000.0,45862000000000.0,45956000000000.0,45488000000000.0
78,M,True,49112000000000.0,50317000000000.0,51005000000000.0,50579000000000.0,49497000000000.0,49623000000000.0,49768000000000.0,50119000000000.0,49434000000000.0,48663000000000.0,48875000000000.0,48218000000000.0,47891000000000.0,47893000000000.0,47540000000000.0,47064000000000.0,46360000000000.0,46525000000000.0,48221000000000.0,46382000000000.0,46336000000000.0,47171000000000.0,46718000000000.0,46867000000000.0,47575000000000.0,47331000000000.0,47151000000000.0,47384000000000.0,47637000000000.0,47555000000000.0
79,M,False,47150000000000.0,46771000000000.0,46495000000000.0,46550000000000.0,45913000000000.0,45198000000000.0,44539000000000.0,44393000000000.0,44440000000000.0,43950000000000.0,42809000000000.0,42102000000000.0,42288000000000.0,41978000000000.0,42346000000000.0,41469000000000.0,41642000000000.0,42092000000000.0,41774000000000.0,41537000000000.0,41879000000000.0,42123000000000.0,41675000000000.0,42121000000000.0,42426000000000.0,42106000000000.0,42148000000000.0,42000000000000.0,41958000000000.0,40262000000000.0
80,M,True,22085000000000.0,21978000000000.0,22354000000000.0,22863000000000.0,23021000000000.0,22489000000000.0,22727000000000.0,22792000000000.0,22892000000000.0,22725000000000.0,22863000000000.0,22589000000000.0,22251000000000.0,22295000000000.0,22325000000000.0,22407000000000.0,22314000000000.0,21896000000000.0,21329000000000.0,21636000000000.0,21224000000000.0,20767000000000.0,20443000000000.0,20017000000000.0,20231000000000.0,19884000000000.0,19511000000000.0,19160000000000.0,19553000000000.0,19646000000000.0
81,M,False,20255000000000.0,19881000000000.0,19347000000000.0,18989000000000.0,18808000000000.0,18490000000000.0,18377000000000.0,18505000000000.0,19373000000000.0,18973000000000.0,19329000000000.0,19123000000000.0,19295000000000.0,19739000000000.0,20424000000000.0,20338000000000.0,20704000000000.0,20224000000000.0,20296000000000.0,20139000000000.0,19758000000000.0,19099000000000.0,18274000000000.0,18037000000000.0,17775000000000.0,17899000000000.0,17815000000000.0,17844000000000.0,17603000000000.0,17888000000000.0
82,M,False,20704000000000.0,20224000000000.0,20296000000000.0,20139000000000.0,19758000000000.0,19099000000000.0,18274000000000.0,18037000000000.0,17775000000000.0,17899000000000.0,17815000000000.0,17844000000000.0,17603000000000.0,17888000000000.0,17453000000000.0,17089000000000.0,17590000000000.0,17541000000000.0,17467000000000.0,18132000000000.0,18338000000000.0,18437000000000.0,18226000000000.0,17993000000000.0,18356000000000.0,18214000000000.0,18425000000000.0,18300000000000.0,18304000000000.0,18172000000000.0
83,M,True,39504000000000.0,40001000000000.0,39394000000000.0,39333000000000.0,40126000000000.0,39378000000000.0,39156000000000.0,39089000000000.0,38847000000000.0,38634000000000.0,38844000000000.0,38115000000000.0,38246000000000.0,38552000000000.0,39610000000000.0,39960000000000.0,41351000000000.0,42116000000000.0,44362000000000.0,44125000000000.0,43689000000000.0,42626000000000.0,39616000000000.0,38198000000000.0,36081000000000.0,36520000000000.0,36008000000000.0,35897000000000.0,36535000000000.0,36844000000000.0
84,M,True,30364000000000.0,29321000000000.0,29525000000000.0,29360000000000.0,29286000000000.0,28048000000000.0,27746000000000.0,27657000000000.0,27749000000000.0,27608000000000.0,27881000000000.0,27854000000000.0,27556000000000.0,27604000000000.0,28222000000000.0,28864000000000.0,30009000000000.0,32091000000000.0,33697000000000.0,50455000000000.0,34037000000000.0,33224000000000.0,32750000000000.0,31640000000000.0,30556000000000.0,30088000000000.0,29847000000000.0,29410000000000.0,29165000000000.0,29172000000000.0
85,M,False,32323000000000.0,32612000000000.0,33558000000000.0,34207000000000.0,35135000000000.0,34699000000000.0,33689000000000.0,32513000000000.0,30778000000000.0,29872000000000.0,28866000000000.0,29225000000000.0,28862000000000.0,29134000000000.0,29197000000000.0,28885000000000.0,29086000000000.0,30008000000000.0,29807000000000.0,30317000000000.0,30740000000000.0,30483000000000.0,31373000000000.0,32105000000000.0,32756000000000.0,33309000000000.0,33697000000000.0,33814000000000.0,34282000000000.0,34322000000000.0
