,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30
1703,B,False,2113.2,2410.6,2630.4,2272.0,2219.6,2285.6,2293.7,2739.4,2755.6,2792.6,2381.5,2408.3,2361.7,2440.7,2359.7,2837.5,2817.2,2764.6,2878.7,2904.0,2860.9,2861.5,2744.7,2712.2,2755.7,2740.6,2615.3,2688.4,2723.0,2645.5
1704,B,False,4294.7,4192.0,4178.5,4175.8,4157.9,4130.0,4207.5,4228.7,4240.1,4276.4,4308.0,4288.7,4380.3,4451.1,4419.5,4414.5,4412.1,4448.7,4476.4,4473.5,4472.8,4487.5,4444.9,4377.8,4408.7,4398.9,4411.4,4359.9,4246.1,4294.0
1705,B,False,2643.4,2643.8,2635.2,2616.4,2570.4,2650.6,2555.8,2604.6,2600.6,2603.3,2551.8,2585.1,2609.8,2667.7,2722.6,2741.9,2759.8,2796.8,2840.7,2804.8,2862.2,2961.8,2998.6,2965.3,2990.5,3137.6,3134.0,3283.9,3234.6,3246.9
1706,B,False,3934.7,2488.5,2600.0,2662.8,2642.6,2437.1,2377.7,2373.7,2350.2,2389.8,2401.2,2310.1,2225.0,2306.9,2348.3,2111.4,2298.3,2498.6,2085.1,2181.5,2269.6,2085.8,2632.9,2434.6,2339.1,2415.1,2951.6,2589.5,2507.2,2550.8
1707,B,False,2210.0,2254.9,2271.3,2245.6,2336.0,2299.0,2330.9,2344.6,2429.8,2311.9,2373.0,2430.3,2313.7,2317.0,2365.8,2241.5,2266.1,2243.4,2183.6,2195.6,2091.8,2058.4,2148.7,2140.6,2224.0,2226.2,2399.4,2450.8,2398.1,2388.2
1708,B,False,2050.8,2056.1,2093.0,2047.4,1992.2,1964.8,1847.7,1863.3,1831.9,1873.8,1775.8,1726.4,1721.3,1712.7,1717.4,1723.1,1748.4,1743.0,1723.8,1666.5,1658.4,1685.0,1708.4,1676.4,1721.8,1747.1,1713.8,1803.0,1824.2,1764.9
1709,B,False,14556.0,14443.0,16158.0,17837.0,19143.0,19513.0,19913.0,21242.0,21733.0,21534.0,22073.0,21626.0,23240.0,24259.0,23275.0,24180.0,24556.0,24157.0,23699.0,24290.0,24135.0,23586.0,23500.0,23104.0,22480.0,22272.0,21868.0,21450.0,21079.0,20608.0
1710,B,False,2809.8,2693.3,2606.5,2669.2,2647.8,2549.3,2513.7,2587.2,2683.1,2739.6,2870.5,2996.3,3255.2,3049.6,3155.2,3140.4,3062.2,3114.9,3276.0,3053.9,2935.2,3138.4,2985.2,3185.2,3120.6,3115.5,3003.2,2844.5,3007.8,3245.3
1711,B,False,2806.2,2696.4,2751.1,2635.6,2603.9,2427.0,2390.5,2291.6,2300.3,2162.3,2181.1,2085.1,2075.6,2052.6,2072.8,2035.1,2037.7,1969.1,1963.4,1939.0,1922.8,2002.7,2027.4,2023.6,1984.6,2005.1,1964.6,1952.3,1884.7,1877.2
1712,B,False,4170.3,4217.0,3983.5,3901.5,3774.2,3974.4,3839.1,3829.1,3915.2,4050.4,4021.1,3940.0,4188.8,4313.9,4392.2,4465.0,4548.4,4465.4,4447.2,4478.6,4404.6,4462.7,4333.4,4494.7,4471.5,4367.7,4267.6,4184.0,4159.9,3983.2
1713,B,False,1771.9,1759.4,1689.1,1633.9,1622.6,1610.2,1659.1,1693.1,1733.4,1792.2,1756.7,1811.9,1767.2,1743.8,1747.6,1740.4,1782.7,1731.2,1698.8,1694.6,1729.6,1747.0,1727.2,1630.3,1624.5,1611.8,1562.9,1597.4,1617.0,1530.5
1714,B,False,9269.8,7633.1,9624.6,8543.0,8974.6,9257.9,9330.1,9894.6,9673.1,10264.0,9622.6,9716.8,9755.3,9540.2,9639.7,9292.3,9603.6,9366.8,9317.2,9363.2,9008.1,9112.1,8930.1,8884.9,8568.8,8373.8,8188.8,8319.4,8249.9,7793.9
1715,B,False,9084.0,9157.1,9172.1,9230.6,9385.2,9271.5,9229.5,9469.9,9450.6,9569.5,9706.4,9676.8,9750.5,9688.0,9657.4,9708.3,9796.5,9897.2,9912.0,10059.0,10035.0,10032.0,10126.0,10019.0,10171.0,10348.0,10455.0,10581.0,10413.0,10228.0
1716,B,False,2298.8,2256.3,2301.2,2337.2,2409.0,2413.7,2459.4,2482.6,2449.1,2384.4,2281.8,2247.6,2236.2,2120.7,2097.6,2040.0,2039.9,2056.5,2070.6,2099.4,2111.4,2247.0,2349.2,2354.1,2473.6,2488.7,2515.4,2608.3,2654.7,2678.3
1717,N,False,1870.9,1901.4,1822.6,1871.6,1771.9,1777.6,1729.4,1725.5,1742.6,1700.8,1666.2,1629.2,1613.5,1617.5,1596.7,1637.7,1657.0,1641.1,1653.4,1734.4,1663.9,1706.7,1771.8,1661.5,1719.0,1757.3,1798.1,1848.2,1830.9,1788.8
1718,N,False,4192.7,4069.5,3917.9,3938.4,3667.6,3680.0,3747.3,3667.8,3704.2,3451.2,3072.4,3215.7,3159.4,2996.4,2954.6,2730.9,2896.1,2916.7,3100.7,3335.7,3070.4,2905.3,3059.2,2956.8,2948.1,3033.6,2987.7,2934.5,2960.6,2923.8
1719,N,False,3509.4,3364.6,3232.2,3134.7,3335.0,3178.1,2961.8,2940.7,2963.6,3001.4,2945.9,2897.0,2958.2,3101.9,3167.4,3170.5,3048.4,2926.9,2856.0,2754.6,2739.9,2745.3,2859.2,2914.2,2894.7,2933.0,2795.7,2822.3,2868.2,2826.8
1720,N,False,2289.1,2365.8,2410.4,2458.9,2532.6,2434.3,2398.7,2404.9,2463.2,2528.4,2523.2,2503.0,2565.9,2478.4,2390.1,2273.3,2293.9,2132.6,2186.0,2198.0,2170.2,2183.4,2111.0,2177.3,2199.1,2324.5,2352.2,2291.5,2366.7,2414.5
1721,N,False,1508.1,1505.6,1462.8,1511.4,1490.5,1562.1,1662.5,1730.5,1482.1,1451.5,1423.3,1440.8,1484.6,1462.1,1519.4,1527.0,1541.6,1766.1,1613.7,1619.8,1757.6,1763.8,1737.3,1822.6,1885.6,1861.9,1915.4,1616.6,1809.1,1804.8
1722,N,False,1857.9,1729.2,1737.3,1739.4,1622.9,1599.2,1630.4,1599.3,1543.5,1542.5,1478.4,1527.0,1639.7,1528.6,1608.0,1635.6,1590.6,1651.6,1565.3,1682.9,1700.2,1585.6,1572.3,1554.7,1574.0,1559.7,1492.6,1531.2,1604.0,1546.6
1723,N,False,2525.6,2422.0,2540.1,2486.7,2389.8,2417.2,2526.2,2384.9,2392.4,2351.4,2418.2,2366.0,2311.5,2270.9,2384.8,2369.6,2445.6,2450.2,2494.9,2429.6,2362.9,2244.8,2334.6,2334.6,2356.2,2476.9,2371.6,2444.7,2314.2,2427.6
1724,N,False,1644.6,1644.8,1588.4,1519.1,1492.0,1494.8,1481.8,1480.8,1495.9,1451.2,1475.6,1456.1,1422.3,1464.6,1410.8,1447.7,1484.0,1580.6,1616.0,1599.8,1670.0,1692.7,1692.3,1729.8,1805.6,1858.6,1876.7,1814.4,1853.3,1788.1
1725,N,False,1803.5,1824.9,1871.2,1875.6,1897.1,1917.5,1902.6,1977.6,1946.3,1892.8,1865.9,1887.2,1848.1,1792.5,1701.5,1632.6,1647.1,1653.7,1652.8,1677.7,1679.2,1757.6,1740.1,1752.4,1752.8,1848.4,1791.7,1781.6,1818.3,1837.2
1726,N,False,4309.8,4586.7,4650.8,5014.9,4728.1,4641.4,5004.3,4842.6,4852.7,4642.1,4582.0,5014.5,4535.8,4704.4,4370.9,4513.2,4678.0,4254.5,4384.2,4461.6,4133.6,4004.5,4216.7,4339.0,4267.9,3960.3,3848.7,4123.4,4152.7,4075.3
1727,N,False,1757.5,1679.7,1668.5,1593.1,1593.3,1603.3,1583.2,1543.4,1589.7,1659.0,1701.7,1724.0,1740.5,1746.1,1783.4,1749.3,1827.5,1811.1,1845.0,1851.7,1814.6,1808.1,1829.4,1811.0,1803.6,1765.7,1705.5,1807.4,1723.5,1799.6
1728,N,False,7208.0,7102.4,7204.0,7592.8,8150.4,7671.1,7436.8,7135.0,7584.6,7632.7,7422.9,7145.3,7117.6,7130.7,7163.8,7485.4,7299.6,6932.7,7207.0,7121.8,7122.7,6870.9,6778.6,6681.3,6873.2,6674.6,6402.5,6496.0,6512.6,6172.8
1729,N,False,2198.3,2169.3,2088.8,2162.3,2232.9,2154.3,2206.5,2194.4,2276.8,2238.2,2236.1,2243.3,2226.8,2186.5,2229.6,2239.8,2282.3,2296.7,2353.0,2456.2,2341.9,2345.1,2318.2,2396.7,2350.3,2295.5,2274.0,2356.7,2330.2,2428.3
1730,N,False,2183.7,2167.7,2114.0,2195.8,2113.2,2138.6,2171.5,2082.4,2084.4,2086.6,2061.6,1934.5,2043.8,2046.6,1966.2,2156.2,2105.9,2046.9,1995.9,2024.3,2045.2,2004.9,2060.5,2035.6,2055.4,2112.3,2081.2,2002.3,1915.5,1906.5
1731,N,False,1976.7,1948.2,1968.4,1937.0,1978.3,1939.0,1904.5,1851.0,1850.9,1916.3,1931.3,1898.2,1919.4,2014.6,1940.1,1932.2,1923.8,1985.6,2029.1,2031.8,2052.7,2026.3,2027.6,1963.3,1985.0,2049.6,1955.1,1939.7,1944.9,1775.0
1732,N,False,2983.5,3313.8,3151.0,3184.7,3075.7,3111.4,3042.0,3133.6,3358.4,3265.5,3332.0,3272.6,3246.6,3044.8,3046.0,3174.7,2899.5,2878.5,2847.3,2934.5,2854.2,2807.4,3034.3,2950.2,3003.4,2927.3,3060.8,2895.5,2757.3,2631.1
1733,N,False,5396.3,5306.3,5140.3,5079.3,5096.7,5007.5,5144.4,4975.0,5020.3,5148.7,5022.6,4914.3,4992.7,4779.9,4814.2,4988.5,4823.5,4978.4,4993.3,4962.7,4945.5,4821.4,4834.4,4662.7,4746.2,4731.4,4669.8,4693.4,4655.9,4729.0
1734,N,False,4874.0,4679.0,4406.3,4587.3,4658.1,4526.0,4466.8,4371.1,4168.0,4076.3,4317.6,4176.6,4151.2,4242.2,4056.0,4134.5,4246.8,4065.9,4276.0,4360.8,3991.4,4192.2,3848.0,3834.5,3832.5,3578.3,3555.2,3573.5,3401.1,3210.9
1735,N,False,2356.8,2479.5,2564.1,2591.5,2733.6,2651.4,2633.4,2913.6,3050.0,3358.4,3277.5,3188.1,3149.1,3396.9,3366.9,3454.8,2936.7,3249.6,2997.1,2782.9,2852.7,2706.1,2795.2,2513.9,2360.0,2407.4,2511.1,2823.8,2379.9,2544.2
1736,N,False,2802.1,2815.2,2861.2,2935.7,2976.4,3006.6,3004.1,3044.1,3041.1,2984.8,2989.5,2859.2,2857.2,2761.4,2741.9,2813.5,2765.8,2686.6,2614.7,2614.6,2571.3,2650.7,2678.2,2741.8,2710.0,2818.1,2903.4,2954.4,2820.7,2917.4
1737,N,False,2613.9,2591.6,2594.2,2670.0,2684.9,2642.5,2626.3,2746.9,2789.7,2747.8,2776.2,2824.5,2773.7,2808.9,2748.5,2760.5,2734.2,2720.1,2707.5,2738.6,2753.4,2708.0,2697.2,2698.3,2662.2,2686.4,2741.5,2605.9,2472.9,2486.7
1738,N,False,2424.4,2566.0,2537.8,2451.0,2250.2,2372.9,1905.4,2286.1,2157.5,2114.3,2329.3,2235.4,2570.6,2584.0,2232.5,2486.3,2537.9,2618.5,2774.7,2913.0,2927.2,3091.4,3060.7,3124.0,3081.6,2978.9,3158.2,3161.8,3360.9,3298.3
1739,N,False,3520.7,3532.8,3544.8,3557.7,3256.4,3473.1,3430.2,3455.5,3446.7,3453.7,3467.7,3512.6,3501.6,3471.7,3457.2,3478.4,3501.5,3504.7,3496.9,3491.7,3472.7,3456.8,3442.8,3417.2,3384.7,3417.9,3377.2,3325.9,3279.9,3271.5
1740,N,False,8370.1,8292.6,8175.2,8047.5,7934.5,7876.1,7832.2,7815.6,7862.1,7814.4,7809.0,7797.2,7938.7,8211.6,8420.7,8675.9,8880.1,9003.9,9113.9,9322.6,9365.6,9438.6,9436.4,9414.8,9392.1,9258.6,9242.6,9279.7,9298.7,9234.4
1741,N,False,2871.3,2915.9,2974.9,3028.9,2873.1,2893.2,2802.7,2833.3,2764.8,2748.7,2772.5,2799.2,2815.5,2726.5,2828.5,2793.2,2775.8,2803.8,2928.8,2866.2,2848.9,3033.2,2964.7,2911.9,2965.3,3002.7,2862.3,2953.4,3012.5,2933.2
1742,N,False,6481.9,6456.6,6469.3,6518.8,6549.7,6576.1,6622.5,6631.2,6730.9,6841.6,6958.7,7074.7,7162.1,7245.9,7439.4,7473.5,7589.2,7608.3,7537.8,7445.5,7280.8,7123.9,6925.4,6890.5,6845.4,6802.8,6741.3,6775.6,6746.2,6790.4
1743,N,False,2401.2,2462.8,2447.6,2477.1,2391.4,2387.6,2468.4,2406.0,2402.5,2314.9,2255.5,2215.8,2141.2,2046.8,1978.7,1902.7,1900.6,1932.3,1953.5,1941.0,1956.5,1881.5,1942.0,1921.0,1918.2,1997.0,2096.6,2113.0,2162.6,2106.9
1744,N,False,6733.9,6697.6,6747.5,6689.9,6773.2,6694.9,6799.2,6757.5,6842.9,6822.3,6893.8,6896.3,6924.3,6976.6,6964.1,7002.6,6982.4,6982.7,7046.8,7080.5,7042.2,7002.6,6993.8,7093.7,7112.2,7146.2,7185.3,7182.2,7172.1,7244.0
1745,N,False,1842.0,1839.0,1857.1,1859.7,1868.1,1881.5,1915.4,1914.3,1904.4,1877.8,1898.7,1917.9,1881.3,1909.4,1927.3,1891.9,1887.2,1885.2,1878.9,1891.1,1848.2,1875.2,1854.9,1886.8,1862.0,1848.0,1825.9,1830.2,1844.8,1798.5
1746,N,False,2736.9,2694.1,2707.9,2801.2,2742.5,2685.7,2793.6,2832.8,2800.2,2822.5,2877.1,2775.9,2892.5,3004.0,2987.8,2997.1,2999.2,2927.3,3031.1,2992.4,2961.7,2900.9,2784.7,2620.5,2602.2,2588.8,2543.2,2580.2,2488.5,2388.8
1747,N,False,2034.4,1985.4,2040.0,1923.8,2075.2,2067.9,1988.4,2008.7,2098.2,2087.2,2011.8,2207.5,2234.9,2254.5,2295.1,2306.9,2126.4,2158.5,2204.3,2146.7,2135.9,2155.9,2067.8,2007.0,2105.8,2078.9,1884.0,2043.3,2044.2,1985.6
1748,N,False,1900.0,1933.9,1936.6,1968.5,1911.2,1856.4,1812.7,1769.9,1765.2,1698.5,1675.3,1588.0,1580.1,1563.6,1600.5,1546.6,1509.0,1452.3,1393.5,1426.6,1421.9,1419.5,1440.4,1478.8,1570.9,1552.3,1490.5,1628.3,1754.1,1691.2
1749,N,False,1715.6,1782.1,1720.3,1681.5,1702.1,1696.5,1753.7,1647.8,1632.5,1655.7,1644.7,1634.4,1670.6,1654.6,1682.0,1671.5,1735.6,1763.6,1739.9,1722.5,1677.6,1700.1,1615.8,1567.7,1537.2,1566.3,1506.5,1501.9,1505.8,1543.9
1750,N,False,3335.8,3343.0,3261.9,3118.8,2847.6,2780.9,2907.8,2779.0,2861.5,3102.6,3047.3,2956.5,2904.9,2893.5,2998.5,2854.3,2840.2,2838.1,2692.4,2768.2,2795.1,2952.5,2989.2,3126.5,3193.5,3294.2,3200.9,3150.7,3162.4,3058.8
1751,N,False,8393.4,8402.8,8485.9,8181.3,8423.3,8371.1,8608.0,8651.4,8435.4,8598.5,8824.7,8892.1,8925.6,8898.4,8606.7,8884.0,8828.1,9013.1,9122.2,8970.2,8908.2,8850.0,8730.2,8915.4,9023.1,8937.7,8609.6,8583.6,8553.2,8635.1
1752,N,False,5810.0,5838.5,5936.5,5890.8,5858.5,5727.7,5596.9,5522.5,5354.7,5260.7,5085.5,5031.5,4991.2,4905.2,4818.7,4773.8,4842.7,4828.5,4848.2,4830.4,4793.8,4868.2,4917.9,4913.1,4969.0,4988.4,5018.8,5044.2,4957.7,4973.1
1753,N,False,2556.0,2531.7,2402.1,2489.4,2476.9,2456.2,2341.4,2314.2,2296.1,2093.1,2139.6,2025.3,2009.8,2010.7,2048.5,1997.2,2010.2,2003.8,1859.6,1947.2,1966.6,1996.7,1934.3,1933.1,1928.2,1848.6,1821.7,1799.6,1794.8,1914.8
1754,N,False,5116.4,5078.4,5037.4,4945.1,4886.0,4790.6,4739.3,4700.8,4650.3,4618.9,4584.3,4590.5,4535.6,4568.5,4590.3,4548.0,4610.8,4663.9,4691.0,4714.7,4747.4,4813.8,4869.2,4879.1,4936.9,4961.3,5010.1,4988.3,5053.2,4959.4
1755,N,False,2325.0,2336.2,2364.4,2338.9,2418.2,2498.5,2368.1,2340.0,2295.2,2120.1,2240.0,2515.7,2250.0,2183.1,2226.5,2479.3,2526.5,2394.7,2263.9,2305.7,2182.6,2083.1,2051.4,1988.3,1877.0,1766.1,1834.1,1884.6,1894.4,1887.7
1756,N,False,2544.4,2440.7,2588.0,2509.3,2410.5,2381.2,2165.5,2260.9,2257.2,2277.4,1996.7,1921.7,2151.3,1899.9,1998.5,1753.2,1753.9,1658.4,1675.6,1594.0,1716.0,1710.0,1646.2,1695.0,1821.9,1896.6,1935.9,2075.9,1972.8,2087.5
1757,N,False,1892.3,1829.2,1831.5,1789.9,1785.2,1908.5,1886.4,1851.1,1853.5,1809.1,1874.5,1888.4,1867.6,1819.8,1776.2,1905.4,1772.9,1725.9,1777.5,1823.9,1672.5,1605.3,1616.2,1524.2,1538.7,1557.6,1486.2,1511.2,1472.2,1450.9
1758,N,False,8960.8,9119.1,9138.1,9315.9,9346.7,9543.1,9618.0,9470.9,9759.5,9837.3,10159.0,10047.0,10294.0,10407.0,10550.0,10591.0,10818.0,10810.0,10472.0,10469.0,9931.1,9716.2,9586.2,9396.6,9346.2,9454.4,9448.2,9468.0,9516.1,9313.7
1759,N,False,4266.7,4314.1,4372.6,4399.5,4402.5,4450.8,4499.5,4501.3,4542.3,4528.1,4533.5,4558.0,4508.1,4504.3,4472.9,4425.5,4446.2,4378.5,4302.0,4256.8,4252.8,4208.1,4151.8,4175.0,4163.7,4142.0,4157.6,4195.2,4154.4,4124.5
1760,N,False,4266.7,4314.1,4372.6,4399.5,4402.5,4450.8,4499.5,4501.3,4542.3,4528.1,4533.5,4558.0,4508.1,4504.3,4472.9,4425.5,4446.2,4378.5,4302.0,4256.8,4252.8,4208.1,4151.8,4175.0,4163.7,4142.0,4157.6,4195.2,4154.4,4124.5
1761,N,False,1821.7,1791.0,1674.3,1701.6,1662.5,1628.2,1613.8,1582.5,1582.9,1583.1,1586.9,1654.4,1695.6,1760.2,1845.4,1873.8,1955.4,1959.3,2008.5,1986.2,2004.5,1949.1,1930.7,1989.6,2054.5,2050.0,2007.0,1976.5,2007.9,2036.9
1762,N,False,2373.6,2339.8,2294.9,2263.2,2262.5,2202.4,2113.8,2100.8,2018.2,2088.2,1991.0,1988.6,1958.6,1863.2,1865.0,1905.6,1822.0,1869.4,1950.9,1923.7,1949.9,1941.4,2005.8,1976.1,1979.1,2033.8,2054.6,2038.3,1953.9,1972.6
1763,N,False,1722.1,1768.6,1755.9,1746.1,1647.3,1693.9,1732.3,1681.4,1590.1,1559.6,1607.3,1675.7,1597.2,1582.6,1488.0,1526.0,1472.5,1487.4,1533.9,1592.3,1613.8,1602.7,1676.4,1622.7,1557.1,1539.5,1668.6,1691.8,1615.4,1657.5
1764,N,False,3253.7,3187.0,3152.9,3177.1,3030.6,3119.7,3151.5,3153.4,3220.3,3210.5,3176.3,3136.8,3165.1,3152.2,3143.4,3150.9,3115.3,2863.1,2810.6,2700.8,2723.2,2613.8,2555.4,2503.1,2536.9,2549.0,2561.8,2654.3,2617.7,2656.6
1765,N,False,1747.0,1715.7,1711.0,1703.8,1670.6,1662.6,1696.1,1696.7,1657.5,1669.5,1627.4,1612.6,1600.8,1595.9,1611.3,1592.0,1591.4,1588.6,1660.5,1697.2,1726.2,1776.9,1816.3,1899.3,1928.4,1988.2,1989.5,1989.0,1987.1,1938.5
1766,N,False,7488.5,7388.1,7336.6,7183.4,7104.4,7046.2,7053.9,6953.0,6755.9,6704.1,6629.9,6517.7,6495.6,6488.9,6532.2,6569.3,6578.4,6525.8,6568.2,6659.6,6662.1,6622.9,6569.2,6607.9,6587.2,6561.3,6712.6,6815.2,6884.4,6986.9
1767,N,False,1647.4,1724.1,1654.3,1585.2,1671.3,1574.2,1583.3,1623.4,1621.7,1570.3,1571.3,1576.3,1565.2,1515.6,1517.7,1538.1,1565.9,1566.6,1546.5,1533.6,1585.5,1619.9,1657.3,1656.9,1650.8,1720.1,1699.1,1728.1,1740.8,1758.2
1768,N,False,9788.3,10042.0,10247.0,10435.0,10494.0,10405.0,10505.0,10571.0,10508.0,10694.0,10749.0,10630.0,10679.0,10587.0,10637.0,10555.0,10649.0,10693.0,10653.0,10593.0,10708.0,10736.0,10696.0,10509.0,10470.0,10530.0,10469.0,10223.0,10119.0,9820.7
1769,N,False,1976.5,2024.8,2307.4,2079.8,2112.3,2242.3,2133.3,2123.8,1982.0,2086.7,1957.0,2001.4,2066.0,1859.6,1873.4,1738.2,1809.2,1767.2,1708.4,1773.5,1899.6,1927.3,1898.8,1753.0,1760.6,1850.9,2052.4,2226.1,2303.2,2243.7
1770,N,False,1569.0,1693.4,1901.3,1941.3,1834.8,1739.8,1634.7,1571.3,1622.4,1588.4,1617.3,1551.5,1831.4,1570.0,1609.9,1615.1,1683.8,1707.9,1763.0,1648.8,1963.4,1891.8,1835.6,1943.9,1877.3,1949.1,2040.9,1904.0,1249.8,1845.4
1771,N,False,4125.5,4008.4,3927.3,3947.6,3975.2,3953.6,3898.2,3773.4,3708.2,3673.9,3643.9,3701.2,3602.4,3589.7,3616.3,3719.7,3807.1,3887.4,3936.2,4015.7,4076.1,3974.2,3878.8,3977.7,4051.4,3985.9,3974.9,2498.6,3795.2,3706.9
1772,N,False,7489.8,7547.8,7668.3,7172.9,7413.7,7562.2,7547.5,7607.6,7429.7,7605.0,7394.6,7218.5,6950.8,6930.8,6570.3,6465.5,6355.3,6433.9,6412.1,6394.6,6474.6,5805.3,5878.2,5765.5,5907.7,6000.9,5939.2,5764.9,5968.8,6027.8
1773,N,False,3728.8,5472.1,5446.8,3870.1,5615.7,5802.0,6038.4,6094.5,6026.6,6063.1,6267.5,6217.7,5981.6,6135.3,6125.6,6155.9,6143.7,6141.4,6141.3,6063.8,6055.3,5974.1,5891.2,5714.9,5416.3,5496.6,5321.2,5168.8,4954.5,4834.6
1774,N,False,1456.9,1483.3,1518.1,1593.2,1643.7,1653.6,1680.7,1698.4,1728.1,1763.4,1773.6,1739.1,1724.6,1713.3,1632.0,1620.6,1611.4,1581.8,1523.3,1512.1,1546.5,1513.6,1514.7,1520.0,1542.9,1532.9,1546.0,1550.1,1551.1,1536.4
1775,N,False,3186.1,3117.2,3007.6,2920.4,2973.2,2978.2,3041.7,3066.5,3121.0,3161.6,3320.4,3311.8,3384.5,3433.1,3349.9,3395.7,3347.0,3194.0,3186.4,3012.1,3005.5,2898.9,2878.3,2811.1,2898.1,2890.3,2892.2,2845.0,2907.4,2983.2
1776,N,False,7996.6,8227.9,8179.9,8175.7,8021.8,8366.4,8154.0,7886.7,7905.4,7482.1,7570.0,7570.5,7362.5,7420.3,7149.0,6932.9,6754.8,6876.6,6691.1,6565.1,6578.4,6807.0,6979.6,7378.3,7913.1,8130.4,8117.8,8045.4,7925.0,7898.1
1777,N,False,4034.2,4055.9,4052.5,3992.6,4021.4,3964.7,4002.0,4010.0,4042.1,4009.8,4033.3,3993.4,4090.5,4152.7,4275.5,4291.1,4323.5,4314.6,4242.9,4158.6,4173.2,4148.6,4094.0,4039.1,3951.1,3917.8,3838.6,3789.3,3562.2,3656.0
1778,N,False,4218.1,4143.2,4097.2,4231.1,4277.4,4315.0,4410.5,4323.6,4313.7,4393.3,4319.5,4369.8,4320.5,4294.8,4155.5,4148.3,4119.7,4060.1,4048.5,4051.3,4029.1,4035.2,4084.0,4217.9,4265.3,4288.8,4106.5,4189.0,4202.7,4223.3
1779,N,False,1771.7,1761.9,1751.8,1715.7,1715.7,1693.1,1712.3,1733.7,1765.5,1795.0,1842.9,1846.4,1883.8,1902.8,1944.4,1977.8,2004.6,2019.0,2040.8,2087.9,2107.6,2043.7,2066.2,2091.2,2122.9,2073.8,2093.8,2119.4,2136.6,2154.6
1780,N,False,3088.2,3229.6,3117.9,3071.6,3085.4,3054.8,3267.9,3211.6,3350.6,3429.6,3548.5,3556.9,3636.7,3611.2,3509.3,3457.1,3355.6,3432.0,3451.7,3368.0,3426.1,3401.5,3352.0,3345.9,3442.3,3275.8,3369.9,3393.8,3446.5,3430.8
1781,N,False,8768.3,8856.3,8887.9,8941.3,8784.3,8832.5,8908.8,8680.7,8761.4,8886.7,8912.2,8956.3,8834.0,8746.7,8673.8,8787.9,8664.1,8616.2,8647.0,8458.0,8434.5,8510.8,8306.8,8276.5,8303.6,8253.4,8165.8,8119.4,7975.2,7835.5
1782,N,False,1975.2,1979.5,1990.8,1977.6,1937.2,1929.7,1863.6,1822.7,1767.5,1705.0,1642.6,1549.2,1477.1,1471.2,1497.6,1531.3,1600.1,1673.0,1706.7,1728.6,1759.3,1809.8,1828.6,1852.6,1901.5,1932.7,1955.1,1937.7,1933.0,1930.5
1783,N,False,5344.9,5258.4,5327.8,5372.5,5338.5,5205.6,5079.8,4886.9,4736.0,4752.6,4772.7,4804.8,4828.8,4858.8,4932.0,4941.3,4935.9,4949.1,5077.9,5124.9,5249.2,5301.7,5429.8,5613.3,5685.9,5472.9,5446.1,5434.8,5414.2,5317.5
1784,N,False,4577.6,4738.6,4606.2,4624.9,4890.6,5023.7,5307.5,5447.2,5657.1,5746.5,5620.8,5905.5,5799.3,6115.2,6051.0,6588.6,6594.2,6358.3,6417.0,6199.4,6068.0,6114.3,6420.7,6457.7,6686.9,6623.3,6678.0,6907.0,7160.4,6969.6
1785,N,False,7438.4,7323.3,6945.0,6727.5,6585.1,6156.3,6101.2,5939.0,5852.9,5561.2,5457.1,5386.6,5428.2,5509.1,5446.8,5278.5,5403.5,5499.6,5612.9,5550.6,5571.7,5807.7,5852.3,5797.2,5562.1,5334.6,5240.8,5421.2,5359.6,5387.3
1786,N,False,2716.2,2693.1,2694.9,2696.4,2720.8,2666.0,2612.6,2530.6,2410.7,2356.5,2262.0,2245.8,2231.4,2182.5,2169.4,2177.1,2184.8,2227.5,2238.3,2253.2,2259.5,2267.8,2237.1,2238.0,2259.0,2274.6,2285.0,2241.8,2258.5,2235.7
1787,N,False,2716.2,2693.1,2694.9,2696.4,2720.8,2666.0,2612.6,2530.6,2410.7,2356.5,2262.0,2245.8,2231.4,2182.5,2169.4,2177.1,2184.8,2227.5,2238.3,2253.2,2259.5,2267.8,2237.1,2238.0,2259.0,2274.6,2285.0,2241.8,2258.5,2235.7
1788,N,False,13621.0,13258.0,13256.0,13299.0,13174.0,12857.0,12833.0,12465.0,12268.0,12321.0,12329.0,12076.0,11954.0,11935.0,11765.0,11889.0,11936.0,11705.0,11793.0,12035.0,12112.0,12313.0,12378.0,12405.0,12481.0,12416.0,12279.0,12407.0,12689.0,12449.0
1789,N,False,8437.4,8873.3,9144.3,9362.9,9428.3,9175.3,9197.5,9058.9,8827.7,8808.9,8637.6,8480.1,8353.8,8106.2,7976.3,7839.2,7874.9,7731.5,7774.6,7674.4,7630.1,7629.7,7650.0,7620.9,7665.4,7795.6,7741.5,7880.6,7904.4,7864.7
