,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10
2111,N,False,4.9834e+23,4.9932e+23,5.0025e+23,5.0246e+23,5.0255e+23,5.009e+23,5.0165e+23,5.0033e+23,5.0076e+23,5.0021e+23
2112,N,False,2.2655e+23,2.2518e+23,2.2769e+23,2.2655e+23,2.2556e+23,2.2769e+23,2.2757e+23,2.2717e+23,2.2701e+23,2.2823e+23
2113,N,False,3.8486e+22,3.9799e+22,3.946e+22,4.0694e+22,3.9307e+22,3.8648e+22,3.8442e+22,3.8042e+22,3.7786e+22,3.7949e+22
2114,N,False,2.924e+24,2.9248e+24,2.9283e+24,2.9263e+24,2.9305e+24,2.9328e+24,2.9396e+24,2.949e+24,2.9556e+24,2.9583e+24
2115,N,False,4.0251e+21,4.0258e+21,4.0438e+21,3.7754e+21,3.82e+21,3.5895e+21,3.8176e+21,3.8446e+21,3.6993e+21,3.7879e+21
2116,N,False,1.6343e+23,1.6333e+23,1.6351e+23,1.6406e+23,1.6453e+23,1.6493e+23,1.6576e+23,1.6505e+23,1.6518e+23,1.6466e+23
2117,N,False,2.8912e+23,2.8971e+23,2.9112e+23,2.9328e+23,2.9423e+23,2.9505e+23,2.9376e+23,2.9457e+23,2.9297e+23,2.9254e+23
2118,N,False,2.4192e+22,2.3915e+22,2.3424e+22,2.3132e+22,2.2934e+22,2.2163e+22,2.1602e+22,2.108e+22,2.0593e+22,2.0489e+22
2119,N,False,9.5774e+22,9.6454e+22,9.586e+22,9.6209e+22,9.8017e+22,9.7719e+22,9.7769e+22,9.7796e+22,9.7891e+22,9.7234e+22
2120,N,False,4.5803e+21,4.7322e+21,4.4937e+21,4.824e+21,4.942e+21,4.9492e+21,4.5874e+21,4.2811e+21,4.6782e+21,4.5401e+21
2121,N,False,8.5466e+23,8.5566e+23,8.5381e+23,8.5812e+23,8.5996e+23,8.5942e+23,8.6396e+23,8.6508e+23,8.6975e+23,8.7836e+23
2122,N,False,6.9275e+21,7.2259e+21,6.9687e+21,6.8055e+21,7.0226e+21,6.9202e+21,6.945e+21,6.983e+21,7.0064e+21,6.7659e+21
2123,N,False,7.0902e+23,7.1274e+23,7.0923e+23,7.0708e+23,7.0618e+23,7.0779e+23,7.083e+23,7.0505e+23,7.0638e+23,7.0541e+23
2124,N,False,3.7786e+21,3.7344e+21,3.6743e+21,3.7709e+21,3.6238e+21,3.6743e+21,3.5437e+21,3.7257e+21,3.6286e+21,3.7714e+21
2125,N,False,1.4856e+22,1.5125e+22,1.5053e+22,1.5971e+22,1.7472e+22,1.8279e+22,1.8589e+22,1.8893e+22,1.7094e+22,1.7473e+22
2126,N,False,2.9713e+21,3.0731e+21,2.9205e+21,3.0237e+21,3.1402e+21,3.3374e+21,3.1939e+21,3.3325e+21,3.3063e+21,3.2405e+21
2127,N,False,9.8216e+21,9.975e+21,1.0327e+22,9.2768e+21,9.4579e+21,1.0023e+22,1.0022e+22,9.6004e+21,9.5419e+21,9.3526e+21
2128,N,False,5.1764e+22,5.046e+22,4.9198e+22,4.851e+22,4.8593e+22,4.8366e+22,4.7084e+22,4.556e+22,4.5364e+22,4.5638e+22
2129,N,False,9.1891e+23,9.1954e+23,9.1438e+23,9.1212e+23,9.1539e+23,9.1515e+23,9.1259e+23,9.1156e+23,9.1297e+23,9.1399e+23
2130,N,False,9.1812e+23,9.1777e+23,9.1909e+23,9.1891e+23,9.1954e+23,9.1438e+23,9.1212e+23,9.1539e+23,9.1515e+23,9.1259e+23
2131,N,False,1.2071e+22,1.2008e+22,1.2042e+22,1.245e+22,1.3089e+22,1.3853e+22,1.3688e+22,1.3369e+22,1.3373e+22,1.4338e+22
2132,N,False,3.2512e+22,3.2037e+22,3.1549e+22,3.1031e+22,3.1279e+22,3.0546e+22,2.9913e+22,2.9738e+22,3.012e+22,3.0683e+22
2133,N,False,3.9686e+22,4.0122e+22,4.1895e+22,4.1293e+22,4.2031e+22,4.1455e+22,4.8803e+22,4.4668e+22,4.3511e+22,4.6381e+22
2134,N,False,1.2635e+22,1.2889e+22,1.2682e+22,1.2664e+22,1.2286e+22,1.229e+22,1.1997e+22,1.2462e+22,1.2447e+22,1.2339e+22
2135,N,False,1.5088e+22,1.5888e+22,1.5759e+22,1.6342e+22,1.5845e+22,1.572e+22,1.5368e+22,1.5017e+22,1.4907e+22,1.466e+22
2136,N,False,4.3172e+23,4.3095e+23,4.2668e+23,4.2506e+23,4.2241e+23,4.2164e+23,4.2191e+23,4.2288e+23,4.2336e+23,4.215e+23
2137,N,False,4.9528e+21,5.4408e+21,5.3788e+21,5.4737e+21,5.4949e+21,5.3229e+21,5.3559e+21,5.3356e+21,5.2676e+21,5.3636e+21
2138,N,False,3.8891e+23,3.8746e+23,3.8359e+23,3.8117e+23,3.8212e+23,3.8416e+23,3.834e+23,3.858e+23,3.8773e+23,3.8863e+23
2139,N,False,4.2797e+23,4.264e+23,4.2744e+23,4.2472e+23,4.2222e+23,4.2221e+23,4.1889e+23,4.1658e+23,4.1561e+23,4.1409e+23
2140,N,False,2.7267e+22,2.7608e+22,2.8412e+22,2.8784e+22,2.963e+22,2.9474e+22,2.9113e+22,2.7652e+22,2.8139e+22,2.8424e+22
2141,N,False,1.212e+22,1.1654e+22,1.222e+22,1.2105e+22,1.2383e+22,1.278e+22,1.2415e+22,1.2484e+22,1.2194e+22,1.1939e+22
2142,N,False,1.2971e+22,1.3091e+22,1.292e+22,1.2669e+22,1.2784e+22,1.1964e+22,1.1649e+22,1.1752e+22,1.1543e+22,1.1339e+22
2143,N,False,4.4157e+23,4.4472e+23,4.4098e+23,4.4577e+23,4.4987e+23,4.4534e+23,4.4539e+23,4.4555e+23,4.4772e+23,4.5108e+23
2144,N,False,1.4857e+24,1.4814e+24,1.4774e+24,1.4807e+24,1.4784e+24,1.4803e+24,1.4778e+24,1.4703e+24,1.4661e+24,1.4678e+24
2145,N,False,5.6251e+22,5.5576e+22,5.6316e+22,5.7969e+22,5.914e+22,5.9226e+22,5.8438e+22,5.8685e+22,5.8101e+22,5.9136e+22
2146,N,False,6.9429e+21,6.8068e+21,6.7149e+21,6.6956e+21,6.9652e+21,6.5378e+21,6.4771e+21,6.2423e+21,6.4528e+21,6.0125e+21
2147,N,False,2.7583e+23,2.7625e+23,2.7599e+23,2.7672e+23,2.7714e+23,2.7945e+23,2.7993e+23,2.7962e+23,2.7767e+23,2.7884e+23
2148,N,False,1.3494e+23,1.4534e+23,1.3262e+23,1.3149e+23,1.3211e+23,1.3216e+23,1.3104e+23,1.2875e+23,1.2862e+23,1.2799e+23
2149,N,False,1.1127e+23,1.1277e+23,1.1493e+23,1.1524e+23,1.1508e+23,1.1609e+23,1.1688e+23,1.1913e+23,1.1872e+23,1.2124e+23
2150,N,False,1.381e+23,1.3737e+23,1.3673e+23,1.3511e+23,1.3589e+23,1.3645e+23,1.3706e+23,1.3693e+23,1.3612e+23,1.366e+23
2151,N,False,1.2978e+22,1.3165e+22,1.2993e+22,1.3019e+22,1.2916e+22,1.3236e+22,1.2921e+22,1.3159e+22,1.3292e+22,1.2931e+22
2152,N,False,2.0174e+23,2.017e+23,2.0357e+23,2.0399e+23,2.035e+23,2.0344e+23,2.0232e+23,2.0209e+23,2.029e+23,2.0223e+23
2153,N,False,3.6491e+22,3.594e+22,3.5989e+22,3.5517e+22,3.5202e+22,3.4544e+22,3.4788e+22,3.4185e+22,3.4193e+22,3.3298e+22
2154,N,False,1.4167e+24,1.4148e+24,1.4213e+24,1.4289e+24,1.4275e+24,1.4262e+24,1.4214e+24,1.4189e+24,1.4278e+24,1.4297e+24
2155,N,False,1.8465e+23,1.8517e+23,1.8602e+23,1.8622e+23,1.8571e+23,1.8615e+23,1.853e+23,1.8351e+23,1.8353e+23,1.835e+23
2156,N,False,4.1077e+22,4.1242e+22,3.9904e+22,4.035e+22,4.146e+22,4.1641e+22,4.1228e+22,4.0439e+22,3.9907e+22,4.1508e+22
2157,N,False,1.5164e+23,1.511e+23,1.5057e+23,1.4995e+23,1.4976e+23,1.5235e+23,1.5182e+23,1.502e+23,1.51e+23,1.5159e+23
2158,N,False,2.7775e+22,2.839e+22,2.8258e+22,2.7793e+22,2.8329e+22,2.9057e+22,2.855e+22,2.7941e+22,2.7868e+22,2.7771e+22
2159,N,False,3.3166e+21,3.1635e+21,3.43e+21,3.5874e+21,3.6663e+21,3.1953e+21,3.5626e+21,3.3778e+21,3.2339e+21,3.0393e+21
2160,N,False,2.839e+22,2.8258e+22,2.7793e+22,2.8329e+22,2.9057e+22,2.855e+22,2.7941e+22,2.7868e+22,2.7771e+22,2.8292e+22
2161,N,False,1.2875e+21,1.2605e+21,1.2779e+21,1.0885e+21,1.0801e+21,1.0993e+21,1.1276e+21,1.1276e+21,9.7461e+20,1.0472e+21
2162,N,False,5.3021e+21,5.5818e+21,5.0957e+21,5.0153e+21,4.9686e+21,4.7574e+21,4.6078e+21,4.4587e+21,4.3047e+21,4.5434e+21
2163,N,False,9.4255e+23,9.4457e+23,9.4859e+23,9.5262e+23,9.539e+23,9.5567e+23,9.6099e+23,9.6359e+23,9.6459e+23,9.6812e+23
2164,N,False,7.9266e+22,7.9364e+22,7.9138e+22,7.8474e+22,7.8076e+22,7.8175e+22,7.8053e+22,7.7573e+22,7.7477e+22,7.6802e+22
2165,N,False,1.7288e+21,1.8012e+21,2.082e+21,1.9524e+21,1.9554e+21,1.726e+21,1.7458e+21,1.6656e+21,1.393e+21,1.5366e+21
2166,N,False,1.0586e+23,1.0615e+23,1.0852e+23,1.0754e+23,1.068e+23,1.0729e+23,1.0869e+23,1.0728e+23,1.0708e+23,1.0649e+23
2167,N,False,1.7566e+22,1.7545e+22,1.75e+22,1.7791e+22,1.7126e+22,1.7413e+22,1.7849e+22,1.726e+22,1.708e+22,1.7186e+22
2168,N,False,8.5991e+22,8.6744e+22,8.6772e+22,8.7851e+22,8.4957e+22,8.5782e+22,8.4564e+22,8.465e+22,8.3999e+22,8.3845e+22
2169,N,False,1.7482e+23,1.7425e+23,1.7603e+23,1.7654e+23,1.7554e+23,1.7431e+23,1.7601e+23,1.7684e+23,1.7756e+23,1.8124e+23
2170,N,False,1.7922e+23,1.797e+23,1.7986e+23,1.8017e+23,1.8076e+23,1.7971e+23,1.7691e+23,1.763e+23,1.7392e+23,1.7495e+23
2171,N,False,7.099e+21,7.3106e+21,7.0901e+21,7.1453e+21,7.085e+21,7.1127e+21,7.386e+21,6.951e+21,6.8679e+21,6.1609e+21
2172,N,False,1.9974e+22,1.9826e+22,1.8946e+22,1.854e+22,1.8136e+22,1.817e+22,1.8082e+22,1.8224e+22,1.8195e+22,1.8717e+22
2173,N,False,8.9235e+21,8.9892e+21,8.964e+21,8.9595e+21,8.8323e+21,8.8189e+21,8.0165e+21,7.5876e+21,7.5476e+21,7.0265e+21
2174,N,False,1.0112e+22,1.0073e+22,1.0101e+22,1.0072e+22,1.0299e+22,1.0055e+22,1.0226e+22,1.0297e+22,1.0445e+22,1.0425e+22
2175,N,False,3.331e+23,3.3254e+23,3.3227e+23,3.335e+23,3.314e+23,3.3273e+23,3.3252e+23,3.3382e+23,3.3375e+23,3.3317e+23
2176,N,False,1.0617e+23,1.0683e+23,1.0455e+23,1.0527e+23,1.0624e+23,1.0586e+23,1.0534e+23,1.0437e+23,1.0554e+23,1.0448e+23
2177,N,False,1.4179e+23,1.4145e+23,1.4248e+23,1.4333e+23,1.4504e+23,1.465e+23,1.4871e+23,1.4915e+23,1.4732e+23,1.4674e+23
2178,N,False,2.0095e+22,1.9755e+22,1.9849e+22,1.9649e+22,1.9291e+22,1.9028e+22,1.8283e+22,1.7896e+22,1.831e+22,1.8459e+22
2179,N,False,3.3287e+22,3.2689e+22,3.1861e+22,3.213e+22,3.1945e+22,3.2064e+22,3.195e+22,3.1634e+22,3.1051e+22,3.0965e+22
2180,N,False,3.563e+21,3.5649e+21,3.3321e+21,3.5578e+21,3.5911e+21,3.7936e+21,3.733e+21,3.6616e+21,4.004e+21,3.9315e+21
2181,N,False,2.0654e+21,2.071e+21,1.804e+21,1.721e+21,1.8229e+21,1.6304e+21,1.5821e+21,1.5631e+21,1.6821e+21,1.6853e+21
2182,N,False,2.5073e+22,2.5263e+22,2.5678e+22,2.5475e+22,2.5163e+22,2.4608e+22,2.4452e+22,2.4537e+22,2.4694e+22,2.5193e+22
2183,N,False,8.144e+22,8.0786e+22,8.0617e+22,7.9606e+22,7.8827e+22,7.9568e+22,8.0081e+22,8.0708e+22,7.9509e+22,7.8637e+22
2184,N,False,1.013e+22,9.5589e+21,9.398e+21,9.0529e+21,9.0644e+21,8.8078e+21,8.6434e+21,8.4089e+21,8.3791e+21,8.129e+21
2185,N,False,2.6812e+21,2.8817e+21,2.6874e+21,2.5748e+21,2.3476e+21,2.4586e+21,2.3831e+21,2.1645e+21,2.4522e+21,2.5125e+21
2186,N,False,1.7292e+23,1.7137e+23,1.7008e+23,1.6715e+23,1.6819e+23,1.7052e+23,1.6772e+23,1.7097e+23,1.711e+23,1.707e+23
2187,N,False,1.9774e+22,2.016e+22,2.1105e+22,2.2692e+22,2.3151e+22,2.4359e+22,2.1462e+22,2.4524e+22,2.4255e+22,2.241e+22
2188,N,False,7.0278e+21,6.8364e+21,6.9168e+21,7.0977e+21,6.8195e+21,6.6931e+21,6.6192e+21,6.763e+21,6.8826e+21,6.4677e+21
2189,N,False,1.2931e+21,1.2274e+21,1.1097e+21,1.2162e+21,1.2948e+21,1.3414e+21,1.4394e+21,1.4497e+21,1.4177e+21,1.4871e+21
2190,N,False,2.7628e+23,2.7618e+23,2.7677e+23,2.765e+23,2.7694e+23,2.786e+23,2.7842e+23,2.8095e+23,2.7951e+23,2.7974e+23
2191,N,False,3.9084e+21,3.9087e+21,3.9e+21,3.7285e+21,3.5649e+21,3.33e+21,3.2954e+21,3.2022e+21,3.0767e+21,3.1029e+21
2192,N,False,2.0839e+21,2.0676e+21,2.0638e+21,2.0396e+21,1.9883e+21,1.99e+21,2.0641e+21,1.9965e+21,2.0689e+21,1.9856e+21
2193,N,False,1.2435e+24,1.2382e+24,1.2313e+24,1.2261e+24,1.2197e+24,1.2184e+24,1.2122e+24,1.2104e+24,1.2033e+24,1.1988e+24
2194,N,False,7.4672e+21,7.3768e+21,7.4048e+21,7.1633e+21,7.2327e+21,7.3313e+21,7.392e+21,7.0874e+21,7.12e+21,7.2059e+21
2195,N,False,1.3373e+23,1.3408e+23,1.3433e+23,1.3307e+23,1.3307e+23,1.3233e+23,1.3268e+23,1.3205e+23,1.32e+23,1.3131e+23
2196,N,False,1.4227e+23,1.4321e+23,1.4371e+23,1.4274e+23,1.4381e+23,1.4342e+23,1.4377e+23,1.4471e+23,1.4368e+23,1.4362e+23
2197,N,False,9.833e+22,9.7833e+22,9.7778e+22,9.6462e+22,9.864e+22,9.692e+22,9.6161e+22,9.6249e+22,9.648e+22,9.6036e+22
2198,N,False,7.7898e+21,7.9506e+21,7.8832e+21,8.1487e+21,7.7278e+21,7.6005e+21,7.3599e+21,7.6145e+21,7.8105e+21,7.3967e+21
2199,N,False,1.0719e+23,1.0658e+23,1.0706e+23,1.0675e+23,1.0582e+23,1.0395e+23,1.039e+23,1.0381e+23,1.0265e+23,1.0218e+23
2200,N,False,4.9308e+22,5.0982e+22,5.1266e+22,5.1838e+22,5.3213e+22,5.4405e+22,5.5365e+22,5.6371e+22,5.7881e+22,5.751e+22
2201,N,False,2.0137e+22,1.9987e+22,1.9356e+22,1.9971e+22,2.0126e+22,2.0568e+22,2.1186e+22,2.1823e+22,2.1622e+22,2.0813e+22
2202,N,False,3.5164e+22,3.5318e+22,3.4545e+22,3.4817e+22,3.441e+22,3.368e+22,3.3798e+22,3.2982e+22,3.2614e+22,3.1926e+22
2203,N,False,2.5734e+22,2.6291e+22,2.6535e+22,2.6528e+22,2.6508e+22,2.5744e+22,2.4696e+22,2.4912e+22,2.5282e+22,2.5061e+22
2204,N,False,2.8526e+20,3.1335e+20,3.3527e+20,3.0663e+20,3.172e+20,2.9941e+20,2.7181e+20,3.047e+20,2.8418e+20,2.3203e+20
2205,N,False,1.4458e+22,1.431e+22,1.4405e+22,1.5505e+22,1.5175e+22,1.5474e+22,1.5423e+22,1.5307e+22,1.5515e+22,1.5909e+22
2206,N,False,4.3303e+23,4.2987e+23,4.285e+23,4.2403e+23,4.2444e+23,4.2401e+23,4.2159e+23,4.242e+23,4.2192e+23,4.1858e+23
2207,N,False,4.0274e+21,3.8741e+21,3.688e+21,3.6145e+21,3.3931e+21,3.3928e+21,3.509e+21,3.5571e+21,3.5418e+21,3.6351e+21
2208,N,False,9.9758e+21,9.3619e+21,9.5499e+21,9.2512e+21,9.0114e+21,8.6035e+21,8.8072e+21,8.2262e+21,8.2524e+21,8.4077e+21
2209,N,False,2.3388e+21,2.2288e+21,2.1126e+21,2.2356e+21,2.1883e+21,2.1126e+21,2.0074e+21,2.2417e+21,2.1278e+21,2.1702e+21
2210,N,False,1.7158e+22,1.7185e+22,1.6935e+22,1.6414e+22,1.6373e+22,1.6815e+22,1.6443e+22,1.6127e+22,1.527e+22,1.5567e+22
2211,N,False,1.5977e+22,1.6044e+22,1.6702e+22,1.6606e+22,1.5701e+22,1.5747e+22,1.5416e+22,1.5007e+22,1.5115e+22,1.466e+22
2212,N,False,1.7502e+22,1.7464e+22,1.7706e+22,1.7716e+22,1.7772e+22,1.7616e+22,1.7831e+22,1.7458e+22,1.6885e+22,1.6669e+22
2213,N,False,7.7107e+22,7.7856e+22,7.9882e+22,7.8305e+22,7.8935e+22,8.0053e+22,8.0738e+22,8.0522e+22,8.1919e+22,8.2895e+22
2214,N,False,4.0633e+22,4.0894e+22,4.1349e+22,4.1573e+22,4.148e+22,4.1427e+22,4.1516e+22,4.1818e+22,4.1535e+22,4.1768e+22
2215,N,False,1.7556e+22,1.739e+22,1.7991e+22,1.7619e+22,1.7974e+22,1.7444e+22,1.738e+22,1.7462e+22,1.7142e+22,1.7253e+22
2216,N,False,1.7556e+22,1.739e+22,1.7991e+22,1.7619e+22,1.7974e+22,1.7444e+22,1.738e+22,1.7462e+22,1.7142e+22,1.7253e+22
2217,N,False,2.0023e+22,2.031e+22,2.0698e+22,2.0675e+22,2.1339e+22,2.1109e+22,2.1765e+22,2.1503e+22,2.2188e+22,2.2181e+22
2218,N,False,4.9768e+22,5.0004e+22,4.8588e+22,4.8151e+22,4.7321e+22,4.6711e+22,4.604e+22,4.4721e+22,4.4824e+22,4.4168e+22
2219,N,False,3.495e+21,3.5178e+21,3.7284e+21,3.7189e+21,3.5389e+21,3.5721e+21,3.4655e+21,3.3588e+21,3.4545e+21,3.1908e+21
2220,N,False,1.3582e+22,1.3641e+22,1.3073e+22,1.2895e+22,1.2974e+22,1.2937e+22,1.2948e+22,1.2804e+22,1.2943e+22,1.3094e+22
2221,N,False,2.6005e+22,2.512e+22,2.5555e+22,2.5702e+22,2.6037e+22,2.5807e+22,2.6155e+22,2.5958e+22,2.5749e+22,2.5672e+22
2222,N,False,1.4391e+22,1.4134e+22,1.3672e+22,1.3657e+22,1.3536e+22,1.333e+22,1.3236e+22,1.3102e+22,1.3245e+22,1.2807e+22
2223,N,False,1.2688e+23,1.2687e+23,1.2639e+23,1.2781e+23,1.2914e+23,1.2796e+23,1.2809e+23,1.2738e+23,1.2738e+23,1.2475e+23
2224,N,False,9.9443e+22,9.7995e+22,9.8252e+22,9.7838e+22,9.6815e+22,9.6386e+22,9.4966e+22,9.5316e+22,9.6799e+22,9.5529e+22
2225,N,False,2.9182e+21,2.793e+21,2.8025e+21,2.9877e+21,2.9448e+21,3.0577e+21,3.2842e+21,3.1887e+21,3.1742e+21,3.1229e+21
2226,N,False,3.8534e+21,4.1381e+21,4.5199e+21,4.3296e+21,4.5904e+21,4.5428e+21,4.4712e+21,4.2516e+21,4.4112e+21,4.6149e+21
2227,N,False,6.8946e+21,7.4446e+21,7.5003e+21,6.6402e+21,6.6311e+21,6.696e+21,6.4712e+21,6.5407e+21,6.8985e+21,7.0484e+21
2228,N,False,5.9225e+21,5.7732e+21,5.6915e+21,5.7177e+21,5.5541e+21,5.9454e+21,5.9573e+21,5.8354e+21,5.891e+21,6.187e+21
2229,N,False,5.5583e+21,5.5372e+21,5.6706e+21,5.8512e+21,5.6633e+21,5.6059e+21,5.3188e+21,5.3799e+21,4.9662e+21,5.1414e+21
2230,N,False,8.2028e+21,7.8849e+21,7.7387e+21,7.3701e+21,7.4383e+21,6.9753e+21,6.7917e+21,6.9409e+21,6.4732e+21,6.4232e+21
2231,N,False,4.566e+22,4.4621e+22,4.4024e+22,4.3016e+22,4.2442e+22,4.2346e+22,4.1011e+22,4.0092e+22,3.9968e+22,4.0711e+22
2232,N,False,2.7505e+22,2.7194e+22,2.7097e+22,2.7263e+22,2.7006e+22,2.7304e+22,2.7771e+22,2.7918e+22,2.7124e+22,2.6756e+22
2233,N,False,1.3454e+22,1.3738e+22,1.4069e+22,1.3423e+22,1.3195e+22,1.2926e+22,1.2654e+22,1.2444e+22,1.2244e+22,1.2452e+22
2234,N,False,2.6821e+22,2.6755e+22,2.6867e+22,2.6723e+22,2.7505e+22,2.7194e+22,2.7097e+22,2.7263e+22,2.7006e+22,2.7304e+22
2235,N,False,1.3922e+22,1.366e+22,1.3461e+22,1.3012e+22,1.282e+22,1.2612e+22,1.2112e+22,1.2232e+22,1.2189e+22,1.1954e+22
2236,N,False,5.6611e+22,5.8035e+22,5.9497e+22,5.7695e+22,5.7915e+22,5.8668e+22,5.9078e+22,6.321e+22,6.0961e+22,5.9932e+22
2237,N,False,1.4966e+23,1.4935e+23,1.497e+23,1.5021e+23,1.4928e+23,1.5032e+23,1.512e+23,1.5e+23,1.5275e+23,1.5252e+23
2238,N,False,5.3168e+21,5.6303e+21,5.2993e+21,5.4874e+21,5.2053e+21,4.9757e+21,5.1329e+21,5.0969e+21,4.8261e+21,4.839e+21
2239,N,False,1.8332e+23,1.8282e+23,1.8182e+23,1.8032e+23,1.8164e+23,1.81e+23,1.832e+23,1.8402e+23,1.8095e+23,1.8146e+23
2240,N,False,5.2025e+21,5.2108e+21,5.6414e+21,6.5971e+21,7.9528e+21,8.5307e+21,1.0416e+22,1.205e+22,1.3992e+22,1.6041e+22
2241,N,False,4.7357e+22,4.8595e+22,5.1953e+22,5.4718e+22,5.9321e+22,6.1038e+22,6.1674e+22,6.3243e+22,6.4166e+22,6.7054e+22
2242,N,False,1.5797e+23,1.5667e+23,1.5688e+23,1.5675e+23,1.572e+23,1.5763e+23,1.5917e+23,1.5842e+23,1.5815e+23,1.5848e+23
2243,N,False,4.3625e+22,4.4533e+22,4.501e+22,4.5312e+22,4.569e+22,4.5766e+22,4.5446e+22,4.5474e+22,4.5791e+22,4.553e+22
2244,N,False,1.3488e+23,1.3494e+23,1.3409e+23,1.3528e+23,1.3589e+23,1.3406e+23,1.3276e+23,1.3199e+23,1.3089e+23,1.3095e+23
2245,N,False,3.3337e+21,3.1691e+21,3.0211e+21,3.1758e+21,3.2897e+21,3.1746e+21,3.2818e+21,3.0762e+21,3.0995e+21,3.23e+21
2246,N,False,8.9208e+20,8.3224e+20,7.8584e+20,7.8867e+20,7.621e+20,8.7457e+20,8.9228e+20,7.8435e+20,8.5793e+20,1.0227e+21
2247,N,False,4.5481e+21,4.186e+21,4.4215e+21,4.4044e+21,4.5708e+21,4.4728e+21,4.3149e+21,4.3727e+21,4.6035e+21,4.5519e+21
2248,N,False,4.3758e+23,4.384e+23,4.3865e+23,4.4179e+23,4.3955e+23,4.4055e+23,4.4276e+23,4.4026e+23,4.406e+23,4.3824e+23
2249,N,False,4.1147e+21,4.0798e+21,4.0407e+21,4.1578e+21,4.0796e+21,4.1603e+21,3.9641e+21,4.1851e+21,4.2128e+21,4.0771e+21
2250,N,False,5.5435e+22,5.5017e+22,5.4042e+22,5.3413e+22,5.1962e+22,5.1553e+22,5.204e+22,5.1104e+22,5.2546e+22,5.1366e+22
2251,N,False,2.6154e+21,2.6073e+21,2.6365e+21,2.675e+21,2.7341e+21,2.5196e+21,2.5716e+21,2.6094e+21,2.638e+21,2.5285e+21
2252,N,False,6.2293e+22,6.1428e+22,6.1559e+22,6.1352e+22,6.0697e+22,6.0082e+22,6.0031e+22,5.9912e+22,5.9684e+22,5.9001e+22
2253,N,False,1.0778e+23,1.0676e+23,1.0702e+23,1.0863e+23,1.0761e+23,1.0702e+23,1.085e+23,1.0696e+23,1.0789e+23,1.073e+23
2254,N,False,3.643e+21,3.9276e+21,3.6903e+21,3.6512e+21,3.5313e+21,3.2519e+21,3.4896e+21,3.6339e+21,3.6058e+21,3.4318e+21
2255,N,False,8.082e+23,8.117e+23,8.1085e+23,8.1004e+23,8.1011e+23,8.1095e+23,8.1063e+23,8.1013e+23,8.0758e+23,8.0838e+23
2256,N,False,2.6393e+21,2.6059e+21,2.522e+21,2.5085e+21,2.6516e+21,2.6523e+21,2.9256e+21,2.9742e+21,2.8429e+21,2.6435e+21
2257,N,False,8.6338e+22,8.5813e+22,8.3333e+22,8.1133e+22,8.0857e+22,7.8884e+22,7.8242e+22,7.8381e+22,7.8947e+22,7.7609e+22
2258,N,False,9.5043e+21,8.9027e+21,8.7388e+21,8.5805e+21,8.2764e+21,9.0091e+21,8.6368e+21,8.5555e+21,8.1644e+21,7.9367e+21
2259,N,False,2.8948e+21,2.7402e+21,2.6935e+21,2.6972e+21,2.708e+21,2.5603e+21,2.6626e+21,2.6757e+21,2.7196e+21,2.7241e+21
2260,N,False,1.4668e+22,1.4628e+22,1.4325e+22,1.3987e+22,1.3718e+22,1.3771e+22,1.3471e+22,1.3513e+22,1.3728e+22,1.4367e+22
2261,N,False,1.1534e+22,1.1514e+22,1.0842e+22,1.1238e+22,1.1412e+22,1.1167e+22,1.194e+22,1.1828e+22,1.2302e+22,1.1818e+22
2262,N,False,1.5834e+22,1.5979e+22,1.5532e+22,1.5585e+22,1.5657e+22,1.5617e+22,1.5085e+22,1.5757e+22,1.5344e+22,1.5681e+22
2263,N,False,1.1446e+22,1.1357e+22,1.1213e+22,1.1187e+22,1.0586e+22,1.0423e+22,1.0391e+22,9.9173e+21,9.7133e+21,9.9946e+21
2264,N,False,1.9276e+21,1.9457e+21,1.9169e+21,2.1185e+21,2.0722e+21,2.2016e+21,2.1097e+21,2.0888e+21,2.0633e+21,1.9723e+21
2265,N,False,2.7246e+21,2.5998e+21,2.5209e+21,2.6584e+21,2.4897e+21,2.6515e+21,2.3712e+21,2.5918e+21,2.3612e+21,2.5698e+21
2266,N,False,6.1903e+20,5.9809e+20,6.9202e+20,7.0089e+20,6.3428e+20,7.3784e+20,6.514e+20,7.3034e+20,6.8047e+20,5.0452e+20
2267,N,False,2.4804e+22,2.405e+22,2.3621e+22,2.3434e+22,2.394e+22,2.3711e+22,2.2605e+22,2.3305e+22,2.3121e+22,2.2788e+22
2268,N,False,1.9125e+23,1.927e+23,1.9255e+23,1.9219e+23,1.9255e+23,1.9087e+23,1.921e+23,1.9157e+23,1.904e+23,1.8951e+23
2269,N,False,2.4345e+21,2.5008e+21,2.1105e+21,2.2662e+21,2.2304e+21,2.3443e+21,2.3223e+21,2.351e+21,2.2155e+21,2.1609e+21
2270,N,False,6.7088e+19,3.3854e+19,7.6139e+19,5.3466e+19,7.4028e+19,9.5757e+19,1.1812e+20,1.2659e+20,1.416e+20,1.389e+20
2271,N,False,1.8812e+21,1.8351e+21,1.8414e+21,1.586e+21,1.5595e+21,1.4628e+21,1.415e+21,1.3969e+21,1.4392e+21,1.4409e+21
