,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10
1313,B,False,0.0047025,0.0059639,0.0054183,0.0068998,0.0063349,0.0075701,0.0072797,0.0070514,0.0083063,0.0072559
1314,B,False,-0.0019449,-0.0024996,-0.0024008,-0.0030776,0.0037829,-0.0020471,0.00069615,0.00079442,-0.0031219,-0.0032443
1315,B,False,-0.0089304,-0.0089528,-0.0091427,-0.0087854,-0.0087736,-0.0086597,-0.0087576,-0.0085512,-0.0085363,-0.0083512
1316,B,False,-0.014791,-0.015349,-0.015277,-0.015003,-0.015374,-0.01639,-0.015844,-0.014847,-0.015528,-0.014772
1317,B,False,0.0010058,0.001066,0.0011387,0.0017179,0.0015316,0.0013611,0.0015859,0.0020432,0.0017373,0.0017064
1318,B,False,0.0073101,0.0066883,0.0089774,0.0064403,0.0064713,0.0060914,0.0061179,0.0023871,0.0050709,0.0038157
1319,B,False,-0.0077129,-0.0087581,-0.009272,-0.0083638,-0.0090228,-0.010389,-0.011813,-0.010693,-0.011283,-0.0096263
1320,B,False,0.0011361,0.00058947,0.0011206,0.0010711,0.001211,0.0013818,0.0016597,0.0013545,0.0018279,0.0014439
1321,B,False,-0.0037132,-4.0935e-06,-0.0021761,-0.0019491,-0.0011379,-0.001702,-0.00088376,-0.00035952,0.0016704,0.00063193
1322,B,False,0.0034461,0.0037478,0.0044113,0.0049418,0.004875,0.0040468,0.0043113,0.0039673,0.0043871,0.0048607
1323,B,False,-0.007786,-0.0077625,-0.0075867,-0.0071073,-0.0069316,-0.0066963,-0.00693,-0.0072534,-0.0069936,-0.0069244
1324,B,False,0.0066427,0.0056638,0.0047256,0.0053974,0.0049736,0.0049732,0.0049052,0.004925,0.0058186,0.0048765
1325,B,False,-0.0049313,-0.0044982,-0.0037569,-0.0037862,-0.0042661,-0.004376,-0.0046361,-0.0045799,-0.0046662,-0.0042501
1326,B,False,0.011331,0.012034,0.01091,0.01686,0.019243,0.018195,0.019497,0.015755,0.014062,0.013926
1327,B,False,0.0046581,0.0042294,0.0042576,0.002552,0.0019693,0.0021229,0.0013432,0.0017472,0.0025026,0.0022871
1328,B,False,0.0061078,0.0070116,0.006357,0.0067475,0.0062869,0.0065564,0.0071498,0.0069836,0.0059954,0.0061454
1329,B,False,-0.0021845,-0.0017981,-0.0017012,-0.0021042,-0.0016945,-0.0020161,-0.00226,-0.001912,-0.00074732,-0.0014805
1330,B,False,0.003186,0.0040001,0.0041953,0.0039304,0.0043152,0.0040951,0.0040627,0.0039356,0.0037156,0.0037373
1331,B,False,-5.5363e-05,0.00089328,0.0026978,-0.00069819,0.0019557,-0.00045337,-0.0010832,-0.001137,0.00014145,0.00078998
1332,B,False,0.0011008,0.0018195,0.0017226,0.0017129,0.0014885,0.0018778,0.0021498,0.0018956,0.0029127,0.0025558
1333,B,False,0.00053469,0.0020465,0.00062506,0.00082423,0.00053324,0.0001826,0.00063497,0.0011417,0.0014565,0.001218
1334,B,True,0.0095168,0.0098464,0.0092662,0.0092907,0.0096953,0.0089029,0.0088321,0.0088979,0.0090701,0.008709
1335,B,False,0.0079465,0.0070632,0.0064836,0.0059786,0.0057448,0.006452,0.0062949,0.0066172,0.0064042,0.0063731
1336,B,False,0.0022286,0.0005911,0.00074919,0.0012725,1.3701e-05,0.00045572,-0.00054436,-0.0010251,-0.00025044,0.00052938
1337,B,True,-0.0038628,-0.0042176,-0.0025017,-0.0023788,-0.00092637,-0.0024312,-0.0020924,-0.0004276,-0.0021445,-0.0021608
1338,B,False,0.0028178,0.0032863,0.0032474,0.0028852,0.0031505,0.0031756,0.0025626,0.00276,0.0028792,0.0036911
1339,B,False,0.0021501,0.0026533,0.0019251,0.001042,0.0013046,0.0013184,0.0007773,0.00051656,0.0009074,0.00090288
1340,B,False,0.0031227,0.0021798,0.0018923,0.0017073,0.0035331,0.0028561,0.0043787,0.0066699,0.0038077,0.0059726
1341,B,False,-0.00081519,-0.00017172,-0.00045758,-0.00066464,-0.00031252,-2.9782e-05,0.0004917,0.00012846,0.0003772,0.00051568
1342,B,False,0.0,0.0,0.0,0.0,0.0,-0.00094571,0.0,0.0,0.0,0.0
1343,B,True,0.0025389,0.0026677,0.0029627,0.0027677,0.0027585,0.0037657,0.0025498,0.0011383,0.0026687,0.0030667
1344,B,False,-0.00505,-0.005362,-0.0051648,-0.004832,-0.0042382,-0.0043197,-0.0041229,-0.0037588,-0.0038798,-0.0042662
1345,B,False,0.0017164,0.0019252,0.0017324,0.00194,0.0020525,0.0020483,0.0017965,0.0019025,0.0020163,0.0017343
1346,B,False,-0.0037243,-0.0044071,-0.0042874,-0.0041564,-0.0042664,-0.0044939,-0.0035078,-0.0042892,-0.0045679,-0.0046117
1347,B,True,0.001461,0.0016253,0.0021787,-0.0034666,-0.0003449,0.0040613,0.0054204,0.012397,0.0065071,-0.0012945
1348,B,True,0.0018513,0.00028982,0.0037231,0.0061885,0.0049864,0.0067086,0.0083735,0.010699,0.012201,0.013513
1349,B,False,0.0057073,0.0087254,0.0078287,0.0099311,0.0082005,0.011331,0.012034,0.01091,0.01686,0.019243
1350,B,False,-0.00041537,-0.00034028,0.00034977,0.00037476,-6.584e-05,5.5442e-05,0.00016828,0.0001103,0.00063249,0.00018925
1351,B,False,-0.00094404,-0.0013008,-0.0016355,-0.0012181,-0.0011801,-0.0017442,-0.0017789,-0.0014127,-0.00066025,-0.00071664
1352,B,True,0.007005,0.0083639,0.0070747,0.0066233,0.011151,0.0069166,0.010538,0.009903,0.006262,0.0067398
1353,B,False,-0.0051708,-0.0058589,-0.0057957,-0.005348,-0.0050711,-0.0049829,-0.0052443,-0.0046054,-0.0042045,-0.0041669
1354,B,False,0.003063,0.0030484,0.0020641,0.003578,0.0039137,0.0038408,0.0047073,0.0051995,0.0063573,0.0071355
1355,B,False,0.0060534,0.0071073,0.0069219,0.0081328,0.0090798,0.0095475,0.0090568,0.0088168,0.0099555,0.0090927
1356,B,False,-0.0047684,-0.00029215,-0.0026963,-0.004678,-0.0038224,-0.0047586,-0.006583,-0.0073416,-0.0041646,-0.0073451
1357,B,True,0.010362,0.010138,0.0096582,0.01016,0.011674,0.0097343,0.011422,0.010542,0.01065,0.01134
1358,B,True,0.0026693,0.00024438,0.00083395,-0.0025605,0.00033103,0.00068123,-0.00011485,-0.00063253,0.0024146,-0.0024246
1359,B,True,-0.00053614,-0.00044835,-0.00047533,-0.00075446,-0.0011562,-0.0011192,-0.0014365,-0.00058144,-0.00033408,-0.00013867
1360,B,True,0.0012077,0.00066326,0.00088716,0.001328,0.0010631,0.0023565,0.0021631,0.0025576,0.0029342,0.0025932
1361,B,False,0.0012003,-4.8332e-05,0.0002077,0.00029927,-0.00026442,0.00090026,0.001338,-2.2475e-05,-0.0023201,-0.00041596
1362,B,False,-0.0021058,-0.0031863,-0.0018242,-0.002961,-0.0035317,-0.0016488,0.0011024,-0.0023571,-0.0027778,-0.0015328
1363,B,False,0.0042308,0.0034662,0.0050872,0.0024478,0.0043967,0.0047908,0.0049782,0.0031883,0.0047034,0.0044213
1364,B,False,-0.017532,-0.017894,-0.014962,-0.013358,-0.013558,-0.013645,-0.013189,-0.01353,-0.014448,-0.013433
1365,B,True,0.0034255,0.0032369,0.0029203,0.002101,0.0033522,0.0022818,0.0034028,0.0032231,0.0030616,0.0024891
1366,B,False,-0.0023604,-0.0043529,-0.0043742,-0.004454,-0.0055837,-0.0061842,-0.006837,-0.0059683,-0.0053816,-0.0056488
1367,B,False,0.00047051,0.00062726,0.00052043,0.0023717,0.00059164,0.0008457,-0.0016938,-0.00046937,-0.00021328,-0.0008705
1368,B,False,-0.0063578,-0.0063237,-0.010325,-0.011475,-0.014097,-0.0080304,-0.0087521,-0.0094177,-0.010607,-0.009291
1369,B,False,0.00085945,0.0011364,0.00061081,0.00055896,0.0011489,0.00040168,0.00076846,0.0011676,0.00070495,0.0009053
1370,B,True,-0.004283,-0.0056014,-0.0067043,-0.0069864,-0.007186,-0.0080429,-0.0091547,-0.008438,-0.0088451,-0.0084832
1371,B,False,0.0057865,0.0058057,0.0056391,0.0056309,0.0057036,0.0055494,0.0057152,0.0053914,0.0057091,0.005876
1372,B,False,0.0019115,-0.015735,-0.01714,-0.014799,-0.013873,-0.01521,-0.015939,-0.016867,-0.01847,-0.019602
1373,B,False,-0.010169,-0.0086013,-0.0088563,-0.0094969,-0.0091876,-0.0099611,-0.010532,-0.010721,-0.01112,-0.010929
1374,B,False,0.0060331,0.0054851,0.0054308,0.005811,0.0056389,0.0052905,0.0049451,0.0049327,0.0044762,0.0047786
1375,B,False,0.0066087,0.007101,0.0069499,0.0068873,0.0063536,0.0059264,0.0059316,0.0059173,0.0053167,0.0056026
1376,B,False,-0.0036025,-0.0036589,-0.0039648,-0.0041278,-0.0037741,-0.0040141,-0.0042979,-0.0045304,-0.0044213,-0.0048678
1377,B,True,0.0023361,0.0019589,0.0036284,0.003844,0.0045322,0.0037574,0.001911,0.0028215,0.003033,0.0025369
1378,B,False,-0.00091254,-0.0007327,0.0059249,0.00066826,-0.00039042,0.00018444,-0.00023931,-0.00030266,0.0017361,0.00063727
1379,B,True,-0.0027854,-0.0030032,-0.0030796,-0.002828,-0.0030839,-0.0028659,-0.0026407,-0.0028024,-0.002393,-0.002387
1380,B,False,0.0033631,0.002532,0.0030037,0.0027148,0.0030163,0.0023286,0.002876,0.002499,0.0021372,0.0025639
1381,B,False,-0.0034295,-0.0037251,-0.0028756,-0.0035974,-0.0024186,-0.0048586,-0.0020329,-0.00059125,-0.0013582,-0.0023942
1382,B,False,-0.0081797,-0.0074962,-0.0071376,-0.0071298,-0.0079581,-0.0071664,-0.0081615,-0.008097,-0.0067423,-0.0092812
1383,B,False,0.0021066,0.0014825,0.0014241,0.0027205,0.0018095,0.0017471,0.00088905,0.0043159,0.004933,0.0068529
1384,B,False,0.001889,0.0024154,0.0016218,0.002781,0.0021856,0.00084825,-0.00015418,0.00097359,-0.00063228,-0.00028987
1385,B,False,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863,0.0034601,0.0039049,0.0038147,0.006003,0.0040571
1386,B,False,0.0070016,0.0070582,0.0057405,0.0060268,0.0079204,0.0081924,0.006878,0.006991,0.0070883,0.0076909
1387,B,False,-0.00090972,-0.0013175,-0.0013907,0.00030642,0.0018692,0.0023805,0.0029007,0.0010756,0.0024616,0.001052
1388,B,False,-0.012091,-0.01253,-0.012853,-0.013045,-0.013362,-0.012598,-0.013149,-0.012626,-0.012122,-0.011758
1389,B,False,-0.0070437,-0.0071875,-0.0074107,-0.0067978,-0.0072166,-0.0075952,-0.0071182,-0.0071612,-0.0074711,-0.006984
1390,B,False,-0.0031522,-0.0037756,-0.0030823,-0.0035663,-0.0035148,-0.0036752,-0.0039494,-0.0031785,-0.0031577,-0.0034347
1391,B,False,-0.0022395,-0.002199,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354
1392,B,False,-0.0089297,-0.010663,-0.0082066,-0.010144,-0.0088819,-0.0079083,-0.0057277,-0.0059674,-0.0038853,-0.005673
1393,B,False,0.0073998,0.0075732,0.0079664,0.0093453,0.0085721,0.0089434,0.0099971,0.011892,0.010975,0.010999
1394,B,False,-0.0030678,-0.0033502,-0.0027879,-0.0027859,-0.0022173,-0.0024501,-0.0020219,-0.0027101,-0.0027007,-0.0031872
1395,B,False,0.0016315,0.0011318,0.0010796,0.001297,0.0013084,0.001167,0.0015723,0.001468,0.0014135,0.0018715
1396,B,True,-0.013498,-0.012182,-0.012076,-0.012485,-0.01203,-0.013307,-0.015073,-0.0161,-0.015208,-0.014749
1397,B,False,0.0017099,0.001569,0.001785,0.001729,0.0021392,0.0021504,0.0026783,0.0024857,0.0022288,0.0026309
1398,B,True,0.018031,0.019274,0.020033,0.019538,0.016446,0.015048,0.01389,0.014068,0.018022,0.016148
1399,B,True,0.0060429,0.0057918,0.0062518,0.0037842,0.0046564,0.0048262,0.0038133,0.0042556,0.0044863,0.0034601
1400,B,True,0.001784,0.0015742,0.0027635,-0.00071921,0.001107,0.0012678,0.0014354,0.0030161,0.00076442,0.0026093
1401,B,False,0.004575,0.0031241,0.0032142,0.0062104,0.0077978,0.0074767,0.0064274,0.007723,0.0051929,0.0051412
1402,B,False,0.00094932,0.00072868,0.00011253,-0.00090265,-0.00056098,-0.00010046,-0.00037796,-0.00028654,-0.0021964,-0.001883
1403,B,False,0.0008667,0.0010256,0.001781,0.002149,0.00076819,0.0012277,0.0015666,0.0017976,0.0015934,0.0015608
1404,B,False,5.7123e-06,2.0243e-06,-0.00026223,-0.00049747,-6.8369e-05,0.00024478,0.0003733,0.00017411,-0.00022,0.00027354
1405,B,False,-0.0012751,-0.0017673,-0.0019816,-0.0016713,-0.0036276,-0.0033123,-0.0034991,-0.0017897,-0.0018328,-0.0017127
1406,B,False,0.00080519,0.00079723,0.00101,0.00090114,0.0011752,0.00097687,0.0009221,0.00080298,0.00083804,0.00092537
1407,B,False,-0.0051288,-0.0054881,-0.0062807,-0.0062279,-0.0060026,-0.0061174,-0.0060225,-0.0059329,-0.006191,-0.0057108
1408,B,False,-0.00014628,0.00010427,6.0072e-05,5.5343e-05,1.2539e-05,-0.00012336,0.00010011,-4.488e-05,-0.00028073,-0.00016461
1409,B,False,0.002187,-0.0030185,-0.0017139,-0.00095819,-0.0024302,0.0010099,-0.0022246,-0.0025288,-0.00028151,-0.0018274
1410,B,False,-0.006439,-0.0072873,-0.0072052,-0.00697,-0.0067294,-0.0072254,-0.0076298,-0.0076062,-0.0083295,-0.0080514
1411,B,False,0.00078417,0.00081092,0.00099935,0.00099736,0.00093256,0.00069335,0.00074183,0.00089209,0.00091901,0.00067608
1412,B,False,0.0064974,0.0062434,0.006327,0.0068866,0.0068304,0.0074425,0.0064883,0.0070907,0.0067844,0.0064874
1413,B,False,0.00063193,0.00045194,-0.010002,0.015216,0.001706,-0.0018872,0.0031451,-9.6228e-05,0.00051953,0.00091087
1414,B,False,-0.0079117,-0.0077066,-0.0072598,-0.0074187,-0.0092793,-0.0080356,-0.0072547,-0.0075189,-0.0060657,-0.0060472
1415,B,False,0.00072514,0.00076878,0.00074733,0.00078414,0.00066055,0.00059558,0.00068811,0.0007313,0.00095733,0.00087566
1416,B,False,0.0012051,0.0014927,0.0021302,0.0025766,0.0025909,0.0025031,0.0030268,0.0026275,0.0027682,0.0024686
1417,B,False,-0.0094495,-0.0083691,-0.0079686,-0.0080192,-0.0068261,-0.0096677,-0.003343,-0.010229,-0.0086496,-0.0031474
1418,B,False,0.0073437,0.0071183,0.0065691,0.0062323,0.0058673,0.0070463,0.0063997,0.0048843,0.0059437,0.0056472
1419,B,False,0.0054957,0.0054789,0.0052963,0.0052993,0.0053464,0.0058165,0.0060355,0.0060156,0.0069518,0.0059316
1420,B,False,0.0028685,0.0026805,0.0022571,0.0028931,0.0022411,0.002364,0.0025138,0.0018921,0.0020532,0.0019827
1421,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,B,False,0.0034367,0.00381,0.0038268,0.0046844,0.0036557,0.0047773,0.0043331,0.0044156,0.0043054,0.0044536
1423,B,False,-0.00048754,-0.00013785,0.00017209,6.0385e-05,0.00035682,0.00094188,0.00059733,0.0008745,0.00077153,0.0013006
1424,B,False,-0.00108,-0.00046417,-0.00021654,-0.00032301,-0.00089762,0.00087886,-0.0013337,-0.00031266,-0.0016497,-0.00060743
1425,B,False,-0.010663,-0.011426,-0.011141,-0.011186,-0.011064,-0.011395,-0.011151,-0.012011,-0.012078,-0.012268
1426,B,False,0.0044816,0.0038317,0.0036956,0.0036559,0.0029218,0.002708,0.0031736,0.004548,0.0050967,0.0048491
1427,B,False,0.00087229,-0.00054607,-0.0010795,0.00019262,0.00036171,0.00031136,-0.0013181,-0.00018213,0.00040014,-5.3256e-05
1428,B,False,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153
1429,B,False,0.013505,0.013461,0.014194,0.013943,0.013901,0.013589,0.013485,0.013717,0.014154,0.01408
1430,B,False,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762
1431,B,False,-0.0053441,-0.0057149,-0.0054793,-0.0050426,-0.0040553,-0.0034727,-0.0043842,-0.0054891,-0.0035004,-0.0045902
1432,B,False,0.0047999,0.0050038,0.0049717,0.005207,0.005177,0.0050185,0.0051599,0.004951,0.0045752,0.0046548
1433,B,False,0.0028933,0.0031351,0.0023194,0.0015258,0.0015544,0.00035335,0.0020412,0.00021359,0.00083112,0.0013572
1434,B,False,-0.00035912,0.0012549,0.00029574,0.00086297,0.0019305,0.0032119,0.0017806,0.0035562,0.0032496,0.0044015
1435,B,False,0.027411,0.026996,0.02978,0.029615,0.029709,0.027389,0.028922,0.027176,0.027843,0.0295
1436,B,False,0.00017642,0.0003959,0.00016949,-0.00010298,-0.00013364,3.9486e-05,0.00060727,0.00082182,0.00050779,0.00053652
1437,B,False,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502,-0.0014087,-0.0022858
1438,B,False,0.009721,0.0078898,0.0061516,0.0056878,0.00752,0.0063563,0.0076232,0.0075629,0.0078566,0.0065887
1439,B,False,0.00084099,0.00010912,0.002114,0.0024624,-0.00092075,-0.0023682,-0.002138,-0.0028487,-0.00056131,-0.0011006
1440,B,False,-0.018132,-0.017356,-0.017738,-0.016841,-0.018232,-0.020135,-0.021111,-0.021433,-0.021339,-0.021922
1441,B,False,0.0034843,0.0031951,0.0029778,0.0030141,0.0025577,0.0030097,0.0025196,0.0021522,0.0018077,0.0020708
1442,B,False,-0.0030569,-0.0032085,-0.0032532,-0.0034947,-0.0034837,-0.0033524,-0.0035024,-0.0032208,-0.0032635,-0.0034047
1443,B,False,0.00032912,0.00025602,-4.7837e-07,0.0001523,-4.6262e-05,-1.2197e-05,0.00011837,-0.00015846,-9.1022e-05,8.583e-05
1444,B,False,0.0048999,0.0042691,0.0040459,0.0033775,0.0030228,0.0026963,0.0024734,0.0026332,0.0025667,0.0027017
1445,B,True,0.013367,0.014549,0.013486,0.014229,0.01319,0.013959,0.012395,0.011238,0.010602,0.011127
1446,B,False,0.0088832,0.0087389,0.0078436,0.0085262,0.0070304,0.0071897,0.0072125,0.0072999,0.0057811,0.0068509
1447,B,False,0.0013649,0.0095744,0.00064456,-0.0013861,-0.0021611,-0.0028349,-0.0019924,-0.0025979,-0.000796,-0.0012751
1448,B,True,0.0069903,0.0071116,0.0078855,0.0085974,0.0077777,0.0060009,0.0073491,0.00628,0.0055319,0.0052088
1449,B,False,0.0052878,0.0057305,0.0065281,0.0062833,0.0057387,0.0055925,0.0069141,0.0060163,0.0063073,0.0069497
1450,B,False,0.0013199,0.0030399,0.0014149,0.00089972,0.0010521,0.001272,0.0013577,0.0014184,0.0014974,0.0014257
1451,B,False,0.0044918,0.0037919,0.0047928,0.0061293,0.0063941,0.0060924,0.0026711,0.0063448,0.0054407,0.0045529
1452,B,True,0.0048413,0.0037118,0.0029503,0.0015659,0.0010644,0.0010316,0.00022892,0.00093608,0.0012691,0.0010941
1453,B,False,-0.0034264,-0.0038902,-0.0030282,-0.0041607,-0.0040438,-0.0080574,-0.0067173,-0.0069236,-0.0082687,-0.0049592
1454,B,False,-0.0043059,-0.0040769,-0.004164,-0.0037913,-0.004082,-0.0038267,-0.0044462,-0.0054697,-0.0054112,-0.0064685
1455,B,False,0.0054217,0.0066129,0.0071032,0.0072507,0.0093884,0.011113,0.0099116,0.0099121,0.01023,0.010956
1456,B,False,0.0022611,0.0027573,0.0025216,0.0027585,0.002405,0.0022865,0.0022923,0.0018368,0.0016697,0.0020254
1457,B,False,-0.011372,-0.010898,-0.01094,-0.010738,-0.0105,-0.010623,-0.010401,-0.010923,-0.010693,-0.010472
1458,B,False,-0.0017897,-0.002436,-0.0019657,-0.0016755,-0.0014469,-0.0017672,-0.0019909,-0.0013681,-0.002161,-0.0014202
1459,B,True,-0.0016639,-0.0010445,-0.0025495,-0.00079026,-0.001086,-0.0019645,-0.00069945,-0.0033847,-0.0013445,-0.0022976
1460,B,False,0.003887,0.0060395,0.0047111,0.0042105,0.0022088,0.0040478,0.0030794,0.0044927,0.0037038,0.0046845
1461,B,False,0.0060222,0.0058803,0.0055319,0.0061671,0.0070427,0.0071057,0.0073695,0.0072616,0.0071768,0.0059754
1462,B,False,0.0041677,0.0024028,0.0035555,0.004829,0.0045923,0.0024321,0.0052975,0.005615,0.0061085,0.002773
1463,B,False,-0.0048989,-0.0047315,-0.0046837,-0.0045796,-0.0046628,-0.0048593,-0.0045517,-0.0045905,-0.0043859,-0.0039731
1464,B,False,0.0014353,-0.001498,-0.00033731,0.0016875,-0.0010326,-0.0021596,-0.0042371,-0.0019317,-0.0078837,-0.0061289
1465,B,False,0.023437,0.021794,0.020503,0.013938,0.012806,0.014963,0.015343,0.015936,0.017375,0.016196
1466,B,True,-0.0027306,-0.0030007,-0.0035012,-0.002997,-0.0025172,-0.0031164,-0.0035825,-0.0035355,-0.0034645,-0.0035423
1467,B,False,-0.0020701,-0.0019014,-0.0021781,-0.0025321,-0.0025932,-0.0027395,-0.0027592,-0.0022625,-0.0030851,-0.0034642
1468,B,False,-0.0054013,-0.0048663,-0.005448,-0.0049549,-0.0049517,-0.004856,-0.0044801,-0.0045039,-0.0049011,-0.0047625
1469,B,False,0.013852,0.013722,0.013991,0.012052,0.011389,0.01053,0.010869,0.011668,0.010637,0.011056
1470,B,False,0.0083683,0.006145,0.0074751,0.0062836,0.0077037,0.0081473,0.0064762,0.0057967,0.0062097,0.0052348
1471,B,False,0.0012163,0.00044696,0.00035425,0.00077111,-0.00027113,-8.7463e-05,0.00076353,0.00055636,0.00043105,8.45e-05
1472,B,False,0.0021073,0.0019082,0.0013642,0.0030896,0.0025427,0.0033625,0.0018667,-0.00017415,-0.00042408,-0.00026871
1473,B,False,-0.00035602,-0.00029748,-0.0002939,-0.00047303,-0.00034349,-2.7599e-05,-0.00027658,-0.00034926,-0.00038564,-0.00030309
1474,B,False,0.00039534,-0.00026757,0.00061114,0.0018043,0.0018437,0.00064663,0.0020744,0.0016158,0.0028912,0.0030689
1475,B,True,0.0044306,0.0048716,0.004553,0.0045341,0.0047732,0.0053715,0.0051009,0.004592,0.0046779,0.0037403
1476,B,False,0.0017276,0.0016932,0.0020212,0.0018404,0.0012303,0.0011894,0.0012516,0.0013645,0.0011151,0.00074937
1477,B,False,0.00084091,0.00082069,0.00081097,0.00037203,0.00049723,0.00055729,0.00069051,0.00089292,0.00072508,0.00071629
1478,B,False,0.014296,0.013966,0.014151,0.013952,0.013938,0.014489,0.014351,0.013992,0.013779,0.013638
1479,B,False,-0.0028172,-0.002948,-0.0027877,-0.0026432,-0.0027027,-0.0025694,-0.0025869,-0.002569,-0.0024344,-0.0022072
1480,B,False,-0.0021127,-0.0030969,-0.0027751,-0.0026122,-0.0046295,-0.003161,-0.0043077,-0.0031033,-0.0039264,-0.0043888
1481,B,True,0.0047529,0.0059985,0.0052644,0.0041283,0.002954,0.0039529,0.0047506,0.0039997,0.0038582,0.003896
1482,B,False,-0.00031645,-0.00011158,-0.00057127,0.00036469,0.00011227,0.00063857,0.0008513,0.00045991,0.0010001,-0.00050437
1483,B,False,-0.0010035,-0.00092003,-0.0010872,-0.0011216,-0.0011856,-0.0012352,-0.0012296,-0.0013832,-0.0013859,-0.001263
1484,B,False,-0.0047439,-0.0039477,-0.0032837,-0.0022195,-0.0017292,-0.0011759,-0.0017942,-0.0011608,-0.0026024,-0.0030298
1485,B,False,-0.0066892,-0.0071313,-0.0068397,-0.0065282,-0.0067192,-0.0068867,-0.0071447,-0.0068114,-0.0070237,-0.007108
1486,B,False,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426,-0.0042805,-0.0041671,-0.0038077,-0.0036888,-0.0041929
1487,B,False,0.0,0.0090349,0.0096482,0.0052351,0.0062064,-0.001222,-0.0019879,-0.0036562,0.0016525,-0.0013586
1488,B,False,0.00036716,-0.00078707,-0.0016369,0.00025762,-0.00023096,0.0033124,0.00094636,0.00092099,-0.0016265,-0.0027737
1489,B,False,0.0082649,0.0073542,0.0067591,0.0071142,0.0060961,0.0056947,0.0060923,0.0056628,0.0052904,0.0053744
1490,B,False,0.0095263,0.0073987,0.006521,0.0073441,0.0054722,0.0061641,0.0048322,0.0049879,0.0044326,0.0040672
1491,B,False,-0.0021042,-0.0016945,-0.0020161,-0.00226,-0.001912,-0.00074732,-0.0014805,-0.0024185,-0.00080294,-0.0013867
1492,B,False,0.0032941,0.0033976,0.0037622,0.0036111,0.0038338,0.0040387,0.0035871,0.0039964,0.0037802,0.0037314
1493,B,False,-0.00087351,-0.00071398,-0.00088075,-0.0014123,-0.0010163,-0.00095032,-0.0009679,-0.00089623,-0.00054385,-0.00090867
1494,B,False,-0.0021787,-0.0064526,-0.0064519,-0.005348,-0.0048632,-0.004862,-0.004546,-0.0025574,-0.0022781,-0.0024492
1495,B,False,0.0016767,0.00064672,-0.001581,0.0011415,-0.0024847,-0.002386,-0.0048515,-0.006451,-0.0080235,-0.009075
1496,B,False,-0.0078224,-0.0065579,-0.0070737,-0.0078459,-0.0068296,-0.0066926,-0.0058492,-0.0053335,-0.0058681,-0.0065179
1497,B,False,0.0040605,0.0031907,0.0040399,0.003453,0.0040296,0.0035351,0.0036798,0.0035944,0.0034856,0.0034647
1498,B,False,0.013558,0.014077,0.01424,0.014825,0.0156,0.015246,0.01644,0.016269,0.016339,0.016468
1499,B,True,-0.0024344,-0.0018633,-0.0020646,-0.0023392,-0.001554,-0.0021991,-0.0019959,-0.0022993,-0.0023942,-0.0027463
1500,B,False,1.6955e-05,-0.00044906,-0.00086707,-0.00085014,-0.0011351,-0.0014529,-0.0010124,-0.0009561,-0.001131,-0.0010737
1501,B,False,-0.0053777,-0.00038344,-0.0059473,-0.007408,0.0029566,-0.0014959,0.00052502,-0.0029306,0.0017631,-0.002482
