,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10
1783,B,False,15.524,14.56,0.0,13.928,13.928,13.928,13.0,0.0,0.0,0.0
1784,B,False,164.62,165.02,164.62,163.79,162.66,162.59,162.59,162.59,162.59,163.58
1785,B,False,0.0,0.0,0.0,0.0,0.0,0.0,46.519,45.188,162.74,148.18
1786,B,False,43.709,49.649,50.798,50.811,50.786,50.804,51.788,45.264,51.478,52.469
1787,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,B,False,102.45,101.19,100.5,99.842,99.41,99.306,99.365,99.028,98.94,98.215
1789,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,B,False,9.5642,10.463,10.77,10.813,11.18,10.734,10.58,13.861,15.745,9.4567
1791,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,B,False,101.4,98.675,100.76,104.75,107.87,106.11,108.75,109.26,110.44,110.58
1793,B,False,111.97,112.08,112.45,113.27,114.28,114.1,114.75,114.52,112.52,113.25
1794,B,False,19.209,17.692,17.147,17.106,18.062,17.142,17.097,16.956,16.67,17.105
1795,B,False,79.862,52.202,73.415,89.18,231.32,229.19,233.44,230.8,232.98,140.42
1796,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,B,False,273.71,250.33,277.83,277.94,282.45,282.97,271.55,270.61,274.86,276.13
1798,B,False,344.47,346.65,349.64,350.71,347.62,348.01,347.28,345.89,347.21,349.64
1799,B,False,34.693,35.355,34.28,33.186,37.705,40.094,33.683,36.384,35.934,35.339
1800,B,False,150.72,150.67,150.12,148.74,148.59,147.73,146.7,146.7,147.24,146.75
1801,B,False,137.41,134.77,132.03,136.09,136.09,136.06,137.81,140.42,135.54,139.93
1802,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,B,False,122.04,126.68,120.72,118.1,123.12,131.67,146.32,146.62,146.13,146.01
1804,B,False,20.396,20.396,20.396,20.396,20.183,21.587,20.224,20.616,20.396,20.616
1805,B,False,192.63,193.83,193.83,192.85,193.38,193.35,192.56,192.43,192.48,192.48
1806,B,False,393.64,393.97,395.2,395.55,396.38,396.19,396.16,396.16,396.63,396.55
1807,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.66
1808,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,B,False,133.68,134.64,135.55,136.57,137.18,137.03,137.99,138.96,139.74,140.81
1811,B,False,0.0,0.0,0.0,127.66,129.56,129.72,131.6,133.68,134.64,135.55
1812,B,False,21.932,21.213,78.944,83.546,83.361,77.043,100.1,87.355,105.99,82.075
1813,B,False,175.62,177.97,178.6,175.96,175.67,177.76,179.86,180.33,181.94,180.3
1814,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,B,False,157.18,157.45,154.72,151.48,150.16,147.91,147.42,147.39,147.98,147.53
1816,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,B,False,212.08,206.14,209.38,212.72,211.42,217.84,218.07,218.19,215.56,215.64
1818,B,False,171.87,169.49,166.0,166.52,169.55,167.82,172.18,168.97,167.12,159.95
1819,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,B,False,81.475,82.231,82.342,83.139,81.631,80.948,81.985,84.262,83.744,85.217
1821,B,False,485.28,487.37,481.48,474.36,479.53,482.09,476.87,471.67,463.04,461.95
1822,B,False,207.12,207.15,208.15,209.15,209.15,209.12,210.12,210.12,210.12,210.12
1823,B,False,772.48,771.37,775.6,776.71,778.98,779.68,783.75,779.57,785.32,782.34
1824,B,False,12.083,12.083,12.083,12.53,12.53,11.662,11.662,0.0,0.0,0.0
1825,B,False,124.41,128.12,153.0,132.86,139.63,159.27,148.91,141.94,145.06,153.06
1826,B,False,87.289,86.975,91.626,93.016,87.026,94.494,94.431,94.111,95.857,97.97
1827,B,False,43.463,43.863,43.863,44.777,43.463,43.463,43.463,44.385,44.385,45.31
1828,B,False,244.3,248.88,244.2,249.28,249.46,239.69,239.96,239.63,238.03,248.08
1829,B,False,18.028,17.72,17.11,18.028,20.616,20.616,17.911,16.983,19.698,17.502
1830,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,B,False,142.07,141.85,142.2,141.76,141.53,141.03,140.91,141.31,141.08,141.33
1832,B,False,18.331,18.2,17.596,16.701,17.373,16.487,16.785,16.362,15.744,14.318
1833,B,False,144.21,142.09,142.55,142.81,144.0,146.33,146.0,147.09,145.01,143.58
1834,B,False,286.35,285.26,285.82,286.56,286.61,285.45,285.58,285.82,286.31,285.76
1835,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,B,False,98.245,98.91,99.869,104.59,99.536,99.032,100.37,96.924,97.338,102.77
1837,B,False,0.0,0.0,0.0,0.0,0.0,49.041,49.163,0.0,49.092,49.092
1838,B,False,127.36,191.66,58.089,249.66,169.7,225.54,265.71,249.51,178.01,193.0
1839,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,B,False,169.24,169.45,178.36,175.55,177.23,187.83,190.06,192.15,200.5,204.49
1842,B,False,108.89,108.75,109.14,111.44,65.694,110.31,114.57,115.16,109.95,108.68
1843,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,B,False,238.92,276.67,251.4,263.42,276.31,288.21,261.47,255.05,266.43,257.6
1847,B,False,208.77,204.83,205.47,206.01,209.5,209.91,208.51,211.28,211.46,215.25
1848,B,False,12.53,0.0,0.0,0.0,12.083,12.083,12.083,12.53,12.53,11.662
1849,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,N,False,6.4031,7.0711,7.2111,6.4031,0.0,0.0,6.7082,6.7082,0.0,0.0
1856,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,N,False,0.0,0.0,0.0,0.0,0.0,59.211,0.0,0.0,0.0,0.0
1859,N,False,85.481,87.552,88.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,N,False,177.62,178.62,179.43,179.43,180.39,180.32,181.15,182.1,182.07,183.5
1862,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,N,False,90.739,92.179,93.059,93.941,94.414,94.414,95.771,97.529,97.529,97.529
1867,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.83,155.82,155.82
1870,N,False,99.598,100.53,101.63,101.92,101.92,101.92,102.88,102.62,102.88,102.88
1871,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,N,False,451.09,445.17,442.96,442.8,438.76,442.13,438.59,440.05,438.56,439.1
1874,N,False,198.5,196.07,193.88,189.67,176.0,175.45,168.99,185.18,187.7,184.84
1875,N,False,14.036,14.036,14.036,63.535,14.142,14.142,14.142,14.142,13.342,13.342
1876,N,False,264.5,259.38,260.48,262.63,269.44,270.84,271.58,274.93,278.06,277.37
1877,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,N,False,475.07,477.91,478.77,479.38,476.5,473.31,467.04,460.26,454.44,470.07
1879,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,N,False,0.0,124.54,124.54,0.0,124.74,126.7,126.91,126.91,127.12,128.1
1881,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,N,False,410.82,411.31,410.64,411.5,411.39,410.42,410.3,440.68,435.13,409.56
1887,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,N,False,496.23,496.63,493.25,494.15,498.23,494.23,499.62,504.58,502.67,501.73
1889,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,N,False,120.11,117.21,116.83,121.19,119.3,111.04,110.24,110.7,109.92,112.58
1893,N,False,914.54,915.49,915.49,915.49,891.57,884.59,914.54,914.54,915.49,915.49
1894,N,False,914.54,915.49,915.49,915.49,891.57,884.59,914.54,914.54,915.49,915.49
1895,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,N,False,121.07,123.39,124.56,124.24,124.91,123.06,123.23,124.28,123.94,71.985
1899,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,N,False,172.78,172.64,172.78,172.68,172.86,172.88,171.45,170.3,170.16,170.72
1901,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,N,False,307.13,305.57,305.44,305.38,306.59,307.07,306.84,305.83,305.72,304.07
1903,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,N,False,38.242,42.289,48.504,49.163,49.266,377.06,397.55,396.88,350.82,381.34
1906,N,False,116.97,0.0,0.0,116.11,35.186,19.267,29.024,15.97,28.825,49.909
1907,N,False,153.29,162.02,162.66,147.39,144.4,141.82,142.8,146.47,143.97,141.76
1908,N,False,111.82,109.98,110.87,112.01,112.53,113.32,113.86,113.91,114.78,113.45
1909,N,False,121.59,124.33,123.41,122.52,122.41,123.43,123.42,123.21,122.45,122.65
1910,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,N,False,176.61,177.25,0.0,0.0,10.0,0.0,0.0,10.0,0.0,9.434
1913,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,N,False,171.49,169.71,172.51,175.93,169.99,170.16,170.73,164.95,160.46,157.15
1915,N,False,162.84,167.43,167.53,163.6,160.96,46.587,44.919,57.406,48.201,41.068
1916,N,False,94.847,94.43,94.43,94.43,95.033,95.802,96.395,95.755,96.213,96.099
1917,N,False,127.01,0.0,0.0,0.0,0.0,0.0,19.849,0.0,0.0,0.0
1918,N,False,167.71,167.53,166.93,168.02,168.7,166.89,163.73,169.05,167.3,167.71
1919,N,False,0.0,0.0,262.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,N,False,664.38,663.21,662.6,662.42,656.42,655.14,652.15,651.3,652.17,652.1
1921,N,False,143.27,0.0,0.0,0.0,70.385,0.0,71.309,72.236,72.236,73.164
1922,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,N,False,167.83,170.43,168.02,167.84,168.17,159.47,156.46,154.59,167.13,137.91
1924,N,False,167.83,170.43,168.02,167.84,168.17,159.47,156.46,154.59,167.13,137.91
1925,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,N,False,22.204,22.091,22.204,21.213,21.213,21.213,0.0,0.0,0.0,0.0
1927,N,False,673.85,673.49,672.36,672.66,675.92,682.43,668.83,676.52,679.35,683.85
1928,N,False,100.77,100.29,101.75,103.46,103.45,105.7,105.0,104.88,14.56,14.142
1929,N,False,166.2,166.43,165.72,165.78,166.64,166.55,166.18,167.67,166.98,166.03
1930,N,False,66.189,66.648,67.535,67.082,67.535,67.535,67.082,67.082,67.082,66.189
1931,N,False,787.82,791.05,789.86,791.51,784.95,782.28,777.75,779.78,787.64,786.2
1932,N,False,1585.4,1577.1,1577.3,1564.8,1564.5,1570.8,1567.3,1568.2,1577.4,1585.7
1933,N,False,113.64,113.55,114.49,0.0,115.43,0.0,0.0,113.84,113.84,0.0
1934,N,False,1586.5,1574.0,1565.3,1564.0,1577.4,1578.5,1578.7,1563.7,1566.8,1580.7
1935,N,False,1586.5,1574.0,1565.3,1564.0,1577.4,1578.5,1578.7,1563.7,1566.8,1580.7
1936,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,N,False,255.19,257.11,256.75,256.4,256.66,255.7,256.93,257.05,256.11,257.06
1940,N,False,81.025,81.025,79.204,81.841,83.487,11.402,80.678,79.007,81.826,81.846
1941,N,False,364.59,367.33,369.23,369.08,536.99,369.24,365.89,362.73,362.83,532.42
1942,N,False,244.14,252.43,180.16,248.54,233.06,225.13,221.24,161.15,164.71,167.25
1943,N,False,0.0,0.0,0.0,0.0,100.65,0.0,0.0,0.0,0.0,102.46
1944,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,N,False,131.4,131.6,131.53,133.02,130.44,131.78,135.37,135.37,132.99,132.6
1947,N,False,437.19,437.31,437.02,436.93,434.5,435.03,437.26,437.36,438.4,438.22
1948,N,False,71.309,73.911,76.026,73.707,75.012,75.064,75.373,76.502,76.62,76.638
1949,N,False,560.3,565.12,560.04,562.41,564.68,561.84,563.32,566.61,565.98,565.14
1950,N,False,117.87,118.36,119.04,118.28,117.13,118.37,119.02,118.86,119.67,119.37
1951,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,N,False,0.0,0.0,0.0,0.0,0.0,0.0,42.154,43.081,45.541,45.88
1953,N,False,191.55,188.09,194.26,194.26,193.37,192.9,195.62,193.77,193.86,193.36
1954,N,False,101.86,101.89,57.901,38.638,48.024,54.096,57.911,107.17,107.82,108.79
1955,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,N,False,202.42,145.04,290.4,293.19,293.98,292.92,293.43,293.09,292.52,91.053
1960,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,N,False,21.954,21.954,22.361,22.238,21.954,22.825,22.825,21.954,22.825,21.954
1962,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,N,False,109.79,113.3,113.3,109.07,113.3,113.65,114.95,114.02,107.59,114.02
1965,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,N,False,275.63,277.6,278.02,279.59,281.82,279.95,280.23,281.01,282.3,283.69
1968,N,False,262.39,262.39,262.39,263.39,263.39,262.39,263.39,263.39,262.5,263.49
1969,N,False,262.39,262.39,262.39,263.39,263.39,262.39,263.39,263.39,262.5,263.49
1970,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,N,False,16.04,7.0711,7.7253,9.1043,5.4856,5.7589,5.3745,5.7655,6.4031,0.0
1972,N,False,19.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,N,False,31.661,34.033,31.718,31.549,31.131,28.504,19.416,20.396,20.224,50.329
1974,N,False,167.35,167.19,166.83,167.13,167.8,168.81,167.49,168.21,167.68,168.97
1975,N,False,121.14,304.16,302.39,301.29,302.37,304.38,308.06,305.97,310.01,312.76
1976,N,False,549.33,547.9,534.12,538.59,550.55,555.17,547.7,539.62,537.95,534.18
1977,N,False,121.14,304.16,302.39,301.29,302.37,304.38,308.06,305.97,310.01,312.76
1978,N,False,668.56,669.43,674.85,674.37,672.06,672.33,675.64,673.88,676.17,675.21
1979,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,N,False,27.439,26.592,27.102,27.307,27.309,27.456,27.014,26.875,26.928,24.588
1981,N,False,738.77,739.76,742.88,740.32,739.18,744.62,742.31,740.37,737.13,738.59
1982,N,False,271.62,272.04,274.68,278.91,284.49,281.27,282.41,284.36,274.9,275.95
1983,N,False,119.53,123.13,124.48,125.42,124.12,124.15,121.88,124.54,120.72,123.13
1984,N,False,1071.3,1073.1,1072.7,1072.1,1071.2,1077.1,1077.5,1076.0,1073.8,1072.5
1985,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,N,False,0.0,0.0,0.0,0.0,0.0,0.0,16.125,0.0,0.0,0.0
1987,N,False,775.97,776.87,779.25,780.89,784.51,788.29,784.82,783.72,782.98,780.71
1988,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,N,False,118.78,117.73,119.6,119.09,121.3,122.22,121.52,120.74,119.87,121.79
1991,N,False,0.0,0.0,101.02,102.04,0.0,104.08,105.12,0.0,0.0,111.11
1992,N,False,187.75,187.75,188.73,188.11,183.5,183.49,184.14,183.9,182.99,182.62
1993,N,False,0.0,6.4031,6.4031,7.0711,6.4031,6.4031,6.4031,6.7082,7.2111,8.0623
1994,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,N,False,180.99,181.84,181.92,181.07,181.41,181.6,181.24,182.01,182.24,181.3
1996,N,False,72.699,31.016,30.067,31.064,31.064,31.016,32.062,72.46,32.062,32.062
1997,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,N,False,7.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1231
1999,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,N,False,119.22,120.17,121.43,122.7,122.38,122.7,123.65,124.6,124.6,124.6
2004,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,N,False,17.001,18.788,0.0,16.643,0.0,0.0,0.0,0.0,15.264,0.0
2006,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,N,False,188.89,190.87,196.84,197.77,196.39,199.54,197.93,201.7,200.2,202.75
2008,N,False,335.8,334.62,335.81,334.12,334.68,335.33,335.28,332.38,329.07,329.22
2009,N,False,156.59,155.21,153.81,154.92,156.82,155.74,157.46,156.54,156.89,155.37
2010,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,N,False,133.1,19.926,19.623,18.481,18.525,19.28,19.067,18.716,19.049,19.254
2016,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,N,False,200.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,N,False,0.0,163.98,164.34,0.0,0.0,0.0,0.0,162.69,163.62,0.0
2020,N,False,0.0,0.0,0.0,0.0,0.0,0.0,18.028,0.0,0.0,0.0
2021,N,False,131.06,131.06,131.1,131.14,132.19,133.18,134.18,134.24,134.3,135.3
2022,N,False,75.558,77.929,78.019,78.646,78.924,79.67,80.931,82.593,82.698,83.97
2023,N,False,332.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,N,False,716.25,718.66,726.2,730.41,736.09,737.16,735.16,727.08,723.41,713.24
2027,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,N,False,129.35,130.85,132.19,132.67,132.39,132.85,132.38,133.27,132.25,134.75
2029,N,False,154.5,154.22,154.16,153.99,153.99,154.43,155.55,155.34,155.15,154.95
2030,N,False,103.67,103.95,104.41,103.9,103.95,103.97,103.97,104.69,104.69,105.86
2031,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,N,False,12.042,12.728,12.042,12.728,0.0,76.217,76.837,0.0,77.621,78.409
2033,N,False,27.074,0.0,27.019,27.074,0.0,0.0,0.0,0.0,27.019,0.0
2034,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,N,False,75.154,77.064,77.473,77.078,76.559,76.418,77.473,77.473,85.979,85.712
2038,N,False,231.71,231.81,232.05,231.45,234.1,234.83,234.56,233.98,234.63,240.04
2039,N,False,86.145,86.227,86.145,87.144,88.091,89.237,89.262,0.0,0.0,0.0
2040,N,False,10.862,11.587,10.63,9.9199,12.207,13.038,12.53,12.53,11.027,11.705
2041,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,N,False,387.97,390.26,392.58,391.68,393.8,395.42,394.69,395.78,394.97,395.11
2043,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,N,False,176.03,174.28,173.77,176.15,178.97,178.01,177.06,176.38,175.84,174.39
2047,N,False,156.79,156.62,156.82,156.94,156.89,156.82,157.12,154.5,156.35,158.14
2048,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,N,False,932.1,931.52,929.48,927.71,924.22,923.93,925.62,924.92,927.79,929.04
2051,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,N,False,0.0,0.0,0.0,0.0,0.0,5.3852,0.0,0.0,0.0,0.0
2054,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,N,False,84.717,84.853,85.0,85.988,87.132,87.132,0.0,0.0,0.0,0.0
2057,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,N,False,242.72,240.07,240.53,234.37,232.12,227.69,230.55,227.39,223.48,223.2
2061,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,N,False,303.71,310.02,306.01,311.48,310.91,305.75,302.93,304.55,304.9,308.59
2063,N,False,130.61,133.45,133.76,133.76,134.71,134.1,0.0,0.0,0.0,0.0
2064,N,False,636.33,639.17,626.21,626.3,626.32,626.96,636.79,627.24,627.15,626.02
2065,N,False,59.939,24.601,60.606,26.038,21.415,23.019,22.947,21.733,27.344,24.807
2066,N,False,134.37,137.08,137.19,51.924,136.51,136.03,140.55,142.48,44.592,139.66
2067,N,False,12.369,12.369,12.369,12.369,12.369,12.369,12.369,8.4853,0.0,0.0
2068,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,N,False,69.489,70.777,69.617,69.795,70.646,69.218,69.662,69.949,69.272,68.895
2070,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,N,False,112.4,114.63,115.45,117.2,117.2,118.11,118.11,117.2,118.11,119.87
2072,N,False,121.46,110.94,113.11,114.13,117.32,119.7,116.04,115.52,112.58,106.05
2073,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,N,False,7.0711,7.8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,N,False,10.05,10.05,0.0,10.05,10.05,10.05,10.05,10.198,10.198,10.198
2076,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
