,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10
1501,B,False,32.289,32.567,31.375,31.953,31.094,30.688,31.599,32.095,32.227,31.995
1502,B,False,53.895,53.201,52.788,52.66,52.021,51.76,51.795,51.279,50.486,50.557
1503,B,False,28.876,28.913,28.683,28.52,28.739,29.032,29.225,29.288,29.23,29.433
1504,B,False,53.387,53.89,54.416,54.63,54.525,55.092,55.462,55.772,55.809,56.265
1505,B,False,34.633,34.479,34.318,34.404,34.289,34.098,34.025,34.101,34.476,34.315
1506,B,False,38.283,38.353,37.873,37.972,37.644,37.885,37.218,37.082,37.307,37.317
1507,B,False,31.315,31.153,31.446,31.947,31.756,31.066,31.245,31.017,31.258,31.437
1508,B,False,39.494,40.175,40.242,39.685,39.415,38.93,38.866,39.152,38.803,38.695
1509,B,False,56.303,56.214,56.177,56.081,55.981,55.496,55.488,55.135,55.107,55.001
1510,B,False,55.241,55.622,55.485,55.253,55.665,55.65,55.771,56.055,55.995,56.809
1511,B,False,34.852,35.744,35.506,35.107,35.423,35.997,35.841,35.764,36.497,35.402
1512,B,False,38.745,39.678,39.765,40.076,41.116,41.481,40.121,41.351,40.913,40.596
1513,B,False,39.525,40.792,40.532,41.828,39.443,38.973,40.545,41.828,39.248,39.389
1514,B,False,25.111,24.873,24.973,25.051,24.777,24.319,24.441,24.456,24.491,24.861
1515,B,False,27.04,27.012,26.911,26.987,27.004,26.945,27.334,27.115,26.907,26.894
1516,B,False,31.143,32.059,31.833,31.83,31.332,31.686,31.779,31.311,31.512,30.887
1517,B,False,29.87,30.459,29.926,29.859,29.715,29.899,29.834,30.142,29.982,30.097
1518,B,False,44.526,43.717,43.295,42.89,42.825,43.152,42.497,42.762,42.332,42.57
1519,B,False,45.285,45.163,45.28,45.12,45.352,45.08,45.209,45.594,45.914,45.879
1520,B,False,40.943,38.26,42.341,42.22,41.274,45.134,44.767,44.163,43.054,44.039
1521,B,False,32.858,32.031,32.641,32.936,32.599,33.179,33.051,33.257,32.797,32.6
1522,B,False,36.654,36.2,36.442,35.89,36.088,35.715,35.632,35.644,35.076,35.133
1523,B,False,49.044,49.578,49.265,48.966,48.768,48.747,48.571,49.326,49.347,49.294
1524,B,False,36.358,36.822,37.115,37.294,37.222,37.496,37.019,37.47,37.596,37.075
1525,B,False,45.97,45.846,45.996,45.843,45.97,46.073,46.094,45.414,45.442,45.036
1526,B,False,47.831,47.84,47.4,47.85,47.754,47.285,47.391,46.565,46.772,47.139
1527,B,False,28.475,28.368,28.036,28.08,27.839,27.78,27.607,27.265,27.647,28.071
1528,B,False,44.958,45.861,45.988,45.946,46.071,46.384,47.419,48.306,48.368,49.473
1529,B,False,35.285,35.314,36.309,35.638,35.534,36.133,35.205,35.772,36.573,36.46
1530,B,False,32.308,31.747,32.284,32.027,31.757,31.55,31.592,31.354,31.181,31.714
1531,B,False,46.609,46.204,46.408,47.072,46.932,46.79,46.682,46.949,46.79,48.642
1532,B,False,29.369,29.968,29.892,29.953,29.725,29.505,29.485,29.248,29.4,28.929
1533,B,False,34.2,34.396,34.22,34.172,34.092,34.406,33.969,34.209,34.095,33.678
1534,B,False,50.3,47.81,49.383,48.364,48.608,47.773,49.325,46.623,48.802,48.363
1535,B,False,27.814,27.636,27.683,27.978,27.699,27.906,28.029,28.534,28.563,28.739
1536,B,False,55.247,55.029,54.914,54.841,55.21,54.893,55.01,54.146,53.811,53.399
1537,B,False,26.227,27.286,26.836,25.024,26.724,25.512,25.658,27.351,26.41,26.758
1538,B,False,43.573,42.653,40.765,41.112,41.571,41.492,42.416,43.036,42.927,41.325
1539,B,False,51.653,52.035,51.995,51.769,52.141,52.63,52.714,52.901,52.79,52.626
1540,B,False,55.038,55.143,55.966,55.335,54.945,54.657,55.523,54.95,54.543,54.273
1541,B,False,53.643,52.989,52.433,53.034,53.297,53.29,53.019,53.753,52.921,52.819
1542,B,False,30.652,30.342,29.591,29.227,29.534,29.224,30.283,29.693,28.761,29.014
1543,B,False,47.523,47.024,47.098,46.57,46.611,47.377,46.785,46.086,45.486,46.507
1544,B,False,29.673,29.16,29.208,29.315,29.687,30.395,29.774,29.919,30.15,29.917
1545,B,False,46.054,45.849,46.759,48.729,45.828,45.582,44.383,47.996,46.872,44.626
1546,B,True,46.725,46.393,46.294,46.245,46.032,46.14,45.91,45.64,46.239,46.189
1547,B,False,48.35,48.227,48.431,48.312,48.391,48.526,49.029,49.226,49.719,49.712
1548,B,False,34.289,34.44,34.596,35.154,35.148,34.964,33.869,33.854,34.602,35.08
1549,B,False,44.732,44.945,45.003,45.078,44.729,45.163,45.139,44.788,44.881,45.235
1550,B,False,50.619,50.355,49.83,49.396,49.277,49.003,48.904,48.639,48.745,48.433
1551,B,False,30.922,30.906,31.245,31.24,32.022,31.57,31.969,31.782,32.339,32.313
1552,B,False,37.501,37.414,36.881,37.021,36.93,36.638,37.028,37.247,37.427,36.773
1553,B,False,62.374,62.048,62.432,62.26,62.463,62.338,62.406,62.119,62.108,62.349
1554,B,False,34.184,34.086,34.306,34.146,34.012,33.906,33.48,33.538,33.421,33.25
1555,B,False,26.212,26.175,25.958,25.986,26.168,26.162,25.96,25.999,25.858,25.549
1556,B,True,48.738,48.865,48.314,48.054,48.643,48.347,48.215,47.958,47.994,47.787
1557,B,False,37.424,37.011,37.544,37.854,37.923,38.305,38.799,38.791,39.159,38.852
1558,B,False,35.294,35.368,35.412,35.477,34.975,34.782,34.302,34.764,34.759,34.182
1559,B,False,35.496,36.461,35.379,35.831,35.844,35.389,35.699,35.992,35.365,35.204
1560,B,False,46.346,46.112,45.918,46.278,46.484,46.9,46.984,46.774,47.279,47.157
1561,B,False,43.425,42.129,41.738,40.407,40.782,38.999,39.048,38.269,37.843,37.095
1562,B,False,41.843,41.796,41.658,41.6,41.735,41.863,42.24,42.371,42.142,42.508
1563,B,False,28.667,29.199,28.85,29.19,29.703,29.072,29.455,29.581,30.339,30.429
1564,B,True,29.695,30.009,29.981,29.652,30.154,30.397,30.437,30.206,30.278,31.911
1565,B,False,54.39,54.615,54.843,55.443,56.16,56.78,56.843,56.834,56.542,57.26
1566,B,False,58.874,58.76,58.963,58.669,58.58,58.689,58.637,58.436,58.355,58.291
1567,B,False,32.753,32.707,32.601,32.353,32.024,32.186,32.105,31.944,31.679,31.816
1568,B,False,26.422,26.556,26.398,26.474,26.218,26.232,26.265,26.328,26.321,26.204
1569,B,False,31.536,31.217,30.825,31.161,31.089,30.737,30.515,30.507,30.843,30.931
1570,B,False,38.82,40.532,40.313,39.896,39.866,38.562,40.422,39.204,37.405,37.329
1571,B,False,32.292,32.203,31.636,31.517,30.959,30.838,31.028,30.855,30.617,30.541
1572,B,False,50.552,50.404,50.611,50.459,50.233,50.035,49.753,49.78,49.571,49.396
1573,B,True,28.813,29.162,29.23,29.283,29.073,28.961,28.759,28.757,28.649,28.718
1574,B,True,31.406,29.807,31.328,31.493,31.86,30.626,31.054,30.309,31.801,32.043
1575,B,False,28.489,28.597,28.527,28.801,28.884,28.887,29.346,29.587,29.529,29.952
1576,B,False,49.932,51.498,51.683,49.756,51.732,50.249,49.378,48.398,49.448,48.899
1577,B,False,57.639,56.606,59.316,57.052,58.541,57.325,55.973,53.265,55.941,56.573
1578,B,False,48.328,48.482,47.995,48.24,47.719,48.043,48.281,48.287,48.061,48.542
1579,B,False,28.988,28.886,29.639,29.384,28.622,29.084,29.208,29.21,29.296,29.497
1580,B,False,39.582,40.122,40.538,40.318,39.949,39.783,40.063,39.6,40.826,40.208
1581,B,False,53.225,53.703,53.706,54.25,53.978,53.808,54.137,54.17,54.107,54.132
1582,B,False,35.467,36.083,36.363,35.712,35.691,35.333,35.057,35.47,35.616,35.932
1583,B,False,30.706,30.535,29.854,30.341,31.898,30.459,31.087,31.24,31.222,30.371
1584,B,False,33.352,34.177,33.689,31.789,33.462,33.138,34.442,32.887,31.519,32.921
1585,B,False,39.891,38.685,40.464,40.529,40.616,41.253,40.989,41.459,41.468,41.382
1586,B,False,49.438,49.028,49.452,49.857,49.888,49.57,49.922,50.01,49.931,50.42
1587,B,False,53.076,52.79,52.722,52.257,52.315,51.89,51.825,51.736,51.054,50.88
1588,B,True,25.433,25.383,25.513,25.882,25.672,25.718,25.788,25.841,25.595,25.357
1589,B,False,55.333,54.84,54.607,54.45,54.568,54.51,54.714,54.02,53.428,53.507
1590,B,False,49.827,50.97,50.758,49.755,50.444,50.872,50.164,51.457,51.962,51.595
1591,B,False,37.54,37.448,39.289,38.413,37.807,38.594,37.791,38.342,37.974,37.505
1592,B,False,54.527,54.693,54.984,54.738,54.854,54.693,55.017,54.712,54.493,54.926
1593,B,True,30.121,29.35,28.784,29.114,29.065,29.404,29.288,29.139,29.085,29.57
1594,B,False,45.155,44.536,43.863,43.847,44.362,44.411,44.939,45.425,45.401,45.226
1595,B,False,34.025,33.385,33.633,33.58,34.228,33.449,33.267,33.468,34.631,34.874
1596,B,False,36.126,31.328,32.316,31.739,32.082,30.301,30.856,31.793,31.853,31.375
1597,B,False,55.029,54.914,54.841,55.21,54.893,55.01,54.146,53.811,53.399,53.653
1598,B,False,31.376,31.139,31.253,31.358,31.03,30.519,30.109,29.84,30.121,29.35
1599,B,False,63.705,64.491,63.514,61.046,62.008,63.116,63.137,64.537,63.539,65.048
1600,B,False,39.71,39.362,39.206,38.96,39.365,39.611,39.946,40.05,39.757,39.667
1601,B,False,30.881,31.608,31.432,31.071,31.22,30.626,31.033,31.26,31.224,31.458
1602,B,False,32.136,31.889,32.068,32.047,31.805,31.804,31.813,32.008,32.04,31.719
1603,B,False,22.755,22.66,22.663,22.723,23.011,23.054,23.129,23.166,23.133,23.083
1604,B,False,37.336,37.877,37.092,38.446,37.865,38.813,38.624,38.967,39.749,39.39
1605,B,False,42.314,42.069,42.385,42.335,42.172,42.42,42.991,42.519,42.378,42.389
1606,B,False,32.197,35.43,34.957,32.462,32.194,30.484,32.405,34.884,32.728,35.469
1607,B,False,49.721,49.97,49.863,49.975,50.213,50.369,50.455,50.91,51.147,51.195
1608,B,False,28.172,27.89,27.691,27.554,27.586,27.652,27.76,27.526,27.602,27.661
1609,B,False,43.541,43.635,43.775,43.867,43.918,43.947,43.991,44.475,44.495,44.419
1610,B,False,37.453,38.022,39.113,39.906,42.245,42.319,43.79,44.602,45.675,46.335
1611,B,False,33.232,33.561,33.502,32.521,31.9,31.273,31.874,31.384,30.993,31.11
1612,B,False,53.789,53.596,53.706,54.161,54.112,53.999,54.174,53.8,53.64,53.316
1613,B,False,29.932,29.694,30.133,29.87,29.724,30.301,30.128,30.034,30.264,29.734
1614,B,False,28.655,29.198,28.947,28.75,29.408,29.199,29.399,28.307,27.808,28.881
1615,B,True,27.507,28.462,27.161,27.895,26.711,28.676,27.237,26.631,27.126,26.803
1616,B,False,42.578,40.77,41.306,40.806,42.657,41.379,41.034,41.937,38.627,40.388
1617,B,False,47.094,47.271,47.274,47.238,47.343,47.322,47.026,47.26,47.374,47.454
1618,B,False,38.001,37.816,37.903,37.65,37.504,37.282,37.145,37.197,37.122,37.352
1619,B,False,32.634,32.888,32.37,31.778,31.633,31.661,31.295,30.846,30.891,31.836
1620,B,False,37.224,37.335,37.695,37.132,36.624,37.064,36.87,36.671,36.162,35.933
1621,B,False,41.244,40.954,40.878,39.549,42.097,44.658,45.365,44.767,45.761,46.271
1622,B,False,62.126,61.474,61.206,60.167,60.381,59.297,58.724,59.563,59.431,60.276
1623,B,False,33.289,32.355,31.938,31.536,31.758,30.758,30.662,29.488,29.313,29.401
1624,B,False,37.45,37.894,37.578,38.198,37.971,38.918,38.29,38.362,38.097,38.507
1625,B,False,36.694,36.979,36.506,35.768,36.898,37.31,37.195,36.088,38.656,37.819
1626,B,False,58.963,58.669,58.58,58.689,58.637,58.436,58.355,58.291,58.359,58.157
1627,B,False,25.068,25.013,25.152,25.101,24.886,24.937,24.964,25.347,25.117,25.005
1628,B,False,34.246,34.363,35.085,35.101,35.033,34.886,35.024,35.138,34.746,34.764
1629,B,False,32.504,32.479,32.052,31.879,32.379,31.877,31.903,31.401,30.906,31.194
1630,B,False,55.485,55.253,55.665,55.65,55.771,56.055,55.995,56.809,56.367,56.181
1631,B,True,32.197,32.064,31.484,31.627,31.676,31.388,30.848,31.031,30.714,30.833
1632,B,True,37.255,36.539,36.191,36.072,36.441,36.491,36.416,36.165,36.206,36.033
1633,B,False,42.375,42.153,42.623,42.708,42.747,42.517,42.307,42.132,42.014,41.806
1634,B,False,46.454,46.181,45.641,45.742,46.134,46.366,46.609,46.204,46.408,47.072
1635,B,False,59.562,59.614,60.284,60.401,60.909,59.738,59.5,59.652,58.998,58.366
1636,B,False,32.59,32.827,32.798,32.609,32.353,32.301,32.353,32.011,31.876,32.134
1637,B,False,44.21,43.63,43.685,44.075,43.824,43.482,43.983,43.56,43.522,43.504
1638,B,False,48.876,48.858,47.73,47.601,51.412,48.191,48.449,49.357,54.298,48.668
1639,B,True,30.347,28.669,28.765,28.031,27.664,28.668,28.453,27.789,27.268,27.576
1640,B,False,44.871,44.779,44.814,44.888,44.762,44.669,44.83,44.869,45.001,45.157
1641,B,False,33.438,33.142,33.09,33.204,33.101,32.903,32.915,32.928,33.022,32.817
1642,B,False,38.19,37.213,38.332,37.304,44.762,42.548,50.977,38.288,37.767,37.733
1643,B,False,29.374,29.45,29.389,29.355,28.804,29.186,29.073,28.742,28.794,28.665
1644,B,False,30.145,29.853,29.862,30.241,30.193,30.467,30.099,30.165,30.344,30.239
1645,B,False,51.641,51.594,51.043,51.363,51.654,51.368,51.518,51.612,51.747,51.405
1646,B,False,30.368,30.246,30.343,30.454,30.632,29.972,30.363,29.934,30.43,30.061
1647,B,False,26.961,26.729,26.55,26.643,25.771,25.795,26.649,25.831,25.727,26.342
1648,B,False,32.161,31.976,32.271,32.033,32.95,32.364,32.564,32.644,32.094,31.937
1649,B,False,55.966,55.272,55.419,55.227,54.438,54.124,54.156,54.39,54.615,54.843
1650,B,False,36.995,35.833,36.895,39.322,38.901,41.212,42.007,42.076,40.077,40.086
1651,B,False,27.251,27.127,27.762,27.758,26.968,27.911,27.181,27.051,27.174,27.204
1652,B,False,42.389,42.58,42.811,42.759,42.387,42.924,42.728,42.731,42.912,42.743
1653,B,False,29.958,30.135,30.163,30.048,29.496,29.94,29.748,29.467,29.681,30.11
1654,B,False,46.137,45.447,45.137,45.58,45.034,45.772,46.504,45.579,46.214,46.452
1655,B,False,51.766,51.813,51.91,51.425,51.483,51.935,51.735,50.627,51.07,51.504
1656,B,False,40.399,40.371,40.21,39.947,41.281,40.621,40.65,41.132,41.78,41.827
1657,B,True,31.843,31.772,31.961,31.196,31.238,31.255,31.263,31.474,31.212,31.77
1658,B,False,25.105,24.899,25.191,25.269,25.412,25.206,25.164,24.932,24.919,25.226
1659,B,False,35.968,35.488,35.416,35.377,35.304,35.337,35.352,34.975,35.072,35.121
1660,B,False,38.125,38.532,38.614,37.899,37.43,37.691,38.039,36.865,36.553,37.607
1661,B,False,36.812,37.164,36.967,36.534,37.293,37.658,37.813,37.335,37.431,37.734
1662,B,False,53.37,53.54,52.2,54.336,54.449,54.407,54.323,54.245,54.621,54.858
1663,B,False,26.63,26.664,26.246,26.315,26.522,26.79,26.086,26.714,26.863,26.995
1664,B,True,38.837,38.967,38.589,38.034,37.557,37.787,36.743,36.41,36.042,35.829
1665,B,False,34.774,34.822,34.282,35.368,34.338,34.317,35.255,35.605,34.919,35.609
1666,B,False,49.805,46.998,50.164,49.158,47.373,46.763,46.255,46.948,44.364,43.966
1667,B,False,42.33,42.714,42.715,42.739,42.543,41.933,42.53,43.156,44.536,43.73
1668,B,False,53.638,53.85,54.136,54.215,54.062,54.628,54.447,54.57,54.605,54.692
1669,B,False,31.814,32.208,32.318,32.253,31.875,31.704,31.528,31.3,31.711,31.966
1670,B,False,47.491,47.94,48.084,47.83,47.979,48.075,47.914,48.328,48.469,48.564
1671,B,False,28.553,28.669,27.979,27.947,28.546,27.082,27.844,27.712,27.893,28.084
1672,B,False,28.54,28.096,29.109,29.618,29.523,30.089,29.923,30.607,30.721,30.476
1673,B,False,49.841,50.506,51.376,51.255,50.412,52.069,52.232,52.819,52.684,51.668
1674,B,False,30.361,31.019,30.945,31.11,30.875,30.96,30.714,30.674,30.759,31.096
1675,B,False,29.381,29.831,30.013,30.594,30.237,30.949,32.161,31.976,32.271,32.033
1676,B,False,59.601,60.64,60.113,59.223,58.564,57.993,59.223,58.678,56.222,54.304
1677,B,False,33.631,32.561,32.683,33.473,33.46,32.725,33.078,32.555,32.936,33.103
1678,B,False,30.218,30.08,29.525,29.932,29.945,29.954,30.28,30.129,30.358,30.397
1679,B,False,37.804,37.515,37.466,37.064,37.069,37.01,37.195,37.769,38.186,37.642
1680,B,False,27.505,27.507,28.217,27.846,27.838,27.463,27.402,27.214,27.182,27.076
1681,B,False,42.947,44.88,43.652,43.739,44.313,43.4,43.847,44.109,43.01,41.849
1682,B,False,30.478,30.354,31.194,31.239,31.213,30.754,31.178,30.887,31.355,31.157
1683,B,False,30.065,29.784,30.176,30.443,29.879,29.955,29.859,30.021,30.675,30.884
1684,B,False,35.331,34.594,34.27,34.792,34.696,34.884,34.605,35.045,34.385,34.8
1685,B,False,48.922,50.327,51.574,50.234,46.728,50.591,48.093,46.969,48.49,48.369
1686,B,False,45.961,45.773,45.72,45.43,45.198,45.463,45.917,45.367,45.259,45.704
1687,B,False,32.07,32.246,31.987,31.554,31.021,31.933,32.399,32.626,32.13,32.848
1688,B,False,58.367,58.988,59.307,58.352,58.246,58.71,58.352,58.457,57.89,58.119
1689,B,False,28.784,29.114,29.065,29.404,29.288,29.139,29.085,29.57,29.889,29.779
1690,B,False,28.323,27.712,28.247,28.307,28.071,28.448,28.949,30.25,29.586,28.371
1691,B,False,31.529,34.724,32.147,31.684,32.278,33.053,31.611,30.884,30.829,30.489
1692,B,False,34.406,34.794,34.772,34.37,34.018,34.134,34.082,33.98,33.767,33.781
1693,B,False,34.799,34.66,34.909,34.796,34.988,34.761,34.678,34.881,34.9,34.924
1694,B,False,29.028,29.379,29.636,29.972,30.547,30.598,30.271,30.792,30.147,30.392
1695,B,False,36.563,37.373,36.586,36.475,38.539,37.676,39.689,39.57,40.505,40.258
1696,B,False,31.42,31.548,31.419,31.914,31.212,31.285,31.083,31.423,31.619,31.536
1697,B,False,38.334,37.939,38.136,37.649,37.521,37.477,37.392,36.897,36.799,36.801
1698,B,False,27.922,28.245,27.665,28.607,27.675,27.331,27.507,27.367,27.722,27.116
1699,B,False,35.186,35.183,35.78,35.22,34.977,35.123,35.635,35.829,35.557,35.153
1700,B,False,26.92,27.477,26.771,27.095,26.634,27.703,27.075,27.678,26.598,26.754
1701,B,False,42.698,42.685,43.259,43.289,43.375,43.678,43.55,43.234,43.032,43.364
1702,B,False,53.209,53.419,53.174,52.479,52.473,52.421,52.841,52.929,52.736,52.986
1703,B,False,38.68,38.872,39.393,38.794,38.653,39.525,39.222,39.208,39.167,39.084
1704,B,False,48.923,48.664,48.504,48.341,47.993,47.844,47.507,47.43,47.112,46.935
1705,B,False,49.377,49.041,49.188,49.126,49.794,49.618,49.785,49.786,49.875,50.228
1706,B,False,39.142,37.666,37.737,38.701,38.78,39.173,39.221,38.418,38.108,38.086
1707,B,True,35.912,36.218,36.057,36.221,35.915,35.658,35.555,35.601,35.429,35.495
1708,B,False,31.254,31.482,31.362,30.959,31.708,31.609,31.479,31.207,30.123,29.928
1709,B,False,37.619,37.479,36.952,37.639,37.487,37.123,37.356,39.106,38.612,38.574
1710,B,False,53.487,53.491,54.736,56.417,53.551,54.802,55.074,52.953,54.126,53.344
1711,B,False,40.049,41.585,40.589,41.733,41.413,40.811,42.888,41.6,40.885,38.387
1712,B,False,47.357,47.413,47.58,47.603,47.436,47.955,47.835,48.0,47.311,47.971
1713,B,False,47.149,47.656,47.56,47.343,47.131,47.67,47.943,48.532,48.362,48.239
1714,B,False,52.908,52.98,53.31,53.636,53.727,53.923,53.961,53.79,53.704,53.616
1715,B,False,33.002,33.165,32.934,32.803,33.105,33.028,32.994,32.937,32.49,32.739
1716,B,False,58.896,57.346,55.961,55.908,54.35,53.926,56.335,54.793,54.216,51.037
1717,B,False,37.704,38.745,39.678,39.765,40.076,41.116,41.481,40.121,41.351,40.913
1718,B,False,28.296,28.194,28.476,28.369,28.426,28.466,28.541,28.558,28.336,28.47
1719,B,False,36.855,37.11,37.071,37.284,37.123,37.928,38.313,38.014,38.384,38.019
1720,B,False,46.94,46.333,45.663,46.418,47.302,47.861,46.645,47.364,45.826,45.152
1721,B,False,45.092,45.316,44.966,45.605,45.664,46.195,45.745,44.523,44.499,45.025
1722,B,False,27.988,28.476,27.989,28.404,28.617,28.482,28.351,27.975,28.385,28.184
1723,B,False,32.921,33.143,32.861,32.835,32.923,32.59,32.827,32.798,32.609,32.353
1724,B,False,36.683,36.497,36.779,36.155,36.587,35.869,36.272,36.712,36.836,36.653
1725,B,False,28.637,28.394,28.596,29.206,29.949,29.001,28.919,28.43,27.529,27.789
1726,B,False,48.671,54.03,51.757,52.69,53.311,51.887,51.134,55.239,53.62,54.162
1727,B,False,41.782,40.55,39.295,39.518,42.051,44.463,42.054,41.002,40.902,41.842
1728,B,False,46.794,46.365,46.224,46.316,46.905,46.14,46.382,47.004,46.96,46.845
1729,B,False,33.294,32.758,32.581,33.726,33.541,33.295,32.614,32.831,33.486,33.248
1730,B,False,37.729,37.436,37.473,37.189,37.043,37.194,37.065,36.682,36.408,36.337
1731,B,False,53.675,53.434,53.372,53.406,53.272,52.7,52.467,52.23,51.689,51.156
1732,B,False,58.194,59.033,58.621,58.091,58.049,57.855,57.482,57.492,57.141,57.038
1733,B,False,31.267,31.314,31.254,31.487,31.644,31.469,31.609,31.539,31.547,31.261
1734,B,False,37.312,38.064,37.949,37.475,36.845,36.748,35.947,35.965,36.468,35.423
1735,B,False,27.368,28.301,27.164,27.406,28.17,28.011,27.451,27.951,28.055,27.72
1736,B,False,44.357,44.686,44.996,45.765,45.488,45.244,44.922,44.862,44.86,44.85
1737,B,False,29.386,29.214,29.181,29.646,29.466,28.922,28.927,29.43,29.749,30.017
1738,B,False,50.299,50.561,50.913,50.642,50.261,50.146,50.229,50.286,50.346,50.245
1739,B,False,35.943,36.213,35.496,35.481,35.65,35.605,35.74,35.86,35.749,35.455
1740,B,False,34.288,34.339,34.639,34.313,34.474,35.203,35.222,35.508,35.71,35.41
1741,B,False,44.514,43.875,43.82,44.33,44.03,43.197,44.079,44.354,43.996,43.878
1742,B,False,30.989,29.753,29.94,29.6,29.708,29.86,30.426,30.796,32.228,31.707
1743,B,False,48.876,49.41,48.529,48.43,48.318,47.696,47.622,47.335,47.323,47.278
1744,B,False,47.722,45.966,47.147,47.745,46.21,44.006,44.134,44.855,43.152,44.277
1745,B,False,37.369,38.151,37.989,37.659,38.061,37.712,37.267,38.967,38.817,38.097
1746,B,False,0.0,0.0,23.38,36.565,37.255,37.902,37.026,37.689,40.122,33.81
1747,B,False,33.814,34.124,34.342,34.101,34.382,35.086,34.251,33.869,34.174,33.818
1748,B,False,28.765,28.031,27.664,28.668,28.453,27.789,27.268,27.576,27.883,27.645
1749,B,False,45.345,45.796,45.419,45.31,45.636,45.076,44.601,44.523,45.065,45.284
1750,B,False,29.665,29.419,29.072,27.952,29.506,27.702,27.882,28.743,29.179,29.501
1751,B,False,26.466,26.482,25.458,25.578,26.036,26.253,26.547,26.984,28.721,29.833
1752,B,False,31.509,32.193,31.75,32.034,31.296,31.506,31.447,31.756,31.681,31.148
1753,B,False,35.669,37.207,37.059,35.885,34.751,35.456,36.231,34.966,34.408,33.905
1754,B,False,28.638,28.592,28.735,28.69,28.854,28.773,28.85,28.822,29.023,28.805
1755,B,False,41.845,41.69,42.072,42.03,39.799,41.132,43.269,42.82,42.146,40.788
1756,B,True,41.472,42.073,42.58,42.58,43.646,43.836,45.407,43.858,44.661,44.004
1757,B,False,48.011,48.344,48.555,47.922,47.824,48.057,47.722,47.497,47.481,47.94
