,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10
301,M,False,94.878,95.069,94.653,94.649,94.181,93.815,93.056,92.315,92.009,91.178
302,M,False,72.483,74.084,73.164,73.421,73.375,72.368,72.346,72.092,72.076,71.997
303,M,True,112.75,113.73,114.91,116.73,119.64,120.15,122.18,122.64,122.68,121.32
304,M,True,119.68,119.02,118.81,118.0,117.07,116.27,115.53,115.63,115.5,114.32
305,M,False,115.78,116.58,117.13,117.97,118.42,120.08,121.6,122.78,122.28,122.17
306,M,False,90.199,93.269,77.867,95.468,100.26,76.452,94.859,93.949,101.57,93.982
307,M,True,96.035,97.06,97.575,97.071,97.238,96.791,97.174,96.564,96.617,96.442
308,M,False,95.918,95.878,95.86,95.804,95.899,96.101,96.171,96.719,81.722,82.038
309,M,False,112.42,114.09,114.88,116.31,115.62,116.54,117.11,116.93,117.59,117.2
310,M,True,62.084,58.864,68.413,65.574,68.395,63.541,63.415,68.292,62.873,63.373
311,M,False,62.434,64.146,64.775,66.316,66.802,67.532,64.918,67.305,67.431,68.241
312,M,True,109.31,109.73,110.99,111.0,111.68,111.46,112.56,112.15,112.42,111.91
313,M,False,111.0,111.68,111.46,112.56,112.15,112.42,111.91,112.58,111.94,112.35
314,M,False,92.745,92.398,92.871,92.805,92.65,93.486,93.557,93.576,93.855,93.319
315,M,True,113.11,113.34,113.6,113.26,112.88,113.73,112.34,112.28,112.26,110.95
316,M,False,109.32,109.08,109.74,110.12,109.39,109.43,109.79,109.61,109.88,108.89
317,M,False,107.72,107.21,106.3,106.5,105.5,106.15,105.6,105.84,105.59,106.27
318,M,False,102.43,102.74,102.91,103.66,103.41,104.29,104.27,104.54,105.49,106.14
319,M,False,126.03,125.02,123.95,123.8,122.84,121.61,120.31,119.26,118.53,118.12
320,M,True,120.82,121.1,121.93,122.38,121.96,121.91,123.17,124.12,123.97,123.19
321,M,False,118.94,118.14,117.24,115.78,115.19,114.64,114.25,113.63,113.69,113.98
322,M,True,74.333,75.049,68.104,68.613,68.31,68.263,68.347,69.665,67.547,68.503
323,M,True,86.302,89.934,84.889,86.238,87.066,87.469,84.998,83.69,84.121,85.203
324,M,True,81.155,83.056,79.952,83.442,82.327,82.196,81.249,81.895,80.416,80.182
325,M,False,82.22,83.375,82.904,83.813,82.961,83.547,83.752,84.555,83.764,83.08
326,M,False,87.405,87.949,88.112,89.015,88.948,89.084,89.663,89.762,89.894,89.881
327,M,False,86.055,85.889,86.031,85.312,86.499,89.537,86.995,86.093,86.715,86.07
328,M,False,111.69,111.94,112.13,113.64,112.57,113.49,112.76,113.74,115.33,117.57
329,M,True,95.091,95.219,95.376,95.308,95.223,95.455,95.694,95.642,96.021,96.239
330,M,False,78.033,77.285,77.198,78.752,77.973,77.156,79.808,77.919,81.035,82.909
331,M,False,84.081,83.63,83.351,82.839,81.827,81.832,81.314,80.436,80.269,80.267
332,M,False,78.111,79.44,89.905,73.395,68.389,54.393,78.85,92.697,56.293,93.392
333,M,False,81.855,58.681,57.836,53.597,50.743,55.681,62.867,56.196,57.81,57.993
334,M,False,61.276,54.503,55.754,56.929,54.318,56.088,68.859,57.015,60.328,59.553
335,M,False,56.088,68.859,57.015,60.328,59.553,59.142,67.961,58.862,61.869,62.431
336,M,False,80.804,82.996,75.831,79.036,71.904,76.12,83.623,80.397,80.929,84.431
337,M,False,83.377,82.801,79.548,78.353,82.573,87.802,84.198,83.86,83.124,82.175
338,M,True,93.05,93.599,93.322,93.696,92.194,91.87,91.372,92.098,91.337,89.922
339,M,False,92.098,91.337,89.922,89.54,90.149,90.303,89.817,90.532,90.863,91.752
340,M,False,94.532,91.523,89.359,94.357,94.924,94.949,94.38,94.263,95.131,93.799
341,M,True,100.87,100.93,101.23,101.66,101.37,100.91,100.75,102.27,102.45,101.69
342,M,False,106.8,106.48,106.44,106.54,104.97,104.06,102.36,101.94,101.17,100.52
343,M,True,116.55,118.12,119.43,120.58,120.96,120.65,119.41,118.3,117.72,117.0
344,M,True,114.74,114.55,114.27,113.13,112.33,111.55,110.41,109.9,108.8,107.94
345,M,False,107.5,106.94,106.83,106.74,106.72,106.4,107.45,107.28,107.39,107.62
346,M,False,110.3,110.1,110.55,110.88,110.42,110.45,110.49,110.83,109.65,109.16
347,M,False,111.21,111.14,110.47,110.64,110.37,111.17,111.13,111.17,113.5,114.63
348,M,False,107.37,108.26,109.64,110.32,111.61,112.72,114.13,114.86,115.29,115.97
349,M,False,112.19,111.49,110.97,110.86,110.51,110.72,111.25,111.54,111.36,111.38
350,M,False,118.92,119.14,118.9,118.76,117.66,117.8,118.53,118.37,118.02,117.21
351,M,True,112.06,111.51,111.61,111.64,111.5,111.02,110.82,111.48,111.25,110.86
352,M,False,111.64,111.27,110.28,110.32,109.64,110.11,109.55,109.62,109.3,109.76
353,M,False,109.56,109.43,109.11,109.44,109.15,108.93,108.75,108.71,109.53,109.59
354,M,False,113.77,113.07,113.77,113.76,114.89,114.89,115.47,116.11,117.78,118.16
355,M,True,110.48,110.02,109.74,108.63,108.37,107.72,107.33,106.55,106.74,106.96
356,M,False,110.85,111.37,111.99,112.63,113.52,113.95,113.43,113.67,112.54,112.48
357,M,False,108.93,109.21,108.89,108.5,107.93,107.72,107.64,107.06,106.22,105.45
358,M,True,111.88,112.41,111.47,111.19,111.0,109.96,109.99,110.41,111.3,111.56
359,M,True,112.05,111.49,110.49,110.97,110.62,109.04,109.88,110.6,112.67,114.26
360,M,True,117.36,117.18,117.13,117.59,114.51,114.31,114.13,114.08,114.7,114.12
361,M,True,118.43,120.1,120.07,121.7,121.39,121.07,119.83,119.36,119.17,118.26
362,M,True,118.01,115.45,115.18,114.62,114.66,114.0,114.21,114.67,114.87,114.64
363,M,True,120.68,120.48,121.09,121.17,121.2,121.45,122.49,121.53,122.5,121.14
364,M,True,121.45,122.49,121.53,122.5,121.14,121.05,120.64,119.54,119.28,119.98
365,M,False,116.68,118.08,117.83,117.43,118.99,119.25,120.04,121.84,123.03,122.58
366,M,False,123.78,123.62,123.15,122.17,120.77,119.98,118.48,117.85,117.22,115.81
367,M,True,124.84,124.84,124.99,125.28,125.93,126.09,126.2,126.23,126.81,126.71
368,M,False,115.96,115.65,116.21,117.04,116.96,116.44,116.12,115.93,116.03,116.78
369,M,False,116.44,116.12,115.93,116.03,116.78,116.99,116.92,117.92,116.6,117.28
370,M,False,119.74,120.71,121.18,122.47,123.16,123.98,124.89,124.78,125.2,124.87
371,M,False,99.808,99.949,99.558,99.174,99.367,99.836,100.62,100.48,101.98,102.5
372,M,False,93.191,91.749,91.388,90.791,91.425,90.638,91.628,91.995,92.792,94.068
373,M,False,108.1,109.02,109.89,110.44,111.5,111.64,112.05,112.39,112.93,112.61
374,M,False,90.389,93.594,92.45,90.928,91.329,92.149,91.14,92.081,94.199,93.352
375,M,False,80.198,81.521,81.004,82.238,83.679,82.813,81.281,81.493,81.413,84.494
376,M,False,72.423,72.321,72.694,72.432,72.955,72.766,73.224,72.946,73.386,73.042
377,M,False,121.55,121.43,121.76,121.9,122.49,122.42,122.97,122.42,122.11,121.68
378,M,False,114.49,115.16,114.9,116.4,116.77,116.2,116.17,116.82,117.42,115.84
379,M,True,106.88,110.8,107.55,116.33,96.149,102.86,97.724,90.327,96.044,97.721
380,M,True,98.579,97.191,95.061,104.14,103.9,99.854,100.2,100.38,100.63,100.96
381,M,True,104.42,104.44,102.3,102.86,101.34,100.64,100.73,101.01,102.07,97.787
382,M,False,106.76,109.37,108.88,110.18,107.87,110.29,109.77,109.92,109.55,107.51
383,M,False,109.54,110.52,113.05,111.12,113.33,115.51,115.12,118.19,118.61,119.29
384,M,False,122.25,122.86,121.65,122.98,120.96,119.09,119.36,118.68,118.75,116.88
385,M,True,110.59,109.65,108.18,107.97,107.41,106.6,106.52,105.98,106.12,107.58
386,M,False,108.73,109.57,110.78,111.88,113.94,115.11,117.42,118.92,118.95,119.4
387,M,False,104.87,103.04,95.88,93.118,92.275,102.86,98.584,93.446,92.46,84.031
388,M,True,97.64,97.155,96.731,95.598,95.665,95.472,94.117,93.832,92.891,92.696
389,M,True,78.248,78.195,78.792,79.17,81.64,79.935,81.084,79.769,79.829,79.685
390,M,False,79.158,81.725,79.766,84.693,86.602,81.569,87.068,90.514,82.841,82.283
391,M,False,114.48,114.16,114.36,114.86,114.16,115.01,116.46,117.54,117.75,118.61
392,M,False,78.574,85.391,87.254,87.106,88.691,89.834,89.126,88.72,90.599,92.024
393,M,True,115.71,116.4,117.59,116.74,115.91,115.14,115.38,117.86,119.01,121.29
394,M,False,122.93,122.77,120.91,120.6,120.62,122.27,123.33,120.44,121.85,123.06
395,M,False,124.8,123.86,124.11,123.7,124.46,125.2,123.78,123.93,123.53,124.0
396,M,False,81.77,81.305,81.055,81.15,81.414,80.959,81.563,83.127,83.107,84.552
397,M,False,72.859,73.31,73.354,73.493,72.845,72.457,73.304,73.69,75.179,75.01
398,M,False,108.02,107.64,107.18,105.77,104.99,104.67,104.53,105.31,105.37,104.68
399,M,False,102.1,102.26,102.35,102.01,102.07,101.87,102.42,102.94,103.24,104.01
400,M,True,90.904,90.602,91.213,91.548,90.02,89.435,92.721,92.031,92.816,91.952
401,M,False,82.001,79.999,79.509,78.538,78.237,77.909,76.145,76.936,76.489,75.866
402,M,False,78.65,78.576,78.006,80.434,79.084,76.833,81.879,76.743,74.865,79.708
403,M,False,78.296,78.205,75.545,75.026,74.794,77.11,77.032,77.76,76.444,75.946
404,M,False,116.73,116.6,117.61,119.08,121.38,120.34,121.51,122.27,122.17,122.21
405,M,False,100.88,100.84,100.22,100.24,100.03,100.17,100.55,101.25,101.38,101.87
406,M,True,88.169,82.614,81.146,82.964,87.766,83.24,77.927,78.007,81.612,85.594
407,M,True,80.043,77.864,77.662,80.282,82.862,81.81,77.509,81.674,81.372,82.973
408,M,True,88.668,91.852,86.758,87.569,89.478,90.68,88.951,86.874,88.72,85.019
409,M,True,100.84,101.83,102.05,102.13,101.74,101.63,101.3,101.36,101.32,101.1
410,M,True,88.228,84.642,87.19,87.725,85.159,86.747,89.541,84.56,84.805,86.337
411,M,False,155.29,153.73,152.55,151.16,152.09,147.44,147.09,146.47,146.67,144.6
412,M,False,92.667,95.533,94.087,95.833,95.47,95.966,96.575,91.27,92.477,92.567
413,M,False,97.6,97.985,98.145,98.381,98.137,97.948,97.325,97.154,97.06,96.774
414,M,False,87.716,89.126,88.222,88.945,88.855,88.859,88.814,89.39,89.731,90.333
415,M,False,71.424,75.437,74.635,70.792,73.699,70.356,77.236,72.556,70.546,73.052
416,M,False,104.17,104.12,103.31,103.13,103.75,103.66,103.88,104.22,105.28,104.46
417,M,False,77.202,77.455,77.936,77.945,77.973,76.975,77.957,78.123,77.432,77.178
418,M,True,77.692,77.355,79.915,81.469,80.494,78.939,77.308,79.206,77.379,79.269
419,M,False,94.182,94.627,93.197,93.334,93.29,93.724,94.878,95.546,95.399,95.329
420,M,False,97.071,96.234,95.861,95.248,94.175,92.769,92.836,91.353,91.274,90.502
421,M,False,89.737,89.425,90.748,89.795,90.321,90.149,90.597,89.941,89.168,88.686
422,M,False,100.68,99.03,98.866,97.995,99.045,98.854,99.998,100.78,100.93,102.35
423,M,True,128.51,128.9,129.39,128.58,128.06,128.53,128.9,128.02,127.05,126.66
424,M,False,129.39,128.58,128.06,128.53,128.9,128.02,127.05,126.66,126.76,126.72
425,M,False,132.19,132.07,130.96,131.71,130.46,129.21,128.81,128.37,128.45,127.28
426,M,True,71.472,68.933,76.442,74.69,72.457,79.289,73.619,76.123,76.058,76.377
427,M,True,92.396,92.394,91.835,91.182,90.88,91.508,91.239,91.218,91.168,91.295
428,M,False,95.562,95.666,95.185,94.719,94.466,94.808,94.026,94.112,93.963,93.971
429,M,False,98.404,99.059,99.734,100.39,100.91,101.01,101.75,102.29,101.7,102.34
430,M,False,100.91,101.01,101.75,102.29,101.7,102.34,102.47,102.28,101.86,101.15
431,M,False,101.09,101.14,100.69,101.16,101.19,101.56,101.69,101.55,101.07,101.35
432,M,True,108.51,108.56,108.98,109.42,109.58,109.8,110.29,111.18,111.53,111.74
433,M,False,110.79,110.16,109.35,108.73,107.89,107.53,106.87,107.19,107.09,106.71
434,M,True,109.19,109.42,109.64,109.37,109.46,109.42,109.51,109.16,108.86,108.84
435,M,True,103.95,103.84,104.15,104.39,104.49,104.6,104.81,105.13,105.73,106.03
436,M,True,105.45,105.14,104.45,103.84,103.63,104.03,103.64,104.0,104.83,104.82
437,M,False,104.45,103.84,103.63,104.03,103.64,104.0,104.83,104.82,105.1,104.81
438,M,False,104.83,104.82,105.1,104.81,104.76,105.19,105.41,105.35,105.14,105.17
439,M,False,102.97,103.28,103.28,103.41,103.48,103.66,103.95,103.8,103.89,104.15
440,M,False,103.89,104.15,104.23,104.3,104.4,104.42,104.34,103.94,103.71,103.63
441,M,True,103.63,103.21,102.9,102.2,101.9,101.53,101.22,100.99,100.95,101.06
442,M,False,99.425,99.021,98.52,98.819,98.538,98.225,97.826,97.364,97.394,97.455
443,M,False,96.824,96.413,96.073,95.912,95.557,95.465,95.698,95.753,96.026,96.265
444,M,False,95.587,95.665,95.841,96.017,96.037,95.856,95.612,95.422,95.119,94.764
445,M,False,95.612,95.422,95.119,94.764,94.534,94.279,93.36,93.327,93.292,92.356
446,M,True,90.736,90.933,91.046,90.799,90.921,90.909,91.008,91.4,91.006,90.716
447,M,True,81.113,80.805,81.191,81.891,82.142,82.259,82.429,82.918,82.624,82.708
448,M,False,80.945,80.405,80.601,80.787,79.997,80.315,80.02,80.999,80.469,79.502
449,M,False,79.939,80.285,79.121,80.871,81.407,80.13,79.757,81.395,79.935,80.055
450,M,False,80.055,80.565,78.454,78.104,78.164,77.819,77.45,76.675,76.836,76.9
451,M,False,78.264,77.621,77.547,78.49,77.092,78.183,78.134,79.271,78.292,77.582
452,M,False,79.615,78.55,77.779,78.819,78.488,77.623,80.059,77.63,77.975,78.722
453,M,False,77.512,79.225,79.377,79.673,78.298,81.756,79.286,80.796,81.686,82.798
454,M,False,78.298,81.756,79.286,80.796,81.686,82.798,83.113,81.172,83.04,81.489
455,M,False,82.966,82.754,83.058,82.231,81.438,81.694,80.209,80.892,81.604,77.646
456,M,True,74.135,70.55,72.138,77.136,68.488,71.901,75.16,80.335,82.263,76.946
457,M,False,84.03,83.504,83.013,83.371,86.263,85.975,84.943,88.789,83.965,87.576
458,M,True,90.456,84.63,91.003,93.36,93.997,92.518,87.083,87.556,91.15,93.332
459,M,True,92.977,91.92,90.795,87.801,89.267,84.873,86.635,83.455,84.935,86.464
460,M,True,94.899,94.943,96.006,95.825,95.258,95.413,95.409,94.2,94.456,94.167
461,M,False,99.111,99.121,99.193,99.646,100.91,100.96,100.94,101.0,100.1,100.68
462,M,False,101.04,101.09,99.755,99.619,99.118,98.364,98.35,97.163,95.884,95.815
463,M,False,101.44,101.68,101.82,101.91,101.42,101.52,102.12,101.77,102.16,102.21
464,M,False,112.94,112.94,112.32,111.94,111.56,110.92,111.26,110.69,111.67,112.9
465,M,True,80.599,80.749,79.629,80.141,81.512,82.278,83.706,83.36,81.519,83.495
466,M,True,88.411,87.934,88.214,89.67,91.826,89.547,90.534,90.22,88.931,89.548
467,M,False,92.24,92.284,92.822,93.378,94.404,95.094,95.281,95.623,96.41,97.45
468,M,False,98.253,96.902,95.678,95.097,94.195,93.486,92.864,92.786,92.772,92.532
469,M,True,102.37,102.12,101.88,101.66,100.9,100.01,99.407,98.705,98.299,97.912
470,M,False,100.66,100.96,100.46,100.51,100.54,101.23,101.93,100.96,101.91,101.77
471,M,False,100.83,101.06,100.56,100.86,100.45,100.57,100.66,100.64,101.22,101.6
472,M,False,107.66,108.7,109.13,109.81,109.96,110.86,111.7,111.25,111.51,111.44
473,M,True,114.32,114.59,113.77,114.34,114.28,113.65,113.93,113.62,113.58,113.72
474,M,True,110.33,110.6,110.79,111.14,111.14,111.08,112.55,112.05,112.27,113.42
475,M,False,113.43,113.86,114.42,114.5,114.87,115.63,115.48,116.16,116.07,116.17
476,M,True,114.89,114.06,114.37,114.06,113.57,113.34,112.66,112.49,112.39,112.28
477,M,True,101.12,101.88,101.98,102.68,102.67,103.05,103.29,104.04,104.82,105.58
478,M,False,87.109,87.055,87.242,87.261,87.11,87.383,87.073,87.201,87.272,87.602
479,M,False,98.32,97.735,97.841,98.656,98.425,98.672,98.561,98.602,98.367,98.782
480,M,False,107.95,108.14,108.73,108.13,108.53,108.86,107.94,108.03,109.6,109.51
481,M,False,97.521,97.143,96.958,97.727,97.913,97.709,97.529,98.352,98.983,99.793
482,M,False,99.355,98.565,98.158,97.619,97.646,96.627,96.719,96.124,96.15,95.833
483,M,False,96.542,96.309,95.457,95.443,94.867,94.266,94.185,93.888,93.976,95.017
484,M,False,103.12,102.97,102.96,102.72,103.29,102.37,103.13,103.5,104.29,104.93
485,M,False,68.396,64.091,75.097,58.046,69.362,72.447,67.853,68.781,69.215,64.248
486,M,True,100.01,99.952,99.703,100.84,101.24,101.17,101.29,101.67,101.91,101.17
487,M,False,101.71,101.61,102.35,102.36,101.1,101.32,100.9,101.06,101.13,100.77
488,M,False,99.027,97.973,98.297,97.895,97.439,96.958,97.305,98.589,98.85,99.189
489,M,False,77.776,78.134,77.373,77.008,76.631,76.149,76.182,77.798,77.63,76.345
490,M,False,124.7,123.93,122.73,122.88,123.09,122.97,123.02,121.85,121.9,122.79
491,M,False,60.513,60.379,60.078,60.163,64.076,67.814,66.828,67.236,68.869,70.064
492,M,False,110.74,102.67,107.65,110.45,103.01,108.49,105.72,103.72,104.29,90.123
493,M,False,111.04,105.27,111.6,108.41,103.59,104.69,85.823,107.42,101.18,102.84
494,M,False,102.77,103.2,94.893,100.17,106.02,88.942,101.26,92.206,96.058,98.674
495,M,False,69.895,71.651,73.042,80.478,74.36,73.695,69.872,72.391,72.701,69.702
496,M,True,90.125,90.092,90.191,90.687,91.062,91.426,91.786,91.666,91.786,92.154
497,M,False,95.832,96.376,97.112,97.098,97.471,98.014,98.42,99.105,98.003,97.352
498,M,True,96.148,94.938,95.004,94.701,94.958,95.824,96.397,97.614,98.427,100.42
499,M,True,109.85,110.24,110.92,109.9,110.26,111.74,112.06,112.14,112.39,111.33
500,M,False,115.9,116.57,117.83,119.13,119.09,119.42,117.86,116.71,114.89,112.66
501,M,True,117.95,118.72,118.88,119.34,120.06,119.42,117.89,118.71,118.26,117.81
502,M,False,119.34,120.06,119.42,117.89,118.71,118.26,117.81,118.1,117.81,117.89
503,M,False,117.81,117.89,117.73,117.98,117.22,117.29,116.45,116.28,115.74,114.54
504,M,False,123.54,123.68,123.91,124.6,126.05,125.99,127.1,127.17,127.1,127.03
505,M,False,127.52,126.41,125.95,124.89,125.04,125.29,124.73,125.34,125.27,125.27
506,M,False,121.38,120.28,120.35,118.71,117.43,118.04,117.61,117.62,117.37,116.81
507,M,True,119.88,120.13,118.81,118.77,118.03,117.17,117.13,117.06,116.3,116.54
508,M,True,112.67,111.57,111.9,111.69,110.89,110.82,110.47,110.38,109.78,110.08
509,M,False,113.69,112.54,111.51,110.48,109.79,108.82,108.51,108.38,108.29,107.69
510,M,False,94.931,94.886,94.031,93.912,94.062,93.803,93.881,94.078,93.757,93.573
511,M,False,115.4,115.25,114.64,113.87,114.28,114.52,115.8,116.65,117.72,118.13
512,M,False,70.63,93.665,85.843,75.992,73.366,69.975,72.62,85.94,85.266,86.585
513,M,True,94.963,94.18,93.92,94.936,94.842,95.788,96.875,97.674,97.874,98.705
514,M,True,99.389,99.204,99.309,99.267,100.32,102.88,104.64,103.63,108.11,109.28
515,M,False,104.3,103.24,101.14,104.24,101.45,104.28,103.69,108.35,103.69,103.93
516,M,False,103.69,103.93,105.11,100.86,98.756,106.68,105.2,109.16,111.35,109.68
517,M,False,117.23,112.48,111.54,112.24,118.36,113.81,116.68,107.24,111.09,121.08
518,M,False,102.06,97.072,98.163,111.56,107.11,109.63,110.31,114.4,119.77,110.87
519,M,True,103.76,103.75,102.86,102.51,102.93,102.95,102.7,103.15,103.57,104.05
520,M,False,109.26,109.44,111.34,113.04,113.41,114.15,113.8,113.39,113.49,113.3
521,M,False,92.282,83.247,87.831,93.57,93.492,93.148,93.023,94.391,89.07,90.379
522,M,True,87.984,86.953,86.367,85.547,85.601,86.405,85.824,85.611,85.91,86.715
523,M,False,75.667,75.457,77.077,75.082,77.954,74.328,75.867,76.039,77.433,77.812
524,M,False,71.239,70.403,70.518,71.921,71.109,70.061,71.283,69.177,69.075,71.503
525,M,False,82.819,82.783,83.271,83.785,83.378,81.832,83.683,84.155,83.869,83.767
526,M,True,96.254,95.877,95.842,95.829,95.207,95.418,94.796,94.107,93.502,91.216
527,M,False,88.9,88.837,88.56,88.47,88.838,88.55,88.974,88.673,88.759,88.771
528,M,False,88.974,88.673,88.759,88.771,88.381,87.892,88.121,88.507,88.657,87.989
529,M,True,114.19,114.84,115.59,115.94,115.62,116.24,116.47,115.8,115.28,115.23
530,M,False,104.73,104.31,103.93,103.02,103.04,102.68,103.12,103.04,103.18,102.66
531,M,False,87.493,88.7,89.241,89.697,90.405,91.19,91.35,91.934,91.912,92.728
532,M,False,96.601,96.946,97.227,97.717,97.542,97.952,97.91,98.983,99.03,99.198
533,M,False,90.576,87.974,81.237,81.518,86.525,84.57,83.418,82.013,91.836,87.167
534,M,True,100.36,100.28,99.936,99.576,99.15,99.638,100.8,101.21,101.98,101.29
535,M,False,116.01,115.97,117.5,117.21,116.78,117.48,116.07,113.66,115.38,115.15
536,M,True,109.15,108.96,108.31,108.85,110.23,109.94,110.03,109.18,109.65,110.27
537,M,True,112.93,112.83,113.36,112.65,112.64,113.63,114.3,113.13,113.18,112.21
538,M,False,111.28,111.42,113.92,115.2,116.53,117.9,117.99,117.89,117.2,116.25
539,M,True,120.82,118.46,117.04,116.91,116.17,114.71,114.0,112.51,112.83,111.96
540,M,False,111.81,111.27,110.6,110.36,109.58,109.46,109.23,109.21,108.71,109.03
541,M,True,111.26,110.7,109.65,108.42,107.83,106.47,106.1,105.29,104.88,105.05
542,M,False,106.23,107.61,108.5,110.02,111.09,112.33,113.06,113.91,114.0,114.25
543,M,False,104.53,104.0,103.22,102.99,101.96,101.16,100.44,99.975,99.937,100.59
544,M,True,90.486,90.002,89.736,89.558,89.332,89.606,89.644,89.464,89.044,89.61
545,M,False,87.899,87.496,86.964,87.482,87.753,87.528,87.665,87.631,88.708,88.344
546,M,False,70.863,69.615,70.831,70.137,72.064,73.067,70.566,70.102,70.832,71.044
547,M,False,116.58,118.52,120.3,122.1,121.52,121.22,121.17,120.76,121.22,121.71
548,M,False,107.0,106.38,105.96,105.15,103.56,103.75,103.32,101.94,101.72,101.98
549,M,True,108.03,107.45,108.4,107.61,108.13,107.81,108.19,107.91,107.63,108.11
550,M,True,104.61,104.53,105.43,104.82,105.57,105.52,105.86,106.19,106.25,105.95
551,M,True,130.42,130.72,131.09,130.66,130.61,131.2,128.29,126.5,124.26,123.57
552,M,True,102.61,102.34,101.41,101.5,100.83,100.35,100.82,101.17,100.76,100.51
553,M,True,105.78,105.39,105.45,105.36,105.03,105.07,104.68,104.73,103.11,103.27
554,M,False,103.27,102.24,101.8,101.89,101.43,101.44,100.89,100.7,100.76,102.21
555,M,True,126.46,131.53,124.76,131.23,125.83,128.49,125.66,120.8,120.42,116.95
556,M,True,105.37,105.84,105.75,105.45,105.44,104.64,103.87,104.07,104.84,105.53
557,M,False,104.07,104.84,105.53,105.44,107.03,107.47,108.48,108.38,109.26,109.0
558,M,False,114.26,116.91,115.76,111.65,115.86,114.92,112.14,113.78,120.52,115.75
