,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5,USFLUX_6,USFLUX_7,USFLUX_8,USFLUX_9,USFLUX_10
1241,B,False,8.824e+21,8.8942e+21,8.7208e+21,8.8185e+21,8.9024e+21,8.9243e+21,9.0603e+21,9.0869e+21,9.2476e+21,9.378e+21
1242,B,False,3.0965e+21,3.1338e+21,3.1453e+21,3.0889e+21,3.1766e+21,3.1849e+21,3.1129e+21,3.0889e+21,2.9308e+21,2.9119e+21
1243,B,False,1.011e+22,1.0037e+22,1.0071e+22,1.0029e+22,9.988e+21,9.9586e+21,9.9337e+21,9.92e+21,1.0003e+22,9.9736e+21
1244,B,False,7.9085e+21,7.9784e+21,7.9941e+21,8.1954e+21,8.0708e+21,8.1282e+21,8.0982e+21,8.1852e+21,8.1389e+21,8.2272e+21
1245,B,False,2.0978e+21,2.0763e+21,2.1245e+21,2.1165e+21,2.0985e+21,2.1416e+21,2.1601e+21,2.166e+21,2.1713e+21,2.1926e+21
1246,B,False,5.5636e+21,5.5902e+21,5.5298e+21,5.3879e+21,5.4492e+21,5.4714e+21,5.5604e+21,5.6404e+21,5.5775e+21,5.5752e+21
1247,B,True,9.2458e+21,9.3067e+21,9.3177e+21,9.4281e+21,9.6096e+21,9.4319e+21,9.6041e+21,9.735e+21,9.7688e+21,9.7685e+21
1248,B,True,9.3383e+21,9.3817e+21,9.4168e+21,9.3827e+21,9.4439e+21,9.4594e+21,9.4554e+21,9.4788e+21,9.4202e+21,9.434e+21
1249,B,False,4.2006e+21,4.1944e+21,4.1432e+21,4.1253e+21,4.0766e+21,4.0287e+21,3.8978e+21,3.9051e+21,3.8152e+21,3.7532e+21
1250,B,False,1.8619e+22,1.8662e+22,1.8716e+22,1.8774e+22,1.8807e+22,1.8851e+22,1.8821e+22,1.8838e+22,1.8898e+22,1.9002e+22
1251,B,False,9.1609e+20,9.3228e+20,9.677e+20,9.7151e+20,9.2802e+20,9.8125e+20,9.7091e+20,9.5802e+20,9.9313e+20,1.0048e+21
1252,B,False,6.7642e+21,6.7863e+21,6.7399e+21,6.8103e+21,6.7865e+21,6.8416e+21,6.8819e+21,6.967e+21,7.016e+21,6.9609e+21
1253,B,False,1.3703e+22,1.3717e+22,1.3622e+22,1.3639e+22,1.3656e+22,1.364e+22,1.3632e+22,1.3656e+22,1.3653e+22,1.3716e+22
1254,B,False,1.7666e+21,1.8204e+21,1.8493e+21,1.8753e+21,1.8966e+21,1.888e+21,1.8754e+21,1.868e+21,1.8553e+21,1.8983e+21
1255,B,False,1.3677e+21,1.348e+21,1.4082e+21,1.4281e+21,1.4646e+21,1.5648e+21,1.5725e+21,1.6201e+21,1.6053e+21,1.5964e+21
1256,B,False,4.3339e+21,4.2999e+21,4.2731e+21,4.4097e+21,4.3562e+21,4.2921e+21,4.3575e+21,4.3526e+21,4.4611e+21,4.4581e+21
1257,B,True,6.9983e+21,6.9845e+21,7.0012e+21,6.9186e+21,6.9716e+21,6.9553e+21,6.9637e+21,6.8906e+21,6.9985e+21,6.9014e+21
1258,B,False,9.3207e+21,9.3973e+21,9.275e+21,9.4067e+21,9.2784e+21,9.3424e+21,9.4528e+21,9.5537e+21,9.7776e+21,9.909e+21
1259,B,False,2.5771e+22,2.5637e+22,2.5794e+22,2.5832e+22,2.5947e+22,2.5927e+22,2.5924e+22,2.585e+22,2.576e+22,2.5868e+22
1260,B,False,2.1969e+21,2.1856e+21,2.3504e+21,2.3364e+21,2.2805e+21,2.1914e+21,2.2239e+21,2.186e+21,2.1656e+21,2.1216e+21
1261,B,True,4.8427e+21,4.8041e+21,4.6649e+21,4.6095e+21,4.7222e+21,5.163e+21,4.4482e+21,4.3237e+21,4.1981e+21,4.1017e+21
1262,B,False,5.9866e+21,6.0058e+21,6.0297e+21,6.049e+21,6.0967e+21,6.057e+21,6.111e+21,6.0759e+21,6.1047e+21,6.1037e+21
1263,B,False,8.7865e+21,8.558e+21,8.6141e+21,8.6187e+21,8.5892e+21,8.5633e+21,8.4443e+21,8.4433e+21,8.4594e+21,8.4106e+21
1264,B,False,3.5589e+20,3.1975e+20,2.9959e+20,2.9198e+20,2.9998e+20,3.1579e+20,3.1163e+20,3.114e+20,3.0194e+20,3.2625e+20
1265,B,False,5.9797e+21,5.9969e+21,6.0025e+21,6.1394e+21,6.1784e+21,6.2755e+21,6.2762e+21,6.2825e+21,6.2919e+21,6.3531e+21
1266,B,False,3.3418e+21,3.4311e+21,3.4283e+21,3.384e+21,3.4458e+21,3.4884e+21,3.5487e+21,3.4765e+21,3.404e+21,3.4035e+21
1267,B,True,1.6026e+22,1.5977e+22,1.5998e+22,1.5969e+22,1.5804e+22,1.5832e+22,1.5809e+22,1.5727e+22,1.5528e+22,1.5538e+22
1268,B,False,9.6293e+20,1.0321e+21,1.0271e+21,1.0215e+21,1.0846e+21,1.161e+21,1.2132e+21,1.2419e+21,1.2965e+21,1.3083e+21
1269,B,False,9.3049e+21,9.1177e+21,9.1597e+21,9.255e+21,9.2761e+21,9.0681e+21,9.0255e+21,9.1191e+21,8.9928e+21,8.9233e+21
1270,B,False,9.2363e+21,9.1208e+21,9.0827e+21,9.1125e+21,9.0597e+21,8.9458e+21,9.0595e+21,9.0277e+21,9.034e+21,8.9774e+21
1271,B,False,1.2246e+22,1.2023e+22,1.1981e+22,1.1968e+22,1.1771e+22,1.1819e+22,1.1823e+22,1.1842e+22,1.1988e+22,1.2195e+22
1272,B,False,1.784e+21,1.7906e+21,1.879e+21,1.8596e+21,1.8727e+21,1.8655e+21,1.8588e+21,1.8486e+21,1.8338e+21,1.7965e+21
1273,B,True,3.6974e+21,3.7414e+21,3.7821e+21,3.7519e+21,3.749e+21,3.7547e+21,3.8481e+21,3.8939e+21,3.8906e+21,3.8776e+21
1274,B,False,9.5353e+21,9.4751e+21,9.385e+21,9.3313e+21,9.2995e+21,9.1871e+21,9.1612e+21,9.2039e+21,9.1874e+21,9.0945e+21
1275,B,False,4.0777e+21,4.0617e+21,4.184e+21,4.2506e+21,4.0861e+21,4.1556e+21,4.1549e+21,4.2412e+21,4.2619e+21,4.2529e+21
1276,B,False,5.8322e+21,5.8568e+21,5.7375e+21,5.7439e+21,5.6692e+21,5.612e+21,5.5383e+21,5.4718e+21,5.4762e+21,5.5451e+21
1277,B,False,1.1336e+21,1.1108e+21,1.1049e+21,1.0969e+21,1.129e+21,1.1314e+21,1.1331e+21,1.1354e+21,1.1492e+21,1.1416e+21
1278,B,False,5.9769e+21,5.9019e+21,5.8894e+21,5.9373e+21,5.8542e+21,5.7476e+21,5.6622e+21,5.6766e+21,5.4883e+21,5.4328e+21
1279,B,True,3.5233e+21,3.5822e+21,3.5512e+21,3.6042e+21,3.6553e+21,3.6597e+21,3.6938e+21,3.7571e+21,3.8414e+21,3.8654e+21
1280,B,False,4.3962e+21,4.421e+21,4.4732e+21,4.3947e+21,4.3759e+21,4.4707e+21,4.4008e+21,4.429e+21,4.4659e+21,4.5423e+21
1281,B,False,8.768e+21,8.7e+21,8.7184e+21,8.81e+21,8.7987e+21,8.8651e+21,8.9159e+21,8.9537e+21,8.8921e+21,8.8757e+21
1282,B,False,2.4485e+22,2.4615e+22,2.4625e+22,2.4604e+22,2.4554e+22,2.4734e+22,2.4658e+22,2.5032e+22,2.5085e+22,2.5133e+22
1283,B,False,2.0829e+21,2.1488e+21,2.2319e+21,2.2249e+21,2.2772e+21,2.2863e+21,2.3989e+21,2.5134e+21,2.5556e+21,2.6166e+21
1284,B,False,4.3971e+21,4.55e+21,4.5823e+21,4.7154e+21,4.6402e+21,4.8737e+21,5.0312e+21,5.0946e+21,4.9948e+21,5.081e+21
1285,B,False,1.1304e+22,1.1283e+22,1.1352e+22,1.1374e+22,1.136e+22,1.1386e+22,1.1404e+22,1.155e+22,1.1569e+22,1.167e+22
1286,B,True,1.7157e+22,1.7196e+22,1.7307e+22,1.7307e+22,1.7331e+22,1.7307e+22,1.7238e+22,1.7149e+22,1.6988e+22,1.6975e+22
1287,B,False,1.5623e+21,1.6086e+21,1.6123e+21,1.6041e+21,1.611e+21,1.6035e+21,1.5898e+21,1.5633e+21,1.5186e+21,1.5034e+21
1288,B,False,2.1268e+21,2.1297e+21,2.093e+21,2.197e+21,2.247e+21,2.2487e+21,2.2903e+21,2.2517e+21,2.2946e+21,2.3077e+21
1289,B,False,3.5368e+21,3.4925e+21,3.5653e+21,3.5197e+21,3.4714e+21,3.4189e+21,3.4053e+21,3.3599e+21,3.2864e+21,3.2738e+21
1290,B,False,1.2573e+21,1.2878e+21,1.3472e+21,1.3556e+21,1.4038e+21,1.4872e+21,1.548e+21,1.5904e+21,1.5889e+21,1.6302e+21
1291,B,False,3.7761e+21,3.7224e+21,3.7381e+21,3.7433e+21,3.7281e+21,3.6732e+21,3.6738e+21,3.6499e+21,3.6825e+21,3.7637e+21
1292,B,False,8.6794e+21,8.6696e+21,8.563e+21,8.615e+21,8.5683e+21,8.5708e+21,8.6337e+21,8.6983e+21,8.7289e+21,8.7477e+21
1293,B,False,6.9716e+21,6.9553e+21,6.9637e+21,6.8906e+21,6.9985e+21,6.9014e+21,6.8829e+21,6.9223e+21,6.9206e+21,6.9784e+21
1294,B,False,1.8217e+22,1.8187e+22,1.8151e+22,1.818e+22,1.8312e+22,1.8186e+22,1.8154e+22,1.8039e+22,1.8191e+22,1.8008e+22
1295,B,False,2.8223e+21,2.7518e+21,2.774e+21,2.783e+21,2.7971e+21,2.7653e+21,2.7185e+21,2.7065e+21,2.6756e+21,2.693e+21
1296,B,False,1.4889e+21,1.5245e+21,1.5279e+21,1.6239e+21,1.6216e+21,1.6137e+21,1.6588e+21,1.7134e+21,1.7106e+21,1.6966e+21
1297,B,False,3.0731e+21,3.1228e+21,3.0728e+21,3.1856e+21,3.1526e+21,3.2052e+21,3.3013e+21,3.2866e+21,3.3029e+21,3.337e+21
1298,B,False,1.0249e+22,1.0207e+22,1.018e+22,1.0113e+22,1.0083e+22,1.0065e+22,1.0031e+22,1.0037e+22,1.0023e+22,1.0112e+22
1299,B,False,6.4331e+21,6.4772e+21,6.4742e+21,6.5294e+21,6.5722e+21,6.4545e+21,6.4839e+21,6.5308e+21,6.4508e+21,6.472e+21
1300,B,False,9.2455e+20,9.7764e+20,1.0333e+21,1.0544e+21,1.1196e+21,1.1786e+21,1.2843e+21,1.3472e+21,1.4408e+21,1.4909e+21
1301,B,False,1.1429e+22,1.1352e+22,1.145e+22,1.1468e+22,1.1702e+22,1.181e+22,1.1925e+22,1.2087e+22,1.2058e+22,1.2232e+22
1302,B,False,6.8721e+21,6.8638e+21,6.8318e+21,6.7788e+21,6.8422e+21,6.7901e+21,6.8542e+21,6.848e+21,6.8788e+21,6.8186e+21
1303,B,False,4.4846e+21,4.3884e+21,4.3545e+21,4.3386e+21,4.3884e+21,4.3999e+21,4.4453e+21,4.4373e+21,4.5262e+21,4.6226e+21
1304,B,False,4.6996e+21,4.7091e+21,4.713e+21,4.7375e+21,4.7246e+21,4.7585e+21,4.7778e+21,4.7355e+21,4.7855e+21,4.7602e+21
1305,B,False,1.2265e+21,1.1926e+21,1.2094e+21,1.2164e+21,1.1864e+21,1.2322e+21,1.2318e+21,1.1836e+21,1.2057e+21,1.2238e+21
1306,B,True,2.1598e+22,2.184e+22,2.1802e+22,2.1895e+22,2.1976e+22,2.2042e+22,2.2028e+22,2.2207e+22,2.2351e+22,2.2345e+22
1307,B,True,1.3965e+21,1.3209e+21,1.2934e+21,1.234e+21,1.2021e+21,1.1359e+21,1.1585e+21,1.1437e+21,1.1396e+21,1.0854e+21
1308,B,True,1.7039e+20,2.1318e+20,2.2823e+20,2.4272e+20,2.7971e+20,3.154e+20,3.1942e+20,3.4826e+20,3.7112e+20,3.7522e+20
1309,B,False,6.8784e+21,6.9484e+21,7.0303e+21,7.1307e+21,7.2843e+21,7.3426e+21,7.5375e+21,7.6898e+21,7.851e+21,8.1012e+21
1310,B,False,6.9022e+21,6.8546e+21,6.8835e+21,6.8047e+21,6.8049e+21,6.7593e+21,6.8086e+21,6.8129e+21,6.9088e+21,7.0149e+21
1311,B,False,8.554e+21,8.5157e+21,8.3559e+21,8.5085e+21,8.471e+21,8.4465e+21,8.6049e+21,8.6088e+21,8.6978e+21,8.7555e+21
1312,B,False,1.718e+22,1.7157e+22,1.7196e+22,1.7307e+22,1.7307e+22,1.7331e+22,1.7307e+22,1.7238e+22,1.7149e+22,1.6988e+22
1313,B,False,3.2364e+21,3.2717e+21,3.2768e+21,3.2698e+21,3.3196e+21,3.3306e+21,3.3691e+21,3.349e+21,3.3735e+21,3.3635e+21
1314,B,False,2.2138e+21,2.1873e+21,2.1645e+21,2.2262e+21,2.1851e+21,2.2336e+21,2.1791e+21,2.2065e+21,2.2425e+21,2.3395e+21
1315,B,False,8.6487e+21,8.6077e+21,8.6688e+21,8.6765e+21,8.6667e+21,8.5628e+21,8.5965e+21,8.6819e+21,8.7254e+21,8.6485e+21
1316,B,False,3.5933e+21,3.551e+21,3.5328e+21,3.5008e+21,3.5058e+21,3.4811e+21,3.4904e+21,3.4756e+21,3.466e+21,3.4995e+21
1317,B,False,1.9112e+22,1.9118e+22,1.8953e+22,1.8665e+22,1.8464e+22,1.8209e+22,1.8199e+22,1.8146e+22,1.8239e+22,1.8164e+22
1318,B,False,1.4634e+21,1.4643e+21,1.4472e+21,1.4222e+21,1.425e+21,1.3931e+21,1.3709e+21,1.3741e+21,1.3414e+21,1.3202e+21
1319,B,False,3.5113e+21,3.544e+21,3.5242e+21,3.5461e+21,3.5318e+21,3.5482e+21,3.5564e+21,3.5952e+21,3.5457e+21,3.5821e+21
1320,B,False,2.2422e+22,2.2224e+22,2.2193e+22,2.2047e+22,2.1783e+22,2.1783e+22,2.1649e+22,2.1247e+22,2.1248e+22,2.1258e+22
1321,B,False,3.2885e+21,3.1214e+21,3.0132e+21,2.7547e+21,2.6204e+21,2.3544e+21,2.1437e+21,1.9688e+21,1.6008e+21,1.4875e+21
1322,B,False,6.681e+21,6.6751e+21,6.6393e+21,6.5849e+21,6.5916e+21,6.8216e+21,6.7583e+21,6.7802e+21,6.7503e+21,6.8233e+21
1323,B,False,1.4589e+22,1.4619e+22,1.463e+22,1.4415e+22,1.4492e+22,1.4685e+22,1.4641e+22,1.4765e+22,1.4819e+22,1.4792e+22
1324,B,False,4.2374e+21,4.2798e+21,4.3863e+21,4.3804e+21,4.47e+21,4.5486e+21,4.643e+21,4.7487e+21,4.8006e+21,4.8241e+21
1325,B,False,9.8954e+21,9.7427e+21,9.7125e+21,9.5964e+21,9.3555e+21,9.2952e+21,9.2248e+21,9.1607e+21,9.0888e+21,9.0867e+21
1326,B,False,7.1992e+20,7.2203e+20,7.1998e+20,7.4116e+20,7.3244e+20,7.2097e+20,7.2021e+20,7.2286e+20,7.4098e+20,7.4968e+20
1327,B,False,3.3872e+21,3.5248e+21,3.6059e+21,3.7144e+21,3.8452e+21,3.9231e+21,4.0907e+21,4.1194e+21,4.1986e+21,4.2196e+21
1328,B,False,5.8195e+21,5.7132e+21,5.6809e+21,5.6228e+21,5.6712e+21,5.6619e+21,5.6179e+21,5.6095e+21,5.5777e+21,5.5364e+21
1329,B,False,1.2057e+22,1.2083e+22,1.2065e+22,1.2129e+22,1.2048e+22,1.2089e+22,1.203e+22,1.1935e+22,1.192e+22,1.2021e+22
1330,B,False,1.0688e+22,1.0782e+22,1.0854e+22,1.1107e+22,1.1157e+22,1.1287e+22,1.1324e+22,1.1307e+22,1.1268e+22,1.1203e+22
1331,B,False,1.6938e+21,1.6915e+21,1.7155e+21,1.7136e+21,1.7052e+21,1.6643e+21,1.5963e+21,1.6371e+21,1.6432e+21,1.6613e+21
1332,B,False,1.365e+22,1.356e+22,1.3593e+22,1.3695e+22,1.3604e+22,1.3516e+22,1.3524e+22,1.3584e+22,1.3433e+22,1.3416e+22
1333,B,False,4.1276e+21,4.046e+21,4.0334e+21,3.9933e+21,4.0063e+21,4.0937e+21,4.0352e+21,3.8535e+21,3.9219e+21,3.9953e+21
1334,B,True,6.3414e+21,6.4271e+21,6.5168e+21,6.5914e+21,6.7816e+21,6.7962e+21,6.806e+21,6.8457e+21,6.8151e+21,6.8789e+21
1335,B,False,2.5954e+21,2.8395e+21,3.1803e+21,3.4236e+21,3.6137e+21,3.8378e+21,3.9926e+21,4.1634e+21,4.3352e+21,4.6304e+21
1336,B,False,7.7432e+21,7.8062e+21,7.8336e+21,7.6149e+21,7.5293e+21,7.6175e+21,7.6153e+21,7.6803e+21,7.6367e+21,7.5969e+21
1337,B,True,8.617e+21,8.8307e+21,9.2624e+21,9.252e+21,9.1784e+21,9.4757e+21,9.5754e+21,9.4712e+21,9.7587e+21,9.5895e+21
1338,B,False,2.2853e+21,2.2859e+21,2.3324e+21,2.286e+21,2.2484e+21,2.2782e+21,2.1986e+21,2.223e+21,2.2007e+21,2.1409e+21
1339,B,False,1.2293e+21,1.2266e+21,1.2401e+21,1.2576e+21,1.2669e+21,1.2783e+21,1.2839e+21,1.2965e+21,1.2585e+21,1.294e+21
1340,B,False,6.9072e+21,7.2204e+21,7.2942e+21,7.4579e+21,7.5508e+21,7.5183e+21,7.8511e+21,8.0295e+21,8.174e+21,8.3398e+21
1341,B,False,1.0208e+22,1.0245e+22,1.0182e+22,1.0116e+22,1.0135e+22,1.0075e+22,1.011e+22,9.9935e+21,9.8958e+21,9.7873e+21
1342,B,False,0.0,0.0,0.0,0.0,0.0,1.338e+18,0.0,0.0,0.0,0.0
1343,B,True,7.612e+21,7.5795e+21,7.5673e+21,7.6032e+21,7.6479e+21,7.6523e+21,7.7869e+21,7.8966e+21,7.945e+21,8.0291e+21
1344,B,False,8.8416e+21,8.8818e+21,8.7562e+21,8.7779e+21,8.6859e+21,8.5664e+21,8.6083e+21,8.5452e+21,8.5802e+21,8.5004e+21
1345,B,False,6.4292e+21,6.3655e+21,6.2836e+21,6.3368e+21,6.2724e+21,6.2542e+21,6.2167e+21,6.1913e+21,6.0926e+21,6.0251e+21
1346,B,False,1.7435e+22,1.7364e+22,1.7457e+22,1.7471e+22,1.7446e+22,1.7456e+22,1.747e+22,1.7529e+22,1.747e+22,1.7416e+22
1347,B,True,3.9482e+20,3.9547e+20,3.9576e+20,4.0894e+20,4.0054e+20,3.8985e+20,4.1587e+20,3.8818e+20,4.0162e+20,3.8093e+20
1348,B,True,6.1394e+20,6.624e+20,7.2109e+20,8.1212e+20,8.9911e+20,9.697e+20,1.0252e+21,1.0927e+21,1.1633e+21,1.2653e+21
1349,B,False,7.2534e+20,7.16e+20,7.1652e+20,7.1089e+20,7.1672e+20,7.1992e+20,7.2203e+20,7.1998e+20,7.4116e+20,7.3244e+20
1350,B,False,9.2299e+21,9.1979e+21,9.34e+21,9.3108e+21,9.3969e+21,9.3822e+21,9.4508e+21,9.4544e+21,9.5421e+21,9.5624e+21
1351,B,False,9.5414e+21,9.384e+21,9.4238e+21,9.3938e+21,9.451e+21,9.4455e+21,9.4523e+21,9.4462e+21,9.3289e+21,9.379e+21
1352,B,True,9.6271e+20,9.9401e+20,1.0274e+21,1.0258e+21,1.0118e+21,1.0338e+21,1.0422e+21,9.9825e+20,1.0337e+21,1.067e+21
1353,B,False,1.3282e+22,1.3611e+22,1.378e+22,1.3856e+22,1.4067e+22,1.4158e+22,1.4346e+22,1.4435e+22,1.4584e+22,1.464e+22
1354,B,False,7.9197e+21,7.8883e+21,7.8445e+21,7.714e+21,7.7535e+21,7.755e+21,7.6885e+21,7.7363e+21,7.7098e+21,7.7079e+21
1355,B,False,7.5543e+21,7.5105e+21,7.5449e+21,7.5328e+21,7.5463e+21,7.5354e+21,7.5879e+21,7.5523e+21,7.5844e+21,7.62e+21
1356,B,False,1.0297e+21,1.1161e+21,1.1569e+21,1.1557e+21,1.2198e+21,1.2406e+21,1.3287e+21,1.3798e+21,1.4125e+21,1.4534e+21
1357,B,True,8.1473e+21,8.3041e+21,8.3793e+21,8.538e+21,8.5167e+21,8.4699e+21,8.4496e+21,8.391e+21,8.3972e+21,8.503e+21
1358,B,True,1.3218e+21,1.6753e+21,1.8656e+21,1.9713e+21,2.1688e+21,2.3236e+21,2.4566e+21,2.5093e+21,2.66e+21,2.6978e+21
1359,B,True,4.6279e+21,4.6245e+21,4.8133e+21,4.7828e+21,4.8199e+21,4.8683e+21,4.9281e+21,5.027e+21,5.0196e+21,5.0548e+21
1360,B,True,1.075e+22,1.0838e+22,1.0797e+22,1.0678e+22,1.0614e+22,1.0714e+22,1.07e+22,1.0672e+22,1.0712e+22,1.0788e+22
1361,B,False,2.0576e+21,2.0099e+21,2.0501e+21,2.0195e+21,1.9498e+21,1.974e+21,1.9245e+21,1.9156e+21,1.9143e+21,1.8849e+21
1362,B,False,3.7656e+21,3.828e+21,3.6911e+21,3.7638e+21,3.704e+21,3.8186e+21,3.7116e+21,3.8611e+21,3.833e+21,3.9043e+21
1363,B,False,4.0403e+21,4.1456e+21,4.2829e+21,4.3187e+21,4.3758e+21,4.3424e+21,4.4295e+21,4.4236e+21,4.4655e+21,4.589e+21
1364,B,False,7.7333e+21,7.8258e+21,7.9197e+21,8.2209e+21,8.382e+21,8.4818e+21,8.6486e+21,8.6684e+21,8.7511e+21,8.7238e+21
1365,B,True,2.9603e+22,3.0086e+22,3.029e+22,3.052e+22,3.1461e+22,3.1097e+22,3.1488e+22,3.2061e+22,3.1763e+22,3.1876e+22
1366,B,False,4.0556e+21,4.0181e+21,4.032e+21,4.0643e+21,4.0827e+21,4.056e+21,4.0702e+21,4.1072e+21,4.143e+21,4.1679e+21
1367,B,False,5.0859e+21,4.7411e+21,4.5987e+21,4.5308e+21,4.3885e+21,4.3672e+21,4.3407e+21,4.383e+21,4.4394e+21,4.4416e+21
1368,B,False,1.8274e+21,1.8368e+21,1.83e+21,1.8374e+21,1.8315e+21,1.852e+21,1.8908e+21,1.9225e+21,1.959e+21,1.9827e+21
1369,B,False,1.2501e+21,1.2462e+21,1.2654e+21,1.2408e+21,1.2503e+21,1.2516e+21,1.2958e+21,1.342e+21,1.3141e+21,1.2841e+21
1370,B,True,5.4224e+21,5.4723e+21,5.5506e+21,5.7247e+21,5.8564e+21,5.8848e+21,5.9298e+21,6.1364e+21,6.2404e+21,6.2575e+21
1371,B,False,1.4616e+22,1.4743e+22,1.4788e+22,1.4764e+22,1.4857e+22,1.4959e+22,1.4931e+22,1.4964e+22,1.4997e+22,1.4962e+22
1372,B,False,2.8527e+20,4.6074e+20,4.7633e+20,5.9289e+20,6.6207e+20,7.3377e+20,7.5421e+20,7.9495e+20,7.9662e+20,8.5004e+20
1373,B,False,8.3557e+21,8.4413e+21,8.5178e+21,8.5525e+21,8.5693e+21,8.6281e+21,8.6267e+21,8.6079e+21,8.6715e+21,8.699e+21
1374,B,False,5.5704e+21,5.6341e+21,5.5581e+21,5.4908e+21,5.5155e+21,5.5277e+21,5.566e+21,5.6338e+21,5.6762e+21,5.6363e+21
1375,B,False,8.6212e+21,8.6639e+21,8.7093e+21,8.7451e+21,8.8559e+21,8.8334e+21,8.9025e+21,8.9393e+21,9.0004e+21,9.0424e+21
1376,B,False,1.9807e+22,1.9778e+22,1.959e+22,1.9467e+22,1.9338e+22,1.9101e+22,1.9117e+22,1.8979e+22,1.8906e+22,1.8783e+22
1377,B,True,2.5018e+21,2.4831e+21,2.5453e+21,2.5565e+21,2.5926e+21,2.6159e+21,2.6156e+21,2.6846e+21,2.7507e+21,2.7596e+21
1378,B,False,2.5706e+22,2.5875e+22,2.5541e+22,2.582e+22,2.5914e+22,2.5667e+22,2.5446e+22,2.5352e+22,2.5278e+22,2.5121e+22
1379,B,True,4.9783e+21,4.9569e+21,4.8986e+21,4.8122e+21,4.8014e+21,4.7395e+21,4.7592e+21,4.8357e+21,4.7977e+21,4.739e+21
1380,B,False,6.619e+21,6.6775e+21,6.6129e+21,6.6575e+21,6.6861e+21,6.7601e+21,6.7257e+21,6.8083e+21,6.7443e+21,6.7662e+21
1381,B,False,1.8491e+21,1.877e+21,1.8966e+21,1.955e+21,1.9458e+21,2.0111e+21,2.0052e+21,2.0809e+21,2.0857e+21,2.084e+21
1382,B,False,4.8201e+21,4.8645e+21,4.9173e+21,4.9172e+21,5.042e+21,4.9937e+21,5.0527e+21,4.9544e+21,4.9944e+21,5.0113e+21
1383,B,False,1.2382e+21,1.2256e+21,1.2447e+21,1.2319e+21,1.2464e+21,1.2103e+21,1.1839e+21,1.1682e+21,1.163e+21,1.1709e+21
1384,B,False,2.1015e+21,2.1148e+21,2.09e+21,2.1416e+21,2.148e+21,2.1464e+21,2.1673e+21,2.2503e+21,2.2732e+21,2.2585e+21
1385,B,False,1.488e+21,1.4958e+21,1.5292e+21,1.5245e+21,1.5293e+21,1.5696e+21,1.5554e+21,1.5481e+21,1.5177e+21,1.5917e+21
1386,B,False,6.5539e+21,6.4597e+21,6.349e+21,6.3218e+21,6.3247e+21,6.3932e+21,6.35e+21,6.3857e+21,6.3787e+21,6.4935e+21
1387,B,False,1.5575e+21,1.5696e+21,1.5368e+21,1.4971e+21,1.514e+21,1.5362e+21,1.5317e+21,1.5513e+21,1.5374e+21,1.5383e+21
1388,B,False,6.1101e+21,6.0559e+21,6.07e+21,6.2308e+21,6.2221e+21,6.3153e+21,6.3866e+21,6.4727e+21,6.5116e+21,6.6007e+21
1389,B,False,1.2367e+22,1.2476e+22,1.2362e+22,1.2421e+22,1.2352e+22,1.2291e+22,1.2384e+22,1.2318e+22,1.2321e+22,1.2322e+22
1390,B,False,3.0165e+21,2.8883e+21,2.9347e+21,2.919e+21,2.8595e+21,2.8155e+21,2.761e+21,2.7265e+21,2.7135e+21,2.6945e+21
1391,B,False,3.9316e+21,3.8727e+21,3.8172e+21,3.8307e+21,3.7025e+21,3.8083e+21,3.7911e+21,3.7484e+21,3.7442e+21,3.6877e+21
1392,B,False,2.7383e+21,2.7001e+21,2.6626e+21,2.5975e+21,2.5131e+21,2.5533e+21,2.4102e+21,2.5028e+21,2.4451e+21,2.4507e+21
1393,B,False,5.6193e+21,5.5571e+21,5.5043e+21,5.5069e+21,5.4124e+21,5.3504e+21,5.3096e+21,5.2784e+21,5.224e+21,5.3064e+21
1394,B,False,8.5773e+21,8.5871e+21,8.6359e+21,8.6056e+21,8.6438e+21,8.5654e+21,8.53e+21,8.5099e+21,8.5278e+21,8.5443e+21
1395,B,False,7.7054e+21,7.5693e+21,7.5203e+21,7.3192e+21,7.3636e+21,7.2709e+21,7.3173e+21,7.2828e+21,7.2773e+21,7.4818e+21
1396,B,True,2.2937e+21,2.2596e+21,2.2885e+21,2.3427e+21,2.3948e+21,2.4465e+21,2.4671e+21,2.5194e+21,2.5071e+21,2.5716e+21
1397,B,False,1.693e+22,1.6826e+22,1.6699e+22,1.6463e+22,1.6251e+22,1.6126e+22,1.582e+22,1.5936e+22,1.5781e+22,1.5685e+22
1398,B,True,2.018e+21,2.0646e+21,2.1763e+21,2.2154e+21,2.2267e+21,2.2699e+21,2.2825e+21,2.3051e+21,2.331e+21,2.3182e+21
1399,B,True,1.4951e+21,1.5143e+21,1.487e+21,1.5115e+21,1.488e+21,1.4958e+21,1.5292e+21,1.5245e+21,1.5293e+21,1.5696e+21
1400,B,True,1.2011e+21,1.2781e+21,1.2926e+21,1.2818e+21,1.3086e+21,1.276e+21,1.2995e+21,1.262e+21,1.221e+21,1.2667e+21
1401,B,False,7.0311e+20,7.116e+20,6.9451e+20,6.8165e+20,6.7893e+20,6.6286e+20,6.7719e+20,6.7942e+20,6.7748e+20,6.9912e+20
1402,B,False,9.6798e+21,9.718e+21,9.6861e+21,9.6717e+21,9.5696e+21,9.5177e+21,9.4272e+21,9.3215e+21,9.3119e+21,9.4019e+21
