,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10
1924,N,False,847.48,843.9,844.91,850.61,841.13,841.39,847.39,841.44,843.42,841.51
1925,N,False,175.22,178.75,180.76,182.17,184.4,184.43,184.23,182.97,184.78,183.56
1926,N,False,544.67,548.8,547.38,550.3,550.23,553.43,557.84,562.1,556.24,560.0
1927,N,False,1434.1,1424.6,1418.9,1418.8,1408.9,1403.8,1408.7,1402.6,1419.4,1414.1
1928,N,False,106.07,107.5,105.47,107.11,106.99,107.14,107.11,106.85,107.22,107.68
1929,N,False,249.71,252.77,249.98,252.01,252.15,250.46,251.11,253.21,253.25,254.85
1930,N,False,907.36,903.18,898.25,904.51,897.21,894.19,899.95,896.32,892.69,891.75
1931,N,False,2571.1,2566.3,2568.0,2569.4,2567.9,2566.5,2556.1,2551.0,2548.5,2546.1
1932,N,False,2124.0,2114.7,2101.4,2104.8,2090.0,2092.4,2078.3,2086.5,2088.3,2079.7
1933,N,False,113.67,112.97,113.51,112.27,113.61,113.63,112.28,113.42,113.1,112.97
1934,N,False,2037.8,2042.2,2037.8,2042.9,2042.1,2032.4,2039.6,2018.1,2009.8,2003.2
1935,N,False,2037.8,2042.2,2037.8,2042.9,2042.1,2032.4,2039.6,2018.1,2009.8,2003.2
1936,N,False,301.83,302.73,303.4,302.74,301.2,297.91,300.17,297.66,299.02,296.72
1937,N,False,301.83,302.73,303.4,302.74,301.2,297.91,300.17,297.66,299.02,296.72
1938,N,False,187.73,187.85,187.33,188.02,188.58,190.05,190.08,188.82,188.0,187.7
1939,N,False,1271.0,1273.4,1277.9,1276.9,1272.8,1267.3,1260.2,1256.8,1260.7,1258.8
1940,N,False,149.71,151.3,151.44,156.4,153.79,156.28,155.09,156.74,159.2,157.75
1941,N,False,2511.1,2512.6,2511.0,2504.1,2502.7,2510.6,2527.8,2523.6,2514.7,2515.2
1942,N,False,1061.2,1066.1,1070.9,1063.0,1070.5,1068.4,1070.1,1067.3,1065.0,1064.1
1943,N,False,184.82,187.46,185.0,183.33,181.43,181.17,178.01,177.96,178.58,178.76
1944,N,False,20.039,19.16,20.209,19.836,19.464,18.91,18.311,18.994,17.752,19.207
1945,N,False,62.096,61.857,60.209,61.172,61.621,62.162,62.431,60.834,61.887,60.024
1946,N,False,58.513,57.838,56.276,57.261,57.152,56.259,55.59,56.093,56.709,57.916
1947,N,False,3077.7,3091.5,3101.4,3097.5,3107.3,3113.8,3126.0,3124.7,3131.4,3146.5
1948,N,False,109.51,112.74,112.45,111.01,105.72,104.39,105.04,107.91,107.16,107.44
1949,N,False,3105.5,3094.8,3087.0,3090.0,3110.6,3117.2,3113.2,3103.8,3101.3,3119.0
1950,N,False,233.42,234.31,234.35,235.49,233.05,236.29,235.84,236.76,239.55,237.67
1951,N,False,149.71,149.56,149.0,148.29,148.4,147.55,147.68,147.8,148.17,146.0
1952,N,False,0.86966,15.326,15.987,19.742,22.451,26.43,27.795,29.208,30.352,31.979
1953,N,False,133.88,132.06,131.99,134.96,134.57,135.42,132.84,134.22,132.89,133.04
1954,N,False,157.73,158.16,157.39,157.53,156.77,156.49,157.47,155.54,155.05,154.36
1955,N,False,131.04,132.21,135.71,139.22,139.47,139.79,140.59,139.42,138.27,139.11
1956,N,False,20.176,19.829,19.434,18.635,19.033,19.091,19.486,19.382,18.638,19.688
1957,N,False,152.75,147.67,154.28,156.68,155.48,150.76,145.72,147.63,160.86,150.25
1958,N,False,38.731,37.46,37.895,37.043,38.639,37.452,36.818,37.355,39.402,38.863
1959,N,False,505.4,506.88,511.03,508.84,511.89,510.63,514.48,513.34,512.8,513.18
1960,N,False,240.85,241.39,237.66,238.24,239.45,236.42,240.44,239.84,238.13,238.2
1961,N,False,113.96,116.56,116.49,117.93,117.41,118.4,117.07,115.72,117.21,116.96
1962,N,False,235.72,234.72,234.44,230.64,231.43,228.33,231.45,232.48,234.72,233.27
1963,N,False,177.68,176.87,174.18,175.71,175.53,174.46,176.26,175.95,177.01,178.96
1964,N,False,33.08,33.646,33.387,33.639,34.394,36.649,36.109,36.217,38.237,38.158
1965,N,False,78.05,77.863,78.293,78.685,78.826,77.483,77.894,74.972,74.405,75.093
1966,N,False,54.095,53.83,54.665,54.744,54.874,54.615,55.11,52.99,50.958,50.161
1967,N,False,235.61,232.48,229.46,231.9,231.48,231.81,233.9,235.49,235.64,232.02
1968,N,False,461.47,463.45,469.3,465.36,463.61,463.61,462.98,460.27,454.35,453.75
1969,N,False,461.47,463.45,469.3,465.36,463.61,463.61,462.98,460.27,454.35,453.75
1970,N,False,63.058,60.846,61.26,61.308,62.509,61.91,60.437,59.056,58.872,58.277
1971,N,False,101.4,101.48,101.53,101.16,102.57,104.85,106.89,105.22,104.56,103.69
1972,N,False,384.62,386.35,384.4,388.61,388.9,390.41,390.72,387.4,385.56,385.7
1973,N,False,289.37,287.19,284.67,283.9,284.02,283.84,285.52,290.74,288.3,285.78
1974,N,False,397.25,397.36,399.94,401.76,404.47,405.69,405.24,407.96,405.3,406.45
1975,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3
1976,N,False,2945.5,2945.6,2933.3,2918.8,2925.6,2925.2,2920.9,2927.7,2925.7,2933.5
1977,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3
1978,N,False,1529.0,1531.6,1538.5,1537.0,1542.7,1537.9,1538.7,1537.9,1540.0,1537.7
1979,N,False,64.986,64.715,65.955,64.379,62.897,63.168,63.775,63.616,62.861,64.002
1980,N,False,94.302,91.482,91.136,91.66,91.41,91.592,91.625,90.821,88.802,90.526
1981,N,False,1593.1,1614.2,1610.3,1612.5,1626.8,1626.7,1631.0,1632.9,1633.0,1639.4
1982,N,False,352.02,351.11,349.8,350.69,350.73,352.88,356.18,351.0,351.91,345.94
1983,N,False,286.4,283.45,285.1,285.29,289.41,286.47,284.81,282.63,285.46,284.76
1984,N,False,3200.8,3192.0,3185.9,3202.5,3208.9,3211.9,3209.7,3217.4,3227.9,3217.9
1985,N,False,507.82,510.37,510.99,507.37,504.45,507.42,508.79,508.48,510.06,505.0
1986,N,False,73.093,72.332,73.536,73.603,72.472,72.868,73.243,74.576,74.615,74.624
1987,N,False,2120.1,2126.3,2121.7,2130.9,2130.4,2122.9,2131.8,2122.0,2122.1,2116.0
1988,N,False,129.57,129.73,134.71,129.73,126.43,125.46,127.77,126.12,127.79,123.68
1989,N,False,134.93,133.54,134.42,135.2,134.56,135.21,135.51,135.51,134.41,130.75
1990,N,False,64.844,64.026,63.428,63.27,60.267,59.404,59.728,60.573,60.668,61.128
1991,N,False,113.66,113.91,124.3,128.65,140.77,133.38,133.54,135.91,142.49,150.41
1992,N,False,136.81,134.75,132.07,135.22,135.29,133.47,134.75,136.14,135.93,137.02
1993,N,False,26.945,25.522,25.55,23.978,23.624,24.169,23.146,23.173,22.602,23.798
1994,N,False,362.97,360.56,360.14,359.92,354.69,353.92,359.11,360.97,363.34,366.25
1995,N,False,115.16,114.45,114.79,112.94,113.04,113.19,112.1,112.63,110.83,107.26
1996,N,False,56.545,57.392,58.479,56.691,56.272,54.028,52.393,52.929,52.885,54.18
1997,N,False,461.75,461.25,460.21,460.57,456.28,457.99,458.12,461.01,466.19,466.88
1998,N,False,44.295,45.167,44.803,44.827,44.459,43.562,44.712,45.627,45.288,43.462
1999,N,False,117.98,121.44,120.22,121.54,117.78,120.01,118.71,123.65,119.25,120.82
2000,N,False,17.523,18.461,17.542,17.61,16.918,17.43,17.165,17.498,17.783,17.04
2001,N,False,87.649,86.968,84.762,84.904,85.333,88.061,85.327,84.458,86.085,86.453
2002,N,False,67.845,69.813,68.62,69.136,70.667,66.81,69.813,72.091,70.207,69.905
2003,N,False,109.43,108.81,110.81,111.56,112.22,110.58,109.74,111.47,113.3,112.37
2004,N,False,102.16,99.832,100.8,101.51,101.39,100.77,100.97,100.2,99.631,100.43
2005,N,False,472.99,469.9,468.04,467.33,467.79,469.91,475.39,474.59,473.88,476.13
2006,N,False,29.971,29.678,28.923,29.426,29.276,27.696,28.598,29.032,28.657,29.738
2007,N,False,1082.0,1081.0,1080.2,1092.9,1096.9,1104.3,1105.1,1111.2,1112.7,1115.3
2008,N,False,665.78,669.99,667.35,671.3,672.03,671.92,677.94,674.94,669.97,666.21
2009,N,False,1279.6,1280.9,1287.1,1292.2,1293.7,1301.5,1309.5,1307.4,1315.6,1312.6
2010,N,False,119.91,118.28,118.82,119.8,117.63,117.16,117.86,115.14,113.07,110.66
2011,N,False,27.596,27.27,27.446,27.326,27.306,27.524,26.956,26.632,25.915,25.597
2012,N,False,53.17,53.309,52.677,52.125,51.606,51.74,49.421,51.206,51.519,51.527
2013,N,False,37.883,37.344,37.831,36.315,38.041,37.594,37.104,35.67,35.085,36.106
2014,N,False,352.77,356.31,353.11,345.99,343.08,345.42,347.12,349.37,348.52,350.3
2015,N,False,140.33,136.27,131.9,132.09,130.75,132.72,128.45,129.27,134.81,131.1
2016,N,False,293.78,291.71,296.58,297.67,294.17,295.43,292.46,293.86,294.09,294.99
2017,N,False,290.21,290.59,291.46,294.7,291.24,288.98,297.53,296.32,298.47,296.04
2018,N,False,115.49,117.68,114.75,116.76,117.07,116.99,116.36,116.33,116.95,117.5
2019,N,False,162.28,164.46,165.15,169.53,166.6,167.02,166.22,170.22,169.04,170.0
2020,N,False,217.57,217.57,218.49,218.02,215.25,216.0,217.73,215.35,214.63,213.34
2021,N,False,109.5,104.35,103.91,108.44,104.36,107.76,111.6,113.4,116.15,114.46
2022,N,False,146.84,145.16,144.75,143.8,144.25,145.7,145.79,146.62,148.99,144.4
2023,N,False,468.95,470.26,468.97,472.28,473.18,473.82,472.69,476.86,477.12,480.22
2024,N,False,74.551,74.409,75.343,75.386,76.596,76.183,75.093,74.11,75.41,73.019
2025,N,False,97.942,98.215,97.901,99.23,99.347,98.273,97.139,99.032,102.98,100.57
2026,N,False,1023.0,1022.4,1016.1,1019.8,1019.1,1018.0,1021.1,1019.6,1015.5,1019.0
2027,N,False,23.873,23.24,22.707,22.267,21.929,21.977,21.93,21.505,21.123,21.456
2028,N,False,152.68,149.43,148.91,145.35,147.52,145.05,145.55,145.52,146.56,146.71
2029,N,False,138.53,137.48,135.75,134.43,134.77,136.7,137.14,134.68,128.1,131.14
2030,N,False,188.58,191.39,192.42,193.33,191.09,187.96,190.7,189.03,190.08,187.51
2031,N,False,246.8,243.43,240.19,243.88,242.75,241.47,241.87,245.25,242.58,242.87
2032,N,False,52.88,54.643,55.021,56.645,55.647,57.318,56.765,55.058,55.173,54.665
2033,N,False,141.36,139.89,142.22,144.29,143.76,143.93,144.63,145.77,145.06,145.68
2034,N,False,15.261,15.707,15.854,0.0,0.0,0.0,0.0,0.0,0.0,14.976
2035,N,False,57.718,58.039,56.603,57.865,56.958,56.009,57.443,56.222,55.04,55.245
2036,N,False,526.47,527.24,530.8,529.98,530.79,531.5,531.7,527.64,527.91,522.03
2037,N,False,203.34,201.27,198.59,197.88,199.76,199.65,201.65,205.87,205.54,204.22
2038,N,False,648.85,650.26,654.29,652.2,649.47,648.85,646.4,648.87,648.63,647.53
2039,N,False,102.87,106.19,101.7,102.15,102.63,101.22,104.88,105.18,105.26,105.97
2040,N,False,337.54,334.56,333.75,333.83,336.74,343.59,345.57,347.92,349.52,349.61
2041,N,False,160.83,158.42,158.63,158.87,158.48,157.67,158.06,159.75,160.5,157.43
2042,N,False,1190.7,1182.7,1186.7,1184.8,1186.4,1189.7,1194.6,1198.9,1199.1,1203.4
2043,N,False,134.45,135.49,137.53,138.01,138.28,138.27,135.87,137.85,141.7,144.96
2044,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17
2045,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17
2046,N,False,1152.4,1154.3,1160.4,1164.1,1160.4,1153.9,1153.4,1152.0,1159.6,1158.6
2047,N,False,280.86,281.99,280.62,280.62,274.56,275.36,273.86,272.34,275.27,273.47
2048,N,False,61.764,63.376,62.995,61.047,59.354,60.564,59.586,60.738,60.972,59.772
2049,N,False,55.766,56.838,57.375,55.725,54.487,56.419,54.973,54.469,55.02,55.905
2050,N,False,2590.8,2577.1,2595.7,2591.7,2606.3,2602.9,2603.0,2607.5,2605.8,2597.2
2051,N,False,52.139,52.489,53.741,54.417,54.097,54.77,53.66,54.352,54.598,55.466
2052,N,False,58.348,57.462,55.676,55.078,54.088,55.516,53.846,53.833,54.934,58.192
2053,N,False,42.226,41.574,41.888,40.477,39.932,38.425,38.442,39.706,39.224,37.999
2054,N,False,34.649,35.63,34.651,34.833,33.733,34.72,34.724,34.239,34.386,34.677
2055,N,False,243.87,243.69,242.41,239.09,239.41,238.15,240.19,239.19,237.46,233.38
2056,N,False,54.721,55.305,53.87,53.108,53.95,55.018,54.407,55.323,56.051,54.673
2057,N,False,710.92,710.89,706.17,705.28,712.29,715.8,718.68,716.37,722.87,718.41
2058,N,False,523.61,522.58,516.96,518.95,515.46,520.67,511.12,505.52,502.1,494.89
2059,N,False,137.95,138.95,135.37,133.97,133.84,133.16,135.7,133.08,134.09,131.56
2060,N,False,772.62,779.41,777.6,776.34,779.64,776.0,773.18,771.92,767.31,763.42
2061,N,False,71.894,72.308,72.718,71.65,72.16,71.839,71.213,70.707,69.722,72.43
2062,N,False,1016.7,1018.5,1019.1,1021.6,1022.1,1020.4,1015.1,1013.4,1016.4,1015.5
2063,N,False,82.423,81.869,81.429,82.669,82.47,82.177,81.429,81.573,81.878,79.703
2064,N,False,851.68,851.27,850.74,853.94,855.66,857.6,859.77,861.97,868.67,865.58
2065,N,False,108.43,110.5,111.89,115.34,115.03,115.41,117.65,118.31,120.53,121.72
2066,N,False,269.68,272.42,267.66,266.39,257.7,259.34,252.02,254.23,256.25,258.14
2067,N,False,144.45,147.36,146.84,145.77,145.31,144.84,144.13,146.69,145.9,143.94
2068,N,False,62.312,60.865,59.089,59.114,59.987,60.951,62.097,62.731,63.03,65.317
2069,N,False,656.85,655.79,651.84,646.97,648.82,645.8,645.17,642.72,644.24,643.46
2070,N,False,107.9,107.79,108.94,100.25,99.434,100.91,104.13,99.566,102.26,99.394
2071,N,False,61.183,62.182,61.665,63.611,61.476,62.099,63.55,61.76,60.643,58.802
2072,N,False,303.1,305.9,307.2,302.49,308.21,309.46,303.85,305.84,309.21,307.42
2073,N,False,439.68,440.82,444.13,443.63,441.91,445.48,445.99,444.02,448.72,449.54
2074,N,False,53.962,52.989,53.292,52.851,52.619,52.611,52.497,53.227,52.012,50.942
2075,N,False,84.695,83.397,83.668,83.774,85.629,83.377,84.329,83.417,86.313,87.109
2076,N,False,218.4,221.37,216.91,219.22,219.79,219.2,216.67,211.47,209.21,211.77
2077,N,False,112.26,110.81,109.91,109.29,110.8,108.72,106.38,107.15,104.05,106.44
2078,N,False,102.07,101.29,101.91,102.27,100.43,97.706,98.144,95.17,96.172,100.5
2079,N,False,110.59,111.05,110.7,112.86,113.5,116.54,119.52,119.21,124.38,125.93
2080,N,False,226.65,227.74,230.13,225.57,224.3,225.34,223.21,223.0,222.6,219.09
2081,N,False,993.59,999.69,996.77,1004.1,1000.5,991.8,983.84,982.2,983.72,988.95
2082,N,False,769.6,767.42,767.25,763.87,763.95,764.09,762.95,755.11,747.05,754.0
2083,N,False,132.08,133.87,133.49,133.2,134.69,135.79,133.25,134.59,135.25,134.93
2084,N,False,185.55,186.74,187.06,185.96,185.88,190.32,190.04,190.77,193.66,192.75
2085,N,False,87.266,88.452,87.461,84.751,86.191,86.687,88.592,87.255,83.725,83.331
2086,N,False,1872.1,1868.2,1867.2,1872.9,1863.3,1870.3,1876.4,1884.0,1881.1,1883.3
2087,N,False,609.89,613.36,610.25,610.16,612.92,617.05,612.48,612.98,608.3,608.38
2088,N,False,121.85,119.69,120.97,120.59,120.33,118.65,117.51,115.98,117.58,119.07
2089,N,False,154.89,158.18,154.58,152.85,152.94,151.08,151.39,150.65,152.27,149.07
2090,N,False,196.76,195.35,193.81,191.98,192.68,191.49,190.88,189.86,189.11,185.16
2091,N,False,139.71,142.56,142.21,144.88,145.61,147.65,150.62,148.92,148.62,151.4
2092,N,False,41.381,43.234,42.497,41.596,43.464,44.512,42.24,43.906,43.964,46.722
2093,N,False,526.18,527.1,525.08,523.26,519.23,518.01,515.2,516.42,518.88,521.46
2094,N,False,112.47,112.84,113.11,110.98,111.77,112.44,114.52,117.93,116.69,118.61
2095,N,False,78.388,80.509,82.872,81.241,81.302,80.307,81.856,82.891,84.565,83.5
2096,N,False,86.326,87.502,87.233,87.052,86.614,85.487,85.587,87.522,87.158,85.6
2097,N,False,1167.4,1168.6,1168.7,1170.0,1171.1,1171.1,1168.0,1170.8,1176.8,1180.9
2098,N,False,57.563,58.214,57.116,59.874,59.324,58.917,58.735,57.764,59.652,59.318
2099,N,False,143.34,142.44,141.19,141.17,139.36,139.38,140.24,140.79,141.51,140.0
2100,N,False,101.73,100.9,101.36,102.32,102.26,101.92,99.843,100.99,101.9,101.5
2101,N,False,168.22,171.19,171.13,172.28,171.02,170.93,173.4,174.81,177.87,176.98
2102,N,False,2048.2,2041.8,2045.1,2045.9,2038.9,2029.1,2042.7,2036.6,2033.4,2032.5
2103,N,False,118.18,120.0,120.3,119.95,116.77,115.77,118.19,116.83,117.44,118.03
2104,N,False,334.26,335.42,336.21,337.99,338.05,339.8,337.54,338.67,341.06,343.25
2105,N,False,577.16,575.41,572.43,569.43,568.95,571.38,564.56,565.4,563.82,565.62
2106,N,False,67.077,64.163,64.578,65.833,62.213,63.216,61.932,63.842,65.238,63.89
2107,N,False,24.374,22.832,28.463,26.966,28.749,27.128,29.546,29.438,29.835,31.889
2108,N,False,312.99,314.6,311.53,313.24,311.93,311.38,313.36,312.58,313.66,312.7
2109,N,False,24.221,22.962,23.582,22.562,22.96,21.886,21.689,21.854,21.478,20.593
2110,N,False,1431.9,1429.2,1434.0,1435.8,1451.8,1456.4,1463.1,1464.9,1463.5,1467.3
2111,N,False,1879.1,1877.2,1875.5,1869.8,1871.1,1856.0,1851.0,1851.4,1844.2,1826.7
2112,N,False,1178.0,1177.8,1181.8,1180.8,1180.0,1167.3,1170.2,1170.4,1172.7,1175.8
2113,N,False,268.41,268.68,268.52,266.26,268.01,265.9,265.68,263.31,263.79,261.35
2114,N,False,4555.3,4551.4,4544.1,4547.2,4545.6,4527.0,4538.5,4545.5,4556.8,4566.7
2115,N,False,109.02,107.53,106.67,107.47,107.04,107.27,105.04,103.43,105.73,105.22
2116,N,False,393.02,390.58,391.66,393.54,389.82,398.1,397.98,395.7,400.8,399.1
2117,N,False,548.22,550.48,549.76,547.4,543.39,541.33,542.26,539.53,540.04,547.52
2118,N,False,102.97,102.14,101.48,101.57,102.98,102.37,101.45,103.3,101.28,100.05
2119,N,False,405.22,402.74,400.37,401.14,403.33,404.26,401.71,401.84,399.7,399.96
2120,N,False,129.05,129.25,127.7,127.9,129.27,129.99,128.76,131.13,130.02,130.27
2121,N,False,1970.6,1970.1,1967.9,1970.6,1961.8,1964.9,1975.9,1978.6,1985.6,1996.6
2122,N,False,90.379,91.024,90.714,89.956,91.364,91.958,91.238,88.573,89.828,89.824
2123,N,False,2491.1,2488.8,2486.6,2490.9,2481.0,2490.3,2488.9,2492.4,2498.4,2497.8
2124,N,False,235.17,235.11,233.11,233.8,234.71,234.24,234.66,237.04,239.14,243.87
2125,N,False,255.53,254.8,255.49,255.17,253.13,255.56,252.88,252.23,256.3,259.6
2126,N,False,45.815,44.906,46.37,44.959,44.042,44.034,45.488,45.172,45.198,44.063
2127,N,False,247.89,248.38,245.53,245.55,245.14,245.48,245.55,242.07,236.84,237.46
2128,N,False,212.28,210.89,212.39,209.37,207.72,209.31,207.76,204.67,202.12,199.16
2129,N,False,2686.1,2681.5,2693.0,2699.4,2701.2,2707.9,2708.1,2707.1,2717.8,2712.1
2130,N,False,2684.2,2694.8,2685.6,2686.1,2681.5,2693.0,2699.4,2701.2,2707.9,2708.1
2131,N,False,93.291,92.836,98.265,101.0,99.398,101.06,104.03,105.96,108.27,109.94
2132,N,False,122.96,120.41,118.59,119.64,120.05,120.82,122.13,123.9,123.85,122.38
2133,N,False,160.52,161.95,161.23,155.68,158.15,165.82,173.69,164.75,160.3,162.02
2134,N,False,232.25,229.37,231.46,228.2,227.82,225.56,224.16,228.7,229.63,227.43
2135,N,False,909.11,911.08,906.44,906.81,912.61,910.29,908.74,906.77,897.76,900.82
2136,N,False,1051.1,1046.2,1050.1,1047.9,1040.3,1046.4,1047.3,1047.0,1043.5,1056.4
2137,N,False,85.871,91.138,89.641,91.201,90.304,88.951,89.412,90.27,91.634,92.084
2138,N,False,1863.0,1873.3,1872.9,1884.3,1889.0,1881.0,1880.7,1890.4,1887.8,1891.8
2139,N,False,1709.5,1712.5,1706.3,1695.9,1685.4,1700.1,1690.9,1701.2,1685.9,1679.7
2140,N,False,873.88,876.94,881.64,883.25,881.94,879.96,882.66,878.54,872.22,868.43
2141,N,False,83.215,83.242,82.754,84.524,84.34,85.749,84.137,82.356,81.206,80.507
2142,N,False,246.62,245.33,244.04,246.17,250.6,254.65,254.43,253.35,253.92,257.87
2143,N,False,2814.3,2808.1,2806.8,2813.4,2805.9,2809.1,2805.7,2804.4,2810.6,2820.1
2144,N,False,2903.2,2907.0,2911.8,2910.0,2918.1,2908.5,2916.6,2915.5,2903.5,2910.9
2145,N,False,175.1,177.77,178.83,177.73,175.74,174.78,171.41,173.81,174.66,174.23
2146,N,False,155.52,157.82,157.18,155.39,156.89,157.58,159.69,158.56,158.53,159.42
2147,N,False,1829.5,1841.2,1849.1,1844.9,1834.0,1824.6,1824.5,1822.0,1818.2,1816.1
2148,N,False,415.69,402.39,401.38,408.36,398.06,395.62,393.66,395.18,389.58,392.23
2149,N,False,896.16,891.19,895.74,894.69,891.49,897.88,890.28,883.58,880.36,879.24
2150,N,False,549.69,547.71,548.47,549.32,549.03,555.41,558.93,563.33,560.54,557.99
2151,N,False,133.09,134.87,135.97,138.99,138.69,138.47,137.3,137.48,139.8,139.98
2152,N,False,835.69,831.16,831.1,827.61,823.29,828.74,823.7,824.9,830.69,835.44
2153,N,False,188.95,191.39,190.78,191.21,189.63,190.56,188.89,190.53,189.71,192.31
2154,N,False,3048.4,3043.9,3047.0,3042.9,3035.2,3035.2,3028.9,3040.1,3030.0,3025.9
2155,N,False,364.75,368.22,363.51,365.18,362.38,362.71,365.43,367.63,363.62,365.96
2156,N,False,143.11,150.29,149.43,149.02,152.18,148.2,149.04,148.16,148.87,147.66
2157,N,False,600.76,594.64,599.44,594.63,600.4,597.56,598.99,604.35,602.92,608.5
2158,N,False,212.24,212.59,211.97,208.85,209.56,207.7,206.2,207.72,208.13,206.22
2159,N,False,38.534,39.984,39.26,38.245,36.846,37.959,39.265,38.445,37.189,37.528
2160,N,False,212.59,211.97,208.85,209.56,207.7,206.2,207.72,208.13,206.22,204.47
2161,N,False,94.505,94.694,92.058,91.021,88.8,89.511,90.72,89.877,89.939,90.056
2162,N,False,118.02,115.39,113.25,112.56,111.6,112.22,111.29,111.25,112.6,112.68
2163,N,False,1721.9,1722.5,1726.4,1728.5,1738.1,1745.3,1748.6,1749.1,1753.0,1763.6
2164,N,False,310.94,309.54,305.55,307.09,310.94,304.24,304.61,310.27,305.93,305.75
2165,N,False,52.697,51.78,54.276,53.363,52.582,51.66,51.449,49.988,49.811,50.992
2166,N,False,1254.1,1254.1,1248.6,1258.0,1253.2,1249.7,1250.4,1249.5,1246.6,1237.4
2167,N,False,93.151,93.789,93.87,94.327,96.444,95.008,94.712,95.049,93.274,93.9
2168,N,False,952.62,947.44,944.21,942.98,940.48,940.14,939.23,942.04,944.57,945.54
2169,N,False,853.19,848.0,853.27,848.34,846.45,847.87,845.14,854.12,859.51,861.85
2170,N,False,729.46,732.65,728.58,736.68,734.59,731.67,731.65,725.05,720.0,725.71
2171,N,False,480.5,481.81,487.91,487.52,483.38,480.35,479.5,478.38,480.1,478.24
2172,N,False,143.37,143.41,145.9,145.87,147.33,144.88,144.63,145.4,144.16,144.14
2173,N,False,119.51,118.2,117.09,113.87,114.01,112.39,111.27,110.55,110.35,110.09
2174,N,False,130.42,130.43,127.45,127.49,125.07,125.07,124.0,124.5,123.12,123.61
2175,N,False,918.16,914.88,919.01,921.92,926.67,927.35,932.6,929.59,932.93,924.52
2176,N,False,361.93,366.25,365.24,361.12,361.55,363.33,365.65,363.88,363.03,363.9
2177,N,False,625.78,626.37,625.89,631.06,631.82,632.61,628.91,634.58,632.72,624.92
2178,N,False,104.33,105.01,105.83,103.86,103.64,102.67,103.37,101.62,103.25,104.36
2179,N,False,723.09,722.43,719.32,725.51,718.33,717.79,714.95,715.6,723.75,719.42
2180,N,False,38.847,38.952,37.253,35.294,36.025,36.439,38.206,40.54,42.813,42.128
2181,N,False,86.529,86.112,83.915,83.446,82.145,80.519,80.138,79.432,79.552,80.842
2182,N,False,468.61,470.59,465.76,473.79,470.72,470.56,469.36,471.79,473.58,471.52
2183,N,False,241.7,245.8,246.31,251.07,248.23,248.53,251.58,253.63,256.84,256.78
2184,N,False,189.64,190.03,191.02,192.95,192.8,190.01,187.91,188.13,187.0,187.66
2185,N,False,61.401,61.99,61.345,62.66,63.527,63.931,63.582,65.578,64.572,65.151
2186,N,False,1748.5,1741.6,1735.3,1731.7,1730.8,1724.5,1721.1,1716.0,1719.0,1724.2
2187,N,False,89.056,90.024,91.987,90.08,91.357,94.028,95.134,95.811,96.662,97.244
2188,N,False,113.95,114.17,113.12,112.61,112.73,111.22,109.95,110.71,111.65,108.45
2189,N,False,72.914,71.636,71.796,71.641,71.873,72.464,73.55,72.503,70.97,71.213
2190,N,False,432.43,429.4,433.13,439.1,429.98,429.5,424.54,429.07,423.78,421.76
2191,N,False,58.986,59.825,58.74,60.98,58.232,56.919,56.961,58.798,58.207,57.423
2192,N,False,42.141,40.818,40.328,41.782,40.186,39.2,39.568,40.143,40.766,40.902
2193,N,False,2827.9,2827.7,2820.9,2816.8,2803.4,2796.0,2784.7,2791.9,2800.3,2790.4
2194,N,False,236.63,239.92,243.23,237.45,235.11,237.73,237.92,238.24,236.89,239.23
2195,N,False,97.564,98.495,98.693,98.351,99.102,98.843,98.181,97.063,98.036,99.012
2196,N,False,859.99,860.14,862.48,861.38,864.74,865.98,865.86,863.21,865.05,872.3
2197,N,False,334.72,338.7,340.17,338.08,341.37,342.34,340.81,344.08,339.84,338.2
2198,N,False,100.14,98.727,100.24,100.03,99.61,98.406,97.389,96.418,95.769,95.223
2199,N,False,846.55,846.68,840.61,846.39,844.51,853.9,863.77,865.45,862.1,866.97
2200,N,False,235.41,237.54,241.15,239.84,243.03,247.04,252.34,258.7,261.22,260.76
2201,N,False,796.45,794.7,785.91,785.65,786.16,789.33,793.42,799.4,799.14,802.71
2202,N,False,561.02,563.07,564.1,567.9,565.34,560.69,558.42,553.38,551.72,552.33
2203,N,False,123.15,123.6,122.69,123.04,122.39,121.41,122.07,121.63,120.11,122.18
2204,N,False,27.934,27.208,26.83,25.807,24.482,24.487,21.871,22.78,21.539,19.955
