,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10
1609,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,B,False,771.36,384.9,1016.9,3750.0,571.02,2140.7,3276.5,2943.1,3401.8,3510.1
1611,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,B,False,1042.5,879.65,715.32,862.5,1210.8,696.9,720.11,744.99,743.95,756.02
1613,B,False,53.959,80.474,91.998,49.715,24.64,94.118,18.576,38.04,47.232,76.295
1614,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,B,False,284.83,251.93,235.01,194.31,205.32,212.04,247.38,224.84,217.66,216.9
1617,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,B,False,570.62,587.09,606.13,892.92,597.35,577.43,591.12,588.72,548.65,764.16
1619,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,B,False,362.59,377.89,419.6,407.33,397.31,408.59,384.56,346.34,354.31,344.59
1621,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,B,False,0.0,0.0,0.0,0.0,10.806,19.395,16.146,16.573,41.117,41.511
1626,B,False,6261.9,3156.0,3132.8,6087.8,6091.6,3139.4,6275.1,6359.1,0.0,0.0
1627,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,B,False,0.0,0.0,0.0,0.0,331.45,329.9,335.14,0.0,326.02,0.0
1629,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,B,False,6228.8,5478.0,5486.4,5747.4,6982.7,5655.9,5155.5,5583.8,4623.1,4455.0
1631,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,B,False,1071.7,1066.2,1441.5,1426.3,1438.6,1541.2,1869.7,1703.9,1689.4,1492.2
1636,B,False,224.17,223.64,218.3,220.75,209.41,216.6,211.99,206.28,200.42,193.15
1637,B,False,355.94,333.23,326.55,347.92,338.34,346.06,337.75,331.27,338.47,318.52
1638,B,False,678.1,710.23,560.92,486.2,521.11,531.47,458.1,578.57,466.98,568.62
1639,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,B,False,2845.8,2827.1,2869.0,2749.7,2687.4,2892.9,2540.8,2580.0,2611.0,2641.4
1641,B,False,293.03,276.47,268.29,253.02,285.74,299.52,394.29,300.8,303.86,305.26
1642,B,False,0.0,0.0,0.0,0.0,0.0,0.0,59.981,0.0,0.0,733.49
1643,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,B,False,95.437,91.36,88.104,93.774,88.5,87.597,89.603,86.271,98.386,103.91
1645,B,False,3033.4,2993.0,2792.0,2941.3,2931.8,2845.4,2753.6,3330.9,2850.2,2770.0
1646,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,B,False,2173.4,246.85,18.135,0.0,7.0049,0.0,0.0,0.0,0.0,0.0
1649,B,False,8391.0,7507.9,6952.8,6932.8,6606.2,6666.5,6591.0,6678.6,5411.7,5713.3
1650,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,B,False,3916.7,4197.4,4113.6,3495.1,3512.4,4618.1,4168.0,3999.5,3856.5,3929.4
1653,B,False,137.12,0.0,0.0,119.61,0.0,0.0,0.0,0.0,0.0,0.0
1654,B,False,2367.8,5538.7,1855.1,1828.5,1470.5,1884.3,1865.5,1524.2,2353.8,2358.4
1655,B,False,1608.1,6812.5,2669.4,956.96,0.0,1236.7,1786.1,3692.4,318.77,980.52
1656,B,False,3426.6,3454.3,3107.6,3056.9,3115.8,3917.3,3141.3,3823.2,3052.7,3150.6
1657,B,True,188.44,193.81,187.08,192.84,97.517,90.589,184.93,93.329,92.916,96.243
1658,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.57,130.65
1661,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,B,False,275.12,254.64,264.95,329.29,209.44,230.93,231.61,162.32,154.75,115.93
1663,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,B,False,0.0,0.0,2487.2,344.02,1280.4,0.0,0.0,0.0,0.0,0.0
1666,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,B,False,397.49,455.21,362.31,346.54,345.28,348.23,301.97,308.9,301.94,311.95
1668,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441.1,0.0,3535.7
1669,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,B,False,1578.3,2802.8,1510.0,2671.9,2736.0,2737.8,3098.8,3242.7,3248.1,2918.2
1671,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87,523.73,260.82
1674,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,B,False,1552.5,3054.2,6750.6,2628.3,1113.9,395.52,2173.4,246.85,18.135,0.0
1676,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.482,25.135,62.078
1677,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,B,False,1274.8,1240.4,1239.7,1200.0,1128.8,1074.4,1037.6,1073.1,1059.9,980.05
1680,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,B,False,1798.2,1781.0,1926.0,1561.9,1541.1,1452.0,1644.7,1618.5,1617.1,1438.0
1687,B,False,93.206,89.598,78.279,70.424,78.51,93.682,73.99,74.119,72.75,0.0
1688,B,False,0.0,0.0,0.0,0.0,0.0,0.0,876.29,866.82,850.99,866.1
1689,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,B,False,1403.8,130.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,B,False,0.0,19.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,B,False,421.29,404.52,351.88,393.99,359.48,552.93,256.07,251.32,271.02,176.38
1694,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,B,False,1311.1,1138.2,1048.6,872.07,994.91,980.97,815.79,944.36,920.77,912.36
1698,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,B,False,177.96,390.03,389.01,427.58,445.25,492.59,297.1,586.12,836.65,651.6
1700,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,B,False,827.87,835.18,789.42,826.85,833.87,1214.3,1209.6,1221.7,1177.7,1143.1
1702,B,False,7056.3,6856.2,6643.4,6424.9,6384.4,5889.2,5392.2,5260.6,5635.8,6504.0
1703,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,B,False,11473.0,10270.0,10540.0,9780.2,10483.0,11266.0,12455.0,12563.0,10568.0,11591.0
1705,B,False,0.0,0.0,0.0,0.0,269.86,0.0,0.0,0.0,0.0,0.0
1706,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,B,True,726.69,558.07,567.5,558.04,553.38,557.14,452.84,459.81,521.85,516.94
1708,B,False,58.66,57.438,54.294,57.935,49.938,52.231,55.605,46.54,47.007,43.925
1709,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,B,False,81.586,97.276,241.35,230.23,228.83,138.24,151.24,169.13,169.3,180.88
1711,B,False,259.89,261.2,235.14,235.45,231.33,214.04,217.22,227.27,214.72,209.26
1712,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,B,False,2454.1,3086.9,2638.3,2928.8,2557.2,2626.0,2790.6,2728.3,2676.5,2311.6
1714,B,False,709.1,710.85,705.97,990.6,969.86,957.55,712.13,725.56,718.53,698.16
1715,B,False,0.0,0.0,96.198,94.504,95.937,0.0,93.219,0.0,0.0,100.6
1716,B,False,196.78,264.62,462.58,526.06,510.65,507.35,437.04,292.99,173.94,165.78
1717,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,B,False,0.0,0.0,0.0,0.0,0.0,160.01,0.0,0.0,0.0,0.0
1722,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,B,False,234.02,227.68,223.87,237.17,233.85,224.17,223.64,218.3,220.75,209.41
1724,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.6,0.0
1727,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.96,122.36
1728,B,False,2342.6,2372.7,2306.2,2382.3,2428.7,2717.3,1548.6,2301.2,3068.6,2179.5
1729,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,B,False,185.72,195.89,197.08,203.9,187.19,192.59,217.15,312.31,264.61,377.26
1731,B,False,801.46,636.35,622.11,613.26,591.39,587.42,584.49,1238.0,611.12,597.34
1732,B,False,3935.1,3923.9,3839.0,4223.8,4591.1,4485.9,4182.4,4495.7,4635.6,4339.3
1733,B,False,766.37,780.88,720.68,840.23,761.23,809.27,843.84,533.04,521.04,507.07
1734,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,B,False,492.65,484.46,475.83,476.59,485.44,481.18,472.12,732.29,729.06,446.35
1737,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,B,False,1972.1,1897.0,1844.5,2210.0,2159.3,2160.4,1766.7,2136.3,1672.6,1752.4
1739,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,B,False,4825.1,5008.1,5002.8,4922.4,4821.1,4807.1,4798.5,4678.0,4583.7,4567.3
1744,B,False,227.13,227.93,227.87,246.4,251.78,246.81,254.48,245.93,249.94,443.36
1745,B,False,964.99,1033.5,1051.3,1071.4,1057.8,1084.8,1084.8,1089.9,1057.9,844.97
1746,B,False,4168.3,12573.0,0.0,14860.0,7319.5,21154.0,23537.0,23723.0,32103.0,33576.0
1747,B,False,136.58,131.03,82.364,138.19,124.89,119.66,113.33,134.44,103.3,66.099
1748,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,B,False,590.14,599.63,862.3,849.98,825.93,577.87,582.39,578.4,841.37,1594.5
1750,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,B,False,249.63,526.66,555.74,629.0,668.68,637.78,974.09,335.81,340.5,995.51
1756,B,True,94.234,90.937,82.009,74.889,80.288,85.088,71.633,65.036,58.615,50.734
1757,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87
1762,B,False,1021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,B,False,272.1,281.37,271.51,235.08,233.36,270.36,237.33,243.64,270.85,339.68
1771,B,False,0.0,34.992,83.105,0.0,232.21,0.0,0.0,0.0,0.0,0.0
1772,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,B,False,656.26,637.06,613.57,747.96,749.19,872.0,931.1,901.14,782.73,586.66
1775,B,False,75.278,61.741,58.532,58.227,46.402,52.79,51.187,44.822,47.659,44.596
1776,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,B,False,2742.4,3180.1,3667.0,3502.7,3231.0,3232.1,2636.5,3197.9,2850.6,3148.4
1778,B,True,4603.7,4522.8,4565.8,4483.0,0.0,0.0,4591.1,4532.0,4312.6,4424.7
1779,B,False,759.64,772.8,575.5,590.37,592.06,569.31,560.4,540.65,541.37,536.86
1780,B,False,1032.3,971.93,1050.1,764.92,838.77,1280.7,665.16,715.74,817.73,844.45
1781,B,False,1322.2,1313.9,1300.6,859.76,848.99,612.74,817.7,621.44,612.59,624.21
1782,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,B,False,433.29,448.15,492.87,770.27,496.39,295.98,299.15,303.06,283.26,503.87
1785,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2582,22.722
1786,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,B,False,2778.9,3138.0,3061.7,2666.1,2664.5,3161.2,2803.0,2781.4,2653.3,4044.1
1789,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,B,False,2027.3,975.22,961.45,1716.5,1685.1,1345.9,840.99,816.62,766.47,767.01
1793,B,False,1142.2,1012.0,1140.4,1266.7,1463.9,1467.0,1553.8,1350.5,1757.3,1908.8
1794,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,B,False,62.83,0.0,54.795,55.078,115.6,117.79,53.408,97.258,83.826,29.868
1796,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,B,False,2149.3,2612.3,2765.4,3170.5,2443.4,2459.4,3127.7,2715.2,2420.1,2081.9
1798,B,False,9723.3,9793.0,8353.4,8510.0,8075.3,9480.3,9577.0,8825.1,10049.0,9980.6
1799,B,False,10004.0,9829.9,19180.0,10437.0,17556.0,24795.0,10253.0,17690.0,17813.0,17901.0
1800,B,False,1855.1,1828.5,1470.5,1884.3,1865.5,1524.2,2353.8,2358.4,2342.6,2372.7
1801,B,False,2588.0,2066.0,2120.6,2479.5,2509.8,2404.8,2416.8,2353.5,1955.3,2427.0
1802,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,B,False,1089.1,763.18,1127.1,1187.5,1188.8,841.92,826.33,840.07,905.82,1088.0
1804,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,B,False,767.86,778.81,762.29,766.53,1363.5,1352.7,1370.7,1384.3,1388.3,1351.3
1806,B,False,1719.4,1968.5,2052.9,2009.6,2178.0,2336.1,2246.3,2237.2,2185.6,2336.4
1807,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.29
1808,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,B,False,216.91,232.3,228.56,240.67,249.63,526.66,555.74,629.0,668.68,637.78
1811,B,False,0.0,0.0,0.0,188.29,187.13,199.24,203.06,216.91,232.3,228.56
1812,B,False,0.0,0.0,520.31,508.0,526.77,529.75,541.19,534.84,528.02,518.19
1813,B,False,901.21,1132.1,979.56,1372.3,1286.3,1545.8,1413.9,1614.5,1451.1,1503.7
1814,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,B,False,2216.4,2141.9,2997.4,2182.2,1946.6,3556.9,3719.6,3771.4,3718.3,4068.5
1816,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,B,False,5486.4,5747.4,6982.7,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0
1818,B,False,490.41,524.13,607.22,574.57,492.32,565.99,443.57,430.73,440.97,1043.8
1819,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,B,False,944.07,962.92,1445.3,939.21,1572.2,1249.7,1213.8,1229.8,1393.5,1236.1
1821,B,False,2315.8,2323.8,2090.8,2549.9,2285.1,1910.9,2288.8,1889.4,1849.4,2241.5
1822,B,False,47.007,43.925,36.791,36.442,33.394,29.948,28.325,31.063,26.021,23.543
1823,B,False,599.96,620.94,658.01,659.51,636.24,680.86,639.64,676.97,593.66,564.89
1824,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,B,False,2433.9,3419.4,1522.8,0.0,0.0,2343.6,0.0,0.0,0.0,0.0
1826,B,False,0.0,0.0,96.612,99.664,0.0,95.243,109.21,116.69,107.85,102.17
1827,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,B,False,1208.0,1610.7,1215.7,1558.9,1264.9,909.46,934.37,914.97,903.95,934.67
1829,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,B,False,2722.1,3153.8,2938.6,2416.7,3525.8,3293.5,3005.7,2558.0,2965.4,2820.6
1832,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,B,False,1172.5,982.95,1234.8,1005.9,1215.8,1444.4,1021.8,1043.8,1547.6,1302.6
1834,B,False,7442.4,7669.0,8080.4,7535.9,7604.8,7323.3,7561.9,7658.4,7583.9,7118.8
1835,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,B,False,582.22,589.64,621.19,614.26,610.55,619.1,677.86,566.92,554.05,581.55
1837,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,B,False,3803.9,8553.7,869.62,417.48,3525.6,4492.1,5510.6,192.74,9153.0,7883.3
1839,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,B,False,24101.0,15936.0,45830.0,34652.0,63943.0,40869.0,81084.0,25554.0,46204.0,63929.0
1842,B,False,71.633,65.036,58.615,50.734,52.769,51.016,50.952,49.36,71.823,62.111
1843,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,B,False,1092.4,1155.4,1074.7,2844.8,1091.4,936.99,1333.7,954.11,1050.0,1145.2
1847,B,False,964.43,2305.8,2348.4,2396.8,1856.7,1660.5,1729.6,1896.8,1598.1,1217.2
1848,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,N,False,0.0,0.0,0.0,0.0,0.0,50.224,0.0,0.0,0.0,0.0
1859,N,False,56.501,51.674,42.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,N,False,485.04,447.41,436.17,441.18,462.27,446.77,456.87,437.26,442.12,439.83
1862,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,N,False,719.71,404.31,395.42,416.1,416.7,425.63,444.63,428.53,423.17,417.99
1867,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.015,9.2198,12.671
1870,N,False,142.65,145.95,146.18,127.01,108.37,108.37,110.6,114.78,125.45,117.51
1871,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,N,False,1240.5,1113.9,1158.8,1227.3,1110.5,1041.5,1157.1,1183.1,1153.9,1025.8
1874,N,False,39532.0,41389.0,43288.0,39691.0,40847.0,35834.0,44909.0,35118.0,36827.0,37556.0
1875,N,False,0.0,0.0,0.0,44.518,0.0,0.0,0.0,0.0,0.0,0.0
1876,N,False,11706.0,15170.0,13972.0,13673.0,16587.0,13089.0,15983.0,15030.0,13690.0,10471.0
1877,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,N,False,623.17,642.34,617.38,627.4,1416.9,1374.7,775.82,1259.9,769.4,0.0
1879,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,N,False,0.0,18.01,14.425,0.0,17.933,22.827,22.021,15.487,12.668,12.561
1881,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.56,129.86,0.0
1887,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,N,False,2448.2,2251.7,2628.4,2849.7,2071.4,2677.0,2033.9,1594.1,1970.0,2104.5
1889,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,N,False,751.05,724.86,712.19,1957.1,1224.1,747.19,757.64,1576.7,747.78,769.66
