,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10
1467,B,False,17.82,16.397,18.803,21.563,22.242,22.645,22.631,18.493,24.434,26.57
1468,B,False,67.748,61.136,65.452,59.711,58.984,55.392,50.267,50.592,54.074,52.692
1469,B,False,148.37,148.25,148.52,129.26,123.79,118.75,120.62,129.58,118.31,124.88
1470,B,False,20.444,14.748,17.918,15.52,18.566,20.784,15.329,14.306,15.537,12.658
1471,B,False,13.747,5.0846,4.0778,9.0767,3.1801,1.0451,9.1265,6.8294,5.1843,1.0064
1472,B,False,8.684,7.896,5.836,13.137,10.601,13.981,7.5471,0.71051,1.7192,1.1345
1473,B,False,6.951,6.0193,5.9168,9.64,7.0897,0.56391,5.6583,7.1047,7.8629,6.1601
1474,B,False,3.6794,2.4581,5.4728,15.674,15.742,5.3683,16.72,12.881,22.757,23.937
1475,B,True,39.3,42.232,39.393,38.885,41.67,46.178,43.914,39.161,40.188,32.29
1476,B,False,17.913,18.018,21.575,19.518,13.531,13.234,14.567,16.29,13.448,9.1544
1477,B,False,31.426,30.29,30.378,13.667,18.301,20.213,24.784,30.881,25.104,24.088
1478,B,False,267.67,263.0,265.42,258.77,255.94,267.04,266.59,261.34,255.18,256.35
1479,B,False,116.63,122.94,114.89,107.18,109.34,101.88,100.97,100.54,93.633,84.531
1480,B,False,24.518,34.45,30.043,26.804,46.855,31.948,42.801,31.241,40.626,46.271
1481,B,True,65.291,84.112,73.97,60.715,44.452,61.522,75.877,64.91,65.18,64.522
1482,B,False,2.911,1.0073,5.2054,3.3315,1.042,5.7445,7.4778,4.0155,8.9403,4.4007
1483,B,False,17.42,15.802,18.307,18.802,19.568,19.909,19.578,21.959,22.526,20.386
1484,B,False,12.064,10.54,9.0925,6.1925,4.8366,3.2973,5.022,3.3209,7.9165,8.9742
1485,B,False,53.073,56.202,53.753,51.05,49.709,52.58,53.821,51.698,55.2,56.039
1486,B,False,14.211,17.277,17.302,16.083,13.985,13.299,12.881,11.442,11.823,13.162
1487,B,False,0.0,0.090349,0.2605,0.64915,1.1544,0.17107,0.57251,1.0566,0.85931,0.86406
1488,B,False,0.57057,1.2656,2.6468,0.42508,0.35384,5.164,1.4394,1.3686,2.308,3.8221
1489,B,False,154.04,138.69,126.52,134.3,117.31,113.65,123.61,119.42,113.67,116.48
1490,B,False,19.853,16.788,14.848,16.341,12.367,14.812,11.259,12.26,11.449,10.355
1491,B,False,39.759,32.03,38.241,43.236,35.702,13.976,27.829,45.47,15.004,25.616
1492,B,False,142.0,147.0,161.74,153.53,160.53,167.82,149.53,164.88,155.66,153.29
1493,B,False,6.788,5.5391,6.9148,11.232,8.0369,7.766,7.9939,7.2953,4.4275,7.432
1494,B,False,21.55,65.564,64.712,52.646,47.732,47.336,43.16,24.239,21.635,23.365
1495,B,False,1.4454,0.58269,1.4435,0.99768,2.0275,2.0925,4.1529,5.5156,6.5552,7.7682
1496,B,False,72.85,62.602,67.681,72.92,65.407,63.332,54.989,48.999,53.599,58.882
1497,B,False,79.298,62.732,81.662,70.773,83.957,74.19,78.348,76.83,76.126,75.207
1498,B,False,240.62,247.1,241.95,250.7,257.3,248.64,260.37,258.36,252.82,255.19
1499,B,True,21.335,16.285,18.918,20.713,13.424,19.136,17.945,20.411,20.894,24.835
1500,B,False,0.41839,11.351,22.007,21.582,28.901,36.715,25.503,23.49,27.404,25.472
1501,B,False,4.001,0.27876,4.0085,4.8967,1.8804,0.89606,0.30609,1.5708,0.96619,1.3155
1502,B,False,90.844,101.01,89.0,91.302,83.788,84.589,93.185,95.674,96.74,97.163
1503,B,False,162.55,163.48,154.23,153.28,166.49,158.94,168.31,158.21,149.78,154.92
1504,B,False,166.68,152.84,148.41,129.64,129.4,113.16,125.05,121.1,136.96,124.43
1505,B,False,96.971,96.047,98.959,90.384,81.873,92.092,107.82,98.689,92.638,92.704
1506,B,False,114.38,113.76,100.71,106.17,102.49,93.865,109.44,109.75,102.46,98.537
1507,B,False,7.8587,6.1329,6.5829,5.5806,5.0357,6.1507,7.6817,8.1835,7.7914,8.4923
1508,B,False,51.731,50.787,58.273,62.983,48.39,52.134,55.183,47.237,59.535,57.825
1509,B,False,155.17,150.19,154.67,151.26,138.27,141.94,145.11,150.76,146.54,142.03
1510,B,False,199.71,197.64,184.5,207.43,216.81,202.74,209.85,210.75,220.68,190.76
1511,B,False,75.268,32.81,170.19,95.263,101.81,108.8,93.286,97.869,15.099,82.402
1512,B,False,0.62484,1.2492,1.3698,2.1525,2.0393,3.4533,0.0066988,5.88,2.8257,1.5242
1513,B,False,2.4811,2.6344,2.8727,5.2443,5.8706,2.767,1.6849,0.17334,1.4741,2.8076
1514,B,False,20.48,21.835,19.521,19.725,19.96,20.727,17.525,15.48,16.47,13.72
1515,B,False,2.6912,0.061197,5.1674,2.7188,10.389,12.052,14.476,16.2,14.218,15.774
1516,B,False,58.599,54.161,55.684,53.326,50.167,46.793,58.476,57.627,63.422,64.673
1517,B,False,8.4098,10.593,11.608,13.231,15.256,13.62,7.5018,10.48,8.8397,10.658
1518,B,False,72.771,80.384,75.169,79.1,81.589,73.623,66.616,57.775,51.472,62.68
1519,B,False,3.6252,12.131,3.4698,4.3038,1.4963,8.9291,23.666,15.231,22.43,20.005
1520,B,False,3.8886,1.852,0.011669,1.798,2.1128,3.8227,1.9116,1.5191,6.4681,2.8484
1521,B,False,9.257,5.3972,9.8272,10.343,9.4469,9.3286,12.336,7.8809,11.501,14.881
1522,B,False,55.174,50.726,53.875,61.595,63.341,71.286,65.334,67.931,74.364,76.181
1523,B,False,134.68,134.74,139.36,146.63,137.31,149.8,160.74,158.88,142.24,144.02
1524,B,False,11.337,16.241,13.945,22.246,18.225,13.994,13.801,14.11,18.528,13.073
1525,B,False,68.075,69.949,50.184,46.134,41.799,47.403,89.545,55.882,43.95,60.205
1526,B,False,85.721,79.26,84.222,77.512,64.743,81.633,85.003,77.436,87.713,85.774
1527,B,False,5.6437,8.738,8.8441,7.3047,5.5787,5.6321,12.172,4.5512,6.9629,0.71909
1528,B,False,18.084,9.672,2.31,1.7032,2.4227,4.7214,4.3714,5.1435,4.576,3.4614
1529,B,False,0.77741,2.3774,1.5793,9.0111,2.6677,2.9875,11.663,2.3918,7.8954,3.9906
1530,B,False,5.8441,7.1918,5.3909,5.0157,6.9598,2.1101,2.0528,8.9045,3.6491,1.8227
1531,B,False,80.04,81.98,83.542,85.817,85.472,88.509,85.854,88.26,91.543,93.606
1532,B,False,42.518,50.977,48.479,46.416,43.98,35.892,36.162,33.542,47.108,39.755
1533,B,False,67.518,71.327,63.556,62.175,68.555,67.697,60.766,56.562,53.543,50.739
1534,B,False,4.788,3.8885,10.519,3.798,3.4659,3.7945,8.3379,10.645,10.419,9.625
1535,B,False,44.297,36.388,44.71,48.187,46.057,50.797,52.839,64.013,58.707,62.325
1536,B,False,30.679,32.426,32.603,34.683,42.208,32.894,41.277,35.583,27.982,43.942
1537,B,False,37.888,11.517,11.505,14.386,36.442,14.849,34.976,33.845,33.53,2.8702
1538,B,False,12.36,13.515,15.178,12.737,15.47,15.559,18.466,15.869,14.609,13.168
1539,B,False,175.82,172.13,167.06,165.49,173.54,172.88,157.72,167.15,174.11,165.48
1540,B,False,1.3104,2.223,4.2832,0.87262,0.76525,1.8958,1.6034,0.78574,1.2749,0.0026239
1541,B,False,173.57,183.0,156.12,159.98,157.61,153.29,159.28,160.45,148.37,148.25
1542,B,False,32.463,36.243,31.149,32.114,34.207,36.132,35.72,39.181,36.775,32.768
1543,B,False,30.691,28.62,27.521,27.34,31.846,28.223,26.682,28.61,31.732,27.816
1544,B,False,25.115,15.468,21.404,36.28,22.769,23.304,34.328,20.822,23.608,24.955
1545,B,False,9.4421,12.949,24.228,28.487,25.102,24.348,18.994,21.965,15.291,19.241
1546,B,True,40.139,29.063,39.268,42.828,44.475,44.335,47.135,38.775,37.626,49.723
1547,B,False,163.51,172.59,170.84,167.89,161.68,161.46,161.8,164.72,156.95,164.58
1548,B,False,84.886,84.959,82.466,82.798,87.815,85.129,91.17,94.894,90.461,95.567
1549,B,False,51.04,56.491,54.565,54.807,27.688,29.236,37.329,36.785,24.804,42.417
1550,B,False,315.92,348.02,349.36,342.98,341.51,337.67,352.07,341.82,343.76,325.79
1551,B,False,18.698,11.012,8.1201,10.769,13.505,7.0006,9.9456,10.917,13.72,5.0329
1552,B,False,6.9769,8.8732,25.956,22.349,24.281,30.571,30.979,19.727,32.32,38.67
1553,B,False,43.914,39.161,40.188,32.29,32.742,35.265,34.54,33.461,31.498,31.108
1554,B,False,90.753,83.963,67.033,76.642,73.173,80.654,85.204,71.138,79.305,64.281
1555,B,False,18.458,21.671,21.955,21.782,23.728,24.838,24.898,22.979,24.148,23.23
1556,B,True,44.689,46.796,43.231,41.094,43.038,46.744,42.977,43.511,48.588,47.567
1557,B,False,90.087,92.422,82.903,81.588,81.344,78.628,77.214,80.065,71.186,58.248
1558,B,False,52.646,47.732,47.336,43.16,24.239,21.635,23.365,21.933,17.407,19.614
1559,B,False,51.716,49.949,51.868,56.109,54.361,50.426,39.997,29.108,41.74,49.014
1560,B,False,73.735,66.737,66.76,74.249,76.081,69.704,77.834,80.915,92.496,101.16
1561,B,False,31.954,34.281,34.501,29.823,23.479,31.785,28.206,30.974,37.303,39.127
1562,B,False,8.2907,8.7199,1.623,9.3889,5.9857,8.5317,6.443,19.574,6.1861,6.7693
1563,B,False,127.53,132.63,131.63,125.44,134.85,120.85,126.6,138.1,143.59,149.03
1564,B,True,1.5748,1.4167,10.282,2.9336,2.3725,3.1867,2.4725,7.1975,6.3122,4.8966
1565,B,False,230.21,231.96,213.57,193.01,196.34,196.65,170.41,169.75,178.77,184.82
1566,B,False,43.318,36.925,56.136,64.378,60.576,64.569,68.936,78.579,84.783,93.936
1567,B,False,53.112,48.902,48.316,52.692,49.33,44.708,42.353,35.321,23.04,29.366
1568,B,False,20.339,19.779,18.17,16.328,14.906,15.373,13.642,12.948,14.18,13.698
1569,B,False,112.2,112.04,109.5,115.09,110.86,105.18,108.62,123.27,122.37,115.19
1570,B,False,4.3184,6.6529,17.351,15.365,22.869,19.897,34.04,22.327,14.556,33.941
1571,B,False,27.155,30.237,24.756,26.447,30.797,28.846,35.006,33.748,34.091,23.13
1572,B,False,99.472,109.62,99.026,105.27,113.46,109.28,99.111,90.007,108.07,102.22
1573,B,True,21.123,19.101,20.129,26.724,26.611,23.801,21.635,18.741,20.764,26.403
1574,B,True,3.3688,1.5373,3.428,0.33405,3.5562,3.2963,0.54739,0.68411,4.9797,5.831
1575,B,False,50.415,43.521,45.725,40.673,45.717,47.257,34.201,43.547,51.298,43.962
1576,B,False,17.529,35.431,30.074,12.56,5.0326,9.8501,5.8178,11.784,12.244,9.8639
1577,B,False,0.87019,2.8901,2.1306,1.6801,1.4584,1.8694,2.3702,0.52309,1.7848,0.26413
1578,B,False,53.082,56.098,60.185,60.253,60.203,56.254,59.051,61.566,63.601,66.481
1579,B,False,40.831,37.734,40.812,41.365,41.114,40.19,45.604,44.468,40.744,47.286
1580,B,False,18.137,18.592,16.868,24.53,23.185,28.129,25.533,31.795,27.69,14.745
1581,B,False,59.46,51.251,52.451,53.81,62.373,86.714,86.853,83.04,82.861,75.623
1582,B,False,59.704,55.299,48.707,59.134,56.342,59.541,52.598,50.943,47.442,46.804
1583,B,False,13.4,11.881,10.706,9.8241,8.3827,5.4481,6.1188,2.8672,6.5907,8.0554
1584,B,False,10.692,12.047,10.731,7.307,9.9476,10.259,14.221,11.108,14.191,14.012
1585,B,False,5.1651,4.5772,18.858,15.679,10.47,3.2887,8.8964,3.6807,6.9592,10.342
1586,B,False,52.287,54.115,48.078,44.578,46.706,43.606,43.06,36.269,41.176,34.4
1587,B,False,48.936,41.387,45.166,44.975,44.579,39.844,51.785,52.302,53.608,55.132
1588,B,True,3.5529,11.619,10.396,9.3897,7.3612,6.4279,1.0848,5.9589,3.597,1.5324
1589,B,False,49.252,46.636,47.912,43.811,40.75,55.745,64.472,69.709,73.732,64.306
1590,B,False,31.098,33.489,31.628,24.32,22.072,22.875,19.611,16.013,25.493,14.469
1591,B,False,133.52,134.36,114.19,113.74,89.451,96.913,107.49,109.69,93.044,92.686
1592,B,False,171.61,168.12,165.34,180.79,183.87,204.9,220.43,221.91,229.94,218.58
1593,B,True,32.744,38.034,32.502,33.348,31.235,39.215,39.083,41.704,52.031,51.163
1594,B,False,9.8,2.4195,5.4118,9.003,13.742,16.675,20.61,18.793,3.9,5.7188
1595,B,False,22.047,15.687,12.47,7.4109,0.85733,2.9676,5.2818,2.347,1.128,0.95593
1596,B,False,7.8585,8.9264,10.69,9.5801,11.648,9.7571,9.6134,9.5144,11.171,6.9293
1597,B,False,32.426,32.603,34.683,42.208,32.894,41.277,35.583,27.982,43.942,33.068
1598,B,False,37.311,27.233,33.119,34.065,36.544,32.332,34.421,37.08,32.744,38.034
1599,B,False,12.398,14.679,9.0135,7.9569,4.193,4.8601,0.57712,9.6732,12.454,12.441
1600,B,False,82.277,77.326,74.762,77.693,77.755,72.5,68.07,66.192,65.547,70.184
1601,B,False,13.991,19.915,19.961,12.712,20.996,29.645,32.215,33.252,26.987,29.092
1602,B,False,203.35,200.57,203.74,220.67,207.08,198.08,228.08,216.19,217.98,216.61
1603,B,False,0.33981,0.90578,0.71484,3.4015,1.467,0.48944,3.6525,0.87408,1.5023,1.2851
1604,B,False,8.3224,10.531,10.544,9.2984,7.1198,7.3772,10.018,10.246,10.348,13.396
1605,B,False,61.216,44.824,42.993,39.264,55.771,53.605,56.643,63.953,56.551,61.17
1606,B,False,1.351,1.7976,1.3425,2.0168,3.3614,0.57611,0.76737,1.2022,2.1125,2.2137
1607,B,False,150.03,143.35,129.89,132.46,135.0,140.15,126.33,129.91,140.15,143.24
1608,B,False,54.613,43.337,51.958,59.173,48.762,61.866,65.598,63.692,70.557,68.364
1609,B,False,188.49,181.83,178.46,204.21,206.51,204.18,207.92,192.21,198.14,192.43
1610,B,False,20.239,17.388,8.61,4.9895,23.538,21.437,16.976,13.112,9.1664,0.03215
1611,B,False,35.457,24.89,30.842,41.288,18.828,24.95,29.558,35.138,27.717,33.417
1612,B,False,35.162,37.185,28.835,33.388,28.85,39.92,49.657,42.873,41.272,34.198
1613,B,False,131.85,127.8,130.88,132.31,113.31,127.16,128.18,117.29,120.54,114.42
1614,B,False,3.1798,2.9899,5.2884,1.5784,3.4441,3.2189,5.4635,3.1359,1.5803,0.081671
1615,B,True,4.95,15.464,58.174,16.393,11.496,15.768,57.548,34.946,12.009,55.948
1616,B,False,15.414,16.722,17.351,13.372,14.096,1.8692,13.837,16.503,11.994,13.798
1617,B,False,102.83,95.071,94.399,95.183,100.47,98.02,116.21,96.344,97.297,99.411
1618,B,False,280.17,258.25,274.46,266.08,272.4,259.51,275.67,266.13,261.66,276.29
1619,B,False,65.197,64.043,66.047,65.381,62.08,60.748,59.674,62.426,64.705,70.61
1620,B,False,34.476,31.595,35.312,32.288,30.813,31.849,27.762,32.721,29.078,20.196
1621,B,False,1.8037,0.80528,3.1219,2.0117,4.9458,3.0392,2.78,4.4246,7.9049,1.6268
1622,B,False,47.302,55.715,58.804,72.627,67.31,61.148,66.878,72.166,69.565,67.584
1623,B,False,56.53,50.591,58.435,56.084,61.961,64.615,70.046,62.026,57.606,45.898
1624,B,False,28.699,24.144,21.448,16.693,20.954,15.504,15.97,24.628,21.3,16.774
1625,B,False,15.596,14.702,12.946,11.287,12.741,11.711,21.723,18.529,23.989,17.945
1626,B,False,56.136,64.378,60.576,64.569,68.936,78.579,84.783,93.936,77.619,83.25
1627,B,False,6.2562,4.4714,3.3902,4.269,4.2522,6.8954,5.8916,6.7333,5.1133,3.7958
1628,B,False,33.442,48.188,54.855,51.072,54.491,63.672,64.306,76.779,81.591,75.931
1629,B,False,15.273,9.4984,11.715,12.037,9.7888,11.035,11.489,9.1415,10.063,9.8344
1630,B,False,184.5,207.43,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52
1631,B,True,39.021,42.918,51.404,46.335,46.793,43.983,48.245,41.469,40.743,46.985
1632,B,True,114.36,119.06,107.9,115.55,113.75,108.4,110.63,113.29,117.6,118.12
1633,B,False,121.22,116.48,120.95,153.62,147.61,136.64,151.6,151.21,149.76,143.33
1634,B,False,86.08,91.145,87.49,81.672,84.955,81.971,80.04,81.98,83.542,85.817
1635,B,False,60.975,66.502,56.686,55.915,74.967,66.163,70.679,75.553,68.175,70.707
1636,B,False,88.128,76.34,84.762,87.463,79.955,84.787,82.615,91.996,96.28,87.607
1637,B,False,7.8215,7.4899,9.5593,14.427,16.605,13.203,20.227,18.894,20.535,19.74
1638,B,False,128.24,125.57,118.15,118.28,131.42,128.48,130.48,131.23,138.52,134.2
1639,B,True,19.721,20.015,15.705,14.938,14.625,19.788,27.135,25.375,26.231,29.464
1640,B,False,135.82,137.44,124.61,131.67,123.85,119.04,120.89,122.5,130.45,122.05
1641,B,False,159.54,150.03,142.0,147.0,161.74,153.53,160.53,167.82,149.53,164.88
1642,B,False,10.081,10.253,15.395,9.6253,2.0556,0.77089,15.884,5.8953,2.7659,6.1613
1643,B,False,24.532,30.453,26.015,19.844,17.802,20.688,21.425,24.636,26.71,34.037
1644,B,False,18.197,14.731,7.5526,12.429,1.2266,6.017,3.9644,12.787,5.3615,10.667
1645,B,False,149.15,149.74,144.15,141.39,141.46,144.42,139.44,141.1,137.22,135.25
1646,B,False,1.3229,2.4768,4.5786,0.44569,5.3475,9.5218,6.0341,11.605,2.7972,0.056365
1647,B,False,17.546,17.367,20.829,20.239,27.851,28.426,30.391,27.69,35.089,32.177
1648,B,False,33.067,13.301,3.9161,7.4976,2.5224,5.894,50.473,25.105,23.058,25.951
1649,B,False,249.37,259.06,273.03,258.12,279.03,248.6,246.19,230.21,231.96,213.57
1650,B,False,4.9781,1.519,3.7697,1.5877,0.88395,2.1523,1.8995,1.4489,2.2142,2.1306
1651,B,False,63.04,63.936,59.822,64.911,60.028,68.693,69.533,68.283,75.697,81.525
1652,B,False,61.17,61.205,52.17,62.262,77.936,57.617,55.65,62.937,53.373,68.618
1653,B,False,47.74,54.459,51.815,40.433,42.048,39.711,38.379,41.627,36.99,38.753
1654,B,False,37.152,48.845,2.4882,11.221,0.86286,5.7273,25.714,7.3795,9.8748,15.484
1655,B,False,12.803,11.865,11.595,11.357,8.6809,11.376,12.785,12.004,10.524,11.441
1656,B,False,36.498,44.483,50.687,33.732,26.172,35.803,39.662,41.194,45.089,21.419
1657,B,True,34.006,42.939,31.215,39.8,41.802,34.933,31.019,22.26,14.066,20.438
1658,B,False,9.1526,7.1689,5.0698,7.0895,5.1216,6.9944,9.5331,10.403,11.506,10.544
1659,B,False,37.092,36.485,27.4,28.807,25.8,31.085,27.801,27.324,30.302,30.667
1660,B,False,5.3364,5.2979,1.424,7.9468,0.23505,0.43926,2.5749,2.1772,4.2636,4.6264
1661,B,False,119.39,110.06,110.71,118.28,122.67,117.09,119.38,122.6,123.36,120.64
1662,B,False,14.528,18.464,17.039,17.538,15.606,21.544,16.812,11.745,18.938,21.331
1663,B,False,83.439,83.308,83.21,78.196,79.204,74.104,68.169,70.998,65.379,66.275
1664,B,True,11.506,12.327,12.408,11.869,9.8251,9.8333,1.292,6.6422,8.2138,4.3077
1665,B,False,4.9252,19.827,28.722,3.0403,21.814,18.224,18.831,12.488,5.2999,13.693
1666,B,False,17.812,24.327,32.368,35.92,47.798,51.832,52.555,57.359,58.513,59.329
1667,B,False,2.8663,4.904,14.735,19.956,25.772,18.116,21.689,31.31,33.464,36.432
1668,B,False,51.82,44.412,47.967,64.211,70.668,78.789,68.708,81.381,85.128,78.414
1669,B,False,10.049,14.598,12.591,9.6099,23.243,21.52,15.262,19.216,14.414,18.579
1670,B,False,36.786,38.945,28.196,33.902,37.03,37.97,43.607,45.324,45.762,48.806
1671,B,False,7.9128,4.4546,2.4101,6.4829,4.8705,5.0847,2.2363,3.4209,4.259,4.8761
1672,B,False,18.923,21.392,18.969,13.518,12.167,7.0286,12.188,13.852,11.753,6.0196
1673,B,False,93.545,94.976,99.436,109.16,97.87,93.111,94.824,106.33,85.985,103.41
1674,B,False,8.183,15.349,12.802,9.0091,5.2861,7.7023,10.019,15.533,12.473,11.738
1675,B,False,42.543,25.164,10.716,36.216,11.942,10.397,33.067,13.301,3.9161,7.4976
1676,B,False,0.55212,7.7329,14.178,11.798,16.61,21.177,29.412,34.359,36.876,49.312
1677,B,False,10.946,15.137,14.816,8.9226,9.0089,13.302,6.8047,7.6958,12.637,10.732
1678,B,False,33.765,31.387,32.233,34.068,39.412,35.743,42.169,38.595,38.596,35.305
1679,B,False,187.15,188.18,189.43,188.68,185.25,182.68,167.62,170.4,160.31,150.87
1680,B,False,50.489,43.559,53.281,48.416,55.316,65.783,54.391,54.375,64.303,60.482
1681,B,False,14.186,14.365,14.798,12.25,14.519,14.595,16.45,16.039,13.047,9.2598
1682,B,False,2.3712,1.3503,1.3112,4.3949,0.41803,1.8745,4.0779,0.30465,1.5018,0.61354
1683,B,False,42.191,45.531,43.632,42.266,49.134,46.177,48.183,48.403,49.42,41.913
1684,B,False,23.704,12.374,10.196,11.56,9.2335,14.797,10.658,17.965,16.251,16.145
1685,B,False,1.499,3.415,8.5016,7.1923,3.0895,10.652,1.3125,0.66668,2.9494,0.68628
1686,B,False,79.159,57.327,65.859,57.002,54.129,61.16,70.857,75.837,70.82,71.105
1687,B,False,46.575,48.612,54.808,57.896,62.374,57.268,53.931,51.869,51.997,41.91
1688,B,False,74.51,74.108,83.707,84.182,82.668,91.728,93.045,90.578,103.79,105.57
1689,B,False,32.502,33.348,31.235,39.215,39.083,41.704,52.031,51.163,45.464,61.028
1690,B,False,8.8842,9.5938,10.505,9.3255,8.6772,8.7674,6.8628,10.246,9.2596,7.302
1691,B,False,43.413,45.327,44.689,49.961,67.351,65.916,65.291,84.112,73.97,60.715
1692,B,False,22.086,20.66,19.406,19.31,24.585,18.875,20.549,23.524,23.045,24.388
1693,B,False,11.211,7.9296,16.628,22.811,26.264,15.918,12.686,13.111,28.088,38.238
1694,B,False,1.4127,9.2015,3.4279,2.2017,0.60154,2.2493,0.39387,1.9278,5.0723,6.7867
1695,B,False,23.627,31.701,27.606,54.527,37.031,40.608,49.21,48.878,43.639,60.888
1696,B,False,19.688,34.456,29.867,26.348,25.27,22.598,18.765,16.526,21.118,17.671
1697,B,False,25.007,28.612,21.561,17.336,19.019,27.121,26.02,26.231,20.382,19.624
1698,B,False,86.996,89.418,84.028,89.758,86.443,82.659,82.662,80.88,86.116,51.148
1699,B,False,96.094,109.71,125.04,127.5,122.23,116.59,124.54,126.32,121.02,118.95
1700,B,False,120.31,127.07,120.9,125.07,71.042,72.322,73.763,71.894,71.368,71.058
1701,B,False,85.922,87.828,96.879,94.107,85.156,88.135,92.842,96.361,98.29,100.08
1702,B,False,117.84,121.9,115.27,118.28,123.61,125.05,116.33,128.81,102.88,120.11
1703,B,False,79.852,72.306,85.114,92.026,95.148,95.505,103.2,104.13,96.399,91.572
1704,B,False,603.07,630.45,643.76,637.96,608.32,637.02,625.79,640.1,638.48,644.88
1705,B,False,100.19,95.899,97.313,100.0,104.67,101.14,102.42,103.55,105.65,107.54
1706,B,False,5.1739,5.9446,11.69,9.6481,1.4488,3.9411,8.0873,5.099,8.7924,8.2875
1707,B,True,0.10702,4.3876,12.984,5.5801,3.1301,11.928,2.796,18.277,29.424,34.761
1708,B,False,34.375,34.418,42.881,49.026,52.442,54.355,51.371,49.61,41.263,38.005
1709,B,False,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398
1710,B,False,24.715,19.978,26.17,31.457,32.323,27.357,19.764,20.511,26.585,25.522
1711,B,False,25.077,30.425,25.124,25.826,22.887,20.101,22.924,22.281,21.743,19.778
1712,B,False,4.3551,6.5506,10.11,4.3971,3.3301,7.534,9.3045,4.3278,7.7595,11.538
1713,B,False,57.474,61.844,58.164,62.819,52.125,56.719,59.949,65.081,65.555,73.332
1714,B,False,25.511,21.684,19.856,17.255,11.176,21.38,20.703,19.962,25.136,22.565
1715,B,False,11.185,16.39,15.602,7.7765,7.0336,10.608,17.106,16.236,20.693,15.345
1716,B,False,23.586,18.565,21.06,16.211,19.475,17.438,20.237,25.004,20.211,23.655
1717,B,False,0.80171,0.62484,1.2492,1.3698,2.1525,2.0393,3.4533,0.0066988,5.88,2.8257
1718,B,False,3.2508,1.7263,3.7019,5.7879,9.751,12.177,9.8667,15.223,12.367,11.117
1719,B,False,29.944,27.345,25.124,36.279,25.985,14.713,23.399,19.863,27.806,22.152
1720,B,False,26.642,27.589,26.111,28.377,26.424,27.76,27.669,26.213,27.518,27.362
1721,B,False,19.086,20.764,21.921,19.244,21.847,16.611,4.5706,10.083,9.2769,22.913
1722,B,False,99.292,91.119,93.66,88.65,94.233,88.186,89.593,82.917,79.63,76.583
1723,B,False,76.431,72.138,81.746,79.566,76.774,88.128,76.34,84.762,87.463,79.955
1724,B,False,27.779,27.207,30.28,26.853,24.744,31.354,27.389,16.447,29.359,23.632
1725,B,False,1.2174,1.9765,15.0,13.242,16.031,20.082,24.646,20.596,14.923,13.858
1726,B,False,1.2397,1.5558,1.8523,3.6173,12.397,14.914,15.129,58.553,27.882,8.832
1727,B,False,33.344,22.499,22.65,23.12,28.182,34.201,19.96,19.577,26.625,21.679
1728,B,False,16.748,13.549,20.768,34.035,26.748,21.274,32.623,23.297,22.53,32.92
1729,B,False,18.777,18.962,25.383,21.171,27.343,25.256,25.599,29.882,36.74,40.366
1730,B,False,13.279,14.084,30.174,20.126,36.817,31.848,15.222,26.537,35.952,46.619
1731,B,False,27.654,37.528,31.715,26.643,39.902,36.622,41.501,45.06,44.965,55.279
1732,B,False,89.763,85.541,77.348,83.44,101.22,82.515,83.178,84.437,86.945,81.673
1733,B,False,13.947,1.9128,6.9328,10.593,4.9321,6.2755,7.8038,18.963,13.474,16.478
1734,B,False,7.6888,0.27861,1.8942,2.7156,1.6832,4.3238,6.9045,5.5573,1.7753,2.5032
