,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50
52,M,False,3417.3,3407.5,3440.9,3371.1,3336.7,3306.2,3302.0,3329.3,3324.6,3251.7,3201.1,3151.3,3214.3,3223.0,3211.6,3203.8,3232.5,3221.2,3209.1,3198.6,3222.0,3236.5,3167.0,3180.5,3228.7,3158.1,3199.0,3186.3,3223.2,3198.6,3220.4,3230.0,3241.5,3279.5,3262.7,3266.4,3215.3,3249.7,3252.8,3262.6,3286.4,3313.0,3257.2,3230.9,3220.1,3180.4,3234.8,3241.0,3321.6,3263.2
53,M,False,3252.8,3262.6,3286.4,3313.0,3257.2,3230.9,3220.1,3180.4,3234.8,3241.0,3321.6,3263.2,3341.2,3306.8,3308.3,3238.7,3245.6,3363.7,3389.6,3432.1,3167.2,3550.5,3135.3,3099.4,3004.3,2960.0,2951.3,2960.7,2866.1,2928.8,2841.6,2921.7,2830.0,2754.2,2664.9,2623.5,2493.3,2512.3,2516.5,2501.7,2458.1,2425.3,2379.4,2352.2,2274.7,2278.8,2326.8,2318.0,2285.3,2272.5
54,M,False,3234.8,3241.0,3321.6,3263.2,3341.2,3306.8,3308.3,3238.7,3245.6,3363.7,3389.6,3432.1,3167.2,3550.5,3135.3,3099.4,3004.3,2960.0,2951.3,2960.7,2866.1,2928.8,2841.6,2921.7,2830.0,2754.2,2664.9,2623.5,2493.3,2512.3,2516.5,2501.7,2458.1,2425.3,2379.4,2352.2,2274.7,2278.8,2326.8,2318.0,2285.3,2272.5,2241.7,2284.6,2261.2,2216.3,2200.2,2250.1,2260.2,2182.0
55,M,True,2826.8,2829.6,2879.5,2888.3,2938.7,2957.9,2952.1,2950.8,2949.9,2991.0,2975.5,2984.8,2997.3,2996.6,3016.3,3032.8,3056.3,3067.8,3036.3,3031.8,3019.4,3022.8,3002.1,2984.7,2986.9,2934.9,2925.4,2929.5,2937.5,2952.1,2918.8,2944.6,2983.8,2961.3,2978.9,2971.9,3025.0,3039.2,3060.1,3048.8,3042.7,3066.1,3063.1,3086.1,3124.2,3085.2,3033.6,2986.4,2940.9,2906.2
56,M,False,2996.6,3016.3,3032.8,3056.3,3067.8,3036.3,3031.8,3019.4,3022.8,3002.1,2984.7,2986.9,2934.9,2925.4,2929.5,2937.5,2952.1,2918.8,2944.6,2983.8,2961.3,2978.9,2971.9,3025.0,3039.2,3060.1,3048.8,3042.7,3066.1,3063.1,3086.1,3124.2,3085.2,3033.6,2986.4,2940.9,2906.2,2918.1,2938.4,2914.0,2936.4,2942.6,2967.3,2983.3,3007.8,3030.5,3042.4,3054.5,3079.6,3096.0
57,M,True,1826.6,1858.6,1869.4,1913.7,1905.2,1932.8,1959.5,1977.3,2000.7,2007.4,1992.1,1981.6,1969.4,1962.1,1927.1,1893.8,1885.1,1810.1,1868.7,1882.7,1894.0,1899.0,1858.7,1872.3,1833.5,1860.1,1862.5,1880.8,1828.8,1840.1,1859.6,1933.7,1950.5,1902.0,1970.1,1960.2,1980.4,1950.3,1958.7,1967.5,1947.8,1928.0,1985.0,1951.5,1963.3,1996.5,2024.2,2019.2,2073.0,2011.7
58,M,False,1899.3,1886.9,1913.2,1902.9,1910.4,1892.0,1904.8,1920.9,1948.5,1962.4,1951.4,1990.6,1981.4,2010.7,2003.6,2038.9,2032.8,2078.0,2101.5,2144.0,2154.4,2166.9,2189.2,2174.9,2182.2,2200.2,2160.6,2134.5,2137.8,2122.7,2099.0,2083.1,2073.2,2071.7,2062.4,2088.8,2101.7,2104.3,2109.7,2172.3,2211.9,2257.8,2254.3,2280.8,2316.4,2315.8,2298.3,2294.8,2271.6,2274.7
59,M,False,2651.0,2711.8,2652.3,2691.0,2672.5,2696.1,2697.5,2669.3,2613.6,2578.2,2578.8,2572.7,2543.5,2559.2,2617.7,2614.7,2649.4,2672.1,2702.1,2713.6,2780.0,2788.5,2844.3,2840.2,2858.2,2835.1,2838.6,2804.8,2801.8,2783.9,2767.2,2771.2,2767.7,2744.6,2751.9,2752.0,2744.3,2755.5,2766.3,2784.3,2816.4,2814.5,2847.2,2854.8,2837.7,2855.2,2869.8,2893.8,2921.1,2924.4
60,M,True,2653.8,2707.1,2674.4,2691.0,2642.6,2686.2,2695.5,2634.3,2705.6,2698.7,2705.4,2685.0,2707.9,2706.5,2758.4,2740.1,2756.6,2800.3,2821.6,2833.6,2829.0,2806.5,2816.8,2844.4,2819.9,2822.8,2809.3,2827.7,2851.9,2873.6,2838.1,2806.4,2797.5,2823.2,2853.6,2810.3,2821.7,2824.1,2827.4,2830.5,2797.3,2818.2,2837.3,2868.5,2881.2,2901.3,2881.7,2948.4,2948.1,2928.5
61,M,False,2991.6,3027.0,3017.3,3024.6,3015.5,3018.9,2962.5,2929.7,2991.9,3030.4,3066.6,3067.9,3088.0,3130.8,3129.2,3160.5,3154.2,3170.7,3247.4,3268.1,3273.7,3294.4,3353.4,3305.5,3296.8,3271.2,3240.5,3286.4,3246.8,3280.8,3307.2,3355.2,3346.1,3342.8,3380.9,3429.6,3416.6,3450.5,3525.1,3499.5,3463.2,3498.2,3541.4,3559.0,3531.6,3529.5,3481.7,3491.7,3512.9,3537.0
62,M,True,1045.2,1123.0,1128.6,1194.9,1193.9,1201.9,1175.9,1156.9,1151.8,1194.8,1219.6,1220.7,1236.8,1290.4,1302.0,1338.1,1369.8,1379.8,1451.6,1452.7,1460.1,1484.2,1496.2,1589.8,1546.6,1469.7,1564.9,1574.8,1490.0,1637.3,1710.6,1719.1,1683.0,1722.0,1671.0,1675.6,1714.0,1679.9,1720.1,1732.5,1749.7,1761.3,1775.5,1842.6,1823.8,1870.2,1837.7,1867.4,1892.4,1967.5
63,M,False,1703.2,1695.0,1753.8,1695.6,1755.3,1868.9,1907.1,1966.1,1899.3,1889.3,1870.9,1855.1,1752.0,1897.2,1811.2,1812.7,1891.2,1882.0,1913.3,1899.7,1932.3,1994.7,1966.7,2008.8,2068.0,1971.5,1973.5,1989.4,2156.5,2139.5,2007.7,2215.0,2136.5,2101.0,2209.4,2163.6,2202.7,2187.3,2247.9,2200.9,2200.4,2227.0,2283.9,2277.6,2281.4,2327.9,2298.4,2267.7,2341.2,2359.5
64,M,False,1527.2,1526.3,1505.3,1517.9,1534.0,1546.4,1552.0,1573.2,1568.9,1563.3,1532.4,1537.9,1514.9,1491.4,1477.2,1482.3,1468.2,1453.5,1460.3,1454.6,1461.3,1457.4,1454.3,1434.2,1455.1,1446.4,1428.7,1454.6,1445.0,1435.2,1440.3,1463.5,1476.4,1479.6,1474.3,1478.2,1485.6,1472.7,1486.2,1455.4,1481.2,1486.7,1494.7,1493.4,1501.6,1514.9,1513.3,1522.3,1501.4,1521.7
65,M,False,731.24,756.51,744.41,763.5,757.47,793.19,813.47,812.06,864.17,896.52,907.59,894.4,912.33,911.2,892.95,878.37,892.22,875.38,872.65,894.67,888.33,903.43,924.06,945.84,920.69,935.58,919.07,921.57,920.46,877.04,879.36,844.39,881.68,868.92,870.31,854.64,827.37,832.46,858.71,869.28,882.38,885.37,884.65,899.61,873.55,894.72,900.77,912.01,938.7,961.86
66,M,False,1362.7,1365.6,1376.6,1364.9,1369.0,1399.3,1409.7,1435.4,1410.2,1424.9,1406.2,1398.2,1413.2,1422.0,1420.9,1426.1,1417.3,1407.4,1426.1,1461.2,1458.6,1432.0,1452.4,1469.8,1486.4,1486.3,1475.0,1506.3,1525.5,1562.0,1566.3,1556.5,1504.5,1520.7,1508.7,1496.6,1524.9,1480.2,1488.3,1481.7,1450.7,1456.8,1428.0,1411.2,1402.5,1368.1,1348.6,1367.9,1351.2,1362.9
67,M,False,1751.1,1762.1,1787.3,1763.9,1758.5,1773.4,1773.0,1772.0,1788.7,1795.5,1790.5,1784.7,1776.6,1802.9,1789.0,1777.9,1764.0,1767.5,1746.3,1744.2,1728.3,1729.8,1732.4,1723.5,1798.6,1781.4,1791.7,1758.3,1771.2,1820.6,1857.6,1840.4,1855.2,1846.9,1856.2,1848.3,1889.2,1910.1,1935.7,1960.0,1926.8,1933.6,1938.5,1933.4,1892.0,1864.0,1820.9,1820.8,1816.4,1769.5
68,M,True,3057.5,3110.1,3150.9,3180.0,3228.1,3236.7,3214.2,3189.2,3162.0,3182.6,3177.7,3176.5,3153.4,3157.0,3131.5,3100.1,3063.6,3042.5,3002.5,2993.4,2940.9,2891.8,2879.9,2867.1,2834.0,2882.3,2873.5,2877.6,2846.2,2913.9,2918.3,2882.1,2924.0,2934.8,2932.5,2928.2,2901.5,2878.0,2890.9,2881.4,2865.0,2880.3,2859.9,2844.7,2852.4,2826.8,2785.0,2779.8,2800.7,2822.1
69,M,True,2822.9,2826.9,2773.3,2786.0,2783.6,2767.6,2785.6,2782.9,2789.5,2786.9,2781.3,2797.3,2834.0,2847.0,2836.9,2839.6,2876.0,2918.6,2921.5,2922.4,2907.1,2840.7,2843.1,2806.1,2770.6,2767.0,2738.4,2736.9,2682.5,2677.7,2657.4,2651.2,2631.2,2603.0,2562.8,2532.7,2523.2,2528.5,2544.3,2535.8,2511.5,2525.7,2514.5,2521.8,2515.5,2532.3,2533.1,2520.4,2567.6,2579.2
70,M,False,2520.7,2492.9,2523.9,2542.3,2541.7,2579.2,2638.3,2646.9,2700.3,2696.2,2691.3,2710.7,2727.3,2718.0,2736.3,2717.4,2701.0,2646.6,2618.5,2610.8,2583.3,2571.8,2576.3,2567.4,2545.6,2548.6,2534.1,2504.4,2484.6,2512.2,2540.0,2559.3,2566.7,2575.9,2582.4,2538.9,2530.5,2552.7,2573.4,2518.7,2553.0,2552.8,2543.8,2545.7,2563.6,2575.3,2578.3,2571.9,2598.6,2626.4
71,M,True,2538.9,2553.3,2570.6,2547.1,2506.7,2528.2,2536.7,2516.2,2524.8,2507.6,2511.7,2506.6,2525.5,2485.6,2484.2,2501.6,2469.9,2481.2,2513.3,2533.7,2532.8,2578.9,2543.6,2634.4,2620.2,2659.6,2696.6,2750.0,2795.6,2785.4,2795.3,2814.7,2851.7,2894.7,2908.0,2872.2,2819.6,2833.8,2780.1,2784.1,2785.9,2767.1,2812.1,2801.1,2833.5,2823.1,2832.0,2832.7,2848.1,2817.2
72,M,False,2783.5,2823.9,2862.2,2839.4,2838.0,2841.7,2796.5,2786.1,2751.9,2718.4,2703.5,2716.5,2695.8,2701.5,2722.6,2785.3,2752.3,2785.4,2836.5,2834.6,2852.5,2825.0,2773.3,2779.7,2815.0,2840.8,2798.7,2779.2,2757.0,2724.9,2694.9,2703.9,2762.5,2732.5,2728.6,2701.3,2684.1,2685.3,2671.2,2670.5,2674.0,2688.8,2701.0,2702.5,2705.4,2715.1,2692.5,2714.0,2724.3,2720.2
73,M,True,2647.2,2701.7,2725.0,2703.8,2653.8,2668.6,2663.7,2694.6,2673.3,2615.9,2622.3,2610.8,2604.1,2599.4,2587.0,2585.0,2556.6,2553.9,2593.9,2541.8,2550.1,2567.8,2562.3,2555.0,2578.9,2566.8,2533.1,2539.5,2557.8,2549.4,2584.9,2546.8,2553.4,2591.7,2568.2,2569.7,2562.3,2562.1,2558.6,2503.4,2503.5,2565.5,2563.9,2559.1,2572.5,2545.8,2549.9,2556.3,2548.9,2552.6
74,M,False,2556.3,2548.9,2552.6,2570.8,2529.2,2529.7,2491.0,2472.8,2481.0,2458.0,2425.8,2381.3,2393.2,2366.1,2347.8,2321.3,2311.0,2329.0,2302.9,2297.1,2299.6,2309.4,2283.9,2283.0,2307.4,2299.2,2327.6,2307.4,2318.4,2254.9,2241.8,2208.7,2202.1,2195.4,2187.3,2160.8,2183.9,2174.2,2155.9,2154.9,2175.3,2178.7,2165.9,2150.1,2125.6,2121.9,2083.2,2120.3,2142.8,2105.2
75,M,True,1036.3,1030.7,1037.8,1054.9,1060.1,1046.8,1043.4,1028.2,1039.7,1038.4,1045.8,1037.2,1029.7,1036.5,1031.4,1042.1,1033.7,1011.1,988.94,999.55,984.99,974.24,981.21,960.1,968.7,954.61,937.63,926.16,937.11,954.69,983.2,998.5,1001.6,1018.8,1043.4,1066.3,1086.5,1108.6,1124.7,1067.2,1064.8,1045.4,1021.9,1015.3,1007.8,990.84,997.18,1001.9,997.53,1009.0
76,M,False,1002.7,995.54,973.42,951.52,943.2,923.28,911.55,914.58,953.24,939.51,943.71,923.85,933.78,946.4,967.51,969.49,1000.2,993.79,999.15,1004.3,985.63,971.13,934.86,919.05,910.35,912.41,900.69,890.44,881.04,886.43,864.45,848.44,867.61,848.22,848.06,869.37,865.89,872.48,856.83,849.37,863.6,858.77,866.12,860.42,858.2,850.69,843.54,843.25,834.42,823.21
77,M,False,1000.2,993.79,999.15,1004.3,985.63,971.13,934.86,919.05,910.35,912.41,900.69,890.44,881.04,886.43,864.45,848.44,867.61,848.22,848.06,869.37,865.89,872.48,856.83,849.37,863.6,858.77,866.12,860.42,858.2,850.69,843.54,843.25,834.42,823.21,808.61,790.95,785.89,776.77,777.19,770.5,756.08,766.78,758.52,776.72,785.13,800.54,783.42,780.19,795.08,814.54
78,M,True,1897.4,1899.9,1877.7,1873.6,1888.5,1856.0,1843.8,1842.3,1828.4,1812.8,1821.6,1795.5,1769.3,1783.5,1829.3,1845.1,1885.8,1903.8,1987.0,1989.7,1983.4,1951.8,1888.3,1863.7,1781.5,1798.4,1763.3,1746.6,1748.9,1741.5,1730.7,1713.2,1693.7,1699.3,1700.9,1686.1,1714.3,1727.6,1749.1,1748.1,1777.3,1776.7,1768.6,1761.1,1760.5,1708.5,1720.3,1696.9,1668.0,1647.3
79,M,True,1434.5,1406.4,1399.9,1386.0,1381.7,1335.8,1350.3,1369.5,1383.4,1369.3,1407.6,1406.5,1396.3,1398.5,1436.6,1435.0,1464.6,1542.1,1566.4,1825.8,1545.9,1518.9,1512.0,1498.2,1457.9,1450.3,1439.0,1409.0,1400.6,1390.7,1399.4,1401.7,1393.1,1387.2,1380.5,1404.8,1447.7,1470.0,1489.9,1508.7,1507.4,1517.1,1503.6,1501.7,1511.3,1493.0,1500.4,1505.2,1497.3,1503.9
80,M,False,1553.8,1551.9,1571.5,1581.5,1615.6,1601.4,1569.4,1558.8,1504.9,1494.7,1460.2,1469.4,1445.7,1440.3,1440.3,1418.2,1429.6,1444.6,1442.0,1448.1,1452.8,1446.5,1461.1,1492.9,1489.5,1487.5,1497.3,1504.5,1514.2,1511.9,1509.0,1531.4,1534.7,1536.7,1525.3,1515.5,1501.8,1505.5,1540.9,1528.7,1557.0,1562.2,1569.4,1575.6,1615.2,1589.6,1584.8,1575.5,1545.2,1526.0
81,M,False,2062.7,2034.5,2009.5,2009.0,2036.4,2023.4,1972.1,1953.2,1953.7,1956.7,1961.9,1938.1,1931.6,1937.0,1894.0,1876.1,1901.4,1914.4,1873.9,1849.5,1837.8,1880.5,1865.9,1869.6,1872.4,1853.2,1874.6,1864.7,1894.8,1923.8,1918.5,1932.0,1933.1,1943.4,1980.7,1947.3,1925.7,1925.6,1921.2,1917.8,1876.3,1837.7,1816.7,1836.7,1829.5,1803.7,1811.4,1803.2,1810.3,1879.3
82,M,False,1882.1,1875.1,1876.8,1899.0,1898.5,1932.9,1946.3,1934.5,1923.9,1970.4,1942.9,1940.9,1932.9,1946.8,1930.5,1922.2,1908.6,1945.1,1977.0,1984.1,1991.3,2006.2,2044.9,2073.9,2118.6,2072.3,2118.7,2120.2,2129.9,2118.5,2102.7,2058.6,2016.3,2027.0,1987.9,1977.5,1940.7,1976.7,1975.9,1977.4,1989.9,2043.3,2053.2,2073.8,2105.8,2157.2,2190.9,2216.4,2221.8,2220.5
83,M,False,4816.3,4889.1,4898.3,4647.3,4858.5,4769.5,4838.5,4893.6,4845.9,4662.5,4854.2,4781.4,4683.6,4879.0,4907.2,4649.9,4780.4,4745.9,4630.7,4658.2,4694.3,4833.8,4820.3,4983.7,5038.6,5124.7,5022.9,5102.3,5101.0,5168.6,5076.3,5179.8,5124.3,4755.6,4794.7,4828.3,5306.6,4844.8,5405.8,5342.2,5378.9,5020.6,4951.2,5336.4,5434.2,5439.1,5359.4,5170.2,5113.6,5211.5
84,M,False,3519.0,3552.1,3553.6,3603.3,3642.5,3691.8,3765.6,3688.3,3577.5,3539.6,3557.6,3606.0,3523.0,3492.3,3500.5,3518.6,3526.1,3532.2,3583.3,3622.7,3652.0,3751.2,3726.5,3871.5,3928.0,3894.8,3838.7,3833.8,3793.8,3820.3,3737.8,3669.9,3722.9,3695.2,3685.8,3671.6,3767.7,3661.4,3665.7,3588.1,3610.3,3586.6,3648.8,3570.4,3606.7,3640.3,3676.4,3673.4,3598.4,3624.8
85,M,True,5038.6,5124.7,5022.9,5102.3,5101.0,5168.6,5076.3,5179.8,5124.3,4755.6,4794.7,4828.3,5306.6,4844.8,5405.8,5342.2,5378.9,5020.6,4951.2,5336.4,5434.2,5439.1,5359.4,5170.2,5113.6,5211.5,5136.9,5444.8,5216.1,5247.7,5352.6,5209.2,5264.2,5395.3,5159.2,5219.7,5152.3,5096.5,5113.4,5208.0,5310.8,5146.0,5211.1,5163.3,5143.9,5166.5,5177.5,5129.6,5163.3,5145.5
86,M,False,5102.3,5101.0,5168.6,5076.3,5179.8,5124.3,4755.6,4794.7,4828.3,5306.6,4844.8,5405.8,5342.2,5378.9,5020.6,4951.2,5336.4,5434.2,5439.1,5359.4,5170.2,5113.6,5211.5,5136.9,5444.8,5216.1,5247.7,5352.6,5209.2,5264.2,5395.3,5159.2,5219.7,5152.3,5096.5,5113.4,5208.0,5310.8,5146.0,5211.1,5163.3,5143.9,5166.5,5177.5,5129.6,5163.3,5145.5,5065.5,5037.4,5082.3
87,M,False,4755.6,4794.7,4828.3,5306.6,4844.8,5405.8,5342.2,5378.9,5020.6,4951.2,5336.4,5434.2,5439.1,5359.4,5170.2,5113.6,5211.5,5136.9,5444.8,5216.1,5247.7,5352.6,5209.2,5264.2,5395.3,5159.2,5219.7,5152.3,5096.5,5113.4,5208.0,5310.8,5146.0,5211.1,5163.3,5143.9,5166.5,5177.5,5129.6,5163.3,5145.5,5065.5,5037.4,5082.3,5105.5,5010.7,5030.7,5011.4,5092.2,4980.8
88,M,True,4961.9,4941.3,4777.9,5157.5,5152.4,5165.6,4854.5,4951.4,5219.6,5248.6,5210.0,5279.1,5408.8,5426.8,5402.2,5420.2,5482.2,5408.3,5163.9,5348.9,5329.0,5400.2,5456.0,5376.2,5203.1,5307.1,5213.9,5444.0,5612.4,5651.7,5692.2,5742.2,5807.8,5713.4,5799.1,5970.4,5742.0,5796.7,5917.8,5923.4,5926.8,5962.7,5767.8,5902.7,5770.5,5755.3,5693.9,5622.3,5615.1,5644.7
89,M,False,579.43,531.29,561.04,664.19,685.38,672.86,687.41,705.75,712.83,691.46,685.08,644.4,663.98,660.31,680.11,701.22,702.46,713.04,696.35,709.96,744.29,760.93,754.29,763.66,781.38,804.7,849.95,886.2,837.17,873.73,888.94,893.93,840.26,907.08,975.74,1031.7,1058.9,1018.6,1022.6,1047.0,1132.4,992.58,1024.4,955.11,1053.8,966.14,1050.0,968.5,995.94,1026.0
90,M,False,5254.6,5152.3,5162.3,5176.4,5190.8,5183.4,5247.7,5137.4,5131.8,5057.5,5091.3,5132.9,5151.3,5212.2,5181.1,5209.8,5227.9,5273.6,5257.0,5222.0,5255.0,5212.6,5247.8,5285.2,5245.4,5064.0,5153.0,5137.7,5146.9,5140.3,5147.2,5161.4,5194.9,5331.3,5245.1,5263.9,5266.2,5251.7,5174.1,5201.5,5181.9,5184.5,5316.0,5343.8,5210.4,5232.3,5169.1,5136.7,5062.1,5128.9
91,M,False,3509.9,3521.6,3481.7,3485.5,3496.9,3508.4,3539.0,3541.4,3554.6,3587.5,3641.2,3670.7,3632.3,3666.0,3684.7,3680.5,3697.6,3667.4,3660.5,3625.4,3602.1,3628.6,3628.7,3655.7,3663.9,3713.1,3702.3,3732.3,3754.5,3695.7,3765.2,3803.8,3844.7,3883.3,3905.6,3955.9,3915.1,3855.4,3849.8,3825.7,3796.9,3807.1,3771.7,3767.3,3775.4,3763.3,3759.2,3718.9,3722.5,3730.1
92,M,True,809.57,820.56,830.65,848.98,869.01,890.32,924.47,922.7,917.11,925.35,926.01,928.99,909.99,901.87,896.51,892.3,882.21,895.78,905.9,890.83,894.23,889.82,869.74,882.45,889.75,877.82,881.77,887.33,877.6,884.89,876.97,876.51,871.28,886.89,886.38,903.15,902.46,884.28,891.11,886.1,879.78,887.56,861.81,886.17,875.48,908.6,921.95,942.34,961.46,971.41
93,M,True,1009.5,781.8,761.8,1002.8,785.37,761.57,915.75,738.72,733.56,730.53,722.76,733.66,733.78,729.05,728.58,731.68,723.01,739.71,746.02,750.74,754.17,756.66,754.39,768.95,777.22,777.31,756.89,754.06,795.63,792.45,796.25,846.96,826.88,847.19,866.85,925.01,938.57,923.05,943.31,943.4,924.0,926.28,932.1,945.42,953.72,967.1,986.66,967.72,986.92,1010.6
94,M,False,2810.6,2772.8,2819.8,2816.6,2878.4,2905.8,2865.4,2861.3,2892.6,2854.7,2844.9,2846.9,2851.1,2830.7,2793.4,2816.2,2817.5,2823.8,2837.4,2873.2,2849.7,2834.7,2802.4,2769.3,2785.3,2765.9,2751.8,2727.5,2757.8,2747.0,2743.9,2708.2,2705.6,2718.8,2733.6,2682.8,2674.9,2677.5,2665.7,2672.8,2687.4,2694.9,2700.1,2718.3,2719.6,2707.5,2709.5,2731.1,2757.8,2721.0
95,M,False,3163.5,3131.8,3115.9,3144.6,3147.6,3151.3,3098.6,3073.2,3077.0,3078.4,3099.8,3096.5,3076.1,3078.9,3102.4,3109.7,3109.3,3241.6,3277.6,3351.1,3373.3,3412.9,3376.3,3389.4,3388.7,3344.0,3317.0,3276.3,3236.3,3171.8,3136.2,3100.0,3108.3,3056.9,3040.4,3084.6,3080.2,3144.4,3262.4,3313.7,3302.3,3322.3,3362.3,3395.3,3379.9,3366.0,3347.1,3273.5,3279.4,3257.6
96,M,False,2517.5,2532.3,2583.6,2557.2,2530.1,2530.0,2538.1,2524.2,2534.8,2506.5,2467.9,2450.7,2470.8,2466.8,2440.4,2424.9,2433.2,2403.5,2369.3,2382.0,2365.6,2359.4,2330.6,2311.8,2292.5,2313.4,2327.0,2301.9,2340.9,2354.1,2378.3,2389.9,2396.5,2387.3,2420.0,2379.5,2388.2,2378.4,2355.8,2289.2,2278.5,2275.2,2255.5,2223.9,2197.5,2198.5,2212.1,2198.2,2192.8,2215.7
97,M,True,1581.7,1669.1,1696.2,1764.8,1802.2,1975.8,1995.8,2089.0,2101.9,2128.5,2227.7,2276.1,2342.4,2328.6,2360.2,2341.0,2373.9,2510.9,2556.6,2567.0,2514.4,2637.7,2621.0,2670.3,2724.4,2760.5,2779.7,2862.9,2851.1,3018.6,2967.7,2991.4,3129.5,2933.1,3034.6,3109.3,3109.2,3214.4,3200.6,3252.5,3188.1,3319.2,3344.3,3323.7,3404.1,3444.7,3386.4,3440.0,3512.8,3374.9
98,M,True,3832.0,3894.9,3960.8,3940.8,3956.6,4065.3,4100.7,4023.4,4123.2,4215.8,4095.5,4203.0,4202.4,4199.2,4185.6,4252.8,4311.8,4247.0,4263.9,4336.3,4379.8,4399.4,4396.4,4496.3,4547.6,4515.3,4538.0,4545.1,4623.8,4634.6,4685.3,4747.7,4774.5,4712.9,4686.9,4822.7,4813.0,4878.6,4793.2,4836.2,4871.3,4943.2,4913.0,4855.7,4999.7,4961.4,4998.1,5003.2,5247.5,4992.9
99,M,True,5276.9,5257.2,5287.6,5278.0,5361.5,5298.4,5366.3,5398.1,5409.4,5347.4,5331.4,5371.2,5336.2,5329.0,5397.6,5291.4,5359.6,5295.4,5345.3,5285.0,5350.9,5306.4,5405.1,5334.4,5336.0,5255.7,5308.0,5294.0,5288.9,5246.5,5247.8,5303.3,5331.9,5295.8,5290.5,5492.4,5450.9,5385.1,5399.0,5409.2,5398.4,5401.7,5470.4,5344.6,5450.6,5400.1,5266.3,5359.4,5286.2,5276.8
100,M,True,5555.4,5560.7,5662.6,5625.3,5615.8,5587.5,5566.2,5534.7,5568.6,5672.0,5683.4,5735.1,5708.1,5679.9,5649.6,5724.5,5687.2,5687.4,5709.8,5740.4,5745.8,5713.4,5722.2,5715.3,5751.5,5744.9,5690.5,5711.8,5667.6,5661.9,5665.1,5681.3,5683.9,5673.6,5625.2,5605.1,5647.9,5613.1,5600.9,5650.6,5598.4,5582.9,5634.9,5651.8,5631.5,5607.5,5629.4,5626.7,5620.1,5641.6
101,M,True,5673.6,5625.2,5605.1,5647.9,5613.1,5600.9,5650.6,5598.4,5582.9,5634.9,5651.8,5631.5,5607.5,5629.4,5626.7,5620.1,5641.6,5725.7,5709.2,5703.5,5699.8,5697.6,5683.5,5628.1,5599.8,5574.8,5563.5,5533.0,5525.6,5514.8,5519.4,5541.5,5529.1,5498.6,5523.2,5456.3,5468.2,5481.8,5540.0,5507.0,5509.3,5457.4,5452.3,5479.3,5533.7,5506.1,5446.0,5497.0,5478.6,5484.4
102,M,True,5509.3,5457.4,5452.3,5479.3,5533.7,5506.1,5446.0,5497.0,5478.6,5484.4,5514.2,5579.5,5561.7,5578.7,5609.5,5663.9,5674.2,5679.0,5644.0,5646.4,5641.6,5696.5,5654.5,5723.2,5720.9,5722.5,5731.9,5741.6,5784.8,5757.1,5758.1,5743.6,5709.4,5690.6,5681.1,5681.4,5680.2,5696.4,5734.3,5772.0,5805.9,5784.8,5817.9,5872.0,5909.5,5957.5,5956.8,5924.9,6000.0,6011.8
103,M,False,5924.9,6000.0,6011.8,6030.8,5995.8,5985.1,5957.5,5951.9,5958.5,5921.0,5912.5,5945.8,5905.2,5887.8,5866.5,5872.9,5869.6,5869.2,5853.8,5861.6,5883.1,5900.8,5890.5,5878.9,5938.5,5920.7,5925.1,5930.5,5954.0,5985.3,5989.3,6027.4,6000.8,5963.8,5929.0,5920.0,5909.6,5876.3,5857.7,5838.2,5766.8,5750.5,5731.0,5695.6,5692.5,5665.5,5663.9,5658.1,5629.8,5643.7
104,M,False,5900.8,5890.5,5878.9,5938.5,5920.7,5925.1,5930.5,5954.0,5985.3,5989.3,6027.4,6000.8,5963.8,5929.0,5920.0,5909.6,5876.3,5857.7,5838.2,5766.8,5750.5,5731.0,5695.6,5692.5,5665.5,5663.9,5658.1,5629.8,5643.7,5657.9,5662.6,5656.4,5686.6,5721.2,5717.9,5701.5,5661.1,5632.6,5579.4,5577.1,5581.0,5530.2,5498.9,5518.7,5489.0,5471.2,5488.0,5516.5,5494.4,5467.5
