,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50
936,B,False,0.084113,0.021865,0.052436,0.089156,0.069449,0.038208,0.053593,0.018203,0.0011384,0.022323,-0.0037127,0.0014813,-0.01974,-0.034645,-0.13161,-0.011193,0.026447,0.034934,0.024029,0.023279,0.024632,-0.12441,-0.040194,-0.061937,-0.086083,-0.077661,0.027237,-0.0044189,-0.029717,0.03938,0.019431,0.028475,-0.0083477,0.01993,0.077805,-0.012479,-0.033454,-0.0051922,-0.00030052,0.026031,0.03686,0.078976,-0.0058185,0.0313,0.035686,-0.019509,-0.081818,0.041058,-0.034886,-0.10052
937,B,False,-0.11412,-0.099707,-0.12208,-0.11732,-0.19588,-0.18772,-0.24125,-0.20051,-0.25015,-0.28214,-0.25117,-0.21719,-0.22595,-0.20015,-0.14759,-0.15993,-0.13954,-0.10325,-0.10433,-0.086563,-0.12197,-0.11876,-0.088167,-0.13609,-0.095195,-0.095381,-0.088751,-0.092096,-0.1088,-0.15555,-0.16804,-0.095763,-0.21032,-0.167,-0.17721,-0.22326,-0.18388,-0.16358,-0.16115,-0.15693,-0.15092,-0.1463,-0.12767,-0.13198,-0.13606,-0.13958,-0.095506,-0.1279,-0.10473,-0.16355
938,B,False,0.054685,0.012881,0.0045367,-0.11019,-0.058849,-0.061007,-0.07459,-0.062671,-0.16748,-0.1777,0.044561,-0.077662,0.034718,0.04583,-0.084157,0.10444,-0.068867,-0.066252,-0.12569,-0.12481,-0.2263,-0.2933,-0.25237,-0.28631,-0.2361,-0.37553,-0.3657,-0.26853,-0.39517,-0.20494,-0.21118,-0.23006,-0.20774,-0.15649,-0.26632,-0.026855,-0.063226,0.065976,0.080919,0.10858,0.16826,0.18202,0.15858,0.12842,-0.067981,-0.049273,0.044436,0.027077,-0.02142,0.06253
939,B,False,0.32226,0.26409,0.30776,0.04839,0.39441,0.41237,0.39109,0.28224,0.33574,0.33796,0.30419,0.42524,0.45606,0.48404,0.38123,0.20571,0.17721,0.28933,0.2321,0.1062,0.11963,0.27545,0.32188,0.32491,0.21596,0.35745,0.46546,0.39951,0.41098,0.29879,0.21539,0.39027,0.48851,0.3862,0.3956,0.45257,0.30128,0.070839,0.35085,0.3477,0.41267,0.40202,0.50485,0.40989,0.38938,0.3467,0.37227,0.33711,0.36307,0.53922
940,B,True,0.15332,0.14473,0.0042111,0.019778,0.14605,0.17994,0.18019,0.091983,0.27184,0.31858,0.16076,0.18671,0.15606,0.18745,0.15505,0.23636,0.20928,0.31883,0.37051,0.32382,0.29048,0.3887,0.30072,0.25416,0.23472,0.25535,0.2771,0.30219,0.37522,0.33034,0.2035,0.37897,0.33912,0.41565,0.37701,0.28371,0.32291,0.25454,0.25847,0.16516,0.16883,0.26295,0.24705,0.24484,0.11998,0.1747,0.20195,0.25305,0.2133,0.22292
941,B,True,-0.042072,-0.074808,0.029725,0.066729,-0.13147,-0.079186,0.042439,-0.32987,-0.016596,-0.11406,0.10715,-0.031469,-0.10213,-0.19834,-0.09576,-0.11664,-0.12714,-0.026556,-0.083526,-0.12436,-0.30189,-0.22821,-0.23835,-0.36404,-0.3147,-0.072357,-0.22415,-0.54388,-0.1762,-0.059587,-0.44769,-0.35258,-0.087967,-0.13732,-0.21612,-0.067993,-0.10506,-0.0089337,0.024401,-0.13382,0.043898,0.047414,-0.029727,0.094248,0.076306,-0.045946,-0.16179,-0.15495,-0.34758,-0.2198
942,B,False,0.44359,0.55317,0.49783,0.45474,0.38638,0.36204,0.4152,0.46223,0.46755,0.39952,0.40487,0.41231,0.31465,0.31363,0.42841,0.48432,0.449,0.28828,0.24735,0.43854,0.54803,0.24478,0.23169,0.27398,0.13592,0.20123,0.2815,0.26985,0.51591,0.38073,0.53989,0.45724,0.46571,0.62901,0.56286,0.59691,0.49954,0.42993,0.44595,0.45781,0.62507,0.72668,0.58997,0.63168,0.59711,0.43116,0.5665,0.57378,0.32784,0.20486
943,B,False,-0.16846,-0.1234,-0.19308,-0.20333,-0.25067,-0.27765,-0.20619,-0.19124,-0.25174,-0.23026,-0.23272,-0.21021,-0.21769,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645,-0.29541,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164,-0.24845,-0.2504,-0.25786,-0.17098,-0.20711,-0.23125,-0.21573,-0.23994,-0.25387,-0.25745,-0.23065,-0.20411,-0.28523,-0.23313,-0.22797,-0.24395,-0.16218,-0.1086,-0.11101,-0.22815
944,B,False,0.57235,0.49787,0.57053,0.40065,0.5236,0.43419,0.40123,0.41369,0.48902,0.5911,0.66383,0.49535,0.43248,0.53348,0.31429,0.27821,0.53747,0.3969,0.30354,0.43794,0.48626,0.58918,0.65772,0.69131,0.73025,0.80702,0.75825,0.81946,0.86815,0.7677,0.71991,0.65325,0.70479,0.76402,0.7537,0.70696,0.87663,0.75631,0.7858,0.98954,0.78517,0.74934,0.8123,0.92853,0.88763,0.84389,0.96572,0.89694,0.91717,0.74945
945,B,True,-0.024536,-0.078985,0.095619,-0.12094,-0.071831,-0.048926,0.045642,-0.028915,-0.16229,-0.12651,0.023347,-0.11211,0.025372,-0.24743,-0.38547,-0.30786,-0.37965,-0.13684,-0.27631,-0.57242,-0.49391,-0.75839,-0.6708,-0.76799,-0.64707,-0.59699,-0.4499,-0.2685,-0.19437,-0.26999,-0.2833,-0.026768,0.14596,0.24842,-0.030458,0.18167,-0.0093249,-0.33404,-0.22591,-0.1387,-0.26127,-0.15767,-0.19334,-0.35971,-0.36141,-0.49157,-0.43181,-0.42861,-0.050095,-0.16426
946,B,True,-1.3016,-1.5025,-1.8705,-1.291,-1.3037,-0.58482,-0.50935,-0.74667,-0.98514,-0.61555,-0.85454,-0.69998,-0.7064,-0.63084,-0.3557,-0.77465,-0.33057,-1.24,-0.8368,-0.5721,-0.73352,-0.64943,-0.81913,-1.0463,-1.2931,-1.0235,-0.59138,-1.0093,-1.3438,-1.3879,-1.1249,-0.44024,-0.53406,-0.87968,-0.67274,-0.96121,-0.92249,-0.49583,-1.115,-0.84299,-0.72734,-0.83832,-0.67523,-0.59575,-0.28222,-0.44073,-0.61114,-0.7881,-0.39381,-0.54229
947,B,True,0.13319,0.056469,0.059696,0.065672,0.055185,-0.049687,-0.047675,0.021372,0.068269,0.027013,0.053732,-0.0031396,0.0048903,-0.043272,0.097288,0.033093,-0.054298,0.09232,0.058817,0.12573,0.0068984,-0.084438,-0.082002,0.16053,0.17454,0.015685,0.050485,0.13521,-0.041962,0.045037,0.037419,0.12996,0.0058031,0.20269,0.07091,0.029791,0.25262,-0.00074207,0.13585,0.15729,0.1776,0.15185,0.23771,0.15337,0.16529,0.023993,0.1465,0.15713,0.10094,0.18445
948,B,True,0.43269,1.7811,2.0603,0.52617,3.1004,3.1651,2.5706,0.71242,1.5062,1.4683,0.095074,0.48269,-0.16769,0.33768,0.5011,1.2151,0.45985,0.81168,0.52004,0.24226,1.0193,0.42408,0.30567,0.3898,0.47291,0.031908,0.21762,-0.095288,0.14986,0.7299,0.41591,-0.13864,0.37395,0.47853,0.27138,-0.10737,0.16144,0.40672,0.028922,0.60512,0.90416,0.085913,0.98949,0.61293,0.63747,0.58706,1.3008,1.2427,1.3081,0.58101
949,B,False,0.27897,0.40439,0.32196,0.37187,0.39763,0.45543,0.26405,0.32189,0.40344,0.39095,0.37043,0.30255,0.3538,0.35054,0.31345,0.34279,0.29377,0.27782,0.28105,0.26382,0.23966,0.27293,0.2822,0.21123,0.17801,0.12418,0.19648,0.20221,0.20266,0.21527,0.18478,0.2441,0.23031,0.092077,0.13742,0.087229,0.099507,0.13717,0.19507,0.11848,0.13117,0.13391,0.12167,0.14935,0.18687,0.18569,0.14831,0.03283,0.089291,0.10081
950,B,False,0.24813,0.10129,0.42221,0.046517,0.34423,0.4369,0.43612,0.5315,0.57367,0.62301,0.54127,0.34345,0.6173,0.29237,0.58085,0.55364,0.28925,0.34908,0.29497,-0.011509,0.1147,0.039873,0.10315,-0.14353,0.24498,0.21003,0.31427,0.014827,-0.040745,-0.37705,-0.4546,-0.055237,-0.2155,0.061511,-0.34377,-0.12699,0.10717,-0.054606,-0.16062,0.090637,0.03258,-0.098325,0.10968,0.29483,0.087258,-0.16591,-0.095601,-0.083002,-0.0683,-0.29596
951,B,False,0.65775,0.58929,0.57388,0.57323,0.78133,0.50758,0.51392,0.34736,0.6639,0.64446,0.38251,0.51736,0.66083,0.41382,0.44336,0.51651,0.52658,0.50742,0.50428,0.57851,0.4853,0.54807,0.35585,0.4227,0.4358,0.52719,0.45796,0.29053,0.39663,0.43616,0.36198,0.50362,0.3348,0.40678,0.37178,0.47249,0.41118,0.42024,0.43377,0.28614,0.2861,0.33702,0.43731,0.37719,0.36402,0.55332,0.46149,0.43445,0.43885,0.44149
952,B,False,0.063153,0.2991,0.095011,0.029683,-0.10653,0.072961,0.033925,0.228,0.17154,0.32595,0.41098,0.30604,0.47642,0.33794,0.4157,0.35139,0.35492,0.32291,0.38661,0.29851,0.21877,0.20329,0.15635,0.061218,0.07626,0.054145,-0.099855,0.051441,-0.16312,0.0031928,-0.075902,-0.14448,-0.20086,-0.25052,-0.055707,-0.21368,-0.23856,-0.044981,-0.15219,-0.18828,-0.080918,0.024513,-0.046889,-0.013866,-0.025442,0.011422,-0.15143,-0.18946,-0.15289,-0.10423
953,B,True,-0.16249,-0.23875,-0.21859,-0.1844,-0.14538,-0.20779,-0.26192,-0.23387,-0.19461,-0.20053,-0.23543,-0.20617,-0.23335,-0.21322,-0.22266,-0.23049,-0.26947,-0.23301,-0.16159,-0.23691,-0.17933,-0.21244,-0.119,-0.20326,-0.11829,-0.17513,-0.13766,-0.10344,-0.1479,-0.061395,-0.029763,-0.098693,-0.11791,-0.11005,-0.13864,-0.22166,-0.18363,-0.2639,-0.17741,-0.27555,-0.23912,-0.19775,-0.25718,-0.24861,-0.16116,-0.22213,-0.26943,-0.18883,-0.24692,-0.18789
954,B,True,2.1403,2.3225,0.49057,1.1297,-2.1062,1.131,-0.68477,0.43464,1.5133,-0.012178,0.0594,-0.026914,-0.13779,-0.17248,-0.010098,0.87166,0.54114,-0.2996,0.2082,0.27396,0.33764,1.0471,0.18582,1.0654,-0.20917,0.30563,0.37008,0.76667,0.59846,0.22428,1.0687,0.53694,0.14442,0.11343,0.035441,0.15383,0.21598,0.086102,0.81827,0.17487,-0.017965,0.034826,0.19171,0.18256,0.16822,0.31931,0.25032,0.17206,-0.014753,0.21813
955,B,False,0.4454,0.35836,0.32178,0.27703,0.20026,0.29898,0.19613,0.20119,0.012166,0.18306,0.17325,0.23133,0.31656,0.36651,0.32688,0.3824,0.41983,0.4659,0.44987,0.54496,0.33871,0.34104,0.34382,0.286,0.38176,0.33281,0.29703,0.33805,0.45052,0.36088,0.3427,0.42647,0.40306,0.36626,0.33913,0.39741,0.40449,0.28992,0.27947,0.3977,0.31734,0.23451,0.2478,0.18879,0.092323,0.078266,0.2139,0.16479,0.14482,0.33965
956,B,False,0.048513,0.041974,0.049297,0.030476,0.021784,0.0015366,0.067678,0.094788,0.086522,0.12761,0.087803,0.086536,0.15657,0.0058666,0.070591,0.054456,0.1215,0.1098,0.16242,0.1343,0.1556,0.14633,0.20327,0.12845,0.095465,0.087274,0.12226,0.12321,0.14581,0.13963,0.10016,0.17898,0.11197,0.10299,0.029184,-0.076491,0.088341,0.0063542,0.05545,0.017802,0.03928,0.011019,0.088453,0.040923,0.055517,-0.055099,0.092981,0.046136,0.062317,0.10425
957,B,False,-0.097808,-0.1291,-0.094076,-0.12799,-0.18866,-0.038103,-0.14227,-0.083002,-0.15506,-0.21044,-0.12851,-0.21604,-0.034273,-0.13748,-0.11558,-0.1555,-0.14241,-0.045503,-0.12255,-0.080084,-0.1299,-0.049938,-0.097256,-0.093292,-0.066447,-0.083875,-0.051264,-0.051295,-0.051751,-0.039494,-0.070931,-0.076093,-0.029842,-0.12712,-0.1048,-0.1238,-0.12322,-0.14056,-0.3117,-0.35415,-0.10902,-0.13861,-0.13363,-0.23777,-0.021269,-0.16951,-0.078853,-0.15169,-0.12632,-0.10562
958,B,False,-0.11112,-0.0662,-0.15497,-0.18775,-0.1197,-0.10331,-0.097596,-0.033826,-0.01331,-0.052725,-0.055263,-0.031049,-0.020956,-0.050278,-0.066598,0.045864,-0.0081597,-0.011893,0.0097401,0.0012064,0.056934,-0.0018422,-0.053873,0.045886,-0.041787,-0.023493,0.00078433,-0.052176,-0.0011663,-0.077656,-0.006317,0.0068399,-0.079563,-0.033751,-0.10438,-0.061412,-0.10078,-0.15097,-0.084882,-0.026745,-0.037929,-0.023849,-0.019068,-0.0064494,0.032804,0.032179,0.0059898,0.022811,0.0084894,0.046437
959,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3578,1.3223,-0.10552,-0.34543,-0.73907,-0.54633,-4.5608,0.92502,0.98978,0.075385,-0.42862,1.0026,-0.55052,0.24971,0.62145,0.43071,0.40686,1.1104,1.1028,-1.4537,-2.1224,0.30747,0.54521,0.67314,0.38869,0.28946,0.41648,0.47737,0.19902,0.6639,0.43858,0.37943,0.36006,0.40383,0.51585,0.40011,0.30135,0.33518,0.22347,0.18637,0.2106,0.27529,0.21184
960,B,False,-0.0097165,-0.24369,-0.21938,-0.029092,-0.25811,-0.42871,-0.20696,0.073357,-0.017686,0.30145,-0.16468,0.071275,0.31325,0.28943,0.14264,0.28603,-0.048617,0.030552,0.1224,0.10343,-0.017141,-0.33909,-0.022145,-0.35338,-0.001987,-0.17422,0.31264,-0.058651,0.089572,0.2872,0.25494,0.32128,0.19212,0.29003,0.27367,-0.045367,0.058976,0.25648,0.22135,0.178,0.55021,0.29672,0.32265,0.50964,0.33964,0.5657,0.42209,0.69259,0.50509,0.51232
961,B,False,0.12331,0.22803,0.24242,0.27652,0.16497,0.29929,0.2049,0.29679,0.32442,0.23851,0.16217,0.22643,0.19451,0.35026,0.30251,0.29647,0.35302,0.46695,0.29615,0.37004,0.3054,0.36299,0.35084,0.38469,0.44239,0.25264,0.17451,0.11162,0.19524,0.24507,0.28471,0.36593,0.36853,0.32549,0.20092,0.20417,-0.039872,-0.13401,0.019255,0.061188,0.083795,0.20469,-0.0099804,-0.010955,-0.0441,0.1341,0.12773,0.16852,0.01602,0.18119
962,B,True,-0.36701,-0.20748,-0.15011,-0.30629,-0.29398,-0.38643,-0.23756,-0.34965,-0.39355,-0.32997,-0.42412,-0.21134,-0.4021,-0.29979,-0.39434,-0.19157,-0.047107,-0.294,-0.30021,-0.27272,-0.29633,-0.17148,-0.05705,0.0092043,-0.17691,-0.0457,-0.17292,-0.11567,-0.15678,-0.09828,0.036972,-0.035875,-0.029433,0.073861,-0.18499,-0.026553,-0.11856,-0.078109,-0.11462,-0.022823,-0.077926,-0.11081,0.097183,-0.14064,-0.060935,-0.095959,-0.22155,-0.078855,0.12083,0.15327
963,B,False,0.070234,0.091732,0.063698,0.085356,0.29695,0.0023748,-0.11671,0.066065,0.0029253,0.038455,0.21986,-0.043096,0.012333,-0.15624,-0.1788,-0.075858,-0.26029,-0.23673,-0.078823,-0.021382,0.069119,-0.10493,0.018769,-0.10359,0.24819,-0.034858,0.013662,-0.18181,-0.25779,-0.30897,-0.049364,-0.29664,-0.16219,-0.2209,-0.10191,-0.23961,-0.23862,-0.23609,-0.10893,0.016963,0.19757,-0.045961,-0.037932,-0.030916,0.10131,-0.002777,0.028666,-0.27157,0.079608,-0.23986
964,B,False,-0.080982,-0.010249,-0.072896,-0.10843,0.052514,0.069739,-0.018106,0.12714,0.064233,0.081573,0.14281,0.13154,0.19468,0.28743,0.32151,0.28516,0.27915,0.19658,0.10333,0.28015,0.088882,0.070386,-0.043117,-0.045706,0.27227,0.12864,0.16209,0.26703,0.22563,0.28174,0.11757,0.19367,0.14433,0.37188,0.41176,0.3915,0.33019,0.20635,0.43823,0.21404,0.35782,0.30768,0.37181,0.2403,0.21865,0.11751,0.068018,0.15419,0.034982,0.11221
965,B,False,-0.34123,-0.41479,-0.20093,-0.20851,-0.30853,-0.28969,-0.18093,-0.23496,-0.25494,-0.22493,-0.22349,-0.26432,-0.23151,-0.24228,-0.30305,-0.21338,-0.18649,-0.051065,-0.26089,-0.21955,-0.19914,-0.14616,-0.15912,-0.18468,-0.11836,-0.18882,-0.14755,-0.23693,-0.25465,-0.29898,-0.14993,-0.25438,-0.18544,-0.32103,-0.28376,-0.24983,-0.15015,-0.19887,-0.22266,-0.19262,-0.2143,-0.2423,-0.26675,-0.21904,-0.17082,-0.27333,-0.30084,-0.19163,-0.21997,-0.20172
966,B,False,-0.41019,-0.8304,-1.0527,-0.42041,-1.368,0.58136,-0.07055,-0.61302,-0.13701,0.55442,-0.17781,-0.24298,1.1064,1.1634,1.2763,-0.2815,-0.13635,0.71082,0.71794,0.17226,0.20794,0.4239,0.38613,0.85753,0.92432,0.12864,-0.0446,0.48453,0.29634,0.78003,0.34074,0.75577,0.50148,0.32048,0.62944,1.0822,1.327,1.0395,1.0968,1.5065,0.2513,0.56621,0.55907,0.67907,-0.26297,-0.091782,0.013637,0.67582,0.68902,1.1792
967,B,False,0.080535,-0.021765,0.069563,-0.032122,-0.085684,-0.12554,-0.023996,0.010739,-0.028618,0.065039,-0.022695,-0.044665,-0.033396,-0.10532,-0.017008,-0.093086,-0.09879,0.17707,0.092281,0.14016,0.33596,0.18221,0.16897,0.11313,0.060886,0.14395,-0.063554,-0.073854,-0.15561,-0.20573,-0.11269,-0.073413,-0.35482,-0.23014,-0.24143,-0.17691,-0.41834,0.34784,0.01728,-0.015193,-0.19519,0.40605,-0.35539,-0.33895,-0.013199,0.095243,-0.18298,-0.15454,-0.26516,-0.56592
968,B,False,-0.071724,-0.097884,-0.13027,-0.080636,-0.012963,-0.0010304,-0.13169,-0.069566,-0.14167,-0.12427,0.12566,0.11227,0.060469,-0.11534,-0.0797,-0.18923,-0.09261,0.039923,0.062909,0.015429,-0.042906,-0.055955,0.046172,-0.066991,-0.1684,0.012093,-0.084275,0.019755,0.1111,0.076059,0.24019,0.27647,0.02183,-0.049212,-0.095771,0.018981,-0.23703,-0.16197,-0.18375,-0.08005,-0.068492,-0.12834,-0.019334,0.0088328,0.020368,-0.17056,-0.26201,-0.25381,-0.22161,-0.16177
969,B,True,0.22718,0.65636,0.85549,0.5559,0.65575,0.79828,0.81334,0.6503,0.71666,1.0898,0.85432,0.80866,1.0328,1.2345,1.4088,1.2711,1.7197,1.201,1.2071,1.0901,0.94513,1.1746,1.2245,1.0366,1.3939,1.0755,1.0646,0.9608,1.0072,0.92264,0.98995,0.87711,1.0064,1.0601,1.1349,0.93553,0.96308,1.0381,0.96283,1.106,0.8225,0.81001,0.5664,0.78329,0.83569,0.82832,0.49716,0.50749,0.29711,0.76972
970,B,False,0.25541,0.20528,0.26123,0.26577,0.15564,0.31016,0.31965,0.31259,0.26383,0.19164,0.23533,0.3273,0.13026,0.12737,0.12476,0.097494,0.13655,0.038775,0.12153,0.1146,0.088308,0.093126,0.12808,0.11112,0.22622,0.14092,0.20021,0.29564,0.32507,0.30029,0.40572,0.31791,0.43023,0.49418,0.37803,0.4457,0.3929,0.36723,0.34506,0.43342,0.42118,0.3609,0.38821,0.26102,0.16435,0.20638,0.097705,0.016362,-0.015704,0.1623
971,B,False,-0.061213,-0.11029,-0.12341,-0.16164,-0.11522,-0.14428,-0.11404,-0.11796,-0.18253,-0.16519,-0.18192,-0.12812,-0.17672,-0.12759,-0.12848,-0.16411,-0.090399,-0.063813,-0.082564,-0.057561,-0.055044,-0.091447,-0.079035,-0.091197,-0.035298,-0.030566,-0.041132,-0.074051,-0.064875,-0.07898,-0.064131,-0.067667,-0.072254,-0.05695,-0.092446,-0.069885,-0.050074,-0.080606,-0.017254,-0.054796,-0.11528,-0.085092,-0.1021,-0.097519,-0.071389,-0.0090354,-0.078497,-0.11774,-0.12467,-0.13778
972,B,False,0.52634,0.34835,0.47821,0.64109,0.81463,0.58083,0.59592,0.71755,0.51877,0.55609,0.4359,0.48803,0.34223,0.53237,0.71179,0.71344,0.54462,0.60274,0.47274,0.38925,0.42542,0.47346,0.29722,0.52068,0.5444,0.34145,0.38573,0.44597,0.49014,0.39755,0.38589,0.32601,0.34096,0.82178,0.51277,0.49302,0.68865,0.50007,0.33391,0.30056,0.39434,0.54824,0.55567,0.75088,0.68732,0.62741,0.52504,0.68234,0.81988,0.89836
973,B,True,-0.0019917,-0.099395,-0.024185,0.0089837,-0.13069,-0.075241,-0.030179,-0.090124,-0.14123,-0.1241,-0.14733,-0.20146,-0.13247,-0.17948,-0.068092,-0.1555,-0.11012,-0.0038832,-0.10686,-0.19545,0.031044,-0.08787,0.016509,0.053519,-0.016702,0.099472,-0.019924,-0.029841,0.011155,0.019268,0.06089,-0.036664,-0.04895,0.010202,-0.018183,-0.013205,-0.074593,0.0054102,-0.06279,-0.093294,-0.026774,-0.020376,-0.12745,-0.069474,-0.017035,-0.079019,0.067982,0.04085,-0.089839,-0.1096
974,B,False,-0.08669,-0.051413,-0.077433,-0.11166,-0.12127,-0.1355,-0.169,-0.17793,-0.26857,-0.21245,-0.20817,-0.24027,-0.26465,-0.24607,-0.31272,-0.26373,-0.2018,-0.19582,-0.15747,-0.19041,-0.18853,-0.15807,-0.13708,-0.17651,-0.17916,-0.15157,-0.17718,-0.20811,-0.24607,-0.26402,-0.22271,-0.26083,-0.28674,-0.26764,-0.3099,-0.26106,-0.26427,-0.23152,-0.32328,-0.30868,-0.30424,-0.33128,-0.30468,-0.23578,-0.18634,-0.22443,-0.25222,-0.1264,-0.097847,-0.14117
975,B,False,-0.19248,-0.12502,-0.20488,-0.32019,-0.3038,-0.21919,-0.2921,-0.10422,-0.10568,-0.18497,-0.076767,-0.23016,-0.16618,-0.21567,-0.10548,-0.070606,-0.14916,-0.18233,-0.1224,-0.27944,-0.15988,-0.1191,-0.21583,-0.13811,-0.10738,-0.19025,-0.25324,-0.1882,-0.26688,-0.31485,-0.22962,-0.24558,-0.21795,-0.29674,-0.25491,-0.2204,-0.20422,-0.25474,-0.26775,-0.30951,-0.18032,-0.20684,-0.47091,-0.31043,-0.15924,-0.24539,-0.36591,-0.15161,-0.093458,-0.21397
976,B,False,0.21616,0.12932,0.22116,0.12636,0.076359,0.15172,0.092333,0.057514,0.027159,0.092462,0.0013757,0.058749,0.040096,0.019076,0.11574,0.061997,0.17282,0.036865,0.15661,0.07021,0.07114,0.14681,0.12077,0.12893,0.17361,0.052579,0.031728,0.11679,0.029719,0.10847,0.12782,0.030051,0.091599,0.015079,0.068221,0.11276,-0.074094,-0.024979,-0.1212,-0.16293,-0.10847,-0.1757,-0.13209,-0.081169,-0.20726,-0.15953,-0.14437,-0.14322,-0.1172,-0.14647
977,B,False,-0.060555,-0.22656,-0.11656,-0.091702,-0.14874,-0.12544,-0.14544,-0.17759,-0.24974,-0.17546,-0.2261,-0.17155,-0.17466,-0.21922,-0.21837,-0.11037,-0.23144,-0.20372,-0.17507,-0.1226,-0.095056,-0.14078,-0.16218,-0.18805,-0.052945,0.0088228,0.039091,0.14221,0.085843,-0.096184,0.049933,0.032132,-0.11552,-0.065103,-0.06707,0.021284,-0.10861,-0.12309,-0.0094853,-0.05393,-0.021403,0.059692,0.087272,0.063931,-0.082315,-0.10806,-0.24497,-0.081175,-0.018268,-0.29514
978,B,False,-0.36142,-0.19039,-0.33263,-0.16525,-0.25052,-0.21666,-0.24357,-0.10549,-0.098295,-0.11373,0.036489,0.029698,0.072047,0.021167,-0.018945,-0.057269,0.057207,-0.048122,0.035197,0.044689,0.10815,0.10369,0.093438,0.08125,0.10847,0.078033,0.042286,0.13535,0.18425,0.1387,-0.015241,0.082364,0.062158,0.073025,0.1111,0.11412,0.17858,0.034889,0.029194,0.057134,-0.012111,0.089002,0.026869,0.012374,0.031053,0.066875,0.064123,-0.02663,0.11209,0.087203
979,B,False,0.075712,0.13294,0.18039,0.053006,0.076323,0.05443,-0.041956,-0.16324,-0.18808,-0.36691,-0.37379,-0.45739,-0.42695,-0.50306,-0.37841,-0.47582,-0.34092,-0.34982,-0.36256,-0.4134,-0.39001,-0.33156,-0.33623,-0.27791,-0.28197,-0.31299,-0.27138,-0.24369,-0.21361,-0.22729,-0.29676,-0.22925,-0.21934,-0.20962,-0.25859,-0.21317,-0.32029,-0.28056,-0.32376,-0.3261,-0.25224,-0.31307,-0.2988,-0.19479,-0.2016,-0.25832,-0.13654,-0.132,-0.15647,-0.23482
980,B,False,-0.15185,-0.178,-0.1581,-0.33584,-0.27349,-0.28764,-0.29249,-0.25812,-0.30171,-0.32541,-0.25339,-0.24268,-0.19336,-0.17374,-0.21441,-0.19403,-0.34192,-0.26778,-0.35727,-0.34072,-0.37805,-0.30064,-0.29125,-0.30325,-0.30894,-0.30781,-0.29779,-0.31372,-0.27957,-0.20385,-0.38063,-0.28657,-0.3032,-0.22129,-0.2036,-0.36242,-0.25619,-0.33067,-0.28593,-0.1752,-0.22777,-0.17483,-0.12855,-0.10377,-0.091788,-0.18274,-0.11835,-0.13137,-0.15301,-0.12638
981,B,True,0.18949,0.14626,0.29377,0.32568,0.21574,0.32088,0.28641,0.16981,0.20772,0.22964,0.17973,0.16514,0.24046,0.2485,0.045023,0.27041,0.22959,0.20389,0.13678,0.24421,0.24951,0.14546,0.092084,0.11299,0.08121,0.19814,0.10519,0.16777,0.15585,0.074842,0.11404,0.24652,0.10641,0.053725,0.0094706,0.091868,0.067041,0.052956,0.13313,0.17914,0.058698,0.11873,0.15846,0.15692,0.010913,0.015098,0.10241,0.16129,0.082191,0.080268
982,B,False,-0.24449,-0.19184,-0.19901,-0.21347,-0.19744,-0.13548,-0.17424,-0.14929,-0.21388,-0.21024,-0.19765,-0.16935,-0.16872,-0.17857,-0.11389,-0.12683,-0.13143,-0.067777,-0.19169,-0.11865,-0.088698,-0.13176,-0.11452,-0.1655,-0.13411,-0.09437,-0.064042,-0.10187,-0.11544,-0.066949,-0.14374,-0.069874,-0.083251,-0.162,-0.17603,-0.11655,-0.06446,-0.071399,-0.091473,-0.17047,-0.088657,-0.1326,-0.086652,-0.15454,-0.19408,-0.10977,-0.11739,-0.087577,-0.15915,-0.12257
983,B,False,0.35091,0.19677,-0.028869,-0.2922,0.3198,0.44266,0.31011,0.84992,-0.13221,-0.0048258,0.65128,0.24252,0.60777,0.14734,0.45826,0.36628,0.39762,0.22224,0.30257,0.39082,0.32715,0.0068524,0.053182,-0.046819,0.065782,0.34332,0.31077,0.39874,0.25279,0.30616,-0.012215,0.20407,0.32886,0.37565,0.4725,0.51613,0.37418,0.46006,0.34713,0.23283,0.12927,0.33004,0.22488,-0.3364,-0.069066,0.034732,-0.026654,-0.14317,0.22288,0.18084
