,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105
30,M,True,110.68,111.35,110.85,110.77,110.94,111.98,111.63,111.09,111.15,109.99,109.41,109.96,110.12,111.04,111.15,110.89,110.84,110.25,110.13,110.48,110.61,110.59,111.56,112.56,112.68,112.48,112.32,112.93,113.74,113.53,112.87,113.08,112.56,113.32,113.12,112.41,112.24,110.91,109.88,107.48,107.91,105.95,104.84,103.77,104.27,105.29,104.8,104.52,104.6,106.29,106.77,108.12,108.09,108.4,107.98,108.5,109.09,109.75,109.06,108.82,107.22,106.62,106.11,105.49,104.79,103.96,104.14,103.7,104.38,104.6,103.46,104.11,104.27,103.94,103.91,103.79,103.1,103.63,103.14,104.08,103.85,103.14,102.96,103.22,103.0,103.33,103.76,103.04,103.92,103.22,103.07,103.08,103.91,104.74,104.41,106.41,106.41,107.4,107.21,107.96,107.74,107.29,106.6,106.09,105.47
31,M,True,108.67,109.03,108.33,108.39,108.71,109.21,109.51,109.9,110.75,110.69,110.24,110.26,110.27,111.0,111.51,111.36,112.1,111.68,112.81,112.63,112.8,111.48,111.88,112.56,111.64,110.66,110.0,110.84,110.03,110.24,108.69,109.13,108.86,108.65,108.92,110.18,111.31,112.02,114.23,115.64,116.44,116.82,117.91,118.03,119.98,118.82,117.98,116.13,115.25,115.45,113.59,111.25,110.73,109.69,109.65,110.79,109.07,110.12,110.57,111.3,111.39,113.25,114.32,114.46,117.06,118.4,118.48,119.57,120.56,120.67,123.14,122.3,122.54,122.0,120.7,121.08,122.14,123.83,124.4,124.49,124.82,124.57,125.21,124.27,123.91,123.95,123.71,124.29,123.65,122.61,121.99,122.64,122.62,121.16,120.82,119.55,119.04,120.94,121.36,120.01,120.39,120.13,120.38,121.34,123.11
32,M,False,110.89,110.84,110.25,110.13,110.48,110.61,110.59,111.56,112.56,112.68,112.48,112.32,112.93,113.74,113.53,112.87,113.08,112.56,113.32,113.12,112.41,112.24,110.91,109.88,107.48,107.91,105.95,104.84,103.77,104.27,105.29,104.8,104.52,104.6,106.29,106.77,108.12,108.09,108.4,107.98,108.5,109.09,109.75,109.06,108.82,107.22,106.62,106.11,105.49,104.79,103.96,104.14,103.7,104.38,104.6,103.46,104.11,104.27,103.94,103.91,103.79,103.1,103.63,103.14,104.08,103.85,103.14,102.96,103.22,103.0,103.33,103.76,103.04,103.92,103.22,103.07,103.08,103.91,104.74,104.41,106.41,106.41,107.4,107.21,107.96,107.74,107.29,106.6,106.09,105.47,105.34,104.01,103.22,102.89,101.72,102.42,102.22,101.13,101.04,101.24,101.15,101.41,101.1,102.35,102.76
33,M,False,112.81,112.63,112.8,111.48,111.88,112.56,111.64,110.66,110.0,110.84,110.03,110.24,108.69,109.13,108.86,108.65,108.92,110.18,111.31,112.02,114.23,115.64,116.44,116.82,117.91,118.03,119.98,118.82,117.98,116.13,115.25,115.45,113.59,111.25,110.73,109.69,109.65,110.79,109.07,110.12,110.57,111.3,111.39,113.25,114.32,114.46,117.06,118.4,118.48,119.57,120.56,120.67,123.14,122.3,122.54,122.0,120.7,121.08,122.14,123.83,124.4,124.49,124.82,124.57,125.21,124.27,123.91,123.95,123.71,124.29,123.65,122.61,121.99,122.64,122.62,121.16,120.82,119.55,119.04,120.94,121.36,120.01,120.39,120.13,120.38,121.34,123.11,125.93,128.09,130.17,131.75,130.67,131.14,130.72,130.05,130.43,128.78,126.33,125.1,123.26,121.96,120.87,119.92,119.67,118.84
34,M,False,109.69,109.65,110.79,109.07,110.12,110.57,111.3,111.39,113.25,114.32,114.46,117.06,118.4,118.48,119.57,120.56,120.67,123.14,122.3,122.54,122.0,120.7,121.08,122.14,123.83,124.4,124.49,124.82,124.57,125.21,124.27,123.91,123.95,123.71,124.29,123.65,122.61,121.99,122.64,122.62,121.16,120.82,119.55,119.04,120.94,121.36,120.01,120.39,120.13,120.38,121.34,123.11,125.93,128.09,130.17,131.75,130.67,131.14,130.72,130.05,130.43,128.78,126.33,125.1,123.26,121.96,120.87,119.92,119.67,118.84,118.48,118.29,118.47,118.15,118.03,117.68,118.92,118.37,118.29,119.16,117.45,118.02,118.51,119.26,119.16,119.5,119.46,119.3,119.2,119.13,119.56,117.82,118.56,119.57,119.87,118.36,118.41,118.8,119.18,119.04,119.97,123.31,123.81,124.12,126.0
35,M,False,83.41,85.6,82.414,82.068,82.926,83.434,82.602,82.778,82.903,83.524,82.719,82.252,82.704,83.001,84.254,84.026,84.462,84.321,83.89,82.997,84.536,85.061,84.723,84.445,85.065,85.164,85.922,85.103,86.429,86.09,87.368,88.735,89.909,89.873,89.945,90.019,89.692,88.743,89.704,90.695,88.301,87.763,87.262,86.753,86.689,85.69,85.238,84.738,85.516,85.41,85.958,86.208,86.427,87.6,88.287,88.718,89.429,89.715,90.29,90.632,91.274,90.906,91.211,90.563,90.487,90.23,90.768,91.232,91.337,90.608,90.344,91.126,89.927,90.509,90.873,90.306,90.318,90.116,90.159,89.799,89.247,90.083,90.926,90.339,91.454,91.779,92.77,93.421,93.457,94.648,95.112,95.275,95.522,95.698,96.584,96.64,96.363,95.551,94.915,93.921,92.896,91.915,90.19,90.664,90.143
36,M,True,109.69,110.0,109.7,109.4,108.41,108.02,107.63,106.94,104.89,104.16,103.93,103.41,102.82,103.05,103.07,103.15,103.37,104.41,104.41,104.84,106.3,107.19,107.14,106.91,106.22,105.95,105.96,106.28,106.03,105.31,104.83,104.56,103.38,103.59,103.2,102.25,102.21,101.96,101.92,101.1,100.98,100.68,100.05,100.15,100.52,100.78,99.992,100.78,101.19,101.35,101.23,101.88,102.48,102.37,102.36,102.12,102.69,101.88,102.61,101.88,101.64,101.01,100.8,99.607,99.835,98.634,98.013,98.07,97.512,97.114,97.012,96.898,97.798,97.931,98.673,99.62,100.01,100.48,101.52,101.43,101.38,100.98,100.95,99.566,98.899,98.472,97.285,96.071,95.616,94.321,94.469,93.531,93.066,92.826,93.242,92.323,91.935,92.573,93.263,92.325,91.725,91.47,91.556,92.771,93.038
37,M,True,108.11,108.22,107.39,107.24,108.51,108.34,107.15,108.29,107.94,108.02,109.2,107.76,108.47,107.74,107.21,106.89,108.04,106.41,106.66,106.17,105.5,106.02,105.39,105.66,105.75,105.59,104.54,102.26,103.8,101.93,102.75,101.75,102.82,102.94,105.1,103.13,103.56,104.12,104.0,104.29,105.05,105.88,104.39,104.62,104.19,102.94,103.41,102.4,101.52,100.03,99.584,99.495,98.901,99.721,100.18,102.46,100.76,102.06,102.34,101.32,103.06,104.29,105.27,103.74,104.37,103.81,103.33,104.25,100.87,101.13,99.148,98.001,96.583,97.263,96.666,99.425,95.567,94.86,96.641,97.751,97.658,96.679,96.359,97.217,99.673,98.927,97.676,97.402,96.756,96.185,97.32,99.335,97.16,97.099,97.823,96.825,97.017,96.874,96.628,97.037,97.855,97.667,96.051,94.993,96.857
38,M,False,103.15,103.37,104.41,104.41,104.84,106.3,107.19,107.14,106.91,106.22,105.95,105.96,106.28,106.03,105.31,104.83,104.56,103.38,103.59,103.2,102.25,102.21,101.96,101.92,101.1,100.98,100.68,100.05,100.15,100.52,100.78,99.992,100.78,101.19,101.35,101.23,101.88,102.48,102.37,102.36,102.12,102.69,101.88,102.61,101.88,101.64,101.01,100.8,99.607,99.835,98.634,98.013,98.07,97.512,97.114,97.012,96.898,97.798,97.931,98.673,99.62,100.01,100.48,101.52,101.43,101.38,100.98,100.95,99.566,98.899,98.472,97.285,96.071,95.616,94.321,94.469,93.531,93.066,92.826,93.242,92.323,91.935,92.573,93.263,92.325,91.725,91.47,91.556,92.771,93.038,92.095,92.255,92.103,92.401,92.732,93.498,93.007,93.045,93.54,93.81,94.48,94.473,95.544,96.275,97.466
39,M,False,107.19,107.14,106.91,106.22,105.95,105.96,106.28,106.03,105.31,104.83,104.56,103.38,103.59,103.2,102.25,102.21,101.96,101.92,101.1,100.98,100.68,100.05,100.15,100.52,100.78,99.992,100.78,101.19,101.35,101.23,101.88,102.48,102.37,102.36,102.12,102.69,101.88,102.61,101.88,101.64,101.01,100.8,99.607,99.835,98.634,98.013,98.07,97.512,97.114,97.012,96.898,97.798,97.931,98.673,99.62,100.01,100.48,101.52,101.43,101.38,100.98,100.95,99.566,98.899,98.472,97.285,96.071,95.616,94.321,94.469,93.531,93.066,92.826,93.242,92.323,91.935,92.573,93.263,92.325,91.725,91.47,91.556,92.771,93.038,92.095,92.255,92.103,92.401,92.732,93.498,93.007,93.045,93.54,93.81,94.48,94.473,95.544,96.275,97.466,98.055,98.54,99.094,98.803,99.073,98.278
40,M,False,98.02,96.411,96.918,97.876,99.163,99.22,98.286,98.125,97.375,97.444,96.816,96.535,95.661,96.505,96.638,95.878,95.513,96.114,95.605,95.761,96.378,97.112,97.434,98.312,99.24,99.842,100.75,101.3,101.78,101.82,101.15,100.93,99.626,98.176,98.404,97.211,96.929,97.04,96.655,96.945,97.579,96.715,97.654,98.101,97.821,98.498,99.315,100.21,100.74,101.12,101.53,101.85,102.6,103.0,103.08,104.0,104.33,103.77,103.97,103.88,103.25,102.75,102.45,102.98,101.45,102.16,101.12,101.91,101.32,101.07,100.28,98.45,97.219,97.311,97.739,96.851,96.297,95.196,95.279,96.064,95.994,96.426,98.459,98.972,99.483,100.57,101.27,100.9,100.76,99.861,99.778,99.092,98.418,97.107,96.549,95.737,96.07,95.26,94.239,94.445,94.697,95.126,95.439,96.155,96.84
41,M,False,98.673,99.62,100.01,100.48,101.52,101.43,101.38,100.98,100.95,99.566,98.899,98.472,97.285,96.071,95.616,94.321,94.469,93.531,93.066,92.826,93.242,92.323,91.935,92.573,93.263,92.325,91.725,91.47,91.556,92.771,93.038,92.095,92.255,92.103,92.401,92.732,93.498,93.007,93.045,93.54,93.81,94.48,94.473,95.544,96.275,97.466,98.055,98.54,99.094,98.803,99.073,98.278,97.639,96.841,96.503,95.875,95.224,94.765,94.806,93.625,93.548,94.433,94.534,94.813,94.97,95.894,95.741,96.404,97.35,97.726,97.902,97.533,97.476,97.206,97.519,96.574,96.564,96.779,95.65,95.19,94.526,93.953,94.102,93.082,92.933,93.233,92.217,92.736,92.049,92.461,92.613,92.413,92.372,92.601,92.488,93.021,93.126,93.036,92.582,92.673,92.105,92.471,92.452,92.292,91.807
42,M,True,99.148,98.001,96.583,97.263,96.666,99.425,95.567,94.86,96.641,97.751,97.658,96.679,96.359,97.217,99.673,98.927,97.676,97.402,96.756,96.185,97.32,99.335,97.16,97.099,97.823,96.825,97.017,96.874,96.628,97.037,97.855,97.667,96.051,94.993,96.857,98.162,98.143,99.078,99.483,102.51,101.29,99.665,100.83,99.924,100.44,101.31,103.3,102.6,100.86,98.647,97.469,96.206,98.585,98.177,96.98,96.165,95.91,96.178,95.062,97.209,95.654,98.573,98.525,97.621,96.865,95.99,97.877,95.251,93.51,95.91,92.507,91.983,92.301,92.375,91.083,90.063,92.82,92.442,92.825,88.244,86.862,87.819,87.846,88.075,88.94,87.847,86.604,87.453,88.912,89.166,88.104,88.2,87.385,85.286,85.507,84.789,86.241,84.284,84.722,83.943,84.943,86.23,84.412,84.692,86.221
43,M,False,97.099,97.823,96.825,97.017,96.874,96.628,97.037,97.855,97.667,96.051,94.993,96.857,98.162,98.143,99.078,99.483,102.51,101.29,99.665,100.83,99.924,100.44,101.31,103.3,102.6,100.86,98.647,97.469,96.206,98.585,98.177,96.98,96.165,95.91,96.178,95.062,97.209,95.654,98.573,98.525,97.621,96.865,95.99,97.877,95.251,93.51,95.91,92.507,91.983,92.301,92.375,91.083,90.063,92.82,92.442,92.825,88.244,86.862,87.819,87.846,88.075,88.94,87.847,86.604,87.453,88.912,89.166,88.104,88.2,87.385,85.286,85.507,84.789,86.241,84.284,84.722,83.943,84.943,86.23,84.412,84.692,86.221,87.024,85.414,87.772,88.889,87.057,94.094,94.666,94.3,91.711,98.743,98.471,93.055,94.802,92.955,94.214,95.85,100.6,90.503,82.156,94.589,95.083,93.447,95.565
44,M,False,96.865,95.99,97.877,95.251,93.51,95.91,92.507,91.983,92.301,92.375,91.083,90.063,92.82,92.442,92.825,88.244,86.862,87.819,87.846,88.075,88.94,87.847,86.604,87.453,88.912,89.166,88.104,88.2,87.385,85.286,85.507,84.789,86.241,84.284,84.722,83.943,84.943,86.23,84.412,84.692,86.221,87.024,85.414,87.772,88.889,87.057,94.094,94.666,94.3,91.711,98.743,98.471,93.055,94.802,92.955,94.214,95.85,100.6,90.503,82.156,94.589,95.083,93.447,95.565,94.544,97.887,95.257,92.626,89.877,97.81,97.182,88.026,90.599,88.905,88.156,90.826,86.224,86.36,83.609,86.61,80.174,88.589,83.364,82.87,85.962,83.569,80.312,80.088,75.725,79.709,79.932,78.635,80.433,77.51,82.66,80.345,81.587,79.697,77.289,86.426,78.603,85.429,76.01,80.506,79.99
45,M,False,84.412,84.692,86.221,87.024,85.414,87.772,88.889,87.057,94.094,94.666,94.3,91.711,98.743,98.471,93.055,94.802,92.955,94.214,95.85,100.6,90.503,82.156,94.589,95.083,93.447,95.565,94.544,97.887,95.257,92.626,89.877,97.81,97.182,88.026,90.599,88.905,88.156,90.826,86.224,86.36,83.609,86.61,80.174,88.589,83.364,82.87,85.962,83.569,80.312,80.088,75.725,79.709,79.932,78.635,80.433,77.51,82.66,80.345,81.587,79.697,77.289,86.426,78.603,85.429,76.01,80.506,79.99,69.637,76.921,74.275,78.176,72.705,71.339,70.01,69.953,70.126,75.37,71.008,73.255,69.413,68.366,66.55,66.501,72.243,71.125,66.591,68.526,66.941,75.366,63.609,72.496,63.189,73.493,70.95,69.268,67.974,68.088,63.558,67.172,56.872,65.266,65.632,56.913,73.51,66.046
46,M,False,94.094,94.666,94.3,91.711,98.743,98.471,93.055,94.802,92.955,94.214,95.85,100.6,90.503,82.156,94.589,95.083,93.447,95.565,94.544,97.887,95.257,92.626,89.877,97.81,97.182,88.026,90.599,88.905,88.156,90.826,86.224,86.36,83.609,86.61,80.174,88.589,83.364,82.87,85.962,83.569,80.312,80.088,75.725,79.709,79.932,78.635,80.433,77.51,82.66,80.345,81.587,79.697,77.289,86.426,78.603,85.429,76.01,80.506,79.99,69.637,76.921,74.275,78.176,72.705,71.339,70.01,69.953,70.126,75.37,71.008,73.255,69.413,68.366,66.55,66.501,72.243,71.125,66.591,68.526,66.941,75.366,63.609,72.496,63.189,73.493,70.95,69.268,67.974,68.088,63.558,67.172,56.872,65.266,65.632,56.913,73.51,66.046,63.911,63.748,68.576,65.309,67.715,78.484,69.732,83.424
47,M,True,97.255,97.06,97.787,98.305,98.882,98.62,99.081,99.941,100.74,100.65,100.83,101.36,102.06,102.12,102.24,102.3,102.16,102.62,101.77,101.08,101.13,100.89,100.42,100.25,100.01,99.861,99.388,99.126,99.742,99.867,99.19,100.07,101.28,102.08,102.98,103.65,104.86,106.04,106.13,106.87,107.45,106.91,106.91,106.21,105.97,104.7,104.09,103.11,101.53,101.19,101.98,102.87,102.69,103.37,104.52,104.83,104.93,106.38,107.35,107.68,108.95,109.91,110.54,111.2,111.31,110.64,110.88,110.62,110.19,109.55,109.23,109.59,108.42,107.7,108.3,108.59,108.36,107.96,108.22,107.83,106.6,106.64,106.99,107.21,107.1,107.3,107.05,107.02,106.36,105.76,104.77,103.94,102.89,101.89,100.58,99.982,100.35,99.381,99.267,99.65,99.792,100.72,101.99,102.97,103.01
48,M,False,102.12,102.24,102.3,102.16,102.62,101.77,101.08,101.13,100.89,100.42,100.25,100.01,99.861,99.388,99.126,99.742,99.867,99.19,100.07,101.28,102.08,102.98,103.65,104.86,106.04,106.13,106.87,107.45,106.91,106.91,106.21,105.97,104.7,104.09,103.11,101.53,101.19,101.98,102.87,102.69,103.37,104.52,104.83,104.93,106.38,107.35,107.68,108.95,109.91,110.54,111.2,111.31,110.64,110.88,110.62,110.19,109.55,109.23,109.59,108.42,107.7,108.3,108.59,108.36,107.96,108.22,107.83,106.6,106.64,106.99,107.21,107.1,107.3,107.05,107.02,106.36,105.76,104.77,103.94,102.89,101.89,100.58,99.982,100.35,99.381,99.267,99.65,99.792,100.72,101.99,102.97,103.01,104.63,104.89,105.09,104.99,105.15,104.2,102.97,102.5,101.96,100.77,99.389,98.628,97.574
49,M,False,130.3,129.46,128.53,127.29,124.69,123.4,121.56,121.07,120.54,120.78,120.43,120.3,123.31,124.06,125.02,126.2,126.96,128.21,129.87,130.11,131.54,133.59,134.62,133.55,133.35,133.26,132.47,131.38,130.53,129.88,128.29,127.21,126.62,127.44,126.21,125.94,126.44,126.48,126.99,127.17,127.86,127.06,127.86,128.19,128.59,130.37,130.76,131.83,133.09,133.92,134.09,132.87,134.81,134.45,134.12,133.09,132.2,130.65,129.37,127.88,127.3,124.99,123.79,122.89,122.37,121.72,121.63,122.37,121.86,123.38,124.22,125.77,127.25,128.55,130.32,132.19,133.07,133.58,134.25,133.22,132.2,131.4,130.48,129.78,128.24,127.36,127.39,126.06,125.72,124.93,124.36,123.69,124.0,124.74,124.17,124.41,124.32,124.47,123.63,124.3,124.66,124.72,124.17,123.53,123.93
50,M,True,97.247,97.937,99.371,99.475,100.42,101.59,100.57,99.123,98.196,98.112,96.606,95.656,95.664,94.361,92.985,93.52,92.622,90.768,91.865,91.821,92.544,92.567,93.647,93.824,94.57,96.052,96.099,97.635,97.224,97.003,96.163,97.15,96.352,97.472,98.592,97.758,97.606,97.151,97.078,97.268,98.219,98.648,98.451,97.953,98.469,98.978,98.12,99.21,98.224,98.144,97.981,97.581,96.54,96.909,95.326,93.837,93.157,93.695,93.457,94.092,93.806,94.309,94.614,95.365,96.672,97.642,98.135,99.646,99.418,100.62,101.2,102.16,101.8,101.59,101.57,100.23,99.055,98.458,97.606,97.125,96.939,96.351,95.901,96.324,95.894,95.859,96.285,97.467,97.04,97.367,97.596,98.38,99.249,98.912,99.675,99.584,99.979,100.4,100.34,100.4,100.88,100.3,100.55,99.584,99.479
51,M,False,93.157,93.695,93.457,94.092,93.806,94.309,94.614,95.365,96.672,97.642,98.135,99.646,99.418,100.62,101.2,102.16,101.8,101.59,101.57,100.23,99.055,98.458,97.606,97.125,96.939,96.351,95.901,96.324,95.894,95.859,96.285,97.467,97.04,97.367,97.596,98.38,99.249,98.912,99.675,99.584,99.979,100.4,100.34,100.4,100.88,100.3,100.55,99.584,99.479,99.865,99.845,99.988,100.2,100.02,100.33,99.854,100.63,100.63,100.72,100.47,100.45,101.01,101.21,102.12,103.77,104.66,105.35,106.3,106.88,107.28,107.03,106.6,106.34,106.2,105.95,105.6,104.78,102.66,102.64,102.0,101.59,101.35,101.09,100.71,101.69,102.01,102.17,102.47,103.68,103.78,104.05,104.63,105.78,105.63,104.96,105.59,105.17,105.95,105.89,106.12,105.88,105.9,106.02,105.88,106.48
52,M,True,94.445,85.627,97.788,100.54,94.81,100.14,89.911,92.997,93.82,92.871,91.523,92.527,89.255,96.316,89.902,93.35,90.954,96.007,99.534,92.672,101.24,91.885,93.165,99.176,92.217,104.48,93.076,96.63,90.506,92.205,102.13,100.42,86.719,101.13,89.297,88.079,99.687,92.598,96.38,90.2,93.159,92.037,94.131,97.107,93.571,105.69,93.262,101.38,94.941,102.68,93.823,90.38,90.623,91.342,91.358,88.822,89.859,88.04,98.355,95.355,100.83,89.451,97.991,90.901,99.453,92.693,94.282,95.3,91.784,104.77,92.021,90.064,99.598,90.462,93.076,93.679,89.103,92.999,88.041,90.819,90.94,92.166,90.873,89.571,89.479,91.914,91.616,90.148,92.438,99.575,90.512,93.22,95.691,95.686,96.291,93.582,91.744,90.937,95.955,91.337,95.029,91.949,91.674,91.114,94.781
53,M,False,92.693,94.282,95.3,91.784,104.77,92.021,90.064,99.598,90.462,93.076,93.679,89.103,92.999,88.041,90.819,90.94,92.166,90.873,89.571,89.479,91.914,91.616,90.148,92.438,99.575,90.512,93.22,95.691,95.686,96.291,93.582,91.744,90.937,95.955,91.337,95.029,91.949,91.674,91.114,94.781,94.971,92.104,94.802,95.168,95.136,95.421,96.143,95.393,98.794,96.542,94.778,96.164,95.656,95.662,97.884,94.639,91.53,87.409,93.398,93.104,92.309,92.586,94.042,92.358,94.512,96.583,89.545,92.387,87.431,92.316,90.672,85.787,88.334,85.895,89.596,89.49,82.475,85.724,84.525,90.905,90.978,90.191,86.226,89.616,91.808,89.182,88.517,93.378,87.971,86.406,90.994,89.612,91.39,94.036,94.795,89.957,88.194,88.563,87.187,84.785,85.614,86.439,84.562,86.091,86.129
54,M,False,112.7,110.7,110.94,110.77,111.39,111.19,112.31,111.72,112.01,112.24,112.94,113.17,113.29,113.19,112.12,113.12,114.1,113.56,114.49,114.83,115.78,115.07,115.13,115.91,115.46,115.22,114.93,115.05,114.81,115.28,116.08,116.67,117.22,116.71,117.53,117.12,116.56,116.45,115.63,115.39,116.08,115.98,115.49,116.04,116.11,115.66,113.4,112.65,112.36,112.65,111.28,110.68,108.86,108.25,108.29,107.14,107.1,107.13,106.26,107.77,107.19,107.87,107.91,107.7,108.06,108.46,108.89,108.33,109.1,109.23,110.13,111.21,111.59,110.94,112.04,111.81,111.47,110.31,110.01,107.92,107.7,107.01,107.37,106.28,104.67,104.12,102.95,102.0,102.15,102.42,102.03,102.35,102.49,102.72,101.76,102.41,102.7,102.52,102.38,102.25,101.93,102.59,103.34,104.19,104.94
55,M,False,62.87,56.949,60.406,69.432,62.037,72.489,69.005,65.812,68.96,70.485,65.895,63.862,60.43,71.333,56.383,65.195,62.192,64.38,59.559,75.002,65.348,62.09,63.799,57.468,64.182,63.526,60.442,69.959,63.263,55.198,61.692,57.756,58.108,62.222,65.545,64.139,58.254,61.968,58.034,61.732,58.068,63.497,64.404,63.448,58.862,58.128,59.155,57.764,58.106,55.903,64.002,64.445,60.676,59.968,62.788,57.431,58.73,60.732,60.949,57.763,60.422,57.895,61.615,66.191,67.421,66.659,64.438,66.373,65.786,66.577,74.03,71.6,75.867,73.647,70.822,70.624,75.166,63.016,72.01,76.505,71.971,73.175,67.011,69.436,72.506,68.754,70.962,71.176,70.077,68.633,65.617,67.513,63.751,67.076,67.094,68.144,66.274,65.582,66.765,67.721,69.582,61.251,65.499,61.971,67.688
56,M,False,115.56,114.79,113.82,113.47,113.64,113.25,112.73,112.54,111.64,112.6,110.99,111.37,112.38,111.33,112.68,114.06,113.67,113.25,115.96,118.01,118.63,120.22,121.69,121.37,122.4,121.63,122.28,123.98,124.92,124.83,125.33,124.54,124.1,122.6,120.64,120.83,119.79,118.28,117.41,117.64,117.36,117.37,115.6,115.46,115.22,114.88,114.95,114.61,115.84,114.81,114.22,113.55,113.11,112.96,112.1,112.0,112.8,113.63,114.14,114.1,115.18,116.4,118.65,119.39,120.9,122.39,123.16,124.11,124.51,124.55,124.04,125.33,125.61,124.6,125.6,124.71,124.66,123.87,124.55,122.85,122.15,121.47,119.82,118.89,118.66,117.39,119.08,118.86,118.34,118.49,117.35,117.69,119.02,118.77,119.63,120.34,122.34,123.1,123.82,122.34,123.47,124.45,124.77,123.06,124.96
57,M,False,99.818,99.913,99.076,99.013,99.318,100.46,100.82,101.74,102.63,102.44,102.13,102.74,103.74,104.8,104.87,105.34,105.8,107.16,106.46,107.19,107.36,106.61,106.8,106.78,107.24,105.94,106.26,105.43,105.4,105.46,105.13,104.67,103.75,103.81,103.54,103.54,104.45,104.63,105.36,106.57,106.16,106.54,107.22,108.3,108.07,107.99,107.93,108.71,107.99,108.22,108.02,108.12,108.84,108.9,109.04,109.87,110.07,109.81,109.82,110.86,110.37,109.81,109.86,110.63,111.03,111.33,111.06,110.54,110.55,110.45,110.59,110.73,110.73,110.14,109.64,109.78,109.8,109.3,109.32,109.37,109.35,109.29,109.6,109.27,109.79,108.94,109.79,110.51,110.8,112.3,112.89,113.56,115.77,115.86,116.53,116.78,116.13,116.65,116.54,116.73,116.06,113.83,113.07,112.85,114.07
58,M,True,114.73,115.16,117.01,117.09,118.63,119.24,120.64,121.01,121.92,121.67,121.57,121.69,122.83,120.9,120.78,120.43,118.91,116.78,115.75,115.08,114.17,113.7,112.68,111.82,112.42,112.18,112.65,113.54,113.47,114.49,115.14,115.14,116.18,115.81,116.07,116.22,117.18,116.66,115.44,115.81,116.95,116.0,116.96,116.84,117.76,116.64,115.89,116.41,115.99,115.82,115.56,115.55,114.46,114.8,114.59,114.73,114.49,114.39,114.21,115.2,116.05,116.63,118.49,119.15,119.62,121.21,122.39,122.82,121.75,123.56,123.22,123.03,123.26,122.75,121.09,120.09,119.02,118.09,117.0,116.19,116.49,115.52,114.94,115.1,115.05,116.26,116.46,115.54,115.72,116.41,116.64,116.19,117.3,117.88,117.39,118.07,119.42,120.45,120.29,121.1,120.6,120.32,120.67,121.46,121.71
59,M,True,118.69,119.49,119.64,120.01,119.52,119.26,118.78,118.49,118.69,119.26,118.74,118.19,118.41,118.07,117.02,117.36,117.96,119.03,118.06,119.34,120.99,121.03,121.76,122.03,121.72,121.89,121.3,121.5,120.75,120.49,119.22,118.0,117.56,117.29,115.96,114.3,113.62,113.91,114.06,113.52,113.26,113.24,113.51,113.49,114.66,114.51,115.19,116.37,116.58,117.33,117.44,116.58,116.6,115.87,115.98,116.03,116.27,115.11,114.69,114.63,114.6,113.24,112.82,111.72,112.53,112.54,113.01,112.67,112.79,113.12,113.5,115.01,114.88,114.57,115.02,115.43,116.81,117.15,117.06,118.39,117.12,117.78,117.17,116.34,115.53,114.81,113.13,113.44,113.1,112.92,111.73,113.57,113.82,114.07,114.21,114.22,115.31,115.78,115.76,116.24,116.4,116.87,117.31,117.21,116.21
