,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100,AREA_ACR_101,AREA_ACR_102,AREA_ACR_103,AREA_ACR_104,AREA_ACR_105
1605,N,False,47.272,44.769,47.379,47.709,48.511,49.467,51.81,53.0,54.985,55.234,57.099,55.89,56.936,56.736,59.643,58.514,57.212,57.885,58.252,56.499,57.495,58.429,56.952,55.842,56.715,56.434,53.098,54.993,55.527,54.881,54.841,54.784,54.645,58.541,60.131,60.88,62.561,61.328,61.12,62.496,65.044,62.016,65.748,73.047,71.797,70.508,70.991,71.957,73.311,73.659,72.807,71.996,68.852,72.655,71.678,73.016,71.351,70.239,68.505,70.698,73.239,71.541,75.578,74.314,75.485,74.593,76.072,74.308,76.621,76.439,76.818,74.684,72.172,73.317,74.583,73.736,70.876,69.484,67.991,68.286,66.066,64.373,65.803,66.47,66.23,64.475,63.928,65.201,63.313,59.874,62.674,61.676,59.331,60.702,59.867,57.014,57.989,56.036,55.288,54.487,55.158,54.532,55.464,58.492,58.408
1606,N,False,82.067,81.567,82.301,82.769,81.767,80.036,78.261,79.821,80.782,80.695,81.653,79.267,79.126,76.968,76.467,75.953,77.768,76.744,76.975,76.848,75.6,75.742,74.722,75.014,75.802,76.038,77.431,77.573,79.014,80.282,80.045,80.747,79.875,81.2,80.962,82.615,82.853,82.395,81.381,80.259,79.991,82.771,82.039,82.524,81.267,82.195,83.091,83.648,81.955,82.673,80.909,81.921,81.511,81.046,80.504,81.016,82.646,81.928,81.764,80.174,79.871,81.177,80.62,82.509,80.034,82.309,81.424,82.698,81.836,81.009,79.381,79.089,79.245,79.689,81.729,80.223,80.395,80.844,80.732,80.76,77.326,78.557,76.548,79.145,78.554,74.326,74.57,74.867,73.585,73.343,71.692,72.759,71.263,72.397,71.838,71.102,71.314,70.058,71.133,71.968,69.726,69.592,71.429,71.364,71.3
1607,N,False,94.798,93.559,94.464,94.678,93.526,92.164,91.446,90.852,90.208,89.853,89.993,89.666,88.881,87.847,86.499,83.064,83.551,80.639,82.726,82.361,80.411,80.969,80.567,80.446,79.199,79.781,81.229,78.682,78.361,75.183,76.534,75.764,77.337,75.894,72.986,72.111,70.922,73.067,72.934,71.383,71.843,72.839,72.951,71.44,72.408,72.691,70.667,74.191,74.798,74.267,72.841,72.089,70.688,74.835,73.175,71.259,69.218,69.076,66.955,63.803,62.564,62.212,62.268,61.045,63.882,63.936,59.887,60.051,60.196,58.814,59.094,60.049,57.357,54.954,53.699,54.829,54.19,56.221,54.968,52.111,50.992,49.175,47.913,45.851,46.749,47.904,46.496,47.208,45.569,42.505,45.007,42.786,41.887,39.723,38.701,36.759,36.227,35.407,35.07,33.736,34.522,32.96,32.477,32.846,32.8
1608,N,False,53.669,52.927,54.196,53.459,51.939,52.581,52.988,51.252,50.772,49.719,50.317,50.184,48.702,47.553,47.238,46.097,46.081,47.362,46.607,45.939,46.296,46.571,46.597,46.186,44.244,43.292,41.593,42.059,39.226,40.015,38.611,40.223,38.397,39.067,39.519,39.892,39.864,40.037,40.092,40.059,40.828,40.515,39.405,39.521,39.009,38.332,38.007,39.253,38.91,39.378,39.346,38.63,37.51,37.927,38.197,38.033,39.6,40.333,40.782,40.654,40.783,43.558,42.641,42.526,43.563,43.913,43.598,43.026,43.667,41.244,43.916,43.958,46.305,46.134,46.428,51.791,54.946,56.018,59.53,60.825,60.205,59.352,58.539,60.263,59.543,60.836,61.435,60.526,63.416,63.457,61.365,62.906,63.322,62.858,61.424,61.048,61.507,58.992,58.656,58.821,57.803,57.023,54.113,53.699,54.957
1609,N,False,251.51,253.86,251.5,253.43,250.76,252.03,252.23,250.77,248.92,248.36,244.68,243.98,243.57,241.18,244.45,246.51,246.04,246.55,250.2,248.36,248.04,247.68,248.26,251.43,252.82,256.46,255.5,253.66,254.84,254.04,254.03,257.1,259.99,259.1,254.8,257.55,258.91,259.31,263.34,262.92,261.93,264.01,263.48,262.76,259.16,260.24,258.4,258.96,256.77,260.88,260.35,259.73,258.99,258.68,258.4,261.56,264.04,260.64,257.09,261.88,262.8,263.63,260.55,259.47,259.52,258.71,260.33,266.02,264.86,263.89,259.17,262.68,262.08,260.51,266.21,269.0,267.09,268.4,265.51,268.77,271.86,266.78,267.36,266.2,268.87,270.11,269.19,268.63,273.18,271.01,269.44,267.04,269.19,268.1,271.13,267.13,266.58,264.45,264.92,261.28,263.35,263.47,261.6,263.29,264.03
1610,N,False,253.29,253.97,250.93,251.88,254.08,253.66,253.92,250.28,254.05,255.7,256.08,257.82,260.71,257.84,255.84,253.73,252.11,255.99,256.58,252.89,254.15,254.63,253.05,252.01,250.46,251.04,252.37,252.9,246.36,247.17,247.87,242.14,245.91,245.49,242.87,243.26,242.34,242.94,243.92,242.38,241.87,241.05,240.33,242.19,239.2,240.71,243.35,242.36,240.21,241.49,237.68,237.53,236.58,236.86,236.6,235.08,234.95,234.21,235.12,232.79,229.9,228.19,227.03,223.52,225.32,221.94,223.57,220.19,220.58,219.04,216.4,218.17,216.74,214.5,217.52,215.1,214.28,213.97,216.16,218.82,222.2,219.78,214.76,218.02,219.12,218.5,213.74,215.18,211.44,215.53,213.04,215.2,219.15,222.48,220.35,222.32,225.1,221.65,221.08,217.9,218.61,221.41,215.63,212.66,218.46
1611,N,False,125.55,126.87,127.35,129.88,128.85,129.49,127.8,126.67,125.36,127.33,125.93,125.41,128.4,128.92,128.95,124.93,124.41,123.51,122.31,122.74,122.85,123.87,124.04,123.47,124.49,123.14,121.84,121.92,119.48,119.15,118.36,120.07,115.86,115.34,115.46,115.8,115.11,111.78,114.04,116.25,114.59,113.26,112.75,113.19,113.82,111.98,112.02,114.01,114.37,114.17,109.67,108.43,109.78,106.46,108.36,110.54,110.35,111.62,110.16,109.8,108.29,108.38,111.51,110.2,108.79,110.19,110.91,110.55,107.42,106.6,105.51,105.61,102.25,101.75,103.48,104.08,102.4,103.05,106.97,106.66,107.89,107.9,107.91,108.51,106.88,103.43,101.67,103.91,103.87,103.79,105.72,104.87,104.56,108.76,108.04,106.97,102.78,101.84,101.63,100.87,99.976,98.631,97.205,99.778,101.43
1612,N,False,15.874,16.845,17.337,17.442,18.369,19.002,20.355,20.845,20.662,20.187,21.259,21.028,20.804,21.345,21.454,21.128,20.846,21.487,21.786,21.945,22.826,24.773,27.698,29.317,29.821,30.718,30.834,31.476,31.495,31.273,30.895,30.621,30.498,30.372,31.116,31.727,31.742,32.653,32.868,33.62,35.757,35.824,36.692,38.574,37.752,39.202,39.177,39.355,40.179,41.739,41.321,42.092,41.973,40.311,41.225,40.499,39.786,39.376,38.908,37.492,36.374,36.159,37.493,37.925,36.413,35.948,36.23,35.654,35.578,36.474,36.797,35.02,36.25,37.331,37.053,34.913,34.478,33.948,34.97,34.896,34.867,34.545,35.505,34.468,34.147,34.291,33.851,34.036,32.839,32.413,32.385,30.928,29.729,29.036,27.062,26.358,26.177,25.53,26.639,26.352,26.629,27.225,27.141,26.855,27.913
1613,N,False,33.014,36.506,38.741,37.104,36.274,36.552,39.077,38.589,39.568,41.363,42.136,41.639,41.549,41.798,41.228,41.486,41.53,40.484,40.6,41.294,40.564,41.723,41.513,45.167,42.427,44.504,44.613,43.017,42.575,43.51,44.063,42.881,43.742,43.202,43.143,43.08,42.578,43.561,41.743,42.28,42.379,40.895,41.006,39.951,40.194,40.374,39.355,40.402,38.64,39.02,39.258,36.836,37.905,37.272,35.788,37.285,37.87,35.567,35.585,35.959,35.387,36.104,34.29,34.916,33.996,34.242,32.845,34.899,33.168,33.806,34.432,34.798,34.653,35.772,34.994,34.159,34.197,33.819,32.732,33.89,34.84,34.404,33.878,33.265,33.134,33.158,33.87,32.397,32.212,31.599,29.037,28.766,28.324,28.63,28.552,28.541,28.146,27.485,28.567,27.599,26.176,27.046,26.366,26.985,25.653
1614,N,False,71.159,70.439,69.936,69.074,70.511,71.043,71.811,71.271,70.784,72.007,70.991,70.438,70.8,72.257,71.266,71.706,71.462,70.729,71.913,72.611,71.337,69.855,70.398,70.226,69.439,69.372,69.246,69.551,69.701,69.69,69.083,68.78,69.726,68.04,68.76,66.98,66.36,64.251,64.369,63.908,64.19,63.559,63.091,63.83,62.799,61.44,61.909,59.675,58.71,57.286,58.036,57.259,57.094,56.167,57.644,59.376,58.507,58.328,58.993,57.549,56.984,56.238,57.706,59.212,58.35,58.902,58.715,58.781,57.686,58.068,59.302,57.167,58.341,57.846,56.34,56.356,55.852,56.897,54.637,56.071,56.675,56.647,56.457,56.025,57.602,58.268,57.837,58.737,57.631,57.313,58.47,57.122,57.547,59.189,58.744,57.223,56.199,56.817,55.899,54.386,53.748,52.893,52.622,51.125,51.034
1615,N,False,60.877,57.843,56.595,56.062,54.157,55.538,54.369,55.067,55.177,55.395,54.718,55.025,54.835,53.71,55.378,54.33,53.073,52.744,52.908,54.207,56.341,55.419,54.304,54.814,54.333,53.157,56.524,55.353,55.666,55.289,55.108,56.418,57.22,55.645,55.117,57.02,55.847,55.722,54.657,55.658,56.275,55.262,56.215,55.933,56.397,55.962,56.423,56.997,55.025,52.824,53.694,52.812,52.428,52.752,51.576,53.191,52.714,52.292,53.809,52.743,50.272,49.638,50.805,51.269,50.683,50.439,49.374,48.056,47.319,46.832,46.695,48.115,47.182,47.707,47.987,49.862,47.089,46.203,46.676,46.743,46.876,47.298,45.702,46.532,46.092,44.865,45.936,46.364,46.797,46.669,44.63,45.86,45.222,43.684,44.508,45.24,44.558,44.639,45.474,44.885,43.896,43.618,42.932,42.795,43.438
1616,N,False,36.67,38.131,38.863,38.201,38.991,39.028,38.834,39.407,38.936,38.63,38.95,39.376,39.169,37.414,37.104,37.942,37.426,37.259,36.61,36.321,36.588,37.508,36.602,36.311,36.415,33.803,34.317,33.526,32.686,31.591,31.865,32.328,31.388,30.951,29.858,29.062,29.789,28.489,27.861,26.394,26.86,25.83,25.598,25.427,25.003,25.338,25.167,25.195,25.313,23.067,22.455,22.48,21.961,21.357,20.886,22.0,21.39,20.446,19.885,19.816,20.383,19.186,18.344,17.106,16.648,16.436,15.688,15.477,14.926,15.013,15.635,15.717,15.699,15.251,16.153,15.896,16.893,17.805,19.037,18.682,19.528,19.41,18.812,18.895,18.967,19.238,18.977,19.538,17.983,19.057,19.379,19.12,18.96,18.191,18.316,17.539,17.899,18.032,18.629,19.753,19.406,18.965,19.938,20.388,20.224
1617,N,False,67.289,65.224,63.66,64.418,62.175,60.37,60.577,60.072,60.48,61.192,60.522,60.874,61.861,60.534,61.452,60.935,60.709,58.957,60.545,60.794,62.427,60.873,61.262,60.13,59.531,58.934,59.158,59.579,59.692,58.474,57.692,59.91,58.173,57.973,60.045,60.007,58.828,57.612,58.845,57.47,56.979,55.96,56.873,56.047,56.522,57.96,57.76,58.224,58.186,57.886,56.797,56.626,56.364,57.438,55.639,53.91,55.588,55.143,54.933,53.791,55.664,55.154,53.784,52.526,51.911,52.093,52.56,50.41,47.908,48.424,47.587,47.817,46.645,45.245,44.9,45.608,44.165,43.922,43.854,43.403,42.077,40.968,41.075,41.826,40.491,40.477,40.883,39.566,41.415,41.401,38.954,40.375,38.527,37.733,36.968,35.917,35.943,35.934,34.457,34.469,32.053,32.012,32.412,30.331,30.305
1618,N,False,127.95,130.44,128.44,129.62,128.24,126.63,123.2,125.36,122.2,118.94,118.92,116.87,116.91,118.05,115.62,114.24,110.91,110.36,111.4,112.96,112.51,110.74,108.39,110.43,108.61,111.6,108.15,108.35,108.2,106.41,107.65,106.62,107.15,106.47,105.33,108.62,108.72,107.7,107.32,110.49,111.18,110.63,112.3,112.89,110.28,111.69,113.79,112.02,114.1,112.37,113.81,114.38,116.99,115.72,119.51,122.82,123.53,125.56,127.21,125.91,125.37,126.32,125.37,126.71,125.9,126.69,126.26,128.3,128.8,127.81,125.89,124.91,124.37,122.24,124.4,125.09,126.06,127.98,126.58,127.13,126.46,127.17,126.19,125.12,123.91,124.02,126.18,126.35,125.82,125.15,123.81,121.87,124.7,124.82,123.66,120.88,121.76,121.33,121.44,119.88,121.94,121.78,122.89,124.94,124.92
1619,N,False,245.94,243.59,251.56,251.34,248.44,250.86,250.7,251.85,251.76,253.47,251.21,250.57,253.7,255.56,259.04,257.34,254.86,256.44,259.07,257.92,256.98,255.58,254.1,252.04,252.16,253.37,251.36,254.45,251.99,252.98,249.22,255.47,254.99,252.74,256.69,258.96,258.74,258.96,256.88,258.78,257.19,254.59,259.14,256.68,259.98,257.62,260.01,256.34,256.31,250.69,255.82,255.45,255.87,259.6,263.42,262.05,265.84,269.08,265.85,264.62,267.92,269.5,273.45,273.11,276.86,273.25,270.41,271.81,273.06,269.15,269.76,271.2,269.68,266.2,266.61,266.58,270.94,269.02,265.24,263.76,267.92,268.5,270.11,272.8,274.95,271.12,275.03,278.28,277.54,276.8,281.06,279.52,278.67,278.16,279.49,277.3,279.33,279.05,279.5,277.55,277.37,277.72,275.77,274.76,277.11
1620,N,False,18.754,18.546,19.314,19.253,19.928,19.083,19.359,18.759,19.227,21.803,26.351,27.692,28.064,29.176,29.978,30.971,32.242,33.189,34.039,34.937,34.536,35.632,37.893,38.569,39.078,39.588,41.539,41.269,41.382,41.542,41.179,42.643,41.898,41.918,42.23,43.308,43.139,42.776,40.46,39.572,40.354,41.238,40.399,40.899,40.936,40.005,40.369,41.53,40.654,42.164,42.097,41.269,42.915,43.032,42.92,41.951,41.128,42.05,42.125,42.289,42.129,42.35,41.391,41.281,42.446,42.06,40.767,41.365,41.622,39.29,38.286,37.843,37.172,36.925,36.768,35.673,35.329,35.917,34.916,34.343,34.659,34.454,35.192,34.293,33.438,34.554,34.772,33.172,33.813,34.406,34.721,32.61,32.925,33.291,33.42,32.758,33.542,32.925,33.101,33.648,32.056,32.139,32.133,33.8,33.236
1621,N,False,144.56,145.41,149.27,149.4,152.28,150.03,151.27,149.97,149.03,149.03,149.39,150.06,151.04,152.13,151.25,150.63,150.63,153.23,153.65,154.02,152.21,153.67,151.51,152.64,152.58,152.87,154.19,152.7,151.22,151.24,152.54,153.91,158.9,158.73,157.95,156.62,154.99,155.64,157.42,158.58,157.62,157.14,154.76,154.35,155.48,159.46,158.23,156.45,157.53,156.97,157.31,156.8,157.41,157.54,155.22,156.41,155.32,157.16,154.06,157.53,157.05,158.36,156.55,157.77,157.23,156.86,159.52,160.52,159.66,159.52,157.7,155.7,156.34,155.57,155.39,155.35,156.43,155.36,156.07,155.26,152.63,154.67,153.95,153.78,153.6,152.21,152.87,151.62,152.02,153.35,150.95,150.73,150.98,148.61,147.43,148.27,147.2,147.22,147.45,148.84,148.33,149.47,148.14,147.0,144.86
1622,N,False,58.15,57.976,57.198,56.68,57.583,57.539,58.571,57.149,59.689,59.861,59.001,58.787,59.777,59.994,60.857,62.581,64.52,62.629,62.373,63.236,62.077,62.037,63.075,62.046,59.767,59.858,60.508,61.292,59.144,59.061,59.669,59.286,59.378,58.996,57.537,57.413,56.556,56.433,55.534,55.885,54.64,57.665,55.258,53.887,55.62,53.69,52.315,51.114,49.612,49.49,49.369,51.318,52.109,53.814,52.872,53.397,52.931,51.688,50.441,49.972,49.377,50.254,49.921,51.06,52.157,51.774,51.137,51.668,50.686,50.741,51.362,50.505,50.953,50.928,49.422,48.869,50.309,50.581,49.899,48.868,47.747,48.319,48.339,50.174,50.711,49.731,51.021,51.788,51.976,53.424,53.351,54.071,53.437,53.362,52.863,51.82,51.844,51.698,51.798,51.473,52.665,50.796,51.913,52.642,53.985
1623,N,False,90.254,91.524,89.927,89.947,89.629,90.445,90.56,91.83,92.174,93.143,94.156,93.808,93.466,91.901,93.061,92.82,92.636,91.699,92.682,93.042,92.302,93.199,95.351,96.52,97.355,99.102,99.58,100.92,98.511,97.193,98.996,98.684,99.075,99.599,99.493,98.924,97.976,98.518,98.318,99.713,100.38,102.31,103.0,103.89,104.18,107.25,106.4,108.78,110.84,111.26,112.36,111.39,111.69,114.13,114.93,116.83,116.54,116.86,116.9,118.57,122.46,125.17,127.18,128.37,130.49,125.38,128.16,131.58,132.93,136.4,137.12,135.72,136.45,140.39,141.48,140.53,141.65,142.56,146.62,153.51,153.42,151.38,153.46,150.79,149.89,153.22,152.64,152.85,153.19,156.22,159.83,160.17,159.44,158.73,160.79,164.18,164.82,164.83,169.2,173.24,174.44,171.63,177.64,176.62,174.05
1624,N,False,29.173,29.73,30.512,30.714,30.924,29.806,30.148,31.02,32.333,32.757,34.982,36.467,37.25,38.03,39.772,40.634,39.212,41.174,41.634,42.238,42.133,43.429,44.766,46.233,45.25,48.244,50.362,50.387,50.193,51.049,52.038,51.535,52.783,52.025,53.01,55.166,56.887,57.477,56.409,56.261,55.46,55.093,55.81,57.7,56.774,56.755,56.915,57.293,57.02,58.527,57.465,57.104,56.007,56.039,55.897,54.933,53.927,52.874,52.038,52.634,51.501,51.316,52.084,50.991,50.638,50.846,50.794,49.964,48.963,50.082,52.103,52.052,50.533,51.391,52.419,51.891,51.928,52.225,53.26,53.384,53.16,51.299,51.771,50.605,50.945,51.63,50.418,50.284,49.287,49.327,49.28,48.845,48.15,49.528,50.086,49.997,49.303,49.214,49.34,49.295,48.347,49.596,51.061,51.015,51.359
1625,N,False,71.615,71.588,72.736,70.672,70.315,69.518,69.308,69.751,70.427,71.293,71.43,71.356,73.195,71.887,74.181,74.477,71.342,72.433,70.805,71.566,73.215,71.879,71.295,70.687,71.249,72.634,70.946,70.251,69.659,68.574,69.255,70.172,67.904,67.193,68.548,68.526,69.227,67.823,67.481,68.445,68.436,68.669,67.489,67.089,68.628,66.992,67.042,67.405,69.611,66.903,66.85,66.099,64.16,63.745,63.723,63.048,63.486,63.508,63.883,62.153,64.183,62.734,62.705,62.476,60.907,58.141,59.15,59.015,58.507,60.422,59.18,56.654,56.64,57.303,57.675,58.925,56.744,58.362,57.123,55.864,55.437,56.417,54.772,54.294,54.923,53.595,53.973,54.662,53.963,54.963,55.33,56.12,54.59,54.693,54.444,54.701,54.772,54.24,53.593,53.993,53.254,52.976,53.766,53.259,52.349
1626,N,False,61.034,59.007,58.048,57.699,57.845,57.23,56.419,53.787,54.719,52.526,51.589,51.609,53.448,51.1,51.615,52.619,51.883,51.473,50.304,52.004,49.821,49.832,48.952,48.21,48.048,45.167,42.408,43.907,44.889,45.394,47.83,47.994,45.001,45.586,43.454,41.599,42.242,39.939,41.683,38.046,37.325,38.035,41.097,39.944,40.264,37.425,35.924,35.974,34.659,34.959,33.502,32.608,33.275,34.691,33.79,34.948,35.658,35.656,34.733,37.587,39.781,38.849,37.538,39.013,38.685,38.058,37.523,36.124,40.847,43.328,43.207,42.277,45.971,43.677,45.386,47.412,48.637,51.76,53.487,52.93,51.588,52.171,50.737,51.769,51.019,49.188,49.294,49.222,48.559,50.983,50.96,48.985,48.16,47.936,48.364,45.874,47.086,48.624,45.325,45.538,47.013,45.855,43.731,44.203,42.309
1627,N,False,101.08,102.65,102.16,105.64,105.52,106.88,104.51,106.81,106.17,103.41,102.03,102.11,104.71,103.1,101.38,101.28,100.88,100.52,99.826,101.59,101.93,103.98,103.71,104.78,103.05,104.28,103.83,103.66,104.51,104.07,104.48,107.99,104.82,108.07,106.69,106.99,109.7,108.23,108.22,111.24,108.64,107.15,113.25,114.84,114.03,116.85,120.45,118.71,118.07,117.0,116.54,115.57,114.28,115.67,116.38,115.18,118.85,117.99,117.86,117.53,117.75,116.7,114.8,111.84,111.62,111.19,109.11,111.18,108.83,107.77,108.64,108.7,111.09,108.04,104.78,106.24,104.25,104.47,102.57,104.34,102.68,101.72,103.73,105.25,106.24,102.74,103.82,106.13,105.54,103.55,106.25,105.89,106.01,108.15,106.61,106.18,105.87,107.33,105.2,106.18,105.96,106.7,103.88,103.53,102.97
1628,N,False,134.79,135.0,134.89,135.22,134.3,135.67,133.54,135.44,135.59,132.96,132.71,134.57,135.13,133.55,134.69,135.48,135.72,137.53,135.58,132.07,129.49,130.37,130.71,132.61,131.29,130.69,129.82,131.23,132.69,131.87,135.03,137.25,139.83,142.67,137.35,136.88,139.11,138.07,135.38,135.77,136.25,137.09,136.33,136.1,136.36,136.35,137.33,134.25,136.74,135.72,135.94,135.0,135.27,135.27,137.77,138.67,138.58,134.35,131.77,131.82,129.95,130.8,132.87,129.75,130.61,134.15,133.53,134.44,133.82,135.39,137.28,137.92,138.38,140.01,137.97,137.5,137.34,141.73,138.62,137.65,134.63,132.68,130.92,134.88,134.36,133.03,136.23,136.65,135.11,137.06,134.0,134.74,132.08,130.41,127.83,127.58,127.21,125.83,123.43,126.69,127.52,129.65,129.33,130.84,129.08
1629,N,False,35.622,36.351,35.653,36.668,36.307,36.034,37.491,36.948,36.772,37.752,37.479,37.548,36.426,36.299,36.698,36.813,35.247,35.748,36.256,34.92,34.319,35.052,34.16,33.016,33.807,34.746,34.471,34.153,34.511,35.07,34.518,33.997,33.921,34.575,33.288,33.265,34.894,34.581,33.531,34.227,32.201,32.176,33.619,32.856,31.019,31.477,31.498,30.784,29.964,28.716,29.629,28.47,28.336,28.224,27.104,27.566,27.69,26.427,26.99,27.951,27.775,26.46,25.839,25.164,25.776,24.797,25.26,24.392,24.653,25.12,25.838,25.56,24.934,24.907,24.528,24.348,24.408,24.782,24.399,24.618,24.947,25.214,25.387,24.953,23.719,23.239,21.947,21.968,21.989,21.048,22.089,21.55,21.323,22.16,21.617,21.439,20.95,20.609,21.342,20.387,21.546,20.539,19.786,20.223,20.859
1630,N,False,183.79,182.86,184.04,179.69,183.85,183.55,185.04,185.01,183.41,183.55,185.24,186.45,186.43,186.91,182.46,182.11,179.6,178.97,176.12,176.4,178.37,177.3,178.48,177.09,176.42,177.27,177.86,180.3,182.3,181.6,182.28,183.94,183.72,183.93,186.26,185.72,186.84,187.06,189.44,191.17,195.0,193.72,192.94,190.65,190.39,190.43,190.2,192.19,191.1,190.44,190.55,192.43,191.99,190.24,189.92,187.67,188.85,189.0,187.36,185.1,186.82,186.95,190.05,189.74,188.91,186.62,183.91,184.34,181.45,180.34,181.85,182.67,183.97,182.68,181.18,180.44,179.22,175.28,174.22,174.29,171.87,173.54,174.71,176.24,173.84,173.28,171.34,170.18,172.19,170.93,171.34,172.34,171.57,170.03,167.78,168.57,167.69,168.18,169.21,169.07,170.08,166.58,165.32,167.15,164.32
1631,N,False,426.89,431.51,432.34,436.51,441.2,442.55,442.55,440.13,439.63,438.3,436.91,435.93,431.66,431.29,430.59,425.29,428.27,430.66,435.96,433.09,434.05,430.32,435.03,439.48,438.18,444.94,443.2,442.47,445.23,441.86,440.38,435.44,436.53,442.06,446.86,450.12,443.22,446.29,445.73,446.81,450.36,448.22,444.82,447.51,447.43,454.54,451.81,451.73,454.86,456.48,452.68,451.67,447.82,448.46,443.98,442.14,439.53,438.56,438.62,441.68,441.96,443.43,437.82,436.72,433.96,432.32,433.86,439.85,438.32,434.4,434.0,440.81,440.29,441.39,441.52,441.42,442.44,439.8,439.91,433.8,434.32,434.71,434.94,437.25,434.0,434.26,432.08,428.4,429.75,430.63,427.0,427.83,425.38,421.89,418.39,418.44,420.43,421.26,424.02,422.82,420.49,420.17,426.37,428.94,429.5
1632,N,False,188.5,186.06,187.46,186.61,190.42,189.34,189.32,189.76,188.45,188.6,188.85,189.13,188.75,187.53,186.96,185.18,188.9,188.82,188.97,188.32,189.0,188.83,185.78,185.9,185.03,185.48,184.96,187.31,188.6,187.65,190.06,192.54,193.15,191.4,193.0,192.97,192.51,195.83,195.66,194.22,192.49,193.47,193.44,195.28,194.51,197.72,198.2,200.87,199.2,202.67,201.54,203.48,206.2,208.25,208.88,206.0,203.54,202.4,202.47,202.24,206.08,207.43,209.41,204.09,206.0,203.76,202.75,202.37,201.47,203.56,202.92,203.96,205.93,210.13,211.55,210.82,212.69,212.47,213.97,214.98,216.97,216.52,216.6,212.93,213.95,212.24,211.67,211.57,212.99,212.67,212.94,212.6,212.21,210.68,212.55,212.82,214.96,212.98,213.87,216.39,217.58,213.72,216.3,216.72,212.28
1633,N,False,92.875,95.131,93.903,94.601,95.737,97.731,99.586,98.063,100.75,97.672,98.15,101.19,97.907,97.61,97.319,97.577,96.97,97.531,97.612,97.588,99.83,98.024,98.721,99.812,100.75,99.475,100.01,96.653,98.172,96.583,95.612,95.379,93.139,94.44,92.939,95.259,94.275,94.701,94.514,93.201,91.389,92.398,93.187,91.384,92.132,90.961,90.317,89.48,89.422,89.942,88.393,86.626,88.588,88.242,89.328,87.852,85.401,86.226,87.42,85.905,82.244,83.187,84.121,84.106,84.395,82.599,84.407,87.616,86.546,85.649,86.165,84.301,83.31,83.211,84.334,85.168,83.293,83.736,80.958,82.031,84.187,82.366,82.089,83.714,85.688,84.199,86.543,85.642,84.975,85.278,86.145,86.687,87.03,90.898,90.446,91.091,89.917,91.734,91.604,91.537,90.342,88.403,84.148,85.277,85.919
1634,N,False,82.677,82.92,83.539,83.182,83.565,86.514,86.149,86.849,86.122,87.56,88.023,88.541,90.196,92.266,90.808,92.367,91.365,92.384,92.253,92.243,91.627,92.826,94.431,94.213,93.533,95.082,95.051,93.326,94.334,94.118,94.529,95.854,95.229,95.569,92.405,91.367,90.694,89.357,90.193,90.844,89.503,88.736,89.925,88.181,89.017,87.503,87.79,87.536,88.725,87.406,84.346,82.696,84.033,84.642,84.352,85.179,87.644,90.278,88.266,85.715,86.191,87.3,86.836,87.44,87.229,85.941,87.453,88.643,89.117,89.949,88.853,87.073,86.96,86.768,87.207,85.127,85.558,86.836,85.786,85.819,85.486,84.317,84.565,84.2,85.12,84.839,83.846,85.897,82.621,82.7,83.806,82.639,82.315,80.51,80.103,79.644,77.806,76.95,77.486,76.043,75.813,75.319,75.043,75.126,72.081
