,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10,d_l_f_11,d_l_f_12,d_l_f_13,d_l_f_14,d_l_f_15,d_l_f_16,d_l_f_17,d_l_f_18,d_l_f_19,d_l_f_20,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80
434,M,True,322.86,322.62,322.84,323.49,323.1,322.45,321.89,323.71,322.81,322.96,322.91,322.63,323.64,323.84,323.13,322.77,322.63,322.52,322.37,321.88,322.09,321.97,320.76,320.88,320.45,321.37,321.61,321.66,321.39,321.86,321.7,321.47,321.8,321.08,321.73,321.71,321.26,321.3,321.87,321.23,321.1,321.21,321.17,321.02,320.36,319.75,321.01,320.61,319.1,320.17,321.39,321.14,321.47,321.32,321.34,320.3,320.06,320.75,321.41,320.74,320.7,320.64,320.99,320.96,321.11,319.8,319.92,318.81,319.33,319.91,319.54,319.35,318.92,317.3,318.2,317.26,318.49,319.38,318.25,319.5
435,M,True,321.14,321.47,321.32,321.34,320.3,320.06,320.75,321.41,320.74,320.7,320.64,320.99,320.96,321.11,319.8,319.92,318.81,319.33,319.91,319.54,319.35,318.92,317.3,318.2,317.26,318.49,319.38,318.25,319.5,317.99,317.09,315.94,317.91,317.1,317.19,319.12,318.72,318.24,319.01,316.21,316.59,317.7,316.76,317.14,317.42,317.23,317.47,316.12,319.17,318.87,319.23,318.68,321.31,321.65,322.36,322.03,321.92,321.47,321.63,322.43,323.19,324.96,324.99,324.25,327.25,328.39,328.38,325.97,327.22,327.77,327.7,326.53,325.38,325.12,328.58,325.55,328.61,327.16,325.65,325.75
436,M,False,318.49,319.38,318.25,319.5,317.99,317.09,315.94,317.91,317.1,317.19,319.12,318.72,318.24,319.01,316.21,316.59,317.7,316.76,317.14,317.42,317.23,317.47,316.12,319.17,318.87,319.23,318.68,321.31,321.65,322.36,322.03,321.92,321.47,321.63,322.43,323.19,324.96,324.99,324.25,327.25,328.39,328.38,325.97,327.22,327.77,327.7,326.53,325.38,325.12,328.58,325.55,328.61,327.16,325.65,325.75,327.12,324.61,323.49,320.78,325.88,321.77,320.71,319.58,320.43,319.5,316.42,316.15,315.93,317.4,320.99,318.01,321.5,324.47,322.82,326.94,327.18,323.82,325.22,326.37,327.79
437,M,True,321.65,322.36,322.03,321.92,321.47,321.63,322.43,323.19,324.96,324.99,324.25,327.25,328.39,328.38,325.97,327.22,327.77,327.7,326.53,325.38,325.12,328.58,325.55,328.61,327.16,325.65,325.75,327.12,324.61,323.49,320.78,325.88,321.77,320.71,319.58,320.43,319.5,316.42,316.15,315.93,317.4,320.99,318.01,321.5,324.47,322.82,326.94,327.18,323.82,325.22,326.37,327.79,335.35,334.02,335.11,336.75,337.75,336.43,343.12,340.95,345.8,349.51,342.63,342.38,345.73,345.32,350.29,345.55,346.41,339.58,347.8,346.81,348.89,343.04,345.32,352.55,344.36,336.39,332.85,330.57
438,M,False,324.25,327.25,328.39,328.38,325.97,327.22,327.77,327.7,326.53,325.38,325.12,328.58,325.55,328.61,327.16,325.65,325.75,327.12,324.61,323.49,320.78,325.88,321.77,320.71,319.58,320.43,319.5,316.42,316.15,315.93,317.4,320.99,318.01,321.5,324.47,322.82,326.94,327.18,323.82,325.22,326.37,327.79,335.35,334.02,335.11,336.75,337.75,336.43,343.12,340.95,345.8,349.51,342.63,342.38,345.73,345.32,350.29,345.55,346.41,339.58,347.8,346.81,348.89,343.04,345.32,352.55,344.36,336.39,332.85,330.57,337.44,343.24,346.39,345.81,346.1,303.1,298.94,295.7,298.18,305.92
439,M,False,320.71,319.58,320.43,319.5,316.42,316.15,315.93,317.4,320.99,318.01,321.5,324.47,322.82,326.94,327.18,323.82,325.22,326.37,327.79,335.35,334.02,335.11,336.75,337.75,336.43,343.12,340.95,345.8,349.51,342.63,342.38,345.73,345.32,350.29,345.55,346.41,339.58,347.8,346.81,348.89,343.04,345.32,352.55,344.36,336.39,332.85,330.57,337.44,343.24,346.39,345.81,346.1,303.1,298.94,295.7,298.18,305.92,302.07,300.09,274.78,273.23,259.98,251.63,247.32,237.72,230.79,223.95,217.83,221.78,216.86,216.84,219.53,220.4,221.27,218.42,221.22,221.67,220.08,220.11,221.86
440,M,False,217.83,221.78,216.86,216.84,219.53,220.4,221.27,218.42,221.22,221.67,220.08,220.11,221.86,220.99,220.2,221.79,221.62,229.07,229.65,229.89,229.08,224.55,220.54,222.98,227.03,221.89,225.49,225.9,227.43,222.21,229.67,235.42,237.9,240.47,247.31,249.47,254.76,260.42,264.28,273.63,269.93,269.34,266.83,269.82,277.49,272.47,266.87,268.92,275.28,275.1,278.91,273.54,270.08,267.25,260.41,259.95,251.71,250.0,251.29,259.59,260.16,256.77,258.32,254.54,254.87,256.24,258.78,258.22,262.88,263.41,261.32,260.71,261.7,263.55,264.09,263.2,264.34,267.24,265.09,263.26
441,M,False,211.79,212.02,213.01,214.56,213.97,212.59,211.66,209.4,205.65,204.08,202.69,199.13,198.51,197.17,198.92,201.79,201.36,200.87,201.69,204.22,209.49,209.92,211.43,210.03,212.11,211.85,213.28,213.55,214.77,215.59,213.1,211.22,209.85,210.6,208.51,206.32,207.66,208.69,208.68,208.15,207.47,206.7,204.53,206.1,206.02,205.6,205.18,203.1,199.76,199.56,199.73,200.15,199.82,198.26,198.23,199.82,199.02,201.45,201.36,203.93,203.69,204.1,204.04,202.44,202.75,203.34,202.05,202.41,200.74,202.53,200.17,202.71,201.06,199.6,201.7,201.63,201.6,202.98,201.23,199.85
442,M,False,207.33,206.95,196.12,200.33,203.48,206.52,209.47,211.17,213.36,208.75,207.81,207.0,197.93,211.32,202.56,204.85,202.44,190.18,186.66,192.31,189.39,197.93,194.0,189.83,195.27,195.37,195.3,200.58,198.82,197.37,195.58,198.67,204.9,210.19,209.72,195.33,191.64,191.48,188.48,190.44,190.97,192.42,183.13,192.3,186.5,181.72,182.54,182.11,187.82,186.63,188.05,196.44,196.8,196.0,206.92,218.27,207.69,201.5,188.31,186.09,178.38,183.24,184.17,193.45,189.45,192.44,186.46,189.57,184.6,182.24,176.65,185.66,191.19,189.27,187.75,180.05,179.61,182.37,167.55,174.83
443,M,False,143.88,143.13,142.86,142.53,144.0,143.18,143.77,144.91,145.04,146.08,147.16,147.25,147.74,148.29,147.5,147.34,147.78,147.57,147.21,147.68,144.93,147.33,147.17,147.18,146.17,147.68,147.31,148.24,148.78,146.81,146.41,146.54,145.95,146.98,148.77,147.88,147.53,146.42,147.97,148.93,150.72,151.89,152.61,153.59,153.08,155.11,154.33,151.7,152.45,151.22,151.29,152.48,152.77,153.39,153.16,153.75,154.04,153.52,153.03,152.7,152.68,153.02,154.12,154.64,156.14,156.76,155.65,153.96,154.61,155.64,155.83,158.11,155.49,155.82,153.81,154.62,154.32,155.89,157.68,155.8
444,M,False,191.88,193.35,193.83,194.09,186.76,191.76,193.09,194.48,192.76,191.98,191.2,191.02,189.93,189.72,189.74,189.81,191.42,190.51,190.92,193.14,193.18,192.49,192.45,193.29,193.9,193.53,195.27,197.41,198.01,196.74,196.9,197.22,195.62,194.99,194.44,195.77,193.56,184.5,183.68,182.66,179.73,180.3,180.68,178.73,182.03,179.74,180.42,181.34,180.39,181.66,181.02,181.39,179.41,179.3,179.77,177.39,176.69,174.81,177.68,178.4,176.35,176.53,177.3,178.44,176.71,173.58,173.54,176.1,177.6,178.96,179.76,179.11,178.31,176.89,180.57,180.05,179.55,178.55,178.31,180.19
445,M,True,0.0,0.0,0.0,0.0,37.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.188,24.207,22.827,22.817,22.156,21.362,21.749,20.616,21.737,21.737,21.326,21.617,21.56,19.105,18.439,0.0,0.0,24.166,23.77,23.77,23.409,23.409,0.0,0.0,0.0,0.0,36.056,36.056,36.056,0.0,0.0,0.0,73.007,73.007,73.41,73.824,74.25,73.79,74.686,74.243,74.686,76.026,76.026,75.133,75.591,75.591,76.942,76.059,76.942,76.942,77.414,77.026,77.414,77.897,77.414,77.897,28.284,67.035,66.154,67.044,20.788,67.939,51.827,69.254,69.773,70.929
446,M,False,21.737,21.326,21.617,21.56,19.105,18.439,0.0,0.0,24.166,23.77,23.77,23.409,23.409,0.0,0.0,0.0,0.0,36.056,36.056,36.056,0.0,0.0,0.0,73.007,73.007,73.41,73.824,74.25,73.79,74.686,74.243,74.686,76.026,76.026,75.133,75.591,75.591,76.942,76.059,76.942,76.942,77.414,77.026,77.414,77.897,77.414,77.897,28.284,67.035,66.154,67.044,20.788,67.939,51.827,69.254,69.773,70.929,70.959,72.008,71.969,71.439,71.52,72.387,72.918,73.348,74.25,74.686,74.25,75.321,76.249,75.853,75.871,76.863,75.225,14.319,77.505,75.633,76.542,76.684,75.871
447,M,False,74.25,75.321,76.249,75.853,75.871,76.863,75.225,14.319,77.505,75.633,76.542,76.684,75.871,77.37,77.088,76.748,76.267,77.205,63.517,78.114,55.435,65.974,59.168,69.425,66.449,59.493,58.058,61.856,65.739,66.655,80.154,69.556,70.497,61.357,59.138,53.219,64.397,61.533,67.126,63.442,56.376,58.285,59.377,60.442,60.331,60.821,61.981,61.725,63.259,65.596,64.464,40.158,43.332,50.446,51.828,56.171,57.945,64.155,58.968,56.681,59.736,57.819,59.246,59.88,65.586,59.43,57.435,65.686,65.887,59.68,61.276,60.409,56.368,59.649,65.802,67.517,69.667,62.097,38.995,72.279
448,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9443
449,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9443,8.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0623,7.2111,8.9443,7.6158,6.7082,6.7082,7.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,M,False,232.48,231.31,232.5,231.22,230.74,229.95,231.39,231.15,231.59,230.93,232.08,234.7,235.44,234.32,233.43,232.58,229.83,229.39,230.53,230.41,228.86,227.77,230.52,227.14,225.63,228.0,225.04,225.17,226.6,227.06,222.89,225.37,224.54,222.17,220.76,218.18,218.75,215.05,216.02,215.15,212.79,214.96,212.63,213.98,210.99,206.69,203.27,203.65,206.33,205.14,206.78,205.96,206.42,202.42,203.6,203.4,202.17,201.31,199.02,199.83,200.14,197.31,198.52,197.79,197.01,194.37,191.23,190.8,192.87,193.19,194.0,190.48,190.54,194.38,191.96,188.88,190.13,188.45,190.64,188.27
451,M,False,96.605,91.688,85.837,91.58,92.114,91.842,87.925,89.808,89.881,91.265,93.544,89.592,93.35,93.374,95.402,94.889,95.541,95.888,95.825,96.677,97.938,98.919,99.885,99.503,101.6,101.58,100.02,100.22,102.41,101.52,98.911,95.059,94.432,95.579,98.676,99.013,100.53,100.53,101.33,100.99,100.51,101.72,101.18,100.35,99.545,102.33,101.41,102.03,101.96,100.91,101.35,100.78,101.94,103.78,105.4,111.05,102.76,105.13,107.63,106.92,112.95,112.21,112.97,108.59,109.05,109.34,110.13,113.74,107.64,101.26,107.66,113.75,109.89,111.03,114.45,116.25,115.76,115.61,105.37,116.3
452,M,False,85.735,80.41,85.357,85.844,91.504,91.202,96.157,94.59,96.937,90.525,92.682,100.5,94.209,90.294,90.289,82.849,85.718,92.71,90.279,91.284,94.596,93.091,95.261,92.516,85.405,87.569,89.278,82.866,88.995,91.263,82.51,95.103,92.783,95.333,98.01,96.123,95.009,110.87,113.34,111.72,112.91,110.35,110.27,107.03,103.52,87.933,82.464,92.618,95.208,97.913,91.25,96.62,91.187,95.143,92.257,104.71,107.71,114.01,114.78,120.46,117.01,126.27,116.48,107.78,102.84,108.07,104.15,106.12,106.53,101.79,106.58,107.29,107.67,104.01,105.69,106.69,100.4,105.58,53.78,51.635
453,C,True,19.996,20.925,20.159,20.793,22.293,23.105,21.721,16.551,22.164,21.538,22.184,22.004,22.159,22.752,21.87,22.366,22.84,21.906,23.113,23.208,22.016,22.847,22.204,21.99,21.632,21.499,22.784,23.084,21.894,21.699,20.949,20.483,19.385,20.938,20.839,21.99,22.443,21.442,20.869,21.126,21.042,21.176,21.36,20.951,20.777,21.054,21.127,20.773,19.809,19.414,19.701,19.129,15.331,20.377,20.345,20.32,20.551,19.913,20.118,19.576,18.838,16.36,15.315,15.535,15.594,15.857,15.458,15.757,15.08,15.365,16.165,16.418,15.306,15.19,15.553,15.703,15.538,15.956,16.317,16.438
454,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45,293.46,296.04,268.1,268.65,263.57,268.7,61.4,0.0,0.0,67.119,0.0,111.09,112.06,94.081,94.394,92.413,93.235,96.19,100.88,103.21,104.51,107.34,98.702,101.59,104.18,102.66,103.55,104.68,104.98,107.1,106.56,108.26,108.6,110.91,107.15,106.47,103.74,111.01,111.4,106.1,114.93,115.8,115.92,115.23,115.99,114.12,115.44,117.07,118.58,118.04,117.09,117.14,117.03,119.19,119.73,119.93,121.31,121.66,123.09,122.68,122.66,125.23,126.56,126.42,127.1,127.95,127.87,129.13,129.48
455,C,False,535.15,535.33,540.21,540.55,536.38,540.03,533.28,524.65,529.4,527.2,523.47,537.89,513.68,534.5,522.92,530.57,544.08,535.26,528.25,543.46,553.21,540.9,561.19,564.36,560.6,561.55,572.88,558.91,586.88,573.36,573.43,573.1,443.46,459.2,587.5,582.37,449.47,603.29,457.99,467.29,603.24,477.84,464.22,605.16,436.7,463.96,597.6,610.79,642.33,603.47,447.73,636.55,628.04,620.23,627.04,628.82,630.65,647.29,641.17,634.66,649.69,649.34,637.34,640.16,656.81,649.94,649.94,661.32,670.78,686.85,680.89,691.62,684.37,689.83,677.16,697.21,700.65,714.45,693.82,699.98
456,C,False,240.03,240.35,240.19,241.01,241.01,240.19,240.03,241.01,241.17,240.03,241.17,242.16,241.17,241.17,240.03,240.03,240.19,241.01,241.01,241.17,241.17,241.17,241.17,242.16,242.16,242.16,242.0,242.16,241.17,241.17,241.01,240.86,240.86,242.0,242.16,242.0,241.85,241.85,241.85,241.85,241.85,241.85,242.84,241.85,241.85,241.85,242.0,242.0,0.0,241.85,147.54,242.0,242.68,242.84,241.7,241.7,176.64,175.56,175.56,0.0,174.48,174.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.82,176.64,174.48,175.64,175.73,174.65,174.65,173.65
457,C,False,24.562,27.223,24.877,28.162,27.393,74.682,76.603,73.497,50.92,64.34,46.793,29.904,37.209,32.921,44.403,40.504,81.6,54.996,52.432,61.061,82.762,60.329,63.035,71.439,62.261,79.206,48.097,59.568,60.369,52.715,45.848,53.153,53.477,45.117,47.39,56.362,53.414,63.324,72.36,65.978,62.039,63.601,82.78,76.942,77.577,75.514,74.379,75.095,79.51,79.4,93.661,93.989,128.25,120.5,117.38,110.32,102.29,103.55,96.143,101.71,206.36,257.83,343.31,342.4,342.47,344.8,344.74,344.59,99.728,341.41,345.39,344.92,284.23,294.95,252.19,321.42,313.07,319.28,299.3,294.99
458,C,False,461.24,452.0,409.53,312.36,288.1,408.59,443.27,431.02,446.68,439.95,451.76,413.73,433.64,426.78,430.61,432.38,433.03,128.4,152.6,150.42,146.37,166.35,173.55,118.66,106.99,97.963,97.348,87.761,72.954,57.944,47.457,44.896,37.495,42.714,28.949,30.129,31.476,23.508,18.87,17.267,13.73,126.42,11.414,65.163,75.956,25.765,45.075,45.277,67.82,66.178,63.341,54.095,53.162,52.697,57.341,55.497,43.878,14.31,28.288,24.638,21.18,14.703,25.391,27.501,25.65,19.19,18.826,47.881,43.763,36.381,59.435,55.541,49.583,61.337,59.147,50.81,46.106,65.706,67.484,73.457
459,C,False,97.0,96.26,0.0,0.0,95.36,68.68,73.246,74.813,75.213,74.632,77.104,77.936,78.772,78.23,79.925,80.777,80.777,82.152,82.492,83.355,83.726,84.599,84.599,85.475,84.393,69.816,56.433,48.757,46.163,36.623,24.759,24.042,23.345,32.316,31.198,62.883,62.604,61.808,61.88,62.448,64.139,65.596,66.284,21.541,25.023,19.059,24.226,22.883,19.605,19.606,23.213,24.216,21.4,20.093,20.164,97.27,26.598,98.66,22.73,99.547,99.132,99.707,99.098,99.823,98.898,55.958,98.999,97.163,91.913,89.895,94.552,97.971,108.14,116.65,120.32,122.81,131.45,139.72,137.34,147.74
460,C,True,644.64,643.8,646.24,645.5,643.62,645.0,646.26,655.62,650.32,645.09,646.78,650.03,659.46,666.07,665.11,664.35,662.52,665.11,670.62,666.74,662.16,665.71,666.47,663.97,670.89,672.88,671.12,679.8,683.1,684.13,688.78,687.58,691.76,692.36,691.68,694.9,692.33,693.13,692.58,690.92,692.85,694.33,691.63,690.23,690.37,686.14,688.13,682.19,685.11,682.86,686.13,689.06,690.55,693.97,692.27,691.53,696.74,689.76,695.58,702.03,700.46,701.2,704.66,704.45,704.78,704.3,698.52,698.7,698.92,701.84,698.68,695.31,690.7,689.89,691.45,694.61,692.98,701.44,698.7,702.04
461,C,False,261.17,260.28,259.39,259.39,259.39,259.39,259.39,259.39,259.39,259.39,259.39,259.39,258.5,258.5,258.5,259.39,258.5,258.96,258.96,258.96,258.96,258.96,258.06,258.06,258.06,258.06,258.06,258.5,258.5,258.5,258.52,257.62,258.96,254.53,259.39,259.86,259.86,259.42,259.42,259.42,258.52,259.42,259.42,258.99,258.99,258.09,258.42,258.99,258.09,258.09,258.99,259.33,258.47,258.57,259.27,259.05,259.27,259.05,258.4,258.57,258.14,257.72,258.14,258.14,258.14,257.72,257.72,257.64,257.72,257.72,257.72,258.63,258.55,257.64,257.61,258.11,258.58,258.63,258.21,258.21
462,C,False,597.27,595.0,635.08,635.55,590.91,589.81,592.82,634.95,584.34,633.08,633.18,633.43,632.43,633.56,633.62,634.69,634.67,634.36,632.8,632.18,632.2,630.13,630.89,630.27,630.58,630.38,630.49,570.35,573.97,588.77,575.88,580.06,579.6,583.11,633.94,615.7,636.82,609.46,633.57,632.93,585.51,586.33,615.59,601.84,617.86,611.9,617.54,608.19,608.38,613.59,608.64,606.13,610.68,609.67,607.39,610.01,616.43,621.26,624.33,624.17,617.72,634.36,630.21,631.24,633.13,633.26,633.04,632.96,628.25,636.79,640.12,640.83,638.57,637.8,634.25,635.59,633.72,633.01,633.69,638.12
463,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.376,65.376,65.49,65.376,65.49,66.524,68.731,69.871,72.007,72.18,73.348,73.348,73.348,0.0,74.148,75.313,75.313,0.0,0.0,76.485,77.466,77.279,78.09,61.465,65.542,79.246,66.68,67.942,0.0,80.231,80.231,0.0,65.788
464,C,True,186.44,188.05,187.86,186.93,183.47,185.52,184.02,182.67,180.67,181.19,182.06,180.81,182.05,180.17,180.34,180.0,178.23,177.53,178.66,177.72,180.69,178.72,178.56,177.54,176.03,172.73,171.88,172.79,173.19,172.77,174.1,177.08,179.97,181.94,181.94,182.83,184.01,183.47,184.24,184.45,187.82,187.57,187.53,188.84,190.38,187.17,186.35,187.32,186.58,187.72,187.84,188.0,187.65,188.33,187.78,184.49,183.59,181.9,180.86,181.22,177.46,179.96,181.36,180.19,179.52,179.45,181.02,178.58,171.77,173.79,172.67,173.32,170.28,172.18,173.21,171.84,174.37,175.23,174.82,172.19
465,C,False,969.53,971.96,972.92,966.33,967.38,967.91,966.26,962.46,960.54,959.02,961.49,960.37,959.72,957.66,956.84,958.62,962.69,961.86,963.49,959.24,957.91,960.36,959.05,955.48,952.56,950.72,951.68,954.9,951.22,949.27,947.77,950.63,949.35,950.89,955.86,955.18,957.22,956.96,957.22,957.01,955.37,954.66,954.01,950.59,950.78,951.98,948.73,947.14,942.18,939.19,939.64,940.4,939.26,935.5,931.79,933.32,934.06,933.31,931.92,928.94,929.03,925.66,924.32,926.12,926.8,924.12,923.29,924.52,922.48,923.28,927.67,923.48,925.1,925.25,927.3,928.77,923.31,919.96,920.03,918.26
466,C,False,181.55,183.44,185.37,186.79,186.1,186.77,186.37,186.81,186.96,181.53,184.45,183.42,183.64,186.17,185.97,185.83,184.85,185.22,184.46,184.52,186.04,181.98,179.25,177.85,180.59,178.44,172.29,180.2,178.57,172.44,178.67,177.76,182.63,167.69,174.17,178.95,179.01,180.06,179.19,176.46,180.04,180.33,178.96,179.57,181.34,175.03,105.38,99.864,107.3,106.58,123.11,122.45,142.06,133.95,106.97,110.18,96.713,81.458,87.691,110.13,120.38,182.19,113.85,105.39,93.222,94.596,93.669,96.802,100.46,98.816,112.68,92.042,100.55,91.661,89.819,90.156,100.41,103.74,98.651,92.969
467,C,False,299.07,298.18,295.1,294.7,294.27,294.82,298.5,295.68,296.49,296.83,297.56,306.2,307.0,307.0,307.0,307.61,308.21,308.85,309.33,309.04,308.21,309.01,309.01,308.21,308.21,307.61,307.86,307.61,307.61,306.58,306.62,307.61,298.12,306.81,297.77,306.2,297.36,293.7,297.3,294.45,299.76,303.12,306.52,312.8,313.12,313.53,313.68,314.92,314.53,315.67,316.56,316.92,317.48,319.36,319.66,319.11,320.03,320.46,320.85,320.62,321.01,320.97,321.04,320.76,319.92,320.47,321.28,320.13,318.95,317.31,318.57,319.32,317.99,317.18,316.28,315.48,317.29,319.35,319.9,317.92
468,C,False,569.68,570.83,569.79,568.93,569.72,571.6,572.03,572.3,571.64,571.67,570.25,572.19,574.61,575.23,576.83,576.16,575.58,572.4,573.73,574.06,575.31,576.84,575.24,574.64,573.47,572.74,575.26,575.38,573.74,572.49,574.4,574.22,574.84,573.21,572.72,574.19,573.24,572.87,572.07,572.11,571.03,571.94,571.8,568.4,567.5,569.06,571.34,569.97,569.08,567.37,569.11,568.44,569.65,567.6,565.94,567.59,568.04,566.74,565.63,564.54,564.17,561.99,562.03,563.51,563.48,564.6,566.66,564.78,563.69,561.74,564.5,565.49,565.04,562.91,558.57,558.71,557.89,557.25,558.73,558.55
469,C,False,286.68,310.78,317.14,298.26,299.86,305.75,275.89,260.96,271.03,295.21,239.57,236.92,230.67,242.24,229.43,228.8,229.6,228.29,226.12,221.44,228.59,226.37,226.19,224.57,222.71,243.48,237.97,238.8,232.02,232.34,231.56,228.73,220.86,217.66,220.89,206.56,202.39,210.43,204.65,188.75,195.1,190.52,194.68,192.39,190.91,190.0,186.68,202.08,197.31,196.02,195.06,196.74,195.47,193.17,201.02,210.32,205.69,193.65,205.22,203.9,203.64,199.08,196.25,201.24,201.4,202.95,202.69,206.33,209.56,209.31,204.6,208.88,211.37,221.51,214.03,209.08,203.55,202.65,213.42,220.52
470,C,False,871.46,870.76,872.96,867.26,868.38,871.38,876.38,890.54,889.15,887.81,880.2,886.1,890.73,896.83,885.61,877.42,880.56,887.42,885.13,892.29,898.77,899.98,894.75,894.92,890.13,874.09,879.87,878.23,878.74,871.71,867.86,879.26,873.02,870.21,870.7,857.61,856.45,850.35,842.92,849.18,852.4,841.16,834.52,837.47,839.73,842.09,844.36,856.43,867.13,858.94,855.05,852.1,849.97,858.25,857.05,852.36,850.29,862.43,870.72,881.79,886.27,882.77,883.26,885.44,890.5,898.61,898.44,894.49,922.94,923.38,921.89,917.14,916.89,913.63,913.72,923.52,930.29,925.65,926.84,921.91
471,C,True,48.545,43.403,45.437,43.893,42.012,42.012,43.878,42.0,44.429,44.135,42.0,42.241,42.0,41.012,41.012,41.283,41.012,41.012,41.012,41.049,41.049,41.049,42.94,43.701,42.47,41.012,41.092,42.24,43.088,43.394,42.789,42.239,40.786,43.157,41.137,41.104,40.299,40.324,39.942,42.945,45.123,43.427,43.233,48.453,46.006,44.214,43.547,44.684,44.503,39.712,39.679,40.467,40.725,43.166,50.287,52.232,49.541,49.849,47.989,48.508,49.105,43.644,40.659,40.868,43.185,43.151,40.63,39.738,41.974,39.786,39.654,39.556,40.694,39.905,40.29,39.024,41.106,41.125,41.446,44.588
472,C,False,703.07,682.65,699.52,699.56,702.27,722.38,580.28,577.65,570.46,567.95,582.06,559.56,544.88,559.28,547.72,531.62,526.4,529.25,529.22,499.19,549.09,529.4,518.02,516.7,510.32,503.63,506.1,508.02,494.27,478.29,493.17,477.71,502.43,497.51,483.42,484.0,472.94,465.04,469.76,464.21,459.44,448.64,447.99,446.21,461.7,450.83,443.33,448.99,453.54,441.33,442.45,440.7,433.32,426.26,434.37,423.84,409.25,414.66,390.29,402.03,398.16,399.26,397.94,391.09,368.64,366.69,351.1,344.59,357.8,339.12,346.05,341.13,335.51,332.86,325.9,320.13,307.25,310.03,296.64,284.26
473,C,False,1180.8,1192.2,1178.6,1169.3,1153.0,1162.8,1141.7,1161.0,1115.3,1135.4,1156.3,1175.1,1174.1,1213.4,1144.5,1186.0,1162.4,1148.9,1178.6,1201.7,1163.6,1220.9,1184.2,1172.9,1185.8,1213.1,1235.2,1211.7,1230.1,1227.0,1264.7,1221.6,1180.0,1200.0,1225.9,1235.8,1239.5,1244.7,1207.7,1178.5,1233.6,1252.9,1234.0,1227.7,1259.8,1190.0,1182.2,1177.5,1193.8,1207.2,1121.6,1085.5,1046.8,1079.1,1113.1,1028.8,1109.4,891.96,1015.8,1018.6,1052.0,1049.4,1129.8,1052.8,1080.7,1181.8,1080.6,1206.9,1160.4,1160.4,1016.3,1153.3,1127.2,1182.5,1240.3,1252.5,1207.9,1233.8,1123.3,1118.5
