,index,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1507,2128,2012-06-14 12:48:00,2012-06-14 14:24:00,2012-06-14 15:48:00,11504,M,1.9,False,1,528.35,1531.5,58.192,62.156,90.511,97.244,0.12882,0.0096361,14678.0,49.681,4.654,19415000000000.0,54.847,1.0689e+24,2843.5,59092000000000.0,3.5284e+22,246.11,69476.0,9.7415
1508,2129,2012-06-28 16:00:00,2012-06-28 16:12:00,2012-06-28 16:12:00,11513,M,2.4,False,1,160.82,275.47,39.219,45.005,88.736,96.68,0.3524,-0.0080406,6614.0,33.415,4.2856,9416400000000.0,23.374,1.7568e+23,890.35,17611000000000.0,1.3593e+22,905.32,354.69,112.33
1509,2130,2012-06-29 09:12:00,2012-06-29 09:12:00,2012-06-29 09:12:00,11513,M,2.2,True,1,249.7,443.28,39.507,49.198,95.54,100.68,0.17853,-0.0094283,6016.6,32.968,4.228,13156000000000.0,22.152,2.1162e+23,1197.7,24214000000000.0,1.7451e+22,102.61,3356.0,10.828
1510,2131,2012-06-30 12:48:00,2012-06-30 12:48:00,2012-06-30 12:48:00,11513,M,1.0,False,1,271.93,804.45,35.629,47.054,99.775,102.1,-0.18598,-0.0074662,5369.7,30.141,4.3212,10462000000000.0,17.272,2.5974e+23,1623.6,32494000000000.0,2.4717e+22,308.86,6781.1,25.965
1511,2132,2012-06-30 18:24:00,2012-06-30 18:24:00,2012-06-30 18:24:00,11513,M,1.6,True,1,329.33,830.29,37.003,47.151,100.1,101.97,0.079855,-0.0081751,5313.3,30.864,4.2433,13333000000000.0,19.177,2.8428e+23,1704.1,35166000000000.0,2.5378e+22,440.34,9667.2,34.165
1512,2133,2012-07-01 19:00:00,2012-07-01 19:12:00,2012-07-01 19:12:00,11513,M,2.8,False,1,309.38,1009.0,41.013,55.029,111.66,112.19,0.16307,-0.010316,6789.1,34.195,4.2111,13717000000000.0,24.634,2.704e+23,1370.6,28994000000000.0,1.9505e+22,365.53,1755.4,30.408
1513,2134,2012-07-02 00:24:00,2012-07-02 00:24:00,2012-07-02 00:36:00,11513,M,1.1,True,1,328.82,1139.5,43.98,54.752,106.73,108.25,0.19633,-0.0082843,5908.8,36.693,4.2473,15471000000000.0,28.654,3.1148e+23,1639.9,37669000000000.0,2.33e+22,503.42,6979.1,37.519
1514,2135,2012-07-02 10:36:00,2012-07-02 10:48:00,2012-07-02 10:48:00,11515,M,5.6,False,1,301.86,1408.6,53.24,62.626,97.398,102.11,-0.050285,-0.0060378,11245.0,45.83,4.694,12081000000000.0,45.962,7.4661e+23,2465.6,54791000000000.0,3.0767e+22,223.61,36852.0,11.266
1515,2136,2012-07-02 19:48:00,2012-07-02 20:00:00,2012-07-02 20:12:00,11515,M,3.8,True,1,449.81,1506.5,54.122,69.806,102.49,112.16,-0.10333,-0.0097827,13630.0,46.301,4.8244,17759000000000.0,47.818,8.323e+23,2932.3,57787000000000.0,3.0987e+22,211.34,45028.0,9.848
1516,2137,2012-07-02 23:48:00,2012-07-02 23:48:00,2012-07-03 00:00:00,11515,M,2.0,True,1,528.28,1545.2,54.346,66.032,98.597,106.31,-0.09259,-0.010196,12384.0,46.578,4.7819,22175000000000.0,48.463,8.5217e+23,2940.6,59872000000000.0,3.269e+22,207.76,53274.0,9.4835
1517,2138,2012-07-04 04:24:00,2012-07-04 04:36:00,2012-07-04 04:36:00,11515,M,2.3,False,1,240.7,1705.9,57.127,66.605,98.284,103.87,-0.16034,-0.0038067,11096.0,48.26,4.9165,16469000000000.0,50.846,9.3178e+23,3454.2,74680000000000.0,3.6221e+22,265.92,65607.0,11.632
1518,2139,2012-07-04 09:36:00,2012-07-04 09:48:00,2012-07-04 09:48:00,11515,M,5.3,True,1,295.88,1761.4,57.243,70.024,102.33,106.73,-0.14019,-0.0048476,12137.0,48.154,4.9579,19934000000000.0,50.835,9.8385e+23,3656.7,75925000000000.0,3.6604e+22,268.28,68002.0,11.349
1519,2140,2012-07-04 12:00:00,2012-07-04 12:24:00,2012-07-04 12:24:00,11515,M,2.3,True,1,452.24,1801.3,57.068,68.189,99.205,104.38,-0.094477,-0.007036,12075.0,48.448,4.9236,25135000000000.0,51.147,1.0307e+24,3798.4,78521000000000.0,3.7544e+22,261.5,82956.0,10.88
1520,2141,2012-07-04 14:24:00,2012-07-04 14:36:00,2012-07-04 14:36:00,11515,M,1.3,True,1,483.09,1835.4,56.933,68.951,100.44,105.83,-0.034117,-0.0073529,12308.0,48.441,5.0128,33168000000000.0,50.782,1.074e+24,4083.3,82803000000000.0,3.8651e+22,263.17,102920.0,10.745
1521,2142,2012-07-04 16:24:00,2012-07-04 16:36:00,2012-07-04 16:48:00,11513,M,1.8,False,1,246.3,1611.1,51.959,64.294,105.09,106.0,0.20831,-0.0073757,10574.0,41.644,3.9851,8514000000000.0,40.196,4.6893e+23,1653.9,34303000000000.0,2.1288e+22,758.86,19304.0,45.942
1522,2143,2012-07-04 22:00:00,2012-07-04 22:00:00,2012-07-04 22:12:00,11515,M,4.6,True,1,506.42,1883.0,56.672,69.057,101.36,107.12,-0.10186,-0.0073793,12146.0,48.363,4.994,22204000000000.0,51.104,1.107e+24,4306.7,85637000000000.0,4.1083e+22,260.87,117080.0,10.416
1523,2144,2012-07-04 23:36:00,2012-07-04 23:48:00,2012-07-05 00:00:00,11515,M,1.2,True,1,552.06,1871.0,56.519,72.245,105.93,112.46,-0.10541,-0.0083502,12512.0,47.754,5.024,19583000000000.0,50.507,1.0986e+24,4536.3,87893000000000.0,4.132e+22,263.17,117340.0,10.625
1524,2145,2012-07-05 01:00:00,2012-07-05 01:00:00,2012-07-05 01:12:00,11515,M,2.4,True,1,590.23,1879.7,56.441,72.684,106.27,113.27,-0.12363,-0.0090703,12624.0,47.703,5.0355,18949000000000.0,50.434,1.091e+24,4558.9,87893000000000.0,4.1275e+22,265.82,109480.0,10.872
1525,2146,2012-07-05 02:24:00,2012-07-05 02:36:00,2012-07-05 02:36:00,11515,M,2.2,True,1,515.31,1879.3,56.097,72.861,106.28,113.65,-0.11132,-0.0078701,12723.0,47.318,5.0368,19257000000000.0,49.708,1.1064e+24,4606.4,88238000000000.0,4.1673e+22,264.96,113430.0,10.781
1526,2147,2012-07-05 03:24:00,2012-07-05 03:36:00,2012-07-05 03:36:00,11515,M,4.7,True,1,499.32,1896.2,56.028,71.579,104.9,112.58,-0.14418,-0.0074714,12476.0,47.65,5.1028,18655000000000.0,50.34,1.1074e+24,4541.6,89254000000000.0,4.1781e+22,264.7,118050.0,10.953
1527,2148,2012-07-05 06:48:00,2012-07-05 06:48:00,2012-07-05 07:00:00,11515,M,1.1,True,1,560.63,1917.3,55.314,69.714,104.17,112.47,-0.051465,-0.0079056,12064.0,47.393,5.1365,19766000000000.0,49.365,1.1362e+24,4663.6,92376000000000.0,4.3117e+22,249.57,113430.0,10.211
1528,2149,2012-07-05 07:36:00,2012-07-05 07:36:00,2012-07-05 07:48:00,11519,M,1.3,False,1,22.558,222.08,30.633,28.517,60.323,78.208,0.46849,0.0052865,2367.6,26.826,3.5509,1087300000000.0,14.272,1.3417e+22,70.865,1671700000000.0,2.6571e+21,159.77,209.99,28.011
1529,2150,2012-07-05 10:36:00,2012-07-05 10:48:00,2012-07-05 10:48:00,11515,M,1.8,True,1,541.66,1964.5,54.996,71.573,105.81,114.98,-0.13755,-0.0082177,13003.0,47.188,5.1195,12953000000000.0,49.106,1.1382e+24,4732.6,89357000000000.0,4.2034e+22,247.38,117910.0,9.9278
1530,2151,2012-07-05 11:36:00,2012-07-05 11:36:00,2012-07-05 11:48:00,11515,M,6.1,True,1,659.84,1959.0,55.308,71.72,105.0,113.67,-0.095057,-0.0098059,12968.0,47.41,5.1443,19533000000000.0,49.056,1.1589e+24,4737.1,90347000000000.0,4.2166e+22,250.46,140680.0,9.9627
1531,2152,2012-07-05 13:00:00,2012-07-05 13:12:00,2012-07-05 13:24:00,11515,M,1.2,True,1,631.9,2009.3,54.513,72.508,105.93,115.53,-0.12867,-0.0091798,12898.0,46.66,5.1814,21660000000000.0,47.804,1.1791e+24,4928.1,92785000000000.0,4.344e+22,250.63,148640.0,9.9032
1532,2153,2012-07-05 20:00:00,2012-07-05 20:12:00,2012-07-05 20:24:00,11515,M,1.6,True,1,542.37,2083.5,52.913,69.663,105.65,118.3,-0.06768,-0.0071793,13082.0,45.569,5.227,11601000000000.0,46.329,1.3125e+24,5736.5,101210000000000.0,4.8757e+22,245.6,188010.0,9.1577
1533,2154,2012-07-05 21:36:00,2012-07-05 21:36:00,2012-07-05 21:48:00,11515,M,1.6,True,1,296.2,2091.1,52.443,72.691,108.62,121.64,-0.05928,-0.0041176,14072.0,45.031,5.2406,10574000000000.0,45.683,1.3445e+24,5993.9,101560000000000.0,4.8591e+22,242.76,177500.0,9.0758
1534,2155,2012-07-06 01:36:00,2012-07-06 01:36:00,2012-07-06 01:36:00,11515,M,2.9,True,1,600.55,2062.8,51.92,73.482,111.15,126.46,-0.1933,-0.0086211,14240.0,44.495,5.1878,22975000000000.0,45.281,1.3174e+24,6005.2,101120000000000.0,4.9235e+22,257.74,117580.0,10.081
1535,2156,2012-07-06 02:36:00,2012-07-06 02:48:00,2012-07-06 02:48:00,11515,M,1.0,True,1,570.38,2088.6,51.479,73.873,111.69,126.83,-0.18686,-0.008182,14250.0,43.839,5.2228,17841000000000.0,44.112,1.3192e+24,5938.2,100440000000000.0,4.9823e+22,260.47,118660.0,10.221
1536,2157,2012-07-06 08:12:00,2012-07-06 08:12:00,2012-07-06 08:24:00,11515,M,1.5,True,1,801.97,2159.4,50.135,69.65,109.61,123.46,-0.093321,-0.010819,13455.0,42.87,5.2053,23358000000000.0,41.256,1.3247e+24,5809.3,98876000000000.0,5.1925e+22,272.26,134710.0,10.235
1537,2158,2012-07-06 10:24:00,2012-07-06 10:24:00,2012-07-06 10:24:00,11515,M,1.8,True,1,878.91,2160.4,50.141,72.142,111.3,124.5,-0.14396,-0.012553,13948.0,42.792,5.1811,21035000000000.0,41.254,1.297e+24,5724.2,96085000000000.0,5.0613e+22,274.03,136770.0,10.088
1538,2159,2012-07-06 13:24:00,2012-07-06 13:24:00,2012-07-06 13:24:00,11515,M,1.2,True,1,1003.1,2208.2,48.934,70.698,110.32,122.88,-0.14626,-0.013683,13448.0,41.686,5.2032,34285000000000.0,39.172,1.3094e+24,6022.8,100140000000000.0,5.2375e+22,275.92,174260.0,10.33
1539,2160,2012-07-06 18:48:00,2012-07-06 18:48:00,2012-07-06 19:00:00,11515,M,1.3,True,1,976.15,2242.9,47.515,66.906,106.41,120.96,-0.05406,-0.012,13216.0,40.536,5.2817,27761000000000.0,36.58,1.4278e+24,6529.3,107310000000000.0,5.8524e+22,278.52,185310.0,9.9162
1540,2161,2012-07-06 23:00:00,2012-07-06 23:00:00,2012-07-06 23:12:00,11515,X,1.1,True,1,1543.2,2216.8,46.774,68.735,108.73,123.21,-0.2113,-0.020058,14371.0,39.981,5.1722,50193000000000.0,35.976,1.4684e+24,6786.8,105490000000000.0,5.8973e+22,298.89,153200.0,10.802
1541,2162,2012-07-07 03:00:00,2012-07-07 03:12:00,2012-07-07 03:12:00,11515,M,1.2,True,1,1646.5,2264.9,46.497,67.15,105.61,120.8,-0.15803,-0.020585,14261.0,39.816,5.1953,53036000000000.0,35.515,1.5149e+24,6877.3,107880000000000.0,6.1143e+22,304.5,144950.0,11.155
1542,2163,2012-07-07 08:12:00,2012-07-07 08:24:00,2012-07-07 08:36:00,11520,M,1.0,False,1,235.75,2356.3,39.613,32.594,65.421,77.664,0.22148,0.0027106,7187.0,33.482,4.9016,16116000000000.0,25.42,8.3021e+23,2980.1,49833000000000.0,6.0069e+22,234.5,55125.0,7.1907
1543,2164,2012-07-07 10:48:00,2012-07-07 11:00:00,2012-07-07 11:00:00,11515,M,2.6,True,1,1497.4,2434.9,45.251,61.367,100.03,113.95,-0.1483,-0.017991,14032.0,38.816,5.2408,53359000000000.0,34.381,1.5511e+24,6579.3,102740000000000.0,6.4866e+22,306.49,200050.0,10.58
1544,2165,2012-07-08 05:36:00,2012-07-08 05:36:00,2012-07-08 05:48:00,11515,M,1.3,True,1,1746.2,2558.3,42.969,55.925,91.392,107.74,-0.1473,-0.018439,12914.0,36.543,5.0999,59248000000000.0,30.431,1.6242e+24,6866.5,103330000000000.0,7.6229e+22,322.54,107570.0,12.411
1545,2166,2012-07-08 09:36:00,2012-07-08 09:48:00,2012-07-08 09:48:00,11515,M,1.1,True,1,1476.2,2639.2,41.769,53.023,87.919,103.24,-0.1349,-0.01527,12368.0,35.743,5.0814,52523000000000.0,29.037,1.588e+24,6589.5,99306000000000.0,7.841e+22,329.84,99512.0,12.48
1546,2167,2012-07-08 12:00:00,2012-07-08 12:00:00,2012-07-08 12:12:00,11515,M,1.4,True,1,1437.8,2619.9,41.512,52.987,87.752,103.67,-0.14107,-0.015422,12422.0,35.575,5.0448,44926000000000.0,28.553,1.5381e+24,6309.0,95940000000000.0,7.6049e+22,336.24,84588.0,13.201
1547,2168,2012-07-08 16:12:00,2012-07-08 16:24:00,2012-07-08 16:36:00,11515,M,6.9,True,1,1225.5,2554.6,40.977,50.12,83.652,99.154,-0.10006,-0.012692,11866.0,35.303,4.9645,39434000000000.0,28.237,1.5216e+24,6163.6,92561000000000.0,7.8337e+22,333.29,74206.0,13.175
1548,2169,2012-07-09 23:00:00,2012-07-09 23:00:00,2012-07-09 23:00:00,11520,M,1.1,False,1,1841.3,4253.9,44.785,52.598,93.32,103.48,0.16081,0.011991,11837.0,38.827,5.1973,73505000000000.0,33.049,2.414e+24,8285.9,149690000000000.0,1.1173e+23,347.76,253540.0,10.855
1549,2170,2012-07-10 04:48:00,2012-07-10 05:12:00,2012-07-10 05:24:00,11520,M,1.7,True,1,1984.5,4476.9,46.794,55.185,95.29,105.59,0.18524,0.013169,12538.0,40.645,5.2169,86664000000000.0,36.708,2.5093e+24,8635.3,158070000000000.0,1.0856e+23,344.52,365190.0,10.098
1550,2171,2012-07-10 06:00:00,2012-07-10 06:24:00,2012-07-10 06:36:00,11520,M,2.0,True,1,2091.6,4507.8,47.119,55.564,96.242,106.5,0.12074,0.014344,12738.0,40.873,5.2304,92541000000000.0,37.378,2.4668e+24,8478.6,154140000000000.0,1.058e+23,346.46,341190.0,10.146
1551,2172,2012-07-12 15:36:00,2012-07-12 16:48:00,2012-07-12 17:24:00,11520,X,1.4,False,1,1364.1,4573.3,53.253,57.943,94.978,98.634,0.26593,0.00983,12369.0,45.792,5.0729,58565000000000.0,46.49,2.2796e+24,6720.5,135440000000000.0,8.5134e+22,502.18,189030.0,15.027
1552,2173,2012-07-14 04:48:00,2012-07-14 04:48:00,2012-07-14 05:00:00,11521,M,1.0,False,1,965.02,4301.8,50.885,56.287,97.763,102.42,0.23974,0.0068882,12418.0,43.909,5.0573,41752000000000.0,43.259,2.3104e+24,6729.5,138490000000000.0,8.9202e+22,571.54,244920.0,17.011
1553,2174,2012-07-17 12:00:00,2012-07-17 17:12:00,2012-07-17 19:00:00,11520,M,1.7,False,1,979.65,3263.6,38.275,37.51,75.434,82.527,-0.085439,0.0058632,8107.1,31.981,4.9503,49007000000000.0,24.0,1.799e+24,6256.8,112840000000000.0,1.2035e+23,568.81,19477.0,27.777
1554,2175,2012-07-19 04:12:00,2012-07-19 05:48:00,2012-07-19 06:48:00,11520,M,7.7,False,1,483.89,1608.1,39.128,30.763,58.621,68.257,-0.15811,0.0055534,8147.9,30.322,5.02,34322000000000.0,23.426,9.429e+23,2416.9,44018000000000.0,6.0945e+22,401.95,75045.0,20.353
1555,2176,2012-07-27 17:12:00,2012-07-27 17:24:00,2012-07-27 17:24:00,11532,M,2.7,False,1,48.022,1993.9,35.082,35.336,72.63,77.473,-0.074735,-0.00053728,5918.0,29.722,4.8022,3623000000000.0,18.809,7.0248e+23,2772.7,52798000000000.0,6.2316e+22,1305.9,3133.3,82.87
1556,2177,2012-07-28 20:36:00,2012-07-28 20:48:00,2012-07-28 21:00:00,11532,M,6.1,False,1,213.11,2722.9,35.731,41.79,87.663,91.874,0.023169,-0.0018698,6304.5,29.619,4.5981,5158200000000.0,17.628,9.5433e+23,4574.3,83796000000000.0,8.2633e+22,1087.7,6452.8,58.527
1557,2178,2012-07-29 06:12:00,2012-07-29 06:12:00,2012-07-29 06:24:00,11532,M,2.3,True,1,255.43,2875.7,36.937,44.317,92.565,96.65,0.017575,-0.0023689,6697.8,30.68,4.6073,6552000000000.0,20.105,9.5916e+23,4618.2,85586000000000.0,7.8431e+22,1104.4,15852.0,52.661
1558,2179,2012-07-30 15:36:00,2012-07-30 15:48:00,2012-07-30 15:48:00,11536,M,1.1,False,1,55.506,3290.3,40.359,50.383,101.32,104.98,-0.026102,-0.00055684,7918.0,34.259,4.7729,2489600000000.0,25.241,1.0482e+24,4459.6,90681000000000.0,6.7401e+22,1068.6,26041.0,45.665
1560,2181,2012-08-11 11:48:00,2012-08-11 12:12:00,2012-08-11 12:48:00,11540,M,1.0,False,1,196.54,1786.5,33.729,44.794,104.93,105.33,0.088003,-0.0029412,3769.9,27.304,4.3081,3178400000000.0,13.953,3.3456e+23,2423.8,50839000000000.0,4.2184e+22,1025.1,3530.6,72.033
1561,2182,2012-08-17 13:12:00,2012-08-17 13:12:00,2012-08-17 13:12:00,11548,M,2.4,False,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
1562,2183,2012-08-17 17:00:00,2012-08-17 17:12:00,2012-08-17 17:24:00,11548,M,1.0,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
1563,2184,2012-08-18 00:24:00,2012-08-18 01:00:00,2012-08-18 01:00:00,11548,M,5.5,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
1564,2185,2012-08-18 03:12:00,2012-08-18 03:12:00,2012-08-18 03:24:00,11548,M,1.8,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
1565,2186,2012-08-18 16:00:00,2012-08-18 16:00:00,2012-08-18 16:00:00,11548,M,2.0,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
1566,2187,2012-08-18 22:36:00,2012-08-18 22:48:00,2012-08-18 23:00:00,11548,M,1.0,True,1,3.4166,88.117,27.773,18.342,43.522,44.342,-1.8215,-0.008783,2070.5,25.315,4.3218,381780000000.0,1.2853,1.0696e+21,8.2813,194140000000.0,2.1447e+20,52.746,0.0,4.7198
1567,2188,2012-08-18 23:12:00,2012-08-18 23:12:00,2012-08-18 23:24:00,11548,M,1.3,True,1,6.6693,115.37,26.929,23.981,71.012,98.122,-1.194,-0.0079492,2644.2,29.003,4.1586,540430000000.0,14.167,2.9498e+21,17.336,407250000000.0,4.8344e+20,52.909,16040.0,4.5817
1568,2189,2012-08-30 12:00:00,2012-08-30 12:00:00,2012-08-30 12:12:00,11563,M,1.3,False,1,0.0,25.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4998,0.0,0.0,0.0,0.0,0.0,0.0,13.342,0.0,1.585
1569,2190,2012-09-06 04:00:00,2012-09-06 04:12:00,2012-09-06 04:12:00,11560,M,1.6,False,1,373.36,622.34,40.34,53.033,104.38,109.15,-0.27969,-0.013768,5704.0,33.51,4.3306,16690000000000.0,24.242,2.0542e+23,1265.0,25428000000000.0,1.8274e+22,188.61,2916.5,19.36
1570,2191,2012-09-08 17:24:00,2012-09-08 17:48:00,2012-09-08 18:12:00,11564,M,1.4,False,1,157.96,2108.4,39.585,58.677,123.26,122.98,-0.028217,-0.0028335,3523.6,32.715,4.1184,2223000000000.0,19.762,2.6087e+23,2529.6,56139000000000.0,3.3823e+22,273.1,1505.5,31.4
1571,2192,2012-09-09 21:48:00,2012-09-09 22:36:00,2012-09-09 22:48:00,11564,M,1.2,False,1,20.4,1923.1,35.11,47.095,105.97,108.84,-0.083044,-0.00027687,3826.1,30.657,4.2933,9068200000000.0,15.706,3.7441e+23,2984.9,63204000000000.0,4.784e+22,207.26,3256.5,16.819
1572,2193,2012-09-30 04:24:00,2012-09-30 04:24:00,2012-09-30 04:36:00,11583,M,1.3,False,1,159.56,1198.3,34.899,47.161,101.75,104.99,-0.18563,-0.0029654,4546.1,28.878,4.2805,6365200000000.0,15.046,3.2486e+23,2339.6,45800000000000.0,3.6504e+22,557.52,925.84,48.502
1573,2194,2012-10-20 18:00:00,2012-10-20 18:12:00,2012-10-20 18:12:00,11598,M,9.0,False,1,0.0,13.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7018,0.0,0.0,0.0,0.0,0.0,0.0,66.032,185030.0,3.1167
1574,2195,2012-10-21 19:36:00,2012-10-21 20:00:00,2012-10-21 20:12:00,11598,M,1.3,False,1,10.027,589.04,61.928,39.006,58.836,91.396,0.77863,0.0075394,12406.0,60.678,4.6131,539600000000.0,80.376,2.1913e+22,36.956,952760000000.0,5.615e+20,151.49,70026.0,5.4755
1575,2196,2012-10-22 18:36:00,2012-10-22 18:48:00,2012-10-22 19:00:00,11598,M,5.0,True,1,359.25,1200.4,44.98,39.699,66.451,85.372,-0.037883,0.0078426,10987.0,38.584,4.6068,10559000000000.0,35.915,6.6838e+23,2208.1,34545000000000.0,3.37e+22,181.75,12015.0,14.47
1576,2197,2012-10-23 03:12:00,2012-10-23 03:12:00,2012-10-23 03:12:00,11598,X,1.8,True,1,469.2,1185.3,43.258,42.835,72.288,89.865,-0.12217,0.0099762,11444.0,36.914,4.6801,11032000000000.0,32.702,7.1487e+23,2513.5,38329000000000.0,3.5684e+22,186.08,19224.0,12.561
1577,2198,2012-11-08 02:00:00,2012-11-08 02:12:00,2012-11-08 02:48:00,11611,M,1.7,False,1,0.0,27.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,2199,2012-11-11 02:00:00,2012-11-11 02:24:00,2012-11-11 02:48:00,11614,M,1.0,False,1,0.0,21.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4899,0.0,0.0,0.0,0.0,0.0,0.0,70.615,64329.0,4.5322
1579,2200,2012-11-12 23:12:00,2012-11-12 23:24:00,2012-11-12 23:24:00,11613,M,2.0,False,1,116.17,276.57,42.65,43.361,84.97,92.403,0.15762,0.0090881,10200.0,34.821,4.0935,3306600000000.0,31.87,1.7316e+23,571.8,9697300000000.0,9.6118e+21,904.21,320.33,110.78
1580,2201,2012-11-13 01:48:00,2012-11-13 02:00:00,2012-11-13 02:00:00,11613,M,6.0,True,1,116.31,296.14,40.715,46.009,89.433,97.507,0.26757,0.0080674,9459.2,33.794,4.0365,3102200000000.0,29.456,1.8112e+23,691.05,11739000000000.0,1.0923e+22,69.065,0.0,8.7361
1581,2202,2012-11-13 05:36:00,2012-11-13 05:48:00,2012-11-13 05:48:00,11613,M,2.5,True,1,209.58,326.91,39.917,45.384,91.928,105.06,0.097049,0.011669,7914.0,32.856,4.1723,6230800000000.0,27.22,1.8877e+23,835.82,15390000000000.0,1.2405e+22,0.0,0.0,0.0
1582,2203,2012-11-13 20:48:00,2012-11-13 20:48:00,2012-11-13 20:48:00,11613,M,2.8,True,1,736.97,474.45,36.989,50.194,102.29,109.48,0.13839,0.030157,7931.3,30.717,4.3736,26576000000000.0,21.585,2.5741e+23,1607.9,25237000000000.0,1.7805e+22,78.802,6699.8,6.7732
1583,2204,2012-11-14 03:48:00,2012-11-14 04:00:00,2012-11-14 04:00:00,11613,M,1.1,True,1,744.74,535.37,37.014,50.967,104.42,112.64,0.20646,0.030475,7916.0,31.255,4.4365,27432000000000.0,23.148,2.5691e+23,1525.4,25914000000000.0,1.7345e+22,86.262,8372.2,7.5652
1584,2205,2012-11-20 19:12:00,2012-11-20 19:24:00,2012-11-20 19:24:00,11618,M,1.6,False,1,130.43,719.39,45.236,74.457,129.98,133.58,0.31136,-0.006175,5812.9,34.918,4.199,3376300000000.0,26.12,1.6306e+23,1450.6,27309000000000.0,1.4435e+22,241.3,9918.7,20.861
1585,2206,2012-11-21 06:36:00,2012-11-21 06:48:00,2012-11-21 07:00:00,11618,M,1.4,True,1,399.77,892.4,50.491,76.244,117.69,120.99,0.18524,-0.014447,6919.5,39.97,4.6468,12027000000000.0,34.723,2.543e+23,2006.2,37832000000000.0,1.6104e+22,212.65,19050.0,15.824
1586,2207,2012-11-21 15:00:00,2012-11-21 15:24:00,2012-11-21 15:36:00,11618,M,3.5,True,1,315.7,914.51,53.288,75.859,113.31,116.85,0.27559,-0.010621,7247.9,42.87,4.5946,13480000000000.0,39.615,2.8613e+23,2137.0,41304000000000.0,1.6609e+22,189.11,26221.0,13.187
1587,2208,2012-11-27 15:48:00,2012-11-27 15:48:00,2012-11-27 16:00:00,11618,M,1.6,False,1,13.141,593.9,30.852,37.603,83.438,86.719,-0.077114,0.00030056,3246.4,24.343,4.1514,1726300000000.0,10.532,1.885e+23,1432.1,27288000000000.0,3.0722e+22,223.15,1092.3,32.74
1588,2209,2012-11-27 21:00:00,2012-11-27 21:24:00,2012-11-27 21:24:00,11620,M,1.0,False,1,68.772,898.64,53.925,70.239,109.29,116.11,0.063636,-0.0020866,10585.0,45.433,4.7224,1149100000000.0,46.373,4.6333e+23,2088.7,41906000000000.0,2.086e+22,230.7,16567.0,13.637
1589,2210,2012-11-28 21:12:00,2012-11-28 21:36:00,2012-11-28 21:48:00,11620,M,2.2,False,1,164.05,1083.8,48.019,61.749,103.31,111.66,-0.1551,0.0039058,9215.9,40.82,4.6951,11644000000000.0,37.247,5.1405e+23,2424.4,46477000000000.0,2.9091e+22,247.23,26885.0,14.153
1590,2211,2013-01-05 09:24:00,2013-01-05 09:24:00,2013-01-05 09:24:00,11652,M,1.7,False,1,0.0,20.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2099,0.0,0.0,0.0,0.0,0.0,0.0,38.728,29473.0,2.9181
1591,2212,2013-01-11 08:36:00,2013-01-11 09:00:00,2013-01-11 09:12:00,11654,M,1.2,False,1,92.309,1734.5,47.949,47.082,76.463,89.071,0.001399,0.0011112,11461.0,41.276,5.0663,2111200000000.0,39.599,1.2644e+24,3925.2,74577000000000.0,5.7511e+22,364.1,61387.0,15.688
1592,2213,2013-01-11 14:48:00,2013-01-11 15:00:00,2013-01-11 15:24:00,11654,M,1.0,True,1,27.329,1847.2,47.803,51.904,82.852,94.662,-0.05426,0.00036535,12529.0,42.048,4.9989,9044400000000.0,40.987,1.2446e+24,4119.8,75882000000000.0,5.4627e+22,356.85,31743.0,14.852
1593,2214,2013-01-13 00:36:00,2013-01-13 00:48:00,2013-01-13 00:48:00,11652,M,1.0,False,1,383.78,1575.4,41.6,65.454,123.14,124.76,0.18148,-0.010865,6155.6,34.004,4.212,12335000000000.0,25.159,2.8877e+23,2101.9,41528000000000.0,2.2984e+22,54.143,4450.4,4.6924
