,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
604,2016-04-27 15:36:00,2016-04-27 15:48:00,2016-04-27 15:48:00,12537,B,4.9,False,0,130.97,328.81,41.509,55.966,104.84,109.7,-0.27979,-0.0083466,5218.6,33.839,4.0048,5112200000000.0,25.276,1.0875e+23,754.47,14258000000000.0,1.0928e+22,125.4,1451.2,15.364
605,2017-05-06 01:00:00,2017-05-06 01:00:00,2017-05-06 01:12:00,12655,B,3.1,True,0,37.428,101.78,43.795,59.603,115.22,120.21,0.013134,-0.0073159,3974.4,35.091,3.3131,2259200000000.0,25.684,2.7003e+22,255.17,5259400000000.0,3.0731e+21,77.916,345.89,16.225
606,2017-12-23 06:24:00,2017-12-23 06:24:00,2017-12-23 06:24:00,12692,B,3.3,True,0,78.554,412.9,46.713,64.152,113.98,117.97,0.077318,0.0044399,5663.2,37.78,4.2607,3581400000000.0,31.809,1.3307e+23,953.55,19099000000000.0,1.1253e+22,176.45,5527.1,17.505
607,2010-05-27 23:00:00,2010-05-27 23:12:00,2010-05-27 23:24:00,11072,B,1.4,False,0,14.232,213.81,40.118,41.491,89.369,90.616,0.027532,-0.0014588,6658.5,33.637,3.397,961760000000.0,25.492,8.627e+22,327.97,6810200000000.0,6.4772e+21,0.0,0.0,0.0
608,2010-08-12 00:24:00,2010-08-12 00:24:00,2010-08-12 00:36:00,11098,B,2.5,True,0,1.9726,97.296,38.692,88.941,175.43,181.95,0.68895,0.0022239,1868.4,19.976,0.0,329920000000.0,5.7497,2.2009e+21,60.092,1097000000000.0,5.9421e+20,0.0,0.0,0.0
609,2016-04-29 03:48:00,2016-04-29 03:48:00,2016-04-29 04:00:00,12537,B,6.2,False,0,150.16,345.67,41.289,56.967,107.34,114.2,-0.33403,-0.0094557,5639.8,34.181,4.1012,4769800000000.0,25.504,1.1894e+23,805.39,15055000000000.0,1.1429e+22,129.53,1732.6,15.883
614,2016-10-02 04:48:00,2016-10-02 04:48:00,2016-10-02 05:00:00,12598,B,4.8,False,0,36.785,846.05,52.296,62.291,106.66,108.07,0.31975,-0.0015339,5609.7,42.199,3.8232,4032100000000.0,39.53,1.7866e+23,1037.9,23768000000000.0,1.2499e+22,162.47,4439.0,15.204
615,2011-05-14 00:48:00,2011-05-14 00:48:00,2011-05-14 01:00:00,11213,B,2.1,False,0,15.714,27.009,25.223,36.164,111.22,115.31,-0.15804,-0.0080173,1277.5,19.569,0.0,933750000000.0,2.3469,3.3253e+21,63.731,1353800000000.0,1.2584e+21,0.0,0.0,0.0
617,2018-06-23 14:24:00,2018-06-23 14:36:00,2018-06-23 14:36:00,12713,B,4.7,False,0,5.0791,611.44,34.571,39.796,87.708,90.452,-0.22342,-0.00016326,4371.8,28.821,4.1655,3776100000000.0,16.669,1.8063e+23,1090.9,20880000000000.0,2.1598e+22,194.97,881.91,24.008
618,2021-04-30 03:24:00,2021-04-30 03:24:00,2021-04-30 03:36:00,12820,B,1.0,True,0,129.97,637.62,37.21,48.069,105.52,105.93,-0.15685,-0.0047103,4684.7,30.809,3.5586,2517100000000.0,19.719,1.7167e+23,1169.2,22500000000000.0,1.8585e+22,476.38,1201.5,51.401
621,2016-02-21 10:00:00,2016-02-21 10:12:00,2016-02-21 10:12:00,12505,B,2.9,True,0,119.3,451.89,55.729,75.48,114.36,119.36,0.093756,0.0069815,8817.7,45.223,4.1855,4452300000000.0,45.164,2.0012e+23,1073.4,22088000000000.0,1.0178e+22,160.49,8195.2,12.293
622,2018-04-28 20:24:00,2018-04-28 20:24:00,2018-04-28 20:36:00,12706,B,1.5,False,0,10.549,296.2,26.411,35.757,107.38,106.43,-0.16969,0.00070369,1483.8,22.511,0.0,1355900000000.0,1.5676,2.954e+22,439.69,10085000000000.0,9.0332e+21,0.0,0.0,0.0
623,2016-01-03 20:12:00,2016-01-03 20:24:00,2016-01-03 20:24:00,12476,B,4.7,False,0,147.37,390.02,38.306,56.982,118.46,120.16,0.15678,0.010587,4204.7,31.688,3.7651,5224000000000.0,19.727,7.773e+22,685.64,13366000000000.0,9.1502e+21,131.0,1811.2,19.455
625,2021-04-28 07:12:00,2021-04-28 07:24:00,2021-04-28 07:36:00,12820,B,2.0,False,0,252.49,792.19,44.731,62.977,116.05,114.73,0.16778,-0.009112,5958.0,35.549,3.7422,5603000000000.0,29.158,2.1926e+23,1405.5,27012000000000.0,1.8335e+22,411.76,5991.0,33.929
629,2016-12-16 04:24:00,2016-12-16 04:24:00,2016-12-16 04:36:00,12617,B,1.1,True,0,0.63429,18.788,25.681,46.769,100.51,177.16,-0.55491,0.0011703,7015.6,26.321,4.2938,188600000000.0,10.148,5.0498e+21,22.127,335430000000.0,4.9283e+20,12.671,24352.0,1.1611
632,2017-06-22 00:36:00,2017-06-22 00:48:00,2017-06-22 01:00:00,12664,B,1.5,False,0,163.51,400.87,48.35,62.385,116.26,116.2,0.1911,-0.01441,7814.0,38.512,3.4795,3936400000000.0,34.908,1.1775e+23,584.14,11906000000000.0,7.1306e+21,108.72,1850.7,13.467
633,2021-04-24 14:48:00,2021-04-24 14:48:00,2021-04-24 14:48:00,12820,B,4.9,True,0,87.58,144.73,46.689,50.165,100.04,97.495,0.19418,-0.014791,8183.7,38.838,3.2101,611410000000.0,36.143,6.4351e+22,260.05,4993300000000.0,3.5933e+21,0.0,0.0,0.0
634,2011-04-10 16:00:00,2011-04-10 16:12:00,2011-04-10 16:24:00,11186,B,5.1,False,0,31.364,1133.8,37.178,58.054,119.71,119.65,0.20862,0.0010058,3131.4,29.434,4.1018,4001100000000.0,13.641,1.2969e+23,1446.9,30588000000000.0,1.9112e+22,500.5,1159.5,66.992
637,2016-06-17 08:24:00,2016-06-17 08:24:00,2016-06-17 08:36:00,12555,B,3.4,True,0,41.804,83.333,42.198,62.259,113.93,117.18,0.49776,-0.0077129,4344.9,33.064,3.1229,1878900000000.0,20.406,3.1274e+22,289.56,5516200000000.0,3.5113e+21,103.8,980.94,18.076
638,2010-09-22 14:24:00,2010-09-22 14:36:00,2010-09-22 14:48:00,11106,B,2.7,False,0,35.792,1115.2,35.621,52.05,117.27,116.21,0.2326,0.00099601,3368.4,29.208,3.8233,4443700000000.0,14.212,1.6075e+23,1356.2,29773000000000.0,2.2033e+22,164.91,823.03,22.912
639,2011-01-13 12:48:00,2011-01-13 13:00:00,2011-01-13 13:12:00,11140,B,2.2,True,0,4.7444,241.09,41.597,34.765,72.385,77.597,-0.20803,-0.00035483,7651.5,33.264,3.8945,3105200000000.0,27.305,1.3587e+23,441.54,8214200000000.0,9.199e+21,0.0,0.0,0.0
641,2018-08-25 08:00:00,2018-08-25 08:12:00,2018-08-25 08:24:00,12720,B,2.6,True,0,25.708,70.996,60.876,73.121,110.45,106.24,0.031057,0.0085267,3876.0,45.664,0.0,841630000000.0,43.516,1.552e+22,124.31,3196100000000.0,1.3051e+21,116.67,107.25,34.61
643,2018-08-25 21:24:00,2018-08-25 21:24:00,2018-08-25 21:24:00,12720,B,1.9,True,0,53.068,185.53,58.535,79.076,115.56,115.89,-0.045576,0.0066427,6322.2,45.117,3.773,2899600000000.0,45.125,6.7077e+22,400.46,9602500000000.0,4.2374e+21,154.2,1877.9,20.87
644,2018-06-16 05:12:00,2018-06-16 05:12:00,2018-06-16 05:12:00,12713,B,1.6,True,0,69.079,432.38,31.053,44.992,115.82,116.11,-0.053383,-0.0046662,2429.7,26.955,2.9931,3808900000000.0,9.2813,4.7769e+22,624.7,13774000000000.0,9.0888e+21,101.6,38.918,44.399
645,2018-08-25 03:00:00,2018-08-25 03:00:00,2018-08-25 03:12:00,12720,B,3.4,True,0,11.081,38.292,47.351,100.16,154.26,154.22,0.40435,0.011331,5277.8,31.325,0.0,475600000000.0,14.826,6.855e+21,74.742,1107100000000.0,7.1992e+20,93.776,191.82,28.675
646,2017-12-20 23:24:00,2017-12-20 23:24:00,2017-12-20 23:24:00,12692,B,1.0,False,0,11.625,70.306,28.347,42.142,107.15,109.39,-0.30537,0.0019693,1881.3,22.747,2.9787,917720000000.0,5.6243,1.4748e+22,241.3,4843700000000.0,3.8452e+21,0.0,0.0,0.0
647,2011-07-02 11:12:00,2011-07-02 11:12:00,2011-07-02 11:24:00,11242,B,1.7,False,0,58.015,243.78,57.195,78.281,116.27,119.81,0.35444,0.0066524,7270.2,44.637,3.2229,1680500000000.0,41.534,8.4222e+22,553.01,11415000000000.0,5.089e+21,119.54,3279.7,15.094
651,2017-04-11 19:36:00,2017-04-11 19:36:00,2017-04-11 19:48:00,12650,B,1.4,True,0,42.913,213.85,28.514,35.226,84.71,85.96,-0.16572,0.0026605,2200.0,22.314,3.3396,2186100000000.0,5.9381,4.7135e+22,496.39,9604000000000.0,1.083e+22,0.0,0.0,0.0
652,2017-04-08 15:00:00,2017-04-08 15:00:00,2017-04-08 15:12:00,12650,B,3.6,True,0,0.0,27.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9095,0.0,0.0,0.0,0.0,0.0,0.0,19.468,78487.0,1.1092
654,2020-12-27 02:24:00,2020-12-27 02:24:00,2020-12-27 02:24:00,12795,B,1.4,False,0,22.634,487.45,43.951,48.099,95.716,96.538,-0.10943,0.0011008,7390.5,36.946,4.058,1144700000000.0,31.866,2.0181e+23,769.28,16157000000000.0,1.365e+22,244.05,1236.5,22.543
658,2010-09-11 18:00:00,2010-09-11 18:00:00,2010-09-11 18:00:00,11106,B,3.6,True,0,28.528,107.34,50.503,31.003,47.222,56.794,0.6639,0.0079465,8175.0,41.924,4.5327,1294100000000.0,41.27,3.8987e+22,138.94,1738200000000.0,2.5954e+21,69.896,6790.4,9.6285
661,2018-04-20 08:12:00,2018-04-20 08:12:00,2018-04-20 08:12:00,12706,B,1.1,False,0,10.549,296.2,26.411,35.757,107.38,106.43,-0.16969,0.00070369,1483.8,22.511,0.0,1355900000000.0,1.5676,2.954e+22,439.69,10085000000000.0,9.0332e+21,0.0,0.0,0.0
664,2017-01-25 21:12:00,2017-01-25 21:24:00,2017-01-25 21:24:00,12629,B,8.5,True,0,27.804,246.31,43.269,63.274,109.42,127.69,-0.33583,0.0031227,7574.7,33.984,3.9044,2060000000000.0,26.044,8.957e+22,607.61,10076000000000.0,6.9072e+21,139.92,974.09,21.255
665,2017-04-26 02:24:00,2017-04-26 02:24:00,2017-04-26 02:36:00,12653,B,1.4,False,0,3.5747,457.19,43.538,62.341,119.85,115.88,0.42507,0.00045672,6948.5,33.365,2.3303,1772400000000.0,25.865,7.2245e+22,326.52,7602700000000.0,4.9014e+21,0.0,0.0,0.0
667,2021-06-10 04:24:00,2021-06-10 04:36:00,2021-06-10 04:48:00,12830,B,2.6,True,0,13.041,212.0,37.032,37.022,65.45,72.801,0.022914,-0.00089153,4358.1,28.615,3.4024,833740000000.0,16.769,8.4664e+22,518.24,8454800000000.0,1.0103e+22,0.0,0.0,0.0
668,2011-01-31 06:12:00,2011-01-31 06:12:00,2011-01-31 06:24:00,11150,B,1.3,True,0,26.082,280.07,35.761,57.842,115.0,117.88,-0.16354,0.0025389,4149.9,28.534,3.5635,857860000000.0,13.793,5.6617e+22,509.75,9484100000000.0,7.612e+21,131.65,236.49,38.675
669,2011-01-10 20:36:00,2011-01-10 21:00:00,2011-01-10 21:12:00,11140,B,2.5,True,0,69.518,268.29,40.117,36.174,77.595,81.242,-0.074593,-0.005362,8297.5,34.669,3.8271,651210000000.0,30.343,1.4287e+23,444.19,8829800000000.0,8.8818e+21,0.0,0.0,0.0
672,2016-04-30 02:36:00,2016-04-30 02:48:00,2016-04-30 02:48:00,12537,B,3.6,True,0,96.225,404.4,35.254,38.088,77.618,79.809,-0.15811,-0.0037243,4392.6,28.594,3.7568,2830700000000.0,17.482,1.5073e+23,883.35,15905000000000.0,1.7435e+22,201.83,142.88,48.884
673,2016-08-26 06:48:00,2016-08-26 07:00:00,2016-08-26 07:24:00,12579,B,6.6,False,0,96.006,319.87,50.485,65.599,112.17,112.95,0.49765,-0.015126,4512.9,38.36,2.6055,3011000000000.0,32.582,3.8039e+22,298.32,5995200000000.0,3.5721e+21,0.0,0.0,0.0
676,2018-08-25 02:00:00,2018-08-25 02:00:00,2018-08-25 02:00:00,12720,B,2.6,True,0,6.1754,35.628,50.331,98.516,147.94,147.02,0.62889,0.0057073,5025.0,33.057,0.0,365950000000.0,19.963,7.2207e+21,85.213,1395500000000.0,7.2534e+20,0.0,0.0,0.0
677,2017-12-22 00:12:00,2017-12-22 00:12:00,2017-12-22 00:12:00,12692,B,1.7,True,0,5.676,286.46,34.616,54.49,116.87,119.42,0.0021131,-0.00041537,3313.1,27.894,3.9128,1351800000000.0,12.719,6.0125e+22,653.71,12844000000000.0,9.2299e+21,75.275,290.32,12.747
678,2017-12-22 11:36:00,2017-12-22 11:36:00,2017-12-22 11:36:00,12692,B,3.0,True,0,13.421,338.14,41.677,64.285,122.23,127.27,-0.093356,-0.00094404,4493.5,33.887,3.9818,675780000000.0,23.706,8.4834e+22,851.76,16811000000000.0,9.5414e+21,123.76,1932.6,19.303
680,2016-04-29 14:24:00,2016-04-29 14:24:00,2016-04-29 14:36:00,12537,B,5.3,True,0,93.865,372.26,37.885,48.719,96.822,99.174,-0.2036,-0.0051708,5749.0,31.071,3.9528,2484400000000.0,21.038,1.386e+23,767.55,13520000000000.0,1.3282e+22,159.84,1157.2,20.86
681,2017-06-15 07:24:00,2017-06-15 07:24:00,2017-06-15 07:24:00,12663,B,1.8,True,0,17.712,266.46,56.791,72.999,111.02,106.86,-0.14613,0.0021945,10455.0,43.631,3.3575,1527000000000.0,45.62,1.1207e+23,390.26,8368600000000.0,5.207e+21,218.42,1281.7,24.354
682,2017-09-29 14:24:00,2017-09-29 14:24:00,2017-09-29 14:36:00,12682,B,2.5,False,0,99.046,952.31,43.353,52.941,114.46,116.29,-0.11788,-0.0037936,7741.6,36.14,3.9426,4428000000000.0,28.828,2.6844e+23,1156.3,25202000000000.0,1.6828e+22,87.803,2490.4,7.9171
683,2011-02-02 00:24:00,2011-02-02 00:24:00,2011-02-02 00:36:00,11150,B,4.1,True,0,37.329,436.68,45.139,70.176,124.72,123.82,0.23733,0.003063,5591.6,35.196,3.5414,1750000000000.0,28.333,9.0499e+22,634.67,12967000000000.0,7.9197e+21,192.85,2143.9,25.121
687,2021-03-21 16:00:00,2021-03-21 16:12:00,2021-03-21 16:24:00,12811,B,1.2,False,0,13.939,21.289,28.535,47.276,102.88,142.17,0.35738,-0.020498,5043.6,28.495,1.4735,867090000000.0,11.912,4.5547e+21,32.897,539040000000.0,5.9894e+20,0.0,0.0,0.0
691,2020-12-12 15:00:00,2020-12-12 15:12:00,2020-12-12 15:12:00,12791,B,1.6,False,0,0.17491,140.73,27.855,44.772,123.71,121.8,0.015594,-4.8332e-05,1352.9,22.216,2.5648,253090000000.0,2.5974,6.5023e+21,119.22,2928300000000.0,2.0099e+21,0.0,0.0,0.0
693,2021-09-02 23:36:00,2021-09-02 23:36:00,2021-09-02 23:48:00,12863,B,3.4,True,0,61.037,288.44,52.415,59.907,102.85,102.09,0.074811,0.0066446,10126.0,42.365,2.9965,1624200000000.0,43.109,1.2354e+23,374.7,8094500000000.0,5.719e+21,137.32,578.54,16.562
694,2010-09-10 21:12:00,2010-09-10 21:12:00,2010-09-10 21:12:00,11106,B,4.2,True,0,0.0,11.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3638,0.0,0.0,0.0,0.0,0.0,0.0,19.359,4907.3,2.6149
696,2021-04-26 05:36:00,2021-04-26 05:48:00,2021-04-26 05:48:00,12820,B,2.3,True,0,197.13,414.82,57.283,69.257,106.22,105.04,0.31185,-0.013651,8831.7,45.425,3.5825,3507200000000.0,48.3,1.6938e+23,769.58,14995000000000.0,8.6021e+21,194.28,4155.7,16.664
697,2010-09-12 21:00:00,2010-09-12 21:12:00,2010-09-12 21:12:00,11106,B,1.9,False,0,50.208,92.451,38.567,28.527,51.717,61.419,0.26673,0.0043546,5037.5,31.379,4.7192,2078900000000.0,23.829,7.7149e+22,260.25,4362900000000.0,7.7195e+21,337.85,154020.0,22.933
707,2016-08-23 02:12:00,2016-08-23 02:12:00,2016-08-23 02:24:00,12579,B,2.2,True,0,143.93,349.6,56.727,63.189,96.906,93.837,0.15277,-0.015036,5457.7,46.022,3.2392,4084900000000.0,45.947,6.9378e+22,408.03,9036500000000.0,4.7403e+21,126.97,990.32,20.451
708,2021-04-25 10:48:00,2021-04-25 11:00:00,2021-04-25 11:12:00,12820,B,1.1,True,0,148.13,384.24,56.405,71.107,110.4,111.91,0.12466,-0.010169,8013.4,44.74,4.2227,4531600000000.0,44.724,1.5502e+23,834.11,17152000000000.0,8.3557e+21,183.55,3933.5,16.216
710,2021-04-27 21:36:00,2021-04-27 21:48:00,2021-04-27 22:00:00,12820,B,2.2,False,0,252.49,792.19,44.731,62.977,116.05,114.73,0.16778,-0.009112,5958.0,35.549,3.7422,5603000000000.0,29.158,2.1926e+23,1405.5,27012000000000.0,1.8335e+22,411.76,5991.0,33.929
715,2018-06-24 21:36:00,2018-06-24 21:36:00,2018-06-24 21:36:00,12713,B,2.5,True,0,32.059,550.04,33.147,31.246,61.913,68.943,-0.072165,-0.00091254,4507.8,26.936,3.9431,1377200000000.0,14.08,2.1033e+23,1103.3,17878000000000.0,2.5706e+22,307.77,5790.6,42.397
716,2017-07-02 12:12:00,2017-07-02 12:36:00,2017-07-02 12:48:00,12664,B,3.1,False,0,179.98,479.87,52.28,64.443,106.07,106.78,0.22979,-0.015504,8392.4,42.171,3.9322,8609500000000.0,41.442,1.2939e+23,534.03,11257000000000.0,6.7597e+21,92.436,1861.1,10.35
718,2018-04-20 16:48:00,2018-04-20 17:00:00,2018-04-20 17:12:00,12706,B,5.3,True,0,10.549,296.2,26.411,35.757,107.38,106.43,-0.16969,0.00070369,1483.8,22.511,0.0,1355900000000.0,1.5676,2.954e+22,439.69,10085000000000.0,9.0332e+21,0.0,0.0,0.0
720,2021-01-01 01:36:00,2021-01-01 01:48:00,2021-01-01 01:48:00,12795,B,3.1,False,0,64.595,289.09,40.308,64.553,127.35,127.21,0.82751,-0.0081797,3704.4,31.477,2.9827,3323400000000.0,19.995,3.885e+22,400.26,8158200000000.0,4.8201e+21,248.9,593.82,38.457
721,2016-06-16 10:36:00,2016-06-16 10:36:00,2016-06-16 10:36:00,12555,B,3.8,False,0,3.2926,52.166,36.379,82.139,166.41,164.7,-0.36116,0.0021066,3240.1,25.038,2.6062,306490000000.0,7.8695,6.7255e+21,93.985,1569400000000.0,1.2382e+21,0.0,0.0,0.0
723,2020-12-10 11:00:00,2020-12-10 11:00:00,2020-12-10 11:24:00,12791,B,1.5,True,0,1.4828,200.24,30.738,55.85,138.05,138.02,0.19655,0.00055661,1461.9,21.863,2.8806,267040000000.0,3.6411,5.172e+21,107.27,2560500000000.0,1.5267e+21,0.0,0.0,0.0
729,2011-01-04 23:36:00,2011-01-04 23:36:00,2011-01-04 23:48:00,11140,B,4.2,False,0,134.07,429.26,44.679,39.45,83.146,84.806,0.2396,-0.0070437,11578.0,39.137,3.7416,2319400000000.0,36.07,2.9269e+23,661.06,13488000000000.0,1.2367e+22,0.0,0.0,0.0
730,2016-11-21 00:24:00,2016-11-21 00:24:00,2016-11-21 00:24:00,12610,B,1.2,False,0,15.853,35.141,22.963,26.32,86.946,88.643,-0.19131,-0.0031522,1031.2,19.386,0.0,876670000000.0,0.59654,6.8873e+21,121.97,2836700000000.0,3.0165e+21,0.0,0.0,0.0
731,2017-07-03 06:12:00,2017-07-03 06:12:00,2017-07-03 06:24:00,12664,B,3.5,True,0,179.98,479.87,52.28,64.443,106.07,106.78,0.22979,-0.015504,8392.4,42.171,3.9322,8609500000000.0,41.442,1.2939e+23,534.03,11257000000000.0,6.7597e+21,92.436,1861.1,10.35
732,2018-06-18 08:36:00,2018-06-18 08:36:00,2018-06-18 08:36:00,12713,B,1.0,True,0,32.701,509.29,34.696,56.553,128.26,131.11,1.0707,-0.0063695,1721.5,24.448,2.2167,2985700000000.0,8.6677,1.1738e+22,247.55,5494300000000.0,2.9185e+21,0.0,0.0,0.0
733,2013-08-05 19:00:00,2013-08-05 19:00:00,2013-08-05 19:00:00,11810,B,3.6,False,0,108.18,216.84,42.685,60.105,117.47,117.94,0.5599,0.014975,4801.7,34.828,3.3057,4964800000000.0,24.779,4.6066e+22,328.97,7904400000000.0,4.3018e+21,73.062,0.0,13.654
735,2021-03-24 00:00:00,2021-03-24 00:12:00,2021-03-24 00:24:00,12811,B,1.1,False,0,49.026,209.24,30.959,41.136,97.464,102.65,-0.12514,-0.0034219,2393.5,26.178,3.4825,936380000000.0,8.3682,4.5544e+22,494.41,10703000000000.0,9.1029e+21,204.12,57.935,56.537
739,2021-06-07 03:24:00,2021-06-07 03:24:00,2021-06-07 03:36:00,12830,B,1.4,True,0,42.217,57.746,40.578,58.451,125.41,128.35,0.53227,-0.012076,3364.8,31.98,3.1182,1008500000000.0,20.475,1.5627e+22,195.98,3800600000000.0,2.2885e+21,33.838,159.82,13.198
741,2016-06-12 09:00:00,2016-06-12 09:00:00,2016-06-12 09:12:00,12554,B,5.8,False,0,66.337,92.942,55.075,82.664,129.2,136.09,0.19819,0.018031,5414.5,42.933,3.5978,2690200000000.0,37.266,2.6455e+22,255.26,5258600000000.0,2.018e+21,97.042,113.98,30.993
742,2020-12-10 10:00:00,2020-12-10 10:12:00,2020-12-10 10:24:00,12791,B,1.7,False,0,1.4828,200.24,30.738,55.85,138.05,138.02,0.19655,0.00055661,1461.9,21.863,2.8806,267040000000.0,3.6411,5.172e+21,107.27,2560500000000.0,1.5267e+21,0.0,0.0,0.0
743,2012-02-25 15:48:00,2012-02-25 15:48:00,2012-02-25 15:48:00,11424,B,4.6,True,0,32.09,383.57,31.963,34.221,65.044,72.923,0.028035,-0.0014296,2812.5,26.14,3.2957,2355100000000.0,11.151,8.3843e+22,592.91,11093000000000.0,1.5534e+22,697.23,24.718,161.64
744,2020-12-11 00:48:00,2020-12-11 01:00:00,2020-12-11 01:12:00,12791,B,5.8,True,0,1.4828,200.24,30.738,55.85,138.05,138.02,0.19655,0.00055661,1461.9,21.863,2.8806,267040000000.0,3.6411,5.172e+21,107.27,2560500000000.0,1.5267e+21,0.0,0.0,0.0
746,2016-06-10 09:36:00,2016-06-10 09:48:00,2016-06-10 09:48:00,12553,B,2.2,False,0,239.93,426.33,59.342,41.498,64.087,69.922,0.30629,0.012181,18717.0,53.912,3.6807,10961000000000.0,62.751,4.8962e+23,655.02,14750000000000.0,1.3081e+22,23.372,0.0,1.4633
747,2017-12-22 03:24:00,2017-12-22 03:36:00,2017-12-22 03:36:00,12692,B,2.6,True,0,13.678,317.26,37.229,54.982,114.38,116.68,0.010427,0.00094932,3556.7,30.011,3.9058,1981700000000.0,16.366,6.8056e+22,685.1,13541000000000.0,9.6798e+21,80.389,931.1,13.952
750,2018-04-21 20:48:00,2018-04-21 20:48:00,2018-04-21 21:00:00,12706,B,1.2,True,0,10.549,296.2,26.411,35.757,107.38,106.43,-0.16969,0.00070369,1483.8,22.511,0.0,1355900000000.0,1.5676,2.954e+22,439.69,10085000000000.0,9.0332e+21,0.0,0.0,0.0
752,2017-04-08 23:48:00,2017-04-09 00:12:00,2017-04-09 00:12:00,12650,B,2.3,True,0,0.0,27.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9095,0.0,0.0,0.0,0.0,0.0,0.0,19.468,78487.0,1.1092
753,2018-06-23 21:36:00,2018-06-23 21:36:00,2018-06-23 21:36:00,12713,B,1.3,True,0,26.579,516.26,32.027,36.957,79.505,82.503,-0.13412,0.00080519,3895.1,26.464,4.0219,2404600000000.0,11.612,1.7076e+23,1131.9,20506000000000.0,2.3191e+22,204.21,352.7,28.403
755,2016-12-11 19:12:00,2016-12-11 19:24:00,2016-12-11 19:24:00,12617,B,1.2,True,0,16.238,116.78,38.048,48.289,95.722,98.861,-0.27439,0.0024652,5090.0,30.214,3.5687,921480000000.0,19.66,4.4527e+22,294.27,5044200000000.0,4.9056e+21,117.45,178.07,29.221
758,2013-03-23 02:00:00,2013-03-23 02:00:00,2013-03-23 02:12:00,11704,B,6.8,True,0,41.161,431.92,41.633,53.587,109.55,109.54,0.090577,-0.00335,5760.9,34.294,1.979,623850000000.0,27.118,9.4004e+22,517.07,11302000000000.0,7.3764e+21,32.756,0.0,4.367
760,2019-04-20 00:36:00,2019-04-20 00:48:00,2019-04-20 01:00:00,12738,B,8.1,True,0,22.366,617.92,48.604,29.87,51.304,57.012,-0.10889,0.00081092,14693.0,39.849,3.7013,3334200000000.0,38.988,5.3824e+23,793.24,13811000000000.0,1.8668e+22,38.939,4155.0,3.5175
761,2017-06-18 13:24:00,2017-06-18 13:36:00,2017-06-18 13:48:00,12663,B,2.9,True,0,65.013,294.27,53.905,68.102,107.15,105.42,0.36884,0.0064974,8000.3,41.56,3.3198,2491200000000.0,41.931,1.0632e+23,451.09,9636000000000.0,6.057e+21,239.97,2142.1,26.646
762,2011-01-13 14:36:00,2011-01-13 15:00:00,2011-01-13 15:12:00,11140,B,1.9,True,0,4.7444,241.09,41.597,34.765,72.385,77.597,-0.20803,-0.00035483,7651.5,33.264,3.8945,3105200000000.0,27.305,1.3587e+23,441.54,8214200000000.0,9.199e+21,0.0,0.0,0.0
764,2019-04-19 16:00:00,2019-04-19 16:12:00,2019-04-19 16:12:00,12738,B,1.3,False,0,22.516,635.56,46.816,29.869,58.788,61.404,-0.075353,0.00072514,13677.0,38.756,4.022,1240300000000.0,36.298,5.64e+23,843.39,15663000000000.0,2.0894e+22,35.057,6572.3,2.5787
768,2017-05-05 10:24:00,2017-05-05 10:24:00,2017-05-05 10:36:00,12655,B,4.2,True,0,2.9379,5.0649,23.531,34.671,130.33,131.77,-2.521,-0.015711,1577.0,23.296,0.0,252190000000.0,6.4171,3.9165e+20,8.6247,196850000000.0,1.1168e+20,0.0,0.0,0.0
774,2016-10-10 01:12:00,2016-10-10 01:24:00,2016-10-10 01:24:00,12598,B,4.6,False,0,80.601,941.4,51.943,69.17,110.62,109.32,0.11387,0.0041684,5385.4,40.278,3.1852,3536300000000.0,35.772,1.3831e+23,903.61,20622000000000.0,1.0235e+22,144.46,1750.2,17.773
778,2021-06-06 04:48:00,2021-06-06 05:00:00,2021-06-06 05:00:00,12829,B,1.0,True,0,21.52,201.86,31.704,40.74,102.61,104.18,-0.1464,0.0014728,2570.4,25.615,3.5721,2623700000000.0,9.8754,4.988e+22,509.0,10636000000000.0,9.1945e+21,0.0,0.0,0.0
779,2018-08-25 07:36:00,2018-08-25 07:36:00,2018-08-25 07:48:00,12720,B,1.0,True,0,25.708,70.996,60.876,73.121,110.45,106.24,0.031057,0.0085267,3876.0,45.664,0.0,841630000000.0,43.516,1.552e+22,124.31,3196100000000.0,1.3051e+21,116.67,107.25,34.61
781,2017-07-03 06:24:00,2017-07-03 06:36:00,2017-07-03 06:36:00,12664,B,8.0,True,0,179.98,479.87,52.28,64.443,106.07,106.78,0.22979,-0.015504,8392.4,42.171,3.9322,8609500000000.0,41.442,1.2939e+23,534.03,11257000000000.0,6.7597e+21,92.436,1861.1,10.35
783,2017-07-03 07:00:00,2017-07-03 07:00:00,2017-07-03 07:12:00,12664,B,1.9,True,0,179.98,479.87,52.28,64.443,106.07,106.78,0.22979,-0.015504,8392.4,42.171,3.9322,8609500000000.0,41.442,1.2939e+23,534.03,11257000000000.0,6.7597e+21,92.436,1861.1,10.35
