,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100,TOTUSJH_101,TOTUSJH_102,TOTUSJH_103,TOTUSJH_104,TOTUSJH_105,TOTUSJH_106,TOTUSJH_107,TOTUSJH_108,TOTUSJH_109,TOTUSJH_110,TOTUSJH_111,TOTUSJH_112,TOTUSJH_113,TOTUSJH_114,TOTUSJH_115,TOTUSJH_116,TOTUSJH_117
585,C,False,4370.6,4329.5,4343.0,5930.2,4400.8,4351.1,4375.2,4356.5,4345.2,4349.0,4339.2,4317.1,4308.2,4343.0,4363.9,4328.1,4291.6,4265.1,4259.2,4229.4,4252.0,4214.6,4232.8,4246.1,4191.2,4168.5,4189.4,4212.3,4258.8,4268.7,4262.9,4268.7,4299.9,4372.2,4447.4,4438.8,4434.5,4456.1,4516.7,4512.5,4496.4,4516.2,4472.7,4463.5,4425.3,4440.4,4406.0,4393.8,4404.7,4357.9,4364.7,4356.6,4299.0,4254.1,4227.6,4229.9,4236.5,4215.5,4209.9,4244.7,4233.3,4215.4,4293.0,4275.3,4270.8,4252.7,4324.4,4345.0,4347.1,4377.8,4420.1,4389.2,4347.6,4377.8,4361.3,4358.2,4427.8,4404.9,4502.3,4445.6,4431.9,4431.8,4400.1,4332.6,4327.4,4333.5,4274.8,4233.7,4229.3,4214.2,4199.3,4195.4,4221.3,4194.6,4210.9,4263.2,4353.0,4382.8,4371.6,4399.1,4365.9,4424.6,4452.4,4423.5,4434.7,4489.0,4494.9,4472.3,4479.8,4492.5,4477.4,4467.8,4381.0,4396.3,4309.1,4286.2,4276.1
586,C,False,1019.5,1002.2,996.88,1003.2,992.16,1004.8,1013.5,1014.2,1004.0,1011.3,1050.9,1041.4,1030.2,1053.4,1079.7,1052.6,1051.1,1052.3,1042.7,1045.2,1059.5,1071.7,1050.5,1045.7,1037.4,1032.9,1030.0,1025.5,1026.0,1011.3,994.76,1005.3,1073.0,1062.9,1007.0,1001.4,1015.4,1011.9,1018.6,1022.6,1011.0,986.59,972.9,971.3,1000.2,970.42,977.36,985.95,977.35,971.85,955.71,948.94,948.86,956.22,962.02,965.89,961.05,949.28,960.93,956.77,959.11,971.45,967.18,946.27,945.89,935.5,886.79,862.3,866.98,891.77,889.58,911.08,844.35,904.44,908.28,846.58,902.26,868.96,894.94,878.75,801.41,878.34,840.21,883.56,855.01,867.58,853.53,836.01,850.14,866.31,835.6,841.27,838.13,862.2,873.59,778.04,755.67,733.94,719.02,699.64,735.95,742.56,683.86,629.19,587.76,570.28,542.53,494.05,418.79,398.37,338.22,325.67,264.72,245.17,203.05,178.58,160.08
587,C,False,1199.2,1220.0,1240.6,1218.7,1213.3,1229.8,1233.9,1238.8,1235.1,1229.2,1236.2,1242.7,1252.5,1252.2,1280.9,1274.2,1286.8,1291.2,1286.6,1304.3,1335.9,1327.1,1337.7,1336.0,1338.4,1327.6,1325.2,1331.2,1329.3,1325.1,1333.5,1324.7,1332.3,1346.8,1324.8,1310.5,1297.2,1285.9,1291.0,1295.1,1274.5,1261.9,1272.4,1295.6,1276.4,1288.8,1290.5,1304.9,1353.9,2741.1,1346.9,1343.5,1343.0,1350.8,1346.7,1335.4,1331.9,1324.6,1308.1,1326.3,1338.4,1325.8,1339.3,1351.0,1337.9,1337.8,1292.4,1322.8,1330.5,1298.7,1294.5,1309.9,1311.9,1310.0,1313.9,1312.3,1299.4,1320.3,1385.7,1395.4,1422.9,1406.8,1418.1,1413.7,1394.9,1402.7,1410.8,1414.9,1476.5,1943.4,1475.5,1461.7,1488.1,1493.9,1505.3,1509.7,1533.2,1551.5,1551.5,1570.7,1518.6,1516.8,1576.7,1618.9,1676.4,1621.6,1627.3,1635.0,1668.3,1675.4,1752.1,1753.2,1674.0,1696.4,1770.2,1782.0,1745.1
588,C,False,4308.2,4343.0,4363.9,4328.1,4291.6,4265.1,4259.2,4229.4,4252.0,4214.6,4232.8,4246.1,4191.2,4168.5,4189.4,4212.3,4258.8,4268.7,4262.9,4268.7,4299.9,4372.2,4447.4,4438.8,4434.5,4456.1,4516.7,4512.5,4496.4,4516.2,4472.7,4463.5,4425.3,4440.4,4406.0,4393.8,4404.7,4357.9,4364.7,4356.6,4299.0,4254.1,4227.6,4229.9,4236.5,4215.5,4209.9,4244.7,4233.3,4215.4,4293.0,4275.3,4270.8,4252.7,4324.4,4345.0,4347.1,4377.8,4420.1,4389.2,4347.6,4377.8,4361.3,4358.2,4427.8,4404.9,4502.3,4445.6,4431.9,4431.8,4400.1,4332.6,4327.4,4333.5,4274.8,4233.7,4229.3,4214.2,4199.3,4195.4,4221.3,4194.6,4210.9,4263.2,4353.0,4382.8,4371.6,4399.1,4365.9,4424.6,4452.4,4423.5,4434.7,4489.0,4494.9,4472.3,4479.8,4492.5,4477.4,4467.8,4381.0,4396.3,4309.1,4286.2,4276.1,4248.5,4218.7,4239.0,4264.8,4233.0,4269.6,4256.9,4281.4,4322.9,4299.3,4321.6,4307.5
589,C,False,2406.6,2413.9,2438.2,2458.8,2450.8,2475.9,2463.1,2468.5,2486.5,2489.6,2484.3,2459.0,2471.8,2508.6,2479.4,2453.4,2491.5,2451.8,2423.4,2462.2,2435.1,2442.5,2452.3,2452.1,2457.1,2429.6,2456.0,2415.2,2435.7,2420.2,2430.8,2373.4,2408.6,2423.5,2427.3,2387.4,2395.4,2353.7,2368.6,2414.5,2431.1,2396.9,2395.9,2430.2,2375.2,2400.1,2428.4,2418.6,2428.1,2370.2,2377.1,2384.3,2389.7,2412.8,2410.5,2405.2,2399.8,2417.3,2441.8,2464.5,2455.2,2464.7,2445.0,2481.3,2479.1,2468.9,2482.1,2464.8,2450.0,2448.7,2398.5,2376.5,2363.8,2380.4,2296.6,2331.7,2311.5,2311.0,2288.7,2317.3,2324.2,2284.3,2316.4,2307.0,2337.6,2294.2,2322.4,2297.2,2313.2,2330.3,2302.3,2329.3,2321.4,2311.9,2357.9,2340.1,2358.3,2349.1,2339.8,2408.7,2403.6,2430.7,2470.0,2436.7,2401.0,2390.9,2387.3,2349.4,2338.7,2337.5,2334.0,2317.8,2314.0,2312.0,2291.3,2273.5,2299.8
590,C,False,3261.4,3263.5,3254.8,3253.4,3236.5,3267.1,3290.7,3267.7,3270.6,3298.1,3264.9,3265.0,3284.6,3264.3,3202.8,3247.4,3225.4,3213.4,3192.3,3227.3,3153.3,3155.1,3140.0,3169.4,3165.3,3196.6,3186.3,3167.3,3197.9,3164.8,3193.9,3163.6,3157.2,3165.0,3185.0,3213.9,3267.0,3224.1,3277.4,3311.9,3327.3,3331.6,3306.9,3298.3,3309.8,3292.4,3274.1,3278.2,3316.6,3305.8,3299.0,3334.8,3328.7,3319.8,3377.3,3423.7,3437.1,3413.8,3426.9,3452.8,3458.7,3470.6,3463.7,3420.6,3372.3,3385.5,3394.3,3369.8,3372.5,3370.3,3382.0,3323.8,3311.8,3288.8,3285.6,3269.7,3293.7,3273.1,3277.9,3279.0,3308.8,3334.1,3314.6,3297.9,3325.9,3304.8,3351.3,3365.2,3396.0,3412.3,3409.0,3434.0,3470.5,3531.4,3544.4,3584.5,3672.3,3682.0,3707.7,3733.8,3706.7,3732.4,3772.9,3781.8,3754.1,3804.0,3803.2,3780.6,3748.5,3776.5,3778.6,3762.0,3772.1,3754.7,3758.3,3766.7,3807.6
591,C,False,938.9,926.22,907.44,902.26,921.76,922.28,924.96,905.83,894.34,891.19,896.48,886.11,888.4,902.35,891.75,896.05,885.54,899.16,890.12,890.37,876.76,880.56,876.81,878.17,897.86,903.52,906.37,916.45,905.08,898.27,917.7,931.66,952.9,951.72,944.86,948.51,958.51,967.38,959.61,971.9,958.08,956.86,947.44,946.58,960.06,954.6,955.12,977.36,963.32,982.69,965.67,978.42,989.24,991.19,981.15,974.82,970.95,985.09,974.47,968.94,972.1,968.78,953.37,942.87,947.23,952.13,963.24,951.18,944.55,950.02,940.1,950.07,936.25,929.42,929.02,937.21,947.75,953.23,955.89,953.56,962.19,954.08,975.47,980.84,963.1,966.77,971.51,975.6,959.5,953.21,972.59,982.2,976.07,972.56,968.26,979.55,986.98,970.89,954.98,978.23,961.18,942.46,949.1,949.28,973.81,964.81,975.73,970.93,1015.1,1020.2,1021.1,1031.6,1033.4,1045.8,1035.4,1014.1,1036.3
592,C,False,399.77,402.8,394.32,399.16,403.25,406.89,391.02,393.9,386.53,378.35,363.78,361.03,363.15,344.38,343.57,337.37,333.11,321.65,336.17,335.83,325.91,324.17,317.03,307.59,305.01,308.6,296.99,300.46,294.24,289.92,295.09,300.83,299.07,309.61,308.91,312.94,308.96,301.04,324.3,321.25,326.82,323.4,325.5,323.08,313.88,325.47,324.17,322.57,320.07,312.13,316.12,319.32,328.61,332.01,320.39,318.62,316.06,310.78,327.91,326.62,322.22,317.48,310.94,302.5,292.47,298.44,293.9,286.2,286.43,285.88,281.83,277.84,282.48,272.76,286.87,291.27,279.57,292.0,292.05,290.31,276.78,291.18,287.59,283.52,280.88,297.68,298.37,294.62,293.1,292.08,292.98,289.28,298.61,294.92,290.41,278.77,268.93,268.01,270.34,263.5,267.1,264.01,258.59,261.52,255.46,251.34,256.53,263.25,253.88,250.66,251.7,251.94,253.47,247.19,244.29,252.08,253.4
593,C,False,2520.2,2554.3,2571.1,2528.7,2477.1,2468.1,2524.0,2481.9,2510.0,2489.4,2474.6,2501.6,2515.8,2594.9,2577.6,2646.3,2616.0,2697.4,2733.1,2717.8,2764.7,2832.9,2810.7,2858.4,2844.6,2857.3,2898.7,2943.0,3047.3,3003.8,3000.4,3009.1,3054.1,3098.6,3035.1,3092.6,3064.0,3097.7,3084.8,3096.2,3091.3,3147.0,3132.7,3179.4,3176.4,3219.5,3197.8,3289.9,3288.1,3286.3,3382.3,3346.2,3372.3,3402.5,3466.7,3427.1,3426.6,3412.8,3510.1,3475.1,3511.4,3561.9,3598.5,3577.8,3679.3,3732.3,3614.6,3661.8,3839.4,3785.7,3792.6,3843.9,3859.7,3875.5,3998.9,3981.4,4032.6,4236.3,4120.3,4238.9,4308.5,4324.2,4452.5,4435.9,4447.3,4443.8,4431.6,4383.0,4482.3,4453.0,4369.0,4438.0,4475.3,4496.7,4454.7,4522.4,4578.1,4598.9,4612.7,4569.8,4586.4,4605.7,4642.7,4629.3,4675.2,4633.8,4619.4,4655.5,4712.9,4695.8,4736.1,4767.2,4845.9,4905.1,4927.5,4912.2,4898.1
594,C,False,22.2,17.543,13.898,38.164,37.106,62.629,73.138,80.508,93.445,113.03,121.59,134.27,152.74,152.02,173.81,192.0,195.66,203.31,199.89,204.52,220.2,223.62,230.74,248.3,246.75,255.41,245.11,261.39,270.99,264.63,273.86,276.91,290.24,293.1,300.35,317.33,342.75,348.23,359.12,365.69,387.31,390.85,375.81,374.71,396.93,398.15,411.54,431.12,435.95,453.51,464.22,459.42,477.51,492.66,488.48,501.13,507.53,505.86,527.83,537.9,550.46,531.05,546.52,601.09,607.81,610.7,617.29,632.39,650.67,650.81,664.57,686.98,716.12,720.24,742.02,758.41,763.23,762.93,765.31,757.72,757.5,763.42,759.93,751.7,747.1,719.15,733.89,733.49,726.06,696.67,678.46,688.08,721.08,717.88,703.58,715.39,699.02,694.72,710.24,705.12,728.34,748.11,740.58,760.82,756.87,751.39,748.36,740.61,720.35,731.86,716.65,717.76,702.98,691.33,668.03,703.28,681.91
595,C,False,8.4463,13.038,18.338,32.808,45.171,59.941,79.7,91.315,128.23,159.07,178.63,206.77,249.37,228.58,260.55,300.85,323.79,339.87,373.21,398.14,404.63,423.32,446.59,456.12,446.02,476.27,497.38,526.38,510.32,501.65,503.12,479.75,502.54,519.48,548.48,556.62,563.0,552.45,607.99,590.83,600.91,587.18,599.13,582.47,588.9,582.11,573.81,580.28,595.63,589.46,602.1,642.98,591.63,583.41,576.79,564.41,563.89,566.22,569.75,570.76,581.57,598.61,599.16,616.6,607.44,631.95,631.9,624.52,634.69,626.79,642.8,672.67,684.09,697.61,735.99,756.84,757.67,763.24,788.65,789.66,788.94,815.95,836.66,861.34,852.47,859.43,912.88,945.19,1003.0,1004.6,987.81,1019.4,1050.2,1080.9,1097.6,1148.5,1153.2,1182.0,1182.2,1178.9,1192.9,1257.2,1295.1,1298.2,1314.0,1328.2,1325.0,1369.6,1322.9,1322.7,1328.7,1383.4,1342.4,1394.1,1366.4,1343.4,1326.1
596,C,False,708.88,700.94,699.32,710.55,687.59,692.62,719.71,697.71,707.32,727.63,724.85,736.93,749.9,752.43,756.09,779.02,770.96,775.67,766.23,767.78,775.31,785.94,785.31,786.26,780.95,791.81,786.71,775.58,771.82,763.2,787.22,800.49,801.53,814.14,816.83,812.69,817.19,811.66,808.67,814.99,837.49,836.76,832.21,834.36,853.87,1012.0,846.53,851.14,830.96,847.62,826.61,821.4,825.49,833.45,825.32,812.67,820.4,822.26,829.16,833.43,833.17,833.28,828.84,848.38,854.4,840.95,839.27,836.38,831.25,841.59,841.74,854.61,843.28,832.72,830.43,828.84,830.9,812.55,787.94,783.79,790.21,780.09,776.73,792.81,786.44,810.42,804.15,815.25,820.84,803.32,813.65,860.85,893.32,897.94,914.91,913.63,904.64,923.34,933.03,944.07,935.8,934.86,934.69,950.82,984.96,965.8,970.93,972.9,961.21,957.54,968.34,953.04,953.97,960.4,956.8,955.32,934.06
597,C,False,1906.3,1900.0,1911.1,1896.8,1894.2,1874.6,1894.3,1907.6,1895.5,1896.9,1887.9,1908.9,1900.8,1865.0,1881.7,1878.9,1857.6,1891.9,1874.3,1889.6,1879.5,1866.9,1877.8,1848.4,1851.2,1856.3,1826.6,1812.5,1826.2,1777.7,1792.1,1786.0,1770.4,1753.8,1726.5,1743.8,1758.4,1787.9,1786.9,1795.8,1840.5,1836.3,1886.9,1887.4,1943.3,1918.1,1897.8,1883.6,1855.9,1820.7,1756.0,1696.2,1700.5,1677.8,1684.1,1667.7,1647.5,1716.3,1687.2,1680.0,1651.6,1670.2,1677.2,1694.3,1704.5,1711.5,1716.0,1716.6,1676.1,1679.3,1676.4,1651.3,1656.8,1634.3,1604.8,1592.2,1600.3,1568.3,1582.4,1548.9,1526.8,1500.1,1491.7,1477.5,1474.3,1445.6,1421.9,1412.7,1413.0,1391.8,1408.4,1377.8,1362.2,1363.0,1351.3,1345.5,1352.6,1364.4,1366.0,1373.9,1403.7,1414.1,1434.8,1469.7,1448.2,1406.3,1375.1,1369.0,1335.7,1327.7,1307.0,1292.7,1283.7,1270.1,1247.6,1229.0,1220.3
598,C,False,1030.3,1036.5,1036.3,1061.6,1060.0,1048.9,1069.8,1053.3,1077.9,1085.7,1095.3,1110.5,1126.8,1094.6,1105.9,1116.8,1124.7,1130.3,1160.3,1179.8,1215.8,1230.9,1222.9,1237.3,1217.8,1222.4,1227.2,1225.6,1215.9,1204.2,1194.5,1187.9,1168.8,1165.9,1169.1,1174.3,1148.4,1150.0,1168.8,1151.5,1163.0,1166.2,1168.6,1166.3,1179.1,1184.8,1176.2,1171.3,1173.4,1176.5,1175.1,1185.3,1191.9,1221.7,1222.6,1217.6,1198.5,1186.9,1182.7,1182.9,1169.0,1175.7,1194.0,1175.8,1178.3,1166.5,1184.9,1193.2,1183.7,1191.5,1207.7,1203.5,1197.1,1214.5,1221.0,1224.9,1223.9,1220.9,1225.8,1234.6,1216.5,1235.4,1249.2,1252.2,1260.2,1263.9,1286.2,1278.6,1282.7,1276.8,1289.4,1277.7,1282.9,1275.4,1266.4,1271.0,1267.0,1273.8,1286.2,1321.0,1301.5,1311.7,1298.4,1280.7,1284.6,1304.5,1307.0,1302.8,1280.6,1275.7,1271.9,1270.7,1286.9,1305.1,1281.1,1304.0,1318.4
599,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27576,3.0541,8.8882,12.538,17.345,20.973,32.071,31.669,31.634,34.387,39.929,34.28,37.453,50.083,52.909,59.1,55.373,54.85,61.586,55.383,62.894,68.605,79.007,97.242,119.35,150.85,209.65,251.82,288.37,313.16,334.28,329.45,325.48,333.58,338.93,336.02,337.08,336.46,347.26,367.5,370.22,376.56,424.7,413.19,458.36,489.84,509.47,532.01,536.73,551.2,539.84,581.13,568.88,556.38,550.81,550.4,562.35,556.96,549.58,564.5,545.64,530.78,526.56,530.26,517.69,532.52,529.78,540.18,539.1,535.77,526.6,526.8,530.96,525.34,510.34,507.13,512.03,523.86,533.07,516.91,521.14,542.12,545.59,550.42,559.43,554.92,565.92,555.15,557.6,565.02,569.03,580.37,579.43,588.37,593.49,580.83,596.49,601.93,592.52,598.49,605.35,602.01,598.3,597.63,599.9,610.12,619.48,612.44,626.33,643.94
600,C,False,103.02,100.63,98.872,100.18,98.023,100.78,104.1,107.32,109.06,117.44,118.87,113.81,119.42,132.03,144.02,152.45,165.79,164.12,160.69,160.8,169.88,171.26,175.9,175.34,171.78,172.23,171.15,177.25,167.74,166.23,165.21,167.47,168.69,168.57,170.66,176.49,182.75,181.76,192.78,195.36,210.23,213.09,209.55,208.03,204.82,208.66,222.51,225.24,225.31,228.17,240.01,238.23,229.37,223.65,227.2,229.02,226.47,224.79,209.8,225.15,227.17,223.15,228.28,223.37,217.35,217.04,214.61,220.46,222.67,220.73,226.62,222.51,223.58,219.59,218.5,218.25,219.58,218.37,211.5,219.85,221.31,227.68,229.85,227.68,215.4,224.13,218.39,215.5,222.75,226.65,212.97,211.6,206.16,211.53,214.62,216.8,221.31,232.17,235.34,240.38,253.44,258.14,263.75,267.96,274.0,276.7,280.36,282.74,289.93,297.94,302.65,308.38,326.26,321.78,332.75,349.66,351.38
601,C,False,1211.0,1241.6,1228.8,1243.8,1230.5,1255.3,1261.9,1287.8,1310.1,1286.9,1270.0,1298.9,1279.0,1278.8,1279.4,1264.2,1270.2,1278.2,1272.4,1266.5,1250.5,1237.5,1259.8,1244.0,1257.3,1289.5,1299.2,1278.8,1294.2,1308.9,1282.6,1286.3,1321.4,1309.5,1335.8,1318.5,1280.2,1294.1,1279.7,1298.9,1293.5,1259.2,1283.3,1287.3,1313.6,1318.2,1318.0,1303.4,1321.6,1339.3,1347.3,1343.4,1329.9,1364.3,1367.3,1344.3,1350.9,1353.9,1350.1,1384.6,1357.2,1374.1,1391.0,1379.9,1364.5,1374.1,1381.5,1380.8,1356.5,1371.5,1358.8,1363.3,1354.9,1355.3,1351.3,1368.5,1362.4,1344.3,1355.8,1367.2,1416.6,1432.0,1429.4,1439.0,1431.0,1467.5,1505.0,1520.2,1535.7,1534.1,1551.5,1543.6,1543.3,1588.5,1620.1,1622.6,1617.7,1652.1,1618.8,1626.5,1577.3,1594.9,1595.6,1635.5,1823.8,1648.6,1669.4,1646.7,1634.4,1622.5,1641.3,1633.1,1674.7,1657.2,1685.6,1707.8,1748.5
602,C,False,121.63,125.4,126.89,128.58,125.01,120.19,118.64,124.2,121.97,126.1,120.47,126.88,132.81,133.61,148.36,174.68,187.9,214.8,236.73,252.64,307.08,320.74,357.06,355.98,373.43,360.25,359.83,367.17,379.47,389.34,402.87,415.44,409.77,413.87,430.09,421.24,421.91,417.93,421.85,438.19,445.51,450.71,441.84,427.87,439.98,432.69,454.42,461.33,467.56,476.96,477.7,464.47,463.72,453.3,464.89,485.16,501.02,513.74,511.28,495.17,478.97,491.68,507.02,536.59,540.96,544.62,549.86,536.97,558.66,623.96,611.48,610.99,615.29,652.45,644.84,654.6,669.14,698.37,690.52,750.49,717.18,742.04,749.33,737.94,734.19,732.25,734.91,720.14,712.24,719.97,726.4,726.12,731.13,841.51,725.32,740.9,730.49,741.24,740.53,736.68,760.52,754.59,776.52,759.82,772.75,774.66,778.29,785.42,790.91,804.2,814.0,814.35,820.1,961.86,810.18,811.52,978.82
603,C,False,630.02,596.94,595.8,594.12,610.07,635.67,598.82,583.95,588.65,621.77,618.86,627.42,637.25,647.15,669.86,655.52,661.65,663.29,686.64,682.11,693.22,717.23,717.21,710.63,714.76,700.22,719.55,721.67,729.42,702.63,700.3,710.46,683.45,702.01,697.46,694.69,700.34,710.41,713.22,683.7,688.69,700.42,687.37,655.91,658.28,649.15,661.55,663.67,661.9,667.77,687.94,693.19,704.62,686.72,682.57,675.56,669.25,695.52,700.76,699.27,719.16,720.1,728.99,741.83,748.37,773.64,764.53,806.08,807.74,833.91,835.63,814.87,846.0,826.26,861.03,846.87,864.81,856.15,872.18,874.16,861.51,862.53,864.37,857.82,859.9,847.47,867.85,873.69,875.74,882.79,877.5,876.45,874.66,888.76,922.84,925.23,930.51,913.32,946.7,929.88,942.17,946.38,962.02,970.76,973.68,953.23,955.89,967.41,978.68,990.81,956.12,954.92,946.57,980.59,950.06,928.32,938.43
604,C,False,786.25,808.93,799.85,792.78,790.93,782.17,766.99,756.85,752.27,746.66,760.95,758.04,760.36,754.57,769.87,772.09,759.79,756.59,768.17,771.79,770.65,770.14,780.06,776.03,792.25,787.43,794.94,802.22,819.55,824.33,822.24,820.77,792.56,781.12,754.3,747.25,735.29,730.24,726.95,721.59,725.6,724.07,718.27,723.32,701.61,692.78,694.95,693.19,677.29,691.07,686.51,697.69,704.69,711.09,700.82,712.08,711.36,719.01,726.62,720.42,714.99,716.13,720.84,729.11,719.48,727.7,719.22,726.41,715.1,706.74,698.52,695.38,686.02,693.96,694.61,684.94,686.37,702.33,702.97,712.23,708.58,709.38,705.95,716.14,714.48,711.83,736.42,728.8,755.72,766.98,770.43,781.46,768.46,760.88,753.98,732.25,711.93,701.41,696.37,688.05,696.26,722.72,690.84,683.09,682.21,665.18,672.51,671.68,660.72,662.9,682.2,657.48,657.31,650.82,650.67,654.64,652.77
605,C,False,350.06,352.85,347.05,348.27,351.61,346.65,339.56,351.23,344.11,343.27,340.39,343.06,344.33,343.14,339.29,340.18,344.79,329.13,325.8,329.6,337.32,330.62,325.84,339.19,340.94,339.54,350.76,353.46,354.98,353.85,360.85,358.42,369.65,383.64,378.92,395.19,392.74,392.26,384.3,374.47,357.53,350.8,335.88,338.38,336.76,350.49,349.26,341.5,335.13,338.34,341.4,350.81,338.98,338.55,350.52,338.66,345.85,339.36,334.39,323.09,323.96,322.63,317.66,303.28,302.64,293.49,294.83,298.21,286.86,280.07,281.06,277.82,279.28,283.66,282.01,288.77,294.9,291.19,287.24,288.91,302.77,300.44,308.64,318.03,321.27,323.38,323.35,320.31,324.95,322.33,316.52,312.08,313.99,303.66,291.16,289.42,292.43,285.57,288.42,286.24,291.14,296.78,303.73,305.78,326.92,331.33,331.88,326.75,318.67,310.48,301.98,296.41,291.15,285.19,295.97,299.63,297.19
606,C,False,4078.9,4105.4,4152.4,4165.7,4201.3,4234.7,4206.8,4239.9,4192.5,4146.4,4112.8,4067.6,4081.9,4027.6,4038.5,4037.8,4046.1,4087.8,4077.4,4053.9,4095.6,4128.9,4080.0,4110.4,4127.0,4171.4,4192.6,4216.9,4193.2,4207.2,4176.5,4206.6,4210.3,4173.7,4163.7,4160.0,4096.1,4115.8,4094.1,4097.7,4127.4,4120.0,4136.2,4143.5,4098.8,4057.1,4037.1,4064.0,4002.3,4018.0,4014.3,4009.4,4045.8,4069.6,4059.9,4070.3,4115.5,4167.4,4197.8,4178.2,4219.5,4240.0,4217.6,4177.1,4146.8,4107.8,4153.9,4181.2,4141.6,4108.7,4138.7,4104.4,4053.3,4045.9,4037.3,4004.8,3986.5,4003.6,3983.0,3932.4,3930.7,3924.2,3915.6,3936.4,3958.4,3947.1,3926.5,3955.5,3923.6,3921.8,3902.8,3869.0,3849.3,3808.7,3842.0,3840.7,3827.4,3829.0,3862.6,3860.5,3903.2,3876.2,3844.0,3863.2,3863.8,3863.7,3867.2,3874.0,3906.5,3949.9,3915.8,3919.7,3993.8,3992.1,4052.2,4057.6,4053.1
607,C,False,2666.7,2679.5,2722.1,2765.1,2743.9,2767.1,2785.8,2760.7,2791.2,2772.9,2778.4,2785.0,2799.2,2765.5,2771.1,2745.4,2753.5,2744.5,2725.0,2707.0,2715.9,2686.3,2701.5,2689.7,2687.0,2648.3,2655.9,2649.2,2645.2,2656.9,2629.2,2673.7,2659.9,2681.5,2713.8,2759.8,2777.9,2831.1,2862.6,2915.1,2893.5,2936.3,2942.1,2968.2,2999.2,2986.8,2918.6,2908.7,2909.9,2849.2,2816.3,2801.7,2795.3,2729.3,2686.7,2678.7,2665.2,2674.5,2652.0,2676.9,2665.9,2667.4,2653.3,2679.8,2679.8,2676.3,2671.4,2641.3,2668.2,2671.1,2676.4,2675.5,2686.3,2696.8,2668.3,2661.8,2674.6,2680.4,2691.3,2687.5,2660.2,2677.6,2679.8,2678.6,2691.9,2681.6,2710.0,2685.8,2722.3,2757.8,2795.2,2794.6,2867.2,2872.0,2889.2,2857.9,2905.1,2931.5,2911.5,2932.4,2948.0,2940.5,2900.6,2880.7,2848.4,2837.3,2848.0,2797.4,2756.3,2788.4,2732.8,2704.4,2706.2,2735.5,2706.9,2748.9,2730.8
