,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35,slf_36,slf_37,slf_38,slf_39,slf_40,slf_41,slf_42,slf_43,slf_44,slf_45,slf_46,slf_47,slf_48,slf_49,slf_50,slf_51,slf_52,slf_53,slf_54,slf_55,slf_56,slf_57,slf_58,slf_59,slf_60,slf_61,slf_62,slf_63,slf_64,slf_65,slf_66,slf_67,slf_68,slf_69,slf_70,slf_71,slf_72,slf_73,slf_74,slf_75,slf_76,slf_77,slf_78,slf_79,slf_80,slf_81,slf_82,slf_83,slf_84,slf_85,slf_86,slf_87,slf_88,slf_89,slf_90,slf_91,slf_92,slf_93,slf_94,slf_95,slf_96,slf_97,slf_98,slf_99,slf_100,slf_101,slf_102,slf_103,slf_104,slf_105,slf_106,slf_107,slf_108,slf_109,slf_110,slf_111,slf_112,slf_113,slf_114,slf_115,slf_116,slf_117,slf_118,slf_119,slf_120
85,M,False,7.3509,7.292,7.0013,6.8245,7.5669,7.3807,7.4915,7.8023,7.8411,7.7612,7.7696,8.0219,8.0382,7.835,8.1536,6.9381,8.1571,8.2525,8.2027,8.0439,8.4981,8.6936,8.6626,8.6734,8.9292,9.0157,8.7193,8.6403,8.8295,8.7853,8.7087,8.5263,8.5094,8.7135,8.6969,7.1956,8.5659,7.124,7.2218,7.2402,7.2453,7.1927,7.3522,7.2934,8.9311,7.1804,7.3468,7.4056,7.4259,7.4339,7.3027,7.4779,7.4429,7.3459,7.3776,7.3897,7.4158,7.6025,7.6123,7.4779,7.3044,7.2907,7.428,9.0562,7.5134,9.328,9.1319,9.5104,9.2465,9.1338,8.9879,8.8677,8.6794,8.6008,8.8682,9.015,9.7446,9.6991,9.6585,9.027,9.183,9.0477,8.9872,9.3026,9.5612,9.8385,10.068,10.333,10.275,10.043,10.68,10.658,10.585,10.65,10.81,10.996,11.147,11.093,11.357,11.463,11.547,11.592,11.873,12.146,11.911,12.108,12.084,11.916,11.983,12.237,12.224,12.179,12.074,12.146,12.28,12.381,12.383,12.531,12.44,12.433
86,M,True,44.402,42.593,44.829,46.027,42.702,44.085,42.68,43.503,42.852,43.139,42.361,40.969,38.079,39.658,39.197,41.243,40.783,37.267,36.82,40.538,36.784,41.596,37.661,37.074,40.929,46.464,36.548,47.088,37.436,39.629,36.562,43.726,37.021,41.734,35.886,42.798,44.913,44.453,38.296,43.531,43.494,42.698,44.214,44.308,34.648,33.928,44.579,32.449,33.759,33.751,34.982,35.188,34.761,35.041,32.297,32.798,33.062,32.196,34.806,33.74,31.659,42.074,41.084,30.402,30.634,32.688,33.839,31.937,33.89,31.388,40.299,40.719,41.556,33.058,42.007,40.689,36.864,39.293,37.774,38.363,38.26,39.445,56.173,46.77,39.429,39.282,45.576,40.983,43.403,43.734,42.851,41.131,42.379,40.219,41.788,40.309,39.887,40.311,40.263,36.584,36.252,36.123,36.121,36.404,36.601,36.578,36.669,36.663,36.674,36.578,36.132,36.258,36.193,35.535,35.614,35.772,35.524,35.459,35.478,35.75
87,M,False,42.698,44.214,44.308,34.648,33.928,44.579,32.449,33.759,33.751,34.982,35.188,34.761,35.041,32.297,32.798,33.062,32.196,34.806,33.74,31.659,42.074,41.084,30.402,30.634,32.688,33.839,31.937,33.89,31.388,40.299,40.719,41.556,33.058,42.007,40.689,36.864,39.293,37.774,38.363,38.26,39.445,56.173,46.77,39.429,39.282,45.576,40.983,43.403,43.734,42.851,41.131,42.379,40.219,41.788,40.309,39.887,40.311,40.263,36.584,36.252,36.123,36.121,36.404,36.601,36.578,36.669,36.663,36.674,36.578,36.132,36.258,36.193,35.535,35.614,35.772,35.524,35.459,35.478,35.75,35.357,35.514,35.253,35.764,35.273,35.255,35.334,34.908,34.979,34.401,34.105,33.988,33.859,34.139,34.059,33.955,33.806,33.631,33.358,33.368,33.092,33.252,33.232,32.928,32.636,32.487,32.455,32.222,32.303,32.403,32.156,32.18,32.221,31.909,31.72,31.587,31.348,31.338,31.41,31.293,31.171
88,M,False,31.937,33.89,31.388,40.299,40.719,41.556,33.058,42.007,40.689,36.864,39.293,37.774,38.363,38.26,39.445,56.173,46.77,39.429,39.282,45.576,40.983,43.403,43.734,42.851,41.131,42.379,40.219,41.788,40.309,39.887,40.311,40.263,36.584,36.252,36.123,36.121,36.404,36.601,36.578,36.669,36.663,36.674,36.578,36.132,36.258,36.193,35.535,35.614,35.772,35.524,35.459,35.478,35.75,35.357,35.514,35.253,35.764,35.273,35.255,35.334,34.908,34.979,34.401,34.105,33.988,33.859,34.139,34.059,33.955,33.806,33.631,33.358,33.368,33.092,33.252,33.232,32.928,32.636,32.487,32.455,32.222,32.303,32.403,32.156,32.18,32.221,31.909,31.72,31.587,31.348,31.338,31.41,31.293,31.171,31.332,31.376,31.437,31.171,31.341,31.573,31.389,31.421,31.331,31.194,31.162,31.161,30.828,31.041,31.116,30.691,30.964,30.805,30.844,30.447,30.623,30.821,30.812,30.687,30.715,30.734
89,M,True,29.798,29.63,29.657,29.408,29.568,29.298,29.257,29.146,29.014,28.771,29.012,28.616,28.893,28.754,28.678,28.92,28.74,28.663,28.61,28.657,28.563,28.72,28.519,28.283,28.353,28.305,28.338,28.506,28.547,28.493,28.654,28.451,28.486,28.626,28.703,28.336,28.242,28.033,28.2,28.195,28.052,28.165,28.174,28.41,28.104,17.184,17.387,17.449,28.169,28.053,28.104,28.113,28.019,28.12,28.02,17.018,16.995,28.009,27.955,28.061,17.575,17.586,17.52,17.644,17.708,17.802,28.733,17.715,28.61,28.571,28.361,28.348,28.283,17.731,28.351,28.403,28.329,28.403,17.913,17.828,18.013,17.861,17.938,17.988,17.753,17.682,17.748,28.483,28.542,28.524,28.615,18.083,28.724,28.481,17.842,28.671,28.75,28.555,28.556,17.991,17.979,28.478,28.484,18.149,28.719,17.856,28.568,17.657,17.928,28.288,28.625,28.515,28.482,28.623,28.534,28.494,28.044,28.366,28.131,28.148
90,M,False,28.92,28.74,28.663,28.61,28.657,28.563,28.72,28.519,28.283,28.353,28.305,28.338,28.506,28.547,28.493,28.654,28.451,28.486,28.626,28.703,28.336,28.242,28.033,28.2,28.195,28.052,28.165,28.174,28.41,28.104,17.184,17.387,17.449,28.169,28.053,28.104,28.113,28.019,28.12,28.02,17.018,16.995,28.009,27.955,28.061,17.575,17.586,17.52,17.644,17.708,17.802,28.733,17.715,28.61,28.571,28.361,28.348,28.283,17.731,28.351,28.403,28.329,28.403,17.913,17.828,18.013,17.861,17.938,17.988,17.753,17.682,17.748,28.483,28.542,28.524,28.615,18.083,28.724,28.481,17.842,28.671,28.75,28.555,28.556,17.991,17.979,28.478,28.484,18.149,28.719,17.856,28.568,17.657,17.928,28.288,28.625,28.515,28.482,28.623,28.534,28.494,28.044,28.366,28.131,28.148,28.205,28.367,28.186,28.179,28.157,28.097,27.991,28.035,28.16,28.365,28.275,28.264,28.604,28.78,28.572
91,M,False,12.24,16.508,16.263,16.043,16.482,15.976,15.844,15.835,15.737,15.88,15.837,14.863,15.062,11.214,14.755,14.399,14.116,13.242,13.118,13.289,13.057,13.227,13.061,13.14,13.201,13.223,13.459,13.261,13.184,13.319,13.06,12.844,12.744,12.665,10.208,12.816,12.631,12.548,12.534,12.74,12.808,12.688,12.434,12.258,12.346,12.423,12.518,12.543,12.478,12.562,12.673,9.7394,10.463,12.338,12.599,12.709,12.71,12.641,12.539,12.467,12.332,12.096,11.958,12.138,11.901,11.984,12.17,12.027,12.166,12.143,12.161,12.193,12.299,12.397,12.272,12.178,12.047,12.094,12.013,12.085,12.088,12.136,12.058,12.041,12.017,11.921,11.99,11.923,11.967,12.059,11.691,11.568,11.472,11.519,11.439,11.517,11.482,11.576,11.534,11.532,11.231,11.23,11.125,11.081,11.236,11.408,11.159,11.258,11.041,11.343,11.381,11.218,11.134,11.101,11.136,11.311,11.257,11.308,11.215,11.435
92,M,False,29.779,29.622,29.826,29.779,30.08,30.04,30.296,30.427,30.47,30.094,30.64,30.479,30.868,30.372,30.331,30.182,30.426,30.641,29.818,29.052,28.512,27.886,27.897,27.603,27.558,27.522,27.558,28.538,28.507,28.448,28.161,28.156,28.327,28.049,28.104,27.811,27.979,27.431,26.92,27.153,27.462,27.119,26.18,25.408,24.457,24.378,24.356,23.681,24.09,23.369,23.571,23.322,22.972,22.873,22.693,22.894,22.622,22.453,22.577,22.481,22.633,22.663,22.92,22.937,22.769,22.436,22.652,22.347,23.79,22.568,22.872,23.289,23.512,23.005,22.827,22.901,22.999,23.457,23.388,23.558,23.692,23.772,23.667,23.221,23.05,22.854,23.012,23.075,23.104,22.507,22.242,22.827,23.075,22.979,22.805,23.044,22.884,22.876,22.947,23.099,23.395,23.378,23.146,25.214,23.853,23.18,23.053,23.194,23.538,23.74,23.343,27.649,24.509,61.541,27.031,23.829,25.354,25.812,28.147,28.661
93,M,True,7.8696,8.9065,8.7271,8.9379,9.0298,10.273,9.3849,9.8333,10.027,9.4404,9.5281,9.3301,9.7095,9.511,9.7694,9.9273,9.7171,9.3677,9.3353,9.4269,9.4366,9.1029,9.0183,8.6037,8.2079,7.561,7.9211,7.6862,7.8255,7.6026,7.2406,7.0835,7.2172,7.0705,7.3799,7.1351,6.6928,7.1447,7.1552,6.8626,7.0536,7.0841,6.7339,6.7102,6.453,6.742,6.0925,6.2169,6.1134,5.9917,6.1117,5.6429,5.4891,5.9828,5.7262,5.7603,5.6923,5.9749,6.1429,5.7864,5.9106,5.9958,6.1632,6.1964,6.103,5.9664,5.8329,6.0675,6.0122,6.2233,6.4293,6.2044,6.0783,6.1177,6.1859,6.0956,6.0371,6.0326,5.8799,5.8271,6.1034,6.1526,5.9407,6.0077,5.9413,6.3093,6.3883,6.2191,6.1103,6.2698,6.014,6.2111,6.0112,5.9894,6.1394,6.2735,6.1726,6.1919,6.1566,6.1493,6.325,6.4647,6.4954,6.2812,6.4099,6.5332,6.4657,6.599,6.4471,6.4097,6.4513,6.4222,6.3535,6.486,6.6431,6.507,6.6418,6.8602,6.7936,6.8545
94,M,True,13.82,13.667,13.282,13.539,13.281,12.999,13.591,12.958,12.877,11.636,12.693,12.392,12.091,12.91,12.821,12.872,12.943,12.494,12.565,12.089,12.439,13.931,14.363,12.472,11.953,12.059,11.678,11.851,11.643,14.652,11.831,11.481,11.064,10.854,10.374,10.282,10.294,10.064,10.505,10.305,10.147,10.073,10.034,9.8744,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927
95,M,False,13.667,13.282,13.539,13.281,12.999,13.591,12.958,12.877,11.636,12.693,12.392,12.091,12.91,12.821,12.872,12.943,12.494,12.565,12.089,12.439,13.931,14.363,12.472,11.953,12.059,11.678,11.851,11.643,14.652,11.831,11.481,11.064,10.854,10.374,10.282,10.294,10.064,10.505,10.305,10.147,10.073,10.034,9.8744,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927,6.8695
96,M,False,12.943,12.494,12.565,12.089,12.439,13.931,14.363,12.472,11.953,12.059,11.678,11.851,11.643,14.652,11.831,11.481,11.064,10.854,10.374,10.282,10.294,10.064,10.505,10.305,10.147,10.073,10.034,9.8744,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927,6.8695,6.8486,6.838,6.9308,6.9431,6.9914,7.0002,6.9761,6.8364,7.0274,6.3996,6.3212,6.2999,6.2253,6.31,6.4024
97,M,True,11.678,11.851,11.643,14.652,11.831,11.481,11.064,10.854,10.374,10.282,10.294,10.064,10.505,10.305,10.147,10.073,10.034,9.8744,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927,6.8695,6.8486,6.838,6.9308,6.9431,6.9914,7.0002,6.9761,6.8364,7.0274,6.3996,6.3212,6.2999,6.2253,6.31,6.4024,6.3143,6.253,6.5876,6.5863,6.3931,6.3453,6.4807,6.6183,6.7598,6.5545
98,M,False,11.064,10.854,10.374,10.282,10.294,10.064,10.505,10.305,10.147,10.073,10.034,9.8744,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927,6.8695,6.8486,6.838,6.9308,6.9431,6.9914,7.0002,6.9761,6.8364,7.0274,6.3996,6.3212,6.2999,6.2253,6.31,6.4024,6.3143,6.253,6.5876,6.5863,6.3931,6.3453,6.4807,6.6183,6.7598,6.5545,5.4491,7.0448,7.109,7.1218,6.8063,6.8011
99,M,False,9.692,9.8554,9.9123,9.7248,9.5802,9.3475,9.1112,9.0781,9.4841,8.8207,9.3351,9.0459,9.0899,9.2637,9.2498,9.4261,9.5682,9.3443,9.1183,9.5314,9.4627,9.0943,9.355,9.3144,9.2174,9.2797,9.185,9.1311,9.1241,9.0111,9.2609,8.9799,8.6686,8.817,8.7209,8.4692,8.6718,8.5497,8.0017,8.3814,8.3518,8.4121,8.2542,7.799,7.7132,7.5826,7.6332,7.665,7.4874,7.7298,7.7173,7.5602,7.4639,7.4364,7.5583,7.496,7.2058,6.7215,6.9656,7.0119,6.9208,7.2604,7.3354,7.36,7.4202,7.3534,7.2736,7.1389,7.0725,7.1005,6.9514,6.9384,6.9873,6.9946,7.0093,6.927,6.8695,6.8486,6.838,6.9308,6.9431,6.9914,7.0002,6.9761,6.8364,7.0274,6.3996,6.3212,6.2999,6.2253,6.31,6.4024,6.3143,6.253,6.5876,6.5863,6.3931,6.3453,6.4807,6.6183,6.7598,6.5545,5.4491,7.0448,7.109,7.1218,6.8063,6.8011,6.7412,6.6831,6.683,6.8061,6.913,7.0739,7.1297,7.0675,7.1801,7.2437,7.1832,7.3005
100,M,False,6.4447,14.977,14.151,14.553,14.605,14.575,6.7409,6.7514,6.5861,6.5287,14.554,14.597,14.539,14.498,14.595,14.522,6.5935,6.666,6.4738,6.4208,6.5763,6.6027,6.4847,14.217,14.437,14.503,14.246,6.3612,14.27,14.208,6.6358,6.7374,14.299,14.266,14.288,14.451,14.438,7.2171,7.2153,7.4295,7.5668,7.3686,6.8961,7.0335,7.3002,7.4151,7.5525,7.2858,7.5648,7.6216,7.6774,7.7491,7.728,7.8067,7.4465,7.5892,7.5782,7.8555,14.29,14.383,14.6,14.417,8.2407,8.4376,8.1156,8.2664,8.0154,7.7914,7.7884,8.2565,7.7866,7.9258,8.4666,8.3957,8.3622,8.5967,8.6746,9.1233,8.7273,8.9487,8.4056,8.758,8.7996,8.9361,9.1064,8.8682,9.1297,9.0537,9.4467,9.4162,9.2801,9.4366,9.4373,9.5171,9.2663,9.4072,9.667,9.6856,9.7788,9.6786,9.6415,9.9157,9.5608,9.6149,9.492,9.5303,9.7189,9.6181,9.756,10.143,10.209,10.34,10.341,10.391,10.154,10.432,10.303,10.137,10.297,10.272
101,M,True,15.973,15.833,16.0,15.996,15.69,15.095,15.875,15.297,16.02,16.174,16.038,15.922,15.778,15.614,15.877,15.951,15.916,16.173,16.236,16.062,15.967,16.174,16.233,16.228,15.972,16.151,15.496,15.392,16.285,16.054,15.914,15.382,15.154,15.43,15.818,15.9,15.658,15.987,15.244,15.537,15.748,15.946,15.781,16.082,16.041,15.653,15.631,15.428,15.162,15.085,15.236,14.816,14.792,14.903,14.973,14.946,14.912,14.796,15.006,14.838,14.771,14.711,14.569,14.753,14.786,14.567,14.621,14.61,14.508,14.327,14.094,14.167,14.264,13.789,14.311,14.066,13.896,14.112,14.145,14.208,14.183,14.084,14.183,14.033,14.171,13.664,13.798,13.733,13.809,13.943,14.169,13.533,13.983,14.072,13.568,13.597,13.8,13.579,13.543,13.456,13.325,13.357,13.261,13.281,13.483,13.391,13.484,13.139,13.172,13.212,13.219,13.184,13.214,13.392,13.393,13.176,13.217,13.119,12.919,12.993
102,M,False,39.467,39.891,40.414,40.699,40.114,40.936,40.428,39.472,39.842,40.032,41.896,40.872,41.828,41.667,40.324,39.794,39.691,41.026,41.257,39.389,38.508,39.55,39.55,38.804,38.39,39.526,38.74,39.17,39.904,40.434,39.162,39.217,38.693,37.635,36.806,36.979,36.565,37.146,36.924,37.949,36.285,37.076,36.466,36.612,37.252,37.185,37.592,38.288,38.511,38.603,38.673,39.129,39.275,39.627,39.744,39.746,41.033,40.739,40.55,40.633,40.193,39.889,40.095,32.871,39.354,39.474,40.905,41.161,41.392,43.092,42.348,42.948,42.564,42.839,43.147,43.021,42.822,42.756,42.77,44.094,43.5,43.348,43.601,43.015,42.089,42.887,41.371,42.012,42.308,41.425,42.135,41.821,41.199,41.339,39.717,33.26,41.477,40.963,33.87,34.425,33.854,40.582,41.827,34.0,40.394,40.891,39.311,39.557,39.377,42.649,40.859,43.673,43.838,41.244,42.588,43.281,43.706,43.546,43.14,43.333
103,M,True,2.0655,4.8351,1.8315,2.1235,1.3948,1.2021,1.7702,2.9492,6.3447,2.0729,89.497,0.0,8.7856,8.9086,10.401,13.579,25.192,24.488,12.64,10.836,11.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.935,0.0,4.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8928,0.0,11.829,0.0,85.034,52.448,9.8631,0.0,11.366,0.0,23.908,0.0,55.545,103.63,7.0825,53.47,16.36,0.0,13.429,22.609,14.463,49.743,8.7792,16.356,20.384,144.76,0.0,0.0,151.0,184.79,144.54,105.96,0.0,153.07,0.0,0.0,0.0,67.869,157.41,2.1782,55.86,2.3685,2.7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1376,0.0,3.1993,3.362,0.0,0.0,0.0,0.0,0.0,0.0
104,M,False,0.0,0.0,0.0,0.0,0.0,55.935,0.0,4.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8928,0.0,11.829,0.0,85.034,52.448,9.8631,0.0,11.366,0.0,23.908,0.0,55.545,103.63,7.0825,53.47,16.36,0.0,13.429,22.609,14.463,49.743,8.7792,16.356,20.384,144.76,0.0,0.0,151.0,184.79,144.54,105.96,0.0,153.07,0.0,0.0,0.0,67.869,157.41,2.1782,55.86,2.3685,2.7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1376,0.0,3.1993,3.362,0.0,0.0,0.0,0.0,0.0,0.0,10.266,9.9529,7.4824,7.7657,66.864,62.935,63.927,62.312,60.12,60.032,58.224,55.279,60.931,59.54,59.586,23.504,56.793,54.881,51.296,16.475,18.555,47.484,46.178,46.592,22.827,24.912
105,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1376,0.0,3.1993,3.362,0.0,0.0,0.0,0.0,0.0,0.0,10.266,9.9529,7.4824,7.7657,66.864,62.935,63.927,62.312,60.12,60.032,58.224,55.279,60.931,59.54,59.586,23.504,56.793,54.881,51.296,16.475,18.555,47.484,46.178,46.592,22.827,24.912,23.663,32.857,31.798,33.267,33.846,33.162,32.835,31.781,32.403,31.637,31.64,31.16,32.558,32.654,34.053,34.662,33.438,33.136,32.75,32.332,32.652,31.529,30.081,30.945,31.041,30.379,30.08,27.733,26.741,26.481,27.014,24.4,21.518,21.33,21.366,21.614,21.959,21.662,21.64,21.497,21.374,21.055,21.114,20.879,20.905,20.983,22.279,21.997,21.671,21.53,21.498,22.352,22.314,22.071,22.162,22.298,22.25,22.216,22.589,23.247,22.774,22.771,22.923,23.389,23.114,23.251,23.26,23.242,22.595
106,M,True,25.965,26.095,26.207,26.718,27.157,25.961,26.041,26.78,26.508,26.022,26.501,27.012,27.526,27.09,27.884,27.941,28.727,28.568,34.511,34.446,34.204,34.068,34.095,33.784,34.309,34.448,33.931,33.984,34.165,33.994,34.115,33.669,34.155,34.021,33.473,33.8,33.953,33.894,33.703,33.469,32.967,33.737,34.731,33.925,33.615,33.827,33.265,33.598,33.895,33.965,33.358,33.363,33.41,33.236,33.228,32.811,32.564,32.711,32.241,32.401,31.561,31.004,31.476,31.626,32.32,32.233,32.742,33.154,33.772,33.451,33.033,33.778,33.172,33.131,34.239,34.653,29.728,29.01,28.975,28.93,28.683,28.159,28.291,28.632,27.874,28.412,28.537,28.017,28.425,28.172,27.911,28.22,27.968,27.629,27.737,28.11,28.391,28.202,29.12,28.969,28.917,29.145,29.128,29.201,28.961,28.848,28.302,28.364,28.247,27.283,26.761,27.527,27.311,27.098,27.226,27.246,27.442,27.53,27.893,28.082
107,M,False,34.165,33.994,34.115,33.669,34.155,34.021,33.473,33.8,33.953,33.894,33.703,33.469,32.967,33.737,34.731,33.925,33.615,33.827,33.265,33.598,33.895,33.965,33.358,33.363,33.41,33.236,33.228,32.811,32.564,32.711,32.241,32.401,31.561,31.004,31.476,31.626,32.32,32.233,32.742,33.154,33.772,33.451,33.033,33.778,33.172,33.131,34.239,34.653,29.728,29.01,28.975,28.93,28.683,28.159,28.291,28.632,27.874,28.412,28.537,28.017,28.425,28.172,27.911,28.22,27.968,27.629,27.737,28.11,28.391,28.202,29.12,28.969,28.917,29.145,29.128,29.201,28.961,28.848,28.302,28.364,28.247,27.283,26.761,27.527,27.311,27.098,27.226,27.246,27.442,27.53,27.893,28.082,28.059,27.832,27.318,26.861,27.119,27.345,27.458,27.71,27.634,27.741,28.54,29.259,29.128,28.706,28.343,28.615,28.584,28.355,28.786,28.414,29.067,29.505,30.375,28.872,28.663,29.254,29.199,29.199
108,M,True,30.408,30.713,31.495,32.162,31.653,31.145,32.038,32.291,32.565,32.764,32.297,32.208,33.742,33.434,33.407,32.973,33.394,33.894,33.805,33.358,33.409,33.572,33.8,33.714,33.404,37.32,37.519,38.227,38.345,37.737,38.315,38.194,38.758,38.54,38.923,39.315,39.4,39.884,39.281,40.016,40.463,40.868,41.385,41.334,40.884,41.648,41.428,41.277,42.606,42.301,41.8,42.123,43.179,43.182,43.06,43.113,43.21,43.459,43.666,43.779,42.811,43.605,43.358,43.141,43.994,43.43,44.22,43.856,43.403,42.791,44.115,43.48,43.216,43.123,42.45,42.417,42.65,42.816,42.595,42.352,42.97,42.411,42.691,42.651,42.324,42.775,42.726,43.466,43.14,42.918,43.351,42.982,43.486,43.608,43.624,43.373,43.168,43.61,43.767,43.904,44.355,43.667,43.265,42.838,43.296,43.078,42.415,42.22,42.169,42.589,42.144,42.82,42.823,42.957,42.263,42.285,42.069,41.917,42.329,42.819
109,M,False,37.519,38.227,38.345,37.737,38.315,38.194,38.758,38.54,38.923,39.315,39.4,39.884,39.281,40.016,40.463,40.868,41.385,41.334,40.884,41.648,41.428,41.277,42.606,42.301,41.8,42.123,43.179,43.182,43.06,43.113,43.21,43.459,43.666,43.779,42.811,43.605,43.358,43.141,43.994,43.43,44.22,43.856,43.403,42.791,44.115,43.48,43.216,43.123,42.45,42.417,42.65,42.816,42.595,42.352,42.97,42.411,42.691,42.651,42.324,42.775,42.726,43.466,43.14,42.918,43.351,42.982,43.486,43.608,43.624,43.373,43.168,43.61,43.767,43.904,44.355,43.667,43.265,42.838,43.296,43.078,42.415,42.22,42.169,42.589,42.144,42.82,42.823,42.957,42.263,42.285,42.069,41.917,42.329,42.819,43.585,42.867,42.773,42.866,42.71,42.134,41.993,42.004,41.967,42.557,42.764,42.527,42.885,42.369,42.886,42.417,42.092,41.632,41.908,42.417,41.852,42.114,42.442,41.739,41.219,41.623
