,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50,MEANJZD_51,MEANJZD_52,MEANJZD_53,MEANJZD_54,MEANJZD_55,MEANJZD_56,MEANJZD_57,MEANJZD_58,MEANJZD_59,MEANJZD_60,MEANJZD_61,MEANJZD_62,MEANJZD_63,MEANJZD_64,MEANJZD_65,MEANJZD_66,MEANJZD_67,MEANJZD_68,MEANJZD_69,MEANJZD_70,MEANJZD_71,MEANJZD_72,MEANJZD_73,MEANJZD_74,MEANJZD_75,MEANJZD_76,MEANJZD_77,MEANJZD_78,MEANJZD_79,MEANJZD_80,MEANJZD_81,MEANJZD_82,MEANJZD_83,MEANJZD_84,MEANJZD_85,MEANJZD_86,MEANJZD_87,MEANJZD_88,MEANJZD_89,MEANJZD_90,MEANJZD_91,MEANJZD_92,MEANJZD_93,MEANJZD_94,MEANJZD_95,MEANJZD_96,MEANJZD_97,MEANJZD_98,MEANJZD_99,MEANJZD_100,MEANJZD_101,MEANJZD_102,MEANJZD_103,MEANJZD_104,MEANJZD_105,MEANJZD_106,MEANJZD_107,MEANJZD_108,MEANJZD_109,MEANJZD_110,MEANJZD_111,MEANJZD_112,MEANJZD_113,MEANJZD_114,MEANJZD_115,MEANJZD_116,MEANJZD_117,MEANJZD_118,MEANJZD_119
19,X,False,0.47934,0.5576,0.6568,0.60961,0.4609,0.45168,0.44165,0.37677,0.3715,0.089552,0.18856,0.27343,0.39926,0.3732,0.51876,0.14988,0.44153,0.51257,0.56659,0.28125,0.4515,0.45759,0.38624,0.59356,0.34419,0.41341,0.58883,0.43112,0.51458,0.3902,0.36687,0.4111,0.40164,0.53999,0.35944,0.47544,0.40605,0.53249,0.44966,0.30593,0.38582,0.37206,0.43061,0.47368,0.39342,0.36193,0.32615,0.37065,0.34629,0.43439,0.36563,0.45435,0.40626,0.48248,0.4738,0.48948,0.49258,0.4693,0.43821,0.52209,0.61691,0.55878,0.56648,0.52528,0.62503,0.53047,0.50435,0.43479,0.47029,0.37835,0.35143,0.42283,0.38987,0.44557,0.3722,0.35589,0.28529,0.23752,0.23042,0.2682,0.40724,0.33291,0.37698,0.31052,0.25687,0.19871,0.221,0.22302,0.29966,0.33763,0.35133,0.27784,0.2968,0.41415,0.16952,0.37658,0.33198,0.20458,0.25774,0.4295,0.40102,0.3998,0.34962,0.39858,0.3271,0.31218,0.38786,0.30915,0.28629,0.30365,0.29367,0.33169,0.28783,0.22107,0.27483,0.29303,0.20985,0.19189,0.23993
20,X,False,-0.034101,-0.085632,-0.07016,-0.061271,-0.057418,-0.022381,-0.037742,-0.036803,-0.0062619,-0.025456,-0.035737,-0.040104,-0.043066,-0.015805,-0.010335,-0.029783,-0.0086417,-0.021808,-0.0061853,-0.0094178,-0.010536,-0.061046,-0.00077461,-0.0073396,-0.045683,-0.019932,-0.015891,0.0082186,-0.029097,-0.017199,-0.024281,-0.035833,-0.019792,-0.034613,-0.050479,-0.032291,-0.018602,-0.017478,-0.042137,-0.011959,-0.02355,-0.021816,-0.00066774,-0.017877,-0.014176,-0.012731,-0.021472,0.0051572,-0.048672,-0.004224,-0.0094856,-0.029527,-0.052563,-0.065306,-0.046259,-0.040484,-0.039568,-0.031639,-0.039085,-0.024061,-0.027702,-0.053101,-0.040225,-0.0312,-0.025756,-0.024429,-0.027678,-0.032654,0.0081747,-0.0054293,-0.0047798,-0.0060611,-0.02083,-0.031538,-0.0053742,0.010442,-0.013776,-0.026526,-0.026523,-0.015586,-0.02905,-0.040213,-0.052076,-0.047506,-0.04536,-0.027854,-0.034219,-0.024143,-0.023753,-0.036329,-0.010851,0.026469,0.0055979,0.0070365,0.016176,0.011418,0.0024348,0.010203,0.025946,0.025275,0.021444,0.025955,-0.0003092,0.0062443,0.0015395,0.030564,0.030383,0.014008,0.017814,0.011001,-0.0032998,-0.0077448,0.014357,-0.030463,0.0018156,-0.0060407,0.0026083,-0.00089826,0.0079403
21,X,True,0.066035,0.052623,0.059599,0.079203,0.06265,0.060347,0.052164,0.043123,0.024953,0.0078262,0.028874,0.0078338,0.022716,0.013335,0.023492,0.024884,0.030265,0.024482,0.041105,0.023345,0.039751,0.05897,0.054661,0.057661,0.052768,0.068973,0.031362,0.012875,0.014537,0.021415,0.0094911,0.0027217,0.0017662,-0.0075301,0.0081604,-0.025096,-0.036817,-0.018885,-0.023987,-0.022079,-0.021605,-0.019753,-0.029757,-0.022821,-0.013727,-0.01598,-0.041847,-0.03227,-0.036824,-0.018615,-0.0099651,-0.030043,-0.010837,-0.011643,-0.01341,-0.035235,-0.03183,-0.035643,-0.037387,-0.029911,-0.037971,-0.058064,-0.042802,-0.038652,-0.01675,-0.0069703,-0.011394,-0.011258,0.001826,0.004317,-0.0073291,-0.0066916,0.0056988,0.020046,0.020272,0.0003362,-0.0062946,0.024636,0.012125,0.012984,0.0089013,0.0083189,0.007979,-0.0025443,0.0014634,-0.015601,-0.026448,-0.055274,-0.041042,-0.030717,-0.048781,-0.037172,-0.0204,-0.0075962,0.0010003,0.033048,0.027734,0.034445,0.018567,0.046273,0.055155,0.057046,0.030495,0.039892,0.040978,0.035233,0.036393,0.028278,0.018855,-0.0011407,0.0096349,0.011659,0.018529,0.0086544,0.030554,0.030496,0.017832,-0.012842,-0.008177
22,X,False,0.017255,0.02227,0.0038469,0.018414,0.050084,0.02439,0.0077247,0.050562,0.033122,-0.016582,-0.033473,-0.045625,-0.044603,-0.10918,-0.089248,-0.068803,-0.09018,-0.023757,-0.073326,-0.045971,-0.014258,-0.087789,-0.051315,-0.042204,-0.058955,0.0085888,0.0006062,-0.030914,-0.056593,-0.026311,0.015975,0.027159,-0.017911,0.0078271,-0.015619,-0.014726,-0.010062,0.011705,-0.018174,-0.025896,0.0056398,-0.058098,-0.078665,-0.014574,-0.036376,-0.084468,-0.040257,-0.0034717,-0.053031,-0.084717,-0.12408,-0.10376,-0.085239,-0.061952,-0.053791,-0.030906,0.037302,-0.035435,-0.0032675,0.040314,0.067394,0.096764,0.053586,0.09373,0.084449,0.073442,0.05088,0.1003,0.11618,0.081016,0.080014,0.069285,0.043276,0.09186,0.042201,0.086811,0.05109,-0.0054978,0.026902,0.016471,0.01406,-0.015691,0.0064623,0.018271,0.035452,-0.0060747,0.025936,0.037917,0.022014,0.017237,-0.0021377,0.014097,0.013106,0.022365,0.021133,-0.016146,0.037782,0.064921,0.042698,0.067784,0.040115,0.048793,0.061859,0.039423,0.048829,0.073137,-0.0037615,0.10141,0.10592,0.10367,0.12844,0.067015,0.052602,0.10344,-0.0069314,0.052897,0.045346,-0.0057066,0.021459
23,X,False,0.21326,0.19875,0.21198,0.21443,0.19487,0.1817,0.18079,0.21317,0.18793,0.20279,0.18997,0.19492,0.17842,0.19499,0.19013,0.22452,0.20173,0.19721,0.19685,0.19841,0.22342,0.21221,0.2031,0.2051,0.21651,0.24433,0.22766,0.25235,0.25236,0.26552,0.26659,0.27892,0.27592,0.28757,0.28018,0.25293,0.25953,0.24486,0.24756,0.21223,0.20784,0.23617,0.21781,0.18501,0.20091,0.1944,0.18857,0.17772,0.18052,0.2057,0.1985,0.22631,0.21575,0.22317,0.22594,0.20091,0.2432,0.22994,0.23489,0.19403,0.20518,0.20754,0.20184,0.19588,0.19356,0.17519,0.22339,0.20811,0.21046,0.18094,0.20006,0.1829,0.19954,0.18434,0.17841,0.16149,0.15992,0.13012,0.13165,0.13476,0.14667,0.152,0.12731,0.13752,0.10927,0.14402,0.14483,0.14537,0.16043,0.16618,0.17411,0.16923,0.18477,0.14149,0.175,0.16193,0.16962,0.18377,0.13997,0.12721,0.16277,0.14272,0.17112,0.15672,0.1272,0.13458,0.10458,0.12255,0.088675,0.10195,0.10397,0.123,0.10896,0.10876,0.094523,0.08269,0.10598,0.091175,0.072216
24,M,False,-0.13928,-0.12102,-0.20535,-0.09096,-0.16092,-0.15269,-0.107,-0.12717,-0.085642,-0.21272,-0.11218,-0.15,-0.13291,-0.40174,-0.22082,-0.17005,-0.12251,-0.18786,-0.2135,-0.20275,-0.23251,-0.14951,0.087359,-0.25801,-0.068223,-0.16278,0.066432,0.067001,-0.049297,-0.053346,0.064941,0.058778,0.027984,0.0046713,0.087207,0.092341,0.1534,-0.010928,-0.0741,0.21127,0.060393,-0.081612,0.092314,0.26272,0.21337,0.19375,0.008574,0.1895,0.15281,0.22598,0.19706,0.31164,0.1816,0.2446,0.048846,0.14159,0.27351,0.29038,0.033862,0.04628,0.07131,0.015614,0.051667,0.020212,0.084984,0.17477,0.050058,0.10422,0.046018,0.14859,-0.12759,0.065535,0.015134,-0.070859,-0.060557,0.080298,0.078979,0.21874,-0.03629,0.0070952,0.015628,-0.0058684,0.1803,0.22648,0.13809,0.026522,0.017922,0.0086875,-0.095302,-0.078696,-0.063481,-0.10459,-0.037646,-0.019847,-0.084633,0.016819,-0.047769,-0.0098185,0.060387,0.047869,-0.069174,-0.044013,-0.056682,0.042251,-0.039699,-0.068117,-0.019507,-0.10742,0.046831,-0.077007,-0.062124,-0.078953,0.019655,-0.057161,-0.076452,-0.085775,0.027953,-0.072843,-0.079331
25,M,False,-0.36592,-0.74456,-0.83645,-0.61915,-0.503,-0.64891,-0.59689,-0.51658,-0.37667,-0.44262,-0.16737,-0.46,-0.20058,-0.52103,-0.29548,-0.27684,0.071988,-0.11309,-0.058413,-0.14409,-0.32327,-0.21659,-0.10978,-0.26472,-0.0010643,-0.05892,0.01855,-0.18969,0.16627,0.17392,0.17857,0.18194,0.2103,-0.055865,0.23997,-0.0068269,0.15085,0.10899,-0.16934,0.038482,-0.041093,0.19556,-0.049971,-0.013048,-0.05083,0.051812,-0.14197,-0.1675,0.034178,-0.017012,0.0096505,0.065778,-0.0025138,-0.05528,0.21954,0.00074106,0.20131,0.28133,-0.050638,0.078512,0.0040245,-0.13639,-0.024841,0.039441,0.025752,0.046045,0.010702,0.12961,-0.078252,-0.047448,-0.06821,-0.052925,0.079134,-0.046085,0.0098121,0.056914,0.050113,-0.11128,0.066126,-0.060613,0.03726,0.055766,0.023648,-0.058564,0.14091,0.08755,0.18651,-0.060362,0.093614,-0.01403,0.056297,-0.024523,0.19294,0.1625,0.15662,0.10427,-0.036822,0.060122,-0.10382,0.085405,0.00071813,0.10417,0.13265,0.077176,0.18702,0.28242,0.2713,0.25801,0.22604,0.40942,0.68265,0.40988,0.35788,0.4697,0.091659,0.4196,0.16998,-0.034236,-0.1964
26,M,False,-0.21485,-0.11105,-0.14628,-0.1472,-0.12457,-0.14593,-0.082339,-0.085854,-0.080621,-0.10075,-0.15362,-0.20234,-0.13446,-0.1388,-0.17088,-0.24577,-0.20278,-0.21058,-0.17018,-0.1968,-0.19041,-0.065702,-0.13406,-0.15255,-0.10476,-0.068405,-0.089745,-0.095296,-0.040269,-0.068977,-0.0611,0.055453,0.017528,0.034145,-0.028627,0.047398,-0.048252,0.062431,0.041609,0.02344,0.037782,0.068428,0.0090841,-0.038966,-0.033654,0.044132,0.027418,-0.0040351,-0.015218,-0.033948,-0.074834,0.021962,-0.0028295,-0.11077,-0.24599,-0.11499,-0.26803,-0.2085,-0.32212,-0.19245,-0.28345,-0.26934,-0.17219,-0.15616,-0.073294,-0.1283,-0.050442,-0.055287,-0.052108,0.010527,-0.048618,-0.030056,0.062574,-0.059358,-0.059962,-0.11357,-0.01492,0.021349,-0.033731,-0.075474,-0.1152,-0.10749,-0.1264,-0.18271,-0.10842,-0.11799,-0.12692,-0.23708,-0.18736,-0.17057,-0.15536,-0.23683,-0.20295,-0.18334,-0.18865,-0.17007,-0.15995,-0.18893,-0.16024,-0.11704,-0.10853,-0.09058,-0.20982,-0.16379,-0.14588,-0.15821,-0.13252,-0.044351,-0.095277,-0.15621,-0.10699,-0.075827,-0.0029897,-0.01844,-0.040709,-0.0066376,-0.021466,0.091044,-0.030471
27,M,False,-0.35787,-0.19513,-0.32859,-0.26615,-0.19823,-0.096122,-0.19112,-0.20662,-0.2099,-0.2015,-0.23632,-0.14937,-0.24081,-0.26462,-0.21379,-0.29641,-0.21377,-0.23103,-0.30193,-0.16181,-0.22292,-0.21305,-0.18193,-0.26804,-0.23032,-0.19526,-0.27125,-0.27606,-0.37522,-0.30494,-0.27251,-0.3267,-0.2557,-0.10734,-0.21103,-0.14767,-0.24074,-0.20299,-0.17083,-0.18749,-0.11587,-0.28664,-0.32296,-0.29654,-0.34364,-0.28861,-0.19131,-0.31339,-0.43683,-0.43775,-0.33273,-0.29315,-0.29707,-0.39244,-0.43501,-0.42204,-0.25888,-0.26236,-0.26942,-0.20971,-0.25288,-0.18791,-0.14969,-0.2066,-0.13971,-0.14061,-0.19374,-0.22737,-0.32321,-0.24501,-0.37967,-0.43848,-0.376,-0.23651,-0.41317,-0.21349,-0.33101,-0.33793,-0.25009,-0.20624,-0.29546,-0.20077,-0.22814,-0.32857,-0.26875,-0.22894,-0.18512,-0.23797,-0.25336,-0.23043,-0.30544,-0.17336,-0.29887,-0.28304,-0.30124,-0.29353,-0.32465,-0.41313,-0.34119,-0.24982,-0.1202,-0.223,-0.15397,-0.028257,-0.15535,-0.11408,-0.034709,-0.02344,0.012945,-0.039889,-0.02755,0.10407,0.064973,0.016168,-0.078278,-0.05277,0.04109,-0.099002,-0.05402
28,M,True,0.22749,0.25255,0.29752,0.11,0.079731,0.12627,-0.01505,0.16439,-0.024663,-0.058774,0.0028471,0.021394,0.20586,0.089317,0.089277,-0.0033651,0.025285,0.16257,0.30396,0.010858,0.094336,0.043606,0.13117,0.11911,-0.025856,-0.020181,0.11632,0.094158,0.18596,0.19004,0.062765,0.16568,0.25183,0.19559,-0.015115,0.069214,0.14634,0.33768,0.19721,0.11185,0.059194,-0.0074264,0.18086,0.20358,0.10705,0.22994,0.12996,0.11773,0.045741,0.11935,0.040336,0.14568,0.16495,0.068966,0.086162,0.1025,0.20113,0.1493,0.15761,0.26571,0.19457,0.13936,0.12442,0.12446,0.14338,0.20861,0.1322,0.17454,0.18576,0.23979,0.19715,0.23403,0.2395,0.094518,0.10256,0.14031,0.039439,0.070433,0.16096,0.16379,0.12744,0.19018,0.14526,0.13329,0.10946,0.187,0.15234,0.20655,0.12171,0.14867,0.15686,0.22449,0.18595,0.068994,0.26225,0.16287,0.18507,0.23123,0.11852,0.16114,0.13946,0.18228,0.12001,0.099125,0.070527,0.12344,0.16136,0.073932,0.14903,0.091202,0.080854,0.096954,0.027143,0.028072,-0.0089197,0.038773,0.044922,0.039678,0.003208
29,M,True,0.013596,0.078197,0.022146,-0.0017799,0.053234,0.013152,0.021643,0.025872,0.061696,0.051499,0.058758,0.013052,0.028688,-0.010335,0.089889,0.092262,0.091462,0.080576,0.058386,0.063342,0.06151,0.12783,0.10953,0.11229,0.12346,0.1606,0.080953,0.17558,0.093832,0.19951,0.13512,0.11114,0.10192,0.12002,0.15873,0.09635,0.085855,0.11431,0.1833,0.11528,0.15871,0.11,0.11124,0.10488,0.13981,0.18104,0.14171,0.14921,0.1414,0.1156,0.10094,0.058417,0.050833,0.079978,0.074147,0.10393,0.053482,0.078941,0.10347,0.11805,0.090701,0.10454,0.14531,0.12543,0.085599,0.085734,0.1195,0.098516,0.12791,0.084595,0.12962,0.1304,0.18751,0.1413,0.14815,0.15183,0.1491,0.036511,0.070017,-0.012525,0.021894,0.022669,0.042407,0.033418,0.018721,0.062744,0.10825,0.057106,0.0048534,0.06902,0.063211,0.029997,0.032279,0.06529,0.016815,-0.013408,0.0053434,0.03732,0.022137,0.030189,0.071126,0.095043,0.091934,0.054282,0.082274,0.066219,0.048557,0.03716,0.056225,0.06508,0.011387,0.08741,0.050248,0.049526,0.0058396,0.059407,0.050299,0.066476,0.0071662
30,M,False,-0.27733,-0.23795,-0.22426,-0.20306,-0.24586,-0.25837,-0.21355,-0.26596,-0.31586,-0.21149,-0.24545,-0.32712,-0.39479,-0.32789,-0.25706,-0.32533,-0.29707,-0.25654,-0.30606,-0.2655,-0.2195,-0.30697,-0.20568,-0.30493,-0.23045,-0.25572,-0.24665,-0.20806,-0.16938,-0.20788,-0.11736,-0.058478,-0.12131,-0.18614,-0.17368,-0.15073,-0.09093,-0.18074,-0.21116,-0.20073,-0.14326,-0.1228,-0.15988,-0.2658,-0.18009,-0.22847,-0.12993,-0.12486,-0.12006,-0.13572,-0.092106,-0.093532,-0.060104,-0.10349,-0.07802,-0.056203,-0.052013,-0.071105,-0.060511,-0.021603,0.0042195,-0.14176,-0.072295,-0.13618,-0.10677,-0.027453,-0.15471,-0.099522,-0.058391,-0.037768,-0.0047724,0.00083464,-0.050497,-0.046024,-0.039392,-0.073733,-0.15803,-0.055681,-0.083715,-0.068709,-0.15847,-0.2146,-0.091801,-0.16116,-0.18537,-0.21729,-0.15229,-0.078451,-0.14563,-0.15001,-0.19942,-0.1595,-0.136,-0.12764,-0.084636,-0.16076,-0.21235,-0.12917,-0.2268,-0.21528,-0.19822,-0.14936,-0.11605,-0.088369,-0.066517,-0.034856,-0.083482,-0.064626,-0.13781,0.040969,-0.10576,-0.038896,-0.02353,0.008186,-0.086501,-0.023528,-0.033372,-0.098765,-0.064011
31,M,False,0.20009,0.19108,0.17003,0.18543,0.14537,0.15002,0.14139,0.16681,0.13634,0.21042,0.18322,0.22715,0.1999,0.191,0.1737,0.18869,0.2081,0.17726,0.18066,0.17031,0.21676,0.2046,0.22283,0.19473,0.20314,0.23814,0.25694,0.22732,0.22556,0.22297,0.26013,0.23688,0.24005,0.30084,0.2799,0.23655,0.24466,0.25279,0.29462,0.27721,0.25638,0.33786,0.27805,0.2912,0.29615,0.27031,0.27118,0.27659,0.27147,0.22563,0.24408,0.26266,0.2923,0.31397,0.32039,0.36073,0.33784,0.36663,0.33938,0.31765,0.3254,0.3295,0.2901,0.24646,0.26119,0.26807,0.22954,0.26345,0.27153,0.31789,0.24086,0.29156,0.3256,0.29006,0.27161,0.22993,0.22885,0.20808,0.16192,0.20253,0.21295,0.24367,0.26368,0.19135,0.28049,0.2051,0.17591,0.23609,0.20401,0.18745,0.2171,0.21701,0.22297,0.23959,0.20399,0.23767,0.20842,0.089007,0.11989,0.10473,0.18162,0.22261,0.15617,0.24968,0.21294,0.18888,0.23969,0.20474,0.14421,0.14005,0.12273,0.13589,0.12838,0.11497,0.13264,0.16145,0.14377,0.069552,0.12772
32,M,True,-0.090532,-0.10605,-0.10652,-0.092416,-0.027129,-0.040506,-0.092549,-0.054265,-0.10278,-0.089544,-0.078998,-0.094254,-0.088385,-0.046504,-0.023156,-0.018995,0.005152,-0.028279,-0.070775,-0.05068,-0.033057,-0.074287,-0.062213,-0.046059,-0.063992,0.025182,0.02165,-0.051569,-0.038352,-0.12827,-0.057615,-0.020031,-0.14919,-0.12281,-0.080103,-0.065132,-0.12099,-0.080045,-0.11703,-0.084073,-0.057179,0.0068267,-0.010158,-0.026288,0.0076572,0.013379,0.016131,0.020731,0.063412,0.062821,-0.012427,-0.013353,0.021307,0.0097142,-0.036749,-0.0023733,-0.0034589,-0.006246,0.013198,0.030643,0.053362,0.066504,0.00051185,0.049586,0.039603,0.075197,0.044519,0.041178,0.055329,0.061216,0.040346,0.057692,0.037262,0.11167,0.076629,0.10324,0.059215,0.066217,0.091443,0.072212,0.10947,0.068043,0.066078,0.048443,0.071073,0.10508,0.083305,0.1198,0.11679,0.081119,0.096043,0.09615,0.034734,-0.011333,-0.011121,-0.017053,0.01399,0.023742,-0.052698,-0.015879,-0.13337,-0.076823,-0.012362,-0.016611,-0.02769,0.0050771,-0.066228,-0.0059327,0.00024897,-0.033276,-0.025145,-0.075741,-0.048184,-0.014207,-0.038981,-0.028817,-0.1361,-0.079354,-0.13608
33,M,True,0.44324,0.34465,0.39161,0.34702,0.41112,0.42076,0.24296,0.29408,0.43627,0.31869,0.3705,0.43979,0.35017,0.39573,0.44614,0.41386,0.34608,0.33357,0.36929,0.42551,0.37371,0.29728,0.40748,0.43573,0.52179,0.39512,0.5142,0.40848,0.29788,0.40625,0.35585,0.35776,0.36541,0.33682,0.35228,0.31202,0.30827,0.32438,0.34236,0.36017,0.34452,0.35402,0.28157,0.30861,0.35992,0.46059,0.3092,0.42933,0.30162,0.33437,0.38815,0.41752,0.38443,0.49185,0.43945,0.38964,0.29875,0.36101,0.25779,0.30104,0.36191,0.28313,0.18453,0.27828,0.15488,0.17239,0.12875,0.068349,0.027036,-0.17132,0.0705,0.049852,0.079995,0.079417,-0.023994,0.10878,0.16862,0.17896,0.11682,0.23726,0.16353,0.14695,0.035114,-0.02198,0.04474,0.1044,0.12386,0.044384,0.074747,0.050043,0.052744,-0.0016097,0.010229,-0.029121,0.024732,-0.016672,0.029964,0.067937,0.12111,-0.049863,0.090284,0.034569,0.00043391,0.002824,-0.019836,0.099829,0.090806,0.049388,0.14263,-0.030688,0.056261,-0.019499,0.0155,-0.097494,0.01999,0.064475,0.023571,0.0061264,-0.087428
34,M,False,-0.018995,0.005152,-0.028279,-0.070775,-0.05068,-0.033057,-0.074287,-0.062213,-0.046059,-0.063992,0.025182,0.02165,-0.051569,-0.038352,-0.12827,-0.057615,-0.020031,-0.14919,-0.12281,-0.080103,-0.065132,-0.12099,-0.080045,-0.11703,-0.084073,-0.057179,0.0068267,-0.010158,-0.026288,0.0076572,0.013379,0.016131,0.020731,0.063412,0.062821,-0.012427,-0.013353,0.021307,0.0097142,-0.036749,-0.0023733,-0.0034589,-0.006246,0.013198,0.030643,0.053362,0.066504,0.00051185,0.049586,0.039603,0.075197,0.044519,0.041178,0.055329,0.061216,0.040346,0.057692,0.037262,0.11167,0.076629,0.10324,0.059215,0.066217,0.091443,0.072212,0.10947,0.068043,0.066078,0.048443,0.071073,0.10508,0.083305,0.1198,0.11679,0.081119,0.096043,0.09615,0.034734,-0.011333,-0.011121,-0.017053,0.01399,0.023742,-0.052698,-0.015879,-0.13337,-0.076823,-0.012362,-0.016611,-0.02769,0.0050771,-0.066228,-0.0059327,0.00024897,-0.033276,-0.025145,-0.075741,-0.048184,-0.014207,-0.038981,-0.028817,-0.1361,-0.079354,-0.13608,-0.1298,-0.039534,-0.055975,-0.08088,-0.077546,-0.14287,-0.14325,-0.088934,-0.10008,-0.1016,-0.10061,-0.096044,-0.073953,-0.058073,-0.053258
35,M,False,0.36929,0.42551,0.37371,0.29728,0.40748,0.43573,0.52179,0.39512,0.5142,0.40848,0.29788,0.40625,0.35585,0.35776,0.36541,0.33682,0.35228,0.31202,0.30827,0.32438,0.34236,0.36017,0.34452,0.35402,0.28157,0.30861,0.35992,0.46059,0.3092,0.42933,0.30162,0.33437,0.38815,0.41752,0.38443,0.49185,0.43945,0.38964,0.29875,0.36101,0.25779,0.30104,0.36191,0.28313,0.18453,0.27828,0.15488,0.17239,0.12875,0.068349,0.027036,-0.17132,0.0705,0.049852,0.079995,0.079417,-0.023994,0.10878,0.16862,0.17896,0.11682,0.23726,0.16353,0.14695,0.035114,-0.02198,0.04474,0.1044,0.12386,0.044384,0.074747,0.050043,0.052744,-0.0016097,0.010229,-0.029121,0.024732,-0.016672,0.029964,0.067937,0.12111,-0.049863,0.090284,0.034569,0.00043391,0.002824,-0.019836,0.099829,0.090806,0.049388,0.14263,-0.030688,0.056261,-0.019499,0.0155,-0.097494,0.01999,0.064475,0.023571,0.0061264,-0.087428,-0.063456,-0.0035708,-0.075482,-0.036057,-0.041846,0.019103,-0.03109,-0.022939,-0.028737,0.047461,-0.0041382,-0.011189,0.0086436,0.072303,-0.0088309,0.0049171,-0.066043,-0.015628
36,M,False,0.49185,0.43945,0.38964,0.29875,0.36101,0.25779,0.30104,0.36191,0.28313,0.18453,0.27828,0.15488,0.17239,0.12875,0.068349,0.027036,-0.17132,0.0705,0.049852,0.079995,0.079417,-0.023994,0.10878,0.16862,0.17896,0.11682,0.23726,0.16353,0.14695,0.035114,-0.02198,0.04474,0.1044,0.12386,0.044384,0.074747,0.050043,0.052744,-0.0016097,0.010229,-0.029121,0.024732,-0.016672,0.029964,0.067937,0.12111,-0.049863,0.090284,0.034569,0.00043391,0.002824,-0.019836,0.099829,0.090806,0.049388,0.14263,-0.030688,0.056261,-0.019499,0.0155,-0.097494,0.01999,0.064475,0.023571,0.0061264,-0.087428,-0.063456,-0.0035708,-0.075482,-0.036057,-0.041846,0.019103,-0.03109,-0.022939,-0.028737,0.047461,-0.0041382,-0.011189,0.0086436,0.072303,-0.0088309,0.0049171,-0.066043,-0.015628,-0.042752,-0.024479,0.040941,0.060009,0.067331,0.15854,0.079053,-0.065368,0.047959,-0.061157,-0.011244,-0.16074,-0.082111,-0.052044,-0.083216,-0.11413,-0.08323,0.028489,-0.11643,-0.057413,-0.12707,-0.087502,-0.051305,-0.074789,-0.17804,-0.056664,-0.016149,-0.024181,-0.064186,-0.038906,-0.058624,-0.015854,-0.023752,-0.12947,-0.095308
37,M,False,-0.15971,-0.17853,-0.16718,-0.17831,-0.24411,-0.21877,-0.19493,-0.18743,-0.15389,-0.091297,-0.1866,-0.13429,-0.14208,-0.18371,-0.19072,-0.12843,-0.16031,-0.14262,-0.14275,-0.092903,-0.086636,-0.072048,-0.07465,-0.11542,-0.030272,-0.056907,-0.076006,-0.076659,-0.059203,-0.076642,-0.052944,-0.13366,-0.12973,-0.13146,-0.15071,-0.1786,-0.13268,-0.15157,-0.15493,-0.14752,-0.1574,-0.161,-0.085402,-0.098024,-0.10426,-0.088703,-0.1282,-0.10801,-0.071816,-0.06119,-0.02933,-0.079005,-0.022749,-0.030626,-0.075408,-0.077979,-0.11936,-0.067823,-0.063293,-0.10278,-0.15003,-0.11866,-0.065819,-0.13667,-0.095086,-0.18343,-0.12808,-0.12224,-0.11461,-0.070968,-0.057068,-0.13462,-0.10121,-0.074108,-0.11908,-0.09239,-0.086874,-0.093028,-0.09965,-0.072384,-0.021948,-0.068676,-0.058803,-0.06061,-0.13875,-0.082953,-0.10668,-0.060785,-0.12071,-0.19232,-0.18843,-0.20329,-0.18984,-0.15905,-0.2132,-0.14552,-0.14207,-0.099751,-0.11384,-0.11567,-0.12108,-0.071136,-0.054267,-0.010607,0.0033221,-0.039711,-0.06195,-0.087437,-0.10493,-0.07349,-0.13108,-0.13662,-0.13378,-0.10974,-0.15379,-0.10016,-0.16495,-0.15159,-0.16979
