,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40,g_s_41,g_s_42,g_s_43,g_s_44,g_s_45,g_s_46,g_s_47,g_s_48,g_s_49,g_s_50,g_s_51,g_s_52,g_s_53,g_s_54,g_s_55,g_s_56,g_s_57,g_s_58,g_s_59,g_s_60,g_s_61,g_s_62,g_s_63,g_s_64,g_s_65,g_s_66,g_s_67,g_s_68,g_s_69,g_s_70,g_s_71,g_s_72,g_s_73,g_s_74,g_s_75,g_s_76,g_s_77,g_s_78,g_s_79,g_s_80,g_s_81,g_s_82,g_s_83,g_s_84,g_s_85,g_s_86,g_s_87,g_s_88,g_s_89,g_s_90,g_s_91,g_s_92,g_s_93,g_s_94,g_s_95,g_s_96,g_s_97,g_s_98,g_s_99,g_s_100,g_s_101,g_s_102,g_s_103,g_s_104,g_s_105,g_s_106,g_s_107,g_s_108,g_s_109,g_s_110,g_s_111,g_s_112,g_s_113,g_s_114,g_s_115,g_s_116,g_s_117,g_s_118
1292,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.5,3463.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.2,3313.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,B,False,1042.5,879.65,715.32,862.5,1210.8,696.9,720.11,744.99,743.95,756.02,755.68,713.8,708.2,710.33,1312.9,1311.7,1489.6,1316.4,1235.1,699.61,689.36,683.55,1262.8,1183.8,692.81,706.47,715.68,1336.1,1326.0,1204.2,704.21,705.59,694.24,1173.8,666.95,659.96,669.31,1133.2,670.68,1151.9,686.88,666.09,694.02,695.5,700.59,681.53,686.64,1178.3,702.98,1244.7,1247.5,2588.3,1249.0,1267.4,1803.7,1243.1,1237.5,1285.4,1245.1,714.16,1230.0,1203.5,1201.5,1205.9,1212.8,2380.7,1726.1,1193.3,1219.3,1247.9,1207.7,1703.2,1213.5,1177.8,1154.2,1162.6,1349.9,1164.4,1762.3,1763.3,1709.0,1226.6,1218.5,1232.0,1210.8,1200.6,1202.8,1194.6,1225.3,1204.1,1227.0,1254.6,1261.8,1272.4,717.49,709.88,709.5,1827.0,1247.0,676.62,690.98,674.7,667.07,685.91,668.85,675.15,1226.4,1204.9,661.59,647.91,631.85,637.37,633.17,636.68,651.7,1163.5,1664.5,1156.6
1294,B,False,53.959,80.474,91.998,49.715,24.64,94.118,18.576,38.04,47.232,76.295,112.81,23.075,19.652,0.0,0.0,10.118,9.3803,8.06,7.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1675,0.0,0.0,0.0,0.0,0.0,17.672,11.914,12.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.498,25.728,25.365,25.214,0.0,25.014,25.678,29.211,21.675,37.825,30.818,28.924,33.301,35.412,27.393,32.249,32.943,27.769,25.418,22.824,22.916,22.663,21.475,44.142,22.025,10.253,7.6691
1295,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.434,21.054,14.143,0.0,0.0,0.0,15.814,0.0,14.596,0.0,0.0,26.795,0.0,22.783,28.329,36.794,46.816,60.479,71.744,75.307,71.202,72.986,92.21,98.295,111.13,116.16,119.43,128.54,131.99,167.34,165.73,160.57,175.22,164.23,157.39,144.62,140.93,285.74,307.13,335.71,289.3,292.6,305.44,319.86,303.82,330.95
1296,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,B,False,284.83,251.93,235.01,194.31,205.32,212.04,247.38,224.84,217.66,216.9,206.58,0.0,0.0,0.0,0.0,212.96,187.15,195.19,194.48,181.43,176.01,163.4,177.36,187.16,177.03,212.95,208.07,2617.9,2730.3,3138.3,3189.2,3428.8,3138.7,3273.8,3737.4,3909.6,3967.0,3056.4,3106.2,3206.8,4099.0,2931.8,2741.1,2856.7,455.21,2966.6,2761.3,3250.2,2976.5,450.41,466.54,447.75,442.51,445.83,378.54,402.96,413.9,481.25,444.34,0.0,510.95,488.69,0.0,0.0,500.64,0.0,0.0,0.0,0.0,509.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.79,485.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,402.12,0.0,403.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.2,3313.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.6,3433.5,0.0,0.0,3372.9,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.6,3282.4,3212.2,3295.1,3285.0,3203.9,3190.5,3248.9,3351.8,3236.7,3297.3,3419.0,3377.1,3348.8,3305.1,3280.2,3140.7,3309.4,3314.6,3493.7,3315.3,3230.4
1299,B,False,570.62,587.09,606.13,892.92,597.35,577.43,591.12,588.72,548.65,764.16,800.26,543.85,536.4,541.07,721.06,524.26,525.95,290.59,472.49,466.04,468.9,463.92,482.02,484.72,477.82,482.6,473.17,471.88,264.42,270.66,286.36,481.23,479.9,474.95,506.3,501.53,499.02,506.27,504.15,497.22,466.07,269.47,263.78,476.18,271.38,487.64,496.76,501.02,507.79,490.17,492.98,497.32,481.51,483.91,493.42,490.43,485.19,484.41,469.3,472.79,475.25,468.01,474.47,459.22,470.26,444.65,447.42,458.67,228.5,238.8,234.34,237.8,425.49,402.69,425.58,426.69,431.99,434.12,419.8,221.91,216.55,0.0,179.1,180.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.35,175.37,0.0,511.5,376.64,794.07,555.67,550.61,551.58,544.15,557.92,561.44,642.54,634.29,626.28,667.12
1300,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,B,False,362.59,377.89,419.6,407.33,397.31,408.59,384.56,346.34,354.31,344.59,358.76,541.18,555.25,557.24,540.7,577.23,510.95,535.3,515.71,500.31,518.4,502.64,499.51,489.01,255.77,458.84,315.96,287.57,341.06,283.15,288.35,277.83,304.16,296.23,294.91,306.91,260.56,263.11,299.76,278.69,369.58,352.81,332.06,296.32,303.99,320.01,300.68,309.68,270.59,267.23,264.09,300.39,318.1,275.58,274.79,278.21,284.95,241.18,224.78,224.05,216.24,219.62,226.5,197.67,202.93,194.13,191.12,190.04,183.68,182.12,194.82,182.58,184.26,187.96,166.79,153.85,0.0,0.0,0.0,0.0,0.0,139.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.533,34.247,52.436,71.232,145.76,165.87,175.09,213.76,223.53,441.07,493.41,498.06,350.54,382.21,370.99,388.97,410.32,431.45,401.64,425.31,438.03,413.12,394.03,397.49,455.21,362.31,346.54,345.28,348.23,301.97,308.9,301.94,311.95,351.93,345.89,335.19,669.05,680.5,704.03,646.36,671.14,662.92,768.53,691.29,764.83,760.01,721.14,731.4,712.39,729.47,744.49,735.04,769.26,736.87,758.76,590.55,590.25,578.61,595.46,618.16,598.06,616.25,596.75,612.02,598.63,1170.0,1155.6,579.0,1532.4,929.52,970.63,956.38,1052.4,1051.3,1013.3,1739.3,2527.1,1760.3,1706.8,1683.2,1760.8,1783.4,2137.4,2012.8,1957.2,2046.2,2037.4,1837.4,2012.6,1945.2,1508.7,1433.6,1394.6,1369.9,1378.9,1420.8,1426.4,1337.7,838.81,1302.0,772.01,762.93,709.64,718.46
1304,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.02,293.2,291.03,312.69,298.9,616.73,979.28,695.78,683.87,657.17,647.79,684.66,683.88,712.17,1221.3,1251.1,1275.4,900.83,865.57,830.07,799.22,732.18,722.77,742.89,1126.4,1108.2,1122.2,1106.9,1176.3,1140.1,1185.9,1177.2,1270.6,1322.3,1390.9,1623.4,1855.0,1626.8,1901.6,2394.7,2637.8,2309.1,2510.5,2860.2,2881.7,2937.6,2599.1,3066.7,2513.0,2634.4,2677.7,2718.6,2707.5,2819.7,2767.7,2724.6,3726.3,3364.9,3273.0,3449.7,3517.4,3418.5,3412.9,2448.6,2497.5,2400.0,3584.1,2340.3,2376.6,2570.4,2439.9,3201.4,2728.2,2642.8,2913.5,2390.3,2420.1,2409.4,2385.5,2126.0,2683.9,3112.9,2796.5,2951.3,3104.5,2934.7,2916.4,3025.1,2993.0,2924.5,2821.6,3275.5,3343.3,3011.1,2848.3,3207.4,2967.4,2780.4,2891.3,2933.8,2632.5,2672.0,2808.7,3000.8,3033.1,2765.1,2928.6,2660.2
1305,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.48,0.0,138.83,142.52,144.2,138.68,147.53,141.39,132.46,137.12,0.0,0.0,119.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,B,False,0.0,0.0,0.0,0.0,10.806,19.395,16.146,16.573,41.117,41.511,0.0,43.745,42.724,81.289,185.55,225.23,116.47,107.46,0.0,0.0,0.0,160.01,0.0,0.0,0.0,0.0,0.0,0.0,166.32,177.34,170.4,151.65,182.48,603.08,596.64,672.46,735.24,736.6,982.71,999.51,991.2,1005.7,1024.3,504.69,520.02,277.83,540.45,567.96,928.95,323.56,618.39,332.1,337.73,315.42,283.99,570.73,627.95,353.37,384.16,383.82,390.36,396.36,403.65,406.51,406.01,403.51,410.41,396.44,389.59,720.17,377.02,377.56,385.05,375.56,355.85,668.31,745.62,668.16,702.95,698.94,380.19,720.57,692.47,686.74,709.88,823.97,823.88,841.38,849.36,1254.4,1197.6,1192.0,1221.5,1228.5,1219.6,1171.7,1164.3,1180.3,1123.2,1108.3,1461.6,1034.0,1314.1,1063.6,1106.0,1155.6,1187.1,1105.2,1054.4,1042.9,1028.2,1091.6,1045.1,1080.7,1391.3,1477.9,1083.5,1318.2
1308,B,False,6261.9,3156.0,3132.8,6087.8,6091.6,3139.4,6275.1,6359.1,0.0,0.0,0.0,3170.5,3125.1,0.0,0.0,0.0,0.0,3240.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3258.0,0.0,0.0,0.0,3177.9,3118.8,3094.7,3099.5,3155.6,3122.6,3162.2,0.0,3326.3,3242.3,0.0,0.0,0.0,0.0,0.0,3162.9,3189.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,B,False,0.0,0.0,0.0,0.0,331.45,329.9,335.14,0.0,326.02,0.0,0.0,0.0,340.96,348.54,352.94,350.46,345.45,361.2,343.28,339.62,342.39,335.87,336.23,344.84,342.52,334.11,330.89,322.46,327.4,324.95,319.32,332.69,326.69,314.2,317.55,320.78,321.37,305.91,301.95,304.76,301.53,0.0,0.0,316.1,313.11,311.32,316.96,0.0,0.0,0.0,325.41,318.26,307.17,308.23,299.05,281.11,299.13,307.72,296.11,310.55,307.26,307.16,330.43,625.92,636.28,621.04,668.61,718.64,681.01,672.59,730.95,726.88,681.94,726.98,707.69,711.29,729.99,736.55,748.14,712.43,778.96,785.89,784.54,745.79,800.67,823.28,860.33,894.13,801.87,825.43,766.02,829.89,871.18,829.86,803.98,1133.0,828.14,835.66,852.39,789.04,787.3,824.4,820.8,847.69,810.93,827.44,861.64,867.01,823.18,783.36,798.9,944.58,909.94,996.47,1002.5,996.76,1064.9,1146.8
1310,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,B,False,6228.8,5478.0,5486.4,5747.4,6982.7,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0,5247.2,5311.4,5211.3,5361.1,4841.9,5340.3,4860.6,4879.5,4521.8,4075.3,4139.9,4646.6,5115.8,5115.7,4824.2,4883.3,4919.5,4864.7,5211.6,5303.4,5045.0,5332.1,5741.6,5424.5,5381.5,5116.3,5064.4,4607.5,4635.2,4050.0,4837.3,5180.0,5100.4,4863.3,4880.8,4871.1,5477.2,5369.3,5650.8,6195.3,5739.7,6040.0,5275.0,5618.8,6250.8,5917.3,7249.2,8022.4,6847.4,4724.6,5796.4,5659.7,5098.8,4511.2,4652.8,4313.9,4805.8,5141.2,4538.6,5319.9,4556.6,4472.8,5658.1,5846.0,5662.2,6085.0,6659.2,5923.4,5962.7,6586.3,6435.4,6942.6,7046.2,7113.1,6635.1,5446.2,7261.6,7216.2,7638.2,8395.0,7838.5,7736.0,7926.1,7835.9,7589.2,7303.8,7459.5,7851.2,8483.1,9109.3,8955.6,8876.8,8594.3,9120.5,8015.0,9102.7,7760.4,8317.8,7592.7,8333.0,8293.9,7583.9,7589.3,7744.3,8215.9,7827.5
1312,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052.7,0.0,0.0,0.0,0.0,0.0,3159.1,3247.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87,523.73,260.82,253.91,274.05,290.66,306.76,360.9,662.14,714.59,842.07,931.24,1024.6,1452.5,1187.3,1250.6,1581.9,2132.9,1267.2,1266.0,1192.6,1201.8,1269.8,1267.2,1840.9,1836.4,1845.4,1865.4,1907.1,1939.5,1301.8,1309.7,1316.9,1287.3,1358.5,1552.0,1523.2,1518.9,1528.6,1593.1,1605.2,1917.7,1925.3,1923.9,2007.0,2670.7,2724.4,2749.1,3115.1,2027.5,1939.1,2651.4,2076.7,2043.8,1978.4,1950.1,2055.9,1999.9,2013.1,2611.0,2477.3,2075.8,2069.9,2471.2,2470.8,2918.8,2376.9,3366.2,3345.0,3331.4,3282.8,4040.1,4218.7,4201.2,3933.5,3451.9,3774.1,3057.4,4666.7,4555.1,5019.4,4859.0,5501.2,5852.7,5242.6,6188.6,5340.0,5385.0,5199.1,5424.6,5344.0,6141.5,6112.0,5382.8,5699.7
1316,B,False,224.17,223.64,218.3,220.75,209.41,216.6,211.99,206.28,200.42,193.15,196.27,198.4,206.29,203.72,204.03,200.73,197.14,201.25,184.21,177.68,168.28,168.28,163.47,177.25,178.64,180.9,181.91,186.59,174.84,172.49,170.95,172.91,168.61,172.51,167.24,171.35,161.74,172.92,157.43,157.04,157.54,158.04,158.17,160.27,163.6,165.59,159.77,144.98,144.96,140.87,130.07,129.61,129.85,132.68,136.15,129.99,123.47,119.9,105.77,101.36,107.71,105.98,104.59,102.77,96.168,97.184,0.0,0.0,91.687,103.92,103.38,94.029,97.32,92.502,87.581,88.823,92.954,91.632,99.215,93.138,83.498,83.542,87.926,90.991,80.745,87.526,90.904,90.207,88.377,81.054,82.782,77.39,72.59,71.896,73.536,71.61,66.974,65.445,66.66,68.016,66.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,B,False,355.94,333.23,326.55,347.92,338.34,346.06,337.75,331.27,338.47,318.52,319.28,318.97,311.64,323.97,285.32,268.09,263.32,267.43,265.72,279.72,276.22,266.95,255.52,257.33,0.0,256.42,255.16,259.81,243.64,233.77,236.71,235.15,242.79,0.0,225.5,220.02,219.71,217.23,229.91,236.58,237.57,247.84,244.95,243.47,244.65,245.97,232.35,232.02,227.74,233.0,228.38,236.12,239.96,239.83,233.37,225.25,222.03,226.54,228.71,0.0,236.62,252.01,248.83,251.43,243.17,229.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
