,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20,TOTPOT_21,TOTPOT_22,TOTPOT_23,TOTPOT_24,TOTPOT_25,TOTPOT_26,TOTPOT_27,TOTPOT_28,TOTPOT_29,TOTPOT_30,TOTPOT_31,TOTPOT_32,TOTPOT_33,TOTPOT_34,TOTPOT_35,TOTPOT_36,TOTPOT_37,TOTPOT_38,TOTPOT_39,TOTPOT_40,TOTPOT_41,TOTPOT_42,TOTPOT_43,TOTPOT_44,TOTPOT_45,TOTPOT_46,TOTPOT_47,TOTPOT_48,TOTPOT_49,TOTPOT_50,TOTPOT_51,TOTPOT_52,TOTPOT_53,TOTPOT_54,TOTPOT_55,TOTPOT_56,TOTPOT_57,TOTPOT_58,TOTPOT_59,TOTPOT_60,TOTPOT_61,TOTPOT_62,TOTPOT_63,TOTPOT_64,TOTPOT_65,TOTPOT_66,TOTPOT_67,TOTPOT_68,TOTPOT_69,TOTPOT_70,TOTPOT_71,TOTPOT_72,TOTPOT_73,TOTPOT_74,TOTPOT_75,TOTPOT_76,TOTPOT_77,TOTPOT_78,TOTPOT_79,TOTPOT_80,TOTPOT_81,TOTPOT_82,TOTPOT_83,TOTPOT_84,TOTPOT_85,TOTPOT_86,TOTPOT_87,TOTPOT_88,TOTPOT_89,TOTPOT_90,TOTPOT_91,TOTPOT_92,TOTPOT_93,TOTPOT_94,TOTPOT_95,TOTPOT_96,TOTPOT_97,TOTPOT_98,TOTPOT_99,TOTPOT_100,TOTPOT_101,TOTPOT_102,TOTPOT_103,TOTPOT_104,TOTPOT_105,TOTPOT_106,TOTPOT_107,TOTPOT_108,TOTPOT_109,TOTPOT_110,TOTPOT_111,TOTPOT_112,TOTPOT_113,TOTPOT_114,TOTPOT_115,TOTPOT_116,TOTPOT_117,TOTPOT_118,TOTPOT_119
131,M,True,1.1022e+24,1.1074e+24,1.1054e+24,1.1055e+24,1.1007e+24,1.0959e+24,1.0965e+24,1.0986e+24,1.1022e+24,1.1061e+24,1.1103e+24,1.1097e+24,1.1163e+24,1.1197e+24,1.1263e+24,1.1293e+24,1.1336e+24,1.1362e+24,1.1352e+24,1.1307e+24,1.1267e+24,1.1244e+24,1.1159e+24,1.1128e+24,1.1166e+24,1.1101e+24,1.1158e+24,1.116e+24,1.1192e+24,1.1266e+24,1.1302e+24,1.1365e+24,1.1431e+24,1.1441e+24,1.1345e+24,1.1284e+24,1.1362e+24,1.1382e+24,1.1382e+24,1.1461e+24,1.1503e+24,1.1589e+24,1.166e+24,1.1599e+24,1.1553e+24,1.1578e+24,1.1596e+24,1.1589e+24,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24,1.1961e+24,1.2084e+24,1.2062e+24,1.2079e+24,1.2105e+24,1.2035e+24,1.2138e+24,1.2091e+24,1.2058e+24,1.2089e+24,1.2166e+24,1.2323e+24,1.2326e+24,1.2407e+24,1.2412e+24,1.2441e+24,1.2447e+24,1.2488e+24,1.2549e+24,1.2559e+24,1.2625e+24,1.2701e+24,1.2746e+24,1.2748e+24,1.2841e+24,1.2908e+24,1.2956e+24,1.2926e+24,1.3021e+24,1.3083e+24,1.3079e+24,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24
132,M,False,1.1362e+24,1.1352e+24,1.1307e+24,1.1267e+24,1.1244e+24,1.1159e+24,1.1128e+24,1.1166e+24,1.1101e+24,1.1158e+24,1.116e+24,1.1192e+24,1.1266e+24,1.1302e+24,1.1365e+24,1.1431e+24,1.1441e+24,1.1345e+24,1.1284e+24,1.1362e+24,1.1382e+24,1.1382e+24,1.1461e+24,1.1503e+24,1.1589e+24,1.166e+24,1.1599e+24,1.1553e+24,1.1578e+24,1.1596e+24,1.1589e+24,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24,1.1961e+24,1.2084e+24,1.2062e+24,1.2079e+24,1.2105e+24,1.2035e+24,1.2138e+24,1.2091e+24,1.2058e+24,1.2089e+24,1.2166e+24,1.2323e+24,1.2326e+24,1.2407e+24,1.2412e+24,1.2441e+24,1.2447e+24,1.2488e+24,1.2549e+24,1.2559e+24,1.2625e+24,1.2701e+24,1.2746e+24,1.2748e+24,1.2841e+24,1.2908e+24,1.2956e+24,1.2926e+24,1.3021e+24,1.3083e+24,1.3079e+24,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24
133,M,False,1.3417e+22,1.551e+22,2.0921e+22,2.7264e+22,3.2032e+22,3.9943e+22,4.2084e+22,5.1584e+22,5.7963e+22,5.5025e+22,6.0069e+22,8.0028e+22,7.0648e+22,9.2657e+22,8.1277e+22,8.2478e+22,9.8965e+22,8.1139e+22,8.2903e+22,8.1805e+22,8.3462e+22,8.6191e+22,8.5364e+22,8.9405e+22,8.5027e+22,8.6683e+22,8.622e+22,8.8147e+22,8.7282e+22,8.6403e+22,8.5254e+22,8.6789e+22,8.7958e+22,1.028e+23,8.5652e+22,1.0396e+23,9.1374e+22,8.8856e+22,1.0336e+23,1.0519e+23,9.6454e+22,8.8362e+22,9.0572e+22,1.0841e+23,9.2727e+22,9.449e+22,9.5811e+22,9.5479e+22,9.4859e+22,9.521e+22,9.8015e+22,9.5489e+22,9.7976e+22,9.998e+22,1.0108e+23,9.6619e+22,9.6807e+22,9.5647e+22,9.4544e+22,9.7197e+22,9.3524e+22,9.6948e+22,9.5312e+22,9.5993e+22,9.2304e+22,9.666e+22,9.2694e+22,9.0864e+22,9.0516e+22,9.1688e+22,9.0707e+22,9.2549e+22,9.0222e+22,9.1416e+22,9.0945e+22,9.2529e+22,9.2971e+22,9.2591e+22,9.4413e+22,9.3442e+22,9.4243e+22,9.4527e+22,9.3462e+22,9.6872e+22,9.6131e+22,9.6946e+22,9.4918e+22,9.554e+22,9.7823e+22,9.6314e+22,9.7197e+22,9.6516e+22,9.754e+22,9.9409e+22,9.7447e+22,9.7307e+22,9.7026e+22,9.5326e+22,9.6762e+22,9.6056e+22,9.5876e+22,9.5127e+22,9.3776e+22,9.3001e+22,9.4149e+22,9.5005e+22,9.3845e+22,9.293e+22,9.4425e+22,9.3362e+22,9.4869e+22,9.3945e+22,9.2287e+22,9.2811e+22,9.2736e+22,9.3238e+22,9.3153e+22,9.5001e+22,9.4934e+22
134,M,True,1.1382e+24,1.1382e+24,1.1461e+24,1.1503e+24,1.1589e+24,1.166e+24,1.1599e+24,1.1553e+24,1.1578e+24,1.1596e+24,1.1589e+24,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24,1.1961e+24,1.2084e+24,1.2062e+24,1.2079e+24,1.2105e+24,1.2035e+24,1.2138e+24,1.2091e+24,1.2058e+24,1.2089e+24,1.2166e+24,1.2323e+24,1.2326e+24,1.2407e+24,1.2412e+24,1.2441e+24,1.2447e+24,1.2488e+24,1.2549e+24,1.2559e+24,1.2625e+24,1.2701e+24,1.2746e+24,1.2748e+24,1.2841e+24,1.2908e+24,1.2956e+24,1.2926e+24,1.3021e+24,1.3083e+24,1.3079e+24,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24
135,M,False,1.1589e+24,1.166e+24,1.1599e+24,1.1553e+24,1.1578e+24,1.1596e+24,1.1589e+24,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24,1.1961e+24,1.2084e+24,1.2062e+24,1.2079e+24,1.2105e+24,1.2035e+24,1.2138e+24,1.2091e+24,1.2058e+24,1.2089e+24,1.2166e+24,1.2323e+24,1.2326e+24,1.2407e+24,1.2412e+24,1.2441e+24,1.2447e+24,1.2488e+24,1.2549e+24,1.2559e+24,1.2625e+24,1.2701e+24,1.2746e+24,1.2748e+24,1.2841e+24,1.2908e+24,1.2956e+24,1.2926e+24,1.3021e+24,1.3083e+24,1.3079e+24,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24
136,M,False,1.1629e+24,1.1791e+24,1.1793e+24,1.1844e+24,1.1907e+24,1.1961e+24,1.2084e+24,1.2062e+24,1.2079e+24,1.2105e+24,1.2035e+24,1.2138e+24,1.2091e+24,1.2058e+24,1.2089e+24,1.2166e+24,1.2323e+24,1.2326e+24,1.2407e+24,1.2412e+24,1.2441e+24,1.2447e+24,1.2488e+24,1.2549e+24,1.2559e+24,1.2625e+24,1.2701e+24,1.2746e+24,1.2748e+24,1.2841e+24,1.2908e+24,1.2956e+24,1.2926e+24,1.3021e+24,1.3083e+24,1.3079e+24,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24
137,M,True,1.3125e+24,1.3254e+24,1.3334e+24,1.3352e+24,1.3394e+24,1.3417e+24,1.3374e+24,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24
138,M,False,1.3445e+24,1.3417e+24,1.3369e+24,1.3407e+24,1.3385e+24,1.33e+24,1.3272e+24,1.323e+24,1.3227e+24,1.318e+24,1.3195e+24,1.3183e+24,1.3195e+24,1.314e+24,1.3142e+24,1.3188e+24,1.3249e+24,1.3286e+24,1.3271e+24,1.3178e+24,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24
139,M,True,1.3174e+24,1.3137e+24,1.3089e+24,1.3107e+24,1.3097e+24,1.3196e+24,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24,1.4362e+24,1.4464e+24,1.4626e+24,1.4606e+24,1.4589e+24,1.4566e+24,1.4597e+24,1.4636e+24,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24,1.4695e+24,1.4731e+24,1.4781e+24,1.4924e+24,1.4823e+24,1.4884e+24,1.4941e+24
140,M,False,1.3192e+24,1.3097e+24,1.3206e+24,1.3259e+24,1.3253e+24,1.3362e+24,1.3439e+24,1.3463e+24,1.3387e+24,1.3406e+24,1.3448e+24,1.3435e+24,1.338e+24,1.3333e+24,1.3326e+24,1.3411e+24,1.3359e+24,1.3344e+24,1.3268e+24,1.3276e+24,1.327e+24,1.331e+24,1.3318e+24,1.3286e+24,1.3242e+24,1.3218e+24,1.3241e+24,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24,1.4362e+24,1.4464e+24,1.4626e+24,1.4606e+24,1.4589e+24,1.4566e+24,1.4597e+24,1.4636e+24,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24,1.4695e+24,1.4731e+24,1.4781e+24,1.4924e+24,1.4823e+24,1.4884e+24,1.4941e+24,1.4949e+24,1.5091e+24,1.4946e+24,1.4895e+24,1.4871e+24,1.5184e+24
141,M,True,1.3247e+24,1.327e+24,1.3213e+24,1.3113e+24,1.3052e+24,1.3054e+24,1.2856e+24,1.302e+24,1.2947e+24,1.2953e+24,1.2974e+24,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24,1.4362e+24,1.4464e+24,1.4626e+24,1.4606e+24,1.4589e+24,1.4566e+24,1.4597e+24,1.4636e+24,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24,1.4695e+24,1.4731e+24,1.4781e+24,1.4924e+24,1.4823e+24,1.4884e+24,1.4941e+24,1.4949e+24,1.5091e+24,1.4946e+24,1.4895e+24,1.4871e+24,1.5184e+24,1.5262e+24,1.5149e+24,1.5365e+24,1.5364e+24,1.5279e+24,1.5339e+24,1.5364e+24,1.5729e+24,1.5647e+24,1.5273e+24,1.5122e+24,1.5599e+24,1.5385e+24,1.5594e+24,1.5673e+24,1.5574e+24,1.5754e+24,1.5672e+24,1.5669e+24,1.5759e+24,1.5851e+24,1.5851e+24,1.5794e+24,1.5705e+24,1.5947e+24,1.5849e+24,1.5837e+24
142,M,False,1.297e+24,1.3016e+24,1.3045e+24,1.3079e+24,1.3085e+24,1.3084e+24,1.3111e+24,1.3165e+24,1.3158e+24,1.313e+24,1.3134e+24,1.3143e+24,1.3137e+24,1.3048e+24,1.3055e+24,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24,1.4362e+24,1.4464e+24,1.4626e+24,1.4606e+24,1.4589e+24,1.4566e+24,1.4597e+24,1.4636e+24,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24,1.4695e+24,1.4731e+24,1.4781e+24,1.4924e+24,1.4823e+24,1.4884e+24,1.4941e+24,1.4949e+24,1.5091e+24,1.4946e+24,1.4895e+24,1.4871e+24,1.5184e+24,1.5262e+24,1.5149e+24,1.5365e+24,1.5364e+24,1.5279e+24,1.5339e+24,1.5364e+24,1.5729e+24,1.5647e+24,1.5273e+24,1.5122e+24,1.5599e+24,1.5385e+24,1.5594e+24,1.5673e+24,1.5574e+24,1.5754e+24,1.5672e+24,1.5669e+24,1.5759e+24,1.5851e+24,1.5851e+24,1.5794e+24,1.5705e+24,1.5947e+24,1.5849e+24,1.5837e+24,1.5709e+24,1.5807e+24,1.5955e+24,1.5785e+24,1.5828e+24,1.5726e+24,1.5715e+24,1.571e+24,1.565e+24,1.5537e+24,1.5618e+24
143,M,True,1.3094e+24,1.3071e+24,1.314e+24,1.3206e+24,1.3229e+24,1.3264e+24,1.3267e+24,1.3374e+24,1.3368e+24,1.3428e+24,1.3494e+24,1.3466e+24,1.3472e+24,1.3491e+24,1.3497e+24,1.3534e+24,1.352e+24,1.3551e+24,1.3598e+24,1.368e+24,1.3746e+24,1.3777e+24,1.3805e+24,1.3953e+24,1.4039e+24,1.4116e+24,1.4222e+24,1.4278e+24,1.4337e+24,1.4346e+24,1.4379e+24,1.4346e+24,1.4347e+24,1.4303e+24,1.4289e+24,1.4371e+24,1.4394e+24,1.4437e+24,1.4426e+24,1.4391e+24,1.4362e+24,1.4464e+24,1.4626e+24,1.4606e+24,1.4589e+24,1.4566e+24,1.4597e+24,1.4636e+24,1.4684e+24,1.476e+24,1.475e+24,1.4804e+24,1.4797e+24,1.4695e+24,1.4731e+24,1.4781e+24,1.4924e+24,1.4823e+24,1.4884e+24,1.4941e+24,1.4949e+24,1.5091e+24,1.4946e+24,1.4895e+24,1.4871e+24,1.5184e+24,1.5262e+24,1.5149e+24,1.5365e+24,1.5364e+24,1.5279e+24,1.5339e+24,1.5364e+24,1.5729e+24,1.5647e+24,1.5273e+24,1.5122e+24,1.5599e+24,1.5385e+24,1.5594e+24,1.5673e+24,1.5574e+24,1.5754e+24,1.5672e+24,1.5669e+24,1.5759e+24,1.5851e+24,1.5851e+24,1.5794e+24,1.5705e+24,1.5947e+24,1.5849e+24,1.5837e+24,1.5709e+24,1.5807e+24,1.5955e+24,1.5785e+24,1.5828e+24,1.5726e+24,1.5715e+24,1.571e+24,1.565e+24,1.5537e+24,1.5618e+24,1.5641e+24,1.5541e+24,1.5511e+24,1.5553e+24,1.5523e+24,1.5543e+24,1.5586e+24,1.5514e+24,1.5496e+24,1.5482e+24,1.5458e+24,1.5416e+24,1.5378e+24,1.5384e+24,1.5458e+24
