,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115
97,M,True,42.797,42.551,42.544,42.287,42.42,42.748,42.587,42.512,42.823,43.059,43.276,43.13,43.075,43.476,43.355,43.331,43.274,43.387,43.164,43.439,43.584,43.078,43.176,43.645,43.399,42.93,43.252,43.67,43.402,43.268,43.82,43.677,43.307,43.652,43.855,43.648,43.784,43.512,43.969,43.77,44.263,44.347,44.392,44.725,43.912,43.693,43.54,43.576,43.824,44.001,43.995,43.623,43.838,43.388,43.837,43.972,43.688,43.732,43.88,43.884,43.868,43.939,43.946,43.742,43.647,44.076,43.943,43.721,44.107,44.451,44.214,44.41,44.187,43.934,43.739,44.126,43.903,44.301,44.342,44.11,44.302,44.462,44.789,44.906,45.037,44.551,45.014,44.921,44.778,45.041,44.931,44.635,44.897,45.259,45.098,45.245,45.03,45.128,44.868,44.958,45.056,44.969,45.35,45.407,45.704,45.559,45.408,45.455,45.336,45.429,45.159,45.263,45.095,45.291,45.301
98,M,False,42.587,42.512,42.823,43.059,43.276,43.13,43.075,43.476,43.355,43.331,43.274,43.387,43.164,43.439,43.584,43.078,43.176,43.645,43.399,42.93,43.252,43.67,43.402,43.268,43.82,43.677,43.307,43.652,43.855,43.648,43.784,43.512,43.969,43.77,44.263,44.347,44.392,44.725,43.912,43.693,43.54,43.576,43.824,44.001,43.995,43.623,43.838,43.388,43.837,43.972,43.688,43.732,43.88,43.884,43.868,43.939,43.946,43.742,43.647,44.076,43.943,43.721,44.107,44.451,44.214,44.41,44.187,43.934,43.739,44.126,43.903,44.301,44.342,44.11,44.302,44.462,44.789,44.906,45.037,44.551,45.014,44.921,44.778,45.041,44.931,44.635,44.897,45.259,45.098,45.245,45.03,45.128,44.868,44.958,45.056,44.969,45.35,45.407,45.704,45.559,45.408,45.455,45.336,45.429,45.159,45.263,45.095,45.291,45.301,45.702,45.698,45.836,45.82,45.717,45.734
99,M,False,43.164,43.439,43.584,43.078,43.176,43.645,43.399,42.93,43.252,43.67,43.402,43.268,43.82,43.677,43.307,43.652,43.855,43.648,43.784,43.512,43.969,43.77,44.263,44.347,44.392,44.725,43.912,43.693,43.54,43.576,43.824,44.001,43.995,43.623,43.838,43.388,43.837,43.972,43.688,43.732,43.88,43.884,43.868,43.939,43.946,43.742,43.647,44.076,43.943,43.721,44.107,44.451,44.214,44.41,44.187,43.934,43.739,44.126,43.903,44.301,44.342,44.11,44.302,44.462,44.789,44.906,45.037,44.551,45.014,44.921,44.778,45.041,44.931,44.635,44.897,45.259,45.098,45.245,45.03,45.128,44.868,44.958,45.056,44.969,45.35,45.407,45.704,45.559,45.408,45.455,45.336,45.429,45.159,45.263,45.095,45.291,45.301,45.702,45.698,45.836,45.82,45.717,45.734,46.155,45.898,45.938,46.017,45.675,45.84,45.895,46.017,45.935,45.983,45.908,45.878
100,M,False,43.512,43.969,43.77,44.263,44.347,44.392,44.725,43.912,43.693,43.54,43.576,43.824,44.001,43.995,43.623,43.838,43.388,43.837,43.972,43.688,43.732,43.88,43.884,43.868,43.939,43.946,43.742,43.647,44.076,43.943,43.721,44.107,44.451,44.214,44.41,44.187,43.934,43.739,44.126,43.903,44.301,44.342,44.11,44.302,44.462,44.789,44.906,45.037,44.551,45.014,44.921,44.778,45.041,44.931,44.635,44.897,45.259,45.098,45.245,45.03,45.128,44.868,44.958,45.056,44.969,45.35,45.407,45.704,45.559,45.408,45.455,45.336,45.429,45.159,45.263,45.095,45.291,45.301,45.702,45.698,45.836,45.82,45.717,45.734,46.155,45.898,45.938,46.017,45.675,45.84,45.895,46.017,45.935,45.983,45.908,45.878,45.795,46.16,45.99,45.783,45.885,45.582,45.941,46.055,45.957,46.048,46.252,46.153,46.22,45.912,46.04,45.945,45.745,46.005,45.928
101,M,False,36.861,36.592,36.639,36.516,36.772,36.679,36.429,36.255,36.191,36.019,35.851,36.185,36.261,36.872,36.505,36.107,36.1,35.831,35.666,35.608,35.65,35.257,35.724,35.448,35.485,35.335,35.82,35.632,35.488,35.327,35.4,35.3,35.186,35.237,35.106,35.642,35.465,35.363,35.755,35.689,35.349,35.111,35.508,35.021,35.014,35.324,35.117,35.214,35.197,34.93,34.978,35.064,34.969,34.906,34.588,34.523,34.35,34.309,34.332,34.266,34.062,34.067,34.028,34.127,33.935,34.018,33.575,33.25,33.405,33.15,33.026,32.983,32.97,33.061,33.04,33.12,33.14,32.783,32.556,32.504,32.607,32.706,32.665,32.616,32.621,32.842,32.877,32.714,32.612,32.721,32.621,32.317,32.172,32.332,32.052,32.084,32.2,32.13,32.218,32.215,32.306,32.227,32.2,32.329,32.456,32.157,31.964,31.896,31.981,31.819,31.664,31.22,31.203,31.265,31.399
102,M,True,39.315,39.016,38.985,39.279,38.867,38.555,39.181,39.125,39.246,39.467,39.546,39.474,39.489,39.213,39.315,39.457,39.655,39.256,39.42,39.109,39.36,39.233,39.216,39.417,39.215,39.033,39.249,39.523,39.919,39.839,39.434,39.584,39.453,39.763,39.826,39.674,39.499,39.467,39.693,39.787,39.65,39.876,39.608,39.455,39.339,39.433,39.592,39.078,39.189,39.479,39.569,39.407,39.411,39.382,39.26,39.191,39.238,39.211,39.313,39.411,39.198,39.238,39.349,39.401,39.63,39.601,39.743,39.921,39.868,40.178,40.043,40.194,40.273,40.115,40.524,40.424,40.342,40.609,40.576,40.63,40.763,40.737,40.542,40.302,40.519,40.481,40.566,40.551,40.535,40.293,40.425,40.282,40.639,40.881,40.965,41.158,41.135,41.123,41.384,41.478,41.438,41.424,41.458,41.456,41.502,41.793,41.727,41.487,41.414,41.476,41.429,41.372,41.63,41.67,41.782
103,M,False,25.817,25.713,25.708,25.557,25.406,25.645,25.783,25.941,25.804,25.775,25.949,25.999,26.161,25.983,26.31,26.475,26.341,26.49,26.676,26.553,26.816,26.713,26.631,26.682,26.724,26.582,26.588,26.477,26.476,26.61,26.656,26.593,26.245,26.36,26.495,26.481,26.314,26.44,26.62,26.548,26.525,26.546,26.615,26.596,26.681,26.774,26.871,26.915,26.651,26.771,26.632,26.481,26.355,26.233,25.98,25.969,25.854,25.68,25.729,25.715,25.664,25.92,25.965,26.086,26.187,26.185,26.146,26.263,26.417,26.716,26.738,26.887,26.929,27.077,27.141,27.451,27.402,27.5,27.699,27.589,27.711,27.667,27.63,27.569,27.521,27.413,27.485,27.724,27.695,27.701,27.748,27.866,27.951,27.88,27.867,28.02,27.87,27.931,0.0,28.129,28.076,28.197,28.052,28.035,28.099,28.098,28.139,28.151,28.289,28.271,28.058,28.137,27.955,27.971,27.893
104,M,True,0.0,0.0,0.0,0.0,0.0,15.781,39.648,40.532,22.6,21.56,16.127,26.682,24.68,28.95,25.946,30.721,29.134,33.345,28.265,25.089,30.602,30.763,35.852,35.091,32.261,34.852,35.572,38.883,39.223,34.315,33.874,33.223,30.926,30.747,31.916,30.913,31.269,30.254,31.903,28.19,29.327,31.564,30.591,31.389,29.374,28.079,28.426,33.687,29.65,29.148,27.673,27.796,28.758,28.986,29.693,29.514,29.605,33.979,31.104,32.877,30.716,30.387,34.161,32.332,33.029,35.268,33.528,33.921,33.408,33.649,33.197,33.804,32.762,32.246,32.306,32.847,34.301,33.483,33.304,31.834,34.015,32.132,32.014,32.067,32.831,34.933,33.637,33.099,34.507,33.534,31.932,33.197,33.891,32.144,31.556,31.579,31.902,31.457,32.707,31.872,32.136,32.569,32.749,33.479,33.127,33.008,33.488,34.308,33.445,33.055,32.422,31.556,32.645,31.944,32.054
105,M,False,35.572,38.883,39.223,34.315,33.874,33.223,30.926,30.747,31.916,30.913,31.269,30.254,31.903,28.19,29.327,31.564,30.591,31.389,29.374,28.079,28.426,33.687,29.65,29.148,27.673,27.796,28.758,28.986,29.693,29.514,29.605,33.979,31.104,32.877,30.716,30.387,34.161,32.332,33.029,35.268,33.528,33.921,33.408,33.649,33.197,33.804,32.762,32.246,32.306,32.847,34.301,33.483,33.304,31.834,34.015,32.132,32.014,32.067,32.831,34.933,33.637,33.099,34.507,33.534,31.932,33.197,33.891,32.144,31.556,31.579,31.902,31.457,32.707,31.872,32.136,32.569,32.749,33.479,33.127,33.008,33.488,34.308,33.445,33.055,32.422,31.556,32.645,31.944,32.054,32.287,32.462,32.895,32.516,32.601,31.995,32.789,33.222,33.477,33.136,33.201,33.677,32.789,33.579,32.387,32.844,31.371,32.503,32.294,32.005,32.275,31.984,32.013,32.495,33.069,33.057
106,M,False,31.579,31.902,31.457,32.707,31.872,32.136,32.569,32.749,33.479,33.127,33.008,33.488,34.308,33.445,33.055,32.422,31.556,32.645,31.944,32.054,32.287,32.462,32.895,32.516,32.601,31.995,32.789,33.222,33.477,33.136,33.201,33.677,32.789,33.579,32.387,32.844,31.371,32.503,32.294,32.005,32.275,31.984,32.013,32.495,33.069,33.057,33.018,32.653,32.507,32.954,32.616,32.168,32.33,31.754,33.025,33.294,32.466,33.243,32.498,32.247,32.978,32.767,33.04,33.462,33.098,33.062,32.759,32.866,32.473,32.292,31.612,32.335,32.012,31.962,31.765,31.703,31.652,31.638,31.353,30.913,30.789,30.992,31.127,31.914,31.149,31.091,31.341,30.59,30.93,31.023,30.998,30.949,30.746,30.901,30.526,30.528,30.632,30.742,30.453,30.471,30.963,30.812,30.686,30.393,30.727,30.055,30.168,30.252,29.937,30.224,30.274,30.714,30.674,30.55,30.472
107,M,True,30.141,30.132,30.202,30.211,30.412,30.416,30.487,30.177,30.609,30.733,30.717,30.67,30.79,31.065,31.142,31.254,31.173,31.055,31.122,31.345,31.437,31.345,31.51,31.361,31.236,31.058,30.999,30.876,30.864,30.765,30.898,30.668,30.855,30.77,30.895,31.337,31.262,31.047,31.051,31.404,31.084,31.16,31.379,31.287,31.272,31.449,31.647,31.907,31.952,31.97,32.238,32.024,31.739,31.733,31.596,31.671,31.791,31.931,31.899,32.042,32.293,32.137,32.091,31.913,31.8,32.147,32.498,32.367,32.374,32.53,32.152,32.148,32.077,32.522,32.374,32.3,32.636,32.542,32.44,32.292,32.467,32.223,31.782,31.804,31.892,31.876,32.037,31.619,32.131,31.587,31.626,31.989,32.075,32.474,32.442,32.207,32.416,32.561,32.597,32.793,32.966,33.109,33.362,33.686,33.782,33.689,33.805,33.778,33.828,33.991,34.177,33.965,34.046,34.132,34.482
108,M,False,30.864,30.765,30.898,30.668,30.855,30.77,30.895,31.337,31.262,31.047,31.051,31.404,31.084,31.16,31.379,31.287,31.272,31.449,31.647,31.907,31.952,31.97,32.238,32.024,31.739,31.733,31.596,31.671,31.791,31.931,31.899,32.042,32.293,32.137,32.091,31.913,31.8,32.147,32.498,32.367,32.374,32.53,32.152,32.148,32.077,32.522,32.374,32.3,32.636,32.542,32.44,32.292,32.467,32.223,31.782,31.804,31.892,31.876,32.037,31.619,32.131,31.587,31.626,31.989,32.075,32.474,32.442,32.207,32.416,32.561,32.597,32.793,32.966,33.109,33.362,33.686,33.782,33.689,33.805,33.778,33.828,33.991,34.177,33.965,34.046,34.132,34.482,34.364,34.081,34.016,34.199,34.705,34.599,34.313,34.184,33.936,33.954,34.118,33.835,34.011,34.053,34.058,33.804,0.0,34.188,34.291,34.271,34.335,34.206,34.066,34.33,34.32,34.046,34.314,34.301
109,M,True,34.195,34.277,34.392,34.42,34.605,34.774,34.956,34.768,35.176,35.664,35.925,36.231,36.731,36.868,37.254,36.712,36.548,36.562,36.399,36.549,36.682,36.484,36.593,36.397,36.676,36.696,36.693,36.702,36.563,36.965,37.004,36.875,36.723,36.527,37.039,36.838,37.109,37.393,37.051,37.244,37.708,37.837,38.156,38.258,38.451,38.434,38.494,39.048,38.695,38.654,38.346,38.7,38.324,37.756,38.144,38.026,37.889,37.346,37.463,37.269,37.53,37.641,37.272,37.211,37.489,37.498,37.966,37.86,37.451,37.598,38.166,38.08,38.149,38.775,38.567,38.377,38.06,38.981,38.948,39.368,39.49,39.702,40.227,39.716,39.714,39.427,39.517,38.947,39.237,40.273,39.5,40.434,40.187,40.092,39.983,40.005,40.23,39.865,40.183,40.409,40.521,40.505,40.538,40.574,40.157,40.332,40.545,40.902,41.069,40.828,41.209,41.048,40.617,40.74,41.01
110,M,False,36.693,36.702,36.563,36.965,37.004,36.875,36.723,36.527,37.039,36.838,37.109,37.393,37.051,37.244,37.708,37.837,38.156,38.258,38.451,38.434,38.494,39.048,38.695,38.654,38.346,38.7,38.324,37.756,38.144,38.026,37.889,37.346,37.463,37.269,37.53,37.641,37.272,37.211,37.489,37.498,37.966,37.86,37.451,37.598,38.166,38.08,38.149,38.775,38.567,38.377,38.06,38.981,38.948,39.368,39.49,39.702,40.227,39.716,39.714,39.427,39.517,38.947,39.237,40.273,39.5,40.434,40.187,40.092,39.983,40.005,40.23,39.865,40.183,40.409,40.521,40.505,40.538,40.574,40.157,40.332,40.545,40.902,41.069,40.828,41.209,41.048,40.617,40.74,41.01,41.279,41.498,41.257,41.291,40.978,41.025,40.464,40.803,40.449,40.898,40.624,40.294,40.831,41.19,40.917,40.97,40.558,40.845,40.847,40.862,41.116,41.223,41.078,41.306,41.336,41.208
111,M,True,45.83,46.11,46.103,45.974,46.117,46.251,46.158,46.086,45.942,45.997,45.803,45.661,45.759,45.671,45.713,45.568,45.506,45.8,45.906,46.07,46.074,46.063,46.283,46.428,46.438,46.425,46.426,46.384,46.283,46.438,46.623,46.442,46.426,46.679,46.478,46.577,46.647,46.521,46.434,46.39,46.537,46.537,46.56,46.673,46.516,46.185,46.301,46.246,46.275,46.346,46.298,46.491,46.443,46.754,46.692,46.465,46.493,46.504,46.411,46.404,46.387,46.674,46.753,46.752,46.543,46.578,46.654,46.822,46.851,47.036,46.726,46.715,46.808,46.768,46.793,46.785,46.837,46.971,46.821,46.917,46.861,47.019,46.964,46.958,47.184,47.139,47.082,47.273,47.255,47.232,47.334,47.317,47.337,47.194,47.309,46.843,46.98,47.02,46.941,46.857,46.871,46.987,47.296,47.296,47.135,47.243,47.527,47.299,47.739,47.783,47.759,48.024,48.341,48.492,48.433
112,M,False,46.301,46.246,46.275,46.346,46.298,46.491,46.443,46.754,46.692,46.465,46.493,46.504,46.411,46.404,46.387,46.674,46.753,46.752,46.543,46.578,46.654,46.822,46.851,47.036,46.726,46.715,46.808,46.768,46.793,46.785,46.837,46.971,46.821,46.917,46.861,47.019,46.964,46.958,47.184,47.139,47.082,47.273,47.255,47.232,47.334,47.317,47.337,47.194,47.309,46.843,46.98,47.02,46.941,46.857,46.871,46.987,47.296,47.296,47.135,47.243,47.527,47.299,47.739,47.783,47.759,48.024,48.341,48.492,48.433,48.428,48.674,48.677,48.778,48.637,48.502,48.406,0.0,48.503,48.505,48.352,48.304,48.228,48.214,48.461,48.636,48.531,48.52,48.57,48.83,48.796,48.843,48.879,48.88,48.518,48.518,48.379,48.149,48.053,48.345,48.562,48.657,48.547,48.622,48.815,48.924,48.904,48.907,48.878,48.815,48.796,48.874,48.6,48.689,48.591,48.681
113,M,False,46.578,46.654,46.822,46.851,47.036,46.726,46.715,46.808,46.768,46.793,46.785,46.837,46.971,46.821,46.917,46.861,47.019,46.964,46.958,47.184,47.139,47.082,47.273,47.255,47.232,47.334,47.317,47.337,47.194,47.309,46.843,46.98,47.02,46.941,46.857,46.871,46.987,47.296,47.296,47.135,47.243,47.527,47.299,47.739,47.783,47.759,48.024,48.341,48.492,48.433,48.428,48.674,48.677,48.778,48.637,48.502,48.406,0.0,48.503,48.505,48.352,48.304,48.228,48.214,48.461,48.636,48.531,48.52,48.57,48.83,48.796,48.843,48.879,48.88,48.518,48.518,48.379,48.149,48.053,48.345,48.562,48.657,48.547,48.622,48.815,48.924,48.904,48.907,48.878,48.815,48.796,48.874,48.6,48.689,48.591,48.681,48.576,48.327,48.166,47.884,48.28,48.368,48.08,48.334,48.263,48.594,48.673,49.007,48.862,48.619,48.685,48.684,48.553,48.411,48.486
114,M,True,48.363,48.161,48.209,48.301,48.151,47.846,47.823,47.601,47.69,47.754,47.667,47.697,47.562,47.73,47.833,47.703,47.676,47.773,47.649,47.541,47.476,47.522,47.258,47.318,47.47,47.604,47.568,47.437,47.65,47.473,47.288,47.362,47.352,47.496,47.259,47.087,46.95,46.903,46.933,47.032,47.084,47.136,47.282,47.462,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514
115,M,False,47.754,47.667,47.697,47.562,47.73,47.833,47.703,47.676,47.773,47.649,47.541,47.476,47.522,47.258,47.318,47.47,47.604,47.568,47.437,47.65,47.473,47.288,47.362,47.352,47.496,47.259,47.087,46.95,46.903,46.933,47.032,47.084,47.136,47.282,47.462,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961
116,M,False,47.703,47.676,47.773,47.649,47.541,47.476,47.522,47.258,47.318,47.47,47.604,47.568,47.437,47.65,47.473,47.288,47.362,47.352,47.496,47.259,47.087,46.95,46.903,46.933,47.032,47.084,47.136,47.282,47.462,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944
117,M,True,47.318,47.47,47.604,47.568,47.437,47.65,47.473,47.288,47.362,47.352,47.496,47.259,47.087,46.95,46.903,46.933,47.032,47.084,47.136,47.282,47.462,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639
118,M,True,47.437,47.65,47.473,47.288,47.362,47.352,47.496,47.259,47.087,46.95,46.903,46.933,47.032,47.084,47.136,47.282,47.462,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639,44.495,44.317,44.111,44.018
119,M,False,47.393,47.149,47.135,46.967,46.903,46.731,46.769,46.88,46.758,46.912,46.808,46.832,47.058,46.998,47.186,47.285,47.134,47.043,46.949,47.116,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639,44.495,44.317,44.111,44.018,43.876,43.952,43.839,43.753,43.964,43.905,43.813,44.015,44.033,43.821,43.806,43.606,43.667,43.893,43.442,43.419,43.242
120,M,False,26.826,27.28,28.161,29.423,32.877,31.173,31.361,31.979,31.651,32.071,33.471,34.975,32.679,36.346,34.172,35.602,36.731,34.237,35.363,34.546,34.822,35.892,33.81,34.425,33.123,33.589,33.159,33.574,32.273,33.395,31.67,35.177,34.189,32.95,31.813,33.88,32.169,32.244,31.901,32.163,33.595,30.62,31.081,31.949,31.21,33.127,32.484,32.043,31.152,31.062,33.318,31.262,31.484,33.413,31.615,30.198,30.308,31.553,30.92,32.374,30.731,30.928,30.639,31.61,30.183,31.292,31.308,0.0,31.316,31.212,31.258,31.67,30.78,30.908,30.595,30.721,30.904,31.208,31.689,30.613,31.026,30.564,30.627,30.867,30.96,30.766,30.103,30.864,31.355,30.592,31.311,31.082,31.739,32.305,31.925,32.329,31.784,30.779,31.436,30.833,30.299,30.793,30.969,31.101,31.451,31.797,30.87,30.423,31.02,30.018,30.713,31.114,31.265,30.279,29.615
121,M,True,47.188,47.313,47.051,47.206,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639,44.495,44.317,44.111,44.018,43.876,43.952,43.839,43.753,43.964,43.905,43.813,44.015,44.033,43.821,43.806,43.606,43.667,43.893,43.442,43.419,43.242,43.348,43.1,43.084,43.138,43.089,43.067,43.193,43.097,43.044,42.968,42.958,42.975,42.87,42.976,42.991,42.841,42.869,42.704,42.491,42.65
122,M,False,47.41,47.327,47.288,47.087,46.883,46.81,46.709,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639,44.495,44.317,44.111,44.018,43.876,43.952,43.839,43.753,43.964,43.905,43.813,44.015,44.033,43.821,43.806,43.606,43.667,43.893,43.442,43.419,43.242,43.348,43.1,43.084,43.138,43.089,43.067,43.193,43.097,43.044,42.968,42.958,42.975,42.87,42.976,42.991,42.841,42.869,42.704,42.491,42.65,42.74,42.784,42.895,42.792
123,M,False,46.545,46.66,46.586,46.512,46.573,46.499,46.701,46.521,46.511,46.477,46.252,46.262,46.072,46.196,45.966,45.934,46.214,46.163,46.034,45.749,45.892,45.853,45.976,45.829,45.619,45.445,45.544,45.481,45.257,45.366,45.546,45.564,45.46,45.573,45.543,45.478,45.569,45.409,45.626,45.514,45.45,45.304,45.348,45.031,44.956,45.176,45.174,45.114,44.961,44.832,44.743,44.87,44.772,44.817,44.944,44.752,44.509,44.449,44.58,44.613,44.685,44.681,44.639,44.495,44.317,44.111,44.018,43.876,43.952,43.839,43.753,43.964,43.905,43.813,44.015,44.033,43.821,43.806,43.606,43.667,43.893,43.442,43.419,43.242,43.348,43.1,43.084,43.138,43.089,43.067,43.193,43.097,43.044,42.968,42.958,42.975,42.87,42.976,42.991,42.841,42.869,42.704,42.491,42.65,42.74,42.784,42.895,42.792,42.896,43.161,43.092,42.897,42.595,42.657,42.524
