,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45
1789,N,False,1152.4,1154.3,1160.4,1164.1,1160.4,1153.9,1153.4,1152.0,1159.6,1158.6,1162.0,1168.0,1175.4,1182.0,1171.8,1174.7,1176.7,1186.8,1189.3,1190.1,1197.6,1199.6,1197.4,1208.0,1202.5,1199.7,1194.6,1197.9,1201.9,1198.2,1211.3,1206.3,1204.0,1201.6,1209.1,1209.5,1201.3,1199.4,1198.9,1204.3,1198.7,1197.2,1196.8,1202.0,1205.1
1790,N,False,280.86,281.99,280.62,280.62,274.56,275.36,273.86,272.34,275.27,273.47,271.09,273.5,273.68,274.83,275.48,272.5,273.13,273.85,272.02,273.24,278.13,276.64,277.2,275.18,273.13,274.59,272.64,272.72,276.87,276.63,276.33,277.23,274.88,276.18,273.97,274.32,278.52,275.18,273.77,275.43,270.26,273.83,271.39,270.36,267.39
1791,N,False,61.764,63.376,62.995,61.047,59.354,60.564,59.586,60.738,60.972,59.772,59.152,59.402,59.96,58.921,58.864,59.205,58.005,58.771,58.697,58.873,57.682,58.079,57.34,56.304,55.986,56.338,55.178,55.47,55.555,55.966,53.003,53.092,54.955,54.327,54.693,54.776,54.297,54.976,54.446,52.503,52.544,52.275,51.468,52.302,51.751
1792,N,False,2590.8,2577.1,2595.7,2591.7,2606.3,2602.9,2603.0,2607.5,2605.8,2597.2,2600.0,2601.7,2597.7,2603.3,2595.8,2609.4,2603.1,2607.2,2604.7,2607.6,2616.7,2600.3,2605.5,2613.9,2604.8,2605.4,2600.2,2594.2,2580.6,2590.5,2577.3,2576.5,2573.2,2579.3,2571.0,2569.8,2569.3,2569.0,2565.5,2564.8,2569.8,2567.0,2570.0,2567.6,2565.7
1793,N,False,52.139,52.489,53.741,54.417,54.097,54.77,53.66,54.352,54.598,55.466,53.435,54.821,55.349,54.779,54.153,54.369,57.596,59.447,59.611,59.266,59.686,58.024,58.626,61.102,58.394,59.907,60.595,60.644,60.092,59.68,61.04,60.073,58.892,58.936,58.201,57.234,57.988,56.926,56.289,57.171,59.342,59.663,60.139,59.877,58.868
1794,N,False,58.348,57.462,55.676,55.078,54.088,55.516,53.846,53.833,54.934,58.192,58.584,58.354,59.072,56.891,56.848,56.995,56.014,55.38,53.29,53.698,51.8,52.33,53.702,54.186,52.352,52.212,52.34,52.193,50.622,50.347,50.033,49.239,48.399,46.019,45.505,46.175,46.723,46.209,45.709,45.705,45.603,45.709,49.384,47.363,46.929
1795,N,False,42.226,41.574,41.888,40.477,39.932,38.425,38.442,39.706,39.224,37.999,37.851,37.607,37.746,36.871,37.832,37.33,36.725,37.109,35.61,36.343,35.184,33.785,33.08,32.605,31.849,31.441,31.31,29.7,28.032,28.865,28.881,28.633,27.299,26.208,27.568,28.002,28.149,27.499,27.291,27.336,26.71,25.343,25.37,24.579,23.426
1796,N,False,34.649,35.63,34.651,34.833,33.733,34.72,34.724,34.239,34.386,34.677,34.441,33.084,31.467,32.826,33.167,33.25,31.96,32.783,34.038,33.504,32.446,34.202,32.923,35.777,35.561,34.818,35.662,37.87,37.653,37.312,37.025,36.749,34.652,33.755,33.678,32.286,32.71,30.795,31.116,29.942,29.079,30.815,31.271,29.933,30.823
1797,N,False,243.87,243.69,242.41,239.09,239.41,238.15,240.19,239.19,237.46,233.38,233.68,234.26,234.86,236.74,234.43,236.03,237.26,235.82,234.3,231.6,227.06,226.78,225.72,226.84,225.99,227.15,229.91,229.69,236.21,231.96,229.85,234.1,239.55,238.07,241.09,241.9,240.93,242.15,243.44,242.92,245.92,249.22,246.8,246.86,247.12
1798,N,False,710.92,710.89,706.17,705.28,712.29,715.8,718.68,716.37,722.87,718.41,712.09,707.04,708.19,707.78,702.6,703.97,701.24,701.41,700.7,706.41,706.7,710.23,711.18,712.14,705.29,699.91,696.3,699.76,702.32,703.08,702.78,703.54,698.88,704.78,705.42,703.52,700.91,709.26,712.79,709.94,709.82,711.87,714.3,709.17,709.45
1799,N,False,523.61,522.58,516.96,518.95,515.46,520.67,511.12,505.52,502.1,494.89,493.5,492.68,496.0,498.18,493.62,497.72,492.62,492.75,494.92,498.29,501.41,495.07,491.37,485.65,485.83,484.15,483.12,480.03,483.04,475.08,472.65,462.96,462.29,453.93,456.17,456.96,455.24,459.31,453.46,456.96,455.19,441.92,442.87,435.94,439.91
1800,N,False,137.95,138.95,135.37,133.97,133.84,133.16,135.7,133.08,134.09,131.56,130.79,128.49,130.54,129.69,128.66,124.99,123.28,123.42,120.71,119.86,122.28,122.65,120.26,123.28,121.38,122.52,121.91,120.56,120.58,122.2,121.02,120.81,121.32,122.28,119.81,119.92,118.62,118.4,115.42,113.26,110.79,111.09,110.1,106.95,107.92
1801,N,False,772.62,779.41,777.6,776.34,779.64,776.0,773.18,771.92,767.31,763.42,766.1,767.03,765.51,765.54,766.51,773.03,774.15,771.92,775.55,777.39,773.4,772.84,767.3,766.83,769.48,765.55,770.58,777.01,779.01,786.39,788.25,790.98,786.64,787.46,779.27,780.8,778.3,777.38,781.69,787.62,788.85,795.8,795.31,795.77,795.37
1802,N,False,71.894,72.308,72.718,71.65,72.16,71.839,71.213,70.707,69.722,72.43,72.505,74.092,70.457,69.839,71.645,69.637,68.882,69.546,69.306,67.4,64.993,61.641,62.202,63.224,62.119,63.254,62.574,63.382,63.02,60.689,62.469,63.732,63.667,63.859,65.145,65.577,66.402,67.686,67.746,65.828,65.161,62.85,63.197,63.524,62.286
1803,N,False,1016.7,1018.5,1019.1,1021.6,1022.1,1020.4,1015.1,1013.4,1016.4,1015.5,1015.1,1018.5,1020.5,1019.0,1022.4,1018.8,1019.7,1016.8,1019.3,1018.5,1018.0,1015.8,1013.6,1017.7,1018.5,1023.6,1023.9,1021.8,1018.1,1023.6,1025.9,1025.5,1022.7,1023.5,1021.5,1026.5,1027.1,1029.6,1033.4,1030.8,1034.7,1047.9,1043.3,1053.6,1062.5
1804,N,False,82.423,81.869,81.429,82.669,82.47,82.177,81.429,81.573,81.878,79.703,77.954,78.598,79.506,80.635,80.743,79.581,79.712,78.203,78.201,76.976,76.647,74.12,74.063,71.002,73.556,72.637,72.448,71.978,70.152,71.17,68.021,69.855,69.436,70.068,69.161,69.414,70.144,69.466,69.452,68.962,68.48,69.314,70.377,70.439,70.872
1805,N,False,851.68,851.27,850.74,853.94,855.66,857.6,859.77,861.97,868.67,865.58,867.84,867.13,869.37,873.34,872.15,876.42,873.18,869.68,864.21,861.8,854.98,847.89,849.05,849.04,846.23,849.59,851.29,846.24,852.26,855.29,861.2,868.63,867.63,872.02,869.28,867.1,875.67,873.15,875.97,876.97,874.56,876.79,880.36,880.67,876.07
1806,N,False,108.43,110.5,111.89,115.34,115.03,115.41,117.65,118.31,120.53,121.72,126.5,127.93,130.56,133.23,132.9,131.66,133.15,134.2,135.3,138.56,140.06,141.6,143.15,146.73,144.98,147.01,144.46,145.04,142.1,143.31,144.44,147.02,145.94,145.32,146.77,147.38,147.29,148.18,147.5,146.0,145.05,147.77,146.66,144.0,148.2
1807,N,False,269.68,272.42,267.66,266.39,257.7,259.34,252.02,254.23,256.25,258.14,256.89,256.5,257.35,259.61,258.55,258.69,254.97,255.59,248.29,246.16,244.28,246.59,250.92,252.05,246.95,247.36,245.96,244.12,245.5,243.55,241.94,237.67,236.22,229.36,228.18,225.85,230.24,228.6,233.68,234.7,231.33,229.36,226.5,226.45,231.24
1808,N,False,144.45,147.36,146.84,145.77,145.31,144.84,144.13,146.69,145.9,143.94,142.88,137.16,139.17,138.89,142.29,143.71,141.86,144.86,144.06,143.31,153.72,148.67,146.32,146.22,150.95,148.5,149.21,148.71,145.38,145.72,144.23,140.59,137.48,136.14,132.48,137.42,132.26,129.61,130.62,136.33,135.53,134.43,136.62,136.13,135.13
1809,N,False,62.312,60.865,59.089,59.114,59.987,60.951,62.097,62.731,63.03,65.317,63.074,62.565,65.455,64.06,64.556,63.541,63.328,62.832,61.961,63.444,62.805,62.501,61.818,60.759,60.269,62.079,60.739,59.123,58.538,57.485,58.02,57.726,56.723,55.539,55.662,55.921,55.812,55.933,56.149,54.128,56.029,55.686,54.597,56.069,54.991
1810,N,False,656.85,655.79,651.84,646.97,648.82,645.8,645.17,642.72,644.24,643.46,642.63,637.33,632.55,627.21,624.18,619.83,618.11,614.7,616.84,611.31,613.6,608.6,608.77,605.2,604.41,604.45,598.26,596.74,598.98,592.42,592.39,591.36,588.17,590.25,589.01,584.6,585.48,582.7,578.32,574.94,569.32,570.83,569.17,565.86,563.0
1811,N,False,107.9,107.79,108.94,100.25,99.434,100.91,104.13,99.566,102.26,99.394,102.91,101.43,103.29,103.03,102.9,87.605,103.82,88.688,88.861,87.035,88.39,87.165,88.448,85.09,82.118,86.472,87.241,87.389,87.591,84.46,87.683,87.716,88.478,87.153,86.823,87.331,84.91,85.116,84.258,85.579,83.672,103.47,103.44,99.056,102.09
1812,N,False,303.1,305.9,307.2,302.49,308.21,309.46,303.85,305.84,309.21,307.42,307.27,310.81,309.45,314.05,316.43,314.17,320.01,318.12,318.16,319.48,317.14,316.54,313.26,313.47,313.88,313.79,314.7,313.93,315.12,312.89,313.35,314.87,315.29,316.27,315.01,313.39,314.62,314.14,313.51,313.45,312.87,311.13,311.81,310.67,308.31
1813,N,False,439.68,440.82,444.13,443.63,441.91,445.48,445.99,444.02,448.72,449.54,449.4,448.42,447.85,447.45,443.82,440.9,443.09,445.17,445.45,448.98,451.56,453.09,455.56,452.12,449.49,446.55,441.64,438.12,440.17,437.09,435.72,433.65,434.04,440.81,436.07,431.38,436.88,437.69,434.96,427.79,426.43,423.89,422.15,428.82,427.33
1814,N,False,53.962,52.989,53.292,52.851,52.619,52.611,52.497,53.227,52.012,50.942,52.643,52.586,53.454,54.082,54.802,56.368,57.092,58.655,58.358,57.156,56.65,56.153,55.265,55.676,56.418,57.318,58.894,58.764,57.298,55.42,54.477,53.916,55.377,54.057,55.613,54.882,54.565,53.421,52.305,50.936,50.338,51.212,49.984,49.917,48.351
1815,N,False,84.695,83.397,83.668,83.774,85.629,83.377,84.329,83.417,86.313,87.109,85.972,87.914,88.479,89.352,89.334,90.92,89.894,91.046,90.838,90.561,90.966,94.425,96.116,94.231,94.67,92.312,92.11,90.95,92.159,92.236,92.077,91.559,90.239,89.746,92.078,94.365,92.587,91.138,93.717,96.527,93.13,94.623,96.667,96.809,97.416
1816,N,False,218.4,221.37,216.91,219.22,219.79,219.2,216.67,211.47,209.21,211.77,214.79,218.24,218.75,215.84,217.95,217.18,215.25,216.03,216.33,217.61,216.69,219.1,217.58,214.72,214.05,217.09,217.3,211.54,210.99,211.31,210.0,207.76,208.58,209.38,210.7,206.13,208.57,205.56,206.89,214.45,214.06,206.33,207.78,205.35,200.81
1817,N,False,112.26,110.81,109.91,109.29,110.8,108.72,106.38,107.15,104.05,106.44,107.2,107.26,106.47,108.09,109.05,108.04,107.75,109.42,110.78,111.77,111.63,112.97,113.44,112.3,111.97,112.66,111.65,112.21,111.14,110.89,109.66,111.88,111.34,113.66,112.56,111.43,110.33,109.43,108.76,108.79,107.49,106.26,109.18,106.83,108.91
1818,N,False,102.07,101.29,101.91,102.27,100.43,97.706,98.144,95.17,96.172,100.5,98.887,105.39,101.4,97.629,98.036,96.684,97.75,95.764,97.469,95.788,94.417,94.335,93.835,92.855,91.547,95.0,90.774,91.563,93.31,91.776,90.829,90.6,90.967,92.434,92.924,92.033,93.285,91.193,91.563,90.182,87.963,87.367,85.538,87.044,87.655
1819,N,False,110.59,111.05,110.7,112.86,113.5,116.54,119.52,119.21,124.38,125.93,124.23,123.81,124.75,124.14,124.98,126.16,125.09,124.09,124.36,121.89,121.16,122.65,126.03,125.03,127.14,127.28,128.12,128.52,130.08,130.01,127.86,131.5,130.51,131.34,129.59,128.27,129.63,129.1,132.56,133.47,132.57,131.74,135.52,135.08,137.12
1820,N,False,226.65,227.74,230.13,225.57,224.3,225.34,223.21,223.0,222.6,219.09,217.88,219.88,218.42,218.88,215.46,216.65,218.75,214.66,214.8,214.22,214.7,215.51,212.48,211.08,211.74,211.22,209.24,207.39,207.29,207.95,205.46,204.09,204.49,205.82,207.76,205.2,206.7,205.11,208.94,207.58,210.87,212.55,211.3,212.17,212.77
1821,N,False,993.59,999.69,996.77,1004.1,1000.5,991.8,983.84,982.2,983.72,988.95,986.58,990.16,992.48,991.04,986.52,983.06,988.78,983.32,982.92,972.9,975.35,961.54,967.17,974.63,971.64,980.4,976.25,977.56,974.14,967.3,971.53,965.87,968.56,965.35,965.35,959.14,954.5,948.58,952.47,950.56,957.91,957.33,961.91,958.66,949.19
1822,N,False,769.6,767.42,767.25,763.87,763.95,764.09,762.95,755.11,747.05,754.0,760.32,763.97,761.93,763.71,762.27,760.09,759.75,763.06,764.22,764.82,767.79,774.45,774.78,774.34,774.0,771.9,767.03,766.67,768.45,774.35,778.62,782.84,788.62,784.13,786.73,791.86,787.04,793.74,787.77,786.73,785.82,782.33,783.5,780.25,784.23
1823,N,False,132.08,133.87,133.49,133.2,134.69,135.79,133.25,134.59,135.25,134.93,133.86,135.53,134.29,134.92,133.8,134.68,134.35,133.26,133.64,133.46,134.42,134.69,133.83,130.26,130.03,129.0,129.79,131.38,131.33,131.93,130.01,128.65,128.54,129.39,129.29,128.8,130.81,129.73,130.37,131.37,129.92,131.35,134.14,132.57,133.09
1824,N,False,185.55,186.74,187.06,185.96,185.88,190.32,190.04,190.77,193.66,192.75,190.93,195.76,196.61,199.05,202.11,200.54,203.83,205.41,206.25,207.99,209.21,212.56,214.15,211.65,212.38,212.79,215.22,215.31,216.43,217.11,216.64,214.17,213.24,214.74,218.25,219.92,217.67,219.07,222.8,224.13,222.43,227.11,225.47,226.17,223.83
1825,N,False,87.266,88.452,87.461,84.751,86.191,86.687,88.592,87.255,83.725,83.331,80.792,81.38,82.613,83.6,83.891,82.466,83.44,81.624,82.07,81.637,81.055,80.236,78.602,77.953,77.633,77.149,77.611,77.107,76.529,77.578,77.847,78.987,79.724,80.045,78.96,78.709,78.072,76.813,76.258,76.494,78.054,76.454,78.681,80.836,79.399
1826,N,False,609.89,613.36,610.25,610.16,612.92,617.05,612.48,612.98,608.3,608.38,607.09,606.07,604.03,606.9,607.39,610.42,612.16,612.29,611.81,614.79,611.16,614.73,616.93,615.64,617.74,614.0,615.17,615.71,614.32,616.62,617.85,616.71,617.64,615.43,612.91,613.2,614.29,608.84,610.13,609.45,607.9,606.41,613.3,613.5,611.41
1827,N,False,121.85,119.69,120.97,120.59,120.33,118.65,117.51,115.98,117.58,119.07,119.2,123.48,124.05,121.29,118.99,122.71,119.49,118.71,114.59,117.76,120.0,119.02,117.53,116.78,118.58,118.27,116.65,117.14,116.17,111.53,112.31,111.96,112.53,112.27,113.48,113.81,113.33,113.83,112.99,111.19,113.56,116.14,117.02,116.82,115.65
1828,N,False,139.71,142.56,142.21,144.88,145.61,147.65,150.62,148.92,148.62,151.4,152.5,157.13,156.37,156.37,150.48,152.27,155.43,155.53,156.61,157.6,158.49,156.56,164.32,163.68,162.89,166.79,168.19,173.59,171.83,173.14,174.51,178.35,181.22,182.31,185.07,187.75,189.13,188.1,189.32,187.17,183.98,186.78,185.06,185.73,188.38
1829,N,False,41.381,43.234,42.497,41.596,43.464,44.512,42.24,43.906,43.964,46.722,44.571,44.599,43.362,42.03,40.874,43.647,45.299,45.983,46.831,45.868,47.171,50.109,51.175,52.28,52.893,52.431,52.027,49.955,49.763,49.914,50.925,49.752,48.694,45.812,46.29,45.948,48.191,45.02,45.09,45.892,46.827,46.934,46.733,44.12,43.468
1830,N,False,526.18,527.1,525.08,523.26,519.23,518.01,515.2,516.42,518.88,521.46,520.99,522.68,525.29,523.07,527.29,526.98,522.88,522.41,527.53,519.41,519.55,518.63,518.53,517.74,515.7,518.06,521.53,520.46,517.1,520.81,518.88,516.93,514.69,510.15,509.56,511.59,511.86,510.24,509.68,508.24,513.66,509.69,511.19,506.38,506.3
1831,N,False,112.47,112.84,113.11,110.98,111.77,112.44,114.52,117.93,116.69,118.61,119.95,119.52,119.66,120.15,120.28,119.54,118.63,120.32,120.46,121.11,119.11,121.23,119.98,118.4,116.47,115.32,113.06,115.22,115.5,115.95,114.37,115.95,116.75,117.41,116.31,115.83,117.32,116.27,118.02,117.34,116.49,116.31,116.52,114.21,110.92
1832,N,False,78.388,80.509,82.872,81.241,81.302,80.307,81.856,82.891,84.565,83.5,84.871,85.007,82.22,80.414,83.474,86.145,88.796,88.09,88.238,87.122,86.902,89.693,89.176,91.596,91.537,92.521,92.158,92.737,92.767,95.004,96.178,95.849,94.768,96.279,96.658,97.665,94.867,96.004,95.622,94.824,94.068,93.59,93.127,91.695,92.58
1833,N,False,86.326,87.502,87.233,87.052,86.614,85.487,85.587,87.522,87.158,85.6,86.856,86.998,87.139,87.648,88.835,91.859,93.124,91.242,92.017,92.16,90.912,92.463,92.024,92.447,92.011,92.3,95.124,96.58,95.559,94.716,95.059,95.253,95.943,94.918,95.053,96.49,97.272,95.847,97.414,96.76,96.914,97.927,98.084,98.105,97.876
1834,N,False,1167.4,1168.6,1168.7,1170.0,1171.1,1171.1,1168.0,1170.8,1176.8,1180.9,1178.9,1181.4,1179.7,1175.4,1179.9,1182.7,1183.9,1190.2,1193.2,1188.9,1184.9,1197.0,1195.7,1197.8,1188.9,1199.1,1201.9,1209.8,1217.0,1228.1,1219.2,1214.2,1219.3,1220.3,1227.1,1223.8,1236.3,1230.5,1231.4,1230.1,1225.4,1234.6,1232.4,1223.3,1234.6
1835,N,False,57.563,58.214,57.116,59.874,59.324,58.917,58.735,57.764,59.652,59.318,59.387,58.787,58.262,57.859,58.308,59.296,58.325,58.599,57.57,56.779,57.093,58.618,58.174,56.318,55.277,57.189,55.603,55.263,55.458,56.03,55.606,53.633,54.57,54.667,54.015,53.294,53.398,55.01,55.761,57.832,55.713,57.427,56.675,58.227,57.323
1836,N,False,168.22,171.19,171.13,172.28,171.02,170.93,173.4,174.81,177.87,176.98,177.93,176.64,175.68,178.07,179.86,180.86,184.41,184.54,184.58,188.37,190.04,190.55,196.08,197.59,197.1,196.45,195.46,198.31,198.21,199.79,196.65,196.69,194.54,194.79,192.86,194.08,194.8,194.17,192.68,194.63,197.27,200.21,200.06,200.06,202.12
1837,N,False,2048.2,2041.8,2045.1,2045.9,2038.9,2029.1,2042.7,2036.6,2033.4,2032.5,2034.3,2028.7,2030.9,2032.9,2028.4,2022.2,2019.6,2009.5,2006.6,2008.9,2013.5,2015.9,2017.0,2018.5,2014.6,2009.8,2005.0,2007.7,1996.9,1994.1,1999.0,1999.4,1994.4,1997.7,2000.9,2008.7,2011.6,2005.9,2005.7,2006.5,2006.5,2000.5,2012.9,2002.4,2017.3
1838,N,False,118.18,120.0,120.3,119.95,116.77,115.77,118.19,116.83,117.44,118.03,118.12,116.33,115.63,112.37,113.16,111.23,109.53,112.03,108.69,111.78,112.8,114.88,115.98,116.84,117.51,119.53,119.46,120.04,122.23,122.24,122.35,122.07,124.76,124.32,122.81,124.0,125.37,125.17,124.84,123.6,122.8,122.63,124.19,124.76,125.98
1839,N,False,334.26,335.42,336.21,337.99,338.05,339.8,337.54,338.67,341.06,343.25,343.07,340.52,347.89,344.44,346.26,348.1,348.36,353.34,353.93,353.47,350.88,347.62,350.33,353.09,350.08,347.21,347.16,350.47,344.01,343.41,345.42,348.31,349.23,349.43,345.03,345.13,343.14,342.44,341.78,346.81,344.41,341.63,341.94,343.02,337.62
1840,N,False,577.16,575.41,572.43,569.43,568.95,571.38,564.56,565.4,563.82,565.62,561.76,564.82,564.83,567.06,567.52,566.42,568.69,568.87,569.65,570.44,569.16,572.13,569.75,570.88,572.11,573.83,573.8,572.86,577.44,581.27,581.04,580.18,583.13,582.41,584.34,582.54,586.27,584.55,583.25,588.9,589.72,583.43,581.14,580.48,578.46
1841,N,False,67.077,64.163,64.578,65.833,62.213,63.216,61.932,63.842,65.238,63.89,64.728,63.264,63.189,62.318,61.968,60.729,60.7,59.953,59.9,60.571,57.776,58.2,58.893,57.378,59.408,56.962,60.511,58.738,58.102,57.257,58.211,58.767,58.932,59.638,56.791,57.589,57.496,55.332,55.21,54.338,54.094,51.156,51.112,50.722,49.664
1842,N,False,24.374,22.832,28.463,26.966,28.749,27.128,29.546,29.438,29.835,31.889,38.058,45.577,41.803,45.964,47.688,49.914,54.073,54.656,62.551,59.625,63.021,66.864,67.305,68.828,70.96,71.248,79.021,79.839,82.272,86.456,96.252,103.27,100.96,109.19,109.34,109.64,114.66,123.51,124.22,130.88,134.2,139.94,142.63,145.92,145.89
1843,N,False,312.99,314.6,311.53,313.24,311.93,311.38,313.36,312.58,313.66,312.7,310.1,310.6,312.09,313.76,311.12,312.28,313.49,315.26,315.06,312.48,316.93,312.93,314.65,312.27,313.74,315.02,319.76,314.72,316.64,317.88,318.4,318.27,316.08,317.77,317.51,318.75,320.55,318.99,315.94,314.49,313.36,311.52,310.87,310.63,310.41
1844,N,False,1431.9,1429.2,1434.0,1435.8,1451.8,1456.4,1463.1,1464.9,1463.5,1467.3,1484.8,1485.8,1483.9,1482.3,1472.5,1475.1,1477.6,1482.7,1487.4,1492.7,1483.7,1491.0,1496.2,1492.2,1491.0,1495.8,1488.6,1490.3,1489.2,1495.5,1506.7,1499.7,1503.6,1502.7,1499.9,1513.7,1504.0,1492.8,1481.3,1484.1,1485.2,1489.4,1490.5,1492.9,1489.2
1845,N,False,1879.1,1877.2,1875.5,1869.8,1871.1,1856.0,1851.0,1851.4,1844.2,1826.7,1823.6,1813.8,1815.8,1818.4,1812.9,1805.5,1797.8,1793.2,1788.7,1788.1,1784.3,1775.5,1783.9,1774.7,1765.5,1752.2,1751.4,1741.0,1738.0,1749.2,1739.7,1734.6,1727.0,1724.6,1735.4,1719.6,1715.3,1714.4,1703.8,1688.4,1689.6,1694.1,1705.9,1701.3,1699.0
1846,N,False,1178.0,1177.8,1181.8,1180.8,1180.0,1167.3,1170.2,1170.4,1172.7,1175.8,1181.1,1178.3,1183.3,1189.1,1192.4,1191.3,1191.1,1196.8,1194.1,1197.4,1194.5,1194.7,1197.7,1192.9,1188.2,1192.1,1199.7,1195.4,1197.4,1201.8,1205.6,1212.7,1207.9,1210.3,1208.2,1216.2,1203.9,1208.5,1214.4,1213.3,1209.0,1204.8,1208.7,1208.5,1207.2
1847,N,False,268.41,268.68,268.52,266.26,268.01,265.9,265.68,263.31,263.79,261.35,263.97,268.51,270.91,268.32,270.43,273.68,274.76,278.91,283.77,285.09,284.28,282.73,284.95,289.61,291.3,289.17,291.96,290.41,288.8,290.72,292.43,288.29,286.42,286.45,286.12,286.34,288.11,287.04,288.64,289.06,287.13,286.14,286.57,286.14,285.34
1848,N,False,4555.3,4551.4,4544.1,4547.2,4545.6,4527.0,4538.5,4545.5,4556.8,4566.7,4556.3,4563.3,4552.4,4542.2,4552.1,4541.3,4540.3,4534.5,4523.9,4524.5,4515.7,4516.9,4516.9,4500.1,4495.9,4482.1,4479.4,4484.0,4480.1,4474.5,4470.5,4483.4,4476.6,4468.8,4470.3,4464.1,4455.4,4448.3,4439.2,4443.2,4436.2,4427.0,4430.4,4417.0,4409.2
1849,N,False,109.02,107.53,106.67,107.47,107.04,107.27,105.04,103.43,105.73,105.22,104.48,103.58,101.96,102.42,100.91,101.05,98.381,97.611,97.852,97.517,97.008,97.023,98.013,99.225,97.748,96.346,95.259,95.241,94.558,92.589,94.908,92.683,92.752,91.007,92.446,91.774,90.868,91.773,91.353,92.217,91.194,93.62,92.319,93.914,93.678
1850,N,False,393.02,390.58,391.66,393.54,389.82,398.1,397.98,395.7,400.8,399.1,395.54,392.93,394.19,391.73,388.95,386.15,388.76,392.02,395.64,393.65,397.71,401.21,400.85,410.9,409.35,409.92,412.85,413.89,413.8,408.23,416.4,426.87,430.01,431.53,438.28,438.67,438.49,435.94,443.24,444.14,440.44,440.15,449.96,452.03,449.97
1851,N,False,548.22,550.48,549.76,547.4,543.39,541.33,542.26,539.53,540.04,547.52,559.26,565.04,563.75,581.72,584.58,589.43,587.73,589.98,586.25,587.66,588.17,591.26,591.25,588.55,599.13,601.23,597.45,597.57,601.51,601.07,602.2,604.24,611.87,611.35,616.79,623.25,625.88,624.26,628.41,632.53,627.25,630.71,633.69,625.4,633.94
1852,N,False,102.97,102.14,101.48,101.57,102.98,102.37,101.45,103.3,101.28,100.05,99.877,101.37,101.6,101.38,100.82,100.8,99.883,99.322,97.195,98.948,97.829,99.671,98.778,99.059,98.327,95.718,94.596,93.603,93.876,92.574,92.327,92.212,91.581,91.983,90.823,90.358,92.113,90.349,91.068,90.303,90.194,89.912,88.795,86.64,88.616
1853,N,False,405.22,402.74,400.37,401.14,403.33,404.26,401.71,401.84,399.7,399.96,405.25,402.96,406.66,403.38,406.94,404.85,403.22,401.14,400.11,403.36,400.93,407.45,408.02,406.21,403.25,405.84,405.56,405.13,405.66,407.83,404.69,403.95,404.72,402.75,403.33,401.44,397.47,408.58,412.36,409.48,409.45,408.95,407.05,410.22,409.27
1854,N,False,1970.6,1970.1,1967.9,1970.6,1961.8,1964.9,1975.9,1978.6,1985.6,1996.6,2006.0,2016.3,2013.1,2012.3,2008.5,2023.6,2015.9,2017.4,2032.2,2016.4,2023.2,2036.3,2023.9,2033.4,2032.6,2044.2,2037.6,2043.8,2051.2,2048.9,2052.5,2064.9,2072.4,2085.6,2089.6,2086.9,2074.0,2079.7,2075.5,2082.0,2067.8,2080.9,2100.7,2116.2,2114.8
1855,N,False,90.379,91.024,90.714,89.956,91.364,91.958,91.238,88.573,89.828,89.824,90.737,89.211,89.918,89.295,90.755,89.079,86.704,84.427,85.085,87.109,89.259,91.065,91.019,91.92,90.251,89.087,89.534,91.973,92.378,90.048,91.308,89.747,91.609,91.305,90.946,89.333,88.216,86.716,85.86,86.704,85.905,84.882,85.335,84.787,83.726
1856,N,False,2491.1,2488.8,2486.6,2490.9,2481.0,2490.3,2488.9,2492.4,2498.4,2497.8,2500.6,2487.5,2481.8,2476.7,2480.5,2473.1,2466.4,2475.0,2470.8,2471.7,2471.5,2480.4,2481.6,2494.5,2487.0,2485.9,2510.1,2501.7,2504.2,2508.4,2517.7,2530.5,2540.3,2533.4,2540.6,2544.8,2545.5,2532.4,2549.9,2548.8,2559.1,2574.4,2579.4,2578.5,2583.5
1857,N,False,235.17,235.11,233.11,233.8,234.71,234.24,234.66,237.04,239.14,243.87,244.6,248.17,249.43,250.99,247.96,249.58,249.29,248.68,248.21,251.89,250.49,250.06,246.85,247.84,250.86,249.36,254.47,254.65,253.98,250.83,254.37,256.39,252.32,254.65,252.07,250.77,250.51,244.81,244.66,245.5,245.75,247.18,246.25,246.19,244.54
