,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45
580,C,False,131.14,134.42,136.17,134.52,136.11,136.17,135.44,137.96,139.07,138.59,137.72,137.43,138.31,138.77,139.57,139.78,137.23,139.51,135.8,135.65,133.58,134.65,134.21,136.36,136.91,135.18,136.75,134.87,133.4,134.81,133.05,133.33,133.27,133.77,134.36,134.31,133.64,133.54,136.01,133.67,134.12,131.32,132.12,133.24,133.89
581,C,False,83.498,83.801,84.958,84.682,84.657,84.687,82.703,81.75,80.744,79.041,78.486,77.468,76.371,75.816,75.336,75.605,75.001,74.313,74.585,74.506,73.718,72.626,73.088,72.725,73.264,73.192,72.716,72.957,72.536,72.719,72.787,73.026,72.815,73.314,73.014,73.261,73.28,72.687,73.204,73.686,73.813,75.228,75.939,77.187,77.845
582,C,True,86.234,89.91,85.908,87.611,85.622,91.823,92.2,97.085,100.66,84.828,74.877,76.029,93.74,81.465,85.668,91.026,95.778,95.927,89.573,94.31,98.833,86.472,87.278,86.453,91.921,84.564,87.003,85.715,84.243,85.314,77.819,74.348,71.43,71.004,75.571,72.218,69.887,70.227,68.11,69.248,68.969,66.956,69.643,67.038,67.4
583,C,False,88.318,84.663,85.132,84.776,82.317,86.269,80.638,80.059,81.433,82.621,82.99,85.575,81.717,83.5,90.017,86.505,88.685,90.428,90.198,93.061,90.166,89.896,89.299,92.263,93.197,91.107,91.898,86.289,88.385,88.533,88.407,88.125,84.099,83.595,87.177,85.719,85.938,82.915,88.55,88.795,93.154,92.559,95.142,92.29,96.284
584,C,False,92.139,92.042,92.34,92.478,92.366,91.378,91.294,90.273,89.406,88.462,88.143,87.988,87.813,87.857,88.097,88.324,88.901,89.093,89.246,89.865,90.148,90.843,90.665,91.467,92.06,92.283,92.412,92.448,92.194,93.464,92.476,91.482,91.925,91.77,91.068,91.638,91.723,91.528,92.361,92.42,92.415,92.141,92.132,91.984,91.642
585,C,False,85.879,85.688,79.678,85.564,85.586,86.054,85.593,84.964,83.982,83.429,83.258,82.683,81.983,82.08,81.651,81.431,82.359,81.97,82.379,83.421,85.078,85.136,85.454,85.461,85.407,85.636,86.058,85.443,85.469,84.567,84.349,84.121,83.862,83.652,83.094,83.723,83.357,83.057,83.196,82.49,82.03,82.734,83.315,82.73,82.286
586,C,False,120.92,121.97,119.21,121.76,122.16,123.5,122.96,122.27,123.19,122.53,124.62,124.78,123.8,124.63,124.33,122.86,125.8,125.41,125.41,124.97,126.32,125.87,124.77,125.42,124.61,123.85,123.96,123.12,124.4,123.25,124.65,125.45,124.93,126.84,126.63,129.5,130.61,131.84,134.32,134.52,135.17,134.47,135.65,137.45,135.45
587,C,False,109.36,108.48,108.2,107.91,107.53,107.82,108.72,108.9,109.6,110.94,112.13,113.48,114.01,114.11,114.98,116.13,114.86,114.84,113.65,113.02,112.88,112.07,111.34,110.5,110.19,109.89,109.61,109.06,108.06,107.35,106.82,106.16,106.24,105.53,105.99,105.53,105.69,105.76,106.11,106.63,106.81,107.09,107.56,107.45,107.78
588,C,False,86.895,87.867,88.75,87.58,88.754,88.113,87.488,88.34,88.786,88.835,89.141,89.268,90.461,90.343,90.53,88.823,88.087,86.762,86.53,86.611,86.443,86.778,85.369,85.546,86.199,86.119,85.823,87.132,87.949,88.322,90.464,91.297,92.954,93.413,94.288,95.666,96.179,95.556,96.585,95.143,96.709,95.207,94.215,94.357,95.278
589,C,True,94.105,93.434,93.106,92.139,91.165,90.199,88.903,88.429,87.937,87.123,86.757,86.164,86.075,86.36,87.447,87.856,88.691,89.227,90.247,91.052,91.605,92.58,93.148,93.29,93.731,94.176,94.424,94.83,94.342,94.522,94.281,94.289,94.472,94.579,93.775,93.976,94.55,94.409,94.149,94.226,94.347,95.125,94.872,94.96,94.7
590,C,False,58.868,58.311,56.887,62.065,60.064,57.953,60.709,64.144,60.017,62.238,58.949,61.476,62.61,60.61,60.458,61.283,63.167,64.936,66.698,62.755,62.482,62.337,63.796,60.52,62.037,59.669,57.473,60.792,64.012,59.731,60.962,56.163,55.113,53.875,55.586,59.866,55.128,54.104,59.603,57.228,56.87,57.734,57.29,54.261,54.291
591,C,False,107.76,108.9,109.17,109.78,109.66,108.96,109.24,108.52,108.27,107.67,107.37,107.0,107.35,106.72,106.87,106.62,106.42,105.92,105.78,106.04,105.69,105.88,105.8,105.57,106.29,106.29,106.21,106.22,106.46,106.46,106.29,106.94,106.4,106.0,105.85,105.67,105.46,105.25,105.26,105.77,105.61,105.69,106.36,105.73,105.09
592,C,False,99.463,98.996,98.264,97.719,97.558,96.701,96.986,97.073,96.511,96.121,96.31,95.327,94.298,94.219,93.329,93.722,94.408,93.949,93.725,94.469,94.575,94.261,94.185,94.728,95.162,96.016,96.518,97.721,98.57,99.064,99.757,100.16,100.08,100.24,99.231,99.374,99.469,98.784,98.192,98.367,98.114,96.872,96.81,96.421,96.038
593,C,False,109.01,108.28,108.65,108.59,108.85,108.71,108.13,108.55,109.01,109.71,109.5,110.16,110.14,110.33,111.14,110.3,110.16,109.82,108.85,109.4,109.5,109.22,109.55,110.08,110.38,110.59,110.87,110.84,111.98,112.2,111.98,112.78,113.26,113.15,113.49,113.81,114.86,115.07,116.26,117.28,117.24,117.7,118.19,118.06,118.14
594,C,False,106.27,107.06,107.68,108.72,109.49,110.39,112.08,112.17,111.37,111.24,112.19,110.37,110.35,110.47,109.86,109.3,108.14,108.96,108.06,108.05,107.91,107.67,107.64,106.98,106.78,106.79,107.09,106.22,106.51,105.2,105.78,105.72,105.95,105.32,105.36,106.52,107.37,107.31,107.0,107.55,108.42,108.22,108.16,107.03,108.03
595,C,False,112.96,113.07,112.67,113.4,113.69,114.18,113.17,112.23,112.13,112.21,111.6,108.83,107.86,106.97,106.04,105.49,104.07,104.05,102.9,103.42,103.11,103.36,104.04,104.69,106.41,106.99,107.32,107.84,108.17,108.43,107.24,107.03,107.3,107.28,106.94,106.57,105.56,105.21,104.88,104.72,103.65,102.49,102.21,101.47,100.86
596,C,False,83.96,83.919,83.747,84.126,84.661,84.877,85.151,86.241,87.048,87.72,87.512,87.526,87.374,86.693,86.135,84.731,83.33,82.222,80.969,79.935,79.132,78.716,77.88,78.369,77.784,77.848,77.591,77.318,77.832,77.564,77.636,77.815,77.922,77.474,77.453,77.102,77.531,76.921,77.146,76.915,76.785,76.981,76.798,76.803,76.498
597,C,True,85.045,83.171,80.374,80.444,82.417,82.342,81.574,82.881,81.441,83.184,80.048,81.936,79.192,84.971,84.177,84.689,84.989,85.193,85.441,87.381,89.172,86.288,89.47,88.961,86.439,86.339,86.777,84.716,85.103,86.418,84.961,85.461,88.465,89.23,91.791,92.463,91.83,94.932,94.3,96.928,96.087,96.416,98.975,97.608,96.53
598,C,False,65.664,67.465,70.941,66.31,65.733,64.834,66.903,63.392,62.269,70.533,63.431,64.063,67.134,64.457,65.889,62.085,67.464,61.433,63.399,63.056,61.636,64.835,62.156,61.775,60.489,61.767,61.558,63.319,61.419,61.134,60.633,60.592,66.089,63.656,62.7,60.861,61.154,61.951,62.373,60.411,62.004,61.144,58.645,58.408,60.419
599,C,False,115.19,116.12,112.47,109.53,106.31,107.37,104.07,98.259,98.932,100.21,97.614,102.77,101.05,98.306,103.05,101.18,104.93,107.62,99.471,102.05,97.947,99.15,99.534,101.5,103.94,105.38,104.61,99.675,104.35,105.59,107.28,107.25,104.35,105.68,102.29,102.36,104.83,104.59,105.07,105.27,101.99,104.54,105.5,104.93,106.52
600,C,False,134.85,137.17,136.66,135.37,135.51,133.92,133.34,132.55,132.64,132.45,130.1,130.21,130.19,131.85,129.0,128.38,128.46,128.69,128.16,127.47,126.19,128.69,128.53,128.69,127.83,126.84,126.09,126.61,126.76,129.59,127.95,126.9,125.2,125.54,124.24,126.56,127.46,125.17,129.65,131.93,132.17,132.31,133.14,132.86,134.98
601,C,False,56.229,55.747,55.434,56.861,58.958,60.573,65.188,66.621,71.553,70.71,72.125,70.107,71.229,69.336,70.046,69.576,67.023,65.403,63.724,63.149,64.279,63.859,65.161,62.767,69.165,67.687,64.918,62.26,64.481,61.124,64.805,62.23,62.326,60.795,62.032,62.983,60.655,60.678,62.664,59.661,60.99,57.69,58.907,60.114,57.782
602,C,False,117.23,115.89,117.76,117.89,115.6,115.06,112.19,116.55,115.87,117.75,118.41,120.24,121.15,118.73,117.31,120.75,119.57,119.89,121.89,120.32,123.36,120.79,122.54,124.16,122.44,123.2,123.46,121.81,123.71,124.3,125.96,126.41,128.48,132.14,134.9,136.28,137.11,138.16,139.39,140.45,136.49,134.76,132.43,135.3,134.99
603,C,True,89.574,95.907,89.31,96.627,96.378,94.347,98.751,88.337,88.355,84.961,85.617,84.609,91.237,83.535,84.38,86.645,78.972,85.643,86.671,92.008,87.616,95.539,77.959,82.187,76.717,78.446,72.298,84.019,77.074,67.694,74.535,73.136,68.539,67.113,74.654,66.783,76.231,73.028,66.047,85.162,68.219,64.53,75.947,69.073,54.552
604,C,False,78.369,78.222,78.682,78.716,78.927,79.439,80.022,80.952,82.019,82.484,82.769,83.407,83.648,83.644,84.477,84.679,85.296,85.293,85.087,85.334,85.567,85.312,84.795,84.175,83.897,83.681,84.391,83.556,84.048,84.243,83.829,84.084,84.011,84.018,84.109,84.772,85.076,84.66,85.029,85.965,86.479,86.615,87.05,87.815,87.977
605,C,False,99.576,99.721,99.327,99.145,99.202,99.567,99.289,99.426,100.03,100.12,100.07,99.746,99.868,100.27,100.71,101.06,101.0,101.58,101.41,101.93,103.18,102.78,103.33,103.53,103.53,103.24,103.51,102.19,101.93,101.63,101.07,100.6,99.477,99.532,99.11,99.334,99.493,99.661,100.28,100.67,101.99,102.74,103.81,104.37,104.33
606,C,False,118.64,118.06,116.49,116.89,117.04,116.43,116.53,115.69,116.62,116.54,115.03,114.15,113.59,112.45,113.92,113.92,115.96,116.2,118.29,117.54,117.46,118.55,119.68,119.59,119.86,119.66,119.16,119.89,119.31,119.98,119.53,119.3,119.33,118.94,119.89,120.59,120.92,120.11,119.79,120.59,121.08,120.79,120.47,120.96,120.77
607,C,False,128.14,129.18,128.75,129.98,129.67,128.85,128.92,127.21,125.97,124.93,123.2,123.65,122.92,123.5,122.89,121.84,122.27,121.6,120.2,118.68,118.58,119.26,118.15,117.06,118.09,119.42,121.09,120.91,122.14,121.88,121.24,123.3,125.04,126.47,126.89,128.14,129.0,128.38,128.83,130.4,129.07,127.69,127.78,127.2,127.04
608,C,False,66.356,65.867,64.775,65.217,65.486,65.72,64.719,65.855,66.246,65.83,67.635,68.127,69.222,69.245,69.647,69.433,71.407,72.046,72.078,71.917,71.604,71.347,69.046,69.549,69.432,68.072,67.327,66.901,66.31,65.246,66.072,66.534,66.247,66.365,67.431,67.617,67.569,68.222,68.564,68.406,67.973,68.559,68.046,68.573,68.459
609,C,False,79.947,79.738,79.099,77.958,77.8,78.046,77.898,77.079,76.574,76.98,76.734,76.448,76.752,75.765,75.969,76.108,76.99,76.903,77.513,77.223,77.377,77.427,77.85,77.729,78.256,78.668,77.645,78.418,77.967,78.858,77.072,77.34,77.347,75.973,75.497,74.447,73.812,73.454,73.43,73.158,72.36,72.816,72.48,72.19,72.695
610,C,False,94.855,95.468,95.593,95.704,94.818,94.197,93.356,92.337,91.551,90.697,89.866,89.915,89.74,89.104,89.574,89.284,89.101,89.406,88.688,88.806,88.926,88.158,88.958,88.492,88.634,88.708,89.277,89.467,89.074,88.306,89.045,89.806,89.809,90.625,90.382,90.441,90.348,90.493,90.203,90.087,89.963,90.657,91.148,90.778,91.487
611,C,False,59.087,59.801,60.384,60.157,60.9,61.786,62.875,62.891,62.81,63.754,63.53,63.478,64.145,63.902,62.807,63.354,63.335,63.124,63.178,62.825,63.314,62.615,63.242,62.337,62.552,62.066,61.785,62.728,63.581,64.284,64.172,63.775,64.171,63.858,64.372,64.47,64.537,65.203,65.857,66.109,66.259,66.254,67.09,68.326,68.49
612,C,False,77.793,78.59,78.514,78.465,78.298,78.622,77.525,78.056,77.145,77.328,77.021,78.068,77.898,78.188,78.175,78.248,78.254,79.084,79.576,80.197,80.064,80.318,80.703,80.925,81.473,80.863,81.223,81.487,82.176,82.794,83.281,83.319,83.818,83.493,83.563,82.894,83.074,82.632,82.63,82.141,81.946,82.191,81.633,81.702,81.927
613,C,False,78.071,79.339,76.837,77.025,77.185,76.806,75.348,73.695,76.529,76.191,75.919,76.593,76.54,75.819,76.627,77.783,74.363,75.4,73.928,75.523,75.215,73.035,74.906,73.44,74.448,74.806,71.251,72.481,72.28,75.125,75.78,76.878,74.664,76.56,77.676,76.874,76.659,80.636,76.757,76.722,78.376,77.967,78.936,80.08,80.18
614,C,False,116.95,116.56,116.81,116.35,115.06,114.02,113.59,111.53,110.93,110.72,109.93,109.59,109.52,109.34,108.63,108.43,107.6,107.84,107.77,106.63,108.78,108.37,107.97,109.41,110.38,109.03,109.81,109.38,110.11,110.88,110.32,109.03,109.18,105.97,105.19,103.44,104.02,103.52,101.86,101.1,99.96,98.053,97.754,96.565,95.303
615,C,False,117.52,116.29,116.56,115.49,114.97,114.88,115.51,116.41,117.14,117.78,118.76,118.9,120.93,122.9,124.41,124.8,126.17,126.41,126.99,128.13,129.42,125.32,128.18,128.07,128.17,126.72,125.73,125.73,124.76,124.04,121.14,120.77,119.87,119.86,120.63,119.91,119.02,118.92,120.0,119.02,117.91,118.68,118.75,117.45,117.86
616,C,False,116.23,113.22,114.58,112.84,112.31,111.43,111.97,110.65,106.93,107.39,106.87,103.99,104.57,104.96,106.13,105.67,104.66,105.5,108.44,108.06,107.66,106.87,106.3,105.11,105.52,104.42,105.24,104.56,103.81,107.21,106.81,106.74,104.99,102.93,103.57,101.23,101.55,99.615,100.16,102.14,100.05,99.594,96.297,98.914,100.56
617,C,False,105.31,105.29,105.19,104.87,105.21,105.32,105.09,104.92,105.01,105.02,104.76,104.67,104.23,103.86,103.33,102.95,102.74,102.69,102.29,102.26,102.17,101.59,102.04,102.27,102.12,102.12,102.16,102.32,102.66,103.0,102.98,103.13,103.24,103.37,103.54,103.47,103.71,103.69,103.93,104.12,104.28,104.89,105.09,105.71,105.97
618,C,False,113.8,114.43,113.67,113.76,112.27,112.69,112.05,112.45,111.25,111.42,109.93,110.28,108.81,108.7,107.26,106.92,106.87,107.53,107.19,107.36,107.01,106.83,106.07,105.87,105.91,106.46,105.05,104.55,103.9,103.07,102.88,102.02,101.11,101.05,100.91,100.21,99.664,99.886,99.062,97.897,98.737,99.292,99.344,99.869,100.2
619,C,False,106.16,105.72,105.59,81.867,105.67,105.97,105.56,106.07,105.76,106.14,106.74,106.5,106.81,107.16,107.06,107.23,107.15,107.4,106.85,106.76,106.51,105.77,105.92,105.15,105.15,104.86,104.33,104.79,104.94,105.46,105.94,106.32,106.6,106.97,108.03,107.99,108.68,109.03,109.9,110.26,110.15,110.66,109.93,109.71,109.66
620,C,False,66.856,66.285,66.43,65.865,65.164,64.688,64.574,64.769,63.862,62.672,63.136,62.934,62.412,63.717,63.916,62.997,63.596,63.534,64.177,63.699,63.342,64.189,63.768,63.079,63.704,63.245,63.278,63.204,62.995,64.031,64.206,64.473,66.715,65.354,63.764,64.021,64.987,64.688,62.968,63.486,62.501,61.037,60.205,59.701,59.359
621,C,False,116.14,115.76,115.1,116.74,116.5,117.96,118.95,117.43,117.85,118.98,119.2,119.18,118.34,118.04,118.02,117.97,117.33,117.51,116.93,117.58,117.08,116.37,116.85,118.08,118.09,118.5,118.28,118.18,118.72,118.08,117.94,117.44,117.71,118.12,118.4,118.03,118.34,118.52,117.94,117.48,116.73,116.03,115.44,113.85,113.67
622,C,False,106.81,107.16,107.06,107.23,107.15,107.4,106.85,106.76,106.51,105.77,105.92,105.15,105.15,104.86,104.33,104.79,104.94,105.46,105.94,106.32,106.6,106.97,108.03,107.99,108.68,109.03,109.9,110.26,110.15,110.66,109.93,109.71,109.66,109.32,109.07,109.1,109.57,108.8,108.28,108.23,107.83,107.12,106.32,106.81,107.04
623,C,False,95.64,96.593,97.468,97.702,97.946,98.134,98.349,98.402,98.532,98.808,98.588,98.802,99.579,98.997,98.812,98.273,98.304,98.163,98.148,97.018,97.12,97.104,96.594,96.275,95.705,95.177,95.492,95.493,95.132,95.573,95.317,95.751,96.143,96.312,96.004,96.157,95.765,96.253,96.329,95.275,94.966,94.433,94.479,94.519,93.996
624,C,False,117.37,117.51,117.36,117.22,117.2,116.77,115.28,114.56,113.97,113.29,112.31,112.29,111.6,111.93,111.25,110.44,109.85,109.34,108.7,108.67,108.39,107.89,108.42,108.18,108.09,107.86,107.89,107.05,106.95,107.48,107.2,107.0,107.68,107.64,108.1,108.28,108.81,108.91,110.03,110.18,110.72,111.6,112.28,112.43,113.52
625,C,False,88.604,88.535,87.84,88.482,89.093,88.898,88.718,88.616,89.01,88.77,89.236,88.785,88.769,88.153,87.75,86.997,87.754,87.013,87.574,86.777,86.163,85.653,86.143,86.167,85.876,84.867,85.55,85.54,86.288,85.364,85.533,85.27,83.734,83.052,81.856,81.996,80.814,79.995,79.834,79.271,80.157,79.831,80.107,79.871,79.693
626,C,False,99.842,98.329,98.184,99.624,99.353,100.85,100.47,101.7,101.37,103.87,104.97,105.61,105.09,106.78,106.5,106.75,106.68,105.35,108.0,106.58,105.86,106.05,104.24,104.56,104.64,103.95,103.83,102.47,100.11,98.444,100.44,98.729,97.789,98.757,97.562,96.147,95.39,96.402,96.85,96.474,96.442,96.654,96.991,96.752,95.864
627,C,False,67.772,67.448,68.663,67.908,67.434,67.095,68.189,66.622,67.22,68.446,68.081,69.184,69.717,71.278,71.299,70.476,70.211,72.219,71.831,72.319,72.386,73.87,73.376,73.784,74.185,75.324,74.593,76.286,77.776,75.176,74.987,75.244,75.196,75.26,75.699,76.229,76.194,76.561,75.261,76.748,75.324,75.529,75.062,76.114,75.209
628,C,False,42.015,42.234,44.451,57.613,45.149,46.244,48.803,56.207,53.883,51.695,62.821,55.095,53.389,58.705,55.306,64.087,64.129,53.042,56.041,57.815,54.486,52.126,53.991,48.838,48.02,49.802,49.083,48.316,48.909,52.888,49.496,49.129,50.049,52.389,50.816,50.866,51.313,49.012,54.67,50.463,51.611,49.43,51.626,51.016,50.546
629,C,False,107.16,106.79,108.22,108.04,108.49,109.83,111.48,110.15,110.67,112.41,114.98,115.47,117.42,117.96,117.07,119.3,120.21,119.31,119.25,118.49,117.91,116.58,115.04,113.98,113.78,111.35,112.79,110.8,110.76,110.72,109.92,111.24,111.29,112.52,110.68,110.42,111.2,111.41,111.78,111.33,111.85,111.29,111.74,112.56,111.1
630,C,False,103.95,104.9,104.11,105.2,105.79,105.24,106.26,105.59,106.99,106.97,107.7,108.32,109.06,108.86,109.04,108.65,108.22,107.87,108.45,108.33,107.35,106.34,105.66,105.7,105.83,105.68,105.17,104.5,103.9,104.53,103.22,103.69,104.1,104.05,104.71,105.46,106.04,107.75,108.24,109.01,110.61,110.27,111.26,110.69,111.55
631,C,False,103.61,104.57,105.65,106.59,107.67,109.09,109.83,112.04,112.56,113.39,113.22,114.42,113.79,113.71,114.81,114.86,115.09,113.63,113.43,113.87,113.25,112.48,112.47,110.9,110.53,111.28,111.32,110.52,110.63,110.31,110.53,110.75,109.76,109.91,109.9,109.36,109.69,110.01,111.41,112.03,111.47,111.91,112.12,112.75,112.53
632,C,False,75.516,74.648,70.879,70.433,69.558,69.374,68.644,67.273,67.091,67.478,66.126,66.43,65.132,64.666,64.736,65.243,65.164,64.711,66.58,68.129,68.75,67.476,64.017,66.437,67.235,64.135,64.444,63.136,63.082,65.833,62.26,62.834,63.648,63.044,64.136,62.903,62.416,64.961,66.55,63.974,64.323,65.337,64.449,62.359,65.505
633,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.704,57.677,61.485,76.483,55.174,56.235,71.901,69.821,61.542,66.531,61.85,51.462,49.182,66.034,64.548,65.274,58.694,57.227,59.914,49.511,44.541,48.956,44.427,52.557,55.245,56.188,63.979,52.99,58.316,57.496,58.953,59.321,57.869,53.42,53.702,55.863,53.312,48.638
634,C,False,114.96,119.89,123.11,122.25,125.33,129.44,127.22,122.63,128.61,126.29,129.6,127.9,126.55,129.85,123.75,122.81,123.51,120.59,119.16,118.67,119.79,116.9,118.19,119.74,117.89,116.41,117.73,117.41,120.03,120.83,116.56,119.86,117.47,117.99,115.76,116.81,115.7,117.29,117.2,116.93,116.07,117.54,114.97,114.59,116.41
635,C,False,60.214,60.615,60.853,62.247,60.1,63.844,62.835,59.965,61.001,58.676,57.447,56.639,56.965,59.217,58.238,62.131,61.483,57.097,56.267,55.64,56.722,56.667,61.659,58.776,54.415,53.281,54.187,55.568,54.661,53.546,53.262,52.519,52.802,52.903,55.168,54.99,53.974,56.489,57.419,56.334,55.677,57.316,56.497,59.076,56.367
636,C,False,98.367,98.988,98.017,98.201,98.552,98.272,98.421,98.707,99.025,98.968,99.33,99.165,98.652,98.48,98.439,98.689,98.29,97.926,97.583,97.193,97.781,97.921,98.894,97.436,98.182,97.651,97.985,98.424,98.712,100.5,101.59,102.57,103.22,104.63,104.99,106.36,107.29,106.83,107.51,106.53,106.66,105.78,105.33,104.82,103.8
637,C,False,56.708,54.366,57.628,51.203,51.322,53.78,50.86,51.83,54.536,62.061,52.293,53.171,52.305,54.311,60.646,54.426,54.377,56.97,57.694,57.226,58.216,58.082,57.578,58.407,58.394,57.109,59.646,59.014,60.735,57.452,57.831,59.345,58.662,59.264,58.131,58.55,58.529,56.506,59.417,57.199,60.179,59.108,58.128,56.611,56.904
638,C,False,107.8,107.3,107.22,108.32,107.1,107.19,106.88,106.31,106.0,105.77,105.08,106.56,105.86,107.04,106.83,106.98,106.14,105.37,104.78,105.47,105.49,106.32,106.8,106.73,106.59,106.31,107.25,107.68,107.46,106.93,107.4,108.65,108.11,108.89,108.56,108.61,107.16,107.59,108.31,109.54,109.39,108.68,108.02,107.67,105.85
639,C,False,129.08,129.01,128.36,126.64,125.71,125.9,125.05,123.02,122.99,124.42,122.45,122.73,121.52,121.75,121.93,122.15,123.7,122.7,122.9,122.26,123.04,123.41,124.45,125.03,128.37,129.79,131.32,129.13,128.0,127.52,125.81,124.96,123.64,122.52,124.54,123.6,122.17,119.69,118.99,120.57,119.57,118.58,119.05,121.18,122.5
640,C,False,100.57,100.16,99.4,98.597,97.73,96.744,95.38,95.066,94.118,93.711,93.717,93.227,93.071,92.794,92.851,92.611,93.076,93.448,93.286,93.349,93.77,94.586,94.462,94.759,95.592,95.721,96.515,96.748,96.406,96.543,96.904,97.266,97.167,97.254,97.375,97.223,96.879,96.991,96.78,96.971,96.9,96.877,96.484,96.171,95.547
641,C,False,89.574,95.907,89.31,96.627,96.378,94.347,98.751,88.337,88.355,84.961,85.617,84.609,91.237,83.535,84.38,86.645,78.972,85.643,86.671,92.008,87.616,95.539,77.959,82.187,76.717,78.446,72.298,84.019,77.074,67.694,74.535,73.136,68.539,67.113,74.654,66.783,76.231,73.028,66.047,85.162,68.219,64.53,75.947,69.073,54.552
642,C,False,100.93,100.92,101.72,102.13,102.15,102.84,102.25,102.18,102.25,101.62,101.67,101.97,102.23,102.14,101.93,101.46,101.66,101.33,101.48,101.79,101.3,100.89,100.87,100.59,100.47,100.17,99.999,99.379,98.814,98.765,98.064,97.77,97.898,97.197,97.532,97.493,97.093,97.14,97.394,97.832,98.214,98.741,99.397,100.61,100.91
643,C,False,103.97,103.56,102.77,102.52,102.17,102.04,102.25,102.44,102.13,101.8,101.9,101.45,102.15,100.98,100.89,100.91,101.33,101.13,101.83,101.21,100.97,101.47,101.74,101.34,101.13,101.26,101.25,100.56,99.866,99.662,99.822,100.43,100.78,101.7,101.96,102.17,103.06,103.54,103.86,103.88,105.02,104.44,104.9,105.32,104.73
644,C,False,59.695,51.867,54.901,54.633,53.188,58.079,54.277,57.862,55.73,58.988,60.986,60.338,65.997,64.858,68.05,66.364,61.963,79.835,81.476,73.426,68.156,70.114,63.848,69.178,74.544,72.6,72.347,68.46,74.805,69.952,71.908,70.625,76.321,64.431,66.628,67.056,65.582,64.654,70.147,69.549,67.543,73.02,65.708,76.363,73.991
645,C,False,104.61,104.96,104.76,104.58,105.2,105.72,105.72,106.9,107.15,107.52,107.66,108.33,108.49,108.01,107.96,108.54,107.94,107.85,107.63,107.29,106.72,106.26,105.08,104.94,104.63,103.85,103.95,103.68,103.26,102.77,103.11,103.35,103.9,103.77,103.76,104.08,104.64,105.16,105.64,106.09,106.09,106.31,106.95,106.93,106.87
646,C,False,107.53,108.14,107.69,108.02,109.25,109.58,109.93,109.02,109.7,110.68,111.13,110.41,109.2,109.35,109.9,109.82,109.63,109.91,109.52,108.97,108.61,108.39,108.46,108.57,108.56,108.33,108.19,108.31,108.68,109.0,109.89,111.26,112.61,113.55,114.49,115.08,116.92,118.33,117.91,118.28,118.21,118.05,118.5,118.04,119.6
647,C,False,96.631,104.91,56.029,48.662,60.621,64.139,121.34,98.912,121.45,120.82,109.63,91.918,82.817,79.072,69.268,67.251,61.286,58.038,52.365,51.175,49.075,49.168,48.096,49.085,47.692,49.756,48.228,66.497,47.402,51.814,50.349,50.927,48.985,54.739,52.783,56.82,53.647,56.269,61.904,62.804,58.63,67.287,72.937,72.052,70.515
