,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65
237,M,True,1095.1,1159.6,1152.5,1162.7,1241.2,1205.4,1232.6,1218.6,1272.1,1155.5,1090.1,1209.5,1112.3,1150.7,1058.5,1068.3,1075.3,1047.7,1056.2,1133.0,1081.4,1049.1,1050.9,1069.5,1075.5,1067.1,1034.8,1035.3,974.37,891.12,933.08,976.08,959.11,939.54,933.78,895.7,897.01,852.7,792.86,761.35,728.1,744.09,713.25,674.21,889.59,915.05,917.63,930.54,935.98,934.87,930.36,915.67,921.69,975.78,917.43,998.72,946.78,915.38,931.27,926.48,863.34,908.21,854.59,884.45,870.39
238,M,True,895.4,985.83,977.95,969.48,952.65,938.44,971.26,981.47,969.87,933.02,923.73,929.76,887.34,902.93,844.08,797.89,853.11,854.95,810.54,844.59,839.7,842.83,820.59,814.71,830.36,833.14,789.39,851.03,787.55,880.89,815.85,861.89,852.06,907.03,903.07,872.62,850.73,870.53,827.5,874.95,833.75,899.57,883.56,872.29,881.72,896.27,826.05,849.47,845.69,832.88,888.93,903.18,1027.9,1002.0,968.17,923.16,934.63,902.86,844.26,870.91,781.77,815.0,776.12,753.51,753.62
239,M,False,71.563,89.621,94.405,103.66,99.153,100.88,123.94,138.57,154.6,138.2,66.686,140.66,176.36,160.98,157.19,187.55,196.12,211.4,215.59,246.19,237.59,196.7,242.71,212.16,295.66,316.56,332.98,286.63,330.61,344.24,378.49,369.48,304.89,330.06,390.24,419.58,418.2,315.99,411.03,390.89,428.99,435.83,371.25,416.25,447.83,389.64,459.34,455.79,484.67,489.89,487.63,491.56,503.93,496.08,495.7,510.29,460.74,486.89,513.42,423.71,507.05,497.52,504.67,431.65,524.89
240,M,False,952.63,936.56,959.04,982.19,955.09,960.7,942.4,935.83,954.59,941.03,977.38,967.84,961.19,979.77,1004.7,963.59,962.93,970.19,981.21,991.19,965.88,928.99,970.4,984.98,975.79,995.73,1007.8,1021.9,1016.4,1007.7,1011.5,1004.1,1030.7,995.81,1017.7,1018.8,1011.6,991.78,986.28,1007.6,1011.0,1020.5,1019.6,993.3,1006.3,1043.3,1026.7,993.99,1000.6,1033.9,1001.7,986.06,1017.6,998.92,972.84,996.14,1006.2,1027.9,1038.9,1006.4,1043.9,1020.6,987.63,952.48,933.22
241,M,False,239.51,212.82,204.39,216.34,224.43,218.65,237.36,228.58,228.59,234.54,240.7,248.34,249.8,242.46,257.24,257.27,251.46,250.63,262.22,269.64,284.55,258.48,239.79,225.52,220.7,214.99,208.43,232.76,228.27,230.18,247.1,238.23,234.75,228.04,223.12,208.45,213.7,215.71,196.81,209.71,230.67,259.23,203.63,236.79,278.53,256.65,251.25,241.97,255.82,223.54,252.24,242.57,228.65,207.29,213.13,216.57,238.52,249.48,246.99,224.37,232.46,282.06,287.04,270.98,273.19
242,M,True,213.45,183.96,160.14,181.5,196.58,173.57,133.5,128.08,126.61,131.58,110.55,67.365,77.816,79.582,78.122,77.745,76.305,69.502,74.37,72.512,77.118,49.577,50.458,38.809,13.955,12.219,22.518,0.45508,46.139,70.121,89.643,81.694,78.372,102.07,90.34,95.514,88.607,86.442,85.24,89.283,83.459,107.71,114.7,102.87,103.43,79.236,73.678,92.178,95.038,104.03,105.14,102.17,103.96,78.61,72.997,72.244,66.204,81.342,64.17,70.518,82.746,64.095,64.67,63.409,63.393
243,M,True,77.745,76.305,69.502,74.37,72.512,77.118,49.577,50.458,38.809,13.955,12.219,22.518,0.45508,46.139,70.121,89.643,81.694,78.372,102.07,90.34,95.514,88.607,86.442,85.24,89.283,83.459,107.71,114.7,102.87,103.43,79.236,73.678,92.178,95.038,104.03,105.14,102.17,103.96,78.61,72.997,72.244,66.204,81.342,64.17,70.518,82.746,64.095,64.67,63.409,63.393,63.381,67.511,63.492,66.609,74.544,82.896,73.123,70.853,93.386,106.95,107.09,128.19,136.97,160.04,149.92
244,M,False,55.964,50.86,74.917,79.193,109.15,125.84,164.38,247.48,213.34,170.07,198.43,187.39,215.91,220.55,137.71,255.61,116.49,238.3,237.95,212.13,107.09,87.552,85.563,63.264,32.441,30.361,247.73,76.597,53.222,140.2,207.08,6.4172,0.37452,22.683,16.437,5.9443,11.66,16.749,21.833,7.606,15.729,10.728,30.865,201.89,6.8974,28.35,266.36,54.408,105.27,114.34,91.329,132.62,140.74,160.53,155.48,201.96,183.47,201.89,218.68,185.26,203.04,226.91,235.53,237.56,253.58
245,M,True,479.85,481.19,491.93,451.68,464.59,475.11,466.41,451.07,438.92,449.22,449.85,440.8,449.94,444.2,404.76,423.93,455.47,426.79,419.47,424.91,424.71,459.79,464.62,479.21,487.63,503.52,523.05,523.61,527.58,499.54,527.25,521.97,494.98,520.37,479.89,467.92,513.82,496.91,532.36,470.73,453.65,471.36,466.18,452.98,447.06,453.01,479.01,468.08,427.04,428.29,432.42,446.13,456.07,449.43,441.09,469.95,485.13,496.48,512.2,514.31,558.58,503.86,557.65,548.47,583.44
246,M,False,456.07,449.43,441.09,469.95,485.13,496.48,512.2,514.31,558.58,503.86,557.65,548.47,583.44,584.68,588.0,585.82,578.61,573.14,537.84,527.89,523.72,517.24,504.69,503.21,469.8,478.47,474.1,482.49,459.82,459.47,444.71,479.53,470.13,446.65,464.85,444.68,452.58,441.27,450.71,475.22,468.56,483.72,482.96,482.81,512.06,477.15,493.37,520.31,490.22,488.19,471.31,498.81,484.69,445.05,396.69,433.25,413.16,464.44,472.05,467.88,419.89,407.8,399.02,407.05,430.67
247,M,False,0.85022,3.3773,7.0953,3.4395,10.274,26.54,20.976,9.7622,1.5509,6.8075,8.6838,12.285,1.32,2.5542,3.7409,1.301,0.73877,2.9064,1.2516,1.63,1.5635,5.6854,10.668,9.401,7.9524,10.792,29.073,11.06,11.656,8.9645,1.4798,4.6618,17.546,10.923,17.703,21.094,19.583,12.502,4.7115,1.8913,2.5922,2.2725,3.8652,2.2752,6.9578,12.592,11.949,6.51,3.5852,17.331,9.8529,11.397,0.25979,7.4533,1.9042,20.187,25.996,26.475,30.414,31.705,28.815,29.891,38.138,40.411,44.195
248,M,True,57.742,55.714,42.917,28.828,57.358,35.784,41.43,40.41,31.031,37.041,35.823,38.298,45.316,54.599,52.27,51.817,56.562,64.995,59.663,56.999,59.244,52.916,58.615,59.42,60.742,57.723,48.105,48.192,45.084,41.501,51.6,50.461,55.184,41.471,47.689,50.079,42.569,44.366,48.353,47.601,42.392,48.503,55.531,68.267,55.353,61.203,56.441,58.277,55.142,55.131,54.78,59.213,61.697,57.45,55.087,61.477,54.821,53.89,54.214,52.247,56.757,54.182,42.814,47.904,48.989
249,M,False,42.814,47.904,48.989,44.96,51.673,60.436,64.42,62.039,61.041,65.816,67.448,60.593,61.384,65.183,64.275,68.559,68.613,74.498,72.921,73.856,72.409,68.981,78.841,84.446,84.384,89.536,89.763,96.551,104.99,99.557,100.06,93.577,90.144,80.911,77.804,92.99,67.722,43.95,44.485,26.824,132.37,22.807,3.0768,6.0894,19.45,28.688,149.01,11.717,29.97,16.938,44.181,46.746,29.034,147.06,37.811,63.125,1.9426,20.466,23.746,9.4478,12.885,47.389,39.251,82.22,131.48
250,M,True,337.72,350.8,332.9,351.26,349.16,284.19,335.0,305.24,295.33,252.45,283.12,251.42,233.61,206.83,197.4,171.95,185.97,192.15,176.27,174.49,154.27,145.33,116.06,129.64,144.48,118.17,131.83,135.74,123.5,124.48,142.41,118.91,109.34,97.169,103.9,54.224,117.83,83.423,75.73,94.826,121.12,123.59,104.98,93.956,138.2,171.3,136.35,50.108,41.207,59.682,21.054,52.838,14.719,36.327,52.886,61.022,79.313,86.612,83.248,92.043,158.72,123.52,136.08,129.11,194.08
251,M,False,351.26,349.16,284.19,335.0,305.24,295.33,252.45,283.12,251.42,233.61,206.83,197.4,171.95,185.97,192.15,176.27,174.49,154.27,145.33,116.06,129.64,144.48,118.17,131.83,135.74,123.5,124.48,142.41,118.91,109.34,97.169,103.9,54.224,117.83,83.423,75.73,94.826,121.12,123.59,104.98,93.956,138.2,171.3,136.35,50.108,41.207,59.682,21.054,52.838,14.719,36.327,52.886,61.022,79.313,86.612,83.248,92.043,158.72,123.52,136.08,129.11,194.08,159.25,55.127,80.614
252,M,False,53.469,35.44,34.061,27.426,26.507,36.848,19.826,42.615,56.521,51.446,59.458,89.736,66.678,73.083,65.049,87.136,91.45,64.439,73.051,64.12,58.585,80.355,96.114,92.018,77.271,85.077,82.24,77.025,76.806,55.574,50.114,47.021,26.755,23.35,21.698,13.764,45.792,72.557,61.67,48.782,41.012,46.757,27.604,6.6264,16.627,5.788,12.042,11.531,24.639,34.51,34.793,46.9,42.811,53.965,51.252,43.097,74.401,53.24,38.648,52.296,44.26,72.286,67.652,61.045,55.707
253,M,True,117.83,83.423,75.73,94.826,121.12,123.59,104.98,93.956,138.2,171.3,136.35,50.108,41.207,59.682,21.054,52.838,14.719,36.327,52.886,61.022,79.313,86.612,83.248,92.043,158.72,123.52,136.08,129.11,194.08,159.25,55.127,80.614,67.72,59.472,61.547,139.67,58.985,63.128,67.006,43.242,68.696,31.27,6.821,80.809,3.4364,98.647,7.7129,82.371,179.55,162.47,159.38,227.34,215.91,228.36,196.65,210.53,106.07,111.68,117.16,236.0,245.66,262.91,272.4,311.57,227.21
254,M,False,80.614,67.72,59.472,61.547,139.67,58.985,63.128,67.006,43.242,68.696,31.27,6.821,80.809,3.4364,98.647,7.7129,82.371,179.55,162.47,159.38,227.34,215.91,228.36,196.65,210.53,106.07,111.68,117.16,236.0,245.66,262.91,272.4,311.57,227.21,363.32,386.68,375.11,399.35,448.83,441.19,394.22,392.21,442.31,450.51,438.43,389.55,418.96,423.57,439.68,424.5,445.88,411.33,404.82,388.07,386.22,404.19,401.73,446.94,405.34,448.17,470.36,360.8,452.95,477.34,452.03
255,M,False,80.809,3.4364,98.647,7.7129,82.371,179.55,162.47,159.38,227.34,215.91,228.36,196.65,210.53,106.07,111.68,117.16,236.0,245.66,262.91,272.4,311.57,227.21,363.32,386.68,375.11,399.35,448.83,441.19,394.22,392.21,442.31,450.51,438.43,389.55,418.96,423.57,439.68,424.5,445.88,411.33,404.82,388.07,386.22,404.19,401.73,446.94,405.34,448.17,470.36,360.8,452.95,477.34,452.03,274.26,310.23,115.82,496.22,487.01,276.18,469.96,484.5,306.56,314.84,264.61,124.42
256,M,False,405.34,448.17,470.36,360.8,452.95,477.34,452.03,274.26,310.23,115.82,496.22,487.01,276.18,469.96,484.5,306.56,314.84,264.61,124.42,327.44,468.27,471.92,337.56,444.34,425.87,332.34,321.81,277.15,323.56,259.66,259.84,268.12,340.6,320.78,291.68,318.47,297.97,294.03,331.05,328.89,469.97,369.55,539.94,567.06,590.33,471.1,477.59,506.76,649.49,639.95,661.07,594.1,610.29,760.6,359.47,287.71,552.67,288.3,396.81,486.18,443.25,448.22,367.24,405.47,342.95
257,M,False,145.62,139.07,145.05,142.67,165.32,155.48,148.62,147.38,158.02,151.09,154.41,152.92,146.89,141.8,141.33,132.99,129.16,121.5,130.17,128.16,135.88,152.78,141.8,144.13,136.98,130.95,154.96,163.0,167.49,176.42,181.37,171.98,162.96,155.46,158.88,179.69,200.23,207.24,185.47,172.9,165.72,153.73,150.38,174.09,182.19,168.43,152.68,131.63,150.08,142.63,146.82,147.64,170.43,146.63,128.84,140.53,137.4,142.2,135.13,149.3,169.03,141.5,145.55,172.19,199.35
258,M,True,136.73,129.67,143.71,132.55,110.79,113.21,132.08,121.91,122.96,99.975,96.796,90.175,83.996,83.254,106.11,94.035,70.514,70.859,61.05,48.237,74.657,80.135,93.957,76.126,73.611,69.681,75.304,50.742,60.769,77.969,71.855,52.046,82.925,87.844,92.659,104.16,44.116,92.408,54.076,58.553,70.233,93.805,81.46,80.123,82.596,95.696,93.683,95.502,58.704,65.412,75.685,90.037,70.972,63.449,79.257,68.479,122.9,67.52,80.388,67.764,89.275,104.29,84.841,114.95,126.64
259,M,False,93.276,99.891,145.5,157.51,144.91,159.09,160.85,157.43,147.05,156.64,153.8,193.42,144.32,162.18,154.77,134.48,161.87,182.19,229.22,229.24,221.33,189.24,188.29,214.84,194.66,193.47,187.05,191.48,159.53,157.33,191.81,139.9,132.65,116.14,137.03,118.46,115.4,111.39,98.871,93.627,91.503,106.41,105.08,85.128,92.551,112.28,122.56,126.42,147.65,132.83,151.54,156.88,149.99,173.71,131.25,155.8,159.35,173.73,119.87,148.14,176.06,166.92,167.43,172.03,168.59
260,M,True,103.32,126.11,115.54,119.84,115.7,127.77,126.12,122.95,119.84,125.56,120.56,121.47,120.98,118.65,115.41,110.18,126.49,95.01,216.97,226.1,85.664,47.945,89.094,70.219,81.694,274.61,327.05,34.742,328.46,26.245,16.694,43.531,37.704,378.45,23.652,411.12,16.385,408.06,407.95,29.031,372.39,343.53,380.51,436.73,408.69,405.83,419.23,416.96,446.41,465.6,487.21,470.89,479.59,461.01,492.11,541.73,591.55,497.22,537.25,617.41,631.91,662.6,635.0,471.38,599.88
261,M,True,714.79,1025.0,915.04,832.9,851.78,755.75,964.95,894.68,767.26,802.39,1021.0,887.22,689.23,918.48,854.1,835.23,800.48,730.53,742.76,856.03,883.75,935.37,1031.2,936.61,1021.7,1012.3,999.2,1104.1,961.06,966.73,920.89,1065.7,989.03,1086.6,1095.4,1074.1,1116.7,995.59,1061.2,998.48,1046.7,1024.5,1033.3,1123.4,995.23,1133.4,1050.7,1103.1,1120.1,1017.2,953.45,1020.0,1028.6,1015.6,1137.8,1042.8,1163.1,1065.7,1093.8,1060.4,1120.9,1100.6,1183.6,1257.8,1141.1
262,M,True,1172.1,1161.7,1216.4,1203.5,1162.0,1227.6,1220.6,1189.3,1222.8,1144.8,1154.3,1227.1,1236.8,1125.3,1204.7,1146.6,1142.2,1207.1,1192.1,1174.8,1196.7,1109.7,1192.1,1235.0,1234.8,1070.9,1231.3,1130.6,1110.3,1191.1,1149.9,1143.2,1153.4,1101.5,1233.0,1246.9,1122.2,1153.3,1147.4,1001.9,1130.7,1203.4,1235.2,1194.1,1252.2,1265.3,1231.8,1285.0,1271.5,1306.7,1326.3,1372.1,1382.5,1400.4,1378.1,1376.6,1404.8,1438.4,1426.3,1227.5,1196.7,1190.6,1244.3,1242.7,1309.3
263,M,False,1194.1,1252.2,1265.3,1231.8,1285.0,1271.5,1306.7,1326.3,1372.1,1382.5,1400.4,1378.1,1376.6,1404.8,1438.4,1426.3,1227.5,1196.7,1190.6,1244.3,1242.7,1309.3,1233.3,1228.4,1463.5,1398.6,1481.9,1465.7,1378.2,1350.9,1373.3,1393.2,1398.4,1377.1,1470.8,1349.5,1345.0,1442.8,1371.6,1454.0,1454.3,1486.4,1415.3,1395.1,1378.6,1428.8,1400.1,1410.7,1270.6,1248.2,1303.2,1409.5,1312.3,1336.9,1349.1,1267.9,1293.9,1311.3,1273.6,1260.4,1228.3,1244.1,1264.8,1284.6,1257.2
264,M,False,1298.5,1383.8,1319.3,1277.4,1319.7,1355.4,1377.4,1333.2,1348.7,1334.4,1383.7,1362.8,1340.6,1350.4,1323.3,1351.0,1304.9,1309.9,1295.0,1308.3,1309.1,1295.4,1301.4,1400.6,1315.1,1296.9,1319.5,1286.6,1258.4,1279.4,1263.5,1282.8,1284.1,1263.6,1208.2,1226.8,1202.0,1202.1,1139.5,1180.4,1160.1,1214.3,1155.8,1182.3,1150.1,1158.5,1198.0,1220.4,1218.0,1219.6,1215.0,1235.0,1256.1,1272.0,1285.8,1242.1,1248.8,1270.4,1222.1,1246.5,1284.9,1238.6,1250.2,1225.5,1172.5
265,M,False,65.565,66.783,103.28,97.179,66.218,120.21,101.09,64.62,30.207,25.088,3.5855,20.865,35.044,98.734,73.26,38.681,76.308,48.524,56.589,29.73,75.046,12.83,51.79,71.075,81.979,108.23,4.6494,94.359,13.043,27.628,13.915,57.983,10.773,44.475,2.4947,46.057,23.379,24.418,9.5893,15.931,1.6709,2.357,8.715,3.6781,1.452,3.7045,4.828,12.58,2.3123,8.2618,20.263,54.463,40.412,12.867,27.264,4.6391,16.909,39.783,74.418,66.795,62.281,55.831,59.942,39.861,80.056
266,M,False,196.6,188.5,186.54,195.31,196.76,185.54,177.96,177.88,179.28,164.7,152.51,160.15,151.66,151.03,156.88,161.85,163.65,167.97,163.84,162.12,156.01,175.86,168.89,164.86,172.01,165.22,173.46,157.9,147.25,135.4,138.64,131.34,123.56,103.97,105.62,115.83,115.96,132.88,129.86,114.68,119.48,123.82,126.8,136.99,143.37,151.88,168.24,158.5,148.73,156.11,167.73,160.27,161.14,161.78,163.86,174.02,169.03,164.93,165.83,170.05,169.63,176.11,177.76,173.37,169.13
267,M,True,1953.0,1906.1,1903.6,1935.8,1925.6,1959.5,1957.5,1947.0,1959.3,1979.3,1992.8,1985.0,2013.7,2017.6,2044.9,2032.3,2045.6,2022.1,2036.9,2018.0,2026.0,1975.9,1950.2,1973.8,1944.9,1922.3,1913.6,1888.5,1880.4,1849.8,1888.6,1881.0,1910.8,1902.8,1915.6,1938.7,1959.7,1968.3,1924.6,1934.9,1954.5,1955.7,1990.9,2021.4,2073.7,2087.5,2072.9,2061.6,2055.7,2094.2,2030.4,2039.8,1973.9,2007.2,2037.2,2013.0,2012.4,1989.2,1966.5,2003.1,2019.0,2019.1,1986.7,2040.7,2025.5
268,M,False,8.5417,11.426,10.885,10.562,11.661,12.31,14.002,12.884,10.97,11.445,9.2602,9.6033,9.8271,7.8932,8.3156,2.2452,3.9056,6.7091,4.9017,6.0153,5.065,0.19742,2.2027,4.8811,6.1603,10.061,9.9227,5.302,6.7766,5.553,2.5303,4.3145,4.1316,16.15,5.7217,7.9912,8.244,5.247,5.6736,9.4433,12.289,11.912,14.387,18.169,21.436,23.795,25.843,31.203,29.854,25.416,26.969,22.83,11.731,22.923,13.318,17.964,26.327,29.202,52.11,50.045,45.718,66.962,12.952,25.435,5.8875
269,M,False,916.98,865.09,916.45,920.67,918.4,939.25,967.02,933.21,910.48,895.03,829.34,777.47,833.12,796.51,752.06,807.78,781.22,815.78,738.24,793.68,811.49,846.0,793.23,809.56,851.66,838.46,860.8,879.1,813.74,831.66,848.26,870.78,778.75,918.18,1017.8,866.73,929.84,897.5,954.65,986.97,921.34,964.45,935.52,905.64,926.6,892.19,891.47,867.33,869.93,853.24,789.1,747.33,721.35,754.93,740.44,729.26,756.87,790.35,754.83,813.89,784.99,798.03,789.47,852.94,815.1
270,M,False,4.7408,1.1092,6.403,6.835,10.04,16.066,18.792,7.0491,31.803,40.676,49.603,58.99,64.217,75.67,92.245,108.85,123.1,123.4,134.37,138.31,146.05,152.23,162.07,135.5,161.38,161.29,169.7,152.94,147.25,155.14,151.84,144.43,146.01,143.68,154.83,147.35,146.94,148.3,160.05,149.65,136.17,137.1,132.99,128.2,148.46,134.61,131.46,134.75,130.28,177.76,135.98,141.93,146.77,137.67,148.26,158.81,128.61,152.44,151.83,134.78,137.46,150.57,162.8,149.03,134.68
271,M,False,123.4,134.37,138.31,146.05,152.23,162.07,135.5,161.38,161.29,169.7,152.94,147.25,155.14,151.84,144.43,146.01,143.68,154.83,147.35,146.94,148.3,160.05,149.65,136.17,137.1,132.99,128.2,148.46,134.61,131.46,134.75,130.28,177.76,135.98,141.93,146.77,137.67,148.26,158.81,128.61,152.44,151.83,134.78,137.46,150.57,162.8,149.03,134.68,129.79,131.65,132.36,213.73,170.12,191.81,187.59,259.1,231.35,314.74,336.59,230.03,425.95,385.52,343.08,324.96,263.27
272,M,False,160.05,149.65,136.17,137.1,132.99,128.2,148.46,134.61,131.46,134.75,130.28,177.76,135.98,141.93,146.77,137.67,148.26,158.81,128.61,152.44,151.83,134.78,137.46,150.57,162.8,149.03,134.68,129.79,131.65,132.36,213.73,170.12,191.81,187.59,259.1,231.35,314.74,336.59,230.03,425.95,385.52,343.08,324.96,263.27,395.59,394.09,412.57,372.42,299.24,438.12,396.4,522.44,455.85,555.03,497.51,495.11,505.89,440.01,571.37,302.74,444.03,380.5,390.23,335.58,570.5
273,M,False,128.2,148.46,134.61,131.46,134.75,130.28,177.76,135.98,141.93,146.77,137.67,148.26,158.81,128.61,152.44,151.83,134.78,137.46,150.57,162.8,149.03,134.68,129.79,131.65,132.36,213.73,170.12,191.81,187.59,259.1,231.35,314.74,336.59,230.03,425.95,385.52,343.08,324.96,263.27,395.59,394.09,412.57,372.42,299.24,438.12,396.4,522.44,455.85,555.03,497.51,495.11,505.89,440.01,571.37,302.74,444.03,380.5,390.23,335.58,570.5,517.52,434.38,419.29,364.1,334.19
274,M,False,336.59,230.03,425.95,385.52,343.08,324.96,263.27,395.59,394.09,412.57,372.42,299.24,438.12,396.4,522.44,455.85,555.03,497.51,495.11,505.89,440.01,571.37,302.74,444.03,380.5,390.23,335.58,570.5,517.52,434.38,419.29,364.1,334.19,573.28,483.0,400.97,673.75,344.64,81.544,445.26,31.882,600.74,359.86,337.55,627.05,350.77,362.84,179.22,374.49,346.99,286.0,205.19,384.61,92.872,397.03,310.12,350.73,264.92,274.05,223.82,174.39,171.44,838.27,28.734,23.905
275,M,False,455.85,555.03,497.51,495.11,505.89,440.01,571.37,302.74,444.03,380.5,390.23,335.58,570.5,517.52,434.38,419.29,364.1,334.19,573.28,483.0,400.97,673.75,344.64,81.544,445.26,31.882,600.74,359.86,337.55,627.05,350.77,362.84,179.22,374.49,346.99,286.0,205.19,384.61,92.872,397.03,310.12,350.73,264.92,274.05,223.82,174.39,171.44,838.27,28.734,23.905,68.249,219.63,3.4823,0.24477,44.362,112.17,71.943,131.15,28.465,10.333,101.69,68.502,113.16,26.688,63.717
276,M,True,685.41,674.22,666.3,661.05,727.64,706.54,705.68,687.27,732.93,671.16,785.18,752.45,800.06,819.98,798.8,736.66,807.33,703.76,771.19,782.05,722.96,677.92,606.92,684.97,685.34,674.26,641.45,696.29,790.17,758.32,788.73,845.71,908.04,883.68,899.23,942.58,917.36,955.08,1027.9,1004.6,996.84,942.03,932.97,893.14,932.27,952.66,955.21,935.04,946.34,999.49,960.93,902.21,946.24,932.5,933.41,923.27,959.12,980.2,1015.6,1007.5,1018.4,1031.1,1086.0,1150.2,1168.1
277,M,False,758.32,788.73,845.71,908.04,883.68,899.23,942.58,917.36,955.08,1027.9,1004.6,996.84,942.03,932.97,893.14,932.27,952.66,955.21,935.04,946.34,999.49,960.93,902.21,946.24,932.5,933.41,923.27,959.12,980.2,1015.6,1007.5,1018.4,1031.1,1086.0,1150.2,1168.1,1106.1,1116.7,1131.9,1089.8,1107.1,1159.6,1155.6,1182.3,1150.8,1170.8,1167.5,1117.1,1137.7,1149.8,1197.1,1180.5,1197.7,1205.1,1237.8,1328.1,1315.7,1362.4,1309.8,1260.1,1253.1,1096.2,1203.7,1132.2,1089.2
278,M,True,200.45,199.69,198.49,233.98,257.71,218.47,218.35,246.08,252.02,245.73,268.76,277.7,286.5,294.32,302.65,293.6,297.72,307.88,276.83,284.5,276.21,277.59,258.4,243.78,257.14,266.25,251.36,245.64,264.55,238.71,235.61,235.22,230.09,243.86,225.64,215.61,269.64,259.4,258.43,260.16,232.98,230.4,208.87,206.12,198.04,193.44,172.13,199.98,216.11,209.4,194.23,199.65,235.49,232.07,233.09,231.39,256.57,254.05,260.15,279.43,283.21,304.59,309.86,324.85,342.87
279,M,True,972.39,1034.4,1153.0,1189.2,1239.9,1305.0,1346.7,1349.5,1375.3,1417.6,1488.3,1517.5,1505.5,1503.4,1536.8,1511.6,1520.6,1504.6,1501.1,1471.9,1452.6,1407.6,1440.4,1405.8,1418.4,1400.2,1458.0,1469.8,1500.7,1521.2,1550.5,1507.5,1602.9,1598.7,1578.7,1664.1,1669.2,1722.9,1666.8,1599.9,1630.6,1662.0,1704.6,1690.5,1779.7,1783.5,1795.3,1847.5,1914.4,1954.1,1916.0,1855.2,1971.1,1838.1,1966.2,1875.5,1841.3,1816.1,1699.4,1797.6,1793.7,1721.6,1581.6,1612.5,1627.2
280,M,False,1517.5,1505.5,1503.4,1536.8,1511.6,1520.6,1504.6,1501.1,1471.9,1452.6,1407.6,1440.4,1405.8,1418.4,1400.2,1458.0,1469.8,1500.7,1521.2,1550.5,1507.5,1602.9,1598.7,1578.7,1664.1,1669.2,1722.9,1666.8,1599.9,1630.6,1662.0,1704.6,1690.5,1779.7,1783.5,1795.3,1847.5,1914.4,1954.1,1916.0,1855.2,1971.1,1838.1,1966.2,1875.5,1841.3,1816.1,1699.4,1797.6,1793.7,1721.6,1581.6,1612.5,1627.2,1616.0,1773.8,1794.2,1820.3,1995.8,2018.4,2045.6,2098.9,2142.2,2015.1,2185.4
281,M,False,1578.7,1664.1,1669.2,1722.9,1666.8,1599.9,1630.6,1662.0,1704.6,1690.5,1779.7,1783.5,1795.3,1847.5,1914.4,1954.1,1916.0,1855.2,1971.1,1838.1,1966.2,1875.5,1841.3,1816.1,1699.4,1797.6,1793.7,1721.6,1581.6,1612.5,1627.2,1616.0,1773.8,1794.2,1820.3,1995.8,2018.4,2045.6,2098.9,2142.2,2015.1,2185.4,2109.7,2194.9,2346.1,2303.9,2273.3,2318.3,2223.7,2414.8,2290.4,2315.4,2378.8,2344.6,2446.4,2367.2,2341.3,2494.9,2385.8,2509.1,2479.8,2460.3,2578.2,2547.7,2617.3
282,M,False,194.23,199.65,235.49,232.07,233.09,231.39,256.57,254.05,260.15,279.43,283.21,304.59,309.86,324.85,342.87,355.17,361.1,354.97,347.89,393.29,371.61,355.92,372.21,350.53,356.11,366.34,340.31,378.89,382.87,401.55,365.21,386.05,394.95,413.08,391.18,416.65,425.27,442.94,468.01,460.8,454.82,511.15,469.56,470.26,447.05,518.71,555.9,554.73,571.09,609.67,607.03,589.07,633.93,636.97,637.21,654.53,688.19,644.5,637.81,631.31,645.44,648.7,636.09,615.8,618.43
283,M,False,1966.2,1875.5,1841.3,1816.1,1699.4,1797.6,1793.7,1721.6,1581.6,1612.5,1627.2,1616.0,1773.8,1794.2,1820.3,1995.8,2018.4,2045.6,2098.9,2142.2,2015.1,2185.4,2109.7,2194.9,2346.1,2303.9,2273.3,2318.3,2223.7,2414.8,2290.4,2315.4,2378.8,2344.6,2446.4,2367.2,2341.3,2494.9,2385.8,2509.1,2479.8,2460.3,2578.2,2547.7,2617.3,2501.6,2459.6,2562.4,2438.6,2505.9,2541.7,2552.0,2538.6,2627.3,2546.2,2561.9,2498.2,2584.4,2550.6,2523.1,2497.4,2173.6,2345.3,2259.5,2226.3
