,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25,MEANJZH_26,MEANJZH_27,MEANJZH_28,MEANJZH_29,MEANJZH_30,MEANJZH_31,MEANJZH_32,MEANJZH_33,MEANJZH_34,MEANJZH_35,MEANJZH_36,MEANJZH_37,MEANJZH_38,MEANJZH_39,MEANJZH_40,MEANJZH_41,MEANJZH_42,MEANJZH_43,MEANJZH_44,MEANJZH_45,MEANJZH_46,MEANJZH_47,MEANJZH_48,MEANJZH_49,MEANJZH_50,MEANJZH_51,MEANJZH_52,MEANJZH_53,MEANJZH_54,MEANJZH_55,MEANJZH_56,MEANJZH_57,MEANJZH_58,MEANJZH_59,MEANJZH_60
1121,B,True,-0.013498,-0.012182,-0.012076,-0.012485,-0.01203,-0.013307,-0.015073,-0.0161,-0.015208,-0.014749,-0.014429,-0.015438,-0.016274,-0.016241,-0.016496,-0.018475,-0.017716,-0.017783,-0.017866,-0.017539,-0.017483,-0.015292,-0.016223,-0.016637,-0.01611,-0.014671,-0.01393,-0.013339,-0.014167,-0.014879,-0.014384,-0.01507,-0.016758,-0.018766,-0.016614,-0.016272,-0.014825,-0.017656,-0.018391,-0.018031,-0.017196,-0.013729,-0.014361,-0.01022,-0.017365,-0.018048,-0.018864,-0.015016,-0.020514,-0.014975,-0.016553,-0.019569,-0.019626,-0.01974,-0.020421,-0.021692,-0.019886,-0.020017,-0.02173,-0.020953
1122,B,False,0.0017099,0.001569,0.001785,0.001729,0.0021392,0.0021504,0.0026783,0.0024857,0.0022288,0.0026309,0.002682,0.0027237,0.0023419,0.0022293,0.0023854,0.0024891,0.0023014,0.0020908,0.0019977,0.0023221,0.0024069,0.0022941,0.0020144,0.002394,0.0022724,0.0028727,0.0022129,0.002187,0.0023732,0.002231,0.0026125,0.0027573,0.0027734,0.0029076,0.0024893,0.0023372,0.0026983,0.0023165,0.0020161,0.0016878,0.0023038,0.0021091,0.0023914,0.0026637,0.0024073,0.0026159,0.0020736,0.0016096,0.0016289,0.0023218,0.0020012,0.0022624,0.0021111,0.0019169,0.0019314,0.0020618,0.0017154,0.0016476,0.0019544,0.0019332
1123,B,True,0.018031,0.019274,0.020033,0.019538,0.016446,0.015048,0.01389,0.014068,0.018022,0.016148,0.015331,0.01499,0.01605,0.017732,0.017793,0.016639,0.017074,0.015766,0.015507,0.017387,0.015063,0.016951,0.015581,0.018193,0.018798,0.018099,0.019525,0.016016,0.015983,0.016683,0.015509,0.016086,0.018868,0.019774,0.016164,0.012806,0.016197,0.018089,0.016459,0.014713,0.015018,0.013866,0.014333,0.014151,0.013204,0.013773,0.011615,0.010379,0.011016,0.010943,0.010007,0.01071,0.010771,0.011283,0.012508,0.011454,0.011372,0.011392,0.010751,0.011515
1124,B,True,0.001784,0.0015742,0.0027635,-0.00071921,0.001107,0.0012678,0.0014354,0.0030161,0.00076442,0.0026093,0.0019824,0.00081265,-0.0002843,0.00026814,-0.00018538,0.0014353,-0.001498,-0.00033731,0.0016875,-0.0010326,-0.0021596,-0.0042371,-0.0019317,-0.0078837,-0.0061289,-0.0058535,-0.0071124,-0.0068287,-0.005664,-0.0049071,-0.0056645,-0.0023433,-0.0051361,-0.00304,-0.0045497,-0.0041283,-0.0017714,-0.0015642,-0.0030796,-0.0017186,0.0006623,0.0046827,0.0016705,0.0010293,-0.00028241,-0.0010655,0.00018109,-0.00088472,-0.0022715,-0.0031362,-0.0029212,-0.00029123,-0.0021814,-0.00087015,-0.0007204,-0.00038677,-0.00088907,-0.0010981,-0.00035893,-0.0004664
1125,B,False,0.00094932,0.00072868,0.00011253,-0.00090265,-0.00056098,-0.00010046,-0.00037796,-0.00028654,-0.0021964,-0.001883,-0.0021747,-0.0021204,-0.001192,-0.002221,-0.00076326,-6.4003e-05,-0.00075942,-0.00098322,-0.00088349,-0.0023915,-0.00086797,-0.001349,-0.0013656,-0.002123,-0.0015764,-0.0015841,-0.0017168,-0.0012749,-0.0017768,-0.0019591,-0.0020092,-0.0014888,-0.0012799,-0.0017642,-0.0015214,-0.00085844,-0.00015301,0.00018182,-0.00056466,-0.0014137,-0.00094404,-0.0013008,-0.0016355,-0.0012181,-0.0011801,-0.0017442,-0.0017789,-0.0014127,-0.00066025,-0.00071664,-0.00084635,-0.002444,-0.0012219,-0.0028067,-0.0021894,-0.0031191,-0.003107,-0.002773,-0.002458,-0.0031795
1126,B,False,0.0008667,0.0010256,0.001781,0.002149,0.00076819,0.0012277,0.0015666,0.0017976,0.0015934,0.0015608,0.00070432,0.00093708,0.0011006,0.00091243,0.00029409,0.00021341,0.0010855,-0.00030872,-0.000496,0.00034731,0.0014825,0.0018309,0.001322,0.0017257,0.0011839,0.0015558,0.00157,0.00097941,0.001199,0.00099591,0.00054376,0.0012977,0.00068601,0.00039064,0.00017479,-0.00034728,6.2272e-05,0.00055891,-0.00021473,0.00089498,0.0014047,0.0018738,0.0014437,0.0013676,0.0012596,0.0020663,0.0019697,0.0017204,0.0016651,0.0017662,0.0015649,0.0012644,0.0017108,0.0014935,0.0019531,0.0017186,0.0017176,0.0014503,0.00097049,0.00091431
1127,B,False,5.7123e-06,2.0243e-06,-0.00026223,-0.00049747,-6.8369e-05,0.00024478,0.0003733,0.00017411,-0.00022,0.00027354,0.00066364,0.00046809,0.00058317,0.00035488,0.00038212,0.00035998,0.00032033,0.00047709,0.00042729,0.00040689,0.00029952,0.00027163,0.00033186,0.00063447,0.00039509,0.00076871,0.00063116,0.00036616,0.0006144,0.00092311,0.00060659,0.00052231,0.0006334,0.0005658,0.00053982,0.00018175,0.00031712,0.00036523,0.00021363,-0.00047792,-0.00016045,-0.00040098,-0.00026615,-0.00034322,4.6479e-05,9.7713e-05,-0.00030937,-0.00015664,0.00017848,0.00025889,3.8404e-05,0.00037531,0.00039402,0.00027709,0.00025811,0.00013176,7.0696e-05,3.192e-05,7.0339e-05,0.0001688
1128,B,False,-0.0012751,-0.0017673,-0.0019816,-0.0016713,-0.0036276,-0.0033123,-0.0034991,-0.0017897,-0.0018328,-0.0017127,-0.0014013,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502,-0.0014087,-0.0022858,-0.0014609,-0.0014209,-0.001514,-0.0015842,-0.0023408,-0.002412,-0.0015747,-0.0015717,-0.0010927,-0.0008459,-0.00085208,-0.00034741,-0.00052118,-0.00044233,-0.0012049,-0.00063921,-0.00053614,-0.00044835,-0.00047533,-0.00075446,-0.0011562,-0.0011192,-0.0014365,-0.00058144,-0.00033408,-0.00013867,7.3913e-05,-0.00050826,0.00016801,0.00033249,0.00030595,0.00017261,0.0011938,0.00096172,0.00077048,0.001388,0.0018721,0.0019125,0.0018763
1129,B,False,0.00080519,0.00079723,0.00101,0.00090114,0.0011752,0.00097687,0.0009221,0.00080298,0.00083804,0.00092537,0.00095457,0.0010235,0.00097977,0.00085141,0.00071562,0.00071193,0.00061172,0.00017803,0.00055757,0.00042764,0.00037495,0.00024689,-1.3855e-05,-7.9012e-05,9.6728e-05,-0.00039631,-0.0001395,-0.00070687,-0.00098779,-0.0015117,-0.001185,-0.00085545,-0.00072637,-0.0010393,-0.00093071,-0.00074053,-0.00065124,-0.00067496,-0.00070126,-0.00059563,-0.00089333,-0.0012128,-0.0011549,-0.0011151,-0.0010797,-0.0011298,-0.0011451,-0.0012605,-0.0011492,-0.0012295,-0.001116,-0.0010502,-0.0012217,-0.0012216,-0.0012134,-0.0010236,-0.00084699,-0.00058756,-0.00083854,-0.00084069
1130,B,False,-0.0051288,-0.0054881,-0.0062807,-0.0062279,-0.0060026,-0.0061174,-0.0060225,-0.0059329,-0.006191,-0.0057108,-0.005935,-0.0060075,-0.0060432,-0.0061832,-0.0061441,-0.0059706,-0.0056877,-0.0059178,-0.005695,-0.0054963,-0.0053932,-0.0055784,-0.005805,-0.005844,-0.0061412,-0.0065227,-0.0063088,-0.0067358,-0.0071119,-0.0069686,-0.0066807,-0.0068279,-0.0068605,-0.0070039,-0.0065149,-0.0062532,-0.0060158,-0.0059118,-0.0058576,-0.0057787,-0.0056907,-0.0054416,-0.0055903,-0.0051185,-0.0055048,-0.0059196,-0.0052973,-0.0058217,-0.0066112,-0.006655,-0.0063471,-0.0064192,-0.0062912,-0.0065276,-0.0060062,-0.0061484,-0.0063787,-0.0067218,-0.0071206,-0.0069574
1131,B,False,-0.00014628,0.00010427,6.0072e-05,5.5343e-05,1.2539e-05,-0.00012336,0.00010011,-4.488e-05,-0.00028073,-0.00016461,-0.00032777,-0.00054162,-0.00076815,-0.00073376,-0.00036587,-0.00069423,-0.00055199,-0.00045268,-0.00044221,-0.0001969,-0.00020979,-0.00031056,-0.00025477,-0.00047501,-0.00019261,-0.00022889,-7.0048e-05,-0.00035201,-6.1669e-05,-0.00021559,5.9689e-05,-2.4817e-05,0.00019261,0.00023401,-3.6469e-05,-1.5331e-05,3.5633e-05,-0.00027515,-0.00040229,1.4264e-05,-1.7644e-05,-8.6434e-05,-0.0002057,-0.00027014,-0.00020417,-0.00034163,-0.00038943,-0.00029903,-0.00032291,-0.00047329,-0.00055911,-0.00037508,-0.00036948,-0.0003512,-0.00013352,-0.00035917,-3.6149e-05,-0.00015263,4.7089e-05,0.00010256
1132,B,False,0.002187,-0.0030185,-0.0017139,-0.00095819,-0.0024302,0.0010099,-0.0022246,-0.0025288,-0.00028151,-0.0018274,-0.0009383,-0.0030543,-0.002279,-0.0045427,-0.0026763,1.4301e-05,-0.0022115,-0.0027547,-0.0046562,-0.0023717,-0.0019652,-0.0085107,-0.0037234,-0.0088846,-0.0085117,-0.010342,-0.01218,-0.014021,-0.0137,-0.014031,-0.011344,-0.0079628,-0.010935,-0.0079008,-0.0070854,-0.0074457,-0.0068734,-0.010839,-0.0063975,-0.0094141,-0.007841,-0.0058648,-0.0068611,-0.0034052,-0.0042626,-0.0032189,-0.0055902,-0.0039426,-0.0066403,-0.0067292,-0.006756,-0.0071359,-0.01109,-0.0095116,-0.0096601,-0.0068357,-0.0058536,-0.0064449,-0.0061746,-0.0082432
1133,B,False,-0.006439,-0.0072873,-0.0072052,-0.00697,-0.0067294,-0.0072254,-0.0076298,-0.0076062,-0.0083295,-0.0080514,-0.0081331,-0.0085599,-0.0084149,-0.0090734,-0.0088583,-0.0093053,-0.0088113,-0.0086536,-0.0080501,-0.0083274,-0.0078739,-0.0077275,-0.0073746,-0.0072043,-0.0077591,-0.007826,-0.0078395,-0.0073279,-0.0080738,-0.0081476,-0.0078888,-0.0082985,-0.00807,-0.008168,-0.0087296,-0.0088949,-0.0091148,-0.0092607,-0.0092851,-0.0083569,-0.0083478,-0.0084218,-0.0083183,-0.0083161,-0.0092803,-0.0088761,-0.0090726,-0.0092929,-0.0091549,-0.0087205,-0.0081611,-0.0080882,-0.0081697,-0.0078843,-0.0086948,-0.0088245,-0.0091041,-0.0086708,-0.0084825,-0.008146
1134,B,False,0.00078417,0.00081092,0.00099935,0.00099736,0.00093256,0.00069335,0.00074183,0.00089209,0.00091901,0.00067608,0.0008221,0.0010022,0.00095343,0.0010859,0.0012008,0.0013517,0.001123,0.001071,0.0009615,0.00093188,0.0010852,0.0010508,0.00086236,0.0012758,0.0011745,0.0013475,0.0013875,0.0012118,0.001408,0.0014874,0.0017954,0.0017034,0.0018283,0.0020307,0.0018,0.0019066,0.0020771,0.0019499,0.0019698,0.0021689,0.0020918,0.0020086,0.0020254,0.0020213,0.002003,0.001956,0.0019973,0.0019287,0.0021922,0.0022404,0.002011,0.0022693,0.00227,0.0021265,0.0024788,0.0025547,0.002146,0.0021311,0.0018648,0.00052899
1135,B,False,0.0064974,0.0062434,0.006327,0.0068866,0.0068304,0.0074425,0.0064883,0.0070907,0.0067844,0.0064874,0.0066048,0.0075794,0.007789,0.006813,0.0070369,0.0076942,0.0070176,0.0066385,0.0066318,0.0064284,0.0061049,0.0067795,0.0074616,0.0071928,0.0071861,0.0075568,0.0064961,0.0065487,0.0062898,0.0064711,0.005896,0.0066229,0.0045959,0.0050258,0.0053183,0.0048791,0.0044836,0.0035746,0.0038514,0.0030021,0.0030312,0.002907,0.0027532,0.001958,0.0026596,0.0025696,0.0026951,0.0026993,0.0024351,0.0023874,0.0021855,0.0024021,0.0030344,0.0018811,0.0026238,0.0032914,0.0018185,0.003032,0.003613,0.0032543
1136,B,False,-0.0079117,-0.0077066,-0.0072598,-0.0074187,-0.0092793,-0.0080356,-0.0072547,-0.0075189,-0.0060657,-0.0060472,-0.0046817,-0.0056117,-0.0044692,-0.0050013,-0.0062141,-0.0052936,-0.0051704,-0.0043114,-0.0053631,-0.0047087,-0.0038536,-0.0035456,-0.0040554,-0.0050717,-0.0054739,-0.0067521,-0.0071903,-0.0083919,-0.0089092,-0.0099292,-0.0087318,-0.01003,-0.0080048,-0.0077819,-0.0069582,-0.0064159,-0.0059744,-0.0072242,-0.0059896,-0.0067095,-0.0068816,-0.0049533,-0.005508,-0.0049889,-0.0048388,-0.0047134,-0.00505,-0.0054496,-0.0052545,-0.0049277,-0.0060814,-0.0059766,-0.0059397,-0.0064009,-0.0052997,-0.0056062,-0.0056516,-0.0053746,-0.0040663,-0.005298
1137,B,False,0.00072514,0.00076878,0.00074733,0.00078414,0.00066055,0.00059558,0.00068811,0.0007313,0.00095733,0.00087566,0.000653,0.00045366,0.00057466,0.00048828,0.00081556,0.00073805,0.00070751,0.00053168,0.00068134,0.00097957,0.00093375,0.0009246,0.00096351,0.0011171,0.00082038,0.0010081,0.00086793,0.00075858,0.00080366,0.00097745,0.00086791,0.00086653,0.0010205,0.0009884,0.00105,0.0010191,0.00066916,0.00072857,0.00082428,0.0010035,0.00075543,0.00049332,0.00078417,0.00081092,0.00099935,0.00099736,0.00093256,0.00069335,0.00074183,0.00089209,0.00091901,0.00067608,0.0008221,0.0010022,0.00095343,0.0010859,0.0012008,0.0013517,0.001123,0.001071
1138,B,False,0.0012051,0.0014927,0.0021302,0.0025766,0.0025909,0.0025031,0.0030268,0.0026275,0.0027682,0.0024686,0.002422,0.0023274,0.001629,0.0020439,0.0016957,0.0014589,0.0017556,0.0015604,0.0017825,0.0014998,0.0015819,0.0015621,0.0016994,0.0017317,0.0025712,0.0025537,0.0028837,0.0035322,0.0032364,0.0031341,0.0033803,0.0037649,0.0039068,0.0031866,0.0029503,0.0027041,0.0023595,0.0016958,0.00072236,0.00034885,7.1454e-05,0.00075015,0.00050541,0.00046333,0.00054993,0.00044768,0.00036355,0.00043812,0.0011051,0.0018383,0.001889,0.0022799,0.0027368,0.0029016,0.0028014,0.0033161,0.0032092,0.0027026,0.0022912,0.0013782
1139,B,False,-0.0094495,-0.0083691,-0.0079686,-0.0080192,-0.0068261,-0.0096677,-0.003343,-0.010229,-0.0086496,-0.0031474,-0.011194,-0.011037,-0.0091661,-0.012178,-0.010015,-0.0086146,-0.0079964,-0.0039573,-0.0043431,-0.0059827,-0.0033291,-0.0064328,-0.0030577,-0.0099877,-0.0034601,-0.0047683,-0.0076384,-0.0026438,-0.00017862,-0.0010073,-0.0027618,-0.0013399,-0.0039768,-0.0048868,-0.0045691,-0.0052586,-0.0042278,-0.0051619,-0.0028474,-0.0034588,-0.0022381,-0.0040209,0.00098929,-0.0014394,0.0019848,0.0028158,-0.0010953,-0.0016114,-0.00018395,0.0016399,0.0048534,0.00026995,-0.0012992,-0.0040718,-0.0021335,-0.0035529,-0.0054046,-0.0046281,-0.004188,-0.0054386
1140,B,False,0.0073437,0.0071183,0.0065691,0.0062323,0.0058673,0.0070463,0.0063997,0.0048843,0.0059437,0.0056472,0.0048512,0.0052448,0.0050807,0.0057379,0.0054755,0.0053037,0.0053809,0.0050972,0.0056085,0.0064813,0.0073576,0.0077696,0.0062941,0.0077058,0.0084082,0.0085412,0.009469,0.0083965,0.0063747,0.0069689,0.0069584,0.0056287,0.0040885,0.0036544,0.0032502,0.0038702,0.0034995,0.0036482,0.0033952,0.0040717,0.0050307,0.0040242,0.0053844,0.0040503,0.0052036,0.0051437,0.0078505,0.0076244,0.009079,0.0079959,0.0050703,0.0059446,0.0058924,0.0040145,0.0035293,0.0021828,0.0022949,0.0018762,0.0018314,0.0019719
1141,B,False,0.0054957,0.0054789,0.0052963,0.0052993,0.0053464,0.0058165,0.0060355,0.0060156,0.0069518,0.0059316,0.0056639,0.0054953,0.0057539,0.0060682,0.0066574,0.0057163,0.0055403,0.0053176,0.0049136,0.0051965,0.0053048,0.0055132,0.0054382,0.0051617,0.0043959,0.0049031,0.0043714,0.005008,0.0046045,0.0043809,0.0050117,0.0046455,0.0041132,0.0043142,0.0045443,0.0054914,0.0053246,0.0043275,0.0051675,0.0059026,0.0063773,0.0060763,0.0058567,0.0058556,0.004237,0.0042547,0.0058417,0.0029936,0.0062571,0.005861,0.0056782,0.0051368,0.0045435,0.004562,0.0049618,0.0031544,0.0035659,0.0030571,0.0031755,0.0026307
1142,B,False,0.0028685,0.0026805,0.0022571,0.0028931,0.0022411,0.002364,0.0025138,0.0018921,0.0020532,0.0019827,0.0018439,0.0021925,0.0022047,0.0021362,0.0020571,0.0021221,0.0019596,0.0023792,0.0021643,0.0015353,0.0020859,0.0020496,0.0019454,0.0018278,0.0022008,0.0019799,0.0017339,0.0020787,0.0025491,0.0022393,0.003132,0.0036409,0.0028475,0.0031874,0.0041727,0.0040186,0.0031009,0.0041345,0.0039936,0.0045089,0.0034618,0.0037066,0.0033143,0.0036216,0.0032871,0.0026811,0.0027924,0.0024287,0.0023664,0.0026418,0.0026204,0.0027266,0.002304,0.0024134,0.0028909,0.0031322,0.0031359,0.0033167,0.0031428,0.0037549
1143,B,False,0.0034367,0.00381,0.0038268,0.0046844,0.0036557,0.0047773,0.0043331,0.0044156,0.0043054,0.0044536,0.0030697,0.0023877,0.0021568,0.001321,0.00034213,0.0011008,0.00094122,0.00040336,0.00077256,0.00032393,0.00019987,0.00068601,0.00024737,0.00030439,0.0015341,0.0012414,0.0015026,0.0031076,0.0020661,0.0041346,0.003286,0.0054013,0.0043432,0.0044901,0.0039535,0.0044846,0.0037512,0.0036808,0.0039065,0.0041946,0.0052272,0.0039653,0.0030855,0.0031335,0.0026394,0.0030397,0.0016097,0.00065252,0.00078447,0.0013687,0.00087475,0.0010946,0.0010343,0.00084301,0.00077368,0.00081739,0.00063378,0.00055489,0.00095997,0.00072336
1144,B,False,-0.00048754,-0.00013785,0.00017209,6.0385e-05,0.00035682,0.00094188,0.00059733,0.0008745,0.00077153,0.0013006,0.0015419,0.0010035,0.0014636,0.0014189,0.001489,0.0020498,0.0016348,0.0013202,0.0014943,0.0018836,0.0014147,0.0016131,0.0017306,0.0015854,0.0020881,0.0015391,0.0014988,0.0012505,0.002283,0.0022888,0.0024752,0.0025697,0.002756,0.0026563,0.002759,0.0017517,0.0015958,0.0026364,0.0029114,0.0026508,0.0027211,0.0023005,0.0026404,0.0030259,0.0026368,0.0027892,0.0023198,0.002212,0.002291,0.0026268,0.0023084,0.0026969,0.0023575,0.0018455,0.0021131,0.0020561,0.0016997,0.0021767,0.0025224,0.0026047
1145,B,False,-0.00108,-0.00046417,-0.00021654,-0.00032301,-0.00089762,0.00087886,-0.0013337,-0.00031266,-0.0016497,-0.00060743,-0.0002797,-0.00045892,-0.00097631,-0.0016323,-0.001684,-0.0022812,-0.0015553,-0.001142,-0.0019214,-0.0019526,-0.0031233,-0.0029886,-0.0029925,-0.0030464,-0.0025618,-0.0022458,-0.0026421,-0.0025791,-0.0030805,-0.0030231,-0.003297,-0.0020304,-0.0023852,-0.0025004,-0.0029062,-0.0025644,-0.004137,-0.0031428,-0.0027357,-0.0031275,-0.0029166,-0.0028799,-0.003782,-0.003326,-0.0033897,-0.003143,-0.0020946,-0.0032485,-0.0041249,-0.0042097,-0.0033292,-0.0036406,-0.0037154,-0.0033134,-0.002794,-0.0021611,-0.0028244,-0.0023419,-0.0021581,-0.0016632
1146,B,False,0.0044816,0.0038317,0.0036956,0.0036559,0.0029218,0.002708,0.0031736,0.004548,0.0050967,0.0048491,0.0039577,0.003947,0.0044688,0.0035377,0.0042486,0.0054684,0.0041387,0.0048778,0.0041281,0.0045241,0.0038627,0.0039182,0.0040618,0.0038447,0.0027171,0.0031857,0.003346,0.0037482,0.00304,0.0028257,0.0017236,0.0017074,0.0024073,0.001868,0.0019166,0.0018705,0.002542,0.0022011,0.0024526,0.0033578,0.0046204,0.0033216,0.0028232,0.0033322,0.0028283,0.0027185,0.001782,0.0021304,0.0029427,0.00333,0.0033697,0.0037043,0.0036525,0.0042188,0.0036493,0.0034455,0.0037543,0.003827,0.0046381,0.0051479
1147,B,False,0.00087229,-0.00054607,-0.0010795,0.00019262,0.00036171,0.00031136,-0.0013181,-0.00018213,0.00040014,-5.3256e-05,5.6914e-05,0.00031618,0.000652,0.0034506,0.0025366,0.0028007,0.0035677,0.0043382,0.0036397,0.0051219,0.0053816,0.0074255,0.011306,0.010664,0.0080004,0.0070238,0.006704,0.0065063,0.0060749,0.0052131,0.0054996,0.0055365,0.0074891,0.0070731,0.008864,0.0055884,0.0076099,0.0085319,0.0076094,0.0067502,0.0073628,0.0069803,0.0069814,0.0073716,0.0072732,0.006999,0.0061465,0.0056746,0.0064194,0.0063117,0.0057557,0.0054804,0.0053807,0.006611,0.0069073,0.0069885,0.0071971,0.005065,0.0047307,0.0043065
1148,B,False,-0.0025895,-0.0023304,-0.0018505,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762,-0.0025506,-0.0033554,-0.0031849,-0.0029638,-0.0026333,-0.0027815,-0.0033296,-0.0038254,-0.0046636,-0.0052168,-0.004291,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426,-0.0042805,-0.0041671,-0.0038077,-0.0036888,-0.0041929,-0.0042128,-0.0039072,-0.0041556,-0.0041021,-0.0035627,-0.0040675,-0.0038274,-0.0034178,-0.0036763,-0.0038614,-0.0039058,-0.0031969,-0.0031974,-0.0035814,-0.0029463,-0.0026024,-0.0029889,-0.0036473,-0.0032313,-0.0033592,-0.0040004,-0.0032462,-0.0034429,-0.0025749,-0.0026577,-0.0028736
1149,B,False,0.013505,0.013461,0.014194,0.013943,0.013901,0.013589,0.013485,0.013717,0.014154,0.01408,0.013358,0.012838,0.013316,0.013016,0.012591,0.012974,0.012847,0.013132,0.013266,0.012498,0.012202,0.012249,0.012619,0.012618,0.012704,0.012889,0.013677,0.013464,0.012897,0.013447,0.013542,0.013992,0.013359,0.013198,0.013127,0.013165,0.012716,0.01274,0.012309,0.012328,0.012202,0.012034,0.011959,0.012079,0.01237,0.01199,0.012051,0.011961,0.012192,0.012405,0.012557,0.012436,0.01226,0.012281,0.011921,0.011994,0.011749,0.011259,0.011298,0.012408
1150,B,False,-0.0018605,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886,-0.0022153,-0.0024112,-0.0020211,-0.0023762,-0.0025506,-0.0033554,-0.0031849,-0.0029638,-0.0026333,-0.0027815,-0.0033296,-0.0038254,-0.0046636,-0.0052168,-0.004291,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426,-0.0042805,-0.0041671,-0.0038077,-0.0036888,-0.0041929,-0.0042128,-0.0039072,-0.0041556,-0.0041021,-0.0035627,-0.0040675,-0.0038274,-0.0034178,-0.0036763,-0.0038614,-0.0039058,-0.0031969,-0.0031974,-0.0035814,-0.0029463,-0.0026024,-0.0029889,-0.0036473,-0.0032313,-0.0033592,-0.0040004,-0.0032462,-0.0034429,-0.0025749,-0.0026577,-0.0028736,-0.0021679,-0.0018805,-0.0016363
1151,B,False,-0.0053441,-0.0057149,-0.0054793,-0.0050426,-0.0040553,-0.0034727,-0.0043842,-0.0054891,-0.0035004,-0.0045902,-0.004285,-0.0038195,-0.0036008,-0.0036309,-0.0052424,-0.0053007,-0.0039902,-0.0045948,-0.0035778,-0.0034828,-0.0046525,-0.0039995,-0.0023216,-0.0019322,-0.002742,-0.0043268,-0.0039775,-0.0036282,-0.004178,-0.0038917,-0.0031914,-0.0027101,-0.0043157,-0.0035447,-0.0049672,-0.0048751,-0.0047047,-0.0057121,-0.0059314,-0.0051505,-0.0055818,-0.002942,-0.0032536,-0.0041216,-0.0065148,-0.0046136,-0.0048339,-0.0042643,-0.0041338,-0.0033909,-0.0038202,-0.0048515,-0.004853,-0.005662,-0.0040062,-0.004313,-0.0032832,-0.0038179,-0.0034091,-0.0019938
1152,B,False,0.0028933,0.0031351,0.0023194,0.0015258,0.0015544,0.00035335,0.0020412,0.00021359,0.00083112,0.0013572,0.0013748,0.00029993,0.0011163,0.00059803,6.7105e-05,2.6722e-05,-0.00071291,0.00069356,-0.00029584,0.00079821,0.00073355,-4.0034e-05,0.00034629,-0.00051514,-0.0001484,0.00053682,-0.0010763,-0.0012222,-0.00037047,-0.00085698,0.00017793,-0.0013109,-0.00051994,-0.00058553,-0.00080608,0.00023118,-0.0003789,0.00042844,0.00065661,-3.6048e-05,0.00084988,0.00017558,-8.3728e-05,-0.00014353,-0.0005755,-0.00181,-0.00076254,-0.0014586,-0.001175,0.0019123,0.00033365,0.00062977,0.0021392,0.0015074,0.0025913,0.0011082,0.00094944,0.0011636,0.00074216,0.0014532
1153,B,False,-0.00035912,0.0012549,0.00029574,0.00086297,0.0019305,0.0032119,0.0017806,0.0035562,0.0032496,0.0044015,0.0014991,0.00084539,-0.00048552,0.00037947,0.00041754,0.0015566,0.0003037,-0.0013099,0.00099225,-7.024e-05,0.00020192,0.0013905,7.169e-05,0.00046927,0.00021735,0.0014751,0.0010544,0.0010041,0.001356,0.00068579,-0.00048051,-0.00043445,0.00089959,0.0024163,0.0015164,0.0017685,-0.00026048,-0.0017377,0.0017544,-0.00042242,-0.0017851,-0.0008543,0.0012732,-0.00023403,0.00075299,0.00083881,0.0016078,-0.0009895,-0.00067567,-0.0012728,-0.0011309,-0.00071189,-0.00088292,-0.0011398,-0.001353,0.00018533,0.00046973,0.0009008,1.156e-05,0.00074179
1154,B,False,0.027411,0.026996,0.02978,0.029615,0.029709,0.027389,0.028922,0.027176,0.027843,0.0295,0.031447,0.031525,0.03296,0.030948,0.028378,0.027651,0.025612,0.029146,0.027987,0.025483,0.025907,0.02423,0.026184,0.025147,0.022576,0.023326,0.021731,0.020628,0.020561,0.021212,0.020298,0.02156,0.018862,0.021612,0.023439,0.02303,0.023603,0.022532,0.022377,0.022047,0.023619,0.022832,0.025097,0.026574,0.032171,0.030641,0.029639,0.028492,0.030855,0.030584,0.030662,0.028675,0.033489,0.030833,0.02682,0.031585,0.028932,0.030446,0.030992,0.027602
1155,B,False,0.00017642,0.0003959,0.00016949,-0.00010298,-0.00013364,3.9486e-05,0.00060727,0.00082182,0.00050779,0.00053652,0.0011528,0.001343,0.0019372,0.0019271,0.00188,0.0018309,0.0018296,0.0019553,0.0023189,0.0026067,0.0023294,0.0019255,0.0019573,0.0026968,0.0025385,0.0022596,0.0022081,0.0022163,0.0026337,0.0026163,0.0027474,0.002634,0.0024405,0.0025332,0.0027104,0.0019719,0.0017054,0.0016901,0.0016225,0.0016513,0.0015449,0.0010647,0.0010132,0.0011942,0.0013033,0.0014446,0.0012753,0.00078099,0.00035243,0.0014995,0.0016494,0.0017867,0.0021438,0.0015589,0.0020113,0.0019191,0.0022573,0.0021135,0.0024281,0.0020901
