,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115,MEANSHR_116,MEANSHR_117,MEANSHR_118,MEANSHR_119
228,M,True,38.795,38.584,37.347,37.852,37.063,37.457,37.975,38.503,38.358,37.397,36.468,37.125,37.257,37.098,37.654,36.929,37.07,37.109,37.787,36.616,37.06,36.588,36.614,36.561,36.465,35.341,35.839,36.914,36.930282051282056,36.9465641025641,36.96284615384616,36.979128205128205,36.99541025641026,37.01169230769231,37.02797435897436,37.04425641025641,37.060538461538464,37.07682051282051,37.093102564102566,37.10938461538462,37.12566666666667,37.14194871794872,37.15823076923077,37.174512820512824,37.19079487179487,37.207076923076926,37.22335897435897,37.23964102564103,37.255923076923075,37.27220512820513,37.288487179487184,37.30476923076923,37.321051282051286,37.33733333333333,37.35361538461539,37.369897435897435,37.38617948717949,37.40246153846154,37.41874358974359,37.435025641025646,37.451307692307694,37.46758974358975,37.483871794871796,37.50015384615385,37.5164358974359,37.53271794871795,37.549,37.565282051282054,37.5815641025641,37.597846153846156,37.61412820512821,37.63041025641026,37.64669230769231,37.66297435897436,37.679256410256414,37.69553846153846,37.711820512820516,37.728102564102564,37.74438461538462,37.760666666666665,37.77694871794872,37.793230769230775,37.80951282051282,37.825794871794876,37.842076923076924,37.85835897435898,37.874641025641026,37.89092307692308,37.90720512820513,37.92348717948718,37.93976923076923,37.956051282051284,37.97233333333334,37.988615384615386,38.00489743589744,38.02117948717949,38.03746153846154,38.05374358974359,38.070025641025644,38.08630769230769,38.102589743589746,38.118871794871794,38.13515384615385,38.1514358974359,38.16771794871795,38.184000000000005,38.20028205128205,38.21656410256411,38.232846153846154,38.24912820512821,38.265410256410256,38.28169230769231,38.29797435897436,38.31425641025641,38.33053846153847,38.346820512820514,38.36310256410257,38.379384615384616,38.39566666666667
229,M,True,34.707,34.821,35.251,34.606,33.936,34.207,34.368,33.784,33.565,34.794,33.903,34.19,34.006,34.129,33.794,33.62,34.409,34.348,33.169,33.388,33.317,33.723,34.648,34.236,33.382,33.781,32.687,32.224,31.936,32.768,32.762,31.205,32.411,32.856,31.243,31.971,30.925,30.209,30.648,30.394,29.918,30.308,30.505,30.091,30.97,31.522,29.936,30.202,31.224,30.79,30.279,29.999,30.233,30.124,29.5,28.973,28.417,28.633,28.815,29.134,29.289,29.42,28.225,28.461,28.46,28.385,28.053,27.954,28.258,28.449,28.449,28.483,28.152,28.404,28.38,28.417,28.6,29.506,28.921,28.763,28.5,28.484,28.983,28.617,28.849,28.54,28.285,28.574,28.483,27.991,27.73,27.695,27.713,29.004,28.415,29.048,28.767,28.922,28.886,29.406,29.523,29.545,29.707,29.936,30.154,30.406,30.683,30.898,30.717,30.977,30.668,30.708,30.635,30.602,30.708,30.268,30.299,30.562,30.713
230,M,False,33.794,33.62,34.409,34.348,33.169,33.388,33.317,33.723,34.648,34.236,33.382,33.781,32.687,32.224,31.936,32.768,32.762,31.205,32.411,32.856,31.243,31.971,30.925,30.209,30.648,30.394,29.918,30.308,30.505,30.091,30.97,31.522,29.936,30.202,31.224,30.79,30.279,29.999,30.233,30.124,29.5,28.973,28.417,28.633,28.815,29.134,29.289,29.42,28.225,28.461,28.46,28.385,28.053,27.954,28.258,28.449,28.449,28.483,28.152,28.404,28.38,28.417,28.6,29.506,28.921,28.763,28.5,28.484,28.983,28.617,28.849,28.54,28.285,28.574,28.483,27.991,27.73,27.695,27.713,29.004,28.415,29.048,28.767,28.922,28.886,29.406,29.523,29.545,29.707,29.936,30.154,30.406,30.683,30.898,30.717,30.977,30.668,30.708,30.635,30.602,30.708,30.268,30.299,30.562,30.713,30.469,31.07,30.541,30.684,30.497,30.711,30.632,30.422,30.795,30.951,30.834,31.085,31.031,30.729
231,M,True,32.856,31.243,31.971,30.925,30.209,30.648,30.394,29.918,30.308,30.505,30.091,30.97,31.522,29.936,30.202,31.224,30.79,30.279,29.999,30.233,30.124,29.5,28.973,28.417,28.633,28.815,29.134,29.289,29.42,28.225,28.461,28.46,28.385,28.053,27.954,28.258,28.449,28.449,28.483,28.152,28.404,28.38,28.417,28.6,29.506,28.921,28.763,28.5,28.484,28.983,28.617,28.849,28.54,28.285,28.574,28.483,27.991,27.73,27.695,27.713,29.004,28.415,29.048,28.767,28.922,28.886,29.406,29.523,29.545,29.707,29.936,30.154,30.406,30.683,30.898,30.717,30.977,30.668,30.708,30.635,30.602,30.708,30.268,30.299,30.562,30.713,30.469,31.07,30.541,30.684,30.497,30.711,30.632,30.422,30.795,30.951,30.834,31.085,31.031,30.729,30.908,31.499,31.212,31.878,31.55,31.883,31.87,32.208,32.099,31.685,31.944,31.255,31.159,31.211,31.175,31.232,31.09,31.198,30.98
232,M,False,30.717,30.977,30.668,30.708,30.635,30.602,30.708,30.268,30.299,30.562,30.713,30.469,31.07,30.541,30.684,30.497,30.711,30.632,30.422,30.795,30.951,30.834,31.085,31.031,30.729,30.908,31.499,31.212,31.878,31.55,31.883,31.87,32.208,32.099,31.685,31.944,31.255,31.159,31.211,31.175,31.232,31.09,31.198,30.98,31.219,30.818,30.901,30.858,31.772,31.637,31.848,31.902,32.127,31.716,31.827,30.959,31.89,30.209,30.464,30.056,30.111,29.884,29.899,29.953,29.925,29.854,29.996,29.523,29.533,29.436,29.643,29.451,29.62,29.442,29.441,29.408,29.552,29.79,29.554,29.539,29.773,29.75,29.818,29.797,29.958,29.645,30.054,29.707,30.071,0.0,30.358,30.386,30.451,30.225,30.656,30.314,30.42,30.238,29.826,29.602,29.415,28.983,29.07,29.163,29.011,29.126,29.189,29.135,29.05,29.448,29.849,29.488,29.7,29.637,29.893,30.032,29.994,30.131,29.972
233,M,False,31.255,31.159,31.211,31.175,31.232,31.09,31.198,30.98,31.219,30.818,30.901,30.858,31.772,31.637,31.848,31.902,32.127,31.716,31.827,30.959,31.89,30.209,30.464,30.056,30.111,29.884,29.899,29.953,29.925,29.854,29.996,29.523,29.533,29.436,29.643,29.451,29.62,29.442,29.441,29.408,29.552,29.79,29.554,29.539,29.773,29.75,29.818,29.797,29.958,29.645,30.054,29.707,30.071,0.0,30.358,30.386,30.451,30.225,30.656,30.314,30.42,30.238,29.826,29.602,29.415,28.983,29.07,29.163,29.011,29.126,29.189,29.135,29.05,29.448,29.849,29.488,29.7,29.637,29.893,30.032,29.994,30.131,29.972,29.948,29.807,29.93,29.746,29.599,29.262,29.478,29.619,29.378,29.433,29.307,29.113,29.011,29.038,29.008,29.163,29.32,29.307,29.306,29.27,29.411,29.756,29.812,29.645,30.011,30.287,30.221,30.271,30.3,30.676,30.54,30.652,30.456,30.28,30.342,30.161
234,M,True,34.918,34.896,35.103,35.163,35.456,35.675,35.78,36.733,37.21,37.327,37.745,38.102,38.923,38.726,38.92,38.643,38.51,38.068,38.392,38.376,38.491,38.777,38.618,38.62,38.939,39.354,39.252,39.161,38.502,38.772,39.033,39.042,39.158,39.003,39.549,39.072,38.742,38.721,38.173,38.61,37.696,37.916,37.696,38.0,37.809,37.821,38.374,38.333,38.636,38.25,39.138,38.934,39.358,39.184,39.473,39.731,39.42,39.97,40.06,40.522,39.975,40.276,40.793,40.627,40.551,40.392,40.659,40.693,40.688,40.534,40.46,40.546,40.675,40.338,39.981,40.012,40.574,40.896,40.612,40.436,40.772,40.536,40.272,40.523,40.675,40.925,41.417,41.298,41.342,41.963,41.664,41.519,41.736,41.403,41.632,41.879,42.052,42.272,42.481,42.862,42.87,43.022,43.138,42.745,42.667,42.663,42.523,42.29,41.798,41.93,41.555,41.389,41.215,41.478,41.369,41.347,41.354,41.62,41.357
235,M,False,39.97,40.06,40.522,39.975,40.276,40.793,40.627,40.551,40.392,40.659,40.693,40.688,40.534,40.46,40.546,40.675,40.338,39.981,40.012,40.574,40.896,40.612,40.436,40.772,40.536,40.272,40.523,40.675,40.925,41.417,41.298,41.342,41.963,41.664,41.519,41.736,41.403,41.632,41.879,42.052,42.272,42.481,42.862,42.87,43.022,43.138,42.745,42.667,42.663,42.523,42.29,41.798,41.93,41.555,41.389,41.215,41.478,41.369,41.347,41.354,41.62,41.357,40.998,40.912,40.729,41.034,41.793,42.039,42.038,42.574,42.756,42.667,43.083,42.736,42.654,42.492,42.34,42.456,42.785,42.933,43.028,42.809,42.638,42.699,43.091,42.979,43.203,43.39,43.376,43.725,43.819,44.111,44.39,44.768,44.686,44.938,44.796,44.726,44.89,44.851,45.16,45.082,45.323,45.41,45.332,45.66,45.575,45.614,45.011,45.227,45.528,45.224,45.216,45.334,45.41,45.261,45.415,45.501,45.321
236,M,False,42.862,42.87,43.022,43.138,42.745,42.667,42.663,42.523,42.29,41.798,41.93,41.555,41.389,41.215,41.478,41.369,41.347,41.354,41.62,41.357,40.998,40.912,40.729,41.034,41.793,42.039,42.038,42.574,42.756,42.667,43.083,42.736,42.654,42.492,42.34,42.456,42.785,42.933,43.028,42.809,42.638,42.699,43.091,42.979,43.203,43.39,43.376,43.725,43.819,44.111,44.39,44.768,44.686,44.938,44.796,44.726,44.89,44.851,45.16,45.082,45.323,45.41,45.332,45.66,45.575,45.614,45.011,45.227,45.528,45.224,45.216,45.334,45.41,45.261,45.415,45.501,45.321,45.488,45.371,45.569,45.782,46.008,46.213,46.451,46.473,46.156,46.017,45.998,46.055,46.083,46.347,46.361,46.205,45.995,46.191,46.398,46.643,46.546,46.735,46.609,46.649,46.773,47.066,46.91,46.885,47.299,47.133,47.325,47.381,47.503,47.285,47.68,47.605,47.529,47.547,47.607,47.573,47.614,47.839
237,M,False,24.343,24.297,24.192,24.112,24.082,24.143,23.801,23.818,23.682,23.456,23.364,23.239,23.104,23.379,22.943,22.947,22.889,22.838,22.734,22.831,23.04,22.921,22.953,22.956,23.029,23.009,22.765,22.716,22.674,22.803,22.845,22.775,23.074,22.658,22.697,22.87,22.841,22.584,22.529,22.159,22.228,22.298,21.961,22.07,22.108,22.04,21.836,21.878,21.924,22.058,21.786,21.817,21.992,21.746,21.692,21.492,21.535,21.523,21.171,21.214,21.496,21.293,21.145,20.83,21.02,21.115,20.76,20.66,20.822,20.8,20.491,20.579,20.598,20.63,20.455,20.28,20.48,20.495,20.4,20.789,20.955,20.917,20.883,21.439,21.212,21.252,21.721,21.829,21.563,21.605,22.632,21.746,22.272,21.525,22.17,22.483,22.041,22.304,22.209,21.604,22.05,21.924,21.921,22.333,21.562,21.876,22.371,22.324,22.572,22.108,22.645,22.262,22.107,21.96,21.899,21.016,21.629,21.918,21.38
238,M,False,45.632,45.912,45.433,45.407,45.348,46.034,45.453,44.943,44.756,45.037,44.467,44.683,44.643,44.802,44.246,44.443,44.508,44.137,44.479,44.339,44.552,44.448,44.762,44.239,44.638,44.82,43.981,44.507,44.293,43.802,44.161,43.916,43.826,44.078,43.727,43.5,43.424,43.657,43.28,43.653,43.018,43.386,43.469,43.461,43.25,43.668,43.186,42.968,42.874,43.091,42.735,42.926,42.615,42.351,42.584,42.202,42.081,42.418,42.447,42.197,42.353,42.413,42.185,42.371,42.346,42.345,42.274,42.224,42.24,42.244,42.264,42.13,42.022,42.041,42.145,42.361,42.065,42.372,42.055,42.338,42.146,42.136,42.117,42.192,41.804,41.643,41.852,41.655,41.1,41.223,41.3,41.44,41.052,41.175,41.243,40.908,40.665,41.273,40.956,40.628,40.873,40.955,41.155,41.12,41.27,40.927,41.203,41.098,41.262,40.835,40.864,40.918,40.887,41.063,40.701,41.23,41.586,40.942,41.422
239,M,False,41.059,40.82,40.858,41.196,41.004,40.64,40.385,40.488,40.649,39.75,39.74,39.769,39.64,39.693,40.002,39.469,39.745,39.502,40.138,40.056,39.989,39.864,39.839,39.692,39.646,39.679,39.78,39.921,39.669,39.839,39.688,39.907,39.572,39.487,39.452,39.519,39.326,39.393,39.27,38.978,39.012,39.225,39.258,39.482,39.546,39.184,39.129,39.309,38.944,38.256,38.359,38.55,38.105,38.362,37.675,38.558,38.596,38.094,37.98,37.644,38.124,38.39,38.43,38.181,37.946,38.231,37.842,37.464,37.166,37.231,37.591,37.48,37.039,36.971,37.161,37.053,37.337,37.264,37.057,37.345,36.934,36.944,37.459,37.058,37.235,37.287,37.433,37.265,37.159,37.256,37.13,36.411,36.5,36.606,36.591,36.859,36.489,36.775,36.715,37.004,36.826,36.839,36.806,36.79,36.947,37.184,37.072,36.723,37.679,38.047,36.642,36.508,36.75,36.93,36.658,36.857,36.696,36.635,36.805
240,M,True,40.951,41.276,41.399,41.201,41.474,41.628,41.449,41.558,41.447,41.619,41.731,41.684,41.301,41.426,41.574,41.512,41.355,41.433,41.441,41.527,41.515,41.507,41.452,41.476,41.626,41.476,41.641,41.528,41.566,41.812,41.821,42.048,41.588,41.62,41.616,41.83,41.703,41.672,41.866,41.546,41.61,41.753,41.941,41.867,42.031,41.835,41.788,41.786,41.608,41.579,41.641,41.813,41.888,42.108,42.055,42.172,42.269,42.361,42.615,42.615,42.356,42.55,42.451,42.533,42.736,42.806,42.801,42.747,42.918,43.053,42.715,42.693,42.946,43.105,42.951,42.762,42.818,43.195,43.016,42.996,42.939,43.046,43.081,43.179,43.05,43.281,43.488,43.694,43.597,43.436,43.571,43.89,43.516,43.819,44.078,43.951,43.987,43.709,43.592,43.849,44.374,44.436,44.031,44.306,44.433,44.528,44.509,44.317,44.474,44.272,44.373,44.296,44.189,43.978,43.986,44.202,44.148,44.028,44.11
241,M,False,41.821,42.048,41.588,41.62,41.616,41.83,41.703,41.672,41.866,41.546,41.61,41.753,41.941,41.867,42.031,41.835,41.788,41.786,41.608,41.579,41.641,41.813,41.888,42.108,42.055,42.172,42.269,42.361,42.615,42.615,42.356,42.55,42.451,42.533,42.736,42.806,42.801,42.747,42.918,43.053,42.715,42.693,42.946,43.105,42.951,42.762,42.818,43.195,43.016,42.996,42.939,43.046,43.081,43.179,43.05,43.281,43.488,43.694,43.597,43.436,43.571,43.89,43.516,43.819,44.078,43.951,43.987,43.709,43.592,43.849,44.374,44.436,44.031,44.306,44.433,44.528,44.509,44.317,44.474,44.272,44.373,44.296,44.189,43.978,43.986,44.202,44.148,44.028,44.11,44.018,44.344,44.206,44.23,44.438,44.512,44.489,44.681,44.824,44.859,44.893,44.964,45.052,45.278,45.342,45.338,45.513,45.642,45.647,45.735,45.809,45.805,45.813,45.758,45.791,45.935,45.909,45.934,46.069,46.017
242,M,True,34.004,34.017,33.973,33.821,34.109,34.064,33.906,33.871,34.196,34.125,34.174,34.215,34.214,34.037,33.825,33.723,33.615,33.611,33.645,33.488,33.629,33.402,33.645,33.312,33.368,33.269,33.475,33.562,33.623,33.711,33.899,33.937,33.91,33.368,33.257,33.408,33.109,32.835,32.616,32.689,32.638,32.616,32.607,32.487,32.961,32.806,32.958,32.586,32.753,32.545,32.592,32.518,32.51,32.582,32.644,32.638,32.785,32.59,32.631,32.617,32.723,32.782,32.962,32.789,32.566,32.818,32.896,32.812,32.48,32.423,32.249,32.359,32.366,32.572,32.494,32.606,32.61,32.488,32.325,32.312,32.507,32.432,32.621,32.576,32.416,32.341,32.314,32.41,32.457,32.303,32.334,32.388,32.691,32.808,33.151,33.022,33.002,32.812,32.696,32.502,32.227,32.165,32.164,31.827,31.924,32.007,32.076,32.104,31.894,31.791,31.813,31.951,32.197,31.995,31.926,31.897,31.836,31.903,32.166
243,M,False,32.689,32.638,32.616,32.607,32.487,32.961,32.806,32.958,32.586,32.753,32.545,32.592,32.518,32.51,32.582,32.644,32.638,32.785,32.59,32.631,32.617,32.723,32.782,32.962,32.789,32.566,32.818,32.896,32.812,32.48,32.423,32.249,32.359,32.366,32.572,32.494,32.606,32.61,32.488,32.325,32.312,32.507,32.432,32.621,32.576,32.416,32.341,32.314,32.41,32.457,32.303,32.334,32.388,32.691,32.808,33.151,33.022,33.002,32.812,32.696,32.502,32.227,32.165,32.164,31.827,31.924,32.007,32.076,32.104,31.894,31.791,31.813,31.951,32.197,31.995,31.926,31.897,31.836,31.903,32.166,31.941,31.987,31.868,31.724,31.865,31.479,31.529,31.623,31.674,31.432,31.685,31.795,31.857,31.775,31.61,31.724,31.414,31.444,31.699,31.526,31.373,31.406,31.244,31.452,31.641,31.366,31.177,31.155,30.938,31.094,31.232,31.196,31.259,31.534,31.762,31.648,31.639,31.776,31.865
244,M,False,33.953,34.098,40.317,39.429,38.55,41.379,41.665,42.772,43.038,41.798,39.879,38.548,38.197,36.811,36.525,35.902,36.59,36.181,35.8,37.251,36.671,37.008,37.971,38.652,38.72,38.091,38.811,38.775,38.607,37.53,36.448,34.662,34.811,35.546,35.973,36.405,35.913,35.458,36.223,37.714,36.836,37.259,37.692,37.208,36.769,36.839,36.06,35.219,35.503,35.423,34.289,35.97,35.403,36.133,36.554,35.126,35.454,35.362,35.924,37.385,37.179,35.702,36.713,38.196,37.98,40.206,39.471,38.815,39.553,38.961,38.799,40.105,38.308,37.953,37.441,36.033,35.898,36.072,35.961,36.237,36.796,36.571,36.902,36.914,37.178,37.345,38.516,39.168,39.046,39.254,39.207,39.731,39.29,39.839,39.791,38.96,40.805,40.714,40.338,40.099,39.814,39.986,40.426,41.106,40.689,40.581,40.678,40.855,40.997,40.609,39.929,40.033,40.253,40.428,41.044,41.474,40.541,41.265,40.864
245,M,False,38.578,39.027,39.178,39.141999999999996,39.105999999999995,39.07,39.034,38.998,38.961999999999996,38.925999999999995,38.89,38.854,38.818,39.001,39.018,39.372,49.35,39.217,39.267,39.476,49.022,39.631,39.864000000000004,40.097,40.194,40.311,40.193,40.16,40.328,40.388,40.837,40.477,40.483,40.838,40.611,40.845,40.758,40.857,40.819,40.798,40.501,40.726,40.938,41.01,40.805,40.54,40.16,40.367,40.097,40.194,40.129,40.066,40.37,40.449,40.402,40.359,40.597,40.969,41.008,41.079,41.211,40.914,41.028,41.068,41.347,41.04,40.898,40.702,40.271,39.87,39.765,40.027,40.023,39.875,39.807,39.92,40.283,40.254,40.442,40.627,40.768,40.814,41.104,41.024,41.155,41.175,40.849,41.026,41.049,41.091,41.071,41.0,41.156,41.679,41.86,41.742,41.613,41.808,42.246,42.043,41.8,41.892,42.157,42.024,42.275,41.925,42.311,42.456,42.352,42.257,42.14,41.845,41.437,41.337,41.38,41.508,41.148,41.337,41.067
246,M,False,30.732,30.126,30.026,30.036,30.07,30.143,29.702,29.791600000000003,29.8812,29.9708,30.060399999999998,30.15,30.043,30.372,30.166,30.373,30.21,29.744,29.97,30.085,29.808,29.832,29.372,29.779,29.836,29.623,29.791,29.451,29.609,29.542,29.807,29.843,29.597,29.941,29.635,30.082,29.765,29.789,30.142,29.936,30.389,30.503,30.37,30.247333333333334,30.124666666666666,30.002,29.87933333333333,29.756666666666668,29.634,29.511333333333333,29.388666666666666,29.266,31.03,30.224,29.763,30.409,31.055,30.123,0.0,29.986,31.803,29.821,29.605,29.879,30.265,30.142,30.23,30.829,30.217,30.134,29.962,30.73,30.783,30.759,30.999,31.126,30.921,30.774,30.53,30.571,30.102,30.156,29.994,29.938,29.922,29.49,29.763,29.918,29.474,29.55,29.28,29.538,28.946,29.356,29.192,28.764,30.241,29.028,29.766,30.303,29.971,29.841,29.417,29.643,28.779,28.877,29.622,29.902,30.285,30.097,30.297,29.737,29.351,29.14,28.769,28.888,28.519,29.419,28.591
247,M,False,37.71,37.535,37.596,37.322,37.254,37.336,37.079,37.189,37.383,37.196,37.33,37.586,37.707,37.759,37.821,37.768,37.871,37.748,37.577,37.809,37.949,37.848,37.724,38.07,38.369,38.251,38.227,38.085,38.229,38.197,38.246,38.1,38.139,38.153,38.741,38.659,38.743,38.889,38.955,38.934,39.026,39.342,39.689,39.245,38.968,39.406,51.299,39.52,39.289,39.308,39.338,39.243,39.335,39.445,39.296,39.263888888888886,39.23177777777778,39.199666666666666,39.16755555555555,39.135444444444445,39.10333333333333,39.071222222222225,39.03911111111111,39.007,38.97488888888889,38.94277777777778,38.910666666666664,38.87855555555556,38.846444444444444,38.81433333333334,38.782222222222224,38.75011111111111,38.718,38.68588888888889,38.653777777777776,38.62166666666667,38.589555555555556,38.55744444444445,38.525333333333336,38.49322222222222,38.461111111111116,38.429,38.568,38.008,38.009,38.539,38.513,38.529,38.958,38.783,38.974,38.846,39.058,39.318,39.191,39.196,39.37,39.618,40.016,39.941,39.768,40.021,40.082,39.778,39.847,39.759,39.601,39.635,39.678,39.805,39.761,39.43,39.713,39.258,39.296,39.13,38.731,38.626,38.825
248,M,False,42.056,41.779,41.653,41.602,41.856,41.502,41.598,41.67,41.656,41.38,41.581,41.47,41.498,41.41,41.204,41.225,41.342,41.156,41.396,41.393,41.282,41.249,41.296,41.165,41.23,41.207,41.077,40.973,41.146,41.241,40.99,41.444,41.265,41.264,41.357,41.385,41.501,41.486,41.618,41.377,41.393,41.598,41.204,41.299,41.248,41.185,41.018,40.9,40.802,40.867,40.705,40.529,40.297,40.491,40.441,40.332,40.292,40.342,40.36,40.583,40.357,40.382,40.379,40.332,40.406,40.381,40.239,40.37,40.19,40.013,39.877,39.836,40.005,39.985,39.701,39.522,39.166,39.025,38.959,38.794,38.874,38.65,38.598,38.647,38.597,38.741,38.723,38.568,38.441,38.218,38.256,38.277,38.203,38.417,38.17,38.409,38.181,38.133,38.049,38.062,37.891,37.926,38.088,37.931,36.897,37.325,37.015,37.017,37.145,36.663,36.594,36.258,36.343,36.301,36.154,35.84,35.863,35.819,36.39
249,M,False,47.354,47.074,47.446,47.392,47.552,47.819,47.65,47.671,47.872,47.676,47.559,47.896,47.896,47.806,47.751,47.643,47.433,47.74,48.007,48.055,47.957,47.734,47.919,47.693,47.795,48.028,47.853,47.842,47.774,47.629,47.478,47.837,47.602,47.724,47.784,47.867,47.721,47.541,47.566,47.308,47.156,47.405,47.149,47.343,47.024,47.145,47.38,47.318,47.527,47.294,47.238,47.168,47.535,47.613,47.783,47.777,48.027,47.819,47.998,47.939,47.805,47.517,47.408,47.299,47.017,47.011,47.087,47.046,47.028,47.286,46.783,47.18,47.028,47.356,47.205,47.427,47.616,47.586,47.447,47.148,47.323,47.203,47.594,47.393,46.928,47.048,47.015,46.964,46.922,47.157,47.282,47.016,47.16,47.008,47.219,47.114,47.051,47.017,46.929,47.201,47.085,47.12,47.231,47.073,46.812,46.747,46.935,46.807,46.818,46.803,46.748,46.831,46.738,46.87,46.488,47.345,46.93,47.091,46.956
250,M,False,41.812,41.742,41.679,41.534,41.549,41.462,41.445,41.603,41.515,41.619,41.359,41.441,41.497,41.659,41.544,41.624,41.678,41.619,41.975,42.159,42.26,42.171,42.157,42.163,42.243,42.256,42.061,42.037,42.151,42.118,41.991,42.056,41.993,41.929,42.103,42.123,42.08,41.961,41.914,42.079,42.194,42.04,42.215,42.258,42.136,41.915,41.751,41.815,41.764,41.421,41.392,41.223,40.905,40.717,40.587,40.612,40.282,39.92,39.883,39.966,39.851,39.605,39.707,39.495,39.439,39.873,39.754,40.005,39.735,39.75,39.78,39.813,39.898,39.705,39.657,39.722,39.539,39.551,39.521,39.268,39.325,39.234,38.886,38.59,38.335,38.195,38.176,38.087,37.384,37.6,37.697,37.806,37.674,37.575,37.71,37.557,37.441,37.415,37.259,37.356,37.106,37.149,36.994,37.015,37.25,37.198,37.471,37.311,37.219,37.748,37.561,37.402,37.884,37.916,37.87,37.897,37.735,37.59,37.714
251,M,False,34.801,34.676,34.578,34.806,34.757,34.76,34.955,34.755,34.626,34.434,34.448,34.683,34.992,34.977,35.205,35.035,35.029,35.078,34.91,34.748,34.539,34.212,33.98,34.058,34.2,34.1,33.99,33.867,33.996,33.925,33.661,33.761,33.798,33.596,33.515,33.614,33.653,33.646,33.693,33.45,33.256,33.308,33.503,33.33,33.28,33.498,33.297,33.276,33.096,33.229,33.361,33.172,32.877,32.911,33.058,33.126,33.167,32.913,33.004,32.817,32.736,32.755,32.141,32.299,32.088,32.139,31.888,31.765,31.876,31.838,31.943,31.87,31.787,32.06,31.799,31.542,31.333,31.155,31.061,30.805,30.596,30.378,30.537,30.557,30.589,30.551,30.442,30.492,30.541,30.731,30.706,30.438,30.729,30.648,30.481,30.32,30.234,30.234,30.041,29.801,29.757,29.595,29.805,29.815,29.544,29.583,29.603,29.535,29.289,29.59,29.565,29.371,29.155,29.332,29.118,29.072,29.433,29.242,29.249
252,M,False,26.344,26.073,26.176,26.178,26.14,26.358,26.477,26.496,26.697,26.724,26.956,26.964,27.166,26.957,26.647,26.325,26.307,26.091,25.73,0.0,25.891,26.27,26.068,26.045,25.635,25.91,25.863,25.824,25.721,26.029,26.243,26.221,25.907,26.181,26.49,26.421,26.611,26.361,26.142,26.662,26.928,26.905,26.919,27.022,27.019,27.299,27.121,27.423,27.466,27.84,28.018,27.934,27.768,27.739,28.06,28.054,28.516,28.263,28.06,27.769,27.363,27.476,27.538,27.673,27.361,27.427,27.723,28.087,28.215,28.499,28.643,28.852,28.78,28.878,29.181,29.327,29.087,29.513,29.314,29.447,29.064,29.523,29.721,29.588,29.775,29.789,29.715,29.813,30.361,30.119,30.739,30.764,29.985,30.45,30.38,30.674,30.659,30.604,30.927,30.936,30.883,30.942,31.071,31.066,31.022,31.575,31.172,30.693,30.68,30.43,30.384,30.442,30.117,30.224,29.96,30.235,29.935,30.075,30.007
